,Way Too Soft,Frankys Dream,Mississippi Blue,Terrific Molly,Diplomatic Man,Influencer,Agent Eleven,Irene
06-01-2023 12:30:26.937756,"(7.0, 13.5, 8.48181818181818)","(10.0, 19.0, 13.0)","(31.0, 230.0, 120.90909090909092)","(7.5, 16.5, 9.825)","(9.0, 24.0, 11.833333333333334)","(4.2, 6.6, 5.752941176470588)","(5.0, 7.6, 6.25)","(2.6, 4.3, 2.654782608695652)"
06-01-2023 12:30:29.020899,"(7.0, 13.5, 8.48181818181818)","(10.0, 19.0, 13.0)","(31.0, 230.0, 120.90909090909092)","(7.5, 16.5, 9.825)","(9.0, 24.0, 11.833333333333334)","(4.2, 6.6, 5.752941176470588)","(5.0, 7.6, 6.25)","(2.6, 4.3, 2.654782608695652)"
06-01-2023 12:30:30.865082,"(7.0, 13.5, 8.48181818181818)","(10.0, 19.0, 13.0)","(31.0, 230.0, 120.90909090909092)","(7.5, 16.5, 9.825)","(9.0, 24.0, 11.833333333333334)","(4.2, 6.6, 5.752941176470588)","(5.0, 7.6, 6.25)","(2.6, 4.3, 2.654782608695652)"
06-01-2023 12:30:32.299200,"(7.0, 13.5, 8.48181818181818)","(10.0, 19.0, 13.0)","(31.0, 230.0, 120.90909090909092)","(7.5, 16.5, 9.825)","(9.0, 24.0, 11.833333333333334)","(4.2, 6.6, 5.752941176470588)","(5.0, 7.6, 6.25)","(2.6, 4.3, 2.654782608695652)"
06-01-2023 12:30:33.703945,"(7.0, 13.5, 8.48181818181818)","(10.0, 19.0, 13.0)","(31.0, 230.0, 120.90909090909092)","(7.5, 16.5, 9.825)","(9.0, 24.0, 11.833333333333334)","(4.2, 6.6, 5.752941176470588)","(5.0, 7.6, 6.25)","(2.6, 4.3, 2.654782608695652)"
06-01-2023 12:30:35.159489,"(7.0, 13.5, 8.48181818181818)","(10.0, 19.0, 13.0)","(31.0, 230.0, 120.90909090909092)","(7.5, 16.5, 9.825)","(9.0, 24.0, 11.833333333333334)","(4.2, 6.6, 5.752941176470588)","(5.0, 7.6, 6.25)","(2.6, 4.3, 2.654782608695652)"
06-01-2023 12:30:36.741999,"(7.0, 13.5, 8.48181818181818)","(10.0, 19.0, 13.0)","(31.0, 230.0, 120.90909090909092)","(7.5, 16.5, 9.825)","(9.0, 24.0, 11.833333333333334)","(4.2, 6.6, 5.752941176470588)","(5.0, 7.6, 6.25)","(2.6, 4.3, 2.654782608695652)"
06-01-2023 12:30:38.307868,"(7.0, 13.5, 8.48181818181818)","(10.0, 19.0, 13.0)","(31.0, 230.0, 120.90909090909092)","(7.5, 16.5, 9.825)","(9.0, 24.0, 11.833333333333334)","(4.2, 6.6, 5.752941176470588)","(5.0, 7.6, 6.25)","(2.6, 4.3, 2.654782608695652)"
06-01-2023 12:30:39.715353,"(7.0, 13.5, 8.48181818181818)","(10.0, 19.0, 13.0)","(31.0, 230.0, 120.90909090909092)","(7.5, 16.5, 9.825)","(9.0, 24.0, 11.833333333333334)","(4.2, 6.6, 5.752941176470588)","(5.0, 7.6, 6.25)","(2.6, 4.3, 2.654782608695652)"
06-01-2023 12:30:41.348783,"(7.0, 13.5, 8.48181818181818)","(10.0, 19.0, 13.0)","(31.0, 230.0, 120.90909090909092)","(7.5, 16.5, 9.825)","(9.0, 24.0, 11.833333333333334)","(4.2, 6.6, 5.752941176470588)","(5.0, 7.6, 6.25)","(2.6, 4.3, 2.654782608695652)"
06-01-2023 12:30:42.788716,"(7.0, 13.5, 8.48181818181818)","(10.0, 19.0, 13.0)","(31.0, 230.0, 120.90909090909092)","(7.5, 16.5, 9.825)","(9.0, 24.0, 11.833333333333334)","(4.2, 6.6, 5.752941176470588)","(5.0, 7.6, 6.25)","(2.6, 4.3, 2.654782608695652)"
06-01-2023 12:30:44.312318,"(7.0, 13.5, 8.48181818181818)","(10.0, 19.0, 13.0)","(31.0, 230.0, 120.90909090909092)","(7.5, 16.5, 9.825)","(9.0, 24.0, 11.833333333333334)","(4.2, 6.6, 5.752941176470588)","(5.0, 7.6, 6.25)","(2.6, 4.3, 2.654782608695652)"
06-01-2023 12:30:45.694045,"(7.0, 13.5, 8.48181818181818)","(10.0, 19.0, 13.0)","(31.0, 230.0, 120.90909090909092)","(7.5, 16.5, 9.825)","(9.0, 24.0, 11.833333333333334)","(4.2, 6.6, 5.752941176470588)","(5.0, 7.6, 6.25)","(2.6, 4.3, 2.654782608695652)"
06-01-2023 12:30:47.254912,"(7.0, 13.5, 8.48181818181818)","(10.0, 19.0, 13.0)","(31.0, 230.0, 120.90909090909092)","(7.5, 16.5, 9.825)","(9.0, 24.0, 11.833333333333334)","(4.2, 6.6, 5.752941176470588)","(5.0, 7.6, 6.25)","(2.6, 4.3, 2.654782608695652)"
06-01-2023 12:30:48.624612,"(7.0, 13.5, 8.48181818181818)","(10.0, 19.0, 13.0)","(31.0, 230.0, 120.90909090909092)","(7.5, 16.5, 9.825)","(9.0, 24.0, 11.833333333333334)","(4.2, 6.6, 5.752941176470588)","(5.0, 7.6, 6.25)","(2.6, 4.3, 2.654782608695652)"
06-01-2023 12:30:49.951227,"(7.0, 13.5, 8.48181818181818)","(10.0, 19.0, 13.0)","(31.0, 230.0, 120.90909090909092)","(7.5, 16.5, 9.825)","(9.0, 24.0, 11.833333333333334)","(4.2, 6.6, 5.752941176470588)","(5.0, 7.6, 6.25)","(2.6, 4.3, 2.654782608695652)"
06-01-2023 12:30:51.712262,"(7.0, 13.5, 11.4)","(10.0, 19.0, 13.0)","(31.0, 230.0, 120.90909090909092)","(7.5, 16.5, 9.975)","(9.0, 24.0, 11.833333333333334)","(4.2, 6.6, 5.752941176470588)","(5.0, 7.6, 6.25)","(2.6, 4.3, 2.654782608695652)"
06-01-2023 12:30:53.336280,"(7.0, 13.0, 11.4)","(10.0, 19.0, 13.0)","(31.0, 230.0, 120.90909090909092)","(7.5, 16.5, 10.125)","(9.0, 24.0, 11.833333333333334)","(4.2, 6.6, 5.752941176470588)","(5.0, 7.6, 6.25)","(2.6, 4.3, 2.654782608695652)"
06-01-2023 12:30:54.707275,"(7.0, 13.0, 11.4)","(10.0, 19.0, 13.0)","(31.0, 230.0, 120.90909090909092)","(7.5, 16.5, 10.125)","(9.0, 24.0, 11.833333333333334)","(4.2, 6.6, 5.752941176470588)","(5.0, 7.6, 6.25)","(2.6, 4.3, 2.654782608695652)"
06-01-2023 12:30:56.114833,"(7.0, 13.0, 11.4)","(10.0, 19.0, 13.0)","(31.0, 230.0, 120.90909090909092)","(7.5, 16.5, 10.125)","(9.0, 24.0, 11.833333333333334)","(4.2, 6.6, 5.752941176470588)","(5.0, 7.6, 6.25)","(2.6, 4.3, 2.654782608695652)"
06-01-2023 12:30:57.531777,"(7.0, 13.0, 11.4)","(10.0, 19.0, 13.0)","(31.0, 230.0, 120.90909090909092)","(7.5, 16.5, 10.125)","(9.0, 24.0, 11.833333333333334)","(4.2, 6.6, 5.752941176470588)","(5.0, 7.6, 6.25)","(2.6, 4.3, 2.654782608695652)"
06-01-2023 12:30:58.944358,"(7.0, 13.0, 11.4)","(10.0, 19.0, 13.0)","(31.0, 230.0, 120.90909090909092)","(7.5, 16.5, 10.125)","(9.0, 24.0, 11.833333333333334)","(4.2, 6.6, 5.752941176470588)","(5.0, 7.6, 6.25)","(2.6, 4.3, 2.654782608695652)"
06-01-2023 12:31:00.323556,"(7.0, 13.0, 11.4)","(10.0, 19.0, 13.0)","(31.0, 230.0, 120.90909090909092)","(7.5, 16.5, 10.125)","(9.0, 24.0, 11.833333333333334)","(4.2, 6.6, 5.752941176470588)","(5.0, 7.6, 6.25)","(2.6, 4.3, 2.654782608695652)"
06-01-2023 12:31:01.676580,"(7.0, 13.0, 11.4)","(10.0, 19.0, 13.0)","(31.0, 230.0, 120.90909090909092)","(7.5, 16.5, 10.125)","(9.0, 24.0, 11.833333333333334)","(4.2, 6.6, 5.752941176470588)","(5.0, 7.6, 6.25)","(2.6, 4.3, 2.654782608695652)"
06-01-2023 12:31:03.049486,"(7.0, 13.0, 11.4)","(10.0, 19.0, 13.0)","(31.0, 230.0, 120.90909090909092)","(7.5, 16.5, 10.125)","(9.0, 24.0, 11.833333333333334)","(4.2, 6.6, 5.752941176470588)","(5.0, 7.6, 6.25)","(2.6, 4.3, 2.654782608695652)"
06-01-2023 12:31:04.546154,"(7.0, 13.0, 11.4)","(10.0, 19.0, 13.0)","(31.0, 230.0, 120.90909090909092)","(7.5, 16.5, 10.125)","(9.0, 24.0, 11.833333333333334)","(4.2, 6.6, 5.752941176470588)","(5.0, 7.6, 6.25)","(2.6, 4.3, 2.8985185185185185)"
06-01-2023 12:31:05.994503,"(7.0, 13.0, 11.4)","(10.0, 19.0, 13.0)","(31.0, 230.0, 120.90909090909092)","(7.5, 16.5, 10.125)","(9.0, 24.0, 11.833333333333334)","(4.2, 6.6, 5.752941176470588)","(5.0, 7.6, 6.25)","(2.6, 4.3, 2.8040000000000003)"
06-01-2023 12:31:07.353397,"(7.0, 13.0, 11.4)","(10.0, 19.0, 13.0)","(31.0, 230.0, 120.90909090909092)","(7.5, 16.5, 10.125)","(9.0, 24.0, 11.833333333333334)","(4.2, 6.6, 5.752941176470588)","(5.0, 7.6, 6.25)","(2.6, 4.3, 2.8040000000000003)"
06-01-2023 12:31:08.838023,"(7.0, 13.0, 11.4)","(10.0, 19.0, 13.0)","(31.0, 230.0, 120.90909090909092)","(7.5, 16.5, 10.125)","(9.0, 24.0, 11.833333333333334)","(4.2, 6.6, 5.752941176470588)","(5.0, 7.6, 6.25)","(2.6, 4.3, 2.8040000000000003)"
06-01-2023 12:31:10.191454,"(7.0, 13.0, 11.4)","(10.0, 19.0, 13.0)","(31.0, 230.0, 120.90909090909092)","(7.5, 16.5, 10.125)","(9.0, 24.0, 11.833333333333334)","(4.2, 6.6, 5.752941176470588)","(5.0, 7.6, 6.25)","(2.6, 4.3, 2.8040000000000003)"
06-01-2023 12:31:11.326510,"(7.0, 13.0, 11.4)","(10.0, 19.0, 13.0)","(31.0, 230.0, 120.90909090909092)","(7.5, 16.5, 10.125)","(9.0, 24.0, 11.833333333333334)","(4.2, 6.6, 5.752941176470588)","(5.0, 7.6, 6.25)","(2.6, 4.3, 2.8040000000000003)"
06-01-2023 12:31:12.477742,"(7.0, 13.0, 11.4)","(10.0, 19.0, 13.0)","(31.0, 230.0, 120.90909090909092)","(7.5, 16.5, 10.125)","(9.0, 24.0, 11.833333333333334)","(4.2, 6.6, 5.752941176470588)","(5.0, 7.6, 6.25)","(2.6, 4.3, 2.8040000000000003)"
06-01-2023 12:31:13.696070,"(7.0, 13.0, 11.4)","(10.0, 19.0, 13.0)","(31.0, 230.0, 120.90909090909092)","(7.5, 16.5, 10.125)","(9.0, 24.0, 11.833333333333334)","(4.2, 6.6, 5.752941176470588)","(5.0, 7.6, 6.25)","(2.6, 4.3, 2.8040000000000003)"
06-01-2023 12:31:14.943210,"(7.0, 13.0, 11.4)","(10.0, 19.0, 13.0)","(31.0, 230.0, 120.90909090909092)","(7.5, 16.5, 10.125)","(9.0, 24.0, 11.833333333333334)","(4.2, 6.6, 5.752941176470588)","(5.0, 7.6, 6.25)","(2.6, 4.3, 2.8040000000000003)"
06-01-2023 12:31:16.142093,"(7.0, 13.0, 11.4)","(10.0, 19.0, 13.0)","(31.0, 230.0, 120.90909090909092)","(7.5, 16.5, 10.125)","(9.0, 24.0, 11.833333333333334)","(4.2, 6.6, 5.752941176470588)","(5.0, 7.6, 6.25)","(2.6, 4.3, 2.654782608695652)"
06-01-2023 12:31:17.259223,"(7.0, 13.0, 11.4)","(10.0, 19.0, 13.0)","(31.0, 230.0, 120.90909090909092)","(7.5, 16.5, 10.125)","(9.0, 24.0, 11.833333333333334)","(4.2, 6.6, 5.752941176470588)","(5.0, 7.6, 6.25)","(2.6, 4.3, 2.654782608695652)"
06-01-2023 12:31:18.372908,"(7.0, 13.0, 11.4)","(10.0, 19.0, 13.0)","(31.0, 230.0, 120.90909090909092)","(7.5, 16.5, 10.125)","(9.0, 24.0, 11.833333333333334)","(4.2, 6.6, 5.752941176470588)","(5.0, 7.6, 6.25)","(2.6, 4.3, 2.654782608695652)"
06-01-2023 12:31:19.511878,"(7.0, 13.0, 11.4)","(10.0, 19.0, 13.0)","(31.0, 230.0, 120.90909090909092)","(7.5, 16.5, 10.125)","(9.0, 24.0, 11.833333333333334)","(4.2, 6.6, 5.752941176470588)","(5.0, 7.6, 6.25)","(2.6, 4.3, 2.654782608695652)"
06-01-2023 12:31:20.752882,"(7.0, 13.0, 11.4)","(10.0, 19.0, 13.0)","(31.0, 230.0, 120.90909090909092)","(7.5, 16.5, 10.125)","(9.0, 24.0, 11.833333333333334)","(4.2, 6.6, 5.752941176470588)","(5.0, 7.6, 6.25)","(2.6, 4.3, 2.654782608695652)"
06-01-2023 12:31:21.948700,"(7.0, 13.0, 11.4)","(10.0, 19.0, 13.0)","(31.0, 230.0, 120.90909090909092)","(7.5, 16.5, 10.125)","(9.0, 24.0, 11.833333333333334)","(4.2, 6.6, 5.752941176470588)","(5.0, 7.6, 6.25)","(2.6, 4.3, 2.654782608695652)"
06-01-2023 12:31:23.109360,"(7.0, 13.0, 11.4)","(10.0, 19.0, 13.0)","(31.0, 230.0, 120.90909090909092)","(7.5, 16.5, 10.125)","(9.0, 24.0, 11.833333333333334)","(4.2, 6.6, 5.752941176470588)","(5.0, 7.6, 6.25)","(2.6, 4.3, 2.654782608695652)"
06-01-2023 12:31:24.280687,"(7.0, 13.0, 11.4)","(10.0, 19.0, 13.0)","(31.0, 230.0, 120.90909090909092)","(7.5, 16.5, 10.125)","(9.0, 24.0, 11.833333333333334)","(4.2, 6.6, 5.752941176470588)","(5.0, 7.6, 6.25)","(2.6, 4.3, 2.654782608695652)"
06-01-2023 12:31:25.372351,"(7.0, 13.0, 11.4)","(10.0, 19.0, 13.0)","(31.0, 230.0, 120.90909090909092)","(7.5, 16.5, 10.125)","(9.0, 24.0, 11.833333333333334)","(4.2, 6.6, 5.752941176470588)","(5.0, 7.6, 6.25)","(2.6, 4.3, 2.8985185185185185)"
06-01-2023 12:31:26.435481,"(7.0, 13.0, 11.4)","(10.0, 19.0, 13.0)","(31.0, 230.0, 120.90909090909092)","(7.5, 16.5, 10.125)","(9.0, 24.0, 11.833333333333334)","(4.2, 6.6, 5.752941176470588)","(5.0, 7.6, 6.25)","(2.6, 4.3, 2.8985185185185185)"
06-01-2023 12:31:27.556389,"(7.0, 13.0, 11.4)","(10.0, 19.0, 13.0)","(31.0, 230.0, 120.90909090909092)","(7.5, 16.5, 10.125)","(9.0, 24.0, 11.833333333333334)","(4.2, 6.6, 5.752941176470588)","(5.0, 7.6, 6.25)","(2.6, 4.3, 2.8985185185185185)"
06-01-2023 12:31:28.758431,"(7.0, 13.5, 8.48181818181818)","(10.0, 19.0, 13.0)","(31.0, 230.0, 120.90909090909092)","(7.5, 16.5, 10.125)","(9.0, 24.0, 11.833333333333334)","(4.2, 6.6, 5.752941176470588)","(5.0, 7.6, 6.25)","(2.6, 4.3, 2.8985185185185185)"
06-01-2023 12:31:29.975239,"(7.0, 13.5, 8.48181818181818)","(10.0, 19.0, 13.0)","(31.0, 230.0, 120.90909090909092)","(7.5, 16.5, 10.125)","(9.0, 24.0, 11.833333333333334)","(4.2, 6.6, 5.752941176470588)","(5.0, 7.6, 6.25)","(2.6, 4.3, 2.8985185185185185)"
06-01-2023 12:31:31.207581,"(7.0, 13.5, 8.48181818181818)","(10.0, 19.0, 13.0)","(31.0, 230.0, 120.90909090909092)","(7.5, 16.5, 10.125)","(9.0, 24.0, 11.833333333333334)","(4.2, 6.6, 5.752941176470588)","(5.0, 7.6, 6.25)","(2.6, 4.3, 2.8985185185185185)"
06-01-2023 12:31:32.343547,"(7.0, 13.5, 8.48181818181818)","(10.0, 19.0, 13.0)","(31.0, 230.0, 120.90909090909092)","(7.5, 16.5, 10.125)","(9.0, 24.0, 11.833333333333334)","(4.2, 6.6, 5.752941176470588)","(5.0, 7.6, 6.25)","(2.6, 4.3, 2.8985185185185185)"
06-01-2023 12:31:33.383710,"(7.0, 13.5, 8.48181818181818)","(10.0, 19.0, 13.0)","(31.0, 230.0, 120.90909090909092)","(7.5, 16.5, 10.125)","(9.0, 24.0, 11.833333333333334)","(4.2, 6.6, 5.752941176470588)","(5.0, 7.6, 6.25)","(2.6, 4.3, 2.8985185185185185)"
06-01-2023 12:31:34.455712,"(7.0, 13.5, 8.48181818181818)","(10.0, 19.0, 13.0)","(31.0, 230.0, 120.90909090909092)","(7.5, 16.5, 10.125)","(9.0, 24.0, 11.833333333333334)","(4.2, 6.6, 5.752941176470588)","(5.0, 7.6, 6.25)","(2.6, 4.3, 2.8985185185185185)"
06-01-2023 12:31:35.536004,"(7.0, 13.5, 8.48181818181818)","(10.0, 19.0, 13.0)","(31.0, 230.0, 120.90909090909092)","(7.5, 16.5, 10.125)","(9.0, 24.0, 11.833333333333334)","(4.2, 6.6, 5.752941176470588)","(5.0, 7.6, 6.25)","(2.6, 4.3, 2.8985185185185185)"
06-01-2023 12:31:36.652948,"(7.0, 13.5, 8.48181818181818)","(10.0, 19.0, 13.0)","(31.0, 230.0, 120.90909090909092)","(7.5, 16.5, 10.125)","(9.0, 24.0, 11.833333333333334)","(4.2, 6.6, 5.752941176470588)","(5.0, 7.6, 6.25)","(2.6, 4.3, 2.8985185185185185)"
06-01-2023 12:31:37.717774,"(7.0, 13.5, 8.48181818181818)","(10.0, 19.0, 13.0)","(31.0, 230.0, 120.90909090909092)","(7.5, 16.5, 10.125)","(9.0, 24.0, 11.833333333333334)","(4.2, 6.6, 5.752941176470588)","(5.0, 7.6, 6.25)","(2.6, 4.3, 2.8985185185185185)"
06-01-2023 12:31:38.853667,"(7.0, 13.5, 8.48181818181818)","(10.0, 19.0, 13.0)","(31.0, 230.0, 120.90909090909092)","(7.5, 16.5, 10.125)","(9.0, 24.0, 11.833333333333334)","(4.2, 6.6, 5.752941176470588)","(5.0, 7.6, 6.25)","(2.6, 4.3, 2.8985185185185185)"
06-01-2023 12:31:40.021948,"(7.0, 13.5, 8.48181818181818)","(10.0, 19.0, 13.0)","(31.0, 230.0, 120.90909090909092)","(7.5, 16.5, 10.125)","(9.0, 24.0, 11.833333333333334)","(4.2, 6.6, 5.752941176470588)","(5.0, 7.6, 6.25)","(2.6, 4.3, 2.8985185185185185)"
06-01-2023 12:31:41.192225,"(7.0, 13.5, 8.48181818181818)","(10.0, 19.0, 13.0)","(31.0, 230.0, 120.90909090909092)","(7.5, 16.5, 10.125)","(9.0, 24.0, 11.833333333333334)","(4.2, 6.6, 5.752941176470588)","(5.0, 7.6, 6.25)","(2.6, 4.3, 2.8985185185185185)"
06-01-2023 12:31:42.391016,"(7.0, 13.5, 8.48181818181818)","(10.0, 19.0, 13.0)","(31.0, 230.0, 101.42857142857143)","(7.5, 16.5, 10.125)","(9.0, 24.0, 11.833333333333334)","(4.2, 6.6, 5.752941176470588)","(5.0, 7.6, 6.25)","(2.6, 4.3, 2.8985185185185185)"
06-01-2023 12:31:43.498736,"(7.0, 13.0, 11.08)","(10.0, 19.0, 13.0)","(31.0, 230.0, 101.42857142857143)","(7.5, 16.5, 10.125)","(9.0, 24.0, 11.833333333333334)","(4.2, 6.6, 5.752941176470588)","(5.0, 7.6, 6.25)","(2.6, 4.3, 2.8985185185185185)"
06-01-2023 12:31:44.610168,"(7.0, 13.0, 11.08)","(10.0, 19.0, 13.0)","(31.0, 230.0, 124.11764705882354)","(7.5, 16.5, 8.9)","(9.0, 24.0, 11.833333333333334)","(4.2, 6.6, 6.125)","(5.0, 7.6, 6.547058823529412)","(2.6, 4.3, 2.8985185185185185)"
06-01-2023 12:31:45.672786,"(7.0, 13.0, 11.08)","(10.0, 19.0, 13.0)","(31.0, 230.0, 124.11764705882354)","(7.5, 17.0, 8.9)","(9.0, 24.0, 11.833333333333334)","(4.2, 7.0, 6.125)","(5.0, 10.5, 6.547058823529412)","(2.6, 4.3, 2.8985185185185185)"
06-01-2023 12:31:46.742976,"(7.0, 13.0, 11.08)","(10.0, 19.0, 13.0)","(31.0, 230.0, 124.11764705882354)","(7.5, 17.0, 8.9)","(9.0, 24.0, 11.833333333333334)","(4.2, 7.0, 5.752941176470588)","(5.0, 10.5, 7.622222222222223)","(2.6, 4.3, 2.8985185185185185)"
06-01-2023 12:31:47.865472,"(7.0, 13.0, 11.08)","(10.0, 19.0, 13.0)","(31.0, 230.0, 124.11764705882354)","(7.5, 17.0, 8.9)","(9.0, 24.0, 11.833333333333334)","(4.2, 6.6, 5.752941176470588)","(5.0, 9.8, 6.6000000000000005)","(2.6, 4.3, 2.8985185185185185)"
06-01-2023 12:31:48.983532,"(7.0, 13.0, 11.08)","(10.0, 19.0, 13.0)","(31.0, 230.0, 124.11764705882354)","(7.5, 17.0, 8.9)","(9.0, 24.0, 11.833333333333334)","(4.2, 6.6, 5.752941176470588)","(5.0, 9.8, 6.6000000000000005)","(2.6, 4.3, 2.8985185185185185)"
06-01-2023 12:31:50.150802,"(7.0, 13.0, 11.08)","(10.0, 19.0, 13.0)","(31.0, 230.0, 124.11764705882354)","(7.5, 17.0, 8.9)","(9.0, 24.0, 11.833333333333334)","(4.2, 6.6, 5.752941176470588)","(5.0, 9.8, 6.6000000000000005)","(2.6, 4.3, 2.8985185185185185)"
06-01-2023 12:31:51.381519,"(7.0, 13.0, 11.08)","(10.0, 19.0, 13.0)","(31.0, 230.0, 124.11764705882354)","(7.5, 17.0, 8.9)","(9.0, 24.0, 11.833333333333334)","(4.2, 6.6, 5.752941176470588)","(5.0, 9.8, 6.6000000000000005)","(2.6, 4.3, 2.8985185185185185)"
06-01-2023 12:31:52.513243,"(7.0, 13.0, 11.08)","(10.0, 19.0, 13.0)","(31.0, 230.0, 124.11764705882354)","(7.5, 17.0, 8.9)","(9.0, 24.0, 11.833333333333334)","(4.2, 6.6, 5.752941176470588)","(5.0, 9.8, 6.6000000000000005)","(2.6, 4.3, 2.8985185185185185)"
06-01-2023 12:31:53.583229,"(7.0, 13.0, 11.08)","(10.0, 19.0, 13.0)","(31.0, 230.0, 124.11764705882354)","(7.5, 17.0, 8.9)","(9.0, 24.0, 11.833333333333334)","(4.2, 6.6, 5.752941176470588)","(5.0, 9.8, 6.6000000000000005)","(2.6, 4.3, 2.8985185185185185)"
06-01-2023 12:31:54.569304,"(7.0, 13.0, 11.08)","(10.0, 19.0, 13.0)","(31.0, 230.0, 124.11764705882354)","(7.5, 17.0, 8.9)","(9.0, 24.0, 11.833333333333334)","(4.2, 6.6, 5.752941176470588)","(5.0, 9.8, 6.6000000000000005)","(2.6, 4.3, 2.8985185185185185)"
06-01-2023 12:31:55.613452,"(7.0, 13.0, 11.08)","(10.0, 19.0, 13.0)","(31.0, 230.0, 124.11764705882354)","(7.5, 17.0, 8.9)","(9.0, 24.0, 11.833333333333334)","(4.2, 6.6, 5.752941176470588)","(5.0, 9.8, 6.6000000000000005)","(2.6, 4.3, 2.8985185185185185)"
06-01-2023 12:31:56.760264,"(7.0, 13.0, 11.08)","(10.0, 19.0, 13.0)","(31.0, 230.0, 124.11764705882354)","(7.5, 17.0, 8.9)","(9.0, 24.0, 11.833333333333334)","(4.2, 6.6, 5.752941176470588)","(5.0, 9.8, 6.6000000000000005)","(2.6, 4.3, 2.8985185185185185)"
06-01-2023 12:31:57.999729,"(7.0, 13.0, 11.08)","(10.0, 19.0, 13.0)","(31.0, 230.0, 124.11764705882354)","(7.5, 17.0, 8.9)","(9.0, 24.0, 11.833333333333334)","(4.2, 6.6, 5.752941176470588)","(5.0, 9.8, 6.6000000000000005)","(2.6, 4.3, 2.8985185185185185)"
06-01-2023 12:31:59.214059,"(7.0, 13.0, 11.08)","(10.0, 19.0, 13.0)","(31.0, 230.0, 124.11764705882354)","(7.5, 17.0, 8.9)","(9.0, 24.0, 11.833333333333334)","(4.2, 6.6, 5.752941176470588)","(5.0, 9.8, 6.6000000000000005)","(2.6, 4.3, 2.8985185185185185)"
06-01-2023 12:32:00.423072,"(7.0, 13.0, 11.08)","(10.0, 19.0, 13.0)","(31.0, 230.0, 124.11764705882354)","(7.5, 17.0, 8.9)","(9.0, 24.0, 11.833333333333334)","(4.2, 6.6, 5.752941176470588)","(5.0, 9.8, 6.6000000000000005)","(2.6, 4.3, 2.8985185185185185)"
06-01-2023 12:32:01.632764,"(7.0, 13.0, 11.08)","(10.0, 19.0, 13.0)","(31.0, 230.0, 124.11764705882354)","(7.5, 17.0, 8.9)","(9.0, 24.0, 11.833333333333334)","(4.2, 6.6, 5.752941176470588)","(5.0, 9.8, 6.6000000000000005)","(2.6, 4.3, 2.8985185185185185)"
06-01-2023 12:32:02.742306,"(7.0, 13.0, 11.08)","(10.0, 19.0, 13.0)","(31.0, 230.0, 124.11764705882354)","(7.5, 17.0, 8.9)","(9.0, 24.0, 11.833333333333334)","(4.2, 6.6, 5.752941176470588)","(5.0, 9.8, 6.6000000000000005)","(2.6, 4.3, 2.8985185185185185)"
06-01-2023 12:32:03.884435,"(7.0, 13.0, 11.08)","(10.0, 19.0, 13.0)","(31.0, 230.0, 124.11764705882354)","(7.5, 17.0, 8.9)","(9.0, 24.0, 11.833333333333334)","(4.2, 6.6, 5.752941176470588)","(5.0, 9.8, 6.6000000000000005)","(2.6, 4.3, 2.8985185185185185)"
06-01-2023 12:32:05.022578,"(7.0, 13.0, 11.08)","(10.0, 19.0, 13.0)","(31.0, 230.0, 124.11764705882354)","(7.5, 17.0, 9.08)","(9.0, 24.0, 11.833333333333334)","(4.2, 6.6, 5.752941176470588)","(5.0, 9.8, 6.6000000000000005)","(2.6, 4.3, 2.8985185185185185)"
06-01-2023 12:32:06.058761,"(7.0, 13.0, 11.08)","(10.0, 19.0, 13.0)","(31.0, 230.0, 124.11764705882354)","(7.5, 17.0, 9.08)","(9.0, 24.0, 11.833333333333334)","(4.2, 6.6, 5.752941176470588)","(5.0, 9.8, 6.6000000000000005)","(2.6, 4.3, 2.8985185185185185)"
06-01-2023 12:32:07.273545,"(7.0, 13.0, 11.08)","(10.0, 19.0, 13.0)","(31.0, 230.0, 124.11764705882354)","(7.5, 17.0, 9.08)","(9.0, 24.0, 11.833333333333334)","(4.2, 6.6, 5.752941176470588)","(5.0, 9.8, 6.6000000000000005)","(2.6, 4.3, 2.8985185185185185)"
06-01-2023 12:32:08.486514,"(7.0, 13.0, 11.08)","(10.0, 19.0, 13.0)","(31.0, 230.0, 124.11764705882354)","(7.5, 17.0, 9.08)","(9.0, 24.0, 11.833333333333334)","(4.2, 6.6, 5.752941176470588)","(5.0, 9.8, 6.6000000000000005)","(2.6, 4.3, 2.8985185185185185)"
06-01-2023 12:32:09.577799,"(7.0, 13.0, 11.08)","(10.0, 19.0, 13.0)","(31.0, 230.0, 124.11764705882354)","(7.5, 17.0, 9.08)","(9.0, 24.0, 11.833333333333334)","(4.2, 6.6, 5.752941176470588)","(5.0, 9.8, 6.6000000000000005)","(2.6, 4.3, 2.8985185185185185)"
06-01-2023 12:32:10.699493,"(7.0, 13.0, 11.08)","(10.0, 19.0, 13.0)","(31.0, 230.0, 124.11764705882354)","(7.5, 17.0, 9.08)","(9.0, 24.0, 11.833333333333334)","(4.2, 6.6, 5.752941176470588)","(5.0, 9.8, 6.6000000000000005)","(2.6, 4.3, 2.8985185185185185)"
06-01-2023 12:32:11.811938,"(7.0, 13.0, 11.08)","(10.0, 19.0, 13.0)","(31.0, 230.0, 124.11764705882354)","(7.5, 17.0, 9.08)","(9.0, 24.0, 11.833333333333334)","(4.2, 6.6, 5.752941176470588)","(5.0, 9.8, 6.6000000000000005)","(2.6, 4.3, 2.8985185185185185)"
