,Zipping Noelle,One For Luck,Cruzin Ace,Witch Earner,War Hammer,Sankey,Lend The Moose,Poppy Bluey
11-01-2023 12:46:55.292437,"(5.0, 10.0, 7.42)","(6.5, 12.5, 8.0375)","(4.4, 4.9, 4.885810810810812)","(3.9, 4.9, 4.633333333333334)","(7.5, 13.5, 11.8)","(10.0, 30.0, 22.5)","(51.0, 410.0, 203.14285714285714)","(4.0, 7.0, 4.92)"
11-01-2023 12:46:56.848269,"(5.0, 10.0, 7.42)","(6.5, 12.5, 8.0375)","(4.4, 4.9, 4.885810810810812)","(3.9, 4.9, 4.633333333333334)","(7.5, 13.5, 11.8)","(10.0, 30.0, 22.5)","(51.0, 410.0, 203.14285714285714)","(4.0, 7.0, 4.92)"
11-01-2023 12:46:58.205495,"(5.0, 10.0, 7.42)","(6.5, 12.5, 8.0375)","(4.4, 4.9, 4.885810810810812)","(3.9, 4.9, 4.633333333333334)","(7.5, 13.5, 11.8)","(10.0, 30.0, 22.5)","(51.0, 410.0, 203.14285714285714)","(4.0, 7.0, 4.92)"
11-01-2023 12:46:59.417589,"(5.0, 10.0, 7.42)","(6.5, 12.5, 8.0375)","(4.4, 4.9, 4.885810810810812)","(3.9, 4.9, 4.633333333333334)","(7.5, 13.5, 11.8)","(10.0, 30.0, 22.5)","(51.0, 410.0, 203.14285714285714)","(4.0, 7.0, 4.92)"
11-01-2023 12:47:00.609888,"(5.0, 10.0, 7.42)","(6.5, 12.5, 8.0375)","(4.4, 4.9, 4.885810810810812)","(3.9, 4.9, 4.633333333333334)","(7.5, 13.5, 11.8)","(10.0, 30.0, 22.5)","(51.0, 410.0, 203.14285714285714)","(4.0, 7.0, 4.92)"
11-01-2023 12:47:01.960155,"(5.0, 10.0, 7.42)","(6.5, 12.5, 8.0375)","(4.4, 4.9, 4.885810810810812)","(3.9, 4.9, 4.633333333333334)","(7.5, 13.5, 11.8)","(10.0, 30.0, 22.5)","(51.0, 410.0, 203.14285714285714)","(4.0, 7.0, 4.92)"
11-01-2023 12:47:03.330997,"(5.0, 10.0, 7.42)","(6.5, 12.5, 8.0375)","(4.4, 4.9, 4.885810810810812)","(3.9, 4.9, 4.633333333333334)","(7.5, 13.5, 11.8)","(10.0, 30.0, 22.5)","(51.0, 410.0, 203.14285714285714)","(4.0, 7.0, 4.92)"
11-01-2023 12:47:04.598457,"(5.0, 10.0, 7.42)","(6.5, 12.5, 8.0375)","(4.4, 4.9, 4.885810810810812)","(3.9, 4.9, 4.633333333333334)","(7.5, 13.5, 11.8)","(10.0, 30.0, 22.5)","(51.0, 410.0, 203.14285714285714)","(4.0, 7.0, 4.92)"
11-01-2023 12:47:05.747903,"(5.0, 10.0, 7.42)","(6.5, 12.5, 8.0375)","(4.4, 4.9, 4.885810810810812)","(3.9, 4.9, 4.633333333333334)","(7.5, 13.5, 11.8)","(10.0, 30.0, 22.5)","(51.0, 410.0, 203.14285714285714)","(4.0, 7.0, 4.92)"
11-01-2023 12:47:06.852628,"(5.0, 10.0, 7.42)","(6.5, 12.5, 8.0375)","(4.4, 4.9, 4.885810810810812)","(3.9, 4.9, 4.633333333333334)","(7.5, 13.5, 11.8)","(10.0, 30.0, 22.5)","(51.0, 410.0, 203.14285714285714)","(4.0, 7.0, 4.92)"
11-01-2023 12:47:08.120564,"(5.0, 10.0, 7.42)","(6.5, 12.5, 8.0375)","(4.4, 4.9, 4.885810810810812)","(3.9, 4.9, 4.633333333333334)","(7.5, 13.5, 11.8)","(10.0, 30.0, 22.5)","(51.0, 410.0, 203.14285714285714)","(4.0, 7.0, 4.92)"
11-01-2023 12:47:09.329859,"(5.0, 10.0, 7.42)","(6.5, 12.5, 8.0375)","(4.4, 4.9, 4.885810810810812)","(3.9, 4.9, 4.633333333333334)","(7.5, 13.5, 11.8)","(10.0, 30.0, 22.5)","(51.0, 410.0, 203.14285714285714)","(4.0, 7.0, 4.92)"
11-01-2023 12:47:10.552622,"(5.0, 10.0, 7.42)","(6.5, 12.5, 8.0375)","(4.4, 4.9, 4.885810810810812)","(3.9, 4.9, 4.633333333333334)","(7.5, 13.5, 11.8)","(10.0, 30.0, 22.5)","(51.0, 410.0, 203.14285714285714)","(4.0, 7.0, 4.92)"
11-01-2023 12:47:11.767269,"(5.0, 10.0, 7.42)","(6.5, 12.5, 8.0375)","(4.4, 4.9, 4.885810810810812)","(3.9, 4.9, 4.633333333333334)","(7.5, 13.5, 11.8)","(10.0, 30.0, 22.5)","(51.0, 410.0, 203.14285714285714)","(4.0, 7.0, 4.92)"
11-01-2023 12:47:12.939905,"(5.0, 10.0, 7.42)","(6.5, 12.5, 8.0375)","(4.4, 4.9, 4.885810810810812)","(3.9, 4.9, 4.633333333333334)","(7.5, 13.5, 11.8)","(10.0, 30.0, 22.5)","(51.0, 410.0, 203.14285714285714)","(4.0, 7.0, 4.92)"
11-01-2023 12:47:14.383103,"(5.0, 10.0, 7.42)","(6.5, 12.5, 8.0375)","(4.4, 4.9, 4.885810810810812)","(3.9, 4.9, 4.633333333333334)","(7.5, 13.5, 11.8)","(10.0, 30.0, 22.5)","(51.0, 410.0, 203.14285714285714)","(4.0, 7.0, 4.92)"
11-01-2023 12:47:15.848605,"(5.0, 10.0, 7.42)","(6.5, 12.5, 8.0375)","(4.4, 4.9, 4.885810810810812)","(3.9, 4.9, 4.633333333333334)","(7.5, 13.5, 11.8)","(10.0, 30.0, 22.5)","(51.0, 410.0, 203.14285714285714)","(4.0, 7.0, 4.92)"
11-01-2023 12:47:17.068223,"(5.0, 10.0, 7.42)","(6.5, 12.5, 8.0375)","(4.4, 4.9, 4.885810810810812)","(3.9, 4.9, 4.633333333333334)","(7.5, 13.5, 11.8)","(10.0, 30.0, 22.5)","(51.0, 410.0, 192.8)","(4.0, 7.0, 4.92)"
11-01-2023 12:47:18.314370,"(5.0, 10.0, 7.42)","(6.5, 12.5, 8.0375)","(4.4, 4.9, 4.885810810810812)","(3.9, 4.9, 4.633333333333334)","(7.5, 13.5, 11.8)","(10.0, 30.0, 22.5)","(51.0, 410.0, 192.8)","(4.0, 7.0, 4.92)"
11-01-2023 12:47:19.516241,"(5.0, 10.0, 7.42)","(6.5, 12.5, 8.0375)","(4.4, 4.9, 4.885810810810812)","(3.9, 4.9, 4.633333333333334)","(7.5, 13.5, 11.8)","(10.0, 30.0, 22.5)","(51.0, 410.0, 192.8)","(4.0, 7.0, 4.92)"
11-01-2023 12:47:20.845301,"(5.0, 10.0, 7.42)","(6.5, 12.5, 8.0375)","(4.4, 4.9, 4.885810810810812)","(3.9, 4.9, 4.633333333333334)","(7.5, 13.5, 11.8)","(10.0, 30.0, 22.5)","(51.0, 410.0, 192.8)","(4.0, 7.0, 4.92)"
11-01-2023 12:47:22.204161,"(5.0, 10.0, 7.42)","(6.5, 12.5, 8.0375)","(4.4, 4.9, 4.885810810810812)","(3.9, 4.9, 4.633333333333334)","(7.5, 13.5, 11.8)","(10.0, 30.0, 22.5)","(51.0, 410.0, 192.8)","(4.0, 7.0, 4.92)"
11-01-2023 12:47:23.487097,"(5.0, 10.0, 7.42)","(6.5, 12.5, 8.0375)","(4.4, 4.9, 4.885810810810812)","(3.9, 4.9, 4.633333333333334)","(7.5, 13.5, 11.8)","(10.0, 30.0, 22.5)","(51.0, 410.0, 192.8)","(4.0, 7.0, 4.92)"
11-01-2023 12:47:24.722692,"(5.0, 10.0, 7.42)","(6.5, 12.5, 8.0375)","(4.4, 4.9, 4.885810810810812)","(3.9, 4.9, 4.633333333333334)","(7.5, 13.5, 11.8)","(10.0, 30.0, 22.5)","(51.0, 410.0, 192.8)","(4.0, 7.0, 4.92)"
11-01-2023 12:47:26.124053,"(5.0, 10.0, 7.42)","(6.5, 12.5, 8.0375)","(4.4, 4.9, 4.885810810810812)","(3.9, 4.9, 4.633333333333334)","(7.5, 13.5, 11.8)","(10.0, 30.0, 22.5)","(51.0, 410.0, 192.8)","(4.0, 7.0, 4.92)"
11-01-2023 12:47:27.549371,"(5.0, 10.0, 7.42)","(6.5, 12.5, 8.0375)","(4.4, 4.9, 4.885810810810812)","(3.9, 4.9, 4.633333333333334)","(7.5, 13.5, 11.8)","(10.0, 30.0, 22.5)","(51.0, 410.0, 192.8)","(4.0, 7.0, 4.92)"
11-01-2023 12:47:28.868431,"(5.0, 10.0, 7.42)","(6.5, 12.5, 8.0375)","(4.4, 4.9, 4.885810810810812)","(3.9, 4.9, 4.633333333333334)","(7.5, 13.5, 11.8)","(10.0, 30.0, 22.5)","(51.0, 410.0, 192.8)","(4.0, 7.0, 4.92)"
11-01-2023 12:47:30.262689,"(5.0, 10.0, 7.42)","(6.5, 12.5, 8.0375)","(4.4, 4.9, 4.885810810810812)","(3.9, 4.9, 4.633333333333334)","(7.5, 13.5, 11.8)","(10.0, 30.0, 22.5)","(51.0, 410.0, 192.8)","(4.0, 7.0, 4.92)"
11-01-2023 12:47:31.557275,"(5.0, 10.0, 7.42)","(6.5, 12.5, 8.0375)","(4.4, 4.9, 4.885810810810812)","(3.9, 4.9, 4.633333333333334)","(7.5, 13.5, 11.8)","(10.0, 30.0, 22.5)","(51.0, 410.0, 192.8)","(4.0, 7.0, 4.92)"
11-01-2023 12:47:32.774072,"(5.0, 10.0, 7.42)","(6.5, 12.5, 8.0375)","(4.4, 4.9, 4.885810810810812)","(3.9, 4.9, 4.633333333333334)","(7.5, 13.5, 11.8)","(10.0, 30.0, 22.5)","(51.0, 410.0, 192.8)","(4.0, 7.0, 4.92)"
11-01-2023 12:47:34.049921,"(5.0, 10.0, 7.42)","(6.5, 12.5, 8.0375)","(4.4, 4.9, 4.885810810810812)","(3.9, 4.9, 4.633333333333334)","(7.5, 13.5, 11.8)","(10.0, 30.0, 22.5)","(51.0, 410.0, 192.8)","(4.0, 7.0, 4.92)"
11-01-2023 12:47:35.369082,"(5.0, 10.0, 7.42)","(6.5, 12.5, 8.0375)","(4.4, 4.9, 4.885810810810812)","(3.9, 4.9, 4.633333333333334)","(7.5, 13.5, 11.8)","(10.0, 30.0, 22.5)","(51.0, 410.0, 192.8)","(4.0, 7.0, 4.92)"
11-01-2023 12:47:36.659041,"(5.0, 10.0, 7.42)","(6.5, 12.5, 8.0375)","(4.4, 4.9, 4.885810810810812)","(3.9, 4.9, 4.633333333333334)","(7.5, 13.5, 11.8)","(10.0, 30.0, 22.5)","(51.0, 410.0, 192.8)","(4.0, 7.0, 4.92)"
11-01-2023 12:47:37.970153,"(5.0, 10.0, 7.42)","(6.5, 12.5, 8.0375)","(4.4, 4.9, 4.885810810810812)","(3.9, 4.9, 4.633333333333334)","(7.5, 13.5, 11.8)","(10.0, 30.0, 22.5)","(51.0, 410.0, 192.8)","(4.0, 7.0, 4.92)"
11-01-2023 12:47:39.122060,"(5.0, 10.0, 7.42)","(6.5, 12.5, 8.0375)","(4.4, 4.9, 4.885810810810812)","(3.9, 4.9, 4.633333333333334)","(7.5, 13.5, 11.8)","(10.0, 30.0, 22.5)","(51.0, 410.0, 192.8)","(4.0, 7.0, 4.92)"
11-01-2023 12:47:40.277168,"(5.0, 10.0, 7.42)","(6.5, 12.5, 8.0375)","(4.4, 4.9, 4.885810810810812)","(3.9, 4.9, 4.633333333333334)","(7.5, 13.5, 11.8)","(10.0, 30.0, 22.5)","(51.0, 410.0, 192.8)","(4.0, 7.0, 4.92)"
11-01-2023 12:47:41.389779,"(5.0, 10.0, 7.42)","(6.5, 12.5, 8.0375)","(4.4, 4.9, 4.885810810810812)","(3.9, 4.9, 4.633333333333334)","(7.5, 13.5, 11.8)","(10.0, 30.0, 22.5)","(51.0, 410.0, 192.8)","(4.0, 7.0, 4.92)"
11-01-2023 12:47:42.579917,"(5.0, 10.0, 7.42)","(6.5, 12.5, 8.0375)","(4.4, 4.9, 4.885810810810812)","(3.9, 4.9, 4.633333333333334)","(7.5, 13.5, 11.8)","(10.0, 30.0, 22.5)","(51.0, 410.0, 203.14285714285714)","(4.0, 7.0, 4.92)"
11-01-2023 12:47:43.797660,"(5.0, 10.0, 7.42)","(6.5, 12.5, 8.0375)","(4.4, 4.9, 4.885810810810812)","(3.9, 4.9, 4.633333333333334)","(7.5, 13.5, 11.8)","(10.0, 30.0, 22.5)","(51.0, 410.0, 203.14285714285714)","(4.0, 7.0, 4.92)"
11-01-2023 12:47:45.054641,"(5.0, 10.0, 7.42)","(6.5, 12.5, 8.0375)","(4.4, 4.9, 4.885810810810812)","(3.9, 4.9, 4.633333333333334)","(7.5, 13.5, 11.8)","(10.0, 30.0, 22.5)","(51.0, 410.0, 203.14285714285714)","(4.0, 7.0, 4.92)"
11-01-2023 12:47:46.158914,"(5.0, 10.0, 7.42)","(6.5, 12.5, 8.0375)","(4.4, 4.9, 4.885810810810812)","(3.9, 4.9, 4.633333333333334)","(7.5, 13.5, 11.8)","(10.0, 30.0, 23.25)","(51.0, 410.0, 203.14285714285714)","(4.0, 7.0, 5.7612903225806456)"
11-01-2023 12:47:47.298808,"(5.0, 10.0, 7.42)","(6.5, 12.5, 8.0375)","(4.4, 4.9, 4.885810810810812)","(3.9, 4.9, 4.633333333333334)","(7.5, 13.5, 11.8)","(10.0, 30.0, 23.25)","(51.0, 410.0, 203.14285714285714)","(4.0, 7.0, 5.063157894736842)"
11-01-2023 12:47:48.627531,"(5.0, 10.0, 7.42)","(6.5, 12.5, 8.0375)","(4.4, 4.9, 4.885810810810812)","(3.9, 4.9, 4.633333333333334)","(7.5, 13.5, 11.8)","(10.0, 30.0, 23.25)","(51.0, 410.0, 203.14285714285714)","(4.0, 7.0, 5.063157894736842)"
11-01-2023 12:47:50.280148,"(5.0, 10.0, 7.42)","(6.5, 12.5, 8.0375)","(4.4, 4.9, 4.885810810810812)","(3.9, 4.9, 4.633333333333334)","(7.5, 13.5, 11.8)","(10.0, 30.0, 23.25)","(51.0, 410.0, 203.14285714285714)","(4.0, 7.0, 4.894736842105263)"
11-01-2023 12:47:51.577583,"(5.0, 10.0, 7.42)","(6.5, 12.5, 8.0375)","(4.4, 4.9, 4.885810810810812)","(3.9, 4.9, 4.633333333333334)","(7.5, 13.5, 11.8)","(10.0, 30.0, 23.25)","(51.0, 410.0, 203.14285714285714)","(4.0, 7.0, 5.063157894736842)"
11-01-2023 12:47:53.001884,"(5.0, 10.0, 7.42)","(6.5, 12.5, 8.0375)","(4.4, 4.9, 4.885810810810812)","(3.9, 4.9, 4.633333333333334)","(7.5, 13.5, 11.8)","(10.0, 30.0, 23.25)","(51.0, 410.0, 203.14285714285714)","(4.0, 7.0, 5.063157894736842)"
11-01-2023 12:47:54.361726,"(5.0, 10.0, 7.42)","(6.5, 12.5, 8.0375)","(4.4, 4.9, 4.885810810810812)","(3.9, 4.9, 4.633333333333334)","(7.5, 13.5, 11.8)","(10.0, 30.0, 23.25)","(51.0, 410.0, 203.14285714285714)","(4.0, 7.0, 5.063157894736842)"
11-01-2023 12:47:56.069628,"(5.0, 10.0, 7.42)","(6.5, 12.5, 8.0375)","(4.4, 4.9, 4.885810810810812)","(3.9, 4.9, 4.633333333333334)","(7.5, 13.5, 11.8)","(10.0, 30.0, 23.25)","(51.0, 410.0, 203.14285714285714)","(4.0, 7.0, 5.063157894736842)"
11-01-2023 12:47:57.503596,"(5.0, 10.0, 7.42)","(6.5, 12.5, 8.0375)","(4.4, 4.9, 4.885810810810812)","(3.9, 4.9, 4.633333333333334)","(7.5, 13.5, 11.8)","(10.0, 30.0, 23.25)","(51.0, 410.0, 203.14285714285714)","(4.0, 7.0, 5.063157894736842)"
11-01-2023 12:47:58.776653,"(5.0, 10.0, 7.42)","(6.5, 12.5, 8.0375)","(4.4, 4.9, 4.885810810810812)","(3.9, 4.9, 4.633333333333334)","(7.5, 13.5, 11.8)","(10.0, 30.0, 23.25)","(51.0, 410.0, 203.14285714285714)","(4.0, 7.0, 5.063157894736842)"
11-01-2023 12:47:59.947338,"(5.0, 10.0, 7.42)","(6.5, 12.5, 8.0375)","(4.4, 4.9, 4.885810810810812)","(3.9, 4.9, 4.633333333333334)","(7.5, 13.5, 11.8)","(10.0, 30.0, 23.25)","(51.0, 410.0, 203.14285714285714)","(4.0, 7.0, 5.063157894736842)"
11-01-2023 12:48:01.129887,"(5.0, 10.0, 7.42)","(6.5, 12.5, 8.0375)","(4.4, 4.9, 4.885810810810812)","(3.9, 4.9, 4.633333333333334)","(7.5, 13.5, 11.8)","(10.0, 30.0, 23.25)","(51.0, 410.0, 203.14285714285714)","(4.0, 7.0, 5.063157894736842)"
11-01-2023 12:48:02.269705,"(5.0, 10.0, 7.42)","(6.5, 12.5, 8.0375)","(4.4, 4.9, 4.885810810810812)","(3.9, 4.9, 4.633333333333334)","(7.5, 13.5, 11.8)","(10.0, 30.0, 23.25)","(51.0, 410.0, 203.14285714285714)","(4.0, 7.0, 5.063157894736842)"
11-01-2023 12:48:03.476567,"(5.0, 10.0, 7.42)","(6.5, 12.5, 8.0375)","(4.4, 4.9, 4.885810810810812)","(3.9, 4.9, 4.633333333333334)","(7.5, 13.5, 11.8)","(10.0, 30.0, 23.25)","(51.0, 410.0, 203.14285714285714)","(4.0, 7.0, 5.063157894736842)"
11-01-2023 12:48:04.649023,"(5.0, 10.0, 7.42)","(6.5, 12.5, 8.0375)","(4.4, 4.9, 4.885810810810812)","(3.9, 4.9, 4.633333333333334)","(7.5, 13.5, 11.8)","(10.0, 30.0, 23.25)","(51.0, 410.0, 192.8)","(4.0, 7.0, 5.658064516129032)"
11-01-2023 12:48:05.894647,"(5.0, 10.0, 7.42)","(6.5, 12.5, 8.0375)","(4.4, 4.9, 4.885810810810812)","(3.9, 4.9, 4.633333333333334)","(7.5, 13.5, 11.8)","(10.0, 30.0, 23.25)","(51.0, 410.0, 203.14285714285714)","(4.0, 7.0, 4.894736842105263)"
11-01-2023 12:48:07.175189,"(5.0, 10.0, 7.42)","(6.5, 12.5, 8.0375)","(4.4, 4.9, 4.885810810810812)","(3.9, 4.9, 4.633333333333334)","(7.5, 13.5, 11.8)","(10.0, 30.0, 23.25)","(51.0, 410.0, 203.14285714285714)","(4.0, 7.0, 4.894736842105263)"
11-01-2023 12:48:08.465220,"(5.0, 10.0, 7.42)","(6.5, 12.5, 8.0375)","(4.4, 4.9, 4.885810810810812)","(3.9, 4.9, 4.633333333333334)","(7.5, 13.5, 11.8)","(10.0, 30.0, 19.166666666666668)","(51.0, 410.0, 203.14285714285714)","(4.0, 7.0, 4.894736842105263)"
11-01-2023 12:48:09.689940,"(5.0, 10.0, 7.42)","(6.5, 12.5, 10.05)","(4.4, 4.9, 4.885810810810812)","(3.9, 4.9, 4.633333333333334)","(7.5, 13.5, 11.8)","(10.0, 30.0, 19.166666666666668)","(51.0, 410.0, 203.14285714285714)","(4.0, 7.0, 4.894736842105263)"
11-01-2023 12:48:10.868701,"(5.0, 10.0, 7.42)","(6.5, 12.5, 10.05)","(4.4, 4.9, 4.885810810810812)","(3.9, 4.9, 4.633333333333334)","(7.5, 13.5, 11.8)","(10.0, 30.0, 19.166666666666668)","(51.0, 410.0, 203.14285714285714)","(4.0, 7.0, 4.894736842105263)"
11-01-2023 12:48:11.976326,"(5.0, 10.0, 7.42)","(6.5, 12.5, 8.93)","(4.4, 4.9, 4.885810810810812)","(3.9, 4.9, 4.633333333333334)","(7.5, 13.5, 11.8)","(10.0, 30.0, 19.166666666666668)","(51.0, 410.0, 203.14285714285714)","(4.0, 7.0, 4.894736842105263)"
11-01-2023 12:48:13.156202,"(5.0, 10.0, 7.42)","(6.5, 12.5, 9.753846153846155)","(4.4, 4.9, 4.885810810810812)","(3.9, 4.9, 4.633333333333334)","(7.5, 13.5, 11.8)","(10.0, 30.0, 19.166666666666668)","(51.0, 410.0, 203.14285714285714)","(4.0, 7.0, 4.894736842105263)"
11-01-2023 12:48:14.392560,"(5.0, 10.0, 7.42)","(6.5, 12.5, 9.753846153846155)","(4.4, 4.9, 4.885810810810812)","(3.9, 4.9, 4.633333333333334)","(7.5, 13.5, 11.8)","(10.0, 30.0, 19.166666666666668)","(51.0, 410.0, 203.14285714285714)","(4.0, 7.0, 4.894736842105263)"
11-01-2023 12:48:15.578091,"(5.0, 10.0, 7.42)","(6.5, 12.5, 9.96923076923077)","(4.4, 4.9, 4.885810810810812)","(3.9, 4.9, 4.633333333333334)","(7.5, 13.5, 11.8)","(10.0, 30.0, 19.166666666666668)","(51.0, 410.0, 203.14285714285714)","(4.0, 7.0, 4.894736842105263)"
11-01-2023 12:48:16.668346,"(5.0, 10.0, 7.42)","(6.5, 12.5, 9.0)","(4.4, 4.9, 4.885810810810812)","(3.9, 4.9, 4.633333333333334)","(7.5, 13.5, 11.8)","(10.0, 30.0, 19.166666666666668)","(51.0, 410.0, 203.14285714285714)","(4.0, 7.0, 4.894736842105263)"
11-01-2023 12:48:17.729249,"(5.0, 10.0, 7.42)","(6.5, 12.5, 9.991666666666667)","(4.4, 4.9, 4.885810810810812)","(3.9, 4.9, 4.633333333333334)","(7.5, 13.5, 11.8)","(10.0, 30.0, 19.166666666666668)","(51.0, 410.0, 203.14285714285714)","(4.0, 7.0, 4.894736842105263)"
11-01-2023 12:48:18.907057,"(5.0, 10.0, 7.42)","(6.5, 12.5, 9.991666666666667)","(4.4, 4.9, 4.885810810810812)","(3.9, 4.9, 4.633333333333334)","(7.5, 13.5, 11.8)","(10.0, 30.0, 19.166666666666668)","(51.0, 410.0, 203.14285714285714)","(4.0, 7.0, 4.894736842105263)"
11-01-2023 12:48:20.059403,"(5.0, 10.0, 7.42)","(6.5, 12.5, 9.991666666666667)","(4.4, 4.9, 4.885810810810812)","(3.9, 4.9, 4.633333333333334)","(7.5, 13.5, 11.8)","(10.0, 30.0, 19.166666666666668)","(51.0, 410.0, 192.8)","(4.0, 7.0, 4.894736842105263)"
11-01-2023 12:48:21.223043,"(5.0, 10.0, 7.42)","(6.5, 12.5, 8.93)","(4.4, 4.9, 4.885810810810812)","(3.9, 4.9, 4.633333333333334)","(7.5, 13.5, 11.8)","(10.0, 30.0, 19.166666666666668)","(51.0, 410.0, 203.14285714285714)","(4.0, 7.0, 4.894736842105263)"
11-01-2023 12:48:22.382314,"(5.0, 10.0, 7.42)","(6.5, 12.5, 8.93)","(4.4, 4.9, 4.885810810810812)","(3.9, 4.9, 4.550000000000001)","(7.5, 13.5, 12.042857142857143)","(10.0, 30.0, 19.166666666666668)","(51.0, 410.0, 203.14285714285714)","(4.0, 7.0, 5.5777777777777775)"
11-01-2023 12:48:23.509390,"(5.0, 10.0, 7.42)","(6.5, 12.5, 9.861538461538462)","(4.4, 4.9, 4.885906040268456)","(3.9, 4.9, 4.550000000000001)","(7.5, 13.5, 12.042857142857143)","(10.0, 30.0, 19.166666666666668)","(51.0, 410.0, 203.14285714285714)","(4.0, 7.0, 5.063157894736842)"
11-01-2023 12:48:24.700955,"(5.0, 10.0, 7.42)","(6.5, 12.5, 9.861538461538462)","(4.4, 4.9, 4.885906040268456)","(3.9, 4.9, 4.550000000000001)","(7.5, 13.5, 12.042857142857143)","(10.0, 30.0, 19.166666666666668)","(51.0, 410.0, 203.14285714285714)","(4.0, 7.0, 4.741176470588235)"
11-01-2023 12:48:25.886264,"(5.0, 10.0, 7.42)","(6.5, 12.5, 9.861538461538462)","(4.4, 4.9, 4.885906040268456)","(3.9, 4.9, 4.550000000000001)","(7.5, 13.5, 12.042857142857143)","(10.0, 30.0, 19.166666666666668)","(51.0, 410.0, 203.14285714285714)","(4.0, 7.0, 5.063157894736842)"
11-01-2023 12:48:26.956451,"(5.0, 10.0, 7.42)","(6.5, 12.5, 9.861538461538462)","(4.4, 4.9, 4.885906040268456)","(3.9, 4.9, 4.550000000000001)","(7.5, 13.5, 12.042857142857143)","(10.0, 30.0, 19.166666666666668)","(51.0, 410.0, 203.14285714285714)","(4.0, 7.0, 5.063157894736842)"
11-01-2023 12:48:27.982278,"(5.0, 10.0, 7.42)","(6.5, 12.5, 9.861538461538462)","(4.4, 4.9, 4.885906040268456)","(3.9, 4.9, 4.550000000000001)","(7.5, 13.5, 12.042857142857143)","(10.0, 30.0, 19.166666666666668)","(51.0, 410.0, 203.14285714285714)","(4.0, 7.0, 5.063157894736842)"
11-01-2023 12:48:29.098117,"(5.0, 10.0, 7.42)","(6.5, 12.5, 9.861538461538462)","(4.4, 4.9, 4.885906040268456)","(3.9, 4.9, 4.550000000000001)","(7.5, 13.5, 12.042857142857143)","(10.0, 30.0, 19.166666666666668)","(51.0, 410.0, 203.14285714285714)","(4.0, 7.0, 5.063157894736842)"
11-01-2023 12:48:30.247554,"(5.0, 10.0, 7.42)","(6.5, 12.5, 9.861538461538462)","(4.4, 4.9, 4.885906040268456)","(3.9, 4.9, 4.550000000000001)","(7.5, 13.5, 12.042857142857143)","(10.0, 30.0, 19.166666666666668)","(51.0, 410.0, 203.14285714285714)","(4.0, 7.0, 5.063157894736842)"
11-01-2023 12:48:31.398379,"(5.0, 10.0, 7.42)","(6.5, 12.5, 9.861538461538462)","(4.4, 4.9, 4.885906040268456)","(3.9, 4.9, 4.550000000000001)","(7.5, 13.5, 12.042857142857143)","(10.0, 30.0, 19.166666666666668)","(51.0, 410.0, 203.14285714285714)","(4.0, 7.0, 5.063157894736842)"
11-01-2023 12:48:32.465123,"(5.0, 10.0, 7.42)","(6.5, 12.5, 9.861538461538462)","(4.4, 4.9, 4.885906040268456)","(3.9, 4.9, 4.550000000000001)","(7.5, 13.5, 12.042857142857143)","(10.0, 30.0, 19.166666666666668)","(51.0, 410.0, 203.14285714285714)","(4.0, 7.0, 5.4)"
11-01-2023 12:48:33.531826,"(5.0, 10.0, 7.42)","(6.5, 12.5, 9.861538461538462)","(4.4, 4.9, 4.885906040268456)","(3.9, 4.9, 4.550000000000001)","(7.5, 13.5, 12.042857142857143)","(10.0, 30.0, 19.166666666666668)","(51.0, 410.0, 203.14285714285714)","(4.0, 7.0, 5.4)"
11-01-2023 12:48:34.727900,"(5.0, 10.0, 7.42)","(6.5, 12.5, 9.861538461538462)","(4.4, 4.9, 4.885906040268456)","(3.9, 4.9, 4.550000000000001)","(7.5, 13.5, 12.042857142857143)","(10.0, 30.0, 19.166666666666668)","(51.0, 410.0, 203.14285714285714)","(4.0, 7.0, 5.4)"
11-01-2023 12:48:35.952813,"(5.0, 10.0, 7.42)","(6.5, 12.5, 9.861538461538462)","(4.4, 4.9, 4.885906040268456)","(3.9, 4.9, 4.550000000000001)","(7.5, 13.5, 12.042857142857143)","(10.0, 30.0, 19.166666666666668)","(51.0, 410.0, 192.8)","(4.0, 7.0, 5.4)"
11-01-2023 12:48:37.112197,"(5.0, 9.8, 9.214285714285715)","(6.5, 12.5, 9.861538461538462)","(4.4, 4.9, 4.885906040268456)","(3.9, 4.9, 4.550000000000001)","(7.5, 13.5, 12.042857142857143)","(10.0, 30.0, 19.166666666666668)","(51.0, 410.0, 82.3076923076923)","(4.0, 7.0, 5.4)"
11-01-2023 12:48:38.256478,"(5.0, 9.8, 9.214285714285715)","(6.5, 13.0, 11.65)","(4.4, 4.9, 4.885906040268456)","(3.9, 4.9, 4.550000000000001)","(7.5, 13.5, 12.042857142857143)","(10.0, 30.0, 20.714285714285715)","(51.0, 410.0, 82.3076923076923)","(4.0, 7.0, 4.929411764705883)"
11-01-2023 12:48:39.391141,"(5.0, 9.8, 9.214285714285715)","(6.5, 13.0, 11.65)","(4.4, 4.9, 4.885906040268456)","(3.9, 4.9, 4.550000000000001)","(7.5, 13.5, 12.042857142857143)","(10.0, 30.0, 20.714285714285715)","(51.0, 410.0, 82.3076923076923)","(4.0, 7.0, 5.044444444444444)"
