,Liverpool Street,Whisky Nip,Smiling Sapphire,Angry Betty,Bora Burst,Spring Martini,Prince Of Melton,Operatic Blue
16-12-2022 15:52:09.725981,"(61.0, 170.0, 137.33333333333334)","(4.2, 5.2, 5.033333333333333)","(6.0, 12.0, 10.125)","(20.0, 27.0, 23.428571428571427)","(2.05, 2.66, 2.61741935483871)","(5.0, 6.4, 5.846153846153847)","(7.0, 16.0, 14.548780487804878)","(91.0, 650.0, 613.0)"
16-12-2022 15:52:10.680092,"(61.0, 170.0, 137.33333333333334)","(4.2, 5.2, 4.8500000000000005)","(6.0, 10.5, 10.066666666666666)","(20.0, 27.0, 23.428571428571427)","(2.05, 2.66, 2.61741935483871)","(5.0, 6.4, 5.846153846153847)","(7.0, 16.0, 14.548780487804878)","(91.0, 650.0, 613.0)"
16-12-2022 15:52:11.618194,"(61.0, 170.0, 137.33333333333334)","(4.2, 5.2, 4.8500000000000005)","(6.0, 11.0, 10.181818181818182)","(20.0, 27.0, 23.428571428571427)","(2.05, 2.66, 2.61741935483871)","(5.0, 6.4, 5.688888888888888)","(7.0, 16.0, 14.548780487804878)","(91.0, 650.0, 613.0)"
16-12-2022 15:52:12.565823,"(61.0, 170.0, 137.33333333333334)","(4.2, 5.1, 4.9399999999999995)","(6.5, 11.0, 10.470588235294118)","(20.0, 27.0, 23.428571428571427)","(2.1, 2.66, 2.601764705882353)","(5.0, 6.4, 5.638095238095238)","(7.5, 16.0, 14.548780487804878)","(91.0, 650.0, 613.0)"
16-12-2022 15:52:13.492622,"(61.0, 170.0, 137.33333333333334)","(4.2, 5.0, 4.85)","(6.5, 12.0, 11.176470588235293)","(20.0, 27.0, 22.58823529411765)","(2.1, 2.66, 2.601764705882353)","(5.0, 6.4, 5.638095238095238)","(7.5, 16.0, 14.548780487804878)","(91.0, 650.0, 613.0)"
16-12-2022 15:52:14.442712,"(61.0, 170.0, 137.33333333333334)","(4.2, 5.0, 4.79)","(6.5, 11.5, 11.2)","(20.0, 27.0, 22.58823529411765)","(2.1, 2.66, 2.61741935483871)","(5.0, 6.4, 5.7368421052631575)","(7.5, 16.0, 14.548780487804878)","(91.0, 650.0, 613.0)"
16-12-2022 15:52:15.378719,"(61.0, 170.0, 137.33333333333334)","(4.2, 4.7, 4.675)","(6.5, 10.5, 10.176470588235293)","(20.0, 27.0, 22.58823529411765)","(2.1, 2.66, 2.61741935483871)","(5.0, 6.4, 5.936842105263158)","(7.5, 16.0, 14.548780487804878)","(91.0, 650.0, 613.0)"
16-12-2022 15:52:16.329838,"(61.0, 170.0, 137.33333333333334)","(4.2, 4.7, 4.675)","(6.5, 10.5, 10.176470588235293)","(20.0, 27.0, 22.58823529411765)","(2.1, 2.66, 2.61741935483871)","(5.0, 6.4, 5.980952380952381)","(7.5, 16.0, 14.548780487804878)","(91.0, 650.0, 613.0)"
16-12-2022 15:52:17.274715,"(61.0, 170.0, 137.33333333333334)","(4.2, 5.2, 4.8769230769230765)","(6.5, 10.5, 10.176470588235293)","(20.0, 27.0, 22.58823529411765)","(2.1, 2.66, 2.61741935483871)","(5.0, 6.4, 5.980952380952381)","(7.5, 16.0, 14.548780487804878)","(91.0, 650.0, 613.0)"
16-12-2022 15:52:18.215684,"(61.0, 170.0, 137.33333333333334)","(4.2, 5.0, 4.866666666666666)","(6.5, 10.5, 10.176470588235293)","(20.0, 27.0, 22.58823529411765)","(2.1, 2.66, 2.601764705882353)","(5.0, 6.4, 5.980952380952381)","(7.5, 16.0, 14.548780487804878)","(91.0, 650.0, 613.0)"
16-12-2022 15:52:19.171059,"(61.0, 170.0, 137.33333333333334)","(4.2, 4.8, 4.733333333333333)","(6.5, 12.0, 11.8)","(20.0, 27.0, 22.58823529411765)","(2.1, 2.66, 2.601764705882353)","(5.0, 6.4, 5.85)","(7.5, 16.0, 14.548780487804878)","(91.0, 650.0, 613.0)"
16-12-2022 15:52:20.120215,"(61.0, 170.0, 137.33333333333334)","(4.2, 4.7, 4.65)","(6.5, 11.0, 10.428571428571429)","(20.0, 27.0, 22.58823529411765)","(2.1, 2.66, 2.61741935483871)","(5.0, 6.4, 6.05625)","(7.5, 16.0, 14.548780487804878)","(91.0, 650.0, 613.0)"
16-12-2022 15:52:21.091238,"(61.0, 170.0, 137.33333333333334)","(4.2, 5.0, 4.733333333333333)","(6.5, 11.0, 10.2)","(20.0, 27.0, 22.58823529411765)","(2.1, 2.66, 2.61741935483871)","(5.0, 6.4, 6.061538461538461)","(7.5, 16.0, 14.548780487804878)","(91.0, 650.0, 613.0)"
16-12-2022 15:52:22.038551,"(61.0, 170.0, 137.33333333333334)","(4.2, 5.1, 4.699999999999999)","(6.5, 11.0, 10.2)","(20.0, 27.0, 22.58823529411765)","(2.1, 2.66, 2.61741935483871)","(5.0, 6.4, 6.3)","(7.5, 16.0, 14.548780487804878)","(91.0, 650.0, 613.0)"
16-12-2022 15:52:22.989211,"(61.0, 170.0, 137.33333333333334)","(4.2, 5.0, 4.733333333333333)","(6.5, 11.0, 10.2)","(20.0, 27.0, 22.58823529411765)","(2.1, 2.66, 2.6275675675675676)","(5.0, 6.6, 5.975)","(7.5, 16.0, 14.548780487804878)","(91.0, 650.0, 613.0)"
16-12-2022 15:52:23.924041,"(61.0, 170.0, 137.33333333333334)","(4.2, 5.0, 4.68)","(6.5, 11.0, 10.507692307692308)","(20.0, 27.0, 22.58823529411765)","(2.1, 2.66, 2.6184615384615384)","(5.0, 6.6, 5.8307692307692305)","(7.5, 16.0, 14.548780487804878)","(91.0, 650.0, 613.0)"
16-12-2022 15:52:24.912255,"(61.0, 170.0, 137.33333333333334)","(4.2, 4.8, 4.625)","(6.5, 11.0, 10.36)","(20.0, 27.0, 22.58823529411765)","(2.1, 2.66, 2.555)","(5.0, 6.6, 6.431578947368421)","(7.5, 16.0, 14.548780487804878)","(91.0, 650.0, 613.0)"
16-12-2022 15:52:25.888359,"(61.0, 170.0, 137.33333333333334)","(4.2, 4.6, 4.5)","(6.5, 11.0, 10.36)","(20.0, 27.0, 22.58823529411765)","(2.1, 2.66, 2.65952861952862)","(5.0, 6.6, 6.435294117647059)","(7.5, 16.0, 14.548780487804878)","(91.0, 650.0, 613.0)"
16-12-2022 15:52:26.850906,"(61.0, 170.0, 137.33333333333334)","(4.2, 4.5, 4.4375)","(6.5, 11.0, 10.36)","(20.0, 27.0, 22.58823529411765)","(2.1, 2.66, 2.65952861952862)","(5.0, 6.6, 6.64)","(7.5, 16.0, 14.548780487804878)","(91.0, 650.0, 613.0)"
16-12-2022 15:52:27.810268,"(61.0, 170.0, 129.16666666666666)","(4.2, 4.5, 4.4375)","(6.5, 11.0, 10.36)","(20.0, 27.0, 22.58823529411765)","(2.1, 2.66, 2.588)","(5.0, 6.8, 6.05)","(7.5, 16.0, 15.86)","(91.0, 650.0, 613.0)"
16-12-2022 15:52:28.760618,"(61.0, 170.0, 137.33333333333334)","(4.2, 4.5, 4.242857142857143)","(6.5, 11.0, 10.36)","(20.0, 27.0, 22.58823529411765)","(2.1, 2.66, 2.6)","(5.0, 6.8, 6.25)","(7.5, 16.0, 15.379999999999999)","(91.0, 650.0, 613.0)"
16-12-2022 15:52:29.719753,"(61.0, 170.0, 137.33333333333334)","(4.2, 4.5, 4.375)","(6.5, 11.0, 10.36)","(20.0, 27.0, 22.58823529411765)","(2.1, 2.72, 2.686666666666667)","(5.0, 6.8, 6.685714285714286)","(7.5, 15.5, 15.86)","(91.0, 650.0, 613.0)"
16-12-2022 15:52:30.683672,"(61.0, 170.0, 137.33333333333334)","(4.2, 5.0, 4.51)","(6.5, 11.0, 10.36)","(20.0, 27.0, 22.58823529411765)","(2.1, 2.72, 2.6033333333333335)","(5.0, 6.8, 6.685714285714286)","(7.5, 16.0, 13.469696969696969)","(91.0, 650.0, 613.0)"
16-12-2022 15:52:31.627451,"(61.0, 170.0, 137.33333333333334)","(4.2, 4.8, 4.68)","(6.5, 11.0, 10.36)","(20.0, 27.0, 22.58823529411765)","(2.1, 2.72, 2.62)","(5.0, 6.8, 6.685714285714286)","(7.5, 16.5, 13.469696969696969)","(91.0, 650.0, 613.0)"
16-12-2022 15:52:32.551425,"(61.0, 170.0, 137.33333333333334)","(4.2, 4.7, 4.2625)","(6.5, 11.0, 10.36)","(20.0, 27.0, 22.58823529411765)","(2.1, 2.72, 2.6342857142857143)","(5.0, 6.8, 6.6)","(7.5, 16.5, 13.469696969696969)","(91.0, 650.0, 613.0)"
16-12-2022 15:52:33.488254,"(61.0, 170.0, 137.33333333333334)","(4.2, 4.5, 4.26)","(6.5, 11.0, 10.36)","(20.0, 27.0, 22.58823529411765)","(2.1, 2.72, 2.6342857142857143)","(5.0, 6.8, 6.55)","(7.5, 16.5, 13.489690721649485)","(91.0, 650.0, 613.0)"
16-12-2022 15:52:34.451196,"(61.0, 170.0, 137.33333333333334)","(4.2, 4.3, 4.233333333333333)","(6.5, 11.0, 10.36)","(20.0, 27.0, 22.58823529411765)","(2.1, 2.72, 2.6533333333333333)","(5.0, 6.8, 6.5)","(7.5, 16.5, 15.379999999999999)","(91.0, 650.0, 613.0)"
16-12-2022 15:52:35.391894,"(61.0, 170.0, 137.33333333333334)","(4.2, 4.1, 4.025)","(6.5, 11.0, 10.36)","(20.0, 27.0, 22.58823529411765)","(2.1, 2.72, 2.6685714285714286)","(5.0, 6.6, 6.474074074074075)","(7.5, 15.5, 15.379999999999999)","(91.0, 650.0, 613.0)"
16-12-2022 15:52:36.336858,"(61.0, 170.0, 137.33333333333334)","(4.2, 4.0, 3.98)","(6.5, 11.0, 10.36)","(20.0, 27.0, 22.58823529411765)","(2.1, 2.72, 2.6685714285714286)","(5.0, 6.8, 6.474074074074075)","(7.5, 15.5, 15.379999999999999)","(91.0, 650.0, 613.0)"
16-12-2022 15:52:37.261543,"(61.0, 170.0, 137.33333333333334)","(4.2, 4.0, 3.98)","(6.5, 11.0, 10.36)","(20.0, 27.0, 22.58823529411765)","(2.1, 2.72, 2.6685714285714286)","(5.0, 6.8, 6.6)","(7.5, 15.5, 15.379999999999999)","(91.0, 650.0, 613.0)"
16-12-2022 15:52:38.203826,"(61.0, 170.0, 137.33333333333334)","(4.2, 4.0, 3.98)","(6.5, 11.0, 10.36)","(20.0, 27.0, 22.58823529411765)","(2.1, 2.72, 2.6685714285714286)","(5.0, 6.8, 6.05)","(7.5, 15.5, 15.379999999999999)","(91.0, 650.0, 613.0)"
16-12-2022 15:52:39.146073,"(61.0, 170.0, 137.33333333333334)","(4.2, 4.0, 3.98)","(6.5, 11.0, 10.36)","(20.0, 27.0, 22.58823529411765)","(2.1, 2.72, 2.696)","(5.0, 6.8, 6.4714285714285715)","(7.5, 15.5, 15.379999999999999)","(91.0, 650.0, 613.0)"
16-12-2022 15:52:40.092961,"(61.0, 170.0, 146.66666666666666)","(4.2, 4.4, 4.335714285714286)","(6.5, 11.0, 10.36)","(20.0, 27.0, 22.58823529411765)","(2.1, 2.72, 2.696)","(5.0, 6.6, 6.3)","(7.5, 15.5, 15.379999999999999)","(91.0, 650.0, 613.0)"
16-12-2022 15:52:41.026369,"(61.0, 170.0, 146.66666666666666)","(4.2, 4.6, 4.3)","(6.5, 11.0, 10.36)","(20.0, 27.0, 22.58823529411765)","(2.1, 2.72, 2.6685714285714286)","(5.0, 6.6, 5.9750000000000005)","(7.5, 15.5, 15.379999999999999)","(91.0, 650.0, 613.0)"
16-12-2022 15:52:41.970778,"(61.0, 160.0, 142.85714285714286)","(4.2, 4.4, 4.366666666666667)","(6.5, 11.0, 10.36)","(20.0, 27.0, 22.58823529411765)","(2.1, 2.72, 2.696)","(5.0, 6.8, 6.038461538461538)","(7.5, 15.5, 15.379999999999999)","(91.0, 650.0, 613.0)"
16-12-2022 15:52:42.905921,"(61.0, 160.0, 125.0)","(4.2, 4.3, 4.2749999999999995)","(6.5, 11.0, 10.36)","(20.0, 27.0, 22.58823529411765)","(2.1, 2.72, 2.705)","(5.0, 6.8, 6.637037037037037)","(7.5, 15.5, 15.379999999999999)","(91.0, 650.0, 613.0)"
16-12-2022 15:52:43.866950,"(61.0, 160.0, 142.85714285714286)","(4.2, 4.2, 4.1692307692307695)","(6.5, 11.0, 10.36)","(20.0, 27.0, 22.58823529411765)","(2.1, 2.72, 2.705)","(5.0, 6.8, 6.658823529411764)","(7.5, 15.5, 15.357142857142858)","(91.0, 650.0, 613.0)"
16-12-2022 15:52:44.857740,"(61.0, 160.0, 142.85714285714286)","(4.2, 4.4, 4.266666666666667)","(6.5, 11.0, 10.36)","(20.0, 27.0, 22.58823529411765)","(2.1, 2.72, 2.705)","(5.0, 6.8, 6.658823529411764)","(7.5, 15.5, 14.9)","(91.0, 650.0, 613.0)"
16-12-2022 15:52:45.815708,"(61.0, 160.0, 142.85714285714286)","(4.2, 4.5, 4.333333333333333)","(6.5, 11.0, 10.36)","(20.0, 27.0, 22.58823529411765)","(2.1, 2.72, 2.705)","(5.0, 6.8, 6.428571428571429)","(7.5, 15.5, 15.357142857142858)","(91.0, 650.0, 613.0)"
16-12-2022 15:52:46.754218,"(61.0, 160.0, 142.85714285714286)","(4.2, 4.7, 4.233333333333333)","(6.5, 11.0, 10.36)","(20.0, 27.0, 22.58823529411765)","(2.1, 2.72, 2.705)","(5.0, 7.0, 6.428571428571429)","(7.5, 15.5, 15.357142857142858)","(91.0, 650.0, 613.0)"
16-12-2022 15:52:47.748215,"(61.0, 160.0, 120.0)","(4.2, 4.5, 4.233333333333333)","(6.5, 11.0, 10.36)","(20.0, 27.0, 22.58823529411765)","(2.1, 2.72, 2.705)","(5.0, 7.0, 6.630769230769231)","(7.5, 15.5, 15.357142857142858)","(91.0, 650.0, 613.0)"
16-12-2022 15:52:48.738525,"(61.0, 160.0, 120.0)","(4.2, 4.5, 4.125)","(6.5, 11.0, 10.36)","(20.0, 27.0, 22.58823529411765)","(2.1, 2.72, 2.705)","(5.0, 7.0, 6.630769230769231)","(7.5, 15.5, 15.379999999999999)","(91.0, 650.0, 613.0)"
16-12-2022 15:52:49.708540,"(61.0, 160.0, 120.0)","(4.2, 4.5, 4.125)","(6.5, 11.0, 10.36)","(20.0, 27.0, 22.58823529411765)","(2.1, 2.72, 2.705)","(5.0, 7.0, 6.630769230769231)","(7.5, 15.5, 15.379999999999999)","(91.0, 650.0, 613.0)"
16-12-2022 15:52:50.676198,"(61.0, 160.0, 120.0)","(4.2, 4.5, 4.125)","(6.5, 11.0, 10.36)","(20.0, 27.0, 22.58823529411765)","(2.1, 2.72, 2.705)","(5.0, 7.0, 6.58)","(7.5, 15.5, 15.379999999999999)","(91.0, 650.0, 613.0)"
16-12-2022 15:52:51.621334,"(61.0, 160.0, 120.0)","(4.2, 4.3, 4.085714285714285)","(6.5, 11.0, 10.36)","(20.0, 27.0, 22.58823529411765)","(2.1, 2.72, 2.67)","(5.0, 6.8, 6.6)","(7.5, 15.5, 15.379999999999999)","(91.0, 650.0, 613.0)"
16-12-2022 15:52:52.593443,"(61.0, 160.0, 120.0)","(4.2, 4.3, 4.06)","(6.5, 11.0, 10.36)","(20.0, 27.0, 22.58823529411765)","(2.1, 2.74, 2.6566666666666667)","(5.0, 6.8, 6.5)","(7.5, 15.5, 15.379999999999999)","(91.0, 650.0, 613.0)"
16-12-2022 15:52:53.548223,"(61.0, 160.0, 120.0)","(4.2, 4.3, 4.06)","(6.5, 11.0, 10.36)","(20.0, 27.0, 22.58823529411765)","(2.1, 2.74, 2.6685714285714286)","(5.0, 6.8, 6.5)","(7.5, 15.5, 15.379999999999999)","(91.0, 650.0, 613.0)"
16-12-2022 15:52:54.515141,"(61.0, 160.0, 120.0)","(4.2, 4.3, 4.06)","(6.5, 11.0, 10.36)","(20.0, 27.0, 22.76923076923077)","(2.1, 2.74, 2.6900000000000004)","(5.0, 6.8, 6.5)","(7.5, 15.5, 15.379999999999999)","(91.0, 650.0, 613.0)"
16-12-2022 15:52:55.473078,"(61.0, 160.0, 120.0)","(4.2, 4.3, 4.12)","(6.5, 11.0, 10.36)","(20.0, 27.0, 22.76923076923077)","(2.1, 2.74, 2.6900000000000004)","(5.0, 6.8, 6.542857142857143)","(7.5, 15.5, 15.379999999999999)","(91.0, 650.0, 613.0)"
16-12-2022 15:52:56.422372,"(61.0, 160.0, 120.0)","(4.2, 4.1, 4.0285714285714285)","(6.5, 11.0, 10.36)","(20.0, 27.0, 22.76923076923077)","(2.1, 2.74, 2.7214814814814816)","(5.0, 6.6, 6.3)","(7.5, 15.5, 15.379999999999999)","(91.0, 650.0, 613.0)"
16-12-2022 15:52:57.386998,"(61.0, 160.0, 120.0)","(4.2, 4.7, 4.466666666666667)","(6.5, 11.0, 10.36)","(20.0, 27.0, 22.76923076923077)","(2.1, 2.74, 2.7214814814814816)","(5.0, 6.6, 6.3)","(7.5, 15.5, 15.379999999999999)","(91.0, 650.0, 613.0)"
16-12-2022 15:52:58.319183,"(61.0, 160.0, 120.0)","(4.2, 4.7, 4.544444444444444)","(6.5, 11.0, 10.36)","(20.0, 27.0, 22.76923076923077)","(2.1, 2.74, 2.72)","(5.0, 6.6, 6.542857142857143)","(7.5, 15.5, 16.34)","(91.0, 650.0, 613.0)"
16-12-2022 15:52:59.265859,"(61.0, 160.0, 120.0)","(4.2, 4.6, 4.3999999999999995)","(6.5, 11.0, 10.36)","(20.0, 27.0, 22.76923076923077)","(2.1, 2.74, 2.72)","(5.0, 6.6, 6.542857142857143)","(7.5, 16.5, 16.34)","(91.0, 650.0, 613.0)"
16-12-2022 15:53:00.228251,"(61.0, 160.0, 120.0)","(4.2, 4.6, 4.3999999999999995)","(6.5, 11.0, 10.36)","(20.0, 27.0, 22.76923076923077)","(2.1, 2.74, 2.72)","(5.0, 6.6, 6.15)","(7.5, 16.5, 16.34)","(91.0, 650.0, 613.0)"
16-12-2022 15:53:01.182208,"(61.0, 160.0, 120.0)","(4.2, 4.6, 4.3999999999999995)","(6.5, 11.0, 10.36)","(20.0, 27.0, 22.76923076923077)","(2.1, 2.74, 2.72)","(4.8, 6.6, 6.3)","(7.5, 16.5, 16.34)","(91.0, 650.0, 613.0)"
16-12-2022 15:53:02.109444,"(61.0, 160.0, 120.0)","(4.2, 4.4, 4.2823529411764705)","(6.5, 11.0, 10.36)","(20.0, 27.0, 22.76923076923077)","(2.1, 2.74, 2.72)","(4.8, 6.6, 6.3)","(7.5, 16.5, 16.34)","(91.0, 650.0, 613.0)"
16-12-2022 15:53:03.095382,"(61.0, 160.0, 120.0)","(4.2, 4.4, 4.153846153846154)","(6.5, 11.0, 10.36)","(20.0, 27.0, 22.76923076923077)","(2.1, 2.74, 2.72)","(4.8, 6.6, 6.542857142857143)","(7.5, 16.5, 16.34)","(91.0, 650.0, 613.0)"
16-12-2022 15:53:04.059606,"(61.0, 160.0, 120.0)","(4.2, 4.4, 4.181818181818182)","(6.5, 11.0, 10.36)","(20.0, 27.0, 22.76923076923077)","(2.1, 2.74, 2.72)","(4.8, 6.6, 6.542857142857143)","(7.5, 16.5, 15.379999999999999)","(91.0, 650.0, 613.0)"
16-12-2022 15:53:05.000205,"(61.0, 160.0, 120.0)","(4.2, 4.4, 4.25)","(6.5, 11.0, 10.36)","(20.0, 27.0, 22.76923076923077)","(2.1, 2.74, 2.72)","(4.8, 6.6, 6.542857142857143)","(7.5, 15.5, 15.379999999999999)","(91.0, 650.0, 613.0)"
16-12-2022 15:53:05.941573,"(61.0, 160.0, 120.0)","(4.2, 4.4, 4.25)","(6.5, 11.0, 10.36)","(20.0, 27.0, 22.76923076923077)","(2.1, 2.74, 2.72)","(4.8, 6.8, 6.1000000000000005)","(7.5, 15.5, 15.379999999999999)","(91.0, 650.0, 613.0)"
16-12-2022 15:53:06.882517,"(61.0, 160.0, 120.0)","(4.2, 4.4, 4.25)","(6.5, 11.0, 10.36)","(20.0, 27.0, 22.76923076923077)","(2.1, 2.74, 2.72)","(4.8, 6.8, 6.5)","(7.5, 15.5, 15.379999999999999)","(91.0, 650.0, 613.0)"
16-12-2022 15:53:07.834606,"(61.0, 160.0, 120.0)","(4.2, 4.4, 4.25)","(6.5, 11.0, 10.36)","(20.0, 27.0, 22.76923076923077)","(2.1, 2.74, 2.72)","(4.8, 6.8, 5.829411764705882)","(7.5, 15.5, 15.379999999999999)","(91.0, 650.0, 613.0)"
16-12-2022 15:53:08.808635,"(61.0, 160.0, 120.0)","(4.2, 4.4, 4.3)","(6.5, 11.0, 10.36)","(20.0, 27.0, 22.76923076923077)","(2.1, 2.74, 2.72)","(4.8, 6.8, 6.085714285714285)","(7.5, 15.5, 15.379999999999999)","(91.0, 650.0, 613.0)"
16-12-2022 15:53:09.795633,"(61.0, 160.0, 120.0)","(4.2, 4.4, 4.3)","(6.5, 11.0, 10.36)","(20.0, 27.0, 22.76923076923077)","(2.1, 2.74, 2.72)","(4.8, 6.6, 6.12)","(7.5, 15.5, 15.379999999999999)","(91.0, 650.0, 613.0)"
16-12-2022 15:53:10.723839,"(61.0, 160.0, 120.0)","(4.2, 4.4, 4.300000000000001)","(6.5, 11.0, 10.36)","(20.0, 27.0, 22.76923076923077)","(2.1, 2.74, 2.72)","(4.8, 6.6, 6.333333333333333)","(7.5, 15.5, 15.379999999999999)","(91.0, 650.0, 613.0)"
16-12-2022 15:53:11.672813,"(61.0, 170.0, 114.0)","(4.2, 4.4, 4.2875)","(6.5, 11.0, 10.36)","(20.0, 27.0, 22.76923076923077)","(2.1, 2.74, 2.72)","(4.8, 6.6, 6.333333333333333)","(7.5, 15.5, 15.379999999999999)","(91.0, 650.0, 613.0)"
16-12-2022 15:53:12.635944,"(61.0, 170.0, 114.0)","(4.2, 4.4, 4.300000000000001)","(6.5, 11.0, 10.36)","(20.0, 27.0, 22.76923076923077)","(2.1, 2.74, 2.72)","(4.8, 6.6, 6.333333333333333)","(7.5, 15.5, 15.379999999999999)","(91.0, 650.0, 613.0)"
16-12-2022 15:53:13.581550,"(61.0, 170.0, 114.0)","(4.2, 4.7, 4.359999999999999)","(6.5, 11.0, 10.36)","(20.0, 27.0, 22.76923076923077)","(2.1, 2.74, 2.72)","(4.8, 6.6, 6.333333333333333)","(7.5, 15.5, 15.379999999999999)","(91.0, 650.0, 613.0)"
16-12-2022 15:53:14.510814,"(61.0, 170.0, 123.33333333333333)","(4.2, 4.7, 4.352173913043478)","(6.5, 11.0, 10.709090909090909)","(20.0, 27.0, 23.764705882352942)","(2.1, 2.74, 2.72)","(4.8, 6.6, 6.333333333333333)","(7.5, 15.5, 15.379999999999999)","(91.0, 650.0, 613.0)"
16-12-2022 15:53:15.459472,"(61.0, 170.0, 123.33333333333333)","(4.2, 4.7, 4.5)","(6.5, 11.0, 10.709090909090909)","(20.0, 27.0, 22.76923076923077)","(2.1, 2.74, 2.72)","(4.8, 6.6, 6.333333333333333)","(7.5, 15.5, 15.379999999999999)","(91.0, 650.0, 613.0)"
16-12-2022 15:53:16.394616,"(61.0, 170.0, 123.33333333333333)","(4.2, 4.7, 4.5285714285714285)","(6.5, 11.0, 10.709090909090909)","(20.0, 27.0, 22.58823529411765)","(2.1, 2.74, 2.72)","(4.8, 6.6, 6.333333333333333)","(7.5, 15.5, 15.379999999999999)","(91.0, 650.0, 613.0)"
16-12-2022 15:53:17.319458,"(61.0, 170.0, 123.33333333333333)","(4.2, 4.4, 4.3500000000000005)","(6.5, 11.0, 10.709090909090909)","(20.0, 27.0, 22.58823529411765)","(2.1, 2.74, 2.72)","(4.8, 6.6, 6.333333333333333)","(7.5, 15.5, 15.379999999999999)","(91.0, 650.0, 613.0)"
16-12-2022 15:53:18.280767,"(61.0, 170.0, 123.33333333333333)","(4.2, 4.9, 4.822222222222223)","(6.5, 11.0, 10.709090909090909)","(20.0, 27.0, 22.76923076923077)","(2.1, 2.74, 2.72)","(4.8, 6.6, 6.06)","(7.5, 15.5, 15.379999999999999)","(91.0, 650.0, 613.0)"
16-12-2022 15:53:19.257192,"(61.0, 170.0, 123.33333333333333)","(4.2, 4.9, 4.5)","(6.5, 11.0, 10.36)","(20.0, 27.0, 22.76923076923077)","(2.1, 2.74, 2.72)","(4.8, 6.6, 6.14)","(7.5, 15.5, 15.379999999999999)","(91.0, 650.0, 613.0)"
16-12-2022 15:53:20.256525,"(61.0, 170.0, 123.33333333333333)","(4.2, 4.9, 4.42)","(6.5, 11.0, 10.709090909090909)","(20.0, 27.0, 22.76923076923077)","(2.1, 2.74, 2.6775)","(4.8, 6.8, 5.8999999999999995)","(7.5, 15.5, 15.379999999999999)","(91.0, 650.0, 613.0)"
16-12-2022 15:53:21.241568,"(61.0, 170.0, 123.33333333333333)","(4.2, 4.8, 4.633333333333333)","(6.5, 11.0, 10.709090909090909)","(20.0, 27.0, 22.76923076923077)","(2.1, 2.74, 2.6566666666666667)","(4.8, 6.8, 6.017391304347826)","(7.5, 15.5, 15.379999999999999)","(91.0, 650.0, 613.0)"
16-12-2022 15:53:22.195945,"(61.0, 170.0, 123.33333333333333)","(3.9, 4.7, 4.372727272727273)","(6.5, 11.0, 10.709090909090909)","(20.0, 27.0, 22.58823529411765)","(2.15, 2.72, 2.6533333333333333)","(4.8, 6.8, 5.99)","(7.5, 15.5, 15.379999999999999)","(91.0, 650.0, 613.0)"
16-12-2022 15:53:23.173070,"(61.0, 170.0, 123.33333333333333)","(3.9, 4.7, 4.45)","(6.5, 11.0, 10.709090909090909)","(20.0, 27.0, 22.58823529411765)","(2.15, 2.72, 2.6533333333333333)","(4.8, 6.8, 6.0636363636363635)","(7.5, 15.5, 15.379999999999999)","(91.0, 650.0, 613.0)"
16-12-2022 15:53:24.139253,"(61.0, 170.0, 123.33333333333333)","(3.9, 4.7, 4.485714285714286)","(6.5, 11.0, 10.709090909090909)","(20.0, 27.0, 22.58823529411765)","(2.15, 2.72, 2.6533333333333333)","(4.8, 6.8, 5.99)","(7.5, 15.5, 15.379999999999999)","(91.0, 650.0, 613.0)"
16-12-2022 15:53:25.118307,"(61.0, 170.0, 123.33333333333333)","(3.9, 4.7, 4.41875)","(6.5, 11.0, 10.709090909090909)","(20.0, 27.0, 22.58823529411765)","(2.15, 2.72, 2.6533333333333333)","(4.8, 6.8, 5.9818181818181815)","(7.5, 15.5, 15.379999999999999)","(91.0, 650.0, 613.0)"
16-12-2022 15:53:26.064222,"(61.0, 170.0, 123.33333333333333)","(3.9, 4.7, 4.266666666666667)","(6.5, 11.0, 10.709090909090909)","(20.0, 27.0, 23.428571428571427)","(2.15, 2.72, 2.6533333333333333)","(4.8, 6.8, 6.08)","(7.5, 15.5, 15.379999999999999)","(91.0, 650.0, 613.0)"
16-12-2022 15:53:27.017835,"(61.0, 170.0, 123.33333333333333)","(3.9, 4.7, 4.266666666666667)","(6.5, 11.0, 10.709090909090909)","(20.0, 27.0, 23.764705882352942)","(2.15, 2.72, 2.5533333333333332)","(4.8, 6.8, 6.0058823529411764)","(7.5, 15.5, 15.379999999999999)","(91.0, 650.0, 613.0)"
16-12-2022 15:53:27.943800,"(61.0, 170.0, 123.33333333333333)","(3.9, 4.7, 4.266666666666667)","(6.5, 11.0, 10.709090909090909)","(20.0, 27.0, 23.764705882352942)","(2.15, 2.7, 2.526666666666667)","(4.8, 6.8, 6.0636363636363635)","(7.5, 15.5, 15.379999999999999)","(91.0, 650.0, 613.0)"
16-12-2022 15:53:28.917800,"(61.0, 170.0, 123.33333333333333)","(3.9, 4.7, 4.3578947368421055)","(6.5, 11.0, 10.709090909090909)","(20.0, 27.0, 23.764705882352942)","(2.15, 2.7, 2.526206896551724)","(4.8, 6.8, 5.8100000000000005)","(7.5, 15.5, 15.379999999999999)","(91.0, 650.0, 613.0)"
