,Al Be Purple,Town Beach,El Caballo,Cherokee Cherry,Curracabundi,Deltora,Gracious Gracie,Crashnbash
1227,"[datetime.datetime(2022, 11, 28, 12, 44, 32, 271580), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 12, 44, 32, 271580), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 12, 44, 32, 271580), 14.0, 21.0]","[datetime.datetime(2022, 11, 28, 12, 44, 32, 271580), 3.2, 4.9]","[datetime.datetime(2022, 11, 28, 12, 44, 32, 271580), 3.5, 4.1]","[datetime.datetime(2022, 11, 28, 12, 44, 32, 271580), 18.0, 30.0]","[datetime.datetime(2022, 11, 28, 12, 44, 32, 271580), 4.6, 5.1]","[datetime.datetime(2022, 11, 28, 12, 44, 32, 271580), 4.2, 4.5]"
1228,"[datetime.datetime(2022, 11, 28, 12, 44, 33, 401750), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 12, 44, 33, 401750), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 12, 44, 33, 401750), 14.0, 21.0]","[datetime.datetime(2022, 11, 28, 12, 44, 33, 401750), 3.2, 4.9]","[datetime.datetime(2022, 11, 28, 12, 44, 33, 401750), 3.5, 4.1]","[datetime.datetime(2022, 11, 28, 12, 44, 33, 401750), 18.0, 30.0]","[datetime.datetime(2022, 11, 28, 12, 44, 33, 401750), 4.6, 5.1]","[datetime.datetime(2022, 11, 28, 12, 44, 33, 401750), 4.2, 4.5]"
1229,"[datetime.datetime(2022, 11, 28, 12, 44, 34, 530328), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 12, 44, 34, 530328), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 12, 44, 34, 530328), 14.0, 21.0]","[datetime.datetime(2022, 11, 28, 12, 44, 34, 530328), 3.2, 5.0]","[datetime.datetime(2022, 11, 28, 12, 44, 34, 530328), 3.5, 4.1]","[datetime.datetime(2022, 11, 28, 12, 44, 34, 530328), 18.0, 30.0]","[datetime.datetime(2022, 11, 28, 12, 44, 34, 530328), 4.6, 5.1]","[datetime.datetime(2022, 11, 28, 12, 44, 34, 530328), 4.2, 4.4]"
1230,"[datetime.datetime(2022, 11, 28, 12, 44, 35, 662998), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 12, 44, 35, 662998), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 12, 44, 35, 662998), 14.0, 21.0]","[datetime.datetime(2022, 11, 28, 12, 44, 35, 662998), 3.2, 5.0]","[datetime.datetime(2022, 11, 28, 12, 44, 35, 662998), 3.5, 4.2]","[datetime.datetime(2022, 11, 28, 12, 44, 35, 662998), 18.0, 30.0]","[datetime.datetime(2022, 11, 28, 12, 44, 35, 662998), 4.6, 5.2]","[datetime.datetime(2022, 11, 28, 12, 44, 35, 662998), 4.2, 4.5]"
1231,"[datetime.datetime(2022, 11, 28, 12, 44, 36, 789834), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 12, 44, 36, 789834), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 12, 44, 36, 789834), 14.0, 21.0]","[datetime.datetime(2022, 11, 28, 12, 44, 36, 789834), 3.2, 5.0]","[datetime.datetime(2022, 11, 28, 12, 44, 36, 789834), 3.5, 4.2]","[datetime.datetime(2022, 11, 28, 12, 44, 36, 789834), 18.0, 30.0]","[datetime.datetime(2022, 11, 28, 12, 44, 36, 789834), 4.6, 5.2]","[datetime.datetime(2022, 11, 28, 12, 44, 36, 789834), 4.2, 4.5]"
1232,"[datetime.datetime(2022, 11, 28, 12, 44, 37, 922234), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 12, 44, 37, 922234), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 12, 44, 37, 922234), 14.0, 21.0]","[datetime.datetime(2022, 11, 28, 12, 44, 37, 922234), 3.2, 5.0]","[datetime.datetime(2022, 11, 28, 12, 44, 37, 922234), 3.5, 4.2]","[datetime.datetime(2022, 11, 28, 12, 44, 37, 922234), 18.0, 30.0]","[datetime.datetime(2022, 11, 28, 12, 44, 37, 922234), 4.6, 5.2]","[datetime.datetime(2022, 11, 28, 12, 44, 37, 922234), 4.2, 4.5]"
1233,"[datetime.datetime(2022, 11, 28, 12, 44, 39, 54309), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 12, 44, 39, 54309), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 12, 44, 39, 54309), 14.0, 21.0]","[datetime.datetime(2022, 11, 28, 12, 44, 39, 54309), 3.2, 5.0]","[datetime.datetime(2022, 11, 28, 12, 44, 39, 54309), 3.5, 4.2]","[datetime.datetime(2022, 11, 28, 12, 44, 39, 54309), 18.0, 30.0]","[datetime.datetime(2022, 11, 28, 12, 44, 39, 54309), 4.6, 5.2]","[datetime.datetime(2022, 11, 28, 12, 44, 39, 54309), 4.2, 4.5]"
1234,"[datetime.datetime(2022, 11, 28, 12, 44, 40, 193088), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 12, 44, 40, 193088), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 12, 44, 40, 193088), 14.0, 21.0]","[datetime.datetime(2022, 11, 28, 12, 44, 40, 193088), 3.2, 5.1]","[datetime.datetime(2022, 11, 28, 12, 44, 40, 193088), 3.5, 4.2]","[datetime.datetime(2022, 11, 28, 12, 44, 40, 193088), 18.0, 30.0]","[datetime.datetime(2022, 11, 28, 12, 44, 40, 193088), 4.6, 5.2]","[datetime.datetime(2022, 11, 28, 12, 44, 40, 193088), 4.2, 4.5]"
1235,"[datetime.datetime(2022, 11, 28, 12, 44, 41, 326113), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 12, 44, 41, 326113), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 12, 44, 41, 326113), 14.0, 21.0]","[datetime.datetime(2022, 11, 28, 12, 44, 41, 326113), 3.2, 5.1]","[datetime.datetime(2022, 11, 28, 12, 44, 41, 326113), 3.5, 4.2]","[datetime.datetime(2022, 11, 28, 12, 44, 41, 326113), 18.0, 30.0]","[datetime.datetime(2022, 11, 28, 12, 44, 41, 326113), 4.6, 5.2]","[datetime.datetime(2022, 11, 28, 12, 44, 41, 326113), 4.2, 4.5]"
1236,"[datetime.datetime(2022, 11, 28, 12, 44, 42, 461446), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 12, 44, 42, 461446), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 12, 44, 42, 461446), 14.0, 21.0]","[datetime.datetime(2022, 11, 28, 12, 44, 42, 461446), 3.2, 5.1]","[datetime.datetime(2022, 11, 28, 12, 44, 42, 461446), 3.5, 4.2]","[datetime.datetime(2022, 11, 28, 12, 44, 42, 461446), 18.0, 30.0]","[datetime.datetime(2022, 11, 28, 12, 44, 42, 461446), 4.6, 5.2]","[datetime.datetime(2022, 11, 28, 12, 44, 42, 461446), 4.2, 4.5]"
1237,"[datetime.datetime(2022, 11, 28, 12, 44, 43, 600891), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 12, 44, 43, 600891), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 12, 44, 43, 600891), 14.0, 21.0]","[datetime.datetime(2022, 11, 28, 12, 44, 43, 600891), 3.2, 5.1]","[datetime.datetime(2022, 11, 28, 12, 44, 43, 600891), 3.5, 4.2]","[datetime.datetime(2022, 11, 28, 12, 44, 43, 600891), 18.0, 30.0]","[datetime.datetime(2022, 11, 28, 12, 44, 43, 600891), 4.6, 5.2]","[datetime.datetime(2022, 11, 28, 12, 44, 43, 600891), 4.2, 4.5]"
1238,"[datetime.datetime(2022, 11, 28, 12, 44, 44, 745068), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 12, 44, 44, 745068), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 12, 44, 44, 745068), 14.0, 21.0]","[datetime.datetime(2022, 11, 28, 12, 44, 44, 745068), 3.2, 5.1]","[datetime.datetime(2022, 11, 28, 12, 44, 44, 745068), 3.5, 4.2]","[datetime.datetime(2022, 11, 28, 12, 44, 44, 745068), 18.0, 30.0]","[datetime.datetime(2022, 11, 28, 12, 44, 44, 745068), 4.6, 5.2]","[datetime.datetime(2022, 11, 28, 12, 44, 44, 745068), 4.2, 4.5]"
1239,"[datetime.datetime(2022, 11, 28, 12, 44, 45, 877622), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 12, 44, 45, 877622), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 12, 44, 45, 877622), 14.0, 23.0]","[datetime.datetime(2022, 11, 28, 12, 44, 45, 877622), 3.2, 5.1]","[datetime.datetime(2022, 11, 28, 12, 44, 45, 877622), 3.5, 4.2]","[datetime.datetime(2022, 11, 28, 12, 44, 45, 877622), 18.0, 30.0]","[datetime.datetime(2022, 11, 28, 12, 44, 45, 877622), 4.6, 5.2]","[datetime.datetime(2022, 11, 28, 12, 44, 45, 877622), 4.2, 4.5]"
1240,"[datetime.datetime(2022, 11, 28, 12, 44, 47, 17619), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 12, 44, 47, 17619), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 12, 44, 47, 17619), 14.0, 22.0]","[datetime.datetime(2022, 11, 28, 12, 44, 47, 17619), 3.2, 5.1]","[datetime.datetime(2022, 11, 28, 12, 44, 47, 17619), 3.5, 4.2]","[datetime.datetime(2022, 11, 28, 12, 44, 47, 17619), 18.0, 30.0]","[datetime.datetime(2022, 11, 28, 12, 44, 47, 17619), 4.6, 5.2]","[datetime.datetime(2022, 11, 28, 12, 44, 47, 17619), 4.2, 4.5]"
1241,"[datetime.datetime(2022, 11, 28, 12, 44, 48, 164933), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 12, 44, 48, 164933), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 12, 44, 48, 164933), 14.0, 21.0]","[datetime.datetime(2022, 11, 28, 12, 44, 48, 164933), 3.2, 5.1]","[datetime.datetime(2022, 11, 28, 12, 44, 48, 164933), 3.5, 4.2]","[datetime.datetime(2022, 11, 28, 12, 44, 48, 164933), 18.0, 30.0]","[datetime.datetime(2022, 11, 28, 12, 44, 48, 164933), 4.6, 5.1]","[datetime.datetime(2022, 11, 28, 12, 44, 48, 164933), 4.2, 4.5]"
1242,"[datetime.datetime(2022, 11, 28, 12, 44, 49, 294253), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 12, 44, 49, 294253), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 12, 44, 49, 294253), 14.0, 21.0]","[datetime.datetime(2022, 11, 28, 12, 44, 49, 294253), 3.2, 5.1]","[datetime.datetime(2022, 11, 28, 12, 44, 49, 294253), 3.5, 4.2]","[datetime.datetime(2022, 11, 28, 12, 44, 49, 294253), 18.0, 30.0]","[datetime.datetime(2022, 11, 28, 12, 44, 49, 294253), 4.6, 5.1]","[datetime.datetime(2022, 11, 28, 12, 44, 49, 294253), 4.2, 4.5]"
1243,"[datetime.datetime(2022, 11, 28, 12, 44, 50, 420605), 31.0, 75.0]","[datetime.datetime(2022, 11, 28, 12, 44, 50, 420605), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 12, 44, 50, 420605), 14.0, 21.0]","[datetime.datetime(2022, 11, 28, 12, 44, 50, 420605), 3.2, 5.2]","[datetime.datetime(2022, 11, 28, 12, 44, 50, 420605), 3.5, 4.2]","[datetime.datetime(2022, 11, 28, 12, 44, 50, 420605), 18.0, 30.0]","[datetime.datetime(2022, 11, 28, 12, 44, 50, 420605), 4.6, 5.1]","[datetime.datetime(2022, 11, 28, 12, 44, 50, 420605), 4.2, 4.6]"
1244,"[datetime.datetime(2022, 11, 28, 12, 44, 51, 542359), 31.0, 75.0]","[datetime.datetime(2022, 11, 28, 12, 44, 51, 542359), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 12, 44, 51, 542359), 14.0, 19.5]","[datetime.datetime(2022, 11, 28, 12, 44, 51, 542359), 3.2, 5.2]","[datetime.datetime(2022, 11, 28, 12, 44, 51, 542359), 3.5, 4.2]","[datetime.datetime(2022, 11, 28, 12, 44, 51, 542359), 18.0, 30.0]","[datetime.datetime(2022, 11, 28, 12, 44, 51, 542359), 4.6, 5.1]","[datetime.datetime(2022, 11, 28, 12, 44, 51, 542359), 4.2, 4.6]"
1245,"[datetime.datetime(2022, 11, 28, 12, 44, 52, 672559), 31.0, 75.0]","[datetime.datetime(2022, 11, 28, 12, 44, 52, 672559), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 12, 44, 52, 672559), 14.0, 19.5]","[datetime.datetime(2022, 11, 28, 12, 44, 52, 672559), 3.2, 5.2]","[datetime.datetime(2022, 11, 28, 12, 44, 52, 672559), 3.5, 4.2]","[datetime.datetime(2022, 11, 28, 12, 44, 52, 672559), 18.0, 30.0]","[datetime.datetime(2022, 11, 28, 12, 44, 52, 672559), 4.6, 5.1]","[datetime.datetime(2022, 11, 28, 12, 44, 52, 672559), 4.2, 4.6]"
1246,"[datetime.datetime(2022, 11, 28, 12, 44, 53, 805197), 31.0, 75.0]","[datetime.datetime(2022, 11, 28, 12, 44, 53, 805197), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 12, 44, 53, 805197), 14.0, 19.5]","[datetime.datetime(2022, 11, 28, 12, 44, 53, 805197), 3.2, 5.2]","[datetime.datetime(2022, 11, 28, 12, 44, 53, 805197), 3.5, 4.2]","[datetime.datetime(2022, 11, 28, 12, 44, 53, 805197), 18.0, 30.0]","[datetime.datetime(2022, 11, 28, 12, 44, 53, 805197), 4.6, 5.1]","[datetime.datetime(2022, 11, 28, 12, 44, 53, 805197), 4.2, 4.6]"
1247,"[datetime.datetime(2022, 11, 28, 12, 44, 54, 939094), 31.0, 75.0]","[datetime.datetime(2022, 11, 28, 12, 44, 54, 939094), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 12, 44, 54, 939094), 14.0, 23.0]","[datetime.datetime(2022, 11, 28, 12, 44, 54, 939094), 3.2, 4.9]","[datetime.datetime(2022, 11, 28, 12, 44, 54, 939094), 3.5, 4.2]","[datetime.datetime(2022, 11, 28, 12, 44, 54, 939094), 18.0, 30.0]","[datetime.datetime(2022, 11, 28, 12, 44, 54, 939094), 4.6, 5.1]","[datetime.datetime(2022, 11, 28, 12, 44, 54, 939094), 4.2, 4.6]"
1248,"[datetime.datetime(2022, 11, 28, 12, 44, 56, 68830), 31.0, 75.0]","[datetime.datetime(2022, 11, 28, 12, 44, 56, 68830), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 12, 44, 56, 68830), 14.0, 23.0]","[datetime.datetime(2022, 11, 28, 12, 44, 56, 68830), 3.2, 4.8]","[datetime.datetime(2022, 11, 28, 12, 44, 56, 68830), 3.5, 4.2]","[datetime.datetime(2022, 11, 28, 12, 44, 56, 68830), 18.0, 30.0]","[datetime.datetime(2022, 11, 28, 12, 44, 56, 68830), 4.6, 5.1]","[datetime.datetime(2022, 11, 28, 12, 44, 56, 68830), 4.2, 4.6]"
1249,"[datetime.datetime(2022, 11, 28, 12, 44, 57, 199335), 31.0, 75.0]","[datetime.datetime(2022, 11, 28, 12, 44, 57, 199335), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 12, 44, 57, 199335), 14.0, 22.0]","[datetime.datetime(2022, 11, 28, 12, 44, 57, 199335), 3.2, 4.9]","[datetime.datetime(2022, 11, 28, 12, 44, 57, 199335), 3.5, 4.2]","[datetime.datetime(2022, 11, 28, 12, 44, 57, 199335), 18.0, 30.0]","[datetime.datetime(2022, 11, 28, 12, 44, 57, 199335), 4.6, 5.1]","[datetime.datetime(2022, 11, 28, 12, 44, 57, 199335), 4.2, 4.5]"
1250,"[datetime.datetime(2022, 11, 28, 12, 44, 58, 321841), 31.0, 75.0]","[datetime.datetime(2022, 11, 28, 12, 44, 58, 321841), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 12, 44, 58, 321841), 14.0, 21.0]","[datetime.datetime(2022, 11, 28, 12, 44, 58, 321841), 3.2, 4.9]","[datetime.datetime(2022, 11, 28, 12, 44, 58, 321841), 3.5, 4.2]","[datetime.datetime(2022, 11, 28, 12, 44, 58, 321841), 18.0, 30.0]","[datetime.datetime(2022, 11, 28, 12, 44, 58, 321841), 4.6, 5.1]","[datetime.datetime(2022, 11, 28, 12, 44, 58, 321841), 4.2, 4.5]"
1251,"[datetime.datetime(2022, 11, 28, 12, 44, 59, 457086), 31.0, 75.0]","[datetime.datetime(2022, 11, 28, 12, 44, 59, 457086), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 12, 44, 59, 457086), 14.0, 21.0]","[datetime.datetime(2022, 11, 28, 12, 44, 59, 457086), 3.2, 4.9]","[datetime.datetime(2022, 11, 28, 12, 44, 59, 457086), 3.5, 4.2]","[datetime.datetime(2022, 11, 28, 12, 44, 59, 457086), 18.0, 30.0]","[datetime.datetime(2022, 11, 28, 12, 44, 59, 457086), 4.6, 5.1]","[datetime.datetime(2022, 11, 28, 12, 44, 59, 457086), 4.2, 4.5]"
1252,"[datetime.datetime(2022, 11, 28, 12, 45, 0, 586703), 31.0, 75.0]","[datetime.datetime(2022, 11, 28, 12, 45, 0, 586703), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 12, 45, 0, 586703), 14.0, 21.0]","[datetime.datetime(2022, 11, 28, 12, 45, 0, 586703), 3.2, 4.9]","[datetime.datetime(2022, 11, 28, 12, 45, 0, 586703), 3.5, 4.2]","[datetime.datetime(2022, 11, 28, 12, 45, 0, 586703), 18.0, 30.0]","[datetime.datetime(2022, 11, 28, 12, 45, 0, 586703), 4.6, 5.1]","[datetime.datetime(2022, 11, 28, 12, 45, 0, 586703), 4.2, 4.5]"
1253,"[datetime.datetime(2022, 11, 28, 12, 45, 1, 717516), 31.0, 75.0]","[datetime.datetime(2022, 11, 28, 12, 45, 1, 717516), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 12, 45, 1, 717516), 14.0, 21.0]","[datetime.datetime(2022, 11, 28, 12, 45, 1, 717516), 3.2, 4.9]","[datetime.datetime(2022, 11, 28, 12, 45, 1, 717516), 3.5, 4.2]","[datetime.datetime(2022, 11, 28, 12, 45, 1, 717516), 18.0, 30.0]","[datetime.datetime(2022, 11, 28, 12, 45, 1, 717516), 4.6, 5.1]","[datetime.datetime(2022, 11, 28, 12, 45, 1, 717516), 4.2, 4.4]"
1254,"[datetime.datetime(2022, 11, 28, 12, 45, 2, 839807), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 12, 45, 2, 839807), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 12, 45, 2, 839807), 14.0, 23.0]","[datetime.datetime(2022, 11, 28, 12, 45, 2, 839807), 3.2, 4.9]","[datetime.datetime(2022, 11, 28, 12, 45, 2, 839807), 3.5, 4.1]","[datetime.datetime(2022, 11, 28, 12, 45, 2, 839807), 18.0, 30.0]","[datetime.datetime(2022, 11, 28, 12, 45, 2, 839807), 4.6, 5.1]","[datetime.datetime(2022, 11, 28, 12, 45, 2, 839807), 4.2, 4.4]"
1255,"[datetime.datetime(2022, 11, 28, 12, 45, 3, 974653), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 12, 45, 3, 974653), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 12, 45, 3, 974653), 14.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 45, 3, 974653), 3.2, 4.9]","[datetime.datetime(2022, 11, 28, 12, 45, 3, 974653), 3.5, 4.1]","[datetime.datetime(2022, 11, 28, 12, 45, 3, 974653), 18.0, 30.0]","[datetime.datetime(2022, 11, 28, 12, 45, 3, 974653), 4.6, 5.1]","[datetime.datetime(2022, 11, 28, 12, 45, 3, 974653), 4.2, 4.3]"
1256,"[datetime.datetime(2022, 11, 28, 12, 45, 5, 105588), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 12, 45, 5, 105588), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 12, 45, 5, 105588), 14.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 45, 5, 105588), 3.2, 4.9]","[datetime.datetime(2022, 11, 28, 12, 45, 5, 105588), 3.5, 4.1]","[datetime.datetime(2022, 11, 28, 12, 45, 5, 105588), 18.0, 30.0]","[datetime.datetime(2022, 11, 28, 12, 45, 5, 105588), 4.6, 5.1]","[datetime.datetime(2022, 11, 28, 12, 45, 5, 105588), 4.2, 4.3]"
1257,"[datetime.datetime(2022, 11, 28, 12, 45, 6, 244221), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 12, 45, 6, 244221), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 12, 45, 6, 244221), 14.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 45, 6, 244221), 3.2, 4.9]","[datetime.datetime(2022, 11, 28, 12, 45, 6, 244221), 3.5, 4.1]","[datetime.datetime(2022, 11, 28, 12, 45, 6, 244221), 18.0, 30.0]","[datetime.datetime(2022, 11, 28, 12, 45, 6, 244221), 4.6, 5.1]","[datetime.datetime(2022, 11, 28, 12, 45, 6, 244221), 4.2, 4.3]"
1258,"[datetime.datetime(2022, 11, 28, 12, 45, 7, 369433), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 12, 45, 7, 369433), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 12, 45, 7, 369433), 14.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 45, 7, 369433), 3.2, 5.4]","[datetime.datetime(2022, 11, 28, 12, 45, 7, 369433), 3.5, 4.1]","[datetime.datetime(2022, 11, 28, 12, 45, 7, 369433), 18.0, 30.0]","[datetime.datetime(2022, 11, 28, 12, 45, 7, 369433), 4.6, 5.1]","[datetime.datetime(2022, 11, 28, 12, 45, 7, 369433), 4.2, 4.3]"
1259,"[datetime.datetime(2022, 11, 28, 12, 45, 8, 498365), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 12, 45, 8, 498365), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 12, 45, 8, 498365), 14.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 45, 8, 498365), 3.2, 5.4]","[datetime.datetime(2022, 11, 28, 12, 45, 8, 498365), 3.5, 4.1]","[datetime.datetime(2022, 11, 28, 12, 45, 8, 498365), 18.0, 30.0]","[datetime.datetime(2022, 11, 28, 12, 45, 8, 498365), 4.6, 5.1]","[datetime.datetime(2022, 11, 28, 12, 45, 8, 498365), 4.2, 4.3]"
1260,"[datetime.datetime(2022, 11, 28, 12, 45, 9, 631094), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 12, 45, 9, 631094), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 12, 45, 9, 631094), 14.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 45, 9, 631094), 3.2, 5.4]","[datetime.datetime(2022, 11, 28, 12, 45, 9, 631094), 3.5, 4.1]","[datetime.datetime(2022, 11, 28, 12, 45, 9, 631094), 18.0, 30.0]","[datetime.datetime(2022, 11, 28, 12, 45, 9, 631094), 4.6, 5.1]","[datetime.datetime(2022, 11, 28, 12, 45, 9, 631094), 4.2, 4.3]"
1261,"[datetime.datetime(2022, 11, 28, 12, 45, 10, 765148), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 12, 45, 10, 765148), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 12, 45, 10, 765148), 14.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 45, 10, 765148), 3.2, 5.4]","[datetime.datetime(2022, 11, 28, 12, 45, 10, 765148), 3.5, 4.1]","[datetime.datetime(2022, 11, 28, 12, 45, 10, 765148), 18.0, 30.0]","[datetime.datetime(2022, 11, 28, 12, 45, 10, 765148), 4.6, 5.1]","[datetime.datetime(2022, 11, 28, 12, 45, 10, 765148), 4.2, 4.3]"
1262,"[datetime.datetime(2022, 11, 28, 12, 45, 11, 905409), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 12, 45, 11, 905409), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 12, 45, 11, 905409), 14.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 45, 11, 905409), 3.2, 5.3]","[datetime.datetime(2022, 11, 28, 12, 45, 11, 905409), 3.5, 4.1]","[datetime.datetime(2022, 11, 28, 12, 45, 11, 905409), 18.0, 30.0]","[datetime.datetime(2022, 11, 28, 12, 45, 11, 905409), 4.6, 5.1]","[datetime.datetime(2022, 11, 28, 12, 45, 11, 905409), 4.2, 4.3]"
1263,"[datetime.datetime(2022, 11, 28, 12, 45, 13, 40166), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 12, 45, 13, 40166), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 12, 45, 13, 40166), 14.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 45, 13, 40166), 3.2, 5.2]","[datetime.datetime(2022, 11, 28, 12, 45, 13, 40166), 3.5, 4.1]","[datetime.datetime(2022, 11, 28, 12, 45, 13, 40166), 18.0, 30.0]","[datetime.datetime(2022, 11, 28, 12, 45, 13, 40166), 4.6, 4.8]","[datetime.datetime(2022, 11, 28, 12, 45, 13, 40166), 4.2, 4.3]"
1264,"[datetime.datetime(2022, 11, 28, 12, 45, 14, 196033), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 12, 45, 14, 196033), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 12, 45, 14, 196033), 14.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 45, 14, 196033), 3.2, 5.3]","[datetime.datetime(2022, 11, 28, 12, 45, 14, 196033), 3.5, 4.1]","[datetime.datetime(2022, 11, 28, 12, 45, 14, 196033), 18.0, 30.0]","[datetime.datetime(2022, 11, 28, 12, 45, 14, 196033), 4.6, 4.8]","[datetime.datetime(2022, 11, 28, 12, 45, 14, 196033), 4.2, 4.3]"
1265,"[datetime.datetime(2022, 11, 28, 12, 45, 15, 331358), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 12, 45, 15, 331358), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 12, 45, 15, 331358), 14.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 45, 15, 331358), 3.4, 5.3]","[datetime.datetime(2022, 11, 28, 12, 45, 15, 331358), 3.5, 4.1]","[datetime.datetime(2022, 11, 28, 12, 45, 15, 331358), 18.0, 30.0]","[datetime.datetime(2022, 11, 28, 12, 45, 15, 331358), 4.6, 4.8]","[datetime.datetime(2022, 11, 28, 12, 45, 15, 331358), 4.0, 4.3]"
1266,"[datetime.datetime(2022, 11, 28, 12, 45, 16, 471569), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 12, 45, 16, 471569), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 12, 45, 16, 471569), 14.0, 19.5]","[datetime.datetime(2022, 11, 28, 12, 45, 16, 471569), 3.4, 5.3]","[datetime.datetime(2022, 11, 28, 12, 45, 16, 471569), 3.5, 4.1]","[datetime.datetime(2022, 11, 28, 12, 45, 16, 471569), 18.0, 30.0]","[datetime.datetime(2022, 11, 28, 12, 45, 16, 471569), 4.6, 4.8]","[datetime.datetime(2022, 11, 28, 12, 45, 16, 471569), 4.0, 4.3]"
