,Phantom Divine,Mister Hemsworth,Bucks Party,Sir Tom,Competition,Rabairneach,Ranhita,Highland Cathedral,Stella Simone,Luisana,Golden Honour,Dhyani,Diaco
07-01-2023 15:17:44.094967,"(31.0, 95.0, 86.42857142857143)","(10.0, 11.0, 10.333333333333334)","(3.5, 3.75, 3.721014492753623)","(7.0, 9.2, 8.545454545454545)","(5.5, 7.2, 6.9)","(11.0, 17.5, 17.2)","(13.0, 14.0, 13.884615384615385)","(9.0, 13.5, 12.25)","(19.0, 30.0, 28.214285714285715)","(21.0, 60.0, 56.55555555555556)","(26.0, 75.0, 65.33333333333334)","(19.0, 28.0, 27.625)","(17.0, 23.0, 21.2)"
07-01-2023 15:17:45.716461,"(31.0, 95.0, 83.0)","(10.0, 11.0, 10.333333333333334)","(3.5, 3.75, 3.678421052631579)","(7.0, 9.2, 8.545454545454545)","(5.5, 7.2, 7.0)","(11.0, 17.5, 16.25)","(13.0, 14.0, 13.884615384615385)","(9.0, 14.0, 13.363636363636363)","(19.0, 30.0, 28.214285714285715)","(21.0, 60.0, 56.55555555555556)","(26.0, 75.0, 65.33333333333334)","(19.0, 28.0, 26.75)","(17.0, 23.0, 21.2)"
07-01-2023 15:17:47.303212,"(31.0, 95.0, 80.0)","(10.0, 11.0, 10.333333333333334)","(3.5, 3.75, 3.665151515151515)","(7.0, 9.2, 8.75)","(5.5, 7.2, 7.088888888888889)","(11.0, 17.5, 15.833333333333334)","(13.0, 14.0, 13.863636363636363)","(9.0, 14.0, 12.6)","(19.0, 30.0, 28.214285714285715)","(21.0, 60.0, 52.5)","(26.0, 75.0, 65.33333333333334)","(19.0, 28.0, 26.88235294117647)","(17.0, 23.0, 21.2)"
07-01-2023 15:17:48.939570,"(31.0, 95.0, 80.0)","(10.0, 11.0, 10.333333333333334)","(3.5, 3.75, 3.5749999999999997)","(7.0, 9.2, 8.75)","(5.5, 7.2, 7.088888888888889)","(11.0, 17.5, 15.833333333333334)","(13.0, 14.0, 13.7)","(9.0, 14.0, 12.25)","(19.0, 30.0, 26.428571428571427)","(21.0, 60.0, 57.0)","(26.0, 75.0, 67.75)","(19.0, 29.0, 25.25)","(17.0, 23.0, 21.2)"
07-01-2023 15:17:50.602233,"(31.0, 95.0, 80.0)","(10.0, 11.0, 10.333333333333334)","(3.5, 3.75, 3.5749999999999997)","(7.0, 9.2, 8.75)","(5.5, 7.2, 6.866666666666667)","(11.0, 17.5, 16.666666666666668)","(13.0, 14.0, 13.7)","(9.0, 14.0, 12.833333333333334)","(19.0, 30.0, 27.5)","(21.0, 60.0, 57.5)","(26.0, 75.0, 57.0)","(19.0, 29.0, 26.272727272727273)","(17.0, 23.0, 21.5)"
07-01-2023 15:17:52.666684,"(31.0, 95.0, 80.0)","(10.0, 11.0, 10.333333333333334)","(3.5, 3.75, 3.5749999999999997)","(7.0, 9.2, 8.685714285714285)","(5.5, 7.2, 6.866666666666667)","(11.0, 17.5, 16.666666666666668)","(13.0, 14.0, 17.142857142857142)","(9.0, 14.0, 13.071428571428571)","(19.0, 30.0, 27.5)","(21.0, 60.0, 57.5)","(26.0, 75.0, 54.75)","(19.0, 42.0, 36.333333333333336)","(16.0, 22.0, 20.833333333333332)"
07-01-2023 15:17:54.678794,"(31.0, 95.0, 71.0)","(10.0, 11.0, 10.333333333333334)","(3.5, 3.75, 3.5546511627906976)","(7.0, 9.2, 8.299999999999999)","(5.5, 7.2, 6.866666666666667)","(11.0, 17.5, 16.666666666666668)","(13.0, 19.5, 17.11111111111111)","(9.0, 13.5, 13.125)","(19.0, 30.0, 27.5)","(21.0, 60.0, 57.5)","(26.0, 75.0, 54.75)","(19.0, 42.0, 40.69230769230769)","(16.0, 22.0, 21.0)"
07-01-2023 15:17:56.507203,"(31.0, 95.0, 71.0)","(10.0, 11.0, 10.200000000000001)","(3.5, 3.75, 3.5546511627906976)","(7.0, 9.2, 8.299999999999999)","(5.5, 7.2, 6.720000000000001)","(11.0, 17.5, 16.666666666666668)","(13.0, 18.0, 16.72222222222222)","(9.0, 13.5, 13.125)","(19.0, 30.0, 27.5)","(21.0, 60.0, 57.5)","(26.0, 75.0, 54.75)","(19.0, 42.0, 40.69230769230769)","(16.0, 22.0, 21.5)"
07-01-2023 15:17:58.235614,"(31.0, 95.0, 80.0)","(10.0, 11.0, 10.200000000000001)","(3.5, 3.75, 3.5546511627906976)","(7.0, 9.2, 8.299999999999999)","(5.5, 7.2, 7.050000000000001)","(11.0, 17.5, 16.666666666666668)","(13.0, 17.5, 15.884615384615385)","(9.0, 13.5, 13.125)","(19.0, 30.0, 27.5)","(21.0, 60.0, 57.5)","(26.0, 75.0, 54.75)","(19.0, 42.0, 40.69230769230769)","(16.0, 22.0, 21.5)"
07-01-2023 15:18:00.031430,"(31.0, 95.0, 68.75)","(10.0, 11.0, 10.200000000000001)","(3.5, 3.75, 3.5464285714285713)","(7.0, 9.2, 8.545454545454545)","(5.5, 7.4, 6.714285714285714)","(11.0, 17.5, 16.166666666666668)","(13.0, 17.5, 16.333333333333332)","(9.0, 13.5, 13.125)","(19.0, 30.0, 27.5)","(21.0, 60.0, 57.5)","(26.0, 75.0, 63.42857142857143)","(19.0, 42.0, 40.69230769230769)","(16.0, 22.0, 21.5)"
07-01-2023 15:18:01.857324,"(31.0, 95.0, 83.33333333333333)","(10.0, 11.0, 10.2)","(3.5, 3.55, 3.5216666666666665)","(7.0, 9.2, 8.545454545454545)","(5.5, 7.4, 6.714285714285714)","(11.0, 17.5, 16.166666666666668)","(13.0, 17.0, 16.0)","(9.0, 13.5, 12.833333333333334)","(19.0, 30.0, 26.666666666666668)","(21.0, 60.0, 46.0)","(26.0, 75.0, 59.0)","(19.0, 42.0, 36.666666666666664)","(16.0, 22.0, 20.75)"
07-01-2023 15:18:03.828830,"(31.0, 95.0, 71.66666666666667)","(10.0, 10.5, 10.2)","(3.5, 3.55, 3.5203124999999997)","(7.0, 9.2, 8.545454545454545)","(5.5, 7.4, 6.800000000000001)","(11.0, 17.5, 16.166666666666668)","(13.0, 16.5, 15.5)","(9.0, 13.5, 12.722222222222221)","(19.0, 30.0, 26.666666666666668)","(21.0, 60.0, 46.0)","(26.0, 70.0, 59.0)","(19.0, 42.0, 40.4)","(16.0, 22.0, 20.75)"
07-01-2023 15:18:05.619637,"(31.0, 95.0, 85.0)","(10.0, 10.5, 10.1)","(3.5, 3.55, 3.5125)","(7.0, 9.2, 8.577777777777778)","(5.5, 7.2, 6.800000000000001)","(13.0, 17.5, 16.166666666666668)","(13.0, 16.5, 14.772727272727273)","(9.0, 14.5, 12.722222222222221)","(19.0, 30.0, 27.77777777777778)","(21.0, 60.0, 50.66666666666667)","(26.0, 70.0, 65.0)","(19.0, 34.0, 32.666666666666664)","(16.0, 22.0, 21.77777777777778)"
07-01-2023 15:18:07.423654,"(31.0, 95.0, 86.4)","(10.0, 10.5, 10.1)","(3.5, 3.55, 3.5125)","(7.0, 9.2, 8.577777777777778)","(5.5, 7.2, 6.800000000000001)","(13.0, 17.5, 16.166666666666668)","(13.0, 16.0, 14.772727272727273)","(9.0, 14.5, 12.722222222222221)","(19.0, 30.0, 27.77777777777778)","(21.0, 60.0, 56.888888888888886)","(26.0, 70.0, 65.0)","(19.0, 34.0, 32.666666666666664)","(16.0, 22.0, 21.77777777777778)"
07-01-2023 15:18:09.177647,"(31.0, 90.0, 77.16666666666666)","(10.0, 10.5, 10.1)","(3.5, 3.55, 3.5186046511627906)","(7.0, 9.2, 8.577777777777778)","(5.5, 7.2, 6.857142857142858)","(13.0, 17.5, 16.166666666666668)","(13.0, 16.0, 14.7)","(10.0, 14.5, 12.722222222222221)","(19.0, 30.0, 27.77777777777778)","(21.0, 60.0, 56.888888888888886)","(31.0, 70.0, 65.0)","(20.0, 34.0, 32.666666666666664)","(16.0, 22.0, 21.77777777777778)"
07-01-2023 15:18:10.911028,"(31.0, 85.0, 76.0)","(10.0, 10.5, 10.136363636363637)","(3.5, 3.55, 3.5285714285714285)","(7.0, 9.2, 8.577777777777778)","(5.5, 7.2, 6.857142857142858)","(13.0, 17.5, 16.5)","(13.0, 16.0, 14.7)","(10.0, 14.5, 12.722222222222221)","(19.0, 30.0, 27.77777777777778)","(21.0, 60.0, 56.888888888888886)","(31.0, 70.0, 65.0)","(20.0, 34.0, 32.857142857142854)","(16.0, 22.0, 21.77777777777778)"
07-01-2023 15:18:12.583848,"(31.0, 85.0, 77.5)","(10.0, 10.5, 10.136363636363637)","(3.5, 3.55, 3.5285714285714285)","(7.0, 9.2, 8.577777777777778)","(5.5, 7.2, 6.857142857142858)","(13.0, 17.5, 16.7)","(13.0, 16.0, 14.7)","(10.0, 14.5, 12.722222222222221)","(19.0, 30.0, 27.77777777777778)","(21.0, 60.0, 56.888888888888886)","(31.0, 70.0, 65.0)","(20.0, 34.0, 32.857142857142854)","(16.0, 22.0, 21.77777777777778)"
07-01-2023 15:18:14.345663,"(31.0, 85.0, 77.5)","(10.0, 10.5, 10.136363636363637)","(3.5, 3.55, 3.525)","(7.0, 9.2, 8.577777777777778)","(5.5, 7.2, 6.857142857142858)","(13.0, 17.5, 16.7)","(13.0, 16.0, 14.7)","(10.0, 14.5, 12.722222222222221)","(19.0, 30.0, 27.77777777777778)","(21.0, 60.0, 56.888888888888886)","(31.0, 70.0, 65.0)","(20.0, 34.0, 32.857142857142854)","(16.0, 22.0, 21.77777777777778)"
07-01-2023 15:18:16.079673,"(31.0, 85.0, 59.2)","(10.0, 10.5, 10.294871794871796)","(3.5, 3.55, 3.7391891891891893)","(7.0, 9.2, 9.006896551724138)","(5.5, 7.2, 6.685714285714286)","(13.0, 17.5, 17.6875)","(13.0, 16.0, 14.142857142857142)","(10.0, 14.5, 13.804347826086957)","(19.0, 30.0, 28.666666666666668)","(21.0, 60.0, 51.33333333333333)","(31.0, 75.0, 65.0)","(20.0, 34.0, 32.857142857142854)","(16.0, 22.0, 21.77777777777778)"
07-01-2023 15:18:17.762871,"(31.0, 85.0, 71.7)","(10.0, 10.5, 10.136363636363637)","(3.5, 3.75, 3.67)","(7.0, 9.2, 8.577777777777778)","(5.5, 7.0, 6.78)","(13.0, 18.0, 17.0)","(13.0, 16.0, 14.142857142857142)","(10.0, 14.5, 12.9)","(19.0, 30.0, 27.77777777777778)","(21.0, 60.0, 56.75)","(31.0, 75.0, 65.0)","(20.0, 34.0, 32.857142857142854)","(16.0, 22.0, 21.77777777777778)"
07-01-2023 15:18:19.531067,"(31.0, 75.0, 69.5)","(10.0, 10.5, 10.136363636363637)","(3.5, 3.75, 3.67)","(7.0, 9.2, 8.577777777777778)","(5.5, 7.0, 6.8)","(13.0, 18.0, 17.0)","(13.0, 16.0, 14.7)","(10.0, 14.5, 12.9)","(19.0, 30.0, 27.77777777777778)","(21.0, 60.0, 57.111111111111114)","(31.0, 75.0, 65.0)","(20.0, 34.0, 32.857142857142854)","(16.0, 22.0, 21.77777777777778)"
07-01-2023 15:18:21.260973,"(31.0, 75.0, 69.5)","(10.0, 10.5, 10.055555555555555)","(3.5, 3.75, 3.4955882352941177)","(7.0, 9.2, 8.577777777777778)","(5.5, 7.0, 6.333333333333333)","(13.0, 18.0, 17.0)","(13.0, 16.0, 14.7)","(10.0, 14.5, 12.9)","(19.0, 30.0, 27.77777777777778)","(21.0, 60.0, 57.111111111111114)","(31.0, 75.0, 65.0)","(20.0, 34.0, 32.857142857142854)","(16.0, 22.0, 21.77777777777778)"
07-01-2023 15:18:22.941473,"(31.0, 75.0, 69.5)","(10.0, 10.5, 10.271428571428572)","(3.5, 3.5, 3.603125)","(7.0, 9.2, 9.006896551724138)","(5.5, 7.0, 6.8625)","(13.0, 18.0, 17.6875)","(13.0, 16.0, 14.7)","(10.0, 14.5, 13.833333333333334)","(19.0, 30.0, 28.666666666666668)","(21.0, 60.0, 57.111111111111114)","(31.0, 75.0, 69.28571428571429)","(20.0, 34.0, 33.38461538461539)","(16.0, 22.0, 21.77777777777778)"
07-01-2023 15:18:24.612738,"(31.0, 75.0, 69.5)","(10.0, 10.5, 10.166666666666666)","(3.4, 3.65, 3.603125)","(7.0, 9.2, 8.466666666666667)","(5.5, 7.0, 6.8625)","(13.0, 18.0, 17.6875)","(14.0, 16.0, 14.7)","(10.0, 14.5, 13.804347826086957)","(19.0, 30.0, 29.23076923076923)","(21.0, 60.0, 57.83333333333333)","(31.0, 75.0, 65.0)","(20.0, 34.0, 32.857142857142854)","(16.0, 22.0, 21.77777777777778)"
07-01-2023 15:18:26.330204,"(31.0, 75.0, 69.5)","(10.0, 10.5, 10.166666666666666)","(3.4, 3.65, 3.6243589743589744)","(7.0, 9.2, 8.466666666666667)","(5.5, 7.0, 6.4)","(13.0, 18.0, 17.25)","(14.0, 16.0, 14.7)","(10.0, 14.5, 13.61111111111111)","(19.0, 30.0, 28.636363636363637)","(21.0, 60.0, 57.83333333333333)","(31.0, 75.0, 65.0)","(20.0, 34.0, 33.38461538461539)","(16.0, 22.0, 21.77777777777778)"
07-01-2023 15:18:28.009166,"(31.0, 75.0, 69.5)","(9.0, 10.5, 10.166666666666666)","(3.4, 3.65, 3.6045454545454545)","(7.0, 9.2, 8.466666666666667)","(5.5, 6.8, 6.266666666666667)","(13.0, 17.5, 16.7)","(14.0, 16.0, 14.142857142857142)","(10.0, 14.5, 13.804347826086957)","(19.0, 30.0, 27.857142857142858)","(21.0, 60.0, 57.83333333333333)","(31.0, 75.0, 65.0)","(20.0, 34.0, 32.857142857142854)","(16.0, 22.0, 21.77777777777778)"
07-01-2023 15:18:29.732586,"(31.0, 75.0, 69.83333333333334)","(9.0, 10.5, 10.166666666666666)","(3.4, 3.65, 3.617741935483871)","(7.0, 9.2, 8.466666666666667)","(5.5, 6.8, 6.266666666666667)","(13.0, 17.5, 17.25)","(14.0, 16.0, 14.666666666666666)","(10.0, 14.5, 13.61111111111111)","(19.0, 30.0, 27.857142857142858)","(21.0, 60.0, 57.83333333333333)","(31.0, 75.0, 65.0)","(20.0, 34.0, 33.38461538461539)","(16.0, 22.0, 21.77777777777778)"
07-01-2023 15:18:31.502484,"(31.0, 75.0, 69.83333333333334)","(9.0, 10.5, 10.41304347826087)","(3.4, 3.65, 3.6383720930232557)","(7.0, 9.2, 8.466666666666667)","(5.5, 6.8, 6.266666666666667)","(13.0, 17.5, 17.25)","(14.0, 15.5, 14.666666666666666)","(10.0, 14.5, 13.61111111111111)","(19.0, 30.0, 27.857142857142858)","(21.0, 60.0, 57.400000000000006)","(31.0, 75.0, 65.0)","(20.0, 34.0, 33.38461538461539)","(16.0, 22.0, 21.77777777777778)"
07-01-2023 15:18:33.228491,"(31.0, 75.0, 69.83333333333334)","(9.0, 10.5, 10.333333333333334)","(3.4, 3.65, 3.6222222222222222)","(7.0, 9.2, 8.52)","(5.5, 6.8, 6.266666666666667)","(13.0, 17.5, 16.7)","(14.0, 15.5, 14.666666666666666)","(10.0, 14.5, 13.61111111111111)","(19.0, 30.0, 27.857142857142858)","(21.0, 60.0, 57.400000000000006)","(31.0, 75.0, 65.0)","(20.0, 34.0, 32.857142857142854)","(16.0, 22.0, 21.77777777777778)"
07-01-2023 15:18:35.040871,"(31.0, 75.0, 69.83333333333334)","(9.0, 10.5, 10.333333333333334)","(3.4, 3.65, 3.6222222222222222)","(7.0, 9.0, 8.52)","(5.5, 6.8, 6.266666666666667)","(13.0, 17.5, 16.7)","(14.0, 15.5, 14.666666666666666)","(10.0, 14.5, 13.61111111111111)","(19.0, 30.0, 27.857142857142858)","(21.0, 60.0, 57.400000000000006)","(31.0, 75.0, 65.0)","(20.0, 34.0, 32.857142857142854)","(16.0, 22.0, 21.77777777777778)"
07-01-2023 15:18:36.952196,"(31.0, 75.0, 69.83333333333334)","(9.0, 10.5, 10.333333333333334)","(3.4, 3.65, 3.6222222222222222)","(7.0, 9.0, 8.52)","(5.5, 6.8, 6.266666666666667)","(13.0, 17.5, 16.7)","(14.0, 15.5, 14.666666666666666)","(10.0, 14.5, 13.61111111111111)","(19.0, 30.0, 27.857142857142858)","(21.0, 60.0, 57.400000000000006)","(31.0, 75.0, 65.0)","(20.0, 34.0, 32.857142857142854)","(16.0, 22.0, 21.77777777777778)"
07-01-2023 15:18:39.097315,"(31.0, 75.0, 63.09090909090909)","(9.0, 10.5, 10.166666666666666)","(3.4, 3.65, 3.593548387096774)","(7.0, 9.0, 8.48)","(5.5, 6.8, 6.2)","(13.0, 17.5, 17.3)","(14.0, 15.5, 14.666666666666666)","(10.0, 14.5, 13.61111111111111)","(19.0, 30.0, 27.857142857142858)","(21.0, 60.0, 57.400000000000006)","(31.0, 75.0, 65.0)","(20.0, 34.0, 32.857142857142854)","(16.0, 22.0, 21.77777777777778)"
07-01-2023 15:18:41.306024,"(31.0, 65.0, 63.09090909090909)","(9.0, 10.5, 10.41304347826087)","(3.4, 3.65, 3.593548387096774)","(7.0, 9.0, 8.48)","(5.5, 6.6, 6.2)","(13.0, 18.5, 18.125)","(13.0, 15.5, 14.666666666666666)","(10.0, 14.5, 13.61111111111111)","(19.0, 30.0, 27.857142857142858)","(21.0, 60.0, 57.400000000000006)","(31.0, 80.0, 62.142857142857146)","(20.0, 34.0, 32.857142857142854)","(16.0, 22.0, 21.77777777777778)"
07-01-2023 15:18:43.500891,"(31.0, 65.0, 63.09090909090909)","(9.0, 10.5, 10.1)","(3.4, 3.65, 3.593548387096774)","(7.0, 9.0, 8.48)","(5.5, 6.6, 6.2)","(13.0, 18.5, 18.125)","(13.0, 15.5, 14.666666666666666)","(10.0, 14.5, 13.61111111111111)","(19.0, 30.0, 27.857142857142858)","(21.0, 60.0, 57.400000000000006)","(31.0, 80.0, 62.142857142857146)","(20.0, 34.0, 32.4)","(16.0, 22.0, 21.77777777777778)"
07-01-2023 15:18:45.349551,"(31.0, 65.0, 63.09090909090909)","(9.0, 10.5, 10.1)","(3.4, 3.65, 3.593548387096774)","(7.0, 9.0, 8.48)","(5.5, 6.6, 6.2)","(13.0, 18.5, 18.125)","(13.0, 15.5, 14.666666666666666)","(10.0, 14.5, 13.61111111111111)","(19.0, 30.0, 27.857142857142858)","(21.0, 60.0, 57.400000000000006)","(31.0, 80.0, 62.142857142857146)","(20.0, 34.0, 32.4)","(16.0, 22.0, 21.77777777777778)"
07-01-2023 15:18:47.097231,"(31.0, 65.0, 63.09090909090909)","(9.0, 10.5, 10.428571428571429)","(3.4, 3.65, 3.6127906976744186)","(7.0, 9.0, 8.48)","(5.5, 6.6, 6.2)","(13.0, 18.5, 17.3)","(13.0, 15.5, 14.666666666666666)","(10.0, 14.5, 13.61111111111111)","(19.0, 30.0, 27.857142857142858)","(21.0, 60.0, 52.0)","(31.0, 80.0, 62.142857142857146)","(21.0, 34.0, 32.4)","(16.0, 22.0, 21.77777777777778)"
07-01-2023 15:18:48.861405,"(31.0, 65.0, 63.09090909090909)","(9.0, 13.0, 10.214285714285714)","(3.4, 3.65, 3.6127906976744186)","(7.0, 9.0, 8.48)","(5.5, 6.6, 6.2)","(13.0, 18.5, 17.3)","(13.0, 15.5, 14.666666666666666)","(10.0, 14.5, 13.61111111111111)","(19.0, 30.0, 27.857142857142858)","(21.0, 60.0, 57.0)","(31.0, 80.0, 62.142857142857146)","(21.0, 34.0, 32.4)","(16.0, 22.0, 21.77777777777778)"
07-01-2023 15:18:50.597577,"(31.0, 65.0, 63.09090909090909)","(9.0, 13.0, 10.4)","(3.4, 3.65, 3.6159574468085105)","(7.0, 9.0, 8.48)","(5.5, 6.6, 6.65)","(13.0, 18.5, 17.3)","(13.0, 15.5, 14.666666666666666)","(10.0, 14.5, 13.61111111111111)","(19.0, 30.0, 27.857142857142858)","(21.0, 60.0, 57.0)","(31.0, 80.0, 62.142857142857146)","(21.0, 34.0, 32.4)","(16.0, 22.0, 21.77777777777778)"
07-01-2023 15:18:52.328776,"(31.0, 65.0, 63.09090909090909)","(9.0, 12.0, 10.25)","(3.4, 3.65, 3.71)","(7.0, 9.0, 8.48)","(5.5, 6.8, 6.533333333333333)","(13.0, 18.5, 17.3)","(13.0, 15.5, 14.666666666666666)","(10.0, 14.5, 13.61111111111111)","(19.0, 30.0, 27.857142857142858)","(21.0, 60.0, 57.0)","(31.0, 75.0, 54.75)","(21.0, 42.0, 34.5)","(16.0, 20.0, 18.5)"
07-01-2023 15:18:54.068226,"(31.0, 65.0, 63.09090909090909)","(9.0, 12.0, 10.25)","(3.4, 3.75, 3.683333333333333)","(7.0, 9.0, 8.48)","(5.5, 6.8, 6.266666666666667)","(13.0, 18.5, 17.3)","(13.0, 15.5, 14.666666666666666)","(10.0, 14.5, 13.61111111111111)","(19.0, 30.0, 27.857142857142858)","(21.0, 60.0, 57.0)","(31.0, 75.0, 63.42857142857143)","(21.0, 42.0, 42.3)","(16.0, 20.0, 18.5)"
07-01-2023 15:18:55.846630,"(31.0, 65.0, 63.09090909090909)","(9.0, 12.0, 10.25)","(3.4, 3.75, 3.683333333333333)","(7.0, 9.0, 8.48)","(5.5, 6.8, 6.266666666666667)","(13.0, 18.5, 17.3)","(13.0, 15.5, 14.666666666666666)","(10.0, 14.5, 13.3)","(19.0, 30.0, 27.857142857142858)","(21.0, 60.0, 57.0)","(31.0, 75.0, 54.75)","(21.0, 44.0, 42.86666666666667)","(16.0, 20.0, 18.5)"
07-01-2023 15:18:57.558309,"(31.0, 65.0, 63.09090909090909)","(9.0, 12.0, 10.25)","(3.4, 3.75, 3.683333333333333)","(7.0, 9.0, 8.48)","(5.5, 6.8, 6.266666666666667)","(13.0, 18.5, 17.3)","(13.0, 15.5, 14.666666666666666)","(10.0, 14.5, 13.5)","(19.0, 30.0, 27.857142857142858)","(21.0, 60.0, 57.0)","(31.0, 75.0, 54.75)","(21.0, 44.0, 42.86666666666667)","(16.0, 20.0, 18.5)"
07-01-2023 15:18:59.248974,"(31.0, 65.0, 63.09090909090909)","(9.0, 12.0, 10.25)","(3.4, 3.75, 3.683333333333333)","(7.0, 9.0, 8.48)","(5.5, 6.8, 6.114285714285714)","(13.0, 18.5, 17.3)","(13.0, 15.5, 15.75)","(10.0, 14.5, 13.5)","(19.0, 30.0, 27.857142857142858)","(21.0, 60.0, 57.0)","(31.0, 75.0, 54.75)","(21.0, 44.0, 42.86666666666667)","(16.0, 20.0, 18.5)"
07-01-2023 15:19:00.827991,"(31.0, 65.0, 62.66666666666667)","(9.0, 12.0, 10.25)","(3.4, 3.75, 3.625)","(7.0, 9.0, 8.48)","(5.5, 6.8, 6.114285714285714)","(13.0, 18.5, 17.0)","(13.0, 17.0, 15.166666666666666)","(10.0, 14.5, 13.3)","(19.0, 30.0, 27.857142857142858)","(21.0, 60.0, 56.57142857142857)","(31.0, 70.0, 55.333333333333336)","(21.0, 44.0, 42.86666666666667)","(16.0, 19.5, 18.5)"
07-01-2023 15:19:02.428439,"(31.0, 65.0, 62.66666666666667)","(9.0, 12.0, 10.25)","(3.4, 3.65, 3.625)","(7.0, 9.0, 8.48)","(5.5, 6.8, 6.3)","(13.0, 18.0, 16.7)","(13.0, 16.5, 15.166666666666666)","(10.0, 14.5, 13.3)","(19.0, 30.0, 27.857142857142858)","(21.0, 60.0, 48.0)","(31.0, 70.0, 55.333333333333336)","(21.0, 44.0, 42.86666666666667)","(16.0, 19.5, 18.5)"
07-01-2023 15:19:04.021475,"(31.0, 65.0, 62.66666666666667)","(9.0, 12.0, 10.25)","(3.4, 3.65, 3.625)","(7.0, 9.0, 8.48)","(5.5, 6.6, 6.3)","(13.0, 17.5, 17.0)","(13.0, 16.5, 15.0)","(10.0, 14.5, 13.642857142857142)","(19.0, 30.0, 28.333333333333332)","(21.0, 60.0, 57.0)","(31.0, 70.0, 55.333333333333336)","(21.0, 44.0, 41.714285714285715)","(16.0, 19.5, 18.7)"
07-01-2023 15:19:05.776826,"(31.0, 65.0, 53.14285714285714)","(9.0, 12.0, 10.675)","(3.4, 3.65, 3.625)","(7.0, 9.0, 8.48)","(5.5, 6.6, 6.3)","(13.0, 17.5, 17.3)","(13.0, 16.5, 14.588235294117647)","(10.0, 14.5, 13.4)","(19.0, 30.0, 27.8)","(21.0, 60.0, 57.0)","(31.0, 70.0, 55.333333333333336)","(21.0, 44.0, 32.8)","(16.0, 19.5, 19.375)"
07-01-2023 15:19:07.571722,"(31.0, 60.0, 50.4)","(9.0, 11.5, 10.675)","(3.4, 3.65, 3.632142857142857)","(7.0, 9.0, 8.48)","(5.5, 6.6, 6.3)","(13.0, 17.5, 17.3)","(13.0, 16.0, 14.588235294117647)","(10.0, 14.0, 13.4)","(19.0, 29.0, 28.454545454545453)","(21.0, 60.0, 57.0)","(31.0, 70.0, 55.333333333333336)","(21.0, 38.0, 35.27272727272727)","(16.0, 19.5, 19.375)"
07-01-2023 15:19:09.312534,"(31.0, 60.0, 50.4)","(9.0, 11.5, 10.58695652173913)","(3.4, 3.65, 3.632142857142857)","(7.0, 9.0, 8.48)","(5.5, 6.6, 6.25)","(13.0, 17.5, 17.3)","(13.0, 16.0, 14.588235294117647)","(10.0, 14.0, 13.4)","(19.0, 29.0, 28.77777777777778)","(21.0, 60.0, 57.0)","(31.0, 70.0, 55.333333333333336)","(21.0, 38.0, 35.27272727272727)","(16.0, 19.5, 19.375)"
07-01-2023 15:19:11.080495,"(31.0, 60.0, 46.285714285714285)","(9.0, 11.5, 10.58695652173913)","(3.4, 3.65, 3.625)","(7.0, 9.0, 8.380952380952381)","(5.5, 6.6, 6.3999999999999995)","(13.0, 17.5, 17.3)","(13.0, 16.0, 14.588235294117647)","(10.0, 14.0, 13.4)","(19.0, 29.0, 28.77777777777778)","(21.0, 60.0, 57.0)","(31.0, 70.0, 55.333333333333336)","(21.0, 38.0, 35.27272727272727)","(16.0, 19.5, 19.375)"
07-01-2023 15:19:12.879281,"(31.0, 60.0, 49.5)","(9.0, 11.5, 10.012500000000001)","(3.4, 3.65, 3.638095238095238)","(7.0, 9.0, 8.452631578947368)","(5.5, 6.6, 6.2)","(13.0, 17.5, 17.25)","(13.0, 16.0, 14.736842105263158)","(10.0, 14.0, 13.5)","(19.0, 29.0, 28.846153846153847)","(21.0, 60.0, 57.0)","(31.0, 70.0, 55.333333333333336)","(21.0, 38.0, 35.27272727272727)","(16.0, 19.5, 19.375)"
07-01-2023 15:19:14.534711,"(31.0, 55.0, 49.5)","(9.0, 11.5, 10.012500000000001)","(3.4, 3.65, 3.738888888888889)","(7.0, 9.0, 8.763636363636364)","(5.5, 6.4, 6.2)","(13.0, 17.5, 17.857142857142858)","(13.0, 16.0, 14.956521739130435)","(10.0, 14.0, 13.5)","(19.0, 29.0, 28.5)","(21.0, 60.0, 49.0)","(31.0, 70.0, 59.0)","(21.0, 38.0, 31.25)","(16.0, 19.5, 19.166666666666668)"
07-01-2023 15:19:16.195146,"(31.0, 55.0, 49.5)","(9.0, 11.5, 10.012500000000001)","(3.4, 3.75, 3.7285714285714286)","(7.0, 9.0, 8.746341463414634)","(5.5, 6.4, 6.2)","(13.0, 18.0, 17.5)","(13.0, 16.0, 14.956521739130435)","(10.0, 14.0, 13.5)","(19.0, 29.0, 28.5)","(21.0, 60.0, 54.5)","(31.0, 70.0, 63.714285714285715)","(21.0, 38.0, 35.75)","(16.0, 19.5, 19.3)"
07-01-2023 15:19:17.627125,"(31.0, 55.0, 49.5)","(9.0, 11.5, 10.012500000000001)","(3.4, 3.75, 3.7285714285714286)","(7.0, 9.0, 8.746341463414634)","(5.5, 6.4, 6.2)","(13.0, 18.0, 17.5)","(13.0, 16.0, 14.956521739130435)","(10.0, 14.0, 13.5)","(19.0, 29.0, 28.5)","(21.0, 60.0, 54.5)","(31.0, 70.0, 63.714285714285715)","(21.0, 38.0, 35.75)","(16.0, 19.5, 19.3)"
