,Florey Bale,Ivanka Tea,Ten Dollar Slaps,Who Told Mel,Lifes Gal,Our Girls Shout,Dynamo Dash,Zipping Tula
06-01-2023 16:58:31.160186,"(1.75, 1.82, 1.8116666666666668)","(11.0, 46.0, 44.8)","(5.0, 7.0, 6.185714285714286)","(10.0, 18.5, 15.75)","(10.0, 23.0, 15.666666666666666)","(31.0, 70.0, 57.27272727272727)","(8.0, 17.5, 17.01923076923077)","(8.5, 20.0, 19.0)"
06-01-2023 16:58:32.225975,"(1.75, 1.82, 1.8116666666666668)","(11.0, 46.0, 44.8)","(5.0, 7.0, 6.185714285714286)","(10.0, 18.5, 15.75)","(10.0, 23.0, 15.88888888888889)","(31.0, 70.0, 57.27272727272727)","(8.0, 17.5, 17.01923076923077)","(8.5, 20.0, 19.0)"
06-01-2023 16:58:33.334272,"(1.75, 1.82, 1.8116666666666668)","(11.0, 46.0, 44.8)","(5.0, 7.0, 6.185714285714286)","(10.0, 18.5, 15.75)","(10.0, 23.0, 15.88888888888889)","(31.0, 70.0, 57.27272727272727)","(8.0, 17.5, 17.01923076923077)","(8.5, 20.0, 19.0)"
06-01-2023 16:58:34.393713,"(1.75, 1.82, 1.8116666666666668)","(11.0, 46.0, 44.8)","(5.0, 7.0, 6.185714285714286)","(10.0, 18.5, 15.75)","(10.0, 23.0, 15.88888888888889)","(31.0, 70.0, 57.27272727272727)","(8.0, 17.5, 17.01923076923077)","(8.5, 20.0, 19.0)"
06-01-2023 16:58:35.449318,"(1.75, 1.82, 1.8116666666666668)","(11.0, 46.0, 44.8)","(5.0, 7.0, 6.185714285714286)","(10.0, 18.5, 15.75)","(10.0, 23.0, 15.88888888888889)","(31.0, 70.0, 57.27272727272727)","(8.0, 17.5, 17.01923076923077)","(8.5, 20.0, 19.0)"
06-01-2023 16:58:36.509741,"(1.75, 1.82, 1.81)","(11.0, 46.0, 44.8)","(5.0, 7.0, 6.185714285714286)","(10.0, 18.5, 15.75)","(10.0, 23.0, 15.88888888888889)","(31.0, 70.0, 57.27272727272727)","(8.0, 17.5, 17.01923076923077)","(8.5, 20.0, 19.0)"
06-01-2023 16:58:37.573785,"(1.75, 1.82, 1.81)","(11.0, 46.0, 44.8)","(5.0, 7.0, 6.185714285714286)","(10.0, 18.5, 15.75)","(10.0, 23.0, 19.235294117647058)","(31.0, 70.0, 57.27272727272727)","(8.0, 17.5, 17.01923076923077)","(8.5, 20.0, 19.0)"
06-01-2023 16:58:38.689147,"(1.75, 1.82, 1.7694736842105263)","(11.0, 46.0, 44.8)","(5.0, 7.0, 6.185714285714286)","(10.0, 18.5, 15.75)","(10.0, 23.0, 19.235294117647058)","(31.0, 70.0, 57.27272727272727)","(8.0, 17.5, 17.01923076923077)","(8.5, 20.0, 19.0)"
06-01-2023 16:58:39.729564,"(1.75, 1.82, 1.7694736842105263)","(11.0, 46.0, 44.8)","(5.0, 7.0, 6.185714285714286)","(10.0, 18.5, 15.75)","(10.0, 23.0, 21.17142857142857)","(31.0, 70.0, 57.27272727272727)","(8.0, 17.5, 17.01923076923077)","(8.5, 20.0, 19.0)"
06-01-2023 16:58:40.830009,"(1.75, 1.82, 1.7692307692307692)","(11.0, 46.0, 44.8)","(5.0, 7.0, 6.185714285714286)","(10.0, 18.5, 15.75)","(10.0, 23.0, 16.333333333333332)","(31.0, 70.0, 57.27272727272727)","(8.0, 17.5, 17.01923076923077)","(8.5, 20.0, 19.0)"
06-01-2023 16:58:41.908144,"(1.75, 1.82, 1.7692307692307692)","(11.0, 46.0, 44.8)","(5.0, 7.0, 6.185714285714286)","(10.0, 18.5, 15.75)","(10.0, 23.0, 16.333333333333332)","(31.0, 70.0, 57.27272727272727)","(8.0, 17.5, 17.01923076923077)","(8.5, 20.0, 19.0)"
06-01-2023 16:58:43.048269,"(1.75, 1.82, 1.761764705882353)","(11.0, 46.0, 44.8)","(5.0, 7.0, 6.185714285714286)","(10.0, 18.5, 15.75)","(10.0, 23.0, 16.333333333333332)","(31.0, 70.0, 57.27272727272727)","(8.0, 17.5, 17.01923076923077)","(8.5, 20.0, 19.0)"
06-01-2023 16:58:44.128856,"(1.75, 1.82, 1.776578947368421)","(11.0, 46.0, 44.8)","(5.0, 7.0, 6.185714285714286)","(10.0, 18.5, 15.75)","(10.0, 23.0, 16.333333333333332)","(31.0, 70.0, 57.27272727272727)","(8.0, 17.5, 17.01923076923077)","(8.5, 20.0, 19.0)"
06-01-2023 16:58:45.256892,"(1.75, 1.82, 1.776578947368421)","(11.0, 46.0, 44.8)","(5.0, 7.0, 6.185714285714286)","(10.0, 18.5, 14.088235294117647)","(10.0, 23.0, 19.25)","(31.0, 70.0, 57.27272727272727)","(8.0, 17.5, 17.01923076923077)","(8.5, 20.0, 19.0)"
06-01-2023 16:58:46.376168,"(1.75, 1.82, 1.776578947368421)","(11.0, 46.0, 44.8)","(5.0, 7.0, 6.185714285714286)","(10.0, 18.5, 14.75)","(10.0, 23.0, 19.25)","(31.0, 70.0, 57.27272727272727)","(8.0, 17.5, 17.01923076923077)","(8.5, 20.0, 19.0)"
06-01-2023 16:58:47.406576,"(1.75, 1.82, 1.776578947368421)","(11.0, 46.0, 44.8)","(5.0, 7.0, 6.185714285714286)","(10.0, 18.5, 14.75)","(10.0, 23.0, 19.25)","(31.0, 70.0, 57.27272727272727)","(8.0, 17.5, 17.01923076923077)","(8.5, 20.0, 19.0)"
06-01-2023 16:58:48.458718,"(1.75, 1.82, 1.773787878787879)","(11.0, 55.0, 52.900000000000006)","(5.0, 7.0, 6.185714285714286)","(10.0, 18.5, 15.09090909090909)","(10.0, 23.0, 19.25)","(31.0, 70.0, 57.27272727272727)","(8.0, 17.5, 17.01923076923077)","(8.5, 20.0, 18.333333333333332)"
06-01-2023 16:58:49.550798,"(1.75, 1.82, 1.773787878787879)","(11.0, 50.0, 48.4)","(5.0, 7.0, 6.185714285714286)","(10.0, 18.5, 15.09090909090909)","(10.0, 23.0, 19.25)","(31.0, 70.0, 57.27272727272727)","(8.0, 17.5, 17.01923076923077)","(8.5, 20.0, 18.333333333333332)"
06-01-2023 16:58:50.695935,"(1.75, 1.82, 1.773787878787879)","(11.0, 50.0, 48.4)","(5.0, 7.0, 6.045454545454545)","(10.0, 18.5, 15.09090909090909)","(10.0, 23.0, 19.25)","(31.0, 70.0, 57.27272727272727)","(8.0, 17.5, 17.01923076923077)","(8.5, 20.0, 18.333333333333332)"
06-01-2023 16:58:51.856273,"(1.75, 1.82, 1.773787878787879)","(11.0, 50.0, 48.4)","(5.0, 7.0, 6.045454545454545)","(10.0, 18.5, 15.09090909090909)","(10.0, 23.0, 19.25)","(31.0, 70.0, 57.27272727272727)","(8.0, 17.5, 17.01923076923077)","(8.5, 20.0, 18.333333333333332)"
06-01-2023 16:58:53.022824,"(1.75, 1.82, 1.773787878787879)","(11.0, 50.0, 48.4)","(5.0, 7.0, 6.045454545454545)","(10.0, 18.5, 15.09090909090909)","(10.0, 23.0, 19.25)","(31.0, 70.0, 57.27272727272727)","(8.0, 17.5, 17.01923076923077)","(8.5, 20.0, 18.25)"
06-01-2023 16:58:54.135925,"(1.75, 1.82, 1.773787878787879)","(11.0, 50.0, 48.4)","(5.0, 6.6, 6.521428571428571)","(10.0, 18.5, 15.09090909090909)","(10.0, 23.0, 25.045454545454547)","(31.0, 70.0, 57.27272727272727)","(8.0, 17.5, 17.01923076923077)","(8.5, 18.5, 18.25)"
06-01-2023 16:58:55.223434,"(1.75, 1.82, 1.7737313432835822)","(11.0, 50.0, 48.4)","(5.0, 6.6, 6.294444444444444)","(10.0, 18.5, 15.09090909090909)","(10.0, 26.0, 24.333333333333336)","(31.0, 70.0, 57.27272727272727)","(8.0, 17.5, 17.01923076923077)","(8.5, 18.5, 18.25)"
06-01-2023 16:58:56.262173,"(1.75, 1.82, 1.7737313432835822)","(11.0, 50.0, 48.4)","(5.0, 6.6, 6.294444444444444)","(10.0, 18.5, 15.09090909090909)","(10.0, 26.0, 25.049999999999997)","(31.0, 70.0, 57.27272727272727)","(8.0, 17.5, 17.01923076923077)","(8.5, 18.5, 18.25)"
06-01-2023 16:58:57.381722,"(1.75, 1.82, 1.751111111111111)","(11.0, 50.0, 48.4)","(5.0, 6.6, 6.294444444444444)","(10.0, 18.5, 15.09090909090909)","(10.0, 26.0, 21.5)","(31.0, 70.0, 57.27272727272727)","(8.0, 17.5, 17.01923076923077)","(8.5, 18.5, 18.25)"
06-01-2023 16:58:58.605931,"(1.75, 1.82, 1.7644776119402985)","(11.0, 50.0, 48.4)","(5.0, 6.6, 6.294444444444444)","(10.0, 18.5, 15.09090909090909)","(10.0, 26.0, 21.5)","(31.0, 70.0, 57.27272727272727)","(8.0, 17.5, 18.34090909090909)","(8.5, 18.5, 18.25)"
06-01-2023 16:58:59.864032,"(1.75, 1.82, 1.7644776119402985)","(11.0, 50.0, 48.4)","(5.0, 6.6, 6.294444444444444)","(10.0, 18.5, 15.09090909090909)","(10.0, 26.0, 22.5)","(31.0, 70.0, 57.27272727272727)","(8.0, 18.5, 17.370967741935484)","(8.5, 18.5, 18.25)"
06-01-2023 16:59:01.062251,"(1.75, 1.82, 1.7644776119402985)","(11.0, 50.0, 48.4)","(5.0, 6.6, 6.294444444444444)","(10.0, 18.5, 15.09090909090909)","(10.0, 28.0, 22.5)","(31.0, 70.0, 57.27272727272727)","(8.0, 18.5, 17.370967741935484)","(8.5, 18.5, 19.6)"
06-01-2023 16:59:02.254533,"(1.75, 1.82, 1.7644776119402985)","(11.0, 50.0, 48.4)","(5.0, 6.6, 6.294444444444444)","(10.0, 18.5, 15.09090909090909)","(10.0, 28.0, 22.5)","(31.0, 70.0, 57.27272727272727)","(8.0, 18.5, 17.370967741935484)","(8.5, 20.0, 18.88888888888889)"
06-01-2023 16:59:03.495597,"(1.75, 1.82, 1.7644776119402985)","(11.0, 50.0, 48.4)","(5.0, 6.6, 6.294444444444444)","(10.0, 18.5, 17.0)","(10.0, 28.0, 22.5)","(31.0, 70.0, 57.27272727272727)","(8.0, 18.5, 18.0625)","(8.5, 20.0, 18.88888888888889)"
06-01-2023 16:59:04.654981,"(1.75, 1.81, 1.7642857142857142)","(11.0, 50.0, 48.4)","(5.0, 6.6, 6.294444444444444)","(10.0, 17.5, 17.0)","(10.0, 28.0, 27.125)","(31.0, 70.0, 57.27272727272727)","(8.0, 18.5, 18.0625)","(8.5, 20.0, 18.88888888888889)"
06-01-2023 16:59:05.691528,"(1.75, 1.8, 1.7916666666666667)","(11.0, 50.0, 48.4)","(5.0, 6.6, 6.294444444444444)","(10.0, 17.5, 17.0)","(10.0, 28.0, 23.0)","(31.0, 70.0, 57.27272727272727)","(8.0, 18.5, 18.0625)","(8.5, 20.0, 18.88888888888889)"
06-01-2023 16:59:06.796941,"(1.75, 1.8, 1.7916666666666667)","(11.0, 50.0, 48.4)","(5.0, 6.6, 6.294444444444444)","(10.0, 17.5, 17.0)","(10.0, 28.0, 23.0)","(31.0, 70.0, 57.27272727272727)","(8.0, 18.5, 18.0625)","(8.5, 20.0, 19.833333333333332)"
06-01-2023 16:59:07.894034,"(1.75, 1.8, 1.7916666666666667)","(11.0, 50.0, 48.4)","(5.0, 6.6, 6.294444444444444)","(10.0, 17.5, 16.916666666666668)","(10.0, 28.0, 23.0)","(31.0, 70.0, 57.27272727272727)","(8.0, 18.5, 18.0625)","(8.5, 20.0, 19.333333333333332)"
06-01-2023 16:59:09.093934,"(1.75, 1.8, 1.7916666666666667)","(11.0, 50.0, 48.4)","(5.0, 6.6, 6.294444444444444)","(10.0, 17.5, 16.333333333333332)","(10.0, 28.0, 23.0)","(31.0, 70.0, 57.27272727272727)","(8.0, 18.5, 18.0625)","(8.5, 21.0, 19.333333333333332)"
06-01-2023 16:59:10.334543,"(1.75, 1.8, 1.7916666666666667)","(11.0, 50.0, 48.4)","(5.0, 6.6, 6.294444444444444)","(10.0, 17.5, 16.333333333333332)","(10.0, 28.0, 23.0)","(31.0, 70.0, 57.27272727272727)","(8.0, 18.5, 18.0625)","(8.5, 21.0, 19.333333333333332)"
06-01-2023 16:59:11.485467,"(1.75, 1.8, 1.7650000000000001)","(11.0, 50.0, 48.4)","(5.0, 6.6, 6.294444444444444)","(10.0, 17.5, 17.0)","(10.0, 28.0, 23.0)","(31.0, 70.0, 57.27272727272727)","(8.0, 18.5, 18.0625)","(8.5, 21.0, 19.333333333333332)"
06-01-2023 16:59:12.608543,"(1.75, 1.8, 1.7483333333333333)","(11.0, 50.0, 48.4)","(5.0, 6.6, 6.294444444444444)","(10.0, 17.5, 17.0)","(10.0, 28.0, 23.0)","(31.0, 70.0, 57.27272727272727)","(8.0, 18.5, 18.0625)","(8.5, 21.0, 19.25)"
06-01-2023 16:59:13.718573,"(1.75, 1.79, 1.7508695652173913)","(11.0, 50.0, 48.4)","(5.0, 6.6, 6.294444444444444)","(10.0, 17.5, 17.0)","(10.0, 28.0, 23.0)","(31.0, 70.0, 57.27272727272727)","(8.0, 18.5, 18.0625)","(8.5, 21.0, 18.375)"
06-01-2023 16:59:14.752480,"(1.75, 1.79, 1.7816666666666667)","(11.0, 50.0, 48.4)","(5.0, 6.6, 6.294444444444444)","(10.0, 17.5, 17.0)","(10.0, 28.0, 23.0)","(31.0, 70.0, 57.27272727272727)","(8.0, 18.5, 18.0625)","(8.5, 21.0, 19.366666666666667)"
06-01-2023 16:59:15.816132,"(1.75, 1.79, 1.7816666666666667)","(11.0, 50.0, 48.4)","(5.0, 6.6, 6.294444444444444)","(10.0, 17.5, 17.0)","(10.0, 28.0, 23.0)","(31.0, 70.0, 57.27272727272727)","(8.0, 18.5, 18.0625)","(8.5, 21.0, 18.375)"
06-01-2023 16:59:16.923495,"(1.75, 1.79, 1.7816666666666667)","(11.0, 50.0, 48.4)","(5.0, 6.6, 6.294444444444444)","(10.0, 17.5, 17.0)","(10.0, 28.0, 23.0)","(31.0, 70.0, 57.27272727272727)","(8.0, 18.5, 18.0625)","(8.5, 21.0, 18.375)"
06-01-2023 16:59:18.052773,"(1.75, 1.79, 1.76)","(11.0, 50.0, 48.4)","(5.0, 6.6, 6.294444444444444)","(10.0, 17.5, 17.0)","(10.0, 28.0, 23.0)","(31.0, 70.0, 57.27272727272727)","(8.0, 18.5, 18.0625)","(8.5, 21.0, 21.25)"
06-01-2023 16:59:19.165866,"(1.75, 1.8, 1.7525)","(11.0, 50.0, 48.4)","(5.0, 6.6, 6.294444444444444)","(10.0, 17.5, 17.0)","(10.0, 28.0, 26.1)","(31.0, 70.0, 57.27272727272727)","(8.0, 18.5, 18.0625)","(8.5, 22.0, 21.25)"
06-01-2023 16:59:20.251189,"(1.75, 1.8, 1.7525)","(11.0, 50.0, 45.07692307692308)","(5.0, 6.6, 6.294444444444444)","(10.0, 17.5, 17.0)","(10.0, 28.0, 23.5)","(31.0, 70.0, 57.27272727272727)","(8.0, 18.5, 18.0625)","(8.5, 22.0, 21.4)"
06-01-2023 16:59:21.358275,"(1.75, 1.8, 1.7520833333333334)","(11.0, 50.0, 48.4)","(5.0, 6.6, 6.029629629629629)","(10.0, 17.5, 15.0)","(10.0, 28.0, 23.5)","(31.0, 70.0, 57.27272727272727)","(8.0, 18.5, 18.0625)","(8.5, 22.0, 21.4)"
06-01-2023 16:59:22.490374,"(1.75, 1.8, 1.7520833333333334)","(11.0, 50.0, 48.4)","(5.0, 6.6, 6.010714285714285)","(10.0, 17.5, 15.166666666666666)","(10.0, 28.0, 27.0)","(31.0, 70.0, 57.27272727272727)","(8.0, 18.5, 18.0625)","(8.5, 22.0, 21.4)"
06-01-2023 16:59:23.636886,"(1.75, 1.8, 1.751923076923077)","(11.0, 50.0, 48.4)","(5.0, 6.6, 6.010714285714285)","(10.0, 17.5, 15.166666666666666)","(10.0, 28.0, 27.0)","(31.0, 70.0, 57.27272727272727)","(8.0, 18.5, 18.0625)","(8.5, 22.0, 21.4)"
06-01-2023 16:59:24.772658,"(1.75, 1.8, 1.751923076923077)","(11.0, 50.0, 46.0)","(5.0, 6.6, 6.010714285714285)","(10.0, 17.5, 14.875)","(10.0, 28.0, 27.526315789473685)","(31.0, 70.0, 57.27272727272727)","(8.0, 18.5, 18.0625)","(8.5, 22.0, 21.4)"
06-01-2023 16:59:25.981644,"(1.75, 1.8, 1.7666666666666666)","(11.0, 50.0, 46.0)","(5.0, 6.6, 6.010714285714285)","(10.0, 17.5, 14.875)","(10.0, 28.0, 27.4375)","(31.0, 70.0, 57.27272727272727)","(8.0, 18.5, 18.0625)","(8.5, 22.0, 21.4)"
06-01-2023 16:59:27.313565,"(1.75, 1.8, 1.7666666666666666)","(11.0, 50.0, 46.0)","(5.0, 6.6, 6.010714285714285)","(10.0, 17.5, 14.75)","(10.0, 28.0, 27.4375)","(31.0, 70.0, 57.27272727272727)","(8.0, 18.5, 18.0625)","(8.5, 22.0, 21.4)"
06-01-2023 16:59:28.523127,"(1.75, 1.78, 1.7766666666666666)","(11.0, 50.0, 46.0)","(5.0, 6.6, 6.010714285714285)","(10.0, 17.5, 14.875)","(10.0, 28.0, 27.526315789473685)","(31.0, 70.0, 57.27272727272727)","(8.0, 18.5, 18.0625)","(8.5, 22.0, 21.4)"
06-01-2023 16:59:29.606653,"(1.75, 1.78, 1.7766666666666666)","(11.0, 50.0, 46.0)","(5.0, 6.6, 6.010714285714285)","(10.0, 17.5, 14.875)","(10.0, 28.0, 27.526315789473685)","(31.0, 70.0, 57.27272727272727)","(8.0, 18.5, 18.0625)","(8.5, 22.0, 21.4)"
06-01-2023 16:59:30.796926,"(1.75, 1.78, 1.7766666666666666)","(11.0, 50.0, 46.0)","(5.0, 6.6, 6.010714285714285)","(10.0, 17.5, 14.875)","(10.0, 28.0, 27.57142857142857)","(31.0, 70.0, 57.27272727272727)","(8.0, 18.5, 18.0625)","(8.5, 22.0, 21.4)"
06-01-2023 16:59:32.016747,"(1.75, 1.78, 1.7766666666666666)","(11.0, 50.0, 46.0)","(5.0, 6.6, 6.010714285714285)","(10.0, 17.5, 14.875)","(10.0, 29.0, 26.15)","(31.0, 70.0, 57.27272727272727)","(8.0, 18.5, 18.0625)","(8.5, 22.0, 21.4)"
06-01-2023 16:59:33.091650,"(1.75, 1.78, 1.7733333333333334)","(11.0, 50.0, 46.0)","(5.0, 6.6, 6.010714285714285)","(10.0, 17.5, 14.875)","(10.0, 29.0, 26.15)","(31.0, 70.0, 57.27272727272727)","(8.0, 18.5, 18.0625)","(8.5, 22.0, 21.4)"
06-01-2023 16:59:34.210938,"(1.75, 1.78, 1.7650000000000001)","(11.0, 50.0, 46.0)","(5.0, 6.6, 6.010714285714285)","(10.0, 17.5, 14.875)","(10.0, 29.0, 25.142857142857142)","(31.0, 70.0, 57.27272727272727)","(8.0, 18.5, 18.0625)","(8.5, 22.0, 21.4)"
06-01-2023 16:59:35.525108,"(1.75, 1.78, 1.7650000000000001)","(11.0, 50.0, 46.0)","(5.0, 6.6, 6.010714285714285)","(10.0, 17.5, 14.875)","(10.0, 29.0, 24.2)","(31.0, 70.0, 57.27272727272727)","(8.0, 18.5, 18.0625)","(8.5, 22.0, 21.285714285714285)"
06-01-2023 16:59:36.628785,"(1.75, 1.78, 1.7650000000000001)","(11.0, 50.0, 46.0)","(5.0, 6.6, 6.010714285714285)","(10.0, 17.5, 14.75)","(10.0, 29.0, 27.666666666666664)","(31.0, 70.0, 57.27272727272727)","(8.0, 18.5, 18.0625)","(8.5, 22.0, 21.285714285714285)"
06-01-2023 16:59:37.668679,"(1.75, 1.78, 1.7650000000000001)","(11.0, 50.0, 46.0)","(5.0, 6.6, 6.010714285714285)","(10.0, 17.5, 14.875)","(10.0, 29.0, 27.666666666666664)","(31.0, 70.0, 57.27272727272727)","(8.0, 18.5, 18.0625)","(8.5, 22.0, 21.285714285714285)"
06-01-2023 16:59:38.747543,"(1.75, 1.78, 1.7650000000000001)","(11.0, 50.0, 46.0)","(5.0, 6.6, 6.010714285714285)","(10.0, 17.5, 14.875)","(10.0, 29.0, 27.666666666666664)","(31.0, 70.0, 57.27272727272727)","(8.0, 18.5, 18.0625)","(8.5, 22.0, 21.285714285714285)"
06-01-2023 16:59:39.893244,"(1.75, 1.78, 1.7766666666666666)","(11.0, 50.0, 43.6)","(5.0, 6.6, 6.010714285714285)","(10.0, 17.5, 14.875)","(10.0, 29.0, 27.666666666666664)","(31.0, 70.0, 57.27272727272727)","(8.0, 18.5, 17.9)","(8.5, 22.0, 21.285714285714285)"
06-01-2023 16:59:41.012702,"(1.75, 1.78, 1.7766666666666666)","(11.0, 50.0, 43.6)","(5.0, 6.6, 5.897222222222222)","(10.0, 17.5, 14.954545454545455)","(10.0, 29.0, 27.666666666666664)","(31.0, 70.0, 57.27272727272727)","(8.0, 18.5, 17.9)","(8.5, 22.0, 21.285714285714285)"
06-01-2023 16:59:42.099675,"(1.75, 1.78, 1.7657142857142858)","(11.0, 50.0, 43.6)","(5.0, 6.6, 5.897222222222222)","(10.0, 17.5, 14.954545454545455)","(10.0, 29.0, 27.666666666666664)","(31.0, 70.0, 57.27272727272727)","(8.0, 18.5, 18.153846153846153)","(8.5, 22.0, 21.285714285714285)"
06-01-2023 16:59:43.201227,"(1.75, 1.78, 1.7633333333333334)","(11.0, 50.0, 44.285714285714285)","(5.0, 6.4, 6.335714285714286)","(10.0, 17.5, 14.954545454545455)","(10.0, 29.0, 22.875)","(31.0, 70.0, 57.27272727272727)","(8.0, 18.5, 18.153846153846153)","(8.5, 22.0, 21.285714285714285)"
06-01-2023 16:59:44.328222,"(1.75, 1.78, 1.7633333333333334)","(11.0, 50.0, 44.285714285714285)","(5.0, 6.4, 6.335714285714286)","(11.0, 17.5, 14.954545454545455)","(10.0, 23.0, 22.875)","(31.0, 70.0, 57.27272727272727)","(8.0, 18.5, 18.153846153846153)","(9.0, 22.0, 21.285714285714285)"
06-01-2023 16:59:45.438493,"(1.75, 1.78, 1.7633333333333334)","(11.0, 50.0, 44.285714285714285)","(5.0, 6.4, 6.0)","(11.0, 17.5, 15.0)","(10.0, 26.0, 24.4375)","(31.0, 70.0, 57.27272727272727)","(8.0, 18.5, 18.153846153846153)","(9.0, 22.0, 21.285714285714285)"
06-01-2023 16:59:46.566105,"(1.75, 1.78, 1.76)","(11.0, 50.0, 44.285714285714285)","(5.0, 6.4, 6.0)","(11.0, 17.5, 15.0)","(10.0, 26.0, 24.4375)","(31.0, 70.0, 57.27272727272727)","(8.0, 18.5, 18.153846153846153)","(9.0, 22.0, 21.285714285714285)"
06-01-2023 16:59:47.999663,"(1.75, 1.78, 1.76)","(11.0, 50.0, 44.285714285714285)","(5.0, 6.4, 6.0)","(11.0, 17.5, 15.0)","(10.0, 26.0, 24.4375)","(31.0, 70.0, 57.27272727272727)","(8.0, 18.5, 18.153846153846153)","(9.0, 22.0, 21.666666666666668)"
06-01-2023 16:59:49.331797,"(1.7, 1.78, 1.76)","(11.0, 50.0, 42.0)","(5.0, 6.4, 6.0)","(11.0, 17.5, 15.0)","(10.0, 26.0, 24.4375)","(41.0, 70.0, 57.27272727272727)","(8.0, 18.5, 18.153846153846153)","(9.0, 22.0, 21.666666666666668)"
06-01-2023 16:59:50.675303,"(1.7, 1.78, 1.76)","(11.0, 50.0, 42.0)","(5.0, 6.4, 6.0)","(11.0, 17.5, 15.0)","(10.0, 26.0, 24.4375)","(41.0, 70.0, 57.27272727272727)","(8.0, 18.5, 18.153846153846153)","(9.0, 22.0, 21.666666666666668)"
06-01-2023 16:59:51.969661,"(1.7, 1.78, 1.76)","(11.0, 50.0, 42.0)","(5.0, 6.4, 6.0)","(11.0, 17.5, 14.875)","(10.0, 26.0, 24.4375)","(41.0, 70.0, 57.27272727272727)","(8.0, 18.5, 18.153846153846153)","(9.0, 22.0, 24.333333333333332)"
06-01-2023 16:59:53.376002,"(1.7, 1.78, 1.76)","(11.0, 50.0, 42.0)","(5.0, 6.4, 6.0)","(11.0, 17.5, 14.875)","(10.0, 26.0, 24.4375)","(41.0, 70.0, 57.27272727272727)","(8.0, 18.5, 18.153846153846153)","(9.0, 25.0, 22.333333333333332)"
06-01-2023 16:59:54.556591,"(1.7, 1.78, 1.76)","(11.0, 50.0, 42.0)","(5.0, 6.4, 6.0)","(11.0, 17.5, 14.875)","(10.0, 26.0, 24.4375)","(41.0, 70.0, 57.27272727272727)","(8.0, 18.5, 18.153846153846153)","(9.0, 25.0, 22.375)"
06-01-2023 16:59:55.744785,"(1.7, 1.78, 1.7622222222222221)","(11.0, 50.0, 42.0)","(5.0, 6.4, 6.133333333333334)","(11.0, 17.5, 14.875)","(10.0, 26.0, 24.4375)","(41.0, 70.0, 57.27272727272727)","(8.0, 18.5, 18.153846153846153)","(9.0, 25.0, 22.375)"
06-01-2023 16:59:56.958392,"(1.7, 1.78, 1.7622222222222221)","(11.0, 50.0, 42.0)","(5.0, 6.4, 6.133333333333334)","(11.0, 17.5, 14.875)","(10.0, 26.0, 24.4375)","(41.0, 70.0, 58.333333333333336)","(8.0, 18.5, 18.153846153846153)","(9.0, 25.0, 22.375)"
06-01-2023 16:59:58.081942,"(1.7, 1.78, 1.7622222222222221)","(11.0, 50.0, 42.0)","(5.0, 6.4, 6.133333333333334)","(11.0, 17.5, 14.875)","(10.0, 26.0, 24.4375)","(41.0, 70.0, 58.333333333333336)","(8.0, 18.5, 18.026315789473685)","(9.0, 25.0, 22.375)"
06-01-2023 16:59:59.169246,"(1.7, 1.78, 1.7553846153846153)","(11.0, 50.0, 47.33333333333333)","(5.0, 6.4, 6.133333333333334)","(11.0, 17.5, 14.875)","(10.0, 26.0, 24.4375)","(41.0, 70.0, 58.333333333333336)","(8.0, 18.5, 18.026315789473685)","(9.0, 25.0, 24.0)"
06-01-2023 17:00:00.576419,"(1.7, 1.78, 1.7577777777777779)","(11.0, 50.0, 47.33333333333333)","(5.0, 6.4, 6.133333333333334)","(11.0, 17.5, 14.875)","(10.0, 26.0, 23.894736842105264)","(41.0, 70.0, 58.333333333333336)","(8.0, 18.5, 18.026315789473685)","(9.0, 26.0, 22.75)"
06-01-2023 17:00:02.493849,"(1.7, 1.78, 1.7577777777777779)","(11.0, 50.0, 47.33333333333333)","(5.0, 6.4, 6.133333333333334)","(11.0, 17.5, 14.875)","(10.0, 26.0, 23.894736842105264)","(41.0, 70.0, 58.333333333333336)","(8.0, 18.5, 18.026315789473685)","(9.0, 25.0, 22.75)"
06-01-2023 17:00:03.759918,"(1.7, 1.78, 1.7577777777777779)","(11.0, 50.0, 47.33333333333333)","(5.0, 6.4, 6.133333333333334)","(11.0, 17.5, 14.875)","(10.0, 26.0, 23.894736842105264)","(41.0, 70.0, 58.333333333333336)","(8.0, 18.5, 18.026315789473685)","(9.0, 25.0, 22.75)"
06-01-2023 17:00:05.039023,"(1.7, 1.78, 1.7577777777777779)","(11.0, 50.0, 47.33333333333333)","(5.0, 6.4, 6.133333333333334)","(11.0, 17.5, 14.875)","(10.0, 26.0, 23.894736842105264)","(41.0, 70.0, 58.333333333333336)","(8.0, 18.5, 18.026315789473685)","(9.0, 25.0, 22.375)"
06-01-2023 17:00:06.330032,"(1.7, 1.78, 1.7577777777777779)","(11.0, 50.0, 47.33333333333333)","(5.0, 6.4, 6.133333333333334)","(11.0, 17.5, 14.875)","(10.0, 26.0, 23.894736842105264)","(41.0, 70.0, 58.333333333333336)","(8.0, 18.5, 18.026315789473685)","(9.0, 25.0, 22.75)"
06-01-2023 17:00:07.575274,"(1.7, 1.77, 1.7695098039215686)","(11.0, 50.0, 47.33333333333333)","(5.0, 6.4, 6.133333333333334)","(11.0, 17.5, 14.583333333333334)","(10.0, 26.0, 23.647058823529413)","(41.0, 70.0, 56.0)","(8.0, 18.5, 17.970588235294116)","(9.0, 25.0, 23.90909090909091)"
