,Under Study,Jackey Moon,Ambrose Bale,Yasmin Belle,Mepunga Web,Georges Fancy,Catch Me Nero,Ravers Army
09-01-2023 17:26:58.120242,"(18.0, 36.0, 29.0)","(61.0, 270.0, 210.0)","(41.0, 140.0, 123.33333333333334)","(7.5, 13.5, 13.34375)","(4.2, 8.8, 8.2)","(5.5, 7.2, 7.072727272727273)","(4.8, 5.0, 4.8368678629690045)","(2.25, 2.6, 2.5828571428571427)"
09-01-2023 17:26:59.081689,"(18.0, 36.0, 29.0)","(61.0, 270.0, 210.0)","(41.0, 140.0, 123.33333333333334)","(7.5, 13.5, 13.34375)","(4.2, 8.8, 8.2)","(5.5, 7.2, 7.072727272727273)","(4.8, 5.0, 4.8368678629690045)","(2.25, 2.6, 2.5828571428571427)"
09-01-2023 17:27:00.065613,"(18.0, 36.0, 29.0)","(61.0, 270.0, 210.0)","(41.0, 140.0, 123.33333333333334)","(7.5, 13.5, 13.34375)","(4.2, 8.8, 8.2)","(5.5, 7.2, 7.072727272727273)","(4.8, 5.0, 4.8368678629690045)","(2.25, 2.6, 2.5828571428571427)"
09-01-2023 17:27:01.080385,"(18.0, 36.0, 29.0)","(61.0, 270.0, 210.0)","(41.0, 140.0, 123.33333333333334)","(7.5, 13.5, 13.34375)","(4.2, 8.8, 8.2)","(5.5, 7.2, 7.0634146341463415)","(4.8, 5.0, 4.8368678629690045)","(2.25, 2.6, 2.5873684210526315)"
09-01-2023 17:27:02.089014,"(18.0, 36.0, 29.0)","(61.0, 270.0, 210.0)","(41.0, 140.0, 123.33333333333334)","(7.5, 13.5, 13.34375)","(4.2, 8.8, 8.2)","(5.5, 7.2, 7.0634146341463415)","(4.8, 5.0, 4.8368678629690045)","(2.25, 2.6, 2.5873684210526315)"
09-01-2023 17:27:03.395197,"(18.0, 36.0, 29.0)","(61.0, 270.0, 210.0)","(41.0, 140.0, 123.33333333333334)","(7.5, 13.5, 13.34375)","(4.2, 8.8, 8.121739130434783)","(5.5, 7.2, 7.0634146341463415)","(4.8, 5.0, 4.8368678629690045)","(2.25, 2.6, 2.5873684210526315)"
09-01-2023 17:27:04.456645,"(18.0, 36.0, 29.0)","(61.0, 270.0, 210.0)","(41.0, 140.0, 123.33333333333334)","(7.5, 13.5, 13.34375)","(4.2, 8.8, 8.121739130434783)","(5.5, 7.2, 7.0634146341463415)","(4.8, 5.0, 4.8368678629690045)","(2.25, 2.6, 2.5873684210526315)"
09-01-2023 17:27:05.568907,"(18.0, 36.0, 29.0)","(61.0, 270.0, 210.0)","(41.0, 140.0, 123.33333333333334)","(7.5, 13.5, 13.34375)","(4.2, 8.8, 8.121739130434783)","(5.5, 7.2, 7.0634146341463415)","(4.8, 5.0, 4.84)","(2.25, 2.6, 2.5952941176470588)"
09-01-2023 17:27:06.736382,"(18.0, 36.0, 29.0)","(61.0, 270.0, 210.0)","(41.0, 140.0, 123.33333333333334)","(7.5, 13.5, 11.931034482758621)","(4.2, 8.8, 7.95)","(5.5, 7.2, 6.966666666666667)","(4.8, 5.0, 4.83951048951049)","(2.25, 2.6, 2.5725000000000002)"
09-01-2023 17:27:07.831146,"(18.0, 36.0, 31.45)","(61.0, 270.0, 210.0)","(41.0, 140.0, 123.33333333333334)","(7.5, 12.5, 11.857142857142858)","(4.2, 8.4, 7.933333333333334)","(5.5, 7.2, 7.052631578947368)","(4.8, 5.0, 4.83951048951049)","(2.25, 2.6, 2.577272727272727)"
09-01-2023 17:27:08.892642,"(18.0, 36.0, 31.45)","(61.0, 270.0, 210.0)","(41.0, 140.0, 123.33333333333334)","(7.5, 12.0, 11.857142857142858)","(4.2, 8.4, 7.933333333333334)","(5.5, 7.2, 7.052631578947368)","(4.8, 5.0, 4.83951048951049)","(2.25, 2.58, 2.577272727272727)"
09-01-2023 17:27:09.980894,"(18.0, 36.0, 31.45)","(61.0, 270.0, 216.66666666666666)","(41.0, 140.0, 123.33333333333334)","(7.5, 11.5, 11.416666666666666)","(4.2, 8.4, 7.933333333333334)","(5.5, 7.4, 7.218181818181819)","(4.8, 5.0, 4.83951048951049)","(2.25, 2.58, 2.574)"
09-01-2023 17:27:11.033221,"(18.0, 34.0, 31.333333333333332)","(61.0, 270.0, 216.66666666666666)","(41.0, 140.0, 123.33333333333334)","(7.5, 12.0, 11.6)","(4.2, 8.2, 7.96)","(5.5, 7.4, 7.275)","(4.8, 5.0, 4.83951048951049)","(2.25, 2.58, 2.574)"
09-01-2023 17:27:12.123486,"(18.0, 34.0, 31.333333333333332)","(61.0, 270.0, 216.66666666666666)","(41.0, 140.0, 123.33333333333334)","(7.5, 12.0, 11.625)","(4.2, 8.2, 7.96)","(5.5, 7.4, 7.275)","(4.8, 5.0, 4.83951048951049)","(2.25, 2.58, 2.5585714285714287)"
09-01-2023 17:27:13.155071,"(18.0, 34.0, 31.692307692307693)","(61.0, 270.0, 216.66666666666666)","(41.0, 140.0, 123.33333333333334)","(7.5, 12.0, 11.625)","(4.2, 8.2, 8.028571428571428)","(5.5, 7.4, 7.275)","(4.8, 5.0, 4.83951048951049)","(2.25, 2.58, 2.574)"
09-01-2023 17:27:14.471159,"(18.0, 36.0, 31.88235294117647)","(61.0, 270.0, 216.66666666666666)","(41.0, 140.0, 123.33333333333334)","(7.5, 12.0, 11.625)","(4.2, 8.2, 8.028571428571428)","(5.5, 7.4, 7.275)","(4.8, 5.0, 4.83951048951049)","(2.25, 2.58, 2.574)"
09-01-2023 17:27:15.724011,"(18.0, 36.0, 31.88235294117647)","(61.0, 270.0, 216.66666666666666)","(41.0, 140.0, 113.75)","(7.5, 12.0, 11.538461538461538)","(4.2, 8.2, 8.028571428571428)","(5.5, 7.4, 7.275)","(4.8, 5.0, 4.83951048951049)","(2.25, 2.58, 2.574)"
09-01-2023 17:27:16.860343,"(18.0, 36.0, 32.111111111111114)","(61.0, 270.0, 210.0)","(41.0, 140.0, 88.33333333333333)","(7.5, 12.0, 11.538461538461538)","(4.2, 8.2, 8.028571428571428)","(5.5, 7.4, 7.418181818181818)","(4.8, 5.0, 4.83951048951049)","(2.25, 2.58, 2.574)"
09-01-2023 17:27:17.954473,"(18.0, 36.0, 32.111111111111114)","(61.0, 270.0, 210.0)","(41.0, 130.0, 88.33333333333333)","(7.5, 12.0, 11.538461538461538)","(4.2, 8.2, 8.028571428571428)","(5.5, 7.6, 7.418181818181818)","(4.8, 5.0, 4.814376590330789)","(2.25, 2.58, 2.574)"
09-01-2023 17:27:19.061219,"(18.0, 36.0, 31.666666666666668)","(61.0, 270.0, 216.66666666666666)","(41.0, 120.0, 86.66666666666667)","(7.5, 12.0, 11.538461538461538)","(4.2, 8.2, 8.028571428571428)","(5.5, 7.6, 7.418181818181818)","(4.8, 5.0, 4.814376590330789)","(2.25, 2.58, 2.574)"
09-01-2023 17:27:20.162137,"(18.0, 36.0, 32.111111111111114)","(61.0, 270.0, 216.66666666666666)","(41.0, 120.0, 86.66666666666667)","(7.5, 12.0, 11.538461538461538)","(4.2, 8.2, 8.028571428571428)","(5.5, 7.6, 7.418181818181818)","(4.8, 5.0, 4.814376590330789)","(2.25, 2.58, 2.574)"
09-01-2023 17:27:21.310664,"(18.0, 36.0, 32.111111111111114)","(61.0, 270.0, 216.66666666666666)","(41.0, 120.0, 91.42857142857143)","(7.5, 12.0, 11.538461538461538)","(4.2, 8.2, 8.028571428571428)","(5.5, 7.6, 7.418181818181818)","(4.8, 5.0, 4.814376590330789)","(2.25, 2.58, 2.5585714285714287)"
09-01-2023 17:27:22.471023,"(18.0, 36.0, 31.666666666666668)","(61.0, 270.0, 216.66666666666666)","(41.0, 120.0, 91.42857142857143)","(7.5, 12.0, 11.538461538461538)","(4.2, 8.2, 8.028571428571428)","(5.5, 7.6, 7.418181818181818)","(4.8, 5.0, 4.814376590330789)","(2.25, 2.58, 2.5585714285714287)"
09-01-2023 17:27:23.629737,"(18.0, 36.0, 31.666666666666668)","(61.0, 270.0, 216.66666666666666)","(41.0, 120.0, 91.42857142857143)","(7.5, 12.0, 11.538461538461538)","(4.2, 8.2, 8.028571428571428)","(5.5, 7.6, 7.418181818181818)","(4.8, 5.0, 4.814376590330789)","(2.25, 2.58, 2.574)"
09-01-2023 17:27:24.696048,"(18.0, 36.0, 32.75)","(61.0, 270.0, 216.66666666666666)","(41.0, 120.0, 91.42857142857143)","(7.5, 12.0, 11.538461538461538)","(4.2, 8.2, 8.028571428571428)","(5.5, 7.6, 7.418181818181818)","(4.8, 5.0, 4.813903061224489)","(2.25, 2.58, 2.574)"
09-01-2023 17:27:25.730666,"(18.0, 36.0, 32.48)","(61.0, 270.0, 210.0)","(41.0, 120.0, 95.0)","(7.5, 12.0, 11.538461538461538)","(4.2, 8.2, 8.028571428571428)","(5.5, 7.6, 7.418181818181818)","(4.8, 5.0, 4.813903061224489)","(2.25, 2.58, 2.574)"
09-01-2023 17:27:26.849993,"(18.0, 36.0, 31.11111111111111)","(61.0, 270.0, 223.33333333333334)","(41.0, 120.0, 95.0)","(7.5, 12.0, 11.538461538461538)","(4.2, 8.2, 8.028571428571428)","(5.5, 7.6, 7.418181818181818)","(4.8, 5.0, 4.938461538461539)","(2.25, 2.58, 2.5585714285714287)"
09-01-2023 17:27:27.918293,"(18.0, 36.0, 31.11111111111111)","(61.0, 300.0, 250.0)","(41.0, 120.0, 95.0)","(7.5, 12.0, 11.538461538461538)","(4.2, 8.2, 7.952941176470588)","(5.5, 7.6, 7.353846153846154)","(4.8, 5.0, 5.299145299145299)","(2.25, 2.58, 2.5380000000000003)"
09-01-2023 17:27:29.063220,"(18.0, 34.0, 32.46153846153846)","(61.0, 300.0, 250.0)","(41.0, 120.0, 90.83333333333333)","(7.5, 12.0, 11.333333333333334)","(4.2, 8.0, 7.7)","(5.5, 7.4, 7.32)","(4.8, 5.3, 5.395299145299146)","(2.25, 2.54, 2.4976470588235293)"
09-01-2023 17:27:30.143530,"(18.0, 34.0, 31.0)","(61.0, 300.0, 250.0)","(41.0, 120.0, 90.83333333333333)","(7.5, 12.0, 11.473684210526315)","(4.2, 8.0, 7.628571428571429)","(5.5, 7.4, 7.3999999999999995)","(4.8, 5.4, 5.690546218487395)","(2.25, 2.5, 2.496)"
09-01-2023 17:27:31.213700,"(18.0, 34.0, 31.0)","(61.0, 300.0, 250.0)","(41.0, 120.0, 90.83333333333333)","(7.5, 12.0, 11.647058823529411)","(4.2, 7.8, 7.304761904761905)","(5.5, 7.6, 7.3999999999999995)","(4.8, 5.7, 5.406666666666666)","(2.25, 2.5, 2.4930434782608697)"
09-01-2023 17:27:32.263937,"(18.0, 34.0, 31.5)","(61.0, 300.0, 250.0)","(41.0, 120.0, 90.83333333333333)","(7.5, 12.0, 11.647058823529411)","(4.2, 7.8, 7.304761904761905)","(5.5, 7.6, 7.3999999999999995)","(4.8, 5.7, 5.406666666666666)","(2.25, 2.5, 2.482222222222222)"
09-01-2023 17:27:33.317878,"(18.0, 34.0, 31.5)","(61.0, 340.0, 220.0)","(41.0, 120.0, 90.83333333333333)","(7.5, 12.0, 11.647058823529411)","(4.2, 7.8, 7.366666666666666)","(5.5, 7.6, 7.3999999999999995)","(4.8, 5.7, 5.406666666666666)","(2.25, 2.5, 2.482222222222222)"
09-01-2023 17:27:34.382853,"(18.0, 34.0, 30.176470588235293)","(61.0, 330.0, 270.0)","(41.0, 120.0, 90.83333333333333)","(7.5, 12.0, 11.647058823529411)","(4.2, 7.8, 7.366666666666666)","(5.5, 7.6, 7.3999999999999995)","(4.8, 5.7, 5.406666666666666)","(2.25, 2.5, 2.482222222222222)"
09-01-2023 17:27:35.480211,"(18.0, 34.0, 30.176470588235293)","(61.0, 330.0, 270.0)","(41.0, 120.0, 90.83333333333333)","(7.5, 12.0, 11.5)","(4.2, 7.8, 7.366666666666666)","(5.5, 7.6, 7.3999999999999995)","(4.8, 5.7, 5.537037037037037)","(2.25, 2.5, 2.482222222222222)"
09-01-2023 17:27:36.606743,"(18.0, 34.0, 30.176470588235293)","(61.0, 330.0, 270.0)","(41.0, 120.0, 90.83333333333333)","(7.5, 12.0, 11.5)","(4.2, 7.8, 7.488888888888889)","(5.5, 7.6, 7.3999999999999995)","(4.8, 5.7, 5.326548672566371)","(2.25, 2.5, 2.482222222222222)"
09-01-2023 17:27:37.761145,"(18.0, 34.0, 30.176470588235293)","(61.0, 330.0, 270.0)","(41.0, 120.0, 90.83333333333333)","(7.5, 12.0, 11.5)","(4.2, 7.8, 7.488888888888889)","(5.5, 7.6, 7.3999999999999995)","(4.8, 5.7, 5.326548672566371)","(2.25, 2.5, 2.482222222222222)"
09-01-2023 17:27:38.958224,"(18.0, 34.0, 30.176470588235293)","(61.0, 330.0, 270.0)","(41.0, 120.0, 90.83333333333333)","(8.0, 12.0, 11.375)","(4.2, 7.8, 7.425)","(5.5, 7.6, 7.3999999999999995)","(4.8, 5.7, 5.473076923076923)","(2.25, 2.5, 2.4466666666666668)"
09-01-2023 17:27:40.112428,"(18.0, 34.0, 30.176470588235293)","(61.0, 330.0, 275.0)","(41.0, 120.0, 90.83333333333333)","(8.0, 12.0, 11.375)","(4.2, 7.8, 7.425)","(5.5, 7.6, 7.3999999999999995)","(4.8, 5.6, 5.473076923076923)","(2.25, 2.5, 2.4466666666666668)"
09-01-2023 17:27:41.285406,"(18.0, 34.0, 30.176470588235293)","(61.0, 350.0, 285.0)","(41.0, 120.0, 90.83333333333333)","(8.0, 12.0, 11.375)","(4.2, 7.8, 7.484210526315789)","(5.5, 7.6, 7.348148148148148)","(4.8, 5.6, 5.46271186440678)","(2.25, 2.5, 2.4371428571428573)"
09-01-2023 17:27:42.444273,"(18.0, 34.0, 30.176470588235293)","(61.0, 350.0, 285.0)","(41.0, 120.0, 95.0)","(8.0, 12.0, 11.5)","(4.2, 7.8, 7.484210526315789)","(5.5, 7.6, 7.393103448275862)","(4.8, 5.6, 5.491428571428571)","(2.25, 2.46, 2.4171428571428573)"
09-01-2023 17:27:43.558230,"(18.0, 34.0, 30.176470588235293)","(61.0, 350.0, 285.0)","(41.0, 120.0, 95.0)","(8.0, 12.0, 11.5)","(4.2, 7.8, 7.484210526315789)","(5.5, 7.6, 7.784)","(4.8, 5.6, 5.491428571428571)","(2.25, 2.42, 2.4121739130434783)"
09-01-2023 17:27:44.720406,"(18.0, 34.0, 30.176470588235293)","(61.0, 350.0, 285.0)","(41.0, 120.0, 95.0)","(8.0, 12.0, 11.375)","(4.2, 7.8, 7.484210526315789)","(5.5, 8.0, 7.83125)","(4.8, 5.6, 5.491428571428571)","(2.25, 2.42, 2.4121739130434783)"
09-01-2023 17:27:45.972630,"(18.0, 34.0, 30.176470588235293)","(61.0, 360.0, 255.0)","(41.0, 120.0, 90.83333333333333)","(8.0, 12.0, 11.375)","(4.2, 7.8, 7.484210526315789)","(5.5, 8.0, 7.84)","(4.8, 5.6, 5.491428571428571)","(2.25, 2.42, 2.37)"
09-01-2023 17:27:47.330708,"(18.0, 34.0, 30.176470588235293)","(61.0, 350.0, 285.0)","(41.0, 120.0, 90.83333333333333)","(8.0, 12.0, 11.166666666666666)","(4.2, 7.8, 7.484210526315789)","(5.5, 8.4, 8.096551724137932)","(4.8, 5.6, 5.491428571428571)","(2.25, 2.4, 2.337142857142857)"
09-01-2023 17:27:48.521410,"(18.0, 34.0, 30.176470588235293)","(61.0, 350.0, 285.0)","(41.0, 120.0, 93.75)","(8.0, 12.0, 11.166666666666666)","(4.2, 7.8, 7.484210526315789)","(5.5, 8.4, 8.052631578947368)","(4.8, 5.6, 5.491428571428571)","(2.25, 2.34, 2.338461538461538)"
09-01-2023 17:27:49.839291,"(18.0, 34.0, 30.176470588235293)","(61.0, 350.0, 280.0)","(41.0, 120.0, 93.75)","(8.0, 12.0, 11.166666666666666)","(4.2, 7.8, 7.484210526315789)","(5.5, 8.4, 8.052631578947368)","(4.8, 5.6, 5.491428571428571)","(2.25, 2.36, 2.338461538461538)"
09-01-2023 17:27:50.982835,"(18.0, 34.0, 30.176470588235293)","(61.0, 350.0, 280.0)","(41.0, 120.0, 93.75)","(8.0, 12.0, 11.166666666666666)","(4.2, 7.8, 7.484210526315789)","(5.5, 8.4, 8.052631578947368)","(4.8, 5.6, 5.553125)","(2.25, 2.36, 2.3345454545454545)"
09-01-2023 17:27:52.058955,"(18.0, 34.0, 30.176470588235293)","(61.0, 350.0, 280.0)","(41.0, 120.0, 93.75)","(8.0, 12.0, 11.166666666666666)","(4.2, 7.8, 7.484210526315789)","(5.5, 8.4, 8.1)","(4.8, 5.6, 5.553125)","(2.25, 2.36, 2.29)"
09-01-2023 17:27:53.093661,"(18.0, 34.0, 30.176470588235293)","(61.0, 350.0, 280.0)","(41.0, 120.0, 93.75)","(8.0, 12.0, 11.4)","(4.2, 7.8, 7.484210526315789)","(5.5, 8.4, 8.26875)","(4.8, 5.6, 5.526612903225806)","(2.25, 2.3, 2.2846153846153845)"
09-01-2023 17:27:54.139671,"(18.0, 34.0, 30.176470588235293)","(61.0, 350.0, 280.0)","(41.0, 120.0, 93.75)","(8.0, 12.0, 11.4)","(4.2, 7.8, 7.484210526315789)","(5.5, 8.4, 8.5)","(4.8, 5.7, 5.526612903225806)","(2.25, 2.3, 2.2846153846153845)"
09-01-2023 17:27:55.174949,"(18.0, 34.0, 30.176470588235293)","(61.0, 350.0, 280.0)","(41.0, 120.0, 93.75)","(8.0, 12.0, 11.4)","(4.2, 7.8, 7.484210526315789)","(5.5, 8.6, 8.719999999999999)","(4.8, 5.7, 5.526612903225806)","(2.25, 2.3, 2.2846153846153845)"
09-01-2023 17:27:56.233775,"(18.0, 34.0, 30.75)","(61.0, 350.0, 280.0)","(41.0, 120.0, 93.75)","(8.0, 12.0, 11.4)","(4.2, 7.8, 7.484210526315789)","(5.5, 9.0, 9.377777777777776)","(4.8, 5.7, 5.528205128205128)","(2.25, 2.3, 2.2777777777777777)"
09-01-2023 17:27:57.276061,"(18.0, 34.0, 30.75)","(61.0, 350.0, 280.0)","(41.0, 120.0, 106.66666666666667)","(8.0, 12.0, 11.4)","(4.2, 7.8, 7.484210526315789)","(5.5, 9.6, 9.1)","(4.8, 5.6, 5.53170731707317)","(2.25, 2.3, 2.2777777777777777)"
09-01-2023 17:27:58.331985,"(18.0, 34.0, 30.75)","(61.0, 350.0, 280.0)","(41.0, 120.0, 106.66666666666667)","(8.0, 12.0, 11.25)","(4.2, 7.8, 7.484210526315789)","(5.5, 9.6, 9.1)","(4.8, 5.6, 5.433471074380166)","(2.25, 2.3, 2.2533333333333334)"
09-01-2023 17:27:59.424858,"(18.0, 34.0, 30.75)","(61.0, 350.0, 280.0)","(41.0, 120.0, 106.66666666666667)","(8.0, 12.0, 11.25)","(4.2, 7.8, 7.484210526315789)","(5.5, 9.6, 9.1)","(4.8, 5.7, 5.433471074380166)","(2.25, 2.28, 2.2577777777777777)"
09-01-2023 17:28:00.494303,"(18.0, 34.0, 30.75)","(61.0, 350.0, 280.0)","(41.0, 120.0, 106.66666666666667)","(8.0, 12.0, 11.25)","(4.2, 7.8, 7.484210526315789)","(5.5, 9.6, 9.1)","(4.8, 5.7, 5.433471074380166)","(2.25, 2.28, 2.2533333333333334)"
09-01-2023 17:28:01.517898,"(18.0, 34.0, 30.75)","(61.0, 350.0, 280.0)","(41.0, 120.0, 106.66666666666667)","(8.0, 12.0, 11.25)","(4.2, 7.8, 7.484210526315789)","(5.5, 9.6, 9.0)","(4.8, 5.7, 5.5285714285714285)","(2.25, 2.28, 2.3058227848101263)"
09-01-2023 17:28:02.587661,"(18.0, 34.0, 30.75)","(61.0, 350.0, 280.0)","(41.0, 120.0, 106.66666666666667)","(8.0, 12.0, 11.25)","(4.2, 7.8, 7.484210526315789)","(5.5, 9.6, 8.9)","(4.8, 5.6, 5.536170212765957)","(2.25, 2.32, 2.3066666666666666)"
09-01-2023 17:28:03.596632,"(18.0, 34.0, 30.458333333333332)","(61.0, 350.0, 280.0)","(41.0, 120.0, 106.66666666666667)","(8.0, 12.0, 11.5)","(4.2, 7.6, 7.414285714285715)","(5.5, 9.6, 8.818181818181818)","(4.8, 5.6, 5.536170212765957)","(2.25, 2.32, 2.307906976744186)"
09-01-2023 17:28:04.643632,"(18.0, 34.0, 30.458333333333332)","(61.0, 350.0, 280.0)","(41.0, 120.0, 106.66666666666667)","(8.0, 12.0, 11.25)","(4.2, 7.6, 7.414285714285715)","(5.5, 9.4, 8.818181818181818)","(4.8, 5.6, 5.531818181818181)","(2.25, 2.32, 2.30578313253012)"
09-01-2023 17:28:05.844950,"(18.0, 34.0, 30.458333333333332)","(61.0, 350.0, 280.0)","(41.0, 120.0, 106.66666666666667)","(8.0, 12.0, 11.5)","(4.2, 7.6, 7.414285714285715)","(5.5, 9.4, 8.818181818181818)","(4.8, 5.6, 5.520833333333333)","(2.25, 2.32, 2.30578313253012)"
09-01-2023 17:28:07.150069,"(18.0, 34.0, 30.458333333333332)","(61.0, 350.0, 280.0)","(41.0, 120.0, 106.66666666666667)","(8.0, 12.0, 11.5)","(4.2, 7.6, 7.426666666666667)","(5.5, 9.4, 8.808695652173913)","(4.8, 5.6, 5.5025641025641026)","(2.25, 2.32, 2.2976119402985073)"
09-01-2023 17:28:08.359573,"(18.0, 34.0, 30.458333333333332)","(61.0, 350.0, 265.0)","(41.0, 120.0, 106.66666666666667)","(8.0, 12.0, 11.6)","(4.2, 7.8, 7.51578947368421)","(5.5, 9.4, 8.808695652173913)","(4.8, 5.6, 5.6269360269360265)","(2.25, 2.32, 2.2984172661870503)"
09-01-2023 17:28:09.779720,"(18.0, 34.0, 30.458333333333332)","(61.0, 350.0, 240.0)","(41.0, 120.0, 110.0)","(8.0, 12.0, 11.6)","(4.2, 7.6, 7.4399999999999995)","(5.5, 9.4, 8.808695652173913)","(4.8, 5.7, 5.628382838283828)","(2.25, 2.32, 2.2984172661870503)"
09-01-2023 17:28:10.992734,"(18.0, 34.0, 30.458333333333332)","(61.0, 350.0, 240.0)","(41.0, 140.0, 117.5)","(8.0, 12.0, 11.6)","(4.2, 7.6, 7.4399999999999995)","(5.5, 9.4, 8.808695652173913)","(4.8, 5.7, 5.628382838283828)","(2.25, 2.32, 2.2984172661870503)"
09-01-2023 17:28:12.172298,"(18.0, 34.0, 30.458333333333332)","(61.0, 350.0, 270.0)","(41.0, 130.0, 115.71428571428572)","(8.0, 12.0, 11.473684210526315)","(4.2, 7.6, 7.4399999999999995)","(5.5, 9.4, 8.808695652173913)","(4.8, 5.7, 5.523076923076923)","(2.25, 2.32, 2.2927272727272725)"
09-01-2023 17:28:13.312436,"(18.0, 34.0, 30.458333333333332)","(61.0, 350.0, 270.0)","(41.0, 130.0, 115.71428571428572)","(8.0, 12.0, 11.473684210526315)","(4.2, 7.6, 7.4399999999999995)","(5.5, 9.4, 8.808695652173913)","(4.8, 5.6, 5.523076923076923)","(2.25, 2.32, 2.2927272727272725)"
09-01-2023 17:28:14.552300,"(18.0, 34.0, 30.458333333333332)","(61.0, 330.0, 255.0)","(41.0, 130.0, 117.5)","(8.0, 12.0, 11.473684210526315)","(4.2, 7.6, 7.4787878787878785)","(5.5, 9.4, 8.808695652173913)","(4.8, 5.6, 5.523076923076923)","(2.25, 2.32, 2.2927272727272725)"
09-01-2023 17:28:15.758489,"(18.0, 34.0, 30.75)","(61.0, 330.0, 255.0)","(41.0, 130.0, 117.5)","(8.0, 12.0, 11.473684210526315)","(4.2, 7.6, 7.4787878787878785)","(5.5, 9.4, 8.763636363636364)","(4.8, 5.6, 5.523076923076923)","(2.25, 2.32, 2.2927272727272725)"
09-01-2023 17:28:17.023601,"(18.0, 34.0, 30.75)","(61.0, 330.0, 255.0)","(41.0, 130.0, 117.5)","(8.0, 12.0, 11.473684210526315)","(4.2, 7.6, 7.4787878787878785)","(5.5, 9.2, 8.799999999999999)","(4.8, 5.6, 5.523076923076923)","(2.25, 2.32, 2.2927272727272725)"
09-01-2023 17:28:18.113568,"(18.0, 34.0, 30.75)","(61.0, 330.0, 255.0)","(41.0, 130.0, 117.5)","(8.0, 12.0, 11.473684210526315)","(4.2, 7.6, 7.4787878787878785)","(5.5, 9.2, 8.799999999999999)","(4.8, 5.6, 5.523076923076923)","(2.25, 2.32, 2.2927272727272725)"
09-01-2023 17:28:19.217226,"(18.0, 34.0, 30.75)","(61.0, 330.0, 260.0)","(41.0, 130.0, 117.5)","(8.0, 12.0, 11.473684210526315)","(4.2, 7.6, 7.4787878787878785)","(5.5, 9.2, 8.799999999999999)","(4.8, 5.6, 5.523076923076923)","(2.25, 2.32, 2.2927272727272725)"
09-01-2023 17:28:20.347524,"(18.0, 34.0, 32.375)","(61.0, 330.0, 260.0)","(41.0, 130.0, 117.5)","(8.0, 12.0, 11.473684210526315)","(4.2, 7.6, 7.4787878787878785)","(5.5, 9.2, 8.799999999999999)","(4.8, 5.6, 5.523076923076923)","(2.25, 2.32, 2.2927272727272725)"
09-01-2023 17:28:21.332045,"(18.0, 34.0, 32.375)","(61.0, 330.0, 260.0)","(41.0, 130.0, 117.5)","(8.0, 12.0, 11.473684210526315)","(4.2, 7.6, 7.430769230769231)","(5.5, 9.2, 8.799999999999999)","(4.8, 5.6, 5.566666666666666)","(2.25, 2.32, 2.2927272727272725)"
09-01-2023 17:28:22.369308,"(18.0, 34.0, 32.6)","(61.0, 330.0, 260.0)","(41.0, 130.0, 117.5)","(8.0, 12.0, 11.473684210526315)","(4.2, 7.6, 7.406896551724138)","(5.5, 9.2, 8.799999999999999)","(4.8, 5.6, 5.438985736925515)","(2.25, 2.32, 2.2955555555555556)"
09-01-2023 17:28:23.403107,"(18.0, 38.0, 34.72727272727273)","(61.0, 330.0, 260.0)","(41.0, 130.0, 117.5)","(8.0, 11.5, 11.45)","(4.2, 7.6, 7.406896551724138)","(5.5, 9.2, 8.799999999999999)","(4.8, 5.6, 5.4392405063291145)","(2.25, 2.3, 2.2927272727272725)"
09-01-2023 17:28:24.477849,"(20.0, 38.0, 36.0)","(61.0, 330.0, 260.0)","(41.0, 130.0, 117.5)","(8.0, 11.5, 11.45)","(4.2, 7.6, 7.406896551724138)","(5.5, 9.2, 8.799999999999999)","(4.8, 5.6, 5.4392405063291145)","(2.15, 2.32, 2.2927272727272725)"
09-01-2023 17:28:25.573348,"(20.0, 36.0, 35.666666666666664)","(61.0, 330.0, 260.0)","(41.0, 130.0, 126.36363636363636)","(8.0, 11.5, 11.45)","(4.2, 7.6, 7.406896551724138)","(5.5, 9.2, 8.799999999999999)","(4.8, 5.6, 5.4392405063291145)","(2.15, 2.32, 2.2927272727272725)"
09-01-2023 17:28:26.656967,"(21.0, 34.0, 33.63636363636363)","(71.0, 330.0, 260.0)","(51.0, 130.0, 126.36363636363636)","(8.0, 12.0, 11.793103448275861)","(4.2, 7.6, 7.4941176470588236)","(5.5, 9.2, 8.899999999999999)","(4.8, 5.6, 5.487786259541985)","(2.1, 2.32, 2.2927272727272725)"
09-01-2023 17:28:27.738363,"(21.0, 36.0, 34.4)","(71.0, 330.0, 260.0)","(51.0, 130.0, 126.36363636363636)","(8.0, 12.0, 11.793103448275861)","(4.2, 7.6, 7.544827586206896)","(5.5, 9.2, 8.942857142857143)","(4.8, 5.5, 5.489928057553957)","(2.1, 2.32, 2.294782608695652)"
09-01-2023 17:28:28.788140,"(21.0, 36.0, 33.714285714285715)","(71.0, 330.0, 255.0)","(51.0, 130.0, 126.36363636363636)","(8.0, 12.0, 11.793103448275861)","(4.2, 7.6, 7.4941176470588236)","(5.5, 9.2, 8.942857142857143)","(4.8, 5.5, 5.513080895008605)","(2.1, 2.3, 2.2936842105263158)"
