,Jessore,Under Study,Velocity Zaylia,On The Tequila,Cyclone Jane,Jax Bale
04-01-2023 14:09:27.805957,"(2.45, 4.1, 2.588695652173913)","(16.0, 46.0, 29.61111111111111)","(5.0, 5.5, 5.1)","(3.8, 5.7, 4.333333333333333)","(8.5, 20.0, 10.914285714285715)","(4.2, 7.0, 5.38)"
04-01-2023 14:09:28.742262,"(2.45, 4.1, 2.588695652173913)","(16.0, 46.0, 29.61111111111111)","(5.0, 5.6, 5.15)","(3.8, 5.7, 4.333333333333333)","(8.5, 20.0, 10.914285714285715)","(4.2, 7.0, 5.38)"
04-01-2023 14:09:29.753856,"(2.45, 4.1, 2.588695652173913)","(16.0, 46.0, 29.61111111111111)","(5.0, 5.6, 5.25)","(3.8, 5.7, 4.333333333333333)","(8.5, 20.0, 10.914285714285715)","(4.2, 7.0, 5.38)"
04-01-2023 14:09:30.796218,"(2.45, 4.0, 2.56625)","(16.0, 46.0, 29.61111111111111)","(5.0, 5.6, 5.25)","(3.8, 5.7, 4.333333333333333)","(8.5, 20.0, 10.914285714285715)","(4.2, 7.0, 5.38)"
04-01-2023 14:09:31.862839,"(2.45, 4.0, 2.56625)","(16.0, 46.0, 29.61111111111111)","(5.0, 5.6, 5.4624999999999995)","(3.8, 5.7, 4.333333333333333)","(8.5, 20.0, 10.914285714285715)","(4.2, 7.0, 5.38)"
04-01-2023 14:09:32.858298,"(2.45, 4.0, 2.56625)","(16.0, 46.0, 29.61111111111111)","(5.0, 5.6, 5.4624999999999995)","(3.8, 5.7, 4.333333333333333)","(8.5, 20.0, 10.914285714285715)","(4.2, 7.0, 5.38)"
04-01-2023 14:09:33.814265,"(2.45, 4.0, 2.56625)","(16.0, 46.0, 29.61111111111111)","(5.0, 5.6, 5.1)","(3.8, 5.7, 4.333333333333333)","(8.5, 20.0, 10.914285714285715)","(4.2, 7.0, 5.38)"
04-01-2023 14:09:34.848217,"(2.45, 4.0, 2.56625)","(16.0, 46.0, 29.61111111111111)","(5.0, 5.6, 5.1)","(3.8, 5.7, 4.333333333333333)","(8.5, 20.0, 10.914285714285715)","(4.2, 7.0, 5.38)"
04-01-2023 14:09:35.858498,"(2.45, 4.0, 2.56625)","(16.0, 46.0, 29.61111111111111)","(5.0, 5.6, 5.1)","(3.8, 5.7, 4.333333333333333)","(8.5, 20.0, 10.914285714285715)","(4.2, 7.0, 5.38)"
04-01-2023 14:09:36.781768,"(2.45, 4.0, 2.56625)","(16.0, 46.0, 29.61111111111111)","(5.0, 7.2, 6.95)","(3.8, 5.7, 4.333333333333333)","(8.5, 20.0, 10.914285714285715)","(4.2, 7.0, 5.38)"
04-01-2023 14:09:37.701637,"(2.45, 4.0, 2.56625)","(16.0, 46.0, 29.61111111111111)","(5.0, 7.2, 6.933333333333334)","(3.8, 5.7, 4.333333333333333)","(8.5, 20.0, 10.914285714285715)","(4.2, 7.0, 5.38)"
04-01-2023 14:09:38.741641,"(2.45, 3.95, 2.65)","(16.0, 46.0, 29.61111111111111)","(5.0, 7.2, 6.933333333333334)","(3.8, 5.7, 4.333333333333333)","(8.5, 20.0, 10.914285714285715)","(4.2, 7.0, 5.38)"
04-01-2023 14:09:39.801151,"(2.45, 3.95, 2.65)","(16.0, 46.0, 29.61111111111111)","(5.0, 7.2, 6.933333333333334)","(3.8, 5.7, 4.333333333333333)","(8.5, 20.0, 11.42)","(4.2, 7.0, 5.38)"
04-01-2023 14:09:40.851687,"(2.45, 3.95, 2.65)","(16.0, 46.0, 31.25)","(5.0, 7.2, 6.933333333333334)","(3.8, 5.7, 4.333333333333333)","(8.5, 19.5, 11.42)","(4.2, 7.0, 5.38)"
04-01-2023 14:09:41.803652,"(2.45, 3.95, 3.2350000000000003)","(16.0, 46.0, 31.25)","(5.0, 7.2, 6.933333333333334)","(3.8, 5.7, 4.333333333333333)","(8.5, 19.5, 11.42)","(4.2, 7.0, 5.38)"
04-01-2023 14:09:42.711934,"(2.45, 3.95, 3.2350000000000003)","(16.0, 46.0, 31.25)","(5.0, 7.2, 6.933333333333334)","(3.8, 5.7, 4.333333333333333)","(8.5, 19.5, 11.42)","(4.2, 7.0, 5.38)"
04-01-2023 14:09:43.711339,"(2.45, 3.95, 3.2350000000000003)","(16.0, 46.0, 31.25)","(5.0, 7.2, 6.933333333333334)","(3.8, 5.7, 4.333333333333333)","(8.5, 19.5, 11.42)","(4.2, 7.0, 5.38)"
04-01-2023 14:09:44.668381,"(2.45, 3.95, 3.2350000000000003)","(16.0, 46.0, 31.25)","(5.0, 7.2, 6.933333333333334)","(3.8, 5.7, 4.359090909090909)","(8.5, 19.5, 12.266666666666667)","(4.2, 7.0, 5.38)"
04-01-2023 14:09:45.645672,"(2.45, 3.95, 3.2350000000000003)","(16.0, 46.0, 31.25)","(5.0, 7.2, 6.933333333333334)","(3.8, 5.6, 4.359090909090909)","(8.5, 18.0, 12.266666666666667)","(4.2, 7.0, 5.38)"
04-01-2023 14:09:46.633398,"(2.45, 3.95, 3.2350000000000003)","(16.0, 46.0, 31.25)","(5.0, 7.2, 6.933333333333334)","(3.8, 5.6, 4.431818181818182)","(8.5, 18.0, 12.266666666666667)","(4.2, 7.0, 5.38)"
04-01-2023 14:09:47.655429,"(2.45, 3.95, 3.2350000000000003)","(16.0, 46.0, 31.25)","(5.0, 7.2, 6.933333333333334)","(3.8, 5.8, 4.333333333333333)","(8.5, 18.0, 12.266666666666667)","(4.2, 7.0, 5.38)"
04-01-2023 14:09:48.658468,"(2.45, 3.95, 3.2350000000000003)","(16.0, 46.0, 31.25)","(5.0, 7.2, 6.933333333333334)","(3.8, 5.7, 4.333333333333333)","(8.5, 18.0, 12.266666666666667)","(4.2, 7.0, 5.38)"
04-01-2023 14:09:49.615028,"(2.45, 3.95, 3.2350000000000003)","(16.0, 46.0, 31.25)","(5.0, 7.2, 6.933333333333334)","(3.8, 5.7, 4.333333333333333)","(8.5, 18.0, 12.266666666666667)","(4.2, 7.0, 5.38)"
04-01-2023 14:09:50.479585,"(2.45, 3.95, 3.2350000000000003)","(16.0, 46.0, 31.25)","(5.0, 7.2, 6.933333333333334)","(3.8, 5.7, 4.333333333333333)","(8.5, 18.0, 12.266666666666667)","(4.2, 7.0, 5.38)"
04-01-2023 14:09:51.401946,"(2.45, 3.95, 3.2350000000000003)","(16.0, 46.0, 31.25)","(5.0, 7.2, 6.933333333333334)","(3.8, 5.7, 4.333333333333333)","(8.5, 18.0, 12.266666666666667)","(4.2, 7.0, 5.38)"
04-01-2023 14:09:52.388702,"(2.45, 3.95, 3.2350000000000003)","(16.0, 46.0, 31.25)","(5.0, 7.2, 6.933333333333334)","(3.8, 5.7, 4.333333333333333)","(8.5, 18.0, 12.266666666666667)","(4.2, 7.0, 5.38)"
04-01-2023 14:09:53.345756,"(2.45, 3.95, 3.2350000000000003)","(16.0, 46.0, 31.25)","(5.0, 7.2, 6.933333333333334)","(3.8, 5.7, 4.333333333333333)","(8.5, 18.0, 12.266666666666667)","(4.2, 7.0, 5.38)"
04-01-2023 14:09:54.281093,"(2.45, 3.95, 3.2350000000000003)","(16.0, 46.0, 31.25)","(5.0, 7.2, 6.933333333333334)","(3.8, 5.7, 4.333333333333333)","(8.5, 18.0, 12.266666666666667)","(4.2, 7.0, 5.38)"
04-01-2023 14:09:55.227982,"(2.45, 3.95, 3.2350000000000003)","(16.0, 46.0, 31.25)","(5.0, 7.2, 6.933333333333334)","(3.8, 5.7, 4.333333333333333)","(8.5, 18.0, 12.266666666666667)","(4.2, 7.0, 5.38)"
04-01-2023 14:09:56.136780,"(2.45, 3.95, 3.2350000000000003)","(16.0, 46.0, 31.25)","(5.0, 7.2, 6.933333333333334)","(3.8, 5.7, 4.333333333333333)","(8.5, 18.0, 12.266666666666667)","(4.2, 7.0, 5.38)"
04-01-2023 14:09:57.138384,"(2.45, 3.95, 3.2350000000000003)","(16.0, 46.0, 31.25)","(5.0, 7.2, 6.933333333333334)","(3.8, 5.7, 4.333333333333333)","(8.5, 18.0, 12.266666666666667)","(4.2, 7.0, 5.38)"
04-01-2023 14:09:58.032604,"(2.45, 3.95, 3.2350000000000003)","(16.0, 46.0, 31.25)","(5.0, 7.2, 6.933333333333334)","(3.8, 5.7, 4.333333333333333)","(8.5, 18.0, 12.266666666666667)","(4.2, 7.0, 5.38)"
04-01-2023 14:09:59.001689,"(2.45, 3.95, 3.2350000000000003)","(16.0, 46.0, 31.25)","(5.0, 7.2, 6.933333333333334)","(3.8, 5.7, 4.333333333333333)","(8.5, 18.0, 12.266666666666667)","(4.2, 7.0, 5.38)"
04-01-2023 14:10:00.085436,"(2.45, 3.95, 3.2350000000000003)","(16.0, 46.0, 31.25)","(5.0, 7.2, 6.933333333333334)","(3.8, 5.7, 4.333333333333333)","(8.5, 18.0, 12.266666666666667)","(4.2, 7.0, 5.38)"
04-01-2023 14:10:01.151402,"(2.45, 3.95, 3.2350000000000003)","(16.0, 46.0, 31.25)","(5.0, 7.2, 6.933333333333334)","(3.8, 5.7, 4.333333333333333)","(8.5, 18.0, 12.266666666666667)","(4.2, 7.0, 5.38)"
04-01-2023 14:10:02.095895,"(2.45, 3.95, 3.2350000000000003)","(16.0, 46.0, 31.25)","(5.0, 7.2, 6.933333333333334)","(3.8, 5.7, 4.333333333333333)","(8.5, 18.0, 12.266666666666667)","(4.2, 7.0, 5.38)"
04-01-2023 14:10:03.036706,"(2.45, 3.95, 3.2350000000000003)","(16.0, 46.0, 31.25)","(5.0, 7.2, 6.933333333333334)","(3.8, 5.7, 4.333333333333333)","(8.5, 18.0, 12.266666666666667)","(4.2, 7.0, 5.38)"
04-01-2023 14:10:03.960657,"(2.45, 3.95, 3.2350000000000003)","(16.0, 46.0, 31.25)","(5.0, 7.2, 6.933333333333334)","(3.8, 5.7, 4.333333333333333)","(8.5, 18.0, 12.266666666666667)","(4.2, 7.0, 5.38)"
04-01-2023 14:10:04.875927,"(2.45, 3.95, 3.2350000000000003)","(16.0, 46.0, 31.25)","(5.0, 5.5, 5.094736842105263)","(3.8, 5.7, 4.280769230769231)","(8.5, 18.0, 16.044444444444444)","(4.2, 7.0, 5.38)"
04-01-2023 14:10:05.832668,"(2.45, 3.95, 3.2350000000000003)","(16.0, 46.0, 31.25)","(5.0, 5.5, 5.094736842105263)","(3.8, 5.7, 4.280769230769231)","(8.5, 18.0, 16.044444444444444)","(4.2, 7.0, 5.38)"
04-01-2023 14:10:06.839999,"(2.45, 3.95, 3.2350000000000003)","(16.0, 46.0, 31.25)","(5.0, 5.5, 4.675)","(3.8, 5.7, 4.280769230769231)","(8.5, 18.0, 12.4)","(4.2, 7.0, 5.38)"
04-01-2023 14:10:07.788722,"(2.45, 3.95, 3.2350000000000003)","(16.0, 46.0, 31.25)","(5.0, 5.5, 4.675)","(3.8, 5.7, 4.280769230769231)","(8.5, 18.0, 12.4)","(4.2, 7.0, 5.38)"
04-01-2023 14:10:08.767213,"(2.45, 3.95, 3.2350000000000003)","(16.0, 46.0, 31.25)","(5.0, 5.5, 4.84)","(3.8, 5.7, 4.280769230769231)","(8.5, 18.0, 12.4)","(4.2, 7.0, 5.38)"
04-01-2023 14:10:09.763507,"(2.45, 3.95, 3.2350000000000003)","(16.0, 46.0, 31.25)","(5.0, 5.5, 4.84)","(3.8, 5.7, 4.280769230769231)","(8.5, 18.0, 12.4)","(4.2, 7.0, 5.38)"
04-01-2023 14:10:10.623031,"(2.45, 3.95, 3.2350000000000003)","(16.0, 46.0, 25.272727272727273)","(5.0, 5.5, 4.84)","(3.8, 5.7, 4.280769230769231)","(8.5, 18.0, 12.4)","(4.2, 7.0, 5.38)"
04-01-2023 14:10:11.514727,"(2.45, 3.95, 3.2350000000000003)","(16.0, 46.0, 27.0)","(5.0, 5.5, 4.84)","(3.8, 5.7, 4.280769230769231)","(8.5, 18.0, 12.4)","(4.2, 7.0, 5.38)"
04-01-2023 14:10:12.524703,"(2.45, 3.95, 3.2350000000000003)","(16.0, 46.0, 27.0)","(5.0, 5.5, 4.84)","(3.8, 5.7, 4.280769230769231)","(8.5, 18.0, 12.4)","(4.2, 7.0, 5.38)"
04-01-2023 14:10:13.601900,"(2.45, 3.95, 3.2350000000000003)","(16.0, 46.0, 27.0)","(5.0, 5.5, 4.84)","(3.8, 5.7, 4.280769230769231)","(8.5, 18.0, 12.4)","(4.2, 7.0, 5.38)"
04-01-2023 14:10:14.621168,"(2.45, 3.95, 3.2350000000000003)","(16.0, 46.0, 25.636363636363637)","(5.0, 5.5, 4.84)","(3.8, 5.7, 4.280769230769231)","(8.5, 18.0, 12.4)","(4.2, 7.0, 5.38)"
04-01-2023 14:10:15.578167,"(2.45, 3.95, 3.2350000000000003)","(16.0, 46.0, 25.636363636363637)","(5.0, 5.5, 4.84)","(3.8, 5.7, 4.280769230769231)","(8.5, 18.0, 12.4)","(4.2, 7.0, 5.38)"
04-01-2023 14:10:16.505812,"(2.45, 3.95, 3.2350000000000003)","(16.0, 46.0, 25.636363636363637)","(5.0, 5.5, 4.84)","(3.8, 5.7, 4.280769230769231)","(8.5, 18.0, 12.4)","(4.2, 7.0, 5.38)"
04-01-2023 14:10:17.431336,"(2.45, 3.95, 2.65)","(16.0, 46.0, 25.636363636363637)","(5.0, 5.5, 4.84)","(3.8, 5.7, 4.280769230769231)","(8.5, 18.0, 12.266666666666667)","(4.2, 7.0, 5.38)"
04-01-2023 14:10:18.347308,"(2.45, 3.95, 2.6391666666666667)","(16.0, 46.0, 25.636363636363637)","(5.0, 5.5, 4.84)","(3.8, 5.7, 4.280769230769231)","(8.5, 18.0, 12.266666666666667)","(4.2, 7.0, 5.38)"
04-01-2023 14:10:19.278438,"(2.45, 3.95, 2.6391666666666667)","(16.0, 46.0, 25.636363636363637)","(5.0, 5.5, 4.84)","(3.8, 5.7, 4.280769230769231)","(8.5, 18.0, 12.533333333333333)","(4.2, 7.0, 5.38)"
04-01-2023 14:10:20.214874,"(2.45, 3.95, 2.6391666666666667)","(16.0, 46.0, 25.636363636363637)","(5.0, 5.5, 4.84)","(3.8, 5.7, 4.280769230769231)","(8.5, 18.0, 12.533333333333333)","(4.2, 7.0, 5.38)"
04-01-2023 14:10:21.197555,"(2.45, 3.95, 2.6391666666666667)","(16.0, 46.0, 25.636363636363637)","(5.0, 5.5, 4.84)","(3.8, 5.7, 4.280769230769231)","(8.5, 18.0, 12.533333333333333)","(4.2, 7.0, 5.38)"
04-01-2023 14:10:22.128489,"(2.45, 3.95, 2.6391666666666667)","(16.0, 46.0, 25.636363636363637)","(5.0, 5.5, 4.84)","(3.8, 5.7, 4.280769230769231)","(8.5, 18.0, 12.533333333333333)","(4.2, 7.0, 5.38)"
04-01-2023 14:10:23.129630,"(2.45, 3.95, 2.9966666666666666)","(16.0, 46.0, 25.636363636363637)","(5.0, 5.5, 4.84)","(3.8, 5.7, 4.280769230769231)","(8.5, 18.0, 12.533333333333333)","(4.2, 7.0, 5.38)"
04-01-2023 14:10:24.032113,"(2.45, 3.95, 2.9966666666666666)","(16.0, 46.0, 25.636363636363637)","(5.0, 5.5, 4.84)","(3.8, 5.7, 4.280769230769231)","(8.5, 18.0, 12.533333333333333)","(4.2, 7.0, 5.38)"
04-01-2023 14:10:24.969840,"(2.45, 3.95, 2.9966666666666666)","(16.0, 46.0, 25.636363636363637)","(5.0, 5.5, 4.84)","(3.8, 5.7, 4.280769230769231)","(8.5, 18.0, 12.533333333333333)","(4.2, 7.0, 5.38)"
04-01-2023 14:10:25.974858,"(2.45, 3.95, 2.9966666666666666)","(16.0, 46.0, 25.636363636363637)","(5.0, 5.5, 4.84)","(3.8, 5.7, 4.280769230769231)","(8.5, 18.0, 12.533333333333333)","(4.2, 7.0, 5.38)"
04-01-2023 14:10:26.915855,"(2.45, 3.95, 2.9966666666666666)","(16.0, 46.0, 25.636363636363637)","(5.0, 5.5, 4.84)","(3.8, 5.7, 4.280769230769231)","(8.5, 18.0, 12.533333333333333)","(4.2, 7.0, 5.38)"
04-01-2023 14:10:27.798947,"(2.45, 3.95, 2.9966666666666666)","(16.0, 46.0, 25.636363636363637)","(5.0, 5.5, 4.84)","(3.8, 5.7, 4.280769230769231)","(8.5, 18.0, 12.533333333333333)","(4.2, 7.0, 5.38)"
04-01-2023 14:10:28.794120,"(2.45, 3.95, 2.9966666666666666)","(16.0, 46.0, 25.636363636363637)","(5.0, 5.5, 4.84)","(3.8, 5.7, 4.280769230769231)","(8.5, 18.0, 12.533333333333333)","(4.2, 7.0, 5.38)"
04-01-2023 14:10:29.752744,"(2.45, 3.95, 2.9966666666666666)","(16.0, 46.0, 25.636363636363637)","(5.0, 5.5, 4.84)","(3.8, 5.7, 4.280769230769231)","(8.5, 18.0, 12.533333333333333)","(4.2, 7.0, 5.38)"
04-01-2023 14:10:30.734340,"(2.45, 3.95, 2.9966666666666666)","(16.0, 46.0, 25.636363636363637)","(5.0, 5.5, 4.84)","(3.8, 5.7, 4.280769230769231)","(8.5, 18.0, 12.533333333333333)","(4.2, 7.0, 5.38)"
04-01-2023 14:10:31.616231,"(2.45, 3.95, 2.9966666666666666)","(16.0, 46.0, 25.636363636363637)","(5.0, 5.5, 4.84)","(3.8, 5.7, 4.280769230769231)","(8.5, 18.0, 12.533333333333333)","(4.2, 7.0, 5.38)"
04-01-2023 14:10:32.488304,"(2.45, 3.95, 2.9966666666666666)","(16.0, 46.0, 25.636363636363637)","(5.0, 5.5, 4.84)","(3.8, 5.7, 4.280769230769231)","(8.5, 18.0, 12.533333333333333)","(4.2, 7.0, 5.38)"
04-01-2023 14:10:33.438190,"(2.45, 3.95, 2.9966666666666666)","(16.0, 46.0, 25.636363636363637)","(5.0, 5.5, 4.84)","(3.8, 5.7, 4.280769230769231)","(8.5, 18.0, 12.533333333333333)","(4.2, 7.0, 5.38)"
04-01-2023 14:10:34.486013,"(2.45, 3.95, 2.9966666666666666)","(16.0, 46.0, 25.636363636363637)","(5.0, 5.5, 4.84)","(3.8, 5.7, 4.280769230769231)","(8.5, 18.0, 12.533333333333333)","(4.2, 7.0, 5.38)"
04-01-2023 14:10:35.535220,"(2.45, 3.95, 2.9966666666666666)","(16.0, 46.0, 25.636363636363637)","(5.0, 5.5, 4.84)","(3.8, 5.7, 4.280769230769231)","(8.5, 18.0, 12.533333333333333)","(4.2, 7.0, 5.38)"
04-01-2023 14:10:36.457397,"(2.45, 3.95, 2.9966666666666666)","(16.0, 46.0, 25.636363636363637)","(5.0, 5.5, 4.84)","(3.8, 5.7, 4.280769230769231)","(8.5, 18.0, 12.533333333333333)","(4.2, 7.0, 5.38)"
04-01-2023 14:10:37.333340,"(2.45, 3.95, 2.9966666666666666)","(16.0, 46.0, 25.636363636363637)","(5.0, 5.5, 4.84)","(3.8, 5.7, 4.280769230769231)","(8.5, 18.0, 12.533333333333333)","(4.2, 7.0, 5.38)"
04-01-2023 14:10:38.263294,"(2.45, 3.95, 2.9966666666666666)","(16.0, 46.0, 25.636363636363637)","(5.0, 5.5, 4.84)","(3.8, 5.7, 4.280769230769231)","(8.5, 18.0, 12.533333333333333)","(4.2, 7.0, 5.38)"
04-01-2023 14:10:39.217701,"(2.45, 3.95, 2.9966666666666666)","(16.0, 46.0, 25.636363636363637)","(5.0, 5.5, 4.84)","(3.8, 5.7, 4.280769230769231)","(8.5, 18.0, 12.533333333333333)","(4.2, 7.0, 5.38)"
04-01-2023 14:10:40.196797,"(2.45, 3.95, 2.9966666666666666)","(16.0, 46.0, 25.636363636363637)","(5.0, 5.5, 4.84)","(3.8, 5.7, 4.280769230769231)","(8.5, 18.0, 12.533333333333333)","(4.2, 7.0, 5.38)"
04-01-2023 14:10:41.208591,"(2.45, 3.95, 2.9966666666666666)","(16.0, 46.0, 25.636363636363637)","(5.0, 5.5, 4.84)","(3.8, 5.7, 4.280769230769231)","(8.5, 18.0, 12.533333333333333)","(4.2, 7.0, 5.38)"
04-01-2023 14:10:42.244414,"(2.45, 3.95, 2.9966666666666666)","(16.0, 46.0, 25.636363636363637)","(5.0, 5.5, 4.84)","(3.8, 5.7, 4.280769230769231)","(8.5, 18.0, 12.533333333333333)","(4.2, 7.0, 5.38)"
04-01-2023 14:10:43.274625,"(2.45, 3.95, 2.9966666666666666)","(16.0, 46.0, 25.636363636363637)","(5.0, 5.5, 4.84)","(3.8, 5.7, 4.280769230769231)","(8.5, 18.0, 12.533333333333333)","(4.2, 7.0, 5.38)"
04-01-2023 14:10:44.285159,"(2.45, 3.95, 2.9966666666666666)","(16.0, 46.0, 25.636363636363637)","(5.0, 5.5, 4.84)","(3.8, 5.7, 4.280769230769231)","(8.5, 18.0, 12.533333333333333)","(4.2, 7.0, 5.38)"
04-01-2023 14:10:45.173496,"(2.45, 3.95, 2.9966666666666666)","(16.0, 46.0, 25.636363636363637)","(5.0, 5.5, 4.84)","(3.8, 5.7, 4.280769230769231)","(8.5, 18.0, 12.533333333333333)","(4.2, 7.0, 5.38)"
04-01-2023 14:10:46.050030,"(2.45, 3.95, 2.9966666666666666)","(16.0, 46.0, 25.636363636363637)","(5.0, 5.5, 4.84)","(3.8, 5.7, 4.280769230769231)","(8.5, 18.0, 12.533333333333333)","(4.2, 7.0, 5.38)"
04-01-2023 14:10:46.998476,"(2.45, 3.95, 2.9966666666666666)","(16.0, 46.0, 25.636363636363637)","(5.0, 5.5, 4.84)","(3.8, 5.7, 4.280769230769231)","(8.5, 18.0, 14.48)","(4.2, 7.0, 5.38)"
04-01-2023 14:10:48.006007,"(2.45, 3.95, 2.9966666666666666)","(16.0, 46.0, 28.5)","(5.0, 5.5, 4.84)","(3.8, 5.7, 4.280769230769231)","(8.5, 18.0, 12.266666666666667)","(4.2, 7.0, 5.38)"
04-01-2023 14:10:49.010941,"(2.45, 3.95, 2.9966666666666666)","(16.0, 46.0, 30.444444444444443)","(5.0, 5.5, 4.84)","(3.8, 5.7, 4.280769230769231)","(8.5, 18.0, 12.266666666666667)","(4.2, 7.0, 5.38)"
04-01-2023 14:10:49.987451,"(2.45, 3.95, 2.9966666666666666)","(16.0, 46.0, 30.444444444444443)","(5.0, 5.5, 4.84)","(3.8, 5.7, 4.280769230769231)","(8.5, 18.0, 12.266666666666667)","(4.2, 7.0, 5.38)"
04-01-2023 14:10:50.824907,"(2.45, 3.95, 2.9966666666666666)","(16.0, 46.0, 30.444444444444443)","(5.0, 5.5, 4.84)","(3.8, 5.7, 4.280769230769231)","(8.5, 18.0, 12.266666666666667)","(4.2, 7.0, 5.38)"
04-01-2023 14:10:51.762101,"(2.45, 3.95, 2.9966666666666666)","(16.0, 46.0, 30.444444444444443)","(5.0, 5.5, 4.84)","(3.8, 5.7, 4.280769230769231)","(8.5, 18.0, 12.266666666666667)","(4.2, 7.0, 5.38)"
04-01-2023 14:10:52.780084,"(2.45, 3.95, 2.9966666666666666)","(16.0, 46.0, 30.444444444444443)","(5.0, 5.5, 4.84)","(3.8, 5.7, 4.280769230769231)","(8.5, 18.0, 12.266666666666667)","(4.2, 7.0, 5.38)"
04-01-2023 14:10:53.793465,"(2.45, 3.95, 2.9966666666666666)","(16.0, 46.0, 30.444444444444443)","(5.0, 5.5, 4.84)","(3.8, 5.7, 4.280769230769231)","(8.5, 18.0, 12.266666666666667)","(4.2, 7.0, 5.38)"
04-01-2023 14:10:54.693548,"(2.45, 3.95, 2.9966666666666666)","(16.0, 46.0, 30.444444444444443)","(5.0, 5.5, 4.84)","(3.8, 5.7, 4.280769230769231)","(8.5, 18.0, 12.266666666666667)","(4.2, 7.0, 5.38)"
04-01-2023 14:10:55.602345,"(2.45, 3.95, 2.9966666666666666)","(16.0, 46.0, 30.444444444444443)","(5.0, 5.5, 4.84)","(3.8, 5.7, 4.280769230769231)","(8.5, 18.0, 12.266666666666667)","(4.2, 7.0, 5.38)"
04-01-2023 14:10:56.469014,"(2.45, 3.95, 2.9966666666666666)","(16.0, 46.0, 30.444444444444443)","(5.0, 5.5, 4.84)","(3.8, 5.7, 4.280769230769231)","(8.5, 18.0, 12.266666666666667)","(4.2, 7.0, 5.38)"
04-01-2023 14:10:57.311603,"(2.45, 3.95, 2.9966666666666666)","(16.0, 46.0, 30.444444444444443)","(5.0, 5.5, 4.84)","(3.8, 5.7, 4.280769230769231)","(8.5, 18.0, 12.266666666666667)","(4.2, 7.0, 5.38)"
04-01-2023 14:10:58.245197,"(2.45, 3.95, 2.9966666666666666)","(16.0, 46.0, 30.444444444444443)","(5.0, 5.5, 4.84)","(3.8, 5.7, 4.280769230769231)","(8.5, 18.0, 12.266666666666667)","(4.2, 7.0, 4.771428571428571)"
04-01-2023 14:10:59.404200,"(2.45, 3.95, 2.9966666666666666)","(16.0, 46.0, 26.357142857142858)","(5.0, 5.5, 4.84)","(3.8, 5.7, 4.280769230769231)","(8.5, 18.0, 12.266666666666667)","(4.2, 7.0, 4.771428571428571)"
04-01-2023 14:11:00.406524,"(2.45, 3.95, 2.9966666666666666)","(16.0, 46.0, 26.357142857142858)","(5.0, 5.5, 4.84)","(3.8, 5.7, 4.280769230769231)","(8.5, 18.0, 12.266666666666667)","(4.2, 7.0, 4.771428571428571)"
04-01-2023 14:11:01.425862,"(2.45, 3.95, 2.9966666666666666)","(16.0, 46.0, 26.357142857142858)","(5.0, 5.5, 4.84)","(3.8, 5.7, 4.280769230769231)","(8.5, 18.0, 12.266666666666667)","(4.2, 7.0, 4.771428571428571)"
04-01-2023 14:11:02.381306,"(2.45, 3.95, 2.9966666666666666)","(16.0, 46.0, 26.357142857142858)","(5.0, 5.5, 4.84)","(3.8, 5.7, 4.280769230769231)","(8.5, 18.0, 12.266666666666667)","(4.2, 7.0, 4.771428571428571)"
04-01-2023 14:11:03.250859,"(2.45, 3.95, 2.9966666666666666)","(16.0, 46.0, 26.357142857142858)","(5.0, 5.5, 4.84)","(3.8, 5.7, 4.280769230769231)","(8.5, 18.0, 12.266666666666667)","(4.2, 7.0, 4.771428571428571)"
04-01-2023 14:11:04.123340,"(2.45, 3.95, 2.9966666666666666)","(16.0, 46.0, 26.357142857142858)","(5.0, 5.5, 4.84)","(3.8, 5.7, 4.280769230769231)","(8.5, 18.0, 12.266666666666667)","(4.2, 7.0, 4.771428571428571)"
04-01-2023 14:11:05.131290,"(2.45, 3.95, 2.9966666666666666)","(16.0, 46.0, 26.357142857142858)","(5.0, 5.5, 4.84)","(3.8, 5.7, 4.280769230769231)","(8.5, 18.0, 12.266666666666667)","(4.2, 7.0, 4.771428571428571)"
04-01-2023 14:11:06.113346,"(2.45, 3.95, 2.9966666666666666)","(16.0, 46.0, 26.357142857142858)","(5.0, 5.5, 4.84)","(3.8, 5.7, 4.280769230769231)","(8.5, 18.0, 12.266666666666667)","(4.2, 7.0, 4.771428571428571)"
04-01-2023 14:11:07.070550,"(2.45, 3.95, 2.9966666666666666)","(16.0, 46.0, 26.357142857142858)","(5.0, 5.5, 4.84)","(3.8, 5.7, 4.280769230769231)","(8.5, 18.0, 12.266666666666667)","(4.2, 7.0, 4.771428571428571)"
04-01-2023 14:11:07.990361,"(2.45, 3.95, 2.9966666666666666)","(16.0, 46.0, 26.357142857142858)","(5.0, 5.5, 4.84)","(3.8, 5.7, 4.280769230769231)","(8.5, 18.0, 12.266666666666667)","(4.2, 7.0, 4.771428571428571)"
04-01-2023 14:11:08.895295,"(2.45, 3.95, 2.9966666666666666)","(16.0, 46.0, 26.357142857142858)","(5.0, 5.5, 4.84)","(3.8, 5.7, 4.280769230769231)","(8.5, 18.0, 12.266666666666667)","(4.2, 7.0, 4.771428571428571)"
04-01-2023 14:11:09.807146,"(2.45, 3.95, 2.9966666666666666)","(16.0, 46.0, 26.357142857142858)","(5.0, 5.5, 4.84)","(3.8, 5.7, 4.280769230769231)","(8.5, 18.0, 12.266666666666667)","(4.2, 7.0, 4.771428571428571)"
