,Whiskey Chaser,Call Me Jim,Deadly Ambition,Jills A Star,Kelseys Girl,Blue Scotch Boy,Brooklyn Star,Smug Doug
04-01-2023 13:40:35.812869,"(3.1, 4.7, 4.0)","(21.0, 60.0, 28.5)","(26.0, 220.0, 59.8)","(18.0, 40.0, 33.59090909090909)","(5.5, 24.0, 11.722222222222221)","(2.5, 3.5, 3.431111111111111)","(5.0, 7.2, 5.333333333333333)","(10.0, 20.0, 16.0)"
04-01-2023 13:40:37.231662,"(3.1, 4.7, 3.8692307692307693)","(21.0, 60.0, 28.5)","(26.0, 220.0, 59.8)","(18.0, 40.0, 33.59090909090909)","(5.5, 24.0, 11.722222222222221)","(2.5, 3.5, 3.431111111111111)","(5.0, 7.2, 5.333333333333333)","(10.0, 20.0, 12.375)"
04-01-2023 13:40:38.645466,"(3.1, 4.7, 4.152631578947369)","(21.0, 60.0, 28.5)","(26.0, 220.0, 59.8)","(18.0, 40.0, 33.59090909090909)","(5.5, 24.0, 11.722222222222221)","(2.5, 3.5, 3.431111111111111)","(5.0, 7.2, 5.333333333333333)","(10.0, 15.0, 12.375)"
04-01-2023 13:40:39.890095,"(3.1, 4.7, 4.152631578947369)","(21.0, 60.0, 28.5)","(26.0, 220.0, 59.8)","(18.0, 40.0, 33.59090909090909)","(5.5, 24.0, 11.722222222222221)","(2.5, 3.5, 3.431111111111111)","(5.0, 7.2, 5.4799999999999995)","(10.0, 15.0, 12.375)"
04-01-2023 13:40:40.910180,"(3.1, 4.7, 4.152631578947369)","(21.0, 60.0, 28.5)","(26.0, 220.0, 59.8)","(18.0, 40.0, 33.59090909090909)","(5.5, 24.0, 11.722222222222221)","(2.5, 3.5, 3.431111111111111)","(5.0, 7.0, 5.4799999999999995)","(10.0, 15.0, 12.375)"
04-01-2023 13:40:42.114426,"(3.1, 4.7, 4.152631578947369)","(21.0, 60.0, 28.5)","(26.0, 220.0, 59.8)","(18.0, 40.0, 33.59090909090909)","(5.5, 24.0, 11.722222222222221)","(2.5, 3.5, 3.431111111111111)","(5.0, 7.0, 5.4799999999999995)","(10.0, 15.0, 12.375)"
04-01-2023 13:40:43.320773,"(3.1, 4.7, 4.152631578947369)","(21.0, 60.0, 28.5)","(26.0, 220.0, 59.8)","(18.0, 40.0, 33.59090909090909)","(5.5, 24.0, 11.722222222222221)","(2.5, 3.5, 3.431111111111111)","(5.0, 7.0, 5.4799999999999995)","(10.0, 15.0, 12.375)"
04-01-2023 13:40:44.507782,"(3.1, 4.7, 4.152631578947369)","(21.0, 60.0, 28.5)","(26.0, 220.0, 59.8)","(18.0, 40.0, 22.375)","(5.5, 24.0, 11.722222222222221)","(2.5, 3.5, 3.4225)","(5.0, 7.0, 5.3999999999999995)","(10.0, 15.0, 12.375)"
04-01-2023 13:40:45.678894,"(3.1, 4.7, 4.152631578947369)","(21.0, 60.0, 28.5)","(26.0, 220.0, 59.8)","(18.0, 40.0, 32.33333333333333)","(5.5, 24.0, 11.722222222222221)","(2.5, 3.5, 3.4225)","(5.0, 6.6, 5.3999999999999995)","(10.0, 15.0, 12.375)"
04-01-2023 13:40:46.906553,"(3.1, 4.7, 4.152631578947369)","(21.0, 60.0, 28.5)","(26.0, 220.0, 59.8)","(18.0, 40.0, 32.33333333333333)","(5.5, 24.0, 11.722222222222221)","(2.5, 3.5, 3.013)","(5.0, 6.6, 5.3999999999999995)","(10.0, 15.0, 12.375)"
04-01-2023 13:40:48.115553,"(3.1, 4.7, 4.152631578947369)","(21.0, 60.0, 28.5)","(26.0, 220.0, 59.8)","(18.0, 40.0, 32.33333333333333)","(5.5, 24.0, 11.722222222222221)","(2.5, 3.45, 3.013)","(5.0, 6.6, 5.3999999999999995)","(10.0, 15.0, 12.375)"
04-01-2023 13:40:49.331834,"(3.1, 4.7, 4.152631578947369)","(21.0, 60.0, 28.5)","(26.0, 220.0, 59.8)","(18.0, 40.0, 32.33333333333333)","(5.5, 24.0, 11.722222222222221)","(2.5, 3.45, 3.013)","(5.0, 6.6, 5.3999999999999995)","(10.0, 15.0, 12.375)"
04-01-2023 13:40:50.479533,"(3.1, 4.7, 4.152631578947369)","(21.0, 60.0, 28.5)","(26.0, 220.0, 59.8)","(18.0, 40.0, 32.33333333333333)","(5.5, 24.0, 11.722222222222221)","(2.5, 3.45, 3.2474999999999996)","(5.0, 6.6, 5.3999999999999995)","(10.0, 15.0, 12.375)"
04-01-2023 13:40:51.666746,"(3.1, 4.7, 4.152631578947369)","(21.0, 60.0, 28.5)","(26.0, 220.0, 59.8)","(18.0, 40.0, 32.33333333333333)","(5.5, 24.0, 11.722222222222221)","(2.5, 3.3, 3.2474999999999996)","(5.0, 6.6, 5.3999999999999995)","(10.0, 15.0, 12.375)"
04-01-2023 13:40:52.877409,"(3.1, 4.7, 4.152631578947369)","(21.0, 60.0, 28.5)","(26.0, 220.0, 59.8)","(18.0, 40.0, 32.33333333333333)","(5.5, 24.0, 11.722222222222221)","(2.5, 3.3, 3.2474999999999996)","(5.0, 6.6, 5.3999999999999995)","(10.0, 15.0, 12.375)"
04-01-2023 13:40:54.093205,"(3.1, 4.7, 4.152631578947369)","(21.0, 60.0, 28.5)","(26.0, 220.0, 59.8)","(18.0, 40.0, 26.857142857142858)","(5.5, 24.0, 11.722222222222221)","(2.5, 3.3, 3.2474999999999996)","(5.0, 6.6, 5.3999999999999995)","(10.0, 15.0, 12.375)"
04-01-2023 13:40:55.283269,"(3.1, 4.7, 4.18)","(21.0, 60.0, 28.5)","(26.0, 220.0, 59.8)","(18.0, 40.0, 36.714285714285715)","(5.5, 24.0, 11.722222222222221)","(2.5, 3.3, 3.2474999999999996)","(5.0, 6.6, 5.3999999999999995)","(10.0, 15.0, 12.375)"
04-01-2023 13:40:56.367507,"(3.1, 4.7, 4.18)","(21.0, 60.0, 28.5)","(26.0, 220.0, 59.8)","(18.0, 36.0, 33.285714285714285)","(5.5, 24.0, 11.722222222222221)","(2.5, 3.3, 3.1999999999999997)","(5.0, 6.6, 5.85)","(10.0, 15.0, 16.5)"
04-01-2023 13:40:57.448512,"(3.1, 4.7, 4.18)","(21.0, 60.0, 28.5)","(26.0, 220.0, 61.6)","(18.0, 36.0, 33.285714285714285)","(5.5, 24.0, 11.722222222222221)","(2.5, 3.3, 3.1999999999999997)","(5.0, 6.6, 5.85)","(10.0, 21.0, 15.333333333333334)"
04-01-2023 13:40:58.634382,"(3.1, 4.7, 4.18)","(21.0, 60.0, 28.5)","(26.0, 220.0, 61.6)","(18.0, 36.0, 33.285714285714285)","(5.5, 24.0, 11.722222222222221)","(2.5, 3.3, 3.1999999999999997)","(5.0, 6.6, 5.3999999999999995)","(10.0, 22.0, 15.333333333333334)"
04-01-2023 13:40:59.760225,"(3.1, 4.7, 4.18)","(21.0, 60.0, 28.5)","(26.0, 220.0, 61.6)","(18.0, 36.0, 33.285714285714285)","(5.5, 24.0, 11.722222222222221)","(2.5, 3.3, 3.267142857142857)","(5.0, 6.6, 5.3999999999999995)","(10.0, 22.0, 15.333333333333334)"
04-01-2023 13:41:00.876944,"(3.1, 4.7, 4.18)","(21.0, 60.0, 28.5)","(26.0, 220.0, 61.6)","(18.0, 36.0, 33.285714285714285)","(5.5, 24.0, 11.722222222222221)","(2.5, 3.3, 3.267142857142857)","(5.0, 6.6, 5.85)","(10.0, 22.0, 15.333333333333334)"
04-01-2023 13:41:01.897822,"(3.1, 4.7, 4.18)","(21.0, 60.0, 28.5)","(26.0, 220.0, 61.6)","(18.0, 36.0, 33.285714285714285)","(5.5, 24.0, 11.722222222222221)","(2.5, 3.3, 3.234285714285714)","(5.0, 6.6, 5.3999999999999995)","(10.0, 22.0, 14.5)"
04-01-2023 13:41:03.059108,"(3.1, 4.7, 4.18)","(21.0, 60.0, 28.5)","(26.0, 220.0, 61.6)","(18.0, 36.0, 34.2)","(5.5, 24.0, 11.722222222222221)","(2.5, 3.3, 2.9852631578947366)","(5.0, 6.6, 5.3999999999999995)","(10.0, 22.0, 13.428571428571429)"
04-01-2023 13:41:04.214121,"(3.1, 4.7, 4.18)","(21.0, 60.0, 28.5)","(26.0, 220.0, 61.6)","(18.0, 36.0, 34.2)","(5.5, 24.0, 11.722222222222221)","(2.5, 3.3, 2.9779999999999998)","(5.0, 6.6, 5.3999999999999995)","(10.0, 22.0, 13.428571428571429)"
04-01-2023 13:41:05.426704,"(3.1, 4.7, 4.18)","(21.0, 60.0, 28.5)","(26.0, 220.0, 61.6)","(18.0, 36.0, 34.2)","(5.5, 24.0, 14.340909090909092)","(2.5, 3.3, 3.0636363636363635)","(5.0, 6.6, 5.85)","(10.0, 22.0, 13.5)"
04-01-2023 13:41:06.623055,"(3.1, 4.7, 3.930769230769231)","(21.0, 60.0, 28.5)","(26.0, 220.0, 61.6)","(18.0, 36.0, 34.2)","(5.5, 24.0, 12.666666666666666)","(2.5, 3.25, 3.004)","(5.0, 6.6, 5.85)","(10.0, 21.0, 14.666666666666666)"
04-01-2023 13:41:07.671834,"(3.1, 4.7, 3.9615384615384617)","(21.0, 60.0, 28.5)","(26.0, 220.0, 61.6)","(18.0, 36.0, 34.2)","(5.5, 24.0, 12.666666666666666)","(2.5, 3.25, 3.004)","(5.0, 6.6, 5.85)","(10.0, 20.0, 14.666666666666666)"
04-01-2023 13:41:08.779008,"(3.1, 4.7, 3.9615384615384617)","(21.0, 60.0, 28.5)","(26.0, 220.0, 61.6)","(18.0, 36.0, 34.2)","(5.5, 24.0, 12.666666666666666)","(2.5, 3.25, 3.004)","(5.0, 6.6, 5.85)","(10.0, 20.0, 14.666666666666666)"
04-01-2023 13:41:09.851348,"(3.1, 4.7, 3.9615384615384617)","(21.0, 60.0, 28.5)","(26.0, 220.0, 61.6)","(18.0, 36.0, 34.2)","(5.5, 24.0, 12.666666666666666)","(2.5, 3.25, 3.004)","(5.0, 6.6, 5.85)","(10.0, 20.0, 13.6)"
04-01-2023 13:41:11.021552,"(3.1, 4.7, 3.9615384615384617)","(21.0, 60.0, 28.5)","(26.0, 220.0, 61.6)","(18.0, 36.0, 34.2)","(5.5, 24.0, 12.666666666666666)","(2.5, 3.25, 3.004)","(5.0, 6.6, 5.85)","(10.0, 20.0, 13.6)"
04-01-2023 13:41:12.013400,"(3.1, 4.7, 3.9615384615384617)","(21.0, 60.0, 28.5)","(26.0, 220.0, 61.6)","(18.0, 36.0, 34.2)","(5.5, 24.0, 12.666666666666666)","(2.5, 3.25, 3.086)","(5.0, 6.6, 5.85)","(10.0, 20.0, 13.6)"
04-01-2023 13:41:13.044315,"(3.1, 4.7, 3.9615384615384617)","(21.0, 60.0, 28.5)","(26.0, 220.0, 74.36363636363637)","(18.0, 36.0, 34.2)","(5.5, 24.0, 15.854166666666668)","(2.5, 3.25, 2.822)","(5.0, 6.6, 5.85)","(10.0, 20.0, 13.25)"
04-01-2023 13:41:14.105163,"(3.1, 4.7, 4.023076923076923)","(21.0, 60.0, 28.5)","(26.0, 220.0, 114.39999999999999)","(18.0, 36.0, 33.75)","(5.5, 24.0, 15.854166666666668)","(2.5, 3.2, 2.9171428571428573)","(5.0, 6.6, 5.85)","(10.0, 19.5, 13.25)"
04-01-2023 13:41:15.192297,"(3.1, 4.7, 4.2875)","(21.0, 60.0, 28.5)","(26.0, 220.0, 63.4)","(18.0, 36.0, 33.75)","(5.5, 24.0, 15.854166666666668)","(2.5, 3.2, 2.9171428571428573)","(5.0, 6.6, 5.85)","(10.0, 19.5, 13.25)"
04-01-2023 13:41:16.259128,"(3.1, 4.7, 4.2875)","(21.0, 60.0, 28.5)","(26.0, 220.0, 63.4)","(18.0, 36.0, 33.75)","(5.5, 24.0, 15.854166666666668)","(2.5, 3.2, 2.9171428571428573)","(5.0, 6.6, 5.3999999999999995)","(10.0, 19.5, 13.25)"
04-01-2023 13:41:17.336925,"(3.1, 4.7, 4.2875)","(21.0, 60.0, 28.5)","(26.0, 220.0, 63.4)","(18.0, 36.0, 33.75)","(5.5, 24.0, 15.854166666666668)","(2.5, 3.2, 2.9171428571428573)","(5.0, 6.6, 5.85)","(10.0, 19.5, 13.25)"
04-01-2023 13:41:18.375464,"(3.1, 4.7, 4.2875)","(21.0, 60.0, 28.5)","(26.0, 220.0, 63.4)","(18.0, 36.0, 33.75)","(5.5, 24.0, 15.854166666666668)","(2.5, 3.2, 2.9171428571428573)","(5.0, 6.6, 5.85)","(10.0, 19.5, 13.25)"
04-01-2023 13:41:19.462507,"(3.1, 4.7, 4.2875)","(21.0, 60.0, 28.5)","(26.0, 220.0, 63.4)","(18.0, 36.0, 33.75)","(5.5, 24.0, 15.075)","(2.5, 3.2, 2.8379999999999996)","(5.0, 6.6, 5.85)","(10.0, 19.5, 13.125)"
04-01-2023 13:41:20.740325,"(3.1, 4.7, 4.516666666666667)","(21.0, 60.0, 28.5)","(26.0, 220.0, 63.4)","(18.0, 36.0, 33.75)","(5.5, 24.0, 16.23913043478261)","(2.5, 3.15, 2.7909090909090906)","(5.0, 6.6, 5.85)","(10.0, 21.0, 13.125)"
04-01-2023 13:41:21.901868,"(3.1, 5.2, 4.666666666666667)","(21.0, 60.0, 28.5)","(26.0, 220.0, 63.4)","(18.0, 36.0, 33.75)","(5.5, 24.0, 16.23913043478261)","(2.5, 3.1, 3.02)","(5.0, 6.6, 5.85)","(10.0, 21.0, 13.125)"
04-01-2023 13:41:23.060521,"(3.1, 5.1, 4.0285714285714285)","(21.0, 60.0, 28.5)","(26.0, 220.0, 63.4)","(18.0, 36.0, 33.75)","(5.5, 24.0, 16.23913043478261)","(2.5, 3.05, 3.02)","(5.0, 6.6, 5.85)","(10.0, 21.0, 13.125)"
04-01-2023 13:41:24.189839,"(3.1, 5.1, 4.0285714285714285)","(21.0, 60.0, 28.5)","(26.0, 220.0, 63.4)","(18.0, 36.0, 33.75)","(5.5, 24.0, 16.23913043478261)","(2.5, 3.05, 3.02)","(5.0, 6.6, 5.85)","(10.0, 21.0, 13.125)"
04-01-2023 13:41:25.501573,"(3.1, 5.1, 4.0285714285714285)","(21.0, 60.0, 28.5)","(26.0, 220.0, 63.4)","(18.0, 36.0, 33.75)","(5.5, 24.0, 16.23913043478261)","(2.5, 3.05, 3.02)","(5.0, 6.6, 5.85)","(10.0, 21.0, 13.125)"
04-01-2023 13:41:26.802481,"(3.1, 5.1, 3.8727272727272726)","(21.0, 60.0, 28.5)","(26.0, 220.0, 63.4)","(18.0, 36.0, 33.55555555555556)","(5.5, 24.0, 15.925)","(2.5, 3.05, 2.92)","(5.0, 6.6, 5.85)","(10.0, 21.0, 13.333333333333334)"
04-01-2023 13:41:28.039576,"(3.1, 5.1, 3.9714285714285715)","(21.0, 60.0, 28.5)","(26.0, 220.0, 63.4)","(18.0, 38.0, 36.666666666666664)","(5.5, 24.0, 16.97826086956522)","(2.5, 3.0, 2.92)","(5.0, 6.6, 5.85)","(10.0, 20.0, 13.333333333333334)"
04-01-2023 13:41:29.192279,"(3.1, 4.9, 3.9714285714285715)","(21.0, 60.0, 28.5)","(26.0, 220.0, 63.4)","(18.0, 42.0, 36.666666666666664)","(5.5, 24.0, 16.97826086956522)","(2.5, 3.0, 2.92)","(5.0, 6.6, 5.85)","(10.0, 20.0, 13.333333333333334)"
04-01-2023 13:41:30.299606,"(3.1, 4.8, 4.0)","(21.0, 60.0, 28.5)","(26.0, 220.0, 63.4)","(18.0, 42.0, 36.666666666666664)","(5.5, 24.0, 16.97826086956522)","(2.5, 3.0, 2.92)","(5.0, 6.6, 5.85)","(10.0, 20.0, 13.333333333333334)"
04-01-2023 13:41:31.408459,"(3.1, 4.8, 4.0)","(21.0, 60.0, 28.5)","(26.0, 220.0, 63.4)","(18.0, 42.0, 37.25)","(5.5, 24.0, 16.97826086956522)","(2.5, 3.0, 2.92)","(5.0, 6.6, 5.85)","(10.0, 20.0, 13.333333333333334)"
04-01-2023 13:41:32.597206,"(3.1, 4.8, 4.0)","(21.0, 60.0, 28.5)","(26.0, 220.0, 99.53846153846155)","(18.0, 40.0, 37.25)","(5.5, 24.0, 16.97826086956522)","(2.5, 3.0, 2.92)","(5.0, 6.6, 5.85)","(10.0, 20.0, 13.333333333333334)"
04-01-2023 13:41:33.737378,"(3.1, 4.8, 4.0)","(21.0, 60.0, 28.5)","(26.0, 220.0, 99.53846153846155)","(18.0, 40.0, 37.25)","(5.5, 24.0, 18.115384615384617)","(2.5, 3.0, 2.9163636363636365)","(5.0, 6.6, 5.85)","(10.0, 20.0, 13.5)"
04-01-2023 13:41:34.779347,"(3.2, 4.8, 4.0)","(21.0, 60.0, 28.5)","(26.0, 220.0, 123.25)","(18.0, 40.0, 37.25)","(5.5, 24.0, 17.43181818181818)","(2.5, 2.98, 2.9163636363636365)","(5.0, 6.6, 5.85)","(10.0, 21.0, 14.666666666666666)"
04-01-2023 13:41:35.844955,"(3.2, 4.8, 4.0)","(21.0, 60.0, 28.5)","(26.0, 220.0, 109.23076923076923)","(18.0, 40.0, 37.25)","(5.5, 24.0, 17.43181818181818)","(2.5, 2.98, 2.9163636363636365)","(5.0, 6.6, 5.85)","(10.0, 20.0, 14.666666666666666)"
04-01-2023 13:41:37.003452,"(3.2, 4.8, 4.0)","(21.0, 60.0, 28.5)","(26.0, 220.0, 109.23076923076923)","(18.0, 40.0, 37.25)","(5.5, 24.0, 17.289473684210527)","(2.5, 2.98, 2.9163636363636365)","(5.0, 6.6, 5.85)","(10.0, 20.0, 14.666666666666666)"
04-01-2023 13:41:38.248976,"(3.2, 4.8, 4.0)","(21.0, 60.0, 28.5)","(26.0, 220.0, 135.29411764705884)","(18.0, 40.0, 37.25)","(5.5, 24.0, 18.204545454545453)","(2.5, 2.98, 2.9163636363636365)","(5.0, 6.6, 5.85)","(10.0, 20.0, 14.666666666666666)"
04-01-2023 13:41:39.457644,"(3.2, 4.8, 4.0)","(21.0, 60.0, 28.5)","(26.0, 220.0, 135.29411764705884)","(18.0, 40.0, 37.25)","(5.5, 24.0, 18.204545454545453)","(2.5, 2.98, 2.9163636363636365)","(5.0, 6.6, 5.85)","(10.0, 20.0, 14.666666666666666)"
04-01-2023 13:41:40.594469,"(3.2, 4.8, 4.0)","(21.0, 60.0, 28.5)","(26.0, 220.0, 135.29411764705884)","(18.0, 40.0, 37.25)","(5.5, 24.0, 19.896551724137932)","(2.5, 2.98, 2.7874999999999996)","(5.0, 6.6, 5.85)","(10.0, 20.0, 13.25)"
04-01-2023 13:41:41.841166,"(3.2, 4.8, 4.0)","(21.0, 60.0, 28.5)","(26.0, 220.0, 135.29411764705884)","(18.0, 40.0, 37.25)","(5.5, 24.0, 19.666666666666668)","(2.5, 2.98, 2.7874999999999996)","(5.0, 6.6, 5.85)","(10.0, 19.5, 13.25)"
04-01-2023 13:41:43.356258,"(3.2, 4.8, 4.0)","(21.0, 60.0, 28.5)","(26.0, 220.0, 135.29411764705884)","(18.0, 40.0, 37.25)","(5.5, 24.0, 19.0)","(2.5, 2.98, 2.773333333333333)","(5.0, 6.6, 5.85)","(10.0, 19.5, 13.25)"
04-01-2023 13:41:44.753884,"(3.2, 4.8, 4.0)","(21.0, 60.0, 28.5)","(26.0, 220.0, 135.29411764705884)","(18.0, 40.0, 37.25)","(5.5, 24.0, 19.0)","(2.5, 2.96, 2.7725)","(5.0, 6.6, 6.333333333333333)","(10.0, 19.5, 12.833333333333334)"
04-01-2023 13:41:46.054987,"(3.2, 4.8, 4.0)","(21.0, 60.0, 41.69230769230769)","(26.0, 220.0, 135.29411764705884)","(18.0, 40.0, 37.25)","(5.5, 24.0, 19.0)","(2.5, 2.96, 2.769473684210526)","(5.0, 6.6, 6.4399999999999995)","(10.0, 19.5, 12.833333333333334)"
04-01-2023 13:41:47.538017,"(3.2, 4.8, 4.0)","(21.0, 60.0, 36.2)","(26.0, 220.0, 135.29411764705884)","(18.0, 40.0, 37.25)","(5.5, 24.0, 18.583333333333332)","(2.5, 2.94, 2.7866666666666666)","(5.0, 6.6, 6.4399999999999995)","(10.0, 22.0, 15.0)"
04-01-2023 13:41:48.799008,"(3.2, 4.8, 4.0)","(21.0, 60.0, 41.69230769230769)","(26.0, 220.0, 135.29411764705884)","(18.0, 40.0, 37.25)","(5.5, 24.0, 20.764705882352942)","(2.5, 2.92, 2.7745454545454544)","(5.0, 6.6, 6.4399999999999995)","(10.0, 22.0, 14.333333333333334)"
04-01-2023 13:41:50.172988,"(3.2, 4.8, 4.0)","(21.0, 60.0, 41.69230769230769)","(26.0, 220.0, 135.29411764705884)","(18.0, 40.0, 29.846153846153847)","(5.5, 24.0, 20.764705882352942)","(2.5, 2.92, 2.7745454545454544)","(5.0, 6.6, 6.4399999999999995)","(10.0, 20.0, 18.933333333333334)"
04-01-2023 13:41:51.377159,"(3.2, 4.8, 4.0)","(21.0, 60.0, 41.69230769230769)","(26.0, 220.0, 135.29411764705884)","(18.0, 40.0, 33.75)","(5.5, 24.0, 20.90625)","(2.5, 2.92, 2.7745454545454544)","(5.0, 6.6, 6.4399999999999995)","(10.0, 20.0, 18.933333333333334)"
04-01-2023 13:41:52.560998,"(3.2, 4.8, 4.0)","(21.0, 60.0, 41.69230769230769)","(26.0, 220.0, 135.29411764705884)","(18.0, 36.0, 33.75)","(5.5, 24.0, 20.90625)","(2.5, 2.92, 2.4914285714285715)","(5.0, 6.6, 6.4399999999999995)","(10.0, 20.0, 18.933333333333334)"
04-01-2023 13:41:53.765258,"(3.2, 4.8, 4.0)","(21.0, 60.0, 41.69230769230769)","(26.0, 220.0, 135.29411764705884)","(18.0, 36.0, 33.75)","(5.5, 24.0, 20.90625)","(2.5, 2.9, 2.470666666666667)","(5.0, 6.6, 6.4399999999999995)","(10.0, 20.0, 18.933333333333334)"
04-01-2023 13:41:55.126484,"(3.2, 4.8, 4.0)","(21.0, 60.0, 41.69230769230769)","(26.0, 220.0, 135.29411764705884)","(18.0, 36.0, 33.75)","(5.5, 24.0, 21.1875)","(2.5, 2.9, 2.470666666666667)","(5.0, 6.6, 6.4399999999999995)","(10.0, 20.0, 17.416666666666668)"
04-01-2023 13:41:56.375517,"(3.2, 4.8, 4.0)","(21.0, 60.0, 41.69230769230769)","(26.0, 220.0, 135.29411764705884)","(18.0, 36.0, 33.75)","(5.5, 24.0, 21.1875)","(2.5, 2.9, 2.470666666666667)","(5.0, 6.6, 6.4399999999999995)","(10.0, 19.5, 17.416666666666668)"
04-01-2023 13:41:57.696715,"(3.2, 4.8, 4.0)","(21.0, 60.0, 41.69230769230769)","(26.0, 220.0, 80.5)","(18.0, 36.0, 33.75)","(5.5, 24.0, 21.1875)","(2.5, 2.9, 2.470666666666667)","(5.0, 6.6, 6.4399999999999995)","(10.0, 19.5, 17.416666666666668)"
04-01-2023 13:41:58.928973,"(3.2, 4.8, 4.0)","(21.0, 60.0, 41.69230769230769)","(26.0, 220.0, 80.5)","(18.0, 36.0, 33.75)","(5.5, 24.0, 21.1875)","(2.5, 2.9, 2.469333333333333)","(5.0, 6.6, 6.4399999999999995)","(10.0, 19.5, 17.416666666666668)"
04-01-2023 13:42:00.138319,"(3.2, 4.8, 4.0)","(21.0, 60.0, 41.69230769230769)","(26.0, 220.0, 80.5)","(18.0, 36.0, 33.75)","(5.5, 24.0, 21.1875)","(2.5, 2.88, 2.4675)","(5.0, 6.6, 6.4399999999999995)","(10.0, 19.5, 17.416666666666668)"
04-01-2023 13:42:01.395304,"(3.2, 4.8, 4.0)","(21.0, 60.0, 41.69230769230769)","(26.0, 220.0, 80.5)","(18.0, 36.0, 33.75)","(5.5, 24.0, 21.23076923076923)","(2.5, 2.88, 2.4675)","(5.0, 6.6, 6.4399999999999995)","(10.0, 19.5, 18.5)"
04-01-2023 13:42:02.712291,"(3.2, 4.8, 4.0)","(21.0, 60.0, 41.69230769230769)","(26.0, 220.0, 80.5)","(18.0, 36.0, 33.75)","(5.5, 24.0, 21.6)","(2.5, 2.88, 2.4675)","(5.0, 6.6, 6.4399999999999995)","(10.0, 21.0, 18.933333333333334)"
04-01-2023 13:42:04.039911,"(3.2, 4.8, 4.0)","(21.0, 60.0, 41.69230769230769)","(26.0, 220.0, 80.5)","(18.0, 36.0, 33.75)","(5.5, 24.0, 21.6)","(2.5, 2.88, 2.4675)","(5.0, 6.6, 6.4399999999999995)","(10.0, 20.0, 18.933333333333334)"
04-01-2023 13:42:05.280721,"(3.2, 4.8, 4.0)","(21.0, 60.0, 41.69230769230769)","(26.0, 220.0, 80.5)","(18.0, 42.0, 39.0)","(5.5, 24.0, 21.6)","(2.5, 2.88, 2.4723076923076923)","(5.0, 6.6, 6.4399999999999995)","(10.0, 20.0, 18.933333333333334)"
04-01-2023 13:42:06.396683,"(3.2, 4.8, 4.0)","(21.0, 60.0, 41.69230769230769)","(26.0, 220.0, 80.5)","(18.0, 42.0, 39.0)","(5.5, 24.0, 21.6)","(2.5, 2.86, 2.6399999999999997)","(5.0, 6.6, 6.4399999999999995)","(10.0, 20.0, 18.666666666666664)"
04-01-2023 13:42:07.564663,"(3.2, 4.8, 4.0)","(21.0, 60.0, 45.61538461538461)","(26.0, 220.0, 112.6923076923077)","(18.0, 42.0, 25.636363636363637)","(5.5, 24.0, 21.6)","(2.5, 2.84, 2.4635294117647057)","(5.0, 6.6, 6.4399999999999995)","(10.0, 20.0, 19.03125)"
04-01-2023 13:42:08.734107,"(3.2, 4.8, 4.0)","(21.0, 60.0, 45.61538461538461)","(26.0, 220.0, 116.15384615384616)","(18.0, 40.0, 35.5)","(5.5, 24.0, 21.866666666666667)","(2.5, 2.84, 2.4635294117647057)","(5.0, 6.6, 6.4399999999999995)","(10.0, 19.5, 18.09375)"
04-01-2023 13:42:09.996554,"(3.2, 4.8, 4.0)","(21.0, 60.0, 45.61538461538461)","(26.0, 220.0, 123.57142857142857)","(18.0, 38.0, 35.5)","(5.5, 24.0, 22.0)","(2.5, 2.84, 2.4635294117647057)","(5.0, 6.6, 6.4399999999999995)","(10.0, 18.5, 18.09375)"
04-01-2023 13:42:11.215987,"(3.2, 4.8, 4.0)","(21.0, 60.0, 45.61538461538461)","(26.0, 220.0, 123.57142857142857)","(18.0, 38.0, 26.235294117647058)","(5.5, 24.0, 22.0)","(2.5, 2.84, 2.466666666666667)","(5.0, 6.6, 6.4399999999999995)","(10.0, 18.5, 18.0)"
04-01-2023 13:42:12.413325,"(3.2, 4.8, 4.0)","(21.0, 60.0, 45.61538461538461)","(26.0, 220.0, 123.57142857142857)","(18.0, 38.0, 25.411764705882355)","(5.5, 24.0, 22.0)","(2.5, 2.84, 2.466666666666667)","(5.0, 6.6, 6.4399999999999995)","(10.0, 19.0, 18.0)"
04-01-2023 13:42:13.602259,"(3.2, 4.8, 4.0)","(21.0, 60.0, 45.61538461538461)","(26.0, 220.0, 123.57142857142857)","(18.0, 36.0, 32.0)","(5.5, 24.0, 22.0)","(2.5, 2.84, 2.6866666666666665)","(5.0, 6.6, 6.4399999999999995)","(10.0, 19.0, 18.0)"
04-01-2023 13:42:14.773599,"(3.2, 4.8, 4.0)","(21.0, 60.0, 45.61538461538461)","(26.0, 220.0, 123.57142857142857)","(18.0, 34.0, 32.0)","(5.5, 24.0, 20.88888888888889)","(2.5, 2.82, 2.6866666666666665)","(5.0, 6.6, 6.4399999999999995)","(10.0, 19.0, 18.0)"
04-01-2023 13:42:16.024102,"(3.2, 4.8, 4.0)","(21.0, 60.0, 45.61538461538461)","(26.0, 220.0, 123.57142857142857)","(18.0, 34.0, 28.88888888888889)","(5.5, 24.0, 22.25)","(2.5, 2.82, 2.4670588235294115)","(5.0, 6.6, 6.4399999999999995)","(10.0, 19.0, 19.692307692307693)"
