,Thrill,Lollipop Ed,Custodial,Zambora Blaster,Cantata,Handsome Harry,Nokosi,Whisky In Rio
40,"[datetime.datetime(2022, 11, 28, 19, 9, 22, 676304), 2.8, 3.7]","[datetime.datetime(2022, 11, 28, 19, 9, 22, 676304), 3.6, 5.3]","[datetime.datetime(2022, 11, 28, 19, 9, 22, 676304), 4.8, 12.0]","[datetime.datetime(2022, 11, 28, 19, 9, 22, 676304), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 19, 9, 22, 676304), 14.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 9, 22, 676304), 26.0, 230.0]","[datetime.datetime(2022, 11, 28, 19, 9, 22, 676304), 18.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 9, 22, 676304), 3.8, 5.9]"
41,"[datetime.datetime(2022, 11, 28, 19, 9, 23, 817750), 2.8, 3.7]","[datetime.datetime(2022, 11, 28, 19, 9, 23, 817750), 3.6, 5.3]","[datetime.datetime(2022, 11, 28, 19, 9, 23, 817750), 4.8, 12.0]","[datetime.datetime(2022, 11, 28, 19, 9, 23, 817750), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 19, 9, 23, 817750), 14.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 9, 23, 817750), 26.0, 230.0]","[datetime.datetime(2022, 11, 28, 19, 9, 23, 817750), 18.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 9, 23, 817750), 3.8, 5.9]"
42,"[datetime.datetime(2022, 11, 28, 19, 9, 24, 981082), 2.8, 3.7]","[datetime.datetime(2022, 11, 28, 19, 9, 24, 981082), 3.6, 5.3]","[datetime.datetime(2022, 11, 28, 19, 9, 24, 981082), 4.8, 12.0]","[datetime.datetime(2022, 11, 28, 19, 9, 24, 981082), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 19, 9, 24, 981082), 14.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 9, 24, 981082), 26.0, 230.0]","[datetime.datetime(2022, 11, 28, 19, 9, 24, 981082), 18.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 9, 24, 981082), 3.8, 5.9]"
43,"[datetime.datetime(2022, 11, 28, 19, 9, 26, 112700), 2.8, 3.7]","[datetime.datetime(2022, 11, 28, 19, 9, 26, 112700), 3.6, 5.3]","[datetime.datetime(2022, 11, 28, 19, 9, 26, 112700), 4.8, 12.0]","[datetime.datetime(2022, 11, 28, 19, 9, 26, 112700), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 19, 9, 26, 112700), 14.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 9, 26, 112700), 26.0, 230.0]","[datetime.datetime(2022, 11, 28, 19, 9, 26, 112700), 18.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 9, 26, 112700), 3.8, 5.9]"
44,"[datetime.datetime(2022, 11, 28, 19, 9, 27, 258770), 2.8, 3.7]","[datetime.datetime(2022, 11, 28, 19, 9, 27, 258770), 3.6, 5.3]","[datetime.datetime(2022, 11, 28, 19, 9, 27, 258770), 4.8, 12.0]","[datetime.datetime(2022, 11, 28, 19, 9, 27, 258770), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 19, 9, 27, 258770), 14.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 9, 27, 258770), 26.0, 230.0]","[datetime.datetime(2022, 11, 28, 19, 9, 27, 258770), 18.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 9, 27, 258770), 3.8, 5.9]"
45,"[datetime.datetime(2022, 11, 28, 19, 9, 28, 395375), 2.8, 3.7]","[datetime.datetime(2022, 11, 28, 19, 9, 28, 395375), 3.6, 5.3]","[datetime.datetime(2022, 11, 28, 19, 9, 28, 395375), 4.8, 12.0]","[datetime.datetime(2022, 11, 28, 19, 9, 28, 395375), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 19, 9, 28, 395375), 14.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 9, 28, 395375), 26.0, 230.0]","[datetime.datetime(2022, 11, 28, 19, 9, 28, 395375), 18.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 9, 28, 395375), 3.8, 5.9]"
46,"[datetime.datetime(2022, 11, 28, 19, 9, 29, 532145), 2.8, 3.7]","[datetime.datetime(2022, 11, 28, 19, 9, 29, 532145), 3.6, 5.3]","[datetime.datetime(2022, 11, 28, 19, 9, 29, 532145), 4.8, 12.0]","[datetime.datetime(2022, 11, 28, 19, 9, 29, 532145), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 19, 9, 29, 532145), 14.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 9, 29, 532145), 26.0, 230.0]","[datetime.datetime(2022, 11, 28, 19, 9, 29, 532145), 18.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 9, 29, 532145), 3.8, 5.9]"
47,"[datetime.datetime(2022, 11, 28, 19, 9, 30, 665001), 2.8, 3.7]","[datetime.datetime(2022, 11, 28, 19, 9, 30, 665001), 3.6, 5.3]","[datetime.datetime(2022, 11, 28, 19, 9, 30, 665001), 4.8, 12.0]","[datetime.datetime(2022, 11, 28, 19, 9, 30, 665001), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 19, 9, 30, 665001), 14.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 9, 30, 665001), 26.0, 230.0]","[datetime.datetime(2022, 11, 28, 19, 9, 30, 665001), 18.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 9, 30, 665001), 3.8, 5.9]"
48,"[datetime.datetime(2022, 11, 28, 19, 9, 31, 802014), 2.8, 3.7]","[datetime.datetime(2022, 11, 28, 19, 9, 31, 802014), 3.6, 5.2]","[datetime.datetime(2022, 11, 28, 19, 9, 31, 802014), 4.8, 12.0]","[datetime.datetime(2022, 11, 28, 19, 9, 31, 802014), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 19, 9, 31, 802014), 14.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 9, 31, 802014), 26.0, 230.0]","[datetime.datetime(2022, 11, 28, 19, 9, 31, 802014), 18.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 9, 31, 802014), 3.8, 5.9]"
49,"[datetime.datetime(2022, 11, 28, 19, 9, 32, 950572), 2.8, 3.7]","[datetime.datetime(2022, 11, 28, 19, 9, 32, 950572), 3.6, 5.2]","[datetime.datetime(2022, 11, 28, 19, 9, 32, 950572), 4.8, 12.0]","[datetime.datetime(2022, 11, 28, 19, 9, 32, 950572), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 19, 9, 32, 950572), 14.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 9, 32, 950572), 26.0, 230.0]","[datetime.datetime(2022, 11, 28, 19, 9, 32, 950572), 18.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 9, 32, 950572), 3.8, 5.9]"
50,"[datetime.datetime(2022, 11, 28, 19, 9, 34, 87917), 2.8, 3.7]","[datetime.datetime(2022, 11, 28, 19, 9, 34, 87917), 3.6, 5.2]","[datetime.datetime(2022, 11, 28, 19, 9, 34, 87917), 4.8, 12.0]","[datetime.datetime(2022, 11, 28, 19, 9, 34, 87917), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 19, 9, 34, 87917), 14.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 9, 34, 87917), 26.0, 230.0]","[datetime.datetime(2022, 11, 28, 19, 9, 34, 87917), 18.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 9, 34, 87917), 3.8, 5.9]"
51,"[datetime.datetime(2022, 11, 28, 19, 9, 35, 221500), 2.8, 3.7]","[datetime.datetime(2022, 11, 28, 19, 9, 35, 221500), 3.6, 5.2]","[datetime.datetime(2022, 11, 28, 19, 9, 35, 221500), 4.8, 12.0]","[datetime.datetime(2022, 11, 28, 19, 9, 35, 221500), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 19, 9, 35, 221500), 14.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 9, 35, 221500), 26.0, 230.0]","[datetime.datetime(2022, 11, 28, 19, 9, 35, 221500), 18.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 9, 35, 221500), 3.8, 5.9]"
52,"[datetime.datetime(2022, 11, 28, 19, 9, 36, 353844), 2.8, 3.7]","[datetime.datetime(2022, 11, 28, 19, 9, 36, 353844), 3.6, 5.2]","[datetime.datetime(2022, 11, 28, 19, 9, 36, 353844), 4.8, 12.0]","[datetime.datetime(2022, 11, 28, 19, 9, 36, 353844), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 19, 9, 36, 353844), 14.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 9, 36, 353844), 26.0, 230.0]","[datetime.datetime(2022, 11, 28, 19, 9, 36, 353844), 18.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 9, 36, 353844), 3.8, 5.9]"
53,"[datetime.datetime(2022, 11, 28, 19, 9, 37, 508587), 2.8, 3.7]","[datetime.datetime(2022, 11, 28, 19, 9, 37, 508587), 3.6, 5.2]","[datetime.datetime(2022, 11, 28, 19, 9, 37, 508587), 4.8, 12.0]","[datetime.datetime(2022, 11, 28, 19, 9, 37, 508587), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 19, 9, 37, 508587), 14.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 9, 37, 508587), 26.0, 230.0]","[datetime.datetime(2022, 11, 28, 19, 9, 37, 508587), 18.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 9, 37, 508587), 3.8, 5.9]"
54,"[datetime.datetime(2022, 11, 28, 19, 9, 38, 656518), 2.8, 3.7]","[datetime.datetime(2022, 11, 28, 19, 9, 38, 656518), 3.6, 5.2]","[datetime.datetime(2022, 11, 28, 19, 9, 38, 656518), 4.8, 12.0]","[datetime.datetime(2022, 11, 28, 19, 9, 38, 656518), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 19, 9, 38, 656518), 14.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 9, 38, 656518), 26.0, 230.0]","[datetime.datetime(2022, 11, 28, 19, 9, 38, 656518), 18.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 9, 38, 656518), 3.8, 5.9]"
55,"[datetime.datetime(2022, 11, 28, 19, 9, 39, 798635), 2.8, 3.7]","[datetime.datetime(2022, 11, 28, 19, 9, 39, 798635), 3.6, 5.2]","[datetime.datetime(2022, 11, 28, 19, 9, 39, 798635), 4.8, 12.0]","[datetime.datetime(2022, 11, 28, 19, 9, 39, 798635), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 19, 9, 39, 798635), 14.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 9, 39, 798635), 26.0, 230.0]","[datetime.datetime(2022, 11, 28, 19, 9, 39, 798635), 18.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 9, 39, 798635), 3.8, 5.9]"
56,"[datetime.datetime(2022, 11, 28, 19, 9, 40, 949744), 2.8, 3.7]","[datetime.datetime(2022, 11, 28, 19, 9, 40, 949744), 3.6, 5.2]","[datetime.datetime(2022, 11, 28, 19, 9, 40, 949744), 4.8, 12.0]","[datetime.datetime(2022, 11, 28, 19, 9, 40, 949744), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 19, 9, 40, 949744), 14.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 9, 40, 949744), 26.0, 230.0]","[datetime.datetime(2022, 11, 28, 19, 9, 40, 949744), 18.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 9, 40, 949744), 3.8, 5.9]"
57,"[datetime.datetime(2022, 11, 28, 19, 9, 42, 87026), 2.8, 3.7]","[datetime.datetime(2022, 11, 28, 19, 9, 42, 87026), 3.6, 5.2]","[datetime.datetime(2022, 11, 28, 19, 9, 42, 87026), 4.8, 12.0]","[datetime.datetime(2022, 11, 28, 19, 9, 42, 87026), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 19, 9, 42, 87026), 14.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 9, 42, 87026), 26.0, 230.0]","[datetime.datetime(2022, 11, 28, 19, 9, 42, 87026), 18.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 9, 42, 87026), 3.8, 5.9]"
58,"[datetime.datetime(2022, 11, 28, 19, 9, 43, 226524), 2.8, 3.7]","[datetime.datetime(2022, 11, 28, 19, 9, 43, 226524), 3.6, 5.2]","[datetime.datetime(2022, 11, 28, 19, 9, 43, 226524), 4.8, 12.0]","[datetime.datetime(2022, 11, 28, 19, 9, 43, 226524), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 19, 9, 43, 226524), 14.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 9, 43, 226524), 26.0, 230.0]","[datetime.datetime(2022, 11, 28, 19, 9, 43, 226524), 18.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 9, 43, 226524), 3.8, 5.9]"
59,"[datetime.datetime(2022, 11, 28, 19, 9, 44, 360541), 2.8, 3.7]","[datetime.datetime(2022, 11, 28, 19, 9, 44, 360541), 3.6, 5.2]","[datetime.datetime(2022, 11, 28, 19, 9, 44, 360541), 4.8, 12.0]","[datetime.datetime(2022, 11, 28, 19, 9, 44, 360541), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 19, 9, 44, 360541), 14.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 9, 44, 360541), 26.0, 230.0]","[datetime.datetime(2022, 11, 28, 19, 9, 44, 360541), 18.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 9, 44, 360541), 3.8, 5.9]"
60,"[datetime.datetime(2022, 11, 28, 19, 9, 45, 501747), 2.8, 3.7]","[datetime.datetime(2022, 11, 28, 19, 9, 45, 501747), 3.6, 5.2]","[datetime.datetime(2022, 11, 28, 19, 9, 45, 501747), 4.8, 12.0]","[datetime.datetime(2022, 11, 28, 19, 9, 45, 501747), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 19, 9, 45, 501747), 14.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 9, 45, 501747), 26.0, 230.0]","[datetime.datetime(2022, 11, 28, 19, 9, 45, 501747), 18.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 9, 45, 501747), 3.8, 5.9]"
61,"[datetime.datetime(2022, 11, 28, 19, 9, 46, 643133), 2.8, 3.7]","[datetime.datetime(2022, 11, 28, 19, 9, 46, 643133), 3.6, 5.2]","[datetime.datetime(2022, 11, 28, 19, 9, 46, 643133), 4.8, 12.0]","[datetime.datetime(2022, 11, 28, 19, 9, 46, 643133), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 19, 9, 46, 643133), 14.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 9, 46, 643133), 26.0, 230.0]","[datetime.datetime(2022, 11, 28, 19, 9, 46, 643133), 18.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 9, 46, 643133), 3.8, 5.9]"
62,"[datetime.datetime(2022, 11, 28, 19, 9, 47, 784782), 2.8, 3.7]","[datetime.datetime(2022, 11, 28, 19, 9, 47, 784782), 3.6, 5.2]","[datetime.datetime(2022, 11, 28, 19, 9, 47, 784782), 4.8, 12.0]","[datetime.datetime(2022, 11, 28, 19, 9, 47, 784782), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 19, 9, 47, 784782), 14.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 9, 47, 784782), 26.0, 230.0]","[datetime.datetime(2022, 11, 28, 19, 9, 47, 784782), 18.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 9, 47, 784782), 3.8, 5.9]"
63,"[datetime.datetime(2022, 11, 28, 19, 9, 48, 923481), 2.8, 3.7]","[datetime.datetime(2022, 11, 28, 19, 9, 48, 923481), 3.6, 5.2]","[datetime.datetime(2022, 11, 28, 19, 9, 48, 923481), 4.8, 12.5]","[datetime.datetime(2022, 11, 28, 19, 9, 48, 923481), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 19, 9, 48, 923481), 14.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 9, 48, 923481), 26.0, 230.0]","[datetime.datetime(2022, 11, 28, 19, 9, 48, 923481), 18.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 9, 48, 923481), 3.8, 5.9]"
64,"[datetime.datetime(2022, 11, 28, 19, 9, 50, 51980), 2.8, 3.7]","[datetime.datetime(2022, 11, 28, 19, 9, 50, 51980), 3.6, 5.2]","[datetime.datetime(2022, 11, 28, 19, 9, 50, 51980), 4.8, 12.5]","[datetime.datetime(2022, 11, 28, 19, 9, 50, 51980), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 19, 9, 50, 51980), 14.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 9, 50, 51980), 26.0, 230.0]","[datetime.datetime(2022, 11, 28, 19, 9, 50, 51980), 18.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 9, 50, 51980), 3.8, 5.9]"
65,"[datetime.datetime(2022, 11, 28, 19, 9, 51, 188933), 2.8, 3.7]","[datetime.datetime(2022, 11, 28, 19, 9, 51, 188933), 3.6, 5.2]","[datetime.datetime(2022, 11, 28, 19, 9, 51, 188933), 4.8, 12.5]","[datetime.datetime(2022, 11, 28, 19, 9, 51, 188933), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 19, 9, 51, 188933), 14.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 9, 51, 188933), 26.0, 230.0]","[datetime.datetime(2022, 11, 28, 19, 9, 51, 188933), 18.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 9, 51, 188933), 3.8, 5.9]"
66,"[datetime.datetime(2022, 11, 28, 19, 9, 52, 319133), 2.8, 3.7]","[datetime.datetime(2022, 11, 28, 19, 9, 52, 319133), 3.6, 5.2]","[datetime.datetime(2022, 11, 28, 19, 9, 52, 319133), 4.8, 12.5]","[datetime.datetime(2022, 11, 28, 19, 9, 52, 319133), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 19, 9, 52, 319133), 14.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 9, 52, 319133), 26.0, 230.0]","[datetime.datetime(2022, 11, 28, 19, 9, 52, 319133), 18.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 9, 52, 319133), 3.8, 5.9]"
67,"[datetime.datetime(2022, 11, 28, 19, 9, 53, 460498), 2.8, 3.7]","[datetime.datetime(2022, 11, 28, 19, 9, 53, 460498), 3.6, 5.2]","[datetime.datetime(2022, 11, 28, 19, 9, 53, 460498), 4.8, 12.5]","[datetime.datetime(2022, 11, 28, 19, 9, 53, 460498), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 19, 9, 53, 460498), 14.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 9, 53, 460498), 26.0, 230.0]","[datetime.datetime(2022, 11, 28, 19, 9, 53, 460498), 18.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 9, 53, 460498), 3.8, 5.9]"
68,"[datetime.datetime(2022, 11, 28, 19, 9, 54, 614623), 2.8, 3.7]","[datetime.datetime(2022, 11, 28, 19, 9, 54, 614623), 3.6, 5.2]","[datetime.datetime(2022, 11, 28, 19, 9, 54, 614623), 4.8, 12.5]","[datetime.datetime(2022, 11, 28, 19, 9, 54, 614623), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 19, 9, 54, 614623), 14.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 9, 54, 614623), 26.0, 230.0]","[datetime.datetime(2022, 11, 28, 19, 9, 54, 614623), 18.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 9, 54, 614623), 3.8, 5.9]"
69,"[datetime.datetime(2022, 11, 28, 19, 9, 55, 756673), 2.8, 3.7]","[datetime.datetime(2022, 11, 28, 19, 9, 55, 756673), 3.6, 5.2]","[datetime.datetime(2022, 11, 28, 19, 9, 55, 756673), 4.8, 12.0]","[datetime.datetime(2022, 11, 28, 19, 9, 55, 756673), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 19, 9, 55, 756673), 14.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 9, 55, 756673), 26.0, 230.0]","[datetime.datetime(2022, 11, 28, 19, 9, 55, 756673), 18.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 9, 55, 756673), 3.8, 5.8]"
70,"[datetime.datetime(2022, 11, 28, 19, 9, 56, 891743), 2.8, 3.7]","[datetime.datetime(2022, 11, 28, 19, 9, 56, 891743), 3.6, 5.2]","[datetime.datetime(2022, 11, 28, 19, 9, 56, 891743), 4.8, 12.0]","[datetime.datetime(2022, 11, 28, 19, 9, 56, 891743), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 19, 9, 56, 891743), 14.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 9, 56, 891743), 26.0, 230.0]","[datetime.datetime(2022, 11, 28, 19, 9, 56, 891743), 18.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 9, 56, 891743), 3.8, 5.8]"
71,"[datetime.datetime(2022, 11, 28, 19, 9, 58, 29676), 2.8, 3.7]","[datetime.datetime(2022, 11, 28, 19, 9, 58, 29676), 3.6, 5.2]","[datetime.datetime(2022, 11, 28, 19, 9, 58, 29676), 4.8, 12.0]","[datetime.datetime(2022, 11, 28, 19, 9, 58, 29676), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 19, 9, 58, 29676), 14.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 9, 58, 29676), 26.0, 230.0]","[datetime.datetime(2022, 11, 28, 19, 9, 58, 29676), 18.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 9, 58, 29676), 3.8, 5.8]"
72,"[datetime.datetime(2022, 11, 28, 19, 9, 59, 164911), 2.8, 3.7]","[datetime.datetime(2022, 11, 28, 19, 9, 59, 164911), 3.6, 5.2]","[datetime.datetime(2022, 11, 28, 19, 9, 59, 164911), 4.8, 12.0]","[datetime.datetime(2022, 11, 28, 19, 9, 59, 164911), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 19, 9, 59, 164911), 14.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 9, 59, 164911), 26.0, 230.0]","[datetime.datetime(2022, 11, 28, 19, 9, 59, 164911), 18.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 9, 59, 164911), 3.8, 5.8]"
73,"[datetime.datetime(2022, 11, 28, 19, 10, 0, 296564), 2.8, 3.7]","[datetime.datetime(2022, 11, 28, 19, 10, 0, 296564), 3.6, 5.2]","[datetime.datetime(2022, 11, 28, 19, 10, 0, 296564), 4.8, 12.0]","[datetime.datetime(2022, 11, 28, 19, 10, 0, 296564), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 19, 10, 0, 296564), 14.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 10, 0, 296564), 26.0, 230.0]","[datetime.datetime(2022, 11, 28, 19, 10, 0, 296564), 18.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 10, 0, 296564), 3.8, 5.8]"
74,"[datetime.datetime(2022, 11, 28, 19, 10, 1, 433176), 2.8, 3.7]","[datetime.datetime(2022, 11, 28, 19, 10, 1, 433176), 3.6, 5.2]","[datetime.datetime(2022, 11, 28, 19, 10, 1, 433176), 4.8, 12.0]","[datetime.datetime(2022, 11, 28, 19, 10, 1, 433176), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 19, 10, 1, 433176), 14.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 10, 1, 433176), 26.0, 230.0]","[datetime.datetime(2022, 11, 28, 19, 10, 1, 433176), 18.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 10, 1, 433176), 3.8, 5.8]"
75,"[datetime.datetime(2022, 11, 28, 19, 10, 2, 566088), 2.8, 3.7]","[datetime.datetime(2022, 11, 28, 19, 10, 2, 566088), 3.6, 5.2]","[datetime.datetime(2022, 11, 28, 19, 10, 2, 566088), 4.8, 12.0]","[datetime.datetime(2022, 11, 28, 19, 10, 2, 566088), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 19, 10, 2, 566088), 14.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 10, 2, 566088), 26.0, 230.0]","[datetime.datetime(2022, 11, 28, 19, 10, 2, 566088), 18.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 10, 2, 566088), 3.8, 5.8]"
76,"[datetime.datetime(2022, 11, 28, 19, 10, 3, 698939), 2.8, 3.7]","[datetime.datetime(2022, 11, 28, 19, 10, 3, 698939), 3.6, 5.2]","[datetime.datetime(2022, 11, 28, 19, 10, 3, 698939), 4.8, 12.0]","[datetime.datetime(2022, 11, 28, 19, 10, 3, 698939), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 19, 10, 3, 698939), 14.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 10, 3, 698939), 26.0, 230.0]","[datetime.datetime(2022, 11, 28, 19, 10, 3, 698939), 18.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 10, 3, 698939), 3.8, 5.8]"
77,"[datetime.datetime(2022, 11, 28, 19, 10, 4, 838184), 2.8, 3.7]","[datetime.datetime(2022, 11, 28, 19, 10, 4, 838184), 3.6, 5.2]","[datetime.datetime(2022, 11, 28, 19, 10, 4, 838184), 4.8, 12.0]","[datetime.datetime(2022, 11, 28, 19, 10, 4, 838184), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 19, 10, 4, 838184), 14.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 10, 4, 838184), 26.0, 230.0]","[datetime.datetime(2022, 11, 28, 19, 10, 4, 838184), 18.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 10, 4, 838184), 3.8, 5.8]"
78,"[datetime.datetime(2022, 11, 28, 19, 10, 5, 986854), 2.8, 3.7]","[datetime.datetime(2022, 11, 28, 19, 10, 5, 986854), 3.6, 5.2]","[datetime.datetime(2022, 11, 28, 19, 10, 5, 986854), 4.8, 12.0]","[datetime.datetime(2022, 11, 28, 19, 10, 5, 986854), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 19, 10, 5, 986854), 14.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 10, 5, 986854), 26.0, 230.0]","[datetime.datetime(2022, 11, 28, 19, 10, 5, 986854), 18.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 10, 5, 986854), 3.8, 5.8]"
79,"[datetime.datetime(2022, 11, 28, 19, 10, 7, 124446), 2.8, 3.7]","[datetime.datetime(2022, 11, 28, 19, 10, 7, 124446), 3.6, 5.2]","[datetime.datetime(2022, 11, 28, 19, 10, 7, 124446), 4.8, 12.0]","[datetime.datetime(2022, 11, 28, 19, 10, 7, 124446), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 19, 10, 7, 124446), 14.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 10, 7, 124446), 26.0, 230.0]","[datetime.datetime(2022, 11, 28, 19, 10, 7, 124446), 18.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 10, 7, 124446), 3.8, 5.8]"
80,"[datetime.datetime(2022, 11, 28, 19, 10, 8, 273645), 2.8, 3.7]","[datetime.datetime(2022, 11, 28, 19, 10, 8, 273645), 3.6, 5.2]","[datetime.datetime(2022, 11, 28, 19, 10, 8, 273645), 4.8, 12.0]","[datetime.datetime(2022, 11, 28, 19, 10, 8, 273645), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 19, 10, 8, 273645), 14.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 10, 8, 273645), 26.0, 230.0]","[datetime.datetime(2022, 11, 28, 19, 10, 8, 273645), 18.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 10, 8, 273645), 3.8, 5.8]"
