,Aston Charlie,Chilli On Ice,Fizzy Crest,Gable,Woodside Gracie,Stella Star
04-01-2023 10:50:20.391363,"(3.3, 3.95, 3.7666666666666666)","(6.5, 14.0, 10.5)","(2.6, 3.25, 3.13375)","(9.0, 17.0, 16.3125)","(3.6, 6.8, 5.4)","(10.0, 20.0, 14.583333333333334)"
04-01-2023 10:50:21.230884,"(3.3, 3.95, 3.675)","(6.5, 14.0, 10.5)","(2.6, 3.25, 3.14875)","(9.0, 17.0, 16.3125)","(3.6, 6.8, 5.4)","(10.0, 20.0, 14.583333333333334)"
04-01-2023 10:50:22.062195,"(3.3, 3.95, 3.675)","(6.5, 14.0, 10.5)","(2.6, 3.25, 3.14875)","(9.0, 17.0, 16.3125)","(3.6, 6.8, 5.4)","(10.0, 20.0, 14.583333333333334)"
04-01-2023 10:50:22.896435,"(3.3, 3.95, 3.675)","(6.5, 14.0, 10.5)","(2.6, 3.15, 3.045384615384615)","(9.0, 17.0, 16.3125)","(3.6, 6.8, 5.4)","(10.0, 20.0, 14.583333333333334)"
04-01-2023 10:50:23.757359,"(3.3, 3.75, 3.575)","(6.5, 14.0, 10.5)","(2.6, 3.15, 3.045384615384615)","(9.0, 17.0, 16.3125)","(3.6, 6.8, 5.866666666666667)","(10.0, 20.0, 15.666666666666666)"
04-01-2023 10:50:24.618958,"(3.3, 3.75, 3.575)","(7.0, 13.5, 10.875)","(2.6, 3.15, 3.07)","(9.0, 17.0, 16.3125)","(3.7, 6.8, 5.925)","(10.0, 20.0, 16.0)"
04-01-2023 10:50:25.475911,"(3.3, 3.4, 3.36)","(7.0, 13.5, 10.875)","(2.6, 3.15, 3.07)","(9.0, 17.0, 16.3125)","(3.7, 6.8, 5.925)","(10.0, 21.0, 17.0)"
04-01-2023 10:50:26.409518,"(3.3, 3.75, 3.5769230769230766)","(7.0, 13.5, 10.7)","(2.6, 3.15, 3.07)","(9.0, 17.0, 16.3125)","(3.7, 6.8, 5.575)","(10.0, 21.0, 17.0)"
04-01-2023 10:50:27.250916,"(3.3, 3.75, 3.525)","(7.0, 14.0, 11.0)","(2.6, 3.15, 3.07)","(9.0, 17.0, 16.3125)","(3.7, 6.8, 5.575)","(10.0, 21.0, 15.4)"
04-01-2023 10:50:28.123209,"(3.3, 3.75, 3.525)","(7.0, 14.0, 11.0)","(2.6, 3.15, 3.0366666666666666)","(9.0, 17.0, 16.3125)","(3.7, 6.8, 5.575)","(10.0, 21.0, 15.0)"
04-01-2023 10:50:28.973456,"(3.3, 3.75, 3.525)","(7.0, 14.0, 11.0)","(2.6, 3.15, 3.1055555555555556)","(9.0, 17.0, 16.3125)","(3.7, 6.8, 5.575)","(10.0, 14.0, 13.272727272727273)"
04-01-2023 10:50:29.835282,"(3.3, 3.75, 3.57)","(7.0, 14.0, 11.0)","(2.6, 3.15, 3.1055555555555556)","(9.0, 17.0, 16.3125)","(3.7, 6.8, 5.575)","(10.0, 14.0, 13.272727272727273)"
04-01-2023 10:50:30.706780,"(3.3, 3.7, 3.546153846153846)","(7.0, 14.0, 11.0)","(2.6, 3.15, 3.1055555555555556)","(9.0, 17.0, 16.3125)","(3.7, 6.8, 5.575)","(10.0, 14.0, 13.272727272727273)"
04-01-2023 10:50:31.527802,"(3.3, 3.7, 3.5)","(7.0, 14.0, 11.0)","(2.6, 3.15, 3.0366666666666666)","(9.0, 17.0, 16.3125)","(3.7, 6.8, 5.575)","(10.0, 14.0, 13.272727272727273)"
04-01-2023 10:50:32.376984,"(3.3, 3.7, 3.5)","(7.0, 14.0, 11.0)","(2.6, 3.15, 3.0366666666666666)","(9.0, 17.0, 16.3125)","(3.7, 6.8, 5.575)","(10.0, 14.0, 13.272727272727273)"
04-01-2023 10:50:33.231368,"(3.3, 3.7, 3.5)","(7.0, 14.0, 11.0)","(2.6, 3.15, 3.0366666666666666)","(9.0, 17.0, 16.3125)","(3.7, 6.8, 5.575)","(10.0, 14.0, 13.272727272727273)"
04-01-2023 10:50:34.063993,"(3.3, 3.7, 3.5)","(7.0, 14.0, 11.0)","(2.6, 3.15, 3.0366666666666666)","(9.0, 17.0, 16.3125)","(3.7, 6.8, 5.575)","(10.0, 14.0, 13.272727272727273)"
04-01-2023 10:50:34.956249,"(3.3, 3.7, 3.54)","(7.0, 14.0, 11.0)","(2.6, 3.15, 3.0366666666666666)","(9.0, 17.0, 16.3125)","(3.7, 6.8, 5.575)","(10.0, 14.0, 13.272727272727273)"
04-01-2023 10:50:35.810114,"(3.3, 3.7, 3.54)","(7.0, 14.0, 11.0)","(2.6, 3.15, 3.0366666666666666)","(9.0, 17.0, 16.3125)","(3.7, 6.8, 5.575)","(10.0, 14.0, 13.272727272727273)"
04-01-2023 10:50:36.673567,"(3.3, 3.7, 3.54)","(7.0, 14.0, 11.0)","(2.6, 3.15, 3.0366666666666666)","(9.0, 17.0, 16.3125)","(3.7, 6.8, 5.575)","(10.0, 14.0, 13.375)"
04-01-2023 10:50:37.546565,"(3.3, 3.7, 3.54)","(7.0, 14.0, 11.0)","(2.6, 3.15, 3.0366666666666666)","(9.0, 17.0, 16.3125)","(3.7, 6.8, 5.575)","(10.0, 14.0, 13.375)"
04-01-2023 10:50:38.410998,"(3.3, 3.7, 3.54)","(7.0, 14.0, 11.0)","(2.6, 3.15, 3.0366666666666666)","(9.0, 17.0, 15.350000000000001)","(3.7, 6.8, 5.575)","(10.0, 14.0, 13.545454545454545)"
04-01-2023 10:50:39.307305,"(3.3, 3.7, 3.54)","(7.0, 14.0, 11.0)","(2.6, 3.15, 3.07)","(9.0, 16.5, 14.681818181818182)","(3.7, 6.8, 5.575)","(10.0, 14.0, 13.545454545454545)"
04-01-2023 10:50:40.188584,"(3.3, 3.7, 3.54)","(7.0, 14.0, 11.0)","(2.6, 3.15, 3.0593333333333335)","(9.0, 16.5, 12.5625)","(3.7, 6.8, 5.82)","(10.0, 14.0, 13.545454545454545)"
04-01-2023 10:50:41.072282,"(3.3, 3.7, 3.54)","(7.0, 14.0, 11.0)","(2.6, 3.4, 3.132727272727273)","(9.0, 16.5, 12.5625)","(3.7, 6.8, 5.82)","(10.0, 14.0, 13.642857142857142)"
04-01-2023 10:50:41.991507,"(3.3, 3.7, 3.5)","(7.0, 13.5, 11.75)","(2.6, 3.3, 3.1222222222222222)","(9.0, 16.0, 13.333333333333334)","(3.7, 6.6, 6.4799999999999995)","(10.0, 14.0, 13.545454545454545)"
04-01-2023 10:50:42.864308,"(3.3, 3.7, 3.5)","(7.0, 13.5, 11.75)","(2.6, 3.3, 3.0784615384615384)","(9.0, 16.0, 13.333333333333334)","(3.7, 6.6, 6.49090909090909)","(10.0, 14.0, 13.545454545454545)"
04-01-2023 10:50:43.728662,"(3.3, 3.7, 3.5)","(7.0, 13.5, 11.75)","(2.6, 3.3, 3.0784615384615384)","(9.0, 16.0, 13.333333333333334)","(3.7, 6.6, 6.49090909090909)","(10.0, 14.0, 13.545454545454545)"
04-01-2023 10:50:44.592004,"(3.3, 3.7, 3.590909090909091)","(7.0, 13.5, 11.75)","(2.6, 3.3, 3.0784615384615384)","(9.0, 16.0, 13.333333333333334)","(3.7, 6.6, 6.49090909090909)","(10.0, 14.0, 13.545454545454545)"
04-01-2023 10:50:45.434194,"(3.3, 3.6, 3.4846153846153847)","(7.0, 13.5, 11.75)","(2.6, 3.3, 2.9625)","(9.0, 16.0, 13.333333333333334)","(3.7, 6.6, 6.324999999999999)","(10.0, 14.0, 13.545454545454545)"
04-01-2023 10:50:46.264163,"(3.3, 3.6, 3.4846153846153847)","(7.0, 13.5, 11.75)","(2.6, 3.25, 3.161111111111111)","(9.0, 16.0, 13.5)","(3.7, 6.6, 6.324999999999999)","(10.0, 14.0, 13.545454545454545)"
04-01-2023 10:50:47.118638,"(3.3, 3.6, 3.45)","(7.0, 13.5, 11.75)","(2.6, 3.25, 3.161111111111111)","(9.0, 16.0, 13.5)","(3.7, 6.6, 6.324999999999999)","(10.0, 14.0, 13.545454545454545)"
04-01-2023 10:50:47.967023,"(3.3, 3.6, 3.45)","(7.0, 13.5, 11.75)","(2.6, 3.25, 3.161111111111111)","(9.0, 16.0, 13.5)","(3.7, 6.6, 6.324999999999999)","(10.0, 14.0, 17.2)"
04-01-2023 10:50:48.825758,"(3.3, 3.6, 3.45)","(7.0, 13.5, 11.75)","(2.6, 3.25, 3.161111111111111)","(9.0, 16.0, 13.5)","(3.7, 6.6, 6.324999999999999)","(10.0, 20.0, 15.0)"
04-01-2023 10:50:49.675208,"(3.3, 3.6, 3.45)","(7.0, 13.5, 11.75)","(2.6, 3.25, 3.161111111111111)","(9.0, 16.0, 13.5)","(3.7, 6.6, 6.324999999999999)","(10.0, 19.5, 15.0)"
04-01-2023 10:50:50.529093,"(3.3, 3.6, 3.45)","(7.0, 13.5, 11.75)","(2.6, 3.25, 3.161111111111111)","(9.0, 16.0, 13.5)","(3.7, 6.6, 6.1)","(10.0, 19.5, 15.11111111111111)"
04-01-2023 10:50:51.437826,"(3.3, 3.6, 3.518181818181818)","(7.0, 13.5, 11.75)","(2.6, 3.25, 3.161111111111111)","(9.0, 16.0, 13.5)","(3.7, 6.6, 6.433333333333333)","(10.0, 19.0, 14.833333333333334)"
04-01-2023 10:50:52.295085,"(3.3, 3.6, 3.45)","(7.0, 13.5, 11.75)","(2.6, 3.05, 2.995)","(9.0, 16.0, 13.5)","(3.7, 6.6, 6.433333333333333)","(10.0, 19.0, 14.833333333333334)"
04-01-2023 10:50:53.186332,"(3.3, 3.6, 3.45)","(7.0, 13.5, 12.916666666666668)","(2.6, 3.05, 3.0055555555555555)","(9.0, 16.0, 13.5)","(3.7, 6.6, 6.433333333333333)","(10.0, 19.0, 14.833333333333334)"
04-01-2023 10:50:54.039677,"(3.3, 3.6, 3.4846153846153847)","(7.0, 13.5, 12.0)","(2.6, 3.05, 3.0055555555555555)","(9.0, 16.0, 13.5)","(3.7, 6.6, 6.433333333333333)","(10.0, 19.0, 14.833333333333334)"
04-01-2023 10:50:54.900676,"(3.3, 3.6, 3.4846153846153847)","(7.0, 13.5, 12.0)","(2.6, 3.05, 3.0055555555555555)","(9.0, 16.0, 13.5)","(3.7, 6.6, 6.433333333333333)","(10.0, 19.0, 14.833333333333334)"
04-01-2023 10:50:55.727370,"(3.3, 3.6, 3.4153846153846152)","(7.0, 13.5, 12.0)","(2.6, 3.05, 3.0055555555555555)","(9.0, 15.5, 13.75)","(3.7, 6.6, 6.433333333333333)","(10.0, 19.0, 14.833333333333334)"
04-01-2023 10:50:56.548420,"(3.3, 3.6, 3.4153846153846152)","(7.0, 14.0, 12.25)","(2.6, 3.05, 3.0055555555555555)","(9.0, 16.0, 15.285714285714285)","(3.7, 6.8, 5.975)","(10.0, 19.0, 14.833333333333334)"
04-01-2023 10:50:57.363639,"(3.3, 3.6, 3.4153846153846152)","(7.0, 14.0, 12.25)","(2.6, 3.05, 3.0055555555555555)","(9.0, 16.0, 14.571428571428571)","(3.7, 6.8, 5.975)","(10.0, 19.0, 14.833333333333334)"
04-01-2023 10:50:58.224951,"(3.3, 3.6, 3.4153846153846152)","(7.0, 14.0, 12.25)","(2.6, 3.05, 3.0055555555555555)","(9.0, 16.0, 14.571428571428571)","(3.7, 6.8, 5.975)","(10.0, 19.0, 14.833333333333334)"
04-01-2023 10:50:59.078786,"(3.3, 3.6, 3.4875)","(7.0, 14.0, 12.25)","(2.6, 3.05, 2.9522222222222223)","(9.0, 16.0, 14.571428571428571)","(3.7, 6.8, 5.975)","(10.0, 19.0, 14.833333333333334)"
04-01-2023 10:50:59.959288,"(3.3, 3.55, 3.396153846153846)","(7.0, 14.0, 12.25)","(2.6, 3.05, 2.998235294117647)","(9.0, 16.0, 14.571428571428571)","(3.7, 6.8, 5.975)","(10.0, 19.0, 14.833333333333334)"
04-01-2023 10:51:00.845752,"(3.3, 3.55, 3.396153846153846)","(7.0, 14.0, 12.25)","(2.6, 3.05, 2.987142857142857)","(9.0, 16.0, 14.571428571428571)","(3.7, 6.8, 5.975)","(10.0, 19.0, 14.833333333333334)"
04-01-2023 10:51:01.752430,"(3.3, 3.55, 3.396153846153846)","(7.0, 15.0, 11.4)","(2.6, 3.05, 2.987142857142857)","(9.0, 16.0, 15.0)","(3.7, 6.8, 5.975)","(10.0, 19.0, 14.833333333333334)"
04-01-2023 10:51:02.640100,"(3.3, 3.55, 3.396153846153846)","(7.0, 15.0, 11.4)","(2.6, 3.05, 2.987142857142857)","(9.0, 16.0, 15.0)","(3.7, 6.8, 6.266666666666667)","(10.0, 19.0, 14.666666666666668)"
04-01-2023 10:51:03.489641,"(3.3, 3.55, 3.396153846153846)","(7.0, 15.0, 11.4)","(2.6, 3.05, 2.987142857142857)","(9.0, 16.0, 15.0)","(3.7, 6.8, 6.266666666666667)","(10.0, 19.0, 14.666666666666668)"
04-01-2023 10:51:04.352808,"(3.3, 3.55, 3.396153846153846)","(7.0, 15.0, 11.4)","(2.6, 3.05, 2.987142857142857)","(9.0, 16.0, 15.0)","(3.7, 6.8, 6.266666666666667)","(10.0, 18.5, 16.78125)"
04-01-2023 10:51:05.195069,"(3.3, 3.55, 3.396153846153846)","(7.0, 15.0, 11.4)","(2.6, 3.05, 2.998235294117647)","(9.0, 16.0, 15.0)","(3.7, 6.8, 6.266666666666667)","(10.0, 18.5, 18.041666666666664)"
04-01-2023 10:51:06.037106,"(3.3, 3.55, 3.45625)","(7.0, 15.0, 11.4)","(2.6, 3.05, 2.9522222222222223)","(9.0, 16.0, 15.0)","(3.7, 7.0, 6.35)","(10.0, 18.0, 17.583333333333336)"
04-01-2023 10:51:06.865752,"(3.3, 3.55, 3.45625)","(7.0, 15.0, 11.4)","(2.6, 3.05, 2.987142857142857)","(9.0, 16.0, 14.2)","(3.7, 7.0, 6.566666666666666)","(10.0, 18.0, 16.666666666666668)"
04-01-2023 10:51:07.686814,"(3.3, 3.55, 3.45625)","(7.0, 15.0, 11.4)","(2.6, 3.05, 2.984)","(9.0, 16.0, 14.2)","(3.7, 7.0, 6.783333333333333)","(10.0, 18.0, 16.666666666666668)"
04-01-2023 10:51:08.555069,"(3.3, 3.55, 3.45625)","(7.0, 15.0, 11.4)","(2.6, 3.05, 2.984)","(9.0, 16.0, 14.2)","(3.7, 7.0, 6.783333333333333)","(10.0, 18.0, 16.666666666666668)"
04-01-2023 10:51:09.410526,"(3.3, 3.55, 3.45625)","(7.0, 15.0, 11.4)","(2.6, 3.05, 2.984)","(9.0, 16.0, 14.2)","(3.7, 7.0, 6.855555555555556)","(10.0, 18.0, 16.666666666666668)"
04-01-2023 10:51:10.329629,"(3.3, 3.55, 3.45625)","(7.0, 15.0, 11.4)","(2.6, 3.05, 2.984)","(9.0, 16.0, 14.2)","(3.7, 7.0, 6.814285714285714)","(10.0, 18.0, 16.666666666666668)"
04-01-2023 10:51:11.186682,"(3.3, 3.55, 3.45625)","(7.0, 15.0, 11.4)","(2.6, 3.05, 2.984)","(9.0, 16.0, 14.2)","(3.7, 7.0, 6.814285714285714)","(10.0, 18.0, 16.666666666666668)"
04-01-2023 10:51:12.084526,"(3.3, 3.55, 3.45625)","(7.0, 15.0, 11.4)","(2.6, 3.05, 2.984)","(9.0, 16.0, 14.2)","(3.7, 7.0, 6.814285714285714)","(10.0, 18.0, 16.666666666666668)"
04-01-2023 10:51:12.964161,"(3.3, 3.55, 3.45625)","(7.0, 15.0, 11.4)","(2.6, 3.05, 2.915)","(9.0, 16.0, 14.875)","(3.7, 7.0, 6.814285714285714)","(10.0, 18.0, 16.666666666666668)"
04-01-2023 10:51:13.822104,"(3.3, 3.55, 3.45625)","(7.0, 15.0, 11.4)","(2.6, 3.05, 2.985)","(9.0, 16.0, 14.875)","(3.7, 7.0, 6.814285714285714)","(10.0, 18.0, 16.666666666666668)"
04-01-2023 10:51:14.686919,"(3.3, 3.55, 3.45625)","(7.0, 15.0, 11.4)","(2.6, 3.05, 2.985)","(9.0, 16.0, 14.875)","(3.7, 7.0, 6.814285714285714)","(10.0, 18.0, 14.666666666666666)"
04-01-2023 10:51:15.554979,"(3.3, 3.9, 3.854838709677419)","(7.0, 15.0, 11.4)","(2.6, 3.05, 2.985)","(9.0, 16.0, 14.875)","(3.7, 7.0, 6.814285714285714)","(10.0, 18.0, 14.666666666666666)"
04-01-2023 10:51:16.445243,"(3.3, 3.75, 3.65625)","(7.0, 14.5, 13.166666666666666)","(2.6, 3.05, 3.01625)","(9.0, 16.0, 14.0)","(3.7, 7.0, 6.48)","(10.0, 18.0, 16.0)"
04-01-2023 10:51:17.324706,"(3.3, 3.75, 3.6166666666666667)","(7.0, 14.0, 11.666666666666666)","(2.6, 3.05, 3.01625)","(9.0, 15.5, 13.166666666666666)","(3.7, 7.0, 6.48)","(10.0, 17.5, 14.642857142857142)"
04-01-2023 10:51:18.148412,"(3.3, 3.75, 3.6166666666666667)","(7.0, 14.0, 11.277777777777779)","(2.6, 3.05, 3.01625)","(9.0, 15.5, 13.166666666666666)","(3.7, 7.0, 6.48)","(10.0, 17.5, 14.642857142857142)"
04-01-2023 10:51:18.996541,"(3.3, 3.75, 3.6166666666666667)","(7.0, 14.0, 11.277777777777779)","(2.6, 3.05, 3.01625)","(9.0, 15.5, 13.0)","(3.7, 7.0, 6.48)","(10.0, 17.0, 16.0)"
04-01-2023 10:51:19.845354,"(3.3, 3.75, 3.6166666666666667)","(7.0, 14.0, 11.277777777777779)","(2.6, 3.05, 3.01625)","(9.0, 15.5, 13.0)","(3.7, 7.0, 6.48)","(10.0, 17.0, 16.0)"
04-01-2023 10:51:20.692983,"(3.3, 3.75, 3.6166666666666667)","(7.0, 14.0, 11.277777777777779)","(2.6, 3.05, 3.00875)","(9.0, 15.5, 13.0)","(3.7, 7.0, 6.48)","(10.0, 17.0, 16.0)"
04-01-2023 10:51:21.543668,"(3.3, 3.75, 3.6166666666666667)","(7.0, 14.0, 11.277777777777779)","(2.6, 3.05, 3.001111111111111)","(9.0, 15.5, 13.0)","(3.7, 7.0, 6.35)","(10.0, 17.0, 16.0)"
04-01-2023 10:51:22.428559,"(3.3, 3.75, 3.6166666666666667)","(7.0, 14.0, 11.277777777777779)","(2.6, 3.05, 3.001111111111111)","(7.5, 15.5, 13.0)","(3.8, 6.8, 5.944444444444445)","(11.0, 17.0, 16.0)"
04-01-2023 10:51:23.316590,"(3.3, 3.75, 3.67)","(7.0, 14.0, 11.277777777777779)","(2.6, 3.05, 3.001111111111111)","(7.5, 15.5, 14.333333333333334)","(3.8, 6.4, 6.166666666666667)","(11.0, 17.0, 16.0)"
04-01-2023 10:51:24.194962,"(3.3, 3.75, 3.67)","(7.0, 14.0, 11.277777777777779)","(2.6, 3.05, 3.001111111111111)","(7.5, 16.0, 14.0)","(3.8, 6.4, 6.166666666666667)","(11.0, 17.0, 16.0)"
04-01-2023 10:51:25.086466,"(3.3, 3.75, 3.67)","(7.0, 14.0, 11.277777777777779)","(2.6, 3.05, 3.001111111111111)","(7.5, 16.0, 14.0)","(3.8, 6.4, 6.166666666666667)","(11.0, 17.0, 16.0)"
04-01-2023 10:51:25.986682,"(3.3, 3.75, 3.6875)","(7.0, 14.0, 11.666666666666666)","(2.6, 2.94, 2.746451612903226)","(7.5, 16.0, 14.0)","(3.8, 6.4, 6.166666666666667)","(11.0, 17.0, 16.0)"
04-01-2023 10:51:26.878506,"(3.3, 3.75, 3.6875)","(7.0, 14.5, 13.166666666666666)","(2.6, 2.94, 2.7413245033112585)","(7.5, 16.0, 14.0)","(3.8, 6.4, 6.166666666666667)","(11.0, 17.0, 16.0)"
04-01-2023 10:51:27.774028,"(3.3, 3.75, 3.6875)","(7.0, 14.5, 13.928571428571429)","(2.6, 2.94, 2.7413245033112585)","(7.5, 16.0, 14.0)","(3.8, 6.4, 6.166666666666667)","(11.0, 17.0, 16.0)"
04-01-2023 10:51:28.662435,"(3.3, 3.75, 3.6875)","(7.0, 14.5, 13.928571428571429)","(2.6, 2.94, 2.7413245033112585)","(7.5, 16.0, 12.666666666666666)","(3.8, 6.4, 6.166666666666667)","(11.0, 17.0, 16.0)"
04-01-2023 10:51:29.530024,"(3.3, 3.75, 3.6875)","(7.0, 14.5, 13.928571428571429)","(2.6, 2.94, 2.7413245033112585)","(7.5, 15.0, 11.8)","(3.8, 6.4, 6.166666666666667)","(11.0, 17.0, 16.0)"
04-01-2023 10:51:30.345753,"(3.3, 4.0, 3.911111111111111)","(7.0, 14.5, 13.928571428571429)","(2.6, 2.94, 2.746451612903226)","(7.5, 14.0, 12.5)","(3.8, 6.4, 6.166666666666667)","(11.0, 17.0, 16.0)"
04-01-2023 10:51:31.171687,"(3.3, 4.0, 3.963636363636364)","(7.0, 15.0, 13.2)","(2.6, 2.94, 2.7413245033112585)","(7.5, 14.0, 12.928571428571429)","(3.8, 6.4, 6.166666666666667)","(11.0, 17.0, 16.0)"
04-01-2023 10:51:32.025358,"(3.3, 4.0, 3.9611111111111112)","(7.0, 15.0, 12.75)","(2.6, 2.92, 2.7600000000000002)","(7.5, 14.0, 12.75)","(3.8, 6.4, 6.166666666666667)","(11.0, 17.0, 14.666666666666666)"
04-01-2023 10:51:32.889314,"(3.3, 4.0, 3.9681818181818183)","(7.0, 15.0, 12.75)","(2.6, 2.92, 2.753846153846154)","(7.5, 14.0, 12.75)","(3.8, 6.4, 6.166666666666667)","(11.0, 17.0, 14.5)"
04-01-2023 10:51:33.751324,"(3.3, 4.0, 3.9681818181818183)","(7.0, 15.0, 12.75)","(2.6, 2.92, 2.753846153846154)","(7.5, 14.0, 12.4)","(3.8, 6.4, 6.166666666666667)","(11.0, 17.0, 14.5)"
04-01-2023 10:51:34.619872,"(3.3, 4.0, 3.9681818181818183)","(7.0, 15.0, 12.75)","(2.6, 2.9, 2.748888888888889)","(7.5, 14.0, 12.3125)","(3.8, 6.4, 6.166666666666667)","(11.0, 17.0, 14.5)"
04-01-2023 10:51:35.490307,"(3.3, 4.0, 3.9681818181818183)","(7.0, 15.0, 12.75)","(2.6, 2.9, 2.7281818181818185)","(7.5, 14.0, 12.3125)","(3.8, 6.4, 6.166666666666667)","(11.0, 17.0, 14.5)"
04-01-2023 10:51:36.341439,"(3.3, 3.8, 3.75)","(7.0, 15.0, 12.75)","(2.6, 2.9, 2.7350000000000003)","(7.5, 14.0, 12.909090909090908)","(3.8, 6.4, 6.166666666666667)","(11.0, 17.0, 14.666666666666666)"
04-01-2023 10:51:37.223771,"(3.3, 3.8, 3.75)","(7.0, 15.0, 12.75)","(2.6, 2.9, 2.74)","(7.5, 13.5, 12.458333333333334)","(3.8, 6.4, 6.2250000000000005)","(11.0, 17.0, 14.666666666666666)"
04-01-2023 10:51:38.079885,"(3.3, 3.8, 3.75)","(7.0, 15.0, 12.75)","(2.6, 2.9, 2.74)","(7.5, 13.5, 12.458333333333334)","(3.8, 6.4, 6.2250000000000005)","(11.0, 17.0, 14.666666666666666)"
04-01-2023 10:51:38.979032,"(3.3, 3.8, 3.75)","(7.0, 15.0, 12.75)","(2.6, 2.9, 2.74)","(7.5, 13.5, 12.458333333333334)","(3.8, 6.4, 6.2250000000000005)","(11.0, 17.0, 14.666666666666666)"
04-01-2023 10:51:39.823641,"(3.3, 3.8, 3.75)","(7.0, 14.5, 12.785714285714285)","(2.6, 2.9, 2.7350000000000003)","(7.5, 13.5, 12.458333333333334)","(3.8, 6.4, 6.2250000000000005)","(11.0, 17.0, 14.666666666666666)"
04-01-2023 10:51:40.671860,"(3.3, 3.8, 3.75)","(7.0, 14.5, 12.785714285714285)","(2.6, 2.9, 2.74)","(7.5, 13.5, 12.346153846153847)","(3.8, 6.4, 6.2250000000000005)","(11.0, 17.0, 14.666666666666666)"
04-01-2023 10:51:41.512307,"(3.3, 3.8, 3.75)","(7.0, 14.5, 12.785714285714285)","(2.6, 2.9, 2.74)","(7.5, 13.5, 12.346153846153847)","(3.8, 6.4, 6.2250000000000005)","(11.0, 21.0, 15.375)"
04-01-2023 10:51:42.348964,"(3.3, 4.0, 3.95)","(7.0, 14.5, 12.785714285714285)","(2.6, 2.9, 2.74)","(7.5, 13.5, 12.346153846153847)","(3.8, 6.4, 6.2250000000000005)","(11.0, 19.5, 16.75)"
04-01-2023 10:51:43.200089,"(3.3, 3.95, 3.79375)","(7.0, 14.5, 12.785714285714285)","(2.6, 2.9, 2.74)","(7.5, 13.5, 13.1875)","(3.8, 6.4, 6.2250000000000005)","(11.0, 19.0, 17.75)"
04-01-2023 10:51:44.134583,"(3.3, 3.95, 3.853846153846154)","(7.0, 14.5, 12.785714285714285)","(2.6, 2.9, 2.7350000000000003)","(7.5, 13.0, 12.166666666666666)","(3.8, 6.4, 6.2250000000000005)","(11.0, 19.0, 15.666666666666666)"
04-01-2023 10:51:44.970671,"(3.3, 3.95, 3.825)","(7.0, 15.0, 12.3)","(2.6, 2.9, 2.7350000000000003)","(7.5, 13.0, 12.166666666666666)","(3.8, 6.4, 6.2250000000000005)","(11.0, 19.0, 15.666666666666666)"
04-01-2023 10:51:45.865666,"(3.3, 3.95, 3.8136363636363635)","(7.0, 15.0, 12.3)","(2.6, 2.9, 2.7350000000000003)","(7.5, 13.0, 12.166666666666666)","(3.8, 6.4, 6.2250000000000005)","(11.0, 19.0, 16.5)"
04-01-2023 10:51:46.737218,"(3.3, 3.95, 3.85)","(7.0, 15.0, 12.3)","(2.6, 2.9, 2.7350000000000003)","(7.5, 13.0, 12.166666666666666)","(3.8, 6.4, 6.2250000000000005)","(11.0, 19.0, 17.6)"
04-01-2023 10:51:47.643848,"(3.3, 3.95, 3.85)","(7.0, 14.5, 12.785714285714285)","(2.6, 2.9, 2.733846153846154)","(7.5, 13.0, 12.166666666666666)","(3.8, 6.4, 6.2250000000000005)","(11.0, 18.5, 17.6)"
04-01-2023 10:51:48.532783,"(3.3, 3.95, 3.85)","(7.0, 15.0, 12.75)","(2.6, 2.9, 2.733846153846154)","(7.5, 13.0, 12.166666666666666)","(3.8, 6.4, 6.2250000000000005)","(11.0, 18.5, 17.6)"
04-01-2023 10:51:49.394726,"(3.3, 4.2, 4.116666666666667)","(7.0, 15.0, 12.75)","(2.6, 2.9, 2.733846153846154)","(7.5, 13.0, 12.166666666666666)","(3.8, 6.4, 6.2250000000000005)","(11.0, 18.5, 17.6)"
04-01-2023 10:51:50.305403,"(3.3, 3.9, 3.7333333333333334)","(7.0, 15.0, 12.75)","(2.6, 2.9, 2.733846153846154)","(7.5, 13.5, 12.59090909090909)","(3.8, 6.4, 6.2250000000000005)","(11.0, 18.5, 17.6)"
04-01-2023 10:51:51.168011,"(3.3, 3.9, 3.816666666666667)","(7.0, 15.0, 12.75)","(2.6, 2.9, 2.733846153846154)","(7.5, 13.0, 12.166666666666666)","(3.8, 6.4, 6.2250000000000005)","(11.0, 18.5, 17.6)"
04-01-2023 10:51:52.025616,"(3.3, 3.9, 3.816666666666667)","(7.0, 15.0, 12.75)","(2.6, 2.9, 2.75)","(7.5, 13.0, 12.166666666666666)","(3.8, 6.4, 6.2250000000000005)","(11.0, 18.5, 17.6)"
04-01-2023 10:51:52.846667,"(3.3, 3.9, 3.7333333333333334)","(7.0, 15.0, 12.75)","(2.6, 2.9, 2.75)","(7.5, 13.0, 12.166666666666666)","(3.8, 6.4, 6.2250000000000005)","(11.0, 18.5, 17.6)"
04-01-2023 10:51:53.694942,"(3.3, 3.9, 3.7333333333333334)","(7.0, 15.0, 12.75)","(2.6, 2.9, 2.75)","(7.5, 13.0, 12.166666666666666)","(3.8, 6.4, 6.2250000000000005)","(11.0, 18.5, 17.333333333333332)"
