,Bello Beau,Russian Roni,Royal And Tough,Happy Clan,Sharmas Last,Cornelian Bay,Froland,Geegees Gemstone,Jaguar Stone
06-01-2023 16:14:12.749834,"(1.85, 2.16, 2.1459459459459462)","(2.4, 2.8, 2.775)","(12.0, 30.0, 28.0)","(71.0, 160.0, 133.33333333333334)","(19.0, 30.0, 27.0)","(91.0, 150.0, 126.0)","(101.0, 320.0, 240.0)","(91.0, 170.0, 143.33333333333334)","(12.0, 15.0, 13.125)"
06-01-2023 16:14:13.849881,"(1.85, 2.16, 2.1459459459459462)","(2.4, 2.8, 2.75)","(12.0, 30.0, 28.0)","(71.0, 160.0, 133.33333333333334)","(19.0, 30.0, 27.0)","(91.0, 150.0, 126.0)","(101.0, 320.0, 260.0)","(91.0, 170.0, 150.0)","(12.0, 15.0, 13.472222222222221)"
06-01-2023 16:14:14.988029,"(1.85, 2.16, 2.1459459459459462)","(2.4, 2.8, 2.75)","(12.0, 30.0, 28.0)","(71.0, 160.0, 133.33333333333334)","(19.0, 30.0, 27.0)","(91.0, 150.0, 126.0)","(101.0, 320.0, 260.0)","(91.0, 170.0, 150.0)","(12.0, 15.0, 13.472222222222221)"
06-01-2023 16:14:16.165086,"(1.85, 2.16, 2.1459459459459462)","(2.4, 2.8, 2.7895833333333333)","(12.0, 30.0, 28.0)","(71.0, 160.0, 133.33333333333334)","(19.0, 30.0, 27.0)","(91.0, 150.0, 126.0)","(101.0, 320.0, 240.0)","(91.0, 170.0, 150.0)","(12.0, 15.0, 13.69047619047619)"
06-01-2023 16:14:17.323944,"(1.85, 2.16, 2.1459459459459462)","(2.4, 2.8, 2.7895833333333333)","(12.0, 30.0, 28.0)","(71.0, 160.0, 133.33333333333334)","(19.0, 30.0, 27.0)","(91.0, 150.0, 126.0)","(101.0, 320.0, 240.0)","(91.0, 170.0, 150.0)","(12.0, 15.0, 13.69047619047619)"
06-01-2023 16:14:18.414555,"(1.85, 2.16, 2.131111111111111)","(2.4, 2.8, 2.7811764705882354)","(12.0, 30.0, 28.0)","(71.0, 160.0, 133.33333333333334)","(19.0, 30.0, 28.636363636363637)","(91.0, 150.0, 126.0)","(101.0, 320.0, 240.0)","(91.0, 170.0, 150.0)","(12.0, 15.0, 13.69047619047619)"
06-01-2023 16:14:19.568642,"(1.85, 2.16, 2.146315789473684)","(2.4, 2.8, 2.7644444444444445)","(12.0, 30.0, 28.0)","(71.0, 160.0, 133.33333333333334)","(19.0, 30.0, 28.636363636363637)","(91.0, 150.0, 126.0)","(101.0, 320.0, 240.0)","(91.0, 170.0, 150.0)","(12.0, 15.0, 13.69047619047619)"
06-01-2023 16:14:20.752607,"(1.85, 2.16, 2.146315789473684)","(2.4, 2.8, 2.7644444444444445)","(12.0, 30.0, 28.0)","(71.0, 160.0, 133.33333333333334)","(19.0, 30.0, 28.636363636363637)","(91.0, 150.0, 126.0)","(101.0, 320.0, 240.0)","(91.0, 170.0, 150.0)","(12.0, 15.0, 13.552631578947368)"
06-01-2023 16:14:21.864096,"(1.85, 2.16, 2.146315789473684)","(2.4, 2.8, 2.7644444444444445)","(12.0, 30.0, 28.0)","(71.0, 160.0, 133.33333333333334)","(19.0, 30.0, 28.333333333333332)","(91.0, 150.0, 126.0)","(101.0, 320.0, 240.0)","(91.0, 170.0, 150.0)","(12.0, 15.0, 13.928571428571429)"
06-01-2023 16:14:23.009694,"(1.85, 2.16, 2.146315789473684)","(2.4, 2.8, 2.7644444444444445)","(12.0, 30.0, 28.0)","(71.0, 160.0, 130.0)","(19.0, 30.0, 28.333333333333332)","(91.0, 150.0, 126.0)","(101.0, 320.0, 240.0)","(91.0, 170.0, 150.0)","(12.0, 15.0, 13.928571428571429)"
06-01-2023 16:14:24.193452,"(1.85, 2.16, 2.146315789473684)","(2.4, 2.8, 2.7644444444444445)","(12.0, 30.0, 25.125)","(71.0, 160.0, 130.0)","(19.0, 30.0, 28.333333333333332)","(91.0, 150.0, 126.0)","(101.0, 320.0, 240.0)","(91.0, 170.0, 150.0)","(12.0, 15.0, 13.928571428571429)"
06-01-2023 16:14:25.315955,"(1.85, 2.16, 2.146315789473684)","(2.4, 2.8, 2.7644444444444445)","(12.0, 30.0, 25.125)","(71.0, 160.0, 130.0)","(19.0, 30.0, 28.333333333333332)","(91.0, 150.0, 126.0)","(101.0, 320.0, 240.0)","(91.0, 170.0, 150.0)","(12.0, 15.0, 13.928571428571429)"
06-01-2023 16:14:26.457004,"(1.85, 2.16, 2.146315789473684)","(2.4, 2.8, 2.7941463414634145)","(12.0, 30.0, 26.53846153846154)","(71.0, 160.0, 130.0)","(19.0, 30.0, 28.333333333333332)","(91.0, 150.0, 126.0)","(101.0, 320.0, 240.0)","(91.0, 170.0, 150.0)","(12.0, 15.0, 13.928571428571429)"
06-01-2023 16:14:27.684556,"(1.85, 2.16, 2.146315789473684)","(2.4, 2.8, 2.794285714285714)","(12.0, 30.0, 26.53846153846154)","(71.0, 160.0, 130.0)","(19.0, 30.0, 28.285714285714285)","(91.0, 150.0, 126.0)","(101.0, 320.0, 240.0)","(91.0, 170.0, 150.0)","(12.0, 15.0, 13.928571428571429)"
06-01-2023 16:14:28.882327,"(1.85, 2.16, 2.146315789473684)","(2.45, 2.8, 2.777142857142857)","(13.0, 30.0, 26.53846153846154)","(81.0, 160.0, 130.0)","(20.0, 30.0, 28.285714285714285)","(91.0, 150.0, 126.0)","(101.0, 320.0, 240.0)","(91.0, 170.0, 150.0)","(11.0, 15.0, 13.928571428571429)"
06-01-2023 16:14:30.075454,"(1.85, 2.16, 2.146315789473684)","(2.45, 2.8, 2.76)","(13.0, 30.0, 26.904761904761905)","(81.0, 160.0, 130.0)","(20.0, 30.0, 28.285714285714285)","(91.0, 150.0, 126.0)","(101.0, 320.0, 240.0)","(91.0, 170.0, 150.0)","(11.0, 15.0, 13.928571428571429)"
06-01-2023 16:14:31.206307,"(1.85, 2.16, 2.146315789473684)","(2.45, 2.8, 2.7485714285714287)","(13.0, 30.0, 26.904761904761905)","(81.0, 160.0, 130.0)","(20.0, 30.0, 28.285714285714285)","(91.0, 150.0, 126.0)","(101.0, 320.0, 240.0)","(91.0, 170.0, 150.0)","(11.0, 15.0, 13.928571428571429)"
06-01-2023 16:14:32.371901,"(1.85, 2.16, 2.146315789473684)","(2.45, 2.8, 2.7485714285714287)","(13.0, 28.0, 26.333333333333332)","(81.0, 160.0, 130.0)","(20.0, 30.0, 28.285714285714285)","(91.0, 150.0, 126.0)","(101.0, 320.0, 240.0)","(91.0, 170.0, 150.0)","(11.0, 15.0, 13.928571428571429)"
06-01-2023 16:14:33.586855,"(1.85, 2.16, 2.146315789473684)","(2.45, 2.8, 2.7485714285714287)","(13.0, 28.0, 26.333333333333332)","(81.0, 160.0, 130.0)","(20.0, 30.0, 28.285714285714285)","(91.0, 150.0, 126.0)","(101.0, 320.0, 240.0)","(91.0, 170.0, 150.0)","(11.0, 15.0, 13.928571428571429)"
06-01-2023 16:14:34.837831,"(1.85, 2.16, 2.146315789473684)","(2.45, 2.8, 2.7485714285714287)","(13.0, 28.0, 26.142857142857142)","(81.0, 160.0, 130.0)","(20.0, 30.0, 28.285714285714285)","(91.0, 150.0, 126.0)","(101.0, 320.0, 240.0)","(91.0, 170.0, 150.0)","(11.0, 15.0, 13.928571428571429)"
06-01-2023 16:14:36.040206,"(1.85, 2.18, 2.146764705882353)","(2.45, 2.8, 2.7576470588235296)","(13.0, 27.0, 20.75)","(81.0, 160.0, 130.0)","(20.0, 30.0, 28.285714285714285)","(91.0, 150.0, 126.0)","(101.0, 320.0, 240.0)","(91.0, 170.0, 150.0)","(11.0, 15.0, 14.210526315789474)"
06-01-2023 16:14:37.250708,"(1.85, 2.18, 2.146764705882353)","(2.45, 2.8, 2.7576470588235296)","(13.0, 25.0, 21.0)","(81.0, 160.0, 130.0)","(20.0, 30.0, 28.285714285714285)","(91.0, 150.0, 126.0)","(101.0, 320.0, 240.0)","(91.0, 170.0, 150.0)","(11.0, 15.0, 14.210526315789474)"
06-01-2023 16:14:38.495043,"(1.85, 2.18, 2.146764705882353)","(2.45, 2.8, 2.7576470588235296)","(13.0, 25.0, 19.0)","(81.0, 160.0, 130.0)","(20.0, 30.0, 28.285714285714285)","(91.0, 150.0, 126.0)","(101.0, 320.0, 240.0)","(91.0, 170.0, 150.0)","(11.0, 15.0, 13.5)"
06-01-2023 16:14:39.627251,"(1.85, 2.18, 2.146764705882353)","(2.45, 2.8, 2.7576470588235296)","(13.0, 25.0, 19.0)","(81.0, 160.0, 130.0)","(20.0, 30.0, 28.285714285714285)","(91.0, 150.0, 126.0)","(101.0, 320.0, 260.0)","(91.0, 170.0, 150.0)","(11.0, 15.0, 13.5)"
06-01-2023 16:14:40.764096,"(1.85, 2.18, 2.146764705882353)","(2.45, 2.8, 2.7733333333333334)","(13.0, 23.0, 22.844827586206897)","(81.0, 160.0, 130.0)","(20.0, 30.0, 28.285714285714285)","(91.0, 150.0, 126.0)","(101.0, 320.0, 260.0)","(91.0, 170.0, 150.0)","(11.0, 15.0, 13.5)"
06-01-2023 16:14:41.974716,"(1.85, 2.2, 2.1979661016949152)","(2.45, 2.8, 2.7733333333333334)","(13.0, 24.0, 21.0)","(81.0, 160.0, 130.0)","(20.0, 30.0, 28.285714285714285)","(91.0, 150.0, 126.0)","(101.0, 320.0, 240.0)","(91.0, 170.0, 143.33333333333334)","(11.0, 15.0, 13.5)"
06-01-2023 16:14:43.167261,"(1.85, 2.2, 2.1979661016949152)","(2.45, 2.8, 2.7733333333333334)","(13.0, 25.0, 23.714285714285715)","(81.0, 160.0, 130.0)","(20.0, 30.0, 28.285714285714285)","(91.0, 150.0, 126.0)","(101.0, 320.0, 240.0)","(91.0, 170.0, 143.33333333333334)","(11.0, 15.0, 13.5)"
06-01-2023 16:14:44.314262,"(1.85, 2.22, 2.21072463768116)","(2.45, 2.8, 2.7733333333333334)","(13.0, 25.0, 23.714285714285715)","(81.0, 160.0, 130.0)","(20.0, 30.0, 28.285714285714285)","(91.0, 150.0, 126.0)","(101.0, 320.0, 240.0)","(91.0, 170.0, 143.33333333333334)","(11.0, 15.0, 13.5)"
06-01-2023 16:14:45.438465,"(1.85, 2.22, 2.21072463768116)","(2.45, 2.8, 2.7733333333333334)","(13.0, 25.0, 23.714285714285715)","(81.0, 160.0, 130.0)","(20.0, 30.0, 28.285714285714285)","(91.0, 150.0, 126.0)","(101.0, 320.0, 240.0)","(91.0, 170.0, 143.33333333333334)","(11.0, 15.0, 14.625)"
06-01-2023 16:14:46.498953,"(1.85, 2.22, 2.21072463768116)","(2.45, 2.8, 2.7733333333333334)","(13.0, 25.0, 23.4)","(81.0, 160.0, 130.0)","(20.0, 30.0, 28.285714285714285)","(91.0, 150.0, 126.0)","(101.0, 320.0, 240.0)","(91.0, 170.0, 143.33333333333334)","(11.0, 15.0, 14.625)"
06-01-2023 16:14:47.567525,"(1.85, 2.22, 2.21072463768116)","(2.45, 2.8, 2.7733333333333334)","(13.0, 25.0, 23.4)","(81.0, 160.0, 130.0)","(20.0, 30.0, 28.285714285714285)","(91.0, 150.0, 126.0)","(101.0, 320.0, 240.0)","(91.0, 170.0, 143.33333333333334)","(11.0, 15.0, 14.625)"
06-01-2023 16:14:48.714241,"(1.85, 2.22, 2.21072463768116)","(2.45, 2.8, 2.7733333333333334)","(13.0, 25.0, 23.4)","(81.0, 160.0, 115.0)","(20.0, 30.0, 28.285714285714285)","(91.0, 150.0, 126.0)","(101.0, 320.0, 240.0)","(91.0, 170.0, 143.33333333333334)","(11.0, 15.0, 14.625)"
06-01-2023 16:14:49.799833,"(1.85, 2.22, 2.21072463768116)","(2.45, 2.8, 2.7733333333333334)","(13.0, 25.0, 23.4)","(81.0, 160.0, 115.0)","(20.0, 30.0, 28.285714285714285)","(91.0, 150.0, 126.0)","(101.0, 320.0, 215.0)","(91.0, 170.0, 143.33333333333334)","(11.0, 15.0, 14.625)"
06-01-2023 16:14:50.924615,"(1.85, 2.22, 2.21072463768116)","(2.45, 2.8, 2.7733333333333334)","(13.0, 25.0, 23.4)","(81.0, 160.0, 115.0)","(20.0, 30.0, 28.285714285714285)","(91.0, 150.0, 126.0)","(101.0, 320.0, 215.0)","(91.0, 170.0, 143.33333333333334)","(11.0, 15.0, 14.625)"
06-01-2023 16:14:52.018114,"(1.85, 2.22, 2.21072463768116)","(2.45, 2.8, 2.7733333333333334)","(13.0, 25.0, 22.25)","(81.0, 160.0, 115.0)","(20.0, 30.0, 28.285714285714285)","(91.0, 150.0, 126.0)","(101.0, 320.0, 215.0)","(91.0, 170.0, 143.33333333333334)","(11.0, 15.0, 14.625)"
06-01-2023 16:14:53.112065,"(1.85, 2.22, 2.21072463768116)","(2.45, 2.8, 2.7733333333333334)","(13.0, 25.0, 22.25)","(81.0, 160.0, 115.0)","(20.0, 30.0, 28.285714285714285)","(91.0, 150.0, 126.0)","(101.0, 320.0, 215.0)","(91.0, 170.0, 143.33333333333334)","(11.0, 15.0, 14.625)"
06-01-2023 16:14:54.293394,"(1.85, 2.24, 2.217358490566038)","(2.45, 2.8, 2.7733333333333334)","(13.0, 25.0, 22.25)","(81.0, 160.0, 115.0)","(20.0, 30.0, 28.285714285714285)","(91.0, 150.0, 126.0)","(101.0, 320.0, 215.0)","(91.0, 170.0, 143.33333333333334)","(11.0, 15.0, 14.625)"
06-01-2023 16:14:55.534336,"(1.85, 2.24, 2.217358490566038)","(2.45, 2.8, 2.7733333333333334)","(13.0, 25.0, 22.25)","(81.0, 160.0, 115.0)","(20.0, 30.0, 28.285714285714285)","(91.0, 150.0, 126.0)","(101.0, 320.0, 215.0)","(91.0, 170.0, 143.33333333333334)","(11.0, 15.0, 14.625)"
06-01-2023 16:14:56.670057,"(1.85, 2.24, 2.2164285714285716)","(2.45, 2.8, 2.7733333333333334)","(13.0, 25.0, 22.25)","(81.0, 160.0, 115.0)","(20.0, 30.0, 28.285714285714285)","(91.0, 150.0, 126.0)","(101.0, 320.0, 215.0)","(91.0, 170.0, 143.33333333333334)","(11.0, 15.0, 14.625)"
06-01-2023 16:14:57.831337,"(1.85, 2.24, 2.2164285714285716)","(2.45, 2.8, 2.7733333333333334)","(13.0, 25.0, 22.25)","(81.0, 160.0, 115.0)","(20.0, 30.0, 28.285714285714285)","(91.0, 150.0, 126.0)","(101.0, 320.0, 215.0)","(91.0, 170.0, 143.33333333333334)","(11.0, 15.0, 14.625)"
06-01-2023 16:14:59.005517,"(1.85, 2.24, 2.2164285714285716)","(2.45, 2.8, 2.7733333333333334)","(13.0, 25.0, 22.25)","(81.0, 160.0, 115.0)","(20.0, 30.0, 28.285714285714285)","(91.0, 150.0, 126.0)","(101.0, 320.0, 206.25)","(91.0, 170.0, 143.33333333333334)","(11.0, 15.0, 14.625)"
06-01-2023 16:15:00.181221,"(1.85, 2.24, 2.2164285714285716)","(2.45, 2.8, 2.7733333333333334)","(13.0, 25.0, 22.25)","(81.0, 160.0, 115.0)","(20.0, 30.0, 30.571428571428573)","(91.0, 150.0, 130.0)","(101.0, 320.0, 215.0)","(91.0, 170.0, 150.0)","(11.0, 15.0, 15.178571428571429)"
06-01-2023 16:15:01.442065,"(1.85, 2.14, 2.134871794871795)","(2.45, 2.66, 2.644568527918782)","(13.0, 27.0, 25.666666666666668)","(81.0, 160.0, 130.0)","(20.0, 32.0, 29.5)","(91.0, 150.0, 138.0)","(101.0, 320.0, 236.0)","(91.0, 170.0, 162.0)","(11.0, 15.5, 14.868421052631579)"
06-01-2023 16:15:02.696598,"(1.85, 2.2, 2.1944680851063834)","(2.45, 2.72, 2.710967741935484)","(13.0, 25.0, 22.647058823529413)","(81.0, 160.0, 167.5)","(20.0, 32.0, 29.5)","(91.0, 150.0, 130.0)","(101.0, 320.0, 226.66666666666666)","(91.0, 170.0, 156.66666666666666)","(11.0, 15.5, 14.825)"
06-01-2023 16:15:03.881661,"(1.85, 2.2, 2.1944680851063834)","(2.45, 2.72, 2.710967741935484)","(13.0, 25.0, 24.11111111111111)","(81.0, 190.0, 140.0)","(20.0, 32.0, 29.692307692307693)","(91.0, 150.0, 130.0)","(101.0, 320.0, 226.66666666666666)","(91.0, 170.0, 156.66666666666666)","(11.0, 15.5, 14.825)"
06-01-2023 16:15:05.054648,"(1.85, 2.2, 2.1944680851063834)","(2.45, 2.72, 2.7006896551724138)","(13.0, 25.0, 23.0)","(81.0, 180.0, 158.57142857142858)","(20.0, 34.0, 29.692307692307693)","(91.0, 150.0, 143.33333333333334)","(101.0, 320.0, 226.66666666666666)","(91.0, 170.0, 164.0)","(11.0, 15.5, 14.825)"
06-01-2023 16:15:06.198142,"(1.85, 2.2, 2.1944680851063834)","(2.45, 2.72, 2.703529411764706)","(13.0, 25.0, 23.0)","(81.0, 180.0, 170.0)","(20.0, 34.0, 29.692307692307693)","(81.0, 150.0, 143.33333333333334)","(101.0, 320.0, 226.66666666666666)","(91.0, 170.0, 166.25)","(11.0, 15.5, 14.825)"
06-01-2023 16:15:07.300524,"(1.85, 2.2, 2.1855555555555557)","(2.45, 2.72, 2.703529411764706)","(13.0, 25.0, 23.0)","(81.0, 180.0, 154.0)","(20.0, 34.0, 31.166666666666668)","(81.0, 150.0, 144.28571428571428)","(101.0, 320.0, 226.66666666666666)","(91.0, 170.0, 166.25)","(11.0, 15.5, 14.825)"
06-01-2023 16:15:08.545389,"(1.85, 2.2, 2.182439024390244)","(2.45, 2.72, 2.6926829268292685)","(13.0, 25.0, 23.5)","(81.0, 160.0, 154.0)","(20.0, 32.0, 31.166666666666668)","(81.0, 150.0, 144.28571428571428)","(101.0, 320.0, 215.0)","(91.0, 170.0, 166.25)","(11.0, 15.5, 14.857142857142858)"
06-01-2023 16:15:09.724814,"(1.85, 2.2, 2.1835714285714287)","(2.45, 2.72, 2.6752000000000002)","(13.0, 25.0, 23.5)","(81.0, 160.0, 154.0)","(20.0, 32.0, 31.166666666666668)","(81.0, 150.0, 144.28571428571428)","(101.0, 320.0, 215.0)","(91.0, 170.0, 166.25)","(11.0, 15.5, 15.0)"
06-01-2023 16:15:10.816105,"(1.85, 2.2, 2.1835714285714287)","(2.45, 2.72, 2.6752000000000002)","(13.0, 25.0, 23.5)","(81.0, 160.0, 154.0)","(20.0, 32.0, 31.166666666666668)","(81.0, 150.0, 144.28571428571428)","(101.0, 320.0, 215.0)","(91.0, 170.0, 166.25)","(11.0, 15.5, 15.0)"
06-01-2023 16:15:11.853029,"(1.85, 2.2, 2.1835714285714287)","(2.45, 2.72, 2.6752000000000002)","(13.0, 25.0, 23.5)","(81.0, 160.0, 154.0)","(20.0, 32.0, 31.166666666666668)","(81.0, 150.0, 144.28571428571428)","(101.0, 320.0, 215.0)","(91.0, 170.0, 166.25)","(11.0, 15.5, 15.0)"
06-01-2023 16:15:13.004203,"(1.85, 2.2, 2.1835714285714287)","(2.45, 2.72, 2.6752000000000002)","(13.0, 28.0, 24.5)","(81.0, 160.0, 154.0)","(20.0, 32.0, 31.166666666666668)","(81.0, 150.0, 144.28571428571428)","(101.0, 320.0, 215.0)","(91.0, 170.0, 166.25)","(11.0, 15.5, 15.384615384615385)"
06-01-2023 16:15:14.176554,"(1.85, 2.2, 2.1835714285714287)","(2.45, 2.72, 2.6752000000000002)","(13.0, 28.0, 24.5)","(81.0, 160.0, 154.0)","(20.0, 32.0, 31.166666666666668)","(81.0, 150.0, 144.28571428571428)","(101.0, 320.0, 215.0)","(91.0, 170.0, 166.25)","(11.0, 15.5, 15.384615384615385)"
06-01-2023 16:15:15.410829,"(1.85, 2.2, 2.1835714285714287)","(2.45, 2.72, 2.6752000000000002)","(13.0, 28.0, 24.5)","(81.0, 160.0, 155.0)","(20.0, 32.0, 31.166666666666668)","(81.0, 150.0, 144.28571428571428)","(101.0, 320.0, 215.0)","(91.0, 170.0, 166.25)","(11.0, 15.5, 15.384615384615385)"
06-01-2023 16:15:16.561275,"(1.85, 2.2, 2.1825)","(2.45, 2.72, 2.6752000000000002)","(13.0, 28.0, 24.5)","(81.0, 160.0, 155.0)","(20.0, 32.0, 31.166666666666668)","(81.0, 150.0, 144.28571428571428)","(101.0, 320.0, 215.0)","(91.0, 170.0, 166.25)","(11.0, 15.5, 15.384615384615385)"
06-01-2023 16:15:17.721168,"(1.85, 2.2, 2.1825)","(2.45, 2.72, 2.664)","(13.0, 28.0, 24.5)","(81.0, 160.0, 155.0)","(20.0, 32.0, 31.166666666666668)","(81.0, 150.0, 144.28571428571428)","(101.0, 320.0, 215.0)","(91.0, 170.0, 166.25)","(11.0, 15.5, 15.384615384615385)"
06-01-2023 16:15:18.881983,"(1.85, 2.2, 2.1825)","(2.45, 2.72, 2.664)","(13.0, 28.0, 24.5)","(81.0, 160.0, 155.0)","(20.0, 32.0, 31.166666666666668)","(81.0, 150.0, 144.28571428571428)","(101.0, 320.0, 215.0)","(91.0, 170.0, 166.25)","(11.0, 15.5, 15.384615384615385)"
06-01-2023 16:15:20.085320,"(1.85, 2.2, 2.1825)","(2.45, 2.72, 2.664)","(13.0, 28.0, 24.363636363636363)","(81.0, 160.0, 155.0)","(20.0, 32.0, 31.166666666666668)","(81.0, 150.0, 144.28571428571428)","(101.0, 320.0, 215.0)","(91.0, 170.0, 166.25)","(11.0, 15.5, 15.384615384615385)"
06-01-2023 16:15:21.327735,"(1.85, 2.2, 2.1865384615384618)","(2.45, 2.72, 2.664)","(13.0, 25.0, 24.09090909090909)","(81.0, 160.0, 155.0)","(20.0, 32.0, 31.166666666666668)","(81.0, 150.0, 144.28571428571428)","(101.0, 320.0, 215.0)","(91.0, 170.0, 166.25)","(11.0, 15.5, 15.384615384615385)"
06-01-2023 16:15:22.557792,"(1.85, 2.2, 2.1901408450704225)","(2.45, 2.72, 2.68972972972973)","(13.0, 25.0, 24.09090909090909)","(81.0, 160.0, 155.0)","(20.0, 32.0, 31.166666666666668)","(81.0, 150.0, 144.28571428571428)","(101.0, 320.0, 215.0)","(91.0, 170.0, 166.25)","(11.0, 15.5, 15.384615384615385)"
06-01-2023 16:15:23.744450,"(1.85, 2.2, 2.188709677419355)","(2.45, 2.72, 2.671304347826087)","(13.0, 25.0, 24.2)","(81.0, 160.0, 155.0)","(20.0, 32.0, 31.428571428571427)","(81.0, 150.0, 144.28571428571428)","(101.0, 320.0, 240.0)","(91.0, 170.0, 166.25)","(11.0, 15.5, 15.384615384615385)"
06-01-2023 16:15:24.915474,"(1.85, 2.2, 2.190666666666667)","(2.45, 2.72, 2.671304347826087)","(13.0, 25.0, 24.2)","(81.0, 160.0, 155.0)","(20.0, 32.0, 31.428571428571427)","(81.0, 150.0, 144.28571428571428)","(101.0, 320.0, 240.0)","(91.0, 170.0, 166.25)","(11.0, 15.5, 15.384615384615385)"
06-01-2023 16:15:26.020934,"(1.85, 2.2, 2.190666666666667)","(2.45, 2.72, 2.671304347826087)","(13.0, 25.0, 24.2)","(81.0, 160.0, 155.0)","(20.0, 32.0, 31.428571428571427)","(81.0, 150.0, 144.28571428571428)","(101.0, 320.0, 240.0)","(91.0, 170.0, 166.25)","(11.0, 15.5, 15.384615384615385)"
06-01-2023 16:15:27.178417,"(1.85, 2.2, 2.190666666666667)","(2.45, 2.72, 2.671304347826087)","(13.0, 25.0, 24.2)","(81.0, 160.0, 155.0)","(20.0, 32.0, 30.857142857142858)","(81.0, 150.0, 144.28571428571428)","(101.0, 320.0, 240.0)","(91.0, 170.0, 166.25)","(11.0, 15.5, 15.384615384615385)"
06-01-2023 16:15:28.338677,"(1.85, 2.2, 2.170212765957447)","(2.45, 2.72, 2.671304347826087)","(13.0, 25.0, 24.2)","(81.0, 160.0, 155.0)","(20.0, 32.0, 29.333333333333332)","(81.0, 150.0, 144.28571428571428)","(101.0, 320.0, 240.0)","(91.0, 170.0, 166.25)","(11.0, 15.5, 15.384615384615385)"
06-01-2023 16:15:29.498507,"(1.85, 2.2, 2.170212765957447)","(2.45, 2.72, 2.671304347826087)","(13.0, 25.0, 24.2)","(81.0, 160.0, 155.0)","(20.0, 32.0, 29.333333333333332)","(81.0, 150.0, 144.28571428571428)","(101.0, 320.0, 240.0)","(91.0, 170.0, 166.25)","(11.0, 15.5, 15.384615384615385)"
06-01-2023 16:15:30.628261,"(1.85, 2.2, 2.170212765957447)","(2.45, 2.72, 2.671304347826087)","(13.0, 25.0, 24.2)","(81.0, 160.0, 155.0)","(20.0, 32.0, 30.384615384615383)","(81.0, 150.0, 144.28571428571428)","(101.0, 320.0, 240.0)","(91.0, 170.0, 166.25)","(11.0, 15.5, 15.384615384615385)"
06-01-2023 16:15:31.751032,"(1.85, 2.2, 2.187826086956522)","(2.45, 2.72, 2.671304347826087)","(13.0, 25.0, 24.2)","(81.0, 160.0, 155.0)","(20.0, 32.0, 30.384615384615383)","(81.0, 150.0, 144.28571428571428)","(101.0, 320.0, 240.0)","(91.0, 170.0, 166.25)","(11.0, 15.5, 15.384615384615385)"
06-01-2023 16:15:32.864626,"(1.85, 2.2, 2.187826086956522)","(2.45, 2.72, 2.6785185185185187)","(13.0, 25.0, 24.428571428571427)","(81.0, 160.0, 155.0)","(20.0, 32.0, 30.384615384615383)","(81.0, 150.0, 144.28571428571428)","(101.0, 320.0, 240.0)","(91.0, 170.0, 166.25)","(11.0, 15.5, 15.384615384615385)"
06-01-2023 16:15:34.014106,"(1.85, 2.2, 2.187826086956522)","(2.45, 2.72, 2.6610526315789476)","(13.0, 25.0, 24.428571428571427)","(81.0, 160.0, 155.0)","(20.0, 32.0, 30.384615384615383)","(81.0, 150.0, 144.28571428571428)","(101.0, 320.0, 240.0)","(91.0, 170.0, 166.25)","(11.0, 15.5, 15.384615384615385)"
06-01-2023 16:15:35.190129,"(1.85, 2.2, 2.187826086956522)","(2.45, 2.72, 2.6610526315789476)","(13.0, 25.0, 24.428571428571427)","(81.0, 160.0, 155.0)","(20.0, 32.0, 30.384615384615383)","(81.0, 150.0, 144.28571428571428)","(101.0, 320.0, 240.0)","(91.0, 170.0, 166.25)","(11.0, 15.5, 15.384615384615385)"
06-01-2023 16:15:36.340734,"(1.85, 2.2, 2.187826086956522)","(2.45, 2.72, 2.6610526315789476)","(13.0, 25.0, 24.428571428571427)","(81.0, 160.0, 155.0)","(20.0, 32.0, 30.384615384615383)","(81.0, 150.0, 144.28571428571428)","(101.0, 320.0, 240.0)","(91.0, 170.0, 166.25)","(11.0, 15.5, 15.384615384615385)"
06-01-2023 16:15:37.416958,"(1.85, 2.2, 2.187826086956522)","(2.45, 2.72, 2.6610526315789476)","(13.0, 25.0, 24.428571428571427)","(81.0, 160.0, 155.0)","(20.0, 32.0, 30.384615384615383)","(81.0, 150.0, 144.28571428571428)","(101.0, 320.0, 240.0)","(91.0, 170.0, 166.25)","(11.0, 15.5, 15.384615384615385)"
06-01-2023 16:15:38.525387,"(1.85, 2.22, 2.197777777777778)","(2.45, 2.72, 2.6610526315789476)","(13.0, 25.0, 24.2)","(81.0, 160.0, 155.0)","(20.0, 32.0, 30.384615384615383)","(81.0, 150.0, 144.28571428571428)","(101.0, 320.0, 240.0)","(91.0, 170.0, 166.25)","(11.0, 15.5, 15.384615384615385)"
06-01-2023 16:15:39.738165,"(1.85, 2.22, 2.2090909090909094)","(2.45, 2.72, 2.6610526315789476)","(13.0, 25.0, 24.2)","(81.0, 160.0, 155.0)","(20.0, 32.0, 30.384615384615383)","(81.0, 150.0, 144.28571428571428)","(101.0, 320.0, 240.0)","(91.0, 170.0, 166.25)","(11.0, 15.5, 15.2)"
