,Dr Kye,Midnight Breeze,Say You Will,Fuse To Burn,Enraged,Wagner Bale
12-01-2023 17:42:46.571641,"(5.5, 9.6, 5.963636363636363)","(15.0, 60.0, 41.5)","(3.5, 5.5, 3.6208333333333336)","(4.2, 6.2, 4.8)","(4.0, 6.6, 4.1625)","(3.9, 5.8, 4.022222222222222)"
12-01-2023 17:42:47.527471,"(5.5, 9.6, 5.963636363636363)","(15.0, 60.0, 41.5)","(3.5, 5.5, 3.6208333333333336)","(4.2, 6.2, 4.8)","(4.0, 6.6, 4.1625)","(3.9, 5.8, 4.022222222222222)"
12-01-2023 17:42:48.551594,"(5.5, 9.4, 5.945454545454545)","(15.0, 60.0, 41.5)","(3.5, 5.5, 3.6208333333333336)","(4.2, 6.2, 4.8)","(4.0, 6.6, 4.1625)","(3.9, 5.8, 4.022222222222222)"
12-01-2023 17:42:49.462624,"(5.5, 9.4, 5.945454545454545)","(15.0, 60.0, 41.5)","(3.5, 5.5, 3.6208333333333336)","(4.2, 6.2, 4.8)","(4.0, 6.6, 4.1625)","(3.9, 5.8, 4.022222222222222)"
12-01-2023 17:42:50.561078,"(5.5, 9.4, 5.945454545454545)","(15.0, 60.0, 41.5)","(3.5, 5.5, 3.6208333333333336)","(4.2, 6.2, 4.800000000000001)","(4.0, 6.6, 4.1625)","(3.9, 5.8, 4.022222222222222)"
12-01-2023 17:42:51.603293,"(5.5, 9.4, 5.945454545454545)","(15.0, 60.0, 41.5)","(3.5, 5.5, 3.6208333333333336)","(4.2, 6.2, 4.45)","(4.0, 6.6, 4.1625)","(3.9, 5.8, 4.022222222222222)"
12-01-2023 17:42:52.684307,"(5.5, 9.4, 5.945454545454545)","(15.0, 60.0, 41.5)","(3.5, 5.5, 3.6208333333333336)","(4.2, 6.2, 4.45)","(4.0, 6.6, 4.1625)","(3.9, 5.8, 4.022222222222222)"
12-01-2023 17:42:53.759653,"(5.5, 9.4, 5.945454545454545)","(15.0, 60.0, 41.5)","(3.5, 5.5, 3.6208333333333336)","(4.2, 6.2, 4.45)","(4.0, 6.6, 4.1625)","(3.9, 5.8, 4.022222222222222)"
12-01-2023 17:42:54.851021,"(5.5, 9.4, 5.945454545454545)","(15.0, 60.0, 41.5)","(3.5, 5.5, 3.6208333333333336)","(4.2, 6.2, 4.45)","(4.0, 6.6, 4.1625)","(3.9, 5.8, 4.022222222222222)"
12-01-2023 17:42:55.870209,"(5.5, 9.4, 5.945454545454545)","(15.0, 60.0, 41.5)","(3.5, 5.5, 3.6208333333333336)","(4.2, 6.2, 4.45)","(4.0, 6.6, 4.1625)","(3.9, 5.8, 4.022222222222222)"
12-01-2023 17:42:56.802287,"(5.5, 9.4, 5.945454545454545)","(15.0, 60.0, 41.5)","(3.5, 5.5, 3.6208333333333336)","(4.2, 6.2, 4.45)","(4.0, 6.6, 4.1625)","(3.9, 5.8, 4.022222222222222)"
12-01-2023 17:42:57.885109,"(5.5, 9.4, 5.945454545454545)","(15.0, 60.0, 41.5)","(3.5, 5.5, 3.6208333333333336)","(4.2, 6.2, 4.45)","(4.0, 6.6, 4.1625)","(3.9, 5.8, 4.022222222222222)"
12-01-2023 17:42:58.888066,"(5.5, 9.4, 5.945454545454545)","(15.0, 60.0, 42.5)","(3.5, 5.5, 3.6208333333333336)","(4.2, 6.2, 4.45)","(4.0, 6.6, 4.1625)","(3.9, 5.8, 4.022222222222222)"
12-01-2023 17:42:59.857017,"(5.5, 9.4, 5.945454545454545)","(15.0, 60.0, 42.5)","(3.5, 5.5, 3.6208333333333336)","(4.2, 6.2, 4.45)","(4.0, 6.6, 4.1625)","(3.9, 5.8, 4.022222222222222)"
12-01-2023 17:43:00.817641,"(5.5, 9.4, 5.945454545454545)","(15.0, 60.0, 42.5)","(3.5, 5.5, 3.6208333333333336)","(4.2, 6.2, 4.45)","(4.0, 6.6, 4.1625)","(3.9, 5.8, 4.022222222222222)"
12-01-2023 17:43:01.815746,"(5.5, 9.4, 5.945454545454545)","(15.0, 60.0, 42.5)","(3.5, 5.5, 3.6208333333333336)","(4.2, 6.2, 4.45)","(4.0, 6.6, 4.1625)","(3.9, 5.8, 4.022222222222222)"
12-01-2023 17:43:02.682703,"(5.5, 9.4, 5.945454545454545)","(15.0, 60.0, 42.5)","(3.5, 5.5, 3.6208333333333336)","(4.2, 6.2, 4.45)","(4.0, 6.6, 4.1625)","(3.9, 5.8, 4.022222222222222)"
12-01-2023 17:43:03.643716,"(5.5, 9.4, 5.945454545454545)","(15.0, 60.0, 42.5)","(3.5, 5.5, 3.6208333333333336)","(4.2, 6.2, 4.45)","(4.0, 6.6, 4.1625)","(3.9, 5.8, 4.022222222222222)"
12-01-2023 17:43:04.632514,"(5.5, 9.4, 5.945454545454545)","(15.0, 60.0, 42.5)","(3.5, 5.5, 3.6208333333333336)","(4.2, 6.2, 4.45)","(4.0, 6.6, 4.1625)","(3.9, 5.8, 4.022222222222222)"
12-01-2023 17:43:05.549522,"(5.5, 9.4, 5.945454545454545)","(15.0, 60.0, 42.5)","(3.5, 5.5, 3.6208333333333336)","(4.2, 6.2, 4.800000000000001)","(4.0, 6.6, 4.1625)","(3.9, 5.8, 4.022222222222222)"
12-01-2023 17:43:06.678817,"(5.5, 9.4, 5.945454545454545)","(15.0, 60.0, 42.5)","(3.5, 5.5, 3.6208333333333336)","(4.2, 6.2, 4.800000000000001)","(4.0, 6.6, 4.1625)","(3.9, 5.8, 4.022222222222222)"
12-01-2023 17:43:07.730459,"(5.5, 9.4, 5.945454545454545)","(15.0, 60.0, 48.0)","(3.5, 5.5, 3.6208333333333336)","(4.2, 6.2, 4.800000000000001)","(4.0, 6.6, 4.1625)","(3.9, 5.8, 4.022222222222222)"
12-01-2023 17:43:08.672704,"(5.5, 9.4, 5.945454545454545)","(15.0, 50.0, 34.0)","(3.5, 5.5, 3.6208333333333336)","(4.2, 6.2, 4.45)","(4.0, 6.6, 4.1625)","(3.9, 5.8, 4.022222222222222)"
12-01-2023 17:43:09.618731,"(5.5, 9.4, 5.945454545454545)","(15.0, 50.0, 34.0)","(3.5, 5.5, 3.6208333333333336)","(4.2, 6.2, 4.45)","(4.0, 6.6, 4.1625)","(3.9, 5.8, 4.022222222222222)"
12-01-2023 17:43:10.611284,"(5.5, 9.4, 5.945454545454545)","(15.0, 50.0, 34.0)","(3.5, 5.5, 3.6208333333333336)","(4.2, 6.2, 4.45)","(4.0, 6.6, 4.1625)","(3.9, 5.8, 4.022222222222222)"
12-01-2023 17:43:11.751799,"(5.5, 9.4, 5.945454545454545)","(15.0, 50.0, 34.0)","(3.5, 5.5, 3.6208333333333336)","(4.2, 6.2, 4.45)","(4.0, 6.6, 4.1625)","(3.9, 5.8, 4.022222222222222)"
12-01-2023 17:43:12.790429,"(5.5, 9.4, 5.945454545454545)","(15.0, 50.0, 34.0)","(3.5, 5.5, 3.6208333333333336)","(4.2, 6.2, 4.45)","(4.0, 6.6, 4.1625)","(3.9, 5.8, 4.022222222222222)"
12-01-2023 17:43:13.767376,"(5.5, 9.4, 5.945454545454545)","(15.0, 50.0, 34.0)","(3.5, 5.5, 3.6208333333333336)","(4.2, 6.2, 4.45)","(4.0, 6.6, 4.1625)","(3.9, 5.8, 4.022222222222222)"
12-01-2023 17:43:14.833937,"(5.5, 9.4, 5.945454545454545)","(15.0, 50.0, 34.0)","(3.5, 5.5, 3.6208333333333336)","(4.2, 6.2, 4.45)","(4.0, 6.6, 4.1625)","(3.9, 5.8, 4.022222222222222)"
12-01-2023 17:43:15.898717,"(5.5, 9.4, 5.945454545454545)","(15.0, 50.0, 34.0)","(3.5, 5.5, 3.6208333333333336)","(4.2, 6.2, 4.45)","(4.0, 6.6, 4.1625)","(3.9, 5.8, 4.022222222222222)"
12-01-2023 17:43:16.990402,"(5.5, 9.4, 5.945454545454545)","(15.0, 50.0, 34.0)","(3.5, 5.5, 3.6208333333333336)","(4.2, 6.2, 4.45)","(4.0, 6.6, 4.1625)","(3.9, 5.8, 4.022222222222222)"
12-01-2023 17:43:18.079958,"(5.5, 9.4, 5.945454545454545)","(15.0, 50.0, 34.0)","(3.5, 5.5, 3.6208333333333336)","(4.2, 6.2, 4.45)","(4.0, 6.6, 4.1625)","(3.9, 5.8, 4.022222222222222)"
12-01-2023 17:43:19.206657,"(5.5, 9.4, 5.945454545454545)","(15.0, 50.0, 34.0)","(3.5, 5.5, 3.6208333333333336)","(4.2, 6.2, 4.927272727272728)","(4.0, 6.6, 4.1625)","(3.9, 5.8, 4.022222222222222)"
12-01-2023 17:43:20.146677,"(5.5, 9.4, 5.945454545454545)","(15.0, 50.0, 34.0)","(3.5, 5.5, 3.6208333333333336)","(4.2, 6.2, 4.927272727272728)","(4.0, 6.6, 4.1625)","(3.9, 5.8, 4.022222222222222)"
12-01-2023 17:43:21.064340,"(5.5, 9.4, 5.945454545454545)","(15.0, 50.0, 34.0)","(3.5, 5.5, 3.6208333333333336)","(4.2, 6.2, 4.927272727272728)","(4.0, 6.6, 4.1625)","(3.9, 5.8, 4.022222222222222)"
12-01-2023 17:43:22.013022,"(5.5, 9.4, 5.945454545454545)","(15.0, 50.0, 34.0)","(3.5, 5.5, 3.6208333333333336)","(4.2, 6.2, 4.927272727272728)","(4.0, 6.6, 4.1625)","(3.9, 5.8, 4.022222222222222)"
12-01-2023 17:43:23.110298,"(5.5, 9.4, 5.945454545454545)","(15.0, 50.0, 34.0)","(3.5, 5.5, 3.6208333333333336)","(4.2, 6.2, 4.927272727272728)","(4.0, 6.6, 4.1625)","(3.9, 5.8, 4.022222222222222)"
12-01-2023 17:43:24.219897,"(5.5, 9.4, 5.945454545454545)","(15.0, 50.0, 34.0)","(3.5, 5.5, 3.6208333333333336)","(4.2, 6.2, 4.927272727272728)","(4.0, 6.6, 4.1625)","(3.9, 5.8, 4.022222222222222)"
12-01-2023 17:43:25.399592,"(5.5, 9.4, 5.945454545454545)","(15.0, 50.0, 34.0)","(3.5, 5.5, 3.6208333333333336)","(4.2, 6.2, 4.927272727272728)","(4.0, 6.6, 4.1625)","(3.9, 5.8, 4.022222222222222)"
12-01-2023 17:43:26.361568,"(5.5, 9.4, 5.945454545454545)","(15.0, 50.0, 34.0)","(3.5, 5.5, 3.6208333333333336)","(4.2, 6.2, 4.927272727272728)","(4.0, 6.6, 4.1625)","(3.9, 5.8, 4.022222222222222)"
12-01-2023 17:43:27.334567,"(5.5, 9.4, 5.945454545454545)","(15.0, 50.0, 34.0)","(3.5, 5.5, 3.6208333333333336)","(4.2, 6.2, 4.927272727272728)","(4.0, 6.6, 4.1625)","(3.9, 5.8, 4.022222222222222)"
12-01-2023 17:43:28.360926,"(5.5, 9.4, 5.945454545454545)","(15.0, 50.0, 34.0)","(3.5, 5.5, 3.6208333333333336)","(4.2, 6.2, 4.927272727272728)","(4.0, 6.6, 4.1625)","(3.9, 5.8, 4.022222222222222)"
12-01-2023 17:43:29.343978,"(5.5, 9.4, 5.945454545454545)","(15.0, 50.0, 34.0)","(3.5, 5.5, 3.6208333333333336)","(4.2, 6.2, 4.927272727272728)","(4.0, 6.6, 4.1625)","(3.9, 5.8, 4.022222222222222)"
12-01-2023 17:43:30.387884,"(5.5, 9.4, 5.945454545454545)","(15.0, 50.0, 35.0)","(3.5, 5.5, 3.6208333333333336)","(4.2, 6.2, 4.927272727272728)","(4.0, 6.6, 4.1625)","(3.9, 5.8, 4.022222222222222)"
12-01-2023 17:43:31.572535,"(5.5, 9.4, 5.945454545454545)","(15.0, 50.0, 30.666666666666664)","(3.5, 5.5, 3.6208333333333336)","(4.2, 6.2, 4.927272727272728)","(4.0, 6.6, 4.1625)","(3.9, 5.8, 4.022222222222222)"
12-01-2023 17:43:32.702301,"(5.5, 9.4, 5.945454545454545)","(15.0, 50.0, 30.666666666666664)","(3.5, 5.5, 3.6208333333333336)","(4.2, 6.2, 4.927272727272728)","(4.0, 6.6, 4.1625)","(3.9, 5.8, 4.022222222222222)"
12-01-2023 17:43:33.769682,"(5.5, 9.4, 5.945454545454545)","(15.0, 50.0, 30.666666666666664)","(3.5, 5.5, 3.6208333333333336)","(4.2, 6.2, 4.927272727272728)","(4.0, 6.6, 4.1625)","(3.9, 5.8, 4.022222222222222)"
12-01-2023 17:43:34.895112,"(5.5, 9.4, 5.945454545454545)","(15.0, 50.0, 30.666666666666664)","(3.5, 5.5, 3.6208333333333336)","(4.2, 6.2, 4.927272727272728)","(4.0, 6.6, 4.1625)","(3.9, 5.8, 4.022222222222222)"
12-01-2023 17:43:36.109598,"(5.5, 9.4, 5.945454545454545)","(15.0, 50.0, 30.666666666666664)","(3.5, 5.5, 3.6208333333333336)","(4.2, 6.2, 4.927272727272728)","(4.0, 6.6, 4.1625)","(3.9, 5.8, 4.022222222222222)"
12-01-2023 17:43:37.350484,"(5.5, 9.4, 5.945454545454545)","(15.0, 50.0, 30.666666666666664)","(3.5, 5.5, 3.6208333333333336)","(4.2, 6.2, 4.927272727272728)","(4.0, 6.6, 4.1625)","(3.9, 5.8, 4.022222222222222)"
12-01-2023 17:43:38.594281,"(5.5, 9.4, 5.945454545454545)","(15.0, 50.0, 30.666666666666664)","(3.5, 5.5, 3.7029411764705884)","(4.2, 6.2, 4.927272727272728)","(4.0, 6.6, 4.1625)","(3.9, 5.8, 4.022222222222222)"
12-01-2023 17:43:39.701921,"(5.5, 9.4, 5.945454545454545)","(15.0, 50.0, 36.0)","(3.5, 5.6, 3.7029411764705884)","(4.2, 6.2, 4.927272727272728)","(4.0, 6.6, 4.1625)","(3.9, 5.8, 4.022222222222222)"
12-01-2023 17:43:40.816132,"(5.5, 9.4, 5.945454545454545)","(15.0, 50.0, 32.0)","(3.5, 5.6, 3.7029411764705884)","(4.2, 6.2, 4.927272727272728)","(4.0, 6.6, 4.1625)","(3.9, 5.8, 4.022222222222222)"
12-01-2023 17:43:41.947023,"(5.5, 9.4, 5.945454545454545)","(15.0, 50.0, 32.0)","(3.5, 5.6, 3.7029411764705884)","(4.2, 6.2, 4.927272727272728)","(4.0, 6.6, 4.1625)","(3.9, 5.8, 4.022222222222222)"
12-01-2023 17:43:43.136882,"(5.5, 9.4, 5.945454545454545)","(15.0, 50.0, 32.0)","(3.5, 5.6, 4.1)","(4.2, 6.2, 5.325)","(4.0, 6.6, 4.1625)","(3.9, 5.8, 4.022222222222222)"
12-01-2023 17:43:44.306288,"(5.5, 9.4, 5.945454545454545)","(15.0, 50.0, 32.0)","(3.5, 5.6, 4.1)","(4.2, 6.2, 5.325)","(4.0, 6.6, 4.1625)","(3.9, 5.8, 4.022222222222222)"
12-01-2023 17:43:45.430917,"(5.5, 9.4, 5.945454545454545)","(15.0, 50.0, 32.0)","(3.5, 5.6, 3.6781249999999996)","(4.2, 6.2, 5.325)","(4.0, 6.6, 4.1625)","(3.9, 5.8, 4.022222222222222)"
12-01-2023 17:43:46.514747,"(5.5, 9.4, 5.945454545454545)","(15.0, 50.0, 32.0)","(3.5, 5.6, 3.6781249999999996)","(4.2, 6.2, 5.325)","(4.0, 6.6, 4.1625)","(3.9, 5.8, 4.022222222222222)"
12-01-2023 17:43:47.566282,"(5.5, 9.4, 5.945454545454545)","(15.0, 50.0, 32.0)","(3.5, 5.6, 4.0625)","(4.2, 6.2, 5.325)","(4.0, 6.6, 4.1625)","(3.9, 5.8, 4.022222222222222)"
12-01-2023 17:43:48.673400,"(5.5, 9.4, 5.945454545454545)","(15.0, 50.0, 32.0)","(3.5, 5.6, 3.9333333333333336)","(4.2, 6.2, 5.325)","(4.0, 6.6, 4.1625)","(3.9, 5.8, 4.022222222222222)"
12-01-2023 17:43:49.812766,"(5.5, 9.4, 5.945454545454545)","(15.0, 50.0, 32.0)","(3.5, 5.6, 4.171428571428572)","(4.2, 6.2, 5.325)","(4.0, 6.6, 4.1625)","(3.9, 5.8, 4.022222222222222)"
12-01-2023 17:43:50.954814,"(5.5, 9.4, 5.945454545454545)","(15.0, 50.0, 32.0)","(3.5, 5.6, 3.771875)","(4.2, 6.2, 5.325)","(4.0, 6.6, 4.1625)","(3.9, 5.8, 4.022222222222222)"
12-01-2023 17:43:52.075013,"(5.5, 9.4, 5.945454545454545)","(15.0, 50.0, 32.0)","(3.5, 5.6, 4.475)","(4.2, 6.2, 5.325)","(4.0, 6.6, 4.1625)","(3.9, 5.8, 4.022222222222222)"
12-01-2023 17:43:53.211753,"(5.5, 9.4, 5.945454545454545)","(15.0, 50.0, 32.0)","(3.5, 5.6, 4.475)","(4.2, 6.2, 5.325)","(4.0, 6.6, 4.1625)","(3.9, 5.8, 4.022222222222222)"
12-01-2023 17:43:54.294649,"(5.5, 8.6, 5.975)","(15.0, 46.0, 34.5)","(3.5, 5.6, 4.516666666666667)","(4.2, 6.2, 5.325)","(4.0, 6.6, 4.1625)","(3.9, 5.8, 4.022222222222222)"
12-01-2023 17:43:55.193514,"(5.5, 8.6, 5.975)","(15.0, 50.0, 32.0)","(3.5, 5.6, 4.516666666666667)","(4.2, 6.2, 5.325)","(4.0, 6.6, 4.1625)","(3.9, 5.8, 4.022222222222222)"
12-01-2023 17:43:56.293543,"(5.5, 8.6, 5.975)","(15.0, 50.0, 32.0)","(3.5, 5.6, 4.516666666666667)","(4.2, 6.2, 5.325)","(4.0, 6.6, 4.1625)","(3.9, 5.8, 4.022222222222222)"
12-01-2023 17:43:57.422516,"(5.5, 8.6, 5.975)","(15.0, 50.0, 32.0)","(3.5, 5.6, 4.516666666666667)","(4.2, 6.2, 5.325)","(4.0, 6.6, 4.1625)","(3.9, 5.8, 3.925)"
12-01-2023 17:43:58.529127,"(5.5, 8.6, 5.975)","(15.0, 55.0, 33.666666666666664)","(3.5, 5.6, 4.516666666666667)","(4.2, 6.2, 5.325)","(4.0, 6.6, 4.1625)","(3.9, 5.8, 3.925)"
12-01-2023 17:43:59.591096,"(5.5, 8.6, 5.975)","(15.0, 55.0, 27.57142857142857)","(3.5, 5.6, 4.516666666666667)","(4.2, 6.2, 5.325)","(4.0, 6.6, 4.1625)","(3.9, 5.8, 3.925)"
12-01-2023 17:44:00.646783,"(5.5, 8.6, 5.975)","(15.0, 55.0, 25.90909090909091)","(3.5, 5.6, 4.516666666666667)","(4.2, 6.2, 5.325)","(4.0, 6.6, 4.1625)","(3.9, 5.8, 3.8703703703703702)"
12-01-2023 17:44:01.708930,"(5.5, 8.6, 5.975)","(15.0, 55.0, 25.90909090909091)","(3.5, 5.6, 4.4015625)","(4.2, 6.2, 5.640000000000001)","(4.0, 6.6, 5.2)","(3.9, 5.7, 4.528947368421052)"
12-01-2023 17:44:02.857630,"(5.5, 8.4, 7.0)","(15.0, 50.0, 36.5)","(3.5, 5.5, 3.7642857142857142)","(4.2, 6.0, 4.933333333333334)","(4.0, 6.4, 6.0)","(3.9, 5.6, 4.3625)"
12-01-2023 17:44:04.049208,"(5.5, 8.4, 7.933333333333334)","(15.0, 50.0, 36.5)","(3.5, 5.5, 3.7642857142857142)","(4.2, 6.2, 4.933333333333334)","(4.0, 6.4, 6.0)","(3.9, 5.6, 4.4676470588235295)"
12-01-2023 17:44:05.210583,"(5.5, 8.4, 7.933333333333334)","(15.0, 50.0, 36.5)","(3.5, 5.5, 3.7642857142857142)","(4.2, 6.2, 4.933333333333334)","(4.0, 6.4, 6.0)","(3.9, 5.6, 4.041666666666667)"
12-01-2023 17:44:06.312885,"(5.5, 8.4, 7.050000000000001)","(15.0, 50.0, 36.5)","(3.5, 5.5, 3.7642857142857142)","(4.2, 6.2, 4.933333333333334)","(4.0, 6.4, 6.0)","(3.9, 5.6, 4.303571428571429)"
12-01-2023 17:44:07.393646,"(5.5, 8.4, 7.050000000000001)","(15.0, 50.0, 36.5)","(3.5, 5.5, 3.7642857142857142)","(4.2, 6.2, 4.616666666666666)","(4.0, 6.4, 5.300000000000001)","(3.9, 5.6, 4.125)"
12-01-2023 17:44:08.494233,"(5.5, 8.4, 8.192307692307693)","(15.0, 50.0, 41.33333333333333)","(3.5, 5.5, 3.7642857142857142)","(4.2, 6.2, 4.616666666666666)","(4.0, 6.4, 5.300000000000001)","(3.9, 5.5, 4.533333333333333)"
12-01-2023 17:44:09.682440,"(5.5, 8.4, 8.207142857142857)","(15.0, 50.0, 39.09090909090909)","(3.5, 5.5, 3.7642857142857142)","(4.2, 6.2, 4.616666666666666)","(4.0, 6.4, 5.300000000000001)","(3.9, 5.6, 5.3999999999999995)"
12-01-2023 17:44:10.777303,"(5.5, 8.4, 8.207142857142857)","(15.0, 50.0, 44.0)","(3.5, 5.5, 3.7642857142857142)","(4.2, 6.2, 4.616666666666666)","(4.0, 6.4, 6.033333333333333)","(3.9, 5.6, 5.266666666666666)"
12-01-2023 17:44:11.913812,"(5.5, 8.4, 7.1)","(15.0, 50.0, 43.42857142857143)","(3.5, 5.5, 3.7642857142857142)","(4.2, 6.2, 4.616666666666666)","(4.0, 6.4, 6.033333333333333)","(3.9, 5.6, 4.666666666666667)"
12-01-2023 17:44:12.992693,"(5.5, 8.4, 7.1)","(15.0, 50.0, 44.25)","(3.5, 5.5, 3.7642857142857142)","(4.2, 6.2, 4.616666666666666)","(4.0, 6.4, 6.033333333333333)","(3.9, 5.6, 5.2749999999999995)"
12-01-2023 17:44:14.027470,"(5.5, 8.4, 7.1)","(15.0, 50.0, 41.2)","(3.5, 5.5, 3.7642857142857142)","(4.2, 6.2, 4.616666666666666)","(4.0, 6.4, 6.033333333333333)","(3.9, 5.6, 5.0)"
12-01-2023 17:44:15.179621,"(5.5, 8.6, 7.344827586206897)","(15.0, 50.0, 45.55555555555556)","(3.5, 5.5, 3.7642857142857142)","(4.2, 6.2, 4.616666666666666)","(4.0, 6.4, 6.033333333333333)","(3.9, 5.6, 5.16)"
12-01-2023 17:44:16.300041,"(5.5, 8.6, 6.91)","(15.0, 50.0, 38.0)","(3.5, 5.5, 3.7642857142857142)","(4.2, 6.2, 4.616666666666666)","(4.0, 6.4, 6.033333333333333)","(3.9, 5.6, 4.933333333333333)"
12-01-2023 17:44:17.495152,"(5.5, 8.6, 7.509677419354839)","(15.0, 50.0, 38.0)","(3.5, 5.5, 3.7642857142857142)","(4.2, 6.2, 4.616666666666666)","(4.0, 6.4, 4.866666666666667)","(3.9, 5.6, 4.933333333333333)"
12-01-2023 17:44:18.683720,"(5.5, 8.6, 6.371428571428572)","(15.0, 50.0, 38.0)","(3.5, 5.5, 3.7642857142857142)","(4.2, 6.2, 4.616666666666666)","(4.0, 7.0, 4.9)","(3.9, 5.6, 4.933333333333333)"
12-01-2023 17:44:19.810500,"(5.5, 8.6, 6.371428571428572)","(15.0, 50.0, 38.0)","(3.5, 5.5, 3.7642857142857142)","(4.2, 6.2, 4.616666666666666)","(4.0, 7.0, 6.366666666666667)","(3.9, 5.6, 4.933333333333333)"
12-01-2023 17:44:20.853710,"(5.5, 8.6, 6.371428571428572)","(15.0, 50.0, 38.0)","(3.5, 5.5, 3.7642857142857142)","(4.2, 6.2, 4.616666666666666)","(4.0, 6.8, 6.366666666666667)","(3.9, 5.6, 4.933333333333333)"
12-01-2023 17:44:21.942459,"(5.5, 8.6, 6.371428571428572)","(15.0, 50.0, 38.0)","(3.5, 5.5, 3.7642857142857142)","(4.2, 6.2, 4.616666666666666)","(4.0, 6.8, 6.366666666666667)","(3.9, 5.6, 4.933333333333333)"
12-01-2023 17:44:23.028008,"(5.5, 8.6, 6.371428571428572)","(15.0, 50.0, 38.0)","(3.5, 5.5, 3.7642857142857142)","(4.2, 6.2, 4.616666666666666)","(4.0, 6.8, 6.366666666666667)","(3.9, 5.6, 4.933333333333333)"
12-01-2023 17:44:24.172418,"(5.5, 8.6, 6.36)","(15.0, 50.0, 38.0)","(3.5, 5.5, 3.7642857142857142)","(4.2, 6.2, 4.616666666666666)","(4.0, 6.8, 6.366666666666667)","(3.9, 5.6, 4.933333333333333)"
12-01-2023 17:44:25.328151,"(5.5, 8.6, 6.36)","(15.0, 50.0, 38.0)","(3.5, 5.5, 3.7642857142857142)","(4.2, 6.2, 4.616666666666666)","(4.0, 6.8, 6.366666666666667)","(3.9, 5.6, 4.933333333333333)"
12-01-2023 17:44:26.422046,"(5.5, 8.6, 7.571428571428571)","(15.0, 50.0, 38.0)","(3.5, 5.5, 3.7642857142857142)","(4.2, 6.2, 4.616666666666666)","(4.0, 6.8, 6.366666666666667)","(3.9, 5.6, 4.933333333333333)"
12-01-2023 17:44:27.515796,"(5.5, 8.6, 7.3999999999999995)","(15.0, 50.0, 38.0)","(3.5, 5.5, 3.74)","(4.2, 6.2, 4.616666666666666)","(4.0, 6.8, 6.366666666666667)","(3.9, 5.6, 4.933333333333333)"
12-01-2023 17:44:28.572600,"(5.5, 8.6, 7.933333333333333)","(15.0, 50.0, 38.0)","(3.5, 5.3, 3.74)","(4.2, 6.2, 4.616666666666666)","(4.0, 6.8, 6.366666666666667)","(3.9, 5.6, 5.0)"
12-01-2023 17:44:29.736366,"(5.5, 8.6, 7.933333333333333)","(15.0, 50.0, 38.0)","(3.5, 5.2, 3.95)","(4.2, 6.2, 4.616666666666666)","(4.0, 6.8, 6.366666666666667)","(3.9, 5.4, 5.0)"
12-01-2023 17:44:30.911824,"(5.5, 8.6, 7.933333333333333)","(15.0, 50.0, 38.0)","(3.5, 5.2, 3.95)","(4.2, 6.2, 4.616666666666666)","(4.0, 6.8, 6.366666666666667)","(3.9, 5.4, 5.0)"
12-01-2023 17:44:32.063888,"(5.5, 8.6, 7.933333333333333)","(15.0, 50.0, 38.0)","(3.5, 5.2, 3.95)","(4.2, 6.2, 4.616666666666666)","(4.0, 6.8, 6.366666666666667)","(3.9, 5.4, 5.0)"
12-01-2023 17:44:33.164153,"(5.5, 8.6, 7.933333333333333)","(15.0, 50.0, 38.0)","(3.5, 5.2, 3.95)","(4.2, 6.2, 4.616666666666666)","(4.0, 6.8, 6.366666666666667)","(3.9, 5.4, 5.0)"
12-01-2023 17:44:34.306313,"(5.5, 8.6, 7.933333333333333)","(15.0, 46.0, 39.0)","(3.5, 5.1, 4.35)","(4.2, 6.2, 4.616666666666666)","(4.0, 6.8, 6.366666666666667)","(3.9, 5.4, 5.0)"
12-01-2023 17:44:35.296504,"(5.5, 8.6, 7.933333333333333)","(15.0, 46.0, 39.0)","(3.5, 5.0, 4.35)","(4.2, 6.2, 4.616666666666666)","(4.0, 6.8, 6.366666666666667)","(3.9, 5.4, 5.0)"
12-01-2023 17:44:36.448643,"(5.5, 8.6, 7.933333333333333)","(15.0, 46.0, 39.0)","(3.5, 5.0, 4.35)","(4.2, 6.2, 4.616666666666666)","(4.0, 6.8, 6.366666666666667)","(3.9, 5.4, 5.0)"
12-01-2023 17:44:37.643453,"(5.5, 8.6, 7.933333333333333)","(15.0, 46.0, 39.0)","(3.5, 5.0, 4.35)","(4.2, 6.2, 4.616666666666666)","(4.0, 6.8, 4.85)","(3.9, 5.4, 5.0)"
12-01-2023 17:44:38.677918,"(5.5, 8.6, 7.933333333333333)","(15.0, 46.0, 39.0)","(3.5, 5.0, 4.35)","(4.2, 6.2, 4.616666666666666)","(4.0, 6.8, 6.199999999999999)","(3.9, 5.4, 5.0)"
12-01-2023 17:44:39.753550,"(5.5, 8.6, 7.933333333333333)","(15.0, 46.0, 39.0)","(3.5, 5.0, 4.35)","(4.2, 6.2, 4.616666666666666)","(4.0, 6.6, 6.199999999999999)","(3.9, 5.4, 5.0)"
12-01-2023 17:44:40.806560,"(5.5, 8.6, 7.933333333333333)","(15.0, 46.0, 39.0)","(3.5, 5.0, 4.35)","(4.2, 6.2, 4.68)","(4.0, 6.6, 6.199999999999999)","(3.9, 5.4, 5.0)"
