,Willy Can Do,Rose Danae,Why Not Jules,Still In Love,Why Not Lilah,Forever A Dream
10-01-2023 15:56:02.798986,"(2.05, 2.42, 2.384)","(12.0, 17.5, 15.5)","(5.5, 7.2, 6.36)","(5.0, 7.0, 6.7)","(7.5, 14.5, 12.944444444444445)","(5.5, 8.8, 7.911111111111111)"
10-01-2023 15:56:03.846598,"(2.05, 2.42, 2.384)","(12.0, 17.5, 13.970588235294118)","(5.5, 7.2, 6.36)","(5.0, 7.0, 6.7)","(7.5, 14.5, 13.0)","(5.5, 8.8, 8.254545454545454)"
10-01-2023 15:56:04.761752,"(2.05, 2.42, 2.384)","(12.0, 17.0, 14.428571428571429)","(5.5, 7.2, 6.36)","(5.0, 7.0, 6.7)","(7.5, 14.5, 13.0)","(5.5, 8.8, 8.3)"
10-01-2023 15:56:05.759306,"(2.05, 2.42, 2.384)","(12.0, 17.0, 13.727272727272727)","(5.5, 7.2, 6.36)","(5.0, 7.4, 7.275)","(7.5, 14.5, 13.0)","(5.5, 8.8, 8.3)"
10-01-2023 15:56:06.789075,"(2.05, 2.42, 2.384)","(12.0, 17.0, 13.727272727272727)","(5.5, 7.2, 6.36)","(5.0, 7.4, 7.275)","(7.5, 14.5, 13.0)","(5.5, 8.8, 8.3)"
10-01-2023 15:56:07.669119,"(2.05, 2.42, 2.404)","(12.0, 17.0, 13.727272727272727)","(5.5, 7.2, 6.36)","(5.0, 7.4, 7.050000000000001)","(7.5, 14.5, 13.0)","(5.5, 8.8, 8.3)"
10-01-2023 15:56:08.570687,"(2.05, 2.42, 2.385)","(12.0, 17.0, 13.727272727272727)","(5.5, 7.2, 6.36)","(5.0, 7.4, 7.0)","(7.5, 14.5, 13.0)","(5.5, 8.8, 8.3)"
10-01-2023 15:56:09.559368,"(2.05, 2.42, 2.342222222222222)","(12.0, 17.0, 14.0)","(5.5, 7.2, 6.36)","(5.0, 7.4, 7.2)","(7.5, 14.5, 13.0)","(5.5, 8.8, 8.3)"
10-01-2023 15:56:10.471900,"(2.05, 2.42, 2.3341935483870966)","(12.0, 17.0, 14.5625)","(5.5, 7.2, 6.36)","(5.0, 7.4, 7.2)","(7.5, 14.5, 13.0)","(5.5, 8.8, 8.3)"
10-01-2023 15:56:11.315525,"(2.05, 2.42, 2.3341935483870966)","(12.0, 17.0, 14.5625)","(5.5, 7.2, 6.36)","(5.0, 7.4, 7.2)","(7.5, 14.5, 13.0)","(5.5, 8.8, 8.3)"
10-01-2023 15:56:12.210185,"(2.05, 2.42, 2.3341935483870966)","(12.0, 17.0, 14.5625)","(5.5, 7.2, 6.36)","(5.0, 7.4, 7.2)","(7.5, 14.5, 13.0)","(5.5, 8.8, 8.3)"
10-01-2023 15:56:13.164420,"(2.05, 2.42, 2.3114285714285714)","(12.0, 17.0, 14.5625)","(5.5, 7.2, 6.36)","(5.0, 7.4, 7.2)","(7.5, 14.5, 13.0)","(5.5, 8.8, 8.3)"
10-01-2023 15:56:14.037312,"(2.05, 2.42, 2.3114285714285714)","(12.0, 17.0, 14.5625)","(5.5, 7.2, 6.36)","(5.0, 7.4, 7.2)","(7.5, 14.5, 13.0)","(5.5, 8.8, 8.3)"
10-01-2023 15:56:14.992611,"(2.05, 2.42, 2.3114285714285714)","(12.0, 17.0, 14.5625)","(5.5, 7.2, 6.36)","(5.0, 7.6, 6.464285714285714)","(7.5, 14.5, 12.863636363636363)","(5.5, 8.8, 8.3)"
10-01-2023 15:56:15.943069,"(2.05, 2.42, 2.3114285714285714)","(12.0, 16.5, 15.166666666666666)","(5.5, 7.2, 6.36)","(5.0, 7.6, 6.636363636363636)","(7.5, 14.5, 13.5)","(5.5, 8.8, 8.657142857142857)"
10-01-2023 15:56:16.930367,"(2.05, 2.42, 2.3114285714285714)","(12.0, 16.0, 14.833333333333334)","(5.5, 7.2, 6.36)","(5.0, 7.6, 6.636363636363636)","(7.5, 14.5, 13.5)","(5.5, 9.0, 8.4)"
10-01-2023 15:56:17.925788,"(2.05, 2.42, 2.3496296296296295)","(12.0, 15.0, 13.75)","(5.5, 7.2, 6.36)","(5.0, 7.6, 6.266666666666667)","(7.5, 14.5, 13.5)","(5.5, 9.0, 8.4)"
10-01-2023 15:56:18.899995,"(2.05, 2.42, 2.3442105263157895)","(12.0, 15.0, 13.75)","(5.5, 7.2, 6.36)","(5.0, 7.6, 7.25)","(7.5, 14.5, 13.166666666666666)","(5.5, 9.0, 8.26153846153846)"
10-01-2023 15:56:19.799548,"(2.05, 2.42, 2.3442105263157895)","(12.0, 15.0, 13.75)","(5.5, 7.2, 6.36)","(5.0, 7.4, 7.16)","(7.5, 14.5, 13.166666666666666)","(5.5, 9.0, 8.26153846153846)"
10-01-2023 15:56:20.830799,"(2.05, 2.42, 2.3457142857142856)","(12.0, 15.0, 13.75)","(5.5, 7.2, 6.36)","(5.0, 7.4, 7.025)","(7.5, 14.5, 13.166666666666666)","(5.5, 9.0, 8.26153846153846)"
10-01-2023 15:56:21.819973,"(2.05, 2.42, 2.3457142857142856)","(12.0, 15.0, 13.75)","(5.5, 7.2, 6.36)","(5.0, 7.4, 6.9)","(7.5, 14.5, 13.166666666666666)","(5.5, 9.0, 8.26153846153846)"
10-01-2023 15:56:22.787972,"(2.05, 2.42, 2.3457142857142856)","(12.0, 15.0, 13.75)","(5.5, 7.2, 6.36)","(5.0, 7.4, 6.9)","(7.5, 14.5, 13.166666666666666)","(5.5, 9.0, 8.26153846153846)"
10-01-2023 15:56:23.790185,"(2.05, 2.42, 2.3457142857142856)","(12.0, 15.0, 13.75)","(5.5, 7.2, 6.36)","(5.0, 7.4, 7.0)","(7.5, 14.5, 13.166666666666666)","(5.5, 9.0, 8.26153846153846)"
10-01-2023 15:56:24.825443,"(2.05, 2.42, 2.3457142857142856)","(12.0, 15.0, 13.75)","(5.5, 7.2, 6.36)","(5.0, 7.2, 7.0)","(7.5, 14.5, 13.166666666666666)","(5.5, 9.0, 8.26153846153846)"
10-01-2023 15:56:25.813657,"(2.05, 2.42, 2.3457142857142856)","(12.0, 15.0, 13.75)","(5.5, 7.2, 6.36)","(5.0, 7.4, 6.828571428571429)","(7.5, 14.5, 13.166666666666666)","(5.5, 9.0, 8.26153846153846)"
10-01-2023 15:56:26.732285,"(2.05, 2.42, 2.345333333333333)","(12.0, 15.0, 13.75)","(5.5, 7.2, 6.36)","(5.0, 7.4, 6.828571428571429)","(7.5, 14.5, 13.166666666666666)","(5.5, 9.0, 8.26153846153846)"
10-01-2023 15:56:27.843074,"(2.05, 2.42, 2.345333333333333)","(12.0, 15.0, 13.75)","(5.5, 7.0, 6.36)","(5.0, 7.4, 6.828571428571429)","(7.5, 14.5, 13.166666666666666)","(5.5, 9.0, 8.26153846153846)"
10-01-2023 15:56:28.904769,"(2.05, 2.42, 2.345333333333333)","(12.0, 15.0, 13.75)","(5.5, 7.2, 6.36)","(5.0, 7.4, 6.828571428571429)","(7.5, 14.5, 13.166666666666666)","(5.5, 9.0, 8.26153846153846)"
10-01-2023 15:56:29.865701,"(2.05, 2.42, 2.345333333333333)","(12.0, 15.0, 13.75)","(5.5, 7.2, 6.36)","(5.0, 7.4, 6.828571428571429)","(7.5, 14.5, 13.166666666666666)","(5.5, 9.0, 8.26153846153846)"
10-01-2023 15:56:30.821054,"(2.05, 2.42, 2.356)","(12.0, 15.0, 13.75)","(5.5, 7.2, 6.36)","(5.0, 7.4, 6.828571428571429)","(7.5, 14.5, 13.166666666666666)","(5.5, 9.0, 8.26153846153846)"
10-01-2023 15:56:31.819292,"(2.05, 2.42, 2.356)","(12.0, 15.0, 13.75)","(5.5, 7.2, 6.36)","(5.0, 7.4, 6.828571428571429)","(7.5, 14.5, 13.166666666666666)","(5.5, 9.0, 8.26153846153846)"
10-01-2023 15:56:32.786260,"(2.05, 2.42, 2.356)","(12.0, 15.0, 13.75)","(5.5, 7.2, 6.36)","(5.0, 7.4, 6.828571428571429)","(7.5, 14.5, 13.166666666666666)","(5.5, 9.0, 8.26153846153846)"
10-01-2023 15:56:33.761538,"(2.05, 2.42, 2.356)","(12.0, 15.0, 13.75)","(5.5, 7.2, 6.36)","(5.0, 7.4, 6.828571428571429)","(7.5, 14.5, 13.166666666666666)","(5.5, 9.0, 8.26153846153846)"
10-01-2023 15:56:34.682094,"(2.05, 2.42, 2.356)","(12.0, 15.0, 13.75)","(5.5, 7.2, 6.36)","(5.0, 7.4, 6.828571428571429)","(7.5, 14.5, 13.166666666666666)","(5.5, 9.0, 8.26153846153846)"
10-01-2023 15:56:35.758178,"(2.05, 2.42, 2.356)","(12.0, 15.0, 13.75)","(5.5, 7.2, 6.36)","(5.0, 7.4, 6.65)","(7.5, 14.5, 13.166666666666666)","(5.5, 9.0, 8.26153846153846)"
10-01-2023 15:56:36.804338,"(2.05, 2.42, 2.356)","(12.0, 15.0, 13.75)","(5.5, 7.2, 6.36)","(5.0, 7.4, 6.65)","(7.5, 14.5, 13.166666666666666)","(5.5, 9.0, 8.26153846153846)"
10-01-2023 15:56:37.786225,"(2.05, 2.42, 2.356)","(12.0, 15.0, 13.75)","(5.5, 7.2, 6.36)","(5.0, 7.2, 6.88)","(7.5, 14.5, 13.166666666666666)","(5.5, 9.0, 8.26153846153846)"
10-01-2023 15:56:38.726101,"(2.05, 2.42, 2.356)","(12.0, 15.0, 13.75)","(5.5, 7.2, 6.36)","(5.0, 7.2, 6.88)","(7.5, 14.5, 13.166666666666666)","(5.5, 9.0, 8.26153846153846)"
10-01-2023 15:56:39.730954,"(2.05, 2.44, 2.415)","(12.0, 15.0, 13.75)","(5.5, 7.2, 6.36)","(5.0, 7.2, 6.666666666666667)","(7.5, 14.5, 13.166666666666666)","(5.5, 9.0, 8.26153846153846)"
10-01-2023 15:56:40.708796,"(2.05, 2.44, 2.415)","(12.0, 15.0, 13.75)","(5.5, 7.2, 6.36)","(5.0, 7.2, 6.342857142857143)","(7.5, 14.5, 13.166666666666666)","(5.5, 9.0, 8.26153846153846)"
10-01-2023 15:56:41.662843,"(2.05, 2.44, 2.415)","(12.0, 15.0, 13.75)","(5.5, 7.2, 6.36)","(5.0, 7.0, 6.6)","(7.5, 14.5, 13.166666666666666)","(5.5, 9.0, 8.26153846153846)"
10-01-2023 15:56:42.631413,"(2.05, 2.44, 2.415)","(12.0, 15.0, 13.75)","(5.5, 7.2, 6.36)","(5.0, 7.2, 6.078260869565217)","(7.5, 14.5, 13.166666666666666)","(5.5, 9.0, 8.26153846153846)"
10-01-2023 15:56:43.622787,"(2.05, 2.44, 2.415)","(12.0, 15.0, 13.75)","(5.5, 7.2, 6.36)","(5.0, 7.0, 6.6)","(7.5, 14.5, 13.25)","(5.5, 9.0, 8.26153846153846)"
10-01-2023 15:56:44.599096,"(2.05, 2.44, 2.415)","(12.0, 15.0, 13.75)","(5.5, 7.2, 6.36)","(5.0, 7.0, 6.5)","(7.5, 14.0, 13.25)","(5.5, 9.0, 8.26153846153846)"
10-01-2023 15:56:45.572668,"(2.05, 2.44, 2.4323076923076923)","(12.0, 15.0, 13.75)","(5.5, 7.2, 6.36)","(5.0, 7.0, 6.2631578947368425)","(7.5, 14.0, 13.25)","(5.5, 9.0, 8.26153846153846)"
10-01-2023 15:56:46.580817,"(2.05, 2.44, 2.4323076923076923)","(12.0, 15.0, 13.75)","(5.5, 7.2, 6.36)","(5.0, 7.0, 6.2631578947368425)","(7.5, 14.0, 13.25)","(5.5, 9.0, 8.26153846153846)"
10-01-2023 15:56:47.566307,"(2.05, 2.44, 2.4323076923076923)","(12.0, 15.0, 13.75)","(5.5, 7.2, 6.36)","(5.0, 6.8, 6.56)","(7.5, 14.0, 13.25)","(5.5, 9.0, 8.26153846153846)"
10-01-2023 15:56:48.561919,"(2.05, 2.44, 2.4323076923076923)","(12.0, 15.0, 13.75)","(5.5, 7.2, 6.36)","(5.0, 6.8, 6.56)","(7.5, 14.0, 13.25)","(5.5, 9.0, 8.26153846153846)"
10-01-2023 15:56:49.629181,"(2.05, 2.44, 2.4323076923076923)","(12.0, 15.0, 13.75)","(5.5, 7.2, 6.15)","(5.0, 6.8, 6.5)","(7.5, 14.0, 13.25)","(5.5, 9.0, 8.26153846153846)"
10-01-2023 15:56:50.546804,"(2.05, 2.44, 2.4323076923076923)","(12.0, 15.0, 13.75)","(5.5, 7.2, 6.15)","(5.0, 6.8, 6.5)","(7.5, 14.0, 13.25)","(5.5, 9.0, 8.26153846153846)"
10-01-2023 15:56:51.571989,"(2.0, 2.44, 2.4323076923076923)","(11.0, 15.0, 13.75)","(6.0, 7.2, 6.252631578947368)","(5.0, 6.8, 6.65)","(7.5, 14.0, 13.25)","(5.5, 9.0, 8.26153846153846)"
10-01-2023 15:56:52.617906,"(2.0, 2.44, 2.4323076923076923)","(11.0, 15.0, 13.75)","(6.0, 7.2, 6.252631578947368)","(5.0, 6.8, 6.685714285714286)","(7.5, 14.0, 13.25)","(5.5, 9.0, 8.26153846153846)"
10-01-2023 15:56:53.507308,"(2.0, 2.44, 2.4323076923076923)","(11.0, 15.0, 13.75)","(6.0, 7.2, 6.252631578947368)","(5.0, 6.8, 6.685714285714286)","(7.5, 14.0, 13.25)","(5.5, 9.0, 8.26153846153846)"
10-01-2023 15:56:54.395633,"(2.0, 2.44, 2.4323076923076923)","(11.0, 15.0, 13.75)","(6.0, 7.0, 6.5)","(5.0, 6.8, 6.64)","(7.5, 14.0, 13.25)","(5.5, 9.0, 8.26153846153846)"
10-01-2023 15:56:55.453736,"(2.0, 2.44, 2.4323076923076923)","(11.0, 15.0, 13.75)","(6.0, 7.0, 6.222222222222222)","(5.0, 6.8, 6.64)","(7.5, 14.0, 13.25)","(5.5, 9.0, 8.26153846153846)"
10-01-2023 15:56:56.404993,"(2.0, 2.44, 2.432857142857143)","(11.0, 15.0, 13.75)","(6.0, 7.0, 6.222222222222222)","(5.0, 6.8, 6.64)","(7.5, 14.0, 13.25)","(5.5, 9.0, 8.26153846153846)"
10-01-2023 15:56:57.439985,"(2.0, 2.44, 2.432857142857143)","(11.0, 15.0, 13.75)","(6.0, 7.0, 6.125)","(5.0, 6.8, 6.64)","(7.5, 14.0, 13.25)","(5.5, 9.0, 8.26153846153846)"
10-01-2023 15:56:58.439682,"(2.0, 2.44, 2.432857142857143)","(11.0, 15.0, 13.75)","(6.0, 7.0, 6.4)","(5.0, 6.8, 6.64)","(7.5, 14.0, 13.25)","(5.5, 9.0, 8.26153846153846)"
10-01-2023 15:56:59.412995,"(2.0, 2.44, 2.432857142857143)","(11.0, 15.0, 13.75)","(6.0, 6.8, 6.4)","(5.0, 6.8, 6.64)","(7.5, 14.0, 13.25)","(5.5, 9.0, 8.26153846153846)"
10-01-2023 15:57:00.490863,"(2.0, 2.44, 2.432857142857143)","(11.0, 15.0, 13.75)","(6.0, 6.8, 6.4363636363636365)","(5.0, 6.8, 6.64)","(7.5, 14.0, 13.25)","(5.5, 9.0, 8.26153846153846)"
10-01-2023 15:57:01.556615,"(2.0, 2.44, 2.432857142857143)","(11.0, 15.0, 13.382352941176471)","(6.0, 6.8, 6.425)","(5.0, 6.8, 6.72)","(7.5, 14.0, 12.833333333333334)","(5.5, 9.0, 8.133333333333333)"
10-01-2023 15:57:02.562426,"(2.0, 2.44, 2.4347368421052633)","(11.0, 15.0, 13.382352941176471)","(6.0, 6.8, 6.478571428571429)","(5.0, 6.8, 6.64)","(7.5, 14.0, 13.25)","(5.5, 9.0, 8.03076923076923)"
10-01-2023 15:57:03.729797,"(2.0, 2.44, 2.4347368421052633)","(11.0, 15.0, 13.75)","(6.0, 6.8, 6.478571428571429)","(5.0, 6.8, 6.72)","(7.5, 14.0, 12.73076923076923)","(5.5, 9.0, 7.926315789473684)"
10-01-2023 15:57:04.778986,"(2.0, 2.44, 2.4347368421052633)","(11.0, 15.0, 13.75)","(6.0, 6.8, 6.478571428571429)","(5.0, 6.8, 6.72)","(7.5, 14.0, 13.25)","(5.5, 9.0, 7.942857142857143)"
10-01-2023 15:57:05.811443,"(2.0, 2.44, 2.4347368421052633)","(11.0, 15.0, 13.75)","(6.0, 6.8, 6.266666666666667)","(5.0, 6.8, 6.72)","(7.5, 14.0, 12.833333333333334)","(5.5, 8.8, 7.9)"
10-01-2023 15:57:06.920885,"(2.0, 2.44, 2.4347368421052633)","(11.0, 15.0, 13.75)","(6.0, 6.8, 6.3)","(5.0, 6.8, 6.72)","(7.5, 14.0, 13.25)","(5.5, 8.8, 8.017391304347827)"
10-01-2023 15:57:07.899648,"(2.0, 2.44, 2.4347368421052633)","(11.0, 15.0, 13.75)","(6.0, 6.8, 6.3)","(5.0, 6.8, 6.72)","(7.5, 14.0, 12.833333333333334)","(5.5, 8.8, 8.017391304347827)"
10-01-2023 15:57:08.907733,"(2.0, 2.44, 2.4347368421052633)","(11.0, 15.0, 13.75)","(6.0, 6.8, 6.3)","(5.0, 6.8, 6.72)","(7.5, 14.0, 12.833333333333334)","(5.5, 8.8, 8.017391304347827)"
10-01-2023 15:57:09.985146,"(2.0, 2.44, 2.4347368421052633)","(11.0, 15.0, 13.75)","(6.0, 6.8, 6.3)","(5.0, 6.8, 6.72)","(7.5, 14.0, 13.25)","(5.5, 8.8, 8.017391304347827)"
10-01-2023 15:57:11.083759,"(2.0, 2.44, 2.4347368421052633)","(11.0, 15.0, 13.75)","(6.0, 6.8, 6.3)","(5.0, 6.8, 6.72)","(7.5, 14.0, 12.73076923076923)","(5.5, 8.8, 8.017391304347827)"
10-01-2023 15:57:12.203252,"(2.0, 2.44, 2.4347368421052633)","(11.0, 15.0, 13.75)","(6.0, 6.8, 6.4)","(5.0, 6.8, 6.64)","(7.5, 14.0, 13.25)","(5.5, 8.8, 8.3)"
10-01-2023 15:57:13.269256,"(2.0, 2.44, 2.4347368421052633)","(11.0, 15.0, 13.75)","(6.0, 6.8, 6.666666666666666)","(5.0, 6.8, 6.72)","(7.5, 14.0, 12.833333333333334)","(5.5, 8.8, 8.383333333333333)"
10-01-2023 15:57:14.380229,"(2.0, 2.44, 2.4347368421052633)","(11.0, 15.0, 13.75)","(6.0, 6.8, 6.4)","(5.0, 6.8, 6.72)","(7.5, 14.0, 12.807692307692308)","(5.5, 9.2, 8.133333333333333)"
10-01-2023 15:57:15.483294,"(2.0, 2.44, 2.4347368421052633)","(11.0, 15.0, 13.75)","(6.0, 6.8, 6.4)","(5.0, 6.8, 6.72)","(7.5, 14.5, 12.807692307692308)","(5.5, 9.2, 8.35)"
10-01-2023 15:57:16.556146,"(2.0, 2.44, 2.4347368421052633)","(11.0, 15.0, 13.75)","(6.0, 6.8, 6.3)","(5.0, 6.8, 6.64)","(7.5, 14.5, 12.807692307692308)","(5.5, 9.2, 8.36)"
10-01-2023 15:57:17.640377,"(2.0, 2.44, 2.4347368421052633)","(11.0, 15.0, 13.75)","(6.0, 6.8, 6.4)","(5.0, 6.8, 6.72)","(7.5, 14.5, 12.807692307692308)","(5.5, 9.2, 8.36)"
10-01-2023 15:57:18.697151,"(2.0, 2.44, 2.4347368421052633)","(11.0, 15.0, 13.75)","(6.0, 6.8, 6.4)","(5.0, 6.8, 6.72)","(7.5, 14.5, 12.807692307692308)","(5.5, 9.2, 8.453333333333333)"
10-01-2023 15:57:19.846652,"(2.0, 2.44, 2.4347368421052633)","(11.0, 15.0, 13.75)","(6.0, 6.8, 6.4)","(5.0, 6.8, 6.72)","(7.5, 14.5, 12.807692307692308)","(5.5, 9.2, 8.78)"
10-01-2023 15:57:21.039600,"(2.0, 2.44, 2.4347368421052633)","(11.0, 15.0, 13.75)","(6.0, 6.8, 6.4)","(5.0, 6.8, 6.72)","(7.5, 14.5, 12.807692307692308)","(5.5, 9.2, 8.453333333333333)"
10-01-2023 15:57:22.164143,"(2.0, 2.44, 2.4347368421052633)","(11.0, 15.0, 13.75)","(6.0, 6.8, 6.4)","(5.0, 6.8, 6.72)","(7.5, 14.5, 12.807692307692308)","(5.5, 9.2, 8.226086956521739)"
10-01-2023 15:57:23.214788,"(2.0, 2.44, 2.436551724137931)","(11.0, 15.0, 14.0625)","(6.0, 6.8, 6.4)","(5.0, 6.8, 6.05)","(7.5, 14.5, 12.833333333333334)","(5.5, 9.2, 8.342857142857142)"
10-01-2023 15:57:24.359968,"(2.0, 2.44, 2.436551724137931)","(11.0, 15.0, 14.642857142857142)","(6.0, 6.8, 6.315151515151515)","(5.0, 6.8, 6.685714285714286)","(7.5, 14.5, 12.766666666666667)","(5.5, 9.2, 8.342857142857142)"
10-01-2023 15:57:25.369310,"(2.0, 2.5, 2.453170731707317)","(11.0, 14.5, 14.214285714285714)","(6.0, 6.8, 6.315151515151515)","(5.0, 6.8, 6.217142857142857)","(7.5, 14.5, 12.681818181818182)","(5.5, 9.2, 8.3)"
10-01-2023 15:57:26.437476,"(2.0, 2.5, 2.4701694915254238)","(11.0, 14.5, 14.214285714285714)","(6.0, 6.8, 6.181818181818182)","(5.0, 6.8, 6.022857142857143)","(7.5, 14.5, 12.681818181818182)","(5.5, 9.2, 8.3)"
10-01-2023 15:57:27.502988,"(2.0, 2.5, 2.4701694915254238)","(11.0, 14.5, 14.214285714285714)","(6.0, 6.8, 6.181818181818182)","(5.0, 6.8, 6.1045454545454545)","(7.5, 14.5, 12.681818181818182)","(5.5, 9.2, 8.3)"
10-01-2023 15:57:28.658133,"(2.0, 2.5, 2.468888888888889)","(11.0, 14.5, 14.214285714285714)","(6.0, 6.8, 6.181818181818182)","(5.0, 6.8, 6.1045454545454545)","(7.5, 14.5, 12.681818181818182)","(5.5, 9.2, 8.3)"
10-01-2023 15:57:29.859837,"(2.0, 2.5, 2.468888888888889)","(11.0, 14.5, 14.214285714285714)","(6.0, 6.8, 6.181818181818182)","(5.0, 6.8, 6.064864864864865)","(7.5, 14.5, 12.681818181818182)","(5.5, 9.2, 8.442105263157895)"
10-01-2023 15:57:31.029218,"(2.0, 2.5, 2.468888888888889)","(11.0, 14.5, 13.5)","(6.0, 6.8, 6.181818181818182)","(5.0, 6.8, 6.12)","(7.5, 14.5, 12.681818181818182)","(5.5, 9.2, 8.442105263157895)"
10-01-2023 15:57:32.162322,"(2.0, 2.5, 2.494666666666667)","(11.0, 14.0, 13.5)","(6.0, 6.8, 6.3310344827586205)","(5.0, 6.8, 6.12)","(7.5, 14.5, 12.681818181818182)","(5.5, 9.2, 8.365217391304348)"
10-01-2023 15:57:33.303456,"(2.0, 2.52, 2.485)","(11.0, 14.0, 13.25)","(6.0, 6.8, 6.3310344827586205)","(5.0, 6.8, 6.06)","(7.5, 14.5, 12.681818181818182)","(5.5, 9.2, 8.218181818181819)"
10-01-2023 15:57:34.399441,"(2.0, 2.5, 2.4299999999999997)","(11.0, 14.0, 11.857142857142858)","(6.0, 6.8, 6.387878787878788)","(5.0, 6.8, 6.064864864864865)","(7.5, 14.5, 12.681818181818182)","(5.5, 9.2, 8.4)"
10-01-2023 15:57:35.562552,"(2.0, 2.5, 2.4664)","(11.0, 14.0, 12.043478260869565)","(5.5, 6.8, 6.387878787878788)","(5.0, 6.8, 6.248648648648649)","(8.0, 14.5, 12.681818181818182)","(5.5, 9.2, 8.4)"
10-01-2023 15:57:36.653429,"(2.0, 2.5, 2.476)","(11.0, 13.5, 13.222222222222221)","(5.5, 6.8, 6.387878787878788)","(5.0, 6.8, 6.248648648648649)","(8.0, 14.5, 12.681818181818182)","(5.5, 9.2, 8.4)"
10-01-2023 15:57:37.754623,"(2.0, 2.5, 2.476)","(11.0, 13.0, 12.625)","(5.5, 6.8, 6.387878787878788)","(5.0, 6.8, 6.302439024390244)","(8.0, 14.5, 12.681818181818182)","(5.5, 9.2, 8.4)"
10-01-2023 15:57:38.889548,"(2.0, 2.5, 2.422222222222222)","(11.0, 13.0, 12.076923076923077)","(5.5, 6.8, 6.387878787878788)","(5.0, 6.8, 6.302439024390244)","(8.0, 14.5, 12.681818181818182)","(5.5, 9.2, 8.4)"
10-01-2023 15:57:39.972505,"(2.0, 2.5, 2.422222222222222)","(11.0, 13.0, 11.956521739130435)","(5.5, 6.8, 6.355555555555555)","(5.0, 6.8, 6.29)","(8.0, 14.5, 12.681818181818182)","(5.5, 9.2, 8.4)"
10-01-2023 15:57:41.024506,"(2.0, 2.5, 2.45)","(11.0, 12.5, 12.333333333333334)","(5.5, 6.8, 6.355555555555555)","(5.0, 6.8, 6.29)","(8.0, 14.5, 12.681818181818182)","(5.5, 9.2, 8.4)"
10-01-2023 15:57:42.176560,"(2.0, 2.5, 2.4299999999999997)","(11.0, 12.0, 11.636363636363637)","(5.5, 6.8, 6.355555555555555)","(5.0, 6.8, 6.29)","(8.0, 14.5, 12.681818181818182)","(5.5, 9.2, 8.4)"
10-01-2023 15:57:43.324455,"(2.0, 2.5, 2.465)","(11.0, 12.0, 11.875)","(5.5, 6.8, 6.248275862068965)","(5.0, 6.8, 6.302439024390244)","(8.0, 14.5, 12.681818181818182)","(5.5, 9.2, 8.336)"
10-01-2023 15:57:44.424070,"(2.0, 2.52, 2.4771428571428573)","(11.0, 12.5, 12.3125)","(5.5, 6.8, 6.248275862068965)","(5.0, 6.8, 6.248648648648649)","(8.0, 14.5, 12.681818181818182)","(5.5, 9.2, 8.4)"
10-01-2023 15:57:45.592688,"(2.0, 2.52, 2.4771428571428573)","(11.0, 12.0, 11.8)","(5.5, 6.8, 6.248275862068965)","(5.0, 6.8, 5.925714285714286)","(8.0, 14.5, 12.681818181818182)","(5.5, 9.2, 8.266666666666666)"
10-01-2023 15:57:46.816591,"(2.0, 2.52, 2.4771428571428573)","(11.0, 12.0, 12.2)","(5.5, 6.8, 6.3)","(5.0, 6.8, 5.726190476190476)","(8.0, 14.5, 12.681818181818182)","(5.5, 9.2, 8.24)"
10-01-2023 15:57:47.963225,"(2.0, 2.52, 2.4786206896551723)","(11.0, 12.5, 12.2)","(5.5, 6.8, 6.3310344827586205)","(5.0, 6.8, 5.957142857142857)","(8.0, 13.5, 12.681818181818182)","(5.5, 8.6, 8.24)"
10-01-2023 15:57:49.039371,"(2.0, 2.52, 2.487741935483871)","(11.0, 12.5, 12.3125)","(5.5, 6.8, 6.3310344827586205)","(5.0, 6.6, 6.18)","(8.0, 13.5, 12.833333333333334)","(5.5, 8.6, 8.36)"
10-01-2023 15:57:50.128368,"(2.0, 2.52, 2.475)","(11.0, 12.5, 12.375)","(5.5, 6.8, 6.3310344827586205)","(5.0, 6.6, 6.057142857142857)","(8.0, 13.5, 12.595238095238095)","(5.5, 8.6, 8.24)"
10-01-2023 15:57:52.186952,"(2.0, 2.52, 2.4545454545454546)","(11.0, 12.5, 11.911764705882353)","(5.5, 6.8, 6.3310344827586205)","(5.0, 6.6, 5.995454545454546)","(8.0, 13.5, 12.617647058823529)","(5.5, 8.6, 8.36)"
10-01-2023 15:57:53.402821,"(2.0, 2.52, 2.4545454545454546)","(11.0, 12.5, 11.911764705882353)","(5.5, 6.8, 6.3310344827586205)","(5.0, 6.6, 6.233333333333333)","(8.0, 13.5, 12.617647058823529)","(5.5, 8.6, 8.799999999999999)"
10-01-2023 15:57:54.471315,"(2.0, 2.54, 2.5)","(11.0, 12.5, 11.911764705882353)","(5.5, 6.8, 6.3)","(5.0, 6.4, 6.290909090909091)","(8.0, 13.5, 12.4375)","(5.5, 9.2, 8.514285714285714)"
10-01-2023 15:57:55.708403,"(2.0, 2.58, 2.5507692307692307)","(11.0, 12.5, 11.73076923076923)","(5.5, 6.8, 6.276923076923077)","(5.0, 6.4, 6.0375)","(8.0, 13.0, 12.636363636363637)","(5.5, 8.6, 8.225)"
10-01-2023 15:57:56.868639,"(2.0, 2.6, 2.5766666666666667)","(11.0, 12.5, 11.73076923076923)","(5.5, 6.8, 6.3310344827586205)","(5.0, 6.4, 5.723333333333334)","(8.0, 13.0, 12.26923076923077)","(5.5, 8.6, 8.1)"
