,Frankntank,Yoursnmine,Mytime,Spring Delight,Hes A Modern Boy,Amphijet,Micton Mouse,Filcarlo
10-01-2023 17:52:01.571082,"(21.0, 40.0, 34.625)","(4.8, 7.6, 7.3)","(6.0, 8.0, 7.5200000000000005)","(2.4, 3.4, 3.1075)","(61.0, 150.0, 116.0)","(3.1, 4.3, 4.0125)","(8.5, 15.5, 12.166666666666666)","(101.0, 150.0, 146.66666666666669)"
10-01-2023 17:52:02.601600,"(21.0, 38.0, 30.4)","(4.8, 7.6, 7.3)","(6.0, 8.0, 7.5200000000000005)","(2.4, 3.35, 3.2283333333333335)","(61.0, 150.0, 116.0)","(3.1, 4.2, 4.186792452830189)","(8.5, 15.5, 12.166666666666666)","(101.0, 150.0, 146.66666666666669)"
10-01-2023 17:52:03.611258,"(21.0, 38.0, 30.4)","(4.8, 7.6, 7.3)","(6.0, 8.0, 7.5200000000000005)","(2.4, 3.35, 3.2283333333333335)","(61.0, 150.0, 116.0)","(3.1, 4.2, 4.091666666666667)","(8.5, 15.5, 12.166666666666666)","(101.0, 150.0, 117.5)"
10-01-2023 17:52:04.651806,"(21.0, 44.0, 37.75)","(4.8, 7.6, 7.3)","(6.0, 8.0, 7.5200000000000005)","(2.4, 3.35, 3.2283333333333335)","(61.0, 150.0, 116.0)","(3.1, 4.2, 4.127777777777778)","(8.5, 15.5, 12.166666666666666)","(101.0, 150.0, 117.5)"
10-01-2023 17:52:05.731171,"(21.0, 44.0, 37.75)","(4.8, 7.6, 7.1)","(6.0, 8.0, 7.5200000000000005)","(2.4, 3.35, 3.2283333333333335)","(61.0, 150.0, 116.0)","(3.1, 4.2, 4.127777777777778)","(8.5, 15.5, 12.166666666666666)","(101.0, 150.0, 117.5)"
10-01-2023 17:52:06.777392,"(21.0, 44.0, 37.75)","(4.8, 7.6, 7.1)","(6.0, 8.0, 7.5200000000000005)","(2.4, 3.35, 3.2283333333333335)","(61.0, 150.0, 121.66666666666666)","(3.1, 4.2, 4.127777777777778)","(8.5, 15.5, 12.166666666666666)","(101.0, 150.0, 117.5)"
10-01-2023 17:52:07.875110,"(21.0, 44.0, 40.875)","(4.8, 7.6, 7.1)","(6.0, 8.0, 7.5200000000000005)","(2.4, 3.35, 3.2283333333333335)","(61.0, 150.0, 121.66666666666666)","(3.1, 4.2, 4.0)","(8.5, 15.5, 12.166666666666666)","(101.0, 150.0, 117.5)"
10-01-2023 17:52:08.988955,"(21.0, 42.0, 25.125)","(4.8, 7.6, 7.1)","(6.0, 8.0, 7.5200000000000005)","(2.4, 3.35, 3.2283333333333335)","(61.0, 150.0, 102.77777777777777)","(3.1, 4.2, 4.109090909090909)","(8.5, 15.5, 12.166666666666666)","(101.0, 150.0, 139.16666666666669)"
10-01-2023 17:52:10.076685,"(21.0, 40.0, 26.333333333333332)","(4.8, 7.6, 7.1)","(6.0, 8.0, 7.4750000000000005)","(2.4, 3.35, 3.2283333333333335)","(61.0, 150.0, 110.0)","(3.1, 4.3, 3.918181818181818)","(8.5, 15.5, 11.25)","(101.0, 150.0, 139.16666666666669)"
10-01-2023 17:52:11.160168,"(21.0, 40.0, 26.333333333333332)","(4.8, 7.6, 7.1)","(6.0, 8.0, 7.5200000000000005)","(2.4, 3.35, 3.2283333333333335)","(61.0, 140.0, 110.0)","(3.1, 4.3, 3.8333333333333335)","(8.5, 15.0, 11.0)","(101.0, 150.0, 139.16666666666669)"
10-01-2023 17:52:12.329992,"(21.0, 40.0, 26.333333333333332)","(4.8, 7.6, 7.449999999999999)","(6.0, 8.0, 7.5200000000000005)","(2.4, 3.35, 3.2283333333333335)","(61.0, 140.0, 110.0)","(3.1, 4.3, 3.8333333333333335)","(8.5, 15.0, 11.3)","(101.0, 150.0, 135.0)"
10-01-2023 17:52:13.558967,"(21.0, 40.0, 26.333333333333332)","(4.8, 7.6, 7.449999999999999)","(6.0, 8.0, 7.5200000000000005)","(2.4, 3.35, 3.2283333333333335)","(61.0, 140.0, 110.0)","(3.1, 4.3, 3.8333333333333335)","(8.5, 14.5, 12.25)","(101.0, 150.0, 130.0)"
10-01-2023 17:52:14.699105,"(21.0, 40.0, 26.333333333333332)","(4.8, 7.6, 7.449999999999999)","(6.0, 8.0, 7.5200000000000005)","(2.4, 3.35, 3.2283333333333335)","(61.0, 140.0, 110.0)","(3.1, 4.3, 3.8333333333333335)","(8.5, 14.0, 12.25)","(101.0, 150.0, 130.0)"
10-01-2023 17:52:15.861128,"(21.0, 40.0, 26.333333333333332)","(4.8, 7.6, 7.449999999999999)","(6.0, 8.0, 7.5200000000000005)","(2.4, 3.35, 3.2283333333333335)","(61.0, 140.0, 110.0)","(3.1, 4.3, 4.0)","(8.5, 14.0, 12.25)","(101.0, 150.0, 130.0)"
10-01-2023 17:52:17.114255,"(21.0, 40.0, 26.333333333333332)","(4.8, 7.6, 7.449999999999999)","(6.0, 8.0, 7.5200000000000005)","(2.4, 3.35, 3.2283333333333335)","(61.0, 140.0, 102.5)","(3.1, 4.3, 4.0)","(8.5, 14.0, 12.25)","(101.0, 150.0, 130.0)"
10-01-2023 17:52:18.323613,"(21.0, 40.0, 26.333333333333332)","(4.8, 7.6, 7.449999999999999)","(6.0, 8.0, 7.5200000000000005)","(2.4, 3.35, 3.2283333333333335)","(61.0, 140.0, 98.0)","(3.1, 4.3, 4.0)","(8.5, 14.0, 11.5)","(101.0, 150.0, 130.0)"
10-01-2023 17:52:19.629748,"(21.0, 44.0, 31.75)","(4.8, 7.6, 7.449999999999999)","(6.0, 8.0, 7.5200000000000005)","(2.4, 3.35, 3.2283333333333335)","(61.0, 120.0, 108.0)","(3.1, 4.3, 4.0)","(8.5, 13.5, 11.5)","(101.0, 150.0, 130.0)"
10-01-2023 17:52:20.799624,"(21.0, 44.0, 31.75)","(4.8, 7.6, 7.449999999999999)","(6.0, 8.0, 7.5200000000000005)","(2.4, 3.35, 3.2283333333333335)","(61.0, 120.0, 108.0)","(3.1, 4.3, 4.0)","(8.5, 13.5, 11.5)","(101.0, 150.0, 130.0)"
10-01-2023 17:52:22.013037,"(21.0, 44.0, 31.75)","(4.8, 7.6, 7.266666666666667)","(6.0, 8.0, 7.5200000000000005)","(2.4, 3.35, 3.2885714285714283)","(61.0, 120.0, 108.0)","(3.1, 4.3, 4.043749999999999)","(8.5, 13.5, 11.5)","(101.0, 150.0, 135.0)"
10-01-2023 17:52:23.235448,"(21.0, 44.0, 35.83333333333333)","(4.8, 7.6, 7.457142857142856)","(6.0, 8.0, 7.5200000000000005)","(2.4, 3.4, 3.2625)","(61.0, 120.0, 105.0)","(3.1, 4.1, 3.701470588235294)","(8.5, 13.5, 11.5)","(101.0, 150.0, 135.0)"
10-01-2023 17:52:24.518714,"(21.0, 44.0, 31.75)","(4.8, 7.6, 7.457142857142856)","(6.0, 8.0, 7.5200000000000005)","(2.4, 3.45, 3.2625)","(61.0, 120.0, 105.0)","(3.1, 3.9, 3.68125)","(8.5, 13.5, 11.5)","(101.0, 150.0, 135.0)"
10-01-2023 17:52:25.746650,"(21.0, 44.0, 31.75)","(4.8, 7.6, 7.457142857142856)","(6.0, 8.0, 7.5200000000000005)","(2.4, 3.45, 3.2625)","(61.0, 120.0, 96.0)","(3.1, 3.9, 3.68125)","(8.5, 13.5, 11.5)","(101.0, 150.0, 135.0)"
10-01-2023 17:52:26.961470,"(21.0, 44.0, 31.75)","(4.8, 7.6, 7.457142857142856)","(6.0, 8.0, 7.5200000000000005)","(2.4, 3.45, 3.35875)","(61.0, 120.0, 96.0)","(3.1, 3.9, 3.68125)","(8.5, 13.5, 11.5)","(101.0, 150.0, 135.0)"
10-01-2023 17:52:28.212716,"(21.0, 44.0, 31.75)","(4.8, 7.6, 7.457142857142856)","(6.0, 8.0, 7.5200000000000005)","(2.4, 3.45, 3.35875)","(61.0, 120.0, 96.0)","(3.1, 3.9, 3.68125)","(8.5, 13.5, 11.5)","(101.0, 150.0, 135.0)"
10-01-2023 17:52:29.607071,"(21.0, 44.0, 31.75)","(4.8, 7.6, 7.457142857142856)","(6.0, 8.0, 7.5200000000000005)","(2.4, 3.45, 3.35875)","(61.0, 120.0, 96.0)","(3.1, 3.9, 3.85)","(8.5, 13.5, 11.5)","(101.0, 150.0, 135.0)"
10-01-2023 17:52:30.957712,"(21.0, 44.0, 31.75)","(4.8, 7.6, 7.457142857142856)","(6.0, 8.0, 7.5200000000000005)","(2.4, 3.45, 3.35875)","(61.0, 120.0, 96.0)","(3.1, 3.9, 3.775)","(8.5, 13.5, 11.5)","(101.0, 150.0, 135.0)"
10-01-2023 17:52:32.223043,"(21.0, 44.0, 31.75)","(4.8, 7.6, 7.457142857142856)","(6.0, 8.0, 7.5200000000000005)","(2.4, 3.45, 3.35875)","(61.0, 120.0, 96.0)","(3.1, 3.9, 3.775)","(8.5, 13.5, 11.5)","(101.0, 150.0, 135.0)"
10-01-2023 17:52:33.386336,"(21.0, 44.0, 31.75)","(4.8, 7.6, 7.457142857142856)","(6.0, 8.0, 7.5200000000000005)","(2.4, 3.45, 3.35875)","(61.0, 120.0, 96.0)","(3.1, 3.9, 3.775)","(8.5, 13.5, 11.5)","(101.0, 150.0, 135.0)"
10-01-2023 17:52:34.586918,"(21.0, 44.0, 31.75)","(4.8, 7.6, 7.457142857142856)","(6.0, 8.0, 7.5200000000000005)","(2.4, 3.45, 3.35875)","(61.0, 120.0, 96.0)","(3.1, 3.9, 3.775)","(8.5, 13.5, 10.875)","(101.0, 150.0, 135.0)"
10-01-2023 17:52:35.735132,"(21.0, 44.0, 31.75)","(4.8, 7.6, 7.457142857142856)","(6.0, 8.0, 7.5200000000000005)","(2.4, 3.45, 3.3836363636363638)","(61.0, 120.0, 96.0)","(3.1, 3.9, 3.775)","(8.5, 13.5, 11.75)","(101.0, 150.0, 135.0)"
10-01-2023 17:52:36.783720,"(21.0, 44.0, 31.75)","(4.8, 7.6, 7.457142857142856)","(6.0, 8.0, 7.5200000000000005)","(2.4, 3.45, 3.3836363636363638)","(61.0, 120.0, 96.0)","(3.1, 3.9, 3.775)","(8.5, 13.0, 11.75)","(101.0, 150.0, 135.0)"
10-01-2023 17:52:37.978288,"(21.0, 44.0, 31.75)","(4.8, 7.6, 7.457142857142856)","(6.0, 8.0, 7.5200000000000005)","(2.4, 3.45, 3.3836363636363638)","(61.0, 120.0, 96.0)","(3.1, 3.9, 3.775)","(8.5, 13.0, 11.75)","(101.0, 150.0, 135.0)"
10-01-2023 17:52:39.443548,"(21.0, 44.0, 31.75)","(4.8, 7.6, 7.457142857142856)","(6.0, 8.0, 7.5200000000000005)","(2.4, 3.45, 3.3836363636363638)","(61.0, 120.0, 96.0)","(3.1, 3.9, 3.775)","(8.5, 13.0, 11.75)","(101.0, 150.0, 135.0)"
10-01-2023 17:52:40.608727,"(21.0, 44.0, 31.75)","(4.8, 7.6, 7.457142857142856)","(6.0, 8.0, 7.5200000000000005)","(2.4, 3.45, 3.3836363636363638)","(61.0, 120.0, 96.0)","(3.1, 3.9, 3.775)","(8.5, 13.0, 11.75)","(101.0, 150.0, 135.0)"
10-01-2023 17:52:41.721469,"(21.0, 44.0, 31.75)","(4.8, 7.6, 7.457142857142856)","(6.0, 8.0, 7.5200000000000005)","(2.4, 3.45, 3.3836363636363638)","(61.0, 120.0, 96.0)","(3.1, 3.9, 3.833333333333333)","(8.5, 13.0, 11.75)","(101.0, 150.0, 135.0)"
10-01-2023 17:52:42.899506,"(21.0, 44.0, 31.75)","(4.8, 7.6, 7.457142857142856)","(6.0, 8.0, 7.5200000000000005)","(2.4, 3.45, 3.3836363636363638)","(61.0, 120.0, 96.0)","(3.1, 3.9, 3.7541666666666664)","(8.5, 13.0, 11.75)","(101.0, 150.0, 135.0)"
10-01-2023 17:52:44.107617,"(21.0, 44.0, 31.75)","(4.8, 7.6, 7.457142857142856)","(6.0, 8.0, 7.5200000000000005)","(2.4, 3.45, 3.2725)","(61.0, 120.0, 96.0)","(3.1, 3.9, 3.746153846153846)","(8.5, 13.0, 11.166666666666666)","(101.0, 150.0, 135.0)"
10-01-2023 17:52:45.313395,"(21.0, 44.0, 31.75)","(4.8, 7.6, 7.457142857142856)","(6.0, 8.0, 7.5200000000000005)","(2.4, 3.45, 3.2725)","(61.0, 120.0, 96.0)","(3.1, 3.9, 3.746153846153846)","(8.5, 12.5, 11.166666666666666)","(101.0, 150.0, 135.0)"
10-01-2023 17:52:46.484366,"(21.0, 44.0, 31.75)","(4.8, 7.6, 7.457142857142856)","(6.0, 8.0, 7.5200000000000005)","(2.4, 3.45, 3.2725)","(61.0, 120.0, 96.0)","(3.1, 3.9, 3.775)","(8.5, 12.5, 11.166666666666666)","(101.0, 150.0, 135.0)"
10-01-2023 17:52:47.610298,"(21.0, 44.0, 31.75)","(4.8, 7.6, 7.457142857142856)","(6.0, 8.0, 7.5200000000000005)","(2.4, 3.45, 3.2725)","(61.0, 120.0, 96.0)","(3.1, 3.9, 3.761111111111111)","(8.5, 12.5, 11.166666666666666)","(101.0, 150.0, 135.0)"
10-01-2023 17:52:48.732129,"(21.0, 44.0, 31.75)","(4.8, 7.6, 7.457142857142856)","(6.0, 8.0, 7.5200000000000005)","(2.4, 3.45, 3.36375)","(61.0, 120.0, 96.0)","(3.1, 3.9, 3.761111111111111)","(8.5, 12.5, 11.166666666666666)","(101.0, 150.0, 135.0)"
10-01-2023 17:52:49.890931,"(21.0, 44.0, 31.75)","(4.8, 7.6, 7.457142857142856)","(6.0, 8.0, 7.5200000000000005)","(2.4, 3.45, 3.36375)","(61.0, 120.0, 96.0)","(3.1, 3.9, 3.761111111111111)","(8.5, 12.5, 11.166666666666666)","(101.0, 150.0, 140.0)"
10-01-2023 17:52:51.082117,"(21.0, 44.0, 31.75)","(4.8, 7.6, 7.457142857142856)","(6.0, 8.0, 7.5200000000000005)","(2.4, 3.45, 3.36375)","(61.0, 110.0, 103.75)","(3.1, 3.9, 3.761111111111111)","(8.5, 12.5, 11.166666666666666)","(101.0, 150.0, 140.0)"
10-01-2023 17:52:52.249023,"(21.0, 44.0, 31.75)","(4.8, 7.6, 7.457142857142856)","(6.0, 8.0, 7.5200000000000005)","(2.4, 3.45, 3.36375)","(61.0, 110.0, 103.75)","(3.1, 3.9, 3.761111111111111)","(8.5, 12.5, 11.166666666666666)","(101.0, 150.0, 140.0)"
10-01-2023 17:52:53.385986,"(21.0, 44.0, 31.75)","(4.8, 7.6, 7.457142857142856)","(6.0, 8.0, 7.5200000000000005)","(2.4, 3.45, 3.36375)","(61.0, 110.0, 103.75)","(3.1, 3.9, 3.761111111111111)","(8.5, 12.5, 12.5)","(101.0, 150.0, 140.0)"
10-01-2023 17:52:54.494113,"(21.0, 44.0, 31.75)","(4.8, 7.6, 7.457142857142856)","(6.0, 8.0, 7.5200000000000005)","(2.4, 3.45, 3.36375)","(61.0, 110.0, 103.75)","(3.1, 3.9, 3.761111111111111)","(8.5, 14.5, 12.5)","(101.0, 150.0, 140.0)"
10-01-2023 17:52:55.740009,"(21.0, 44.0, 31.75)","(4.8, 7.6, 6.91578947368421)","(6.0, 8.0, 7.5200000000000005)","(2.4, 3.45, 3.36375)","(61.0, 110.0, 103.75)","(3.1, 3.9, 3.761111111111111)","(8.5, 14.5, 12.5)","(101.0, 150.0, 140.0)"
10-01-2023 17:52:56.904979,"(21.0, 44.0, 31.75)","(4.8, 7.6, 7.05)","(6.0, 8.0, 7.5200000000000005)","(2.4, 3.45, 3.115)","(61.0, 110.0, 103.75)","(3.1, 3.9, 3.761111111111111)","(8.5, 14.5, 12.5)","(101.0, 150.0, 140.0)"
10-01-2023 17:52:58.033243,"(21.0, 44.0, 31.75)","(4.8, 7.2, 7.05)","(6.0, 8.0, 7.5200000000000005)","(2.4, 3.45, 3.115)","(61.0, 110.0, 95.0)","(3.1, 3.9, 3.761111111111111)","(8.5, 14.5, 12.5)","(101.0, 150.0, 140.0)"
10-01-2023 17:52:59.250941,"(21.0, 44.0, 31.75)","(4.8, 7.2, 7.05)","(6.0, 8.0, 7.5200000000000005)","(2.4, 3.45, 3.115)","(61.0, 100.0, 95.0)","(3.1, 3.9, 3.761111111111111)","(8.5, 14.5, 12.5)","(101.0, 150.0, 140.0)"
10-01-2023 17:53:00.356678,"(21.0, 44.0, 31.75)","(4.8, 7.2, 7.05)","(6.0, 8.0, 7.5200000000000005)","(2.4, 3.45, 3.36375)","(61.0, 100.0, 95.0)","(3.1, 3.9, 3.761111111111111)","(8.5, 14.5, 12.5)","(101.0, 150.0, 140.0)"
10-01-2023 17:53:01.452081,"(21.0, 44.0, 31.75)","(4.8, 7.6, 7.0)","(6.0, 8.0, 7.5200000000000005)","(2.4, 3.45, 3.36375)","(61.0, 100.0, 95.0)","(3.1, 3.9, 3.761111111111111)","(8.5, 14.5, 11.5)","(101.0, 150.0, 140.0)"
10-01-2023 17:53:02.593544,"(21.0, 44.0, 31.75)","(4.8, 7.6, 6.91578947368421)","(6.0, 8.0, 7.5200000000000005)","(2.4, 3.45, 3.36375)","(61.0, 100.0, 95.0)","(3.1, 3.9, 3.761111111111111)","(8.5, 14.5, 11.833333333333334)","(101.0, 150.0, 140.0)"
10-01-2023 17:53:03.764801,"(21.0, 44.0, 31.75)","(4.8, 7.6, 6.91578947368421)","(6.0, 8.0, 7.5200000000000005)","(2.4, 3.45, 3.3733333333333335)","(61.0, 100.0, 87.22222222222223)","(3.1, 3.9, 3.761111111111111)","(8.5, 14.5, 12.5)","(101.0, 150.0, 140.0)"
10-01-2023 17:53:05.019923,"(21.0, 44.0, 31.75)","(4.8, 7.4, 7.2)","(6.0, 8.0, 7.5200000000000005)","(2.4, 3.45, 3.115)","(61.0, 95.0, 86.25)","(3.1, 3.9, 3.761111111111111)","(8.5, 14.5, 11.666666666666666)","(101.0, 150.0, 140.0)"
10-01-2023 17:53:06.454981,"(21.0, 44.0, 31.75)","(4.8, 7.2, 7.05)","(6.0, 8.0, 7.5200000000000005)","(2.4, 3.45, 3.115)","(61.0, 95.0, 86.25)","(3.1, 3.9, 3.761111111111111)","(8.5, 14.0, 11.666666666666666)","(101.0, 150.0, 140.0)"
10-01-2023 17:53:07.683783,"(21.0, 44.0, 31.75)","(4.8, 7.2, 7.05)","(6.0, 8.0, 7.5200000000000005)","(2.4, 3.45, 3.115)","(61.0, 95.0, 86.25)","(3.1, 3.9, 3.761111111111111)","(8.5, 14.0, 11.666666666666666)","(101.0, 150.0, 122.5)"
10-01-2023 17:53:09.029669,"(21.0, 44.0, 31.75)","(4.8, 7.2, 6.91578947368421)","(6.0, 8.0, 7.5200000000000005)","(2.4, 3.45, 3.36375)","(61.0, 95.0, 86.25)","(3.1, 3.9, 3.761111111111111)","(8.5, 14.0, 11.666666666666666)","(101.0, 150.0, 122.5)"
10-01-2023 17:53:10.438724,"(21.0, 44.0, 31.75)","(4.8, 7.6, 6.8999999999999995)","(6.0, 8.0, 7.5200000000000005)","(2.4, 3.45, 3.36375)","(61.0, 95.0, 86.25)","(3.1, 3.9, 3.761111111111111)","(8.5, 14.0, 11.666666666666666)","(101.0, 150.0, 122.5)"
10-01-2023 17:53:11.666773,"(21.0, 44.0, 31.75)","(4.8, 7.6, 6.8999999999999995)","(6.0, 8.0, 7.5200000000000005)","(2.4, 3.45, 3.36375)","(61.0, 95.0, 86.25)","(3.1, 3.9, 3.761111111111111)","(8.5, 14.0, 11.666666666666666)","(101.0, 150.0, 122.5)"
10-01-2023 17:53:12.980840,"(21.0, 44.0, 31.75)","(4.8, 7.6, 7.08)","(6.0, 8.0, 7.5200000000000005)","(2.4, 3.45, 3.3733333333333335)","(61.0, 95.0, 86.25)","(3.1, 3.9, 3.761111111111111)","(8.5, 14.0, 11.666666666666666)","(101.0, 150.0, 122.5)"
10-01-2023 17:53:14.207845,"(21.0, 44.0, 31.75)","(4.8, 7.4, 7.08)","(6.0, 8.0, 7.5200000000000005)","(2.4, 3.45, 3.3733333333333335)","(61.0, 95.0, 86.25)","(3.1, 3.9, 3.726923076923077)","(8.5, 14.0, 11.5)","(101.0, 150.0, 122.5)"
10-01-2023 17:53:15.450507,"(21.0, 44.0, 31.75)","(4.8, 7.4, 7.08)","(6.0, 8.0, 7.5200000000000005)","(2.4, 3.45, 3.3733333333333335)","(61.0, 95.0, 86.25)","(3.1, 3.9, 3.726923076923077)","(8.5, 13.5, 11.5)","(101.0, 150.0, 122.5)"
10-01-2023 17:53:16.693682,"(21.0, 44.0, 31.75)","(4.8, 7.4, 7.08)","(6.0, 8.0, 7.5200000000000005)","(2.4, 3.45, 3.3733333333333335)","(61.0, 95.0, 86.25)","(3.1, 3.9, 3.726923076923077)","(8.5, 13.5, 11.5)","(101.0, 150.0, 122.5)"
10-01-2023 17:53:17.919435,"(21.0, 44.0, 31.75)","(4.8, 7.4, 6.866666666666666)","(6.0, 8.0, 7.5200000000000005)","(2.4, 3.45, 3.3733333333333335)","(61.0, 95.0, 86.25)","(3.1, 3.9, 3.726923076923077)","(8.5, 13.5, 11.5)","(101.0, 150.0, 122.5)"
10-01-2023 17:53:19.206526,"(21.0, 44.0, 31.75)","(4.8, 7.4, 6.866666666666666)","(6.0, 8.0, 7.5200000000000005)","(2.4, 3.45, 3.3733333333333335)","(61.0, 95.0, 86.25)","(3.1, 3.9, 3.726923076923077)","(8.5, 13.5, 11.5)","(101.0, 150.0, 122.5)"
10-01-2023 17:53:20.438575,"(21.0, 44.0, 31.75)","(4.8, 7.4, 6.866666666666666)","(6.0, 8.0, 7.5200000000000005)","(2.4, 3.45, 3.3733333333333335)","(61.0, 95.0, 86.25)","(3.1, 3.9, 3.726923076923077)","(8.5, 13.5, 11.5)","(101.0, 150.0, 122.5)"
10-01-2023 17:53:21.714706,"(21.0, 44.0, 31.75)","(4.8, 7.4, 6.866666666666666)","(6.0, 8.0, 7.5200000000000005)","(2.4, 3.45, 3.3542857142857145)","(61.0, 95.0, 86.25)","(3.1, 3.9, 3.726923076923077)","(8.5, 13.5, 11.5)","(101.0, 150.0, 122.5)"
10-01-2023 17:53:22.921285,"(21.0, 44.0, 31.75)","(4.8, 7.4, 6.866666666666666)","(6.0, 8.0, 7.5200000000000005)","(2.4, 3.45, 3.383)","(61.0, 95.0, 86.25)","(3.1, 3.9, 3.726923076923077)","(8.5, 13.5, 11.5)","(101.0, 150.0, 122.5)"
10-01-2023 17:53:24.114886,"(21.0, 44.0, 31.75)","(4.8, 7.4, 6.866666666666666)","(6.0, 8.0, 7.5200000000000005)","(2.4, 3.45, 3.3542857142857145)","(61.0, 95.0, 86.25)","(3.1, 3.9, 3.726923076923077)","(8.5, 13.5, 11.5)","(101.0, 150.0, 122.5)"
10-01-2023 17:53:25.332468,"(21.0, 44.0, 31.75)","(4.8, 7.4, 6.866666666666666)","(6.0, 8.0, 7.5200000000000005)","(2.4, 3.45, 3.3542857142857145)","(61.0, 95.0, 86.25)","(3.1, 3.9, 3.726923076923077)","(8.5, 13.5, 11.5)","(101.0, 150.0, 122.5)"
10-01-2023 17:53:26.587282,"(21.0, 44.0, 31.75)","(4.8, 7.4, 6.866666666666666)","(6.0, 8.0, 7.5200000000000005)","(2.4, 3.45, 3.390909090909091)","(61.0, 95.0, 86.25)","(3.1, 3.9, 3.726923076923077)","(8.5, 13.5, 11.5)","(101.0, 150.0, 122.5)"
10-01-2023 17:53:27.868351,"(21.0, 44.0, 31.75)","(4.8, 7.4, 6.866666666666666)","(6.0, 8.0, 7.5200000000000005)","(2.4, 3.45, 3.390909090909091)","(61.0, 95.0, 86.25)","(3.1, 3.9, 3.726923076923077)","(8.5, 13.5, 11.5)","(101.0, 150.0, 122.5)"
10-01-2023 17:53:29.062608,"(21.0, 44.0, 31.75)","(4.8, 7.4, 6.852631578947368)","(6.0, 8.0, 7.5200000000000005)","(2.4, 3.45, 3.390909090909091)","(61.0, 95.0, 86.25)","(3.1, 3.9, 3.726923076923077)","(8.5, 13.5, 11.5)","(101.0, 150.0, 122.5)"
10-01-2023 17:53:30.244131,"(21.0, 44.0, 31.75)","(4.8, 7.4, 6.852631578947368)","(6.0, 8.0, 7.5200000000000005)","(2.4, 3.45, 3.390909090909091)","(61.0, 95.0, 86.25)","(3.1, 3.9, 3.726923076923077)","(8.5, 13.5, 11.5)","(101.0, 150.0, 122.5)"
10-01-2023 17:53:31.504709,"(21.0, 44.0, 31.75)","(4.8, 7.4, 6.852631578947368)","(6.0, 8.0, 7.5200000000000005)","(2.4, 3.45, 3.390909090909091)","(61.0, 95.0, 86.25)","(3.1, 3.9, 3.726923076923077)","(8.5, 13.5, 11.5)","(101.0, 150.0, 122.5)"
10-01-2023 17:53:32.691331,"(21.0, 44.0, 31.75)","(4.8, 7.4, 6.852631578947368)","(6.0, 8.0, 7.5200000000000005)","(2.4, 3.45, 3.390909090909091)","(61.0, 95.0, 86.25)","(3.1, 3.9, 3.726923076923077)","(8.5, 13.5, 11.5)","(101.0, 150.0, 122.5)"
10-01-2023 17:53:33.903953,"(21.0, 44.0, 31.75)","(4.8, 7.4, 6.852631578947368)","(6.0, 8.0, 7.5200000000000005)","(2.4, 3.45, 3.390909090909091)","(61.0, 95.0, 86.25)","(3.1, 3.9, 3.6999999999999997)","(8.5, 13.5, 11.5)","(101.0, 150.0, 122.5)"
10-01-2023 17:53:35.249422,"(21.0, 44.0, 31.75)","(4.8, 7.4, 6.852631578947368)","(6.0, 8.0, 7.5200000000000005)","(2.4, 3.45, 3.390909090909091)","(61.0, 95.0, 86.25)","(3.1, 3.9, 3.6999999999999997)","(8.5, 13.5, 11.5)","(101.0, 150.0, 122.5)"
10-01-2023 17:53:36.634655,"(21.0, 44.0, 31.75)","(4.8, 7.4, 6.852631578947368)","(6.0, 8.0, 7.5200000000000005)","(2.4, 3.45, 3.390909090909091)","(61.0, 95.0, 86.25)","(3.1, 3.9, 3.6999999999999997)","(8.5, 13.5, 11.5)","(101.0, 150.0, 122.5)"
10-01-2023 17:53:37.815188,"(21.0, 44.0, 31.75)","(4.8, 7.4, 6.852631578947368)","(6.0, 8.0, 7.836363636363637)","(2.4, 3.45, 3.3850000000000002)","(61.0, 95.0, 88.63636363636363)","(3.1, 3.9, 3.6999999999999997)","(8.5, 13.5, 11.5)","(101.0, 150.0, 123.33333333333333)"
10-01-2023 17:53:38.963950,"(21.0, 46.0, 28.0)","(4.8, 7.4, 6.822222222222222)","(6.0, 8.0, 7.836363636363637)","(2.4, 3.45, 3.3850000000000002)","(61.0, 95.0, 88.63636363636363)","(3.1, 3.9, 3.6999999999999997)","(8.5, 13.5, 11.5)","(101.0, 180.0, 123.33333333333333)"
10-01-2023 17:53:40.166115,"(21.0, 46.0, 28.0)","(4.8, 7.4, 6.822222222222222)","(6.0, 8.0, 7.836363636363637)","(2.4, 3.45, 3.3850000000000002)","(61.0, 95.0, 75.0)","(3.1, 3.9, 3.6999999999999997)","(8.5, 13.5, 11.5)","(101.0, 180.0, 123.33333333333333)"
10-01-2023 17:53:41.427024,"(21.0, 44.0, 27.666666666666664)","(4.8, 7.4, 6.852631578947368)","(6.0, 8.0, 7.836363636363637)","(2.4, 3.45, 3.3850000000000002)","(61.0, 95.0, 75.0)","(3.1, 3.9, 3.6999999999999997)","(8.5, 13.5, 11.5)","(101.0, 180.0, 123.33333333333333)"
10-01-2023 17:53:42.588311,"(21.0, 42.0, 27.0)","(4.8, 7.4, 6.852631578947368)","(6.0, 8.0, 7.836363636363637)","(2.4, 3.45, 3.3850000000000002)","(61.0, 95.0, 75.0)","(3.1, 3.9, 3.6999999999999997)","(8.5, 13.5, 11.5)","(101.0, 180.0, 123.33333333333333)"
