,Blue Vein,Belles Echo,Heidi Belle,Elcheikhali,Clickety Click,Tobias,Horlistic
12-01-2023 10:57:18.160201,"(4.0, 6.2, 5.666666666666667)","(3.5, 4.5, 3.9166666666666665)","(4.2, 5.7, 4.881818181818182)","(4.8, 7.2, 6.800000000000001)","(11.0, 20.0, 15.0)","(19.0, 90.0, 62.833333333333336)","(6.5, 17.5, 15.5)"
12-01-2023 10:57:19.229590,"(4.0, 6.2, 5.514285714285714)","(3.5, 4.5, 4.035714285714286)","(4.2, 5.7, 4.938461538461539)","(4.8, 7.2, 6.800000000000001)","(11.0, 20.0, 15.0)","(19.0, 85.0, 62.833333333333336)","(6.5, 17.5, 15.5)"
12-01-2023 10:57:20.339150,"(4.0, 6.2, 5.88)","(3.5, 4.4, 4.125)","(4.2, 5.7, 4.938461538461539)","(4.8, 7.2, 6.800000000000001)","(11.0, 20.0, 15.0)","(19.0, 85.0, 62.833333333333336)","(6.5, 17.5, 15.5)"
12-01-2023 10:57:21.422681,"(4.0, 6.2, 5.88)","(3.5, 4.4, 4.32)","(4.2, 5.7, 4.938461538461539)","(4.8, 7.2, 6.9)","(11.0, 20.0, 14.222222222222221)","(19.0, 85.0, 41.5625)","(6.5, 17.5, 14.166666666666666)"
12-01-2023 10:57:22.478874,"(4.0, 6.2, 5.488888888888889)","(3.5, 4.4, 4.233333333333333)","(4.2, 5.7, 4.914285714285714)","(4.8, 7.2, 6.85)","(11.0, 20.0, 15.0)","(19.0, 80.0, 41.5625)","(6.5, 17.5, 15.5)"
12-01-2023 10:57:23.429823,"(4.0, 6.2, 5.88)","(3.5, 4.4, 4.32)","(4.2, 5.7, 4.914285714285714)","(4.8, 7.2, 6.85)","(11.0, 20.0, 15.0)","(19.0, 80.0, 41.5625)","(6.5, 17.5, 15.5)"
12-01-2023 10:57:24.467631,"(4.0, 6.2, 5.88)","(3.5, 4.4, 4.32)","(4.2, 5.7, 4.914285714285714)","(4.8, 7.2, 6.85)","(11.0, 20.0, 15.0)","(19.0, 80.0, 41.5625)","(6.5, 17.5, 15.5)"
12-01-2023 10:57:25.508696,"(4.0, 6.2, 5.88)","(3.5, 4.4, 4.32)","(4.2, 5.7, 5.199999999999999)","(4.8, 7.2, 6.85)","(11.0, 20.0, 15.0)","(19.0, 80.0, 52.400000000000006)","(6.5, 17.5, 15.5)"
12-01-2023 10:57:26.604386,"(4.0, 6.2, 5.88)","(3.5, 4.4, 4.125)","(4.2, 5.6, 5.199999999999999)","(4.8, 7.2, 6.85)","(11.0, 20.0, 15.0)","(19.0, 75.0, 52.400000000000006)","(6.5, 17.5, 15.5)"
12-01-2023 10:57:27.639150,"(4.0, 6.2, 5.88)","(3.5, 4.4, 4.125)","(4.2, 5.6, 5.199999999999999)","(4.8, 7.2, 6.359999999999999)","(11.0, 20.0, 15.0)","(19.0, 75.0, 52.400000000000006)","(6.5, 17.5, 15.5)"
12-01-2023 10:57:28.571506,"(4.0, 6.2, 5.88)","(3.5, 4.4, 4.125)","(4.2, 5.4, 4.95)","(4.8, 7.2, 6.359999999999999)","(11.0, 20.0, 15.0)","(19.0, 75.0, 52.400000000000006)","(6.5, 17.5, 15.5)"
12-01-2023 10:57:29.610029,"(4.0, 6.2, 5.88)","(3.5, 4.4, 4.125)","(4.2, 5.3, 5.0)","(4.8, 7.2, 6.325)","(11.0, 20.0, 15.0)","(19.0, 75.0, 52.400000000000006)","(6.5, 17.5, 15.5)"
12-01-2023 10:57:30.679557,"(4.0, 6.2, 5.88)","(3.5, 4.4, 3.925)","(4.2, 5.3, 5.0)","(4.8, 7.2, 6.325)","(11.0, 20.0, 15.0)","(19.0, 75.0, 52.400000000000006)","(6.5, 17.5, 15.5)"
12-01-2023 10:57:31.815138,"(4.0, 6.2, 5.88)","(3.5, 4.3, 3.919230769230769)","(4.2, 5.3, 5.0)","(4.8, 7.2, 6.325)","(11.0, 20.0, 15.0)","(19.0, 75.0, 52.400000000000006)","(6.5, 17.5, 15.5)"
12-01-2023 10:57:32.898174,"(4.0, 6.2, 5.88)","(3.5, 4.2, 3.833333333333333)","(4.2, 5.3, 5.0)","(4.8, 7.2, 6.325)","(11.0, 20.0, 15.0)","(19.0, 75.0, 52.400000000000006)","(6.5, 17.5, 15.5)"
12-01-2023 10:57:33.996411,"(4.0, 6.2, 5.88)","(3.5, 4.2, 3.933333333333333)","(4.2, 5.3, 5.0)","(4.8, 7.2, 6.325)","(11.0, 20.0, 15.0)","(19.0, 75.0, 52.400000000000006)","(6.5, 17.5, 15.5)"
12-01-2023 10:57:35.073626,"(4.0, 6.2, 5.88)","(3.5, 4.2, 3.833333333333333)","(4.2, 5.3, 5.0)","(4.8, 7.2, 6.325)","(11.0, 20.0, 15.0)","(19.0, 75.0, 52.400000000000006)","(6.5, 17.5, 15.5)"
12-01-2023 10:57:36.168435,"(4.0, 6.2, 5.88)","(3.5, 4.2, 3.933333333333333)","(4.2, 5.3, 5.0)","(5.0, 7.2, 6.325)","(11.0, 20.0, 15.0)","(19.0, 75.0, 52.400000000000006)","(7.0, 17.5, 15.5)"
12-01-2023 10:57:37.266374,"(4.0, 6.2, 5.88)","(3.5, 4.2, 3.933333333333333)","(4.2, 5.3, 5.0)","(5.0, 7.2, 6.325)","(11.0, 20.0, 15.0)","(19.0, 75.0, 52.400000000000006)","(7.0, 17.5, 15.5)"
12-01-2023 10:57:38.358752,"(4.0, 6.2, 5.88)","(3.5, 4.2, 3.933333333333333)","(4.2, 5.3, 5.0)","(5.0, 7.2, 6.325)","(11.0, 20.0, 15.0)","(19.0, 75.0, 52.400000000000006)","(7.0, 17.5, 15.5)"
12-01-2023 10:57:39.450948,"(4.0, 6.2, 5.88)","(3.5, 4.2, 3.933333333333333)","(4.2, 5.3, 5.0)","(5.0, 7.2, 6.325)","(11.0, 20.0, 18.1)","(19.0, 75.0, 52.400000000000006)","(7.0, 17.5, 15.5)"
12-01-2023 10:57:40.483994,"(4.0, 6.2, 5.88)","(3.5, 4.2, 3.933333333333333)","(4.2, 5.3, 5.0)","(5.0, 7.2, 6.325)","(11.0, 19.5, 18.1)","(19.0, 75.0, 52.400000000000006)","(7.0, 17.5, 15.5)"
12-01-2023 10:57:41.466727,"(4.0, 6.2, 5.88)","(3.5, 4.2, 3.933333333333333)","(4.2, 5.3, 5.0)","(5.0, 7.2, 6.325)","(11.0, 19.5, 18.1)","(19.0, 75.0, 52.400000000000006)","(7.0, 17.5, 15.5)"
12-01-2023 10:57:42.488983,"(4.0, 6.2, 5.88)","(3.5, 4.2, 3.933333333333333)","(4.2, 5.3, 5.0)","(5.0, 7.2, 6.325)","(11.0, 19.5, 18.1)","(19.0, 75.0, 52.400000000000006)","(7.0, 17.5, 15.5)"
12-01-2023 10:57:43.592493,"(4.0, 6.2, 5.88)","(3.5, 4.2, 3.933333333333333)","(4.2, 5.3, 5.0)","(5.0, 7.2, 6.325)","(11.0, 19.5, 18.1)","(19.0, 75.0, 52.400000000000006)","(7.0, 17.5, 15.5)"
12-01-2023 10:57:44.711143,"(4.0, 6.2, 5.88)","(3.5, 4.2, 3.933333333333333)","(4.2, 5.3, 5.0)","(5.0, 7.2, 6.266666666666667)","(11.0, 19.5, 18.1)","(19.0, 75.0, 52.400000000000006)","(7.0, 17.5, 15.5)"
12-01-2023 10:57:45.747499,"(4.0, 6.2, 5.88)","(3.5, 4.2, 3.933333333333333)","(4.2, 5.3, 5.0)","(5.0, 7.2, 6.266666666666667)","(11.0, 19.5, 18.1)","(19.0, 75.0, 52.400000000000006)","(7.0, 17.5, 15.5)"
12-01-2023 10:57:46.722024,"(4.0, 6.2, 5.88)","(3.5, 4.2, 3.933333333333333)","(4.2, 5.3, 5.0)","(5.0, 7.2, 6.266666666666667)","(11.0, 19.5, 18.1)","(19.0, 75.0, 52.400000000000006)","(7.0, 17.5, 15.5)"
12-01-2023 10:57:47.733756,"(4.0, 6.2, 5.88)","(3.5, 4.2, 3.933333333333333)","(4.2, 5.3, 5.0)","(5.0, 7.2, 6.266666666666667)","(11.0, 19.5, 18.1)","(19.0, 75.0, 52.400000000000006)","(7.0, 17.5, 15.5)"
12-01-2023 10:57:48.723811,"(4.0, 6.2, 5.88)","(3.5, 4.2, 4.085714285714285)","(4.2, 5.3, 4.890909090909091)","(5.0, 7.2, 6.7)","(11.0, 19.5, 18.1)","(19.0, 75.0, 60.875)","(7.0, 17.5, 15.5)"
12-01-2023 10:57:49.767038,"(4.0, 6.2, 5.88)","(3.5, 4.2, 4.085714285714285)","(4.2, 5.3, 4.890909090909091)","(5.0, 7.0, 6.7)","(11.0, 19.5, 18.1)","(19.0, 75.0, 60.875)","(7.0, 17.5, 15.5)"
12-01-2023 10:57:50.865694,"(4.0, 6.2, 5.88)","(3.5, 4.2, 4.085714285714285)","(4.2, 5.3, 4.890909090909091)","(5.0, 7.0, 6.7)","(11.0, 19.5, 18.1)","(19.0, 75.0, 60.875)","(7.0, 17.5, 15.5)"
12-01-2023 10:57:51.990752,"(4.0, 6.2, 5.88)","(3.5, 4.2, 4.085714285714285)","(4.2, 5.3, 4.890909090909091)","(5.0, 7.0, 6.7)","(11.0, 19.5, 18.1)","(19.0, 75.0, 60.875)","(7.0, 17.5, 15.5)"
12-01-2023 10:57:53.087701,"(4.0, 6.2, 5.88)","(3.5, 4.2, 4.085714285714285)","(4.2, 5.3, 4.890909090909091)","(5.0, 7.0, 6.7)","(11.0, 19.5, 18.1)","(19.0, 75.0, 60.875)","(7.0, 17.5, 15.5)"
12-01-2023 10:57:54.160744,"(4.0, 6.2, 5.88)","(3.5, 4.3, 4.157142857142857)","(4.2, 5.3, 4.890909090909091)","(5.0, 7.0, 6.7)","(11.0, 19.5, 18.1)","(19.0, 75.0, 60.875)","(7.0, 17.5, 15.5)"
12-01-2023 10:57:55.193304,"(4.0, 6.2, 5.88)","(3.5, 4.2, 4.025)","(4.2, 5.3, 4.890909090909091)","(5.0, 7.0, 6.7)","(11.0, 19.5, 18.1)","(19.0, 75.0, 60.875)","(7.0, 17.5, 15.5)"
12-01-2023 10:57:56.202428,"(4.0, 5.2, 4.84)","(3.5, 4.1, 4.016666666666667)","(4.2, 5.3, 4.890909090909091)","(5.0, 7.0, 6.7)","(11.0, 19.5, 18.1)","(19.0, 75.0, 60.875)","(7.0, 17.5, 15.5)"
12-01-2023 10:57:57.360802,"(4.0, 5.2, 4.84)","(3.5, 4.1, 3.861904761904762)","(4.2, 5.3, 4.890909090909091)","(5.0, 7.0, 6.7)","(11.0, 19.5, 18.1)","(19.0, 75.0, 60.875)","(7.0, 17.5, 15.5)"
12-01-2023 10:57:58.630183,"(4.0, 5.2, 4.84)","(3.5, 3.95, 3.9000000000000004)","(4.2, 5.3, 4.890909090909091)","(5.0, 7.0, 6.7)","(11.0, 19.5, 18.1)","(19.0, 75.0, 60.875)","(7.0, 17.5, 17.1)"
12-01-2023 10:57:59.731322,"(4.0, 5.2, 4.84)","(3.5, 3.95, 3.89)","(4.2, 5.3, 4.890909090909091)","(5.0, 7.0, 6.7)","(11.0, 19.5, 18.1)","(19.0, 75.0, 40.57142857142857)","(7.0, 18.5, 17.1)"
12-01-2023 10:58:00.916724,"(4.0, 5.2, 4.84)","(3.5, 3.95, 3.89)","(4.2, 5.3, 4.890909090909091)","(5.0, 7.0, 6.7)","(11.0, 19.5, 18.1)","(19.0, 70.0, 40.57142857142857)","(7.0, 18.5, 17.1)"
12-01-2023 10:58:02.115892,"(4.0, 5.2, 4.84)","(3.5, 3.95, 3.89)","(4.2, 5.3, 4.890909090909091)","(5.0, 7.0, 6.7)","(11.0, 19.5, 18.1)","(19.0, 70.0, 40.57142857142857)","(7.0, 18.5, 15.833333333333332)"
12-01-2023 10:58:03.215238,"(4.0, 5.2, 4.84)","(3.5, 3.95, 3.89)","(4.2, 5.3, 4.890909090909091)","(5.0, 7.0, 6.7)","(11.0, 19.5, 18.1)","(19.0, 70.0, 40.57142857142857)","(7.0, 18.0, 15.833333333333332)"
12-01-2023 10:58:04.516633,"(4.0, 5.2, 4.84)","(3.5, 3.95, 3.89)","(4.2, 5.3, 4.890909090909091)","(5.0, 7.0, 6.7)","(11.0, 19.5, 18.1)","(19.0, 70.0, 40.57142857142857)","(7.0, 18.0, 15.833333333333332)"
12-01-2023 10:58:05.565196,"(4.0, 5.2, 4.84)","(3.5, 3.95, 3.89)","(4.2, 5.3, 4.890909090909091)","(5.0, 7.0, 6.7)","(11.0, 19.5, 18.1)","(19.0, 70.0, 40.57142857142857)","(7.0, 18.0, 15.833333333333332)"
12-01-2023 10:58:06.560679,"(4.0, 5.2, 4.84)","(3.5, 3.95, 3.944186046511628)","(4.2, 5.3, 4.890909090909091)","(5.0, 7.0, 6.7)","(11.0, 19.5, 18.1)","(19.0, 70.0, 40.57142857142857)","(7.0, 18.0, 15.833333333333332)"
12-01-2023 10:58:07.511365,"(4.0, 5.2, 4.84)","(3.5, 3.95, 3.9441176470588237)","(4.2, 5.3, 4.890909090909091)","(5.0, 7.0, 6.7)","(11.0, 19.5, 18.1)","(19.0, 70.0, 40.57142857142857)","(7.0, 18.0, 15.833333333333332)"
12-01-2023 10:58:08.901205,"(4.0, 5.2, 4.84)","(3.5, 3.95, 3.9441176470588237)","(4.2, 5.3, 4.890909090909091)","(5.0, 7.0, 6.7)","(11.0, 19.5, 18.1)","(19.0, 70.0, 40.57142857142857)","(7.0, 18.0, 15.833333333333332)"
12-01-2023 10:58:09.911007,"(4.0, 5.2, 4.84)","(3.5, 3.95, 3.9441176470588237)","(4.2, 5.3, 4.890909090909091)","(5.0, 7.0, 6.7)","(11.0, 19.5, 18.1)","(19.0, 70.0, 40.57142857142857)","(7.0, 18.0, 15.833333333333332)"
12-01-2023 10:58:10.921375,"(4.0, 5.2, 4.84)","(3.5, 3.95, 3.9441176470588237)","(4.2, 5.3, 4.890909090909091)","(5.0, 7.0, 6.7)","(11.0, 19.5, 18.1)","(19.0, 70.0, 40.57142857142857)","(7.0, 18.0, 15.833333333333332)"
12-01-2023 10:58:11.988187,"(4.0, 5.2, 4.84)","(3.5, 3.95, 3.9441176470588237)","(4.2, 5.3, 4.890909090909091)","(5.0, 7.0, 6.7)","(11.0, 19.5, 18.1)","(19.0, 70.0, 40.57142857142857)","(7.0, 18.0, 15.833333333333332)"
12-01-2023 10:58:13.049670,"(4.0, 5.2, 4.84)","(3.5, 3.95, 3.9441176470588237)","(4.2, 5.3, 4.890909090909091)","(5.0, 7.0, 6.7)","(11.0, 19.5, 18.1)","(19.0, 70.0, 40.57142857142857)","(7.0, 18.0, 15.833333333333332)"
12-01-2023 10:58:14.204266,"(4.0, 5.2, 4.84)","(3.5, 3.95, 3.9441176470588237)","(4.2, 5.3, 4.890909090909091)","(5.0, 7.0, 6.7)","(11.0, 19.5, 18.1)","(19.0, 70.0, 40.57142857142857)","(7.0, 18.0, 15.833333333333332)"
12-01-2023 10:58:15.264420,"(4.0, 5.2, 4.84)","(3.5, 3.95, 3.9441176470588237)","(4.2, 5.3, 4.890909090909091)","(5.0, 7.0, 6.7)","(11.0, 19.5, 18.1)","(19.0, 70.0, 40.57142857142857)","(7.0, 18.0, 15.833333333333332)"
12-01-2023 10:58:16.185353,"(4.0, 5.2, 4.84)","(3.5, 3.95, 3.9441176470588237)","(4.2, 5.3, 4.890909090909091)","(5.0, 7.0, 6.7)","(11.0, 19.5, 18.1)","(19.0, 70.0, 40.57142857142857)","(7.0, 18.0, 15.833333333333332)"
12-01-2023 10:58:17.226472,"(4.0, 5.2, 4.84)","(3.5, 3.95, 3.9441176470588237)","(4.2, 5.3, 4.890909090909091)","(5.0, 7.0, 6.7)","(11.0, 19.5, 18.1)","(19.0, 70.0, 40.57142857142857)","(7.0, 18.0, 15.833333333333332)"
12-01-2023 10:58:18.336645,"(4.0, 5.2, 4.84)","(3.5, 3.95, 3.9441176470588237)","(4.2, 5.3, 4.890909090909091)","(5.0, 7.0, 6.7)","(11.0, 19.5, 18.1)","(19.0, 70.0, 40.57142857142857)","(7.0, 18.0, 15.833333333333332)"
12-01-2023 10:58:19.386346,"(4.0, 5.2, 4.84)","(3.5, 3.95, 3.9441176470588237)","(4.2, 5.3, 4.890909090909091)","(5.0, 7.0, 6.7)","(11.0, 19.5, 18.1)","(19.0, 70.0, 43.86363636363637)","(7.0, 18.0, 15.833333333333332)"
12-01-2023 10:58:20.417006,"(4.0, 5.1, 4.8)","(3.5, 3.95, 3.9441176470588237)","(4.2, 5.3, 4.890909090909091)","(5.0, 7.0, 6.7)","(11.0, 19.5, 18.1)","(19.0, 65.0, 43.86363636363637)","(7.0, 18.0, 15.833333333333332)"
12-01-2023 10:58:21.408440,"(4.0, 5.1, 4.8)","(3.5, 3.95, 3.944186046511628)","(4.2, 5.3, 4.890909090909091)","(5.0, 7.0, 6.7)","(11.0, 19.5, 18.1)","(19.0, 65.0, 43.86363636363637)","(7.0, 18.0, 15.833333333333332)"
12-01-2023 10:58:22.437429,"(4.0, 5.1, 4.8)","(3.5, 3.95, 3.9441176470588237)","(4.2, 5.3, 4.890909090909091)","(5.0, 7.0, 6.7)","(11.0, 19.5, 18.1)","(19.0, 65.0, 43.86363636363637)","(7.0, 18.0, 15.833333333333332)"
12-01-2023 10:58:23.455410,"(4.0, 5.1, 4.8)","(3.5, 3.95, 3.9441176470588237)","(4.2, 5.3, 4.890909090909091)","(5.0, 7.0, 6.7)","(11.0, 19.5, 18.1)","(19.0, 65.0, 43.86363636363637)","(7.0, 18.0, 15.833333333333332)"
12-01-2023 10:58:24.440981,"(4.0, 5.1, 4.8)","(3.5, 4.1, 4.073076923076923)","(4.2, 5.3, 4.890909090909091)","(5.0, 7.0, 6.7)","(11.0, 19.5, 18.1)","(19.0, 65.0, 43.86363636363637)","(7.0, 18.0, 15.833333333333332)"
12-01-2023 10:58:25.423657,"(4.0, 5.1, 4.8)","(3.5, 4.1, 3.9)","(4.2, 5.3, 4.890909090909091)","(5.0, 7.0, 6.7)","(11.0, 19.5, 18.1)","(19.0, 65.0, 40.57142857142857)","(7.0, 18.0, 15.833333333333332)"
12-01-2023 10:58:26.494995,"(4.0, 5.1, 4.8)","(3.5, 3.95, 3.875)","(4.2, 5.3, 4.890909090909091)","(5.0, 7.0, 6.7)","(11.0, 19.5, 18.1)","(19.0, 70.0, 40.57142857142857)","(7.0, 18.0, 15.833333333333332)"
12-01-2023 10:58:27.524217,"(4.0, 5.1, 4.8)","(3.5, 3.95, 3.875)","(4.2, 5.3, 4.890909090909091)","(5.0, 7.0, 6.7)","(11.0, 19.5, 18.1)","(19.0, 70.0, 40.57142857142857)","(7.0, 18.0, 15.833333333333332)"
12-01-2023 10:58:28.558994,"(4.0, 5.1, 4.8)","(3.5, 3.95, 3.875)","(4.2, 5.3, 4.890909090909091)","(5.0, 7.0, 6.7)","(11.0, 19.5, 18.1)","(19.0, 70.0, 40.57142857142857)","(7.0, 18.0, 15.833333333333332)"
12-01-2023 10:58:29.646273,"(4.0, 5.1, 4.8)","(3.5, 3.95, 3.816666666666667)","(4.2, 5.3, 4.890909090909091)","(5.0, 7.0, 6.7)","(11.0, 19.5, 18.1)","(19.0, 70.0, 40.57142857142857)","(7.0, 18.0, 15.833333333333332)"
12-01-2023 10:58:30.757015,"(4.0, 5.1, 4.8)","(3.5, 3.95, 3.938505747126437)","(4.2, 5.3, 4.890909090909091)","(5.0, 7.0, 6.7)","(11.0, 19.5, 18.1)","(19.0, 70.0, 40.57142857142857)","(7.0, 18.0, 15.833333333333332)"
12-01-2023 10:58:31.739889,"(4.0, 5.1, 4.8)","(3.5, 3.95, 3.938505747126437)","(4.2, 5.3, 4.890909090909091)","(5.0, 7.0, 6.7)","(11.0, 19.5, 18.1)","(19.0, 70.0, 40.57142857142857)","(7.0, 18.0, 15.833333333333332)"
12-01-2023 10:58:32.759648,"(4.0, 5.1, 4.8)","(3.5, 3.95, 3.938505747126437)","(4.2, 5.3, 4.890909090909091)","(5.0, 7.0, 6.7)","(11.0, 19.5, 18.1)","(19.0, 70.0, 40.57142857142857)","(7.0, 18.0, 15.833333333333332)"
12-01-2023 10:58:33.701407,"(4.0, 5.1, 4.8)","(3.5, 3.95, 3.938505747126437)","(4.2, 5.3, 4.890909090909091)","(5.0, 7.0, 6.7)","(11.0, 19.5, 18.1)","(19.0, 70.0, 40.57142857142857)","(7.0, 18.0, 15.833333333333332)"
12-01-2023 10:58:34.793531,"(4.0, 5.1, 4.8)","(3.5, 3.95, 3.938505747126437)","(4.2, 5.3, 4.890909090909091)","(5.0, 7.0, 6.7)","(11.0, 19.5, 18.1)","(19.0, 70.0, 40.57142857142857)","(7.0, 18.0, 15.833333333333332)"
12-01-2023 10:58:35.855557,"(4.0, 5.1, 4.8)","(3.5, 3.95, 3.938505747126437)","(4.2, 5.3, 4.890909090909091)","(5.0, 7.0, 6.7)","(11.0, 19.5, 18.1)","(19.0, 70.0, 40.57142857142857)","(7.0, 18.0, 15.833333333333332)"
12-01-2023 10:58:36.793659,"(4.0, 5.1, 4.8)","(3.5, 3.95, 3.938636363636364)","(4.2, 5.3, 4.890909090909091)","(5.0, 7.0, 6.7)","(11.0, 19.5, 18.1)","(19.0, 70.0, 40.57142857142857)","(7.0, 18.0, 15.833333333333332)"
12-01-2023 10:58:37.778716,"(4.0, 5.1, 4.8)","(3.5, 3.95, 3.938636363636364)","(4.2, 5.3, 4.883333333333333)","(5.0, 7.0, 6.7)","(11.0, 19.5, 18.1)","(19.0, 70.0, 40.57142857142857)","(7.0, 18.0, 15.833333333333332)"
12-01-2023 10:58:38.888303,"(4.0, 5.1, 4.8)","(3.5, 3.95, 3.938636363636364)","(4.2, 5.3, 4.883333333333333)","(5.0, 7.0, 6.7)","(11.0, 19.5, 18.1)","(19.0, 70.0, 40.57142857142857)","(7.0, 18.0, 15.833333333333332)"
12-01-2023 10:58:39.942598,"(4.0, 5.1, 4.8)","(3.5, 3.95, 3.938636363636364)","(4.2, 5.3, 4.883333333333333)","(5.0, 7.0, 6.7)","(11.0, 19.5, 18.1)","(19.0, 70.0, 40.57142857142857)","(7.0, 18.0, 15.833333333333332)"
12-01-2023 10:58:40.983246,"(4.0, 5.1, 4.8)","(3.5, 3.95, 3.938636363636364)","(4.2, 5.3, 4.883333333333333)","(5.0, 7.0, 6.7)","(11.0, 19.5, 18.1)","(19.0, 70.0, 40.57142857142857)","(7.0, 18.0, 15.833333333333332)"
12-01-2023 10:58:42.041689,"(4.0, 5.1, 4.8)","(3.5, 3.95, 3.938636363636364)","(4.2, 5.3, 4.883333333333333)","(5.0, 7.0, 6.7)","(11.0, 19.5, 18.1)","(19.0, 70.0, 40.57142857142857)","(7.0, 18.0, 15.833333333333332)"
12-01-2023 10:58:43.090214,"(4.0, 5.1, 4.8)","(3.5, 3.95, 3.938636363636364)","(4.2, 5.3, 4.883333333333333)","(5.0, 7.0, 6.7)","(11.0, 19.5, 18.1)","(19.0, 70.0, 43.86363636363637)","(7.5, 18.0, 15.833333333333332)"
12-01-2023 10:58:44.074543,"(4.0, 5.1, 4.8)","(3.5, 3.95, 3.938636363636364)","(4.2, 5.3, 4.883333333333333)","(5.0, 7.0, 6.7)","(11.0, 19.5, 18.1)","(19.0, 65.0, 43.86363636363637)","(7.5, 18.0, 15.833333333333332)"
12-01-2023 10:58:45.152180,"(4.0, 5.0, 4.733333333333333)","(3.5, 3.95, 3.938636363636364)","(4.2, 5.3, 4.883333333333333)","(5.0, 7.0, 6.7)","(11.0, 19.5, 18.1)","(19.0, 65.0, 43.86363636363637)","(7.5, 18.0, 15.833333333333332)"
12-01-2023 10:58:46.139961,"(4.0, 5.0, 4.733333333333333)","(3.5, 3.95, 3.938636363636364)","(4.2, 5.3, 4.883333333333333)","(5.0, 7.0, 6.7)","(11.0, 19.5, 18.1)","(19.0, 65.0, 43.86363636363637)","(7.5, 18.0, 15.833333333333332)"
12-01-2023 10:58:47.216304,"(4.0, 5.0, 4.733333333333333)","(3.5, 3.95, 3.938636363636364)","(4.2, 5.3, 4.883333333333333)","(5.0, 7.0, 6.7)","(11.0, 19.5, 18.1)","(19.0, 65.0, 43.86363636363637)","(7.5, 18.0, 13.666666666666666)"
12-01-2023 10:58:48.150432,"(4.0, 5.0, 4.733333333333333)","(3.5, 3.95, 3.938636363636364)","(4.2, 5.3, 4.883333333333333)","(5.0, 7.0, 6.7)","(11.0, 19.5, 18.1)","(19.0, 65.0, 43.86363636363637)","(7.5, 18.0, 13.666666666666666)"
12-01-2023 10:58:49.153595,"(4.0, 5.0, 4.733333333333333)","(3.5, 3.95, 3.938636363636364)","(4.2, 5.3, 4.883333333333333)","(5.0, 7.0, 6.7)","(11.0, 19.5, 18.1)","(19.0, 65.0, 52.833333333333336)","(7.5, 17.5, 13.5)"
12-01-2023 10:58:50.114998,"(4.0, 5.0, 4.733333333333333)","(3.5, 3.95, 3.938636363636364)","(4.2, 5.3, 4.883333333333333)","(5.0, 7.0, 6.7)","(11.0, 19.5, 18.1)","(19.0, 70.0, 52.833333333333336)","(7.5, 17.5, 13.5)"
12-01-2023 10:58:51.062634,"(4.0, 5.0, 4.733333333333333)","(3.5, 3.95, 3.938636363636364)","(4.2, 5.3, 4.883333333333333)","(5.0, 7.0, 6.7)","(11.0, 19.5, 18.1)","(19.0, 70.0, 52.833333333333336)","(7.5, 17.5, 13.5)"
12-01-2023 10:58:52.036350,"(4.0, 5.0, 4.733333333333333)","(3.5, 3.95, 3.9387640449438206)","(4.2, 5.3, 4.883333333333333)","(5.0, 7.0, 6.7)","(11.0, 19.5, 18.1)","(19.0, 70.0, 52.833333333333336)","(7.5, 17.5, 13.5)"
12-01-2023 10:58:52.993656,"(4.0, 5.0, 4.733333333333333)","(3.5, 3.95, 3.9387640449438206)","(4.2, 5.3, 4.883333333333333)","(5.0, 7.0, 6.7)","(11.0, 19.5, 18.1)","(19.0, 70.0, 58.050000000000004)","(7.5, 17.5, 13.5)"
12-01-2023 10:58:53.924913,"(4.0, 5.0, 4.733333333333333)","(3.5, 3.95, 3.9387640449438206)","(4.2, 5.3, 4.883333333333333)","(5.0, 7.0, 6.7)","(11.0, 19.5, 18.1)","(19.0, 75.0, 58.050000000000004)","(7.5, 17.5, 13.5)"
12-01-2023 10:58:54.912599,"(4.0, 5.0, 4.733333333333333)","(3.5, 3.95, 3.9387640449438206)","(4.2, 5.3, 4.883333333333333)","(5.0, 7.0, 6.7)","(11.0, 19.5, 18.1)","(19.0, 75.0, 58.050000000000004)","(7.5, 17.5, 13.5)"
12-01-2023 10:58:55.929054,"(4.0, 5.0, 4.733333333333333)","(3.5, 3.95, 3.9387640449438206)","(4.2, 5.3, 4.883333333333333)","(5.0, 7.0, 6.7)","(11.0, 19.5, 18.1)","(19.0, 70.0, 58.55555555555556)","(7.5, 17.5, 13.5)"
12-01-2023 10:58:56.989360,"(4.0, 5.0, 4.733333333333333)","(3.5, 3.95, 3.9387640449438206)","(4.2, 5.3, 4.883333333333333)","(5.0, 7.0, 6.7)","(11.0, 19.5, 18.1)","(19.0, 70.0, 58.55555555555556)","(7.5, 17.5, 13.5)"
12-01-2023 10:58:58.081091,"(4.0, 5.0, 4.733333333333333)","(3.5, 3.95, 3.9387640449438206)","(4.2, 5.3, 4.883333333333333)","(5.0, 7.0, 6.7)","(11.0, 19.5, 18.1)","(19.0, 70.0, 58.55555555555556)","(7.5, 17.5, 13.5)"
12-01-2023 10:58:59.174599,"(4.0, 5.0, 4.733333333333333)","(3.5, 3.95, 3.9387640449438206)","(4.2, 5.3, 4.883333333333333)","(5.0, 7.0, 6.7)","(11.0, 19.5, 14.666666666666666)","(19.0, 70.0, 58.55555555555556)","(7.5, 17.5, 13.5)"
