,Graces Pace,Eura Northern Sky,Mo Silver,Fly Condor,Forever Lights,Gotothewindow,Indian Aces
16-12-2022 12:25:03.522102,"(8.0, 9.8, 9.4)","(4.0, 5.1, 5.0636363636363635)","(15.0, 27.0, 26.272727272727273)","(5.0, 6.4, 6.0)","(1.9, 2.34, 2.3249999999999997)","(31.0, 80.0, 56.0)","(31.0, 90.0, 55.33333333333333)"
16-12-2022 12:25:04.547679,"(8.0, 9.8, 9.4)","(4.0, 5.1, 5.0636363636363635)","(15.0, 27.0, 26.272727272727273)","(5.0, 6.4, 6.0)","(1.9, 2.34, 2.31)","(31.0, 80.0, 61.599999999999994)","(31.0, 90.0, 55.33333333333333)"
16-12-2022 12:25:05.661122,"(8.0, 9.8, 9.4)","(4.0, 5.1, 5.0636363636363635)","(15.0, 27.0, 25.4)","(5.0, 6.4, 6.0)","(1.9, 2.34, 2.31)","(31.0, 80.0, 56.0)","(31.0, 90.0, 55.33333333333333)"
16-12-2022 12:25:06.724502,"(8.0, 9.8, 9.4)","(4.0, 5.1, 5.0636363636363635)","(15.0, 27.0, 25.4)","(5.0, 6.4, 6.0)","(1.9, 2.34, 2.31)","(31.0, 80.0, 56.0)","(31.0, 90.0, 55.33333333333333)"
16-12-2022 12:25:07.775728,"(8.0, 9.8, 9.4)","(4.0, 5.1, 5.0636363636363635)","(15.0, 27.0, 25.3)","(5.0, 6.4, 6.0)","(1.9, 2.34, 2.31)","(31.0, 80.0, 56.0)","(31.0, 90.0, 55.33333333333333)"
16-12-2022 12:25:08.882037,"(8.0, 9.8, 9.4)","(4.0, 5.1, 5.0636363636363635)","(15.0, 27.0, 25.3)","(5.0, 6.4, 6.0)","(1.9, 2.34, 2.3249999999999997)","(31.0, 80.0, 56.0)","(31.0, 90.0, 64.0)"
16-12-2022 12:25:09.918622,"(8.0, 9.8, 9.4)","(4.0, 5.1, 5.072727272727272)","(15.0, 27.0, 25.4)","(5.0, 6.4, 6.0)","(1.9, 2.34, 2.3249999999999997)","(31.0, 80.0, 56.0)","(31.0, 90.0, 64.0)"
16-12-2022 12:25:10.972511,"(8.0, 9.8, 9.4)","(4.0, 5.1, 5.072727272727272)","(15.0, 27.0, 25.4)","(5.0, 6.4, 6.0)","(1.9, 2.34, 2.3249999999999997)","(31.0, 80.0, 56.0)","(31.0, 90.0, 64.0)"
16-12-2022 12:25:12.138948,"(8.0, 9.8, 9.4)","(4.0, 5.1, 5.072727272727272)","(15.0, 27.0, 25.4)","(5.0, 6.4, 6.0)","(1.9, 2.34, 2.3249999999999997)","(31.0, 80.0, 56.0)","(31.0, 90.0, 64.0)"
16-12-2022 12:25:13.345794,"(8.0, 9.8, 9.690909090909091)","(4.0, 5.1, 5.085714285714285)","(15.0, 27.0, 25.4)","(5.0, 6.4, 6.0)","(1.9, 2.34, 2.3249999999999997)","(31.0, 80.0, 54.5)","(31.0, 90.0, 64.0)"
16-12-2022 12:25:14.598502,"(8.0, 9.8, 9.690909090909091)","(4.0, 5.1, 5.085714285714285)","(15.0, 27.0, 25.4)","(5.0, 6.4, 6.0)","(1.9, 2.34, 2.3249999999999997)","(31.0, 80.0, 54.5)","(31.0, 90.0, 64.0)"
16-12-2022 12:25:15.726295,"(8.0, 9.8, 9.690909090909091)","(4.0, 5.1, 5.085714285714285)","(15.0, 27.0, 25.4)","(5.0, 6.4, 6.0)","(1.9, 2.34, 2.3249999999999997)","(31.0, 80.0, 54.5)","(31.0, 90.0, 64.0)"
16-12-2022 12:25:16.781820,"(8.0, 9.8, 9.690909090909091)","(4.0, 5.1, 5.085714285714285)","(15.0, 27.0, 24.333333333333332)","(5.0, 6.4, 6.0)","(1.9, 2.34, 2.3249999999999997)","(31.0, 80.0, 55.0)","(31.0, 90.0, 64.0)"
16-12-2022 12:25:17.816752,"(8.0, 9.8, 9.690909090909091)","(4.0, 5.1, 5.085714285714285)","(15.0, 27.0, 24.5)","(5.0, 6.4, 6.0)","(1.9, 2.34, 2.3249999999999997)","(31.0, 80.0, 55.0)","(31.0, 90.0, 64.0)"
16-12-2022 12:25:18.782467,"(8.0, 9.8, 9.690909090909091)","(4.0, 5.1, 5.085714285714285)","(15.0, 27.0, 24.5)","(5.0, 6.4, 6.0)","(1.9, 2.34, 2.3249999999999997)","(31.0, 80.0, 55.0)","(31.0, 90.0, 64.0)"
16-12-2022 12:25:19.747348,"(8.0, 9.8, 9.690909090909091)","(4.0, 5.1, 5.085714285714285)","(15.0, 27.0, 24.5)","(5.0, 6.4, 6.0)","(1.9, 2.34, 2.31)","(31.0, 80.0, 55.0)","(31.0, 90.0, 64.0)"
16-12-2022 12:25:20.711608,"(8.0, 9.8, 9.690909090909091)","(4.0, 5.1, 5.085714285714285)","(15.0, 27.0, 24.5)","(5.0, 6.4, 6.0)","(1.9, 2.34, 2.31)","(31.0, 80.0, 55.0)","(31.0, 90.0, 64.0)"
16-12-2022 12:25:21.733891,"(8.0, 9.8, 9.690909090909091)","(4.0, 5.1, 5.085714285714285)","(15.0, 27.0, 24.5)","(5.0, 6.4, 6.0)","(1.95, 2.34, 2.31)","(31.0, 80.0, 55.0)","(31.0, 90.0, 64.0)"
16-12-2022 12:25:22.771803,"(8.0, 9.8, 9.690909090909091)","(4.0, 5.1, 5.085714285714285)","(15.0, 27.0, 24.5)","(5.0, 6.4, 6.0)","(1.95, 2.34, 2.31)","(31.0, 80.0, 55.0)","(31.0, 90.0, 64.0)"
16-12-2022 12:25:23.836222,"(8.0, 9.8, 9.690909090909091)","(4.0, 5.1, 5.085714285714285)","(15.0, 27.0, 24.5)","(5.0, 6.4, 6.0)","(1.95, 2.34, 2.31)","(31.0, 80.0, 55.0)","(31.0, 90.0, 64.0)"
16-12-2022 12:25:24.885474,"(8.0, 9.8, 9.690909090909091)","(4.0, 5.1, 5.085714285714285)","(15.0, 27.0, 24.5)","(5.0, 6.4, 6.0)","(1.95, 2.34, 2.31)","(31.0, 80.0, 55.0)","(31.0, 90.0, 64.0)"
16-12-2022 12:25:25.948971,"(8.0, 9.8, 9.466666666666667)","(4.0, 5.1, 5.085714285714285)","(15.0, 27.0, 24.5)","(5.0, 6.4, 6.0)","(1.95, 2.34, 2.31)","(31.0, 80.0, 55.0)","(31.0, 90.0, 64.0)"
16-12-2022 12:25:26.932051,"(8.0, 9.8, 9.466666666666667)","(4.0, 5.1, 5.085714285714285)","(15.0, 27.0, 24.5)","(5.0, 6.4, 6.0)","(1.95, 2.34, 2.31)","(31.0, 80.0, 55.0)","(31.0, 90.0, 64.0)"
16-12-2022 12:25:27.930981,"(8.0, 9.8, 9.466666666666667)","(4.0, 5.1, 5.085714285714285)","(15.0, 27.0, 24.5)","(5.0, 6.4, 6.0)","(1.95, 2.34, 2.31)","(31.0, 80.0, 55.0)","(31.0, 90.0, 64.0)"
16-12-2022 12:25:28.888643,"(8.0, 9.8, 9.466666666666667)","(4.0, 5.1, 5.085714285714285)","(15.0, 27.0, 24.5)","(5.0, 6.4, 6.0)","(1.95, 2.34, 2.31)","(31.0, 80.0, 55.0)","(31.0, 90.0, 64.0)"
16-12-2022 12:25:29.871167,"(8.0, 9.8, 9.466666666666667)","(4.0, 5.1, 5.085714285714285)","(15.0, 27.0, 24.5)","(5.0, 6.4, 6.0)","(1.95, 2.34, 2.31)","(31.0, 80.0, 55.0)","(31.0, 90.0, 64.0)"
16-12-2022 12:25:30.856485,"(8.0, 9.8, 9.466666666666667)","(4.0, 5.1, 5.085714285714285)","(15.0, 27.0, 24.5)","(5.0, 6.4, 6.0)","(1.95, 2.34, 2.31)","(31.0, 80.0, 137.33333333333331)","(31.0, 90.0, 53.666666666666664)"
16-12-2022 12:25:31.834035,"(8.0, 9.8, 9.466666666666667)","(4.0, 5.1, 5.085714285714285)","(15.0, 27.0, 25.4)","(5.0, 6.4, 6.0)","(1.95, 2.34, 2.265)","(31.0, 190.0, 197.33333333333334)","(31.0, 85.0, 53.666666666666664)"
16-12-2022 12:25:32.812066,"(8.0, 9.8, 9.466666666666667)","(4.0, 5.1, 5.085714285714285)","(15.0, 27.0, 25.4)","(5.0, 6.4, 6.0)","(1.95, 2.34, 2.31)","(31.0, 280.0, 197.33333333333334)","(31.0, 85.0, 53.666666666666664)"
16-12-2022 12:25:33.878528,"(8.0, 9.8, 9.4)","(4.0, 5.1, 5.085714285714285)","(15.0, 27.0, 25.4)","(5.0, 6.4, 6.0)","(1.95, 2.34, 2.31)","(31.0, 280.0, 210.66666666666666)","(31.0, 85.0, 53.666666666666664)"
16-12-2022 12:25:34.905183,"(8.0, 9.8, 9.4)","(4.0, 5.1, 5.085714285714285)","(15.0, 27.0, 25.4)","(5.0, 6.4, 6.0)","(1.95, 2.34, 2.31)","(31.0, 300.0, 210.66666666666666)","(31.0, 85.0, 53.666666666666664)"
16-12-2022 12:25:35.879840,"(8.0, 9.8, 9.4)","(4.0, 5.1, 5.085714285714285)","(15.0, 27.0, 25.4)","(5.0, 6.4, 6.0)","(1.95, 2.34, 2.31)","(31.0, 300.0, 210.66666666666666)","(31.0, 85.0, 53.666666666666664)"
16-12-2022 12:25:36.837426,"(8.0, 9.8, 9.4)","(4.0, 5.1, 5.085714285714285)","(15.0, 27.0, 25.4)","(5.0, 6.4, 6.0)","(1.95, 2.34, 2.31)","(31.0, 300.0, 210.66666666666666)","(31.0, 85.0, 53.666666666666664)"
16-12-2022 12:25:37.747977,"(8.0, 9.8, 9.4)","(4.0, 5.1, 5.085714285714285)","(15.0, 27.0, 25.4)","(5.0, 6.4, 6.0)","(1.95, 2.34, 2.31)","(31.0, 310.0, 217.33333333333334)","(31.0, 85.0, 53.666666666666664)"
16-12-2022 12:25:38.741006,"(8.0, 9.8, 9.4)","(4.0, 5.1, 5.085714285714285)","(15.0, 27.0, 25.4)","(5.0, 6.4, 6.0)","(1.95, 2.34, 2.31)","(31.0, 310.0, 217.33333333333334)","(31.0, 85.0, 53.666666666666664)"
16-12-2022 12:25:39.709590,"(8.0, 9.8, 9.4)","(4.0, 5.1, 5.085714285714285)","(15.0, 27.0, 25.4)","(5.0, 6.4, 5.84)","(1.95, 2.34, 2.31)","(31.0, 310.0, 217.33333333333334)","(31.0, 85.0, 53.666666666666664)"
16-12-2022 12:25:40.709268,"(8.0, 9.8, 9.4)","(4.0, 5.1, 5.085714285714285)","(15.0, 27.0, 25.4)","(5.0, 6.0, 5.815384615384615)","(1.95, 2.34, 2.31)","(31.0, 310.0, 217.33333333333334)","(31.0, 85.0, 53.666666666666664)"
16-12-2022 12:25:41.676088,"(8.0, 9.8, 9.4)","(4.0, 5.1, 5.085714285714285)","(15.0, 27.0, 25.4)","(5.0, 6.0, 5.815384615384615)","(1.95, 2.34, 2.31)","(31.0, 310.0, 217.33333333333334)","(31.0, 85.0, 53.666666666666664)"
16-12-2022 12:25:42.678128,"(8.0, 9.8, 9.4)","(4.0, 5.1, 5.085714285714285)","(15.0, 27.0, 25.4)","(5.0, 5.6, 5.417391304347826)","(1.95, 2.34, 2.31)","(31.0, 310.0, 241.0)","(31.0, 85.0, 67.0)"
16-12-2022 12:25:43.648084,"(8.0, 9.8, 9.4)","(4.0, 5.1, 5.085714285714285)","(15.0, 27.0, 25.92857142857143)","(5.0, 5.6, 5.417391304347826)","(1.95, 2.34, 2.31)","(31.0, 310.0, 241.0)","(31.0, 85.0, 53.666666666666664)"
16-12-2022 12:25:44.629244,"(8.0, 9.8, 9.4)","(4.0, 5.1, 5.085714285714285)","(15.0, 27.0, 25.92857142857143)","(5.0, 5.8, 5.692857142857143)","(1.95, 2.34, 2.31)","(31.0, 310.0, 254.8)","(31.0, 85.0, 53.666666666666664)"
16-12-2022 12:25:45.601371,"(8.0, 9.8, 9.4)","(4.0, 5.1, 5.085714285714285)","(15.0, 27.0, 25.92857142857143)","(5.0, 5.7, 5.4)","(1.95, 2.34, 2.31)","(31.0, 310.0, 218.66666666666666)","(31.0, 85.0, 53.666666666666664)"
16-12-2022 12:25:46.625437,"(8.0, 9.8, 9.4)","(4.0, 5.1, 5.085714285714285)","(15.0, 27.0, 24.666666666666668)","(5.0, 5.7, 5.4)","(1.95, 2.34, 2.31)","(31.0, 310.0, 218.66666666666666)","(31.0, 85.0, 53.666666666666664)"
16-12-2022 12:25:47.622521,"(8.0, 9.8, 9.4)","(4.0, 5.1, 5.072727272727272)","(15.0, 27.0, 24.666666666666668)","(5.0, 5.7, 5.4)","(1.95, 2.34, 2.31)","(31.0, 310.0, 255.6)","(31.0, 85.0, 53.666666666666664)"
16-12-2022 12:25:48.633644,"(8.0, 9.8, 9.4)","(4.0, 5.1, 5.072727272727272)","(15.0, 27.0, 24.666666666666668)","(5.0, 5.7, 5.4)","(1.95, 2.34, 2.3249999999999997)","(31.0, 310.0, 255.6)","(31.0, 85.0, 53.666666666666664)"
16-12-2022 12:25:49.593766,"(8.0, 9.8, 9.4)","(4.0, 5.1, 5.072727272727272)","(15.0, 27.0, 24.666666666666668)","(5.0, 5.7, 5.4)","(1.95, 2.34, 2.3249999999999997)","(31.0, 310.0, 255.6)","(31.0, 85.0, 53.666666666666664)"
16-12-2022 12:25:50.576459,"(8.0, 9.8, 9.4)","(4.0, 5.1, 5.072727272727272)","(15.0, 27.0, 24.666666666666668)","(5.0, 5.7, 5.4)","(1.95, 2.34, 2.31)","(31.0, 310.0, 255.6)","(31.0, 85.0, 53.666666666666664)"
16-12-2022 12:25:51.522059,"(8.0, 9.8, 9.4)","(4.0, 5.1, 5.072727272727272)","(15.0, 27.0, 24.666666666666668)","(5.0, 5.7, 5.4)","(1.95, 2.34, 2.31)","(31.0, 310.0, 255.6)","(31.0, 85.0, 53.666666666666664)"
16-12-2022 12:25:52.495235,"(8.0, 9.8, 9.4)","(4.0, 5.1, 5.072727272727272)","(15.0, 27.0, 24.666666666666668)","(5.0, 5.7, 5.4)","(1.95, 2.34, 2.31)","(31.0, 310.0, 255.6)","(31.0, 85.0, 53.666666666666664)"
16-12-2022 12:25:53.483466,"(8.0, 9.8, 9.4)","(4.0, 5.1, 5.072727272727272)","(15.0, 27.0, 24.666666666666668)","(5.0, 5.7, 5.4)","(1.95, 2.34, 2.31)","(31.0, 310.0, 212.66666666666666)","(31.0, 85.0, 53.666666666666664)"
16-12-2022 12:25:54.480490,"(8.0, 9.8, 9.4)","(4.0, 5.1, 5.072727272727272)","(15.0, 27.0, 24.666666666666668)","(5.0, 5.7, 5.4)","(1.95, 2.34, 2.2272000000000003)","(31.0, 300.0, 212.66666666666666)","(31.0, 85.0, 53.666666666666664)"
16-12-2022 12:25:55.493154,"(8.0, 9.8, 9.4)","(4.0, 5.1, 5.072727272727272)","(15.0, 27.0, 26.22222222222222)","(5.0, 5.7, 5.4)","(1.95, 2.4, 2.2272000000000003)","(31.0, 300.0, 168.0)","(31.0, 85.0, 53.666666666666664)"
16-12-2022 12:25:56.442862,"(8.0, 9.8, 9.4)","(4.0, 5.1, 5.072727272727272)","(15.0, 27.0, 24.666666666666668)","(5.0, 5.7, 5.4)","(1.95, 2.4, 2.2294736842105265)","(31.0, 300.0, 168.0)","(31.0, 85.0, 53.666666666666664)"
16-12-2022 12:25:57.373721,"(8.0, 9.8, 9.4)","(4.0, 5.1, 5.072727272727272)","(15.0, 27.0, 24.666666666666668)","(5.0, 5.7, 5.4)","(1.95, 2.4, 2.2294736842105265)","(31.0, 300.0, 168.0)","(31.0, 85.0, 66.2)"
16-12-2022 12:25:58.291925,"(8.0, 9.8, 9.4)","(4.0, 5.1, 5.072727272727272)","(15.0, 27.0, 26.22222222222222)","(5.0, 5.7, 5.4)","(1.95, 2.38, 2.228421052631579)","(31.0, 300.0, 195.2)","(31.0, 85.0, 68.66666666666666)"
16-12-2022 12:25:59.235410,"(8.0, 9.8, 9.4)","(4.0, 5.1, 5.072727272727272)","(15.0, 27.0, 26.22222222222222)","(5.0, 5.7, 5.4)","(1.95, 2.32, 2.225263157894737)","(31.0, 300.0, 195.2)","(31.0, 85.0, 68.66666666666666)"
16-12-2022 12:26:00.210446,"(8.0, 9.8, 9.4)","(4.0, 5.1, 5.072727272727272)","(15.0, 27.0, 26.22222222222222)","(5.0, 5.7, 5.4)","(1.95, 2.32, 2.225263157894737)","(31.0, 300.0, 195.2)","(31.0, 85.0, 68.66666666666666)"
16-12-2022 12:26:01.185318,"(8.0, 9.8, 9.4)","(4.0, 5.1, 5.072727272727272)","(15.0, 27.0, 24.666666666666668)","(5.0, 5.7, 5.4)","(1.95, 2.32, 2.225263157894737)","(31.0, 300.0, 195.2)","(31.0, 85.0, 68.66666666666666)"
16-12-2022 12:26:02.177238,"(8.0, 9.8, 9.4)","(4.0, 5.1, 5.072727272727272)","(15.0, 27.0, 25.92857142857143)","(5.0, 5.7, 5.385714285714285)","(1.95, 2.32, 2.225263157894737)","(31.0, 300.0, 195.2)","(31.0, 85.0, 51.0)"
16-12-2022 12:26:03.151579,"(8.0, 9.8, 9.4)","(4.0, 5.1, 5.072727272727272)","(15.0, 27.0, 25.125)","(5.0, 5.7, 5.385714285714285)","(1.95, 2.32, 2.225263157894737)","(31.0, 300.0, 193.60000000000002)","(31.0, 85.0, 51.0)"
16-12-2022 12:26:04.154562,"(8.0, 9.8, 9.4)","(4.0, 5.1, 5.072727272727272)","(15.0, 27.0, 26.0)","(5.0, 5.7, 5.430612244897959)","(1.95, 2.32, 2.225263157894737)","(31.0, 300.0, 167.0)","(31.0, 85.0, 68.66666666666666)"
16-12-2022 12:26:05.146765,"(8.0, 9.8, 9.4)","(4.0, 5.1, 5.072727272727272)","(15.0, 27.0, 25.25)","(5.0, 5.7, 5.37)","(1.95, 2.32, 2.225263157894737)","(31.0, 300.0, 167.0)","(31.0, 85.0, 51.0)"
16-12-2022 12:26:06.132405,"(8.0, 9.8, 9.4)","(4.0, 5.1, 5.072727272727272)","(15.0, 27.0, 24.0)","(5.0, 5.7, 5.37)","(1.95, 2.32, 2.236279069767442)","(31.0, 300.0, 167.0)","(31.0, 85.0, 51.0)"
16-12-2022 12:26:07.093781,"(8.0, 9.8, 9.4)","(4.0, 5.1, 5.072727272727272)","(15.0, 27.0, 25.583333333333336)","(5.0, 5.7, 5.37)","(1.95, 2.32, 2.236279069767442)","(31.0, 300.0, 64.6)","(31.0, 85.0, 79.54545454545455)"
16-12-2022 12:26:08.113040,"(8.0, 9.8, 9.4)","(4.0, 5.2, 5.194230769230769)","(15.0, 27.0, 24.166666666666668)","(5.0, 5.6, 5.475)","(1.95, 2.32, 2.236279069767442)","(31.0, 85.0, 64.6)","(31.0, 85.0, 72.5)"
16-12-2022 12:26:09.039432,"(8.0, 9.8, 9.4)","(4.0, 5.2, 5.194230769230769)","(15.0, 27.0, 24.166666666666668)","(5.0, 5.6, 5.475)","(1.95, 2.32, 2.236279069767442)","(31.0, 85.0, 66.66666666666666)","(31.0, 85.0, 72.5)"
16-12-2022 12:26:10.025761,"(8.0, 9.8, 9.733333333333334)","(4.0, 5.3, 5.114285714285714)","(15.0, 27.0, 25.0)","(5.0, 5.6, 5.4799999999999995)","(1.95, 2.32, 2.236279069767442)","(31.0, 85.0, 66.66666666666666)","(31.0, 85.0, 72.5)"
16-12-2022 12:26:10.982926,"(8.0, 9.8, 9.733333333333334)","(4.0, 5.3, 5.266666666666667)","(15.0, 27.0, 25.0)","(5.0, 5.6, 5.469565217391304)","(1.95, 2.32, 2.236279069767442)","(31.0, 85.0, 58.5)","(31.0, 85.0, 72.5)"
16-12-2022 12:26:11.956625,"(8.0, 9.8, 9.733333333333334)","(4.2, 5.3, 5.266666666666667)","(15.0, 27.0, 24.166666666666668)","(5.0, 5.6, 5.469565217391304)","(1.95, 2.32, 2.236279069767442)","(31.0, 85.0, 64.6)","(31.0, 85.0, 72.5)"
16-12-2022 12:26:12.897341,"(8.0, 9.8, 9.733333333333334)","(4.2, 5.3, 5.266666666666667)","(15.0, 27.0, 25.785714285714285)","(5.0, 5.6, 5.469565217391304)","(1.95, 2.32, 2.236279069767442)","(31.0, 85.0, 64.6)","(31.0, 85.0, 72.5)"
16-12-2022 12:26:13.824009,"(8.0, 9.8, 9.733333333333334)","(4.2, 5.3, 5.266666666666667)","(15.0, 27.0, 25.0)","(5.0, 5.6, 5.469565217391304)","(1.95, 2.32, 2.236279069767442)","(31.0, 85.0, 64.6)","(31.0, 85.0, 72.5)"
16-12-2022 12:26:14.751357,"(8.0, 9.8, 9.733333333333334)","(4.2, 5.3, 5.266666666666667)","(15.0, 27.0, 25.0)","(5.0, 5.6, 5.469565217391304)","(1.95, 2.32, 2.236279069767442)","(31.0, 85.0, 64.6)","(31.0, 85.0, 72.5)"
16-12-2022 12:26:15.645079,"(8.0, 9.8, 9.760000000000002)","(4.2, 5.3, 5.266666666666667)","(15.0, 27.0, 25.0)","(5.0, 5.6, 5.3999999999999995)","(1.95, 2.32, 2.236279069767442)","(31.0, 85.0, 59.5)","(31.0, 85.0, 72.5)"
16-12-2022 12:26:16.585944,"(8.0, 9.8, 9.760000000000002)","(4.2, 5.3, 5.266666666666667)","(15.0, 27.0, 23.25)","(5.0, 5.6, 5.3999999999999995)","(1.95, 2.32, 2.236279069767442)","(31.0, 85.0, 60.5)","(31.0, 85.0, 72.5)"
16-12-2022 12:26:17.547001,"(8.0, 9.8, 9.760000000000002)","(4.2, 5.3, 5.285714285714286)","(15.0, 27.0, 23.25)","(5.0, 5.6, 5.3999999999999995)","(1.95, 2.32, 2.236279069767442)","(31.0, 85.0, 66.2)","(31.0, 85.0, 72.5)"
16-12-2022 12:26:18.496970,"(8.0, 9.8, 9.760000000000002)","(4.2, 5.3, 5.2823529411764705)","(15.0, 27.0, 25.25)","(5.0, 5.6, 5.3999999999999995)","(1.95, 2.32, 2.236279069767442)","(31.0, 85.0, 79.375)","(31.0, 85.0, 72.5)"
16-12-2022 12:26:19.503450,"(8.0, 9.8, 9.760000000000002)","(4.2, 5.3, 5.2823529411764705)","(15.0, 27.0, 23.25)","(5.0, 5.6, 5.3999999999999995)","(1.95, 2.32, 2.236279069767442)","(31.0, 85.0, 77.05882352941177)","(31.0, 85.0, 72.5)"
16-12-2022 12:26:20.563747,"(8.0, 9.8, 9.760000000000002)","(4.2, 5.3, 5.2823529411764705)","(15.0, 27.0, 23.25)","(5.0, 5.6, 5.3999999999999995)","(1.95, 2.32, 2.236279069767442)","(31.0, 85.0, 63.5)","(31.0, 85.0, 72.5)"
16-12-2022 12:26:21.611117,"(7.5, 9.8, 9.760000000000002)","(4.2, 5.3, 5.2823529411764705)","(15.0, 27.0, 25.25)","(5.0, 5.6, 5.3999999999999995)","(1.95, 2.32, 2.236279069767442)","(31.0, 85.0, 68.875)","(31.0, 85.0, 72.5)"
16-12-2022 12:26:22.650068,"(7.5, 9.8, 9.760000000000002)","(4.2, 5.3, 5.2823529411764705)","(15.0, 27.0, 23.25)","(5.0, 5.6, 5.3999999999999995)","(1.95, 2.32, 2.2545454545454544)","(31.0, 85.0, 68.28571428571428)","(31.0, 85.0, 72.5)"
16-12-2022 12:26:23.639837,"(7.5, 9.8, 9.760000000000002)","(4.2, 5.3, 5.2823529411764705)","(15.0, 27.0, 23.25)","(5.0, 5.6, 5.3999999999999995)","(1.95, 2.32, 2.2545454545454544)","(31.0, 85.0, 62.8)","(31.0, 85.0, 72.5)"
16-12-2022 12:26:24.625024,"(7.5, 9.8, 9.760000000000002)","(4.4, 5.3, 5.2823529411764705)","(15.0, 27.0, 23.25)","(5.0, 5.6, 5.3999999999999995)","(2.0, 2.32, 2.2545454545454544)","(31.0, 85.0, 62.8)","(31.0, 85.0, 72.5)"
16-12-2022 12:26:25.574438,"(7.5, 9.8, 9.760000000000002)","(4.4, 5.3, 5.2823529411764705)","(15.0, 27.0, 25.25)","(5.0, 5.6, 5.3999999999999995)","(2.0, 2.32, 2.2545454545454544)","(31.0, 85.0, 62.8)","(31.0, 85.0, 72.5)"
16-12-2022 12:26:26.480037,"(7.5, 9.8, 9.760000000000002)","(4.4, 5.3, 5.2823529411764705)","(15.0, 27.0, 25.25)","(5.0, 5.6, 5.3999999999999995)","(2.0, 2.32, 2.2472727272727275)","(31.0, 85.0, 62.8)","(31.0, 85.0, 68.33333333333333)"
16-12-2022 12:26:27.411460,"(7.5, 9.8, 9.760000000000002)","(4.4, 5.3, 5.2823529411764705)","(15.0, 27.0, 25.0)","(5.0, 5.6, 5.3999999999999995)","(2.0, 2.32, 2.2472727272727275)","(31.0, 85.0, 61.6)","(31.0, 85.0, 68.33333333333333)"
16-12-2022 12:26:28.351383,"(7.5, 9.8, 9.760000000000002)","(4.4, 5.3, 5.2823529411764705)","(15.0, 27.0, 25.0)","(5.0, 5.6, 5.3999999999999995)","(2.0, 2.32, 2.2472727272727275)","(31.0, 85.0, 136.4)","(31.0, 85.0, 67.5)"
16-12-2022 12:26:29.271027,"(7.5, 9.8, 9.760000000000002)","(4.4, 5.3, 5.2823529411764705)","(15.0, 27.0, 25.333333333333332)","(5.0, 5.5, 5.45)","(2.0, 2.32, 2.2472727272727275)","(31.0, 160.0, 134.66666666666669)","(31.0, 85.0, 67.5)"
16-12-2022 12:26:30.195775,"(7.5, 9.8, 9.760000000000002)","(4.4, 5.3, 5.2823529411764705)","(15.0, 27.0, 25.333333333333332)","(5.0, 5.5, 5.3)","(2.0, 2.32, 2.2472727272727275)","(31.0, 180.0, 188.66666666666666)","(31.0, 85.0, 67.5)"
16-12-2022 12:26:31.163925,"(7.5, 9.8, 9.760000000000002)","(4.4, 5.3, 5.24)","(15.0, 27.0, 25.333333333333332)","(5.0, 5.4, 5.15)","(2.0, 2.32, 2.2472727272727275)","(31.0, 260.0, 196.0)","(31.0, 85.0, 67.5)"
16-12-2022 12:26:32.094551,"(7.5, 9.8, 9.760000000000002)","(4.4, 5.3, 5.24)","(15.0, 27.0, 25.333333333333332)","(5.0, 5.4, 5.15)","(2.0, 2.32, 2.2472727272727275)","(31.0, 270.0, 195.33333333333334)","(31.0, 85.0, 67.5)"
16-12-2022 12:26:33.015228,"(7.5, 9.8, 9.760000000000002)","(4.4, 5.3, 5.24)","(15.0, 27.0, 25.333333333333332)","(5.0, 5.4, 5.15)","(2.0, 2.32, 2.2472727272727275)","(31.0, 270.0, 195.33333333333334)","(31.0, 85.0, 67.5)"
16-12-2022 12:26:33.934969,"(7.5, 9.8, 9.760000000000002)","(4.4, 5.3, 5.24)","(15.0, 27.0, 25.333333333333332)","(5.0, 5.4, 5.15)","(2.0, 2.32, 2.2472727272727275)","(31.0, 270.0, 248.4)","(31.0, 85.0, 67.5)"
16-12-2022 12:26:34.888462,"(7.5, 9.8, 9.760000000000002)","(4.4, 5.3, 5.24)","(15.0, 27.0, 25.333333333333332)","(5.0, 5.4, 5.257142857142857)","(2.0, 2.32, 2.2472727272727275)","(31.0, 300.0, 248.4)","(31.0, 85.0, 67.5)"
16-12-2022 12:26:35.895503,"(7.5, 9.8, 9.760000000000002)","(4.4, 5.3, 5.24)","(15.0, 27.0, 25.333333333333332)","(5.0, 5.4, 5.257142857142857)","(2.0, 2.32, 2.2472727272727275)","(31.0, 290.0, 208.0)","(31.0, 85.0, 67.5)"
16-12-2022 12:26:36.933229,"(7.5, 9.8, 9.760000000000002)","(4.4, 5.3, 5.24)","(15.0, 27.0, 25.333333333333332)","(5.0, 5.4, 5.328571428571429)","(2.0, 2.32, 2.2472727272727275)","(31.0, 290.0, 216.0)","(31.0, 85.0, 67.5)"
16-12-2022 12:26:37.918853,"(7.5, 9.8, 9.760000000000002)","(4.4, 5.3, 5.24)","(15.0, 27.0, 25.333333333333332)","(5.0, 5.4, 5.233333333333333)","(2.0, 2.32, 2.2472727272727275)","(31.0, 300.0, 215.33333333333334)","(31.0, 85.0, 67.5)"
