,Catch The King,Inga Izzy,Crooked Shadows,Inga Sid,Little Linton,Fletcher Flash,Chasing Barbie,Tamborine Girl
09-01-2023 14:32:04.067185,"(2.4, 3.75, 2.6136363636363638)","(21.0, 60.0, 28.333333333333332)","(5.0, 9.8, 8.858823529411765)","(26.0, 110.0, 39.166666666666664)","(71.0, 160.0, 145.0)","(2.9, 4.3, 3.8535714285714286)","(71.0, 470.0, 370.0)","(3.7, 6.4, 3.7875)"
09-01-2023 14:32:05.114884,"(2.4, 3.75, 2.6136363636363638)","(21.0, 60.0, 28.333333333333332)","(5.0, 9.8, 8.858823529411765)","(26.0, 110.0, 39.166666666666664)","(71.0, 160.0, 145.0)","(2.9, 4.3, 3.819230769230769)","(71.0, 470.0, 370.0)","(3.7, 6.4, 3.7875)"
09-01-2023 14:32:06.240337,"(2.4, 3.75, 2.6136363636363638)","(21.0, 60.0, 28.333333333333332)","(5.0, 9.8, 8.858823529411765)","(26.0, 110.0, 39.166666666666664)","(71.0, 160.0, 145.0)","(2.9, 4.3, 3.209090909090909)","(71.0, 470.0, 370.0)","(3.7, 6.4, 4.565517241379311)"
09-01-2023 14:32:07.339661,"(2.4, 3.75, 2.6136363636363638)","(21.0, 60.0, 28.333333333333332)","(5.0, 9.8, 8.858823529411765)","(26.0, 110.0, 39.166666666666664)","(71.0, 160.0, 145.0)","(2.9, 4.3, 3.209090909090909)","(71.0, 470.0, 370.0)","(3.7, 6.4, 3.7875)"
09-01-2023 14:32:08.594690,"(2.4, 3.75, 2.6136363636363638)","(21.0, 60.0, 28.333333333333332)","(5.0, 9.8, 8.858823529411765)","(26.0, 110.0, 39.166666666666664)","(71.0, 160.0, 145.0)","(2.9, 4.3, 3.209090909090909)","(71.0, 470.0, 370.0)","(3.7, 6.4, 3.7875)"
09-01-2023 14:32:09.784038,"(2.4, 3.75, 2.6136363636363638)","(21.0, 60.0, 28.333333333333332)","(5.0, 9.8, 8.858823529411765)","(26.0, 110.0, 39.166666666666664)","(71.0, 160.0, 145.0)","(2.9, 4.3, 3.209090909090909)","(71.0, 470.0, 370.0)","(3.7, 6.4, 3.7875)"
09-01-2023 14:32:10.895496,"(2.4, 3.75, 2.6136363636363638)","(21.0, 60.0, 28.333333333333332)","(5.0, 9.8, 8.858823529411765)","(26.0, 110.0, 39.166666666666664)","(71.0, 160.0, 145.0)","(2.9, 4.3, 3.209090909090909)","(71.0, 470.0, 370.0)","(3.7, 6.4, 3.7875)"
09-01-2023 14:32:11.932588,"(2.4, 3.75, 2.6136363636363638)","(21.0, 60.0, 28.333333333333332)","(5.0, 9.8, 8.858823529411765)","(26.0, 110.0, 39.166666666666664)","(71.0, 160.0, 145.0)","(2.9, 4.3, 3.209090909090909)","(71.0, 470.0, 370.0)","(3.7, 6.4, 3.7875)"
09-01-2023 14:32:12.992612,"(2.4, 3.75, 2.6136363636363638)","(21.0, 60.0, 28.333333333333332)","(5.0, 9.8, 8.858823529411765)","(26.0, 110.0, 39.166666666666664)","(71.0, 160.0, 411.66666666666663)","(2.9, 4.3, 3.209090909090909)","(71.0, 470.0, 445.0)","(3.7, 6.4, 3.7875)"
09-01-2023 14:32:14.308214,"(2.4, 3.75, 2.6785714285714284)","(21.0, 60.0, 28.333333333333332)","(5.0, 9.8, 8.858823529411765)","(26.0, 110.0, 39.166666666666664)","(71.0, 480.0, 411.66666666666663)","(2.9, 4.3, 3.209090909090909)","(71.0, 570.0, 445.0)","(3.7, 6.4, 3.7875)"
09-01-2023 14:32:15.675451,"(2.4, 3.75, 2.6785714285714284)","(21.0, 60.0, 28.333333333333332)","(5.0, 9.8, 8.858823529411765)","(26.0, 110.0, 39.166666666666664)","(71.0, 480.0, 411.66666666666663)","(2.9, 4.3, 3.209090909090909)","(71.0, 570.0, 445.0)","(3.7, 6.4, 3.7875)"
09-01-2023 14:32:17.080121,"(2.4, 3.75, 2.6785714285714284)","(21.0, 60.0, 28.333333333333332)","(5.0, 9.8, 8.858823529411765)","(26.0, 110.0, 39.166666666666664)","(71.0, 480.0, 411.66666666666663)","(2.9, 4.3, 3.209090909090909)","(71.0, 570.0, 445.0)","(3.7, 6.4, 3.7875)"
09-01-2023 14:32:18.250621,"(2.4, 3.75, 2.6785714285714284)","(21.0, 60.0, 28.333333333333332)","(5.0, 9.8, 8.858823529411765)","(26.0, 110.0, 39.166666666666664)","(71.0, 480.0, 411.66666666666663)","(2.9, 4.3, 3.209090909090909)","(71.0, 570.0, 445.0)","(3.7, 6.4, 3.7875)"
09-01-2023 14:32:19.353935,"(2.4, 3.75, 2.6785714285714284)","(21.0, 60.0, 28.333333333333332)","(5.0, 9.8, 8.858823529411765)","(26.0, 110.0, 39.166666666666664)","(71.0, 480.0, 411.66666666666663)","(2.9, 4.3, 3.209090909090909)","(71.0, 570.0, 325.0)","(3.7, 6.4, 3.7875)"
09-01-2023 14:32:20.442906,"(2.4, 3.75, 2.6785714285714284)","(21.0, 60.0, 28.333333333333332)","(5.0, 9.8, 8.858823529411765)","(26.0, 110.0, 39.166666666666664)","(71.0, 480.0, 411.66666666666663)","(2.9, 4.3, 3.209090909090909)","(71.0, 570.0, 325.0)","(3.7, 6.4, 3.7875)"
09-01-2023 14:32:21.699550,"(2.4, 3.75, 2.6785714285714284)","(21.0, 60.0, 28.333333333333332)","(5.0, 9.8, 8.858823529411765)","(26.0, 110.0, 39.166666666666664)","(71.0, 480.0, 411.66666666666663)","(2.9, 4.3, 3.209090909090909)","(71.0, 570.0, 325.0)","(3.7, 6.4, 3.7875)"
09-01-2023 14:32:22.783934,"(2.4, 3.75, 2.6785714285714284)","(21.0, 60.0, 28.333333333333332)","(5.0, 9.8, 8.858823529411765)","(26.0, 110.0, 39.166666666666664)","(71.0, 480.0, 411.66666666666663)","(2.9, 4.3, 3.819230769230769)","(71.0, 570.0, 325.0)","(3.7, 6.4, 3.7875)"
09-01-2023 14:32:23.921446,"(2.4, 3.75, 2.6785714285714284)","(21.0, 60.0, 28.333333333333332)","(5.0, 9.8, 8.858823529411765)","(26.0, 110.0, 39.166666666666664)","(71.0, 480.0, 411.66666666666663)","(2.9, 4.3, 3.209090909090909)","(71.0, 570.0, 325.0)","(3.7, 6.4, 3.7875)"
09-01-2023 14:32:25.258404,"(2.4, 3.75, 2.6785714285714284)","(21.0, 60.0, 28.333333333333332)","(5.0, 9.8, 8.858823529411765)","(26.0, 110.0, 39.166666666666664)","(71.0, 480.0, 411.66666666666663)","(2.9, 4.3, 3.209090909090909)","(71.0, 570.0, 325.0)","(3.7, 6.4, 3.7875)"
09-01-2023 14:32:26.580338,"(2.4, 3.75, 2.6785714285714284)","(21.0, 60.0, 28.333333333333332)","(5.0, 9.8, 8.858823529411765)","(26.0, 110.0, 39.166666666666664)","(71.0, 480.0, 411.66666666666663)","(2.9, 4.3, 3.209090909090909)","(71.0, 570.0, 325.0)","(3.7, 6.4, 3.7875)"
09-01-2023 14:32:27.741130,"(2.4, 3.75, 2.6785714285714284)","(21.0, 60.0, 28.333333333333332)","(5.0, 9.8, 8.858823529411765)","(26.0, 110.0, 39.166666666666664)","(71.0, 480.0, 411.66666666666663)","(2.9, 4.3, 3.209090909090909)","(71.0, 570.0, 325.0)","(3.7, 6.4, 3.7875)"
09-01-2023 14:32:29.035113,"(2.4, 3.75, 3.3466666666666667)","(21.0, 60.0, 28.333333333333332)","(5.0, 9.8, 6.680000000000001)","(26.0, 110.0, 39.166666666666664)","(71.0, 480.0, 145.0)","(2.9, 4.3, 3.209090909090909)","(71.0, 570.0, 275.0)","(3.7, 6.4, 3.7875)"
09-01-2023 14:32:30.228611,"(2.4, 3.75, 3.3533333333333335)","(21.0, 60.0, 28.333333333333332)","(5.0, 9.8, 6.680000000000001)","(26.0, 110.0, 39.166666666666664)","(71.0, 160.0, 145.0)","(2.9, 4.3, 3.209090909090909)","(71.0, 470.0, 275.0)","(3.7, 6.4, 3.7875)"
09-01-2023 14:32:31.245700,"(2.4, 3.75, 3.3533333333333335)","(21.0, 60.0, 28.333333333333332)","(5.0, 9.8, 6.680000000000001)","(26.0, 110.0, 39.166666666666664)","(71.0, 160.0, 145.0)","(2.9, 4.3, 3.209090909090909)","(71.0, 470.0, 275.0)","(3.7, 6.4, 3.7875)"
09-01-2023 14:32:32.298597,"(2.4, 3.75, 3.282)","(21.0, 60.0, 28.333333333333332)","(5.0, 9.8, 6.680000000000001)","(26.0, 110.0, 39.166666666666664)","(71.0, 160.0, 145.0)","(2.9, 4.3, 3.209090909090909)","(71.0, 470.0, 275.0)","(3.7, 6.4, 3.7875)"
09-01-2023 14:32:33.323570,"(2.4, 3.75, 2.7642857142857142)","(21.0, 60.0, 28.333333333333332)","(5.0, 9.8, 6.680000000000001)","(26.0, 110.0, 39.166666666666664)","(71.0, 160.0, 145.0)","(2.9, 4.3, 3.209090909090909)","(71.0, 470.0, 275.0)","(3.7, 6.4, 3.7875)"
09-01-2023 14:32:34.365578,"(2.4, 3.75, 2.7642857142857142)","(21.0, 60.0, 28.333333333333332)","(5.0, 9.8, 6.680000000000001)","(26.0, 110.0, 39.166666666666664)","(71.0, 160.0, 145.0)","(2.9, 4.3, 3.209090909090909)","(71.0, 470.0, 275.0)","(3.7, 6.4, 3.7875)"
09-01-2023 14:32:35.420422,"(2.4, 3.75, 2.7642857142857142)","(21.0, 60.0, 28.333333333333332)","(5.0, 9.8, 6.680000000000001)","(26.0, 110.0, 39.166666666666664)","(71.0, 160.0, 145.0)","(2.9, 4.3, 3.209090909090909)","(71.0, 470.0, 275.0)","(3.7, 6.4, 3.7875)"
09-01-2023 14:32:36.522248,"(2.4, 3.75, 2.7642857142857142)","(21.0, 60.0, 28.333333333333332)","(5.0, 9.8, 6.680000000000001)","(26.0, 110.0, 39.166666666666664)","(71.0, 160.0, 145.0)","(2.9, 4.3, 3.209090909090909)","(71.0, 470.0, 275.0)","(3.7, 6.4, 3.7875)"
09-01-2023 14:32:37.635034,"(2.4, 3.75, 2.7642857142857142)","(21.0, 60.0, 28.333333333333332)","(5.0, 9.8, 6.680000000000001)","(26.0, 110.0, 39.166666666666664)","(71.0, 160.0, 145.0)","(2.9, 4.3, 3.209090909090909)","(71.0, 470.0, 275.0)","(3.7, 6.4, 3.7875)"
09-01-2023 14:32:38.699524,"(2.4, 3.75, 2.7642857142857142)","(21.0, 60.0, 28.333333333333332)","(5.0, 9.8, 6.680000000000001)","(26.0, 110.0, 39.166666666666664)","(71.0, 160.0, 145.0)","(2.9, 4.3, 3.209090909090909)","(71.0, 470.0, 275.0)","(3.7, 6.4, 3.7875)"
09-01-2023 14:32:39.837383,"(2.4, 3.75, 2.7642857142857142)","(21.0, 60.0, 28.333333333333332)","(5.0, 9.8, 6.680000000000001)","(26.0, 110.0, 39.166666666666664)","(71.0, 160.0, 145.0)","(2.9, 4.3, 3.209090909090909)","(71.0, 470.0, 404.16666666666663)","(3.7, 6.4, 3.7875)"
09-01-2023 14:32:40.972617,"(2.4, 3.75, 2.7642857142857142)","(21.0, 60.0, 26.22222222222222)","(5.0, 9.8, 6.680000000000001)","(26.0, 110.0, 67.5)","(71.0, 160.0, 151.0)","(2.9, 4.3, 3.209090909090909)","(71.0, 470.0, 280.0)","(3.7, 6.4, 3.7875)"
09-01-2023 14:32:42.325513,"(2.4, 3.75, 2.7642857142857142)","(21.0, 60.0, 28.8)","(5.0, 9.8, 6.680000000000001)","(26.0, 110.0, 39.166666666666664)","(71.0, 160.0, 117.5)","(2.9, 4.3, 3.1517241379310343)","(71.0, 470.0, 280.0)","(3.7, 6.4, 3.7875)"
09-01-2023 14:32:43.563509,"(2.4, 3.75, 2.7045454545454546)","(21.0, 60.0, 28.8)","(5.0, 9.8, 6.680000000000001)","(26.0, 110.0, 39.166666666666664)","(71.0, 160.0, 117.5)","(2.9, 4.6, 3.17)","(71.0, 470.0, 280.0)","(3.7, 6.4, 3.7875)"
09-01-2023 14:32:44.788274,"(2.4, 3.75, 2.7045454545454546)","(21.0, 60.0, 28.8)","(5.0, 9.8, 6.680000000000001)","(26.0, 110.0, 62.77777777777778)","(71.0, 160.0, 272.5)","(2.9, 4.5, 3.15)","(71.0, 470.0, 325.0)","(3.7, 6.4, 3.7875)"
09-01-2023 14:32:46.140609,"(2.4, 3.75, 2.7642857142857142)","(21.0, 60.0, 28.8)","(5.0, 9.8, 6.680000000000001)","(26.0, 110.0, 62.77777777777778)","(71.0, 470.0, 272.5)","(2.9, 4.5, 3.58953488372093)","(71.0, 560.0, 325.0)","(3.7, 6.4, 3.7875)"
09-01-2023 14:32:47.510660,"(2.4, 3.75, 2.7642857142857142)","(21.0, 60.0, 28.8)","(5.0, 9.8, 6.680000000000001)","(26.0, 110.0, 62.77777777777778)","(71.0, 470.0, 272.5)","(2.9, 4.5, 3.15)","(71.0, 560.0, 325.0)","(3.7, 6.4, 3.7875)"
09-01-2023 14:32:48.766259,"(2.4, 3.75, 2.7642857142857142)","(21.0, 60.0, 28.8)","(5.0, 9.8, 6.680000000000001)","(26.0, 110.0, 62.77777777777778)","(71.0, 470.0, 272.5)","(2.9, 4.5, 3.15)","(71.0, 560.0, 325.0)","(3.7, 6.4, 3.7875)"
09-01-2023 14:32:49.888440,"(2.4, 3.75, 2.7642857142857142)","(21.0, 60.0, 28.8)","(5.0, 9.8, 6.680000000000001)","(26.0, 110.0, 62.77777777777778)","(71.0, 470.0, 272.5)","(2.9, 4.5, 3.15)","(71.0, 560.0, 325.0)","(3.7, 6.4, 3.7875)"
09-01-2023 14:32:51.031560,"(2.4, 3.75, 2.7642857142857142)","(21.0, 60.0, 28.8)","(5.0, 9.8, 6.680000000000001)","(26.0, 110.0, 62.77777777777778)","(71.0, 470.0, 272.5)","(2.9, 4.5, 3.15)","(71.0, 560.0, 325.0)","(3.7, 6.4, 3.7875)"
09-01-2023 14:32:52.215541,"(2.4, 3.75, 2.7642857142857142)","(21.0, 60.0, 28.8)","(5.0, 9.8, 6.680000000000001)","(26.0, 110.0, 62.77777777777778)","(71.0, 470.0, 272.5)","(2.9, 4.5, 3.15)","(71.0, 560.0, 285.0)","(3.7, 6.4, 3.7875)"
09-01-2023 14:32:53.342378,"(2.4, 3.75, 2.7642857142857142)","(21.0, 60.0, 28.8)","(5.0, 9.8, 6.680000000000001)","(26.0, 110.0, 62.77777777777778)","(71.0, 470.0, 272.5)","(2.9, 4.5, 3.15)","(71.0, 470.0, 285.0)","(3.7, 6.4, 3.7875)"
09-01-2023 14:32:54.530320,"(2.4, 3.75, 2.7642857142857142)","(21.0, 60.0, 28.8)","(5.0, 9.8, 6.680000000000001)","(26.0, 110.0, 62.77777777777778)","(71.0, 470.0, 430.0)","(2.9, 4.5, 3.15)","(71.0, 470.0, 285.0)","(3.7, 6.4, 3.7875)"
09-01-2023 14:32:55.752168,"(2.4, 3.75, 2.7642857142857142)","(21.0, 60.0, 28.8)","(5.0, 9.8, 8.955555555555556)","(26.0, 110.0, 62.77777777777778)","(71.0, 470.0, 272.5)","(2.9, 4.5, 3.15)","(71.0, 470.0, 285.0)","(3.7, 6.4, 3.7875)"
09-01-2023 14:32:56.904548,"(2.4, 3.75, 2.7642857142857142)","(21.0, 60.0, 28.8)","(5.0, 9.8, 8.955555555555556)","(26.0, 110.0, 62.77777777777778)","(71.0, 470.0, 272.5)","(2.9, 4.5, 3.15)","(71.0, 470.0, 285.0)","(3.7, 6.4, 3.7875)"
09-01-2023 14:32:58.061006,"(2.4, 3.45, 3.0935483870967744)","(21.0, 60.0, 28.8)","(5.0, 9.8, 9.0)","(26.0, 110.0, 62.77777777777778)","(71.0, 470.0, 272.5)","(2.9, 4.5, 3.15)","(71.0, 470.0, 285.0)","(3.7, 6.4, 3.7875)"
09-01-2023 14:32:59.161704,"(2.4, 3.45, 3.0935483870967744)","(21.0, 60.0, 28.8)","(5.0, 9.8, 9.044444444444444)","(26.0, 110.0, 62.77777777777778)","(71.0, 470.0, 272.5)","(2.9, 4.5, 3.15)","(71.0, 470.0, 285.0)","(3.7, 6.4, 3.7875)"
09-01-2023 14:33:00.321070,"(2.4, 3.45, 2.923658536585366)","(21.0, 60.0, 28.8)","(5.0, 9.8, 9.044444444444444)","(26.0, 110.0, 62.77777777777778)","(71.0, 470.0, 272.5)","(2.9, 4.5, 3.15)","(71.0, 470.0, 285.0)","(3.7, 6.4, 3.7875)"
09-01-2023 14:33:01.489095,"(2.4, 3.4, 2.9657142857142857)","(21.0, 60.0, 28.8)","(5.0, 9.8, 8.600000000000001)","(26.0, 110.0, 62.77777777777778)","(71.0, 470.0, 272.5)","(2.9, 4.5, 3.15)","(71.0, 470.0, 285.0)","(3.7, 6.4, 3.7875)"
09-01-2023 14:33:02.676627,"(2.4, 3.4, 2.88)","(21.0, 60.0, 28.8)","(5.0, 9.8, 8.2)","(26.0, 110.0, 62.77777777777778)","(71.0, 470.0, 272.5)","(2.9, 4.5, 3.15)","(71.0, 470.0, 285.0)","(3.7, 6.4, 3.7875)"
09-01-2023 14:33:03.858435,"(2.4, 3.4, 2.7781818181818183)","(21.0, 60.0, 28.8)","(5.0, 9.8, 7.720000000000001)","(26.0, 110.0, 62.77777777777778)","(71.0, 470.0, 272.5)","(2.9, 4.5, 3.125925925925926)","(71.0, 470.0, 290.0)","(3.7, 6.4, 3.742857142857143)"
09-01-2023 14:33:05.020482,"(2.4, 3.35, 3.2485714285714287)","(21.0, 55.0, 28.555555555555557)","(5.0, 9.6, 7.68)","(26.0, 100.0, 37.42857142857143)","(71.0, 160.0, 87.14285714285714)","(2.9, 4.5, 3.125925925925926)","(71.0, 460.0, 290.0)","(3.7, 6.4, 4.292105263157895)"
09-01-2023 14:33:06.173133,"(2.4, 3.35, 3.2485714285714287)","(21.0, 55.0, 28.555555555555557)","(5.0, 9.4, 7.640000000000001)","(26.0, 100.0, 37.42857142857143)","(71.0, 160.0, 103.33333333333333)","(2.9, 4.5, 3.125925925925926)","(71.0, 460.0, 392.0)","(3.7, 6.2, 5.685714285714286)"
09-01-2023 14:33:07.327752,"(2.4, 3.35, 3.2485714285714287)","(21.0, 55.0, 25.53333333333333)","(5.0, 9.4, 7.253658536585366)","(26.0, 100.0, 52.0)","(71.0, 150.0, 100.0)","(2.9, 4.5, 3.125925925925926)","(71.0, 460.0, 411.6666666666667)","(3.7, 6.0, 4.925)"
09-01-2023 14:33:08.552547,"(2.4, 3.35, 3.2485714285714287)","(21.0, 55.0, 25.53333333333333)","(5.0, 9.2, 7.4222222222222225)","(26.0, 100.0, 46.75)","(71.0, 150.0, 100.0)","(2.9, 4.5, 3.2240740740740743)","(71.0, 470.0, 382.5)","(3.7, 6.0, 5.641666666666667)"
09-01-2023 14:33:09.823487,"(2.4, 3.35, 3.2485714285714287)","(21.0, 55.0, 25.53333333333333)","(5.0, 9.2, 8.2)","(26.0, 100.0, 44.6)","(71.0, 150.0, 100.0)","(2.9, 4.5, 3.2240740740740743)","(71.0, 470.0, 300.0)","(3.7, 6.0, 5.699999999999999)"
09-01-2023 14:33:11.190165,"(2.4, 3.35, 3.2485714285714287)","(21.0, 55.0, 25.53333333333333)","(5.0, 9.0, 8.1)","(26.0, 95.0, 44.6)","(71.0, 150.0, 135.45454545454544)","(2.9, 4.5, 3.2240740740740743)","(71.0, 470.0, 300.0)","(3.7, 6.0, 4.975)"
09-01-2023 14:33:12.600545,"(2.4, 3.35, 3.2485714285714287)","(21.0, 55.0, 24.77777777777778)","(5.0, 9.0, 7.5600000000000005)","(26.0, 95.0, 47.8)","(71.0, 150.0, 100.0)","(2.9, 4.5, 3.2240740740740743)","(71.0, 470.0, 300.0)","(3.7, 6.0, 4.975)"
09-01-2023 14:33:14.115535,"(2.4, 3.35, 3.2485714285714287)","(21.0, 55.0, 23.941176470588236)","(5.0, 9.0, 8.384615384615385)","(26.0, 95.0, 47.8)","(71.0, 150.0, 100.0)","(2.9, 4.5, 3.2240740740740743)","(71.0, 470.0, 300.0)","(3.7, 6.0, 5.829166666666667)"
09-01-2023 14:33:15.386220,"(2.4, 3.35, 3.2485714285714287)","(21.0, 55.0, 23.941176470588236)","(5.0, 9.0, 8.44)","(26.0, 95.0, 49.4)","(71.0, 150.0, 100.0)","(2.9, 4.5, 3.2240740740740743)","(71.0, 470.0, 300.0)","(3.7, 6.0, 5.777777777777778)"
09-01-2023 14:33:16.643885,"(2.4, 3.35, 3.2485714285714287)","(21.0, 55.0, 23.941176470588236)","(5.0, 8.6, 8.44)","(26.0, 95.0, 49.4)","(71.0, 150.0, 103.33333333333333)","(2.9, 4.5, 3.2240740740740743)","(71.0, 470.0, 300.0)","(3.7, 6.0, 5.05)"
09-01-2023 14:33:17.803507,"(2.4, 3.35, 3.2485714285714287)","(21.0, 55.0, 23.941176470588236)","(5.0, 8.6, 8.44)","(26.0, 95.0, 51.0)","(71.0, 150.0, 103.33333333333333)","(2.9, 4.5, 3.2240740740740743)","(71.0, 470.0, 300.0)","(3.7, 6.0, 5.841666666666667)"
09-01-2023 14:33:18.887897,"(2.4, 3.35, 3.2485714285714287)","(21.0, 55.0, 23.941176470588236)","(5.0, 8.6, 8.44)","(26.0, 95.0, 51.0)","(71.0, 150.0, 103.33333333333333)","(2.9, 4.5, 3.2240740740740743)","(71.0, 470.0, 305.0)","(3.7, 6.0, 5.8)"
09-01-2023 14:33:20.046870,"(2.4, 3.35, 3.2485714285714287)","(21.0, 55.0, 23.941176470588236)","(5.0, 8.6, 8.44)","(26.0, 95.0, 51.0)","(71.0, 150.0, 103.33333333333333)","(2.9, 4.5, 3.2240740740740743)","(71.0, 470.0, 305.0)","(3.7, 6.0, 5.8)"
09-01-2023 14:33:21.153465,"(2.4, 3.35, 3.2485714285714287)","(21.0, 55.0, 23.941176470588236)","(5.0, 8.6, 8.44)","(26.0, 95.0, 82.05882352941177)","(71.0, 150.0, 103.33333333333333)","(2.9, 4.5, 3.2240740740740743)","(71.0, 470.0, 300.0)","(3.7, 6.0, 5.811111111111111)"
09-01-2023 14:33:22.363885,"(2.4, 3.35, 3.2485714285714287)","(21.0, 55.0, 23.941176470588236)","(5.0, 8.6, 8.44)","(26.0, 95.0, 73.8)","(71.0, 150.0, 103.33333333333333)","(2.9, 4.5, 3.2240740740740743)","(71.0, 460.0, 353.33333333333337)","(3.7, 6.0, 5.771428571428571)"
09-01-2023 14:33:23.565942,"(2.4, 3.35, 3.2485714285714287)","(21.0, 55.0, 23.941176470588236)","(5.0, 8.6, 8.342857142857142)","(26.0, 95.0, 73.8)","(71.0, 150.0, 100.0)","(2.9, 4.5, 3.2240740740740743)","(71.0, 460.0, 346.66666666666663)","(3.7, 6.0, 5.771428571428571)"
09-01-2023 14:33:24.808429,"(2.4, 3.35, 3.2485714285714287)","(21.0, 55.0, 23.941176470588236)","(5.0, 8.6, 7.8)","(26.0, 95.0, 77.33333333333334)","(71.0, 140.0, 100.0)","(2.9, 4.5, 3.2240740740740743)","(71.0, 450.0, 346.66666666666663)","(3.7, 6.0, 5.771428571428571)"
09-01-2023 14:33:26.036738,"(2.4, 3.35, 3.2485714285714287)","(21.0, 55.0, 23.941176470588236)","(5.0, 8.6, 8.17142857142857)","(26.0, 95.0, 80.4)","(71.0, 140.0, 100.0)","(2.9, 4.5, 3.285714285714286)","(71.0, 450.0, 346.66666666666663)","(3.7, 6.0, 4.964705882352941)"
09-01-2023 14:33:27.237746,"(2.4, 3.35, 3.0594736842105266)","(21.0, 55.0, 23.833333333333332)","(5.0, 8.4, 8.17142857142857)","(26.0, 90.0, 80.4)","(71.0, 140.0, 100.0)","(2.9, 4.4, 3.7760000000000002)","(71.0, 450.0, 346.66666666666663)","(3.7, 6.0, 4.933333333333334)"
09-01-2023 14:33:28.388772,"(2.4, 3.35, 3.074)","(21.0, 55.0, 23.833333333333332)","(5.0, 8.4, 8.17142857142857)","(26.0, 90.0, 72.75)","(71.0, 140.0, 100.0)","(2.9, 4.4, 3.414285714285714)","(71.0, 450.0, 346.66666666666663)","(3.7, 6.0, 4.720000000000001)"
09-01-2023 14:33:29.587116,"(2.4, 3.35, 3.074)","(21.0, 50.0, 26.0)","(5.0, 8.4, 7.485714285714286)","(26.0, 90.0, 78.0)","(71.0, 140.0, 100.0)","(2.9, 4.4, 4.183333333333334)","(71.0, 450.0, 346.66666666666663)","(3.7, 6.0, 5.685714285714286)"
09-01-2023 14:33:30.692064,"(2.45, 3.35, 3.074)","(21.0, 50.0, 26.0)","(5.0, 8.4, 7.485714285714286)","(26.0, 90.0, 78.0)","(61.0, 140.0, 100.0)","(3.0, 4.3, 4.183333333333334)","(61.0, 450.0, 346.66666666666663)","(3.8, 5.9, 5.685714285714286)"
09-01-2023 14:33:31.819647,"(2.45, 3.35, 3.074)","(21.0, 50.0, 26.0)","(5.0, 8.4, 7.485714285714286)","(26.0, 90.0, 81.19999999999999)","(61.0, 140.0, 100.0)","(3.0, 4.3, 4.2)","(61.0, 450.0, 346.66666666666663)","(3.8, 5.9, 4.680952380952381)"
09-01-2023 14:33:32.926142,"(2.45, 3.35, 3.0033333333333334)","(21.0, 50.0, 26.0)","(5.0, 8.4, 7.7333333333333325)","(26.0, 90.0, 81.19999999999999)","(61.0, 140.0, 129.0909090909091)","(3.0, 4.3, 4.2)","(61.0, 450.0, 346.66666666666663)","(3.8, 5.9, 4.680952380952381)"
09-01-2023 14:33:34.031084,"(2.45, 3.35, 3.123913043478261)","(21.0, 50.0, 26.0)","(5.0, 8.2, 7.7333333333333325)","(26.0, 90.0, 81.19999999999999)","(61.0, 140.0, 129.0909090909091)","(3.0, 4.3, 4.2)","(61.0, 450.0, 346.66666666666663)","(3.8, 5.9, 4.55)"
09-01-2023 14:33:35.176227,"(2.45, 3.35, 3.123913043478261)","(21.0, 50.0, 26.0)","(5.0, 8.2, 7.416666666666666)","(26.0, 90.0, 81.19999999999999)","(61.0, 140.0, 128.0)","(3.0, 4.3, 3.6090909090909093)","(61.0, 450.0, 346.66666666666663)","(3.8, 5.9, 4.647058823529412)"
09-01-2023 14:33:36.311927,"(2.45, 3.35, 3.123913043478261)","(21.0, 50.0, 26.0)","(5.0, 8.0, 7.416666666666666)","(26.0, 90.0, 81.19999999999999)","(71.0, 140.0, 129.0909090909091)","(3.0, 4.3, 3.5)","(61.0, 450.0, 305.0)","(3.8, 5.8, 4.694736842105263)"
09-01-2023 14:33:37.429369,"(2.45, 3.35, 3.123913043478261)","(21.0, 50.0, 26.0)","(5.0, 8.0, 6.8)","(26.0, 90.0, 81.19999999999999)","(71.0, 140.0, 120.9090909090909)","(3.0, 4.3, 3.4857142857142858)","(61.0, 470.0, 360.0)","(3.8, 5.8, 4.689655172413794)"
09-01-2023 14:33:38.583060,"(2.45, 3.35, 3.123913043478261)","(21.0, 50.0, 24.333333333333332)","(5.0, 8.0, 7.65)","(26.0, 90.0, 81.19999999999999)","(71.0, 130.0, 120.9090909090909)","(3.0, 4.3, 3.9875000000000003)","(61.0, 470.0, 360.0)","(3.8, 5.8, 5.375)"
09-01-2023 14:33:39.721072,"(2.45, 3.35, 3.123913043478261)","(21.0, 50.0, 24.333333333333332)","(5.0, 7.8, 7.65)","(26.0, 90.0, 81.19999999999999)","(71.0, 130.0, 120.9090909090909)","(3.0, 4.2, 3.9875000000000003)","(61.0, 470.0, 305.0)","(3.8, 5.7, 5.514285714285714)"
09-01-2023 14:33:40.824545,"(2.45, 3.35, 3.123913043478261)","(21.0, 50.0, 24.333333333333332)","(5.0, 7.8, 7.65)","(26.0, 90.0, 81.19999999999999)","(71.0, 130.0, 120.9090909090909)","(3.0, 4.2, 4.078571428571429)","(61.0, 470.0, 305.0)","(3.8, 5.7, 5.514285714285714)"
