,Crimosa,Man In Motion,Eastern Breeze,Mr Brown Fox,Prophets Daughter,Nans Obsession,Bint Alqamar,Zoulon,Rich Velvet,Beejays Hero
10-01-2023 16:23:00.824938,"(3.7, 4.3, 4.1499999999999995)","(17.0, 24.0, 21.2)","(6.5, 11.5, 10.944444444444445)","(14.0, 23.0, 20.15625)","(2.6, 3.2, 3.1192307692307693)","(14.0, 17.0, 16.533333333333335)","(41.0, 65.0, 63.0)","(6.0, 6.8, 6.233870967741936)","(31.0, 60.0, 55.714285714285715)","(101.0, 230.0, 220.0)"
10-01-2023 16:23:02.428129,"(3.7, 4.3, 4.161538461538461)","(17.0, 24.0, 21.142857142857142)","(6.5, 11.5, 10.772727272727273)","(14.0, 23.0, 21.0)","(2.6, 3.2, 3.1192307692307693)","(14.0, 17.0, 16.533333333333335)","(41.0, 65.0, 63.0)","(6.0, 6.8, 6.233870967741936)","(31.0, 60.0, 55.714285714285715)","(101.0, 230.0, 220.0)"
10-01-2023 16:23:03.901918,"(3.7, 4.3, 4.1499999999999995)","(17.0, 24.0, 21.22222222222222)","(6.5, 11.5, 10.772727272727273)","(14.0, 22.0, 21.583333333333332)","(2.6, 3.2, 3.1500000000000004)","(14.0, 17.0, 16.533333333333335)","(41.0, 65.0, 63.0)","(6.0, 6.8, 6.233870967741936)","(31.0, 60.0, 55.714285714285715)","(101.0, 230.0, 220.0)"
10-01-2023 16:23:05.461341,"(3.7, 4.3, 4.389247311827957)","(17.0, 23.0, 21.043478260869566)","(6.5, 11.5, 10.084033613445378)","(14.0, 22.0, 20.725)","(2.6, 3.2, 3.16875)","(14.0, 17.0, 16.046511627906977)","(41.0, 65.0, 55.0)","(6.0, 6.8, 6.28)","(31.0, 60.0, 55.714285714285715)","(101.0, 230.0, 220.0)"
10-01-2023 16:23:06.930531,"(3.7, 4.4, 4.389690721649485)","(17.0, 23.0, 21.043478260869566)","(6.5, 11.0, 10.084033613445378)","(14.0, 23.0, 20.15625)","(2.6, 3.2, 3.16875)","(14.0, 16.5, 16.17391304347826)","(41.0, 60.0, 55.0)","(6.0, 6.8, 6.28)","(31.0, 60.0, 55.714285714285715)","(101.0, 230.0, 220.0)"
10-01-2023 16:23:08.590228,"(3.7, 4.4, 4.389690721649485)","(17.0, 23.0, 21.05128205128205)","(6.5, 11.0, 10.081967213114755)","(14.0, 23.0, 20.15625)","(2.6, 3.2, 3.16875)","(14.0, 16.5, 16.17391304347826)","(41.0, 60.0, 55.0)","(6.0, 6.8, 6.28)","(31.0, 60.0, 55.714285714285715)","(101.0, 230.0, 220.0)"
10-01-2023 16:23:10.214431,"(3.7, 4.4, 4.389690721649485)","(17.0, 23.0, 22.155555555555555)","(6.5, 11.0, 10.081967213114755)","(14.0, 23.0, 20.15625)","(2.6, 3.2, 3.1272727272727274)","(14.0, 16.5, 16.17391304347826)","(41.0, 60.0, 55.0)","(6.0, 6.8, 6.28)","(31.0, 60.0, 55.714285714285715)","(101.0, 230.0, 220.0)"
10-01-2023 16:23:11.813221,"(3.7, 4.4, 4.389690721649485)","(17.0, 23.0, 21.428571428571427)","(6.5, 11.0, 10.081967213114755)","(14.0, 23.0, 20.15625)","(2.6, 3.2, 3.111111111111111)","(14.0, 16.5, 16.105263157894736)","(41.0, 60.0, 55.0)","(6.0, 6.8, 6.28)","(31.0, 60.0, 55.714285714285715)","(101.0, 230.0, 220.0)"
10-01-2023 16:23:13.462533,"(3.7, 4.4, 4.389690721649485)","(17.0, 22.0, 21.428571428571427)","(6.5, 11.0, 10.081967213114755)","(14.0, 23.0, 20.15625)","(2.6, 3.2, 3.111111111111111)","(14.0, 16.5, 16.105263157894736)","(41.0, 60.0, 54.34782608695652)","(6.0, 6.8, 6.28)","(31.0, 60.0, 55.714285714285715)","(101.0, 230.0, 220.0)"
10-01-2023 16:23:15.107039,"(3.7, 4.4, 4.389690721649485)","(17.0, 22.0, 21.428571428571427)","(6.5, 11.0, 10.081967213114755)","(14.0, 23.0, 20.15625)","(2.6, 3.2, 3.111111111111111)","(14.0, 16.5, 16.105263157894736)","(41.0, 60.0, 53.5)","(6.0, 6.8, 6.28)","(31.0, 60.0, 55.714285714285715)","(101.0, 230.0, 222.5)"
10-01-2023 16:23:16.589113,"(3.7, 4.4, 4.389690721649485)","(17.0, 22.0, 21.428571428571427)","(6.5, 11.0, 10.081967213114755)","(14.0, 23.0, 20.15625)","(2.6, 3.2, 3.111111111111111)","(14.0, 16.5, 17.08823529411765)","(41.0, 60.0, 54.34782608695652)","(6.0, 6.8, 6.28)","(31.0, 60.0, 55.714285714285715)","(101.0, 230.0, 222.5)"
10-01-2023 16:23:18.207254,"(3.7, 4.4, 4.372222222222223)","(17.0, 22.0, 21.428571428571427)","(6.5, 11.0, 10.454545454545455)","(14.0, 23.0, 21.0)","(2.6, 3.2, 3.111111111111111)","(14.0, 19.0, 17.833333333333332)","(41.0, 60.0, 54.34782608695652)","(6.0, 6.8, 6.28)","(31.0, 60.0, 55.714285714285715)","(101.0, 230.0, 222.5)"
10-01-2023 16:23:19.692088,"(3.7, 4.4, 4.372222222222223)","(17.0, 22.0, 21.428571428571427)","(6.5, 10.5, 10.28125)","(14.0, 22.0, 20.333333333333332)","(2.6, 3.2, 3.1225)","(14.0, 18.5, 17.5)","(41.0, 60.0, 53.5)","(6.0, 6.8, 6.28)","(31.0, 60.0, 55.714285714285715)","(101.0, 230.0, 222.5)"
10-01-2023 16:23:21.101198,"(3.7, 4.4, 4.372222222222223)","(17.0, 22.0, 21.428571428571427)","(6.5, 10.5, 10.230769230769232)","(14.0, 22.0, 20.333333333333332)","(2.6, 3.25, 3.1225)","(14.0, 18.0, 16.772727272727273)","(41.0, 60.0, 53.5)","(6.0, 6.8, 6.28)","(31.0, 60.0, 55.714285714285715)","(101.0, 230.0, 222.5)"
10-01-2023 16:23:22.574110,"(3.7, 4.4, 4.372222222222223)","(17.0, 22.0, 21.428571428571427)","(6.5, 10.5, 10.230769230769232)","(14.0, 22.0, 20.571428571428573)","(2.6, 3.25, 3.1225)","(14.0, 18.0, 16.72222222222222)","(41.0, 60.0, 54.34782608695652)","(6.0, 6.8, 6.28)","(31.0, 60.0, 55.714285714285715)","(101.0, 230.0, 222.5)"
10-01-2023 16:23:24.356284,"(3.7, 4.4, 4.372222222222223)","(17.0, 22.0, 21.428571428571427)","(6.5, 10.5, 10.007407407407408)","(14.0, 22.0, 20.571428571428573)","(2.6, 3.25, 3.125)","(14.0, 18.0, 16.72222222222222)","(41.0, 60.0, 53.5)","(6.0, 6.8, 6.28)","(31.0, 60.0, 55.714285714285715)","(101.0, 230.0, 222.5)"
10-01-2023 16:23:25.847044,"(3.7, 4.4, 4.372222222222223)","(17.0, 22.0, 21.428571428571427)","(6.5, 10.5, 10.007407407407408)","(14.0, 22.0, 20.0625)","(2.6, 3.25, 3.146551724137931)","(14.0, 18.0, 16.72222222222222)","(41.0, 60.0, 53.5)","(6.0, 6.8, 6.28)","(31.0, 60.0, 55.714285714285715)","(101.0, 230.0, 222.5)"
10-01-2023 16:23:27.326377,"(3.7, 4.4, 4.372222222222223)","(17.0, 22.0, 21.428571428571427)","(6.5, 10.5, 10.007407407407408)","(14.0, 21.0, 20.0625)","(2.6, 3.25, 3.146551724137931)","(14.0, 18.0, 16.72222222222222)","(41.0, 60.0, 53.5)","(6.0, 6.8, 6.28)","(31.0, 60.0, 55.714285714285715)","(101.0, 230.0, 222.5)"
10-01-2023 16:23:28.778291,"(3.7, 4.4, 4.372222222222223)","(17.0, 22.0, 21.428571428571427)","(6.5, 10.5, 10.007407407407408)","(14.0, 21.0, 20.0625)","(2.6, 3.25, 3.1346153846153846)","(14.0, 18.0, 16.72222222222222)","(41.0, 60.0, 53.5)","(6.0, 6.8, 6.28)","(31.0, 60.0, 55.714285714285715)","(101.0, 230.0, 222.5)"
10-01-2023 16:23:30.175377,"(3.7, 4.4, 4.372222222222223)","(17.0, 22.0, 21.428571428571427)","(6.5, 10.5, 10.025)","(14.0, 21.0, 20.25)","(2.6, 3.25, 3.117567567567568)","(14.0, 18.0, 16.85)","(41.0, 60.0, 53.5)","(6.0, 6.8, 6.214516129032258)","(31.0, 60.0, 55.714285714285715)","(101.0, 230.0, 222.5)"
10-01-2023 16:23:31.576995,"(3.7, 4.6, 4.4714285714285715)","(17.0, 22.0, 21.428571428571427)","(6.5, 10.5, 10.025)","(14.0, 21.0, 20.25)","(2.6, 3.15, 3.117567567567568)","(14.0, 18.0, 16.85)","(41.0, 60.0, 53.5)","(6.0, 6.8, 6.212903225806452)","(31.0, 60.0, 55.714285714285715)","(101.0, 230.0, 222.5)"
10-01-2023 16:23:33.014363,"(3.7, 4.6, 4.457142857142857)","(17.0, 22.0, 21.428571428571427)","(6.5, 10.5, 10.025)","(14.0, 21.0, 20.25)","(2.6, 3.15, 3.117567567567568)","(14.0, 18.0, 16.966666666666665)","(41.0, 60.0, 54.34782608695652)","(6.0, 6.4, 6.115)","(31.0, 60.0, 55.714285714285715)","(101.0, 230.0, 222.5)"
10-01-2023 16:23:34.529987,"(3.7, 4.6, 4.484615384615385)","(17.0, 22.0, 21.428571428571427)","(6.5, 10.5, 10.007407407407408)","(14.0, 21.0, 20.25)","(2.6, 3.15, 3.122093023255814)","(14.0, 17.5, 16.91176470588235)","(41.0, 60.0, 55.357142857142854)","(6.0, 6.2, 6.054285714285714)","(31.0, 60.0, 55.714285714285715)","(101.0, 230.0, 222.5)"
10-01-2023 16:23:35.976577,"(3.7, 4.6, 4.484615384615385)","(17.0, 22.0, 21.428571428571427)","(6.5, 10.5, 10.007407407407408)","(14.0, 21.0, 20.884615384615383)","(2.6, 3.15, 3.2416666666666667)","(14.0, 17.5, 16.91176470588235)","(41.0, 60.0, 55.357142857142854)","(6.0, 6.2, 6.08)","(31.0, 60.0, 55.714285714285715)","(101.0, 230.0, 222.5)"
10-01-2023 16:23:37.502000,"(3.7, 4.6, 4.484615384615385)","(17.0, 22.0, 21.428571428571427)","(6.5, 10.5, 10.007407407407408)","(14.0, 21.0, 20.8125)","(2.6, 3.3, 3.2045454545454546)","(14.0, 17.5, 17.136363636363637)","(41.0, 60.0, 54.09090909090909)","(6.0, 6.2, 6.074193548387097)","(31.0, 60.0, 55.714285714285715)","(101.0, 230.0, 222.5)"
10-01-2023 16:23:39.163891,"(3.7, 4.6, 4.484615384615385)","(17.0, 22.0, 21.428571428571427)","(6.5, 10.5, 10.007407407407408)","(14.0, 21.0, 20.8125)","(2.6, 3.25, 3.2045454545454546)","(14.0, 17.5, 16.11764705882353)","(41.0, 60.0, 54.09090909090909)","(6.0, 6.2, 6.074193548387097)","(31.0, 60.0, 55.714285714285715)","(101.0, 230.0, 222.5)"
10-01-2023 16:23:40.784961,"(3.7, 4.6, 4.484615384615385)","(17.0, 22.0, 21.428571428571427)","(6.5, 10.5, 10.007407407407408)","(14.0, 21.0, 20.8125)","(2.6, 3.25, 3.1852941176470586)","(14.0, 16.5, 16.25)","(41.0, 60.0, 54.09090909090909)","(6.0, 6.2, 5.988524590163935)","(31.0, 60.0, 55.714285714285715)","(101.0, 230.0, 222.5)"
10-01-2023 16:23:42.335751,"(3.7, 4.6, 4.484615384615385)","(17.0, 22.0, 21.428571428571427)","(6.5, 10.5, 10.007407407407408)","(14.0, 21.0, 20.5625)","(2.6, 3.25, 3.1852272727272726)","(14.0, 16.5, 16.333333333333332)","(41.0, 60.0, 54.09090909090909)","(6.0, 6.2, 6.01304347826087)","(31.0, 60.0, 55.714285714285715)","(101.0, 230.0, 222.5)"
10-01-2023 16:23:43.941357,"(3.7, 4.6, 4.461538461538462)","(17.0, 22.0, 21.09090909090909)","(6.5, 10.5, 10.068376068376068)","(14.0, 23.0, 22.28)","(2.6, 3.25, 3.0640776699029124)","(14.0, 16.5, 16.333333333333332)","(41.0, 60.0, 54.09090909090909)","(6.0, 6.2, 6.01304347826087)","(31.0, 60.0, 55.714285714285715)","(101.0, 230.0, 222.5)"
10-01-2023 16:23:45.525908,"(3.7, 4.6, 4.514285714285714)","(17.0, 22.0, 21.5)","(6.5, 11.0, 10.205673758865249)","(14.0, 23.0, 22.448275862068964)","(2.6, 3.1, 3.0267326732673268)","(14.0, 16.5, 16.346153846153847)","(41.0, 60.0, 54.8)","(6.0, 6.2, 6.031372549019608)","(31.0, 60.0, 57.27272727272727)","(101.0, 230.0, 222.5)"
10-01-2023 16:23:47.207127,"(3.7, 5.0, 4.785714285714286)","(17.0, 22.0, 21.333333333333332)","(6.5, 11.0, 10.205673758865249)","(14.0, 23.0, 21.545454545454547)","(2.6, 3.1, 3.0267326732673268)","(14.0, 16.5, 16.346153846153847)","(41.0, 60.0, 54.8)","(6.0, 6.2, 5.9363636363636365)","(31.0, 60.0, 57.27272727272727)","(101.0, 230.0, 222.5)"
10-01-2023 16:23:48.926843,"(3.7, 5.0, 4.785714285714286)","(17.0, 22.0, 20.923076923076923)","(6.5, 11.0, 10.205673758865249)","(14.0, 23.0, 21.545454545454547)","(2.6, 3.1, 3.0267326732673268)","(14.0, 16.5, 16.346153846153847)","(41.0, 60.0, 54.8)","(6.0, 6.2, 5.933333333333334)","(31.0, 60.0, 57.27272727272727)","(101.0, 230.0, 222.5)"
10-01-2023 16:23:50.480614,"(3.7, 5.0, 4.766666666666667)","(17.0, 22.0, 21.333333333333332)","(6.5, 11.0, 10.205673758865249)","(14.0, 23.0, 21.545454545454547)","(2.6, 3.1, 3.0267326732673268)","(14.0, 16.5, 16.346153846153847)","(41.0, 60.0, 54.8)","(6.0, 6.2, 5.933333333333334)","(31.0, 60.0, 57.27272727272727)","(101.0, 230.0, 222.5)"
10-01-2023 16:23:52.047904,"(3.7, 4.9, 4.766666666666667)","(17.0, 22.0, 22.57142857142857)","(6.5, 11.0, 10.90625)","(14.0, 23.0, 21.46153846153846)","(2.6, 3.1, 3.021276595744681)","(14.0, 16.5, 16.346153846153847)","(41.0, 60.0, 60.0)","(6.0, 6.2, 5.933333333333334)","(31.0, 60.0, 57.27272727272727)","(101.0, 230.0, 222.5)"
10-01-2023 16:23:53.600868,"(3.7, 4.9, 4.677777777777778)","(17.0, 23.0, 21.636363636363637)","(6.5, 11.0, 10.884615384615385)","(14.0, 25.0, 21.46153846153846)","(2.6, 3.1, 3.021359223300971)","(14.0, 16.5, 16.346153846153847)","(41.0, 70.0, 61.42857142857143)","(6.0, 6.2, 5.7555555555555555)","(31.0, 60.0, 57.27272727272727)","(101.0, 230.0, 222.5)"
10-01-2023 16:23:55.081612,"(3.7, 4.9, 4.677777777777778)","(17.0, 23.0, 22.0625)","(6.5, 11.0, 10.884615384615385)","(14.0, 25.0, 22.285714285714285)","(2.6, 3.1, 3.021359223300971)","(14.0, 16.5, 16.346153846153847)","(41.0, 70.0, 61.25)","(6.0, 6.2, 5.7555555555555555)","(31.0, 60.0, 57.27272727272727)","(101.0, 230.0, 222.5)"
10-01-2023 16:23:56.527195,"(3.7, 4.9, 4.733333333333333)","(17.0, 23.0, 22.666666666666668)","(6.5, 11.0, 10.884615384615385)","(14.0, 24.0, 21.9)","(2.6, 3.1, 2.9882758620689653)","(14.0, 16.5, 16.192307692307693)","(41.0, 65.0, 61.25)","(6.0, 6.2, 5.844444444444444)","(31.0, 60.0, 57.27272727272727)","(101.0, 230.0, 222.5)"
10-01-2023 16:23:57.954226,"(3.7, 4.8, 4.733333333333333)","(17.0, 23.0, 22.666666666666668)","(6.5, 11.0, 10.884615384615385)","(14.0, 24.0, 22.125)","(2.6, 3.1, 2.9882758620689653)","(14.0, 16.5, 16.192307692307693)","(41.0, 65.0, 62.85714285714286)","(6.0, 6.2, 5.844444444444444)","(31.0, 60.0, 57.27272727272727)","(101.0, 230.0, 222.5)"
10-01-2023 16:23:59.321892,"(3.7, 4.8, 4.675)","(17.0, 23.0, 22.666666666666668)","(6.5, 11.0, 10.884615384615385)","(14.0, 24.0, 22.125)","(2.6, 3.1, 2.9882758620689653)","(14.0, 16.5, 16.192307692307693)","(41.0, 65.0, 62.85714285714286)","(6.0, 6.2, 5.844444444444444)","(31.0, 60.0, 57.27272727272727)","(101.0, 230.0, 222.5)"
10-01-2023 16:24:00.931898,"(3.7, 4.8, 4.675)","(17.0, 23.0, 22.25)","(6.5, 11.0, 10.884615384615385)","(14.0, 24.0, 22.125)","(2.6, 3.1, 2.9882758620689653)","(14.0, 16.5, 16.192307692307693)","(41.0, 65.0, 62.85714285714286)","(6.0, 6.2, 6.051162790697674)","(31.0, 60.0, 57.27272727272727)","(101.0, 230.0, 222.5)"
10-01-2023 16:24:02.407872,"(3.7, 4.8, 4.714285714285714)","(17.0, 23.0, 22.25)","(6.5, 11.0, 10.884615384615385)","(14.0, 24.0, 21.52173913043478)","(2.6, 3.1, 3.003076923076923)","(14.0, 16.5, 16.192307692307693)","(41.0, 65.0, 58.888888888888886)","(6.0, 6.2, 6.051162790697674)","(31.0, 60.0, 57.27272727272727)","(101.0, 230.0, 222.5)"
10-01-2023 16:24:03.715980,"(3.7, 4.8, 4.68)","(17.0, 23.0, 22.25)","(6.5, 11.0, 10.884615384615385)","(14.0, 25.0, 22.333333333333332)","(2.6, 3.1, 2.9745454545454546)","(14.0, 16.5, 15.627450980392156)","(41.0, 70.0, 58.888888888888886)","(6.0, 6.2, 6.052307692307693)","(31.0, 60.0, 57.27272727272727)","(101.0, 230.0, 222.5)"
10-01-2023 16:24:05.158632,"(3.7, 4.8, 4.671428571428572)","(17.0, 23.0, 22.25)","(6.5, 11.0, 10.884615384615385)","(14.0, 25.0, 22.333333333333332)","(2.6, 3.0, 2.9710344827586206)","(14.0, 16.0, 15.627450980392156)","(41.0, 70.0, 58.888888888888886)","(6.0, 6.2, 6.052307692307693)","(31.0, 60.0, 57.27272727272727)","(101.0, 230.0, 222.5)"
10-01-2023 16:24:06.804328,"(3.7, 4.8, 4.609090909090909)","(17.0, 23.0, 22.25)","(6.5, 11.0, 10.884615384615385)","(14.0, 25.0, 21.666666666666668)","(2.6, 3.0, 2.959919028340081)","(14.0, 16.0, 15.765625)","(41.0, 70.0, 62.30769230769231)","(6.0, 6.2, 6.0476190476190474)","(31.0, 60.0, 57.27272727272727)","(101.0, 230.0, 222.5)"
10-01-2023 16:24:08.344967,"(3.8, 4.8, 4.716)","(17.0, 23.0, 22.25)","(6.5, 11.0, 10.884615384615385)","(14.0, 25.0, 21.59259259259259)","(2.6, 2.96, 2.995531914893617)","(14.0, 16.0, 15.75)","(41.0, 70.0, 62.30769230769231)","(6.0, 6.2, 6.171428571428572)","(31.0, 60.0, 57.27272727272727)","(101.0, 230.0, 222.5)"
10-01-2023 16:24:09.684376,"(3.8, 4.8, 4.716)","(17.0, 23.0, 22.25)","(6.5, 11.0, 10.884615384615385)","(14.0, 25.0, 21.59259259259259)","(2.6, 3.0, 2.995531914893617)","(14.0, 16.0, 15.75)","(41.0, 70.0, 60.90909090909091)","(6.0, 6.2, 6.184)","(31.0, 60.0, 57.27272727272727)","(101.0, 230.0, 222.5)"
10-01-2023 16:24:11.034019,"(3.8, 4.8, 4.727586206896552)","(17.0, 23.0, 22.25)","(6.5, 11.0, 10.884615384615385)","(14.0, 25.0, 21.59259259259259)","(2.6, 3.0, 2.995531914893617)","(14.0, 16.0, 15.482758620689655)","(41.0, 70.0, 62.30769230769231)","(6.0, 6.2, 6.184)","(31.0, 60.0, 57.27272727272727)","(101.0, 230.0, 222.5)"
10-01-2023 16:24:12.338322,"(3.8, 4.8, 4.764)","(17.0, 23.0, 22.25)","(6.5, 11.0, 10.884615384615385)","(14.0, 25.0, 21.59259259259259)","(2.6, 3.0, 2.9897142857142858)","(14.0, 16.0, 15.482758620689655)","(41.0, 70.0, 62.30769230769231)","(6.0, 6.2, 6.184)","(31.0, 60.0, 57.27272727272727)","(101.0, 230.0, 222.5)"
10-01-2023 16:24:13.784253,"(3.8, 4.8, 4.764)","(17.0, 23.0, 22.25)","(6.5, 11.0, 10.884615384615385)","(14.0, 25.0, 21.59259259259259)","(2.6, 3.0, 2.9877735849056606)","(14.0, 16.0, 15.411764705882353)","(31.0, 70.0, 62.30769230769231)","(5.5, 6.2, 6.184)","(31.0, 60.0, 57.27272727272727)","(101.0, 230.0, 222.5)"
10-01-2023 16:24:15.212404,"(3.8, 4.8, 4.764)","(17.0, 23.0, 22.25)","(6.5, 11.0, 10.863636363636363)","(14.0, 25.0, 21.59259259259259)","(2.6, 3.0, 2.9877735849056606)","(14.0, 16.0, 15.411764705882353)","(31.0, 70.0, 60.90909090909091)","(5.5, 6.2, 6.184)","(31.0, 60.0, 57.27272727272727)","(101.0, 230.0, 222.5)"
10-01-2023 16:24:16.937932,"(3.8, 4.8, 4.764)","(17.0, 23.0, 22.25)","(6.5, 11.0, 10.863636363636363)","(14.0, 25.0, 21.59259259259259)","(2.6, 3.0, 2.987142857142857)","(14.0, 16.0, 15.636363636363637)","(41.0, 70.0, 58.888888888888886)","(6.0, 6.2, 6.184)","(31.0, 60.0, 57.27272727272727)","(101.0, 230.0, 222.5)"
10-01-2023 16:24:18.726679,"(3.8, 4.8, 4.764)","(17.0, 23.0, 22.25)","(6.5, 11.0, 10.863636363636363)","(14.0, 25.0, 21.59259259259259)","(2.6, 3.0, 2.987142857142857)","(14.0, 16.0, 15.636363636363637)","(41.0, 70.0, 57.5)","(6.0, 6.2, 6.173333333333334)","(31.0, 60.0, 56.53846153846154)","(101.0, 230.0, 222.5)"
10-01-2023 16:24:20.363504,"(3.8, 4.8, 4.764)","(17.0, 23.0, 22.25)","(6.5, 11.0, 10.863636363636363)","(14.0, 25.0, 21.59259259259259)","(2.6, 3.0, 2.987142857142857)","(14.0, 16.0, 15.636363636363637)","(31.0, 70.0, 57.5)","(5.5, 6.2, 6.173333333333334)","(31.0, 60.0, 57.0)","(101.0, 230.0, 222.5)"
10-01-2023 16:24:21.987682,"(3.8, 4.8, 4.764)","(17.0, 23.0, 22.25)","(6.5, 11.0, 10.863636363636363)","(14.0, 25.0, 21.59259259259259)","(2.6, 3.0, 2.985726872246696)","(14.0, 16.0, 15.636363636363637)","(31.0, 70.0, 58.888888888888886)","(5.5, 6.2, 6.142857142857143)","(31.0, 60.0, 57.0)","(101.0, 230.0, 195.0)"
10-01-2023 16:24:23.664722,"(3.8, 4.8, 4.764)","(18.0, 23.0, 22.25)","(6.5, 11.0, 10.863636363636363)","(14.0, 25.0, 21.59259259259259)","(2.6, 3.0, 2.968)","(14.0, 16.0, 15.9)","(31.0, 70.0, 57.5)","(5.5, 6.2, 6.193548387096774)","(31.0, 60.0, 56.53846153846154)","(101.0, 230.0, 195.0)"
10-01-2023 16:24:25.529448,"(3.8, 4.8, 4.727586206896552)","(18.0, 23.0, 22.666666666666668)","(6.5, 11.0, 10.863636363636363)","(14.0, 25.0, 21.59259259259259)","(2.6, 3.0, 2.968)","(14.0, 16.0, 15.9)","(31.0, 70.0, 57.5)","(5.5, 6.2, 6.352941176470589)","(31.0, 60.0, 56.53846153846154)","(101.0, 230.0, 195.0)"
10-01-2023 16:24:27.303958,"(3.8, 4.8, 4.764)","(18.0, 23.0, 22.666666666666668)","(6.5, 11.0, 10.916666666666666)","(14.0, 25.0, 21.59259259259259)","(2.6, 3.0, 2.968)","(14.0, 16.0, 15.872093023255815)","(31.0, 70.0, 57.5)","(5.5, 6.4, 6.277777777777778)","(31.0, 60.0, 56.53846153846154)","(101.0, 230.0, 195.0)"
10-01-2023 16:24:29.038896,"(3.8, 4.8, 4.727586206896552)","(18.0, 23.0, 22.666666666666668)","(6.5, 11.0, 10.916666666666666)","(14.0, 25.0, 21.59259259259259)","(2.6, 3.0, 2.9825742574257426)","(14.0, 16.0, 15.872093023255815)","(31.0, 70.0, 58.57142857142857)","(5.5, 6.4, 6.277777777777778)","(31.0, 60.0, 56.53846153846154)","(101.0, 230.0, 195.0)"
10-01-2023 16:24:30.610268,"(3.8, 4.8, 4.727586206896552)","(18.0, 23.0, 22.666666666666668)","(6.5, 11.0, 10.916666666666666)","(14.0, 25.0, 21.89189189189189)","(2.6, 3.0, 2.9788429752066117)","(14.0, 16.0, 15.872093023255815)","(31.0, 65.0, 58.57142857142857)","(5.5, 6.4, 6.29)","(31.0, 60.0, 56.53846153846154)","(101.0, 230.0, 195.0)"
10-01-2023 16:24:32.164117,"(3.8, 4.8, 4.764)","(18.0, 23.0, 22.666666666666668)","(6.5, 11.0, 10.916666666666666)","(14.0, 25.0, 21.40625)","(2.6, 3.0, 2.9788429752066117)","(14.0, 16.0, 16.181818181818183)","(31.0, 65.0, 58.57142857142857)","(5.5, 6.4, 6.208695652173914)","(31.0, 60.0, 57.0)","(101.0, 230.0, 195.0)"
10-01-2023 16:24:33.867695,"(3.8, 4.8, 4.716)","(18.0, 23.0, 22.666666666666668)","(6.5, 11.0, 10.911764705882353)","(14.0, 25.0, 20.892857142857142)","(2.6, 3.0, 2.9788429752066117)","(14.0, 18.0, 16.62162162162162)","(31.0, 65.0, 58.57142857142857)","(5.5, 6.4, 6.237037037037037)","(31.0, 60.0, 56.53846153846154)","(101.0, 230.0, 195.0)"
10-01-2023 16:24:35.445047,"(3.8, 4.8, 4.716)","(18.0, 23.0, 22.666666666666668)","(6.5, 11.0, 10.85)","(14.0, 25.0, 21.40625)","(2.6, 3.0, 2.9788429752066117)","(14.0, 18.0, 16.666666666666668)","(31.0, 65.0, 58.57142857142857)","(5.5, 6.4, 6.237037037037037)","(31.0, 60.0, 57.0)","(101.0, 230.0, 195.0)"
10-01-2023 16:24:37.298836,"(3.8, 4.8, 4.716)","(18.0, 23.0, 22.666666666666668)","(6.5, 11.0, 10.85)","(14.0, 25.0, 20.892857142857142)","(2.6, 3.0, 2.9788429752066117)","(14.0, 18.0, 16.62162162162162)","(31.0, 65.0, 58.57142857142857)","(5.5, 6.4, 6.3388888888888895)","(31.0, 60.0, 57.0)","(101.0, 230.0, 195.0)"
10-01-2023 16:24:39.075276,"(3.8, 4.8, 4.757142857142857)","(18.0, 23.0, 22.666666666666668)","(6.5, 11.0, 10.85)","(14.0, 25.0, 21.59259259259259)","(2.6, 3.0, 2.9585393258426964)","(14.0, 18.0, 16.62162162162162)","(31.0, 65.0, 58.57142857142857)","(5.5, 6.4, 6.33972602739726)","(31.0, 60.0, 56.53846153846154)","(101.0, 230.0, 195.0)"
10-01-2023 16:24:40.671984,"(3.8, 4.8, 4.716)","(18.0, 23.0, 22.666666666666668)","(6.5, 11.0, 10.85)","(14.0, 25.0, 21.59259259259259)","(2.6, 2.96, 2.9558653846153846)","(14.0, 18.0, 16.62162162162162)","(31.0, 65.0, 58.57142857142857)","(5.5, 6.4, 6.3388888888888895)","(31.0, 60.0, 56.53846153846154)","(101.0, 230.0, 195.0)"
10-01-2023 16:24:42.202175,"(3.8, 4.8, 4.716)","(18.0, 23.0, 22.666666666666668)","(6.5, 11.0, 10.85)","(14.0, 25.0, 21.59259259259259)","(2.6, 2.96, 2.9558653846153846)","(14.0, 18.0, 16.692307692307693)","(31.0, 65.0, 58.57142857142857)","(5.5, 6.4, 6.274285714285715)","(31.0, 60.0, 56.53846153846154)","(91.0, 230.0, 195.0)"
10-01-2023 16:24:43.896064,"(3.8, 4.8, 4.544628099173553)","(18.0, 23.0, 22.666666666666668)","(6.5, 11.0, 10.85)","(14.0, 25.0, 21.59259259259259)","(2.6, 2.96, 2.9558653846153846)","(14.0, 18.0, 16.80701754385965)","(31.0, 65.0, 58.57142857142857)","(5.5, 6.4, 6.274285714285715)","(31.0, 60.0, 56.53846153846154)","(91.0, 230.0, 195.0)"
