,Tick And Flick,Free From Desire,Tokin Beach,Cash Strap,Step Up,Burnt Me,Baby Thor,Shonas Fury
14-12-2022 19:28:44.517707,"(5.5, 8.0, 6.25)","(31.0, 130.0, 119.25)","(7.0, 12.0, 10.818181818181818)","(4.6, 5.7, 5.25)","(18.0, 44.0, 40.83333333333333)","(2.7, 3.65, 3.5875)","(7.0, 9.2, 8.131578947368421)","(6.0, 12.0, 11.44)"
14-12-2022 19:28:45.599731,"(5.5, 8.0, 7.382352941176471)","(31.0, 130.0, 119.25)","(7.0, 11.5, 10.1875)","(4.6, 5.7, 5.35)","(18.0, 44.0, 40.83333333333333)","(2.7, 3.65, 3.5875)","(7.0, 9.2, 8.131578947368421)","(6.0, 12.0, 11.44)"
14-12-2022 19:28:46.703948,"(5.5, 8.0, 6.5)","(31.0, 130.0, 119.25)","(7.0, 11.5, 10.1)","(4.6, 5.7, 5.35)","(18.0, 44.0, 40.83333333333333)","(2.7, 3.65, 3.5875)","(6.5, 9.2, 8.131578947368421)","(6.0, 12.0, 11.44)"
14-12-2022 19:28:47.785333,"(5.5, 8.0, 6.5)","(31.0, 130.0, 119.25)","(7.0, 11.5, 10.1)","(4.6, 5.7, 5.35)","(18.0, 44.0, 37.0)","(2.7, 3.65, 3.5875)","(6.5, 9.2, 8.131578947368421)","(6.0, 12.0, 11.44)"
14-12-2022 19:28:48.857633,"(5.5, 8.0, 6.5)","(31.0, 130.0, 119.25)","(7.0, 11.5, 10.1)","(4.6, 5.7, 5.35)","(18.0, 48.0, 37.0)","(2.7, 3.65, 3.5875)","(6.5, 9.2, 8.131578947368421)","(6.0, 12.0, 11.44)"
14-12-2022 19:28:49.867483,"(5.5, 8.0, 6.5)","(31.0, 130.0, 119.25)","(7.0, 11.5, 10.1)","(4.6, 5.7, 5.55)","(18.0, 48.0, 45.375)","(2.7, 3.65, 3.5875)","(6.5, 9.0, 8.07)","(6.0, 12.0, 11.44)"
14-12-2022 19:28:50.866986,"(5.5, 8.0, 6.5)","(31.0, 130.0, 119.25)","(7.0, 11.5, 10.566666666666666)","(4.6, 5.7, 5.300000000000001)","(18.0, 48.0, 44.0)","(2.7, 3.65, 3.5875)","(6.5, 9.0, 8.07)","(6.0, 12.0, 11.44)"
14-12-2022 19:28:52.160874,"(5.5, 8.0, 6.5)","(31.0, 130.0, 119.25)","(7.0, 11.5, 10.566666666666666)","(4.6, 5.7, 5.300000000000001)","(18.0, 48.0, 44.66666666666667)","(2.7, 3.65, 3.5875)","(6.5, 9.0, 8.07)","(6.0, 12.0, 11.44)"
14-12-2022 19:28:53.223412,"(5.5, 8.0, 6.5)","(31.0, 130.0, 119.25)","(7.0, 11.5, 10.566666666666666)","(4.6, 5.7, 5.300000000000001)","(18.0, 48.0, 44.66666666666667)","(2.7, 3.65, 3.5875)","(6.5, 9.0, 8.07)","(6.0, 12.0, 11.44)"
14-12-2022 19:28:54.237001,"(5.5, 8.0, 6.5)","(31.0, 130.0, 119.25)","(7.0, 11.5, 10.566666666666666)","(4.6, 5.7, 5.300000000000001)","(18.0, 48.0, 44.66666666666667)","(2.7, 3.65, 3.631818181818182)","(6.5, 9.0, 8.148387096774194)","(6.0, 12.0, 11.44)"
14-12-2022 19:28:55.307846,"(5.5, 8.0, 6.5)","(31.0, 130.0, 119.25)","(7.0, 12.0, 10.7)","(4.6, 5.7, 5.300000000000001)","(18.0, 48.0, 41.666666666666664)","(2.7, 3.65, 3.631818181818182)","(6.5, 9.0, 8.175)","(6.0, 12.0, 10.444444444444445)"
14-12-2022 19:28:56.538794,"(5.5, 8.0, 6.5)","(31.0, 130.0, 110.0)","(7.0, 12.0, 10.7)","(4.6, 5.7, 5.300000000000001)","(18.0, 48.0, 41.666666666666664)","(2.7, 3.65, 3.631818181818182)","(6.5, 9.0, 8.175)","(6.0, 12.0, 10.6)"
14-12-2022 19:28:57.643742,"(5.5, 8.0, 6.5)","(31.0, 130.0, 110.0)","(7.0, 12.0, 10.7)","(4.6, 5.7, 5.300000000000001)","(18.0, 48.0, 41.666666666666664)","(2.7, 3.65, 3.631818181818182)","(6.5, 9.0, 8.175)","(6.0, 12.0, 10.6)"
14-12-2022 19:28:58.753882,"(5.5, 8.0, 6.5)","(31.0, 130.0, 110.0)","(7.0, 12.0, 10.7)","(4.6, 5.7, 5.300000000000001)","(18.0, 48.0, 41.666666666666664)","(2.7, 3.65, 3.6363636363636362)","(6.5, 9.0, 8.175)","(6.0, 12.0, 9.822222222222221)"
14-12-2022 19:28:59.841202,"(5.5, 8.0, 6.5)","(31.0, 130.0, 110.0)","(7.0, 11.5, 10.354545454545455)","(4.6, 5.7, 5.2)","(18.0, 48.0, 41.666666666666664)","(2.7, 3.65, 3.6363636363636362)","(6.5, 9.0, 8.175)","(6.0, 12.0, 9.822222222222221)"
14-12-2022 19:29:00.983155,"(5.5, 8.0, 6.5)","(31.0, 130.0, 110.0)","(7.0, 11.5, 10.1)","(4.6, 5.7, 5.55)","(18.0, 48.0, 41.666666666666664)","(2.7, 3.65, 3.620833333333333)","(6.5, 9.0, 8.175)","(6.0, 12.0, 9.822222222222221)"
14-12-2022 19:29:02.165025,"(5.5, 8.0, 6.5)","(31.0, 130.0, 110.0)","(7.0, 11.5, 10.1)","(4.6, 5.7, 5.300000000000001)","(18.0, 48.0, 41.666666666666664)","(2.7, 3.65, 3.55)","(6.5, 9.0, 8.175)","(6.0, 12.0, 9.822222222222221)"
14-12-2022 19:29:03.211210,"(5.5, 8.0, 6.5)","(31.0, 130.0, 110.0)","(7.0, 11.5, 10.1)","(4.6, 5.7, 5.300000000000001)","(18.0, 48.0, 41.666666666666664)","(2.7, 3.65, 3.55)","(6.5, 9.0, 8.175)","(6.0, 12.0, 9.822222222222221)"
14-12-2022 19:29:04.303422,"(5.5, 8.0, 6.5)","(31.0, 130.0, 110.0)","(7.0, 11.5, 10.1)","(4.6, 5.7, 5.300000000000001)","(18.0, 48.0, 41.666666666666664)","(2.7, 3.65, 3.55)","(6.5, 9.0, 7.950943396226415)","(6.0, 12.0, 10.6)"
14-12-2022 19:29:05.325015,"(5.5, 8.0, 6.5)","(31.0, 130.0, 120.0)","(7.0, 11.0, 10.127272727272727)","(4.6, 5.7, 5.55)","(18.0, 48.0, 41.666666666666664)","(2.7, 3.65, 3.55)","(6.5, 8.8, 7.945454545454545)","(6.0, 12.0, 10.6)"
14-12-2022 19:29:06.352803,"(5.5, 8.0, 6.5)","(31.0, 130.0, 120.0)","(7.0, 11.0, 10.127272727272727)","(4.6, 5.7, 5.300000000000001)","(18.0, 48.0, 41.666666666666664)","(2.7, 3.65, 3.55)","(6.5, 8.8, 7.945454545454545)","(6.0, 12.0, 10.6)"
14-12-2022 19:29:07.415696,"(5.5, 8.0, 7.5)","(31.0, 130.0, 120.0)","(7.0, 11.0, 10.127272727272727)","(4.6, 5.7, 5.300000000000001)","(18.0, 48.0, 41.666666666666664)","(2.7, 3.65, 3.5833333333333335)","(6.5, 8.8, 7.945454545454545)","(6.0, 12.0, 10.6)"
14-12-2022 19:29:08.374972,"(5.5, 8.0, 6.88)","(31.0, 130.0, 120.0)","(7.0, 11.0, 10.127272727272727)","(4.6, 5.7, 5.300000000000001)","(18.0, 48.0, 41.666666666666664)","(2.7, 3.65, 3.5833333333333335)","(6.5, 8.8, 7.945454545454545)","(6.0, 12.0, 10.6)"
14-12-2022 19:29:09.393163,"(5.5, 7.8, 7.199999999999999)","(31.0, 130.0, 120.0)","(7.0, 11.0, 10.127272727272727)","(4.6, 5.7, 5.2)","(18.0, 48.0, 41.666666666666664)","(2.7, 3.65, 3.5833333333333335)","(6.5, 8.8, 7.945454545454545)","(6.0, 12.0, 10.6)"
14-12-2022 19:29:10.500931,"(5.5, 7.8, 7.199999999999999)","(31.0, 130.0, 120.0)","(7.0, 11.0, 10.566666666666666)","(4.6, 5.7, 5.300000000000001)","(18.0, 48.0, 41.666666666666664)","(2.7, 3.65, 3.5833333333333335)","(6.5, 8.8, 7.977777777777778)","(6.0, 12.0, 10.6)"
14-12-2022 19:29:11.675464,"(5.5, 7.8, 7.199999999999999)","(31.0, 130.0, 120.0)","(7.0, 11.5, 10.566666666666666)","(4.6, 5.7, 5.300000000000001)","(18.0, 48.0, 41.666666666666664)","(2.7, 3.65, 3.55)","(6.5, 8.8, 7.977777777777778)","(6.0, 12.0, 9.71111111111111)"
14-12-2022 19:29:12.766761,"(5.5, 7.8, 7.199999999999999)","(31.0, 130.0, 120.0)","(7.0, 11.5, 10.566666666666666)","(4.6, 5.7, 5.300000000000001)","(18.0, 48.0, 41.666666666666664)","(2.7, 3.65, 3.55)","(6.5, 8.8, 7.977777777777778)","(6.0, 11.5, 9.71111111111111)"
14-12-2022 19:29:13.838958,"(5.5, 7.8, 7.199999999999999)","(31.0, 130.0, 120.0)","(7.0, 11.5, 10.566666666666666)","(4.6, 5.7, 5.300000000000001)","(18.0, 48.0, 41.666666666666664)","(2.7, 3.65, 3.55)","(6.5, 8.8, 7.977777777777778)","(6.0, 11.5, 9.71111111111111)"
14-12-2022 19:29:15.119047,"(5.5, 7.8, 7.199999999999999)","(31.0, 130.0, 120.0)","(7.0, 11.5, 10.566666666666666)","(4.6, 5.7, 5.300000000000001)","(18.0, 48.0, 41.666666666666664)","(2.7, 3.65, 3.5)","(6.5, 8.8, 7.977777777777778)","(6.0, 11.5, 9.71111111111111)"
14-12-2022 19:29:16.242820,"(5.5, 7.8, 7.199999999999999)","(31.0, 130.0, 120.0)","(7.0, 11.5, 10.566666666666666)","(4.6, 5.7, 5.55)","(18.0, 48.0, 41.666666666666664)","(2.7, 3.65, 3.5)","(6.5, 8.8, 7.977777777777778)","(6.0, 11.5, 9.71111111111111)"
14-12-2022 19:29:17.480454,"(5.5, 7.8, 7.199999999999999)","(31.0, 130.0, 120.0)","(7.0, 11.5, 10.566666666666666)","(4.6, 5.7, 5.300000000000001)","(18.0, 48.0, 41.666666666666664)","(2.7, 3.65, 3.5)","(6.5, 8.8, 7.977777777777778)","(6.0, 12.0, 10.6)"
14-12-2022 19:29:18.596670,"(5.5, 7.8, 7.199999999999999)","(31.0, 130.0, 120.0)","(7.0, 11.5, 10.566666666666666)","(4.6, 5.7, 5.300000000000001)","(18.0, 48.0, 41.666666666666664)","(2.7, 3.65, 3.5)","(6.5, 8.8, 7.977777777777778)","(6.0, 12.0, 10.6)"
14-12-2022 19:29:19.633879,"(5.5, 7.8, 7.199999999999999)","(31.0, 130.0, 120.0)","(7.0, 11.5, 10.566666666666666)","(4.6, 5.7, 5.300000000000001)","(18.0, 48.0, 41.666666666666664)","(2.7, 3.65, 3.5)","(6.5, 8.6, 8.056)","(6.0, 12.0, 10.6)"
14-12-2022 19:29:20.698312,"(5.5, 7.8, 7.199999999999999)","(31.0, 130.0, 120.0)","(7.0, 11.5, 10.566666666666666)","(4.6, 5.7, 5.2)","(18.0, 48.0, 41.666666666666664)","(2.7, 3.65, 3.5)","(6.5, 8.6, 8.056)","(6.0, 12.0, 10.6)"
14-12-2022 19:29:21.741105,"(5.5, 7.8, 7.199999999999999)","(31.0, 130.0, 120.0)","(7.0, 11.5, 10.566666666666666)","(4.6, 5.7, 5.300000000000001)","(18.0, 48.0, 41.666666666666664)","(2.7, 3.65, 3.5)","(6.5, 8.6, 7.988235294117647)","(6.0, 12.0, 10.6)"
14-12-2022 19:29:22.758163,"(5.5, 7.8, 7.199999999999999)","(31.0, 130.0, 120.0)","(7.0, 11.5, 10.566666666666666)","(4.6, 5.7, 5.300000000000001)","(18.0, 48.0, 41.666666666666664)","(2.7, 3.65, 3.5)","(6.5, 8.6, 7.988235294117647)","(6.0, 12.0, 10.6)"
14-12-2022 19:29:23.920190,"(5.5, 7.8, 7.199999999999999)","(31.0, 130.0, 120.0)","(7.0, 11.5, 10.566666666666666)","(4.6, 5.7, 5.300000000000001)","(18.0, 48.0, 41.666666666666664)","(2.7, 3.65, 3.5)","(6.5, 8.6, 7.925490196078431)","(6.0, 12.0, 9.857142857142856)"
14-12-2022 19:29:25.167105,"(5.5, 7.8, 7.199999999999999)","(31.0, 130.0, 120.0)","(7.0, 11.0, 10.127272727272727)","(4.6, 5.7, 5.566666666666666)","(18.0, 48.0, 41.666666666666664)","(2.7, 3.65, 3.5)","(6.5, 8.4, 7.894117647058823)","(6.0, 11.5, 9.857142857142856)"
14-12-2022 19:29:26.424334,"(5.5, 7.8, 7.199999999999999)","(31.0, 130.0, 120.0)","(7.0, 11.0, 10.127272727272727)","(4.6, 5.7, 5.300000000000001)","(18.0, 48.0, 41.666666666666664)","(2.7, 3.65, 3.5)","(6.5, 8.4, 7.894117647058823)","(6.0, 11.5, 9.857142857142856)"
14-12-2022 19:29:27.668914,"(5.5, 7.8, 7.199999999999999)","(31.0, 130.0, 120.0)","(7.0, 11.0, 10.127272727272727)","(4.6, 5.7, 5.300000000000001)","(18.0, 48.0, 41.666666666666664)","(2.7, 3.65, 3.5)","(6.5, 8.4, 7.894117647058823)","(6.0, 11.5, 9.857142857142856)"
14-12-2022 19:29:28.835938,"(5.5, 7.8, 7.199999999999999)","(31.0, 130.0, 120.0)","(7.0, 11.0, 10.127272727272727)","(4.6, 5.7, 5.300000000000001)","(18.0, 48.0, 41.666666666666664)","(2.7, 3.65, 3.5)","(6.5, 8.4, 7.917073170731707)","(6.0, 11.5, 10.6)"
14-12-2022 19:29:30.003026,"(5.5, 7.8, 7.199999999999999)","(31.0, 130.0, 120.0)","(7.0, 11.5, 10.566666666666666)","(4.6, 5.7, 5.300000000000001)","(18.0, 48.0, 41.666666666666664)","(2.7, 3.65, 3.5)","(6.5, 8.4, 7.917073170731707)","(6.0, 12.0, 10.6)"
14-12-2022 19:29:31.169154,"(5.5, 7.8, 7.199999999999999)","(31.0, 130.0, 120.0)","(7.0, 11.5, 10.566666666666666)","(4.6, 5.7, 5.300000000000001)","(18.0, 48.0, 43.5)","(2.7, 3.65, 3.4)","(6.5, 8.4, 7.917073170731707)","(6.0, 12.0, 10.693333333333333)"
14-12-2022 19:29:32.295329,"(5.5, 7.8, 7.199999999999999)","(31.0, 130.0, 120.0)","(7.0, 11.5, 10.8)","(4.6, 5.7, 5.300000000000001)","(18.0, 48.0, 43.5)","(2.7, 3.65, 3.4)","(6.5, 8.4, 7.917073170731707)","(6.0, 12.0, 10.693333333333333)"
14-12-2022 19:29:33.297604,"(5.5, 7.8, 7.199999999999999)","(31.0, 130.0, 120.0)","(7.0, 11.0, 9.799999999999999)","(4.6, 5.7, 5.300000000000001)","(18.0, 48.0, 46.2)","(2.7, 3.65, 3.4)","(6.5, 8.2, 7.825)","(6.0, 11.5, 9.857142857142856)"
14-12-2022 19:29:34.363089,"(5.5, 7.8, 7.199999999999999)","(31.0, 130.0, 120.0)","(7.0, 11.0, 9.799999999999999)","(4.6, 5.7, 5.300000000000001)","(18.0, 48.0, 46.2)","(2.7, 3.65, 3.4)","(6.5, 8.2, 7.825)","(6.0, 11.5, 9.741176470588234)"
14-12-2022 19:29:35.439001,"(5.5, 7.8, 7.199999999999999)","(31.0, 130.0, 120.0)","(7.0, 11.0, 9.799999999999999)","(4.6, 5.7, 5.2)","(18.0, 48.0, 46.2)","(2.7, 3.65, 3.4)","(6.5, 8.2, 7.825)","(6.0, 11.5, 9.741176470588234)"
14-12-2022 19:29:36.717645,"(5.5, 7.8, 7.199999999999999)","(31.0, 130.0, 120.0)","(7.0, 11.0, 9.799999999999999)","(4.6, 5.7, 5.300000000000001)","(18.0, 48.0, 46.2)","(2.7, 3.65, 3.4)","(6.5, 8.2, 6.840229885057471)","(6.0, 11.5, 9.623529411764705)"
14-12-2022 19:29:37.977227,"(5.5, 7.8, 7.199999999999999)","(31.0, 130.0, 120.0)","(7.0, 11.0, 10.3)","(4.6, 5.7, 5.300000000000001)","(18.0, 48.0, 46.2)","(2.7, 3.65, 3.4)","(6.5, 7.8, 6.861111111111111)","(6.0, 11.0, 9.623529411764705)"
14-12-2022 19:29:39.090727,"(5.5, 7.8, 7.199999999999999)","(31.0, 130.0, 120.0)","(7.0, 11.5, 10.55)","(4.6, 5.7, 5.300000000000001)","(18.0, 48.0, 46.2)","(2.7, 3.65, 3.4)","(6.5, 7.8, 6.861111111111111)","(6.0, 11.0, 9.623529411764705)"
14-12-2022 19:29:40.250774,"(5.5, 7.8, 7.199999999999999)","(31.0, 130.0, 120.0)","(7.0, 11.5, 10.55)","(4.6, 5.7, 5.300000000000001)","(18.0, 48.0, 46.2)","(2.7, 3.65, 3.4)","(6.5, 7.8, 6.817441860465116)","(6.0, 11.0, 9.623529411764705)"
14-12-2022 19:29:41.469891,"(5.5, 7.8, 7.199999999999999)","(31.0, 130.0, 120.0)","(7.0, 11.5, 10.55)","(4.6, 5.7, 5.55)","(18.0, 50.0, 38.57142857142857)","(2.7, 3.65, 3.4)","(6.5, 7.8, 6.817441860465116)","(6.0, 11.0, 9.623529411764705)"
14-12-2022 19:29:42.728371,"(5.5, 7.8, 7.199999999999999)","(31.0, 130.0, 120.0)","(7.0, 11.5, 10.55)","(4.6, 5.7, 5.300000000000001)","(18.0, 48.0, 46.2)","(2.7, 3.65, 3.4)","(6.5, 7.8, 6.817441860465116)","(6.0, 11.0, 10.514285714285714)"
14-12-2022 19:29:43.823178,"(5.5, 7.8, 7.199999999999999)","(31.0, 130.0, 120.0)","(7.0, 11.5, 11.15)","(4.6, 5.7, 5.300000000000001)","(18.0, 48.0, 46.2)","(2.7, 3.65, 3.4)","(6.5, 7.8, 6.817441860465116)","(6.0, 11.5, 10.036363636363635)"
14-12-2022 19:29:44.815612,"(5.5, 7.8, 7.199999999999999)","(31.0, 130.0, 120.0)","(7.0, 11.5, 11.15)","(4.6, 5.7, 5.300000000000001)","(18.0, 48.0, 46.2)","(2.7, 3.65, 3.4)","(6.5, 7.8, 6.817441860465116)","(6.0, 11.5, 10.036363636363635)"
14-12-2022 19:29:45.951070,"(5.5, 7.8, 7.199999999999999)","(31.0, 130.0, 120.0)","(7.0, 11.5, 11.15)","(4.6, 5.7, 5.2)","(18.0, 48.0, 46.2)","(2.7, 3.65, 3.4)","(6.5, 7.8, 6.817441860465116)","(6.0, 11.5, 10.514285714285714)"
14-12-2022 19:29:47.069492,"(5.5, 7.8, 7.199999999999999)","(31.0, 130.0, 120.0)","(7.0, 11.5, 11.15)","(4.6, 5.7, 5.55)","(18.0, 48.0, 46.2)","(2.7, 3.65, 3.4)","(6.5, 7.8, 6.817441860465116)","(6.0, 11.5, 10.514285714285714)"
14-12-2022 19:29:48.116413,"(5.5, 7.8, 7.199999999999999)","(31.0, 130.0, 120.0)","(7.0, 11.5, 11.15)","(4.6, 5.7, 5.300000000000001)","(18.0, 48.0, 46.2)","(2.7, 3.65, 3.4)","(6.5, 7.8, 6.88)","(6.0, 11.5, 9.714285714285714)"
14-12-2022 19:29:49.266200,"(5.5, 7.8, 7.199999999999999)","(31.0, 130.0, 120.0)","(7.0, 11.5, 11.15)","(4.6, 5.7, 5.300000000000001)","(18.0, 48.0, 46.2)","(2.7, 3.65, 3.4)","(6.5, 7.6, 6.905882352941177)","(6.0, 11.0, 9.714285714285714)"
14-12-2022 19:29:50.477722,"(5.5, 7.8, 7.199999999999999)","(31.0, 130.0, 120.0)","(7.0, 11.5, 11.15)","(4.6, 5.7, 5.300000000000001)","(18.0, 48.0, 46.2)","(2.7, 3.65, 3.4)","(6.5, 7.4, 6.905882352941177)","(6.0, 11.0, 9.714285714285714)"
14-12-2022 19:29:51.682995,"(5.5, 7.8, 7.199999999999999)","(31.0, 130.0, 120.0)","(7.0, 11.5, 11.15)","(4.6, 5.7, 5.2)","(18.0, 48.0, 46.2)","(2.7, 3.65, 3.4)","(6.5, 7.4, 6.905882352941177)","(6.0, 11.0, 9.714285714285714)"
14-12-2022 19:29:52.849480,"(5.5, 7.8, 7.199999999999999)","(31.0, 130.0, 120.0)","(7.0, 11.5, 11.15)","(4.6, 5.7, 5.2)","(18.0, 48.0, 46.2)","(2.7, 3.65, 3.4)","(6.5, 7.4, 6.905882352941177)","(6.0, 11.0, 9.946666666666665)"
14-12-2022 19:29:53.933721,"(5.5, 7.8, 7.199999999999999)","(31.0, 130.0, 120.0)","(7.0, 11.5, 11.15)","(4.6, 5.7, 5.300000000000001)","(18.0, 48.0, 46.2)","(2.7, 3.65, 3.4)","(6.5, 7.4, 6.905882352941177)","(6.0, 12.0, 9.946666666666665)"
14-12-2022 19:29:54.929390,"(5.5, 7.8, 7.199999999999999)","(31.0, 130.0, 120.0)","(7.0, 11.5, 11.15)","(4.6, 5.7, 5.300000000000001)","(18.0, 48.0, 46.2)","(2.7, 3.65, 3.4)","(6.5, 7.4, 6.905882352941177)","(6.0, 12.0, 9.946666666666665)"
14-12-2022 19:29:56.063014,"(5.5, 7.8, 7.199999999999999)","(31.0, 130.0, 120.0)","(7.0, 11.5, 11.15)","(4.6, 5.7, 5.300000000000001)","(18.0, 48.0, 46.2)","(2.7, 3.65, 3.4)","(6.5, 7.4, 6.905882352941177)","(6.0, 12.0, 9.946666666666665)"
14-12-2022 19:29:57.115341,"(5.5, 7.8, 7.199999999999999)","(31.0, 130.0, 120.0)","(7.0, 11.5, 11.15)","(4.6, 5.7, 5.300000000000001)","(18.0, 48.0, 46.2)","(2.7, 3.65, 3.4)","(6.5, 7.4, 6.905882352941177)","(6.0, 12.0, 9.946666666666665)"
14-12-2022 19:29:58.283624,"(5.5, 7.8, 7.199999999999999)","(31.0, 130.0, 120.0)","(7.0, 11.5, 11.15)","(4.6, 5.7, 5.583333333333334)","(18.0, 48.0, 45.0)","(2.7, 3.65, 3.43125)","(6.5, 7.4, 6.852173913043478)","(6.0, 12.0, 9.857142857142856)"
14-12-2022 19:29:59.472093,"(5.5, 7.8, 7.199999999999999)","(31.0, 130.0, 120.0)","(7.0, 11.5, 11.15)","(4.6, 5.7, 5.4)","(18.0, 48.0, 45.0)","(2.7, 3.65, 3.43125)","(6.5, 7.2, 6.852173913043478)","(6.0, 11.5, 9.741176470588234)"
14-12-2022 19:30:00.645787,"(5.5, 7.8, 7.199999999999999)","(31.0, 130.0, 120.0)","(7.0, 11.5, 11.15)","(4.6, 5.7, 5.4)","(18.0, 48.0, 45.0)","(2.7, 3.65, 3.43125)","(6.5, 7.2, 6.852173913043478)","(6.0, 11.5, 9.741176470588234)"
14-12-2022 19:30:01.783662,"(5.5, 7.8, 7.199999999999999)","(31.0, 130.0, 120.0)","(7.0, 11.5, 11.15)","(4.6, 5.7, 5.4)","(18.0, 48.0, 45.0)","(2.7, 3.65, 3.43125)","(6.5, 7.2, 6.852173913043478)","(6.0, 11.5, 9.741176470588234)"
14-12-2022 19:30:02.945898,"(5.5, 7.8, 7.199999999999999)","(31.0, 130.0, 120.0)","(7.0, 11.5, 10.55)","(4.6, 5.7, 5.45)","(18.0, 48.0, 39.333333333333336)","(2.7, 3.65, 3.3807692307692307)","(6.5, 7.2, 6.852173913043478)","(6.0, 11.5, 9.68421052631579)"
14-12-2022 19:30:04.114127,"(5.5, 7.8, 7.457142857142857)","(31.0, 130.0, 120.0)","(7.0, 11.5, 11.309090909090909)","(4.6, 5.7, 5.392307692307693)","(18.0, 44.0, 40.0)","(2.7, 3.65, 3.4555555555555553)","(6.5, 7.2, 6.914285714285715)","(6.0, 11.5, 9.68421052631579)"
14-12-2022 19:30:05.136507,"(5.5, 7.8, 7.0)","(31.0, 130.0, 120.0)","(7.0, 11.5, 10.55)","(4.6, 5.7, 5.5125)","(18.0, 44.0, 40.0)","(2.7, 3.65, 3.3807692307692307)","(6.5, 7.2, 6.852173913043478)","(6.0, 11.5, 9.618181818181817)"
14-12-2022 19:30:06.205909,"(5.5, 7.8, 6.680000000000001)","(31.0, 130.0, 120.0)","(7.0, 11.5, 10.55)","(4.6, 5.7, 5.516666666666667)","(18.0, 44.0, 32.857142857142854)","(2.7, 3.65, 3.3807692307692307)","(6.5, 7.2, 6.892307692307692)","(6.0, 11.5, 10.12)"
14-12-2022 19:30:07.349483,"(5.5, 7.8, 6.680000000000001)","(31.0, 130.0, 120.0)","(7.0, 11.5, 10.55)","(4.6, 5.6, 5.457142857142856)","(18.0, 44.0, 35.1578947368421)","(2.7, 3.65, 3.3807692307692307)","(6.5, 7.2, 6.892307692307692)","(6.0, 11.5, 11.04)"
14-12-2022 19:30:08.479180,"(5.5, 7.8, 6.680000000000001)","(31.0, 130.0, 120.0)","(7.0, 11.5, 10.55)","(4.6, 5.6, 5.4714285714285715)","(18.0, 42.0, 34.857142857142854)","(2.7, 3.65, 3.3807692307692307)","(6.5, 7.2, 6.892307692307692)","(6.0, 11.5, 11.04)"
14-12-2022 19:30:09.596616,"(5.5, 7.8, 6.680000000000001)","(31.0, 130.0, 120.0)","(7.0, 11.5, 10.55)","(4.6, 5.6, 5.4714285714285715)","(18.0, 42.0, 34.857142857142854)","(2.7, 3.65, 3.3583333333333334)","(6.5, 7.2, 6.977777777777778)","(6.0, 11.5, 9.76)"
14-12-2022 19:30:10.682949,"(5.5, 7.8, 6.680000000000001)","(31.0, 130.0, 120.0)","(7.0, 11.5, 10.55)","(4.6, 5.6, 5.4714285714285715)","(18.0, 42.0, 34.857142857142854)","(2.7, 3.65, 3.4217391304347826)","(6.5, 7.2, 6.977777777777778)","(6.0, 12.0, 9.76)"
14-12-2022 19:30:11.872718,"(5.5, 7.8, 6.680000000000001)","(31.0, 130.0, 120.0)","(7.0, 11.5, 10.55)","(4.6, 5.6, 5.15)","(18.0, 42.0, 34.857142857142854)","(2.7, 3.65, 3.4217391304347826)","(6.5, 7.0, 6.859259259259259)","(6.0, 11.0, 9.488)"
14-12-2022 19:30:13.098399,"(5.5, 7.8, 6.680000000000001)","(31.0, 130.0, 120.0)","(7.0, 11.5, 10.55)","(4.6, 5.6, 5.25)","(18.0, 42.0, 34.857142857142854)","(2.7, 3.65, 3.3583333333333334)","(6.5, 7.0, 6.577777777777778)","(6.0, 11.0, 9.488)"
14-12-2022 19:30:14.275824,"(5.5, 7.8, 6.680000000000001)","(31.0, 130.0, 120.0)","(7.0, 11.5, 10.55)","(4.6, 5.6, 5.25)","(18.0, 42.0, 34.857142857142854)","(2.7, 3.65, 3.3583333333333334)","(6.5, 7.0, 6.577777777777778)","(6.0, 11.0, 9.488)"
14-12-2022 19:30:15.366727,"(5.5, 7.8, 6.680000000000001)","(31.0, 130.0, 120.0)","(7.0, 12.5, 11.709090909090909)","(4.6, 5.6, 5.25)","(18.0, 42.0, 34.857142857142854)","(2.7, 3.65, 3.3583333333333334)","(6.5, 7.0, 6.5058823529411764)","(6.0, 11.0, 9.488)"
14-12-2022 19:30:16.644572,"(5.5, 7.8, 6.680000000000001)","(31.0, 130.0, 120.0)","(7.0, 16.5, 14.55)","(4.6, 5.6, 5.433333333333333)","(18.0, 42.0, 37.45454545454545)","(2.7, 3.65, 3.3699999999999997)","(6.5, 7.0, 6.618181818181818)","(6.0, 11.0, 9.488)"
14-12-2022 19:30:17.908448,"(5.5, 7.8, 6.680000000000001)","(31.0, 130.0, 120.0)","(7.0, 16.5, 14.55)","(4.6, 5.6, 5.4714285714285715)","(18.0, 42.0, 37.45454545454545)","(2.7, 3.65, 3.3699999999999997)","(6.5, 7.0, 6.618181818181818)","(6.0, 11.0, 9.488)"
14-12-2022 19:30:19.074004,"(5.5, 7.8, 6.680000000000001)","(31.0, 130.0, 120.0)","(7.0, 16.5, 13.875)","(4.6, 5.6, 5.4714285714285715)","(18.0, 42.0, 35.75)","(2.7, 3.65, 3.44)","(6.5, 7.0, 6.5058823529411764)","(6.0, 11.0, 9.68)"
