,Asva,Okay Cupid,Preferral,Kaisa,Pioneer Lass,Gleefilly,Lutine Belle
07-01-2023 11:59:05.306867,"(1.55, 1.84, 1.775)","(10.0, 20.0, 17.2)","(15.0, 28.0, 26.81818181818182)","(16.0, 85.0, 22.208333333333332)","(6.5, 12.0, 11.040000000000001)","(4.8, 7.4, 5.866666666666667)","(18.0, 100.0, 41.5)"
07-01-2023 11:59:06.427433,"(1.55, 1.84, 1.775)","(10.0, 20.0, 17.2)","(15.0, 28.0, 26.81818181818182)","(16.0, 85.0, 22.208333333333332)","(6.5, 12.0, 11.040000000000001)","(4.8, 7.2, 5.866666666666667)","(18.0, 100.0, 41.5)"
07-01-2023 11:59:07.498876,"(1.55, 1.84, 1.775)","(10.0, 20.0, 17.2)","(15.0, 28.0, 26.81818181818182)","(16.0, 85.0, 22.208333333333332)","(6.5, 12.0, 11.040000000000001)","(4.8, 7.2, 5.866666666666667)","(18.0, 100.0, 41.5)"
07-01-2023 11:59:08.572389,"(1.55, 1.84, 1.775)","(10.0, 20.0, 17.2)","(15.0, 28.0, 26.81818181818182)","(16.0, 85.0, 22.208333333333332)","(6.5, 12.0, 11.040000000000001)","(4.8, 7.2, 5.866666666666667)","(18.0, 100.0, 41.5)"
07-01-2023 11:59:09.642006,"(1.55, 1.84, 1.775)","(10.0, 20.0, 17.2)","(15.0, 28.0, 26.81818181818182)","(16.0, 85.0, 22.208333333333332)","(6.5, 12.0, 11.040000000000001)","(4.8, 7.2, 5.866666666666667)","(18.0, 100.0, 41.5)"
07-01-2023 11:59:10.682035,"(1.55, 1.84, 1.775)","(10.0, 20.0, 17.2)","(15.0, 28.0, 26.81818181818182)","(16.0, 85.0, 22.208333333333332)","(6.5, 12.0, 11.040000000000001)","(4.8, 7.2, 5.866666666666667)","(18.0, 100.0, 41.5)"
07-01-2023 11:59:11.718028,"(1.55, 1.84, 1.775)","(10.0, 20.0, 17.2)","(15.0, 28.0, 26.81818181818182)","(16.0, 85.0, 22.208333333333332)","(6.5, 12.0, 11.040000000000001)","(4.8, 7.2, 5.866666666666667)","(18.0, 100.0, 41.5)"
07-01-2023 11:59:12.762329,"(1.55, 1.84, 1.775)","(10.0, 20.0, 17.2)","(15.0, 28.0, 26.81818181818182)","(16.0, 85.0, 40.67647058823529)","(6.5, 12.0, 11.040000000000001)","(4.8, 7.2, 5.866666666666667)","(18.0, 100.0, 41.5)"
07-01-2023 11:59:13.715141,"(1.55, 1.84, 1.7545714285714287)","(10.0, 20.0, 17.2)","(15.0, 28.0, 26.81818181818182)","(16.0, 85.0, 40.67647058823529)","(6.5, 12.0, 11.040000000000001)","(4.8, 7.2, 5.866666666666667)","(18.0, 100.0, 41.5)"
07-01-2023 11:59:14.712575,"(1.55, 1.84, 1.7545714285714287)","(10.0, 20.0, 17.2)","(15.0, 28.0, 26.81818181818182)","(16.0, 85.0, 40.67647058823529)","(6.5, 12.0, 11.040000000000001)","(4.8, 7.2, 5.866666666666667)","(18.0, 100.0, 41.5)"
07-01-2023 11:59:15.659844,"(1.55, 1.84, 1.7545714285714287)","(10.0, 20.0, 17.2)","(15.0, 28.0, 26.81818181818182)","(16.0, 85.0, 40.67647058823529)","(6.5, 12.0, 11.040000000000001)","(4.8, 7.2, 5.866666666666667)","(18.0, 100.0, 41.5)"
07-01-2023 11:59:16.716860,"(1.55, 1.84, 1.7545714285714287)","(10.0, 20.0, 17.2)","(15.0, 28.0, 26.81818181818182)","(16.0, 85.0, 40.67647058823529)","(6.5, 12.0, 11.040000000000001)","(4.8, 7.2, 5.866666666666667)","(18.0, 100.0, 41.5)"
07-01-2023 11:59:17.858890,"(1.55, 1.84, 1.7545714285714287)","(10.0, 20.0, 17.2)","(15.0, 28.0, 26.81818181818182)","(16.0, 85.0, 40.67647058823529)","(6.5, 12.0, 11.040000000000001)","(4.8, 7.2, 5.866666666666667)","(18.0, 100.0, 41.5)"
07-01-2023 11:59:18.934973,"(1.55, 1.84, 1.7545714285714287)","(10.0, 20.0, 17.2)","(15.0, 28.0, 26.81818181818182)","(16.0, 85.0, 40.67647058823529)","(6.5, 12.0, 11.040000000000001)","(4.8, 7.2, 5.866666666666667)","(18.0, 100.0, 41.5)"
07-01-2023 11:59:20.064922,"(1.55, 1.84, 1.7545714285714287)","(10.0, 20.0, 17.2)","(15.0, 28.0, 25.0)","(16.0, 85.0, 40.67647058823529)","(6.5, 12.0, 11.040000000000001)","(4.8, 7.2, 5.866666666666667)","(18.0, 100.0, 41.5)"
07-01-2023 11:59:21.138672,"(1.55, 1.84, 1.7848)","(10.0, 20.0, 17.2)","(15.0, 27.0, 25.0)","(16.0, 85.0, 40.67647058823529)","(6.5, 12.0, 11.040000000000001)","(4.8, 7.2, 5.866666666666667)","(18.0, 100.0, 41.5)"
07-01-2023 11:59:22.182786,"(1.55, 1.84, 1.7879245283018868)","(10.0, 20.0, 17.2)","(15.0, 26.0, 25.0)","(16.0, 85.0, 22.208333333333332)","(6.5, 12.0, 11.040000000000001)","(4.8, 7.2, 5.866666666666667)","(18.0, 100.0, 41.5)"
07-01-2023 11:59:23.216119,"(1.55, 1.84, 1.7879245283018868)","(10.0, 20.0, 17.2)","(15.0, 26.0, 25.0)","(16.0, 85.0, 22.208333333333332)","(6.5, 12.0, 11.040000000000001)","(4.8, 7.2, 5.866666666666667)","(18.0, 100.0, 72.47058823529412)"
07-01-2023 11:59:24.218684,"(1.55, 1.84, 1.7879245283018868)","(10.0, 20.0, 17.2)","(15.0, 26.0, 25.0)","(16.0, 85.0, 22.208333333333332)","(6.5, 12.0, 11.040000000000001)","(4.8, 7.2, 5.866666666666667)","(18.0, 100.0, 42.25)"
07-01-2023 11:59:25.261029,"(1.55, 1.84, 1.7879245283018868)","(10.0, 20.0, 17.2)","(15.0, 26.0, 25.0)","(16.0, 85.0, 22.208333333333332)","(6.5, 12.0, 11.040000000000001)","(4.8, 7.2, 5.866666666666667)","(18.0, 100.0, 42.25)"
07-01-2023 11:59:26.193176,"(1.55, 1.84, 1.7879245283018868)","(10.0, 20.0, 17.2)","(15.0, 26.0, 25.0)","(16.0, 85.0, 22.208333333333332)","(6.5, 12.0, 11.040000000000001)","(4.8, 7.2, 5.866666666666667)","(18.0, 100.0, 42.25)"
07-01-2023 11:59:27.181570,"(1.55, 1.84, 1.7907142857142857)","(10.0, 20.0, 17.2)","(15.0, 26.0, 25.0)","(16.0, 85.0, 22.208333333333332)","(6.5, 12.0, 11.040000000000001)","(4.8, 7.2, 5.866666666666667)","(18.0, 100.0, 42.25)"
07-01-2023 11:59:28.198116,"(1.55, 1.84, 1.7907142857142857)","(10.0, 20.0, 17.2)","(15.0, 26.0, 25.0)","(16.0, 85.0, 22.208333333333332)","(6.5, 12.0, 11.040000000000001)","(4.8, 7.2, 5.866666666666667)","(18.0, 100.0, 42.25)"
07-01-2023 11:59:29.293986,"(1.55, 1.84, 1.7907142857142857)","(10.0, 20.0, 17.2)","(15.0, 26.0, 25.0)","(16.0, 85.0, 22.208333333333332)","(6.5, 12.0, 11.040000000000001)","(4.8, 7.2, 5.866666666666667)","(18.0, 100.0, 42.25)"
07-01-2023 11:59:30.394621,"(1.55, 1.84, 1.7907142857142857)","(10.0, 20.0, 17.2)","(15.0, 26.0, 25.0)","(16.0, 85.0, 22.208333333333332)","(6.5, 12.0, 11.040000000000001)","(4.8, 7.2, 5.866666666666667)","(18.0, 100.0, 42.25)"
07-01-2023 11:59:31.450226,"(1.55, 1.84, 1.81)","(10.0, 20.0, 17.2)","(15.0, 26.0, 25.0)","(16.0, 85.0, 22.208333333333332)","(6.5, 12.0, 11.040000000000001)","(4.8, 7.2, 5.866666666666667)","(18.0, 100.0, 42.25)"
07-01-2023 11:59:32.423914,"(1.55, 1.84, 1.81)","(10.0, 20.0, 17.2)","(15.0, 26.0, 25.0)","(16.0, 85.0, 22.208333333333332)","(6.5, 12.0, 11.040000000000001)","(4.8, 7.2, 5.866666666666667)","(18.0, 100.0, 42.25)"
07-01-2023 11:59:33.441510,"(1.55, 1.84, 1.81)","(10.0, 20.0, 17.2)","(15.0, 26.0, 25.0)","(16.0, 85.0, 22.208333333333332)","(6.5, 12.0, 11.040000000000001)","(4.8, 7.2, 6.0)","(18.0, 100.0, 42.25)"
07-01-2023 11:59:34.433695,"(1.55, 1.84, 1.81)","(10.0, 20.0, 17.2)","(15.0, 26.0, 25.0)","(16.0, 85.0, 22.208333333333332)","(6.5, 10.5, 10.122222222222222)","(4.8, 6.4, 6.0)","(18.0, 100.0, 42.25)"
07-01-2023 11:59:35.492349,"(1.55, 1.84, 1.81)","(10.0, 20.0, 17.2)","(15.0, 26.0, 25.0)","(16.0, 85.0, 22.208333333333332)","(6.5, 10.5, 10.933333333333334)","(4.8, 6.4, 6.0)","(18.0, 100.0, 42.25)"
07-01-2023 11:59:36.447636,"(1.55, 1.84, 1.81)","(10.0, 20.0, 17.2)","(15.0, 26.0, 25.0)","(16.0, 85.0, 22.208333333333332)","(6.5, 12.0, 10.933333333333334)","(4.8, 6.4, 6.0)","(18.0, 100.0, 42.25)"
07-01-2023 11:59:37.462099,"(1.55, 1.84, 1.81)","(10.0, 20.0, 17.2)","(15.0, 26.0, 25.0)","(16.0, 85.0, 22.208333333333332)","(6.5, 12.0, 10.933333333333334)","(4.8, 6.4, 6.0)","(18.0, 100.0, 42.25)"
07-01-2023 11:59:38.484054,"(1.55, 1.84, 1.81)","(10.0, 20.0, 17.2)","(15.0, 26.0, 25.0)","(16.0, 85.0, 22.208333333333332)","(6.5, 12.0, 10.933333333333334)","(4.8, 6.4, 6.0)","(18.0, 100.0, 42.25)"
07-01-2023 11:59:39.533958,"(1.55, 1.84, 1.81)","(10.0, 20.0, 17.2)","(15.0, 26.0, 25.0)","(16.0, 85.0, 22.208333333333332)","(6.5, 12.0, 10.933333333333334)","(4.8, 6.4, 6.0)","(18.0, 100.0, 42.25)"
07-01-2023 11:59:40.600025,"(1.55, 1.84, 1.81)","(10.0, 20.0, 17.2)","(15.0, 26.0, 25.0)","(16.0, 85.0, 22.208333333333332)","(6.5, 12.0, 10.933333333333334)","(4.8, 6.4, 6.0)","(18.0, 100.0, 42.25)"
07-01-2023 11:59:41.615181,"(1.55, 1.84, 1.81)","(10.0, 20.0, 17.2)","(15.0, 26.0, 25.0)","(16.0, 85.0, 22.208333333333332)","(6.5, 12.0, 10.933333333333334)","(4.8, 6.4, 6.0)","(18.0, 100.0, 42.25)"
07-01-2023 11:59:42.591988,"(1.55, 1.84, 1.81)","(10.0, 20.0, 17.2)","(15.0, 26.0, 25.0)","(16.0, 85.0, 22.208333333333332)","(6.5, 12.0, 10.933333333333334)","(4.8, 6.4, 6.0)","(18.0, 100.0, 42.25)"
07-01-2023 11:59:43.538415,"(1.55, 1.84, 1.81)","(10.0, 20.0, 17.2)","(15.0, 26.0, 25.0)","(16.0, 85.0, 22.208333333333332)","(6.5, 12.0, 10.933333333333334)","(4.8, 6.4, 6.0)","(18.0, 100.0, 42.25)"
07-01-2023 11:59:44.557797,"(1.55, 1.84, 1.81)","(10.0, 20.0, 17.2)","(15.0, 26.0, 25.0)","(16.0, 85.0, 22.208333333333332)","(6.5, 12.0, 10.933333333333334)","(4.8, 6.4, 6.0)","(18.0, 100.0, 42.25)"
07-01-2023 11:59:45.597747,"(1.55, 1.84, 1.81)","(10.0, 20.0, 17.2)","(15.0, 26.0, 25.0)","(16.0, 85.0, 22.208333333333332)","(6.5, 12.0, 10.933333333333334)","(4.8, 6.4, 6.0)","(18.0, 100.0, 42.25)"
07-01-2023 11:59:46.571590,"(1.55, 1.84, 1.81)","(10.0, 20.0, 17.2)","(15.0, 26.0, 25.0)","(16.0, 85.0, 22.208333333333332)","(6.5, 12.0, 10.933333333333334)","(4.8, 6.4, 6.0)","(18.0, 100.0, 42.25)"
07-01-2023 11:59:47.637623,"(1.55, 1.84, 1.81)","(10.0, 20.0, 17.2)","(15.0, 26.0, 25.0)","(16.0, 85.0, 22.208333333333332)","(6.5, 12.0, 10.933333333333334)","(4.8, 6.4, 6.0)","(18.0, 100.0, 42.25)"
07-01-2023 11:59:48.629129,"(1.55, 1.84, 1.81)","(10.0, 20.0, 17.2)","(15.0, 26.0, 25.0)","(16.0, 85.0, 22.208333333333332)","(6.5, 12.0, 10.933333333333334)","(4.8, 6.4, 6.0)","(18.0, 100.0, 42.25)"
07-01-2023 11:59:49.729313,"(1.55, 1.84, 1.81)","(10.0, 20.0, 17.2)","(15.0, 26.0, 25.0)","(16.0, 85.0, 22.208333333333332)","(6.5, 12.0, 10.933333333333334)","(4.8, 6.4, 6.0)","(18.0, 100.0, 42.25)"
07-01-2023 11:59:50.831440,"(1.55, 1.83, 1.818108108108108)","(10.0, 20.0, 17.2)","(15.0, 26.0, 25.0)","(16.0, 85.0, 22.208333333333332)","(6.5, 12.0, 10.933333333333334)","(4.8, 6.4, 6.0)","(18.0, 100.0, 42.25)"
07-01-2023 11:59:51.900018,"(1.55, 1.83, 1.7936363636363637)","(10.0, 20.0, 17.2)","(15.0, 26.0, 25.0)","(16.0, 85.0, 22.208333333333332)","(6.5, 12.0, 10.933333333333334)","(4.8, 6.4, 6.0)","(18.0, 100.0, 42.25)"
07-01-2023 11:59:52.957115,"(1.55, 1.83, 1.7936363636363637)","(10.0, 20.0, 17.2)","(15.0, 26.0, 25.0)","(16.0, 85.0, 22.208333333333332)","(6.5, 12.0, 10.933333333333334)","(4.8, 6.4, 6.0)","(18.0, 100.0, 42.25)"
07-01-2023 11:59:54.010986,"(1.55, 1.83, 1.7936363636363637)","(10.0, 20.0, 17.2)","(15.0, 26.0, 25.0)","(16.0, 85.0, 22.208333333333332)","(6.5, 12.0, 10.933333333333334)","(4.8, 6.4, 6.0)","(18.0, 100.0, 42.25)"
07-01-2023 11:59:54.985455,"(1.55, 1.83, 1.7936363636363637)","(10.0, 20.0, 17.2)","(15.0, 26.0, 25.0)","(16.0, 85.0, 22.208333333333332)","(6.5, 12.0, 10.933333333333334)","(4.8, 6.4, 6.0)","(18.0, 100.0, 42.25)"
07-01-2023 11:59:56.017188,"(1.55, 1.83, 1.7936363636363637)","(10.0, 20.0, 17.2)","(15.0, 26.0, 25.0)","(16.0, 85.0, 22.208333333333332)","(6.5, 12.0, 10.933333333333334)","(4.8, 6.4, 6.0)","(18.0, 100.0, 42.25)"
07-01-2023 11:59:56.977869,"(1.55, 1.83, 1.7936363636363637)","(10.0, 20.0, 17.2)","(15.0, 26.0, 25.0)","(16.0, 85.0, 22.208333333333332)","(6.5, 12.0, 10.933333333333334)","(4.8, 6.4, 6.0)","(18.0, 100.0, 42.25)"
07-01-2023 11:59:58.024544,"(1.55, 1.83, 1.7936363636363637)","(10.0, 20.0, 17.2)","(15.0, 26.0, 25.0)","(16.0, 85.0, 22.208333333333332)","(6.5, 12.0, 10.933333333333334)","(4.8, 6.4, 6.0)","(18.0, 100.0, 42.25)"
07-01-2023 11:59:58.955840,"(1.55, 1.83, 1.7936363636363637)","(10.0, 20.0, 17.2)","(15.0, 26.0, 25.0)","(16.0, 85.0, 22.208333333333332)","(6.5, 12.0, 10.933333333333334)","(4.8, 6.4, 6.0)","(18.0, 100.0, 42.25)"
07-01-2023 11:59:59.992922,"(1.55, 1.83, 1.7936363636363637)","(10.0, 20.0, 17.2)","(15.0, 26.0, 25.0)","(16.0, 85.0, 22.208333333333332)","(6.5, 12.0, 10.933333333333334)","(4.8, 6.4, 6.0)","(18.0, 100.0, 42.25)"
07-01-2023 12:00:01.058940,"(1.55, 1.83, 1.7936363636363637)","(10.0, 20.0, 17.2)","(15.0, 26.0, 25.0)","(16.0, 85.0, 22.208333333333332)","(6.5, 12.0, 10.933333333333334)","(4.8, 6.4, 6.0)","(18.0, 100.0, 42.25)"
07-01-2023 12:00:02.124744,"(1.55, 1.89, 1.7333734939759036)","(10.0, 20.0, 17.2)","(15.0, 26.0, 25.0)","(16.0, 85.0, 22.208333333333332)","(6.5, 12.0, 9.625)","(4.8, 6.4, 6.0)","(18.0, 100.0, 42.25)"
07-01-2023 12:00:03.224281,"(1.55, 1.88, 1.7506896551724138)","(10.0, 20.0, 17.2)","(15.0, 26.0, 25.0)","(16.0, 85.0, 22.208333333333332)","(6.5, 11.5, 9.625)","(4.8, 6.4, 6.0)","(18.0, 100.0, 42.25)"
07-01-2023 12:00:04.204529,"(1.55, 1.88, 1.7506896551724138)","(10.0, 20.0, 17.2)","(15.0, 26.0, 25.0)","(16.0, 85.0, 22.208333333333332)","(6.5, 11.5, 9.625)","(4.8, 6.4, 6.0)","(18.0, 100.0, 42.25)"
07-01-2023 12:00:05.166878,"(1.55, 1.88, 1.7544186046511627)","(10.0, 20.0, 17.2)","(15.0, 26.0, 25.0)","(16.0, 85.0, 22.208333333333332)","(6.5, 11.5, 9.625)","(4.8, 6.4, 6.0)","(18.0, 100.0, 42.25)"
07-01-2023 12:00:06.171838,"(1.55, 1.88, 1.7544186046511627)","(10.0, 20.0, 17.2)","(15.0, 26.0, 25.0)","(16.0, 85.0, 22.208333333333332)","(6.5, 11.5, 9.625)","(4.8, 6.4, 6.0)","(18.0, 100.0, 42.25)"
07-01-2023 12:00:07.185321,"(1.55, 1.88, 1.7544186046511627)","(10.0, 20.0, 17.2)","(15.0, 26.0, 25.0)","(16.0, 85.0, 22.208333333333332)","(6.5, 11.5, 9.75)","(4.8, 6.4, 6.0)","(18.0, 100.0, 42.25)"
07-01-2023 12:00:08.297378,"(1.55, 1.88, 1.7544186046511627)","(10.0, 20.0, 17.2)","(15.0, 26.0, 25.0)","(16.0, 85.0, 22.208333333333332)","(6.5, 12.0, 9.75)","(4.8, 6.4, 6.0)","(18.0, 100.0, 42.25)"
07-01-2023 12:00:09.281564,"(1.55, 1.87, 1.7815789473684212)","(10.0, 20.0, 17.2)","(15.0, 26.0, 25.0)","(16.0, 85.0, 22.208333333333332)","(6.5, 12.0, 10.95)","(4.8, 6.4, 6.0)","(18.0, 100.0, 59.0)"
07-01-2023 12:00:10.395279,"(1.55, 1.86, 1.7593548387096773)","(10.0, 20.0, 16.75)","(15.0, 26.0, 25.0)","(16.0, 80.0, 37.66666666666667)","(6.5, 12.0, 10.95)","(4.8, 6.4, 6.0)","(18.0, 95.0, 59.0)"
07-01-2023 12:00:11.390673,"(1.55, 1.86, 1.7593548387096773)","(10.0, 20.0, 16.75)","(15.0, 26.0, 25.0)","(16.0, 80.0, 37.66666666666667)","(6.5, 12.0, 10.95)","(4.8, 6.4, 6.0)","(18.0, 95.0, 59.0)"
07-01-2023 12:00:12.457967,"(1.55, 1.86, 1.7593548387096773)","(10.0, 20.0, 16.75)","(15.0, 26.0, 25.0)","(16.0, 80.0, 37.66666666666667)","(6.5, 12.0, 10.95)","(4.8, 6.4, 6.0)","(18.0, 95.0, 59.0)"
07-01-2023 12:00:13.537571,"(1.55, 1.86, 1.7485714285714287)","(10.0, 20.0, 16.75)","(15.0, 26.0, 25.0)","(16.0, 80.0, 37.66666666666667)","(6.5, 12.0, 10.95)","(4.8, 6.4, 6.0)","(18.0, 95.0, 59.0)"
07-01-2023 12:00:14.593024,"(1.55, 1.86, 1.8242105263157895)","(10.0, 20.0, 16.75)","(15.0, 26.0, 25.0)","(16.0, 80.0, 37.66666666666667)","(6.5, 12.0, 10.95)","(4.8, 6.4, 6.0)","(18.0, 95.0, 59.0)"
07-01-2023 12:00:15.676359,"(1.55, 1.86, 1.8242105263157895)","(10.0, 20.0, 16.75)","(15.0, 26.0, 25.0)","(16.0, 80.0, 37.66666666666667)","(6.5, 12.0, 10.95)","(4.8, 6.4, 6.0)","(18.0, 95.0, 59.0)"
07-01-2023 12:00:16.637357,"(1.55, 1.86, 1.8242105263157895)","(10.0, 20.0, 16.75)","(15.0, 26.0, 25.0)","(16.0, 80.0, 37.66666666666667)","(6.5, 12.0, 10.6)","(4.8, 6.4, 6.0)","(18.0, 95.0, 59.0)"
07-01-2023 12:00:17.628317,"(1.55, 1.86, 1.8242105263157895)","(10.0, 20.0, 16.75)","(15.0, 26.0, 25.0)","(16.0, 80.0, 37.66666666666667)","(6.5, 12.0, 11.642105263157895)","(4.8, 6.4, 6.0)","(18.0, 95.0, 59.0)"
07-01-2023 12:00:18.643858,"(1.55, 1.86, 1.8242105263157895)","(10.0, 20.0, 16.75)","(15.0, 26.0, 25.0)","(16.0, 80.0, 37.66666666666667)","(6.5, 11.5, 11.194736842105264)","(4.8, 6.4, 6.0)","(18.0, 95.0, 59.0)"
07-01-2023 12:00:19.648226,"(1.55, 1.86, 1.8242105263157895)","(10.0, 20.0, 16.75)","(15.0, 30.0, 27.5)","(16.0, 80.0, 37.66666666666667)","(6.5, 11.5, 10.647058823529411)","(4.8, 6.4, 6.0)","(18.0, 95.0, 59.0)"
07-01-2023 12:00:20.712473,"(1.55, 1.86, 1.8242105263157895)","(10.0, 20.0, 16.75)","(15.0, 29.0, 23.75)","(16.0, 80.0, 37.66666666666667)","(6.5, 11.0, 10.4)","(4.8, 6.4, 6.0)","(18.0, 95.0, 59.0)"
07-01-2023 12:00:21.631318,"(1.55, 1.86, 1.8242105263157895)","(10.0, 20.0, 16.75)","(15.0, 29.0, 23.75)","(16.0, 80.0, 37.66666666666667)","(6.5, 11.0, 10.4)","(4.8, 7.0, 5.8)","(18.0, 95.0, 59.0)"
07-01-2023 12:00:22.699303,"(1.55, 1.86, 1.8242105263157895)","(10.0, 20.0, 16.75)","(15.0, 29.0, 23.75)","(16.0, 80.0, 37.66666666666667)","(6.5, 11.0, 10.4)","(4.8, 7.0, 5.8)","(18.0, 95.0, 59.0)"
07-01-2023 12:00:23.765156,"(1.55, 1.86, 1.8242105263157895)","(10.0, 20.0, 16.75)","(15.0, 29.0, 23.75)","(16.0, 80.0, 37.66666666666667)","(6.5, 11.0, 10.4)","(4.8, 7.0, 5.8)","(18.0, 95.0, 59.0)"
07-01-2023 12:00:24.819008,"(1.55, 1.86, 1.8242105263157895)","(10.0, 20.0, 16.75)","(15.0, 29.0, 23.75)","(16.0, 80.0, 37.66666666666667)","(6.5, 11.0, 10.4)","(4.8, 7.0, 5.885714285714286)","(18.0, 95.0, 59.0)"
07-01-2023 12:00:25.805673,"(1.55, 1.86, 1.8242105263157895)","(10.0, 20.0, 16.75)","(15.0, 29.0, 23.75)","(16.0, 80.0, 37.66666666666667)","(6.5, 11.0, 10.4)","(4.8, 7.6, 6.666666666666667)","(18.0, 95.0, 59.0)"
07-01-2023 12:00:26.770249,"(1.55, 1.86, 1.8242105263157895)","(10.0, 20.0, 16.75)","(15.0, 29.0, 23.75)","(16.0, 80.0, 37.66666666666667)","(6.5, 11.0, 10.4)","(4.8, 7.4, 6.430769230769231)","(18.0, 95.0, 59.0)"
07-01-2023 12:00:27.804747,"(1.55, 1.86, 1.8242105263157895)","(10.0, 20.0, 16.75)","(15.0, 29.0, 23.75)","(16.0, 80.0, 37.66666666666667)","(6.5, 11.0, 10.4)","(4.8, 7.2, 6.373333333333333)","(18.0, 95.0, 59.0)"
07-01-2023 12:00:28.916672,"(1.55, 1.86, 1.8242105263157895)","(10.0, 20.0, 16.75)","(15.0, 29.0, 23.75)","(16.0, 80.0, 37.66666666666667)","(6.5, 11.0, 10.4)","(4.8, 7.4, 6.960000000000001)","(18.0, 95.0, 59.0)"
07-01-2023 12:00:29.922448,"(1.55, 1.86, 1.8242105263157895)","(10.0, 20.0, 16.75)","(15.0, 29.0, 23.75)","(16.0, 80.0, 37.66666666666667)","(6.5, 11.0, 10.4)","(4.8, 7.4, 6.676923076923076)","(18.0, 95.0, 59.0)"
07-01-2023 12:00:30.960495,"(1.55, 1.86, 1.8242105263157895)","(10.0, 20.0, 16.75)","(15.0, 29.0, 23.75)","(16.0, 80.0, 37.66666666666667)","(7.0, 11.0, 10.4)","(4.8, 7.6, 6.676923076923076)","(18.0, 95.0, 59.0)"
07-01-2023 12:00:31.996623,"(1.55, 1.86, 1.8242105263157895)","(10.0, 20.0, 16.75)","(15.0, 29.0, 23.75)","(16.0, 80.0, 37.66666666666667)","(7.0, 11.0, 10.4)","(4.8, 7.6, 6.666666666666667)","(18.0, 95.0, 59.0)"
07-01-2023 12:00:33.048482,"(1.55, 1.86, 1.8242105263157895)","(10.0, 20.0, 16.75)","(15.0, 29.0, 23.75)","(16.0, 80.0, 37.66666666666667)","(7.0, 11.0, 10.4)","(4.8, 7.4, 6.666666666666667)","(18.0, 95.0, 59.0)"
07-01-2023 12:00:34.098256,"(1.55, 1.86, 1.8242105263157895)","(10.0, 20.0, 16.75)","(15.0, 29.0, 23.75)","(16.0, 80.0, 37.66666666666667)","(7.0, 11.0, 10.4)","(4.8, 7.4, 6.666666666666667)","(18.0, 95.0, 59.0)"
07-01-2023 12:00:35.180192,"(1.55, 1.86, 1.8242105263157895)","(10.0, 20.0, 16.75)","(15.0, 29.0, 23.75)","(16.0, 80.0, 37.66666666666667)","(7.0, 11.0, 10.4)","(4.8, 7.4, 6.666666666666667)","(18.0, 95.0, 59.0)"
07-01-2023 12:00:36.218838,"(1.55, 1.86, 1.8242105263157895)","(10.0, 20.0, 16.75)","(15.0, 29.0, 23.75)","(16.0, 80.0, 37.66666666666667)","(7.0, 11.0, 10.4)","(4.8, 7.4, 6.666666666666667)","(18.0, 95.0, 59.0)"
07-01-2023 12:00:37.338270,"(1.55, 1.86, 1.8242105263157895)","(10.0, 20.0, 16.75)","(15.0, 29.0, 23.75)","(16.0, 80.0, 37.66666666666667)","(7.0, 11.0, 10.4)","(4.8, 7.4, 6.666666666666667)","(18.0, 95.0, 59.0)"
07-01-2023 12:00:38.340477,"(1.55, 1.86, 1.8232432432432433)","(10.0, 20.0, 16.75)","(15.0, 29.0, 23.75)","(16.0, 80.0, 37.66666666666667)","(7.0, 11.0, 10.4)","(4.8, 7.4, 6.666666666666667)","(18.0, 95.0, 59.0)"
07-01-2023 12:00:39.416165,"(1.55, 1.86, 1.8232432432432433)","(10.0, 20.0, 16.75)","(15.0, 29.0, 23.75)","(16.0, 80.0, 37.66666666666667)","(7.0, 11.0, 10.4)","(4.8, 7.4, 6.666666666666667)","(18.0, 95.0, 59.0)"
07-01-2023 12:00:40.482135,"(1.55, 1.88, 1.838695652173913)","(10.0, 20.0, 16.75)","(15.0, 29.0, 23.75)","(16.0, 80.0, 37.66666666666667)","(7.0, 11.0, 10.4)","(4.8, 7.4, 6.666666666666667)","(18.0, 95.0, 59.0)"
07-01-2023 12:00:41.501636,"(1.55, 1.88, 1.8257142857142856)","(10.0, 20.0, 16.75)","(15.0, 29.0, 23.75)","(16.0, 80.0, 37.66666666666667)","(7.0, 11.0, 10.4)","(4.8, 7.4, 6.666666666666667)","(18.0, 95.0, 59.0)"
07-01-2023 12:00:42.435010,"(1.55, 1.88, 1.8257142857142856)","(10.0, 20.0, 16.75)","(15.0, 29.0, 23.75)","(16.0, 80.0, 37.66666666666667)","(7.0, 11.0, 10.4)","(4.8, 7.4, 6.800000000000001)","(18.0, 95.0, 59.0)"
07-01-2023 12:00:43.455337,"(1.55, 1.87, 1.7850000000000001)","(10.0, 20.0, 17.857142857142858)","(15.0, 29.0, 23.75)","(16.0, 80.0, 37.66666666666667)","(7.0, 11.0, 10.4)","(4.8, 7.2, 6.800000000000001)","(18.0, 95.0, 59.0)"
07-01-2023 12:00:44.556439,"(1.55, 1.86, 1.7123076923076923)","(10.0, 20.0, 17.2)","(15.0, 29.0, 23.75)","(16.0, 80.0, 37.66666666666667)","(7.0, 11.0, 10.4)","(4.8, 7.2, 6.800000000000001)","(18.0, 95.0, 59.0)"
