,Magic Avenue,Toofan Raja,Zipping Wesley,Go Forward Herby,Tricky Avenue,Pinned
04-01-2023 14:28:52.970839,"(6.5, 15.5, 15.363636363636363)","(2.6, 3.85, 3.639473684210526)","(2.3, 2.46, 2.4038297872340424)","(19.0, 38.0, 26.75)","(91.0, 610.0, 460.0)","(4.4, 5.1, 4.933333333333333)"
04-01-2023 14:28:53.962554,"(6.5, 15.0, 13.88888888888889)","(2.6, 3.85, 3.6976190476190474)","(2.3, 2.46, 2.4008955223880597)","(19.0, 38.0, 23.416666666666668)","(91.0, 610.0, 460.0)","(4.4, 5.1, 4.9125)"
04-01-2023 14:28:55.020585,"(6.5, 15.0, 13.88888888888889)","(2.6, 3.85, 3.716666666666667)","(2.3, 2.44, 2.3244444444444445)","(19.0, 38.0, 24.38888888888889)","(91.0, 610.0, 460.0)","(4.4, 5.1, 4.775)"
04-01-2023 14:28:56.137017,"(6.5, 15.0, 14.0)","(2.6, 3.85, 3.716666666666667)","(2.3, 2.44, 2.3326829268292686)","(19.0, 38.0, 24.38888888888889)","(91.0, 610.0, 460.0)","(4.4, 5.1, 4.852380952380952)"
04-01-2023 14:28:57.287536,"(6.5, 15.0, 14.5)","(2.6, 3.85, 3.716666666666667)","(2.3, 2.44, 2.3326829268292686)","(21.0, 38.0, 24.38888888888889)","(91.0, 610.0, 460.0)","(4.6, 5.1, 4.852380952380952)"
04-01-2023 14:28:58.354787,"(6.5, 15.0, 13.75)","(2.6, 3.85, 3.716666666666667)","(2.3, 2.44, 2.3326829268292686)","(21.0, 38.0, 24.38888888888889)","(91.0, 610.0, 460.0)","(4.6, 5.1, 4.9322580645161285)"
04-01-2023 14:28:59.352661,"(6.5, 15.0, 13.75)","(2.6, 3.85, 3.716666666666667)","(2.3, 2.44, 2.3326829268292686)","(21.0, 38.0, 24.38888888888889)","(91.0, 610.0, 460.0)","(4.6, 5.1, 4.973170731707317)"
04-01-2023 14:29:00.396651,"(6.5, 15.5, 13.833333333333334)","(2.6, 3.85, 3.7357142857142858)","(2.25, 2.44, 2.3244444444444445)","(20.0, 38.0, 24.38888888888889)","(91.0, 610.0, 460.0)","(4.4, 5.1, 4.973170731707317)"
04-01-2023 14:29:01.422164,"(7.0, 15.5, 13.833333333333334)","(2.6, 3.85, 3.7357142857142858)","(2.25, 2.44, 2.34625)","(20.0, 38.0, 24.38888888888889)","(91.0, 610.0, 456.66666666666663)","(4.4, 5.1, 4.973170731707317)"
04-01-2023 14:29:02.516255,"(7.0, 15.5, 13.833333333333334)","(2.6, 3.85, 3.7357142857142858)","(2.25, 2.44, 2.3614285714285717)","(20.0, 38.0, 24.38888888888889)","(91.0, 750.0, 456.66666666666663)","(4.4, 5.1, 4.973170731707317)"
04-01-2023 14:29:03.566473,"(7.0, 15.5, 13.833333333333334)","(2.6, 3.85, 3.7357142857142858)","(2.25, 2.44, 2.3614285714285717)","(20.0, 38.0, 24.38888888888889)","(91.0, 750.0, 456.66666666666663)","(4.4, 5.1, 4.973170731707317)"
04-01-2023 14:29:04.633978,"(7.0, 15.5, 13.833333333333334)","(2.6, 3.85, 3.7357142857142858)","(2.25, 2.52, 2.3285714285714283)","(20.0, 38.0, 24.37837837837838)","(91.0, 750.0, 460.0)","(4.4, 5.1, 4.966666666666667)"
04-01-2023 14:29:05.744643,"(7.0, 15.5, 14.875)","(2.6, 3.85, 3.7357142857142858)","(2.25, 2.5, 2.408888888888889)","(20.0, 38.0, 24.727272727272727)","(91.0, 610.0, 460.0)","(4.4, 5.1, 4.909090909090909)"
04-01-2023 14:29:06.788183,"(7.0, 16.0, 15.782608695652174)","(2.6, 3.85, 3.606521739130435)","(2.25, 2.48, 2.4287179487179484)","(20.0, 32.0, 24.32)","(91.0, 610.0, 460.0)","(4.4, 5.1, 4.914285714285714)"
04-01-2023 14:29:07.878003,"(7.0, 15.0, 14.711538461538462)","(2.6, 3.85, 3.6214285714285714)","(2.25, 2.46, 2.4225742574257425)","(20.0, 32.0, 24.32)","(91.0, 610.0, 460.0)","(4.4, 5.1, 4.914285714285714)"
04-01-2023 14:29:08.818929,"(7.0, 15.0, 14.711538461538462)","(2.6, 3.85, 3.6214285714285714)","(2.25, 2.46, 2.4225742574257425)","(20.0, 32.0, 24.32)","(91.0, 610.0, 460.0)","(4.4, 5.1, 4.914285714285714)"
04-01-2023 14:29:09.868486,"(7.0, 15.0, 14.711538461538462)","(2.6, 3.85, 3.6214285714285714)","(2.25, 2.46, 2.3844)","(20.0, 32.0, 27.0)","(91.0, 610.0, 460.0)","(4.4, 5.1, 4.914285714285714)"
04-01-2023 14:29:10.914549,"(7.0, 15.0, 14.711538461538462)","(2.6, 3.85, 3.6214285714285714)","(2.25, 2.46, 2.3844)","(20.0, 30.0, 27.0)","(91.0, 610.0, 460.0)","(4.4, 5.1, 4.914285714285714)"
04-01-2023 14:29:11.979107,"(7.0, 15.0, 14.711538461538462)","(2.6, 3.85, 3.6214285714285714)","(2.25, 2.46, 2.3844)","(20.0, 30.0, 24.2)","(91.0, 610.0, 460.0)","(4.4, 5.1, 4.974193548387096)"
04-01-2023 14:29:12.959514,"(7.0, 15.0, 14.711538461538462)","(2.6, 3.85, 3.6214285714285714)","(2.25, 2.46, 2.3844)","(20.0, 29.0, 24.2)","(91.0, 610.0, 460.0)","(4.4, 5.1, 4.985294117647059)"
04-01-2023 14:29:13.919221,"(8.5, 16.0, 15.6875)","(2.8, 3.85, 3.536842105263158)","(2.1, 2.46, 2.3844)","(20.0, 29.0, 24.2)","(91.0, 610.0, 460.0)","(4.4, 5.1, 4.985294117647059)"
04-01-2023 14:29:14.915654,"(8.5, 15.5, 15.40909090909091)","(2.8, 3.85, 3.6568181818181817)","(2.1, 2.46, 2.3886792452830186)","(20.0, 29.0, 24.2)","(91.0, 610.0, 460.0)","(4.4, 5.1, 4.985294117647059)"
04-01-2023 14:29:16.025811,"(8.5, 15.5, 15.40909090909091)","(2.8, 3.85, 3.6568181818181817)","(2.1, 2.46, 2.391272727272727)","(20.0, 28.0, 26.0)","(91.0, 610.0, 460.0)","(4.4, 5.1, 4.985294117647059)"
04-01-2023 14:29:17.394100,"(8.5, 15.5, 15.40909090909091)","(2.8, 3.85, 3.6568181818181817)","(2.1, 2.46, 2.3886792452830186)","(20.0, 28.0, 26.0)","(91.0, 610.0, 460.0)","(4.4, 5.1, 4.985294117647059)"
04-01-2023 14:29:18.562028,"(8.5, 16.0, 15.0)","(2.8, 3.85, 3.6568181818181817)","(2.1, 2.46, 2.393684210526316)","(20.0, 28.0, 26.0)","(91.0, 610.0, 460.0)","(4.4, 5.1, 4.985294117647059)"
04-01-2023 14:29:19.615927,"(8.5, 15.0, 14.827586206896552)","(2.8, 3.85, 3.6568181818181817)","(2.1, 2.46, 2.3954716981132074)","(20.0, 28.0, 24.272727272727273)","(91.0, 610.0, 460.0)","(4.4, 5.1, 4.985294117647059)"
04-01-2023 14:29:20.686734,"(8.5, 16.0, 15.92)","(2.7, 3.85, 3.6568181818181817)","(2.1, 2.46, 2.2613483146067415)","(20.0, 27.0, 24.136363636363637)","(91.0, 610.0, 460.0)","(4.4, 5.1, 5.0)"
04-01-2023 14:29:21.759234,"(8.5, 17.0, 15.571428571428571)","(2.7, 3.85, 3.769047619047619)","(2.1, 2.28, 2.33)","(20.0, 27.0, 25.46153846153846)","(91.0, 610.0, 460.0)","(4.4, 5.1, 4.966666666666667)"
04-01-2023 14:29:22.794547,"(8.5, 17.0, 16.526315789473685)","(2.7, 3.85, 3.618181818181818)","(2.1, 2.4, 2.34)","(20.0, 27.0, 25.46153846153846)","(91.0, 610.0, 460.0)","(4.4, 5.1, 4.976923076923077)"
04-01-2023 14:29:23.798713,"(8.5, 17.0, 16.526315789473685)","(2.7, 3.85, 3.618181818181818)","(2.1, 2.4, 2.34)","(20.0, 27.0, 25.70967741935484)","(91.0, 610.0, 460.0)","(4.4, 5.1, 4.976923076923077)"
04-01-2023 14:29:24.825067,"(8.5, 16.5, 15.904761904761905)","(2.7, 3.85, 3.618181818181818)","(2.1, 2.4, 2.392)","(20.0, 27.0, 25.70967741935484)","(91.0, 610.0, 460.0)","(4.4, 5.1, 5.030434782608696)"
04-01-2023 14:29:25.932719,"(8.5, 16.5, 15.785714285714286)","(2.7, 3.85, 3.618181818181818)","(2.1, 2.4, 2.405)","(20.0, 27.0, 25.70967741935484)","(91.0, 610.0, 460.0)","(4.4, 5.1, 5.051515151515152)"
04-01-2023 14:29:26.970565,"(8.5, 16.5, 15.785714285714286)","(2.7, 3.85, 3.618181818181818)","(2.1, 2.44, 2.405)","(20.0, 27.0, 25.70967741935484)","(91.0, 610.0, 460.0)","(4.4, 5.1, 5.051515151515152)"
04-01-2023 14:29:28.072555,"(8.5, 16.5, 15.785714285714286)","(2.7, 3.85, 3.536842105263158)","(2.1, 2.44, 2.405)","(20.0, 27.0, 25.571428571428573)","(91.0, 610.0, 460.0)","(4.4, 5.1, 5.051515151515152)"
04-01-2023 14:29:29.356655,"(8.5, 16.5, 15.785714285714286)","(2.7, 3.85, 3.6568181818181817)","(2.1, 2.44, 2.405)","(20.0, 27.0, 25.571428571428573)","(91.0, 610.0, 460.0)","(4.4, 5.1, 5.051515151515152)"
04-01-2023 14:29:30.887149,"(8.5, 16.5, 15.5)","(2.7, 3.85, 3.6694444444444447)","(2.1, 2.44, 2.328)","(20.0, 27.0, 26.09090909090909)","(91.0, 610.0, 460.0)","(4.4, 5.1, 5.051515151515152)"
04-01-2023 14:29:31.907357,"(8.5, 16.0, 15.5)","(2.7, 3.85, 3.6694444444444447)","(2.1, 2.44, 2.328)","(20.0, 27.0, 26.35483870967742)","(91.0, 610.0, 460.0)","(4.4, 5.1, 5.051515151515152)"
04-01-2023 14:29:32.982787,"(8.5, 16.0, 15.384615384615385)","(2.7, 3.85, 3.6833333333333336)","(2.1, 2.44, 2.328)","(20.0, 27.0, 26.35483870967742)","(101.0, 610.0, 460.0)","(4.4, 5.1, 5.051515151515152)"
04-01-2023 14:29:34.037324,"(8.5, 16.0, 15.384615384615385)","(2.7, 3.85, 3.6833333333333336)","(2.1, 2.44, 2.328)","(20.0, 27.0, 26.35483870967742)","(101.0, 610.0, 460.0)","(4.4, 5.1, 5.051515151515152)"
04-01-2023 14:29:35.176193,"(8.5, 16.0, 15.529411764705882)","(2.7, 3.8, 3.65)","(2.1, 2.44, 2.3233333333333333)","(20.0, 27.0, 26.35483870967742)","(101.0, 610.0, 460.0)","(4.4, 5.1, 5.22258064516129)"
04-01-2023 14:29:36.279995,"(8.5, 16.0, 15.642857142857142)","(2.7, 3.8, 3.675)","(2.1, 2.44, 2.413076923076923)","(20.0, 27.0, 26.285714285714285)","(101.0, 610.0, 460.0)","(4.4, 5.3, 5.194117647058824)"
04-01-2023 14:29:37.356532,"(8.5, 16.0, 15.333333333333334)","(2.7, 3.9, 3.76875)","(2.1, 2.44, 2.432792792792793)","(20.0, 27.0, 26.285714285714285)","(101.0, 610.0, 460.0)","(4.4, 5.3, 5.1380952380952385)"
04-01-2023 14:29:38.595460,"(8.5, 15.5, 15.142857142857142)","(2.7, 3.9, 3.646153846153846)","(2.1, 2.44, 2.373333333333333)","(20.0, 27.0, 26.285714285714285)","(101.0, 610.0, 460.0)","(4.4, 5.3, 5.1380952380952385)"
04-01-2023 14:29:39.937159,"(9.0, 15.5, 15.0)","(2.7, 3.8, 3.646153846153846)","(2.1, 2.44, 2.373333333333333)","(20.0, 27.0, 26.375)","(101.0, 610.0, 460.0)","(4.2, 5.3, 5.156410256410257)"
04-01-2023 14:29:41.249837,"(9.0, 15.5, 15.0)","(2.7, 3.8, 3.626)","(2.1, 2.44, 2.373333333333333)","(20.0, 27.0, 26.375)","(101.0, 610.0, 460.0)","(4.2, 5.3, 5.1380952380952385)"
04-01-2023 14:29:42.450886,"(9.0, 15.5, 15.0)","(2.7, 3.85, 3.685294117647059)","(2.1, 2.44, 2.4354954954954953)","(20.0, 27.0, 26.375)","(101.0, 610.0, 460.0)","(4.2, 5.3, 5.1380952380952385)"
04-01-2023 14:29:43.566692,"(9.0, 15.5, 15.0)","(2.7, 3.85, 3.6961538461538463)","(2.1, 2.44, 2.4354954954954953)","(20.0, 27.0, 26.393939393939394)","(101.0, 610.0, 368.0)","(4.2, 5.3, 5.156410256410257)"
04-01-2023 14:29:44.687851,"(9.0, 15.5, 15.0)","(2.7, 3.85, 3.6961538461538463)","(2.1, 2.36, 2.261111111111111)","(20.0, 27.0, 26.310344827586206)","(101.0, 600.0, 368.0)","(4.2, 5.3, 5.1899999999999995)"
04-01-2023 14:29:45.740629,"(9.0, 16.5, 15.833333333333334)","(2.7, 3.85, 3.773076923076923)","(2.1, 2.28, 2.2619999999999996)","(20.0, 27.0, 26.310344827586206)","(101.0, 600.0, 368.0)","(4.2, 5.3, 5.25)"
04-01-2023 14:29:46.872841,"(9.0, 16.5, 15.38888888888889)","(2.7, 3.9, 3.80625)","(2.1, 2.28, 2.2748571428571425)","(20.0, 27.0, 26.310344827586206)","(101.0, 600.0, 358.3333333333333)","(4.2, 5.3, 5.244827586206896)"
04-01-2023 14:29:48.015120,"(9.0, 16.5, 15.38888888888889)","(2.7, 4.1, 3.8)","(2.1, 2.28, 2.2697142857142856)","(20.0, 27.0, 26.41176470588235)","(101.0, 600.0, 406.6666666666667)","(4.2, 5.3, 5.177777777777778)"
04-01-2023 14:29:49.082855,"(9.0, 16.5, 16.0)","(2.7, 4.1, 4.0827586206896544)","(2.1, 2.28, 2.250434782608696)","(20.0, 27.0, 26.41176470588235)","(101.0, 600.0, 406.6666666666667)","(4.2, 5.2, 5.211111111111111)"
04-01-2023 14:29:50.163914,"(9.0, 16.0, 15.25)","(2.7, 4.2, 4.189864864864865)","(2.1, 2.28, 2.2233333333333336)","(20.0, 27.0, 26.41176470588235)","(101.0, 600.0, 406.6666666666667)","(4.2, 5.3, 5.202702702702703)"
04-01-2023 14:29:51.162603,"(9.0, 16.0, 15.0)","(2.7, 4.2, 4.125)","(2.1, 2.28, 2.2275)","(20.0, 27.0, 26.41176470588235)","(101.0, 600.0, 406.6666666666667)","(4.2, 5.3, 5.202702702702703)"
04-01-2023 14:29:52.338196,"(9.0, 16.0, 15.0)","(2.7, 4.3, 4.126315789473684)","(2.1, 2.28, 2.2275)","(20.0, 27.0, 26.41176470588235)","(101.0, 600.0, 406.6666666666667)","(4.2, 5.3, 5.202702702702703)"
04-01-2023 14:29:53.481745,"(9.0, 16.0, 15.0)","(2.7, 4.3, 4.2)","(2.1, 2.28, 2.1816666666666666)","(20.0, 27.0, 26.41176470588235)","(101.0, 600.0, 341.6666666666667)","(4.2, 5.3, 5.18)"
04-01-2023 14:29:54.720967,"(9.0, 15.5, 15.411764705882353)","(2.9, 4.3, 4.32962962962963)","(2.0, 2.26, 2.186779661016949)","(21.0, 27.0, 26.285714285714285)","(101.0, 500.0, 341.6666666666667)","(4.4, 5.3, 5.185714285714286)"
04-01-2023 14:29:55.790941,"(9.0, 15.5, 15.411764705882353)","(2.9, 4.4, 4.352173913043479)","(2.0, 2.26, 2.186779661016949)","(21.0, 27.0, 26.285714285714285)","(101.0, 500.0, 341.6666666666667)","(4.4, 5.3, 5.185714285714286)"
04-01-2023 14:29:56.881189,"(9.0, 15.5, 15.411764705882353)","(2.9, 4.3, 4.276086956521739)","(2.0, 2.26, 2.226153846153846)","(21.0, 27.0, 26.375)","(101.0, 500.0, 350.0)","(4.4, 5.3, 5.203030303030303)"
04-01-2023 14:29:57.845843,"(9.0, 16.0, 15.473684210526315)","(2.9, 4.3, 4.18)","(2.0, 2.28, 2.226153846153846)","(21.0, 27.0, 26.375)","(101.0, 500.0, 365.0)","(4.4, 5.3, 5.203030303030303)"
04-01-2023 14:29:58.879042,"(9.0, 16.0, 15.473684210526315)","(2.9, 4.3, 4.16875)","(2.0, 2.28, 2.2)","(21.0, 27.0, 26.375)","(101.0, 590.0, 365.0)","(4.4, 5.3, 5.203030303030303)"
04-01-2023 14:29:59.937587,"(9.0, 16.0, 15.473684210526315)","(2.9, 4.3, 4.183333333333334)","(2.0, 2.28, 2.1946341463414636)","(21.0, 27.0, 26.375)","(101.0, 590.0, 365.0)","(4.4, 5.3, 5.203030303030303)"
04-01-2023 14:30:01.042037,"(9.0, 16.0, 15.473684210526315)","(2.9, 4.3, 4.233333333333333)","(2.0, 2.2, 2.180555555555556)","(21.0, 27.0, 26.375)","(101.0, 590.0, 397.1428571428571)","(4.4, 5.3, 5.514285714285714)"
04-01-2023 14:30:02.068908,"(9.0, 16.0, 14.928571428571429)","(2.9, 4.3, 4.233333333333333)","(2.0, 2.2, 2.1695652173913045)","(21.0, 27.0, 26.375)","(101.0, 590.0, 397.1428571428571)","(4.4, 5.6, 5.514285714285714)"
04-01-2023 14:30:03.235655,"(9.0, 16.0, 14.928571428571429)","(2.9, 4.3, 4.2)","(2.0, 2.2, 2.1695652173913045)","(21.0, 27.0, 26.285714285714285)","(101.0, 590.0, 365.0)","(4.4, 5.6, 5.521739130434782)"
04-01-2023 14:30:04.319302,"(9.0, 16.0, 14.928571428571429)","(2.9, 4.3, 4.279999999999999)","(2.0, 2.2, 2.222857142857143)","(21.0, 27.0, 26.285714285714285)","(101.0, 590.0, 365.0)","(4.4, 5.6, 5.521739130434782)"
04-01-2023 14:30:05.308787,"(9.0, 16.5, 16.0)","(2.9, 4.2, 4.177777777777778)","(2.0, 2.24, 2.222857142857143)","(21.0, 27.0, 26.375)","(101.0, 590.0, 395.0)","(4.4, 5.6, 5.51063829787234)"
04-01-2023 14:30:06.253835,"(9.0, 15.0, 14.6875)","(2.9, 4.2, 4.177777777777778)","(2.0, 2.2, 2.196)","(21.0, 27.0, 26.375)","(101.0, 590.0, 434.0)","(4.4, 5.6, 5.51063829787234)"
04-01-2023 14:30:07.329772,"(9.0, 16.5, 16.0)","(2.9, 4.3, 4.16)","(1.95, 2.22, 2.21625)","(21.0, 27.0, 26.375)","(101.0, 590.0, 434.0)","(4.4, 5.6, 5.51063829787234)"
04-01-2023 14:30:08.289656,"(9.0, 16.5, 16.0)","(2.9, 4.3, 4.16)","(1.95, 2.22, 2.21625)","(21.0, 27.0, 26.375)","(101.0, 590.0, 420.0)","(4.4, 5.6, 5.182608695652174)"
04-01-2023 14:30:09.158514,"(9.0, 16.5, 15.875)","(2.9, 4.2, 4.075)","(1.95, 2.28, 2.2533333333333334)","(21.0, 27.0, 26.166666666666668)","(101.0, 510.0, 420.0)","(4.4, 5.6, 5.2)"
04-01-2023 14:30:10.057520,"(9.0, 16.5, 15.5)","(2.9, 4.2, 4.05)","(1.95, 2.28, 2.235)","(21.0, 27.0, 26.2)","(101.0, 510.0, 420.0)","(4.4, 5.6, 5.2)"
04-01-2023 14:30:11.040869,"(9.0, 16.5, 15.5)","(2.9, 4.2, 4.15)","(1.95, 2.28, 2.24)","(21.0, 27.0, 24.24)","(101.0, 510.0, 420.0)","(4.4, 5.6, 5.2)"
04-01-2023 14:30:12.015941,"(9.0, 16.0, 14.947368421052632)","(2.9, 4.2, 4.15)","(1.95, 2.28, 2.2333333333333334)","(21.0, 27.0, 24.24)","(101.0, 510.0, 460.0)","(4.4, 5.6, 5.2)"
04-01-2023 14:30:12.986183,"(9.0, 16.0, 14.947368421052632)","(2.9, 4.1, 4.066666666666666)","(1.95, 2.28, 2.226)","(21.0, 27.0, 24.24)","(101.0, 510.0, 425.0)","(4.4, 5.6, 5.243243243243243)"
04-01-2023 14:30:13.885828,"(9.0, 16.0, 15.333333333333334)","(2.9, 4.1, 4.066666666666666)","(1.95, 2.26, 2.2066666666666666)","(21.0, 27.0, 24.24)","(101.0, 510.0, 425.0)","(4.4, 5.6, 5.375)"
04-01-2023 14:30:14.836348,"(9.0, 16.0, 15.125)","(2.9, 4.1, 4.066666666666666)","(1.95, 2.26, 2.2063157894736842)","(21.0, 27.0, 24.24)","(101.0, 510.0, 425.0)","(4.4, 5.4, 5.375)"
04-01-2023 14:30:15.746596,"(9.0, 16.0, 15.3)","(2.9, 4.1, 4.066666666666666)","(1.95, 2.26, 2.21)","(21.0, 27.0, 24.24)","(101.0, 510.0, 425.0)","(4.4, 5.4, 5.375)"
04-01-2023 14:30:16.678667,"(9.0, 16.0, 15.083333333333334)","(2.9, 4.1, 4.066666666666666)","(1.95, 2.24, 2.225)","(21.0, 27.0, 24.346153846153847)","(101.0, 510.0, 425.0)","(4.4, 5.4, 5.375)"
04-01-2023 14:30:17.560772,"(9.0, 16.0, 14.9)","(2.9, 4.2, 3.99375)","(1.95, 2.26, 2.215)","(21.0, 27.0, 24.346153846153847)","(101.0, 510.0, 425.0)","(4.4, 5.4, 5.279069767441861)"
04-01-2023 14:30:18.466838,"(9.0, 15.0, 14.722222222222221)","(2.9, 4.2, 4.05)","(1.95, 2.26, 2.215)","(19.0, 27.0, 24.346153846153847)","(101.0, 510.0, 425.0)","(4.4, 5.4, 5.260869565217392)"
04-01-2023 14:30:19.359811,"(9.0, 15.0, 14.722222222222221)","(2.9, 4.2, 4.08)","(1.95, 2.26, 2.215)","(19.0, 27.0, 24.346153846153847)","(101.0, 590.0, 426.6666666666667)","(4.4, 5.4, 5.244897959183674)"
04-01-2023 14:30:20.328638,"(9.0, 15.0, 14.722222222222221)","(2.9, 4.2, 4.08)","(1.95, 2.24, 2.222857142857143)","(19.0, 27.0, 24.333333333333332)","(101.0, 580.0, 426.6666666666667)","(4.4, 5.4, 5.244897959183674)"
04-01-2023 14:30:21.308678,"(9.0, 15.0, 14.722222222222221)","(2.9, 4.2, 4.109090909090909)","(1.95, 2.24, 2.222857142857143)","(19.0, 27.0, 24.333333333333332)","(101.0, 580.0, 426.6666666666667)","(4.4, 5.4, 5.290322580645161)"
04-01-2023 14:30:22.272327,"(10.0, 15.0, 14.722222222222221)","(2.9, 4.2, 4.109090909090909)","(1.95, 2.24, 2.222857142857143)","(19.0, 27.0, 24.333333333333332)","(101.0, 580.0, 430.0)","(4.4, 5.3, 5.18)"
04-01-2023 14:30:23.193860,"(10.0, 15.0, 14.722222222222221)","(2.9, 4.2, 4.069565217391305)","(1.95, 2.3, 2.297313432835821)","(19.0, 26.0, 24.38095238095238)","(101.0, 510.0, 430.0)","(4.4, 5.3, 5.12)"
04-01-2023 14:30:24.056963,"(10.0, 15.0, 14.722222222222221)","(2.9, 4.2, 4.002631578947368)","(1.95, 2.3, 2.274736842105263)","(19.0, 26.0, 24.38095238095238)","(101.0, 510.0, 430.0)","(4.4, 5.2, 5.05)"
04-01-2023 14:30:24.918303,"(10.0, 15.0, 14.722222222222221)","(2.9, 4.1, 4.069999999999999)","(1.95, 2.3, 2.2714285714285714)","(19.0, 26.0, 24.38095238095238)","(101.0, 510.0, 430.0)","(4.4, 5.2, 5.05)"
04-01-2023 14:30:25.874759,"(10.0, 15.5, 15.2)","(2.9, 4.1, 4.085)","(1.95, 2.3, 2.282608695652174)","(19.0, 26.0, 24.38095238095238)","(101.0, 510.0, 430.0)","(4.4, 5.2, 5.05)"
04-01-2023 14:30:26.759484,"(10.0, 15.5, 13.9375)","(2.9, 4.2, 4.040909090909091)","(1.95, 2.34, 2.3355555555555556)","(19.0, 26.0, 24.09090909090909)","(101.0, 510.0, 430.0)","(4.4, 5.2, 5.05)"
04-01-2023 14:30:27.734480,"(10.0, 15.0, 14.428571428571429)","(2.9, 4.4, 4.0765625000000005)","(1.95, 2.34, 2.3)","(19.0, 26.0, 23.48)","(101.0, 400.0, 235.0)","(4.4, 5.2, 4.9375)"
04-01-2023 14:30:28.733244,"(10.0, 15.0, 13.90909090909091)","(2.9, 4.3, 4.11578947368421)","(1.95, 2.34, 2.3)","(19.0, 26.0, 24.09090909090909)","(101.0, 400.0, 356.875)","(4.4, 5.1, 4.9375)"
04-01-2023 14:30:29.590283,"(10.0, 15.0, 13.90909090909091)","(2.9, 4.3, 4.077272727272727)","(1.95, 2.34, 2.3)","(19.0, 26.0, 24.09090909090909)","(101.0, 400.0, 356.875)","(4.4, 5.1, 4.9375)"
04-01-2023 14:30:30.538410,"(10.0, 13.0, 12.25)","(2.9, 4.3, 4.12)","(1.95, 2.32, 2.298181818181818)","(19.0, 26.0, 24.095238095238095)","(101.0, 400.0, 304.0)","(4.4, 5.1, 5.033333333333333)"
04-01-2023 14:30:31.489075,"(10.0, 13.0, 12.607142857142858)","(2.9, 4.3, 4.22)","(1.95, 2.34, 2.2714285714285714)","(19.0, 26.0, 24.095238095238095)","(101.0, 400.0, 375.0)","(4.4, 5.2, 5.1)"
04-01-2023 14:30:32.464558,"(10.0, 13.0, 12.607142857142858)","(2.9, 4.3, 4.206666666666666)","(1.95, 2.32, 2.2779999999999996)","(19.0, 26.0, 24.095238095238095)","(101.0, 510.0, 465.0)","(4.4, 5.2, 5.125)"
04-01-2023 14:30:33.415721,"(10.0, 12.5, 12.4375)","(2.9, 4.3, 4.211111111111111)","(1.95, 2.32, 2.2779999999999996)","(19.0, 26.0, 24.095238095238095)","(101.0, 510.0, 420.0)","(4.4, 5.2, 5.271428571428571)"
04-01-2023 14:30:34.311142,"(10.0, 12.5, 12.4375)","(2.9, 4.3, 4.235483870967742)","(2.0, 2.3, 2.2704347826086955)","(20.0, 26.0, 24.095238095238095)","(101.0, 510.0, 420.0)","(4.4, 5.3, 5.271428571428571)"
04-01-2023 14:30:35.225899,"(11.0, 12.5, 12.125)","(3.1, 4.3, 4.268)","(2.0, 2.28, 2.273333333333333)","(20.0, 26.0, 24.095238095238095)","(101.0, 510.0, 420.0)","(4.4, 5.3, 5.161538461538462)"
04-01-2023 14:30:36.127314,"(11.0, 12.5, 12.125)","(3.1, 4.3, 4.268)","(2.0, 2.26, 2.2342857142857144)","(20.0, 26.0, 24.095238095238095)","(101.0, 510.0, 375.0)","(4.4, 5.3, 5.235714285714286)"
04-01-2023 14:30:37.016300,"(11.0, 12.5, 12.125)","(3.1, 4.3, 4.268)","(2.0, 2.26, 2.24)","(20.0, 26.0, 24.095238095238095)","(101.0, 510.0, 380.0)","(4.4, 5.3, 5.2625)"
04-01-2023 14:30:37.984129,"(11.0, 13.0, 12.571428571428571)","(3.1, 4.3, 4.22)","(2.0, 2.28, 2.265)","(20.0, 26.0, 24.125)","(101.0, 510.0, 380.0)","(4.4, 5.3, 5.2749999999999995)"
04-01-2023 14:30:38.903375,"(11.0, 13.0, 12.61111111111111)","(3.1, 4.1, 4.081818181818181)","(2.0, 2.28, 2.265)","(20.0, 26.0, 24.75)","(101.0, 510.0, 400.0)","(4.4, 5.3, 5.2749999999999995)"
04-01-2023 14:30:39.821854,"(11.0, 13.0, 12.61111111111111)","(3.1, 4.1, 4.0777777777777775)","(2.0, 2.3, 2.282)","(20.0, 26.0, 24.75)","(101.0, 510.0, 400.0)","(4.4, 5.3, 5.25)"
04-01-2023 14:30:40.667625,"(11.0, 13.0, 12.61111111111111)","(3.1, 4.1, 4.0777777777777775)","(2.0, 2.3, 2.2775)","(20.0, 26.0, 23.40909090909091)","(101.0, 510.0, 400.0)","(4.4, 5.4, 5.25)"
04-01-2023 14:30:41.534159,"(11.0, 13.0, 12.61111111111111)","(3.1, 4.1, 4.0777777777777775)","(2.0, 2.3, 2.285454545454545)","(20.0, 26.0, 23.15)","(101.0, 510.0, 473.3333333333333)","(4.4, 5.4, 5.26875)"
04-01-2023 14:30:42.404865,"(11.0, 13.0, 12.61111111111111)","(3.1, 4.1, 4.086666666666666)","(2.0, 2.3, 2.285454545454545)","(20.0, 26.0, 23.15)","(101.0, 510.0, 473.3333333333333)","(4.4, 5.4, 5.26875)"
