,Shanias Dream,Stylish Ken,Vortex,Irongate,Holiday In Paris,Hazelnut,Stings To Burn,Jonas
15-12-2022 13:36:38.996503,"(3.0, 5.3, 3.925)","(2.45, 3.7, 2.9416666666666664)","(31.0, 260.0, 93.33333333333334)","(18.0, 60.0, 36.388888888888886)","(18.0, 60.0, 40.45454545454545)","(7.0, 13.5, 10.98)","(10.0, 24.0, 17.363636363636363)","(5.0, 10.0, 8.533333333333333)"
15-12-2022 13:36:40.151150,"(3.0, 5.3, 3.925)","(2.45, 3.7, 2.9416666666666664)","(31.0, 260.0, 93.33333333333334)","(18.0, 60.0, 36.388888888888886)","(18.0, 60.0, 40.45454545454545)","(7.0, 13.5, 11.06)","(10.0, 24.0, 12.333333333333334)","(5.0, 10.0, 8.533333333333333)"
15-12-2022 13:36:41.297257,"(3.0, 5.3, 3.925)","(2.45, 3.7, 2.9416666666666664)","(31.0, 260.0, 93.33333333333334)","(18.0, 60.0, 36.388888888888886)","(18.0, 60.0, 40.45454545454545)","(7.0, 13.5, 11.06)","(10.0, 24.0, 12.333333333333334)","(5.0, 10.0, 8.533333333333333)"
15-12-2022 13:36:42.381267,"(3.0, 5.3, 3.925)","(2.45, 3.7, 2.9416666666666664)","(31.0, 260.0, 93.33333333333334)","(18.0, 60.0, 36.388888888888886)","(18.0, 60.0, 40.45454545454545)","(7.0, 13.5, 11.06)","(10.0, 24.0, 12.333333333333334)","(5.0, 10.0, 8.533333333333333)"
15-12-2022 13:36:43.461415,"(3.0, 5.2, 3.8)","(2.45, 3.7, 2.9416666666666664)","(31.0, 260.0, 93.33333333333334)","(18.0, 60.0, 36.388888888888886)","(18.0, 60.0, 40.45454545454545)","(7.0, 13.5, 11.06)","(10.0, 24.0, 12.333333333333334)","(5.0, 10.0, 8.533333333333333)"
15-12-2022 13:36:44.459625,"(3.0, 5.2, 3.8)","(2.45, 3.7, 2.9416666666666664)","(31.0, 260.0, 93.33333333333334)","(18.0, 60.0, 36.388888888888886)","(18.0, 60.0, 40.45454545454545)","(7.0, 13.5, 11.06)","(10.0, 24.0, 12.333333333333334)","(5.0, 10.0, 8.533333333333333)"
15-12-2022 13:36:45.526997,"(3.0, 5.2, 3.8)","(2.45, 3.7, 2.9416666666666664)","(31.0, 260.0, 93.33333333333334)","(18.0, 60.0, 36.388888888888886)","(18.0, 60.0, 40.45454545454545)","(7.0, 13.5, 8.14)","(10.0, 24.0, 12.333333333333334)","(5.0, 10.0, 8.533333333333333)"
15-12-2022 13:36:46.688595,"(3.0, 5.2, 3.3142857142857145)","(2.45, 3.7, 2.9416666666666664)","(31.0, 260.0, 93.33333333333334)","(18.0, 60.0, 36.388888888888886)","(18.0, 60.0, 40.45454545454545)","(7.0, 13.5, 10.9)","(10.0, 24.0, 12.333333333333334)","(5.0, 10.0, 8.533333333333333)"
15-12-2022 13:36:47.932516,"(3.0, 5.2, 3.3142857142857145)","(2.45, 3.7, 2.9416666666666664)","(31.0, 260.0, 93.33333333333334)","(18.0, 60.0, 36.388888888888886)","(18.0, 60.0, 40.45454545454545)","(7.0, 13.5, 10.9)","(10.0, 24.0, 12.333333333333334)","(5.0, 10.0, 8.533333333333333)"
15-12-2022 13:36:49.165151,"(3.0, 5.3, 3.3833333333333333)","(2.45, 3.7, 2.9416666666666664)","(31.0, 260.0, 93.33333333333334)","(18.0, 60.0, 36.388888888888886)","(18.0, 60.0, 40.45454545454545)","(7.0, 13.5, 10.9)","(10.0, 24.0, 12.333333333333334)","(5.0, 10.0, 8.533333333333333)"
15-12-2022 13:36:50.268203,"(3.0, 5.3, 3.3833333333333333)","(2.45, 3.7, 2.9416666666666664)","(31.0, 260.0, 93.33333333333334)","(18.0, 60.0, 36.388888888888886)","(18.0, 60.0, 40.45454545454545)","(7.0, 13.5, 11.82)","(10.0, 24.0, 12.333333333333334)","(5.0, 10.0, 8.533333333333333)"
15-12-2022 13:36:51.261747,"(3.0, 5.3, 3.3833333333333333)","(2.45, 3.7, 2.9416666666666664)","(31.0, 260.0, 93.33333333333334)","(18.0, 60.0, 36.388888888888886)","(18.0, 60.0, 40.45454545454545)","(7.0, 13.5, 11.82)","(10.0, 24.0, 12.333333333333334)","(5.0, 10.0, 8.533333333333333)"
15-12-2022 13:36:52.257950,"(3.0, 5.3, 4.15)","(2.45, 3.7, 2.9416666666666664)","(31.0, 260.0, 93.33333333333334)","(18.0, 60.0, 36.388888888888886)","(18.0, 60.0, 40.45454545454545)","(7.0, 13.5, 11.82)","(10.0, 24.0, 12.333333333333334)","(5.0, 10.0, 8.533333333333333)"
15-12-2022 13:36:53.309229,"(3.0, 5.4, 4.714285714285714)","(2.45, 3.7, 2.9416666666666664)","(31.0, 260.0, 93.33333333333334)","(18.0, 60.0, 36.388888888888886)","(18.0, 60.0, 40.45454545454545)","(7.0, 13.5, 11.82)","(10.0, 24.0, 12.333333333333334)","(5.0, 10.0, 8.533333333333333)"
15-12-2022 13:36:54.457555,"(3.0, 5.4, 4.714285714285714)","(2.45, 3.7, 2.9416666666666664)","(31.0, 260.0, 93.33333333333334)","(18.0, 60.0, 36.388888888888886)","(18.0, 60.0, 40.45454545454545)","(7.0, 13.5, 11.82)","(10.0, 24.0, 12.333333333333334)","(5.0, 10.0, 8.533333333333333)"
15-12-2022 13:36:55.576992,"(3.0, 5.4, 4.714285714285714)","(2.45, 3.7, 2.9416666666666664)","(31.0, 260.0, 93.33333333333334)","(18.0, 60.0, 36.388888888888886)","(18.0, 60.0, 40.45454545454545)","(7.0, 13.5, 11.82)","(10.0, 24.0, 12.333333333333334)","(5.0, 10.0, 8.533333333333333)"
15-12-2022 13:36:56.666941,"(3.0, 5.4, 4.714285714285714)","(2.45, 3.7, 2.9416666666666664)","(31.0, 260.0, 93.33333333333334)","(18.0, 60.0, 36.388888888888886)","(18.0, 60.0, 40.45454545454545)","(7.0, 13.5, 10.7)","(10.0, 24.0, 12.333333333333334)","(5.0, 10.0, 8.533333333333333)"
15-12-2022 13:36:57.702414,"(3.0, 5.3, 4.15)","(2.45, 3.7, 2.9416666666666664)","(31.0, 260.0, 93.33333333333334)","(18.0, 60.0, 36.388888888888886)","(18.0, 60.0, 40.45454545454545)","(7.0, 13.5, 10.7)","(10.0, 24.0, 12.333333333333334)","(5.0, 10.0, 8.533333333333333)"
15-12-2022 13:36:58.689258,"(3.0, 5.3, 3.71875)","(2.45, 3.7, 2.9416666666666664)","(31.0, 260.0, 93.33333333333334)","(18.0, 60.0, 36.388888888888886)","(18.0, 60.0, 40.45454545454545)","(7.0, 13.5, 10.7)","(10.0, 24.0, 12.333333333333334)","(5.0, 10.0, 8.533333333333333)"
15-12-2022 13:36:59.735252,"(3.0, 5.3, 3.71875)","(2.45, 3.7, 2.9416666666666664)","(31.0, 260.0, 93.33333333333334)","(18.0, 60.0, 36.388888888888886)","(18.0, 60.0, 40.45454545454545)","(7.0, 13.5, 10.7)","(10.0, 24.0, 12.333333333333334)","(5.0, 10.0, 8.533333333333333)"
15-12-2022 13:37:00.864790,"(3.0, 5.3, 3.71875)","(2.45, 3.7, 2.9416666666666664)","(31.0, 260.0, 93.33333333333334)","(18.0, 60.0, 36.388888888888886)","(18.0, 60.0, 40.45454545454545)","(7.0, 13.5, 10.7)","(10.0, 24.0, 12.333333333333334)","(5.0, 10.0, 8.533333333333333)"
15-12-2022 13:37:01.894279,"(3.0, 5.3, 3.71875)","(2.45, 3.7, 2.9416666666666664)","(31.0, 260.0, 93.33333333333334)","(18.0, 60.0, 36.388888888888886)","(18.0, 60.0, 40.45454545454545)","(7.0, 13.5, 10.7)","(10.0, 24.0, 12.333333333333334)","(5.0, 10.0, 8.533333333333333)"
15-12-2022 13:37:02.879727,"(3.0, 5.3, 3.71875)","(2.45, 3.7, 2.9416666666666664)","(31.0, 260.0, 93.33333333333334)","(18.0, 60.0, 36.388888888888886)","(18.0, 60.0, 40.45454545454545)","(7.0, 13.5, 10.7)","(10.0, 24.0, 12.333333333333334)","(5.0, 10.0, 8.533333333333333)"
15-12-2022 13:37:03.940686,"(3.0, 5.3, 3.71875)","(2.45, 3.7, 2.9416666666666664)","(31.0, 260.0, 93.33333333333334)","(18.0, 60.0, 36.388888888888886)","(18.0, 60.0, 40.45454545454545)","(7.0, 13.5, 10.9)","(10.0, 24.0, 12.333333333333334)","(5.0, 10.0, 8.533333333333333)"
15-12-2022 13:37:04.987569,"(3.0, 5.3, 4.15)","(2.45, 3.7, 2.9416666666666664)","(31.0, 260.0, 93.33333333333334)","(18.0, 60.0, 36.388888888888886)","(18.0, 60.0, 40.45454545454545)","(7.0, 13.5, 10.9)","(10.0, 24.0, 12.333333333333334)","(5.0, 10.0, 8.533333333333333)"
15-12-2022 13:37:06.140474,"(3.0, 5.3, 4.15)","(2.45, 3.7, 2.9416666666666664)","(31.0, 260.0, 93.33333333333334)","(18.0, 60.0, 39.0)","(18.0, 60.0, 38.75)","(7.0, 13.5, 10.7)","(10.0, 24.0, 12.333333333333334)","(5.0, 10.0, 8.533333333333333)"
15-12-2022 13:37:07.349296,"(3.0, 5.3, 4.175)","(2.45, 3.7, 2.9416666666666664)","(31.0, 260.0, 93.33333333333334)","(18.0, 60.0, 39.0)","(18.0, 60.0, 38.75)","(7.0, 13.5, 10.7)","(10.0, 24.0, 12.333333333333334)","(5.0, 10.0, 8.533333333333333)"
15-12-2022 13:37:08.455158,"(3.0, 5.4, 4.48)","(2.45, 3.7, 2.9416666666666664)","(31.0, 260.0, 93.33333333333334)","(18.0, 60.0, 39.0)","(18.0, 60.0, 38.75)","(7.0, 13.5, 10.7)","(10.0, 24.0, 17.545454545454547)","(5.0, 10.0, 8.533333333333333)"
15-12-2022 13:37:09.450977,"(3.0, 5.3, 3.925)","(2.45, 3.7, 2.9416666666666664)","(31.0, 260.0, 93.33333333333334)","(18.0, 60.0, 39.0)","(18.0, 60.0, 38.75)","(7.0, 13.5, 10.7)","(10.0, 24.0, 18.083333333333336)","(5.0, 10.0, 8.533333333333333)"
15-12-2022 13:37:10.482771,"(3.0, 5.3, 3.925)","(2.45, 3.7, 2.9416666666666664)","(31.0, 260.0, 93.33333333333334)","(18.0, 60.0, 39.0)","(18.0, 60.0, 38.75)","(7.0, 13.5, 8.620000000000001)","(10.0, 24.0, 12.75)","(5.0, 10.0, 8.533333333333333)"
15-12-2022 13:37:11.564669,"(3.0, 5.3, 3.925)","(2.45, 3.7, 2.9416666666666664)","(31.0, 260.0, 93.33333333333334)","(18.0, 60.0, 39.0)","(18.0, 60.0, 38.75)","(7.0, 13.5, 8.620000000000001)","(10.0, 24.0, 12.75)","(5.0, 10.0, 9.283333333333333)"
15-12-2022 13:37:12.711172,"(3.0, 5.3, 3.925)","(2.45, 3.7, 2.818)","(31.0, 260.0, 93.33333333333334)","(18.0, 60.0, 39.0)","(18.0, 60.0, 38.75)","(7.0, 13.5, 8.620000000000001)","(10.0, 24.0, 12.75)","(5.0, 10.0, 8.95)"
15-12-2022 13:37:13.881372,"(3.0, 5.3, 3.925)","(2.45, 3.7, 2.818)","(31.0, 260.0, 93.33333333333334)","(18.0, 60.0, 39.0)","(18.0, 60.0, 38.75)","(7.0, 13.5, 8.620000000000001)","(10.0, 24.0, 12.75)","(5.0, 10.0, 8.95)"
15-12-2022 13:37:15.002455,"(3.0, 5.3, 3.925)","(2.45, 3.7, 2.5975)","(31.0, 260.0, 93.33333333333334)","(18.0, 60.0, 39.0)","(18.0, 60.0, 38.75)","(7.0, 13.5, 8.620000000000001)","(10.0, 24.0, 12.75)","(5.0, 10.0, 8.725)"
15-12-2022 13:37:16.008356,"(3.0, 5.3, 3.925)","(2.45, 3.7, 2.5625)","(31.0, 260.0, 93.33333333333334)","(18.0, 60.0, 39.0)","(18.0, 60.0, 38.75)","(7.0, 13.5, 8.620000000000001)","(10.0, 24.0, 12.75)","(5.0, 10.0, 9.166666666666668)"
15-12-2022 13:37:17.000524,"(3.0, 5.3, 3.925)","(2.45, 3.7, 2.953333333333333)","(31.0, 260.0, 93.33333333333334)","(18.0, 60.0, 39.0)","(18.0, 60.0, 38.75)","(7.0, 13.5, 8.620000000000001)","(10.0, 24.0, 12.75)","(5.0, 10.0, 9.166666666666668)"
15-12-2022 13:37:18.003385,"(3.0, 5.3, 3.925)","(2.45, 3.7, 2.818)","(31.0, 260.0, 93.33333333333334)","(18.0, 60.0, 39.0)","(18.0, 60.0, 40.45454545454545)","(7.0, 13.5, 8.620000000000001)","(10.0, 24.0, 12.75)","(5.0, 10.0, 8.775)"
15-12-2022 13:37:19.084218,"(3.0, 5.3, 3.925)","(2.45, 3.7, 2.818)","(31.0, 260.0, 93.33333333333334)","(18.0, 60.0, 36.388888888888886)","(18.0, 60.0, 40.45454545454545)","(7.0, 13.5, 10.82)","(10.0, 24.0, 12.75)","(5.0, 10.0, 9.51)"
15-12-2022 13:37:20.169385,"(3.0, 5.3, 3.3833333333333333)","(2.45, 3.7, 2.818)","(31.0, 260.0, 93.33333333333334)","(18.0, 60.0, 36.388888888888886)","(18.0, 60.0, 40.45454545454545)","(7.0, 13.5, 8.620000000000001)","(10.0, 24.0, 12.75)","(5.0, 10.0, 9.51)"
15-12-2022 13:37:21.187566,"(3.0, 5.3, 3.3833333333333333)","(2.45, 3.7, 2.5625)","(31.0, 260.0, 93.33333333333334)","(18.0, 60.0, 36.388888888888886)","(18.0, 60.0, 40.45454545454545)","(7.0, 13.5, 8.620000000000001)","(10.0, 24.0, 12.75)","(5.0, 10.0, 9.51)"
15-12-2022 13:37:22.123111,"(3.0, 5.3, 3.3833333333333333)","(2.45, 3.7, 2.5625)","(31.0, 260.0, 93.33333333333334)","(18.0, 60.0, 36.388888888888886)","(18.0, 60.0, 40.45454545454545)","(7.0, 13.5, 8.620000000000001)","(10.0, 24.0, 12.75)","(5.0, 10.0, 9.51)"
15-12-2022 13:37:23.197812,"(3.0, 5.4, 3.8000000000000003)","(2.45, 3.7, 2.5625)","(31.0, 260.0, 93.33333333333334)","(18.0, 60.0, 36.388888888888886)","(18.0, 60.0, 40.45454545454545)","(7.0, 13.5, 8.620000000000001)","(10.0, 24.0, 12.75)","(5.0, 10.0, 9.2)"
15-12-2022 13:37:24.312299,"(3.0, 5.4, 3.8000000000000003)","(2.45, 3.7, 2.818)","(31.0, 260.0, 93.33333333333334)","(18.0, 60.0, 36.388888888888886)","(18.0, 60.0, 40.45454545454545)","(7.0, 13.5, 8.620000000000001)","(10.0, 24.0, 12.75)","(5.0, 10.0, 9.2)"
15-12-2022 13:37:25.447235,"(3.0, 5.4, 3.8000000000000003)","(2.45, 3.7, 2.818)","(31.0, 260.0, 93.33333333333334)","(18.0, 60.0, 36.388888888888886)","(18.0, 60.0, 40.45454545454545)","(7.0, 13.5, 8.620000000000001)","(10.0, 24.0, 12.75)","(5.0, 10.0, 6.866666666666667)"
15-12-2022 13:37:26.499779,"(3.0, 5.4, 3.8000000000000003)","(2.45, 3.7, 2.818)","(31.0, 260.0, 93.33333333333334)","(18.0, 60.0, 36.388888888888886)","(18.0, 60.0, 40.45454545454545)","(7.0, 13.5, 8.620000000000001)","(10.0, 24.0, 12.75)","(5.0, 10.0, 6.866666666666667)"
15-12-2022 13:37:27.543908,"(3.0, 5.4, 3.8000000000000003)","(2.45, 3.7, 2.818)","(31.0, 260.0, 93.33333333333334)","(18.0, 60.0, 36.388888888888886)","(18.0, 60.0, 40.45454545454545)","(7.0, 13.5, 8.620000000000001)","(10.0, 24.0, 12.75)","(5.0, 10.0, 7.7)"
15-12-2022 13:37:28.552828,"(3.0, 5.4, 3.8000000000000003)","(2.45, 3.7, 2.953333333333333)","(31.0, 260.0, 93.33333333333334)","(18.0, 60.0, 36.388888888888886)","(18.0, 60.0, 40.45454545454545)","(7.0, 13.5, 10.82)","(10.0, 24.0, 12.75)","(5.0, 10.0, 7.7)"
15-12-2022 13:37:29.638923,"(3.0, 5.4, 3.8000000000000003)","(2.45, 3.7, 2.818)","(31.0, 260.0, 93.33333333333334)","(18.0, 60.0, 36.388888888888886)","(18.0, 60.0, 40.45454545454545)","(7.0, 13.5, 11.333333333333332)","(10.0, 24.0, 12.75)","(5.0, 10.0, 7.0)"
15-12-2022 13:37:30.789326,"(3.0, 5.4, 3.8000000000000003)","(2.45, 3.7, 2.818)","(31.0, 260.0, 93.33333333333334)","(18.0, 60.0, 39.0)","(18.0, 60.0, 38.75)","(7.0, 13.5, 11.333333333333332)","(10.0, 24.0, 12.75)","(5.0, 10.0, 7.0)"
15-12-2022 13:37:32.004686,"(3.0, 5.4, 4.714285714285714)","(2.45, 3.7, 2.818)","(31.0, 260.0, 93.33333333333334)","(18.0, 60.0, 39.0)","(18.0, 60.0, 38.75)","(7.0, 13.5, 10.9)","(10.0, 24.0, 12.75)","(5.0, 10.0, 7.0)"
15-12-2022 13:37:33.139869,"(3.0, 5.3, 4.045454545454545)","(2.45, 3.7, 2.953333333333333)","(31.0, 260.0, 93.33333333333334)","(18.0, 60.0, 39.0)","(18.0, 60.0, 38.75)","(7.0, 13.5, 8.620000000000001)","(10.0, 24.0, 12.75)","(5.0, 10.0, 7.6)"
15-12-2022 13:37:34.215428,"(3.0, 5.3, 4.045454545454545)","(2.45, 3.7, 2.953333333333333)","(31.0, 260.0, 93.33333333333334)","(18.0, 60.0, 39.0)","(18.0, 60.0, 38.75)","(7.0, 13.5, 8.620000000000001)","(10.0, 24.0, 12.75)","(5.0, 10.0, 7.133333333333333)"
15-12-2022 13:37:35.238550,"(3.0, 5.3, 4.045454545454545)","(2.45, 3.7, 2.818)","(31.0, 260.0, 93.33333333333334)","(18.0, 60.0, 39.0)","(18.0, 60.0, 38.75)","(7.0, 13.5, 8.620000000000001)","(10.0, 24.0, 12.75)","(5.0, 10.0, 7.133333333333333)"
15-12-2022 13:37:36.221791,"(3.0, 5.3, 4.045454545454545)","(2.45, 3.7, 2.818)","(31.0, 260.0, 93.33333333333334)","(18.0, 60.0, 39.0)","(18.0, 60.0, 38.75)","(7.0, 13.5, 8.620000000000001)","(10.0, 24.0, 12.75)","(5.0, 10.0, 7.133333333333333)"
15-12-2022 13:37:37.319541,"(3.0, 5.3, 4.045454545454545)","(2.45, 3.7, 2.818)","(31.0, 260.0, 93.33333333333334)","(18.0, 60.0, 39.0)","(18.0, 60.0, 38.75)","(7.0, 13.5, 8.620000000000001)","(10.0, 24.0, 12.75)","(5.0, 10.0, 7.572727272727273)"
15-12-2022 13:37:38.448225,"(3.0, 5.4, 4.714285714285714)","(2.45, 3.7, 2.5625)","(31.0, 260.0, 93.33333333333334)","(18.0, 60.0, 39.0)","(18.0, 60.0, 38.75)","(7.0, 13.5, 8.620000000000001)","(10.0, 24.0, 17.545454545454547)","(5.0, 9.8, 7.572727272727273)"
15-12-2022 13:37:39.547132,"(3.0, 5.4, 4.714285714285714)","(2.45, 3.7, 2.5625)","(31.0, 260.0, 93.33333333333334)","(18.0, 60.0, 39.0)","(18.0, 60.0, 38.75)","(7.0, 13.5, 8.620000000000001)","(10.0, 24.0, 17.545454545454547)","(5.0, 9.8, 8.3)"
15-12-2022 13:37:40.571900,"(3.0, 5.4, 4.714285714285714)","(2.45, 3.7, 2.818)","(31.0, 260.0, 93.33333333333334)","(18.0, 60.0, 39.0)","(18.0, 60.0, 38.75)","(7.0, 13.5, 10.9)","(10.0, 24.0, 12.333333333333334)","(5.0, 9.8, 6.8625)"
15-12-2022 13:37:41.576561,"(3.0, 5.3, 4.045454545454545)","(2.45, 3.7, 2.818)","(31.0, 260.0, 93.33333333333334)","(18.0, 60.0, 39.0)","(18.0, 60.0, 38.75)","(7.0, 13.5, 9.9)","(10.0, 24.0, 11.4)","(5.0, 9.8, 6.8625)"
15-12-2022 13:37:42.596964,"(3.0, 5.3, 4.045454545454545)","(2.45, 3.7, 2.818)","(31.0, 260.0, 80.0)","(18.0, 60.0, 39.0)","(18.0, 60.0, 38.75)","(7.0, 13.5, 9.09)","(10.0, 24.0, 16.0)","(5.0, 9.8, 6.8625)"
15-12-2022 13:37:43.690573,"(3.0, 5.3, 4.045454545454545)","(2.45, 3.7, 2.5625)","(31.0, 260.0, 80.0)","(18.0, 60.0, 39.0)","(18.0, 60.0, 38.75)","(7.0, 13.5, 9.09)","(10.0, 22.0, 16.0)","(5.0, 9.8, 6.8625)"
15-12-2022 13:37:44.789105,"(3.0, 5.4, 4.714285714285714)","(2.45, 3.7, 2.953333333333333)","(31.0, 260.0, 80.0)","(18.0, 60.0, 29.454545454545453)","(18.0, 60.0, 29.090909090909093)","(7.0, 13.5, 9.09)","(10.0, 22.0, 16.0)","(5.0, 9.8, 7.5)"
15-12-2022 13:37:45.953707,"(3.0, 5.4, 4.714285714285714)","(2.45, 3.7, 2.953333333333333)","(31.0, 260.0, 80.0)","(18.0, 60.0, 29.454545454545453)","(18.0, 60.0, 29.090909090909093)","(7.0, 13.5, 9.09)","(10.0, 22.0, 16.0)","(5.0, 9.8, 6.987500000000001)"
15-12-2022 13:37:47.056248,"(3.0, 5.4, 4.714285714285714)","(2.45, 3.7, 2.818)","(31.0, 260.0, 80.0)","(18.0, 60.0, 38.75)","(18.0, 60.0, 29.090909090909093)","(7.0, 13.5, 10.466666666666667)","(10.0, 22.0, 16.0)","(5.0, 9.8, 6.987500000000001)"
15-12-2022 13:37:48.064537,"(3.0, 5.4, 4.714285714285714)","(2.45, 3.7, 2.818)","(31.0, 260.0, 80.0)","(18.0, 60.0, 38.75)","(18.0, 60.0, 29.090909090909093)","(7.0, 13.5, 10.466666666666667)","(10.0, 22.0, 16.0)","(5.0, 9.8, 6.9125)"
15-12-2022 13:37:49.096176,"(3.0, 5.4, 4.714285714285714)","(2.45, 3.7, 2.818)","(31.0, 260.0, 80.0)","(18.0, 60.0, 38.75)","(18.0, 60.0, 29.090909090909093)","(7.0, 13.5, 10.466666666666667)","(10.0, 22.0, 16.0)","(5.0, 9.6, 7.5)"
15-12-2022 13:37:50.187914,"(3.0, 5.4, 4.714285714285714)","(2.45, 3.7, 2.818)","(31.0, 260.0, 80.0)","(18.0, 60.0, 38.75)","(18.0, 60.0, 29.090909090909093)","(7.0, 13.5, 10.107692307692307)","(10.0, 22.0, 16.0)","(5.0, 9.6, 7.0375)"
15-12-2022 13:37:51.317345,"(3.0, 5.4, 4.714285714285714)","(2.45, 3.7, 2.818)","(31.0, 260.0, 80.0)","(18.0, 60.0, 38.75)","(18.0, 60.0, 29.090909090909093)","(7.0, 13.5, 10.107692307692307)","(10.0, 22.0, 16.0)","(5.0, 9.6, 7.0375)"
15-12-2022 13:37:52.442071,"(3.0, 5.4, 4.714285714285714)","(2.45, 3.7, 2.818)","(31.0, 260.0, 80.0)","(18.0, 60.0, 38.75)","(18.0, 60.0, 29.090909090909093)","(7.0, 13.5, 9.618181818181819)","(10.0, 22.0, 16.0)","(5.0, 9.6, 7.0375)"
15-12-2022 13:37:53.520192,"(3.0, 5.4, 4.714285714285714)","(2.45, 3.7, 2.818)","(31.0, 260.0, 80.0)","(19.0, 60.0, 38.75)","(18.0, 60.0, 29.090909090909093)","(7.0, 13.5, 9.618181818181819)","(10.0, 22.0, 16.0)","(5.0, 9.6, 7.0375)"
15-12-2022 13:37:54.550929,"(3.0, 5.3, 4.15)","(2.45, 3.7, 2.5625)","(31.0, 260.0, 80.0)","(19.0, 60.0, 38.75)","(18.0, 60.0, 29.090909090909093)","(7.0, 13.5, 9.618181818181819)","(10.0, 22.0, 16.0)","(5.0, 9.6, 7.6)"
15-12-2022 13:37:55.531355,"(3.0, 5.3, 3.8375)","(2.45, 3.75, 2.9741666666666666)","(31.0, 260.0, 80.0)","(19.0, 60.0, 38.75)","(18.0, 60.0, 29.090909090909093)","(7.0, 13.5, 9.618181818181819)","(10.0, 22.0, 16.0)","(5.0, 9.6, 7.1625)"
15-12-2022 13:37:56.594997,"(3.0, 5.3, 3.8375)","(2.45, 3.75, 2.833)","(31.0, 260.0, 80.0)","(19.0, 60.0, 38.75)","(18.0, 60.0, 29.090909090909093)","(7.0, 13.5, 9.618181818181819)","(10.0, 22.0, 16.0)","(5.0, 9.6, 7.1625)"
15-12-2022 13:37:57.693841,"(3.0, 5.3, 3.8375)","(2.45, 3.75, 2.833)","(31.0, 260.0, 80.0)","(19.0, 60.0, 38.75)","(18.0, 60.0, 29.090909090909093)","(7.0, 13.5, 9.708333333333332)","(10.0, 22.0, 16.0)","(5.0, 9.6, 7.1625)"
15-12-2022 13:37:58.801156,"(3.0, 5.3, 3.8375)","(2.45, 3.75, 2.833)","(31.0, 260.0, 80.0)","(19.0, 60.0, 38.75)","(18.0, 60.0, 29.090909090909093)","(7.0, 13.5, 8.95)","(10.0, 22.0, 16.0)","(5.0, 9.6, 7.463636363636363)"
15-12-2022 13:37:59.888444,"(3.0, 5.3, 3.8375)","(2.45, 3.75, 2.56875)","(31.0, 260.0, 80.0)","(19.0, 60.0, 38.75)","(18.0, 60.0, 29.090909090909093)","(7.0, 13.5, 8.95)","(10.0, 22.0, 16.0)","(5.0, 9.6, 7.2)"
15-12-2022 13:38:00.895109,"(3.0, 5.3, 3.8375)","(2.45, 3.75, 2.833)","(31.0, 260.0, 80.0)","(19.0, 60.0, 29.090909090909093)","(18.0, 60.0, 29.090909090909093)","(7.0, 13.5, 10.107692307692307)","(10.0, 22.0, 16.0)","(5.0, 9.4, 6.7125)"
15-12-2022 13:38:01.932200,"(3.0, 5.3, 3.8375)","(2.45, 3.75, 2.833)","(31.0, 260.0, 80.0)","(19.0, 60.0, 29.090909090909093)","(18.0, 60.0, 29.090909090909093)","(7.0, 13.5, 10.107692307692307)","(10.0, 22.0, 16.0)","(5.0, 9.4, 6.7125)"
15-12-2022 13:38:03.046784,"(3.0, 5.3, 3.8375)","(2.45, 3.75, 2.833)","(31.0, 260.0, 80.0)","(19.0, 60.0, 38.75)","(18.0, 60.0, 29.090909090909093)","(7.0, 13.5, 9.23)","(10.0, 22.0, 16.0)","(5.0, 9.4, 6.7125)"
15-12-2022 13:38:04.161159,"(3.0, 5.3, 3.8375)","(2.45, 3.75, 2.833)","(31.0, 260.0, 80.0)","(19.0, 60.0, 38.75)","(18.0, 60.0, 29.090909090909093)","(7.0, 13.5, 9.23)","(10.0, 22.0, 16.0)","(5.0, 9.4, 6.7125)"
15-12-2022 13:38:05.281579,"(3.0, 5.3, 3.8375)","(2.45, 3.75, 2.56875)","(31.0, 260.0, 80.0)","(19.0, 60.0, 38.75)","(18.0, 60.0, 29.090909090909093)","(7.0, 13.5, 9.23)","(10.0, 22.0, 16.0)","(5.0, 9.4, 6.7125)"
15-12-2022 13:38:06.430873,"(3.0, 5.3, 3.8375)","(2.45, 3.75, 2.56875)","(31.0, 260.0, 80.0)","(19.0, 60.0, 38.75)","(18.0, 60.0, 29.090909090909093)","(7.0, 13.5, 9.23)","(10.0, 22.0, 16.0)","(5.0, 9.4, 7.300000000000001)"
15-12-2022 13:38:07.504517,"(3.0, 5.3, 3.8375)","(2.45, 3.75, 2.9741666666666666)","(31.0, 260.0, 80.0)","(19.0, 60.0, 38.75)","(18.0, 60.0, 29.090909090909093)","(7.0, 13.5, 9.23)","(10.0, 22.0, 16.0)","(5.0, 9.4, 6.8375)"
15-12-2022 13:38:08.612344,"(3.0, 5.3, 3.8375)","(2.45, 3.75, 2.833)","(31.0, 260.0, 80.0)","(19.0, 60.0, 38.75)","(18.0, 60.0, 29.090909090909093)","(7.0, 13.5, 9.825)","(10.0, 22.0, 21.085714285714285)","(5.0, 9.4, 6.8375)"
15-12-2022 13:38:09.640830,"(3.0, 5.3, 3.8375)","(2.45, 3.75, 2.833)","(31.0, 260.0, 80.0)","(19.0, 60.0, 38.75)","(18.0, 60.0, 29.090909090909093)","(7.0, 13.5, 9.825)","(10.0, 22.0, 21.085714285714285)","(5.0, 9.4, 6.8375)"
