,One More Jack,Bold Star,Extra Time,Terbium,Dexter You Devil,Deep Speed,Picargo
07-01-2023 12:53:35.174204,"(8.0, 9.8, 9.501492537313434)","(18.0, 25.0, 24.67676767676768)","(7.0, 9.4, 9.396969696969697)","(7.5, 9.2, 9.051063829787234)","(101.0, 200.0, 173.68421052631578)","(7.5, 9.2, 9.2)","(1.8, 1.92, 1.9119391634980987)"
07-01-2023 12:53:36.384732,"(8.0, 9.8, 9.54025974025974)","(18.0, 25.0, 24.64835164835165)","(7.0, 9.6, 9.41132075471698)","(7.5, 9.2, 9.075)","(101.0, 200.0, 164.28571428571428)","(7.5, 9.4, 9.24)","(1.8, 1.92, 1.9119391634980987)"
07-01-2023 12:53:37.512899,"(8.0, 9.8, 9.54025974025974)","(18.0, 25.0, 24.64835164835165)","(7.0, 9.6, 9.41132075471698)","(7.5, 9.2, 9.075)","(101.0, 200.0, 164.28571428571428)","(7.5, 9.4, 9.24)","(1.8, 1.92, 1.9119391634980987)"
07-01-2023 12:53:38.681014,"(8.0, 9.8, 9.571428571428571)","(18.0, 25.0, 24.64835164835165)","(7.0, 9.6, 9.42142857142857)","(7.5, 9.2, 9.04782608695652)","(101.0, 200.0, 173.68421052631578)","(7.5, 9.4, 9.36)","(1.8, 1.92, 1.9093406593406592)"
07-01-2023 12:53:39.762155,"(8.0, 9.8, 9.588235294117647)","(18.0, 25.0, 24.636363636363637)","(7.0, 9.6, 9.42142857142857)","(7.5, 9.2, 9.0)","(101.0, 200.0, 164.28571428571428)","(7.5, 9.4, 9.462686567164178)","(1.8, 1.91, 1.90925)"
07-01-2023 12:53:40.963096,"(8.0, 9.8, 9.616949152542373)","(18.0, 25.0, 24.621052631578948)","(7.0, 9.6, 9.396825396825397)","(7.5, 9.0, 8.969620253164557)","(101.0, 200.0, 161.42857142857142)","(7.5, 9.6, 9.45142857142857)","(1.8, 1.91, 1.9152422907488986)"
07-01-2023 12:53:42.305385,"(8.0, 9.8, 9.616949152542373)","(18.0, 25.0, 24.621052631578948)","(7.0, 9.4, 9.39622641509434)","(7.5, 9.0, 8.969620253164557)","(101.0, 190.0, 161.42857142857142)","(7.5, 9.6, 9.45142857142857)","(1.8, 1.92, 1.9292342342342341)"
07-01-2023 12:53:43.533012,"(8.0, 9.4, 9.311111111111112)","(18.0, 25.0, 24.621052631578948)","(7.0, 9.4, 9.39622641509434)","(7.5, 9.0, 8.969620253164557)","(101.0, 190.0, 161.42857142857142)","(7.5, 9.6, 9.45142857142857)","(1.8, 1.93, 1.9281818181818182)"
07-01-2023 12:53:44.759943,"(8.0, 9.4, 9.311111111111112)","(18.0, 25.0, 24.621052631578948)","(7.0, 9.4, 9.39622641509434)","(7.5, 9.0, 8.969620253164557)","(101.0, 190.0, 168.94736842105263)","(7.5, 9.6, 9.45142857142857)","(1.8, 1.93, 1.9317171717171717)"
07-01-2023 12:53:45.919066,"(8.0, 9.2, 9.151020408163264)","(18.0, 25.0, 24.621052631578948)","(7.0, 9.4, 9.39622641509434)","(7.5, 9.0, 8.969620253164557)","(101.0, 190.0, 161.42857142857142)","(7.5, 9.6, 9.45142857142857)","(1.8, 1.94, 1.9301006036217303)"
07-01-2023 12:53:47.035874,"(8.0, 9.2, 9.151020408163264)","(18.0, 26.0, 25.275)","(7.0, 9.4, 9.36)","(7.5, 9.0, 8.969620253164557)","(101.0, 190.0, 161.42857142857142)","(7.5, 9.6, 9.45142857142857)","(1.8, 1.94, 1.9326785714285715)"
07-01-2023 12:53:48.302071,"(8.0, 9.2, 9.1)","(18.0, 26.0, 25.275)","(7.0, 9.4, 9.344615384615384)","(7.5, 9.0, 8.969620253164557)","(101.0, 190.0, 161.42857142857142)","(7.5, 9.6, 9.428571428571429)","(1.8, 1.94, 1.9324539877300613)"
07-01-2023 12:53:49.631813,"(8.0, 9.4, 9.274626865671642)","(18.0, 26.0, 25.2972972972973)","(7.0, 9.4, 9.344615384615384)","(7.5, 9.0, 8.969620253164557)","(101.0, 190.0, 174.0)","(7.5, 9.6, 9.428571428571429)","(1.8, 1.94, 1.9338333333333333)"
07-01-2023 12:53:50.734666,"(8.0, 9.4, 9.175238095238095)","(18.0, 26.0, 25.2972972972973)","(7.0, 9.4, 9.345454545454546)","(7.5, 9.0, 8.969620253164557)","(101.0, 180.0, 174.0)","(7.5, 9.6, 9.428571428571429)","(1.8, 1.94, 1.9405595930232558)"
07-01-2023 12:53:51.942141,"(8.0, 9.0, 8.82)","(18.0, 26.0, 25.235294117647058)","(7.0, 9.4, 9.345454545454546)","(7.5, 9.0, 8.969620253164557)","(101.0, 180.0, 174.0)","(7.5, 9.6, 9.428571428571429)","(1.8, 1.95, 1.9403276247207744)"
07-01-2023 12:53:53.118040,"(8.0, 9.0, 8.817543859649124)","(18.0, 26.0, 25.48453608247423)","(7.0, 9.4, 9.251851851851852)","(7.5, 9.0, 8.969620253164557)","(101.0, 180.0, 174.0)","(7.5, 9.6, 9.428571428571429)","(1.8, 1.95, 1.9411211072664358)"
07-01-2023 12:53:54.294829,"(8.0, 9.0, 8.77142857142857)","(18.0, 26.0, 25.48453608247423)","(7.0, 9.4, 9.16140350877193)","(7.5, 9.0, 8.966666666666667)","(101.0, 180.0, 177.0)","(7.5, 9.6, 9.45142857142857)","(1.8, 1.95, 1.9372180451127818)"
07-01-2023 12:53:55.403968,"(8.0, 9.2, 8.91948051948052)","(18.0, 26.0, 25.44)","(7.0, 9.2, 9.27878787878788)","(7.5, 9.0, 9.063063063063062)","(101.0, 180.0, 170.0)","(7.5, 9.6, 9.521212121212121)","(1.8, 1.94, 1.9280737704918032)"
07-01-2023 12:53:56.495953,"(8.0, 9.2, 9.014705882352942)","(18.0, 26.0, 25.066666666666666)","(7.0, 9.4, 9.319191919191919)","(7.5, 9.2, 9.063063063063062)","(101.0, 180.0, 170.0)","(7.5, 9.6, 9.54814814814815)","(1.8, 1.93, 1.9270520231213872)"
07-01-2023 12:53:57.607920,"(8.0, 9.2, 9.014705882352942)","(18.0, 26.0, 25.046511627906977)","(7.0, 9.4, 9.300952380952381)","(7.5, 9.2, 9.031746031746032)","(101.0, 180.0, 170.0)","(7.5, 9.8, 9.666666666666666)","(1.8, 1.93, 1.9271186440677965)"
07-01-2023 12:53:58.661901,"(8.0, 9.0, 8.958441558441558)","(18.0, 25.0, 24.9)","(7.0, 9.4, 9.290909090909091)","(7.5, 9.0, 9.043956043956044)","(101.0, 180.0, 170.0)","(7.5, 9.8, 9.666666666666666)","(1.8, 1.93, 1.9268711656441717)"
07-01-2023 12:53:59.888608,"(8.0, 9.2, 8.994285714285715)","(18.0, 26.0, 25.27433628318584)","(7.0, 9.4, 9.27142857142857)","(7.5, 9.2, 9.068131868131868)","(101.0, 180.0, 170.0)","(7.5, 9.8, 9.627272727272727)","(1.8, 1.93, 1.9175404530744335)"
07-01-2023 12:54:00.984346,"(8.0, 9.2, 9.097142857142856)","(18.0, 26.0, 25.27433628318584)","(7.0, 9.4, 9.27142857142857)","(7.5, 9.2, 9.065263157894737)","(101.0, 180.0, 170.0)","(7.5, 9.8, 9.624489795918366)","(1.8, 1.92, 1.918299319727891)"
07-01-2023 12:54:02.009895,"(8.0, 9.2, 9.097142857142856)","(18.0, 26.0, 25.27433628318584)","(7.0, 9.4, 9.27142857142857)","(7.5, 9.2, 9.068131868131868)","(101.0, 180.0, 170.0)","(7.5, 9.8, 9.45)","(1.8, 1.92, 1.9188405797101449)"
07-01-2023 12:54:03.087761,"(8.0, 9.2, 9.1)","(18.0, 26.0, 25.22222222222222)","(7.5, 9.4, 9.28)","(7.5, 9.2, 9.066666666666666)","(101.0, 180.0, 164.0)","(7.5, 9.6, 9.37142857142857)","(1.75, 1.92, 1.919172932330827)"
07-01-2023 12:54:04.222581,"(8.0, 9.2, 9.092631578947367)","(18.0, 26.0, 25.22222222222222)","(7.5, 9.4, 9.461971830985915)","(7.5, 9.2, 9.055384615384614)","(101.0, 180.0, 164.0)","(7.5, 9.6, 9.357894736842105)","(1.75, 1.92, 1.9186404293381036)"
07-01-2023 12:54:05.433516,"(8.0, 9.4, 9.245454545454544)","(18.0, 26.0, 25.096774193548388)","(7.5, 9.6, 9.458666666666668)","(7.5, 9.2, 9.055384615384614)","(101.0, 180.0, 164.0)","(7.5, 9.4, 9.251063829787233)","(1.75, 1.92, 1.917505285412262)"
07-01-2023 12:54:06.533437,"(8.0, 9.4, 9.241666666666665)","(18.0, 26.0, 25.096774193548388)","(7.5, 9.6, 9.458666666666668)","(7.5, 9.2, 9.027586206896551)","(101.0, 180.0, 166.66666666666666)","(7.5, 9.4, 9.214473684210526)","(1.75, 1.92, 1.9157)"
07-01-2023 12:54:07.580805,"(8.0, 9.4, 9.334246575342465)","(18.0, 26.0, 25.44)","(7.5, 9.6, 9.475294117647058)","(7.5, 9.2, 9.027586206896551)","(101.0, 180.0, 175.0)","(7.5, 9.4, 9.18)","(1.75, 1.92, 1.9157)"
07-01-2023 12:54:08.626847,"(8.0, 9.4, 9.34)","(18.0, 26.0, 25.44)","(7.5, 9.6, 9.482051282051282)","(7.5, 9.2, 9.019130434782609)","(101.0, 180.0, 173.33333333333334)","(7.5, 9.2, 9.18)","(1.75, 1.92, 1.9158333333333333)"
07-01-2023 12:54:09.736288,"(8.0, 9.4, 9.34)","(18.0, 26.0, 25.52542372881356)","(7.5, 9.8, 9.641379310344828)","(7.5, 9.2, 9.149999999999999)","(101.0, 190.0, 173.33333333333334)","(7.5, 9.2, 9.18)","(1.75, 1.92, 1.915955882352941)"
07-01-2023 12:54:10.900230,"(8.0, 9.4, 9.396491228070175)","(18.0, 26.0, 25.51145038167939)","(7.5, 9.8, 9.68235294117647)","(7.5, 9.0, 8.951724137931034)","(101.0, 190.0, 173.33333333333334)","(7.5, 9.2, 9.18)","(1.75, 1.92, 1.915126050420168)"
07-01-2023 12:54:12.041077,"(8.0, 9.4, 9.396491228070175)","(18.0, 26.0, 25.51145038167939)","(7.5, 9.8, 9.633333333333333)","(7.5, 9.0, 8.893617021276595)","(101.0, 190.0, 173.33333333333334)","(7.5, 9.2, 9.178823529411764)","(1.75, 1.92, 1.9145794392523363)"
07-01-2023 12:54:13.131002,"(8.0, 9.6, 9.46376811594203)","(18.0, 26.0, 25.51145038167939)","(7.5, 9.8, 9.63265306122449)","(7.5, 9.0, 8.893617021276595)","(101.0, 190.0, 177.77777777777777)","(7.5, 9.2, 9.17313432835821)","(1.75, 1.92, 1.9261085972850678)"
07-01-2023 12:54:14.148473,"(8.0, 9.6, 9.518181818181818)","(18.0, 26.0, 25.51145038167939)","(7.5, 9.8, 9.613636363636363)","(7.5, 9.0, 8.893617021276595)","(101.0, 180.0, 177.5)","(7.5, 9.2, 9.17410071942446)","(1.75, 1.93, 1.915)"
07-01-2023 12:54:15.201910,"(8.0, 9.6, 9.45)","(19.0, 26.0, 25.125)","(7.5, 9.8, 9.640776699029127)","(7.5, 9.0, 8.963934426229509)","(101.0, 180.0, 175.0)","(8.0, 9.2, 9.134545454545455)","(1.75, 1.92, 1.9065294117647058)"
07-01-2023 12:54:16.339790,"(8.0, 9.6, 9.580487804878048)","(19.0, 26.0, 25.11111111111111)","(7.5, 9.8, 9.640776699029127)","(7.5, 9.0, 8.978571428571428)","(101.0, 190.0, 175.0)","(8.0, 9.2, 9.134545454545455)","(1.75, 1.91, 1.9058715596330273)"
07-01-2023 12:54:17.416476,"(8.0, 9.8, 9.56)","(19.0, 26.0, 25.11111111111111)","(7.5, 9.8, 9.640776699029127)","(7.5, 9.0, 8.978571428571428)","(101.0, 190.0, 175.0)","(8.0, 9.2, 9.134545454545455)","(1.75, 1.91, 1.9023728813559322)"
07-01-2023 12:54:18.478241,"(8.0, 9.8, 9.632558139534883)","(19.0, 26.0, 25.11111111111111)","(7.5, 9.8, 9.640776699029127)","(7.5, 9.0, 8.99527559055118)","(101.0, 190.0, 175.0)","(8.0, 9.2, 9.147058823529411)","(1.75, 1.91, 1.9020459770114941)"
07-01-2023 12:54:19.451896,"(8.0, 9.8, 9.632558139534883)","(19.0, 26.0, 25.151515151515152)","(7.5, 9.8, 9.621739130434783)","(7.5, 9.2, 8.99527559055118)","(101.0, 190.0, 186.66666666666666)","(8.0, 9.2, 9.147058823529411)","(1.75, 1.91, 1.891593137254902)"
07-01-2023 12:54:20.495252,"(8.0, 9.8, 9.784)","(19.0, 26.0, 25.26)","(7.5, 9.8, 9.614736842105264)","(7.5, 9.4, 9.161290322580646)","(101.0, 190.0, 185.0)","(8.0, 9.2, 9.273728813559321)","(1.75, 1.9, 1.892914798206278)"
07-01-2023 12:54:21.675230,"(8.0, 9.8, 9.746031746031747)","(19.0, 26.0, 25.11904761904762)","(7.5, 9.8, 9.614736842105264)","(7.5, 9.4, 9.137142857142857)","(101.0, 200.0, 184.7058823529412)","(8.0, 9.4, 9.309342560553633)","(1.75, 1.9, 1.892914798206278)"
07-01-2023 12:54:22.900972,"(8.0, 9.8, 9.720588235294118)","(19.0, 26.0, 25.11904761904762)","(7.5, 9.8, 9.63030303030303)","(7.5, 9.4, 9.143283582089552)","(101.0, 200.0, 184.7058823529412)","(8.0, 9.4, 9.310104529616725)","(1.75, 1.9, 1.8828256070640175)"
07-01-2023 12:54:23.965204,"(8.0, 9.8, 9.677272727272728)","(19.0, 26.0, 25.11904761904762)","(7.5, 9.8, 9.63030303030303)","(7.5, 9.4, 9.143283582089552)","(101.0, 200.0, 184.7058823529412)","(8.0, 9.4, 9.302265372168284)","(1.75, 1.89, 1.884012539184953)"
07-01-2023 12:54:25.146186,"(8.0, 9.8, 9.664150943396226)","(19.0, 26.0, 25.11904761904762)","(7.5, 9.8, 9.627027027027026)","(7.5, 9.4, 9.143283582089552)","(101.0, 200.0, 184.7058823529412)","(8.0, 9.4, 9.302265372168284)","(1.75, 1.89, 1.8804109589041096)"
07-01-2023 12:54:26.433216,"(8.0, 9.8, 9.675555555555556)","(19.0, 26.0, 25.11904761904762)","(7.5, 9.8, 9.625641025641025)","(7.5, 9.4, 9.116923076923078)","(101.0, 200.0, 184.7058823529412)","(8.0, 9.4, 9.302265372168284)","(1.75, 1.89, 1.8803947368421052)"
07-01-2023 12:54:27.584854,"(8.0, 9.8, 9.675555555555556)","(19.0, 26.0, 25.11904761904762)","(7.5, 9.8, 9.625641025641025)","(7.5, 9.4, 9.116923076923078)","(101.0, 200.0, 192.35294117647058)","(8.0, 9.4, 9.302265372168284)","(1.75, 1.89, 1.8824842105263158)"
07-01-2023 12:54:28.651738,"(8.0, 9.8, 9.675555555555556)","(19.0, 26.0, 25.11904761904762)","(7.5, 9.8, 9.625641025641025)","(7.5, 9.4, 9.116923076923078)","(101.0, 200.0, 192.35294117647058)","(8.0, 9.4, 9.302265372168284)","(1.75, 1.9, 1.8823529411764706)"
07-01-2023 12:54:29.679212,"(8.0, 9.8, 9.675555555555556)","(19.0, 26.0, 25.11904761904762)","(7.5, 9.8, 9.621052631578948)","(7.5, 9.4, 9.116923076923078)","(101.0, 200.0, 192.35294117647058)","(8.0, 9.4, 9.302265372168284)","(1.75, 1.9, 1.8912237093690247)"
07-01-2023 12:54:30.782919,"(8.0, 9.8, 9.675555555555556)","(19.0, 26.0, 25.11904761904762)","(7.5, 9.6, 9.560824742268041)","(8.0, 9.2, 9.088372093023256)","(101.0, 200.0, 192.35294117647058)","(8.0, 9.4, 9.268695652173912)","(1.75, 1.9, 1.8906134969325152)"
07-01-2023 12:54:31.921307,"(8.0, 9.8, 9.675555555555556)","(19.0, 26.0, 25.11904761904762)","(7.5, 9.6, 9.551351351351352)","(8.0, 9.2, 9.115151515151515)","(101.0, 200.0, 192.35294117647058)","(8.0, 9.4, 9.281102362204724)","(1.75, 1.9, 1.8864893617021277)"
07-01-2023 12:54:33.127990,"(8.0, 9.8, 9.68095238095238)","(19.0, 27.0, 26.325581395348838)","(7.5, 9.6, 9.503529411764706)","(8.0, 9.2, 9.068571428571428)","(101.0, 200.0, 192.35294117647058)","(8.0, 9.4, 9.268695652173912)","(1.75, 1.89, 1.8927927927927928)"
07-01-2023 12:54:34.284574,"(8.0, 9.6, 9.552083333333334)","(19.0, 27.0, 26.325581395348838)","(7.5, 9.6, 9.477611940298507)","(8.0, 9.2, 9.244444444444444)","(101.0, 200.0, 192.35294117647058)","(8.0, 9.4, 9.284732824427481)","(1.75, 1.9, 1.8919242902208202)"
07-01-2023 12:54:35.493837,"(8.0, 9.2, 9.182857142857141)","(19.0, 27.0, 26.358974358974358)","(7.5, 9.6, 9.477611940298507)","(8.0, 9.4, 9.244444444444444)","(101.0, 200.0, 192.94117647058823)","(8.0, 9.4, 9.389915966386555)","(1.75, 1.9, 1.8841818181818182)"
07-01-2023 12:54:36.749316,"(8.0, 9.4, 9.293877551020408)","(19.0, 27.0, 26.622222222222224)","(7.5, 9.8, 9.747619047619049)","(8.0, 9.6, 9.288888888888888)","(101.0, 200.0, 192.94117647058823)","(8.0, 9.4, 9.390625)","(1.75, 1.89, 1.8854716981132076)"
07-01-2023 12:54:37.832003,"(8.0, 9.4, 9.293877551020408)","(19.0, 27.0, 26.622222222222224)","(7.5, 9.8, 9.691304347826087)","(8.0, 9.6, 9.209756097560975)","(101.0, 200.0, 192.72727272727272)","(8.0, 9.4, 9.33939393939394)","(1.75, 1.89, 1.887420382165605)"
07-01-2023 12:54:39.009347,"(8.0, 9.4, 9.266666666666666)","(19.0, 27.0, 26.622222222222224)","(7.5, 9.8, 9.691304347826087)","(8.0, 9.6, 9.209756097560975)","(101.0, 200.0, 192.72727272727272)","(8.0, 9.4, 9.33939393939394)","(1.75, 1.89, 1.8847868217054262)"
07-01-2023 12:54:40.103108,"(8.0, 9.4, 9.210526315789473)","(20.0, 27.0, 26.622222222222224)","(7.5, 9.8, 9.738983050847459)","(8.0, 9.2, 9.167469879518071)","(101.0, 200.0, 192.25806451612902)","(8.0, 9.4, 9.33939393939394)","(1.75, 1.89, 1.8837690355329948)"
07-01-2023 12:54:41.198757,"(8.0, 9.4, 9.210526315789473)","(20.0, 27.0, 26.622222222222224)","(7.5, 9.8, 9.726530612244899)","(8.0, 9.2, 9.25)","(101.0, 200.0, 192.25806451612902)","(8.0, 9.4, 9.543589743589743)","(1.75, 1.89, 1.879032258064516)"
07-01-2023 12:54:42.219682,"(8.0, 9.4, 9.273170731707317)","(20.0, 27.0, 26.622222222222224)","(7.5, 9.8, 9.736842105263158)","(8.0, 9.4, 9.325)","(101.0, 200.0, 192.25806451612902)","(8.0, 9.6, 9.530232558139534)","(1.75, 1.88, 1.8696821515892421)"
07-01-2023 12:54:43.299778,"(8.0, 9.6, 9.44)","(20.0, 27.0, 26.622222222222224)","(7.5, 9.8, 9.744615384615384)","(8.0, 9.4, 9.333333333333334)","(101.0, 200.0, 192.25806451612902)","(8.0, 9.6, 9.521052631578947)","(1.75, 1.87, 1.869588377723971)"
07-01-2023 12:54:44.339278,"(8.0, 9.6, 9.417391304347827)","(20.0, 27.0, 26.622222222222224)","(7.5, 9.8, 9.744615384615384)","(8.0, 9.4, 9.333333333333334)","(101.0, 200.0, 192.25806451612902)","(8.0, 9.6, 9.382608695652173)","(1.75, 1.87, 1.8680161943319837)"
07-01-2023 12:54:45.542181,"(8.0, 9.6, 9.417391304347827)","(20.0, 27.0, 26.636363636363637)","(7.5, 9.8, 9.742857142857144)","(8.0, 9.4, 9.330232558139535)","(101.0, 200.0, 192.25806451612902)","(8.0, 9.4, 9.346938775510203)","(1.75, 1.88, 1.8808408071748879)"
07-01-2023 12:54:46.475877,"(8.0, 9.4, 9.253333333333332)","(20.0, 27.0, 26.675675675675677)","(7.5, 9.8, 9.742857142857144)","(8.0, 9.4, 9.330232558139535)","(101.0, 200.0, 192.25806451612902)","(8.0, 9.4, 9.346938775510203)","(1.75, 1.89, 1.8808408071748879)"
07-01-2023 12:54:47.607338,"(8.0, 9.4, 9.244444444444444)","(20.0, 27.0, 26.764705882352942)","(7.5, 9.8, 9.742857142857144)","(8.0, 9.4, 9.292857142857143)","(101.0, 200.0, 175.45454545454547)","(8.0, 9.4, 9.484444444444444)","(1.75, 1.89, 1.8742171189979124)"
07-01-2023 12:54:48.782794,"(8.0, 9.4, 9.235294117647058)","(20.0, 27.0, 26.612903225806452)","(7.5, 9.8, 9.734545454545454)","(8.0, 9.4, 9.269565217391303)","(101.0, 180.0, 171.25)","(8.0, 9.6, 9.415126050420168)","(1.75, 1.89, 1.8838193343898573)"
07-01-2023 12:54:49.975436,"(8.0, 9.4, 9.21111111111111)","(20.0, 27.0, 26.612903225806452)","(7.5, 9.8, 9.734545454545454)","(8.0, 9.4, 9.269565217391303)","(101.0, 180.0, 171.25)","(8.0, 9.6, 9.415126050420168)","(1.75, 1.89, 1.883423271500843)"
07-01-2023 12:54:51.064444,"(8.0, 9.4, 9.212)","(20.0, 27.0, 26.612903225806452)","(7.5, 9.8, 9.742857142857144)","(8.0, 9.4, 9.441758241758242)","(101.0, 180.0, 171.66666666666666)","(8.0, 9.6, 9.441509433962263)","(1.75, 1.89, 1.8728846153846155)"
07-01-2023 12:54:52.063948,"(8.0, 9.4, 9.284444444444444)","(20.0, 27.0, 26.653846153846153)","(7.5, 9.8, 9.742857142857144)","(8.0, 9.6, 9.441758241758242)","(101.0, 180.0, 171.66666666666666)","(8.0, 9.6, 9.453465346534653)","(1.75, 1.88, 1.8760301507537687)"
07-01-2023 12:54:53.145860,"(8.0, 9.4, 9.3)","(20.0, 27.0, 26.695652173913043)","(7.5, 9.8, 9.6)","(8.0, 9.6, 9.563025210084033)","(101.0, 170.0, 167.14285714285714)","(8.0, 9.6, 9.498630136986302)","(1.75, 1.88, 1.8710548523206751)"
07-01-2023 12:54:54.204717,"(8.0, 9.6, 9.383606557377048)","(20.0, 27.0, 26.551724137931036)","(7.5, 9.6, 9.5)","(8.0, 9.6, 9.563025210084033)","(101.0, 170.0, 167.14285714285714)","(8.0, 9.6, 9.776068376068377)","(1.75, 1.88, 1.865763888888889)"
07-01-2023 12:54:55.219097,"(8.0, 9.6, 9.379199999999999)","(20.0, 27.0, 26.551724137931036)","(8.0, 9.6, 9.432558139534883)","(8.0, 9.6, 9.558974358974359)","(101.0, 170.0, 167.14285714285714)","(8.0, 9.8, 9.776068376068377)","(1.75, 1.88, 1.8657295850066935)"
07-01-2023 12:54:56.272833,"(8.0, 9.6, 9.406993006993007)","(20.0, 27.0, 26.551724137931036)","(8.0, 9.6, 9.44516129032258)","(8.0, 9.6, 9.558974358974359)","(101.0, 170.0, 167.14285714285714)","(8.0, 9.8, 9.791740412979351)","(1.75, 1.88, 1.8703442028985509)"
07-01-2023 12:54:57.285618,"(8.0, 9.6, 9.406993006993007)","(20.0, 27.0, 26.551724137931036)","(8.0, 9.6, 9.445569620253165)","(8.0, 9.4, 9.31578947368421)","(101.0, 170.0, 167.14285714285714)","(8.0, 9.8, 9.791740412979351)","(1.75, 1.88, 1.8703417266187052)"
07-01-2023 12:54:58.203417,"(8.0, 9.4, 9.358620689655172)","(20.0, 27.0, 26.5)","(7.5, 9.6, 9.441558441558442)","(8.0, 9.4, 9.244444444444444)","(101.0, 170.0, 166.66666666666666)","(8.0, 10.0, 9.954285714285714)","(1.75, 1.88, 1.8703417266187052)"
07-01-2023 12:54:59.172638,"(8.0, 9.6, 9.466666666666667)","(20.0, 27.0, 26.515151515151516)","(7.5, 9.4, 9.377600000000001)","(8.0, 9.4, 9.268749999999999)","(101.0, 170.0, 161.42857142857142)","(8.0, 10.5, 10.068527918781726)","(1.75, 1.87, 1.8672913385826773)"
07-01-2023 12:55:00.220100,"(8.0, 9.6, 9.461111111111112)","(20.0, 27.0, 26.566666666666666)","(7.5, 9.4, 9.368852459016393)","(8.0, 9.4, 9.256410256410255)","(101.0, 170.0, 161.42857142857142)","(8.0, 10.5, 10.095238095238095)","(1.75, 1.87, 1.8648056537102475)"
07-01-2023 12:55:01.567223,"(8.0, 9.6, 9.358823529411765)","(20.0, 27.0, 26.318181818181817)","(7.5, 9.4, 9.396190476190476)","(8.0, 9.4, 9.256410256410255)","(101.0, 170.0, 161.42857142857142)","(8.0, 10.5, 10.18018018018018)","(1.75, 1.87, 1.866851851851852)"
07-01-2023 12:55:02.540773,"(8.0, 9.4, 9.358823529411765)","(20.0, 27.0, 26.318181818181817)","(7.5, 9.4, 9.396190476190476)","(8.0, 9.4, 9.256410256410255)","(101.0, 170.0, 161.42857142857142)","(8.0, 10.5, 10.18018018018018)","(1.75, 1.87, 1.8622089552238807)"
07-01-2023 12:55:04.114724,"(8.0, 9.4, 9.47008547008547)","(20.0, 27.0, 26.358974358974358)","(7.5, 9.6, 9.436538461538461)","(8.0, 9.4, 9.163076923076922)","(101.0, 170.0, 162.85714285714286)","(8.0, 10.5, 10.332298136645962)","(1.75, 1.87, 1.8567154811715483)"
07-01-2023 12:55:05.534441,"(8.0, 9.6, 9.602631578947369)","(20.0, 27.0, 26.509090909090908)","(7.5, 9.6, 9.585507246376812)","(8.0, 9.2, 9.151428571428571)","(101.0, 170.0, 163.33333333333334)","(8.0, 10.5, 10.327702702702704)","(1.75, 1.86, 1.8429310344827587)"
07-01-2023 12:55:06.987241,"(8.0, 9.8, 9.60281690140845)","(20.0, 28.0, 26.603174603174605)","(7.5, 9.6, 9.609523809523811)","(8.0, 9.2, 9.14228187919463)","(101.0, 170.0, 163.33333333333334)","(8.0, 10.5, 10.321192052980132)","(1.75, 1.85, 1.8353346855983774)"
07-01-2023 12:55:08.278459,"(8.0, 9.8, 9.63132530120482)","(20.0, 28.0, 26.603174603174605)","(7.5, 9.8, 9.609523809523811)","(8.0, 9.2, 9.12142857142857)","(101.0, 170.0, 163.33333333333334)","(8.0, 10.5, 10.809187279151944)","(1.7, 1.84, 1.8362359550561798)"
07-01-2023 12:55:09.383584,"(8.0, 9.8, 9.56068376068376)","(20.0, 28.0, 26.603174603174605)","(7.5, 9.8, 9.556666666666667)","(8.0, 9.2, 9.276190476190475)","(101.0, 170.0, 163.33333333333334)","(8.0, 11.0, 10.802839116719243)","(1.7, 1.84, 1.8327450980392157)"
07-01-2023 12:55:10.507388,"(8.0, 9.8, 9.597297297297297)","(20.0, 28.0, 26.974358974358974)","(7.5, 9.6, 9.544615384615385)","(8.0, 9.4, 9.314285714285715)","(101.0, 170.0, 163.33333333333334)","(8.0, 11.0, 10.785964912280702)","(1.7, 1.84, 1.821849710982659)"
07-01-2023 12:55:11.620203,"(8.0, 9.8, 9.585714285714285)","(20.0, 28.0, 26.974358974358974)","(7.5, 9.6, 9.544615384615385)","(8.0, 9.4, 9.304545454545455)","(101.0, 170.0, 163.33333333333334)","(8.0, 11.0, 10.785964912280702)","(1.7, 1.84, 1.8309174311926606)"
07-01-2023 12:55:12.712155,"(8.0, 9.2, 9.046478873239437)","(20.0, 28.0, 26.974358974358974)","(7.5, 9.6, 9.717808219178082)","(8.0, 9.4, 9.37103448275862)","(101.0, 170.0, 166.36363636363637)","(8.0, 11.0, 10.847003154574132)","(1.7, 1.84, 1.8394627383015598)"
07-01-2023 12:55:13.770077,"(8.0, 9.2, 9.045403899721448)","(20.0, 28.0, 27.666666666666668)","(7.5, 9.8, 9.72463768115942)","(8.0, 9.4, 9.37841726618705)","(101.0, 170.0, 166.36363636363637)","(8.0, 11.0, 10.859477124183007)","(1.7, 1.84, 1.839873417721519)"
07-01-2023 12:55:14.741400,"(8.0, 9.2, 9.043881856540084)","(20.0, 28.0, 27.666666666666668)","(7.5, 9.8, 9.72463768115942)","(8.0, 9.4, 9.37841726618705)","(101.0, 170.0, 166.36363636363637)","(8.0, 11.0, 10.859477124183007)","(1.7, 1.84, 1.839873417721519)"
