,Rich List,Dawn Ofa New Brew,Roll The Aces,Barkway Dulcie,Famous Three,Shireen,Burrabadine Dancer,Dragon Tattoo Nz,Hes The Judge
06-01-2023 12:19:54.580769,"(11.0, 21.0, 17.5)","(101.0, 220.0, 204.0)","(6.5, 10.5, 7.633333333333334)","(101.0, 220.0, 200.0)","(101.0, 220.0, 200.0)","(2.6, 5.2, 4.468571428571429)","(13.0, 27.0, 23.5)","(2.1, 99999, 99990)","(11.0, 18.5, 13.85)"
06-01-2023 12:19:55.720616,"(11.0, 21.0, 17.5)","(101.0, 220.0, 204.0)","(6.5, 10.5, 7.633333333333334)","(101.0, 220.0, 200.0)","(101.0, 220.0, 200.0)","(2.6, 5.2, 4.468571428571429)","(13.0, 27.0, 23.5)","(2.1, 99999, 99990)","(11.0, 18.5, 13.85)"
06-01-2023 12:19:56.880693,"(11.0, 21.0, 17.5)","(101.0, 220.0, 204.0)","(6.5, 10.5, 7.633333333333334)","(101.0, 220.0, 200.0)","(101.0, 220.0, 200.0)","(2.6, 5.2, 4.468571428571429)","(13.0, 27.0, 23.5)","(2.1, 99999, 99990)","(11.0, 18.5, 13.85)"
06-01-2023 12:19:58.101728,"(11.0, 21.0, 13.666666666666666)","(101.0, 220.0, 204.0)","(6.5, 10.5, 7.633333333333334)","(101.0, 220.0, 200.0)","(101.0, 220.0, 200.0)","(2.6, 5.2, 4.468571428571429)","(13.0, 27.0, 23.5)","(2.1, 99999, 99990)","(11.0, 18.5, 13.85)"
06-01-2023 12:19:59.314626,"(11.0, 21.0, 17.266666666666666)","(101.0, 220.0, 204.0)","(6.5, 10.5, 7.633333333333334)","(101.0, 220.0, 200.0)","(101.0, 220.0, 200.0)","(2.6, 5.2, 4.468571428571429)","(13.0, 27.0, 23.5)","(2.1, 99999, 99990)","(11.0, 18.5, 13.85)"
06-01-2023 12:20:00.599570,"(11.0, 21.0, 17.266666666666666)","(101.0, 220.0, 204.0)","(6.5, 10.5, 7.633333333333334)","(101.0, 220.0, 200.0)","(101.0, 220.0, 200.0)","(2.6, 5.2, 4.468571428571429)","(13.0, 27.0, 23.5)","(2.1, 99999, 99990)","(11.0, 18.5, 13.85)"
06-01-2023 12:20:01.844655,"(11.0, 21.0, 17.266666666666666)","(101.0, 220.0, 204.0)","(6.5, 10.5, 7.633333333333334)","(101.0, 220.0, 200.0)","(101.0, 220.0, 200.0)","(2.6, 5.2, 4.468571428571429)","(13.0, 27.0, 23.5)","(2.1, 99999, 99990)","(11.0, 18.5, 13.85)"
06-01-2023 12:20:03.154581,"(11.0, 21.0, 17.266666666666666)","(101.0, 220.0, 204.0)","(6.5, 10.5, 7.633333333333334)","(101.0, 220.0, 200.0)","(101.0, 220.0, 200.0)","(2.6, 5.2, 4.468571428571429)","(13.0, 27.0, 23.5)","(2.1, 99999, 99990)","(11.0, 18.5, 13.85)"
06-01-2023 12:20:04.454457,"(11.0, 21.0, 17.333333333333332)","(101.0, 220.0, 204.0)","(6.5, 10.5, 7.633333333333334)","(101.0, 220.0, 200.0)","(101.0, 220.0, 200.0)","(2.6, 5.2, 4.468571428571429)","(13.0, 27.0, 23.5)","(2.1, 99999, 99990)","(11.0, 18.5, 13.85)"
06-01-2023 12:20:05.753301,"(11.0, 21.0, 17.333333333333332)","(101.0, 220.0, 204.0)","(6.5, 10.5, 7.633333333333334)","(101.0, 220.0, 200.0)","(101.0, 220.0, 200.0)","(2.6, 5.2, 4.468571428571429)","(13.0, 27.0, 23.5)","(2.1, 99999, 99990)","(11.0, 18.5, 13.85)"
06-01-2023 12:20:07.010975,"(11.0, 21.0, 17.333333333333332)","(101.0, 220.0, 204.0)","(6.5, 10.5, 7.633333333333334)","(101.0, 220.0, 200.0)","(101.0, 220.0, 200.0)","(2.6, 5.2, 4.468571428571429)","(13.0, 27.0, 23.5)","(2.1, 99999, 99990)","(11.0, 18.5, 13.85)"
06-01-2023 12:20:08.228288,"(11.0, 21.0, 17.333333333333332)","(101.0, 220.0, 204.0)","(6.5, 10.5, 7.633333333333334)","(101.0, 220.0, 200.0)","(101.0, 220.0, 200.0)","(2.6, 5.2, 4.468571428571429)","(13.0, 27.0, 23.5)","(2.1, 99999, 99990)","(11.0, 18.5, 13.85)"
06-01-2023 12:20:09.368236,"(11.0, 21.0, 17.333333333333332)","(101.0, 220.0, 204.0)","(6.5, 10.5, 7.633333333333334)","(101.0, 220.0, 200.0)","(101.0, 220.0, 200.0)","(2.6, 5.2, 4.468571428571429)","(13.0, 27.0, 23.5)","(2.1, 99999, 99990)","(11.0, 18.5, 13.85)"
06-01-2023 12:20:10.444254,"(11.0, 21.0, 17.333333333333332)","(101.0, 220.0, 204.0)","(6.5, 10.5, 7.633333333333334)","(101.0, 220.0, 200.0)","(101.0, 220.0, 200.0)","(2.6, 5.2, 4.468571428571429)","(13.0, 27.0, 23.5)","(2.1, 99999, 99990)","(11.0, 18.5, 13.85)"
06-01-2023 12:20:11.604512,"(11.0, 21.0, 17.333333333333332)","(101.0, 220.0, 204.0)","(6.5, 10.5, 7.633333333333334)","(101.0, 220.0, 200.0)","(101.0, 220.0, 200.0)","(2.6, 5.2, 4.468571428571429)","(13.0, 27.0, 23.5)","(2.1, 99999, 99990)","(11.0, 18.5, 13.85)"
06-01-2023 12:20:12.836660,"(11.0, 21.0, 17.333333333333332)","(101.0, 220.0, 204.0)","(6.5, 10.5, 7.633333333333334)","(101.0, 220.0, 200.0)","(101.0, 220.0, 200.0)","(2.6, 5.2, 4.468571428571429)","(13.0, 27.0, 23.5)","(2.1, 99999, 99990)","(11.0, 18.5, 13.85)"
06-01-2023 12:20:14.105201,"(11.0, 21.0, 16.8)","(101.0, 220.0, 204.0)","(6.5, 10.5, 7.633333333333334)","(101.0, 220.0, 200.0)","(101.0, 220.0, 200.0)","(2.6, 5.2, 4.12)","(13.0, 27.0, 23.5)","(2.1, 99999, 99990)","(11.0, 18.5, 13.85)"
06-01-2023 12:20:15.368443,"(11.0, 21.0, 16.8)","(101.0, 220.0, 204.0)","(6.5, 10.5, 7.633333333333334)","(101.0, 220.0, 200.0)","(101.0, 220.0, 200.0)","(2.6, 5.2, 3.84)","(13.0, 27.0, 23.5)","(2.1, 99999, 99990)","(11.0, 18.5, 13.85)"
06-01-2023 12:20:16.679761,"(11.0, 21.0, 16.8)","(101.0, 220.0, 204.0)","(6.5, 10.5, 7.633333333333334)","(101.0, 220.0, 200.0)","(101.0, 220.0, 200.0)","(2.6, 5.2, 4.781538461538462)","(13.0, 27.0, 23.5)","(2.1, 99999, 99990)","(11.0, 18.5, 13.85)"
06-01-2023 12:20:18.008469,"(11.0, 21.0, 16.8)","(101.0, 220.0, 204.0)","(6.5, 10.5, 7.633333333333334)","(101.0, 220.0, 200.0)","(101.0, 220.0, 200.0)","(2.6, 5.2, 4.781538461538462)","(13.0, 27.0, 23.5)","(2.1, 99999, 99990)","(11.0, 18.5, 13.85)"
06-01-2023 12:20:19.257152,"(11.0, 21.0, 16.8)","(101.0, 220.0, 204.0)","(6.5, 10.5, 7.633333333333334)","(101.0, 220.0, 200.0)","(101.0, 220.0, 200.0)","(2.6, 5.2, 4.781538461538462)","(13.0, 27.0, 23.5)","(2.1, 99999, 99990)","(11.0, 18.5, 13.85)"
06-01-2023 12:20:20.537149,"(11.0, 21.0, 16.8)","(101.0, 220.0, 204.0)","(6.5, 10.5, 7.633333333333334)","(101.0, 220.0, 200.0)","(101.0, 220.0, 200.0)","(2.6, 5.2, 4.781538461538462)","(13.0, 27.0, 23.5)","(2.1, 99999, 99990)","(11.0, 18.5, 13.85)"
06-01-2023 12:20:21.796420,"(11.0, 21.0, 16.8)","(101.0, 220.0, 204.0)","(6.5, 10.5, 7.633333333333334)","(101.0, 220.0, 200.0)","(101.0, 220.0, 200.0)","(2.6, 5.2, 4.781538461538462)","(13.0, 27.0, 23.5)","(2.1, 99999, 99990)","(11.0, 18.5, 12.166666666666666)"
06-01-2023 12:20:23.006242,"(11.0, 21.0, 16.8)","(101.0, 220.0, 204.0)","(6.5, 10.5, 7.633333333333334)","(101.0, 220.0, 200.0)","(101.0, 220.0, 200.0)","(2.6, 5.2, 4.781538461538462)","(13.0, 27.0, 23.5)","(2.1, 99999, 99990)","(11.0, 18.5, 12.166666666666666)"
06-01-2023 12:20:24.152029,"(11.0, 21.0, 16.8)","(101.0, 220.0, 204.0)","(6.5, 10.5, 7.633333333333334)","(101.0, 220.0, 200.0)","(101.0, 220.0, 200.0)","(2.6, 5.2, 4.781538461538462)","(13.0, 27.0, 25.0)","(2.1, 99999, 99990)","(11.0, 18.5, 12.166666666666666)"
06-01-2023 12:20:25.243064,"(11.0, 21.0, 16.8)","(101.0, 220.0, 204.0)","(6.5, 10.5, 7.633333333333334)","(101.0, 220.0, 200.0)","(101.0, 220.0, 200.0)","(2.6, 5.2, 4.781538461538462)","(13.0, 27.0, 25.0)","(2.1, 99999, 99990)","(11.0, 18.5, 12.166666666666666)"
06-01-2023 12:20:26.407402,"(11.0, 21.0, 16.8)","(101.0, 220.0, 204.0)","(6.5, 10.5, 7.633333333333334)","(101.0, 220.0, 200.0)","(101.0, 220.0, 200.0)","(2.6, 5.2, 4.811428571428571)","(13.0, 27.0, 25.0)","(2.1, 99999, 99990)","(11.0, 18.5, 12.166666666666666)"
06-01-2023 12:20:27.618520,"(11.0, 21.0, 16.8)","(101.0, 220.0, 204.0)","(6.5, 10.5, 7.633333333333334)","(101.0, 220.0, 200.0)","(101.0, 220.0, 200.0)","(2.6, 5.2, 4.811428571428571)","(13.0, 27.0, 25.0)","(2.1, 99999, 99990)","(11.0, 18.5, 12.166666666666666)"
06-01-2023 12:20:28.890926,"(11.0, 21.0, 16.8)","(101.0, 220.0, 204.0)","(6.5, 10.5, 7.633333333333334)","(101.0, 220.0, 200.0)","(101.0, 220.0, 200.0)","(2.6, 5.2, 4.811428571428571)","(13.0, 27.0, 25.0)","(2.1, 99999, 99990)","(11.0, 18.5, 12.166666666666666)"
06-01-2023 12:20:30.262864,"(11.0, 21.0, 16.8)","(101.0, 220.0, 204.0)","(6.5, 10.5, 7.633333333333334)","(101.0, 220.0, 200.0)","(101.0, 220.0, 200.0)","(2.6, 5.2, 4.811428571428571)","(13.0, 27.0, 25.0)","(2.1, 99999, 99990)","(11.0, 18.5, 12.166666666666666)"
06-01-2023 12:20:31.680770,"(11.0, 21.0, 16.8)","(101.0, 220.0, 204.0)","(6.5, 10.5, 7.633333333333334)","(101.0, 220.0, 200.0)","(101.0, 220.0, 200.0)","(2.6, 5.2, 4.811428571428571)","(13.0, 27.0, 25.0)","(2.1, 99999, 99990)","(11.0, 18.5, 12.166666666666666)"
06-01-2023 12:20:33.022819,"(11.0, 21.0, 16.8)","(101.0, 220.0, 204.0)","(6.5, 10.5, 7.633333333333334)","(101.0, 220.0, 200.0)","(101.0, 220.0, 200.0)","(2.6, 5.2, 4.811428571428571)","(13.0, 27.0, 25.0)","(2.1, 99999, 99990)","(11.0, 18.5, 12.166666666666666)"
06-01-2023 12:20:34.307814,"(11.0, 21.0, 16.8)","(101.0, 220.0, 204.0)","(7.0, 10.5, 7.633333333333334)","(101.0, 220.0, 200.0)","(101.0, 220.0, 200.0)","(2.6, 5.2, 4.68)","(13.0, 27.0, 25.0)","(2.1, 99999, 99990)","(10.0, 18.5, 12.166666666666666)"
06-01-2023 12:20:35.607698,"(11.0, 21.0, 16.8)","(101.0, 220.0, 204.0)","(7.0, 10.5, 7.633333333333334)","(101.0, 220.0, 200.0)","(101.0, 220.0, 200.0)","(2.6, 5.2, 4.555)","(13.0, 27.0, 25.0)","(2.1, 99999, 99990)","(10.0, 18.5, 12.166666666666666)"
06-01-2023 12:20:36.877793,"(11.0, 21.0, 16.8)","(101.0, 220.0, 204.0)","(7.0, 10.5, 7.633333333333334)","(101.0, 220.0, 200.0)","(101.0, 220.0, 200.0)","(2.6, 5.2, 4.555)","(13.0, 27.0, 25.0)","(2.1, 99999, 99990)","(10.0, 18.5, 12.166666666666666)"
06-01-2023 12:20:38.067077,"(11.0, 21.0, 16.8)","(101.0, 220.0, 204.0)","(7.0, 10.5, 7.633333333333334)","(101.0, 220.0, 200.0)","(101.0, 220.0, 200.0)","(2.6, 5.2, 4.555)","(13.0, 27.0, 25.0)","(2.1, 99999, 99990)","(10.0, 18.5, 11.75)"
06-01-2023 12:20:39.267661,"(11.0, 21.0, 16.8)","(101.0, 220.0, 204.0)","(7.0, 10.5, 7.633333333333334)","(101.0, 220.0, 200.0)","(101.0, 220.0, 200.0)","(2.6, 5.2, 4.555)","(13.0, 27.0, 25.0)","(2.1, 99999, 99990)","(10.0, 14.5, 11.75)"
06-01-2023 12:20:40.478794,"(11.0, 21.0, 16.8)","(101.0, 220.0, 204.0)","(7.0, 10.5, 7.633333333333334)","(101.0, 220.0, 200.0)","(101.0, 220.0, 200.0)","(2.6, 5.2, 4.555)","(13.0, 27.0, 25.0)","(2.1, 99999, 99990)","(10.0, 14.5, 10.666666666666666)"
06-01-2023 12:20:41.669094,"(11.0, 21.0, 13.666666666666666)","(101.0, 220.0, 204.0)","(7.0, 10.5, 7.633333333333334)","(101.0, 220.0, 200.0)","(101.0, 220.0, 200.0)","(2.6, 5.2, 4.555)","(13.0, 27.0, 25.0)","(2.1, 99999, 99990)","(10.0, 14.0, 10.666666666666666)"
06-01-2023 12:20:43.098084,"(11.0, 21.0, 13.666666666666666)","(101.0, 220.0, 204.0)","(7.0, 10.5, 7.633333333333334)","(101.0, 220.0, 200.0)","(101.0, 220.0, 200.0)","(2.6, 5.2, 4.555)","(13.0, 27.0, 25.0)","(2.1, 99999, 99990)","(10.0, 14.0, 10.666666666666666)"
06-01-2023 12:20:44.452755,"(11.0, 21.0, 13.666666666666666)","(101.0, 220.0, 204.0)","(7.0, 10.5, 7.633333333333334)","(101.0, 220.0, 200.0)","(101.0, 220.0, 200.0)","(2.6, 5.2, 4.555)","(13.0, 27.0, 25.0)","(2.1, 99999, 99990)","(10.0, 14.0, 10.666666666666666)"
06-01-2023 12:20:45.804875,"(11.0, 21.0, 16.8)","(101.0, 220.0, 204.0)","(7.0, 10.5, 7.633333333333334)","(101.0, 220.0, 200.0)","(101.0, 220.0, 200.0)","(2.6, 5.2, 4.555)","(13.0, 27.0, 25.0)","(2.1, 99999, 99990)","(10.0, 14.0, 10.666666666666666)"
06-01-2023 12:20:47.135599,"(11.0, 21.0, 16.8)","(101.0, 220.0, 204.0)","(7.0, 10.5, 7.633333333333334)","(101.0, 220.0, 200.0)","(101.0, 220.0, 200.0)","(2.6, 5.2, 4.7457142857142856)","(13.0, 27.0, 25.0)","(2.1, 99999, 99990)","(10.0, 14.0, 10.666666666666666)"
06-01-2023 12:20:48.366655,"(11.0, 21.0, 13.666666666666666)","(101.0, 220.0, 204.0)","(7.0, 10.5, 7.633333333333334)","(101.0, 220.0, 200.0)","(101.0, 220.0, 200.0)","(2.6, 5.1, 4.405)","(13.0, 27.0, 25.0)","(2.1, 99999, 99990)","(10.0, 14.0, 10.666666666666666)"
06-01-2023 12:20:49.620035,"(11.0, 21.0, 13.666666666666666)","(101.0, 220.0, 204.0)","(7.0, 10.5, 7.633333333333334)","(101.0, 220.0, 200.0)","(101.0, 220.0, 200.0)","(2.6, 5.0, 4.405)","(13.0, 27.0, 25.0)","(2.1, 99999, 99990)","(10.0, 14.0, 10.666666666666666)"
06-01-2023 12:20:50.937187,"(11.0, 21.0, 13.666666666666666)","(101.0, 220.0, 204.0)","(7.0, 10.5, 7.633333333333334)","(101.0, 220.0, 200.0)","(101.0, 220.0, 200.0)","(2.6, 5.0, 4.574285714285715)","(13.0, 27.0, 25.0)","(2.1, 99999, 99990)","(10.0, 14.0, 10.666666666666666)"
06-01-2023 12:20:52.232058,"(11.0, 21.0, 13.666666666666666)","(101.0, 220.0, 204.0)","(7.0, 10.5, 7.633333333333334)","(101.0, 220.0, 200.0)","(101.0, 220.0, 200.0)","(2.6, 4.9, 4.574285714285715)","(13.0, 27.0, 19.57142857142857)","(2.1, 99999, 99990)","(10.0, 14.0, 10.0)"
06-01-2023 12:20:53.486510,"(11.0, 21.0, 18.555555555555557)","(101.0, 220.0, 204.0)","(7.0, 10.5, 7.633333333333334)","(101.0, 220.0, 200.0)","(101.0, 220.0, 200.0)","(2.6, 4.9, 4.402857142857143)","(13.0, 27.0, 21.5)","(2.1, 99999, 99990)","(10.0, 14.0, 10.1)"
06-01-2023 12:20:54.676886,"(11.0, 21.0, 16.8)","(101.0, 220.0, 204.0)","(7.0, 10.5, 7.633333333333334)","(101.0, 220.0, 200.0)","(101.0, 220.0, 200.0)","(2.6, 4.7, 4.402857142857143)","(13.0, 29.0, 24.4)","(2.1, 99999, 99990)","(10.0, 14.5, 10.1)"
06-01-2023 12:20:55.858535,"(11.0, 21.0, 16.8)","(101.0, 220.0, 204.0)","(7.0, 10.5, 7.633333333333334)","(101.0, 220.0, 200.0)","(101.0, 220.0, 200.0)","(2.6, 4.7, 4.168)","(13.0, 27.0, 23.333333333333336)","(2.15, 99999, 99990)","(10.0, 14.5, 10.1)"
06-01-2023 12:20:56.970495,"(11.0, 21.0, 16.8)","(101.0, 220.0, 204.0)","(6.5, 10.5, 7.633333333333334)","(101.0, 220.0, 200.0)","(101.0, 220.0, 200.0)","(2.6, 5.2, 4.7457142857142856)","(13.0, 28.0, 22.57142857142857)","(2.15, 99999, 99990)","(10.0, 14.5, 10.1)"
06-01-2023 12:20:58.172148,"(11.0, 21.0, 16.8)","(101.0, 220.0, 204.0)","(6.5, 10.5, 7.633333333333334)","(101.0, 220.0, 200.0)","(101.0, 220.0, 200.0)","(2.6, 5.1, 4.66)","(13.0, 29.0, 22.57142857142857)","(2.15, 99999, 99990)","(10.0, 14.5, 10.1)"
06-01-2023 12:20:59.415146,"(11.0, 21.0, 16.8)","(101.0, 220.0, 204.0)","(6.5, 10.5, 7.633333333333334)","(101.0, 220.0, 200.0)","(101.0, 220.0, 200.0)","(2.6, 5.0, 4.33)","(13.0, 29.0, 18.125)","(2.15, 99999, 99990)","(10.0, 14.5, 10.1)"
06-01-2023 12:21:00.721447,"(11.0, 21.0, 16.8)","(101.0, 220.0, 204.0)","(6.5, 10.5, 7.633333333333334)","(101.0, 220.0, 200.0)","(101.0, 220.0, 200.0)","(2.6, 4.9, 4.33)","(13.0, 29.0, 18.125)","(2.15, 99999, 99990)","(10.0, 14.5, 10.1)"
06-01-2023 12:21:02.038278,"(11.0, 21.0, 16.8)","(101.0, 220.0, 204.0)","(6.5, 10.5, 7.633333333333334)","(101.0, 220.0, 200.0)","(101.0, 220.0, 200.0)","(2.6, 4.9, 4.488571428571428)","(13.0, 29.0, 18.125)","(2.15, 99999, 99990)","(10.0, 14.5, 10.1)"
06-01-2023 12:21:03.358206,"(11.0, 21.0, 16.8)","(101.0, 220.0, 204.0)","(6.5, 10.5, 7.633333333333334)","(101.0, 220.0, 200.0)","(101.0, 220.0, 200.0)","(2.6, 4.8, 4.18)","(13.0, 29.0, 18.125)","(2.15, 99999, 99990)","(10.0, 14.5, 10.1)"
06-01-2023 12:21:04.693332,"(11.0, 21.0, 16.8)","(101.0, 220.0, 204.0)","(6.5, 10.5, 7.633333333333334)","(101.0, 220.0, 200.0)","(101.0, 220.0, 200.0)","(2.6, 4.7, 4.317142857142857)","(13.0, 29.0, 18.125)","(2.15, 99999, 99990)","(10.0, 14.5, 10.1)"
06-01-2023 12:21:05.989658,"(11.0, 21.0, 16.8)","(101.0, 220.0, 204.0)","(6.5, 10.5, 7.633333333333334)","(101.0, 220.0, 200.0)","(101.0, 220.0, 200.0)","(2.6, 4.6, 4.03)","(13.0, 29.0, 18.125)","(2.15, 99999, 99990)","(10.0, 14.5, 10.1)"
06-01-2023 12:21:07.246740,"(11.0, 21.0, 13.666666666666666)","(101.0, 220.0, 204.0)","(6.5, 10.5, 7.633333333333334)","(101.0, 220.0, 200.0)","(101.0, 220.0, 200.0)","(2.6, 4.5, 4.145714285714286)","(13.0, 29.0, 17.4)","(2.15, 99999, 99990)","(10.0, 14.5, 10.1)"
06-01-2023 12:21:08.526215,"(11.0, 21.0, 13.666666666666666)","(101.0, 220.0, 204.0)","(6.5, 10.5, 7.633333333333334)","(101.0, 220.0, 200.0)","(101.0, 220.0, 200.0)","(2.6, 4.4, 4.145714285714286)","(13.0, 29.0, 17.4)","(2.15, 99999, 99990)","(10.0, 14.5, 10.1)"
06-01-2023 12:21:09.802211,"(11.0, 21.0, 13.666666666666666)","(101.0, 220.0, 204.0)","(6.5, 10.5, 7.633333333333334)","(101.0, 220.0, 200.0)","(101.0, 220.0, 200.0)","(2.6, 4.4, 3.974285714285714)","(13.0, 29.0, 17.0)","(2.15, 99999, 99990)","(10.0, 14.5, 10.1)"
06-01-2023 12:21:10.974120,"(11.0, 21.0, 17.5)","(101.0, 220.0, 204.0)","(6.5, 10.5, 7.633333333333334)","(101.0, 220.0, 200.0)","(101.0, 220.0, 200.0)","(2.6, 4.2, 3.974285714285714)","(13.0, 32.0, 17.6)","(2.15, 99999, 99990)","(10.0, 14.5, 10.1)"
06-01-2023 12:21:12.112987,"(11.0, 21.0, 18.9)","(101.0, 220.0, 204.0)","(6.5, 10.5, 7.633333333333334)","(101.0, 220.0, 200.0)","(101.0, 220.0, 200.0)","(2.6, 4.2, 4.176)","(13.0, 30.0, 21.75)","(2.15, 99999, 99990)","(10.0, 14.5, 12.3)"
06-01-2023 12:21:13.218152,"(11.0, 21.0, 19.6)","(101.0, 220.0, 204.0)","(6.5, 10.5, 7.633333333333334)","(101.0, 220.0, 200.0)","(101.0, 220.0, 200.0)","(2.6, 5.2, 4.748571428571428)","(13.0, 29.0, 19.666666666666668)","(2.15, 99999, 99990)","(10.0, 14.5, 12.3)"
06-01-2023 12:21:14.326220,"(11.0, 21.0, 19.6)","(101.0, 220.0, 204.0)","(6.5, 10.5, 7.633333333333334)","(101.0, 220.0, 200.0)","(101.0, 220.0, 200.0)","(2.6, 5.1, 4.662857142857143)","(13.0, 30.0, 17.2)","(2.15, 99999, 99990)","(10.0, 14.5, 12.3)"
06-01-2023 12:21:15.574034,"(11.0, 21.0, 18.142857142857142)","(101.0, 220.0, 204.0)","(6.5, 10.5, 7.633333333333334)","(101.0, 220.0, 200.0)","(101.0, 220.0, 200.0)","(2.6, 5.0, 4.335000000000001)","(13.0, 28.0, 19.0)","(2.15, 99999, 99990)","(10.0, 14.5, 12.3)"
06-01-2023 12:21:16.810720,"(11.0, 21.0, 17.2)","(101.0, 220.0, 204.0)","(6.5, 10.5, 7.5)","(101.0, 220.0, 200.0)","(101.0, 220.0, 200.0)","(2.6, 4.9, 4.491428571428571)","(13.0, 28.0, 19.0)","(2.15, 99999, 99990)","(10.0, 14.5, 13.833333333333332)"
06-01-2023 12:21:18.064689,"(11.0, 21.0, 17.2)","(101.0, 220.0, 204.0)","(6.5, 8.8, 7.5)","(101.0, 220.0, 200.0)","(101.0, 220.0, 200.0)","(2.6, 4.8, 4.491428571428571)","(13.0, 28.0, 19.0)","(2.15, 99999, 99990)","(10.0, 14.5, 13.833333333333332)"
06-01-2023 12:21:19.397970,"(11.0, 21.0, 17.2)","(101.0, 220.0, 204.0)","(6.5, 8.8, 7.0)","(101.0, 220.0, 200.0)","(101.0, 220.0, 200.0)","(2.6, 4.8, 4.496842105263157)","(13.0, 28.0, 19.0)","(2.15, 99999, 99990)","(10.0, 14.5, 13.833333333333332)"
06-01-2023 12:21:20.751630,"(11.0, 21.0, 17.833333333333332)","(101.0, 220.0, 200.0)","(6.5, 8.6, 7.26)","(101.0, 220.0, 200.0)","(101.0, 220.0, 200.0)","(2.6, 4.6, 3.63)","(13.0, 28.0, 19.0)","(2.15, 99999, 99990)","(10.0, 14.5, 13.833333333333332)"
06-01-2023 12:21:22.143912,"(11.0, 21.0, 18.285714285714285)","(101.0, 220.0, 200.0)","(7.0, 11.5, 6.814285714285714)","(101.0, 220.0, 200.0)","(101.0, 220.0, 200.0)","(2.6, 4.6, 3.5300000000000002)","(13.0, 28.0, 21.25)","(2.1, 99999, 99990)","(10.0, 14.5, 13.833333333333332)"
06-01-2023 12:21:23.532762,"(11.0, 21.0, 18.285714285714285)","(101.0, 220.0, 200.0)","(7.0, 10.5, 8.1)","(101.0, 220.0, 200.0)","(101.0, 220.0, 200.0)","(2.6, 4.4, 3.5300000000000002)","(13.0, 28.0, 21.25)","(2.1, 99999, 99990)","(10.0, 14.5, 13.833333333333332)"
06-01-2023 12:21:24.987774,"(11.0, 21.0, 19.53846153846154)","(101.0, 220.0, 200.0)","(7.0, 10.0, 7.4)","(101.0, 220.0, 200.0)","(101.0, 220.0, 200.0)","(2.6, 4.4, 3.43)","(13.0, 28.0, 21.25)","(2.1, 99999, 99990)","(10.0, 14.5, 13.833333333333332)"
06-01-2023 12:21:26.313122,"(11.0, 21.0, 19.53846153846154)","(101.0, 220.0, 200.0)","(7.0, 9.8, 8.133333333333333)","(101.0, 220.0, 200.0)","(101.0, 220.0, 200.0)","(2.6, 4.2, 3.43)","(13.0, 28.0, 21.25)","(2.1, 99999, 99990)","(10.0, 14.5, 13.833333333333332)"
06-01-2023 12:21:27.689772,"(11.0, 21.0, 19.53846153846154)","(101.0, 220.0, 200.0)","(7.0, 12.0, 7.966666666666667)","(101.0, 220.0, 200.0)","(101.0, 220.0, 200.0)","(2.6, 4.2, 3.14)","(13.0, 28.0, 21.25)","(2.1, 99999, 99990)","(10.0, 14.5, 13.833333333333332)"
06-01-2023 12:21:28.943849,"(11.0, 21.0, 19.53846153846154)","(101.0, 220.0, 200.0)","(7.0, 11.5, 7.966666666666667)","(101.0, 220.0, 200.0)","(101.0, 220.0, 200.0)","(2.6, 4.1, 3.14)","(13.0, 28.0, 21.25)","(2.1, 99999, 99990)","(10.0, 14.5, 13.833333333333332)"
06-01-2023 12:21:30.290588,"(11.0, 21.0, 19.53846153846154)","(101.0, 220.0, 200.0)","(7.0, 11.0, 8.6)","(101.0, 220.0, 200.0)","(101.0, 220.0, 200.0)","(2.6, 4.1, 3.98)","(13.0, 28.0, 21.25)","(2.1, 99999, 99990)","(10.0, 14.5, 13.833333333333332)"
06-01-2023 12:21:31.532648,"(11.0, 21.0, 19.53846153846154)","(101.0, 220.0, 200.0)","(7.0, 12.0, 8.133333333333333)","(101.0, 220.0, 200.0)","(101.0, 220.0, 200.0)","(2.6, 5.3, 3.506666666666667)","(13.0, 28.0, 21.25)","(2.1, 99999, 99990)","(10.0, 14.5, 13.833333333333332)"
06-01-2023 12:21:32.725137,"(11.0, 26.0, 22.133333333333333)","(101.0, 220.0, 200.0)","(7.0, 12.0, 8.133333333333333)","(101.0, 220.0, 200.0)","(101.0, 220.0, 200.0)","(2.6, 5.2, 3.506666666666667)","(13.0, 28.0, 21.25)","(2.1, 99999, 99990)","(10.0, 14.5, 13.833333333333332)"
06-01-2023 12:21:34.006602,"(12.0, 24.0, 22.076923076923077)","(101.0, 220.0, 200.0)","(7.0, 12.0, 8.133333333333333)","(101.0, 220.0, 200.0)","(101.0, 220.0, 200.0)","(2.6, 5.2, 3.506666666666667)","(13.0, 28.0, 21.25)","(2.05, 99999, 99990)","(10.0, 14.5, 13.833333333333332)"
06-01-2023 12:21:35.316334,"(12.0, 23.0, 21.23076923076923)","(101.0, 220.0, 200.0)","(7.0, 12.0, 8.133333333333333)","(101.0, 220.0, 200.0)","(101.0, 220.0, 200.0)","(2.6, 5.2, 3.506666666666667)","(13.0, 28.0, 21.25)","(2.05, 99999, 99990)","(10.0, 14.5, 13.833333333333332)"
