,Oristano,Jeanella,World Ruler,Finest Clobber,Go Go Gracie,Hell Raider,Global Conflict,Moments Of Magic
07-01-2023 16:00:14.402695,"(4.0, 4.7, 4.6045454545454545)","(2.4, 2.98, 2.978222222222222)","(7.0, 11.0, 10.428571428571429)","(9.0, 11.0, 10.96875)","(6.0, 7.4, 7.03)","(9.0, 14.5, 13.513157894736842)","(21.0, 27.0, 26.11111111111111)","(91.0, 230.0, 196.66666666666666)"
07-01-2023 16:00:15.428582,"(4.0, 4.7, 4.6045454545454545)","(2.4, 2.98, 2.978222222222222)","(7.0, 11.0, 10.428571428571429)","(9.0, 11.0, 10.96875)","(6.0, 7.4, 7.03)","(9.0, 14.5, 13.513157894736842)","(21.0, 27.0, 26.11111111111111)","(91.0, 230.0, 196.66666666666666)"
07-01-2023 16:00:16.593245,"(4.0, 4.7, 4.6045454545454545)","(2.4, 2.98, 2.9757142857142855)","(7.0, 11.0, 10.428571428571429)","(9.0, 11.0, 10.96875)","(6.0, 7.2, 7.054545454545455)","(9.0, 14.5, 13.513157894736842)","(21.0, 27.0, 26.11111111111111)","(91.0, 230.0, 196.66666666666666)"
07-01-2023 16:00:17.783979,"(4.0, 4.7, 4.6045454545454545)","(2.4, 2.98, 2.9757142857142855)","(7.0, 11.0, 10.428571428571429)","(9.0, 11.0, 10.96875)","(6.0, 7.2, 7.054545454545455)","(9.0, 14.5, 13.513157894736842)","(21.0, 27.0, 26.11111111111111)","(91.0, 230.0, 196.66666666666666)"
07-01-2023 16:00:18.861787,"(4.0, 4.7, 4.6045454545454545)","(2.4, 2.98, 2.9757142857142855)","(7.0, 11.0, 10.428571428571429)","(9.0, 11.0, 10.96875)","(6.0, 7.2, 7.054545454545455)","(9.0, 14.5, 13.513157894736842)","(21.0, 27.0, 26.11111111111111)","(91.0, 230.0, 196.66666666666666)"
07-01-2023 16:00:20.016320,"(4.0, 4.7, 4.6045454545454545)","(2.4, 2.98, 2.97625)","(7.0, 11.0, 10.428571428571429)","(9.0, 11.0, 10.96875)","(6.0, 7.2, 7.054545454545455)","(9.0, 14.5, 13.513157894736842)","(21.0, 27.0, 26.11111111111111)","(91.0, 230.0, 196.66666666666666)"
07-01-2023 16:00:21.122651,"(4.0, 4.7, 4.6045454545454545)","(2.4, 2.98, 2.97625)","(7.0, 11.0, 10.428571428571429)","(9.0, 11.0, 10.96875)","(6.0, 7.2, 7.054545454545455)","(9.0, 14.5, 13.513157894736842)","(21.0, 27.0, 26.11111111111111)","(91.0, 230.0, 196.66666666666666)"
07-01-2023 16:00:22.307134,"(4.0, 4.7, 4.6045454545454545)","(2.4, 2.98, 2.97625)","(7.0, 11.0, 10.428571428571429)","(9.0, 11.0, 11.142857142857142)","(6.0, 7.2, 7.054545454545455)","(9.0, 14.5, 13.513157894736842)","(21.0, 27.0, 26.11111111111111)","(91.0, 230.0, 196.66666666666666)"
07-01-2023 16:00:23.520000,"(4.0, 4.7, 4.6045454545454545)","(2.4, 2.98, 2.945333333333333)","(7.0, 11.0, 10.25)","(9.0, 11.5, 11.455555555555556)","(6.0, 7.2, 7.054545454545455)","(9.0, 14.5, 13.160714285714286)","(21.0, 27.0, 26.2)","(91.0, 230.0, 196.66666666666666)"
07-01-2023 16:00:24.666665,"(4.0, 4.7, 4.6045454545454545)","(2.4, 2.98, 2.945333333333333)","(7.0, 11.0, 10.25)","(9.0, 11.5, 11.455555555555556)","(6.0, 7.2, 7.066666666666666)","(9.0, 14.5, 13.160714285714286)","(21.0, 27.0, 26.2)","(91.0, 230.0, 196.66666666666666)"
07-01-2023 16:00:25.898591,"(4.0, 4.7, 4.6045454545454545)","(2.4, 2.98, 2.9438709677419355)","(7.0, 11.0, 10.25)","(9.0, 11.5, 11.455555555555556)","(6.0, 7.2, 7.066666666666666)","(9.0, 14.5, 13.160714285714286)","(21.0, 27.0, 26.2)","(91.0, 230.0, 196.66666666666666)"
07-01-2023 16:00:27.519449,"(4.0, 4.7, 4.6045454545454545)","(2.4, 2.98, 2.9476923076923076)","(7.0, 11.0, 10.25)","(9.0, 11.5, 11.463636363636363)","(6.0, 7.2, 7.010526315789473)","(9.0, 14.5, 13.160714285714286)","(21.0, 27.0, 26.09090909090909)","(91.0, 230.0, 206.66666666666666)"
07-01-2023 16:00:29.770995,"(4.0, 4.7, 4.6045454545454545)","(2.4, 2.98, 2.9556756756756757)","(7.0, 11.0, 10.454545454545455)","(9.0, 11.5, 11.418604651162791)","(6.0, 7.2, 6.9399999999999995)","(9.0, 14.5, 13.513157894736842)","(21.0, 28.0, 26.3)","(91.0, 230.0, 202.0)"
07-01-2023 16:00:31.508210,"(4.0, 4.7, 4.6045454545454545)","(2.4, 2.98, 2.9556756756756757)","(7.0, 11.0, 10.454545454545455)","(9.0, 11.5, 11.418604651162791)","(6.0, 7.0, 6.911864406779661)","(9.0, 14.5, 13.513157894736842)","(21.0, 28.0, 26.3)","(91.0, 230.0, 220.0)"
07-01-2023 16:00:32.852874,"(4.0, 4.7, 4.6045454545454545)","(2.4, 2.98, 2.9623529411764706)","(7.0, 11.0, 10.68421052631579)","(9.0, 11.5, 11.41025641025641)","(6.0, 7.0, 6.8875)","(9.0, 14.5, 13.68918918918919)","(21.0, 28.0, 26.38095238095238)","(91.0, 230.0, 210.0)"
07-01-2023 16:00:34.080108,"(4.0, 4.7, 4.440909090909091)","(2.4, 3.0, 2.9623529411764706)","(7.0, 11.0, 10.68421052631579)","(9.0, 11.5, 11.41025641025641)","(6.0, 7.0, 6.8875)","(9.0, 14.5, 13.68918918918919)","(21.0, 28.0, 26.38095238095238)","(91.0, 230.0, 220.0)"
07-01-2023 16:00:35.341106,"(4.0, 4.7, 4.440909090909091)","(2.4, 3.0, 2.9623529411764706)","(7.0, 11.0, 10.68421052631579)","(9.0, 11.5, 11.41025641025641)","(6.0, 7.0, 6.8875)","(9.0, 14.5, 13.68918918918919)","(21.0, 28.0, 26.38095238095238)","(91.0, 230.0, 220.0)"
07-01-2023 16:00:36.631170,"(4.0, 4.7, 4.440909090909091)","(2.4, 3.0, 2.9623529411764706)","(7.0, 11.0, 10.68421052631579)","(9.0, 11.5, 11.41025641025641)","(6.0, 7.0, 6.8875)","(9.0, 14.5, 13.68918918918919)","(21.0, 28.0, 26.38095238095238)","(91.0, 230.0, 220.9090909090909)"
07-01-2023 16:00:38.006637,"(4.0, 4.7, 4.440909090909091)","(2.4, 3.0, 2.9623529411764706)","(7.0, 11.0, 10.68421052631579)","(9.0, 11.5, 11.379310344827585)","(6.0, 7.0, 6.8875)","(9.0, 14.5, 13.68918918918919)","(21.0, 28.0, 26.38095238095238)","(91.0, 230.0, 213.33333333333334)"
07-01-2023 16:00:39.332137,"(4.0, 4.7, 4.440909090909091)","(2.4, 3.0, 2.9623529411764706)","(7.0, 11.0, 10.68421052631579)","(9.0, 11.5, 11.379310344827585)","(6.0, 7.0, 6.8875)","(9.0, 14.5, 13.68918918918919)","(21.0, 28.0, 26.38095238095238)","(91.0, 230.0, 213.33333333333334)"
07-01-2023 16:00:40.724429,"(4.0, 4.7, 4.440909090909091)","(2.4, 3.0, 2.9623529411764706)","(7.0, 11.0, 10.538461538461538)","(9.0, 11.5, 11.31578947368421)","(6.0, 7.0, 6.927272727272727)","(9.0, 14.5, 13.38888888888889)","(21.0, 28.0, 26.38095238095238)","(91.0, 230.0, 213.33333333333334)"
07-01-2023 16:00:42.102972,"(4.0, 4.7, 4.440909090909091)","(2.4, 3.0, 2.9835897435897434)","(7.0, 11.0, 10.68421052631579)","(9.0, 11.5, 11.41025641025641)","(6.0, 7.0, 6.820895522388059)","(9.0, 14.5, 13.68918918918919)","(21.0, 28.0, 26.32)","(91.0, 230.0, 213.33333333333334)"
07-01-2023 16:00:43.449416,"(4.0, 4.7, 4.415789473684211)","(2.4, 3.0, 2.9835897435897434)","(7.0, 11.0, 10.68421052631579)","(9.0, 11.5, 11.41025641025641)","(6.0, 7.0, 6.820895522388059)","(9.0, 14.5, 13.68918918918919)","(21.0, 28.0, 26.32)","(91.0, 230.0, 213.33333333333334)"
07-01-2023 16:00:44.802043,"(4.0, 4.7, 4.415789473684211)","(2.4, 3.0, 2.9034482758620688)","(7.0, 11.0, 10.8125)","(9.0, 11.5, 11.41025641025641)","(6.0, 7.0, 6.820895522388059)","(9.0, 14.5, 13.68918918918919)","(21.0, 28.0, 26.470588235294116)","(91.0, 230.0, 220.9090909090909)"
07-01-2023 16:00:46.077526,"(4.0, 4.6, 4.485714285714286)","(2.4, 3.0, 2.942068965517241)","(7.0, 11.0, 10.65)","(9.0, 11.5, 11.41025641025641)","(6.0, 7.0, 6.820895522388059)","(9.0, 14.5, 13.68918918918919)","(21.0, 28.0, 26.470588235294116)","(91.0, 230.0, 220.9090909090909)"
07-01-2023 16:00:47.345744,"(4.0, 4.6, 4.485714285714286)","(2.4, 3.0, 2.942068965517241)","(7.0, 11.0, 10.65)","(9.0, 11.5, 11.402777777777779)","(6.0, 7.0, 6.820895522388059)","(9.0, 14.5, 13.68918918918919)","(21.0, 28.0, 26.470588235294116)","(91.0, 230.0, 220.9090909090909)"
07-01-2023 16:00:48.609613,"(4.0, 4.6, 4.485714285714286)","(2.4, 3.0, 2.942068965517241)","(7.0, 11.0, 10.65)","(9.0, 11.5, 11.379310344827585)","(6.0, 7.0, 6.820895522388059)","(9.0, 14.5, 13.68918918918919)","(21.0, 28.0, 26.470588235294116)","(91.0, 230.0, 213.33333333333334)"
07-01-2023 16:00:49.974334,"(4.0, 4.6, 4.485714285714286)","(2.4, 3.0, 2.942068965517241)","(7.0, 11.0, 10.65)","(9.0, 11.5, 11.379310344827585)","(6.0, 7.0, 6.752577319587629)","(9.0, 14.5, 13.68918918918919)","(21.0, 28.0, 26.470588235294116)","(91.0, 230.0, 213.33333333333334)"
07-01-2023 16:00:51.363591,"(4.0, 4.6, 4.485714285714286)","(2.4, 3.0, 2.922758620689655)","(7.0, 11.0, 10.72)","(9.0, 11.5, 11.31578947368421)","(6.0, 7.0, 6.693150684931506)","(9.0, 14.5, 13.68918918918919)","(21.0, 28.0, 26.470588235294116)","(91.0, 230.0, 220.9090909090909)"
07-01-2023 16:00:52.701439,"(4.0, 4.6, 4.485714285714286)","(2.4, 3.0, 2.922758620689655)","(7.0, 11.0, 10.631578947368421)","(9.0, 11.5, 11.1)","(6.0, 7.0, 6.694915254237288)","(9.0, 14.5, 13.38888888888889)","(21.0, 28.0, 26.571428571428573)","(91.0, 230.0, 213.33333333333334)"
07-01-2023 16:00:54.053533,"(4.0, 4.6, 4.485714285714286)","(2.45, 3.0, 2.922758620689655)","(7.5, 11.0, 10.3)","(9.0, 11.5, 11.1)","(6.0, 7.0, 6.783333333333333)","(10.0, 14.5, 13.38888888888889)","(21.0, 28.0, 26.571428571428573)","(91.0, 230.0, 213.33333333333334)"
07-01-2023 16:00:55.374629,"(4.0, 4.6, 4.526315789473684)","(2.45, 3.0, 2.922758620689655)","(7.5, 11.0, 10.3)","(9.0, 11.5, 11.370967741935484)","(6.0, 6.8, 6.706382978723404)","(10.0, 14.5, 13.768292682926829)","(21.0, 28.0, 26.470588235294116)","(91.0, 230.0, 220.9090909090909)"
07-01-2023 16:00:56.680414,"(4.0, 4.6, 4.522222222222222)","(2.45, 3.0, 2.964444444444444)","(7.5, 11.5, 10.724137931034482)","(9.0, 11.5, 11.370967741935484)","(6.0, 6.8, 6.706382978723404)","(10.0, 14.5, 13.768292682926829)","(21.0, 28.0, 26.470588235294116)","(91.0, 230.0, 220.9090909090909)"
07-01-2023 16:00:58.001786,"(4.0, 4.6, 4.522222222222222)","(2.45, 3.0, 2.964444444444444)","(7.5, 11.5, 10.724137931034482)","(9.0, 11.5, 11.370967741935484)","(6.0, 6.8, 6.706382978723404)","(10.0, 14.5, 13.768292682926829)","(21.0, 28.0, 26.470588235294116)","(91.0, 230.0, 220.9090909090909)"
07-01-2023 16:00:59.347846,"(4.0, 4.6, 4.522222222222222)","(2.45, 3.0, 2.9613793103448276)","(7.5, 11.5, 10.710526315789474)","(9.0, 11.5, 11.333333333333334)","(6.0, 6.8, 6.6952380952380945)","(10.0, 14.5, 13.768292682926829)","(21.0, 28.0, 26.470588235294116)","(91.0, 230.0, 220.9090909090909)"
07-01-2023 16:01:00.644760,"(4.0, 4.6, 4.481481481481482)","(2.45, 3.0, 2.9636)","(7.5, 11.0, 10.857142857142858)","(9.0, 11.5, 11.326086956521738)","(6.0, 6.8, 6.69247311827957)","(10.0, 14.5, 13.68918918918919)","(21.0, 28.0, 26.470588235294116)","(91.0, 230.0, 213.33333333333334)"
07-01-2023 16:01:01.941599,"(4.0, 4.6, 4.481481481481482)","(2.45, 3.05, 3.0828282828282827)","(7.5, 11.0, 10.666666666666666)","(9.0, 11.5, 11.326086956521738)","(6.0, 6.8, 6.670588235294118)","(10.0, 14.5, 13.464285714285714)","(21.0, 28.0, 26.470588235294116)","(91.0, 230.0, 213.33333333333334)"
07-01-2023 16:01:03.241975,"(4.0, 4.6, 4.481481481481482)","(2.45, 3.1, 3.0828282828282827)","(7.5, 11.0, 10.666666666666666)","(9.0, 11.5, 11.326086956521738)","(6.0, 6.8, 6.653333333333333)","(10.0, 14.5, 13.464285714285714)","(21.0, 28.0, 26.470588235294116)","(91.0, 230.0, 220.9090909090909)"
07-01-2023 16:01:04.615704,"(4.0, 4.6, 4.4282051282051285)","(2.45, 3.1, 3.0846846846846847)","(7.5, 11.0, 10.666666666666666)","(9.0, 11.5, 11.326086956521738)","(6.0, 6.8, 6.664864864864865)","(10.0, 14.5, 13.464285714285714)","(21.0, 28.0, 26.470588235294116)","(91.0, 230.0, 213.33333333333334)"
07-01-2023 16:01:05.964806,"(3.9, 4.4, 4.332323232323232)","(2.45, 3.1, 3.0846846846846847)","(8.0, 11.0, 10.666666666666666)","(9.0, 11.5, 11.2)","(6.0, 6.8, 6.72)","(11.0, 14.5, 13.140625)","(21.0, 28.0, 26.571428571428573)","(101.0, 230.0, 213.33333333333334)"
07-01-2023 16:01:07.236270,"(3.9, 4.4, 4.322093023255814)","(2.45, 3.1, 3.0846846846846847)","(8.0, 11.0, 10.666666666666666)","(9.0, 11.5, 11.2)","(6.0, 6.8, 6.741176470588235)","(11.0, 14.5, 13.140625)","(21.0, 28.0, 26.571428571428573)","(101.0, 230.0, 220.9090909090909)"
07-01-2023 16:01:08.539032,"(3.9, 4.4, 4.322093023255814)","(2.45, 3.1, 3.0841121495327104)","(8.0, 11.0, 10.67741935483871)","(9.0, 11.5, 11.125)","(6.0, 6.8, 6.7444444444444445)","(11.0, 14.5, 13.096774193548388)","(21.0, 28.0, 26.571428571428573)","(101.0, 230.0, 210.0)"
07-01-2023 16:01:10.016771,"(3.9, 4.4, 4.322093023255814)","(2.45, 3.1, 3.1261682242990654)","(8.0, 11.0, 10.75)","(9.0, 11.5, 11.208333333333334)","(6.0, 6.8, 6.514285714285714)","(11.0, 14.5, 13.658536585365853)","(21.0, 28.0, 26.444444444444443)","(101.0, 230.0, 153.33333333333334)"
07-01-2023 16:01:11.368078,"(3.9, 4.4, 4.322093023255814)","(2.45, 3.15, 3.1130434782608694)","(8.0, 11.0, 10.75)","(9.0, 11.5, 11.088235294117647)","(6.0, 6.6, 6.45)","(11.0, 14.5, 13.658536585365853)","(21.0, 28.0, 26.444444444444443)","(101.0, 220.0, 215.71428571428572)"
07-01-2023 16:01:12.940344,"(3.9, 4.4, 4.322093023255814)","(2.45, 3.15, 3.1130434782608694)","(8.0, 11.0, 10.75)","(9.0, 11.5, 11.033333333333333)","(6.0, 6.6, 6.45)","(11.0, 14.5, 13.658536585365853)","(21.0, 28.0, 26.444444444444443)","(101.0, 230.0, 170.0)"
07-01-2023 16:01:14.808108,"(3.9, 4.4, 4.322093023255814)","(2.45, 3.15, 3.1130434782608694)","(8.0, 11.0, 10.916666666666666)","(9.0, 11.5, 10.277272727272727)","(6.0, 6.6, 6.557142857142857)","(11.0, 14.5, 13.569148936170212)","(21.0, 28.0, 25.75)","(101.0, 230.0, 215.0)"
07-01-2023 16:01:16.975806,"(3.9, 4.4, 4.364571428571429)","(2.45, 3.3, 3.2114754098360656)","(8.0, 11.0, 11.115384615384615)","(9.0, 10.5, 10.243243243243244)","(6.0, 6.6, 6.676923076923076)","(11.0, 14.5, 13.605263157894736)","(21.0, 27.0, 26.043478260869566)","(101.0, 230.0, 211.42857142857142)"
07-01-2023 16:01:18.503170,"(3.9, 4.4, 4.329142857142857)","(2.45, 3.3, 3.2114754098360656)","(8.0, 11.5, 11.115384615384615)","(9.0, 10.5, 10.243243243243244)","(6.0, 6.8, 6.676923076923076)","(11.0, 14.0, 13.605263157894736)","(21.0, 27.0, 26.043478260869566)","(101.0, 220.0, 211.42857142857142)"
07-01-2023 16:01:20.362936,"(3.9, 4.4, 4.329142857142857)","(2.45, 3.3, 3.233606557377049)","(8.0, 11.5, 11.016129032258064)","(9.0, 10.5, 10.088235294117647)","(6.0, 6.8, 6.711111111111111)","(11.0, 14.0, 13.9)","(21.0, 27.0, 26.043478260869566)","(101.0, 370.0, 352.0)"
07-01-2023 16:01:21.805024,"(3.9, 4.4, 4.2176470588235295)","(2.45, 3.3, 3.2394736842105263)","(8.0, 11.5, 11.176470588235293)","(9.0, 10.5, 9.73846153846154)","(6.0, 6.8, 6.711111111111111)","(11.0, 14.0, 13.9)","(21.0, 27.0, 26.043478260869566)","(91.0, 370.0, 290.0)"
07-01-2023 16:01:23.112451,"(3.9, 4.4, 4.3088235294117645)","(2.45, 3.3, 3.2394736842105263)","(8.0, 11.5, 11.231707317073171)","(9.0, 9.8, 9.758823529411766)","(6.0, 6.8, 6.6877192982456135)","(11.0, 14.0, 13.9)","(21.0, 27.0, 25.88888888888889)","(91.0, 370.0, 263.3333333333333)"
07-01-2023 16:01:24.453494,"(3.9, 4.3, 4.263694267515923)","(2.45, 3.3, 3.265625)","(8.0, 11.5, 11.231707317073171)","(9.0, 9.8, 9.758823529411766)","(6.0, 6.8, 6.64390243902439)","(11.0, 14.0, 13.9)","(21.0, 27.0, 25.88888888888889)","(91.0, 370.0, 263.3333333333333)"
07-01-2023 16:01:25.819173,"(3.8, 4.3, 4.263694267515923)","(2.5, 3.3, 3.275)","(8.0, 11.5, 11.231707317073171)","(8.5, 9.8, 9.758823529411766)","(6.0, 6.8, 6.64390243902439)","(11.0, 14.0, 13.75)","(21.0, 27.0, 25.545454545454547)","(101.0, 370.0, 263.3333333333333)"
07-01-2023 16:01:27.246423,"(3.8, 4.3, 4.263694267515923)","(2.5, 3.3, 3.275)","(8.0, 11.5, 11.231707317073171)","(8.5, 9.8, 9.758823529411766)","(6.0, 6.8, 6.64390243902439)","(11.0, 14.0, 13.925)","(21.0, 27.0, 25.545454545454547)","(101.0, 370.0, 260.0)"
07-01-2023 16:01:28.541154,"(3.9, 4.3, 4.263694267515923)","(2.5, 3.3, 3.275)","(8.0, 11.5, 11.231707317073171)","(8.5, 9.8, 9.758823529411766)","(6.0, 6.8, 6.64390243902439)","(11.0, 14.0, 13.925)","(21.0, 27.0, 25.545454545454547)","(101.0, 360.0, 260.0)"
07-01-2023 16:01:29.915184,"(3.9, 4.3, 4.263694267515923)","(2.5, 3.3, 3.275)","(8.0, 11.5, 11.26595744680851)","(8.5, 9.8, 9.758823529411766)","(6.0, 6.8, 6.627027027027027)","(11.0, 14.0, 13.946428571428571)","(21.0, 27.0, 25.22222222222222)","(101.0, 360.0, 260.0)"
07-01-2023 16:01:31.259150,"(3.9, 4.3, 4.247619047619048)","(2.5, 3.3, 3.275)","(8.0, 11.5, 11.26595744680851)","(8.5, 9.8, 9.815999999999999)","(6.0, 6.8, 6.627027027027027)","(11.0, 14.0, 13.946428571428571)","(21.0, 27.0, 25.22222222222222)","(101.0, 360.0, 260.0)"
07-01-2023 16:01:32.646988,"(3.8, 4.3, 4.247619047619048)","(2.6, 3.3, 3.275)","(8.0, 11.5, 11.217948717948717)","(8.5, 10.0, 9.77)","(5.5, 6.8, 6.637037037037037)","(11.0, 14.0, 13.75)","(21.0, 27.0, 25.22222222222222)","(101.0, 360.0, 260.0)"
07-01-2023 16:01:34.001497,"(3.8, 4.3, 4.247619047619048)","(2.6, 3.3, 3.275)","(8.0, 11.5, 11.26086956521739)","(8.5, 10.0, 9.7125)","(5.5, 6.8, 6.476470588235294)","(11.0, 14.0, 13.916666666666666)","(21.0, 27.0, 25.4)","(101.0, 360.0, 260.0)"
07-01-2023 16:01:35.293655,"(3.8, 4.3, 4.247619047619048)","(2.6, 3.3, 3.275)","(8.0, 11.5, 11.26086956521739)","(8.5, 10.0, 9.7125)","(5.5, 6.6, 6.466666666666667)","(11.0, 14.0, 13.928571428571429)","(21.0, 27.0, 25.4)","(101.0, 360.0, 260.0)"
07-01-2023 16:01:36.641287,"(3.8, 4.3, 4.247619047619048)","(2.6, 3.3, 3.296)","(8.0, 11.5, 11.296296296296296)","(8.5, 10.0, 9.911538461538463)","(5.5, 6.6, 6.466666666666667)","(11.0, 14.0, 13.928571428571429)","(21.0, 27.0, 25.285714285714285)","(101.0, 360.0, 260.0)"
07-01-2023 16:01:37.985052,"(3.8, 4.3, 4.210569105691057)","(2.6, 3.35, 3.303225806451613)","(8.0, 11.5, 11.448275862068966)","(8.5, 10.0, 9.924590163934427)","(5.5, 6.6, 6.3983739837398375)","(11.0, 14.0, 13.928571428571429)","(21.0, 27.0, 25.285714285714285)","(101.0, 360.0, 260.0)"
07-01-2023 16:01:39.286064,"(3.8, 4.3, 4.210588235294117)","(2.6, 3.35, 3.3111111111111113)","(8.0, 11.5, 11.464285714285714)","(8.5, 10.0, 9.924590163934427)","(5.5, 6.6, 6.356213017751479)","(11.0, 14.0, 13.928571428571429)","(21.0, 27.0, 25.5)","(101.0, 360.0, 260.0)"
07-01-2023 16:01:40.328769,"(3.8, 4.3, 4.197297297297297)","(2.6, 3.35, 3.3111111111111113)","(8.0, 11.5, 11.464285714285714)","(8.5, 10.0, 9.913207547169812)","(5.5, 6.6, 6.356213017751479)","(11.0, 14.0, 13.928571428571429)","(21.0, 27.0, 25.5)","(101.0, 360.0, 260.0)"
07-01-2023 16:01:41.581667,"(3.8, 4.2, 4.191525423728813)","(2.6, 3.35, 3.2693181818181816)","(8.0, 11.5, 11.464285714285714)","(8.5, 10.0, 9.913207547169812)","(5.5, 6.6, 6.411009174311927)","(11.0, 14.0, 13.944444444444445)","(21.0, 27.0, 25.5)","(101.0, 360.0, 260.0)"
07-01-2023 16:01:42.998217,"(3.8, 4.2, 4.1923076923076925)","(2.6, 3.3, 3.2758064516129033)","(8.0, 11.5, 11.456521739130435)","(8.5, 10.0, 9.895652173913044)","(5.5, 6.6, 6.411009174311927)","(11.0, 14.0, 13.944444444444445)","(21.0, 27.0, 25.5)","(101.0, 360.0, 260.0)"
07-01-2023 16:01:44.325807,"(3.8, 4.2, 4.192105263157895)","(2.6, 3.3, 3.343103448275862)","(8.5, 11.5, 11.466666666666667)","(8.5, 10.0, 9.808)","(5.5, 6.6, 6.32952380952381)","(11.0, 14.0, 13.944444444444445)","(21.0, 27.0, 26.333333333333332)","(101.0, 360.0, 235.0)"
07-01-2023 16:01:45.616033,"(3.8, 4.3, 4.199115044247788)","(2.6, 3.4, 3.3533333333333335)","(8.5, 11.5, 11.466666666666667)","(8.5, 10.0, 9.807142857142857)","(5.5, 6.4, 6.3274509803921575)","(11.0, 14.0, 13.944444444444445)","(21.0, 27.0, 26.333333333333332)","(101.0, 360.0, 280.0)"
07-01-2023 16:01:46.965415,"(3.8, 4.3, 4.199115044247788)","(2.6, 3.4, 3.341463414634146)","(8.5, 11.5, 11.466666666666667)","(8.5, 10.0, 9.563636363636364)","(5.5, 6.4, 6.322916666666667)","(11.0, 14.0, 13.933333333333334)","(21.0, 27.0, 26.35)","(101.0, 350.0, 280.0)"
07-01-2023 16:01:48.240151,"(3.8, 4.3, 4.199115044247788)","(2.6, 3.4, 3.344736842105263)","(8.5, 11.5, 11.1)","(8.5, 9.8, 9.482758620689655)","(5.5, 6.4, 6.322916666666667)","(11.0, 14.0, 13.933333333333334)","(21.0, 28.0, 25.8)","(101.0, 350.0, 280.0)"
07-01-2023 16:01:49.603862,"(3.8, 4.3, 4.199115044247788)","(2.6, 3.4, 3.393181818181818)","(8.5, 11.5, 11.1)","(8.5, 9.8, 9.64)","(5.5, 6.4, 6.301724137931035)","(11.0, 14.0, 13.947368421052632)","(21.0, 28.0, 25.666666666666668)","(101.0, 350.0, 280.0)"
07-01-2023 16:01:50.913268,"(3.8, 4.3, 4.199115044247788)","(2.6, 3.4, 3.393181818181818)","(8.5, 11.5, 11.1)","(8.5, 9.8, 9.514285714285714)","(5.5, 6.4, 6.273118279569893)","(11.0, 14.0, 13.961538461538462)","(21.0, 28.0, 25.666666666666668)","(101.0, 350.0, 256.6666666666667)"
07-01-2023 16:01:52.231308,"(3.8, 4.3, 4.199115044247788)","(2.6, 3.4, 3.393181818181818)","(8.5, 11.5, 11.011904761904763)","(8.5, 9.8, 9.497297297297298)","(5.5, 6.4, 6.273118279569893)","(11.0, 14.0, 13.961538461538462)","(21.0, 28.0, 25.666666666666668)","(101.0, 350.0, 256.6666666666667)"
07-01-2023 16:01:53.645017,"(3.8, 4.2, 4.191803278688525)","(2.6, 3.4, 3.393181818181818)","(8.5, 12.0, 11.452380952380953)","(8.5, 10.0, 9.536363636363637)","(5.5, 6.4, 6.227777777777778)","(11.0, 14.0, 13.961538461538462)","(21.0, 28.0, 25.666666666666668)","(101.0, 350.0, 256.6666666666667)"
07-01-2023 16:01:54.904815,"(3.8, 4.3, 4.197391304347826)","(2.6, 3.4, 3.393181818181818)","(8.5, 11.5, 11.452380952380953)","(8.5, 10.0, 9.536363636363637)","(5.5, 6.4, 6.227777777777778)","(11.0, 14.0, 13.944444444444445)","(21.0, 28.0, 25.9)","(101.0, 350.0, 256.6666666666667)"
07-01-2023 16:01:56.126590,"(3.8, 4.2, 4.184848484848485)","(2.6, 3.4, 3.384375)","(8.5, 11.5, 11.452380952380953)","(8.5, 10.0, 9.492307692307692)","(5.5, 6.4, 6.227397260273973)","(11.0, 14.0, 13.944444444444445)","(21.0, 28.0, 25.9)","(101.0, 350.0, 256.6666666666667)"
07-01-2023 16:01:57.306203,"(3.8, 4.2, 4.184848484848485)","(2.6, 3.4, 3.3704545454545456)","(8.5, 11.5, 11.452380952380953)","(8.5, 10.0, 9.492307692307692)","(5.5, 6.4, 6.227397260273973)","(11.0, 14.0, 13.944444444444445)","(21.0, 28.0, 25.666666666666668)","(101.0, 360.0, 322.5)"
07-01-2023 16:01:58.631932,"(3.8, 4.2, 4.182352941176471)","(2.6, 3.4, 3.3704545454545456)","(8.5, 11.5, 11.452380952380953)","(8.5, 10.0, 9.571428571428571)","(5.5, 6.4, 6.227397260273973)","(11.0, 14.0, 13.944444444444445)","(21.0, 28.0, 25.26086956521739)","(101.0, 360.0, 231.42857142857142)"
07-01-2023 16:02:00.025525,"(3.7, 4.2, 4.182352941176471)","(2.6, 3.4, 3.3694444444444445)","(8.5, 11.5, 11.441176470588236)","(8.5, 10.0, 9.689655172413794)","(5.5, 6.4, 6.141935483870968)","(11.0, 14.0, 13.947368421052632)","(21.0, 28.0, 25.3)","(101.0, 360.0, 225.55555555555554)"
07-01-2023 16:02:01.570696,"(3.7, 4.2, 4.167058823529412)","(2.6, 3.4, 3.3694444444444445)","(8.5, 11.5, 11.43939393939394)","(8.5, 10.0, 9.68695652173913)","(5.5, 6.2, 6.141935483870968)","(11.0, 14.0, 13.947368421052632)","(21.0, 28.0, 25.652173913043477)","(101.0, 350.0, 286.3636363636364)"
