,Did You Decide,Chosen Eagle,Dominators Girl,Fanciful Flying,Zewinna,Rockem Baby,Heavens Miracle,Magic Typhoon,Shamzou
07-12-2022 19:24:58.411997,"(3.6, 5.3, 5.207692307692308)","(8.0, 11.0, 10.138461538461538)","(4.8, 5.6, 5.583333333333333)","(14.0, 21.0, 20.5)","(3.9, 4.8, 4.746666666666666)","(21.0, 34.0, 30.0)","(7.5, 10.0, 9.446153846153846)","(7.5, 9.4, 9.258064516129032)","(61.0, 180.0, 162.85714285714286)"
07-12-2022 19:24:59.616318,"(3.6, 5.3, 5.207692307692308)","(8.0, 11.0, 9.784)","(4.8, 5.6, 5.583333333333333)","(14.0, 21.0, 20.5)","(3.9, 4.8, 4.746666666666666)","(21.0, 34.0, 28.4)","(7.5, 10.0, 9.446153846153846)","(7.5, 9.4, 9.258064516129032)","(61.0, 180.0, 162.85714285714286)"
07-12-2022 19:25:00.914147,"(3.6, 5.3, 5.207692307692308)","(8.0, 10.0, 9.463157894736842)","(4.8, 5.6, 5.583333333333333)","(14.0, 21.0, 20.5)","(3.9, 4.8, 4.746666666666666)","(21.0, 32.0, 27.8)","(7.5, 10.0, 9.446153846153846)","(7.5, 9.4, 9.258064516129032)","(61.0, 180.0, 162.85714285714286)"
07-12-2022 19:25:02.151421,"(3.7, 5.3, 5.207692307692308)","(8.0, 10.0, 9.463157894736842)","(4.8, 5.6, 5.583333333333333)","(14.0, 21.0, 20.5)","(3.9, 4.8, 4.746666666666666)","(21.0, 32.0, 26.6)","(7.5, 10.0, 9.446153846153846)","(7.5, 9.4, 9.258064516129032)","(61.0, 180.0, 160.0)"
07-12-2022 19:25:03.685940,"(3.7, 5.3, 5.166666666666666)","(8.0, 10.0, 9.49)","(4.8, 5.6, 5.55)","(14.0, 21.0, 20.11764705882353)","(3.9, 4.8, 4.714285714285714)","(21.0, 32.0, 29.583333333333336)","(7.5, 10.0, 9.446153846153846)","(7.5, 9.4, 9.210526315789473)","(61.0, 180.0, 162.5)"
07-12-2022 19:25:04.903490,"(3.7, 5.3, 5.166666666666666)","(8.0, 10.0, 9.533333333333333)","(4.8, 5.6, 5.6571428571428575)","(14.0, 21.0, 20.11764705882353)","(3.9, 4.8, 4.714285714285714)","(21.0, 30.0, 26.666666666666668)","(7.5, 10.0, 9.446153846153846)","(7.5, 9.4, 9.210526315789473)","(61.0, 180.0, 155.71428571428572)"
07-12-2022 19:25:06.310189,"(3.7, 5.3, 5.166666666666666)","(8.0, 9.8, 9.533333333333333)","(4.8, 5.7, 5.6571428571428575)","(14.0, 21.0, 20.11764705882353)","(3.9, 4.8, 4.714285714285714)","(21.0, 32.0, 27.2)","(7.5, 10.0, 9.446153846153846)","(7.5, 9.4, 9.210526315789473)","(61.0, 170.0, 155.71428571428572)"
07-12-2022 19:25:07.691611,"(3.7, 5.3, 5.166666666666666)","(8.0, 9.8, 9.533333333333333)","(4.8, 5.7, 5.6571428571428575)","(14.0, 21.0, 20.11764705882353)","(3.9, 4.8, 4.678571428571429)","(21.0, 32.0, 27.2)","(7.5, 10.0, 9.52)","(7.5, 9.4, 9.210526315789473)","(61.0, 170.0, 155.0)"
07-12-2022 19:25:09.216734,"(3.7, 5.3, 5.166666666666666)","(8.0, 9.8, 9.533333333333333)","(4.8, 5.7, 5.6571428571428575)","(14.0, 21.0, 20.11764705882353)","(3.8, 5.0, 4.75)","(21.0, 32.0, 27.2)","(7.5, 10.0, 9.52)","(7.5, 9.4, 9.210526315789473)","(61.0, 170.0, 155.71428571428572)"
07-12-2022 19:25:10.731384,"(3.7, 5.3, 5.166666666666666)","(8.0, 9.8, 9.533333333333333)","(4.8, 5.7, 5.6571428571428575)","(14.0, 21.0, 20.11764705882353)","(3.8, 5.0, 4.714285714285714)","(21.0, 32.0, 26.666666666666668)","(7.5, 10.0, 9.25)","(7.5, 9.4, 9.256)","(61.0, 170.0, 155.71428571428572)"
07-12-2022 19:25:12.073962,"(3.7, 5.3, 5.166666666666666)","(8.0, 9.8, 9.533333333333333)","(4.8, 5.7, 5.6571428571428575)","(14.0, 21.0, 20.11764705882353)","(3.8, 5.0, 4.714285714285714)","(21.0, 32.0, 26.666666666666668)","(7.5, 10.0, 9.181818181818182)","(7.5, 9.4, 9.256)","(61.0, 170.0, 155.0)"
07-12-2022 19:25:13.270967,"(3.7, 5.3, 5.166666666666666)","(8.0, 9.8, 9.763636363636364)","(4.8, 5.7, 5.6571428571428575)","(14.0, 21.0, 19.846153846153847)","(3.8, 5.0, 4.827272727272727)","(21.0, 32.0, 26.666666666666668)","(7.5, 10.0, 9.357142857142858)","(7.5, 9.4, 9.256)","(61.0, 170.0, 155.0)"
07-12-2022 19:25:14.513057,"(3.7, 5.3, 5.166666666666666)","(8.0, 9.8, 9.763636363636364)","(4.8, 5.7, 5.6571428571428575)","(14.0, 20.0, 19.846153846153847)","(3.8, 4.9, 4.827272727272727)","(21.0, 32.0, 26.666666666666668)","(7.5, 10.0, 9.181818181818182)","(7.5, 9.4, 9.264)","(61.0, 170.0, 155.0)"
07-12-2022 19:25:15.870235,"(3.7, 5.3, 5.166666666666666)","(8.0, 9.8, 9.763636363636364)","(4.8, 5.7, 5.6571428571428575)","(14.0, 20.0, 19.846153846153847)","(3.8, 4.9, 4.827272727272727)","(21.0, 32.0, 26.666666666666668)","(7.5, 10.0, 9.181818181818182)","(7.5, 9.4, 9.264)","(61.0, 170.0, 155.71428571428572)"
07-12-2022 19:25:17.172012,"(3.7, 5.3, 5.166666666666666)","(8.0, 9.8, 9.763636363636364)","(4.8, 5.7, 5.6571428571428575)","(14.0, 20.0, 19.6)","(3.8, 4.9, 4.827272727272727)","(21.0, 32.0, 26.666666666666668)","(7.5, 10.0, 9.181818181818182)","(7.5, 9.4, 9.264)","(61.0, 170.0, 155.71428571428572)"
07-12-2022 19:25:18.396887,"(3.7, 5.3, 5.166666666666666)","(8.0, 9.8, 9.763636363636364)","(4.8, 5.7, 5.6571428571428575)","(14.0, 20.0, 19.6)","(3.8, 4.9, 4.827272727272727)","(21.0, 32.0, 26.666666666666668)","(7.5, 10.0, 9.181818181818182)","(7.5, 9.4, 9.264)","(61.0, 170.0, 155.0)"
07-12-2022 19:25:19.588090,"(3.7, 5.3, 5.166666666666666)","(8.0, 9.8, 9.763636363636364)","(4.8, 5.7, 5.6571428571428575)","(14.0, 20.0, 19.6)","(3.8, 4.9, 4.827272727272727)","(21.0, 32.0, 26.666666666666668)","(7.5, 10.0, 9.181818181818182)","(7.5, 9.4, 9.264)","(61.0, 170.0, 155.71428571428572)"
07-12-2022 19:25:20.830249,"(3.7, 5.3, 5.166666666666666)","(8.0, 9.8, 9.763636363636364)","(4.8, 5.7, 5.6571428571428575)","(14.0, 20.0, 19.454545454545453)","(3.8, 4.9, 4.827272727272727)","(21.0, 32.0, 26.666666666666668)","(7.5, 10.0, 9.181818181818182)","(7.5, 9.4, 9.264)","(61.0, 170.0, 155.71428571428572)"
07-12-2022 19:25:21.973335,"(3.7, 5.3, 5.166666666666666)","(8.0, 9.8, 9.763636363636364)","(4.8, 5.7, 5.6571428571428575)","(14.0, 20.0, 19.454545454545453)","(3.8, 4.9, 4.714285714285714)","(21.0, 32.0, 26.666666666666668)","(7.5, 10.0, 9.181818181818182)","(7.5, 9.4, 9.264)","(61.0, 170.0, 155.71428571428572)"
07-12-2022 19:25:23.114266,"(3.7, 5.3, 5.166666666666666)","(8.0, 9.8, 9.763636363636364)","(4.8, 5.7, 5.6571428571428575)","(14.0, 20.0, 19.548387096774192)","(3.8, 5.0, 4.7272727272727275)","(21.0, 32.0, 27.2)","(7.5, 10.0, 9.181818181818182)","(7.5, 9.4, 9.264)","(61.0, 170.0, 155.0)"
07-12-2022 19:25:24.373380,"(3.7, 5.3, 5.166666666666666)","(8.0, 9.8, 9.755555555555556)","(4.8, 5.7, 5.6571428571428575)","(14.0, 20.0, 19.2)","(3.8, 5.0, 4.7272727272727275)","(21.0, 32.0, 27.2)","(7.5, 10.0, 9.181818181818182)","(7.5, 9.4, 9.264)","(61.0, 170.0, 130.0)"
07-12-2022 19:25:25.625068,"(3.7, 5.3, 5.166666666666666)","(8.0, 9.8, 9.755555555555556)","(4.8, 5.7, 5.6571428571428575)","(14.0, 19.5, 19.125)","(3.8, 5.0, 4.7272727272727275)","(21.0, 32.0, 27.2)","(7.5, 10.0, 9.181818181818182)","(7.5, 9.4, 9.264)","(61.0, 170.0, 155.71428571428572)"
07-12-2022 19:25:27.124615,"(3.7, 5.3, 5.166666666666666)","(8.0, 9.8, 9.755555555555556)","(4.8, 5.7, 5.6571428571428575)","(14.0, 19.5, 19.125)","(3.8, 5.0, 4.7272727272727275)","(21.0, 32.0, 27.2)","(7.5, 10.0, 9.181818181818182)","(7.5, 9.4, 9.264)","(61.0, 170.0, 155.71428571428572)"
07-12-2022 19:25:28.339832,"(3.8, 5.3, 5.166666666666666)","(8.0, 9.8, 9.755555555555556)","(4.8, 5.7, 5.6571428571428575)","(14.0, 19.5, 19.125)","(3.8, 5.0, 4.7272727272727275)","(21.0, 32.0, 27.2)","(7.0, 10.0, 9.181818181818182)","(8.0, 9.4, 9.264)","(61.0, 170.0, 155.71428571428572)"
07-12-2022 19:25:29.644202,"(3.8, 5.3, 5.166666666666666)","(8.0, 9.8, 9.755555555555556)","(4.8, 5.7, 5.6571428571428575)","(14.0, 19.5, 19.125)","(3.8, 5.0, 4.76)","(21.0, 32.0, 27.2)","(7.0, 10.0, 9.181818181818182)","(8.0, 9.4, 9.264)","(61.0, 170.0, 155.0)"
07-12-2022 19:25:30.902290,"(3.8, 5.3, 5.166666666666666)","(8.0, 9.8, 9.755555555555556)","(4.8, 5.7, 5.6571428571428575)","(14.0, 19.5, 19.333333333333332)","(3.8, 5.0, 4.76)","(21.0, 32.0, 27.2)","(7.0, 10.0, 9.181818181818182)","(8.0, 9.4, 9.264)","(61.0, 170.0, 130.0)"
07-12-2022 19:25:32.127270,"(3.8, 5.3, 5.166666666666666)","(8.0, 9.8, 9.755555555555556)","(4.8, 5.7, 5.6571428571428575)","(14.0, 19.5, 19.0)","(3.8, 5.0, 4.7176470588235295)","(21.0, 32.0, 27.2)","(7.0, 10.0, 9.4)","(8.0, 9.4, 9.264)","(61.0, 170.0, 130.0)"
07-12-2022 19:25:33.293104,"(3.8, 5.3, 5.166666666666666)","(8.0, 9.8, 9.755555555555556)","(4.8, 5.7, 5.6571428571428575)","(14.0, 19.5, 19.0)","(3.8, 5.0, 4.6952380952380945)","(21.0, 32.0, 27.2)","(7.0, 10.0, 9.4)","(8.0, 9.4, 9.264)","(61.0, 170.0, 155.0)"
07-12-2022 19:25:34.617355,"(3.8, 5.3, 5.166666666666666)","(8.0, 9.8, 9.755555555555556)","(4.8, 5.7, 5.6571428571428575)","(14.0, 19.5, 18.833333333333332)","(3.8, 5.0, 4.6952380952380945)","(21.0, 32.0, 27.2)","(7.0, 10.0, 9.600000000000001)","(8.0, 9.4, 9.264)","(61.0, 170.0, 160.76923076923077)"
07-12-2022 19:25:35.728047,"(3.8, 5.3, 5.166666666666666)","(8.0, 9.8, 9.755555555555556)","(4.8, 5.7, 5.6571428571428575)","(14.0, 19.5, 18.833333333333332)","(3.8, 5.0, 4.6952380952380945)","(21.0, 32.0, 26.428571428571427)","(7.0, 9.8, 9.600000000000001)","(8.0, 9.4, 9.275862068965518)","(61.0, 170.0, 160.76923076923077)"
07-12-2022 19:25:36.827436,"(3.8, 5.3, 5.166666666666666)","(8.0, 9.8, 9.755555555555556)","(4.8, 5.7, 5.6571428571428575)","(14.0, 19.5, 18.833333333333332)","(3.8, 5.0, 4.6952380952380945)","(21.0, 29.0, 26.428571428571427)","(7.0, 9.8, 9.600000000000001)","(8.0, 9.4, 9.275862068965518)","(61.0, 170.0, 155.0)"
07-12-2022 19:25:37.878554,"(3.8, 5.3, 5.166666666666666)","(8.0, 9.8, 9.755555555555556)","(4.8, 5.7, 5.6571428571428575)","(14.0, 19.5, 18.833333333333332)","(3.8, 5.0, 4.6952380952380945)","(21.0, 29.0, 26.428571428571427)","(7.0, 9.8, 9.600000000000001)","(8.0, 9.4, 9.275862068965518)","(61.0, 170.0, 130.0)"
07-12-2022 19:25:38.936381,"(3.8, 5.3, 5.166666666666666)","(8.0, 9.8, 9.755555555555556)","(4.8, 5.7, 5.6571428571428575)","(14.0, 19.5, 18.833333333333332)","(3.8, 5.0, 4.6952380952380945)","(21.0, 29.0, 26.428571428571427)","(7.0, 9.8, 9.600000000000001)","(8.0, 9.4, 9.282352941176471)","(61.0, 170.0, 130.0)"
07-12-2022 19:25:40.099540,"(3.8, 5.3, 5.166666666666666)","(8.0, 9.8, 9.755555555555556)","(4.8, 5.7, 5.6571428571428575)","(14.0, 19.5, 18.833333333333332)","(3.8, 5.0, 4.6952380952380945)","(21.0, 29.0, 26.428571428571427)","(7.0, 9.8, 9.600000000000001)","(8.0, 9.4, 9.282352941176471)","(61.0, 170.0, 130.0)"
07-12-2022 19:25:41.217313,"(3.8, 5.3, 5.166666666666666)","(8.0, 9.8, 9.755555555555556)","(4.8, 5.7, 5.6571428571428575)","(14.0, 19.5, 18.833333333333332)","(3.8, 5.0, 4.6952380952380945)","(21.0, 29.0, 26.428571428571427)","(7.0, 9.8, 9.600000000000001)","(8.0, 9.4, 9.282352941176471)","(61.0, 170.0, 155.0)"
07-12-2022 19:25:42.295479,"(3.8, 5.3, 5.166666666666666)","(8.0, 9.8, 9.755555555555556)","(4.8, 5.7, 5.6571428571428575)","(14.0, 19.5, 18.833333333333332)","(3.8, 5.0, 4.6952380952380945)","(21.0, 29.0, 26.428571428571427)","(7.0, 9.8, 9.600000000000001)","(8.0, 9.4, 9.296)","(61.0, 170.0, 155.0)"
07-12-2022 19:25:43.449474,"(3.8, 5.3, 5.166666666666666)","(8.0, 9.8, 9.755555555555556)","(4.8, 5.7, 5.6571428571428575)","(14.0, 19.5, 18.833333333333332)","(3.8, 5.0, 4.6952380952380945)","(21.0, 29.0, 26.3)","(7.0, 9.8, 9.600000000000001)","(8.0, 9.4, 9.194736842105263)","(61.0, 170.0, 155.0)"
07-12-2022 19:25:44.609584,"(3.8, 5.3, 5.166666666666666)","(8.0, 9.8, 9.755555555555556)","(4.8, 5.7, 5.6571428571428575)","(14.0, 19.5, 18.833333333333332)","(3.8, 5.0, 4.6952380952380945)","(21.0, 29.0, 26.3)","(7.0, 9.8, 9.600000000000001)","(8.0, 9.2, 9.194594594594594)","(61.0, 170.0, 130.0)"
07-12-2022 19:25:45.644275,"(3.8, 5.3, 5.166666666666666)","(8.0, 9.8, 9.755555555555556)","(4.8, 5.7, 5.6571428571428575)","(14.0, 19.5, 18.833333333333332)","(3.8, 5.0, 4.6952380952380945)","(21.0, 29.0, 26.3)","(7.0, 9.8, 9.600000000000001)","(8.0, 9.2, 9.194594594594594)","(61.0, 170.0, 130.0)"
07-12-2022 19:25:46.691195,"(3.8, 5.3, 5.166666666666666)","(8.0, 9.8, 9.755555555555556)","(4.8, 5.7, 5.6571428571428575)","(14.0, 19.5, 18.833333333333332)","(3.8, 5.0, 4.6952380952380945)","(21.0, 29.0, 26.3)","(7.0, 9.8, 9.600000000000001)","(8.0, 9.2, 9.194594594594594)","(61.0, 170.0, 155.0)"
07-12-2022 19:25:47.723620,"(3.8, 5.3, 5.166666666666666)","(8.0, 9.8, 9.755555555555556)","(4.8, 5.7, 5.6571428571428575)","(14.0, 19.5, 18.833333333333332)","(3.8, 5.0, 4.6952380952380945)","(21.0, 29.0, 26.3)","(7.0, 9.8, 9.5)","(8.0, 9.2, 9.194594594594594)","(61.0, 170.0, 155.0)"
07-12-2022 19:25:48.879425,"(3.8, 5.3, 5.166666666666666)","(8.0, 9.8, 9.755555555555556)","(4.8, 5.7, 5.6571428571428575)","(14.0, 19.5, 18.833333333333332)","(3.8, 5.0, 4.6952380952380945)","(21.0, 29.0, 26.3)","(7.0, 10.0, 9.5)","(8.0, 9.2, 9.194594594594594)","(61.0, 170.0, 160.76923076923077)"
07-12-2022 19:25:50.168239,"(3.8, 5.3, 5.166666666666666)","(8.0, 9.8, 9.755555555555556)","(4.8, 5.7, 5.6571428571428575)","(14.0, 19.5, 18.833333333333332)","(3.8, 5.0, 4.7176470588235295)","(21.0, 29.0, 26.3)","(7.0, 10.0, 9.5)","(8.0, 9.2, 9.194594594594594)","(61.0, 170.0, 160.76923076923077)"
07-12-2022 19:25:51.336276,"(3.8, 5.3, 5.166666666666666)","(8.0, 9.8, 9.755555555555556)","(4.8, 5.7, 5.6571428571428575)","(14.0, 19.5, 18.833333333333332)","(3.8, 5.0, 4.7176470588235295)","(21.0, 29.0, 26.3)","(7.0, 10.0, 9.5)","(8.0, 9.2, 9.194594594594594)","(61.0, 170.0, 155.0)"
07-12-2022 19:25:52.765967,"(3.8, 5.3, 5.166666666666666)","(8.0, 9.8, 9.755555555555556)","(4.8, 5.7, 5.691428571428571)","(14.0, 19.5, 18.833333333333332)","(3.8, 5.0, 4.7176470588235295)","(21.0, 29.0, 26.3)","(7.0, 10.0, 9.5)","(8.0, 9.2, 9.194594594594594)","(61.0, 170.0, 155.0)"
07-12-2022 19:25:53.984155,"(3.8, 5.3, 5.166666666666666)","(8.0, 9.8, 9.755555555555556)","(4.8, 5.7, 5.691428571428571)","(14.0, 19.5, 18.833333333333332)","(3.8, 5.0, 4.7176470588235295)","(21.0, 29.0, 26.3)","(7.0, 10.0, 9.5)","(8.0, 9.2, 9.144)","(61.0, 170.0, 130.0)"
07-12-2022 19:25:55.183107,"(3.8, 5.3, 5.166666666666666)","(8.0, 9.8, 9.755555555555556)","(4.8, 5.7, 5.691428571428571)","(14.0, 19.5, 18.833333333333332)","(3.8, 5.0, 4.7176470588235295)","(21.0, 29.0, 26.3)","(7.0, 10.0, 9.5)","(8.0, 9.2, 9.144)","(61.0, 170.0, 130.0)"
07-12-2022 19:25:56.535588,"(3.8, 5.3, 5.166666666666666)","(8.0, 9.8, 9.755555555555556)","(4.8, 5.7, 5.678571428571429)","(14.0, 19.5, 18.833333333333332)","(3.8, 5.0, 4.7176470588235295)","(21.0, 29.0, 26.3)","(7.0, 10.0, 9.5)","(8.0, 9.2, 9.144)","(61.0, 170.0, 155.0)"
07-12-2022 19:25:57.662349,"(3.8, 5.3, 5.166666666666666)","(8.0, 9.8, 9.755555555555556)","(4.8, 5.7, 5.678571428571429)","(14.0, 19.5, 19.214285714285715)","(3.8, 5.0, 4.7176470588235295)","(21.0, 29.0, 26.3)","(7.0, 10.0, 9.5)","(8.0, 9.2, 9.144)","(61.0, 170.0, 160.76923076923077)"
07-12-2022 19:25:58.746770,"(3.8, 5.3, 5.166666666666666)","(8.0, 9.8, 9.755555555555556)","(4.8, 5.7, 5.678571428571429)","(14.0, 19.5, 19.214285714285715)","(3.8, 5.0, 4.7176470588235295)","(21.0, 29.0, 26.3)","(7.0, 10.0, 9.5)","(8.0, 9.2, 9.144)","(61.0, 170.0, 160.76923076923077)"
07-12-2022 19:25:59.804911,"(3.8, 5.3, 5.166666666666666)","(8.0, 9.8, 9.755555555555556)","(4.8, 5.7, 5.678571428571429)","(14.0, 19.5, 19.214285714285715)","(3.8, 5.0, 4.7176470588235295)","(21.0, 29.0, 26.3)","(7.0, 10.0, 9.5)","(8.0, 9.2, 9.144)","(61.0, 170.0, 155.0)"
07-12-2022 19:26:01.005078,"(3.8, 5.3, 5.166666666666666)","(8.0, 9.8, 9.755555555555556)","(4.8, 5.7, 5.678571428571429)","(14.0, 19.5, 19.214285714285715)","(3.8, 5.0, 4.7176470588235295)","(21.0, 29.0, 26.3)","(7.0, 10.0, 9.538461538461538)","(8.0, 9.2, 9.144)","(61.0, 170.0, 155.0)"
07-12-2022 19:26:02.117906,"(3.8, 5.3, 5.166666666666666)","(8.0, 9.8, 9.755555555555556)","(4.8, 5.7, 5.678571428571429)","(14.0, 19.5, 19.214285714285715)","(3.8, 5.0, 4.7176470588235295)","(21.0, 29.0, 26.3)","(7.0, 10.0, 9.538461538461538)","(8.0, 9.2, 9.144)","(61.0, 170.0, 130.0)"
07-12-2022 19:26:03.207971,"(3.8, 5.3, 5.166666666666666)","(8.0, 9.8, 9.755555555555556)","(4.8, 5.7, 5.678571428571429)","(14.0, 19.5, 19.214285714285715)","(3.8, 5.0, 4.7176470588235295)","(21.0, 29.0, 26.75)","(7.0, 10.0, 9.538461538461538)","(8.0, 9.2, 9.144)","(61.0, 170.0, 155.0)"
07-12-2022 19:26:04.425423,"(3.8, 5.3, 5.166666666666666)","(8.0, 9.8, 9.755555555555556)","(4.8, 5.7, 5.678571428571429)","(14.0, 19.5, 19.214285714285715)","(3.8, 5.0, 4.7176470588235295)","(21.0, 29.0, 26.75)","(7.0, 10.0, 9.538461538461538)","(8.0, 9.2, 9.144)","(61.0, 170.0, 155.0)"
07-12-2022 19:26:05.537654,"(3.8, 5.3, 5.166666666666666)","(8.0, 9.8, 9.755555555555556)","(4.8, 5.7, 5.678571428571429)","(14.0, 19.5, 19.214285714285715)","(3.8, 5.0, 4.7176470588235295)","(21.0, 29.0, 26.75)","(7.0, 10.0, 9.526315789473685)","(8.0, 9.2, 9.144)","(61.0, 170.0, 155.0)"
07-12-2022 19:26:06.638584,"(3.8, 5.3, 5.166666666666666)","(8.0, 9.8, 9.755555555555556)","(4.8, 5.7, 5.678571428571429)","(14.0, 19.5, 19.214285714285715)","(3.8, 5.0, 4.7176470588235295)","(21.0, 29.0, 26.75)","(7.0, 10.0, 9.526315789473685)","(8.0, 9.2, 9.144)","(61.0, 170.0, 155.0)"
07-12-2022 19:26:07.722589,"(3.8, 5.3, 5.199999999999999)","(8.0, 9.8, 9.755555555555556)","(4.8, 5.7, 5.678571428571429)","(14.0, 19.5, 19.214285714285715)","(3.8, 5.0, 4.7176470588235295)","(21.0, 29.0, 26.75)","(7.0, 10.0, 9.538461538461538)","(8.0, 9.2, 9.144)","(61.0, 170.0, 130.0)"
07-12-2022 19:26:08.800916,"(3.8, 5.3, 5.199999999999999)","(8.0, 9.8, 9.755555555555556)","(4.8, 5.7, 5.678571428571429)","(14.0, 19.5, 19.214285714285715)","(3.8, 5.0, 4.7176470588235295)","(21.0, 29.0, 26.75)","(7.0, 10.0, 9.538461538461538)","(8.0, 9.2, 9.144)","(61.0, 170.0, 130.0)"
07-12-2022 19:26:10.344052,"(3.8, 5.3, 5.199999999999999)","(8.0, 9.8, 9.755555555555556)","(4.8, 5.7, 5.678571428571429)","(14.0, 19.5, 19.214285714285715)","(3.8, 5.0, 4.7176470588235295)","(21.0, 29.0, 26.75)","(7.0, 10.0, 9.538461538461538)","(8.0, 9.2, 9.144)","(61.0, 170.0, 155.0)"
07-12-2022 19:26:11.464531,"(3.8, 5.3, 5.199999999999999)","(8.0, 9.8, 9.755555555555556)","(4.8, 5.7, 5.678571428571429)","(14.0, 19.5, 19.214285714285715)","(3.8, 5.0, 4.7176470588235295)","(21.0, 29.0, 26.75)","(7.0, 10.0, 9.538461538461538)","(8.0, 9.2, 9.144)","(61.0, 170.0, 160.76923076923077)"
07-12-2022 19:26:12.665180,"(3.8, 5.3, 5.199999999999999)","(8.0, 9.8, 9.755555555555556)","(4.8, 5.7, 5.678571428571429)","(14.0, 19.5, 19.214285714285715)","(3.8, 5.0, 4.7176470588235295)","(21.0, 29.0, 26.75)","(7.0, 10.0, 9.357142857142858)","(8.0, 9.2, 9.559090909090909)","(61.0, 170.0, 160.76923076923077)"
07-12-2022 19:26:14.109423,"(3.8, 5.3, 5.199999999999999)","(8.0, 9.8, 9.755555555555556)","(4.8, 5.2, 5.275)","(14.0, 19.5, 19.214285714285715)","(3.8, 5.0, 4.7176470588235295)","(21.0, 29.0, 26.75)","(7.0, 10.0, 9.357142857142858)","(8.0, 9.6, 9.52)","(61.0, 170.0, 155.0)"
07-12-2022 19:26:15.309443,"(3.8, 5.3, 5.199999999999999)","(8.0, 9.8, 9.755555555555556)","(4.8, 5.5, 5.275)","(14.0, 19.5, 19.214285714285715)","(3.8, 5.0, 4.766666666666667)","(21.0, 29.0, 26.75)","(7.0, 10.0, 9.357142857142858)","(8.0, 9.6, 9.52)","(61.0, 170.0, 130.0)"
07-12-2022 19:26:16.617398,"(3.8, 5.3, 5.199999999999999)","(8.0, 9.8, 9.755555555555556)","(4.8, 5.5, 5.275)","(14.0, 19.5, 19.214285714285715)","(3.8, 5.0, 4.825)","(21.0, 29.0, 26.75)","(7.0, 10.0, 9.470588235294118)","(8.0, 9.6, 9.52)","(61.0, 170.0, 130.0)"
07-12-2022 19:26:17.909208,"(3.8, 5.3, 5.199999999999999)","(8.0, 9.8, 9.755555555555556)","(4.8, 5.5, 5.275)","(14.0, 19.5, 19.214285714285715)","(3.8, 5.0, 4.825)","(21.0, 29.0, 26.75)","(7.0, 10.0, 9.470588235294118)","(8.0, 9.6, 9.276190476190475)","(61.0, 170.0, 130.0)"
07-12-2022 19:26:19.080104,"(3.8, 5.3, 5.199999999999999)","(8.0, 9.8, 9.755555555555556)","(4.8, 5.5, 5.275)","(14.0, 19.5, 19.214285714285715)","(3.8, 5.0, 4.8352941176470585)","(21.0, 29.0, 26.75)","(7.0, 10.0, 9.470588235294118)","(8.0, 9.6, 9.276190476190475)","(61.0, 170.0, 160.76923076923077)"
07-12-2022 19:26:20.170408,"(3.8, 5.3, 5.199999999999999)","(8.0, 9.8, 9.755555555555556)","(4.8, 5.5, 5.275)","(14.0, 19.5, 19.214285714285715)","(3.8, 5.0, 4.8352941176470585)","(21.0, 29.0, 26.75)","(7.0, 10.0, 9.470588235294118)","(8.0, 9.6, 9.276190476190475)","(61.0, 170.0, 160.76923076923077)"
07-12-2022 19:26:21.304275,"(3.8, 5.3, 5.199999999999999)","(8.0, 9.8, 9.755555555555556)","(4.8, 5.5, 5.275)","(14.0, 19.5, 19.214285714285715)","(3.8, 5.0, 4.872727272727273)","(21.0, 29.0, 26.75)","(7.0, 10.0, 9.470588235294118)","(8.0, 9.6, 9.424137931034483)","(61.0, 170.0, 155.0)"
07-12-2022 19:26:22.458271,"(3.8, 5.3, 5.199999999999999)","(8.0, 9.8, 9.755555555555556)","(4.8, 5.5, 5.457142857142857)","(14.0, 19.5, 19.214285714285715)","(3.8, 5.0, 4.866666666666666)","(21.0, 29.0, 26.75)","(7.0, 10.0, 9.470588235294118)","(8.0, 9.6, 9.424137931034483)","(61.0, 170.0, 155.0)"
07-12-2022 19:26:23.647417,"(3.8, 5.3, 5.199999999999999)","(8.0, 9.8, 9.755555555555556)","(4.8, 5.5, 5.457142857142857)","(14.0, 19.5, 19.214285714285715)","(3.8, 5.0, 4.8)","(21.0, 29.0, 26.75)","(7.0, 10.0, 9.571428571428571)","(8.0, 9.6, 9.39047619047619)","(61.0, 170.0, 130.0)"
07-12-2022 19:26:24.836397,"(3.8, 5.3, 5.199999999999999)","(8.0, 9.8, 9.755555555555556)","(4.8, 5.0, 4.9411764705882355)","(14.0, 21.0, 20.423076923076923)","(3.8, 5.0, 4.911111111111111)","(21.0, 29.0, 26.75)","(7.0, 10.0, 9.399999999999999)","(8.0, 9.4, 9.257142857142856)","(61.0, 170.0, 130.0)"
07-12-2022 19:26:26.011649,"(3.8, 5.3, 5.25)","(8.0, 9.8, 9.733333333333334)","(4.8, 5.0, 4.961538461538462)","(14.0, 21.0, 20.423076923076923)","(3.8, 5.0, 5.125)","(21.0, 29.0, 26.75)","(7.0, 10.0, 9.563636363636363)","(8.0, 9.6, 9.299999999999999)","(61.0, 170.0, 118.33333333333333)"
