,Daysan,Vintage Diesel,Kypreos,Jack Duggan,Youthfull,Chappelli,See The Master
14-12-2022 12:44:21.265621,"(14.0, 17.5, 17.474358974358974)","(31.0, 34.0, 33.978142076502735)","(3.8, 4.4, 4.346198830409357)","(2.5, 3.0, 2.9805381165919282)","(3.9, 4.4, 4.375742574257426)","(7.5, 9.8, 9.616666666666667)","(101.0, 570.0, 483.33333333333337)"
14-12-2022 12:44:22.483127,"(14.0, 18.0, 17.872340425531913)","(31.0, 32.0, 31.753846153846155)","(3.8, 4.4, 4.228828828828829)","(2.5, 3.0, 2.9744827586206894)","(3.9, 4.4, 4.397183098591549)","(7.5, 9.8, 9.620408163265306)","(101.0, 570.0, 483.33333333333337)"
14-12-2022 12:44:23.737263,"(14.0, 18.0, 17.872340425531913)","(31.0, 32.0, 31.753846153846155)","(3.8, 4.4, 4.298591549295774)","(2.5, 2.98, 2.977777777777778)","(3.9, 4.4, 4.40462962962963)","(7.5, 9.8, 9.508571428571429)","(101.0, 570.0, 483.33333333333337)"
14-12-2022 12:44:24.678577,"(14.0, 18.0, 17.5)","(31.0, 32.0, 31.753846153846155)","(3.8, 4.3, 4.298591549295774)","(2.5, 2.98, 2.977777777777778)","(3.9, 4.5, 4.40462962962963)","(7.5, 9.6, 9.522580645161291)","(101.0, 570.0, 483.33333333333337)"
14-12-2022 12:44:25.603508,"(14.0, 18.0, 17.5)","(31.0, 32.0, 31.80952380952381)","(3.8, 4.3, 4.2990291262135925)","(2.45, 2.98, 2.977777777777778)","(3.9, 4.5, 4.409911242603551)","(7.5, 9.6, 9.522580645161291)","(101.0, 570.0, 435.0)"
14-12-2022 12:44:26.539530,"(14.0, 18.0, 17.5)","(31.0, 32.0, 31.84)","(3.8, 4.3, 4.289655172413793)","(2.45, 2.98, 2.973333333333333)","(3.9, 4.5, 4.4)","(7.5, 9.6, 9.51875)","(101.0, 560.0, 470.0)"
14-12-2022 12:44:27.524819,"(14.0, 18.0, 17.952380952380953)","(31.0, 32.0, 31.84)","(3.8, 4.4, 4.332692307692308)","(2.45, 2.98, 2.9352147239263804)","(3.9, 4.4, 4.398750000000001)","(7.5, 9.6, 9.51875)","(101.0, 550.0, 470.0)"
14-12-2022 12:44:28.640677,"(14.0, 18.0, 17.941176470588236)","(31.0, 40.0, 39.9)","(3.8, 4.4, 4.338285714285715)","(2.45, 2.98, 2.95125)","(3.9, 4.4, 4.39873417721519)","(7.5, 9.6, 9.453333333333333)","(101.0, 550.0, 470.0)"
14-12-2022 12:44:29.705257,"(14.0, 18.0, 17.941176470588236)","(31.0, 40.0, 39.86740331491713)","(3.8, 4.4, 4.236036036036036)","(2.45, 2.98, 2.9215384615384616)","(3.9, 4.4, 4.39873417721519)","(7.5, 9.6, 9.453333333333333)","(101.0, 550.0, 470.0)"
14-12-2022 12:44:30.721634,"(14.0, 18.0, 17.941176470588236)","(31.0, 42.0, 38.4)","(3.8, 4.4, 4.275739644970415)","(2.45, 2.94, 2.9005653710247348)","(3.9, 4.4, 4.359842519685039)","(7.5, 9.6, 9.477777777777778)","(101.0, 550.0, 470.0)"
14-12-2022 12:44:31.740685,"(14.0, 18.0, 17.933333333333334)","(31.0, 40.0, 38.4)","(3.8, 4.4, 4.27710843373494)","(2.45, 2.94, 2.9005653710247348)","(3.9, 4.5, 4.359842519685039)","(7.5, 9.6, 9.477777777777778)","(101.0, 550.0, 430.0)"
14-12-2022 12:44:32.686925,"(14.0, 18.0, 17.95)","(31.0, 40.0, 38.4)","(3.8, 4.3, 4.288571428571428)","(2.45, 2.92, 2.900208333333333)","(3.9, 4.5, 4.361738002594033)","(7.5, 9.6, 9.477777777777778)","(101.0, 540.0, 425.0)"
14-12-2022 12:44:33.684764,"(14.0, 18.0, 17.97945205479452)","(31.0, 40.0, 39.05882352941177)","(3.8, 4.7, 4.445714285714286)","(2.45, 2.9, 2.8986908447589563)","(3.9, 4.5, 4.360693263570961)","(7.5, 9.2, 9.1906432748538)","(101.0, 440.0, 375.0)"
14-12-2022 12:44:34.660839,"(14.0, 18.0, 17.5)","(31.0, 40.0, 38.96774193548387)","(3.8, 4.7, 4.336697247706422)","(2.45, 2.9, 2.8986908447589563)","(3.9, 4.5, 4.358846918489066)","(7.5, 9.2, 9.188439306358381)","(101.0, 440.0, 375.0)"
14-12-2022 12:44:35.649132,"(14.0, 18.0, 17.5)","(31.0, 38.0, 37.4)","(3.8, 4.7, 4.468421052631579)","(2.45, 2.9, 2.8986920017675653)","(3.9, 4.5, 4.402014652014652)","(7.5, 9.2, 9.188439306358381)","(101.0, 440.0, 375.0)"
14-12-2022 12:44:36.627396,"(14.0, 18.0, 17.5)","(31.0, 38.0, 37.37931034482759)","(3.8, 4.6, 4.52)","(2.45, 2.9, 2.897577388963661)","(3.9, 4.5, 4.402014652014652)","(7.5, 9.2, 9.188439306358381)","(101.0, 440.0, 375.0)"
14-12-2022 12:44:37.563870,"(14.0, 18.0, 17.57894736842105)","(31.0, 38.0, 34.785714285714285)","(3.8, 4.6, 4.352173913043478)","(2.45, 2.9, 2.880755873340143)","(3.9, 4.5, 4.411350455675228)","(7.5, 9.2, 9.302222222222223)","(101.0, 440.0, 375.0)"
14-12-2022 12:44:38.590056,"(14.0, 18.0, 17.458333333333332)","(31.0, 38.0, 34.785714285714285)","(3.8, 4.6, 4.467469879518072)","(2.45, 2.9, 2.8873783783783784)","(3.9, 4.5, 4.40939881456393)","(7.5, 9.4, 9.345)","(101.0, 440.0, 375.0)"
14-12-2022 12:44:39.572164,"(14.0, 18.0, 17.458333333333332)","(31.0, 38.0, 34.888888888888886)","(3.8, 4.6, 4.31551724137931)","(2.45, 2.9, 2.8873783783783784)","(3.9, 4.5, 4.408154506437769)","(7.5, 9.4, 9.093333333333334)","(101.0, 440.0, 383.3333333333333)"
14-12-2022 12:44:40.574449,"(14.0, 18.0, 17.63888888888889)","(31.0, 38.0, 35.642857142857146)","(3.8, 4.6, 4.311842105263158)","(2.45, 2.9, 2.8845747316267545)","(3.9, 4.5, 4.402283105022831)","(7.5, 9.2, 9.10204081632653)","(101.0, 530.0, 376.6666666666667)"
14-12-2022 12:44:41.579540,"(14.0, 18.0, 17.63888888888889)","(31.0, 38.0, 34.333333333333336)","(3.8, 4.6, 4.4175)","(2.45, 2.9, 2.875759244689221)","(3.9, 4.5, 4.402325581395349)","(7.5, 9.2, 9.125)","(101.0, 510.0, 405.0)"
14-12-2022 12:44:42.625232,"(14.0, 18.0, 17.63888888888889)","(31.0, 38.0, 34.333333333333336)","(3.8, 4.6, 4.4184210526315795)","(2.45, 2.88, 2.875759244689221)","(3.9, 4.5, 4.402325581395349)","(7.5, 9.2, 9.085714285714285)","(101.0, 500.0, 400.0)"
14-12-2022 12:44:43.693581,"(14.0, 18.0, 17.682926829268293)","(31.0, 38.0, 35.904761904761905)","(3.8, 4.5, 4.468627450980392)","(2.45, 2.88, 2.8773224278949634)","(3.9, 4.5, 4.401222953904045)","(7.5, 9.2, 9.085714285714285)","(101.0, 490.0, 313.6363636363636)"
14-12-2022 12:44:44.725870,"(14.0, 18.0, 17.682926829268293)","(31.0, 38.0, 35.904761904761905)","(3.8, 4.4, 4.372)","(2.45, 2.9, 2.8848051948051947)","(3.9, 4.4, 4.372647975077881)","(7.5, 9.2, 9.104)","(101.0, 350.0, 313.6363636363636)"
14-12-2022 12:44:45.704114,"(14.0, 18.0, 17.608695652173914)","(31.0, 38.0, 35.904761904761905)","(3.8, 4.4, 4.3730769230769235)","(2.45, 2.9, 2.8848051948051947)","(3.9, 4.5, 4.372647975077881)","(7.5, 9.2, 9.104)","(101.0, 350.0, 313.6363636363636)"
14-12-2022 12:44:46.726899,"(14.0, 18.0, 17.632653061224488)","(31.0, 38.0, 35.904761904761905)","(3.8, 4.4, 4.363207547169812)","(2.45, 2.9, 2.8875555555555557)","(3.9, 4.5, 4.3709595959595955)","(7.5, 9.2, 9.05)","(101.0, 350.0, 313.6363636363636)"
14-12-2022 12:44:47.681199,"(14.0, 18.0, 17.516666666666666)","(31.0, 38.0, 35.690140845070424)","(3.8, 4.4, 4.35948275862069)","(2.45, 2.9, 2.8878260869565215)","(3.9, 4.4, 4.388081395348838)","(7.5, 9.6, 9.354545454545454)","(101.0, 350.0, 313.6363636363636)"
14-12-2022 12:44:48.992089,"(14.0, 18.0, 17.553846153846155)","(31.0, 38.0, 35.690140845070424)","(3.8, 4.4, 4.354085603112841)","(2.45, 2.92, 2.9194871794871795)","(3.9, 4.4, 4.368819599109131)","(7.5, 9.6, 9.305454545454545)","(101.0, 350.0, 313.6363636363636)"
14-12-2022 12:44:50.238228,"(14.0, 18.0, 17.553846153846155)","(31.0, 38.0, 35.690140845070424)","(3.8, 4.4, 4.354085603112841)","(2.45, 2.92, 2.915833333333333)","(3.9, 4.4, 4.368834080717489)","(7.5, 9.6, 9.357446808510637)","(101.0, 350.0, 367.8125)"
14-12-2022 12:44:51.256346,"(14.0, 18.0, 17.553846153846155)","(31.0, 38.0, 35.690140845070424)","(3.8, 4.4, 4.3539062500000005)","(2.45, 2.92, 2.9164912280701754)","(3.9, 4.4, 4.369195922989808)","(7.5, 9.6, 9.517241379310345)","(101.0, 370.0, 338.75)"
14-12-2022 12:44:52.333744,"(14.0, 18.0, 17.553846153846155)","(31.0, 38.0, 35.690140845070424)","(3.8, 4.4, 4.309230769230769)","(2.45, 2.92, 2.9164912280701754)","(3.9, 4.4, 4.369195922989808)","(7.5, 9.6, 9.517241379310345)","(101.0, 340.0, 338.75)"
14-12-2022 12:44:53.444282,"(14.0, 18.0, 17.6)","(31.0, 38.0, 37.1578947368421)","(3.8, 4.4, 4.309230769230769)","(2.45, 2.94, 2.9338297872340426)","(3.9, 4.4, 4.371969696969697)","(7.5, 9.4, 9.238095238095239)","(101.0, 340.0, 338.75)"
14-12-2022 12:44:54.498787,"(14.0, 18.0, 17.636363636363637)","(31.0, 40.0, 38.390243902439025)","(3.8, 4.4, 4.307070707070707)","(2.45, 2.94, 2.9548275862068967)","(3.9, 4.4, 4.362751322751323)","(7.5, 9.4, 9.062857142857142)","(101.0, 340.0, 338.75)"
14-12-2022 12:44:55.532351,"(14.0, 18.0, 17.629032258064516)","(31.0, 40.0, 38.53333333333333)","(3.8, 4.3, 4.28716814159292)","(2.45, 2.96, 2.942222222222222)","(3.9, 4.4, 4.362618796198522)","(7.5, 9.2, 9.008)","(101.0, 340.0, 338.75)"
14-12-2022 12:44:56.548968,"(14.0, 18.0, 17.637931034482758)","(31.0, 38.0, 37.022222222222226)","(3.8, 4.3, 4.2471204188481675)","(2.45, 2.96, 2.9466666666666668)","(3.9, 4.4, 4.362618796198522)","(7.5, 9.2, 9.008)","(101.0, 340.0, 338.75)"
14-12-2022 12:44:57.723957,"(14.0, 18.0, 17.384615384615383)","(31.0, 42.0, 35.30612244897959)","(3.8, 4.3, 4.25158371040724)","(2.45, 2.96, 2.8998326359832634)","(3.9, 4.4, 4.383876092136616)","(7.5, 9.2, 9.016216216216216)","(101.0, 340.0, 338.7878787878788)"
14-12-2022 12:44:58.951430,"(14.0, 18.0, 17.5)","(31.0, 40.0, 38.5)","(3.8, 4.3, 4.2370919881305635)","(2.45, 2.9, 2.907185628742515)","(3.9, 4.5, 4.409864364981504)","(7.5, 9.2, 9.045454545454545)","(101.0, 340.0, 400.90909090909093)"
14-12-2022 12:45:00.212810,"(14.0, 18.0, 17.515151515151516)","(31.0, 40.0, 39.15)","(3.8, 4.3, 4.18786496350365)","(2.45, 2.96, 2.9244736842105263)","(3.9, 4.5, 4.40513068731849)","(7.5, 9.2, 9.161538461538461)","(101.0, 410.0, 431.3333333333333)"
14-12-2022 12:45:01.403556,"(14.0, 18.0, 17.515151515151516)","(31.0, 40.0, 38.486486486486484)","(3.8, 4.2, 4.188674033149171)","(2.45, 2.96, 2.920683760683761)","(3.9, 4.5, 4.408496732026144)","(7.5, 9.2, 9.161538461538461)","(101.0, 440.0, 431.3333333333333)"
14-12-2022 12:45:02.631387,"(14.0, 18.0, 17.492753623188406)","(31.0, 40.0, 37.2972972972973)","(3.8, 4.2, 4.168736915561759)","(2.45, 2.96, 2.9705714285714286)","(3.9, 4.5, 4.422712933753943)","(7.5, 9.2, 9.258333333333333)","(101.0, 440.0, 450.625)"
14-12-2022 12:45:03.812695,"(14.0, 18.0, 17.492753623188406)","(31.0, 40.0, 37.2972972972973)","(3.8, 4.2, 4.171376811594203)","(2.45, 2.98, 2.9746341463414634)","(3.9, 4.5, 4.413292253521127)","(7.5, 9.4, 9.428571428571429)","(101.0, 460.0, 444.2857142857143)"
14-12-2022 12:45:04.943646,"(14.0, 18.0, 17.46153846153846)","(31.0, 40.0, 37.282051282051285)","(3.8, 4.2, 4.171188913202043)","(2.45, 2.98, 2.9746341463414634)","(3.9, 4.5, 4.408132530120482)","(7.5, 9.6, 9.428571428571429)","(101.0, 460.0, 444.2857142857143)"
14-12-2022 12:45:05.947790,"(14.0, 17.5, 17.454545454545453)","(31.0, 40.0, 36.6875)","(3.8, 4.2, 4.172403560830861)","(2.45, 2.98, 2.9699999999999998)","(3.9, 4.5, 4.408132530120482)","(7.5, 9.6, 9.428571428571429)","(101.0, 460.0, 444.2857142857143)"
14-12-2022 12:45:06.855727,"(14.0, 17.5, 17.46969696969697)","(31.0, 40.0, 34.95238095238095)","(3.8, 4.2, 4.193030009680542)","(2.45, 3.0, 2.940162601626016)","(3.9, 4.5, 4.402555910543131)","(7.5, 9.6, 9.44)","(101.0, 460.0, 444.2857142857143)"
14-12-2022 12:45:07.810338,"(14.0, 17.5, 17.46969696969697)","(31.0, 40.0, 35.18181818181818)","(3.8, 4.2, 4.194895833333334)","(2.45, 3.0, 2.916431924882629)","(3.9, 4.5, 4.380781758957655)","(7.5, 9.6, 9.57391304347826)","(101.0, 460.0, 410.0)"
14-12-2022 12:45:08.872782,"(14.0, 17.5, 17.462962962962962)","(31.0, 38.0, 37.05882352941177)","(3.8, 4.4, 4.301333333333334)","(2.45, 2.98, 2.9731034482758623)","(3.9, 4.4, 4.391071428571429)","(7.5, 9.6, 9.580327868852459)","(101.0, 460.0, 410.0)"
14-12-2022 12:45:09.986788,"(14.0, 17.5, 17.479166666666668)","(31.0, 38.0, 37.7037037037037)","(3.8, 4.4, 4.296132596685083)","(2.45, 2.98, 2.9632558139534884)","(3.9, 4.4, 4.387654320987655)","(7.5, 9.2, 9.158823529411764)","(101.0, 460.0, 443.33333333333337)"
14-12-2022 12:45:11.090723,"(14.0, 18.0, 17.58974358974359)","(31.0, 38.0, 37.7037037037037)","(3.8, 4.3, 4.280909090909091)","(2.45, 2.98, 2.972258064516129)","(3.9, 4.4, 4.314)","(7.5, 9.2, 9.409090909090908)","(101.0, 460.0, 443.33333333333337)"
14-12-2022 12:45:12.194276,"(14.0, 18.0, 17.58974358974359)","(31.0, 38.0, 37.07692307692308)","(3.8, 4.3, 4.239120879120879)","(2.45, 2.98, 2.9426905829596413)","(3.9, 4.4, 4.313815789473684)","(7.5, 9.6, 9.408510638297873)","(101.0, 460.0, 443.33333333333337)"
14-12-2022 12:45:13.286277,"(14.0, 18.0, 17.384615384615383)","(31.0, 38.0, 37.20987654320987)","(3.8, 4.4, 4.256476683937824)","(2.45, 3.0, 2.964915254237288)","(3.9, 4.4, 4.360542168674699)","(7.5, 9.6, 9.225)","(101.0, 460.0, 443.33333333333337)"
14-12-2022 12:45:14.489547,"(14.0, 18.0, 17.384615384615383)","(31.0, 38.0, 37.20987654320987)","(3.8, 4.4, 4.314024390243902)","(2.45, 3.0, 2.964915254237288)","(3.9, 4.4, 4.356484149855908)","(7.5, 9.6, 9.364285714285714)","(101.0, 460.0, 443.33333333333337)"
14-12-2022 12:45:15.635188,"(14.0, 18.0, 17.384615384615383)","(31.0, 38.0, 37.20987654320987)","(3.8, 4.4, 4.314024390243902)","(2.45, 3.0, 2.964915254237288)","(3.9, 4.4, 4.343030303030303)","(7.5, 9.6, 9.460869565217392)","(101.0, 460.0, 443.33333333333337)"
14-12-2022 12:45:16.699722,"(14.0, 18.0, 17.52238805970149)","(31.0, 40.0, 37.241379310344826)","(3.8, 4.4, 4.312582781456953)","(2.45, 3.0, 2.98255033557047)","(3.9, 4.4, 4.296265560165975)","(7.5, 9.6, 8.998198198198198)","(101.0, 460.0, 424.2857142857143)"
14-12-2022 12:45:17.725429,"(14.0, 18.0, 17.52238805970149)","(31.0, 42.0, 37.51648351648352)","(3.8, 4.4, 4.310609480812641)","(2.45, 3.0, 2.98255033557047)","(3.9, 4.3, 4.296265560165975)","(7.5, 9.0, 8.998198198198198)","(101.0, 450.0, 424.2857142857143)"
14-12-2022 12:45:19.067138,"(14.0, 18.0, 17.636363636363637)","(31.0, 42.0, 36.76923076923077)","(3.8, 4.4, 4.310609480812641)","(2.45, 3.0, 2.9872727272727273)","(3.9, 4.3, 4.27008547008547)","(7.5, 9.0, 9.163636363636364)","(101.0, 450.0, 424.2857142857143)"
14-12-2022 12:45:20.201596,"(14.0, 18.0, 17.636363636363637)","(31.0, 42.0, 40.81818181818182)","(3.8, 4.4, 4.312314225053078)","(2.45, 3.05, 2.969333333333333)","(3.9, 4.3, 4.260204081632653)","(7.5, 9.6, 9.3)","(101.0, 450.0, 424.2857142857143)"
14-12-2022 12:45:21.306119,"(14.0, 18.0, 17.636363636363637)","(31.0, 42.0, 40.81818181818182)","(3.8, 4.4, 4.312314225053078)","(2.45, 3.05, 2.9682089552238806)","(3.9, 4.3, 4.267945823927765)","(7.5, 9.4, 9.3)","(101.0, 450.0, 424.2857142857143)"
14-12-2022 12:45:22.366482,"(14.0, 18.0, 17.636363636363637)","(31.0, 42.0, 40.81818181818182)","(3.8, 4.3, 4.282028469750889)","(2.45, 2.98, 2.9712328767123286)","(3.9, 4.3, 4.268260869565218)","(7.5, 9.4, 9.25)","(101.0, 450.0, 424.2857142857143)"
14-12-2022 12:45:23.523270,"(14.0, 18.0, 17.636363636363637)","(31.0, 42.0, 40.55555555555556)","(3.8, 4.3, 4.278188214599824)","(2.45, 2.98, 3.04675)","(3.9, 4.3, 4.268340611353712)","(7.5, 9.4, 9.266666666666667)","(101.0, 450.0, 430.0)"
14-12-2022 12:45:24.626121,"(14.0, 18.0, 17.636363636363637)","(31.0, 42.0, 40.588235294117645)","(3.8, 4.3, 4.2622344610542875)","(2.5, 3.05, 3.0470824949698185)","(3.9, 4.3, 4.262643678160919)","(7.5, 9.4, 9.294736842105264)","(101.0, 450.0, 430.0)"
14-12-2022 12:45:25.716423,"(14.0, 17.5, 17.24390243902439)","(31.0, 42.0, 41.15151515151515)","(3.8, 4.3, 4.261598746081504)","(2.5, 3.05, 3.0558823529411763)","(3.9, 4.3, 4.266751918158568)","(7.5, 9.4, 9.04)","(101.0, 450.0, 430.0)"
14-12-2022 12:45:26.834108,"(14.0, 17.5, 17.21232876712329)","(31.0, 42.0, 41.15151515151515)","(3.8, 4.3, 4.2622344610542875)","(2.5, 3.1, 3.06875)","(3.9, 4.3, 4.266751918158568)","(7.5, 9.2, 9.18235294117647)","(101.0, 450.0, 430.0)"
14-12-2022 12:45:27.963270,"(14.0, 17.5, 17.21232876712329)","(31.0, 42.0, 39.529411764705884)","(3.8, 4.3, 4.2508412582297)","(2.5, 3.1, 3.088268156424581)","(3.9, 4.3, 4.276619718309859)","(7.5, 9.2, 9.172727272727272)","(101.0, 450.0, 432.22222222222223)"
14-12-2022 12:45:29.079853,"(14.0, 17.5, 17.21232876712329)","(31.0, 42.0, 41.282051282051285)","(3.8, 4.3, 4.12088772845953)","(2.5, 3.1, 3.0806772908366535)","(3.9, 4.3, 4.275155279503106)","(7.5, 9.2, 9.064705882352941)","(101.0, 450.0, 432.22222222222223)"
14-12-2022 12:45:30.196976,"(14.0, 17.5, 17.21232876712329)","(31.0, 44.0, 42.628571428571426)","(3.8, 4.3, 4.207598784194529)","(2.5, 3.1, 3.08819018404908)","(3.9, 4.3, 4.290322580645161)","(7.5, 9.2, 9.091525423728813)","(101.0, 450.0, 432.22222222222223)"
14-12-2022 12:45:31.341818,"(14.0, 17.5, 17.017857142857142)","(31.0, 44.0, 43.0)","(3.8, 4.3, 4.262762237762238)","(2.5, 3.1, 3.0936363636363637)","(3.9, 4.3, 4.2751677852349)","(7.5, 9.2, 9.162790697674417)","(101.0, 450.0, 432.22222222222223)"
14-12-2022 12:45:32.486837,"(14.0, 17.5, 17.196)","(31.0, 42.0, 41.19047619047619)","(3.8, 4.3, 4.264134275618375)","(2.5, 3.1, 3.0961794019933557)","(3.9, 4.4, 4.284057971014493)","(7.5, 9.2, 8.939285714285715)","(101.0, 450.0, 432.22222222222223)"
14-12-2022 12:45:33.554731,"(14.0, 17.5, 17.23049645390071)","(31.0, 42.0, 40.69230769230769)","(3.8, 4.3, 4.264134275618375)","(2.5, 3.1, 3.0961794019933557)","(3.9, 4.3, 4.283269961977187)","(7.5, 9.0, 8.939285714285715)","(101.0, 450.0, 432.22222222222223)"
14-12-2022 12:45:34.618160,"(14.0, 17.5, 17.123762376237625)","(31.0, 42.0, 40.38095238095238)","(3.8, 4.3, 4.261734693877551)","(2.5, 3.1, 3.095617529880478)","(3.9, 4.3, 4.297356828193833)","(7.5, 9.0, 8.935849056603773)","(101.0, 450.0, 432.22222222222223)"
14-12-2022 12:45:35.647998,"(14.0, 17.5, 17.14814814814815)","(31.0, 42.0, 40.38095238095238)","(3.8, 4.3, 4.266240875912409)","(2.5, 3.1, 3.093413173652695)","(3.9, 4.4, 4.242581888246628)","(7.5, 9.0, 8.96764705882353)","(101.0, 450.0, 427.14285714285717)"
14-12-2022 12:45:36.696069,"(14.0, 17.5, 17.14814814814815)","(31.0, 42.0, 40.38095238095238)","(3.8, 4.3, 4.266240875912409)","(2.5, 3.1, 3.08310502283105)","(3.9, 4.3, 4.237394957983193)","(7.5, 9.4, 9.00909090909091)","(101.0, 450.0, 427.14285714285717)"
14-12-2022 12:45:37.675946,"(14.0, 17.5, 17.112244897959183)","(31.0, 42.0, 40.38095238095238)","(3.8, 4.3, 4.266240875912409)","(2.5, 3.1, 3.0636482939632543)","(3.9, 4.3, 4.2440453686200375)","(7.5, 9.4, 9.00909090909091)","(101.0, 450.0, 427.14285714285717)"
14-12-2022 12:45:38.816768,"(14.0, 17.5, 17.112244897959183)","(31.0, 42.0, 40.38095238095238)","(3.8, 4.3, 4.266240875912409)","(2.5, 3.1, 3.0624661246612463)","(3.9, 4.3, 4.2440453686200375)","(7.5, 9.4, 9.0375)","(101.0, 450.0, 427.14285714285717)"
14-12-2022 12:45:40.029860,"(14.0, 17.5, 17.112244897959183)","(31.0, 42.0, 40.38095238095238)","(3.8, 4.3, 4.2757299270072995)","(2.5, 3.1, 3.062054794520548)","(3.9, 4.3, 4.238174273858921)","(7.5, 9.2, 9.053333333333333)","(101.0, 450.0, 427.14285714285717)"
14-12-2022 12:45:41.225582,"(14.0, 17.5, 17.112244897959183)","(31.0, 42.0, 40.19512195121951)","(3.8, 4.3, 4.2757299270072995)","(2.5, 3.1, 3.064473684210526)","(3.9, 4.3, 4.230615640599002)","(7.5, 9.2, 8.850666666666667)","(101.0, 450.0, 430.0)"
14-12-2022 12:45:42.390088,"(14.0, 17.0, 16.918032786885245)","(31.0, 42.0, 40.927536231884055)","(3.8, 4.3, 4.266845878136201)","(2.5, 3.15, 3.128067484662577)","(3.9, 4.3, 4.2119369369369375)","(7.5, 9.0, 8.73731343283582)","(101.0, 450.0, 434.61538461538464)"
14-12-2022 12:45:43.746744,"(14.0, 17.5, 17.025)","(31.0, 42.0, 40.25)","(3.8, 4.3, 4.271074380165289)","(2.5, 3.15, 3.1283520982599797)","(3.9, 4.3, 4.211342592592593)","(7.5, 8.8, 8.746031746031747)","(101.0, 450.0, 434.61538461538464)"
14-12-2022 12:45:45.307764,"(14.0, 17.5, 17.857142857142858)","(31.0, 44.0, 58.30769230769231)","(3.8, 4.3, 4.883720930232558)","(2.5, 3.15, 3.190689655172414)","(3.9, 4.3, 5.073214285714285)","(7.5, 8.8, 9.947368421052632)","(101.0, 450.0, 576.6666666666667)"
14-12-2022 12:45:46.677885,"(14.0, 23.0, 17.0)","(31.0, 65.0, 48.833333333333336)","(3.8, 5.0, 4.883720930232558)","(2.5, 3.35, 3.2908450704225354)","(3.9, 5.1, 4.121739130434783)","(7.5, 11.0, 10.069767441860465)","(101.0, 610.0, 576.6666666666667)"
14-12-2022 12:45:47.727746,"(14.0, 23.0, 19.4)","(31.0, 50.0, 48.833333333333336)","(3.8, 5.0, 4.883720930232558)","(2.5, 3.35, 3.2908450704225354)","(3.9, 4.2, 4.0912)","(7.5, 11.0, 8.44)","(101.0, 610.0, 576.6666666666667)"
14-12-2022 12:45:48.732866,"(14.0, 16.5, 15.022727272727273)","(31.0, 60.0, 56.30769230769231)","(3.8, 4.1, 4.0487179487179485)","(2.5, 3.35, 3.0046666666666666)","(3.9, 4.0, 3.637351443123939)","(7.5, 11.0, 10.654545454545454)","(101.0, 610.0, 790.0)"
14-12-2022 12:45:49.716336,"(14.0, 16.5, 16.045454545454547)","(31.0, 65.0, 57.266666666666666)","(3.8, 5.0, 4.78125)","(2.5, 2.7, 2.6899115044247788)","(3.9, 4.0, 3.7033457249070634)","(7.5, 14.5, 10.8)","(101.0, 970.0, 838.0)"
14-12-2022 12:45:50.773007,"(14.0, 17.0, 15.928571428571429)","(31.0, 65.0, 49.57142857142857)","(3.8, 5.0, 4.791666666666667)","(2.5, 2.7, 2.6902752293577983)","(3.9, 4.0, 3.7015164279696715)","(7.5, 12.0, 10.8)","(101.0, 970.0, 838.0)"
14-12-2022 12:45:51.872950,"(14.0, 17.0, 15.928571428571429)","(31.0, 65.0, 51.5)","(3.8, 5.0, 4.9375)","(2.5, 2.7, 2.9077966101694916)","(3.9, 4.0, 3.658713692946058)","(7.5, 12.0, 8.29)","(101.0, 970.0, 887.7777777777778)"
14-12-2022 12:45:53.030433,"(14.0, 17.0, 16.76923076923077)","(31.0, 60.0, 52.0)","(3.8, 5.0, 4.5)","(2.5, 2.92, 2.909411764705882)","(3.9, 4.0, 3.6620320855614974)","(7.5, 14.5, 9.433333333333334)","(101.0, 960.0, 870.0)"
14-12-2022 12:45:54.129553,"(14.0, 17.0, 16.76923076923077)","(31.0, 60.0, 43.333333333333336)","(3.8, 5.0, 4.86)","(2.5, 2.92, 2.8634146341463413)","(3.9, 3.8, 3.6627118644067798)","(7.5, 11.5, 10.65)","(101.0, 940.0, 870.0)"
14-12-2022 12:45:55.099941,"(14.0, 17.0, 16.75)","(31.0, 60.0, 56.42857142857143)","(3.8, 5.0, 4.82)","(2.5, 3.0, 2.8634146341463413)","(3.9, 3.8, 3.6627118644067798)","(7.5, 13.5, 10.65)","(101.0, 940.0, 870.0)"
14-12-2022 12:45:56.462992,"(14.0, 17.5, 17.125)","(31.0, 65.0, 62.11538461538461)","(3.8, 4.5, 4.1113207547169806)","(2.5, 3.0, 2.860869565217391)","(3.9, 3.8, 3.645833333333333)","(7.5, 14.5, 12.1)","(101.0, 930.0, 843.3333333333334)"
14-12-2022 12:45:57.616555,"(14.0, 17.5, 17.125)","(31.0, 65.0, 62.11538461538461)","(3.8, 4.3, 4.1113207547169806)","(2.5, 3.0, 2.860869565217391)","(3.9, 3.65, 3.645833333333333)","(7.5, 14.5, 12.1)","(101.0, 910.0, 852.2222222222222)"
