,The Whizzer,Remarkable Rock,Twelve Oclock Rock,Bettor Arcade,Ideal Muscle
11-01-2023 15:57:04.521393,"(7.0, 12.0, 9.5)","(8.5, 15.0, 11.8)","(26.0, 55.0, 31.333333333333336)","(1.95, 2.58, 2.4333333333333336)","(2.3, 3.35, 2.65)"
11-01-2023 15:57:05.560582,"(7.0, 12.0, 9.5)","(8.5, 15.0, 11.8)","(26.0, 55.0, 31.333333333333336)","(1.95, 2.58, 2.4333333333333336)","(2.3, 3.35, 2.65)"
11-01-2023 15:57:06.495167,"(7.0, 12.0, 9.5)","(8.5, 15.0, 11.8)","(26.0, 55.0, 31.333333333333336)","(1.95, 2.58, 2.4333333333333336)","(2.3, 3.35, 2.65)"
11-01-2023 15:57:07.432517,"(7.0, 12.0, 9.5)","(8.5, 15.0, 11.8)","(26.0, 55.0, 31.333333333333336)","(1.95, 2.58, 2.4333333333333336)","(2.3, 3.35, 2.65)"
11-01-2023 15:57:08.401109,"(7.0, 12.0, 9.5)","(8.5, 15.0, 11.8)","(26.0, 55.0, 31.333333333333336)","(1.95, 2.58, 2.4333333333333336)","(2.3, 3.35, 2.65)"
11-01-2023 15:57:09.356691,"(7.0, 12.0, 9.5)","(8.5, 15.0, 11.8)","(26.0, 55.0, 31.333333333333336)","(1.95, 2.58, 2.4333333333333336)","(2.3, 3.35, 2.65)"
11-01-2023 15:57:10.374024,"(7.0, 12.0, 9.5)","(8.5, 15.0, 11.8)","(26.0, 55.0, 31.333333333333336)","(1.95, 2.58, 2.4333333333333336)","(2.3, 3.35, 2.65)"
11-01-2023 15:57:11.178696,"(7.0, 12.0, 7.714285714285714)","(8.5, 15.0, 11.8)","(26.0, 55.0, 31.333333333333336)","(1.95, 2.58, 2.4333333333333336)","(2.3, 3.35, 2.65)"
11-01-2023 15:57:12.117577,"(7.0, 12.0, 7.714285714285714)","(8.5, 15.0, 11.8)","(26.0, 55.0, 31.333333333333336)","(1.95, 2.58, 2.4333333333333336)","(2.3, 3.35, 2.65)"
11-01-2023 15:57:13.164614,"(7.0, 12.0, 7.714285714285714)","(8.5, 15.0, 11.8)","(26.0, 55.0, 31.333333333333336)","(1.95, 2.58, 2.4333333333333336)","(2.3, 3.35, 2.65)"
11-01-2023 15:57:14.159497,"(7.0, 12.0, 7.714285714285714)","(8.5, 15.0, 11.8)","(26.0, 55.0, 31.333333333333336)","(1.95, 2.58, 2.4333333333333336)","(2.3, 3.35, 2.65)"
11-01-2023 15:57:15.040830,"(7.0, 12.0, 7.714285714285714)","(8.5, 15.0, 11.8)","(26.0, 55.0, 31.333333333333336)","(1.95, 2.58, 2.4333333333333336)","(2.3, 3.35, 2.65)"
11-01-2023 15:57:15.898988,"(7.0, 12.0, 7.714285714285714)","(8.5, 15.0, 11.8)","(26.0, 55.0, 31.333333333333336)","(1.95, 2.58, 2.4333333333333336)","(2.3, 3.35, 2.65)"
11-01-2023 15:57:16.808714,"(7.0, 12.0, 7.714285714285714)","(8.5, 15.0, 11.8)","(26.0, 55.0, 31.333333333333336)","(1.95, 2.58, 2.4333333333333336)","(2.3, 3.35, 2.65)"
11-01-2023 15:57:17.888424,"(7.0, 12.0, 7.714285714285714)","(8.5, 15.0, 11.8)","(26.0, 55.0, 31.333333333333336)","(1.95, 2.58, 2.4333333333333336)","(2.3, 3.35, 2.65)"
11-01-2023 15:57:18.921061,"(7.0, 12.0, 7.714285714285714)","(8.5, 15.0, 11.8)","(26.0, 55.0, 31.333333333333336)","(1.95, 2.58, 2.4333333333333336)","(2.3, 3.35, 2.65)"
11-01-2023 15:57:19.947276,"(7.0, 12.0, 7.714285714285714)","(8.5, 15.0, 11.8)","(26.0, 55.0, 31.333333333333336)","(1.95, 2.58, 2.4333333333333336)","(2.3, 3.35, 2.65)"
11-01-2023 15:57:20.911261,"(7.0, 12.0, 7.714285714285714)","(8.5, 15.0, 11.8)","(26.0, 55.0, 31.333333333333336)","(1.95, 2.58, 2.4333333333333336)","(2.3, 3.35, 2.65)"
11-01-2023 15:57:21.796695,"(7.0, 12.0, 7.714285714285714)","(8.5, 15.0, 11.8)","(26.0, 55.0, 31.333333333333336)","(1.95, 2.58, 2.4333333333333336)","(2.3, 3.35, 2.65)"
11-01-2023 15:57:22.778162,"(7.0, 12.0, 7.714285714285714)","(8.5, 15.0, 11.8)","(26.0, 55.0, 31.333333333333336)","(1.95, 2.58, 2.4333333333333336)","(2.3, 3.35, 2.65)"
11-01-2023 15:57:23.746262,"(7.0, 12.0, 7.714285714285714)","(8.5, 15.0, 11.8)","(26.0, 55.0, 31.333333333333336)","(1.95, 2.58, 2.4333333333333336)","(2.3, 3.35, 2.65)"
11-01-2023 15:57:24.693692,"(7.0, 12.0, 7.714285714285714)","(8.5, 15.0, 11.8)","(26.0, 55.0, 31.333333333333336)","(1.95, 2.58, 2.4333333333333336)","(2.3, 3.35, 2.65)"
11-01-2023 15:57:25.700161,"(7.0, 12.0, 7.714285714285714)","(8.5, 15.0, 11.8)","(26.0, 55.0, 31.333333333333336)","(1.95, 2.58, 2.4333333333333336)","(2.3, 3.35, 2.65)"
11-01-2023 15:57:26.664650,"(7.0, 12.0, 7.714285714285714)","(8.5, 15.0, 11.8)","(26.0, 55.0, 31.333333333333336)","(1.95, 2.58, 2.4333333333333336)","(2.3, 3.35, 2.65)"
11-01-2023 15:57:27.588159,"(7.0, 12.0, 7.714285714285714)","(8.5, 15.0, 11.8)","(26.0, 55.0, 31.333333333333336)","(1.95, 2.58, 2.4333333333333336)","(2.3, 3.35, 2.65)"
11-01-2023 15:57:28.655907,"(7.0, 12.0, 7.714285714285714)","(8.5, 15.0, 11.8)","(26.0, 55.0, 31.333333333333336)","(1.95, 2.58, 2.4333333333333336)","(2.3, 3.35, 2.65)"
11-01-2023 15:57:29.547942,"(7.0, 12.0, 7.714285714285714)","(8.5, 15.0, 11.8)","(26.0, 55.0, 31.333333333333336)","(1.95, 2.58, 2.4333333333333336)","(2.3, 3.35, 2.65)"
11-01-2023 15:57:30.419186,"(7.0, 12.0, 7.714285714285714)","(8.5, 15.0, 11.8)","(26.0, 55.0, 31.333333333333336)","(1.95, 2.58, 2.4333333333333336)","(2.3, 3.35, 2.65)"
11-01-2023 15:57:31.296484,"(7.0, 12.0, 7.714285714285714)","(8.5, 15.0, 11.8)","(26.0, 55.0, 31.333333333333336)","(1.95, 2.58, 2.4333333333333336)","(2.3, 3.35, 2.65)"
11-01-2023 15:57:32.264057,"(7.0, 12.0, 7.714285714285714)","(8.5, 15.0, 11.8)","(26.0, 55.0, 31.333333333333336)","(1.95, 2.58, 2.4333333333333336)","(2.3, 3.35, 2.65)"
11-01-2023 15:57:33.263007,"(7.0, 12.0, 7.714285714285714)","(8.5, 15.0, 11.8)","(26.0, 55.0, 31.333333333333336)","(1.95, 2.58, 2.4333333333333336)","(2.3, 3.35, 2.65)"
11-01-2023 15:57:34.185277,"(7.0, 12.0, 7.714285714285714)","(8.5, 15.0, 11.8)","(26.0, 55.0, 31.333333333333336)","(1.95, 2.58, 2.4333333333333336)","(2.3, 3.35, 2.65)"
11-01-2023 15:57:35.053136,"(7.0, 12.0, 7.714285714285714)","(8.5, 15.0, 11.8)","(26.0, 55.0, 31.333333333333336)","(1.95, 2.58, 2.4333333333333336)","(2.3, 3.35, 2.65)"
11-01-2023 15:57:35.975616,"(7.0, 12.0, 7.714285714285714)","(8.5, 15.0, 11.8)","(26.0, 55.0, 31.333333333333336)","(1.95, 2.58, 2.4333333333333336)","(2.3, 3.35, 2.65)"
11-01-2023 15:57:36.909619,"(7.0, 12.0, 7.714285714285714)","(8.5, 15.0, 11.8)","(26.0, 55.0, 31.333333333333336)","(1.95, 2.58, 2.4333333333333336)","(2.3, 3.35, 2.65)"
11-01-2023 15:57:37.823394,"(7.0, 12.0, 7.714285714285714)","(8.5, 15.0, 11.8)","(26.0, 55.0, 31.333333333333336)","(1.95, 2.58, 2.4333333333333336)","(2.3, 3.35, 2.65)"
11-01-2023 15:57:38.822876,"(7.0, 12.0, 7.714285714285714)","(8.5, 15.0, 11.8)","(26.0, 55.0, 31.333333333333336)","(1.95, 2.58, 2.4333333333333336)","(2.3, 3.35, 2.65)"
11-01-2023 15:57:39.748756,"(7.0, 12.0, 7.714285714285714)","(8.5, 15.0, 11.8)","(26.0, 55.0, 31.333333333333336)","(1.95, 2.58, 2.4333333333333336)","(2.3, 3.35, 2.65)"
11-01-2023 15:57:40.560699,"(7.0, 12.0, 7.714285714285714)","(8.5, 15.0, 11.8)","(26.0, 55.0, 31.333333333333336)","(1.95, 2.58, 2.4333333333333336)","(2.3, 3.35, 2.65)"
11-01-2023 15:57:41.489870,"(7.0, 12.0, 7.714285714285714)","(8.5, 15.0, 11.8)","(26.0, 55.0, 31.333333333333336)","(1.95, 2.58, 2.4333333333333336)","(2.3, 3.35, 2.65)"
11-01-2023 15:57:42.487748,"(7.0, 12.0, 7.714285714285714)","(8.5, 15.0, 11.8)","(26.0, 55.0, 31.333333333333336)","(1.95, 2.58, 2.4333333333333336)","(2.3, 3.35, 2.65)"
11-01-2023 15:57:43.373920,"(7.0, 12.0, 7.714285714285714)","(8.5, 15.0, 11.8)","(26.0, 55.0, 31.333333333333336)","(1.95, 2.58, 2.4333333333333336)","(2.3, 3.35, 2.65)"
11-01-2023 15:57:44.358012,"(7.0, 12.0, 7.714285714285714)","(8.5, 15.0, 11.8)","(26.0, 55.0, 31.333333333333336)","(1.95, 2.58, 2.4333333333333336)","(2.3, 3.35, 2.65)"
11-01-2023 15:57:45.408772,"(7.0, 12.0, 7.714285714285714)","(8.5, 15.0, 11.8)","(26.0, 55.0, 31.333333333333336)","(1.95, 2.58, 2.4333333333333336)","(2.3, 3.35, 2.65)"
11-01-2023 15:57:46.245794,"(7.0, 12.0, 7.714285714285714)","(8.5, 15.0, 11.8)","(26.0, 55.0, 31.333333333333336)","(1.95, 2.58, 2.4333333333333336)","(2.3, 3.35, 2.65)"
11-01-2023 15:57:47.233583,"(7.0, 12.0, 7.714285714285714)","(8.5, 15.0, 11.8)","(26.0, 55.0, 31.333333333333336)","(1.95, 2.58, 2.4333333333333336)","(2.3, 3.35, 2.65)"
11-01-2023 15:57:48.179691,"(7.0, 12.0, 7.714285714285714)","(8.5, 15.0, 11.8)","(26.0, 55.0, 31.333333333333336)","(1.95, 2.58, 2.4333333333333336)","(2.3, 3.35, 2.65)"
11-01-2023 15:57:49.041396,"(7.0, 12.0, 7.714285714285714)","(8.5, 15.0, 11.8)","(26.0, 55.0, 31.333333333333336)","(1.95, 2.58, 2.4333333333333336)","(2.3, 3.35, 2.65)"
11-01-2023 15:57:49.905519,"(7.0, 12.0, 7.714285714285714)","(8.5, 15.0, 11.8)","(26.0, 55.0, 31.333333333333336)","(1.95, 2.58, 2.4333333333333336)","(2.3, 3.35, 2.65)"
11-01-2023 15:57:50.864505,"(7.0, 12.0, 7.714285714285714)","(8.5, 15.0, 11.8)","(26.0, 55.0, 31.333333333333336)","(1.95, 2.58, 2.4333333333333336)","(2.3, 3.35, 2.65)"
11-01-2023 15:57:51.824832,"(7.0, 12.0, 7.714285714285714)","(8.5, 15.0, 11.8)","(26.0, 55.0, 31.333333333333336)","(1.95, 2.58, 2.4333333333333336)","(2.3, 3.35, 2.65)"
11-01-2023 15:57:52.744983,"(7.0, 12.0, 7.714285714285714)","(8.5, 15.0, 11.8)","(26.0, 55.0, 31.333333333333336)","(1.95, 2.58, 2.4333333333333336)","(2.3, 3.35, 2.65)"
11-01-2023 15:57:53.617691,"(7.0, 12.0, 7.714285714285714)","(8.5, 15.0, 11.8)","(26.0, 55.0, 31.333333333333336)","(1.95, 2.58, 2.4333333333333336)","(2.3, 3.35, 2.65)"
11-01-2023 15:57:54.485741,"(7.0, 12.0, 7.714285714285714)","(8.5, 15.0, 11.8)","(26.0, 55.0, 31.333333333333336)","(1.95, 2.58, 2.4333333333333336)","(2.3, 3.35, 2.65)"
11-01-2023 15:57:55.359424,"(7.0, 12.0, 7.714285714285714)","(8.5, 15.0, 11.8)","(26.0, 55.0, 31.333333333333336)","(1.95, 2.58, 2.4333333333333336)","(2.3, 3.35, 2.65)"
11-01-2023 15:57:56.325289,"(7.0, 12.0, 7.714285714285714)","(8.5, 15.0, 11.8)","(26.0, 55.0, 31.333333333333336)","(1.95, 2.58, 2.4333333333333336)","(2.3, 3.35, 2.65)"
11-01-2023 15:57:57.322044,"(7.0, 12.0, 7.714285714285714)","(8.5, 15.0, 11.8)","(26.0, 55.0, 31.333333333333336)","(1.95, 2.58, 2.4333333333333336)","(2.3, 3.35, 2.65)"
11-01-2023 15:57:58.293396,"(7.0, 12.0, 7.714285714285714)","(8.5, 15.0, 11.8)","(26.0, 55.0, 31.333333333333336)","(1.95, 2.58, 2.4333333333333336)","(2.3, 3.35, 2.65)"
11-01-2023 15:57:59.098368,"(7.0, 12.0, 7.714285714285714)","(8.5, 15.0, 11.8)","(26.0, 55.0, 31.333333333333336)","(1.95, 2.58, 2.4333333333333336)","(2.3, 3.35, 2.65)"
11-01-2023 15:58:00.024320,"(7.0, 12.0, 7.714285714285714)","(8.5, 15.0, 11.8)","(26.0, 55.0, 31.333333333333336)","(1.95, 2.58, 2.4333333333333336)","(2.3, 3.35, 2.65)"
11-01-2023 15:58:01.057903,"(7.0, 12.0, 7.714285714285714)","(8.5, 15.0, 11.8)","(26.0, 55.0, 31.333333333333336)","(1.95, 2.58, 2.4333333333333336)","(2.3, 3.35, 2.65)"
11-01-2023 15:58:01.876433,"(7.0, 12.0, 7.714285714285714)","(8.5, 15.0, 11.8)","(26.0, 55.0, 31.333333333333336)","(1.95, 2.58, 2.4333333333333336)","(2.3, 3.35, 2.65)"
11-01-2023 15:58:02.774189,"(7.0, 12.0, 7.714285714285714)","(8.5, 15.0, 11.8)","(26.0, 55.0, 31.333333333333336)","(1.95, 2.58, 2.4333333333333336)","(2.3, 3.35, 2.65)"
11-01-2023 15:58:03.826498,"(7.0, 12.0, 7.714285714285714)","(8.5, 15.0, 11.8)","(26.0, 55.0, 31.333333333333336)","(1.95, 2.58, 2.4333333333333336)","(2.3, 3.35, 2.65)"
11-01-2023 15:58:04.770720,"(7.0, 12.0, 7.714285714285714)","(8.5, 15.0, 11.8)","(26.0, 55.0, 31.333333333333336)","(1.95, 2.58, 2.4333333333333336)","(2.3, 3.35, 2.65)"
11-01-2023 15:58:05.697956,"(7.0, 12.0, 7.714285714285714)","(8.5, 15.0, 11.8)","(26.0, 55.0, 31.333333333333336)","(1.95, 2.58, 2.4333333333333336)","(2.3, 3.35, 2.65)"
11-01-2023 15:58:06.624905,"(7.0, 12.0, 7.714285714285714)","(8.5, 15.0, 11.8)","(26.0, 55.0, 31.333333333333336)","(1.95, 2.58, 2.4333333333333336)","(2.3, 3.35, 2.65)"
11-01-2023 15:58:07.487845,"(7.0, 12.0, 7.714285714285714)","(8.5, 15.0, 11.8)","(26.0, 55.0, 31.333333333333336)","(1.95, 2.58, 2.4333333333333336)","(2.3, 3.35, 2.65)"
11-01-2023 15:58:08.335407,"(7.0, 12.0, 7.714285714285714)","(8.5, 15.0, 11.8)","(26.0, 55.0, 31.333333333333336)","(1.95, 2.58, 2.4333333333333336)","(2.3, 3.35, 2.65)"
11-01-2023 15:58:09.292205,"(7.0, 12.0, 7.714285714285714)","(8.5, 15.0, 11.8)","(26.0, 55.0, 31.333333333333336)","(1.95, 2.58, 2.4333333333333336)","(2.3, 3.35, 2.65)"
11-01-2023 15:58:10.279874,"(7.0, 12.0, 7.714285714285714)","(8.5, 15.0, 11.8)","(26.0, 55.0, 31.333333333333336)","(1.95, 2.58, 2.4333333333333336)","(2.3, 3.35, 2.65)"
11-01-2023 15:58:11.151376,"(7.0, 12.0, 7.714285714285714)","(8.5, 15.0, 11.8)","(26.0, 55.0, 31.333333333333336)","(1.95, 2.58, 2.4333333333333336)","(2.3, 3.35, 2.65)"
11-01-2023 15:58:12.075373,"(7.0, 12.0, 7.714285714285714)","(8.5, 15.0, 11.8)","(26.0, 55.0, 31.333333333333336)","(1.95, 2.58, 2.4333333333333336)","(2.3, 3.35, 2.65)"
11-01-2023 15:58:12.978373,"(7.0, 12.0, 7.714285714285714)","(8.5, 15.0, 11.8)","(26.0, 55.0, 31.333333333333336)","(1.95, 2.58, 2.4333333333333336)","(2.3, 3.35, 2.65)"
11-01-2023 15:58:13.850699,"(7.0, 12.0, 7.714285714285714)","(8.5, 15.0, 11.8)","(26.0, 55.0, 31.333333333333336)","(1.95, 2.58, 2.4333333333333336)","(2.3, 3.35, 2.65)"
11-01-2023 15:58:14.803331,"(7.0, 12.0, 7.714285714285714)","(8.5, 15.0, 11.8)","(26.0, 55.0, 31.333333333333336)","(1.95, 2.58, 2.4333333333333336)","(2.3, 3.35, 2.65)"
11-01-2023 15:58:15.726979,"(7.0, 12.0, 7.714285714285714)","(8.5, 15.0, 11.8)","(26.0, 55.0, 31.333333333333336)","(1.95, 2.58, 2.4333333333333336)","(2.3, 3.35, 2.65)"
11-01-2023 15:58:16.538128,"(7.0, 12.0, 7.714285714285714)","(8.5, 15.0, 11.8)","(26.0, 55.0, 31.333333333333336)","(1.95, 2.58, 2.4333333333333336)","(2.3, 3.35, 2.65)"
11-01-2023 15:58:17.467533,"(7.0, 12.0, 7.714285714285714)","(8.5, 15.0, 11.8)","(26.0, 55.0, 31.333333333333336)","(1.95, 2.58, 2.4333333333333336)","(2.3, 3.35, 2.65)"
11-01-2023 15:58:18.502740,"(7.0, 12.0, 7.714285714285714)","(8.5, 15.0, 11.8)","(26.0, 55.0, 31.333333333333336)","(1.95, 2.58, 2.4333333333333336)","(2.3, 3.35, 2.65)"
11-01-2023 15:58:19.437950,"(7.0, 12.0, 7.714285714285714)","(8.5, 15.0, 11.8)","(26.0, 55.0, 31.333333333333336)","(1.95, 2.58, 2.4333333333333336)","(2.3, 3.35, 2.65)"
11-01-2023 15:58:20.241738,"(7.0, 12.0, 7.714285714285714)","(8.5, 15.0, 11.8)","(26.0, 55.0, 31.333333333333336)","(1.95, 2.58, 2.4333333333333336)","(2.3, 3.35, 2.65)"
11-01-2023 15:58:21.114131,"(7.0, 12.0, 7.714285714285714)","(8.5, 15.0, 11.8)","(26.0, 55.0, 31.333333333333336)","(1.95, 2.58, 2.4333333333333336)","(2.3, 3.35, 2.65)"
11-01-2023 15:58:22.100485,"(7.0, 12.0, 7.714285714285714)","(8.5, 15.0, 11.8)","(26.0, 55.0, 31.333333333333336)","(1.95, 2.58, 2.4333333333333336)","(2.3, 3.35, 2.65)"
11-01-2023 15:58:23.023978,"(7.0, 12.0, 7.714285714285714)","(8.5, 15.0, 11.8)","(26.0, 55.0, 31.333333333333336)","(1.95, 2.58, 2.4333333333333336)","(2.3, 3.35, 2.65)"
11-01-2023 15:58:23.929896,"(7.0, 12.0, 7.714285714285714)","(8.5, 15.0, 11.8)","(26.0, 55.0, 31.333333333333336)","(1.95, 2.58, 2.4333333333333336)","(2.3, 3.35, 2.65)"
11-01-2023 15:58:24.921472,"(7.0, 12.0, 7.714285714285714)","(8.5, 15.0, 11.8)","(26.0, 55.0, 31.333333333333336)","(1.95, 2.58, 2.4333333333333336)","(2.3, 3.35, 2.65)"
11-01-2023 15:58:25.796475,"(7.0, 12.0, 7.714285714285714)","(8.5, 15.0, 11.8)","(26.0, 55.0, 31.333333333333336)","(1.95, 2.58, 2.4333333333333336)","(2.3, 3.35, 2.65)"
11-01-2023 15:58:26.683151,"(7.0, 11.5, 8.5)","(8.5, 15.0, 11.8)","(26.0, 55.0, 31.333333333333336)","(1.95, 2.58, 2.4333333333333336)","(2.3, 3.35, 2.65)"
11-01-2023 15:58:27.693756,"(7.0, 11.5, 8.5)","(8.5, 15.0, 11.8)","(26.0, 55.0, 31.333333333333336)","(1.95, 2.58, 2.4333333333333336)","(2.3, 3.35, 2.65)"
11-01-2023 15:58:28.652848,"(7.0, 11.0, 9.0)","(8.5, 15.0, 11.8)","(26.0, 55.0, 31.333333333333336)","(1.95, 2.58, 2.4333333333333336)","(2.3, 3.35, 2.65)"
11-01-2023 15:58:29.448584,"(7.0, 11.0, 9.0)","(8.5, 15.0, 11.8)","(26.0, 55.0, 31.333333333333336)","(1.95, 2.58, 2.4333333333333336)","(2.3, 3.35, 2.65)"
11-01-2023 15:58:30.366916,"(7.0, 11.0, 9.0)","(8.5, 15.0, 11.8)","(26.0, 55.0, 31.333333333333336)","(1.95, 2.58, 2.4333333333333336)","(2.3, 3.35, 2.65)"
11-01-2023 15:58:31.330795,"(7.0, 11.0, 9.0)","(8.5, 15.0, 11.8)","(26.0, 55.0, 31.333333333333336)","(1.95, 2.58, 2.4333333333333336)","(2.3, 3.35, 2.65)"
11-01-2023 15:58:32.271946,"(7.0, 11.0, 9.0)","(8.5, 15.0, 11.8)","(26.0, 55.0, 31.333333333333336)","(1.95, 2.58, 2.4333333333333336)","(2.3, 3.35, 2.65)"
11-01-2023 15:58:33.278285,"(7.0, 11.0, 9.0)","(8.5, 15.0, 11.8)","(26.0, 55.0, 31.333333333333336)","(1.95, 2.58, 2.4333333333333336)","(2.3, 3.35, 2.65)"
11-01-2023 15:58:34.236394,"(7.0, 11.0, 9.0)","(8.5, 15.0, 11.8)","(26.0, 55.0, 31.333333333333336)","(1.95, 2.58, 2.4333333333333336)","(2.3, 3.35, 2.65)"
11-01-2023 15:58:35.092779,"(7.0, 11.0, 9.0)","(8.5, 15.0, 11.8)","(26.0, 55.0, 31.333333333333336)","(1.95, 2.58, 2.4333333333333336)","(2.3, 3.35, 2.65)"
11-01-2023 15:58:36.088780,"(7.0, 11.0, 9.0)","(8.5, 15.0, 11.8)","(26.0, 55.0, 31.333333333333336)","(1.95, 2.58, 2.4333333333333336)","(2.3, 3.35, 2.65)"
11-01-2023 15:58:37.062607,"(7.0, 11.0, 9.0)","(8.5, 15.0, 11.8)","(26.0, 55.0, 31.333333333333336)","(1.95, 2.58, 2.4333333333333336)","(2.3, 3.35, 2.65)"
11-01-2023 15:58:37.999958,"(7.0, 11.0, 9.0)","(8.5, 15.0, 11.8)","(26.0, 55.0, 31.333333333333336)","(1.95, 2.58, 2.4333333333333336)","(2.3, 3.35, 2.65)"
11-01-2023 15:58:38.876898,"(7.0, 11.0, 9.0)","(8.5, 15.0, 11.8)","(26.0, 55.0, 31.333333333333336)","(1.95, 2.58, 2.4333333333333336)","(2.3, 3.35, 2.65)"
11-01-2023 15:58:39.863612,"(7.0, 11.0, 9.0)","(8.5, 15.0, 11.8)","(26.0, 55.0, 40.8)","(1.95, 2.58, 2.4333333333333336)","(2.3, 3.35, 2.65)"
11-01-2023 15:58:40.872485,"(7.0, 11.0, 9.0)","(8.5, 15.0, 11.8)","(26.0, 55.0, 41.8)","(1.95, 2.58, 2.4333333333333336)","(2.3, 3.35, 2.65)"
11-01-2023 15:58:41.838988,"(7.0, 11.0, 9.0)","(8.5, 15.0, 11.8)","(26.0, 55.0, 41.8)","(1.95, 2.58, 2.4333333333333336)","(2.3, 3.35, 2.65)"
11-01-2023 15:58:42.820881,"(7.0, 11.0, 9.0)","(8.5, 15.0, 11.8)","(26.0, 55.0, 41.8)","(1.95, 2.58, 2.4333333333333336)","(2.3, 3.35, 2.65)"
11-01-2023 15:58:43.749750,"(7.0, 11.0, 9.0)","(8.5, 15.0, 11.8)","(26.0, 55.0, 41.8)","(1.95, 2.58, 2.4333333333333336)","(2.3, 3.35, 2.65)"
11-01-2023 15:58:44.593782,"(7.0, 11.0, 9.0)","(8.5, 15.0, 11.8)","(26.0, 55.0, 41.8)","(1.95, 2.58, 2.4333333333333336)","(2.3, 3.35, 2.65)"
11-01-2023 15:58:45.469058,"(7.0, 11.0, 9.0)","(8.5, 15.0, 11.8)","(26.0, 55.0, 41.8)","(1.95, 2.58, 2.4333333333333336)","(2.3, 3.35, 2.65)"
11-01-2023 15:58:46.571784,"(7.0, 11.0, 9.0)","(8.5, 15.0, 11.8)","(26.0, 55.0, 41.8)","(1.95, 2.58, 2.4333333333333336)","(2.3, 3.35, 2.65)"
11-01-2023 15:58:47.640825,"(7.0, 11.0, 9.0)","(8.5, 15.0, 11.8)","(26.0, 55.0, 41.8)","(1.95, 2.58, 2.4333333333333336)","(2.3, 3.35, 2.65)"
11-01-2023 15:58:48.438604,"(7.0, 11.0, 9.0)","(8.5, 15.0, 11.8)","(26.0, 55.0, 41.8)","(1.95, 2.58, 2.4333333333333336)","(2.3, 3.35, 2.65)"
11-01-2023 15:58:49.369871,"(7.0, 11.0, 9.0)","(8.5, 15.0, 11.8)","(26.0, 55.0, 41.8)","(1.95, 2.58, 2.4333333333333336)","(2.3, 3.35, 2.65)"
11-01-2023 15:58:50.489328,"(7.0, 11.0, 9.0)","(8.5, 15.0, 11.8)","(26.0, 55.0, 41.8)","(1.95, 2.58, 2.4333333333333336)","(2.3, 3.35, 2.65)"
11-01-2023 15:58:51.539588,"(7.0, 11.0, 9.0)","(8.5, 15.0, 11.8)","(26.0, 55.0, 41.8)","(1.95, 2.58, 2.4333333333333336)","(2.3, 3.35, 2.65)"
11-01-2023 15:58:52.531366,"(7.0, 11.0, 9.0)","(8.5, 15.0, 11.8)","(26.0, 55.0, 41.8)","(1.95, 2.58, 2.4333333333333336)","(2.3, 3.35, 2.65)"
11-01-2023 15:58:53.494770,"(7.0, 11.0, 9.0)","(8.5, 15.0, 11.8)","(26.0, 55.0, 41.8)","(1.95, 2.58, 2.4333333333333336)","(2.3, 3.35, 2.65)"
11-01-2023 15:58:54.306872,"(7.0, 11.0, 9.0)","(8.5, 15.0, 11.8)","(26.0, 55.0, 41.8)","(1.95, 2.58, 2.4333333333333336)","(2.3, 3.35, 2.65)"
11-01-2023 15:58:55.297397,"(7.0, 11.0, 9.0)","(8.5, 15.0, 11.8)","(26.0, 55.0, 41.8)","(1.95, 2.58, 2.4333333333333336)","(2.3, 3.35, 2.65)"
11-01-2023 15:58:56.271865,"(7.0, 11.0, 9.0)","(8.5, 15.0, 11.8)","(26.0, 55.0, 41.8)","(1.95, 2.58, 2.4333333333333336)","(2.3, 3.35, 2.65)"
11-01-2023 15:58:57.075355,"(7.0, 11.0, 9.0)","(8.5, 15.0, 11.8)","(26.0, 55.0, 41.8)","(1.95, 2.58, 2.4333333333333336)","(2.3, 3.35, 2.65)"
11-01-2023 15:58:57.950621,"(7.0, 11.0, 9.0)","(8.5, 15.0, 11.8)","(26.0, 55.0, 41.8)","(1.95, 2.58, 2.4333333333333336)","(2.3, 3.35, 2.65)"
11-01-2023 15:58:58.900586,"(7.0, 11.0, 9.0)","(8.5, 15.0, 11.8)","(26.0, 55.0, 41.8)","(1.95, 2.58, 2.4333333333333336)","(2.3, 3.35, 2.65)"
11-01-2023 15:58:59.863845,"(7.0, 11.0, 9.0)","(8.5, 15.0, 11.8)","(26.0, 55.0, 41.8)","(1.95, 2.58, 2.4333333333333336)","(2.3, 3.35, 2.65)"
11-01-2023 15:59:00.820122,"(7.0, 11.0, 9.0)","(8.5, 15.0, 11.8)","(26.0, 55.0, 41.8)","(1.95, 2.58, 2.4333333333333336)","(2.3, 3.35, 2.65)"
11-01-2023 15:59:01.797749,"(7.0, 11.0, 9.0)","(8.5, 15.0, 11.8)","(26.0, 55.0, 41.8)","(1.95, 2.58, 2.4333333333333336)","(2.3, 3.35, 2.65)"
11-01-2023 15:59:02.713667,"(7.0, 11.0, 9.0)","(8.5, 15.0, 11.8)","(26.0, 55.0, 41.8)","(1.95, 2.58, 2.4333333333333336)","(2.3, 3.35, 2.65)"
11-01-2023 15:59:03.642833,"(7.0, 11.0, 9.0)","(8.5, 15.0, 11.8)","(26.0, 55.0, 41.8)","(1.95, 2.58, 2.4333333333333336)","(2.3, 3.35, 2.65)"
