,Maddys Girl,Andos A Thief,Miss Mel,Cashmere Kaos,Book Of Love,Deep Sapphire,Shes A Sully
04-01-2023 14:40:06.921133,"(41.0, 110.0, 109.41176470588235)","(1.65, 1.85, 1.844805194805195)","(91.0, 320.0, 243.0)","(9.0, 11.5, 11.418032786885245)","(3.4, 4.4, 4.346956521739131)","(91.0, 360.0, 352.7586206896552)","(6.0, 8.4, 8.172549019607843)"
04-01-2023 14:40:08.169538,"(41.0, 110.0, 109.44444444444444)","(1.65, 1.85, 1.8465517241379312)","(91.0, 320.0, 246.66666666666669)","(9.0, 11.5, 11.153333333333334)","(3.4, 4.4, 4.348181818181819)","(91.0, 360.0, 352.7586206896552)","(6.0, 8.4, 8.204651162790698)"
04-01-2023 14:40:09.339121,"(51.0, 110.0, 109.44444444444444)","(1.65, 1.85, 1.836987951807229)","(91.0, 320.0, 258.4)","(9.0, 11.5, 11.246575342465754)","(3.4, 4.4, 4.395833333333334)","(91.0, 360.0, 352.7586206896552)","(6.0, 8.4, 8.169230769230769)"
04-01-2023 14:40:10.506709,"(51.0, 110.0, 109.44444444444444)","(1.65, 1.84, 1.8302702702702704)","(91.0, 320.0, 243.0)","(9.0, 11.5, 11.223880597014926)","(3.4, 4.4, 4.424822695035461)","(91.0, 360.0, 351.25)","(6.0, 8.4, 8.23157894736842)"
04-01-2023 14:40:11.615580,"(51.0, 110.0, 109.41176470588235)","(1.65, 1.83, 1.8206976744186048)","(91.0, 320.0, 257.1428571428571)","(9.0, 11.5, 11.223880597014926)","(3.4, 4.5, 4.414516129032258)","(91.0, 360.0, 303.33333333333337)","(6.0, 8.4, 8.258823529411766)"
04-01-2023 14:40:12.692453,"(51.0, 170.0, 130.0)","(1.65, 1.83, 1.8206250000000002)","(91.0, 300.0, 243.52941176470588)","(9.0, 11.5, 11.223880597014926)","(3.4, 4.5, 4.233460076045628)","(91.0, 350.0, 303.33333333333337)","(6.0, 8.4, 8.558865248226951)"
04-01-2023 14:40:13.863973,"(51.0, 170.0, 133.33333333333334)","(1.65, 1.84, 1.8590377358490566)","(91.0, 300.0, 243.52941176470588)","(9.0, 11.5, 11.149122807017545)","(3.4, 4.3, 4.2155555555555555)","(91.0, 350.0, 303.33333333333337)","(6.0, 8.6, 8.684615384615384)"
04-01-2023 14:40:15.025856,"(51.0, 170.0, 135.26315789473685)","(1.65, 1.86, 1.8542105263157895)","(91.0, 300.0, 243.52941176470588)","(9.0, 11.5, 11.139344262295081)","(3.4, 4.3, 4.149152542372882)","(91.0, 350.0, 303.33333333333337)","(6.0, 8.8, 8.715789473684211)"
04-01-2023 14:40:16.186219,"(51.0, 170.0, 137.0)","(1.65, 1.86, 1.8542105263157895)","(91.0, 300.0, 236.0)","(9.0, 11.5, 11.139344262295081)","(3.4, 4.2, 4.124)","(91.0, 350.0, 308.82352941176475)","(6.0, 8.8, 8.715789473684211)"
04-01-2023 14:40:17.314241,"(51.0, 170.0, 128.0)","(1.65, 1.88, 1.8653333333333333)","(91.0, 300.0, 198.46153846153845)","(9.0, 11.5, 11.147058823529411)","(3.4, 4.2, 4.073333333333333)","(91.0, 350.0, 307.57575757575756)","(6.0, 8.8, 8.744827586206897)"
04-01-2023 14:40:18.430659,"(51.0, 170.0, 128.75)","(1.65, 1.88, 1.8637894736842107)","(91.0, 300.0, 198.46153846153845)","(9.0, 11.5, 11.147058823529411)","(3.4, 4.2, 4.0903846153846155)","(91.0, 350.0, 303.33333333333337)","(6.0, 8.8, 8.733333333333334)"
04-01-2023 14:40:19.498489,"(51.0, 170.0, 128.75)","(1.65, 1.88, 1.8641450777202073)","(91.0, 300.0, 198.46153846153845)","(9.0, 11.5, 11.147058823529411)","(3.4, 4.2, 4.025806451612903)","(91.0, 350.0, 314.28571428571433)","(6.0, 8.8, 8.822222222222223)"
04-01-2023 14:40:20.695895,"(51.0, 160.0, 135.0)","(1.65, 1.88, 1.867375)","(91.0, 300.0, 198.46153846153845)","(9.0, 11.5, 11.375)","(3.4, 4.1, 4.01858407079646)","(91.0, 350.0, 314.28571428571433)","(6.5, 9.0, 8.925)"
04-01-2023 14:40:21.884511,"(51.0, 150.0, 126.66666666666667)","(1.65, 1.87, 1.8623636363636364)","(91.0, 300.0, 198.46153846153845)","(9.0, 11.5, 11.279411764705882)","(3.4, 4.1, 4.01858407079646)","(91.0, 350.0, 314.28571428571433)","(6.5, 9.0, 8.88)"
04-01-2023 14:40:23.077337,"(51.0, 150.0, 117.14285714285714)","(1.65, 1.89, 1.8892035398230087)","(91.0, 300.0, 198.46153846153845)","(9.0, 11.5, 11.243243243243244)","(3.4, 4.1, 3.993)","(91.0, 350.0, 314.28571428571433)","(6.5, 9.2, 8.890322580645162)"
04-01-2023 14:40:24.228146,"(51.0, 150.0, 118.33333333333333)","(1.65, 1.89, 1.8892035398230087)","(91.0, 300.0, 198.46153846153845)","(9.0, 11.5, 11.243243243243244)","(3.4, 4.0, 3.993)","(91.0, 350.0, 314.28571428571433)","(6.5, 9.2, 8.890322580645162)"
04-01-2023 14:40:25.418434,"(51.0, 150.0, 116.95652173913044)","(1.65, 1.9, 1.8926470588235293)","(91.0, 300.0, 198.46153846153845)","(9.0, 11.5, 11.089285714285714)","(3.4, 4.0, 3.986440677966102)","(91.0, 350.0, 314.28571428571433)","(6.5, 9.2, 8.844444444444443)"
04-01-2023 14:40:26.555499,"(51.0, 150.0, 116.95652173913044)","(1.65, 1.9, 1.894090909090909)","(91.0, 300.0, 198.46153846153845)","(9.0, 11.5, 11.089285714285714)","(3.4, 4.0, 4.003846153846154)","(91.0, 350.0, 314.28571428571433)","(6.5, 9.2, 8.757142857142856)"
04-01-2023 14:40:27.647432,"(51.0, 150.0, 118.33333333333333)","(1.65, 1.89, 1.8804)","(81.0, 300.0, 198.46153846153845)","(9.0, 11.5, 11.264705882352942)","(3.4, 4.1, 4.008536585365854)","(91.0, 350.0, 314.28571428571433)","(6.5, 9.0, 8.818181818181818)"
04-01-2023 14:40:28.749816,"(51.0, 150.0, 118.33333333333333)","(1.65, 1.88, 1.874736842105263)","(81.0, 300.0, 198.46153846153845)","(9.0, 11.5, 11.431818181818182)","(3.4, 4.1, 4.008536585365854)","(91.0, 350.0, 298.38709677419354)","(6.5, 9.0, 8.907692307692308)"
04-01-2023 14:40:29.957682,"(51.0, 150.0, 118.33333333333333)","(1.65, 1.9, 1.9005882352941175)","(81.0, 300.0, 198.46153846153845)","(9.0, 11.5, 11.35)","(3.4, 4.1, 4.005172413793104)","(91.0, 350.0, 298.38709677419354)","(6.5, 9.0, 8.059171597633137)"
04-01-2023 14:40:31.090370,"(51.0, 150.0, 116.95652173913044)","(1.65, 1.91, 1.9005882352941175)","(81.0, 300.0, 198.46153846153845)","(9.0, 11.5, 11.662162162162161)","(3.4, 4.1, 3.99725)","(91.0, 350.0, 298.38709677419354)","(6.5, 8.4, 8.0)"
04-01-2023 14:40:32.463625,"(51.0, 150.0, 116.95652173913044)","(1.65, 1.92, 1.9081249999999998)","(81.0, 300.0, 198.46153846153845)","(9.0, 12.0, 11.580246913580247)","(3.4, 4.1, 3.91125)","(91.0, 350.0, 310.0)","(6.5, 8.2, 7.898630136986301)"
04-01-2023 14:40:33.691262,"(51.0, 150.0, 121.85185185185185)","(1.65, 1.91, 1.9127027027027026)","(81.0, 300.0, 204.0)","(9.0, 12.0, 11.541666666666666)","(3.4, 3.95, 3.98135593220339)","(91.0, 350.0, 327.77777777777777)","(6.5, 8.4, 7.9185185185185185)"
04-01-2023 14:40:34.883842,"(51.0, 150.0, 121.85185185185185)","(1.65, 1.92, 1.9127027027027026)","(81.0, 300.0, 204.0)","(9.0, 12.0, 11.541666666666666)","(3.4, 4.0, 3.975)","(91.0, 350.0, 327.77777777777777)","(6.5, 8.4, 7.910344827586207)"
04-01-2023 14:40:36.183847,"(51.0, 150.0, 121.85185185185185)","(1.65, 1.92, 1.9055)","(81.0, 300.0, 204.0)","(9.0, 12.0, 11.541666666666666)","(3.4, 4.0, 3.963576158940397)","(91.0, 350.0, 327.77777777777777)","(6.5, 8.4, 7.910344827586207)"
04-01-2023 14:40:37.555417,"(51.0, 150.0, 121.85185185185185)","(1.65, 1.92, 1.8915384615384614)","(81.0, 300.0, 204.0)","(9.0, 12.0, 11.648936170212766)","(3.4, 4.1, 4.071102661596958)","(91.0, 350.0, 325.75757575757575)","(6.5, 8.4, 7.8969696969696965)"
04-01-2023 14:40:39.193680,"(51.0, 150.0, 121.85185185185185)","(1.65, 1.91, 1.8917647058823528)","(81.0, 300.0, 204.0)","(9.0, 12.0, 11.648936170212766)","(3.4, 4.1, 4.071102661596958)","(91.0, 350.0, 325.75757575757575)","(6.5, 8.2, 7.977777777777777)"
04-01-2023 14:40:40.376276,"(51.0, 150.0, 121.85185185185185)","(1.65, 1.9, 1.8903061224489794)","(81.0, 300.0, 204.0)","(9.0, 12.0, 11.629213483146067)","(3.4, 4.1, 4.088)","(91.0, 350.0, 325.75757575757575)","(6.5, 8.2, 7.977777777777777)"
04-01-2023 14:40:41.525913,"(51.0, 150.0, 121.85185185185185)","(1.65, 1.9, 1.8820754716981132)","(81.0, 300.0, 204.0)","(9.0, 12.0, 11.346534653465346)","(3.4, 4.2, 4.061702127659575)","(91.0, 350.0, 325.75757575757575)","(6.5, 8.2, 8.142857142857142)"
04-01-2023 14:40:42.642987,"(51.0, 150.0, 121.85185185185185)","(1.65, 1.89, 1.8786666666666667)","(81.0, 300.0, 204.0)","(9.0, 12.0, 11.535211267605634)","(3.4, 4.2, 4.0715596330275226)","(91.0, 350.0, 325.75757575757575)","(6.5, 8.2, 8.020689655172413)"
04-01-2023 14:40:43.740923,"(51.0, 150.0, 119.6969696969697)","(1.65, 1.89, 1.888)","(91.0, 300.0, 204.0)","(9.0, 12.0, 11.535211267605634)","(3.4, 4.2, 4.0609375)","(91.0, 350.0, 325.75757575757575)","(6.5, 8.2, 8.114754098360654)"
04-01-2023 14:40:44.806765,"(51.0, 150.0, 119.6969696969697)","(1.65, 1.89, 1.8885714285714286)","(91.0, 300.0, 204.0)","(9.0, 12.0, 11.535211267605634)","(3.4, 4.2, 4.054098360655738)","(91.0, 350.0, 325.75757575757575)","(6.5, 8.2, 8.182978723404254)"
04-01-2023 14:40:45.921428,"(51.0, 150.0, 119.6969696969697)","(1.65, 1.9, 1.8851948051948053)","(91.0, 300.0, 204.0)","(9.0, 12.0, 11.666666666666666)","(3.4, 4.2, 4.049253731343284)","(91.0, 350.0, 325.75757575757575)","(6.5, 8.2, 8.132203389830508)"
04-01-2023 14:40:47.137128,"(51.0, 150.0, 119.6969696969697)","(1.65, 1.9, 1.8888888888888888)","(91.0, 300.0, 204.0)","(9.0, 12.0, 11.880952380952381)","(3.4, 4.2, 4.0409448818897635)","(91.0, 350.0, 325.75757575757575)","(6.5, 8.2, 8.132203389830508)"
04-01-2023 14:40:48.343722,"(51.0, 150.0, 119.6969696969697)","(1.65, 1.9, 1.8888888888888888)","(91.0, 300.0, 204.0)","(9.0, 12.0, 11.880952380952381)","(3.4, 4.2, 4.054929577464788)","(91.0, 350.0, 312.05882352941177)","(6.5, 8.2, 8.132203389830508)"
04-01-2023 14:40:49.570835,"(51.0, 150.0, 119.6969696969697)","(1.65, 1.9, 1.8888888888888888)","(91.0, 300.0, 204.0)","(9.0, 12.0, 11.880952380952381)","(3.4, 4.2, 4.056934306569343)","(91.0, 340.0, 312.05882352941177)","(6.5, 8.2, 8.132203389830508)"
04-01-2023 14:40:50.720974,"(51.0, 150.0, 119.6969696969697)","(1.65, 1.9, 1.8849999999999998)","(91.0, 300.0, 204.0)","(9.0, 12.0, 11.880952380952381)","(3.4, 4.2, 4.056934306569343)","(91.0, 340.0, 312.05882352941177)","(6.5, 8.2, 8.132203389830508)"
04-01-2023 14:40:51.857375,"(51.0, 150.0, 119.6969696969697)","(1.65, 1.9, 1.8849999999999998)","(91.0, 300.0, 204.0)","(9.0, 12.0, 11.880952380952381)","(3.4, 4.2, 4.056934306569343)","(91.0, 340.0, 312.05882352941177)","(6.5, 8.2, 8.10625)"
04-01-2023 14:40:53.135380,"(51.0, 150.0, 119.6969696969697)","(1.65, 1.9, 1.8849999999999998)","(91.0, 300.0, 204.0)","(9.0, 12.0, 11.88888888888889)","(3.4, 4.2, 4.056934306569343)","(91.0, 340.0, 312.05882352941177)","(6.5, 8.2, 8.08)"
04-01-2023 14:40:54.326825,"(51.0, 140.0, 130.0)","(1.65, 1.9, 1.8849999999999998)","(91.0, 300.0, 204.0)","(9.0, 12.0, 11.88888888888889)","(3.4, 4.2, 4.056934306569343)","(91.0, 340.0, 312.05882352941177)","(6.5, 8.2, 8.072727272727272)"
04-01-2023 14:40:55.541248,"(51.0, 140.0, 130.0)","(1.65, 1.9, 1.8849999999999998)","(91.0, 300.0, 204.0)","(9.0, 12.0, 11.88888888888889)","(3.4, 4.2, 4.0600000000000005)","(91.0, 340.0, 321.61290322580646)","(6.5, 8.2, 8.1)"
04-01-2023 14:40:57.080979,"(51.0, 140.0, 130.0)","(1.65, 1.9, 1.8849999999999998)","(91.0, 300.0, 204.0)","(9.0, 12.0, 11.88888888888889)","(3.4, 4.2, 4.0600000000000005)","(91.0, 340.0, 306.47058823529414)","(6.5, 8.2, 7.995604395604395)"
04-01-2023 14:40:58.438672,"(51.0, 140.0, 130.0)","(1.65, 1.9, 1.88625)","(91.0, 300.0, 204.0)","(9.0, 12.0, 11.88888888888889)","(3.4, 4.2, 4.0600000000000005)","(91.0, 340.0, 304.2857142857143)","(6.5, 8.2, 7.944615384615385)"
04-01-2023 14:40:59.770832,"(51.0, 140.0, 130.0)","(1.65, 1.9, 1.8837037037037037)","(91.0, 300.0, 204.0)","(9.0, 12.0, 11.88888888888889)","(3.4, 4.2, 4.034545454545454)","(91.0, 330.0, 292.64150943396226)","(6.5, 8.0, 7.944615384615385)"
04-01-2023 14:41:01.012167,"(51.0, 140.0, 130.0)","(1.65, 1.9, 1.8895238095238094)","(91.0, 300.0, 204.0)","(9.0, 12.0, 11.954545454545455)","(3.4, 4.2, 3.9981132075471697)","(91.0, 330.0, 292.64150943396226)","(6.5, 8.0, 7.944615384615385)"
04-01-2023 14:41:02.236804,"(51.0, 140.0, 130.0)","(1.65, 1.9, 1.8947619047619046)","(91.0, 300.0, 204.0)","(9.0, 12.5, 12.175)","(3.4, 4.1, 3.995121951219512)","(91.0, 330.0, 292.64150943396226)","(6.5, 8.0, 7.944615384615385)"
04-01-2023 14:41:03.648472,"(51.0, 140.0, 123.21428571428571)","(1.65, 1.9, 1.903050847457627)","(91.0, 300.0, 204.0)","(9.0, 12.5, 12.343137254901961)","(3.4, 4.1, 3.9267045454545455)","(91.0, 330.0, 298.695652173913)","(6.5, 8.0, 7.88)"
04-01-2023 14:41:05.270169,"(51.0, 150.0, 123.21428571428571)","(1.65, 1.92, 1.9167164179104477)","(91.0, 300.0, 204.0)","(9.0, 12.5, 12.343137254901961)","(3.4, 4.0, 3.866228070175439)","(91.0, 330.0, 312.8571428571429)","(6.5, 8.0, 7.88)"
04-01-2023 14:41:06.526533,"(51.0, 150.0, 135.0)","(1.65, 1.92, 1.9152941176470588)","(91.0, 300.0, 204.0)","(9.0, 12.5, 12.343137254901961)","(3.4, 3.9, 3.8642201834862386)","(91.0, 330.0, 312.8571428571429)","(6.5, 8.0, 7.88)"
04-01-2023 14:41:07.728888,"(51.0, 140.0, 135.0)","(1.65, 1.92, 1.9152941176470588)","(91.0, 300.0, 204.0)","(9.0, 12.5, 12.343137254901961)","(3.4, 3.9, 3.862857142857143)","(91.0, 330.0, 312.8571428571429)","(6.5, 8.0, 7.88)"
04-01-2023 14:41:08.960475,"(51.0, 140.0, 135.0)","(1.65, 1.92, 1.9152941176470588)","(91.0, 300.0, 206.66666666666666)","(9.0, 12.5, 12.4)","(3.4, 3.9, 3.8468750000000003)","(91.0, 330.0, 312.8571428571429)","(6.5, 8.0, 7.914285714285714)"
04-01-2023 14:41:10.139153,"(51.0, 150.0, 123.21428571428571)","(1.65, 1.94, 1.924736842105263)","(91.0, 300.0, 206.66666666666666)","(9.0, 12.5, 12.6)","(3.4, 3.85, 3.813333333333333)","(91.0, 330.0, 312.8571428571429)","(6.5, 8.2, 7.937142857142857)"
04-01-2023 14:41:11.318993,"(51.0, 150.0, 123.33333333333333)","(1.65, 1.94, 1.92)","(91.0, 300.0, 206.66666666666666)","(9.0, 13.0, 12.767857142857142)","(3.4, 3.85, 3.8097560975609754)","(91.0, 330.0, 312.8571428571429)","(6.5, 8.2, 8.013333333333334)"
04-01-2023 14:41:12.551534,"(51.0, 150.0, 123.33333333333333)","(1.65, 1.92, 1.9049090909090909)","(91.0, 300.0, 196.0)","(9.0, 13.0, 12.767857142857142)","(3.4, 3.9, 3.7819148936170213)","(91.0, 330.0, 312.8571428571429)","(6.5, 8.2, 8.013333333333334)"
04-01-2023 14:41:13.757659,"(51.0, 150.0, 124.28571428571429)","(1.65, 1.93, 1.9094736842105262)","(91.0, 300.0, 196.0)","(9.0, 13.0, 12.767857142857142)","(3.3, 3.9, 3.8233333333333333)","(91.0, 330.0, 312.8571428571429)","(6.5, 8.2, 8.013333333333334)"
04-01-2023 14:41:15.000747,"(51.0, 150.0, 124.28571428571429)","(1.65, 1.92, 1.9217699115044247)","(91.0, 300.0, 196.0)","(9.0, 13.0, 12.734375)","(3.3, 3.9, 3.8)","(91.0, 330.0, 312.8571428571429)","(6.5, 8.2, 7.964102564102563)"
04-01-2023 14:41:16.194262,"(51.0, 150.0, 124.28571428571429)","(1.65, 1.94, 1.9268965517241379)","(91.0, 300.0, 196.0)","(9.0, 13.0, 12.720588235294118)","(3.3, 3.85, 3.8065217391304347)","(91.0, 330.0, 292.5)","(6.5, 8.2, 7.9125)"
04-01-2023 14:41:17.387909,"(51.0, 150.0, 124.28571428571429)","(1.65, 1.94, 1.93)","(91.0, 300.0, 196.0)","(9.0, 13.0, 12.77536231884058)","(3.3, 3.85, 3.791566265060241)","(91.0, 330.0, 292.5)","(6.5, 8.2, 7.9125)"
04-01-2023 14:41:18.407460,"(51.0, 150.0, 124.28571428571429)","(1.65, 1.96, 1.95)","(91.0, 300.0, 196.0)","(9.0, 13.0, 12.77536231884058)","(3.3, 3.8, 3.7776119402985073)","(91.0, 330.0, 292.5)","(6.5, 8.2, 7.875)"
04-01-2023 14:41:19.453354,"(51.0, 150.0, 124.28571428571429)","(1.65, 1.97, 1.959)","(91.0, 300.0, 196.0)","(9.0, 13.0, 12.732394366197184)","(3.3, 3.8, 3.7535714285714286)","(91.0, 330.0, 292.5)","(6.5, 8.0, 7.848)"
04-01-2023 14:41:20.522029,"(51.0, 150.0, 124.28571428571429)","(1.65, 1.98, 1.9652941176470589)","(91.0, 300.0, 225.71428571428572)","(9.0, 13.0, 12.732394366197184)","(3.3, 3.8, 3.7392857142857143)","(91.0, 330.0, 292.5)","(6.5, 8.0, 7.904347826086957)"
04-01-2023 14:41:21.743157,"(51.0, 150.0, 128.8235294117647)","(1.65, 1.97, 1.956206896551724)","(91.0, 300.0, 225.71428571428572)","(9.0, 13.0, 12.732394366197184)","(3.3, 3.75, 3.753061224489796)","(91.0, 330.0, 292.5)","(6.5, 8.0, 7.936842105263158)"
04-01-2023 14:41:22.934771,"(51.0, 150.0, 128.8235294117647)","(1.65, 1.97, 1.9465384615384616)","(91.0, 300.0, 225.71428571428572)","(9.0, 13.0, 12.702127659574469)","(3.3, 3.8, 3.7710843373493974)","(91.0, 330.0, 292.5)","(6.5, 8.0, 7.930434782608695)"
04-01-2023 14:41:24.155195,"(51.0, 150.0, 128.8235294117647)","(1.65, 1.95, 1.9455555555555555)","(91.0, 300.0, 225.71428571428572)","(9.0, 13.0, 12.685393258426966)","(3.3, 3.8, 3.7776315789473682)","(91.0, 330.0, 293.265306122449)","(6.5, 8.0, 7.805405405405406)"
04-01-2023 14:41:25.358277,"(51.0, 150.0, 128.8235294117647)","(1.65, 1.96, 1.9466666666666665)","(91.0, 300.0, 225.71428571428572)","(9.0, 13.0, 12.6)","(3.3, 3.8, 3.7776315789473682)","(91.0, 330.0, 293.265306122449)","(6.5, 8.0, 7.76)"
04-01-2023 14:41:26.474594,"(51.0, 150.0, 128.8235294117647)","(1.65, 1.97, 1.9518181818181817)","(91.0, 300.0, 225.71428571428572)","(9.0, 13.0, 12.619047619047619)","(3.3, 3.8, 3.7776315789473682)","(91.0, 330.0, 293.265306122449)","(6.5, 8.0, 7.76)"
04-01-2023 14:41:27.531296,"(51.0, 150.0, 128.8235294117647)","(1.65, 1.97, 1.9518181818181817)","(91.0, 300.0, 225.71428571428572)","(9.0, 13.0, 12.619047619047619)","(3.3, 3.8, 3.7776315789473682)","(91.0, 330.0, 293.265306122449)","(6.5, 8.0, 7.76)"
04-01-2023 14:41:28.544002,"(51.0, 150.0, 128.8235294117647)","(1.65, 1.97, 1.9518181818181817)","(91.0, 300.0, 225.71428571428572)","(9.0, 13.0, 12.619047619047619)","(3.3, 3.8, 3.7776315789473682)","(91.0, 330.0, 293.265306122449)","(6.5, 8.0, 7.76)"
04-01-2023 14:41:29.529757,"(51.0, 150.0, 128.8235294117647)","(1.65, 1.97, 1.9521875)","(91.0, 300.0, 225.71428571428572)","(9.0, 13.0, 12.619047619047619)","(3.3, 3.8, 3.7830985915492956)","(91.0, 330.0, 293.265306122449)","(6.5, 8.0, 7.7176470588235295)"
04-01-2023 14:41:30.621732,"(51.0, 150.0, 128.8235294117647)","(1.65, 1.96, 1.94125)","(91.0, 300.0, 225.71428571428572)","(9.0, 13.0, 12.65)","(3.3, 3.85, 3.775)","(91.0, 330.0, 293.265306122449)","(6.5, 8.0, 7.7176470588235295)"
04-01-2023 14:41:31.625874,"(51.0, 150.0, 128.8235294117647)","(1.65, 1.97, 1.9516129032258065)","(91.0, 300.0, 225.71428571428572)","(9.0, 13.0, 12.631578947368421)","(3.3, 3.85, 3.7648936170212766)","(91.0, 330.0, 292.5)","(6.5, 8.0, 7.7176470588235295)"
04-01-2023 14:41:32.695960,"(51.0, 150.0, 128.8235294117647)","(1.65, 1.97, 1.9516129032258065)","(91.0, 300.0, 229.0909090909091)","(9.0, 13.0, 12.631578947368421)","(3.3, 3.85, 3.7648936170212766)","(91.0, 330.0, 292.5)","(6.5, 8.0, 7.7176470588235295)"
04-01-2023 14:41:33.746258,"(51.0, 150.0, 128.8235294117647)","(1.65, 1.97, 1.9516129032258065)","(91.0, 300.0, 229.0909090909091)","(9.0, 13.0, 12.631578947368421)","(3.3, 3.85, 3.7648936170212766)","(91.0, 330.0, 292.5)","(6.5, 8.0, 7.7176470588235295)"
04-01-2023 14:41:34.786788,"(51.0, 150.0, 128.8235294117647)","(1.65, 1.97, 1.949642857142857)","(91.0, 300.0, 229.0909090909091)","(9.0, 13.0, 12.61111111111111)","(3.3, 3.85, 3.768918918918919)","(91.0, 330.0, 292.5)","(6.5, 8.0, 7.7176470588235295)"
04-01-2023 14:41:35.832892,"(51.0, 150.0, 128.8235294117647)","(1.65, 1.97, 1.949642857142857)","(91.0, 300.0, 229.0909090909091)","(9.0, 13.0, 12.61111111111111)","(3.3, 3.85, 3.768918918918919)","(91.0, 330.0, 292.5)","(6.5, 8.0, 7.7176470588235295)"
04-01-2023 14:41:36.937182,"(51.0, 150.0, 128.8235294117647)","(1.65, 1.97, 1.949642857142857)","(91.0, 300.0, 229.0909090909091)","(9.0, 13.0, 12.61111111111111)","(3.3, 3.85, 3.768918918918919)","(91.0, 330.0, 292.5)","(6.5, 8.0, 7.7176470588235295)"
04-01-2023 14:41:38.025126,"(51.0, 150.0, 128.8235294117647)","(1.65, 1.97, 1.949642857142857)","(91.0, 300.0, 229.0909090909091)","(9.0, 13.0, 12.61111111111111)","(3.3, 3.85, 3.768918918918919)","(91.0, 330.0, 292.5)","(6.5, 8.0, 7.7176470588235295)"
04-01-2023 14:41:39.116783,"(51.0, 150.0, 128.8235294117647)","(1.65, 1.97, 1.949642857142857)","(91.0, 300.0, 229.0909090909091)","(9.0, 13.0, 12.61111111111111)","(3.3, 3.85, 3.768918918918919)","(91.0, 330.0, 292.5)","(6.5, 8.0, 7.7176470588235295)"
04-01-2023 14:41:40.229826,"(51.0, 150.0, 128.8235294117647)","(1.65, 1.97, 1.9558823529411764)","(91.0, 300.0, 229.0909090909091)","(9.0, 13.0, 12.582089552238806)","(3.3, 3.85, 3.778)","(91.0, 330.0, 292.5)","(6.5, 8.0, 7.696)"
04-01-2023 14:41:41.377412,"(51.0, 150.0, 128.8235294117647)","(1.65, 1.97, 1.954)","(91.0, 300.0, 229.0909090909091)","(9.0, 13.0, 12.61111111111111)","(3.3, 3.85, 3.766279069767442)","(91.0, 330.0, 292.5)","(6.5, 8.0, 7.7176470588235295)"
04-01-2023 14:41:42.505224,"(51.0, 150.0, 128.8235294117647)","(1.65, 1.97, 1.9477777777777778)","(91.0, 300.0, 263.47826086956525)","(9.0, 13.0, 12.69047619047619)","(3.3, 3.85, 3.834246575342466)","(91.0, 330.0, 309.06976744186045)","(6.5, 8.0, 7.9)"
04-01-2023 14:41:43.626613,"(51.0, 150.0, 130.3448275862069)","(1.65, 1.96, 1.9449999999999998)","(91.0, 300.0, 251.875)","(9.0, 13.0, 12.69047619047619)","(3.3, 3.85, 3.834246575342466)","(91.0, 330.0, 312.3529411764706)","(6.5, 8.0, 7.882926829268293)"
04-01-2023 14:41:44.597386,"(51.0, 150.0, 130.3448275862069)","(1.65, 1.96, 1.9458823529411764)","(91.0, 300.0, 272.5)","(9.0, 13.0, 12.673913043478262)","(3.3, 3.85, 3.834246575342466)","(91.0, 330.0, 312.3529411764706)","(6.5, 8.0, 7.882926829268293)"
04-01-2023 14:41:45.625967,"(51.0, 150.0, 127.2)","(1.65, 1.96, 1.9463636363636363)","(91.0, 300.0, 272.5)","(9.0, 13.0, 12.615384615384615)","(3.3, 3.85, 3.815841584158416)","(91.0, 330.0, 312.3529411764706)","(6.5, 8.0, 7.882926829268293)"
04-01-2023 14:41:46.621687,"(51.0, 99998, 9998.5)","(1.65, 99998, 9998.5)","(91.0, 99998, 9998.5)","(9.0, 99998, 9998.5)","(3.3, 99998, 9998.5)","(91.0, 99998, 9998.5)","(6.5, 99998, 9998.5)"
04-01-2023 14:41:47.727478,"(51.0, 99998, 9998.5)","(1.65, 99998, 9998.5)","(91.0, 99998, 9998.5)","(9.0, 99998, 9998.5)","(3.3, 99998, 9998.5)","(91.0, 99998, 9998.5)","(6.5, 99998, 9998.5)"
04-01-2023 14:41:48.838248,"(51.0, 99998, 9998.5)","(1.65, 99998, 9998.5)","(91.0, 99998, 9998.5)","(9.0, 99998, 9998.5)","(3.3, 99998, 9998.5)","(91.0, 99998, 9998.5)","(6.5, 99998, 9998.5)"
04-01-2023 14:41:49.883857,"(51.0, 99998, 9998.5)","(1.65, 99998, 9998.5)","(91.0, 99998, 9998.5)","(9.0, 99998, 9998.5)","(3.3, 99998, 9998.5)","(91.0, 99998, 9998.5)","(6.5, 99998, 9998.5)"
04-01-2023 14:41:50.900053,"(51.0, 99998, 9998.5)","(1.65, 99998, 9998.5)","(91.0, 99998, 9998.5)","(9.0, 99998, 9998.5)","(3.3, 99998, 9998.5)","(91.0, 99998, 9998.5)","(6.5, 99998, 9998.5)"
04-01-2023 14:41:52.090896,"(51.0, 99998, 9998.5)","(1.65, 99998, 9998.5)","(91.0, 99998, 9998.5)","(9.0, 99998, 9998.5)","(3.3, 99998, 9998.5)","(91.0, 99998, 9998.5)","(6.5, 99998, 9998.5)"
04-01-2023 14:41:53.462103,"(51.0, 99998, 9998.5)","(1.65, 99998, 9998.5)","(91.0, 99998, 9998.5)","(9.0, 99998, 9998.5)","(3.3, 99998, 9998.5)","(91.0, 99998, 9998.5)","(6.5, 99998, 9998.5)"
