,Eight Gifts,Quick Shadow,Nigels Chance,Roma Bella,Redeeming Eight,Midnight Vandal,Pretty Witch
11-01-2023 20:45:10.324460,"(41.0, 230.0, 73.33333333333333)","(1.65, 2.48, 2.4246666666666665)","(17.0, 65.0, 26.666666666666668)","(4.8, 11.5, 6.699999999999999)","(91.0, 610.0, 360.0)","(14.0, 32.0, 19.666666666666668)","(3.1, 4.8, 3.7666666666666666)"
11-01-2023 20:45:11.501392,"(41.0, 230.0, 73.33333333333333)","(1.65, 2.48, 2.4246666666666665)","(17.0, 65.0, 26.666666666666668)","(4.8, 11.5, 6.699999999999999)","(91.0, 610.0, 360.0)","(14.0, 32.0, 19.666666666666668)","(3.1, 4.8, 3.7666666666666666)"
11-01-2023 20:45:12.591782,"(41.0, 230.0, 73.33333333333333)","(1.65, 2.48, 2.4246666666666665)","(17.0, 65.0, 26.666666666666668)","(4.8, 11.5, 6.699999999999999)","(91.0, 610.0, 360.0)","(14.0, 32.0, 19.666666666666668)","(3.1, 4.8, 3.7666666666666666)"
11-01-2023 20:45:13.613268,"(41.0, 230.0, 73.33333333333333)","(1.65, 2.48, 2.4246666666666665)","(17.0, 65.0, 26.666666666666668)","(4.8, 11.5, 6.699999999999999)","(91.0, 610.0, 360.0)","(14.0, 32.0, 19.666666666666668)","(3.1, 4.8, 3.7666666666666666)"
11-01-2023 20:45:14.616675,"(41.0, 230.0, 75.0)","(1.65, 2.48, 2.4246666666666665)","(17.0, 65.0, 26.666666666666668)","(4.8, 11.5, 6.699999999999999)","(91.0, 610.0, 340.0)","(14.0, 32.0, 19.666666666666668)","(3.1, 4.8, 3.7666666666666666)"
11-01-2023 20:45:15.713739,"(41.0, 230.0, 75.0)","(1.65, 2.48, 2.07)","(17.0, 65.0, 26.666666666666668)","(4.8, 11.5, 6.699999999999999)","(91.0, 610.0, 365.0)","(14.0, 32.0, 19.666666666666668)","(3.1, 4.8, 4.357142857142857)"
11-01-2023 20:45:16.899745,"(41.0, 230.0, 75.0)","(1.65, 2.48, 2.065)","(17.0, 65.0, 26.666666666666668)","(4.8, 11.5, 6.699999999999999)","(91.0, 610.0, 315.0)","(14.0, 32.0, 19.666666666666668)","(3.1, 4.8, 4.357142857142857)"
11-01-2023 20:45:18.124112,"(41.0, 230.0, 76.66666666666667)","(1.65, 2.48, 2.065)","(17.0, 65.0, 26.666666666666668)","(4.8, 11.5, 6.699999999999999)","(91.0, 510.0, 315.0)","(14.0, 32.0, 19.666666666666668)","(3.1, 4.8, 4.357142857142857)"
11-01-2023 20:45:19.235127,"(41.0, 230.0, 76.66666666666667)","(1.65, 2.48, 2.065)","(17.0, 65.0, 26.666666666666668)","(4.8, 11.5, 6.699999999999999)","(91.0, 510.0, 315.0)","(14.0, 32.0, 19.666666666666668)","(3.1, 4.8, 4.357142857142857)"
11-01-2023 20:45:20.527939,"(41.0, 230.0, 76.66666666666667)","(1.65, 2.48, 2.065)","(17.0, 65.0, 26.666666666666668)","(4.8, 11.5, 6.699999999999999)","(91.0, 510.0, 315.0)","(14.0, 32.0, 19.666666666666668)","(3.1, 4.8, 4.357142857142857)"
11-01-2023 20:45:21.845481,"(41.0, 230.0, 76.66666666666667)","(1.65, 2.48, 2.065)","(17.0, 65.0, 36.5625)","(4.8, 11.5, 6.699999999999999)","(91.0, 510.0, 315.0)","(14.0, 32.0, 19.666666666666668)","(3.1, 4.8, 4.357142857142857)"
11-01-2023 20:45:23.075933,"(41.0, 230.0, 76.66666666666667)","(1.65, 2.48, 2.065)","(17.0, 65.0, 36.5625)","(4.8, 11.5, 6.699999999999999)","(91.0, 510.0, 315.0)","(14.0, 32.0, 19.666666666666668)","(3.1, 4.8, 4.357142857142857)"
11-01-2023 20:45:24.455818,"(41.0, 230.0, 76.66666666666667)","(1.65, 2.48, 2.065)","(17.0, 65.0, 27.5)","(4.8, 11.5, 6.699999999999999)","(91.0, 510.0, 315.0)","(14.0, 32.0, 19.666666666666668)","(3.1, 4.8, 4.357142857142857)"
11-01-2023 20:45:25.735295,"(41.0, 230.0, 76.66666666666667)","(1.65, 2.48, 2.065)","(17.0, 65.0, 27.5)","(4.8, 11.5, 6.699999999999999)","(91.0, 510.0, 315.0)","(14.0, 32.0, 19.666666666666668)","(3.1, 4.8, 4.357142857142857)"
11-01-2023 20:45:27.134336,"(41.0, 230.0, 76.66666666666667)","(1.65, 2.48, 2.065)","(17.0, 65.0, 27.5)","(4.8, 11.5, 6.699999999999999)","(91.0, 510.0, 315.0)","(14.0, 32.0, 19.666666666666668)","(3.1, 4.8, 4.357142857142857)"
11-01-2023 20:45:28.353478,"(41.0, 230.0, 76.66666666666667)","(1.65, 2.48, 2.065)","(17.0, 65.0, 27.5)","(4.8, 11.5, 6.699999999999999)","(91.0, 510.0, 315.0)","(14.0, 32.0, 19.666666666666668)","(3.1, 4.8, 4.357142857142857)"
11-01-2023 20:45:29.419804,"(41.0, 230.0, 76.66666666666667)","(1.65, 2.48, 2.065)","(17.0, 65.0, 27.5)","(4.8, 11.5, 6.699999999999999)","(91.0, 510.0, 315.0)","(14.0, 32.0, 19.666666666666668)","(3.1, 4.8, 4.357142857142857)"
11-01-2023 20:45:30.482740,"(41.0, 230.0, 76.66666666666667)","(1.65, 2.48, 2.065)","(17.0, 65.0, 27.5)","(4.8, 11.5, 6.699999999999999)","(91.0, 510.0, 315.0)","(14.0, 32.0, 19.666666666666668)","(3.1, 4.8, 4.357142857142857)"
11-01-2023 20:45:31.693688,"(41.0, 230.0, 76.66666666666667)","(1.65, 2.48, 2.065)","(17.0, 65.0, 27.5)","(4.8, 11.5, 6.699999999999999)","(91.0, 510.0, 315.0)","(14.0, 32.0, 19.666666666666668)","(3.1, 4.8, 4.357142857142857)"
11-01-2023 20:45:32.838528,"(41.0, 230.0, 76.66666666666667)","(1.65, 2.48, 2.045)","(17.0, 65.0, 27.5)","(4.8, 11.5, 7.66)","(91.0, 510.0, 365.0)","(14.0, 32.0, 19.666666666666668)","(3.1, 4.8, 4.133333333333333)"
11-01-2023 20:45:34.091767,"(41.0, 230.0, 76.66666666666667)","(1.65, 2.44, 1.9042857142857141)","(17.0, 65.0, 27.5)","(4.8, 11.5, 7.66)","(91.0, 610.0, 365.0)","(14.0, 32.0, 19.666666666666668)","(3.1, 4.8, 4.1)"
11-01-2023 20:45:35.259879,"(41.0, 230.0, 76.66666666666667)","(1.65, 2.44, 1.9042857142857141)","(17.0, 65.0, 27.5)","(4.8, 11.5, 7.66)","(91.0, 610.0, 365.0)","(14.0, 32.0, 19.666666666666668)","(3.1, 4.8, 4.4625)"
11-01-2023 20:45:36.410800,"(41.0, 230.0, 76.66666666666667)","(1.65, 2.42, 2.1926315789473683)","(17.0, 65.0, 27.5)","(4.8, 11.5, 7.66)","(91.0, 610.0, 365.0)","(14.0, 32.0, 19.666666666666668)","(3.1, 4.8, 3.933333333333333)"
11-01-2023 20:45:37.631914,"(41.0, 230.0, 76.66666666666667)","(1.65, 2.42, 1.748135593220339)","(17.0, 65.0, 26.42857142857143)","(4.8, 11.5, 7.66)","(91.0, 610.0, 542.5)","(14.0, 32.0, 26.857142857142858)","(3.1, 4.8, 4.55)"
11-01-2023 20:45:38.835709,"(41.0, 230.0, 78.33333333333333)","(1.65, 2.16, 2.0291891891891893)","(17.0, 65.0, 26.42857142857143)","(4.8, 11.5, 7.66)","(91.0, 610.0, 320.0)","(14.0, 32.0, 27.5)","(3.1, 4.8, 4.033333333333333)"
11-01-2023 20:45:40.017070,"(41.0, 230.0, 78.33333333333333)","(1.65, 2.14, 2.015135135135135)","(17.0, 65.0, 26.42857142857143)","(4.8, 11.5, 7.66)","(91.0, 510.0, 320.0)","(14.0, 32.0, 27.5)","(3.1, 4.8, 4.033333333333333)"
11-01-2023 20:45:41.245415,"(41.0, 230.0, 78.33333333333333)","(1.65, 2.14, 2.015135135135135)","(17.0, 65.0, 26.42857142857143)","(4.8, 11.5, 7.66)","(91.0, 510.0, 320.0)","(14.0, 32.0, 26.0)","(3.1, 4.8, 4.033333333333333)"
11-01-2023 20:45:42.446766,"(41.0, 230.0, 78.33333333333333)","(1.65, 2.14, 2.015135135135135)","(17.0, 65.0, 26.42857142857143)","(4.8, 11.5, 7.66)","(91.0, 510.0, 320.0)","(14.0, 32.0, 26.166666666666664)","(3.1, 4.8, 4.033333333333333)"
11-01-2023 20:45:43.578356,"(41.0, 230.0, 78.33333333333333)","(1.65, 2.14, 1.793076923076923)","(17.0, 65.0, 26.42857142857143)","(4.8, 11.5, 7.66)","(91.0, 510.0, 206.0)","(14.0, 32.0, 26.25)","(3.1, 4.8, 4.590909090909091)"
11-01-2023 20:45:44.688285,"(41.0, 210.0, 90.0)","(1.65, 2.14, 1.9440816326530612)","(17.0, 55.0, 27.0)","(4.8, 11.5, 7.66)","(91.0, 510.0, 206.0)","(14.0, 30.0, 21.18181818181818)","(3.1, 4.8, 4.590909090909091)"
11-01-2023 20:45:45.894091,"(41.0, 210.0, 90.0)","(1.65, 2.14, 1.9440816326530612)","(17.0, 55.0, 27.0)","(4.8, 11.5, 7.66)","(91.0, 510.0, 206.0)","(14.0, 32.0, 21.18181818181818)","(3.1, 4.8, 3.92)"
11-01-2023 20:45:47.091815,"(41.0, 210.0, 90.0)","(1.65, 2.14, 1.9440816326530612)","(17.0, 55.0, 39.888888888888886)","(4.8, 11.5, 7.66)","(91.0, 510.0, 206.0)","(14.0, 32.0, 21.18181818181818)","(3.1, 4.8, 3.92)"
11-01-2023 20:45:48.290347,"(41.0, 210.0, 90.0)","(1.65, 2.14, 1.9440816326530612)","(17.0, 55.0, 28.6)","(4.8, 11.5, 7.66)","(91.0, 510.0, 206.0)","(14.0, 32.0, 21.5)","(3.1, 4.8, 3.92)"
11-01-2023 20:45:49.466549,"(41.0, 190.0, 96.66666666666666)","(1.65, 2.14, 1.78)","(17.0, 55.0, 28.6)","(4.8, 11.5, 7.66)","(91.0, 510.0, 206.0)","(14.0, 32.0, 23.384615384615387)","(3.1, 4.8, 3.92)"
11-01-2023 20:45:50.548401,"(41.0, 190.0, 96.66666666666666)","(1.65, 2.14, 1.951958762886598)","(17.0, 55.0, 28.6)","(4.8, 11.5, 7.66)","(91.0, 510.0, 206.0)","(14.0, 32.0, 23.384615384615387)","(3.1, 4.8, 3.92)"
11-01-2023 20:45:51.664562,"(41.0, 190.0, 96.66666666666666)","(1.65, 2.14, 1.961855670103093)","(17.0, 55.0, 28.6)","(4.8, 11.5, 7.66)","(91.0, 510.0, 206.0)","(14.0, 32.0, 23.384615384615387)","(3.1, 4.8, 3.92)"
11-01-2023 20:45:52.838885,"(41.0, 190.0, 96.66666666666666)","(1.65, 2.14, 2.0180000000000002)","(17.0, 55.0, 28.6)","(4.8, 11.5, 7.66)","(91.0, 510.0, 206.0)","(14.0, 32.0, 20.8)","(3.1, 4.8, 3.92)"
11-01-2023 20:45:54.069191,"(41.0, 190.0, 96.66666666666666)","(1.65, 2.12, 1.9357009345794394)","(17.0, 55.0, 28.6)","(4.8, 11.5, 7.66)","(91.0, 510.0, 226.0)","(14.0, 32.0, 20.8)","(3.1, 4.8, 3.92)"
11-01-2023 20:45:55.207234,"(41.0, 190.0, 120.0)","(1.65, 2.12, 1.9357009345794394)","(17.0, 55.0, 28.6)","(4.8, 11.5, 7.66)","(91.0, 610.0, 370.0)","(14.0, 32.0, 18.875)","(3.1, 4.8, 3.92)"
11-01-2023 20:45:56.440375,"(41.0, 190.0, 120.0)","(1.65, 2.12, 1.9386666666666668)","(17.0, 55.0, 28.6)","(4.8, 11.5, 7.66)","(91.0, 610.0, 370.0)","(14.0, 32.0, 18.875)","(3.1, 4.8, 3.92)"
11-01-2023 20:45:57.617635,"(41.0, 190.0, 120.0)","(1.65, 2.12, 1.9386666666666668)","(17.0, 55.0, 28.6)","(4.8, 11.5, 7.66)","(91.0, 610.0, 370.0)","(14.0, 32.0, 18.875)","(3.1, 4.8, 3.92)"
11-01-2023 20:45:58.912374,"(41.0, 190.0, 120.0)","(1.65, 2.12, 1.9386666666666668)","(17.0, 55.0, 28.6)","(4.8, 11.5, 7.66)","(91.0, 610.0, 370.0)","(14.0, 32.0, 18.875)","(3.1, 4.8, 3.92)"
11-01-2023 20:46:00.076156,"(41.0, 190.0, 120.0)","(1.65, 2.12, 1.9386666666666668)","(17.0, 55.0, 28.6)","(4.8, 11.5, 7.66)","(91.0, 610.0, 370.0)","(14.0, 32.0, 18.875)","(3.1, 4.8, 3.92)"
11-01-2023 20:46:01.323001,"(41.0, 190.0, 120.0)","(1.65, 2.12, 1.8206451612903227)","(17.0, 55.0, 28.6)","(4.8, 11.5, 7.66)","(91.0, 610.0, 370.0)","(14.0, 32.0, 18.875)","(3.1, 4.8, 3.92)"
11-01-2023 20:46:02.493410,"(41.0, 190.0, 120.0)","(1.65, 2.12, 1.9090909090909092)","(17.0, 55.0, 36.0)","(4.8, 11.5, 10.344444444444445)","(91.0, 610.0, 370.0)","(14.0, 32.0, 23.5)","(3.1, 4.8, 4.2)"
11-01-2023 20:46:03.561465,"(41.0, 180.0, 82.5)","(1.65, 2.1, 1.96)","(17.0, 50.0, 36.0)","(4.8, 11.0, 10.344444444444445)","(91.0, 610.0, 370.0)","(14.0, 30.0, 23.5)","(3.1, 4.7, 4.2)"
11-01-2023 20:46:04.700857,"(41.0, 170.0, 110.0)","(1.65, 2.1, 1.96)","(17.0, 50.0, 36.0)","(4.8, 11.0, 10.344444444444445)","(91.0, 610.0, 370.0)","(14.0, 30.0, 23.5)","(3.1, 4.7, 4.2)"
11-01-2023 20:46:05.878006,"(41.0, 170.0, 110.0)","(1.65, 2.1, 1.96)","(17.0, 50.0, 36.0)","(4.8, 11.0, 10.344444444444445)","(91.0, 610.0, 226.0)","(14.0, 30.0, 23.5)","(3.1, 4.7, 4.2)"
11-01-2023 20:46:07.034593,"(41.0, 170.0, 130.0)","(1.65, 2.1, 1.9693333333333334)","(17.0, 50.0, 36.0)","(4.8, 11.0, 10.344444444444445)","(91.0, 610.0, 226.0)","(14.0, 30.0, 23.5)","(3.1, 4.7, 4.2)"
11-01-2023 20:46:08.290653,"(41.0, 170.0, 130.0)","(1.65, 2.1, 1.9693333333333334)","(17.0, 50.0, 36.0)","(4.8, 11.0, 10.344444444444445)","(91.0, 610.0, 226.0)","(14.0, 30.0, 23.5)","(3.1, 4.7, 4.2)"
11-01-2023 20:46:09.483737,"(41.0, 170.0, 130.0)","(1.65, 2.1, 1.9693333333333334)","(17.0, 50.0, 39.0)","(4.8, 11.0, 10.344444444444445)","(91.0, 610.0, 226.0)","(14.0, 30.0, 23.5)","(3.1, 4.7, 4.2)"
11-01-2023 20:46:10.631491,"(41.0, 170.0, 130.0)","(1.65, 2.1, 1.9693333333333334)","(17.0, 55.0, 38.125)","(4.8, 11.0, 10.344444444444445)","(91.0, 610.0, 226.0)","(14.0, 30.0, 23.5)","(3.1, 4.7, 4.2)"
11-01-2023 20:46:11.812294,"(41.0, 170.0, 130.0)","(1.65, 2.1, 1.9218181818181819)","(17.0, 60.0, 47.75)","(4.8, 11.0, 10.788888888888888)","(91.0, 610.0, 226.0)","(14.0, 30.0, 23.5)","(3.1, 4.7, 4.2)"
11-01-2023 20:46:12.929340,"(41.0, 170.0, 130.0)","(1.65, 2.1, 1.9218181818181819)","(17.0, 55.0, 43.4)","(4.8, 11.5, 10.788888888888888)","(91.0, 610.0, 226.0)","(14.0, 30.0, 23.5)","(3.1, 4.7, 4.2)"
11-01-2023 20:46:14.081480,"(41.0, 170.0, 130.0)","(1.65, 2.08, 1.9160000000000001)","(17.0, 55.0, 41.5)","(4.8, 11.5, 10.788888888888888)","(91.0, 610.0, 226.0)","(14.0, 30.0, 23.5)","(3.1, 4.7, 4.2)"
11-01-2023 20:46:15.251795,"(41.0, 170.0, 130.0)","(1.65, 2.06, 1.9160000000000001)","(17.0, 55.0, 41.5)","(4.8, 11.5, 10.788888888888888)","(91.0, 610.0, 226.0)","(14.0, 30.0, 23.5)","(3.1, 4.7, 4.2)"
11-01-2023 20:46:16.402364,"(41.0, 170.0, 130.0)","(1.65, 2.06, 1.9160000000000001)","(17.0, 55.0, 44.6)","(4.8, 11.5, 10.788888888888888)","(91.0, 610.0, 226.0)","(14.0, 30.0, 23.5)","(3.1, 4.7, 4.2)"
11-01-2023 20:46:17.538095,"(41.0, 170.0, 130.0)","(1.65, 2.06, 1.9160000000000001)","(17.0, 55.0, 44.6)","(4.8, 11.5, 10.788888888888888)","(91.0, 610.0, 226.0)","(14.0, 30.0, 23.5)","(3.1, 4.7, 4.2)"
11-01-2023 20:46:18.771062,"(41.0, 170.0, 130.0)","(1.65, 2.06, 1.9571428571428573)","(17.0, 55.0, 42.5)","(4.8, 11.5, 10.788888888888888)","(91.0, 610.0, 226.0)","(14.0, 30.0, 23.5)","(3.1, 4.7, 4.2)"
11-01-2023 20:46:19.967917,"(41.0, 170.0, 130.0)","(1.65, 2.06, 1.8815384615384616)","(17.0, 55.0, 42.5)","(4.8, 11.5, 10.788888888888888)","(91.0, 610.0, 226.0)","(14.0, 30.0, 23.5)","(3.1, 4.7, 4.2)"
11-01-2023 20:46:21.207931,"(41.0, 170.0, 110.0)","(1.65, 2.02, 1.849)","(17.0, 55.0, 42.5)","(4.8, 11.5, 10.788888888888888)","(91.0, 610.0, 226.0)","(14.0, 30.0, 23.5)","(3.1, 4.7, 4.2)"
11-01-2023 20:46:22.617533,"(41.0, 170.0, 110.0)","(1.65, 2.02, 1.9180000000000001)","(17.0, 55.0, 42.5)","(4.8, 11.5, 10.788888888888888)","(91.0, 610.0, 226.0)","(14.0, 30.0, 23.5)","(3.1, 4.7, 4.2)"
11-01-2023 20:46:23.847097,"(41.0, 170.0, 110.0)","(1.65, 2.02, 1.9180000000000001)","(17.0, 55.0, 42.5)","(4.8, 11.5, 10.788888888888888)","(91.0, 610.0, 226.0)","(14.0, 30.0, 23.5)","(3.1, 4.7, 4.2)"
11-01-2023 20:46:25.104776,"(41.0, 170.0, 110.0)","(1.65, 2.02, 1.9075000000000002)","(17.0, 55.0, 42.5)","(4.8, 11.5, 10.788888888888888)","(91.0, 610.0, 226.0)","(14.0, 30.0, 23.5)","(3.1, 4.7, 4.2)"
11-01-2023 20:46:26.328128,"(41.0, 170.0, 90.0)","(1.65, 2.02, 1.9075000000000002)","(17.0, 55.0, 42.5)","(4.8, 11.5, 10.788888888888888)","(91.0, 610.0, 226.0)","(14.0, 30.0, 23.5)","(3.1, 4.7, 4.2)"
11-01-2023 20:46:27.483670,"(41.0, 170.0, 90.0)","(1.65, 2.02, 1.9181818181818182)","(17.0, 55.0, 42.5)","(4.8, 11.5, 10.788888888888888)","(91.0, 610.0, 226.0)","(14.0, 30.0, 23.5)","(3.1, 4.7, 4.2)"
11-01-2023 20:46:28.629462,"(41.0, 170.0, 90.0)","(1.65, 2.0, 1.92)","(17.0, 55.0, 42.5)","(4.8, 11.5, 10.788888888888888)","(91.0, 610.0, 226.0)","(14.0, 30.0, 23.5)","(3.1, 4.7, 4.2)"
11-01-2023 20:46:29.959944,"(41.0, 170.0, 110.0)","(1.65, 2.0, 1.911111111111111)","(17.0, 55.0, 42.5)","(4.8, 11.5, 10.788888888888888)","(91.0, 610.0, 226.0)","(14.0, 30.0, 23.5)","(3.1, 4.7, 4.2)"
11-01-2023 20:46:31.211017,"(41.0, 170.0, 110.0)","(1.65, 2.0, 1.911111111111111)","(17.0, 55.0, 42.5)","(4.8, 11.5, 10.788888888888888)","(91.0, 610.0, 226.0)","(14.0, 30.0, 23.5)","(3.1, 4.7, 4.2)"
11-01-2023 20:46:32.379817,"(41.0, 170.0, 110.0)","(1.65, 2.0, 1.911111111111111)","(17.0, 55.0, 42.5)","(4.8, 11.5, 10.585714285714285)","(91.0, 610.0, 226.0)","(14.0, 30.0, 23.5)","(3.1, 4.7, 4.2)"
11-01-2023 20:46:33.588346,"(41.0, 170.0, 110.0)","(1.65, 2.0, 1.911111111111111)","(17.0, 55.0, 42.5)","(4.8, 11.5, 10.585714285714285)","(91.0, 610.0, 226.0)","(14.0, 30.0, 28.375)","(3.1, 4.7, 4.2)"
11-01-2023 20:46:34.849553,"(41.0, 170.0, 110.0)","(1.65, 2.0, 1.911111111111111)","(17.0, 55.0, 46.666666666666664)","(4.8, 11.5, 10.585714285714285)","(91.0, 610.0, 226.0)","(14.0, 30.0, 28.375)","(3.1, 4.7, 4.2)"
11-01-2023 20:46:36.096716,"(41.0, 170.0, 110.0)","(1.65, 2.0, 1.911111111111111)","(17.0, 65.0, 49.5)","(4.8, 11.5, 10.585714285714285)","(91.0, 610.0, 226.0)","(14.0, 30.0, 28.375)","(3.1, 4.7, 4.2)"
11-01-2023 20:46:37.312777,"(41.0, 170.0, 110.0)","(1.65, 2.0, 1.911111111111111)","(17.0, 65.0, 49.5)","(4.8, 11.5, 10.585714285714285)","(91.0, 610.0, 226.0)","(14.0, 30.0, 27.4)","(3.1, 4.7, 4.2)"
11-01-2023 20:46:38.583117,"(41.0, 170.0, 110.0)","(1.65, 2.0, 1.911111111111111)","(17.0, 65.0, 49.5)","(4.8, 11.5, 10.585714285714285)","(91.0, 610.0, 226.0)","(14.0, 30.0, 27.4)","(3.1, 4.7, 4.2)"
11-01-2023 20:46:39.876584,"(41.0, 170.0, 110.0)","(1.65, 2.0, 1.911111111111111)","(17.0, 65.0, 49.5)","(4.8, 11.5, 10.585714285714285)","(91.0, 610.0, 226.0)","(14.0, 30.0, 27.4)","(3.1, 4.7, 4.2)"
11-01-2023 20:46:41.097355,"(41.0, 170.0, 110.0)","(1.65, 2.0, 1.911111111111111)","(17.0, 65.0, 49.5)","(4.8, 11.5, 10.585714285714285)","(91.0, 610.0, 226.0)","(14.0, 30.0, 27.4)","(3.1, 4.7, 4.2)"
11-01-2023 20:46:42.249875,"(41.0, 170.0, 110.0)","(1.65, 1.96, 1.91)","(17.0, 65.0, 49.5)","(4.8, 11.5, 10.585714285714285)","(91.0, 610.0, 226.0)","(14.0, 30.0, 27.4)","(3.1, 4.7, 4.2)"
11-01-2023 20:46:43.432297,"(41.0, 170.0, 110.0)","(1.65, 1.96, 1.91)","(17.0, 65.0, 49.5)","(4.8, 11.5, 10.585714285714285)","(91.0, 610.0, 226.0)","(14.0, 30.0, 27.4)","(3.1, 4.7, 4.2)"
11-01-2023 20:46:44.551553,"(41.0, 170.0, 110.0)","(1.65, 1.96, 1.91)","(17.0, 65.0, 49.5)","(4.8, 11.5, 10.585714285714285)","(91.0, 610.0, 226.0)","(14.0, 30.0, 27.0)","(3.1, 4.7, 4.2)"
11-01-2023 20:46:45.742862,"(41.0, 170.0, 90.0)","(1.65, 1.96, 1.91)","(17.0, 65.0, 49.5)","(4.8, 11.5, 10.585714285714285)","(91.0, 610.0, 226.0)","(14.0, 32.0, 27.0)","(3.1, 4.7, 4.2)"
11-01-2023 20:46:46.966538,"(41.0, 170.0, 90.0)","(1.65, 1.96, 1.91)","(17.0, 65.0, 49.5)","(4.8, 11.5, 10.585714285714285)","(91.0, 610.0, 226.0)","(14.0, 32.0, 27.0)","(3.1, 4.7, 4.2)"
11-01-2023 20:46:48.166158,"(41.0, 170.0, 90.0)","(1.65, 1.96, 1.91)","(17.0, 65.0, 49.5)","(4.8, 11.5, 10.585714285714285)","(91.0, 610.0, 226.0)","(14.0, 32.0, 27.0)","(3.1, 4.7, 4.2)"
11-01-2023 20:46:49.416853,"(41.0, 170.0, 90.0)","(1.65, 1.97, 1.9116666666666666)","(17.0, 65.0, 49.5)","(4.8, 11.5, 10.585714285714285)","(91.0, 610.0, 226.0)","(14.0, 32.0, 27.714285714285715)","(3.1, 4.7, 4.2)"
11-01-2023 20:46:50.618410,"(41.0, 170.0, 90.0)","(1.65, 1.97, 1.9116666666666666)","(17.0, 65.0, 49.5)","(4.8, 11.5, 9.433333333333334)","(91.0, 610.0, 226.0)","(14.0, 32.0, 27.714285714285715)","(3.1, 4.7, 4.2)"
11-01-2023 20:46:51.977199,"(41.0, 170.0, 90.0)","(1.65, 1.97, 1.9116666666666666)","(17.0, 65.0, 49.5)","(4.8, 11.5, 9.466666666666667)","(91.0, 610.0, 226.0)","(14.0, 32.0, 27.714285714285715)","(3.1, 4.7, 4.2)"
11-01-2023 20:46:54.239908,"(41.0, 170.0, 90.0)","(1.65, 1.97, 1.9116666666666666)","(17.0, 65.0, 49.5)","(4.8, 11.5, 10.5)","(91.0, 610.0, 226.0)","(14.0, 32.0, 27.714285714285715)","(3.1, 4.7, 4.2)"
11-01-2023 20:46:56.492925,"(41.0, 170.0, 110.0)","(1.65, 1.97, 1.9116666666666666)","(17.0, 65.0, 40.833333333333336)","(4.8, 11.5, 10.5)","(91.0, 610.0, 226.0)","(14.0, 32.0, 27.714285714285715)","(3.1, 4.7, 4.2)"
11-01-2023 20:46:57.755805,"(41.0, 170.0, 110.0)","(1.65, 1.97, 1.9116666666666666)","(17.0, 65.0, 40.833333333333336)","(4.8, 11.5, 10.5)","(91.0, 610.0, 226.0)","(14.0, 32.0, 27.714285714285715)","(3.1, 4.7, 4.2)"
11-01-2023 20:46:58.862407,"(41.0, 170.0, 110.0)","(1.65, 1.97, 1.9116666666666666)","(17.0, 65.0, 40.833333333333336)","(4.8, 11.5, 10.5)","(91.0, 610.0, 226.0)","(14.0, 32.0, 27.714285714285715)","(3.1, 4.7, 4.2)"
11-01-2023 20:46:59.884691,"(41.0, 170.0, 110.0)","(1.65, 1.97, 1.9116666666666666)","(17.0, 65.0, 40.833333333333336)","(4.8, 11.5, 10.5)","(91.0, 610.0, 226.0)","(14.0, 32.0, 27.714285714285715)","(3.1, 4.7, 4.2)"
11-01-2023 20:47:00.927637,"(41.0, 170.0, 110.0)","(1.65, 1.97, 1.9116666666666666)","(17.0, 65.0, 40.833333333333336)","(4.8, 11.5, 10.5)","(91.0, 610.0, 226.0)","(14.0, 32.0, 27.714285714285715)","(3.1, 4.7, 4.2)"
11-01-2023 20:47:02.017921,"(41.0, 170.0, 110.0)","(1.65, 1.97, 1.9116666666666666)","(17.0, 65.0, 40.833333333333336)","(4.8, 11.5, 10.5)","(91.0, 610.0, 226.0)","(14.0, 32.0, 27.714285714285715)","(3.1, 4.7, 4.2)"
11-01-2023 20:47:03.243233,"(41.0, 170.0, 110.0)","(1.65, 2.0, 1.911111111111111)","(17.0, 65.0, 40.833333333333336)","(4.8, 11.5, 10.5)","(91.0, 610.0, 226.0)","(14.0, 32.0, 27.714285714285715)","(3.1, 4.7, 4.2)"
11-01-2023 20:47:04.471031,"(41.0, 170.0, 110.0)","(1.65, 2.0, 1.911111111111111)","(17.0, 65.0, 40.833333333333336)","(4.8, 11.5, 10.5)","(91.0, 610.0, 226.0)","(14.0, 32.0, 27.714285714285715)","(3.1, 4.7, 4.2)"
11-01-2023 20:47:06.008310,"(41.0, 170.0, 110.0)","(1.65, 2.0, 1.911111111111111)","(17.0, 65.0, 40.833333333333336)","(4.8, 11.5, 10.5)","(91.0, 610.0, 226.0)","(14.0, 32.0, 27.714285714285715)","(3.1, 4.7, 4.2)"
11-01-2023 20:47:07.562879,"(41.0, 170.0, 76.66666666666667)","(1.65, 2.0, 1.911111111111111)","(17.0, 65.0, 56.94444444444444)","(4.8, 11.5, 7.642857142857142)","(91.0, 610.0, 320.0)","(14.0, 32.0, 21.6875)","(3.1, 4.7, 4.2)"
11-01-2023 20:47:08.787113,"(41.0, 160.0, 111.0)","(1.65, 2.0, 1.9133333333333333)","(17.0, 65.0, 50.0)","(4.8, 11.5, 8.0)","(91.0, 510.0, 320.0)","(14.0, 32.0, 26.285714285714285)","(3.1, 4.7, 4.2)"
