,Debs Gunfighter,Northern Spy,Bourbon Currency,Tra Lad,Grand Wiser,Cees Get Degrees,Condition One,Romantic Gamble
12-01-2023 11:23:45.219397,"(19.0, 29.0, 28.0)","(51.0, 180.0, 125.45454545454547)","(51.0, 190.0, 175.0)","(11.0, 15.0, 13.6875)","(26.0, 40.0, 37.142857142857146)","(1.09, 1.31, 1.3036082474226804)","(21.0, 36.0, 35.0)","(11.0, 19.5, 19.333333333333332)"
12-01-2023 11:23:46.470890,"(19.0, 29.0, 28.0)","(51.0, 170.0, 155.0)","(51.0, 190.0, 175.0)","(11.0, 15.0, 13.6875)","(26.0, 40.0, 37.142857142857146)","(1.09, 1.31, 1.3036082474226804)","(21.0, 36.0, 35.0)","(11.0, 19.5, 19.333333333333332)"
12-01-2023 11:23:47.655047,"(19.0, 29.0, 28.0)","(51.0, 170.0, 155.0)","(51.0, 190.0, 175.0)","(11.0, 15.0, 13.6875)","(26.0, 40.0, 37.142857142857146)","(1.09, 1.31, 1.3036082474226804)","(21.0, 36.0, 35.0)","(11.0, 19.5, 19.333333333333332)"
12-01-2023 11:23:48.951140,"(19.0, 29.0, 28.0)","(51.0, 170.0, 155.0)","(51.0, 190.0, 175.0)","(11.0, 15.0, 13.6875)","(26.0, 40.0, 37.333333333333336)","(1.09, 1.31, 1.3036082474226804)","(21.0, 36.0, 35.0)","(11.0, 19.5, 19.333333333333332)"
12-01-2023 11:23:50.041910,"(19.0, 29.0, 28.0)","(51.0, 170.0, 163.0769230769231)","(51.0, 190.0, 175.0)","(11.0, 15.0, 13.6875)","(26.0, 40.0, 37.333333333333336)","(1.09, 1.31, 1.3245833333333334)","(21.0, 36.0, 35.0)","(11.0, 19.5, 19.333333333333332)"
12-01-2023 11:23:51.214968,"(19.0, 29.0, 28.0)","(51.0, 170.0, 163.0769230769231)","(51.0, 190.0, 170.0)","(11.0, 15.0, 13.6875)","(26.0, 40.0, 37.0)","(1.09, 1.33, 1.316578947368421)","(21.0, 36.0, 35.0)","(11.0, 19.5, 19.22222222222222)"
12-01-2023 11:23:52.408849,"(19.0, 29.0, 28.0)","(51.0, 170.0, 163.0769230769231)","(51.0, 190.0, 170.0)","(11.0, 15.0, 13.6875)","(26.0, 40.0, 37.0)","(1.09, 1.33, 1.3238922155688624)","(21.0, 36.0, 35.0)","(11.0, 19.5, 19.333333333333332)"
12-01-2023 11:23:53.556971,"(19.0, 29.0, 28.0)","(51.0, 170.0, 163.0769230769231)","(51.0, 190.0, 170.0)","(11.0, 15.0, 13.6875)","(26.0, 40.0, 37.0)","(1.09, 1.33, 1.3238922155688624)","(21.0, 36.0, 35.0)","(11.0, 19.5, 19.333333333333332)"
12-01-2023 11:23:54.741763,"(19.0, 29.0, 28.0)","(51.0, 170.0, 163.0769230769231)","(51.0, 190.0, 170.0)","(11.0, 15.0, 13.6875)","(26.0, 40.0, 37.0)","(1.09, 1.33, 1.3238922155688624)","(21.0, 36.0, 35.0)","(11.0, 19.5, 19.333333333333332)"
12-01-2023 11:23:55.966062,"(19.0, 29.0, 28.0)","(51.0, 170.0, 163.0769230769231)","(51.0, 190.0, 170.0)","(11.0, 15.0, 13.6875)","(26.0, 40.0, 37.0)","(1.09, 1.33, 1.3238922155688624)","(21.0, 36.0, 35.0)","(11.0, 19.5, 19.333333333333332)"
12-01-2023 11:23:57.143379,"(19.0, 29.0, 28.0)","(51.0, 170.0, 163.0769230769231)","(51.0, 190.0, 170.0)","(11.0, 15.0, 13.6875)","(26.0, 40.0, 37.0)","(1.09, 1.33, 1.338495575221239)","(21.0, 36.0, 35.0)","(11.0, 19.5, 19.22222222222222)"
12-01-2023 11:23:58.240956,"(19.0, 29.0, 28.0)","(51.0, 170.0, 163.0769230769231)","(51.0, 190.0, 170.0)","(11.0, 15.0, 13.6875)","(26.0, 40.0, 37.0)","(1.09, 1.34, 1.338495575221239)","(21.0, 36.0, 35.0)","(11.0, 19.5, 19.22222222222222)"
12-01-2023 11:23:59.289986,"(19.0, 29.0, 28.0)","(51.0, 170.0, 157.14285714285714)","(51.0, 190.0, 170.0)","(11.0, 15.0, 13.6875)","(26.0, 40.0, 37.0)","(1.09, 1.34, 1.338495575221239)","(21.0, 36.0, 35.0)","(11.0, 19.5, 19.22222222222222)"
12-01-2023 11:24:00.431808,"(19.0, 29.0, 28.0)","(51.0, 170.0, 157.14285714285714)","(51.0, 190.0, 170.0)","(11.0, 15.0, 14.0)","(26.0, 40.0, 37.0)","(1.12, 1.34, 1.338495575221239)","(21.0, 36.0, 35.0)","(10.0, 19.5, 18.25)"
12-01-2023 11:24:01.587165,"(19.0, 29.0, 27.125)","(51.0, 170.0, 157.14285714285714)","(51.0, 190.0, 170.0)","(11.0, 15.0, 14.066666666666666)","(26.0, 40.0, 37.0)","(1.12, 1.34, 1.3434375)","(21.0, 36.0, 35.0)","(10.0, 19.5, 11.916666666666666)"
12-01-2023 11:24:02.833749,"(19.0, 29.0, 27.125)","(51.0, 170.0, 157.14285714285714)","(51.0, 190.0, 170.0)","(11.0, 15.0, 13.444444444444445)","(26.0, 40.0, 37.0)","(1.12, 1.35, 1.3428813559322035)","(21.0, 36.0, 35.0)","(10.0, 12.0, 16.5)"
12-01-2023 11:24:03.892380,"(19.0, 29.0, 28.1)","(51.0, 170.0, 157.14285714285714)","(51.0, 190.0, 170.0)","(11.0, 15.0, 13.444444444444445)","(26.0, 40.0, 37.0)","(1.12, 1.35, 1.3415789473684212)","(21.0, 36.0, 35.0)","(10.0, 19.0, 17.0)"
12-01-2023 11:24:05.296492,"(19.0, 28.0, 27.333333333333332)","(51.0, 170.0, 157.14285714285714)","(51.0, 180.0, 150.0)","(11.0, 14.5, 14.25)","(26.0, 40.0, 37.0)","(1.12, 1.35, 1.3415789473684212)","(21.0, 36.0, 35.0)","(10.0, 18.5, 15.5)"
12-01-2023 11:24:06.409713,"(19.0, 28.0, 27.333333333333332)","(51.0, 170.0, 157.14285714285714)","(51.0, 180.0, 150.0)","(11.0, 14.5, 14.0)","(26.0, 40.0, 37.0)","(1.12, 1.35, 1.3415789473684212)","(21.0, 36.0, 35.0)","(10.0, 18.5, 16.5)"
12-01-2023 11:24:07.631207,"(19.0, 28.0, 27.2)","(51.0, 170.0, 157.14285714285714)","(51.0, 180.0, 170.0)","(11.0, 14.5, 13.8)","(26.0, 40.0, 37.0)","(1.12, 1.35, 1.3476237623762377)","(21.0, 36.0, 35.0)","(10.0, 18.5, 17.885714285714286)"
12-01-2023 11:24:08.804369,"(19.0, 29.0, 27.352941176470587)","(51.0, 170.0, 157.14285714285714)","(51.0, 190.0, 134.44444444444446)","(11.0, 15.0, 13.8)","(26.0, 40.0, 37.0)","(1.12, 1.35, 1.3490243902439025)","(21.0, 36.0, 35.0)","(10.0, 19.0, 16.6)"
12-01-2023 11:24:09.961442,"(19.0, 29.0, 27.352941176470587)","(51.0, 170.0, 160.0)","(51.0, 180.0, 130.0)","(11.0, 15.0, 14.0)","(26.0, 40.0, 37.0)","(1.12, 1.35, 1.3379908675799088)","(21.0, 36.0, 35.0)","(10.0, 19.0, 17.125)"
12-01-2023 11:24:11.147911,"(19.0, 28.0, 27.2)","(51.0, 170.0, 160.0)","(51.0, 170.0, 130.0)","(11.0, 14.5, 13.875)","(26.0, 40.0, 37.0)","(1.12, 1.34, 1.345695067264574)","(21.0, 36.0, 35.416666666666664)","(10.0, 18.5, 17.125)"
12-01-2023 11:24:12.412360,"(19.0, 28.0, 27.2)","(51.0, 170.0, 142.5)","(51.0, 170.0, 130.0)","(11.0, 15.0, 13.875)","(26.0, 40.0, 37.0)","(1.12, 1.35, 1.3363257575757577)","(21.0, 36.0, 35.4)","(8.5, 18.5, 17.5)"
12-01-2023 11:24:13.678130,"(19.0, 28.0, 27.0)","(51.0, 170.0, 148.0)","(51.0, 170.0, 120.0)","(11.0, 15.0, 13.875)","(26.0, 40.0, 37.0)","(1.12, 1.34, 1.3403703703703704)","(21.0, 36.0, 38.421052631578945)","(8.5, 18.5, 15.0)"
12-01-2023 11:24:14.739784,"(19.0, 28.0, 27.0)","(51.0, 170.0, 148.0)","(51.0, 170.0, 120.0)","(11.0, 15.0, 14.1)","(26.0, 40.0, 37.0)","(1.12, 1.35, 1.3403703703703704)","(21.0, 40.0, 38.421052631578945)","(8.5, 18.0, 15.1)"
12-01-2023 11:24:15.822529,"(19.0, 29.0, 27.0)","(51.0, 170.0, 148.0)","(51.0, 170.0, 132.5)","(11.0, 15.0, 14.1)","(26.0, 40.0, 37.0)","(1.12, 1.35, 1.338888888888889)","(21.0, 40.0, 37.111111111111114)","(8.5, 19.5, 16.5)"
12-01-2023 11:24:17.004954,"(19.0, 28.0, 27.0)","(51.0, 170.0, 157.77777777777777)","(51.0, 160.0, 127.5)","(11.0, 15.0, 14.2)","(26.0, 40.0, 37.0)","(1.12, 1.35, 1.335045045045045)","(21.0, 38.0, 37.0)","(8.5, 19.0, 18.0)"
12-01-2023 11:24:18.305840,"(19.0, 28.0, 26.75)","(41.0, 170.0, 157.77777777777777)","(51.0, 160.0, 118.0)","(11.0, 15.0, 14.2)","(26.0, 40.0, 37.0)","(1.12, 1.34, 1.333820224719101)","(21.0, 38.0, 37.0)","(8.5, 19.0, 18.5)"
12-01-2023 11:24:19.617896,"(19.0, 28.0, 26.75)","(41.0, 170.0, 165.0)","(51.0, 160.0, 118.0)","(11.0, 15.0, 13.947368421052632)","(26.0, 40.0, 37.0)","(1.12, 1.34, 1.3286479591836735)","(21.0, 38.0, 37.0)","(8.5, 19.0, 18.62962962962963)"
12-01-2023 11:24:20.848126,"(19.0, 28.0, 26.75)","(41.0, 170.0, 143.75)","(51.0, 160.0, 118.0)","(11.0, 15.0, 13.947368421052632)","(26.0, 40.0, 37.0)","(1.12, 1.33, 1.3289210526315791)","(21.0, 38.0, 38.421052631578945)","(8.5, 19.0, 17.716216216216218)"
12-01-2023 11:24:22.043690,"(19.0, 29.0, 26.6)","(41.0, 170.0, 143.75)","(51.0, 170.0, 154.0)","(11.0, 15.0, 13.947368421052632)","(26.0, 40.0, 37.0)","(1.12, 1.33, 1.338888888888889)","(21.0, 40.0, 38.5)","(8.5, 19.5, 17.370967741935484)"
12-01-2023 11:24:23.304977,"(19.0, 29.0, 26.6)","(41.0, 170.0, 143.75)","(51.0, 170.0, 154.0)","(11.0, 15.0, 13.947368421052632)","(26.0, 40.0, 37.0)","(1.12, 1.35, 1.333916083916084)","(21.0, 40.0, 38.5)","(8.5, 19.5, 18.62962962962963)"
12-01-2023 11:24:24.517394,"(19.0, 28.0, 26.88888888888889)","(41.0, 170.0, 143.75)","(51.0, 190.0, 134.44444444444446)","(11.0, 14.5, 14.227272727272727)","(26.0, 40.0, 37.0)","(1.12, 1.34, 1.335)","(21.0, 40.0, 38.5)","(8.5, 19.0, 18.62962962962963)"
12-01-2023 11:24:25.810568,"(19.0, 28.0, 26.88888888888889)","(41.0, 170.0, 143.75)","(51.0, 190.0, 162.0)","(11.0, 14.5, 14.227272727272727)","(26.0, 40.0, 37.0)","(1.12, 1.34, 1.3407368421052632)","(21.0, 40.0, 38.5)","(8.5, 19.0, 17.714285714285715)"
12-01-2023 11:24:27.075669,"(19.0, 28.0, 26.88888888888889)","(41.0, 170.0, 143.75)","(51.0, 180.0, 162.0)","(11.0, 14.5, 14.2)","(26.0, 40.0, 37.0)","(1.12, 1.35, 1.337357512953368)","(21.0, 40.0, 38.5)","(8.5, 19.0, 16.423076923076923)"
12-01-2023 11:24:28.267730,"(19.0, 29.0, 26.818181818181817)","(41.0, 170.0, 143.75)","(51.0, 180.0, 162.0)","(11.0, 15.0, 14.2)","(26.0, 40.0, 37.0)","(1.12, 1.34, 1.3482142857142858)","(21.0, 40.0, 38.5)","(8.5, 19.5, 15.88888888888889)"
12-01-2023 11:24:29.527019,"(19.0, 29.0, 26.818181818181817)","(41.0, 170.0, 143.75)","(51.0, 180.0, 162.0)","(11.0, 15.0, 14.2)","(26.0, 40.0, 37.0)","(1.12, 1.35, 1.3373913043478263)","(21.0, 40.0, 38.5)","(8.5, 19.5, 17.18181818181818)"
12-01-2023 11:24:30.663449,"(19.0, 29.0, 26.818181818181817)","(41.0, 170.0, 161.9230769230769)","(51.0, 180.0, 162.0)","(11.0, 15.0, 14.2)","(26.0, 40.0, 37.0)","(1.12, 1.34, 1.3371508379888268)","(21.0, 40.0, 38.5)","(8.5, 19.0, 17.18181818181818)"
12-01-2023 11:24:31.868884,"(19.0, 29.0, 26.818181818181817)","(41.0, 170.0, 161.9230769230769)","(51.0, 180.0, 162.0)","(11.0, 15.0, 14.2)","(26.0, 40.0, 37.0)","(1.12, 1.34, 1.3371508379888268)","(21.0, 40.0, 38.5)","(8.5, 19.0, 17.18181818181818)"
12-01-2023 11:24:33.115288,"(19.0, 29.0, 26.818181818181817)","(41.0, 170.0, 161.9230769230769)","(51.0, 180.0, 162.0)","(11.0, 15.0, 13.947368421052632)","(26.0, 40.0, 37.0)","(1.12, 1.34, 1.3371508379888268)","(21.0, 40.0, 38.5)","(8.5, 19.0, 18.0)"
12-01-2023 11:24:34.324120,"(19.0, 29.0, 26.818181818181817)","(41.0, 170.0, 161.9230769230769)","(51.0, 180.0, 162.0)","(11.0, 15.0, 13.947368421052632)","(26.0, 40.0, 37.0)","(1.12, 1.34, 1.3376945244956773)","(21.0, 40.0, 38.5)","(9.0, 19.0, 18.0)"
12-01-2023 11:24:35.528148,"(19.0, 29.0, 26.818181818181817)","(41.0, 170.0, 161.9230769230769)","(51.0, 180.0, 162.0)","(11.0, 15.0, 13.88888888888889)","(26.0, 40.0, 37.0)","(1.12, 1.34, 1.3376945244956773)","(21.0, 40.0, 38.5)","(9.0, 19.0, 18.0)"
12-01-2023 11:24:36.658717,"(19.0, 29.0, 26.818181818181817)","(41.0, 170.0, 161.9230769230769)","(51.0, 180.0, 162.0)","(11.0, 15.0, 14.047619047619047)","(26.0, 40.0, 37.0)","(1.12, 1.34, 1.3361946902654869)","(21.0, 40.0, 38.5)","(9.0, 19.0, 18.0)"
12-01-2023 11:24:37.916116,"(19.0, 29.0, 26.818181818181817)","(41.0, 170.0, 161.9230769230769)","(51.0, 180.0, 162.0)","(11.0, 15.0, 14.047619047619047)","(26.0, 40.0, 37.0)","(1.12, 1.34, 1.3356234096692112)","(21.0, 40.0, 38.5)","(9.0, 19.0, 18.571428571428573)"
12-01-2023 11:24:39.194002,"(19.0, 29.0, 26.818181818181817)","(41.0, 170.0, 161.9230769230769)","(51.0, 180.0, 168.125)","(11.0, 15.0, 14.26923076923077)","(26.0, 40.0, 37.0)","(1.12, 1.34, 1.3356234096692112)","(21.0, 40.0, 38.5)","(9.0, 20.0, 18.970588235294116)"
12-01-2023 11:24:40.425428,"(19.0, 28.0, 27.142857142857142)","(41.0, 170.0, 161.9230769230769)","(51.0, 180.0, 168.125)","(11.0, 14.5, 14.26923076923077)","(26.0, 40.0, 37.0)","(1.12, 1.34, 1.3459562841530055)","(21.0, 40.0, 38.5)","(9.0, 19.5, 18.214285714285715)"
12-01-2023 11:24:41.624271,"(19.0, 28.0, 26.0)","(41.0, 170.0, 161.9230769230769)","(51.0, 180.0, 168.125)","(11.0, 14.5, 14.26923076923077)","(26.0, 40.0, 37.0)","(1.12, 1.35, 1.3380645161290323)","(21.0, 40.0, 38.5)","(9.0, 19.5, 18.214285714285715)"
12-01-2023 11:24:42.794112,"(19.0, 28.0, 26.0)","(41.0, 170.0, 161.9230769230769)","(51.0, 180.0, 168.125)","(11.0, 14.5, 14.294117647058824)","(26.0, 40.0, 37.0)","(1.12, 1.35, 1.3380645161290323)","(21.0, 40.0, 38.5)","(9.0, 19.5, 18.214285714285715)"
12-01-2023 11:24:43.959991,"(19.0, 28.0, 26.0)","(41.0, 170.0, 161.9230769230769)","(51.0, 170.0, 151.11111111111111)","(11.0, 15.0, 14.294117647058824)","(26.0, 40.0, 37.0)","(1.12, 1.35, 1.335263157894737)","(21.0, 40.0, 38.5)","(9.0, 19.5, 18.214285714285715)"
12-01-2023 11:24:45.114084,"(19.0, 28.0, 26.0)","(41.0, 170.0, 161.9230769230769)","(51.0, 170.0, 151.11111111111111)","(11.0, 15.0, 14.294117647058824)","(26.0, 40.0, 37.0)","(1.12, 1.34, 1.335263157894737)","(21.0, 40.0, 38.5)","(9.0, 19.5, 18.214285714285715)"
12-01-2023 11:24:46.307126,"(19.0, 28.0, 26.0)","(41.0, 170.0, 161.9230769230769)","(51.0, 170.0, 130.76923076923077)","(11.0, 15.0, 14.0)","(26.0, 40.0, 37.0)","(1.12, 1.34, 1.335263157894737)","(21.0, 40.0, 38.5)","(9.0, 19.5, 18.214285714285715)"
12-01-2023 11:24:47.367224,"(19.0, 28.0, 26.0)","(41.0, 170.0, 161.9230769230769)","(51.0, 170.0, 130.76923076923077)","(11.0, 15.0, 14.0)","(26.0, 40.0, 37.0)","(1.12, 1.34, 1.335263157894737)","(21.0, 40.0, 38.5)","(9.0, 19.5, 18.55263157894737)"
12-01-2023 11:24:48.546310,"(19.0, 29.0, 24.5)","(41.0, 170.0, 161.9230769230769)","(51.0, 170.0, 122.1875)","(11.0, 15.0, 14.0)","(26.0, 40.0, 37.0)","(1.12, 1.34, 1.3355445544554456)","(21.0, 40.0, 38.5)","(9.0, 19.5, 18.55263157894737)"
12-01-2023 11:24:49.866619,"(19.0, 28.0, 25.5)","(41.0, 170.0, 163.8235294117647)","(51.0, 170.0, 122.1875)","(11.0, 15.0, 14.0)","(26.0, 40.0, 37.0)","(1.12, 1.34, 1.3315094339622642)","(21.0, 40.0, 38.5)","(9.0, 19.5, 18.55263157894737)"
12-01-2023 11:24:51.058961,"(19.0, 28.0, 25.5)","(41.0, 170.0, 163.8235294117647)","(51.0, 170.0, 122.1875)","(11.0, 15.0, 14.0)","(26.0, 40.0, 37.0)","(1.12, 1.34, 1.3355388471177945)","(21.0, 40.0, 37.6)","(9.0, 19.5, 18.55263157894737)"
12-01-2023 11:24:52.235885,"(19.0, 28.0, 25.5)","(41.0, 170.0, 163.8235294117647)","(51.0, 170.0, 122.1875)","(11.0, 15.0, 14.18421052631579)","(26.0, 40.0, 37.0)","(1.12, 1.34, 1.3355388471177945)","(21.0, 40.0, 37.0)","(9.0, 19.5, 18.55263157894737)"
12-01-2023 11:24:53.553139,"(19.0, 28.0, 25.5)","(41.0, 170.0, 163.8235294117647)","(51.0, 170.0, 122.1875)","(11.0, 14.5, 14.18421052631579)","(26.0, 40.0, 37.0)","(1.12, 1.34, 1.3355388471177945)","(21.0, 40.0, 38.15384615384615)","(9.0, 19.5, 18.55263157894737)"
12-01-2023 11:24:54.767335,"(19.0, 28.0, 25.5)","(41.0, 170.0, 163.8235294117647)","(51.0, 170.0, 122.1875)","(11.0, 14.5, 14.18421052631579)","(26.0, 40.0, 37.0)","(1.12, 1.34, 1.3287570621468927)","(21.0, 40.0, 38.4)","(9.0, 19.5, 18.55263157894737)"
12-01-2023 11:24:56.173107,"(19.0, 28.0, 25.5)","(41.0, 170.0, 163.8235294117647)","(51.0, 170.0, 122.1875)","(11.0, 14.5, 14.18421052631579)","(26.0, 40.0, 37.0)","(1.12, 1.33, 1.3287570621468927)","(21.0, 40.0, 38.4)","(9.0, 19.5, 18.55263157894737)"
12-01-2023 11:24:57.416319,"(19.0, 28.0, 25.5)","(41.0, 170.0, 163.8235294117647)","(51.0, 170.0, 122.1875)","(11.0, 14.5, 14.18421052631579)","(26.0, 40.0, 37.0)","(1.12, 1.33, 1.3287570621468927)","(21.0, 40.0, 38.4)","(9.0, 19.5, 18.55263157894737)"
12-01-2023 11:24:58.586431,"(19.0, 28.0, 25.5)","(41.0, 170.0, 163.8235294117647)","(51.0, 170.0, 139.0909090909091)","(11.0, 14.5, 14.18421052631579)","(26.0, 40.0, 37.0)","(1.12, 1.33, 1.3287570621468927)","(21.0, 40.0, 38.4)","(9.0, 19.5, 18.985714285714284)"
12-01-2023 11:25:00.033605,"(19.0, 28.0, 25.5)","(41.0, 170.0, 165.96153846153845)","(51.0, 170.0, 156.9230769230769)","(11.0, 14.5, 14.214285714285714)","(26.0, 40.0, 37.0)","(1.12, 1.33, 1.3287570621468927)","(21.0, 40.0, 38.4)","(9.0, 19.5, 18.985714285714284)"
12-01-2023 11:25:01.406216,"(19.0, 28.0, 25.5)","(41.0, 170.0, 165.96153846153845)","(51.0, 170.0, 138.0)","(11.0, 14.5, 14.214285714285714)","(26.0, 40.0, 37.0)","(1.12, 1.33, 1.3277889447236182)","(21.0, 40.0, 38.5)","(9.0, 19.5, 18.558823529411764)"
12-01-2023 11:25:02.759787,"(19.0, 28.0, 25.5)","(41.0, 170.0, 165.96153846153845)","(51.0, 170.0, 138.0)","(11.0, 14.5, 13.85)","(26.0, 40.0, 37.0)","(1.12, 1.33, 1.3327717391304348)","(21.0, 40.0, 38.73684210526316)","(9.0, 19.5, 18.558823529411764)"
12-01-2023 11:25:04.158919,"(19.0, 28.0, 25.5)","(41.0, 170.0, 165.96153846153845)","(51.0, 170.0, 138.0)","(11.0, 14.0, 13.85)","(26.0, 40.0, 37.0)","(1.12, 1.34, 1.3301481481481483)","(21.0, 40.0, 38.73684210526316)","(9.0, 19.5, 18.558823529411764)"
12-01-2023 11:25:05.493267,"(19.0, 28.0, 25.5)","(41.0, 170.0, 165.96153846153845)","(51.0, 170.0, 138.0)","(11.0, 14.0, 13.85)","(26.0, 40.0, 37.0)","(1.12, 1.34, 1.3327717391304348)","(21.0, 40.0, 38.73684210526316)","(9.0, 19.5, 18.558823529411764)"
12-01-2023 11:25:06.743464,"(19.0, 28.0, 25.5)","(41.0, 170.0, 165.96153846153845)","(51.0, 170.0, 130.0)","(11.0, 14.0, 13.85)","(26.0, 40.0, 37.0)","(1.12, 1.34, 1.3327717391304348)","(21.0, 40.0, 38.73684210526316)","(9.0, 19.5, 18.558823529411764)"
12-01-2023 11:25:07.946770,"(19.0, 28.0, 25.5)","(41.0, 170.0, 165.96153846153845)","(51.0, 170.0, 130.0)","(11.0, 14.0, 13.85)","(26.0, 40.0, 37.0)","(1.12, 1.34, 1.3327717391304348)","(21.0, 40.0, 38.73684210526316)","(9.0, 19.5, 18.772727272727273)"
12-01-2023 11:25:09.198260,"(19.0, 28.0, 25.5)","(41.0, 170.0, 163.4375)","(51.0, 170.0, 114.61538461538461)","(11.0, 14.0, 13.85)","(26.0, 40.0, 37.0)","(1.12, 1.34, 1.3327717391304348)","(21.0, 40.0, 38.73684210526316)","(9.0, 19.5, 18.558823529411764)"
12-01-2023 11:25:10.475301,"(19.0, 28.0, 25.5)","(41.0, 170.0, 163.4375)","(51.0, 170.0, 118.57142857142857)","(11.0, 14.0, 13.85)","(26.0, 40.0, 37.0)","(1.12, 1.34, 1.3280204778156997)","(21.0, 40.0, 38.73684210526316)","(9.0, 19.5, 18.558823529411764)"
12-01-2023 11:25:11.678880,"(19.0, 28.0, 25.5)","(41.0, 170.0, 163.4375)","(51.0, 170.0, 122.0)","(11.0, 14.0, 13.76923076923077)","(26.0, 40.0, 37.0)","(1.12, 1.33, 1.3280204778156997)","(21.0, 40.0, 38.73684210526316)","(9.0, 19.5, 17.5)"
12-01-2023 11:25:12.851914,"(19.0, 28.0, 25.5)","(41.0, 170.0, 163.4375)","(51.0, 170.0, 122.0)","(11.0, 14.0, 13.76923076923077)","(26.0, 40.0, 37.0)","(1.12, 1.33, 1.328639705882353)","(21.0, 40.0, 38.73684210526316)","(9.0, 19.5, 17.5)"
12-01-2023 11:25:14.099741,"(19.0, 28.0, 25.5)","(41.0, 170.0, 163.4375)","(51.0, 170.0, 122.0)","(11.0, 14.0, 13.76923076923077)","(26.0, 40.0, 37.0)","(1.12, 1.33, 1.328639705882353)","(21.0, 40.0, 38.73684210526316)","(9.0, 19.5, 18.26923076923077)"
12-01-2023 11:25:15.331343,"(19.0, 28.0, 25.5)","(41.0, 170.0, 163.4375)","(51.0, 170.0, 122.0)","(11.0, 14.0, 13.76923076923077)","(26.0, 40.0, 37.0)","(1.12, 1.33, 1.329437751004016)","(21.0, 40.0, 35.76470588235294)","(9.0, 19.5, 18.26923076923077)"
12-01-2023 11:25:16.571622,"(19.0, 28.0, 25.5)","(41.0, 170.0, 163.4375)","(51.0, 170.0, 122.0)","(11.0, 14.0, 13.76923076923077)","(26.0, 40.0, 37.0)","(1.12, 1.33, 1.329437751004016)","(21.0, 36.0, 35.76470588235294)","(9.0, 19.5, 18.26923076923077)"
12-01-2023 11:25:17.757269,"(19.0, 28.0, 25.5)","(41.0, 170.0, 163.4375)","(51.0, 170.0, 122.0)","(11.0, 14.0, 13.76923076923077)","(26.0, 40.0, 37.0)","(1.12, 1.33, 1.3293457943925235)","(21.0, 36.0, 35.76470588235294)","(9.0, 19.5, 18.26923076923077)"
12-01-2023 11:25:18.904654,"(19.0, 28.0, 25.5)","(41.0, 170.0, 163.4375)","(51.0, 170.0, 138.0)","(11.0, 14.0, 13.76923076923077)","(26.0, 40.0, 37.0)","(1.12, 1.33, 1.3316614420062696)","(21.0, 36.0, 35.63636363636364)","(9.0, 19.5, 18.26923076923077)"
12-01-2023 11:25:20.104655,"(19.0, 28.0, 25.0)","(41.0, 170.0, 163.8235294117647)","(51.0, 170.0, 156.66666666666669)","(11.0, 14.0, 13.76923076923077)","(26.0, 40.0, 37.0)","(1.12, 1.34, 1.3335903614457831)","(21.0, 36.0, 35.63636363636364)","(9.0, 19.5, 18.26923076923077)"
12-01-2023 11:25:21.320670,"(19.0, 28.0, 26.8)","(41.0, 170.0, 162.5)","(51.0, 170.0, 166.1904761904762)","(11.0, 14.0, 13.76923076923077)","(26.0, 40.0, 37.0)","(1.12, 1.34, 1.328443113772455)","(21.0, 36.0, 35.63636363636364)","(9.0, 19.5, 18.26923076923077)"
12-01-2023 11:25:22.587321,"(19.0, 28.0, 26.8)","(41.0, 170.0, 162.5)","(51.0, 170.0, 166.1904761904762)","(11.0, 14.0, 13.76923076923077)","(26.0, 40.0, 37.0)","(1.12, 1.33, 1.3279310344827586)","(21.0, 36.0, 35.55555555555556)","(9.0, 19.5, 18.26923076923077)"
12-01-2023 11:25:23.837577,"(19.0, 28.0, 26.8)","(41.0, 170.0, 162.5)","(51.0, 170.0, 175.71428571428572)","(11.0, 14.0, 13.76923076923077)","(26.0, 40.0, 37.0)","(1.12, 1.33, 1.3308783783783784)","(21.0, 36.0, 35.55555555555556)","(9.0, 19.5, 18.26923076923077)"
12-01-2023 11:25:25.105480,"(19.0, 28.0, 26.8)","(41.0, 170.0, 162.5)","(51.0, 180.0, 175.71428571428572)","(11.0, 14.0, 13.76923076923077)","(26.0, 40.0, 37.0)","(1.12, 1.34, 1.3308783783783784)","(21.0, 36.0, 35.55555555555556)","(9.0, 19.5, 18.26923076923077)"
12-01-2023 11:25:26.237561,"(19.0, 28.0, 26.8)","(41.0, 170.0, 162.5)","(51.0, 180.0, 175.71428571428572)","(11.0, 14.0, 13.76923076923077)","(26.0, 40.0, 37.0)","(1.12, 1.34, 1.3308783783783784)","(21.0, 36.0, 35.55555555555556)","(9.0, 19.5, 18.26923076923077)"
12-01-2023 11:25:27.291124,"(19.0, 28.0, 26.8)","(41.0, 170.0, 162.5)","(51.0, 180.0, 175.71428571428572)","(11.0, 14.0, 13.76923076923077)","(26.0, 40.0, 37.0)","(1.12, 1.34, 1.3308783783783784)","(21.0, 36.0, 35.55555555555556)","(9.0, 19.5, 18.26923076923077)"
12-01-2023 11:25:28.395969,"(19.0, 28.0, 26.8)","(41.0, 170.0, 162.5)","(51.0, 180.0, 175.71428571428572)","(11.0, 14.0, 13.76923076923077)","(26.0, 40.0, 37.0)","(1.12, 1.34, 1.3308783783783784)","(21.0, 36.0, 35.55555555555556)","(9.0, 19.5, 18.26923076923077)"
