,Savage Nation,Grandgran,Dmoney Honey,Potential Grizzly,Two Last Words,Out For Justice,Gold Shark,Valiant Thor
40,"[datetime.datetime(2022, 11, 28, 11, 44, 51, 495264), 7.0, 19.0]","[datetime.datetime(2022, 11, 28, 11, 44, 51, 495264), 4.2, 9.4]","[datetime.datetime(2022, 11, 28, 11, 44, 51, 495264), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 44, 51, 495264), 17.0, 75.0]","[datetime.datetime(2022, 11, 28, 11, 44, 51, 495264), 5.5, 13.5]","[datetime.datetime(2022, 11, 28, 11, 44, 51, 495264), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 11, 44, 51, 495264), 3.5, 7.6]","[datetime.datetime(2022, 11, 28, 11, 44, 51, 495264), 10.0, 32.0]"
41,"[datetime.datetime(2022, 11, 28, 11, 44, 52, 628259), 7.0, 19.0]","[datetime.datetime(2022, 11, 28, 11, 44, 52, 628259), 4.2, 9.4]","[datetime.datetime(2022, 11, 28, 11, 44, 52, 628259), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 44, 52, 628259), 17.0, 75.0]","[datetime.datetime(2022, 11, 28, 11, 44, 52, 628259), 5.5, 13.5]","[datetime.datetime(2022, 11, 28, 11, 44, 52, 628259), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 11, 44, 52, 628259), 3.5, 7.6]","[datetime.datetime(2022, 11, 28, 11, 44, 52, 628259), 10.0, 32.0]"
42,"[datetime.datetime(2022, 11, 28, 11, 44, 53, 757329), 7.0, 19.0]","[datetime.datetime(2022, 11, 28, 11, 44, 53, 757329), 4.2, 9.4]","[datetime.datetime(2022, 11, 28, 11, 44, 53, 757329), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 44, 53, 757329), 17.0, 75.0]","[datetime.datetime(2022, 11, 28, 11, 44, 53, 757329), 5.5, 13.5]","[datetime.datetime(2022, 11, 28, 11, 44, 53, 757329), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 11, 44, 53, 757329), 3.5, 7.6]","[datetime.datetime(2022, 11, 28, 11, 44, 53, 757329), 10.0, 32.0]"
43,"[datetime.datetime(2022, 11, 28, 11, 44, 54, 891610), 7.0, 19.0]","[datetime.datetime(2022, 11, 28, 11, 44, 54, 891610), 4.2, 9.4]","[datetime.datetime(2022, 11, 28, 11, 44, 54, 891610), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 44, 54, 891610), 17.0, 75.0]","[datetime.datetime(2022, 11, 28, 11, 44, 54, 891610), 5.5, 13.5]","[datetime.datetime(2022, 11, 28, 11, 44, 54, 891610), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 11, 44, 54, 891610), 3.5, 7.6]","[datetime.datetime(2022, 11, 28, 11, 44, 54, 891610), 10.0, 32.0]"
44,"[datetime.datetime(2022, 11, 28, 11, 44, 56, 17781), 7.0, 19.0]","[datetime.datetime(2022, 11, 28, 11, 44, 56, 17781), 4.2, 9.4]","[datetime.datetime(2022, 11, 28, 11, 44, 56, 17781), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 44, 56, 17781), 17.0, 75.0]","[datetime.datetime(2022, 11, 28, 11, 44, 56, 17781), 5.5, 13.5]","[datetime.datetime(2022, 11, 28, 11, 44, 56, 17781), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 11, 44, 56, 17781), 3.5, 7.6]","[datetime.datetime(2022, 11, 28, 11, 44, 56, 17781), 10.0, 32.0]"
45,"[datetime.datetime(2022, 11, 28, 11, 44, 57, 175974), 7.0, 19.0]","[datetime.datetime(2022, 11, 28, 11, 44, 57, 175974), 4.2, 9.4]","[datetime.datetime(2022, 11, 28, 11, 44, 57, 175974), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 44, 57, 175974), 17.0, 75.0]","[datetime.datetime(2022, 11, 28, 11, 44, 57, 175974), 5.5, 13.5]","[datetime.datetime(2022, 11, 28, 11, 44, 57, 175974), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 11, 44, 57, 175974), 3.5, 7.6]","[datetime.datetime(2022, 11, 28, 11, 44, 57, 175974), 10.0, 32.0]"
46,"[datetime.datetime(2022, 11, 28, 11, 44, 58, 302860), 7.0, 19.0]","[datetime.datetime(2022, 11, 28, 11, 44, 58, 302860), 4.2, 9.4]","[datetime.datetime(2022, 11, 28, 11, 44, 58, 302860), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 44, 58, 302860), 17.0, 75.0]","[datetime.datetime(2022, 11, 28, 11, 44, 58, 302860), 5.5, 13.5]","[datetime.datetime(2022, 11, 28, 11, 44, 58, 302860), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 11, 44, 58, 302860), 3.5, 7.2]","[datetime.datetime(2022, 11, 28, 11, 44, 58, 302860), 10.0, 32.0]"
47,"[datetime.datetime(2022, 11, 28, 11, 44, 59, 440374), 7.0, 19.0]","[datetime.datetime(2022, 11, 28, 11, 44, 59, 440374), 4.2, 9.4]","[datetime.datetime(2022, 11, 28, 11, 44, 59, 440374), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 44, 59, 440374), 17.0, 75.0]","[datetime.datetime(2022, 11, 28, 11, 44, 59, 440374), 5.5, 13.5]","[datetime.datetime(2022, 11, 28, 11, 44, 59, 440374), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 11, 44, 59, 440374), 3.5, 7.2]","[datetime.datetime(2022, 11, 28, 11, 44, 59, 440374), 10.0, 32.0]"
48,"[datetime.datetime(2022, 11, 28, 11, 45, 0, 576299), 7.0, 19.0]","[datetime.datetime(2022, 11, 28, 11, 45, 0, 576299), 4.2, 9.4]","[datetime.datetime(2022, 11, 28, 11, 45, 0, 576299), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 45, 0, 576299), 17.0, 75.0]","[datetime.datetime(2022, 11, 28, 11, 45, 0, 576299), 5.5, 13.5]","[datetime.datetime(2022, 11, 28, 11, 45, 0, 576299), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 11, 45, 0, 576299), 3.5, 7.2]","[datetime.datetime(2022, 11, 28, 11, 45, 0, 576299), 10.0, 32.0]"
49,"[datetime.datetime(2022, 11, 28, 11, 45, 1, 706032), 7.0, 19.0]","[datetime.datetime(2022, 11, 28, 11, 45, 1, 706032), 4.2, 9.4]","[datetime.datetime(2022, 11, 28, 11, 45, 1, 706032), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 45, 1, 706032), 17.0, 75.0]","[datetime.datetime(2022, 11, 28, 11, 45, 1, 706032), 5.5, 13.5]","[datetime.datetime(2022, 11, 28, 11, 45, 1, 706032), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 11, 45, 1, 706032), 3.5, 7.6]","[datetime.datetime(2022, 11, 28, 11, 45, 1, 706032), 10.0, 32.0]"
50,"[datetime.datetime(2022, 11, 28, 11, 45, 2, 851876), 7.0, 19.0]","[datetime.datetime(2022, 11, 28, 11, 45, 2, 851876), 4.2, 9.4]","[datetime.datetime(2022, 11, 28, 11, 45, 2, 851876), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 45, 2, 851876), 17.0, 75.0]","[datetime.datetime(2022, 11, 28, 11, 45, 2, 851876), 5.5, 13.5]","[datetime.datetime(2022, 11, 28, 11, 45, 2, 851876), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 11, 45, 2, 851876), 3.5, 7.6]","[datetime.datetime(2022, 11, 28, 11, 45, 2, 851876), 10.0, 32.0]"
51,"[datetime.datetime(2022, 11, 28, 11, 45, 4, 41159), 7.0, 19.0]","[datetime.datetime(2022, 11, 28, 11, 45, 4, 41159), 4.2, 9.4]","[datetime.datetime(2022, 11, 28, 11, 45, 4, 41159), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 45, 4, 41159), 17.0, 75.0]","[datetime.datetime(2022, 11, 28, 11, 45, 4, 41159), 5.5, 13.5]","[datetime.datetime(2022, 11, 28, 11, 45, 4, 41159), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 11, 45, 4, 41159), 3.5, 7.6]","[datetime.datetime(2022, 11, 28, 11, 45, 4, 41159), 10.0, 32.0]"
52,"[datetime.datetime(2022, 11, 28, 11, 45, 5, 238924), 7.0, 19.0]","[datetime.datetime(2022, 11, 28, 11, 45, 5, 238924), 4.2, 9.4]","[datetime.datetime(2022, 11, 28, 11, 45, 5, 238924), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 45, 5, 238924), 17.0, 75.0]","[datetime.datetime(2022, 11, 28, 11, 45, 5, 238924), 5.5, 13.5]","[datetime.datetime(2022, 11, 28, 11, 45, 5, 238924), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 11, 45, 5, 238924), 3.5, 7.6]","[datetime.datetime(2022, 11, 28, 11, 45, 5, 238924), 10.0, 32.0]"
53,"[datetime.datetime(2022, 11, 28, 11, 45, 6, 375522), 7.0, 19.0]","[datetime.datetime(2022, 11, 28, 11, 45, 6, 375522), 4.2, 9.4]","[datetime.datetime(2022, 11, 28, 11, 45, 6, 375522), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 45, 6, 375522), 17.0, 75.0]","[datetime.datetime(2022, 11, 28, 11, 45, 6, 375522), 5.5, 13.5]","[datetime.datetime(2022, 11, 28, 11, 45, 6, 375522), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 11, 45, 6, 375522), 3.5, 7.6]","[datetime.datetime(2022, 11, 28, 11, 45, 6, 375522), 10.0, 32.0]"
54,"[datetime.datetime(2022, 11, 28, 11, 45, 7, 542723), 7.0, 19.0]","[datetime.datetime(2022, 11, 28, 11, 45, 7, 542723), 4.2, 9.4]","[datetime.datetime(2022, 11, 28, 11, 45, 7, 542723), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 45, 7, 542723), 17.0, 75.0]","[datetime.datetime(2022, 11, 28, 11, 45, 7, 542723), 5.5, 13.5]","[datetime.datetime(2022, 11, 28, 11, 45, 7, 542723), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 11, 45, 7, 542723), 3.5, 7.6]","[datetime.datetime(2022, 11, 28, 11, 45, 7, 542723), 10.0, 32.0]"
55,"[datetime.datetime(2022, 11, 28, 11, 45, 8, 673067), 7.0, 19.0]","[datetime.datetime(2022, 11, 28, 11, 45, 8, 673067), 4.2, 9.4]","[datetime.datetime(2022, 11, 28, 11, 45, 8, 673067), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 45, 8, 673067), 17.0, 75.0]","[datetime.datetime(2022, 11, 28, 11, 45, 8, 673067), 5.5, 13.5]","[datetime.datetime(2022, 11, 28, 11, 45, 8, 673067), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 11, 45, 8, 673067), 3.5, 7.6]","[datetime.datetime(2022, 11, 28, 11, 45, 8, 673067), 10.0, 32.0]"
56,"[datetime.datetime(2022, 11, 28, 11, 45, 9, 849248), 7.0, 19.0]","[datetime.datetime(2022, 11, 28, 11, 45, 9, 849248), 4.2, 9.4]","[datetime.datetime(2022, 11, 28, 11, 45, 9, 849248), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 45, 9, 849248), 17.0, 75.0]","[datetime.datetime(2022, 11, 28, 11, 45, 9, 849248), 5.5, 13.5]","[datetime.datetime(2022, 11, 28, 11, 45, 9, 849248), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 11, 45, 9, 849248), 3.5, 7.6]","[datetime.datetime(2022, 11, 28, 11, 45, 9, 849248), 10.0, 32.0]"
57,"[datetime.datetime(2022, 11, 28, 11, 45, 10, 979813), 7.0, 19.0]","[datetime.datetime(2022, 11, 28, 11, 45, 10, 979813), 4.2, 9.4]","[datetime.datetime(2022, 11, 28, 11, 45, 10, 979813), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 45, 10, 979813), 17.0, 75.0]","[datetime.datetime(2022, 11, 28, 11, 45, 10, 979813), 5.5, 13.5]","[datetime.datetime(2022, 11, 28, 11, 45, 10, 979813), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 11, 45, 10, 979813), 3.5, 7.6]","[datetime.datetime(2022, 11, 28, 11, 45, 10, 979813), 10.0, 32.0]"
58,"[datetime.datetime(2022, 11, 28, 11, 45, 12, 116827), 7.0, 19.0]","[datetime.datetime(2022, 11, 28, 11, 45, 12, 116827), 4.2, 9.4]","[datetime.datetime(2022, 11, 28, 11, 45, 12, 116827), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 45, 12, 116827), 17.0, 75.0]","[datetime.datetime(2022, 11, 28, 11, 45, 12, 116827), 5.5, 13.5]","[datetime.datetime(2022, 11, 28, 11, 45, 12, 116827), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 11, 45, 12, 116827), 3.5, 7.6]","[datetime.datetime(2022, 11, 28, 11, 45, 12, 116827), 10.0, 32.0]"
59,"[datetime.datetime(2022, 11, 28, 11, 45, 13, 261007), 7.0, 19.0]","[datetime.datetime(2022, 11, 28, 11, 45, 13, 261007), 4.2, 9.4]","[datetime.datetime(2022, 11, 28, 11, 45, 13, 261007), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 45, 13, 261007), 17.0, 75.0]","[datetime.datetime(2022, 11, 28, 11, 45, 13, 261007), 5.5, 13.5]","[datetime.datetime(2022, 11, 28, 11, 45, 13, 261007), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 11, 45, 13, 261007), 3.5, 7.4]","[datetime.datetime(2022, 11, 28, 11, 45, 13, 261007), 10.0, 32.0]"
60,"[datetime.datetime(2022, 11, 28, 11, 45, 14, 400742), 7.0, 19.0]","[datetime.datetime(2022, 11, 28, 11, 45, 14, 400742), 4.2, 9.4]","[datetime.datetime(2022, 11, 28, 11, 45, 14, 400742), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 45, 14, 400742), 17.0, 75.0]","[datetime.datetime(2022, 11, 28, 11, 45, 14, 400742), 5.5, 13.5]","[datetime.datetime(2022, 11, 28, 11, 45, 14, 400742), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 11, 45, 14, 400742), 3.5, 7.2]","[datetime.datetime(2022, 11, 28, 11, 45, 14, 400742), 10.0, 32.0]"
61,"[datetime.datetime(2022, 11, 28, 11, 45, 15, 532893), 7.0, 19.0]","[datetime.datetime(2022, 11, 28, 11, 45, 15, 532893), 4.2, 9.4]","[datetime.datetime(2022, 11, 28, 11, 45, 15, 532893), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 45, 15, 532893), 17.0, 75.0]","[datetime.datetime(2022, 11, 28, 11, 45, 15, 532893), 5.5, 13.5]","[datetime.datetime(2022, 11, 28, 11, 45, 15, 532893), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 11, 45, 15, 532893), 3.5, 7.2]","[datetime.datetime(2022, 11, 28, 11, 45, 15, 532893), 10.0, 32.0]"
62,"[datetime.datetime(2022, 11, 28, 11, 45, 16, 657782), 7.0, 19.0]","[datetime.datetime(2022, 11, 28, 11, 45, 16, 657782), 4.2, 9.4]","[datetime.datetime(2022, 11, 28, 11, 45, 16, 657782), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 45, 16, 657782), 17.0, 75.0]","[datetime.datetime(2022, 11, 28, 11, 45, 16, 657782), 5.5, 13.5]","[datetime.datetime(2022, 11, 28, 11, 45, 16, 657782), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 11, 45, 16, 657782), 3.5, 7.2]","[datetime.datetime(2022, 11, 28, 11, 45, 16, 657782), 10.0, 32.0]"
63,"[datetime.datetime(2022, 11, 28, 11, 45, 17, 790588), 7.0, 19.0]","[datetime.datetime(2022, 11, 28, 11, 45, 17, 790588), 4.2, 9.4]","[datetime.datetime(2022, 11, 28, 11, 45, 17, 790588), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 45, 17, 790588), 17.0, 75.0]","[datetime.datetime(2022, 11, 28, 11, 45, 17, 790588), 5.5, 13.5]","[datetime.datetime(2022, 11, 28, 11, 45, 17, 790588), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 11, 45, 17, 790588), 3.5, 7.6]","[datetime.datetime(2022, 11, 28, 11, 45, 17, 790588), 10.0, 32.0]"
64,"[datetime.datetime(2022, 11, 28, 11, 45, 18, 917342), 7.0, 19.0]","[datetime.datetime(2022, 11, 28, 11, 45, 18, 917342), 4.2, 9.4]","[datetime.datetime(2022, 11, 28, 11, 45, 18, 917342), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 45, 18, 917342), 17.0, 75.0]","[datetime.datetime(2022, 11, 28, 11, 45, 18, 917342), 5.5, 13.5]","[datetime.datetime(2022, 11, 28, 11, 45, 18, 917342), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 11, 45, 18, 917342), 3.5, 7.6]","[datetime.datetime(2022, 11, 28, 11, 45, 18, 917342), 10.0, 32.0]"
65,"[datetime.datetime(2022, 11, 28, 11, 45, 20, 47822), 7.0, 19.0]","[datetime.datetime(2022, 11, 28, 11, 45, 20, 47822), 4.2, 9.4]","[datetime.datetime(2022, 11, 28, 11, 45, 20, 47822), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 45, 20, 47822), 17.0, 75.0]","[datetime.datetime(2022, 11, 28, 11, 45, 20, 47822), 5.5, 13.5]","[datetime.datetime(2022, 11, 28, 11, 45, 20, 47822), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 11, 45, 20, 47822), 3.5, 7.6]","[datetime.datetime(2022, 11, 28, 11, 45, 20, 47822), 10.0, 32.0]"
66,"[datetime.datetime(2022, 11, 28, 11, 45, 21, 169539), 7.0, 19.0]","[datetime.datetime(2022, 11, 28, 11, 45, 21, 169539), 4.2, 9.4]","[datetime.datetime(2022, 11, 28, 11, 45, 21, 169539), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 45, 21, 169539), 17.0, 75.0]","[datetime.datetime(2022, 11, 28, 11, 45, 21, 169539), 5.5, 13.5]","[datetime.datetime(2022, 11, 28, 11, 45, 21, 169539), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 11, 45, 21, 169539), 3.5, 7.6]","[datetime.datetime(2022, 11, 28, 11, 45, 21, 169539), 10.0, 32.0]"
67,"[datetime.datetime(2022, 11, 28, 11, 45, 22, 294139), 7.0, 19.0]","[datetime.datetime(2022, 11, 28, 11, 45, 22, 294139), 4.2, 9.4]","[datetime.datetime(2022, 11, 28, 11, 45, 22, 294139), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 45, 22, 294139), 17.0, 75.0]","[datetime.datetime(2022, 11, 28, 11, 45, 22, 294139), 5.5, 13.5]","[datetime.datetime(2022, 11, 28, 11, 45, 22, 294139), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 11, 45, 22, 294139), 3.5, 7.6]","[datetime.datetime(2022, 11, 28, 11, 45, 22, 294139), 10.0, 32.0]"
68,"[datetime.datetime(2022, 11, 28, 11, 45, 23, 437516), 7.0, 19.0]","[datetime.datetime(2022, 11, 28, 11, 45, 23, 437516), 4.2, 9.4]","[datetime.datetime(2022, 11, 28, 11, 45, 23, 437516), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 45, 23, 437516), 17.0, 75.0]","[datetime.datetime(2022, 11, 28, 11, 45, 23, 437516), 5.5, 13.5]","[datetime.datetime(2022, 11, 28, 11, 45, 23, 437516), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 11, 45, 23, 437516), 3.5, 7.6]","[datetime.datetime(2022, 11, 28, 11, 45, 23, 437516), 10.0, 32.0]"
69,"[datetime.datetime(2022, 11, 28, 11, 45, 24, 574480), 7.0, 19.0]","[datetime.datetime(2022, 11, 28, 11, 45, 24, 574480), 4.2, 9.4]","[datetime.datetime(2022, 11, 28, 11, 45, 24, 574480), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 45, 24, 574480), 17.0, 75.0]","[datetime.datetime(2022, 11, 28, 11, 45, 24, 574480), 5.5, 13.5]","[datetime.datetime(2022, 11, 28, 11, 45, 24, 574480), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 11, 45, 24, 574480), 3.5, 7.6]","[datetime.datetime(2022, 11, 28, 11, 45, 24, 574480), 10.0, 32.0]"
70,"[datetime.datetime(2022, 11, 28, 11, 45, 25, 710666), 7.0, 19.0]","[datetime.datetime(2022, 11, 28, 11, 45, 25, 710666), 4.2, 9.4]","[datetime.datetime(2022, 11, 28, 11, 45, 25, 710666), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 45, 25, 710666), 17.0, 75.0]","[datetime.datetime(2022, 11, 28, 11, 45, 25, 710666), 5.5, 13.5]","[datetime.datetime(2022, 11, 28, 11, 45, 25, 710666), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 11, 45, 25, 710666), 3.5, 7.6]","[datetime.datetime(2022, 11, 28, 11, 45, 25, 710666), 10.0, 32.0]"
71,"[datetime.datetime(2022, 11, 28, 11, 45, 26, 839432), 7.0, 19.0]","[datetime.datetime(2022, 11, 28, 11, 45, 26, 839432), 4.2, 9.4]","[datetime.datetime(2022, 11, 28, 11, 45, 26, 839432), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 45, 26, 839432), 17.0, 75.0]","[datetime.datetime(2022, 11, 28, 11, 45, 26, 839432), 5.5, 13.5]","[datetime.datetime(2022, 11, 28, 11, 45, 26, 839432), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 11, 45, 26, 839432), 3.5, 7.6]","[datetime.datetime(2022, 11, 28, 11, 45, 26, 839432), 10.0, 32.0]"
72,"[datetime.datetime(2022, 11, 28, 11, 45, 27, 978699), 7.0, 19.0]","[datetime.datetime(2022, 11, 28, 11, 45, 27, 978699), 4.2, 9.4]","[datetime.datetime(2022, 11, 28, 11, 45, 27, 978699), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 45, 27, 978699), 17.0, 75.0]","[datetime.datetime(2022, 11, 28, 11, 45, 27, 978699), 5.5, 13.5]","[datetime.datetime(2022, 11, 28, 11, 45, 27, 978699), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 11, 45, 27, 978699), 3.5, 7.6]","[datetime.datetime(2022, 11, 28, 11, 45, 27, 978699), 10.0, 32.0]"
73,"[datetime.datetime(2022, 11, 28, 11, 45, 29, 110450), 7.0, 19.0]","[datetime.datetime(2022, 11, 28, 11, 45, 29, 110450), 4.2, 9.4]","[datetime.datetime(2022, 11, 28, 11, 45, 29, 110450), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 45, 29, 110450), 17.0, 75.0]","[datetime.datetime(2022, 11, 28, 11, 45, 29, 110450), 5.5, 13.5]","[datetime.datetime(2022, 11, 28, 11, 45, 29, 110450), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 11, 45, 29, 110450), 3.5, 7.2]","[datetime.datetime(2022, 11, 28, 11, 45, 29, 110450), 10.0, 32.0]"
74,"[datetime.datetime(2022, 11, 28, 11, 45, 30, 245314), 7.0, 19.0]","[datetime.datetime(2022, 11, 28, 11, 45, 30, 245314), 4.2, 9.4]","[datetime.datetime(2022, 11, 28, 11, 45, 30, 245314), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 45, 30, 245314), 17.0, 75.0]","[datetime.datetime(2022, 11, 28, 11, 45, 30, 245314), 5.5, 13.5]","[datetime.datetime(2022, 11, 28, 11, 45, 30, 245314), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 11, 45, 30, 245314), 3.5, 7.2]","[datetime.datetime(2022, 11, 28, 11, 45, 30, 245314), 10.0, 32.0]"
75,"[datetime.datetime(2022, 11, 28, 11, 45, 31, 370674), 7.0, 19.0]","[datetime.datetime(2022, 11, 28, 11, 45, 31, 370674), 4.2, 9.4]","[datetime.datetime(2022, 11, 28, 11, 45, 31, 370674), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 45, 31, 370674), 17.0, 75.0]","[datetime.datetime(2022, 11, 28, 11, 45, 31, 370674), 5.5, 13.5]","[datetime.datetime(2022, 11, 28, 11, 45, 31, 370674), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 11, 45, 31, 370674), 3.5, 7.2]","[datetime.datetime(2022, 11, 28, 11, 45, 31, 370674), 10.0, 32.0]"
76,"[datetime.datetime(2022, 11, 28, 11, 45, 32, 503518), 7.0, 19.0]","[datetime.datetime(2022, 11, 28, 11, 45, 32, 503518), 4.2, 9.4]","[datetime.datetime(2022, 11, 28, 11, 45, 32, 503518), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 45, 32, 503518), 17.0, 75.0]","[datetime.datetime(2022, 11, 28, 11, 45, 32, 503518), 5.5, 13.5]","[datetime.datetime(2022, 11, 28, 11, 45, 32, 503518), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 11, 45, 32, 503518), 3.5, 7.6]","[datetime.datetime(2022, 11, 28, 11, 45, 32, 503518), 10.0, 32.0]"
77,"[datetime.datetime(2022, 11, 28, 11, 45, 33, 635702), 7.0, 19.0]","[datetime.datetime(2022, 11, 28, 11, 45, 33, 635702), 4.2, 9.4]","[datetime.datetime(2022, 11, 28, 11, 45, 33, 635702), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 45, 33, 635702), 17.0, 75.0]","[datetime.datetime(2022, 11, 28, 11, 45, 33, 635702), 5.5, 13.5]","[datetime.datetime(2022, 11, 28, 11, 45, 33, 635702), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 11, 45, 33, 635702), 3.5, 7.6]","[datetime.datetime(2022, 11, 28, 11, 45, 33, 635702), 10.0, 32.0]"
78,"[datetime.datetime(2022, 11, 28, 11, 45, 34, 776681), 7.0, 19.0]","[datetime.datetime(2022, 11, 28, 11, 45, 34, 776681), 4.2, 9.4]","[datetime.datetime(2022, 11, 28, 11, 45, 34, 776681), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 45, 34, 776681), 17.0, 75.0]","[datetime.datetime(2022, 11, 28, 11, 45, 34, 776681), 5.5, 13.5]","[datetime.datetime(2022, 11, 28, 11, 45, 34, 776681), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 11, 45, 34, 776681), 3.5, 7.6]","[datetime.datetime(2022, 11, 28, 11, 45, 34, 776681), 10.0, 32.0]"
79,"[datetime.datetime(2022, 11, 28, 11, 45, 35, 915004), 7.0, 19.0]","[datetime.datetime(2022, 11, 28, 11, 45, 35, 915004), 4.2, 9.4]","[datetime.datetime(2022, 11, 28, 11, 45, 35, 915004), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 45, 35, 915004), 17.0, 75.0]","[datetime.datetime(2022, 11, 28, 11, 45, 35, 915004), 5.5, 13.5]","[datetime.datetime(2022, 11, 28, 11, 45, 35, 915004), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 11, 45, 35, 915004), 3.5, 7.6]","[datetime.datetime(2022, 11, 28, 11, 45, 35, 915004), 10.0, 32.0]"
