,Tiffany Twisted,True Character,Austin Dutton,Blazing Bob,Velocity Touched,Lizard,Jimary Everest,Context
12-01-2023 13:45:51.486667,"(61.0, 170.0, 143.75)","(12.0, 20.0, 19.583333333333332)","(4.0, 5.6, 5.533333333333333)","(2.15, 2.58, 2.572)","(14.0, 25.0, 24.636363636363637)","(61.0, 120.0, 110.0)","(26.0, 40.0, 38.4)","(3.0, 3.6, 3.56875)"
12-01-2023 13:45:52.572264,"(61.0, 170.0, 143.75)","(13.0, 20.0, 19.357142857142858)","(4.0, 5.6, 5.28)","(2.15, 2.58, 2.56)","(14.0, 25.0, 24.636363636363637)","(61.0, 120.0, 110.0)","(26.0, 40.0, 38.4)","(3.0, 3.6, 3.5636363636363635)"
12-01-2023 13:45:53.626375,"(61.0, 170.0, 143.75)","(13.0, 20.0, 19.2972972972973)","(4.0, 5.5, 5.44375)","(2.15, 2.58, 2.543076923076923)","(14.0, 25.0, 24.666666666666668)","(61.0, 120.0, 110.0)","(26.0, 40.0, 38.4)","(3.0, 3.6, 3.6205882352941177)"
12-01-2023 13:45:54.705021,"(61.0, 170.0, 144.8)","(13.0, 19.5, 19.265625)","(4.0, 5.5, 5.425)","(2.15, 2.56, 2.55)","(14.0, 25.0, 24.727272727272727)","(61.0, 120.0, 110.0)","(26.0, 40.0, 35.833333333333336)","(3.0, 3.65, 3.5760869565217392)"
12-01-2023 13:45:55.790501,"(61.0, 170.0, 143.0769230769231)","(13.0, 18.5, 18.46551724137931)","(4.0, 5.3, 5.3500000000000005)","(2.15, 2.64, 2.5723076923076924)","(14.0, 25.0, 25.806451612903224)","(61.0, 120.0, 102.0)","(26.0, 36.0, 38.4)","(3.0, 3.6, 3.63125)"
12-01-2023 13:45:56.951777,"(61.0, 170.0, 144.8)","(13.0, 19.0, 18.575757575757574)","(4.0, 5.4, 5.15)","(2.15, 2.64, 2.5325)","(14.0, 26.0, 25.555555555555557)","(61.0, 120.0, 108.0)","(26.0, 40.0, 37.666666666666664)","(3.0, 3.65, 3.63125)"
12-01-2023 13:45:58.143399,"(61.0, 170.0, 144.8)","(13.0, 19.5, 18.94736842105263)","(4.0, 5.2, 5.133333333333334)","(2.15, 2.56, 2.540769230769231)","(14.0, 26.0, 25.555555555555557)","(61.0, 120.0, 108.0)","(26.0, 38.0, 36.93333333333333)","(3.0, 3.65, 3.64375)"
12-01-2023 13:45:59.340263,"(61.0, 160.0, 151.11111111111111)","(13.0, 19.5, 18.94736842105263)","(4.0, 5.2, 5.133333333333334)","(2.15, 2.56, 2.5633333333333335)","(14.0, 26.0, 25.806451612903224)","(61.0, 120.0, 102.0)","(26.0, 38.0, 36.93333333333333)","(3.0, 3.65, 3.6416666666666666)"
12-01-2023 13:46:00.438883,"(61.0, 160.0, 151.11111111111111)","(13.0, 19.5, 18.94736842105263)","(4.0, 5.2, 5.133333333333334)","(2.15, 2.58, 2.5714285714285716)","(14.0, 26.0, 25.555555555555557)","(61.0, 120.0, 108.0)","(26.0, 38.0, 36.93333333333333)","(3.0, 3.65, 3.66)"
12-01-2023 13:46:01.551439,"(61.0, 160.0, 144.0)","(13.0, 19.5, 18.75)","(4.0, 5.2, 5.1)","(2.15, 2.6, 2.5636363636363635)","(14.0, 26.0, 25.555555555555557)","(51.0, 120.0, 85.71428571428571)","(26.0, 38.0, 36.93333333333333)","(3.0, 3.7, 3.676923076923077)"
12-01-2023 13:46:02.696301,"(61.0, 160.0, 144.0)","(13.0, 19.5, 18.75)","(4.0, 5.2, 5.1)","(2.15, 2.6, 2.575)","(14.0, 26.0, 25.806451612903224)","(51.0, 120.0, 105.38461538461539)","(26.0, 38.0, 36.8235294117647)","(3.0, 3.7, 3.653125)"
12-01-2023 13:46:03.841840,"(61.0, 160.0, 148.0)","(13.0, 19.5, 18.75)","(4.0, 5.2, 5.089655172413793)","(2.15, 2.6, 2.58)","(14.0, 26.0, 25.806451612903224)","(51.0, 110.0, 99.41176470588235)","(26.0, 38.0, 36.8235294117647)","(3.0, 3.7, 3.653125)"
12-01-2023 13:46:04.944260,"(61.0, 160.0, 140.0)","(13.0, 19.5, 18.76530612244898)","(4.0, 5.2, 5.089655172413793)","(2.15, 2.6, 2.58)","(14.0, 26.0, 25.513513513513512)","(51.0, 110.0, 99.41176470588235)","(26.0, 38.0, 36.8235294117647)","(3.0, 3.7, 3.676923076923077)"
12-01-2023 13:46:06.048324,"(61.0, 160.0, 140.0)","(13.0, 19.5, 18.78)","(4.0, 5.2, 5.086666666666667)","(2.15, 2.6, 2.595555555555556)","(14.0, 26.0, 26.896551724137932)","(51.0, 110.0, 99.41176470588235)","(26.0, 38.0, 36.8235294117647)","(3.0, 3.7, 3.7375)"
12-01-2023 13:46:07.180237,"(61.0, 160.0, 148.0)","(13.0, 19.5, 18.75)","(4.0, 5.2, 4.978260869565218)","(2.15, 2.6, 2.596923076923077)","(14.0, 27.0, 26.81818181818182)","(51.0, 110.0, 99.41176470588235)","(26.0, 38.0, 36.8235294117647)","(3.0, 3.8, 3.6906250000000003)"
12-01-2023 13:46:08.272154,"(61.0, 160.0, 140.0)","(13.0, 19.5, 18.75)","(4.0, 5.2, 5.024137931034483)","(2.15, 2.62, 2.596923076923077)","(14.0, 28.0, 26.81818181818182)","(51.0, 110.0, 99.0909090909091)","(26.0, 38.0, 36.8235294117647)","(3.0, 3.7, 3.6906250000000003)"
12-01-2023 13:46:09.278677,"(61.0, 160.0, 140.0)","(13.0, 19.5, 18.75)","(4.0, 5.2, 5.024137931034483)","(2.15, 2.62, 2.596923076923077)","(14.0, 28.0, 26.81818181818182)","(51.0, 110.0, 102.5)","(26.0, 38.0, 36.8235294117647)","(3.0, 3.7, 3.7071428571428573)"
12-01-2023 13:46:10.464800,"(61.0, 160.0, 148.0)","(13.0, 19.5, 18.696428571428573)","(4.0, 5.2, 5.00909090909091)","(2.15, 2.62, 2.586666666666667)","(14.0, 28.0, 26.638297872340424)","(51.0, 110.0, 102.5)","(26.0, 38.0, 36.8235294117647)","(3.0, 3.75, 3.6833333333333336)"
12-01-2023 13:46:11.630154,"(61.0, 160.0, 140.0)","(13.0, 19.5, 18.75)","(4.0, 5.2, 5.00909090909091)","(2.15, 2.62, 2.586666666666667)","(14.0, 28.0, 25.545454545454547)","(51.0, 110.0, 102.5)","(26.0, 38.0, 36.8235294117647)","(3.0, 3.75, 3.6775862068965517)"
12-01-2023 13:46:12.721023,"(61.0, 160.0, 140.0)","(13.0, 19.5, 18.75)","(4.0, 5.2, 5.00909090909091)","(2.15, 2.6, 2.575)","(14.0, 28.0, 26.42105263157895)","(51.0, 110.0, 102.5)","(26.0, 38.0, 36.8235294117647)","(3.0, 3.75, 3.6672413793103447)"
12-01-2023 13:46:13.878573,"(61.0, 160.0, 148.0)","(13.0, 19.5, 18.75)","(4.0, 5.2, 5.091666666666667)","(2.15, 2.6, 2.595555555555556)","(14.0, 28.0, 26.42105263157895)","(51.0, 110.0, 102.5)","(26.0, 38.0, 36.8235294117647)","(3.0, 3.75, 3.6672413793103447)"
12-01-2023 13:46:15.029161,"(61.0, 160.0, 148.0)","(13.0, 19.5, 18.75)","(4.0, 5.1, 5.091666666666667)","(2.15, 2.6, 2.5828571428571427)","(14.0, 28.0, 26.42105263157895)","(51.0, 110.0, 102.5)","(26.0, 38.0, 36.94736842105263)","(3.0, 3.75, 3.6672413793103447)"
12-01-2023 13:46:16.161939,"(61.0, 160.0, 140.0)","(13.0, 19.5, 18.696428571428573)","(4.0, 5.1, 5.091666666666667)","(2.15, 2.6, 2.576)","(14.0, 28.0, 26.5)","(51.0, 110.0, 102.5)","(26.0, 38.0, 36.94736842105263)","(3.0, 3.75, 3.6672413793103447)"
12-01-2023 13:46:17.216677,"(61.0, 160.0, 140.0)","(13.0, 19.0, 18.862068965517242)","(4.0, 5.1, 5.085714285714285)","(2.15, 2.6, 2.565714285714286)","(14.0, 28.0, 26.5)","(51.0, 110.0, 103.33333333333333)","(26.0, 38.0, 36.94736842105263)","(3.0, 3.75, 3.672727272727273)"
12-01-2023 13:46:18.298685,"(61.0, 160.0, 148.0)","(13.0, 19.5, 18.76530612244898)","(4.0, 5.1, 5.083333333333333)","(2.15, 2.6, 2.596842105263158)","(14.0, 28.0, 26.5)","(51.0, 110.0, 103.33333333333333)","(26.0, 38.0, 36.94736842105263)","(3.0, 3.7, 3.672727272727273)"
12-01-2023 13:46:19.490772,"(61.0, 160.0, 140.0)","(13.0, 19.5, 18.76530612244898)","(4.0, 5.1, 4.994285714285715)","(2.15, 2.6, 2.5914285714285716)","(14.0, 28.0, 26.5)","(51.0, 110.0, 103.33333333333333)","(26.0, 38.0, 36.94736842105263)","(3.0, 3.7, 3.718421052631579)"
12-01-2023 13:46:20.600538,"(61.0, 160.0, 140.0)","(13.0, 19.5, 18.76530612244898)","(4.0, 5.2, 4.994285714285715)","(2.15, 2.62, 2.5869565217391304)","(14.0, 28.0, 26.5)","(51.0, 110.0, 103.33333333333333)","(26.0, 38.0, 36.94736842105263)","(3.0, 3.75, 3.708)"
12-01-2023 13:46:21.713637,"(61.0, 160.0, 148.0)","(13.0, 19.5, 18.76530612244898)","(4.0, 5.2, 4.994285714285715)","(2.15, 2.6, 2.5892857142857144)","(14.0, 28.0, 26.5)","(51.0, 110.0, 103.33333333333333)","(26.0, 38.0, 36.94736842105263)","(3.0, 3.75, 3.708)"
12-01-2023 13:46:22.824143,"(61.0, 160.0, 140.0)","(13.0, 19.5, 18.721153846153847)","(4.0, 5.2, 5.06)","(2.15, 2.6, 2.58)","(14.0, 28.0, 26.5)","(51.0, 110.0, 103.33333333333333)","(26.0, 38.0, 36.94736842105263)","(3.0, 3.75, 3.708)"
12-01-2023 13:46:23.981274,"(61.0, 160.0, 140.0)","(13.0, 19.5, 18.721153846153847)","(4.0, 5.1, 4.968421052631579)","(2.15, 2.6, 2.575)","(14.0, 28.0, 26.235294117647058)","(51.0, 110.0, 100.0)","(26.0, 38.0, 37.733333333333334)","(3.0, 3.75, 3.68125)"
12-01-2023 13:46:25.165841,"(61.0, 160.0, 148.0)","(13.0, 22.0, 20.727272727272727)","(4.0, 5.0, 4.968421052631579)","(2.15, 2.6, 2.58)","(14.0, 28.0, 26.42105263157895)","(51.0, 110.0, 100.0)","(26.0, 38.0, 41.46666666666667)","(3.0, 3.7, 3.6416666666666666)"
12-01-2023 13:46:26.269929,"(61.0, 160.0, 148.0)","(13.0, 21.0, 20.0)","(4.0, 5.0, 5.0777777777777775)","(2.15, 2.6, 2.565714285714286)","(14.0, 28.0, 26.333333333333332)","(51.0, 110.0, 86.66666666666667)","(26.0, 42.0, 41.46666666666667)","(3.0, 3.7, 3.66875)"
12-01-2023 13:46:27.464650,"(61.0, 160.0, 140.0)","(13.0, 21.0, 20.25)","(4.0, 5.1, 5.0777777777777775)","(2.15, 2.6, 2.565714285714286)","(14.0, 28.0, 26.0)","(51.0, 110.0, 97.6470588235294)","(26.0, 42.0, 41.46666666666667)","(3.0, 3.7, 3.66875)"
12-01-2023 13:46:28.633193,"(61.0, 160.0, 140.0)","(13.0, 21.0, 21.342105263157894)","(4.0, 5.1, 5.034782608695652)","(2.15, 2.6, 2.5700000000000003)","(14.0, 28.0, 26.0)","(51.0, 110.0, 102.5)","(26.0, 42.0, 41.46666666666667)","(3.0, 3.7, 3.6732142857142858)"
12-01-2023 13:46:29.782755,"(61.0, 160.0, 148.0)","(13.0, 22.0, 21.342105263157894)","(4.0, 5.1, 5.034782608695652)","(2.15, 2.6, 2.5700000000000003)","(14.0, 28.0, 26.0)","(51.0, 110.0, 98.33333333333333)","(26.0, 42.0, 41.46666666666667)","(3.0, 3.7, 3.6555555555555554)"
12-01-2023 13:46:30.983232,"(61.0, 160.0, 140.0)","(13.0, 22.0, 20.88888888888889)","(4.0, 5.1, 4.960869565217392)","(2.15, 2.6, 2.5925000000000002)","(14.0, 28.0, 26.0)","(51.0, 100.0, 98.33333333333333)","(26.0, 42.0, 41.46666666666667)","(3.0, 3.7, 3.66875)"
12-01-2023 13:46:32.107257,"(61.0, 160.0, 140.0)","(13.0, 22.0, 20.88888888888889)","(4.0, 5.1, 4.960869565217392)","(2.15, 2.6, 2.5746153846153845)","(14.0, 28.0, 26.0)","(51.0, 100.0, 99.0909090909091)","(26.0, 42.0, 41.46666666666667)","(3.0, 3.7, 3.71)"
12-01-2023 13:46:33.274131,"(61.0, 160.0, 148.0)","(13.0, 22.0, 20.88888888888889)","(4.0, 5.0, 4.9222222222222225)","(2.15, 2.6, 2.59625)","(15.0, 28.0, 26.0)","(51.0, 100.0, 98.33333333333333)","(26.0, 42.0, 41.46666666666667)","(3.0, 3.75, 3.686842105263158)"
12-01-2023 13:46:34.326393,"(61.0, 160.0, 140.0)","(13.0, 22.0, 21.0625)","(4.0, 5.0, 4.9222222222222225)","(2.15, 2.6, 2.5828571428571427)","(15.0, 28.0, 25.94736842105263)","(51.0, 100.0, 98.33333333333333)","(26.0, 42.0, 41.46666666666667)","(3.0, 3.75, 3.686842105263158)"
12-01-2023 13:46:35.449852,"(61.0, 160.0, 140.0)","(13.0, 22.0, 21.015151515151516)","(4.0, 5.0, 4.942857142857143)","(2.15, 2.6, 2.59625)","(15.0, 28.0, 25.94736842105263)","(51.0, 100.0, 98.33333333333333)","(26.0, 42.0, 41.46666666666667)","(3.0, 3.75, 3.686842105263158)"
12-01-2023 13:46:36.642079,"(61.0, 160.0, 140.0)","(13.0, 22.0, 20.8)","(4.0, 5.0, 4.942857142857143)","(2.15, 2.6, 2.5746153846153845)","(15.0, 28.0, 26.384615384615383)","(51.0, 100.0, 98.33333333333333)","(26.0, 42.0, 41.46666666666667)","(3.0, 3.75, 3.6833333333333336)"
12-01-2023 13:46:37.881558,"(61.0, 160.0, 140.0)","(13.0, 22.0, 20.8)","(4.0, 5.0, 4.966666666666667)","(2.15, 2.6, 2.59625)","(15.0, 28.0, 26.6875)","(51.0, 100.0, 99.0909090909091)","(26.0, 42.0, 41.46666666666667)","(3.0, 3.75, 3.6978260869565216)"
12-01-2023 13:46:39.015919,"(61.0, 160.0, 148.0)","(13.0, 22.0, 21.1)","(4.0, 5.0, 5.05)","(2.15, 2.6, 2.5925000000000002)","(15.0, 28.0, 26.6875)","(51.0, 100.0, 88.63636363636364)","(26.0, 42.0, 38.666666666666664)","(3.0, 3.75, 3.685714285714286)"
12-01-2023 13:46:40.125555,"(61.0, 160.0, 148.0)","(13.0, 22.0, 21.1)","(4.0, 5.1, 5.05)","(2.15, 2.6, 2.5925000000000002)","(15.0, 28.0, 26.764705882352942)","(51.0, 100.0, 92.1875)","(26.0, 42.0, 39.333333333333336)","(3.0, 3.7, 3.6818181818181817)"
12-01-2023 13:46:41.284320,"(61.0, 160.0, 135.0)","(13.0, 22.0, 21.1)","(4.0, 5.1, 4.98)","(2.15, 2.58, 2.5700000000000003)","(15.0, 28.0, 26.764705882352942)","(51.0, 100.0, 91.66666666666667)","(26.0, 42.0, 39.6)","(3.0, 3.75, 3.685714285714286)"
12-01-2023 13:46:42.380349,"(61.0, 160.0, 135.0)","(13.0, 22.0, 21.1)","(4.0, 5.1, 4.98)","(2.15, 2.58, 2.58)","(15.0, 28.0, 26.764705882352942)","(51.0, 100.0, 88.63636363636364)","(26.0, 42.0, 41.46666666666667)","(3.0, 3.7, 3.6500000000000004)"
12-01-2023 13:46:43.513981,"(61.0, 160.0, 143.33333333333334)","(13.0, 22.0, 21.1)","(4.0, 5.1, 5.02)","(2.15, 2.6, 2.5775)","(15.0, 28.0, 26.764705882352942)","(51.0, 100.0, 90.9090909090909)","(26.0, 42.0, 41.46666666666667)","(3.0, 3.7, 3.655)"
12-01-2023 13:46:44.633023,"(61.0, 160.0, 135.0)","(13.0, 22.0, 20.956521739130434)","(4.0, 5.1, 5.066666666666666)","(2.15, 2.6, 2.576)","(15.0, 28.0, 26.764705882352942)","(51.0, 100.0, 87.5)","(26.0, 42.0, 41.46666666666667)","(3.0, 3.7, 3.672727272727273)"
12-01-2023 13:46:46.042845,"(61.0, 160.0, 135.0)","(13.0, 22.0, 21.1)","(4.0, 5.1, 5.257142857142857)","(2.15, 2.6, 2.585)","(15.0, 28.0, 26.6875)","(51.0, 95.0, 93.33333333333334)","(26.0, 42.0, 41.46666666666667)","(3.0, 3.7, 3.6500000000000004)"
12-01-2023 13:46:47.605444,"(61.0, 160.0, 143.33333333333334)","(13.0, 22.0, 20.714285714285715)","(4.0, 5.3, 5.233333333333333)","(2.15, 2.6, 2.552)","(15.0, 28.0, 26.6875)","(51.0, 95.0, 92.77777777777777)","(26.0, 42.0, 41.46666666666667)","(3.0, 3.7, 3.6500000000000004)"
12-01-2023 13:46:48.967617,"(61.0, 160.0, 143.33333333333334)","(13.0, 22.0, 20.714285714285715)","(4.0, 5.3, 5.282857142857143)","(2.15, 2.58, 2.5493333333333332)","(15.0, 28.0, 26.6875)","(51.0, 95.0, 92.77777777777777)","(26.0, 42.0, 39.6)","(3.0, 3.7, 3.6533333333333333)"
12-01-2023 13:46:50.247470,"(71.0, 160.0, 143.33333333333334)","(14.0, 22.0, 20.615384615384617)","(4.2, 5.3, 5.196969696969697)","(2.15, 2.56, 2.568)","(16.0, 28.0, 26.25)","(41.0, 95.0, 93.33333333333334)","(26.0, 42.0, 38.666666666666664)","(3.0, 3.7, 3.6370370370370373)"
12-01-2023 13:46:51.491331,"(71.0, 160.0, 135.0)","(14.0, 22.0, 20.615384615384617)","(4.2, 5.2, 5.196969696969697)","(2.15, 2.58, 2.5729411764705885)","(16.0, 28.0, 26.25)","(41.0, 95.0, 88.33333333333333)","(26.0, 42.0, 38.666666666666664)","(3.0, 3.7, 3.6434782608695655)"
12-01-2023 13:46:52.690680,"(71.0, 120.0, 111.66666666666667)","(14.0, 22.0, 20.782608695652172)","(4.2, 5.2, 5.1937500000000005)","(2.15, 2.58, 2.5546153846153845)","(16.0, 28.0, 26.6875)","(41.0, 95.0, 90.0)","(26.0, 42.0, 38.666666666666664)","(3.0, 3.7, 3.63125)"
12-01-2023 13:46:53.816477,"(71.0, 120.0, 104.61538461538461)","(14.0, 22.0, 20.526315789473685)","(4.2, 5.2, 5.1937500000000005)","(2.15, 2.58, 2.5546153846153845)","(16.0, 28.0, 26.25)","(41.0, 95.0, 88.33333333333333)","(26.0, 42.0, 38.666666666666664)","(3.0, 3.7, 3.657692307692308)"
12-01-2023 13:46:54.980500,"(71.0, 120.0, 104.61538461538461)","(14.0, 22.0, 20.833333333333332)","(4.2, 5.2, 5.25)","(2.15, 2.58, 2.5546153846153845)","(16.0, 28.0, 26.25)","(41.0, 95.0, 90.0)","(26.0, 42.0, 38.666666666666664)","(3.0, 3.7, 3.657692307692308)"
12-01-2023 13:46:56.151676,"(71.0, 120.0, 104.61538461538461)","(14.0, 22.0, 20.833333333333332)","(4.2, 5.3, 5.26875)","(2.15, 2.58, 2.541176470588235)","(16.0, 28.0, 26.25)","(41.0, 95.0, 90.0)","(26.0, 42.0, 38.480000000000004)","(3.0, 3.7, 3.6454545454545455)"
12-01-2023 13:46:57.357902,"(71.0, 120.0, 104.61538461538461)","(14.0, 22.0, 20.833333333333332)","(4.2, 5.3, 5.287878787878788)","(2.15, 2.58, 2.546666666666667)","(16.0, 28.0, 26.25)","(41.0, 95.0, 92.5)","(26.0, 42.0, 37.733333333333334)","(3.0, 3.7, 3.6625)"
12-01-2023 13:46:58.465825,"(71.0, 120.0, 104.61538461538461)","(14.0, 22.0, 20.833333333333332)","(4.2, 5.3, 5.287878787878788)","(2.15, 2.56, 2.5433333333333334)","(16.0, 28.0, 26.25)","(41.0, 95.0, 88.33333333333333)","(26.0, 38.0, 37.111111111111114)","(3.0, 3.7, 3.6576923076923076)"
12-01-2023 13:46:59.527401,"(71.0, 120.0, 104.61538461538461)","(14.0, 22.0, 20.833333333333332)","(4.2, 5.3, 5.287878787878788)","(2.15, 2.56, 2.5433333333333334)","(16.0, 28.0, 26.25)","(41.0, 95.0, 90.0)","(26.0, 38.0, 36.94736842105263)","(3.0, 3.75, 3.675)"
12-01-2023 13:47:00.640773,"(71.0, 120.0, 104.61538461538461)","(14.0, 22.0, 20.833333333333332)","(4.2, 5.3, 5.258333333333333)","(2.15, 2.56, 2.5617391304347827)","(16.0, 28.0, 26.25)","(41.0, 95.0, 93.33333333333334)","(26.0, 38.0, 36.94736842105263)","(3.0, 3.75, 3.692857142857143)"
12-01-2023 13:47:01.767803,"(71.0, 120.0, 104.61538461538461)","(14.0, 22.0, 20.833333333333332)","(4.2, 5.3, 5.19)","(2.15, 2.58, 2.544)","(16.0, 28.0, 26.25)","(41.0, 95.0, 88.33333333333333)","(26.0, 38.0, 37.09090909090909)","(3.0, 3.7, 3.6710526315789473)"
12-01-2023 13:47:02.902464,"(71.0, 120.0, 104.61538461538461)","(14.0, 22.0, 20.833333333333332)","(4.2, 5.2, 5.175)","(2.15, 2.58, 2.537777777777778)","(16.0, 28.0, 26.6875)","(41.0, 95.0, 90.0)","(26.0, 38.0, 37.09090909090909)","(3.0, 3.75, 3.6535714285714285)"
12-01-2023 13:47:04.152927,"(71.0, 120.0, 104.61538461538461)","(14.0, 22.0, 20.833333333333332)","(4.2, 5.2, 5.177419354838709)","(2.15, 2.54, 2.5361764705882353)","(16.0, 28.0, 26.25)","(41.0, 95.0, 92.5)","(26.0, 38.0, 37.09090909090909)","(3.0, 3.75, 3.6526315789473682)"
12-01-2023 13:47:05.310001,"(71.0, 120.0, 104.61538461538461)","(14.0, 22.0, 20.833333333333332)","(4.2, 5.3, 5.177419354838709)","(2.15, 2.56, 2.537272727272727)","(16.0, 28.0, 26.25)","(41.0, 95.0, 92.77777777777777)","(26.0, 38.0, 37.09090909090909)","(3.0, 3.7, 3.6526315789473682)"
12-01-2023 13:47:06.380905,"(71.0, 120.0, 104.0)","(14.0, 22.0, 20.526315789473685)","(4.2, 5.3, 5.177419354838709)","(2.15, 2.56, 2.5361764705882353)","(16.0, 28.0, 26.25)","(41.0, 95.0, 88.33333333333333)","(26.0, 38.0, 37.09090909090909)","(3.0, 3.7, 3.6555555555555554)"
12-01-2023 13:47:07.466576,"(71.0, 120.0, 104.0)","(14.0, 22.0, 21.05263157894737)","(4.2, 5.3, 5.154545454545454)","(2.15, 2.56, 2.5382608695652173)","(16.0, 28.0, 26.6875)","(41.0, 95.0, 92.77777777777777)","(26.0, 38.0, 37.09090909090909)","(3.0, 3.7, 3.644871794871795)"
12-01-2023 13:47:08.610243,"(71.0, 120.0, 104.0)","(14.0, 22.0, 21.217391304347828)","(4.2, 5.2, 5.090322580645161)","(2.15, 2.56, 2.5433333333333334)","(16.0, 28.0, 26.8)","(41.0, 95.0, 92.5)","(26.0, 38.0, 37.09090909090909)","(3.0, 3.65, 3.645348837209302)"
12-01-2023 13:47:09.781992,"(71.0, 120.0, 105.0)","(14.0, 22.0, 21.217391304347828)","(4.2, 5.1, 5.090322580645161)","(2.15, 2.56, 2.5454545454545454)","(16.0, 28.0, 26.8)","(41.0, 95.0, 88.33333333333333)","(26.0, 38.0, 37.09090909090909)","(3.0, 3.65, 3.645348837209302)"
12-01-2023 13:47:10.885584,"(71.0, 120.0, 105.0)","(14.0, 22.0, 20.903225806451612)","(4.2, 5.1, 5.090322580645161)","(2.15, 2.56, 2.5523076923076924)","(16.0, 28.0, 26.25)","(41.0, 95.0, 91.0)","(26.0, 38.0, 38.22222222222222)","(3.0, 3.65, 3.6447368421052633)"
12-01-2023 13:47:12.015417,"(71.0, 120.0, 100.5)","(14.0, 21.0, 20.75)","(4.2, 5.2, 5.116666666666667)","(2.15, 2.58, 2.5504918032786885)","(16.0, 28.0, 26.25)","(41.0, 95.0, 92.5)","(26.0, 40.0, 37.714285714285715)","(3.0, 3.65, 3.650909090909091)"
12-01-2023 13:47:13.163644,"(71.0, 120.0, 100.5)","(14.0, 22.0, 19.63888888888889)","(4.2, 5.2, 5.116666666666667)","(2.15, 2.58, 2.5504918032786885)","(16.0, 28.0, 27.25)","(41.0, 95.0, 93.46153846153847)","(26.0, 40.0, 37.714285714285715)","(3.0, 3.7, 3.6446428571428573)"
12-01-2023 13:47:14.356493,"(71.0, 120.0, 104.52380952380952)","(14.0, 22.0, 19.63888888888889)","(4.2, 5.2, 5.094915254237288)","(2.15, 2.58, 2.566666666666667)","(16.0, 28.0, 27.05263157894737)","(41.0, 95.0, 93.46153846153847)","(26.0, 40.0, 38.22222222222222)","(3.0, 3.7, 3.6055555555555556)"
12-01-2023 13:47:15.426296,"(71.0, 120.0, 98.33333333333333)","(14.0, 22.0, 20.152173913043477)","(4.2, 5.2, 5.094915254237288)","(2.15, 2.58, 2.566666666666667)","(16.0, 28.0, 27.05263157894737)","(41.0, 95.0, 93.46153846153847)","(26.0, 40.0, 37.714285714285715)","(3.0, 3.65, 3.604901960784314)"
12-01-2023 13:47:16.632670,"(71.0, 120.0, 100.5)","(14.0, 22.0, 20.076923076923077)","(4.2, 5.2, 5.075)","(2.15, 2.58, 2.5708571428571427)","(16.0, 28.0, 27.045454545454547)","(41.0, 95.0, 93.46153846153847)","(26.0, 40.0, 37.714285714285715)","(3.0, 3.65, 3.603191489361702)"
12-01-2023 13:47:17.797132,"(71.0, 120.0, 100.0)","(14.0, 22.0, 20.076923076923077)","(4.2, 5.2, 5.047058823529412)","(2.15, 2.58, 2.5725000000000002)","(16.0, 28.0, 27.192307692307693)","(41.0, 95.0, 93.46153846153847)","(26.0, 40.0, 38.5)","(3.0, 3.65, 3.612264150943396)"
12-01-2023 13:47:18.997958,"(71.0, 120.0, 104.0)","(14.0, 22.0, 20.173076923076923)","(4.2, 5.1, 5.066666666666666)","(2.15, 2.6, 2.5725000000000002)","(16.0, 28.0, 26.8)","(41.0, 95.0, 93.46153846153847)","(26.0, 40.0, 38.5)","(3.0, 3.65, 3.606923076923077)"
12-01-2023 13:47:20.123511,"(71.0, 120.0, 98.18181818181819)","(14.0, 21.0, 20.625)","(4.2, 5.1, 5.066666666666666)","(2.15, 2.6, 2.5725000000000002)","(16.0, 28.0, 26.8)","(41.0, 95.0, 93.46153846153847)","(26.0, 40.0, 43.42857142857143)","(3.0, 3.65, 3.6078125)"
12-01-2023 13:47:21.128695,"(71.0, 120.0, 88.88888888888889)","(14.0, 21.0, 20.5)","(4.2, 5.2, 5.065116279069768)","(2.15, 2.6, 2.5693023255813956)","(16.0, 28.0, 26.571428571428573)","(41.0, 95.0, 93.46153846153847)","(26.0, 44.0, 41.333333333333336)","(3.0, 3.65, 3.610655737704918)"
12-01-2023 13:47:22.249621,"(71.0, 120.0, 97.5)","(14.0, 21.0, 20.785714285714285)","(4.2, 5.2, 5.105263157894737)","(2.15, 2.56, 2.5432727272727274)","(16.0, 28.0, 27.08695652173913)","(41.0, 95.0, 92.5)","(26.0, 42.0, 41.666666666666664)","(3.0, 3.65, 3.618)"
12-01-2023 13:47:23.341560,"(61.0, 120.0, 95.76923076923077)","(15.0, 21.0, 20.5)","(4.2, 5.2, 5.105263157894737)","(2.2, 2.56, 2.5419607843137255)","(17.0, 28.0, 27.08695652173913)","(41.0, 95.0, 93.5)","(26.0, 42.0, 41.666666666666664)","(3.0, 3.65, 3.61986301369863)"
12-01-2023 13:47:24.493609,"(61.0, 120.0, 101.47058823529412)","(15.0, 21.0, 20.863636363636363)","(4.2, 5.2, 5.115384615384616)","(2.2, 2.56, 2.5357894736842104)","(17.0, 28.0, 27.4)","(41.0, 95.0, 93.5)","(26.0, 42.0, 44.0)","(3.0, 3.65, 3.620833333333333)"
