,Bucks Lodge,Astral Ride,Tricky Strong,Waynes Hope,Motivated Speaker,Brotherfromanother,Ridunculous
06-01-2023 09:42:15.489397,"(5.0, 5.8, 5.285714285714286)","(1.65, 2.04, 2.013076923076923)","(8.0, 20.0, 15.5)","(13.0, 26.0, 21.8)","(7.0, 19.5, 16.5)","(12.0, 28.0, 18.666666666666668)","(31.0, 220.0, 154.66666666666666)"
06-01-2023 09:42:16.411577,"(5.0, 5.6, 5.3999999999999995)","(1.65, 2.04, 2.013076923076923)","(8.0, 20.0, 15.5)","(13.0, 26.0, 21.8)","(7.0, 19.5, 16.5)","(12.0, 28.0, 18.666666666666668)","(31.0, 220.0, 154.66666666666666)"
06-01-2023 09:42:17.340706,"(5.0, 5.6, 5.044444444444444)","(1.65, 2.04, 2.013076923076923)","(8.0, 20.0, 15.5)","(13.0, 26.0, 21.8)","(7.0, 19.5, 16.5)","(12.0, 28.0, 18.666666666666668)","(31.0, 220.0, 154.66666666666666)"
06-01-2023 09:42:18.273976,"(5.0, 5.6, 5.1)","(1.65, 2.04, 2.013076923076923)","(8.0, 20.0, 15.5)","(13.0, 26.0, 21.8)","(7.0, 19.5, 16.5)","(12.0, 28.0, 18.666666666666668)","(31.0, 220.0, 154.66666666666666)"
06-01-2023 09:42:19.188534,"(5.0, 5.6, 5.1)","(1.65, 2.04, 2.013076923076923)","(8.0, 20.0, 15.5)","(13.0, 26.0, 21.8)","(7.0, 19.5, 16.5)","(12.0, 28.0, 18.666666666666668)","(31.0, 220.0, 154.66666666666666)"
06-01-2023 09:42:20.133654,"(5.0, 5.5, 5.32)","(1.65, 2.04, 2.013076923076923)","(8.0, 20.0, 15.5)","(13.0, 26.0, 21.8)","(7.0, 19.5, 16.5)","(12.0, 28.0, 18.666666666666668)","(31.0, 220.0, 154.66666666666666)"
06-01-2023 09:42:21.074821,"(5.0, 5.5, 5.32)","(1.65, 2.04, 2.013076923076923)","(8.0, 20.0, 15.5)","(13.0, 26.0, 21.8)","(7.0, 19.5, 16.5)","(12.0, 28.0, 18.666666666666668)","(31.0, 220.0, 154.66666666666666)"
06-01-2023 09:42:22.008399,"(5.0, 5.5, 5.32)","(1.65, 2.04, 2.013076923076923)","(8.0, 20.0, 15.5)","(13.0, 26.0, 21.8)","(7.0, 19.5, 16.5)","(12.0, 28.0, 18.666666666666668)","(31.0, 220.0, 154.66666666666666)"
06-01-2023 09:42:22.958930,"(5.0, 5.5, 5.32)","(1.65, 2.04, 2.013076923076923)","(8.0, 20.0, 15.5)","(13.0, 26.0, 21.8)","(7.0, 19.5, 16.5)","(12.0, 28.0, 18.666666666666668)","(31.0, 220.0, 154.66666666666666)"
06-01-2023 09:42:23.926048,"(5.0, 5.5, 5.32)","(1.65, 2.04, 2.013076923076923)","(8.0, 20.0, 16.97142857142857)","(13.0, 26.0, 21.8)","(7.0, 19.5, 16.5)","(12.0, 28.0, 18.666666666666668)","(31.0, 220.0, 154.66666666666666)"
06-01-2023 09:42:24.867188,"(5.0, 5.5, 5.32)","(1.65, 2.04, 2.013076923076923)","(8.0, 20.0, 16.97142857142857)","(13.0, 26.0, 21.8)","(7.0, 19.5, 16.5)","(12.0, 28.0, 18.666666666666668)","(31.0, 220.0, 154.66666666666666)"
06-01-2023 09:42:25.831329,"(5.0, 5.5, 5.32)","(1.65, 2.04, 2.013076923076923)","(8.0, 20.0, 16.97142857142857)","(13.0, 26.0, 21.8)","(7.0, 19.5, 16.5)","(12.0, 28.0, 18.666666666666668)","(31.0, 220.0, 154.66666666666666)"
06-01-2023 09:42:26.740030,"(5.0, 5.5, 5.32)","(1.65, 2.04, 2.013076923076923)","(8.0, 20.0, 16.97142857142857)","(13.0, 26.0, 21.8)","(7.0, 19.5, 16.5)","(12.0, 28.0, 18.666666666666668)","(31.0, 220.0, 154.66666666666666)"
06-01-2023 09:42:27.655371,"(5.0, 5.5, 5.32)","(1.65, 2.04, 2.013076923076923)","(8.0, 20.0, 16.97142857142857)","(13.0, 26.0, 21.8)","(7.0, 19.5, 16.5)","(12.0, 28.0, 18.666666666666668)","(31.0, 220.0, 154.66666666666666)"
06-01-2023 09:42:28.567199,"(5.0, 5.5, 5.32)","(1.65, 2.04, 2.013076923076923)","(8.0, 20.0, 16.97142857142857)","(13.0, 26.0, 21.8)","(7.0, 19.5, 16.5)","(12.0, 28.0, 18.666666666666668)","(31.0, 220.0, 154.66666666666666)"
06-01-2023 09:42:29.478229,"(5.0, 5.5, 5.32)","(1.65, 2.04, 2.013076923076923)","(8.0, 20.0, 16.97142857142857)","(13.0, 26.0, 21.8)","(7.0, 19.5, 16.5)","(12.0, 28.0, 18.666666666666668)","(31.0, 220.0, 154.66666666666666)"
06-01-2023 09:42:30.385289,"(5.0, 5.5, 5.32)","(1.65, 2.04, 2.013076923076923)","(8.0, 20.0, 16.97142857142857)","(13.0, 26.0, 21.8)","(7.0, 19.5, 16.5)","(12.0, 28.0, 18.666666666666668)","(31.0, 220.0, 154.66666666666666)"
06-01-2023 09:42:31.288177,"(5.0, 5.5, 5.32)","(1.65, 2.04, 2.013076923076923)","(8.0, 20.0, 16.97142857142857)","(13.0, 26.0, 21.8)","(7.0, 19.5, 16.5)","(12.0, 28.0, 18.666666666666668)","(31.0, 220.0, 154.66666666666666)"
06-01-2023 09:42:32.234802,"(5.0, 5.5, 5.32)","(1.65, 2.04, 2.013076923076923)","(8.0, 20.0, 16.97142857142857)","(13.0, 26.0, 21.8)","(7.0, 19.5, 16.5)","(12.0, 28.0, 18.666666666666668)","(31.0, 220.0, 154.66666666666666)"
06-01-2023 09:42:33.135829,"(5.0, 5.5, 5.32)","(1.65, 2.04, 2.013076923076923)","(8.0, 20.0, 16.97142857142857)","(13.0, 26.0, 21.8)","(7.0, 19.5, 16.5)","(12.0, 28.0, 18.666666666666668)","(31.0, 220.0, 154.66666666666666)"
06-01-2023 09:42:34.098234,"(5.0, 5.5, 5.32)","(1.65, 2.04, 2.013076923076923)","(8.0, 20.0, 16.97142857142857)","(13.0, 26.0, 21.8)","(7.0, 19.5, 16.5)","(12.0, 28.0, 18.666666666666668)","(31.0, 220.0, 154.66666666666666)"
06-01-2023 09:42:35.039537,"(5.0, 5.5, 5.32)","(1.65, 2.04, 2.013076923076923)","(8.0, 20.0, 16.97142857142857)","(13.0, 26.0, 21.8)","(7.0, 19.5, 16.5)","(12.0, 28.0, 18.666666666666668)","(31.0, 220.0, 154.66666666666666)"
06-01-2023 09:42:35.985046,"(5.0, 5.5, 5.32)","(1.65, 2.04, 2.013076923076923)","(8.0, 20.0, 16.97142857142857)","(13.0, 26.0, 21.8)","(7.0, 19.5, 16.5)","(12.0, 28.0, 18.666666666666668)","(31.0, 220.0, 154.66666666666666)"
06-01-2023 09:42:36.906536,"(5.0, 5.5, 5.32)","(1.65, 2.04, 2.013076923076923)","(8.0, 20.0, 16.97142857142857)","(13.0, 26.0, 21.8)","(7.0, 19.5, 16.5)","(12.0, 28.0, 18.666666666666668)","(31.0, 220.0, 154.66666666666666)"
06-01-2023 09:42:37.859831,"(5.0, 5.5, 5.32)","(1.65, 2.04, 2.013076923076923)","(8.0, 20.0, 16.97142857142857)","(13.0, 26.0, 21.8)","(7.0, 19.5, 16.5)","(12.0, 28.0, 18.666666666666668)","(31.0, 220.0, 154.66666666666666)"
06-01-2023 09:42:38.783712,"(5.0, 5.5, 5.32)","(1.65, 2.04, 2.013076923076923)","(8.0, 20.0, 16.97142857142857)","(13.0, 26.0, 21.8)","(7.0, 19.5, 16.5)","(12.0, 28.0, 18.666666666666668)","(31.0, 220.0, 154.66666666666666)"
06-01-2023 09:42:39.721850,"(5.0, 5.5, 5.32)","(1.65, 2.04, 2.013076923076923)","(8.0, 20.0, 15.84)","(13.0, 26.0, 21.8)","(7.0, 19.5, 16.5)","(12.0, 28.0, 18.666666666666668)","(31.0, 220.0, 154.66666666666666)"
06-01-2023 09:42:40.649914,"(5.0, 5.5, 5.32)","(1.65, 2.04, 2.013076923076923)","(8.0, 20.0, 15.84)","(13.0, 26.0, 21.8)","(7.0, 19.5, 16.5)","(12.0, 28.0, 18.666666666666668)","(31.0, 220.0, 154.66666666666666)"
06-01-2023 09:42:41.582015,"(5.0, 5.5, 5.32)","(1.65, 2.04, 2.013076923076923)","(8.0, 20.0, 15.84)","(13.0, 26.0, 21.8)","(7.0, 19.5, 16.5)","(12.0, 28.0, 18.666666666666668)","(31.0, 220.0, 154.66666666666666)"
06-01-2023 09:42:42.488522,"(5.0, 5.5, 5.32)","(1.65, 2.04, 2.013076923076923)","(8.0, 20.0, 15.84)","(13.0, 26.0, 21.8)","(7.0, 19.5, 16.5)","(12.0, 28.0, 18.666666666666668)","(31.0, 220.0, 154.66666666666666)"
06-01-2023 09:42:43.395733,"(5.0, 5.5, 5.32)","(1.65, 2.04, 2.013076923076923)","(8.0, 20.0, 15.84)","(13.0, 26.0, 21.8)","(7.0, 19.5, 16.5)","(12.0, 28.0, 18.666666666666668)","(31.0, 220.0, 154.66666666666666)"
06-01-2023 09:42:44.300863,"(5.0, 5.5, 5.32)","(1.65, 2.04, 2.013076923076923)","(8.0, 20.0, 15.84)","(13.0, 26.0, 21.8)","(7.0, 19.5, 16.5)","(12.0, 28.0, 18.666666666666668)","(31.0, 220.0, 154.66666666666666)"
06-01-2023 09:42:45.232605,"(5.0, 5.5, 5.32)","(1.65, 2.04, 2.013076923076923)","(8.0, 20.0, 15.84)","(13.0, 26.0, 21.8)","(7.0, 19.5, 16.5)","(12.0, 28.0, 18.666666666666668)","(31.0, 220.0, 154.66666666666666)"
06-01-2023 09:42:46.162659,"(5.0, 5.5, 5.41)","(1.65, 2.04, 2.013076923076923)","(8.0, 20.0, 17.4)","(13.0, 26.0, 23.9)","(7.0, 19.5, 16.5)","(12.0, 28.0, 18.666666666666668)","(31.0, 220.0, 154.66666666666666)"
06-01-2023 09:42:47.080995,"(5.0, 5.5, 5.41)","(1.65, 2.04, 2.013076923076923)","(8.0, 20.0, 17.4)","(13.0, 26.0, 23.9)","(7.0, 19.5, 16.5)","(12.0, 28.0, 18.666666666666668)","(31.0, 220.0, 154.66666666666666)"
06-01-2023 09:42:48.015006,"(5.0, 5.5, 5.41)","(1.65, 2.04, 2.013076923076923)","(8.0, 20.0, 17.4)","(13.0, 26.0, 23.9)","(7.0, 19.5, 16.5)","(12.0, 28.0, 18.666666666666668)","(31.0, 220.0, 154.66666666666666)"
06-01-2023 09:42:48.946360,"(5.0, 5.5, 5.41)","(1.65, 2.04, 1.9525)","(8.0, 20.0, 17.4)","(13.0, 26.0, 23.9)","(7.0, 19.5, 16.5)","(12.0, 28.0, 18.666666666666668)","(31.0, 220.0, 154.66666666666666)"
06-01-2023 09:42:49.897949,"(5.0, 5.5, 5.41)","(1.65, 2.02, 2.0)","(8.0, 20.0, 17.4)","(13.0, 26.0, 23.9)","(7.0, 19.5, 16.5)","(12.0, 28.0, 18.666666666666668)","(31.0, 220.0, 154.66666666666666)"
06-01-2023 09:42:50.816291,"(5.0, 5.5, 5.41)","(1.65, 2.02, 2.004)","(8.0, 20.0, 17.4)","(13.0, 26.0, 23.9)","(7.0, 19.5, 16.5)","(12.0, 28.0, 18.666666666666668)","(31.0, 220.0, 154.66666666666666)"
06-01-2023 09:42:51.748649,"(5.0, 5.5, 5.41)","(1.65, 2.02, 2.004)","(8.0, 20.0, 17.4)","(13.0, 26.0, 23.9)","(7.0, 19.5, 16.5)","(12.0, 28.0, 18.666666666666668)","(31.0, 220.0, 154.66666666666666)"
06-01-2023 09:42:52.657206,"(5.0, 5.5, 5.41)","(1.65, 2.02, 2.004)","(8.0, 20.0, 17.4)","(13.0, 26.0, 23.9)","(7.0, 19.5, 16.5)","(12.0, 28.0, 18.666666666666668)","(31.0, 220.0, 154.66666666666666)"
06-01-2023 09:42:53.606987,"(5.0, 5.5, 5.41)","(1.65, 2.02, 2.004)","(8.0, 20.0, 17.4)","(13.0, 26.0, 23.9)","(7.0, 19.5, 16.5)","(12.0, 28.0, 18.666666666666668)","(31.0, 220.0, 154.66666666666666)"
06-01-2023 09:42:54.523391,"(5.0, 5.5, 5.41)","(1.65, 2.02, 2.004)","(8.0, 20.0, 17.4)","(13.0, 26.0, 23.9)","(7.0, 19.5, 16.5)","(12.0, 28.0, 18.666666666666668)","(31.0, 220.0, 154.66666666666666)"
06-01-2023 09:42:55.430144,"(5.0, 5.5, 5.41)","(1.65, 2.02, 2.004)","(8.0, 20.0, 17.4)","(13.0, 26.0, 23.9)","(7.0, 19.5, 16.5)","(12.0, 28.0, 18.666666666666668)","(31.0, 220.0, 154.66666666666666)"
06-01-2023 09:42:56.333018,"(5.0, 5.5, 5.41)","(1.65, 2.02, 2.004)","(8.0, 20.0, 17.4)","(13.0, 26.0, 23.9)","(7.0, 19.5, 16.5)","(12.0, 28.0, 18.666666666666668)","(31.0, 220.0, 154.66666666666666)"
06-01-2023 09:42:57.236757,"(5.0, 5.5, 5.41)","(1.65, 2.02, 2.004)","(8.0, 20.0, 17.4)","(13.0, 26.0, 23.9)","(7.0, 19.5, 16.5)","(12.0, 28.0, 18.666666666666668)","(31.0, 220.0, 154.66666666666666)"
06-01-2023 09:42:58.150477,"(5.0, 5.5, 5.41)","(1.65, 2.02, 2.004)","(8.0, 20.0, 17.4)","(13.0, 26.0, 23.9)","(7.0, 19.5, 16.5)","(12.0, 28.0, 18.666666666666668)","(31.0, 220.0, 154.66666666666666)"
06-01-2023 09:42:59.093317,"(5.0, 5.5, 5.41)","(1.65, 2.02, 2.004)","(8.0, 20.0, 16.6)","(13.0, 26.0, 23.9)","(7.0, 19.5, 16.5)","(12.0, 28.0, 18.666666666666668)","(31.0, 220.0, 154.66666666666666)"
06-01-2023 09:42:59.994335,"(5.0, 5.5, 5.41)","(1.65, 2.02, 2.004)","(8.0, 20.0, 17.733333333333334)","(13.0, 26.0, 23.9)","(7.0, 19.5, 16.5)","(12.0, 28.0, 18.666666666666668)","(31.0, 220.0, 154.66666666666666)"
06-01-2023 09:43:00.933623,"(5.0, 5.5, 5.41)","(1.65, 2.02, 2.004)","(8.0, 20.0, 17.733333333333334)","(13.0, 26.0, 23.9)","(7.0, 19.5, 16.5)","(12.0, 28.0, 18.666666666666668)","(31.0, 220.0, 154.66666666666666)"
06-01-2023 09:43:01.858376,"(5.0, 5.5, 5.41)","(1.65, 2.02, 2.004)","(8.0, 20.0, 17.733333333333334)","(13.0, 26.0, 23.9)","(7.0, 19.5, 16.5)","(12.0, 28.0, 18.666666666666668)","(31.0, 220.0, 154.66666666666666)"
06-01-2023 09:43:02.795943,"(5.0, 5.5, 5.41)","(1.65, 2.02, 2.004)","(8.0, 20.0, 17.733333333333334)","(13.0, 26.0, 23.9)","(7.0, 19.5, 16.5)","(12.0, 28.0, 18.666666666666668)","(31.0, 220.0, 154.66666666666666)"
06-01-2023 09:43:03.729226,"(5.0, 5.5, 5.41)","(1.65, 2.02, 2.004)","(8.0, 20.0, 17.733333333333334)","(13.0, 26.0, 23.9)","(7.0, 19.5, 16.5)","(12.0, 28.0, 18.666666666666668)","(31.0, 220.0, 154.66666666666666)"
06-01-2023 09:43:04.681683,"(5.0, 5.5, 5.41)","(1.65, 2.02, 2.004)","(8.0, 20.0, 17.733333333333334)","(13.0, 26.0, 23.9)","(7.0, 19.5, 16.5)","(12.0, 28.0, 18.666666666666668)","(31.0, 220.0, 154.66666666666666)"
06-01-2023 09:43:05.587512,"(5.0, 5.5, 5.41)","(1.65, 2.02, 2.004)","(8.0, 20.0, 17.733333333333334)","(13.0, 26.0, 23.9)","(7.0, 19.5, 16.5)","(12.0, 28.0, 18.666666666666668)","(31.0, 220.0, 154.66666666666666)"
06-01-2023 09:43:06.513527,"(5.0, 5.5, 5.41)","(1.65, 2.04, 2.0031578947368422)","(8.0, 20.0, 17.733333333333334)","(13.0, 26.0, 23.9)","(7.0, 19.5, 16.5)","(12.0, 28.0, 18.666666666666668)","(31.0, 220.0, 154.66666666666666)"
06-01-2023 09:43:07.434665,"(5.0, 5.5, 5.41)","(1.65, 2.04, 2.0031578947368422)","(8.0, 20.0, 17.733333333333334)","(13.0, 26.0, 23.9)","(7.0, 19.5, 16.5)","(12.0, 28.0, 18.666666666666668)","(31.0, 220.0, 154.66666666666666)"
06-01-2023 09:43:08.347172,"(5.0, 5.5, 5.41)","(1.65, 2.04, 2.0031578947368422)","(8.0, 20.0, 18.64)","(13.0, 26.0, 23.9)","(7.0, 19.5, 16.5)","(12.0, 28.0, 18.666666666666668)","(31.0, 220.0, 154.66666666666666)"
06-01-2023 09:43:09.266264,"(5.0, 5.5, 5.41)","(1.65, 2.04, 2.0031578947368422)","(8.0, 20.0, 18.64)","(13.0, 26.0, 23.9)","(7.0, 19.5, 16.5)","(12.0, 28.0, 18.666666666666668)","(31.0, 220.0, 154.66666666666666)"
06-01-2023 09:43:10.197897,"(5.0, 5.5, 5.41)","(1.65, 2.04, 2.0031578947368422)","(8.0, 20.0, 18.64)","(13.0, 26.0, 23.9)","(7.0, 19.5, 16.5)","(12.0, 28.0, 18.666666666666668)","(31.0, 220.0, 154.66666666666666)"
06-01-2023 09:43:11.103894,"(5.0, 5.5, 5.41)","(1.65, 2.04, 2.0031578947368422)","(8.0, 20.0, 18.64)","(13.0, 26.0, 23.9)","(7.0, 19.5, 16.5)","(12.0, 28.0, 18.666666666666668)","(31.0, 220.0, 154.66666666666666)"
06-01-2023 09:43:12.021536,"(5.0, 5.5, 5.41)","(1.65, 2.04, 2.0031578947368422)","(8.0, 20.0, 18.64)","(13.0, 26.0, 23.9)","(7.0, 19.5, 16.5)","(12.0, 28.0, 18.666666666666668)","(31.0, 220.0, 154.66666666666666)"
06-01-2023 09:43:12.962030,"(5.0, 5.5, 5.41)","(1.65, 2.04, 2.0031578947368422)","(8.0, 20.0, 18.64)","(13.0, 26.0, 23.9)","(7.0, 19.5, 16.5)","(12.0, 28.0, 18.666666666666668)","(31.0, 220.0, 154.66666666666666)"
06-01-2023 09:43:13.887340,"(5.0, 5.5, 5.41)","(1.65, 2.04, 2.0031578947368422)","(8.0, 20.0, 18.64)","(13.0, 26.0, 23.9)","(7.0, 19.5, 16.5)","(12.0, 28.0, 18.666666666666668)","(31.0, 220.0, 154.66666666666666)"
06-01-2023 09:43:14.844183,"(5.0, 5.5, 5.41)","(1.65, 2.04, 2.0031578947368422)","(8.0, 20.0, 18.64)","(13.0, 26.0, 23.9)","(7.0, 19.5, 16.5)","(12.0, 28.0, 18.666666666666668)","(31.0, 220.0, 154.66666666666666)"
06-01-2023 09:43:15.789245,"(5.0, 5.5, 5.41)","(1.65, 2.04, 2.0031578947368422)","(8.0, 20.0, 18.64)","(13.0, 26.0, 23.9)","(7.0, 19.5, 16.5)","(12.0, 28.0, 18.666666666666668)","(31.0, 220.0, 154.66666666666666)"
06-01-2023 09:43:16.719451,"(5.0, 5.5, 5.41)","(1.65, 2.04, 2.026)","(8.0, 20.0, 18.64)","(13.0, 26.0, 23.9)","(7.0, 19.5, 16.5)","(12.0, 28.0, 18.666666666666668)","(31.0, 220.0, 154.66666666666666)"
06-01-2023 09:43:17.656185,"(5.0, 5.5, 5.41)","(1.65, 2.04, 2.026)","(8.0, 20.0, 18.64)","(13.0, 26.0, 23.9)","(7.0, 19.5, 16.5)","(12.0, 28.0, 18.666666666666668)","(31.0, 220.0, 154.66666666666666)"
06-01-2023 09:43:18.600381,"(5.0, 5.5, 5.41)","(1.65, 2.04, 2.026)","(8.0, 20.0, 18.64)","(13.0, 26.0, 23.9)","(7.0, 19.5, 16.5)","(12.0, 28.0, 18.666666666666668)","(31.0, 220.0, 154.66666666666666)"
06-01-2023 09:43:19.559005,"(5.0, 5.5, 5.4818181818181815)","(1.65, 2.04, 2.026)","(8.0, 20.0, 18.64)","(13.0, 26.0, 23.9)","(7.0, 19.5, 16.5)","(12.0, 28.0, 18.666666666666668)","(31.0, 220.0, 154.66666666666666)"
06-01-2023 09:43:20.490806,"(5.0, 5.5, 5.325)","(1.65, 2.04, 2.026)","(8.0, 20.0, 18.64)","(13.0, 26.0, 23.9)","(7.0, 19.5, 16.5)","(12.0, 28.0, 18.666666666666668)","(31.0, 220.0, 154.66666666666666)"
06-01-2023 09:43:21.439673,"(5.0, 5.5, 5.325)","(1.65, 2.04, 2.026)","(8.0, 20.0, 16.2)","(13.0, 26.0, 23.9)","(7.0, 19.5, 16.5)","(12.0, 28.0, 18.666666666666668)","(31.0, 220.0, 154.66666666666666)"
06-01-2023 09:43:22.370342,"(5.0, 5.5, 5.2)","(1.65, 2.04, 2.026)","(8.0, 20.0, 16.2)","(13.0, 26.0, 23.9)","(7.0, 19.5, 16.5)","(12.0, 28.0, 18.666666666666668)","(31.0, 220.0, 154.66666666666666)"
06-01-2023 09:43:23.280696,"(5.0, 5.5, 5.2)","(1.65, 2.04, 2.026)","(8.0, 20.0, 16.2)","(13.0, 26.0, 23.9)","(7.0, 19.5, 16.5)","(12.0, 28.0, 18.666666666666668)","(31.0, 220.0, 154.66666666666666)"
06-01-2023 09:43:24.208558,"(5.0, 5.7, 4.961538461538462)","(1.65, 2.04, 2.026)","(8.0, 20.0, 16.2)","(13.0, 26.0, 23.9)","(7.0, 19.5, 16.5)","(12.0, 28.0, 18.666666666666668)","(31.0, 220.0, 154.66666666666666)"
06-01-2023 09:43:25.109244,"(5.0, 5.7, 4.961538461538462)","(1.65, 2.04, 2.026)","(8.0, 20.0, 16.2)","(13.0, 26.0, 23.9)","(7.0, 19.5, 16.5)","(12.0, 28.0, 18.666666666666668)","(31.0, 220.0, 154.66666666666666)"
06-01-2023 09:43:26.019584,"(5.0, 5.7, 4.961538461538462)","(1.65, 2.04, 2.026)","(8.0, 20.0, 16.2)","(13.0, 26.0, 23.9)","(7.0, 19.5, 16.5)","(12.0, 28.0, 18.666666666666668)","(31.0, 220.0, 154.66666666666666)"
06-01-2023 09:43:26.923696,"(5.0, 5.7, 4.961538461538462)","(1.65, 2.04, 2.026)","(8.0, 20.0, 16.2)","(13.0, 26.0, 23.9)","(7.0, 19.5, 16.5)","(12.0, 28.0, 18.666666666666668)","(31.0, 220.0, 154.66666666666666)"
06-01-2023 09:43:27.853716,"(5.0, 5.7, 4.961538461538462)","(1.65, 2.04, 2.026)","(8.0, 20.0, 16.2)","(13.0, 26.0, 23.9)","(7.0, 19.5, 16.5)","(12.0, 28.0, 18.666666666666668)","(31.0, 220.0, 154.66666666666666)"
06-01-2023 09:43:28.761479,"(5.0, 5.7, 4.961538461538462)","(1.65, 2.04, 2.026)","(8.0, 20.0, 16.2)","(13.0, 26.0, 23.9)","(7.0, 19.5, 16.5)","(12.0, 28.0, 18.666666666666668)","(31.0, 220.0, 154.66666666666666)"
06-01-2023 09:43:29.676391,"(5.0, 5.7, 4.961538461538462)","(1.65, 2.04, 2.026)","(8.0, 20.0, 17.625)","(13.0, 26.0, 23.9)","(7.0, 19.5, 16.5)","(12.0, 28.0, 18.666666666666668)","(31.0, 220.0, 154.66666666666666)"
06-01-2023 09:43:30.602857,"(5.0, 5.7, 4.961538461538462)","(1.65, 2.04, 2.026)","(8.0, 20.0, 17.0)","(13.0, 26.0, 23.9)","(7.0, 19.5, 16.5)","(12.0, 28.0, 18.666666666666668)","(31.0, 220.0, 154.66666666666666)"
06-01-2023 09:43:31.509402,"(5.0, 5.7, 4.961538461538462)","(1.65, 2.04, 2.026)","(8.0, 20.0, 18.0)","(13.0, 26.0, 23.9)","(7.0, 19.5, 16.5)","(12.0, 28.0, 18.666666666666668)","(31.0, 220.0, 154.66666666666666)"
06-01-2023 09:43:32.419257,"(5.0, 5.7, 4.961538461538462)","(1.65, 2.04, 2.026)","(8.0, 20.0, 18.0)","(13.0, 26.0, 23.9)","(7.0, 19.5, 16.5)","(12.0, 28.0, 18.666666666666668)","(31.0, 220.0, 154.66666666666666)"
06-01-2023 09:43:33.384707,"(5.0, 5.7, 5.268)","(1.65, 2.04, 2.0031578947368422)","(8.0, 20.0, 18.0)","(13.0, 26.0, 23.9)","(7.0, 19.5, 16.5)","(12.0, 28.0, 18.666666666666668)","(31.0, 220.0, 154.66666666666666)"
06-01-2023 09:43:34.302220,"(5.0, 5.6, 5.295238095238095)","(1.65, 2.04, 2.0031578947368422)","(8.0, 20.0, 18.0)","(13.0, 26.0, 25.08695652173913)","(7.0, 19.5, 16.5)","(12.0, 28.0, 18.666666666666668)","(31.0, 220.0, 154.66666666666666)"
06-01-2023 09:43:35.226927,"(5.0, 5.6, 5.295238095238095)","(1.65, 2.04, 2.0031578947368422)","(8.0, 20.0, 18.0)","(13.0, 26.0, 22.0)","(7.0, 19.5, 16.5)","(12.0, 28.0, 18.666666666666668)","(31.0, 220.0, 154.66666666666666)"
06-01-2023 09:43:36.164126,"(5.0, 5.6, 5.223529411764706)","(1.65, 2.04, 2.0031578947368422)","(8.0, 20.0, 18.0)","(13.0, 26.0, 22.0)","(7.0, 19.5, 16.5)","(12.0, 28.0, 18.666666666666668)","(31.0, 220.0, 154.66666666666666)"
06-01-2023 09:43:37.079988,"(5.0, 5.6, 5.107692307692307)","(1.65, 2.04, 2.0031578947368422)","(8.0, 20.0, 18.0)","(13.0, 26.0, 22.0)","(7.0, 19.5, 16.5)","(12.0, 28.0, 18.666666666666668)","(31.0, 220.0, 154.66666666666666)"
06-01-2023 09:43:38.017412,"(5.0, 5.6, 5.107692307692307)","(1.65, 2.04, 2.0031578947368422)","(8.0, 20.0, 18.0)","(13.0, 26.0, 22.0)","(7.0, 19.5, 16.5)","(12.0, 28.0, 18.666666666666668)","(31.0, 220.0, 154.66666666666666)"
06-01-2023 09:43:38.928235,"(5.0, 5.8, 5.5)","(1.65, 2.04, 2.0031578947368422)","(8.0, 20.0, 18.0)","(13.0, 26.0, 22.0)","(7.0, 19.5, 16.5)","(12.0, 28.0, 18.666666666666668)","(31.0, 220.0, 154.66666666666666)"
06-01-2023 09:43:39.876158,"(5.0, 5.8, 5.671428571428572)","(1.65, 2.04, 2.0031578947368422)","(8.0, 20.0, 18.0)","(13.0, 26.0, 22.0)","(7.0, 19.5, 16.5)","(12.0, 28.0, 18.666666666666668)","(31.0, 220.0, 154.66666666666666)"
06-01-2023 09:43:40.789448,"(5.0, 5.8, 5.671428571428572)","(1.65, 2.04, 2.0031578947368422)","(8.0, 20.0, 18.0)","(13.0, 26.0, 22.0)","(7.0, 19.5, 16.5)","(12.0, 28.0, 18.666666666666668)","(31.0, 220.0, 154.66666666666666)"
06-01-2023 09:43:41.716510,"(5.0, 5.9, 5.8090909090909095)","(1.65, 2.04, 2.0031578947368422)","(8.0, 20.0, 18.0)","(13.0, 26.0, 24.833333333333336)","(7.0, 19.5, 16.5)","(12.0, 28.0, 18.666666666666668)","(31.0, 220.0, 154.66666666666666)"
06-01-2023 09:43:42.650185,"(5.0, 5.9, 5.8090909090909095)","(1.65, 2.04, 2.0031578947368422)","(8.0, 20.0, 18.0)","(13.0, 26.0, 24.833333333333336)","(7.0, 19.5, 16.5)","(12.0, 28.0, 18.666666666666668)","(31.0, 220.0, 154.66666666666666)"
06-01-2023 09:43:43.565396,"(5.0, 5.9, 5.8090909090909095)","(1.65, 2.04, 2.0031578947368422)","(8.0, 20.0, 18.0)","(13.0, 26.0, 24.833333333333336)","(7.0, 19.5, 16.5)","(12.0, 28.0, 18.666666666666668)","(31.0, 220.0, 154.66666666666666)"
06-01-2023 09:43:44.475835,"(5.0, 5.9, 5.8090909090909095)","(1.65, 2.04, 2.0031578947368422)","(8.0, 20.0, 18.0)","(13.0, 26.0, 24.833333333333336)","(7.0, 19.5, 18.847826086956523)","(12.0, 28.0, 18.666666666666668)","(31.0, 220.0, 154.66666666666666)"
