,Miss San Cisco,Next Stop,Shakey Country,Off Break,Japanese Chica,Canary Wharf,Pitter Patter
06-01-2023 12:31:34.057289,"(2.8, 5.0, 3.532258064516129)","(10.0, 19.5, 18.3125)","(20.0, 65.0, 40.2)","(15.0, 38.0, 20.545454545454547)","(4.8, 8.2, 7.463636363636363)","(4.6, 7.4, 5.709090909090909)","(3.3, 5.5, 3.598076923076923)"
06-01-2023 12:31:35.076275,"(2.8, 5.0, 3.532258064516129)","(10.0, 19.5, 18.3125)","(20.0, 65.0, 40.2)","(15.0, 38.0, 20.545454545454547)","(4.8, 8.2, 7.463636363636363)","(4.6, 7.4, 5.709090909090909)","(3.3, 5.5, 3.598076923076923)"
06-01-2023 12:31:36.061346,"(2.8, 5.0, 3.532258064516129)","(10.0, 19.5, 18.3125)","(20.0, 65.0, 40.2)","(15.0, 38.0, 20.545454545454547)","(4.8, 8.2, 7.463636363636363)","(4.6, 7.4, 5.709090909090909)","(3.3, 5.5, 3.598076923076923)"
06-01-2023 12:31:37.008711,"(2.8, 5.0, 3.532258064516129)","(10.0, 19.5, 18.3125)","(20.0, 65.0, 31.545454545454547)","(15.0, 38.0, 20.545454545454547)","(4.8, 8.2, 7.463636363636363)","(4.6, 7.4, 5.709090909090909)","(3.3, 5.5, 3.598076923076923)"
06-01-2023 12:31:37.952464,"(2.8, 5.0, 3.532258064516129)","(10.0, 19.5, 18.3125)","(20.0, 65.0, 31.545454545454547)","(15.0, 38.0, 20.545454545454547)","(4.8, 8.2, 7.463636363636363)","(4.6, 7.4, 5.709090909090909)","(3.3, 5.5, 3.598076923076923)"
06-01-2023 12:31:38.948855,"(2.8, 5.0, 3.532258064516129)","(10.0, 19.5, 18.3125)","(20.0, 65.0, 31.545454545454547)","(15.0, 38.0, 20.545454545454547)","(4.8, 8.2, 7.463636363636363)","(4.6, 7.4, 5.709090909090909)","(3.3, 5.5, 3.598076923076923)"
06-01-2023 12:31:40.026007,"(2.8, 5.0, 3.532258064516129)","(10.0, 19.5, 18.3125)","(20.0, 65.0, 31.545454545454547)","(15.0, 38.0, 20.545454545454547)","(4.8, 8.2, 7.463636363636363)","(4.6, 7.4, 5.709090909090909)","(3.3, 5.5, 3.598076923076923)"
06-01-2023 12:31:41.125790,"(2.8, 5.0, 3.532258064516129)","(10.0, 19.5, 18.3125)","(20.0, 65.0, 31.545454545454547)","(15.0, 38.0, 20.545454545454547)","(4.8, 8.2, 7.463636363636363)","(4.6, 7.4, 5.709090909090909)","(3.3, 5.5, 3.598076923076923)"
06-01-2023 12:31:42.260933,"(2.8, 5.0, 3.532258064516129)","(10.0, 19.5, 18.3125)","(20.0, 65.0, 31.545454545454547)","(15.0, 38.0, 20.545454545454547)","(4.8, 8.2, 7.463636363636363)","(4.6, 7.4, 5.709090909090909)","(3.3, 5.5, 3.598076923076923)"
06-01-2023 12:31:43.318923,"(2.8, 5.0, 3.532258064516129)","(10.0, 19.5, 18.3125)","(20.0, 65.0, 31.545454545454547)","(15.0, 38.0, 20.545454545454547)","(4.8, 8.2, 7.463636363636363)","(4.6, 7.4, 5.709090909090909)","(3.3, 5.5, 3.598076923076923)"
06-01-2023 12:31:44.380507,"(2.8, 5.0, 3.532258064516129)","(10.0, 19.5, 18.3125)","(20.0, 65.0, 31.545454545454547)","(15.0, 38.0, 20.545454545454547)","(4.8, 8.2, 7.463636363636363)","(4.6, 7.4, 5.709090909090909)","(3.3, 5.5, 3.598076923076923)"
06-01-2023 12:31:45.501689,"(2.8, 5.0, 3.532258064516129)","(10.0, 19.5, 18.3125)","(20.0, 65.0, 31.545454545454547)","(15.0, 38.0, 20.545454545454547)","(4.8, 8.2, 7.463636363636363)","(4.6, 7.4, 5.709090909090909)","(3.3, 5.5, 3.598076923076923)"
06-01-2023 12:31:46.577334,"(2.8, 5.0, 3.532258064516129)","(10.0, 19.5, 18.3125)","(20.0, 65.0, 31.545454545454547)","(15.0, 38.0, 20.545454545454547)","(4.8, 8.2, 7.463636363636363)","(4.6, 7.4, 5.709090909090909)","(3.3, 5.5, 3.598076923076923)"
06-01-2023 12:31:47.689091,"(2.8, 5.0, 3.532258064516129)","(10.0, 19.5, 18.3125)","(20.0, 65.0, 31.545454545454547)","(15.0, 38.0, 20.545454545454547)","(4.8, 8.2, 7.463636363636363)","(4.6, 7.4, 5.709090909090909)","(3.3, 5.5, 3.598076923076923)"
06-01-2023 12:31:48.783193,"(2.8, 5.0, 3.532258064516129)","(10.0, 19.5, 18.3125)","(20.0, 65.0, 31.545454545454547)","(15.0, 38.0, 20.545454545454547)","(4.8, 8.2, 7.463636363636363)","(4.6, 7.4, 5.709090909090909)","(3.3, 5.5, 3.598076923076923)"
06-01-2023 12:31:49.881241,"(2.8, 5.0, 3.532258064516129)","(10.0, 19.5, 18.3125)","(20.0, 65.0, 31.545454545454547)","(15.0, 38.0, 20.545454545454547)","(4.8, 8.2, 7.463636363636363)","(4.6, 7.4, 5.709090909090909)","(3.3, 5.5, 3.598076923076923)"
06-01-2023 12:31:50.896516,"(2.8, 5.0, 3.532258064516129)","(10.0, 19.5, 18.3125)","(20.0, 65.0, 31.545454545454547)","(15.0, 38.0, 20.545454545454547)","(4.8, 8.2, 7.463636363636363)","(4.6, 7.4, 5.709090909090909)","(3.3, 5.5, 3.598076923076923)"
06-01-2023 12:31:51.870430,"(2.8, 5.0, 3.532258064516129)","(10.0, 19.5, 18.3125)","(20.0, 65.0, 31.545454545454547)","(15.0, 38.0, 20.545454545454547)","(4.8, 8.2, 7.463636363636363)","(4.6, 7.4, 5.709090909090909)","(3.3, 5.5, 3.598076923076923)"
06-01-2023 12:31:52.809293,"(2.8, 5.0, 3.532258064516129)","(10.0, 19.5, 18.3125)","(20.0, 65.0, 43.352941176470594)","(15.0, 38.0, 20.545454545454547)","(4.8, 8.2, 7.463636363636363)","(4.6, 7.4, 5.709090909090909)","(3.3, 5.5, 3.598076923076923)"
06-01-2023 12:31:53.808619,"(2.8, 5.0, 3.532258064516129)","(10.0, 19.5, 18.3125)","(20.0, 65.0, 43.352941176470594)","(15.0, 38.0, 20.545454545454547)","(4.8, 8.2, 7.463636363636363)","(4.6, 7.4, 5.709090909090909)","(3.3, 5.5, 3.598076923076923)"
06-01-2023 12:31:54.759640,"(2.8, 5.0, 3.532258064516129)","(10.0, 19.5, 18.3125)","(20.0, 60.0, 40.705882352941174)","(15.0, 38.0, 20.545454545454547)","(4.8, 9.0, 7.808333333333334)","(4.6, 7.4, 5.709090909090909)","(3.3, 5.5, 3.598076923076923)"
06-01-2023 12:31:55.756756,"(2.8, 5.0, 3.532258064516129)","(10.0, 19.5, 18.3125)","(20.0, 60.0, 47.38461538461539)","(15.0, 38.0, 20.545454545454547)","(4.8, 8.8, 8.185365853658537)","(4.6, 7.4, 5.709090909090909)","(3.3, 5.5, 3.598076923076923)"
06-01-2023 12:31:56.846195,"(2.8, 5.0, 3.532258064516129)","(10.0, 19.5, 18.3125)","(20.0, 85.0, 78.4)","(15.0, 38.0, 20.545454545454547)","(4.8, 8.6, 7.781818181818181)","(4.6, 7.4, 5.709090909090909)","(3.3, 5.5, 3.598076923076923)"
06-01-2023 12:31:58.010803,"(2.8, 5.0, 3.532258064516129)","(10.0, 19.5, 18.3125)","(20.0, 150.0, 103.21428571428572)","(15.0, 38.0, 20.545454545454547)","(4.8, 8.6, 7.781818181818181)","(4.6, 7.4, 5.709090909090909)","(3.3, 5.5, 3.598076923076923)"
06-01-2023 12:31:59.152547,"(2.8, 5.0, 3.532258064516129)","(10.0, 19.5, 18.3125)","(20.0, 150.0, 103.21428571428572)","(15.0, 38.0, 20.545454545454547)","(4.8, 8.6, 7.781818181818181)","(4.6, 7.4, 5.709090909090909)","(3.3, 5.5, 3.598076923076923)"
06-01-2023 12:32:00.264608,"(2.8, 5.0, 3.532258064516129)","(10.0, 19.5, 18.3125)","(20.0, 150.0, 103.21428571428572)","(15.0, 38.0, 20.545454545454547)","(4.8, 8.6, 7.781818181818181)","(4.6, 7.4, 5.709090909090909)","(3.3, 5.5, 3.598076923076923)"
06-01-2023 12:32:01.369111,"(2.8, 5.0, 3.532258064516129)","(10.0, 19.5, 18.3125)","(20.0, 150.0, 103.21428571428572)","(15.0, 38.0, 20.545454545454547)","(4.8, 8.6, 7.781818181818181)","(4.6, 7.4, 5.709090909090909)","(3.3, 5.5, 3.598076923076923)"
06-01-2023 12:32:02.378461,"(2.8, 5.0, 3.532258064516129)","(10.0, 19.5, 18.3125)","(20.0, 150.0, 88.3529411764706)","(15.0, 38.0, 24.0)","(4.8, 8.6, 6.0285714285714285)","(4.6, 7.4, 5.709090909090909)","(3.3, 5.5, 4.235)"
06-01-2023 12:32:03.307709,"(2.8, 5.0, 3.532258064516129)","(10.0, 19.5, 18.2875)","(20.0, 150.0, 88.3529411764706)","(15.0, 38.0, 24.0)","(4.8, 8.6, 6.0285714285714285)","(4.6, 7.4, 5.709090909090909)","(3.3, 5.5, 4.235)"
06-01-2023 12:32:04.300112,"(2.8, 5.0, 3.532258064516129)","(10.0, 19.5, 18.2875)","(20.0, 150.0, 88.3529411764706)","(15.0, 38.0, 24.0)","(4.8, 8.6, 6.0285714285714285)","(4.6, 7.4, 5.709090909090909)","(3.3, 5.5, 4.235)"
06-01-2023 12:32:05.341621,"(2.8, 5.0, 3.532258064516129)","(10.0, 19.5, 18.2875)","(20.0, 150.0, 88.3529411764706)","(15.0, 38.0, 24.0)","(4.8, 8.6, 6.0285714285714285)","(4.6, 7.4, 5.709090909090909)","(3.3, 5.5, 4.235)"
06-01-2023 12:32:06.405689,"(2.8, 5.0, 3.532258064516129)","(10.0, 19.5, 18.2875)","(20.0, 150.0, 88.3529411764706)","(15.0, 38.0, 24.0)","(4.8, 8.6, 6.0285714285714285)","(4.6, 7.4, 5.709090909090909)","(3.3, 5.5, 4.235)"
06-01-2023 12:32:07.461118,"(2.8, 5.0, 3.532258064516129)","(10.0, 19.5, 18.2875)","(20.0, 150.0, 88.3529411764706)","(15.0, 38.0, 24.0)","(4.8, 8.6, 6.0285714285714285)","(4.6, 7.4, 5.709090909090909)","(3.3, 5.5, 3.9666666666666663)"
06-01-2023 12:32:08.562063,"(2.8, 5.0, 3.532258064516129)","(10.0, 19.5, 18.2875)","(20.0, 150.0, 88.3529411764706)","(15.0, 38.0, 24.0)","(4.8, 8.6, 6.0285714285714285)","(4.6, 7.4, 5.709090909090909)","(3.3, 5.5, 3.9666666666666663)"
06-01-2023 12:32:09.592892,"(2.8, 5.0, 3.532258064516129)","(10.0, 19.5, 18.2875)","(20.0, 150.0, 88.3529411764706)","(15.0, 38.0, 24.0)","(4.8, 8.6, 6.0285714285714285)","(4.6, 7.4, 5.709090909090909)","(3.3, 5.5, 3.9666666666666663)"
06-01-2023 12:32:10.628687,"(2.8, 5.0, 3.532258064516129)","(10.0, 19.5, 18.2875)","(20.0, 150.0, 88.3529411764706)","(15.0, 38.0, 24.0)","(4.8, 8.6, 6.0285714285714285)","(4.6, 7.4, 5.709090909090909)","(3.3, 5.5, 3.9666666666666663)"
06-01-2023 12:32:11.644091,"(2.8, 5.0, 3.532258064516129)","(10.0, 19.5, 18.2875)","(20.0, 150.0, 88.3529411764706)","(15.0, 38.0, 24.0)","(4.8, 8.6, 6.0285714285714285)","(4.6, 7.4, 5.709090909090909)","(3.3, 5.5, 3.3916666666666666)"
06-01-2023 12:32:12.619358,"(2.8, 5.0, 3.532258064516129)","(10.0, 19.5, 18.2875)","(20.0, 150.0, 55.09090909090909)","(15.0, 38.0, 24.0)","(4.8, 8.6, 6.0285714285714285)","(4.6, 7.4, 5.709090909090909)","(3.3, 5.5, 3.3916666666666666)"
06-01-2023 12:32:13.555875,"(2.8, 5.0, 3.532258064516129)","(10.0, 19.5, 18.2875)","(20.0, 150.0, 55.09090909090909)","(15.0, 38.0, 24.0)","(4.8, 8.6, 6.0285714285714285)","(4.6, 7.4, 5.709090909090909)","(3.3, 5.5, 3.3916666666666666)"
06-01-2023 12:32:14.619756,"(2.8, 5.0, 3.532258064516129)","(10.0, 19.5, 18.2875)","(20.0, 150.0, 55.09090909090909)","(15.0, 38.0, 24.0)","(4.8, 8.6, 6.0285714285714285)","(4.6, 7.4, 5.709090909090909)","(3.3, 5.5, 3.3916666666666666)"
06-01-2023 12:32:15.693468,"(2.8, 5.0, 3.532258064516129)","(10.0, 19.5, 18.2875)","(20.0, 150.0, 55.09090909090909)","(15.0, 38.0, 24.0)","(4.8, 8.6, 6.0285714285714285)","(4.6, 7.4, 5.709090909090909)","(3.3, 5.5, 3.3916666666666666)"
06-01-2023 12:32:16.769371,"(2.8, 5.0, 3.532258064516129)","(10.0, 19.5, 18.2875)","(20.0, 150.0, 55.09090909090909)","(15.0, 34.0, 24.68181818181818)","(4.8, 8.2, 7.6)","(4.6, 7.4, 4.92)","(3.3, 5.5, 3.3916666666666666)"
06-01-2023 12:32:17.894918,"(2.8, 5.0, 3.532258064516129)","(10.0, 19.5, 18.2875)","(20.0, 150.0, 55.09090909090909)","(15.0, 34.0, 24.68181818181818)","(4.8, 8.2, 7.6)","(4.6, 7.4, 4.92)","(3.3, 5.5, 3.3916666666666666)"
06-01-2023 12:32:18.999315,"(2.8, 5.0, 3.532258064516129)","(10.0, 19.5, 18.2875)","(20.0, 150.0, 55.09090909090909)","(15.0, 34.0, 24.68181818181818)","(4.8, 8.2, 7.6)","(4.6, 7.4, 4.92)","(3.3, 5.5, 3.3916666666666666)"
06-01-2023 12:32:20.094190,"(2.8, 5.0, 3.532258064516129)","(10.0, 19.5, 18.2875)","(20.0, 150.0, 55.09090909090909)","(15.0, 34.0, 24.68181818181818)","(4.8, 8.2, 7.6)","(4.6, 7.4, 4.92)","(3.3, 5.5, 3.3916666666666666)"
06-01-2023 12:32:21.214699,"(2.8, 5.0, 3.532258064516129)","(10.0, 19.5, 18.2875)","(20.0, 150.0, 55.09090909090909)","(15.0, 34.0, 22.285714285714285)","(4.8, 8.2, 7.6)","(4.6, 7.4, 4.92)","(3.3, 5.5, 3.3916666666666666)"
06-01-2023 12:32:22.242743,"(2.8, 5.0, 3.532258064516129)","(10.0, 19.5, 18.2875)","(20.0, 150.0, 55.09090909090909)","(15.0, 34.0, 22.285714285714285)","(4.8, 8.2, 7.6)","(4.6, 7.4, 4.92)","(3.3, 5.5, 3.3916666666666666)"
06-01-2023 12:32:23.286655,"(2.8, 5.0, 3.532258064516129)","(10.0, 19.5, 18.2875)","(20.0, 150.0, 55.09090909090909)","(15.0, 34.0, 22.285714285714285)","(4.8, 8.2, 7.6)","(4.6, 7.4, 4.92)","(3.3, 5.5, 3.3916666666666666)"
06-01-2023 12:32:24.295086,"(2.8, 5.0, 3.532258064516129)","(10.0, 19.5, 18.2875)","(20.0, 150.0, 55.09090909090909)","(15.0, 34.0, 22.285714285714285)","(4.8, 8.2, 7.6)","(4.6, 7.4, 4.92)","(3.3, 5.5, 3.3916666666666666)"
06-01-2023 12:32:25.384625,"(2.8, 5.0, 3.532258064516129)","(10.0, 19.5, 18.2875)","(20.0, 150.0, 55.09090909090909)","(15.0, 34.0, 22.285714285714285)","(4.8, 8.2, 6.1)","(4.6, 7.4, 4.92)","(3.3, 5.5, 3.3916666666666666)"
06-01-2023 12:32:26.489761,"(2.8, 5.0, 3.532258064516129)","(10.0, 19.5, 18.2875)","(20.0, 150.0, 55.09090909090909)","(15.0, 34.0, 22.285714285714285)","(4.8, 8.2, 6.1)","(4.6, 7.4, 4.92)","(3.3, 5.5, 3.3916666666666666)"
06-01-2023 12:32:27.575069,"(2.8, 5.0, 3.532258064516129)","(10.0, 19.5, 18.2875)","(20.0, 150.0, 55.09090909090909)","(15.0, 34.0, 22.285714285714285)","(4.8, 8.2, 6.1)","(4.6, 7.4, 4.92)","(3.3, 5.5, 3.3916666666666666)"
06-01-2023 12:32:28.605736,"(2.8, 5.0, 3.532258064516129)","(10.0, 19.5, 18.2875)","(20.0, 150.0, 55.09090909090909)","(15.0, 34.0, 22.285714285714285)","(4.8, 8.2, 6.1)","(4.6, 7.4, 4.92)","(3.3, 5.5, 3.3916666666666666)"
06-01-2023 12:32:29.684734,"(2.8, 5.0, 3.532258064516129)","(10.0, 19.5, 18.2875)","(20.0, 150.0, 55.09090909090909)","(15.0, 34.0, 22.285714285714285)","(4.8, 8.2, 6.1)","(4.6, 7.4, 4.92)","(3.3, 5.5, 3.3916666666666666)"
06-01-2023 12:32:30.789543,"(2.8, 5.0, 3.532258064516129)","(10.0, 19.5, 18.2875)","(20.0, 150.0, 55.09090909090909)","(15.0, 34.0, 22.285714285714285)","(4.8, 8.2, 5.907692307692307)","(4.6, 7.4, 4.92)","(3.3, 5.5, 3.3916666666666666)"
06-01-2023 12:32:31.923464,"(2.8, 5.0, 3.532258064516129)","(10.0, 19.5, 18.2875)","(20.0, 150.0, 55.09090909090909)","(15.0, 34.0, 22.285714285714285)","(4.8, 8.0, 7.266666666666666)","(4.6, 7.4, 4.92)","(3.3, 5.5, 3.3916666666666666)"
06-01-2023 12:32:32.980995,"(2.8, 5.0, 3.532258064516129)","(10.0, 19.5, 18.2875)","(20.0, 150.0, 55.09090909090909)","(15.0, 34.0, 22.285714285714285)","(4.8, 7.8, 7.266666666666666)","(4.6, 7.4, 4.92)","(3.3, 5.5, 3.3916666666666666)"
06-01-2023 12:32:34.033865,"(2.8, 5.0, 3.532258064516129)","(10.0, 19.5, 18.2875)","(20.0, 150.0, 55.09090909090909)","(15.0, 34.0, 22.285714285714285)","(4.8, 7.8, 7.266666666666666)","(4.6, 7.4, 4.92)","(3.3, 5.5, 3.3916666666666666)"
06-01-2023 12:32:35.114963,"(2.8, 5.0, 3.532258064516129)","(10.0, 19.5, 18.2875)","(20.0, 150.0, 55.09090909090909)","(15.0, 34.0, 22.285714285714285)","(4.8, 7.8, 7.266666666666666)","(4.6, 7.4, 4.92)","(3.3, 5.5, 3.3916666666666666)"
06-01-2023 12:32:36.306461,"(2.8, 5.0, 3.532258064516129)","(10.0, 19.5, 18.2875)","(20.0, 150.0, 68.4375)","(15.0, 34.0, 24.68181818181818)","(4.8, 7.8, 7.266666666666666)","(4.6, 7.4, 4.92)","(3.3, 5.5, 3.3916666666666666)"
06-01-2023 12:32:37.464951,"(2.8, 5.0, 3.532258064516129)","(10.0, 19.5, 17.560000000000002)","(20.0, 150.0, 68.4375)","(15.0, 34.0, 24.68181818181818)","(4.8, 7.8, 7.266666666666666)","(4.6, 7.4, 4.92)","(3.3, 5.5, 3.3916666666666666)"
06-01-2023 12:32:38.617130,"(2.8, 5.0, 3.532258064516129)","(10.0, 19.5, 17.560000000000002)","(20.0, 150.0, 68.4375)","(15.0, 34.0, 24.68181818181818)","(4.8, 7.8, 7.266666666666666)","(4.6, 7.4, 4.92)","(3.3, 5.5, 3.3916666666666666)"
06-01-2023 12:32:39.685679,"(2.8, 5.0, 3.532258064516129)","(10.0, 19.5, 17.560000000000002)","(20.0, 150.0, 68.4375)","(15.0, 34.0, 24.68181818181818)","(4.8, 7.8, 7.266666666666666)","(4.6, 7.4, 4.92)","(3.3, 5.5, 3.3916666666666666)"
06-01-2023 12:32:40.730031,"(2.8, 5.0, 3.532258064516129)","(10.0, 19.5, 17.560000000000002)","(20.0, 150.0, 68.4375)","(15.0, 34.0, 24.68181818181818)","(4.8, 7.8, 7.266666666666666)","(4.6, 7.4, 4.92)","(3.3, 5.5, 3.3916666666666666)"
06-01-2023 12:32:41.799235,"(2.8, 5.0, 3.532258064516129)","(10.0, 19.5, 17.560000000000002)","(20.0, 150.0, 68.4375)","(15.0, 34.0, 24.68181818181818)","(4.8, 7.8, 7.266666666666666)","(4.6, 7.4, 4.92)","(3.3, 5.5, 3.3916666666666666)"
06-01-2023 12:32:42.875251,"(2.8, 5.0, 3.532258064516129)","(10.0, 19.5, 17.560000000000002)","(20.0, 150.0, 68.4375)","(15.0, 34.0, 24.68181818181818)","(4.8, 7.8, 7.266666666666666)","(4.6, 7.4, 4.92)","(3.3, 5.5, 3.3916666666666666)"
06-01-2023 12:32:43.931009,"(2.8, 5.0, 3.532258064516129)","(10.0, 19.5, 17.560000000000002)","(20.0, 150.0, 55.09090909090909)","(15.0, 34.0, 22.285714285714285)","(4.8, 7.8, 7.266666666666666)","(4.6, 7.4, 4.92)","(3.3, 5.5, 3.3916666666666666)"
06-01-2023 12:32:44.987895,"(2.8, 5.0, 3.532258064516129)","(10.0, 19.5, 18.2875)","(20.0, 150.0, 55.09090909090909)","(15.0, 34.0, 22.285714285714285)","(4.8, 7.8, 7.266666666666666)","(4.6, 7.4, 4.92)","(3.3, 5.5, 3.3916666666666666)"
06-01-2023 12:32:46.093921,"(2.8, 5.0, 3.532258064516129)","(10.0, 19.5, 18.2875)","(20.0, 150.0, 55.09090909090909)","(15.0, 34.0, 22.285714285714285)","(4.8, 7.8, 7.266666666666666)","(4.6, 7.4, 4.92)","(3.3, 5.5, 3.3916666666666666)"
06-01-2023 12:32:47.224727,"(2.8, 5.0, 3.532258064516129)","(10.0, 19.5, 18.2875)","(20.0, 150.0, 55.09090909090909)","(15.0, 34.0, 22.285714285714285)","(4.8, 7.8, 7.266666666666666)","(4.6, 7.4, 4.92)","(3.3, 5.5, 3.6259259259259258)"
06-01-2023 12:32:48.407607,"(2.8, 5.0, 3.532258064516129)","(10.0, 19.5, 18.2875)","(20.0, 150.0, 55.09090909090909)","(15.0, 34.0, 22.285714285714285)","(4.8, 7.8, 7.266666666666666)","(4.6, 7.4, 4.92)","(3.3, 5.5, 3.6259259259259258)"
06-01-2023 12:32:49.488861,"(2.8, 5.0, 3.532258064516129)","(10.0, 19.5, 18.2875)","(20.0, 150.0, 55.09090909090909)","(15.0, 34.0, 22.285714285714285)","(4.8, 7.8, 7.266666666666666)","(4.6, 7.4, 4.92)","(3.3, 5.5, 3.6259259259259258)"
06-01-2023 12:32:50.558472,"(2.8, 5.0, 3.532258064516129)","(10.0, 19.5, 18.2875)","(20.0, 150.0, 55.09090909090909)","(15.0, 34.0, 22.285714285714285)","(4.8, 7.8, 7.266666666666666)","(4.6, 7.4, 4.92)","(3.3, 5.5, 3.6259259259259258)"
06-01-2023 12:32:51.563772,"(2.8, 5.0, 3.532258064516129)","(10.0, 19.5, 18.2875)","(20.0, 150.0, 55.09090909090909)","(15.0, 34.0, 22.285714285714285)","(4.8, 7.8, 7.266666666666666)","(4.6, 7.4, 4.92)","(3.3, 5.5, 3.6259259259259258)"
06-01-2023 12:32:52.655638,"(2.8, 5.0, 3.532258064516129)","(10.0, 19.5, 18.2875)","(20.0, 150.0, 55.09090909090909)","(15.0, 34.0, 22.285714285714285)","(4.8, 7.8, 7.266666666666666)","(4.6, 7.4, 4.92)","(3.3, 5.5, 3.6259259259259258)"
06-01-2023 12:32:53.728198,"(2.8, 5.0, 3.532258064516129)","(10.0, 19.5, 18.2875)","(20.0, 150.0, 55.09090909090909)","(15.0, 34.0, 22.285714285714285)","(4.8, 7.8, 7.266666666666666)","(4.6, 7.4, 4.92)","(3.3, 5.5, 3.6259259259259258)"
06-01-2023 12:32:54.762026,"(2.8, 5.0, 3.532258064516129)","(10.0, 19.5, 18.2875)","(20.0, 150.0, 55.09090909090909)","(15.0, 34.0, 22.285714285714285)","(4.8, 7.8, 7.266666666666666)","(4.6, 7.4, 4.92)","(3.3, 5.5, 3.6259259259259258)"
06-01-2023 12:32:55.869850,"(2.8, 5.0, 3.532258064516129)","(10.0, 19.5, 18.2875)","(20.0, 150.0, 55.09090909090909)","(15.0, 34.0, 22.285714285714285)","(4.8, 7.8, 7.266666666666666)","(4.6, 7.4, 4.92)","(3.3, 5.5, 3.6259259259259258)"
06-01-2023 12:32:56.965089,"(2.8, 5.0, 3.532258064516129)","(10.0, 19.5, 18.2875)","(20.0, 150.0, 55.09090909090909)","(15.0, 34.0, 22.285714285714285)","(4.8, 7.8, 7.266666666666666)","(4.6, 7.4, 4.92)","(3.3, 5.5, 3.6259259259259258)"
06-01-2023 12:32:58.139031,"(2.8, 5.0, 3.532258064516129)","(10.0, 19.5, 18.2875)","(20.0, 150.0, 55.09090909090909)","(15.0, 34.0, 22.285714285714285)","(4.8, 7.8, 7.266666666666666)","(4.6, 7.4, 4.92)","(3.3, 5.5, 3.6259259259259258)"
06-01-2023 12:32:59.261061,"(2.8, 5.0, 3.532258064516129)","(10.0, 19.5, 18.2875)","(20.0, 150.0, 55.09090909090909)","(15.0, 34.0, 22.285714285714285)","(4.8, 7.8, 7.266666666666666)","(4.6, 7.4, 4.92)","(3.3, 5.5, 3.6259259259259258)"
06-01-2023 12:33:00.318469,"(2.8, 5.0, 3.532258064516129)","(10.0, 19.5, 18.2875)","(20.0, 150.0, 55.09090909090909)","(15.0, 34.0, 22.285714285714285)","(4.8, 7.8, 7.266666666666666)","(4.6, 7.4, 4.92)","(3.3, 5.5, 3.6259259259259258)"
06-01-2023 12:33:01.282983,"(2.8, 5.0, 3.532258064516129)","(10.0, 19.5, 18.2875)","(20.0, 150.0, 55.09090909090909)","(15.0, 34.0, 22.285714285714285)","(4.8, 7.8, 5.933333333333333)","(4.6, 7.4, 4.92)","(3.3, 5.5, 3.6259259259259258)"
06-01-2023 12:33:02.327734,"(2.8, 5.0, 3.532258064516129)","(10.0, 19.5, 18.2875)","(20.0, 150.0, 55.09090909090909)","(15.0, 34.0, 22.285714285714285)","(4.8, 7.8, 5.933333333333333)","(4.6, 7.4, 4.92)","(3.3, 5.5, 3.6259259259259258)"
06-01-2023 12:33:03.464184,"(2.8, 5.0, 3.532258064516129)","(10.0, 19.5, 18.2875)","(20.0, 150.0, 55.09090909090909)","(15.0, 34.0, 22.285714285714285)","(4.8, 7.8, 5.933333333333333)","(4.6, 7.4, 4.92)","(3.3, 5.5, 3.6259259259259258)"
06-01-2023 12:33:04.611810,"(2.8, 5.0, 3.532258064516129)","(10.0, 19.5, 18.2875)","(20.0, 150.0, 55.09090909090909)","(15.0, 34.0, 22.285714285714285)","(4.8, 7.8, 5.933333333333333)","(4.6, 7.4, 4.92)","(3.3, 5.5, 3.6259259259259258)"
06-01-2023 12:33:05.786365,"(2.8, 5.0, 3.532258064516129)","(10.0, 19.5, 18.2875)","(20.0, 150.0, 55.09090909090909)","(15.0, 34.0, 22.285714285714285)","(4.8, 7.8, 6.933333333333334)","(4.6, 7.4, 4.92)","(3.3, 5.5, 3.6259259259259258)"
06-01-2023 12:33:06.940680,"(2.8, 5.0, 3.532258064516129)","(10.0, 19.5, 18.2875)","(20.0, 150.0, 55.45454545454545)","(15.0, 34.0, 22.285714285714285)","(4.8, 7.4, 6.933333333333334)","(4.6, 7.4, 4.92)","(3.3, 5.5, 3.6259259259259258)"
06-01-2023 12:33:08.122380,"(2.8, 5.0, 3.532258064516129)","(10.0, 19.5, 18.2875)","(20.0, 150.0, 55.45454545454545)","(15.0, 34.0, 22.285714285714285)","(4.8, 7.4, 6.933333333333334)","(4.6, 7.4, 4.92)","(3.3, 5.5, 3.6259259259259258)"
06-01-2023 12:33:09.317720,"(2.8, 5.0, 3.532258064516129)","(10.0, 19.5, 18.2875)","(20.0, 150.0, 55.45454545454545)","(15.0, 34.0, 22.285714285714285)","(4.8, 7.4, 6.933333333333334)","(4.6, 7.4, 4.92)","(3.3, 5.5, 3.6259259259259258)"
06-01-2023 12:33:10.494923,"(2.8, 5.0, 3.532258064516129)","(10.0, 19.5, 18.2875)","(20.0, 150.0, 55.45454545454545)","(15.0, 34.0, 22.285714285714285)","(4.8, 7.4, 6.933333333333334)","(4.6, 7.4, 4.92)","(3.3, 5.5, 3.6259259259259258)"
