,Nyssas Girl,Who Knows Chloe,Diva Dot,Infinite Will,Myola Dawn,Tuzla Bale,Our Frankie
09-01-2023 17:39:13.703834,"(17.0, 30.0, 28.484848484848484)","(10.0, 18.5, 18.21875)","(2.25, 2.7, 2.6)","(71.0, 180.0, 170.68965517241378)","(41.0, 110.0, 105.38461538461539)","(2.9, 3.45, 3.4214285714285717)","(3.5, 4.6, 4.544827586206896)"
09-01-2023 17:39:14.681765,"(17.0, 30.0, 29.107142857142858)","(10.0, 18.5, 17.928571428571427)","(2.25, 2.64, 2.58375)","(71.0, 180.0, 170.68965517241378)","(41.0, 110.0, 105.38461538461539)","(2.9, 3.45, 3.422727272727273)","(3.5, 4.6, 4.544827586206896)"
09-01-2023 17:39:15.654549,"(17.0, 30.0, 28.484848484848484)","(10.0, 18.5, 18.21875)","(2.25, 2.62, 2.6166666666666667)","(71.0, 180.0, 170.68965517241378)","(41.0, 110.0, 104.375)","(2.9, 3.45, 3.422727272727273)","(3.5, 4.6, 4.544827586206896)"
09-01-2023 17:39:16.655059,"(17.0, 30.0, 29.107142857142858)","(10.0, 18.5, 17.928571428571427)","(2.25, 2.62, 2.6166666666666667)","(71.0, 180.0, 170.68965517241378)","(41.0, 110.0, 105.5)","(2.9, 3.45, 3.422727272727273)","(3.5, 4.6, 4.544827586206896)"
09-01-2023 17:39:17.624075,"(17.0, 30.0, 28.484848484848484)","(10.0, 18.5, 18.21875)","(2.25, 2.62, 2.6166666666666667)","(71.0, 180.0, 170.68965517241378)","(41.0, 110.0, 105.5)","(2.9, 3.45, 3.432352941176471)","(3.5, 4.6, 4.544827586206896)"
09-01-2023 17:39:18.628389,"(17.0, 30.0, 28.484848484848484)","(10.0, 18.5, 17.928571428571427)","(2.25, 2.62, 2.6045454545454545)","(71.0, 180.0, 170.68965517241378)","(41.0, 110.0, 105.5)","(2.9, 3.45, 3.432352941176471)","(3.5, 4.6, 4.536)"
09-01-2023 17:39:19.616888,"(17.0, 30.0, 29.107142857142858)","(10.0, 18.5, 18.147058823529413)","(2.25, 2.62, 2.6045454545454545)","(71.0, 180.0, 170.68965517241378)","(41.0, 110.0, 105.5)","(2.9, 3.45, 3.428571428571429)","(3.5, 4.6, 4.5346153846153845)"
09-01-2023 17:39:20.574045,"(17.0, 30.0, 28.484848484848484)","(10.0, 18.5, 17.886363636363637)","(2.25, 2.62, 2.584)","(71.0, 180.0, 170.68965517241378)","(41.0, 110.0, 105.5)","(2.9, 3.45, 3.432352941176471)","(3.5, 4.6, 4.5625)"
09-01-2023 17:39:21.576998,"(17.0, 30.0, 28.285714285714285)","(10.0, 18.5, 17.886363636363637)","(2.25, 2.62, 2.5883333333333334)","(71.0, 180.0, 170.68965517241378)","(41.0, 110.0, 105.5)","(2.9, 3.45, 3.4214285714285717)","(3.5, 4.6, 4.798019801980198)"
09-01-2023 17:39:22.538001,"(17.0, 30.0, 28.285714285714285)","(10.0, 18.5, 17.72222222222222)","(2.25, 2.62, 2.575)","(71.0, 180.0, 170.68965517241378)","(41.0, 110.0, 105.5)","(2.9, 3.45, 3.3909090909090907)","(3.5, 4.8, 4.811111111111112)"
09-01-2023 17:39:23.608728,"(17.0, 30.0, 28.285714285714285)","(10.0, 18.5, 17.72222222222222)","(2.25, 2.62, 2.584761904761905)","(71.0, 180.0, 170.68965517241378)","(41.0, 110.0, 105.5)","(2.9, 3.4, 3.3499999999999996)","(3.5, 4.9, 4.985714285714286)"
09-01-2023 17:39:24.603567,"(17.0, 30.0, 28.194444444444443)","(10.0, 18.5, 17.72222222222222)","(2.25, 2.62, 2.584761904761905)","(71.0, 180.0, 170.68965517241378)","(41.0, 110.0, 105.5)","(2.9, 3.4, 3.3375)","(3.5, 5.2, 5.111764705882353)"
09-01-2023 17:39:25.678998,"(17.0, 30.0, 27.96875)","(10.0, 18.5, 17.72222222222222)","(2.25, 2.62, 2.57375)","(71.0, 180.0, 173.07692307692307)","(41.0, 110.0, 105.5)","(2.9, 3.4, 3.338888888888889)","(3.5, 5.2, 5.111764705882353)"
09-01-2023 17:39:26.844601,"(17.0, 30.0, 27.96875)","(10.0, 18.5, 17.72222222222222)","(2.25, 2.62, 2.671818181818182)","(71.0, 180.0, 173.07692307692307)","(41.0, 110.0, 105.5)","(2.9, 3.4, 3.290566037735849)","(3.5, 5.2, 5.111764705882353)"
09-01-2023 17:39:27.873438,"(17.0, 30.0, 27.96875)","(10.0, 18.5, 17.72222222222222)","(2.25, 2.68, 2.671818181818182)","(71.0, 180.0, 173.07692307692307)","(41.0, 110.0, 105.5)","(2.9, 3.4, 3.290566037735849)","(3.5, 5.2, 5.111764705882353)"
09-01-2023 17:39:28.881255,"(17.0, 30.0, 27.714285714285715)","(10.0, 18.5, 17.72222222222222)","(2.25, 2.68, 2.6595744680851063)","(71.0, 180.0, 173.07692307692307)","(41.0, 110.0, 105.5)","(2.9, 3.4, 3.3232142857142857)","(3.5, 5.2, 5.041176470588235)"
09-01-2023 17:39:30.200994,"(17.0, 30.0, 27.714285714285715)","(10.0, 19.0, 17.962962962962962)","(2.25, 2.68, 2.591111111111111)","(71.0, 180.0, 173.07692307692307)","(41.0, 110.0, 105.5)","(2.9, 3.35, 3.125)","(3.6, 5.1, 5.014285714285714)"
09-01-2023 17:39:31.284948,"(17.0, 30.0, 27.714285714285715)","(10.0, 19.0, 17.962962962962962)","(2.25, 2.68, 2.591111111111111)","(71.0, 180.0, 173.07692307692307)","(41.0, 110.0, 105.5)","(2.9, 3.15, 3.2800000000000002)","(3.6, 5.1, 5.003448275862069)"
09-01-2023 17:39:32.473574,"(17.0, 30.0, 27.714285714285715)","(10.0, 19.0, 18.083333333333332)","(2.25, 2.64, 2.5890909090909093)","(71.0, 180.0, 173.07692307692307)","(41.0, 110.0, 105.5)","(2.9, 3.35, 3.2227272727272727)","(3.6, 5.1, 5.003448275862069)"
09-01-2023 17:39:33.585583,"(17.0, 30.0, 27.714285714285715)","(10.0, 19.0, 18.083333333333332)","(2.25, 2.64, 2.5828571428571427)","(71.0, 180.0, 173.07692307692307)","(41.0, 110.0, 105.5)","(2.8, 3.35, 3.231818181818182)","(3.6, 5.1, 5.015384615384615)"
09-01-2023 17:39:34.925606,"(17.0, 30.0, 27.714285714285715)","(10.0, 19.0, 18.083333333333332)","(2.25, 2.64, 2.6302439024390245)","(71.0, 180.0, 173.07692307692307)","(41.0, 110.0, 105.5)","(2.8, 3.35, 3.2294117647058824)","(3.6, 5.1, 5.007142857142857)"
09-01-2023 17:39:36.093729,"(17.0, 30.0, 27.714285714285715)","(10.0, 19.0, 18.083333333333332)","(2.25, 2.64, 2.6302439024390245)","(71.0, 180.0, 173.07692307692307)","(41.0, 110.0, 105.5)","(2.8, 3.3, 3.2384615384615385)","(3.6, 5.1, 5.007142857142857)"
09-01-2023 17:39:37.121605,"(17.0, 30.0, 27.714285714285715)","(10.0, 19.0, 17.9)","(2.25, 2.64, 2.6302439024390245)","(71.0, 180.0, 173.07692307692307)","(41.0, 110.0, 107.14285714285714)","(2.8, 3.3, 3.256521739130435)","(3.6, 5.1, 5.02)"
09-01-2023 17:39:38.253570,"(17.0, 30.0, 27.96875)","(10.0, 19.0, 18.125)","(2.25, 2.64, 2.6302439024390245)","(71.0, 180.0, 173.07692307692307)","(41.0, 110.0, 121.42857142857143)","(2.8, 3.3, 3.256521739130435)","(3.6, 5.1, 5.02)"
09-01-2023 17:39:39.187369,"(17.0, 30.0, 27.96875)","(10.0, 19.0, 18.636363636363637)","(2.25, 2.64, 2.6302439024390245)","(71.0, 180.0, 173.07692307692307)","(41.0, 150.0, 121.42857142857143)","(2.8, 3.3, 3.2384615384615385)","(3.6, 5.1, 5.003448275862069)"
09-01-2023 17:39:40.221255,"(17.0, 30.0, 27.714285714285715)","(10.0, 19.0, 17.9)","(2.25, 2.64, 2.631666666666667)","(71.0, 180.0, 173.07692307692307)","(41.0, 150.0, 133.33333333333334)","(2.8, 3.3, 3.2642857142857142)","(3.6, 5.1, 5.103571428571429)"
09-01-2023 17:39:41.212394,"(17.0, 30.0, 28.0)","(10.0, 19.0, 17.896551724137932)","(2.25, 2.64, 2.629795918367347)","(71.0, 180.0, 173.07692307692307)","(41.0, 150.0, 124.54545454545455)","(2.8, 3.3, 3.2444444444444445)","(3.6, 5.2, 5.0375)"
09-01-2023 17:39:42.252406,"(17.0, 30.0, 28.11111111111111)","(10.0, 18.5, 17.771428571428572)","(2.25, 2.58, 2.5707692307692307)","(71.0, 180.0, 173.07692307692307)","(41.0, 150.0, 130.0)","(2.8, 3.3, 3.2875)","(3.6, 5.1, 5.076470588235294)"
09-01-2023 17:39:43.372476,"(17.0, 30.0, 28.11111111111111)","(10.0, 18.5, 17.771428571428572)","(2.25, 2.58, 2.562692307692308)","(71.0, 180.0, 173.07692307692307)","(41.0, 150.0, 124.54545454545455)","(2.8, 3.35, 3.2875)","(3.6, 5.1, 5.059090909090909)"
09-01-2023 17:39:44.459198,"(17.0, 30.0, 28.11111111111111)","(10.0, 18.5, 17.771428571428572)","(2.25, 2.58, 2.562692307692308)","(71.0, 180.0, 173.07692307692307)","(41.0, 150.0, 124.54545454545455)","(2.8, 3.35, 3.2875)","(3.6, 5.1, 5.059090909090909)"
09-01-2023 17:39:45.564644,"(17.0, 30.0, 27.954545454545453)","(10.0, 17.5, 17.071428571428573)","(2.25, 2.66, 2.6295238095238096)","(71.0, 180.0, 173.07692307692307)","(41.0, 150.0, 130.0)","(2.8, 3.25, 3.2410714285714284)","(3.6, 5.3, 5.05)"
09-01-2023 17:39:46.926829,"(17.0, 30.0, 28.02325581395349)","(10.0, 17.5, 16.423076923076923)","(2.25, 2.64, 2.6142857142857143)","(71.0, 180.0, 170.68965517241378)","(41.0, 150.0, 124.54545454545455)","(2.8, 3.3, 3.2296875)","(3.6, 5.1, 5.086956521739131)"
09-01-2023 17:39:47.990898,"(17.0, 30.0, 28.02325581395349)","(10.0, 17.5, 16.423076923076923)","(2.25, 2.64, 2.6142857142857143)","(71.0, 180.0, 170.68965517241378)","(41.0, 150.0, 124.54545454545455)","(2.8, 3.3, 3.293333333333333)","(3.6, 5.2, 5.2875)"
09-01-2023 17:39:49.116084,"(17.0, 30.0, 28.02325581395349)","(10.0, 17.5, 16.083333333333332)","(2.25, 2.6, 2.5775)","(71.0, 180.0, 184.7826086956522)","(41.0, 150.0, 130.0)","(2.8, 3.3, 3.290909090909091)","(3.6, 5.3, 5.311111111111112)"
09-01-2023 17:39:50.321686,"(17.0, 30.0, 28.02325581395349)","(10.0, 17.5, 15.375)","(2.25, 2.6, 2.548)","(71.0, 190.0, 179.62962962962962)","(41.0, 150.0, 130.0)","(2.8, 3.35, 3.2937499999999997)","(3.6, 5.4, 5.325)"
09-01-2023 17:39:51.602126,"(17.0, 30.0, 28.095238095238095)","(10.0, 17.5, 15.568181818181818)","(2.25, 2.58, 2.5495238095238095)","(71.0, 190.0, 179.62962962962962)","(41.0, 150.0, 124.54545454545455)","(2.8, 3.3, 3.2937499999999997)","(3.6, 5.4, 5.311111111111112)"
09-01-2023 17:39:52.667294,"(17.0, 30.0, 28.095238095238095)","(10.0, 17.5, 15.8)","(2.25, 2.58, 2.5495238095238095)","(71.0, 190.0, 179.62962962962962)","(41.0, 150.0, 124.54545454545455)","(2.8, 3.3, 3.344736842105263)","(3.6, 5.4, 5.296296296296297)"
09-01-2023 17:39:53.734047,"(17.0, 30.0, 27.79310344827586)","(10.0, 17.5, 16.083333333333332)","(2.25, 2.54, 2.5217358490566038)","(71.0, 190.0, 179.62962962962962)","(41.0, 150.0, 124.54545454545455)","(2.8, 3.4, 3.3416666666666663)","(3.6, 5.4, 5.324324324324325)"
09-01-2023 17:39:54.776932,"(17.0, 30.0, 27.79310344827586)","(10.0, 17.5, 15.954545454545455)","(2.25, 2.52, 2.5062857142857142)","(71.0, 190.0, 179.62962962962962)","(41.0, 150.0, 130.0)","(2.8, 3.4, 3.2874999999999996)","(3.6, 5.4, 5.32)"
09-01-2023 17:39:55.809059,"(17.0, 30.0, 28.4390243902439)","(10.0, 16.0, 15.875)","(2.25, 2.54, 2.5103225806451612)","(71.0, 190.0, 179.62962962962962)","(41.0, 150.0, 122.0)","(2.8, 3.3, 3.2607142857142857)","(3.6, 5.4, 5.14)"
09-01-2023 17:39:56.901204,"(17.0, 30.0, 28.358974358974358)","(10.0, 17.0, 16.384615384615383)","(2.25, 2.54, 2.517910447761194)","(71.0, 190.0, 179.62962962962962)","(41.0, 150.0, 124.54545454545455)","(2.8, 3.45, 3.414516129032258)","(3.6, 5.2, 5.064285714285714)"
09-01-2023 17:39:57.933884,"(17.0, 30.0, 28.358974358974358)","(10.0, 17.0, 16.5)","(2.25, 2.54, 2.5130434782608697)","(71.0, 190.0, 179.23076923076923)","(41.0, 150.0, 130.0)","(2.8, 3.45, 3.4714285714285715)","(3.7, 5.1, 4.908163265306123)"
09-01-2023 17:39:59.070050,"(17.0, 30.0, 28.358974358974358)","(10.0, 17.0, 16.25)","(2.25, 2.5, 2.483076923076923)","(71.0, 190.0, 179.23076923076923)","(41.0, 150.0, 124.54545454545455)","(2.8, 3.5, 3.5277777777777777)","(3.7, 5.0, 4.830188679245283)"
09-01-2023 17:40:00.161621,"(17.0, 30.0, 28.358974358974358)","(10.0, 17.0, 16.5)","(2.25, 2.52, 2.495483870967742)","(71.0, 190.0, 179.23076923076923)","(41.0, 150.0, 130.0)","(2.8, 3.55, 3.422727272727273)","(3.7, 5.0, 4.840740740740741)"
09-01-2023 17:40:01.411868,"(17.0, 30.0, 28.705882352941178)","(10.0, 17.0, 16.333333333333332)","(2.25, 2.52, 2.4814285714285713)","(71.0, 190.0, 179.23076923076923)","(41.0, 150.0, 124.54545454545455)","(2.8, 3.45, 3.431818181818182)","(3.7, 5.0, 4.8517241379310345)"
09-01-2023 17:40:02.543018,"(17.0, 30.0, 28.705882352941178)","(10.0, 17.0, 16.833333333333332)","(2.25, 2.52, 2.4764285714285714)","(71.0, 190.0, 179.23076923076923)","(41.0, 150.0, 142.0)","(2.8, 3.45, 3.476470588235294)","(3.7, 5.0, 4.837931034482758)"
09-01-2023 17:40:03.585265,"(17.0, 30.0, 29.066666666666666)","(10.0, 17.5, 17.4375)","(2.25, 2.5, 2.4764285714285714)","(71.0, 190.0, 179.23076923076923)","(41.0, 150.0, 142.0)","(2.8, 3.5, 3.4885714285714284)","(3.7, 5.0, 4.806315789473684)"
09-01-2023 17:40:04.661151,"(17.0, 30.0, 29.096774193548388)","(10.0, 17.5, 17.333333333333332)","(2.25, 2.48, 2.456969696969697)","(71.0, 190.0, 176.66666666666666)","(41.0, 150.0, 144.44444444444446)","(2.8, 3.5, 3.486206896551724)","(3.7, 4.9, 4.803260869565217)"
09-01-2023 17:40:05.777719,"(17.0, 30.0, 28.705882352941178)","(10.0, 17.5, 17.4375)","(2.25, 2.5, 2.466341463414634)","(71.0, 190.0, 173.07692307692307)","(41.0, 150.0, 127.77777777777777)","(2.8, 3.5, 3.425)","(3.7, 4.9, 4.792592592592593)"
09-01-2023 17:40:06.872798,"(17.0, 27.0, 26.884615384615383)","(10.0, 18.5, 18.375)","(2.25, 2.52, 2.51)","(71.0, 190.0, 177.27272727272728)","(41.0, 150.0, 141.66666666666669)","(2.8, 3.45, 3.4586206896551723)","(3.7, 4.8, 4.775862068965517)"
09-01-2023 17:40:07.955263,"(17.0, 30.0, 29.4)","(10.0, 18.5, 18.0)","(2.2, 2.54, 2.5163636363636366)","(71.0, 190.0, 183.33333333333334)","(41.0, 150.0, 140.74074074074073)","(2.8, 3.5, 3.4586206896551723)","(3.7, 4.8, 4.776666666666666)"
09-01-2023 17:40:09.034083,"(17.0, 30.0, 28.8)","(10.0, 18.5, 18.0)","(2.2, 2.54, 2.508888888888889)","(71.0, 190.0, 183.33333333333334)","(41.0, 150.0, 134.0)","(2.8, 3.5, 3.4272727272727272)","(3.7, 4.8, 4.776666666666666)"
09-01-2023 17:40:10.073597,"(17.0, 30.0, 29.5)","(10.0, 18.5, 18.0)","(2.2, 2.5, 2.493333333333333)","(71.0, 190.0, 183.33333333333334)","(41.0, 150.0, 138.33333333333334)","(2.8, 3.5, 3.36875)","(3.7, 4.8, 4.725)"
09-01-2023 17:40:11.139581,"(17.0, 32.0, 29.857142857142858)","(10.0, 19.0, 18.735294117647058)","(2.2, 2.54, 2.5027586206896553)","(71.0, 190.0, 177.27272727272728)","(41.0, 140.0, 135.55555555555554)","(2.8, 3.4, 3.45)","(3.7, 4.8, 4.7125)"
09-01-2023 17:40:12.198613,"(17.0, 32.0, 30.235294117647058)","(10.0, 19.0, 18.728571428571428)","(2.2, 2.52, 2.5058823529411764)","(71.0, 190.0, 183.33333333333334)","(41.0, 110.0, 106.92307692307692)","(2.8, 3.5, 3.4652173913043476)","(3.7, 4.8, 4.711392405063291)"
09-01-2023 17:40:13.263834,"(17.0, 32.0, 29.5)","(10.0, 19.0, 18.75862068965517)","(2.2, 2.5, 2.4971428571428573)","(71.0, 190.0, 183.33333333333334)","(41.0, 110.0, 106.92307692307692)","(2.8, 3.5, 3.4636363636363634)","(3.7, 4.8, 4.711392405063291)"
09-01-2023 17:40:14.360208,"(18.0, 32.0, 31.0)","(10.0, 19.5, 19.195652173913043)","(2.2, 2.5, 2.4779310344827588)","(71.0, 190.0, 183.33333333333334)","(41.0, 110.0, 106.92307692307692)","(2.8, 3.5, 3.4636363636363634)","(3.7, 4.8, 4.711392405063291)"
09-01-2023 17:40:15.487972,"(18.0, 32.0, 30.88888888888889)","(10.0, 19.5, 19.0)","(2.2, 2.5, 2.481818181818182)","(71.0, 190.0, 184.28571428571428)","(41.0, 110.0, 106.92307692307692)","(2.8, 3.5, 3.4222222222222225)","(3.7, 4.8, 4.838461538461538)"
09-01-2023 17:40:16.551160,"(18.0, 32.0, 30.5)","(10.0, 19.5, 19.108695652173914)","(2.2, 2.5, 2.4909090909090907)","(71.0, 190.0, 183.33333333333334)","(41.0, 110.0, 106.92307692307692)","(2.8, 3.45, 3.3863636363636362)","(3.7, 4.9, 4.891666666666667)"
09-01-2023 17:40:17.629161,"(18.0, 32.0, 31.333333333333332)","(10.0, 19.5, 18.92105263157895)","(2.2, 2.5, 2.4836363636363634)","(71.0, 190.0, 183.33333333333334)","(41.0, 110.0, 106.92307692307692)","(2.8, 3.4, 3.3807692307692307)","(3.7, 4.9, 4.841666666666667)"
09-01-2023 17:40:18.728163,"(18.0, 32.0, 31.526315789473685)","(10.0, 19.5, 19.071428571428573)","(2.2, 2.5, 2.49)","(71.0, 190.0, 183.33333333333334)","(41.0, 110.0, 106.92307692307692)","(2.8, 3.4, 3.3848484848484848)","(3.7, 4.9, 4.829411764705882)"
09-01-2023 17:40:19.781085,"(18.0, 32.0, 31.526315789473685)","(10.0, 19.5, 18.807692307692307)","(2.2, 2.52, 2.493333333333333)","(71.0, 190.0, 184.28571428571428)","(41.0, 110.0, 132.14285714285714)","(2.8, 3.4, 3.373684210526316)","(3.7, 4.9, 4.84375)"
09-01-2023 17:40:20.824647,"(18.0, 32.0, 31.894736842105264)","(10.0, 20.0, 19.75)","(2.2, 2.52, 2.4905263157894737)","(71.0, 190.0, 183.33333333333334)","(41.0, 150.0, 132.72727272727272)","(2.8, 3.4, 3.373684210526316)","(3.7, 4.9, 4.84375)"
09-01-2023 17:40:21.948402,"(18.0, 32.0, 31.93103448275862)","(10.0, 19.5, 18.181818181818183)","(2.2, 2.52, 2.4905263157894737)","(71.0, 190.0, 183.33333333333334)","(41.0, 140.0, 120.0)","(2.8, 3.4, 3.37)","(3.7, 4.9, 4.782142857142857)"
09-01-2023 17:40:23.051851,"(18.0, 32.0, 31.93103448275862)","(10.0, 21.0, 18.181818181818183)","(2.2, 2.52, 2.4976)","(71.0, 190.0, 183.33333333333334)","(41.0, 140.0, 120.0)","(2.8, 3.4, 3.37)","(3.7, 4.8, 4.85)"
09-01-2023 17:40:24.176002,"(18.0, 34.0, 33.9375)","(10.0, 20.0, 18.363636363636363)","(2.2, 2.52, 2.4704761904761905)","(71.0, 190.0, 178.57142857142856)","(41.0, 140.0, 108.88888888888889)","(2.8, 3.4, 3.535185185185185)","(3.7, 4.9, 4.814285714285715)"
09-01-2023 17:40:25.317650,"(18.0, 34.0, 33.888888888888886)","(10.0, 20.0, 18.666666666666668)","(2.2, 2.48, 2.4509090909090907)","(91.0, 190.0, 183.33333333333334)","(51.0, 140.0, 118.46153846153847)","(2.9, 3.55, 3.5363636363636366)","(3.8, 4.9, 4.827272727272727)"
09-01-2023 17:40:26.458923,"(20.0, 34.0, 33.878787878787875)","(12.0, 20.0, 18.526315789473685)","(2.15, 2.46, 2.432857142857143)","(91.0, 190.0, 183.33333333333334)","(51.0, 140.0, 108.88888888888889)","(2.9, 3.6, 3.55625)","(3.8, 4.9, 4.825)"
09-01-2023 17:40:27.595094,"(20.0, 34.0, 33.69230769230769)","(12.0, 20.0, 18.526315789473685)","(2.15, 2.44, 2.433913043478261)","(91.0, 190.0, 183.33333333333334)","(51.0, 140.0, 108.88888888888889)","(2.9, 3.6, 3.5947368421052635)","(3.8, 4.9, 4.780769230769231)"
09-01-2023 17:40:28.752185,"(20.0, 34.0, 33.69230769230769)","(12.0, 20.0, 18.526315789473685)","(2.15, 2.46, 2.4314285714285715)","(91.0, 190.0, 183.33333333333334)","(51.0, 140.0, 118.46153846153847)","(2.9, 3.6, 3.5954545454545457)","(3.8, 4.8, 4.780769230769231)"
09-01-2023 17:40:29.934897,"(20.0, 34.0, 33.294117647058826)","(12.0, 20.0, 18.46153846153846)","(2.15, 2.46, 2.4270588235294115)","(91.0, 190.0, 183.33333333333334)","(51.0, 140.0, 108.88888888888889)","(2.9, 3.6, 3.607142857142857)","(3.8, 4.8, 4.776190476190476)"
09-01-2023 17:40:31.068069,"(20.0, 32.0, 29.428571428571427)","(12.0, 20.0, 18.6)","(2.15, 2.44, 2.418461538461538)","(91.0, 190.0, 183.33333333333334)","(51.0, 140.0, 108.88888888888889)","(2.9, 3.65, 3.620967741935484)","(3.8, 4.8, 4.764)"
09-01-2023 17:40:32.245122,"(20.0, 32.0, 29.428571428571427)","(12.0, 20.0, 18.6)","(2.15, 2.42, 2.415)","(91.0, 190.0, 183.33333333333334)","(51.0, 140.0, 118.46153846153847)","(2.9, 3.65, 3.6285714285714286)","(3.8, 4.8, 4.757142857142857)"
09-01-2023 17:40:33.363832,"(20.0, 32.0, 29.428571428571427)","(12.0, 20.0, 18.6)","(2.15, 2.42, 2.4009722222222223)","(91.0, 190.0, 183.33333333333334)","(51.0, 140.0, 108.88888888888889)","(2.9, 3.65, 3.6285714285714286)","(3.8, 4.8, 4.842857142857143)"
09-01-2023 17:40:34.510454,"(20.0, 32.0, 29.428571428571427)","(12.0, 20.0, 18.6)","(2.15, 2.42, 2.401473684210526)","(91.0, 190.0, 178.57142857142856)","(51.0, 140.0, 104.28571428571429)","(2.9, 3.7, 3.6444444444444444)","(3.8, 4.9, 4.771428571428571)"
09-01-2023 17:40:35.625190,"(19.0, 32.0, 29.375)","(12.0, 20.0, 18.58823529411765)","(2.15, 2.42, 2.4024)","(91.0, 190.0, 178.57142857142856)","(51.0, 130.0, 103.0)","(2.9, 3.7, 3.656756756756757)","(3.8, 4.8, 4.733333333333333)"
09-01-2023 17:40:36.747967,"(19.0, 32.0, 30.894736842105264)","(12.0, 20.0, 18.58823529411765)","(2.15, 2.42, 2.402823529411765)","(91.0, 190.0, 178.57142857142856)","(51.0, 130.0, 103.0)","(2.9, 3.7, 3.6617647058823533)","(3.8, 4.8, 4.723076923076923)"
09-01-2023 17:40:37.891127,"(19.0, 32.0, 30.95)","(12.0, 21.0, 18.9)","(2.15, 2.42, 2.392962962962963)","(91.0, 190.0, 178.57142857142856)","(51.0, 130.0, 103.0)","(2.9, 3.7, 3.6750000000000003)","(3.8, 4.8, 4.76)"
09-01-2023 17:40:39.021957,"(19.0, 32.0, 30.95)","(12.0, 21.0, 18.676470588235293)","(2.15, 2.42, 2.392962962962963)","(91.0, 190.0, 178.57142857142856)","(51.0, 130.0, 102.72727272727273)","(2.9, 3.7, 3.6338709677419354)","(3.8, 4.8, 4.766666666666667)"
09-01-2023 17:40:40.182299,"(19.0, 30.0, 29.928571428571427)","(12.0, 20.0, 18.958333333333332)","(2.15, 2.42, 2.3895238095238094)","(91.0, 190.0, 178.57142857142856)","(51.0, 130.0, 102.72727272727273)","(2.9, 3.65, 3.684090909090909)","(3.8, 4.8, 4.825)"
09-01-2023 17:40:41.280640,"(19.0, 30.0, 29.9)","(12.0, 20.0, 18.958333333333332)","(2.15, 2.42, 2.3895238095238094)","(91.0, 190.0, 178.57142857142856)","(51.0, 130.0, 102.72727272727273)","(2.9, 3.7, 3.691666666666667)","(3.8, 4.9, 4.805263157894737)"
09-01-2023 17:40:42.386087,"(19.0, 30.0, 29.928571428571427)","(12.0, 20.0, 18.47222222222222)","(2.15, 2.42, 2.3895238095238094)","(91.0, 190.0, 178.57142857142856)","(51.0, 130.0, 102.0)","(2.9, 3.7, 3.6911764705882355)","(3.8, 4.9, 4.825)"
09-01-2023 17:40:43.496708,"(19.0, 32.0, 31.05263157894737)","(12.0, 20.0, 18.47222222222222)","(2.15, 2.42, 2.388627450980392)","(91.0, 190.0, 178.57142857142856)","(51.0, 120.0, 102.5)","(2.9, 3.7, 3.6911764705882355)","(3.8, 4.9, 4.825)"
09-01-2023 17:40:44.594325,"(19.0, 32.0, 31.05263157894737)","(12.0, 20.0, 18.47222222222222)","(2.15, 2.42, 2.388627450980392)","(91.0, 190.0, 178.57142857142856)","(51.0, 110.0, 101.25)","(2.9, 3.7, 3.7026315789473685)","(3.8, 4.9, 4.766666666666667)"
09-01-2023 17:40:45.737147,"(19.0, 32.0, 30.8)","(12.0, 20.0, 18.529411764705884)","(2.15, 2.42, 2.3919298245614034)","(91.0, 190.0, 178.57142857142856)","(51.0, 110.0, 102.5)","(2.9, 3.75, 3.7026315789473685)","(3.8, 4.8, 4.766666666666667)"
09-01-2023 17:40:46.876107,"(19.0, 32.0, 29.727272727272727)","(12.0, 20.0, 18.529411764705884)","(2.15, 2.42, 2.3919298245614034)","(91.0, 190.0, 178.57142857142856)","(51.0, 110.0, 102.5)","(2.9, 3.75, 3.7026315789473685)","(3.8, 4.8, 4.766666666666667)"
09-01-2023 17:40:48.026110,"(19.0, 32.0, 30.0)","(12.0, 20.0, 18.47222222222222)","(2.15, 2.42, 2.3827906976744186)","(91.0, 190.0, 178.57142857142856)","(51.0, 110.0, 99.28571428571429)","(2.9, 3.75, 3.7071428571428573)","(3.8, 4.8, 4.771428571428571)"
09-01-2023 17:40:49.164190,"(19.0, 32.0, 30.0)","(12.0, 20.0, 18.933333333333334)","(2.15, 2.42, 2.3899999999999997)","(91.0, 190.0, 178.57142857142856)","(51.0, 100.0, 99.44444444444444)","(2.9, 3.75, 3.7071428571428573)","(3.8, 4.8, 4.771428571428571)"
09-01-2023 17:40:50.328710,"(19.0, 32.0, 29.727272727272727)","(12.0, 20.0, 18.933333333333334)","(2.15, 2.4, 2.382285714285714)","(91.0, 190.0, 178.57142857142856)","(51.0, 100.0, 98.75)","(2.9, 3.75, 3.7576923076923077)","(3.8, 4.8, 4.771428571428571)"
09-01-2023 17:40:51.533988,"(19.0, 32.0, 29.727272727272727)","(12.0, 20.0, 18.933333333333334)","(2.15, 2.42, 2.3883636363636365)","(91.0, 190.0, 178.57142857142856)","(51.0, 100.0, 110.38461538461539)","(2.9, 3.8, 3.7416666666666667)","(3.8, 4.8, 4.7555555555555555)"
