,Wheel And Go,Fighting Boxer,Steal Your Style,Tyler Durden,Zipping James,Trenzalore,Mcivor Roxy
11-01-2023 12:31:17.874193,"(1.28, 1.44, 1.435472972972973)","(41.0, 110.0, 101.81818181818181)","(41.0, 100.0, 97.5)","(3.3, 4.2, 4.134108527131783)","(16.0, 32.0, 28.896551724137932)","(81.0, 210.0, 170.0)","(81.0, 210.0, 195.26315789473682)"
11-01-2023 12:31:19.006386,"(1.28, 1.44, 1.4332191780821917)","(41.0, 110.0, 101.81818181818181)","(41.0, 100.0, 87.5)","(3.3, 4.2, 4.038888888888889)","(16.0, 32.0, 28.5625)","(81.0, 210.0, 170.0)","(81.0, 210.0, 184.54545454545456)"
11-01-2023 12:31:20.215882,"(1.28, 1.47, 1.4625641025641025)","(41.0, 110.0, 98.0)","(41.0, 100.0, 87.5)","(3.3, 4.1, 4.0456521739130435)","(16.0, 32.0, 28.5625)","(81.0, 210.0, 170.0)","(81.0, 210.0, 177.33333333333334)"
11-01-2023 12:31:21.319784,"(1.28, 1.47, 1.4615151515151514)","(41.0, 110.0, 92.0)","(41.0, 100.0, 87.5)","(3.3, 4.1, 4.0456521739130435)","(16.0, 32.0, 28.515151515151516)","(81.0, 210.0, 203.84615384615387)","(81.0, 210.0, 179.375)"
11-01-2023 12:31:22.470263,"(1.28, 1.47, 1.4617647058823529)","(41.0, 110.0, 92.0)","(41.0, 100.0, 91.66666666666667)","(3.3, 4.1, 4.020161290322581)","(16.0, 32.0, 28.764705882352942)","(81.0, 210.0, 198.33333333333331)","(81.0, 210.0, 186.66666666666669)"
11-01-2023 12:31:23.601761,"(1.28, 1.47, 1.4614285714285713)","(41.0, 110.0, 101.81818181818181)","(41.0, 100.0, 87.5)","(3.3, 4.1, 4.026315789473684)","(16.0, 32.0, 29.424242424242426)","(81.0, 210.0, 198.33333333333331)","(81.0, 210.0, 186.66666666666669)"
11-01-2023 12:31:24.666190,"(1.28, 1.47, 1.4611242603550296)","(41.0, 110.0, 101.81818181818181)","(41.0, 100.0, 87.5)","(3.3, 4.1, 4.025433526011561)","(16.0, 32.0, 28.724137931034484)","(81.0, 210.0, 198.33333333333331)","(81.0, 210.0, 186.66666666666669)"
11-01-2023 12:31:25.751506,"(1.28, 1.45, 1.4491645569620253)","(41.0, 110.0, 101.42857142857143)","(41.0, 100.0, 87.5)","(3.3, 4.4, 4.3687845303867405)","(16.0, 32.0, 29.4)","(81.0, 210.0, 198.33333333333331)","(81.0, 210.0, 190.4)"
11-01-2023 12:31:26.876151,"(1.28, 1.45, 1.4468282828282828)","(41.0, 110.0, 92.0)","(41.0, 100.0, 87.5)","(3.3, 4.4, 4.372922252010724)","(16.0, 30.0, 29.18181818181818)","(81.0, 210.0, 204.54545454545453)","(81.0, 210.0, 190.4)"
11-01-2023 12:31:28.003607,"(1.28, 1.45, 1.444260485651214)","(41.0, 110.0, 97.14285714285714)","(41.0, 100.0, 87.5)","(3.3, 4.4, 4.377620396600567)","(16.0, 30.0, 29.18181818181818)","(81.0, 210.0, 205.3846153846154)","(81.0, 210.0, 189.58333333333331)"
11-01-2023 12:31:29.123577,"(1.28, 1.45, 1.444260485651214)","(41.0, 110.0, 92.0)","(41.0, 100.0, 87.5)","(3.3, 4.4, 4.376111111111111)","(16.0, 30.0, 29.142857142857142)","(81.0, 210.0, 205.3846153846154)","(81.0, 210.0, 193.10344827586206)"
11-01-2023 12:31:30.241164,"(1.28, 1.45, 1.4436326530612245)","(41.0, 110.0, 101.42857142857143)","(41.0, 100.0, 87.5)","(3.3, 4.4, 4.378962536023055)","(16.0, 30.0, 28.666666666666668)","(81.0, 210.0, 205.3846153846154)","(81.0, 210.0, 193.66666666666669)"
11-01-2023 12:31:31.354406,"(1.28, 1.43, 1.4205705705705705)","(41.0, 110.0, 101.81818181818181)","(41.0, 100.0, 87.5)","(3.3, 4.5, 4.454205607476636)","(16.0, 30.0, 28.666666666666668)","(81.0, 210.0, 205.3846153846154)","(81.0, 210.0, 196.0)"
11-01-2023 12:31:32.449728,"(1.28, 1.42, 1.4169426751592356)","(41.0, 110.0, 101.81818181818181)","(41.0, 100.0, 87.5)","(3.3, 4.5, 4.469767441860466)","(16.0, 30.0, 28.263157894736842)","(81.0, 210.0, 205.3846153846154)","(81.0, 210.0, 193.10344827586206)"
11-01-2023 12:31:33.701463,"(1.28, 1.42, 1.4155665024630542)","(41.0, 110.0, 98.0)","(41.0, 100.0, 98.42105263157895)","(3.3, 4.5, 4.437333333333333)","(16.0, 30.0, 28.41176470588235)","(81.0, 210.0, 205.3846153846154)","(81.0, 210.0, 193.10344827586206)"
11-01-2023 12:31:34.862946,"(1.28, 1.42, 1.4155897435897435)","(41.0, 110.0, 98.0)","(41.0, 100.0, 98.75)","(3.3, 4.5, 4.460352422907489)","(16.0, 30.0, 27.833333333333332)","(81.0, 210.0, 205.3846153846154)","(81.0, 210.0, 194.6875)"
11-01-2023 12:31:36.094797,"(1.28, 1.42, 1.4184713375796179)","(41.0, 110.0, 97.14285714285714)","(41.0, 100.0, 98.92857142857143)","(3.3, 4.5, 4.421052631578948)","(16.0, 30.0, 29.071428571428573)","(81.0, 210.0, 205.3846153846154)","(81.0, 210.0, 193.66666666666669)"
11-01-2023 12:31:37.410793,"(1.28, 1.42, 1.4162130177514791)","(41.0, 110.0, 101.42857142857143)","(41.0, 100.0, 98.92857142857143)","(3.3, 4.5, 4.410619469026549)","(16.0, 30.0, 28.2)","(81.0, 210.0, 205.3846153846154)","(81.0, 210.0, 165.0)"
11-01-2023 12:31:38.671705,"(1.28, 1.42, 1.4146153846153846)","(41.0, 110.0, 101.81818181818181)","(41.0, 100.0, 85.29411764705883)","(3.3, 4.5, 4.157340720221606)","(16.0, 30.0, 29.866666666666667)","(81.0, 210.0, 190.0)","(81.0, 210.0, 156.66666666666666)"
11-01-2023 12:31:39.950674,"(1.28, 1.43, 1.4264748201438848)","(41.0, 110.0, 97.5)","(41.0, 110.0, 88.57142857142857)","(3.3, 4.2, 4.194202898550725)","(16.0, 30.0, 29.807692307692307)","(81.0, 220.0, 188.5)","(81.0, 210.0, 162.0)"
11-01-2023 12:31:41.046427,"(1.28, 1.44, 1.4240947546531302)","(41.0, 110.0, 97.5)","(41.0, 110.0, 88.57142857142857)","(3.3, 4.2, 4.194202898550725)","(16.0, 32.0, 29.31578947368421)","(81.0, 220.0, 190.0)","(81.0, 210.0, 160.0)"
11-01-2023 12:31:42.178285,"(1.28, 1.44, 1.4246056782334384)","(41.0, 110.0, 100.0)","(41.0, 110.0, 98.18181818181819)","(3.3, 4.3, 4.293233082706767)","(16.0, 32.0, 29.75)","(81.0, 220.0, 167.14285714285714)","(81.0, 210.0, 160.0)"
11-01-2023 12:31:43.311520,"(1.28, 1.43, 1.425284090909091)","(41.0, 110.0, 100.0)","(41.0, 100.0, 98.18181818181819)","(3.3, 4.3, 4.283783783783783)","(16.0, 32.0, 30.571428571428573)","(81.0, 210.0, 130.0)","(81.0, 210.0, 190.55555555555554)"
11-01-2023 12:31:44.480824,"(1.28, 1.43, 1.4252791878172588)","(41.0, 110.0, 94.0)","(41.0, 100.0, 98.18181818181819)","(3.3, 4.3, 4.282119205298013)","(16.0, 32.0, 30.571428571428573)","(81.0, 200.0, 130.0)","(81.0, 210.0, 184.54545454545456)"
11-01-2023 12:31:45.742940,"(1.28, 1.43, 1.4277777777777778)","(41.0, 110.0, 94.0)","(41.0, 100.0, 95.0)","(3.3, 4.3, 4.269230769230769)","(16.0, 32.0, 30.32)","(81.0, 200.0, 128.75)","(81.0, 210.0, 131.42857142857142)"
11-01-2023 12:31:46.994279,"(1.28, 1.43, 1.4271830985915492)","(41.0, 110.0, 95.0)","(41.0, 100.0, 90.0)","(3.3, 4.3, 4.268508287292818)","(16.0, 32.0, 30.375)","(81.0, 190.0, 125.83333333333333)","(81.0, 140.0, 130.83333333333334)"
11-01-2023 12:31:48.146234,"(1.28, 1.44, 1.430082135523614)","(41.0, 110.0, 94.0)","(41.0, 100.0, 94.56521739130434)","(3.3, 4.3, 4.26831955922865)","(16.0, 32.0, 30.153846153846153)","(81.0, 190.0, 140.0)","(81.0, 140.0, 130.83333333333334)"
11-01-2023 12:31:49.351875,"(1.28, 1.43, 1.4298692810457516)","(41.0, 110.0, 94.0)","(41.0, 100.0, 90.78947368421052)","(3.3, 4.3, 4.280530973451327)","(16.0, 32.0, 30.941176470588236)","(81.0, 180.0, 130.0)","(81.0, 140.0, 131.25)"
11-01-2023 12:31:50.520190,"(1.28, 1.43, 1.4281930693069307)","(41.0, 110.0, 94.0)","(41.0, 95.0, 90.78947368421052)","(3.3, 4.3, 4.280530973451327)","(17.0, 32.0, 31.23076923076923)","(81.0, 170.0, 126.25)","(81.0, 140.0, 130.83333333333334)"
11-01-2023 12:31:51.570259,"(1.28, 1.43, 1.4283223684210526)","(41.0, 110.0, 93.33333333333333)","(41.0, 95.0, 87.5)","(3.3, 4.3, 4.280792682926829)","(17.0, 32.0, 31.0)","(81.0, 170.0, 143.75)","(81.0, 140.0, 131.42857142857142)"
11-01-2023 12:31:52.647919,"(1.28, 1.43, 1.4284210526315788)","(41.0, 110.0, 93.33333333333333)","(41.0, 90.0, 84.64285714285714)","(3.3, 4.3, 4.279742765273312)","(17.0, 32.0, 31.0)","(81.0, 170.0, 143.75)","(81.0, 140.0, 131.42857142857142)"
11-01-2023 12:31:53.821189,"(1.28, 1.44, 1.4307531380753138)","(41.0, 100.0, 95.71428571428571)","(41.0, 90.0, 84.31818181818181)","(3.3, 4.3, 4.28018018018018)","(17.0, 32.0, 30.857142857142858)","(81.0, 170.0, 140.0)","(81.0, 140.0, 131.42857142857142)"
11-01-2023 12:31:54.955469,"(1.28, 1.44, 1.4306183368869936)","(41.0, 90.0, 85.0)","(41.0, 85.0, 83.125)","(3.3, 4.3, 4.392424242424243)","(17.0, 32.0, 31.23076923076923)","(81.0, 170.0, 142.0)","(81.0, 140.0, 133.84615384615384)"
11-01-2023 12:31:56.017808,"(1.28, 1.43, 1.4204964539007092)","(41.0, 90.0, 83.57142857142857)","(41.0, 85.0, 82.77777777777777)","(3.3, 4.4, 4.390140845070423)","(17.0, 32.0, 30.08)","(81.0, 170.0, 142.0)","(81.0, 140.0, 133.84615384615384)"
11-01-2023 12:31:56.974760,"(1.28, 1.43, 1.4204375)","(41.0, 90.0, 83.57142857142857)","(41.0, 85.0, 82.77777777777777)","(3.3, 4.4, 4.390140845070423)","(17.0, 32.0, 30.105263157894736)","(81.0, 170.0, 142.0)","(81.0, 140.0, 133.84615384615384)"
11-01-2023 12:31:57.975391,"(1.28, 1.43, 1.4185171102661596)","(41.0, 90.0, 84.0)","(41.0, 85.0, 82.77777777777777)","(3.3, 4.5, 4.4)","(17.0, 32.0, 29.825)","(81.0, 170.0, 138.1818181818182)","(81.0, 140.0, 128.57142857142858)"
11-01-2023 12:31:59.168819,"(1.28, 1.43, 1.4224929971988796)","(41.0, 90.0, 84.0)","(41.0, 95.0, 93.91304347826087)","(3.3, 4.4, 4.379166666666667)","(17.0, 32.0, 29.928571428571427)","(81.0, 170.0, 138.1818181818182)","(71.0, 140.0, 132.72727272727272)"
11-01-2023 12:32:00.315729,"(1.28, 1.43, 1.4198484848484847)","(41.0, 90.0, 84.0)","(41.0, 95.0, 86.84210526315789)","(3.3, 4.4, 4.351020408163265)","(17.0, 32.0, 29.636363636363637)","(81.0, 170.0, 128.66666666666666)","(71.0, 140.0, 127.0)"
11-01-2023 12:32:01.462067,"(1.28, 1.43, 1.4237716262975777)","(41.0, 90.0, 84.375)","(41.0, 90.0, 86.92307692307692)","(3.3, 4.4, 4.3428571428571425)","(17.0, 32.0, 28.52173913043478)","(81.0, 150.0, 131.1764705882353)","(71.0, 130.0, 128.29268292682926)"
11-01-2023 12:32:02.612022,"(1.28, 1.44, 1.4344166666666667)","(41.0, 90.0, 84.375)","(41.0, 90.0, 86.92307692307692)","(3.3, 4.4, 4.352941176470589)","(17.0, 32.0, 27.6)","(81.0, 150.0, 131.05263157894737)","(71.0, 130.0, 128.29268292682926)"
11-01-2023 12:32:03.721373,"(1.28, 1.44, 1.4345887445887446)","(41.0, 90.0, 84.70588235294117)","(41.0, 90.0, 86.92307692307692)","(3.3, 4.4, 4.355555555555556)","(17.0, 28.0, 27.666666666666668)","(81.0, 150.0, 132.0)","(71.0, 130.0, 128.29268292682926)"
11-01-2023 12:32:04.769885,"(1.28, 1.44, 1.4346581196581196)","(41.0, 90.0, 84.0)","(41.0, 85.0, 84.55882352941177)","(3.3, 4.4, 4.353846153846154)","(17.0, 28.0, 27.058823529411764)","(81.0, 150.0, 132.0)","(71.0, 130.0, 128.44444444444446)"
11-01-2023 12:32:05.744827,"(1.28, 1.44, 1.4345295404814005)","(41.0, 90.0, 84.0)","(41.0, 85.0, 84.53125)","(3.3, 4.4, 4.353846153846154)","(17.0, 28.0, 27.058823529411764)","(81.0, 150.0, 132.0)","(71.0, 130.0, 128.44444444444446)"
11-01-2023 12:32:06.852420,"(1.28, 1.45, 1.4443850267379679)","(41.0, 90.0, 84.375)","(41.0, 85.0, 84.53125)","(3.3, 4.4, 4.36)","(17.0, 28.0, 26.083333333333332)","(81.0, 150.0, 132.0)","(71.0, 130.0, 128.44444444444446)"
11-01-2023 12:32:07.901370,"(1.28, 1.45, 1.4450375939849625)","(41.0, 90.0, 84.375)","(41.0, 85.0, 84.55882352941177)","(3.3, 4.4, 4.345)","(17.0, 27.0, 26.0)","(81.0, 150.0, 135.0)","(71.0, 130.0, 122.22222222222223)"
11-01-2023 12:32:09.002034,"(1.28, 1.45, 1.4419318181818181)","(41.0, 90.0, 83.07692307692308)","(41.0, 85.0, 84.55882352941177)","(3.3, 4.4, 4.345)","(17.0, 27.0, 26.11111111111111)","(81.0, 150.0, 128.57142857142858)","(71.0, 130.0, 122.22222222222223)"
11-01-2023 12:32:09.989990,"(1.28, 1.45, 1.4427999999999999)","(41.0, 90.0, 83.07692307692308)","(41.0, 85.0, 84.55882352941177)","(3.3, 4.4, 4.3428571428571425)","(17.0, 27.0, 26.0)","(81.0, 140.0, 125.88235294117646)","(71.0, 130.0, 122.22222222222223)"
11-01-2023 12:32:11.002694,"(1.28, 1.45, 1.4445454545454546)","(41.0, 90.0, 83.07692307692308)","(41.0, 85.0, 84.55882352941177)","(3.3, 4.4, 4.354166666666667)","(17.0, 27.0, 25.952380952380953)","(81.0, 140.0, 125.88235294117646)","(71.0, 130.0, 106.66666666666667)"
11-01-2023 12:32:11.989916,"(1.28, 1.44, 1.4398441558441557)","(41.0, 90.0, 83.07692307692308)","(41.0, 85.0, 84.54545454545455)","(3.3, 4.4, 4.354166666666667)","(17.0, 27.0, 25.0)","(81.0, 140.0, 115.33333333333333)","(71.0, 130.0, 103.52941176470588)"
11-01-2023 12:32:13.026845,"(1.28, 1.45, 1.4447457627118643)","(41.0, 90.0, 77.36842105263158)","(41.0, 85.0, 77.27272727272727)","(3.3, 4.4, 4.415355805243445)","(17.0, 25.0, 24.473684210526315)","(81.0, 130.0, 114.24242424242425)","(71.0, 130.0, 103.52941176470588)"
11-01-2023 12:32:14.048034,"(1.28, 1.45, 1.4466666666666665)","(41.0, 90.0, 77.36842105263158)","(41.0, 90.0, 76.19718309859155)","(3.3, 4.5, 4.4137546468401485)","(17.0, 25.0, 24.17241379310345)","(81.0, 130.0, 113.75)","(71.0, 130.0, 107.5)"
11-01-2023 12:32:15.101569,"(1.28, 1.45, 1.448041237113402)","(41.0, 90.0, 77.36842105263158)","(41.0, 90.0, 76.38888888888889)","(3.4, 4.5, 4.4137546468401485)","(17.0, 25.0, 24.17241379310345)","(71.0, 130.0, 113.75)","(71.0, 130.0, 107.5)"
11-01-2023 12:32:16.185185,"(1.28, 1.45, 1.4483035714285715)","(41.0, 90.0, 77.36842105263158)","(41.0, 90.0, 76.38888888888889)","(3.4, 4.5, 4.4147058823529415)","(17.0, 25.0, 23.85)","(71.0, 130.0, 112.66666666666667)","(71.0, 130.0, 107.5)"
11-01-2023 12:32:17.182876,"(1.28, 1.47, 1.464391143911439)","(41.0, 90.0, 77.36842105263158)","(41.0, 90.0, 76.38888888888889)","(3.4, 4.4, 4.387878787878789)","(17.0, 25.0, 23.0)","(71.0, 130.0, 112.66666666666667)","(71.0, 130.0, 107.5)"
11-01-2023 12:32:18.095132,"(1.28, 1.47, 1.466878612716763)","(41.0, 90.0, 77.36842105263158)","(41.0, 90.0, 76.38888888888889)","(3.4, 4.4, 4.37752808988764)","(17.0, 23.0, 22.533333333333335)","(71.0, 130.0, 112.66666666666667)","(71.0, 130.0, 107.5)"
11-01-2023 12:32:19.224738,"(1.28, 1.47, 1.4635238095238094)","(41.0, 90.0, 77.36842105263158)","(41.0, 90.0, 76.19718309859155)","(3.4, 4.4, 4.3878980891719745)","(17.0, 23.0, 22.666666666666668)","(71.0, 130.0, 112.22222222222223)","(71.0, 130.0, 103.52941176470588)"
11-01-2023 12:32:20.408759,"(1.28, 1.47, 1.4634615384615384)","(41.0, 90.0, 77.02702702702703)","(41.0, 90.0, 76.19718309859155)","(3.4, 4.4, 4.387341772151899)","(17.0, 24.0, 22.571428571428573)","(71.0, 130.0, 112.22222222222223)","(71.0, 130.0, 103.52941176470588)"
11-01-2023 12:32:21.514332,"(1.28, 1.47, 1.464380165289256)","(41.0, 90.0, 77.02702702702703)","(41.0, 90.0, 77.58620689655173)","(3.4, 4.4, 4.384146341463415)","(17.0, 24.0, 22.90909090909091)","(71.0, 130.0, 112.22222222222223)","(71.0, 130.0, 107.5)"
11-01-2023 12:32:22.880553,"(1.28, 1.47, 1.4641732283464566)","(41.0, 90.0, 77.02702702702703)","(41.0, 80.0, 71.92307692307692)","(3.4, 4.4, 4.384662576687117)","(17.0, 23.0, 22.90909090909091)","(71.0, 130.0, 112.22222222222223)","(71.0, 130.0, 107.5)"
11-01-2023 12:32:24.163228,"(1.28, 1.47, 1.4643939393939394)","(41.0, 90.0, 77.02702702702703)","(41.0, 80.0, 73.82352941176471)","(3.4, 4.4, 4.377124183006536)","(17.0, 23.0, 22.58823529411765)","(71.0, 130.0, 105.38461538461539)","(71.0, 130.0, 107.5)"
11-01-2023 12:32:25.289084,"(1.28, 1.47, 1.4643939393939394)","(41.0, 90.0, 77.02702702702703)","(41.0, 80.0, 73.82352941176471)","(3.4, 4.4, 4.377124183006536)","(17.0, 23.0, 22.5)","(71.0, 130.0, 105.38461538461539)","(71.0, 130.0, 103.52941176470588)"
11-01-2023 12:32:26.457658,"(1.28, 1.49, 1.482895752895753)","(41.0, 90.0, 79.6774193548387)","(41.0, 80.0, 73.4375)","(3.4, 4.4, 4.364161849710983)","(17.0, 23.0, 22.23076923076923)","(71.0, 130.0, 105.38461538461539)","(71.0, 130.0, 114.0909090909091)"
11-01-2023 12:32:27.570178,"(1.28, 1.49, 1.4848387096774194)","(41.0, 85.0, 82.08333333333333)","(41.0, 80.0, 73.4375)","(3.4, 4.4, 4.3617283950617285)","(17.0, 23.0, 22.23076923076923)","(71.0, 130.0, 97.85714285714286)","(71.0, 130.0, 119.28571428571428)"
11-01-2023 12:32:28.656828,"(1.28, 1.49, 1.4841066666666667)","(41.0, 80.0, 78.05555555555556)","(41.0, 80.0, 73.82352941176471)","(3.4, 4.4, 4.362111801242236)","(17.0, 23.0, 22.1875)","(71.0, 100.0, 91.81818181818181)","(71.0, 130.0, 119.28571428571428)"
11-01-2023 12:32:29.722921,"(1.28, 1.49, 1.4770112657388998)","(41.0, 80.0, 79.0625)","(41.0, 80.0, 73.82352941176471)","(3.4, 4.4, 4.362111801242236)","(17.0, 23.0, 22.65)","(71.0, 100.0, 89.16666666666667)","(71.0, 130.0, 119.28571428571428)"
11-01-2023 12:32:30.812499,"(1.28, 1.47, 1.4679166666666665)","(41.0, 80.0, 79.0625)","(41.0, 80.0, 73.82352941176471)","(3.4, 4.4, 4.353614457831325)","(17.0, 23.0, 23.238095238095237)","(71.0, 95.0, 88.33333333333333)","(71.0, 130.0, 119.11111111111111)"
11-01-2023 12:32:31.801332,"(1.28, 1.46, 1.4536996336996337)","(41.0, 80.0, 79.23076923076923)","(41.0, 80.0, 73.4375)","(3.4, 4.4, 4.39622641509434)","(17.0, 24.0, 23.5)","(71.0, 95.0, 85.9090909090909)","(71.0, 130.0, 119.11111111111111)"
11-01-2023 12:32:32.790531,"(1.28, 1.46, 1.453509433962264)","(41.0, 80.0, 79.23076923076923)","(41.0, 80.0, 73.4375)","(3.4, 4.4, 4.39622641509434)","(17.0, 24.0, 23.176470588235293)","(71.0, 95.0, 85.9090909090909)","(71.0, 130.0, 119.11111111111111)"
11-01-2023 12:32:33.880275,"(1.28, 1.45, 1.4464955357142857)","(41.0, 80.0, 79.23076923076923)","(41.0, 80.0, 73.4375)","(3.4, 4.5, 4.459433962264151)","(17.0, 24.0, 23.25)","(71.0, 95.0, 85.9090909090909)","(71.0, 130.0, 119.11111111111111)"
11-01-2023 12:32:34.915400,"(1.28, 1.45, 1.4460552763819094)","(41.0, 80.0, 79.23076923076923)","(41.0, 80.0, 73.4375)","(3.4, 4.5, 4.4437500000000005)","(17.0, 24.0, 23.257142857142856)","(71.0, 95.0, 97.0)","(71.0, 130.0, 119.11111111111111)"
11-01-2023 12:32:36.035268,"(1.28, 1.45, 1.447479674796748)","(41.0, 80.0, 79.23076923076923)","(41.0, 80.0, 68.33333333333333)","(3.4, 4.5, 4.438888888888889)","(17.0, 24.0, 23.21212121212121)","(71.0, 100.0, 96.11111111111111)","(71.0, 130.0, 119.11111111111111)"
11-01-2023 12:32:37.169300,"(1.28, 1.45, 1.4477037037037037)","(41.0, 80.0, 79.23076923076923)","(41.0, 80.0, 68.33333333333333)","(3.4, 4.5, 4.533333333333333)","(17.0, 24.0, 23.733333333333334)","(71.0, 100.0, 92.5)","(71.0, 130.0, 121.46341463414635)"
11-01-2023 12:32:38.307483,"(1.28, 1.44, 1.4327472527472527)","(41.0, 90.0, 79.25925925925927)","(41.0, 85.0, 71.66666666666667)","(3.4, 4.6, 4.536764705882353)","(17.0, 25.0, 23.666666666666668)","(71.0, 100.0, 97.23404255319149)","(71.0, 130.0, 121.46341463414635)"
11-01-2023 12:32:39.472779,"(1.28, 1.44, 1.4318587360594794)","(41.0, 90.0, 76.25)","(41.0, 85.0, 77.0)","(3.4, 4.6, 4.537878787878788)","(17.0, 25.0, 23.583333333333332)","(71.0, 130.0, 86.0)","(71.0, 130.0, 121.46341463414635)"
11-01-2023 12:32:40.585568,"(1.28, 1.44, 1.4276021798365122)","(41.0, 90.0, 76.25)","(41.0, 85.0, 77.0)","(3.4, 4.6, 4.537878787878788)","(17.0, 24.0, 23.2)","(71.0, 130.0, 101.91489361702128)","(71.0, 130.0, 121.46341463414635)"
11-01-2023 12:32:41.630113,"(1.28, 1.44, 1.4257980456026058)","(41.0, 90.0, 76.25)","(41.0, 85.0, 77.0)","(3.4, 4.6, 4.553846153846154)","(17.0, 25.0, 24.1)","(71.0, 130.0, 101.91489361702128)","(71.0, 130.0, 121.46341463414635)"
11-01-2023 12:32:42.677894,"(1.28, 1.44, 1.4262456140350876)","(41.0, 90.0, 76.62162162162163)","(41.0, 85.0, 77.0)","(3.4, 4.6, 4.553846153846154)","(17.0, 25.0, 24.1)","(51.0, 130.0, 102.3076923076923)","(71.0, 130.0, 110.0)"
11-01-2023 12:32:43.798143,"(1.28, 1.44, 1.4304357298474946)","(41.0, 90.0, 76.62162162162163)","(41.0, 85.0, 80.55555555555556)","(3.4, 4.6, 4.5964912280701755)","(17.0, 25.0, 24.375)","(51.0, 130.0, 93.07692307692308)","(71.0, 130.0, 110.0)"
11-01-2023 12:32:44.965120,"(1.28, 1.43, 1.427196261682243)","(41.0, 90.0, 76.62162162162163)","(41.0, 85.0, 80.55555555555556)","(3.4, 4.6, 4.62)","(17.0, 25.0, 24.393939393939394)","(51.0, 130.0, 93.42857142857143)","(71.0, 130.0, 110.0)"
11-01-2023 12:32:46.434625,"(1.28, 1.43, 1.4254335260115607)","(41.0, 90.0, 76.62162162162163)","(41.0, 85.0, 79.0)","(3.4, 4.7, 4.629032258064516)","(17.0, 25.0, 24.27777777777778)","(51.0, 130.0, 93.42857142857143)","(71.0, 130.0, 110.0)"
11-01-2023 12:32:48.027661,"(1.28, 1.43, 1.4277372262773722)","(41.0, 90.0, 77.92682926829268)","(41.0, 80.0, 76.66666666666667)","(3.4, 4.7, 4.6069767441860465)","(17.0, 25.0, 24.25925925925926)","(51.0, 130.0, 93.42857142857143)","(71.0, 130.0, 118.88888888888889)"
11-01-2023 12:32:49.174946,"(1.26, 1.44, 1.4277372262773722)","(41.0, 90.0, 77.92682926829268)","(41.0, 80.0, 76.66666666666667)","(3.5, 4.7, 4.609999999999999)","(17.0, 25.0, 24.35483870967742)","(51.0, 130.0, 93.42857142857143)","(71.0, 130.0, 118.88888888888889)"
11-01-2023 12:32:50.436162,"(1.26, 1.44, 1.438223350253807)","(41.0, 90.0, 77.55319148936171)","(41.0, 80.0, 72.0)","(3.5, 4.7, 4.546428571428571)","(17.0, 25.0, 24.25925925925926)","(51.0, 130.0, 86.36363636363636)","(71.0, 130.0, 118.88888888888889)"
11-01-2023 12:32:51.808647,"(1.26, 1.44, 1.438223350253807)","(41.0, 90.0, 77.55319148936171)","(41.0, 80.0, 74.28571428571429)","(3.5, 4.6, 4.546428571428571)","(17.0, 25.0, 24.35483870967742)","(51.0, 130.0, 86.36363636363636)","(71.0, 130.0, 118.88888888888889)"
11-01-2023 12:32:53.179309,"(1.26, 1.44, 1.4380790960451977)","(41.0, 90.0, 77.55319148936171)","(41.0, 80.0, 74.28571428571429)","(3.5, 4.6, 4.546987951807229)","(17.0, 25.0, 24.35483870967742)","(51.0, 130.0, 86.36363636363636)","(71.0, 130.0, 118.88888888888889)"
11-01-2023 12:32:54.360150,"(1.26, 1.44, 1.4380790960451977)","(41.0, 90.0, 77.55319148936171)","(41.0, 80.0, 74.28571428571429)","(3.5, 4.6, 4.49281045751634)","(17.0, 25.0, 24.083333333333332)","(51.0, 130.0, 86.36363636363636)","(71.0, 130.0, 118.88888888888889)"
11-01-2023 12:32:55.442764,"(1.26, 1.44, 1.438110831234257)","(41.0, 90.0, 77.55319148936171)","(41.0, 80.0, 74.28571428571429)","(3.5, 4.5, 4.491612903225806)","(17.0, 25.0, 24.083333333333332)","(51.0, 130.0, 86.36363636363636)","(71.0, 130.0, 118.88888888888889)"
11-01-2023 12:32:56.672811,"(1.26, 1.44, 1.438787061994609)","(41.0, 90.0, 77.72727272727273)","(41.0, 80.0, 72.22222222222223)","(3.5, 4.5, 4.460714285714285)","(17.0, 25.0, 24.083333333333332)","(51.0, 130.0, 86.36363636363636)","(71.0, 130.0, 118.88888888888889)"
11-01-2023 12:32:57.751404,"(1.26, 1.44, 1.4389631336405528)","(41.0, 90.0, 77.72727272727273)","(41.0, 80.0, 73.86363636363636)","(3.5, 4.5, 4.475)","(17.0, 25.0, 23.607142857142858)","(51.0, 130.0, 86.60714285714286)","(71.0, 130.0, 123.18181818181819)"
11-01-2023 12:32:58.961798,"(1.26, 1.45, 1.4527699530516431)","(41.0, 90.0, 78.42857142857143)","(41.0, 80.0, 78.92857142857143)","(3.5, 4.6, 4.35)","(17.0, 24.0, 23.77777777777778)","(51.0, 130.0, 86.95652173913044)","(71.0, 130.0, 137.64705882352942)"
11-01-2023 12:33:00.055541,"(1.26, 1.46, 1.4527699530516431)","(41.0, 90.0, 78.42857142857143)","(41.0, 80.0, 78.92857142857143)","(3.5, 4.4, 4.373611111111111)","(17.0, 24.0, 23.77777777777778)","(51.0, 130.0, 86.95652173913044)","(71.0, 140.0, 153.33333333333334)"
