,Akatino,Moenave,Breton,Dollar Dollar,Commanders Watch,Divine Purpose,Craiglea Agena
10-01-2023 14:54:04.134885,"(7.0, 8.2, 8.158762886597938)","(11.0, 13.5, 13.467479674796747)","(26.0, 34.0, 32.064516129032256)","(10.0, 14.0, 13.876865671641792)","(101.0, 260.0, 234.21052631578948)","(1.45, 1.6, 1.5917317073170731)","(12.0, 15.0, 14.827731092436975)"
10-01-2023 14:54:05.288450,"(7.0, 8.2, 8.190123456790122)","(11.0, 13.5, 13.441176470588236)","(26.0, 34.0, 32.06666666666667)","(10.0, 14.0, 13.8796992481203)","(101.0, 270.0, 242.0)","(1.45, 1.6, 1.5836024844720498)","(12.0, 15.0, 14.886138613861386)"
10-01-2023 14:54:06.472896,"(7.0, 8.4, 8.24931506849315)","(11.0, 13.5, 13.420454545454545)","(26.0, 34.0, 32.55555555555556)","(10.0, 14.0, 13.859504132231406)","(101.0, 260.0, 242.0)","(1.45, 1.59, 1.587068493150685)","(12.0, 15.0, 15.060344827586206)"
10-01-2023 14:54:07.620691,"(7.0, 8.4, 8.2525)","(11.0, 13.5, 13.420454545454545)","(26.0, 34.0, 31.73913043478261)","(10.0, 14.0, 13.859504132231406)","(101.0, 260.0, 245.0)","(1.45, 1.59, 1.5863209876543212)","(12.0, 15.5, 15.067796610169491)"
10-01-2023 14:54:08.640133,"(7.0, 8.4, 8.2525)","(11.0, 13.5, 13.224719101123595)","(26.0, 34.0, 31.73913043478261)","(10.0, 14.0, 13.859504132231406)","(101.0, 260.0, 242.0)","(1.45, 1.59, 1.5863209876543212)","(12.0, 15.5, 15.067796610169491)"
10-01-2023 14:54:09.710263,"(7.0, 8.4, 8.245714285714286)","(11.0, 13.5, 13.224719101123595)","(21.0, 34.0, 31.632653061224488)","(10.0, 14.0, 13.857142857142858)","(101.0, 260.0, 234.21052631578948)","(1.45, 1.59, 1.5863209876543212)","(12.0, 15.5, 15.067226890756302)"
10-01-2023 14:54:10.789964,"(7.0, 8.4, 8.245714285714286)","(11.0, 13.5, 13.224719101123595)","(21.0, 34.0, 31.632653061224488)","(10.0, 14.0, 13.857142857142858)","(101.0, 270.0, 238.57142857142858)","(1.45, 1.59, 1.5860582010582012)","(12.0, 15.5, 15.067226890756302)"
10-01-2023 14:54:11.858152,"(7.0, 8.4, 8.233846153846153)","(11.0, 13.5, 13.224719101123595)","(21.0, 34.0, 31.632653061224488)","(10.0, 14.0, 13.838095238095239)","(101.0, 260.0, 236.66666666666669)","(1.45, 1.59, 1.585948051948052)","(12.0, 15.5, 14.966257668711657)"
10-01-2023 14:54:12.887750,"(7.0, 8.4, 8.234782608695651)","(11.0, 13.5, 13.224719101123595)","(26.0, 34.0, 31.632653061224488)","(10.0, 14.0, 13.838095238095239)","(101.0, 260.0, 236.66666666666669)","(1.45, 1.59, 1.585948051948052)","(12.0, 15.5, 14.966257668711657)"
10-01-2023 14:54:13.937075,"(7.0, 8.4, 8.258333333333333)","(11.0, 13.5, 13.221590909090908)","(26.0, 34.0, 31.632653061224488)","(10.0, 14.0, 13.838095238095239)","(101.0, 260.0, 236.66666666666669)","(1.45, 1.59, 1.5859791122715405)","(12.0, 15.5, 14.997109826589595)"
10-01-2023 14:54:14.972503,"(7.0, 8.4, 8.258333333333333)","(11.0, 13.5, 13.21195652173913)","(26.0, 34.0, 31.632653061224488)","(10.0, 14.0, 13.838095238095239)","(101.0, 260.0, 236.66666666666669)","(1.45, 1.59, 1.5859791122715405)","(12.0, 15.5, 14.997109826589595)"
10-01-2023 14:54:15.976786,"(7.0, 8.4, 8.258333333333333)","(11.0, 13.5, 13.21195652173913)","(21.0, 34.0, 31.632653061224488)","(10.0, 14.0, 13.838095238095239)","(101.0, 260.0, 236.66666666666669)","(1.45, 1.59, 1.5859791122715405)","(12.0, 15.5, 14.997109826589595)"
10-01-2023 14:54:17.003909,"(7.0, 8.4, 8.276363636363635)","(11.0, 13.5, 13.208791208791208)","(21.0, 34.0, 31.76923076923077)","(10.0, 14.0, 13.815217391304348)","(101.0, 260.0, 236.66666666666669)","(1.45, 1.59, 1.5854411764705882)","(12.0, 15.5, 14.982142857142858)"
10-01-2023 14:54:18.215167,"(7.0, 8.4, 8.276363636363635)","(11.0, 13.5, 13.208791208791208)","(21.0, 34.0, 31.632653061224488)","(10.0, 14.0, 13.759615384615385)","(101.0, 260.0, 234.73684210526315)","(1.45, 1.59, 1.5872549019607844)","(12.0, 15.5, 14.909090909090908)"
10-01-2023 14:54:19.587399,"(7.0, 8.4, 8.36)","(11.0, 13.5, 13.208791208791208)","(21.0, 34.0, 31.632653061224488)","(10.0, 14.0, 13.791666666666666)","(101.0, 260.0, 234.73684210526315)","(1.45, 1.59, 1.5870881226053641)","(12.0, 15.0, 14.836283185840708)"
10-01-2023 14:54:20.813362,"(7.0, 8.4, 8.30566037735849)","(11.0, 13.5, 13.208791208791208)","(21.0, 34.0, 31.73913043478261)","(10.0, 14.0, 13.791666666666666)","(101.0, 260.0, 230.83333333333334)","(1.45, 1.59, 1.5871428571428572)","(12.0, 15.0, 14.934782608695652)"
10-01-2023 14:54:22.018424,"(7.0, 8.4, 8.298245614035087)","(11.0, 13.5, 13.215909090909092)","(21.0, 34.0, 32.5)","(10.0, 14.0, 13.670157068062828)","(101.0, 260.0, 247.5)","(1.45, 1.59, 1.5867755991285404)","(12.0, 15.0, 14.945945945945946)"
10-01-2023 14:54:23.434826,"(7.0, 8.6, 8.458536585365854)","(11.0, 13.5, 13.215909090909092)","(21.0, 34.0, 32.30769230769231)","(10.0, 14.0, 13.431159420289855)","(101.0, 260.0, 238.125)","(1.45, 1.59, 1.5907198748043818)","(12.0, 15.0, 14.850877192982455)"
10-01-2023 14:54:24.677532,"(7.0, 8.6, 8.458536585365854)","(11.0, 13.5, 13.26027397260274)","(21.0, 34.0, 32.23529411764706)","(10.0, 13.5, 13.418604651162791)","(101.0, 260.0, 238.125)","(1.45, 1.6, 1.5857377049180328)","(12.0, 15.0, 14.850877192982455)"
10-01-2023 14:54:25.862091,"(7.0, 8.6, 8.46)","(11.0, 13.5, 13.224489795918368)","(21.0, 34.0, 32.23529411764706)","(10.0, 13.5, 13.418604651162791)","(101.0, 260.0, 238.125)","(1.45, 1.6, 1.5945085662759244)","(12.0, 15.0, 14.901574803149606)"
10-01-2023 14:54:26.946556,"(7.0, 8.6, 8.430769230769231)","(11.0, 13.5, 13.102941176470589)","(21.0, 34.0, 31.91304347826087)","(10.0, 13.5, 13.4251968503937)","(101.0, 260.0, 255.0)","(1.45, 1.6, 1.5949429323968394)","(12.0, 15.0, 14.901574803149606)"
10-01-2023 14:54:27.978635,"(7.0, 8.4, 8.348453608247423)","(11.0, 13.0, 12.957711442786069)","(21.0, 32.0, 31.91304347826087)","(10.0, 13.5, 13.408695652173913)","(101.0, 270.0, 245.0)","(1.45, 1.6, 1.5948579545454546)","(12.0, 15.0, 14.911290322580646)"
10-01-2023 14:54:29.043205,"(7.0, 8.4, 8.341860465116278)","(11.0, 13.0, 12.955729166666666)","(21.0, 34.0, 32.75)","(10.0, 13.5, 13.408695652173913)","(101.0, 270.0, 240.0)","(1.45, 1.6, 1.5948236415633938)","(12.0, 15.0, 14.985714285714286)"
10-01-2023 14:54:30.083213,"(7.0, 8.4, 8.3375)","(11.0, 13.0, 12.955729166666666)","(21.0, 34.0, 33.3)","(10.0, 13.5, 13.484536082474227)","(101.0, 260.0, 240.0)","(1.45, 1.6, 1.5880650406504067)","(12.0, 15.0, 14.985714285714286)"
10-01-2023 14:54:31.208534,"(7.0, 8.4, 8.357142857142858)","(11.0, 13.5, 13.083333333333334)","(21.0, 34.0, 33.529411764705884)","(10.0, 13.5, 13.486363636363636)","(101.0, 260.0, 248.57142857142858)","(1.45, 1.59, 1.586340909090909)","(12.0, 15.0, 14.987068965517242)"
10-01-2023 14:54:32.381741,"(7.0, 8.4, 8.340845070422535)","(11.0, 13.5, 13.076576576576576)","(21.0, 34.0, 33.529411764705884)","(10.0, 13.5, 13.485981308411215)","(101.0, 270.0, 242.85714285714286)","(1.45, 1.59, 1.5864977973568282)","(12.0, 15.0, 14.986956521739131)"
10-01-2023 14:54:33.454393,"(7.0, 8.4, 8.311111111111112)","(11.0, 13.5, 13.098290598290598)","(21.0, 34.0, 33.5)","(10.0, 13.5, 13.511764705882353)","(101.0, 260.0, 242.85714285714286)","(1.45, 1.59, 1.586280701754386)","(12.0, 15.0, 14.986956521739131)"
10-01-2023 14:54:34.542808,"(7.0, 8.4, 8.311111111111112)","(11.0, 13.5, 13.089147286821705)","(21.0, 34.0, 32.8)","(10.0, 14.0, 13.511764705882353)","(101.0, 260.0, 248.57142857142858)","(1.45, 1.59, 1.593899613899614)","(12.0, 15.0, 14.986956521739131)"
10-01-2023 14:54:35.751855,"(7.0, 8.2, 8.149999999999999)","(11.0, 13.0, 12.94378698224852)","(21.0, 34.0, 32.166666666666664)","(10.0, 14.0, 13.557971014492754)","(101.0, 270.0, 240.0)","(1.45, 1.6, 1.5929094827586208)","(12.0, 15.0, 14.942477876106194)"
10-01-2023 14:54:37.181795,"(7.0, 8.2, 8.188888888888888)","(11.0, 13.0, 12.944444444444445)","(21.0, 34.0, 32.20408163265306)","(10.0, 14.0, 13.557971014492754)","(101.0, 260.0, 240.0)","(1.45, 1.61, 1.598112449799197)","(12.0, 15.0, 14.942477876106194)"
10-01-2023 14:54:38.353858,"(7.0, 8.2, 8.188888888888888)","(11.0, 13.0, 12.959401709401709)","(21.0, 34.0, 31.804878048780488)","(10.0, 14.0, 13.657303370786517)","(101.0, 260.0, 242.0)","(1.45, 1.6, 1.6012925668253388)","(12.0, 15.0, 14.91304347826087)"
10-01-2023 14:54:39.601518,"(7.0, 8.6, 8.296)","(11.0, 13.0, 12.93)","(21.0, 32.0, 32.54545454545455)","(10.0, 14.0, 13.607142857142858)","(101.0, 260.0, 237.5)","(1.45, 1.61, 1.6017362329007367)","(12.0, 15.0, 14.904109589041095)"
10-01-2023 14:54:40.980647,"(7.0, 8.4, 8.25239852398524)","(11.0, 13.0, 13.066265060240964)","(21.0, 34.0, 32.529411764705884)","(10.0, 14.0, 13.690677966101696)","(101.0, 260.0, 237.5)","(1.45, 1.61, 1.6013123844731978)","(12.0, 15.0, 14.904109589041095)"
10-01-2023 14:54:42.295744,"(7.0, 8.4, 8.293562231759656)","(11.0, 13.5, 13.027272727272727)","(21.0, 34.0, 32.62068965517241)","(10.0, 14.0, 13.69915254237288)","(101.0, 260.0, 240.0)","(1.45, 1.61, 1.5973617846750727)","(12.0, 15.0, 14.882352941176471)"
10-01-2023 14:54:43.437370,"(7.0, 8.4, 8.24102564102564)","(11.0, 13.5, 13.027272727272727)","(21.0, 34.0, 33.354838709677416)","(10.0, 14.0, 13.69915254237288)","(101.0, 270.0, 237.5)","(1.45, 1.6, 1.5969835111542192)","(12.0, 15.0, 14.882352941176471)"
10-01-2023 14:54:44.631494,"(7.0, 8.6, 8.30566037735849)","(11.0, 13.5, 13.027272727272727)","(21.0, 34.0, 32.625)","(10.0, 14.0, 13.685840707964601)","(101.0, 260.0, 245.0)","(1.45, 1.6, 1.5973394495412845)","(12.0, 15.0, 14.885593220338983)"
10-01-2023 14:54:45.749392,"(7.0, 8.6, 8.328)","(11.0, 13.5, 13.027272727272727)","(21.0, 34.0, 32.625)","(10.0, 14.0, 13.685840707964601)","(101.0, 270.0, 240.0)","(1.45, 1.6, 1.5974106280193237)","(12.0, 15.0, 14.885593220338983)"
10-01-2023 14:54:46.827785,"(7.0, 8.6, 8.310344827586206)","(11.0, 13.5, 13.027272727272727)","(21.0, 34.0, 32.53333333333333)","(10.0, 14.0, 13.681034482758621)","(101.0, 260.0, 250.0)","(1.45, 1.6, 1.5954054054054054)","(12.0, 15.0, 14.885593220338983)"
10-01-2023 14:54:47.932479,"(7.0, 8.6, 8.374496644295302)","(11.0, 13.0, 12.919902912621358)","(21.0, 34.0, 32.440677966101696)","(10.0, 14.0, 13.681034482758621)","(101.0, 260.0, 247.77777777777777)","(1.45, 1.6, 1.5935519125683062)","(12.0, 15.0, 14.885593220338983)"
10-01-2023 14:54:49.175078,"(7.0, 8.6, 8.365034965034965)","(11.0, 13.0, 12.9175)","(21.0, 34.0, 33.04477611940298)","(10.0, 14.0, 13.809322033898304)","(101.0, 270.0, 246.0)","(1.45, 1.6, 1.5910968921389397)","(12.0, 15.0, 14.904255319148936)"
10-01-2023 14:54:50.375163,"(7.0, 8.6, 8.50677966101695)","(11.0, 13.0, 13.213235294117647)","(21.0, 34.0, 33.13846153846154)","(10.0, 14.0, 13.772388059701493)","(101.0, 270.0, 246.0)","(1.45, 1.6, 1.587587601078167)","(12.0, 15.0, 14.904255319148936)"
10-01-2023 14:54:51.552516,"(7.0, 8.6, 8.51206896551724)","(11.0, 13.5, 13.213235294117647)","(21.0, 34.0, 33.13846153846154)","(10.0, 14.0, 13.60897435897436)","(101.0, 270.0, 246.0)","(1.45, 1.59, 1.5865245478036176)","(12.0, 15.0, 14.904255319148936)"
10-01-2023 14:54:52.728784,"(7.0, 8.6, 8.507272727272728)","(11.0, 13.5, 13.35372340425532)","(21.0, 34.0, 33.08196721311475)","(10.0, 14.0, 13.496296296296297)","(101.0, 270.0, 246.0)","(1.45, 1.59, 1.5863424124513619)","(12.0, 15.0, 14.904255319148936)"
10-01-2023 14:54:53.850226,"(7.0, 8.6, 8.512820512820513)","(11.0, 13.5, 13.35372340425532)","(21.0, 34.0, 33.08196721311475)","(10.0, 13.5, 13.424050632911392)","(101.0, 270.0, 246.0)","(1.45, 1.59, 1.5871345029239767)","(12.0, 15.0, 14.904255319148936)"
10-01-2023 14:54:54.929542,"(7.0, 8.6, 8.597101449275362)","(11.0, 13.5, 13.352941176470589)","(21.0, 34.0, 33.08196721311475)","(10.0, 13.5, 13.494047619047619)","(101.0, 270.0, 246.0)","(1.45, 1.59, 1.5849290060851928)","(12.0, 15.0, 14.904255319148936)"
10-01-2023 14:54:56.065840,"(7.0, 8.6, 8.523636363636363)","(11.0, 13.5, 13.352941176470589)","(21.0, 32.0, 32.91428571428571)","(10.0, 13.5, 13.49112426035503)","(101.0, 270.0, 247.5)","(1.45, 1.59, 1.5865378151260505)","(12.0, 15.0, 14.91139240506329)"
10-01-2023 14:54:57.249686,"(7.0, 8.6, 8.5056)","(11.0, 13.5, 13.352941176470589)","(21.0, 36.0, 33.333333333333336)","(10.0, 13.5, 13.26706827309237)","(101.0, 270.0, 247.5)","(1.45, 1.59, 1.5869345238095238)","(12.0, 15.0, 14.914012738853502)"
10-01-2023 14:54:58.604202,"(7.0, 8.6, 8.546551724137931)","(11.0, 13.5, 13.354497354497354)","(21.0, 36.0, 33.333333333333336)","(10.0, 13.5, 13.277777777777779)","(101.0, 270.0, 247.5)","(1.45, 1.59, 1.586897590361446)","(12.0, 15.0, 14.914012738853502)"
10-01-2023 14:54:59.862958,"(7.0, 8.8, 8.612631578947369)","(11.0, 13.5, 13.354497354497354)","(21.0, 36.0, 33.43396226415094)","(10.0, 13.5, 13.252895752895753)","(101.0, 270.0, 247.5)","(1.45, 1.59, 1.586192236598891)","(12.0, 15.0, 14.914012738853502)"
10-01-2023 14:55:01.107545,"(7.0, 8.6, 8.523684210526316)","(11.0, 13.5, 13.354497354497354)","(21.0, 36.0, 33.52)","(10.0, 13.5, 13.235537190082646)","(101.0, 270.0, 247.5)","(1.45, 1.59, 1.586305970149254)","(12.0, 15.0, 14.951515151515151)"
10-01-2023 14:55:02.443689,"(7.0, 8.6, 8.544554455445544)","(11.0, 13.5, 13.315315315315315)","(21.0, 36.0, 33.534246575342465)","(10.0, 13.5, 12.951219512195122)","(101.0, 270.0, 240.83333333333334)","(1.45, 1.59, 1.5730993150684933)","(12.0, 15.0, 15.03125)"
10-01-2023 14:55:03.725263,"(7.0, 8.8, 8.72)","(11.0, 13.5, 13.315315315315315)","(21.0, 36.0, 33.534246575342465)","(10.0, 13.0, 13.140138408304498)","(101.0, 270.0, 235.0)","(1.45, 1.58, 1.5734208059981256)","(12.0, 15.5, 15.25)"
10-01-2023 14:55:04.933190,"(7.0, 8.8, 8.791549295774649)","(11.0, 14.0, 13.684426229508198)","(21.0, 34.0, 33.411764705882355)","(10.0, 13.5, 12.94308943089431)","(101.0, 270.0, 235.0)","(1.45, 1.58, 1.5762560777957861)","(12.0, 15.5, 15.18421052631579)"
10-01-2023 14:55:06.085097,"(7.0, 8.8, 8.755555555555556)","(11.0, 14.0, 13.67094017094017)","(21.0, 34.0, 33.2972972972973)","(10.0, 13.0, 12.872596153846153)","(101.0, 270.0, 235.0)","(1.45, 1.59, 1.5824131627056675)","(12.0, 15.5, 15.164179104477611)"
10-01-2023 14:55:07.260033,"(7.0, 8.8, 8.768807339449541)","(11.0, 14.0, 13.67094017094017)","(21.0, 34.0, 33.411764705882355)","(10.0, 13.0, 12.872596153846153)","(101.0, 270.0, 235.0)","(1.45, 1.59, 1.5788918558077438)","(12.0, 15.5, 15.173913043478262)"
10-01-2023 14:55:08.400834,"(7.0, 8.8, 8.773214285714285)","(11.0, 14.0, 13.67094017094017)","(21.0, 34.0, 32.81818181818182)","(10.0, 13.0, 12.870098039215687)","(101.0, 270.0, 235.0)","(1.45, 1.59, 1.5761684782608696)","(12.0, 15.5, 15.172661870503598)"
10-01-2023 14:55:09.507917,"(7.0, 8.8, 8.776363636363637)","(11.0, 14.0, 13.691666666666666)","(21.0, 34.0, 32.81818181818182)","(10.0, 13.0, 12.870098039215687)","(101.0, 270.0, 235.0)","(1.45, 1.58, 1.57621776504298)","(12.0, 15.5, 15.12396694214876)"
10-01-2023 14:55:10.564755,"(7.0, 8.8, 8.7825)","(11.0, 14.0, 13.691666666666666)","(21.0, 34.0, 32.81818181818182)","(10.0, 13.0, 12.852777777777778)","(101.0, 270.0, 234.44444444444446)","(1.45, 1.58, 1.5736750483558994)","(12.0, 15.5, 15.224025974025974)"
10-01-2023 14:55:11.614662,"(7.0, 8.6, 8.544761904761904)","(11.0, 14.0, 13.814935064935066)","(21.0, 34.0, 33.2972972972973)","(10.0, 13.0, 13.038135593220339)","(101.0, 270.0, 234.44444444444446)","(1.45, 1.58, 1.5728761061946903)","(12.0, 15.5, 15.224025974025974)"
10-01-2023 14:55:12.682399,"(7.0, 8.8, 8.582658959537573)","(11.0, 14.0, 13.821192052980132)","(21.0, 34.0, 33.53488372093023)","(10.0, 13.5, 12.921686746987952)","(101.0, 270.0, 238.0)","(1.45, 1.58, 1.574094827586207)","(12.0, 15.5, 15.251207729468598)"
10-01-2023 14:55:13.881109,"(7.0, 8.6, 8.516770186335403)","(11.0, 14.0, 13.487562189054726)","(21.0, 34.0, 33.27272727272727)","(10.0, 13.0, 12.848837209302326)","(101.0, 270.0, 234.44444444444446)","(1.45, 1.58, 1.6052380952380954)","(12.0, 15.5, 15.008928571428571)"
10-01-2023 14:55:15.127651,"(7.0, 8.6, 8.467317073170731)","(11.0, 13.5, 13.487562189054726)","(21.0, 34.0, 31.76)","(10.0, 13.0, 12.868686868686869)","(101.0, 270.0, 234.44444444444446)","(1.45, 1.61, 1.6060714285714286)","(12.0, 15.5, 14.413333333333334)"
10-01-2023 14:55:16.453566,"(7.0, 8.4, 8.337254901960785)","(11.0, 13.5, 13.465277777777779)","(21.0, 32.0, 31.73913043478261)","(10.0, 13.0, 12.967948717948717)","(101.0, 270.0, 235.0)","(1.45, 1.62, 1.6073061224489797)","(12.0, 14.5, 14.401315789473685)"
10-01-2023 14:55:17.659548,"(7.0, 8.6, 8.440909090909091)","(11.0, 13.5, 13.420833333333333)","(21.0, 32.0, 31.73913043478261)","(10.0, 13.0, 12.903703703703703)","(101.0, 270.0, 235.0)","(1.45, 1.62, 1.6054761904761905)","(12.0, 14.5, 14.375912408759124)"
10-01-2023 14:55:18.784150,"(7.0, 8.6, 8.432558139534883)","(11.0, 13.5, 13.420833333333333)","(21.0, 32.0, 31.77358490566038)","(10.0, 13.0, 12.903703703703703)","(101.0, 270.0, 235.0)","(1.45, 1.61, 1.6035428571428572)","(12.0, 14.5, 14.375912408759124)"
10-01-2023 14:55:19.938923,"(7.0, 8.6, 8.416666666666666)","(11.0, 13.5, 13.420833333333333)","(21.0, 32.0, 31.79310344827586)","(10.0, 13.0, 12.919230769230769)","(101.0, 270.0, 235.0)","(1.45, 1.61, 1.6053225806451614)","(12.0, 14.5, 14.394957983193278)"
10-01-2023 14:55:21.036519,"(7.0, 8.6, 8.427956989247312)","(11.0, 13.5, 13.420833333333333)","(21.0, 32.0, 31.79310344827586)","(10.0, 13.0, 13.018518518518519)","(101.0, 270.0, 231.11111111111111)","(1.45, 1.61, 1.5962217194570136)","(12.0, 14.5, 14.394957983193278)"
10-01-2023 14:55:22.057655,"(7.0, 8.4, 8.390243902439025)","(11.0, 13.5, 13.420833333333333)","(21.0, 32.0, 31.79310344827586)","(10.0, 13.5, 13.021739130434783)","(101.0, 270.0, 231.11111111111111)","(1.45, 1.6, 1.596842105263158)","(12.0, 14.5, 14.397119341563785)"
10-01-2023 14:55:23.169934,"(7.0, 8.6, 8.439583333333333)","(11.0, 13.5, 13.420833333333333)","(21.0, 32.0, 31.82857142857143)","(10.0, 13.5, 13.027896995708154)","(101.0, 270.0, 231.11111111111111)","(1.45, 1.6, 1.5967584097859329)","(12.0, 14.5, 14.397119341563785)"
10-01-2023 14:55:24.279785,"(7.0, 8.6, 8.439583333333333)","(11.0, 13.5, 13.424603174603174)","(21.0, 32.0, 31.835616438356166)","(10.0, 13.5, 12.90566037735849)","(101.0, 270.0, 231.11111111111111)","(1.45, 1.6, 1.6021627906976745)","(12.0, 14.5, 14.359205776173285)"
10-01-2023 14:55:25.413390,"(7.0, 8.6, 8.494623655913978)","(11.0, 13.5, 13.424603174603174)","(21.0, 32.0, 31.835616438356166)","(10.0, 13.0, 12.90566037735849)","(101.0, 270.0, 231.11111111111111)","(1.45, 1.61, 1.6020187793427232)","(12.0, 14.5, 14.359205776173285)"
10-01-2023 14:55:26.537767,"(7.0, 8.6, 8.491666666666667)","(11.0, 13.5, 13.424603174603174)","(21.0, 32.0, 31.74025974025974)","(10.0, 13.0, 12.903125)","(101.0, 270.0, 231.11111111111111)","(1.45, 1.61, 1.6019905213270142)","(12.0, 14.5, 14.37246963562753)"
10-01-2023 14:55:27.705793,"(7.0, 8.6, 8.491666666666667)","(11.0, 13.5, 13.424603174603174)","(21.0, 32.0, 31.74025974025974)","(10.0, 13.0, 12.903125)","(101.0, 270.0, 231.11111111111111)","(1.45, 1.61, 1.6019905213270142)","(12.0, 14.5, 14.40174672489083)"
10-01-2023 14:55:28.897468,"(7.0, 8.6, 8.494623655913978)","(11.0, 13.5, 13.424603174603174)","(21.0, 32.0, 31.846153846153847)","(10.0, 13.0, 12.907185628742514)","(101.0, 270.0, 231.11111111111111)","(1.45, 1.61, 1.600790190735695)","(12.0, 14.5, 14.408888888888889)"
10-01-2023 14:55:30.066320,"(7.0, 8.6, 8.51)","(11.0, 13.5, 13.424603174603174)","(21.0, 32.0, 31.846153846153847)","(10.0, 13.0, 12.907185628742514)","(101.0, 270.0, 231.11111111111111)","(1.45, 1.61, 1.598067940552017)","(12.0, 14.5, 14.408888888888889)"
10-01-2023 14:55:31.268428,"(7.0, 8.6, 8.529824561403508)","(11.0, 13.5, 13.424603174603174)","(21.0, 32.0, 31.846153846153847)","(10.0, 13.0, 12.886363636363637)","(101.0, 270.0, 235.0)","(1.45, 1.6, 1.6009214092140922)","(12.0, 14.5, 14.413135593220339)"
10-01-2023 14:55:32.439641,"(7.0, 8.6, 8.538461538461538)","(11.0, 13.5, 13.466216216216216)","(21.0, 32.0, 31.85542168674699)","(10.0, 13.0, 12.878698224852071)","(101.0, 270.0, 235.0)","(1.45, 1.61, 1.599810810810811)","(12.0, 14.5, 14.467592592592592)"
10-01-2023 14:55:33.586460,"(7.0, 8.8, 8.576470588235294)","(11.0, 13.5, 13.370786516853933)","(21.0, 32.0, 31.85)","(10.0, 13.0, 12.82312925170068)","(101.0, 270.0, 235.0)","(1.45, 1.61, 1.599810810810811)","(12.0, 14.5, 14.476415094339623)"
10-01-2023 14:55:34.700130,"(7.0, 8.8, 8.688636363636364)","(11.0, 13.5, 13.2125)","(21.0, 32.0, 31.75609756097561)","(10.0, 13.0, 12.377622377622378)","(101.0, 270.0, 235.0)","(1.45, 1.61, 1.6020538720538722)","(12.0, 14.5, 14.407488986784141)"
10-01-2023 14:55:35.787743,"(7.0, 9.2, 9.152631578947368)","(11.0, 13.5, 13.075)","(21.0, 32.0, 31.75609756097561)","(10.0, 12.5, 12.317307692307692)","(101.0, 270.0, 235.0)","(1.45, 1.61, 1.6090721649484536)","(12.0, 14.5, 14.39952153110048)"
10-01-2023 14:55:36.951254,"(7.0, 9.2, 9.163742690058479)","(11.0, 13.5, 13.011627906976743)","(21.0, 32.0, 31.75609756097561)","(10.0, 12.5, 12.28076923076923)","(101.0, 270.0, 235.0)","(1.45, 1.61, 1.609021739130435)","(12.0, 14.5, 14.39952153110048)"
10-01-2023 14:55:38.025037,"(7.0, 9.2, 9.16219512195122)","(11.0, 13.5, 13.011627906976743)","(21.0, 32.0, 31.75609756097561)","(10.0, 12.5, 12.28076923076923)","(101.0, 270.0, 235.0)","(1.45, 1.61, 1.6086315789473684)","(12.0, 14.5, 14.39952153110048)"
10-01-2023 14:55:39.059117,"(7.0, 9.2, 9.161006289308176)","(11.0, 13.0, 12.874358974358975)","(21.0, 34.0, 33.0)","(10.0, 12.5, 12.216981132075471)","(101.0, 270.0, 235.0)","(1.45, 1.61, 1.6140077071290946)","(12.0, 14.5, 14.39952153110048)"
10-01-2023 14:55:40.162701,"(7.0, 9.2, 9.157241379310344)","(11.0, 13.0, 12.82258064516129)","(21.0, 34.0, 32.96774193548387)","(10.0, 12.5, 12.26923076923077)","(101.0, 270.0, 235.0)","(1.45, 1.62, 1.6144298245614037)","(12.0, 14.5, 14.389423076923077)"
10-01-2023 14:55:41.334699,"(7.0, 9.2, 9.151562499999999)","(11.0, 13.5, 13.14516129032258)","(21.0, 34.0, 31.76923076923077)","(10.0, 12.5, 12.224358974358974)","(101.0, 270.0, 235.0)","(1.45, 1.62, 1.6131029185867896)","(12.0, 14.5, 14.352173913043478)"
10-01-2023 14:55:42.497394,"(7.0, 9.2, 9.119753086419752)","(11.0, 13.5, 13.118811881188119)","(21.0, 32.0, 31.483870967741936)","(10.0, 12.5, 12.26923076923077)","(101.0, 270.0, 235.0)","(1.45, 1.62, 1.6151508120649654)","(12.0, 14.5, 14.389423076923077)"
