,Perfect Skipper,Tuta Mimosa,Little Bit Tipsy,Shes So Gnarley,Seldom Quits,Ranger Rod,Septimo
09-01-2023 13:35:43.156136,"(4.0, 6.0, 5.366666666666666)","(31.0, 290.0, 114.15384615384616)","(4.8, 8.6, 8.116666666666667)","(2.6, 3.65, 2.89)","(3.3, 5.7, 4.0125)","(17.0, 55.0, 28.666666666666664)","(11.0, 32.0, 30.75)"
09-01-2023 13:35:44.512465,"(4.0, 5.8, 5.660714285714286)","(31.0, 290.0, 114.15384615384616)","(4.8, 8.6, 8.116666666666667)","(2.6, 3.65, 2.89)","(3.3, 5.7, 4.0125)","(17.0, 55.0, 33.05555555555556)","(11.0, 32.0, 30.75)"
09-01-2023 13:35:45.826150,"(4.0, 5.8, 5.660714285714286)","(31.0, 290.0, 114.15384615384616)","(4.8, 8.6, 8.116666666666667)","(2.6, 3.65, 2.89)","(3.3, 5.7, 4.0125)","(17.0, 55.0, 33.05555555555556)","(11.0, 32.0, 30.75)"
09-01-2023 13:35:47.072799,"(4.0, 5.6, 5.475)","(31.0, 290.0, 114.15384615384616)","(4.8, 8.6, 8.283333333333333)","(2.6, 3.65, 2.89)","(3.3, 5.7, 4.0125)","(17.0, 55.0, 28.666666666666664)","(11.0, 32.0, 30.75)"
09-01-2023 13:35:48.069214,"(4.0, 5.6, 5.475)","(31.0, 290.0, 128.0)","(4.8, 8.8, 8.283333333333333)","(2.6, 3.65, 2.89)","(3.3, 5.7, 4.0125)","(17.0, 55.0, 28.666666666666664)","(11.0, 32.0, 30.75)"
09-01-2023 13:35:49.144597,"(4.0, 5.6, 5.308333333333333)","(31.0, 290.0, 128.0)","(4.8, 8.8, 8.283333333333333)","(2.6, 3.65, 2.89)","(3.3, 5.7, 4.0125)","(17.0, 55.0, 28.666666666666664)","(11.0, 32.0, 30.75)"
09-01-2023 13:35:50.312934,"(4.0, 5.6, 5.308333333333333)","(31.0, 290.0, 128.0)","(4.8, 8.8, 8.283333333333333)","(2.6, 3.65, 2.89)","(3.3, 5.7, 4.0125)","(17.0, 55.0, 28.666666666666664)","(11.0, 32.0, 30.75)"
09-01-2023 13:35:51.476470,"(4.0, 5.6, 5.308333333333333)","(31.0, 290.0, 128.0)","(4.8, 8.8, 8.283333333333333)","(2.6, 3.65, 2.89)","(3.3, 5.7, 4.0125)","(17.0, 55.0, 28.666666666666664)","(11.0, 32.0, 30.75)"
09-01-2023 13:35:52.586986,"(4.0, 5.6, 5.5267857142857135)","(31.0, 290.0, 128.0)","(4.8, 8.8, 8.283333333333333)","(2.6, 3.65, 2.89)","(3.3, 5.7, 4.0125)","(17.0, 55.0, 28.666666666666664)","(11.0, 32.0, 30.75)"
09-01-2023 13:35:53.745454,"(4.0, 5.6, 5.1)","(31.0, 290.0, 128.0)","(4.8, 8.8, 8.283333333333333)","(2.6, 3.65, 2.89)","(3.3, 5.7, 4.0125)","(17.0, 55.0, 28.666666666666664)","(11.0, 32.0, 30.75)"
09-01-2023 13:35:54.951462,"(4.0, 5.6, 5.1)","(31.0, 290.0, 128.0)","(4.8, 8.8, 8.283333333333333)","(2.6, 3.65, 2.89)","(3.3, 5.7, 4.0125)","(17.0, 55.0, 28.666666666666664)","(11.0, 32.0, 30.75)"
09-01-2023 13:35:56.273882,"(4.0, 5.6, 5.1)","(31.0, 290.0, 128.0)","(4.8, 8.8, 8.283333333333333)","(2.6, 3.65, 2.89)","(3.3, 5.7, 4.0125)","(17.0, 55.0, 28.666666666666664)","(11.0, 32.0, 30.75)"
09-01-2023 13:35:57.534310,"(4.0, 5.6, 5.1)","(31.0, 290.0, 128.0)","(4.8, 8.8, 8.283333333333333)","(2.6, 3.65, 2.89)","(3.3, 5.7, 4.0125)","(17.0, 55.0, 28.666666666666664)","(11.0, 32.0, 30.75)"
09-01-2023 13:35:58.758987,"(4.0, 5.6, 5.1)","(31.0, 290.0, 128.0)","(4.8, 8.8, 8.283333333333333)","(2.6, 3.65, 2.89)","(3.3, 5.7, 4.0125)","(17.0, 55.0, 28.666666666666664)","(11.0, 32.0, 30.75)"
09-01-2023 13:35:59.908642,"(4.0, 5.6, 5.1)","(31.0, 290.0, 128.0)","(4.8, 8.8, 8.283333333333333)","(2.6, 3.65, 2.89)","(3.3, 5.7, 4.0125)","(17.0, 55.0, 28.666666666666664)","(11.0, 32.0, 30.75)"
09-01-2023 13:36:00.928650,"(4.0, 5.6, 5.1)","(31.0, 290.0, 128.0)","(4.8, 8.8, 8.283333333333333)","(2.6, 3.65, 2.89)","(3.3, 5.7, 4.0125)","(17.0, 55.0, 28.666666666666664)","(11.0, 32.0, 30.75)"
09-01-2023 13:36:01.978688,"(4.0, 5.6, 5.1)","(31.0, 290.0, 118.3076923076923)","(4.8, 8.8, 8.283333333333333)","(2.6, 3.65, 2.89)","(3.3, 5.7, 4.0125)","(17.0, 55.0, 28.666666666666664)","(11.0, 32.0, 30.75)"
09-01-2023 13:36:03.147688,"(4.0, 5.6, 5.1)","(31.0, 290.0, 118.3076923076923)","(4.8, 8.8, 8.283333333333333)","(2.6, 3.65, 2.89)","(3.3, 5.7, 4.0125)","(17.0, 55.0, 28.666666666666664)","(11.0, 32.0, 30.75)"
09-01-2023 13:36:04.335500,"(4.0, 5.6, 5.1)","(31.0, 290.0, 118.3076923076923)","(4.8, 8.8, 8.283333333333333)","(2.6, 3.65, 2.89)","(3.3, 5.7, 4.0125)","(17.0, 55.0, 28.666666666666664)","(11.0, 32.0, 30.125)"
09-01-2023 13:36:05.736319,"(4.0, 5.6, 5.0375)","(31.0, 290.0, 118.3076923076923)","(4.8, 8.8, 8.266666666666667)","(2.6, 3.65, 2.89)","(3.3, 5.7, 4.0125)","(17.0, 55.0, 28.666666666666664)","(11.0, 32.0, 30.125)"
09-01-2023 13:36:06.859962,"(4.0, 5.6, 5.0375)","(31.0, 290.0, 118.3076923076923)","(4.8, 8.8, 8.266666666666667)","(2.6, 3.65, 2.89)","(3.3, 5.7, 4.0125)","(17.0, 55.0, 28.666666666666664)","(11.0, 32.0, 30.125)"
09-01-2023 13:36:07.893904,"(4.0, 5.6, 5.5267857142857135)","(31.0, 290.0, 118.3076923076923)","(4.8, 8.8, 8.283333333333333)","(2.6, 3.65, 2.89)","(3.3, 5.7, 4.0125)","(17.0, 55.0, 36.411764705882355)","(11.0, 32.0, 30.125)"
09-01-2023 13:36:09.070604,"(4.0, 5.6, 5.35)","(31.0, 290.0, 118.3076923076923)","(4.8, 8.8, 8.283333333333333)","(2.6, 3.65, 2.89)","(3.3, 5.7, 4.0125)","(17.0, 55.0, 36.411764705882355)","(11.0, 32.0, 30.125)"
09-01-2023 13:36:10.223496,"(4.0, 5.6, 5.35)","(31.0, 290.0, 118.3076923076923)","(4.8, 8.8, 8.283333333333333)","(2.6, 3.65, 2.89)","(3.3, 5.7, 4.0125)","(17.0, 55.0, 36.411764705882355)","(11.0, 32.0, 30.125)"
09-01-2023 13:36:11.372222,"(4.0, 5.6, 5.35)","(31.0, 290.0, 118.3076923076923)","(4.8, 8.8, 8.283333333333333)","(2.6, 3.65, 2.89)","(3.3, 5.7, 4.0125)","(17.0, 55.0, 36.411764705882355)","(11.0, 32.0, 30.125)"
09-01-2023 13:36:12.404506,"(4.0, 5.6, 5.35)","(31.0, 290.0, 118.3076923076923)","(4.8, 8.8, 8.283333333333333)","(2.6, 3.65, 2.89)","(3.3, 5.7, 4.0125)","(17.0, 55.0, 36.411764705882355)","(11.0, 32.0, 30.125)"
09-01-2023 13:36:13.356135,"(4.0, 5.6, 5.35)","(31.0, 290.0, 118.3076923076923)","(4.8, 8.8, 8.283333333333333)","(2.6, 3.65, 2.89)","(3.3, 5.7, 4.0125)","(17.0, 55.0, 36.411764705882355)","(11.0, 32.0, 30.125)"
09-01-2023 13:36:14.472020,"(4.0, 5.6, 5.35)","(31.0, 290.0, 118.3076923076923)","(4.8, 8.8, 8.283333333333333)","(2.6, 3.65, 2.89)","(3.3, 5.7, 4.0125)","(17.0, 55.0, 36.411764705882355)","(11.0, 32.0, 30.125)"
09-01-2023 13:36:15.606676,"(4.0, 5.6, 5.35)","(31.0, 290.0, 118.3076923076923)","(4.8, 8.8, 8.283333333333333)","(2.6, 3.65, 2.89)","(3.3, 5.7, 4.0125)","(17.0, 55.0, 36.411764705882355)","(11.0, 32.0, 30.125)"
09-01-2023 13:36:16.718815,"(4.0, 5.6, 5.35)","(31.0, 290.0, 118.3076923076923)","(4.8, 8.8, 8.283333333333333)","(2.6, 3.65, 2.89)","(3.3, 5.7, 4.0125)","(17.0, 55.0, 36.411764705882355)","(11.0, 32.0, 30.125)"
09-01-2023 13:36:17.778088,"(4.0, 7.6, 5.6)","(31.0, 290.0, 118.3076923076923)","(4.8, 8.8, 8.283333333333333)","(2.6, 3.65, 2.89)","(3.3, 5.7, 4.0125)","(17.0, 55.0, 36.411764705882355)","(11.0, 32.0, 30.125)"
09-01-2023 13:36:18.942517,"(4.0, 7.0, 6.575)","(31.0, 290.0, 118.3076923076923)","(4.8, 8.8, 8.283333333333333)","(2.6, 3.65, 2.89)","(3.3, 5.7, 4.0125)","(17.0, 55.0, 36.411764705882355)","(11.0, 32.0, 30.125)"
09-01-2023 13:36:20.081187,"(4.0, 7.0, 6.575)","(31.0, 290.0, 118.3076923076923)","(4.8, 8.8, 8.283333333333333)","(2.6, 3.65, 2.89)","(3.3, 5.7, 4.0125)","(17.0, 55.0, 36.411764705882355)","(11.0, 32.0, 30.125)"
09-01-2023 13:36:21.231947,"(4.0, 7.0, 6.575)","(31.0, 290.0, 118.3076923076923)","(4.8, 8.8, 8.283333333333333)","(2.6, 3.65, 2.89)","(3.3, 5.7, 4.0125)","(17.0, 55.0, 24.2)","(11.0, 32.0, 30.125)"
09-01-2023 13:36:22.323999,"(4.0, 7.0, 6.575)","(31.0, 290.0, 118.3076923076923)","(4.8, 8.8, 8.283333333333333)","(2.6, 3.65, 2.89)","(3.3, 5.7, 4.0125)","(17.0, 55.0, 30.692307692307693)","(11.0, 32.0, 30.125)"
09-01-2023 13:36:23.307906,"(4.0, 7.0, 6.575)","(31.0, 290.0, 118.3076923076923)","(4.8, 8.8, 8.283333333333333)","(2.6, 3.65, 2.89)","(3.3, 5.7, 4.0125)","(17.0, 55.0, 30.692307692307693)","(11.0, 32.0, 30.125)"
09-01-2023 13:36:24.330609,"(4.0, 7.0, 6.575)","(31.0, 290.0, 118.3076923076923)","(4.8, 8.8, 8.283333333333333)","(2.6, 3.65, 2.89)","(3.3, 5.7, 4.0125)","(17.0, 55.0, 30.692307692307693)","(11.0, 32.0, 30.125)"
09-01-2023 13:36:25.336241,"(4.0, 7.0, 6.575)","(31.0, 290.0, 118.3076923076923)","(4.8, 8.8, 8.283333333333333)","(2.6, 3.65, 2.89)","(3.3, 5.7, 4.0125)","(17.0, 55.0, 30.692307692307693)","(11.0, 32.0, 30.1875)"
09-01-2023 13:36:26.349173,"(4.0, 7.0, 6.575)","(31.0, 290.0, 118.3076923076923)","(4.8, 8.8, 8.283333333333333)","(2.6, 3.65, 2.89)","(3.3, 5.7, 4.0125)","(17.0, 55.0, 30.692307692307693)","(11.0, 32.0, 30.1875)"
09-01-2023 13:36:27.493470,"(4.0, 7.0, 6.575)","(31.0, 290.0, 118.3076923076923)","(4.8, 8.8, 8.283333333333333)","(2.6, 3.65, 2.89)","(3.3, 5.7, 4.0125)","(17.0, 55.0, 30.692307692307693)","(11.0, 32.0, 30.1875)"
09-01-2023 13:36:28.624572,"(4.0, 7.0, 6.575)","(31.0, 290.0, 118.3076923076923)","(4.8, 8.8, 8.283333333333333)","(2.6, 3.65, 2.89)","(3.3, 5.7, 4.0125)","(17.0, 55.0, 30.692307692307693)","(11.0, 32.0, 30.1875)"
09-01-2023 13:36:29.958634,"(4.0, 7.0, 6.575)","(31.0, 290.0, 118.3076923076923)","(4.8, 8.8, 8.283333333333333)","(2.6, 3.65, 2.89)","(3.3, 5.7, 4.0125)","(17.0, 55.0, 30.692307692307693)","(11.0, 32.0, 30.1875)"
09-01-2023 13:36:31.257169,"(4.0, 7.0, 6.575)","(31.0, 290.0, 118.3076923076923)","(4.8, 8.8, 8.283333333333333)","(2.6, 3.65, 2.89)","(3.3, 5.7, 4.0125)","(17.0, 55.0, 30.692307692307693)","(11.0, 32.0, 30.1875)"
09-01-2023 13:36:32.362232,"(4.0, 7.0, 6.575)","(31.0, 290.0, 118.3076923076923)","(4.8, 8.8, 8.283333333333333)","(2.6, 3.65, 2.89)","(3.3, 5.7, 4.0125)","(17.0, 55.0, 30.692307692307693)","(11.0, 32.0, 30.1875)"
09-01-2023 13:36:33.379452,"(4.0, 7.0, 6.575)","(31.0, 290.0, 118.3076923076923)","(4.8, 8.8, 8.283333333333333)","(2.6, 3.65, 2.89)","(3.3, 5.7, 4.0125)","(17.0, 55.0, 30.692307692307693)","(11.0, 32.0, 30.1875)"
09-01-2023 13:36:34.472471,"(4.0, 7.0, 6.575)","(31.0, 290.0, 118.3076923076923)","(4.8, 8.8, 8.283333333333333)","(2.6, 3.65, 2.89)","(3.3, 5.7, 4.0125)","(17.0, 55.0, 30.692307692307693)","(11.0, 32.0, 30.1875)"
09-01-2023 13:36:35.476733,"(4.0, 7.0, 6.575)","(31.0, 290.0, 131.85714285714286)","(4.8, 8.8, 8.283333333333333)","(2.6, 3.65, 2.89)","(3.3, 5.7, 4.0125)","(17.0, 55.0, 26.636363636363637)","(11.0, 32.0, 30.1875)"
09-01-2023 13:36:36.591610,"(4.0, 7.0, 6.1625)","(31.0, 290.0, 131.85714285714286)","(4.8, 8.8, 8.283333333333333)","(2.6, 3.65, 2.89)","(3.3, 5.7, 4.0125)","(17.0, 55.0, 26.636363636363637)","(11.0, 32.0, 30.1875)"
09-01-2023 13:36:37.650759,"(4.0, 7.0, 6.1625)","(31.0, 290.0, 131.85714285714286)","(4.8, 8.8, 8.283333333333333)","(2.6, 3.65, 2.89)","(3.3, 5.7, 4.0125)","(17.0, 55.0, 26.636363636363637)","(11.0, 32.0, 30.1875)"
09-01-2023 13:36:38.751515,"(4.0, 7.0, 6.1625)","(31.0, 290.0, 131.85714285714286)","(4.8, 8.8, 8.283333333333333)","(2.6, 3.65, 2.89)","(3.3, 5.7, 4.0125)","(17.0, 55.0, 26.636363636363637)","(11.0, 32.0, 30.1875)"
09-01-2023 13:36:39.889796,"(4.0, 7.0, 6.1625)","(31.0, 290.0, 131.85714285714286)","(4.8, 8.8, 8.283333333333333)","(2.6, 3.65, 2.89)","(3.3, 5.7, 4.0125)","(17.0, 55.0, 26.636363636363637)","(11.0, 32.0, 30.1875)"
09-01-2023 13:36:41.061178,"(4.0, 7.0, 6.1625)","(31.0, 290.0, 125.42857142857142)","(4.8, 8.8, 8.283333333333333)","(2.6, 3.65, 2.89)","(3.3, 5.7, 4.0125)","(17.0, 55.0, 26.636363636363637)","(11.0, 32.0, 30.1875)"
09-01-2023 13:36:42.187140,"(4.0, 7.0, 4.4875)","(31.0, 290.0, 125.42857142857142)","(4.8, 8.8, 8.283333333333333)","(2.6, 3.65, 2.89)","(3.3, 5.7, 4.0125)","(17.0, 55.0, 26.636363636363637)","(11.0, 32.0, 30.1875)"
09-01-2023 13:36:43.284493,"(4.0, 7.0, 4.4875)","(31.0, 290.0, 125.42857142857142)","(4.8, 8.8, 8.283333333333333)","(2.6, 3.65, 2.89)","(3.3, 5.7, 4.0125)","(17.0, 55.0, 27.0)","(11.0, 32.0, 30.1875)"
09-01-2023 13:36:44.364804,"(4.0, 7.0, 4.4875)","(31.0, 290.0, 125.42857142857142)","(4.8, 8.8, 8.283333333333333)","(2.6, 3.65, 2.89)","(3.3, 5.7, 4.0125)","(17.0, 55.0, 27.0)","(11.0, 32.0, 30.0)"
09-01-2023 13:36:45.394279,"(4.0, 7.0, 5.413157894736842)","(31.0, 290.0, 125.42857142857142)","(4.8, 8.8, 7.25)","(2.6, 3.65, 2.89)","(3.3, 5.7, 4.0125)","(17.0, 55.0, 27.0)","(11.0, 32.0, 30.0)"
09-01-2023 13:36:46.468250,"(4.0, 7.0, 5.413157894736842)","(31.0, 290.0, 125.42857142857142)","(4.8, 8.8, 7.4222222222222225)","(2.6, 3.65, 2.89)","(3.3, 5.7, 4.0125)","(17.0, 55.0, 27.0)","(11.0, 32.0, 30.0)"
09-01-2023 13:36:47.540238,"(4.0, 7.0, 5.413157894736842)","(31.0, 290.0, 114.15384615384616)","(4.8, 8.8, 7.088888888888889)","(2.6, 3.65, 2.7607142857142857)","(3.3, 5.7, 4.0125)","(17.0, 55.0, 27.0)","(11.0, 32.0, 30.0)"
09-01-2023 13:36:48.531372,"(4.0, 6.8, 5.4)","(31.0, 290.0, 114.15384615384616)","(4.8, 8.2, 7.088888888888889)","(2.6, 3.55, 2.87)","(3.3, 5.7, 4.2)","(17.0, 55.0, 41.625)","(11.0, 32.0, 41.63636363636364)"
09-01-2023 13:36:49.621742,"(4.0, 6.6, 6.331818181818181)","(31.0, 290.0, 99.5)","(4.8, 8.0, 6.85)","(2.6, 3.65, 2.89)","(3.3, 5.7, 4.2)","(17.0, 50.0, 41.625)","(11.0, 44.0, 41.63636363636364)"
09-01-2023 13:36:50.649567,"(4.0, 6.6, 6.331818181818181)","(31.0, 290.0, 99.5)","(4.8, 8.0, 6.85)","(2.6, 3.65, 2.89)","(3.3, 5.7, 4.2)","(17.0, 50.0, 41.625)","(11.0, 44.0, 43.45454545454545)"
09-01-2023 13:36:51.701884,"(4.0, 6.6, 6.331818181818181)","(31.0, 290.0, 99.5)","(4.8, 8.0, 6.85)","(2.6, 3.65, 2.89)","(3.3, 5.7, 4.722222222222222)","(17.0, 50.0, 41.625)","(11.0, 46.0, 43.45454545454545)"
09-01-2023 13:36:52.712581,"(4.0, 6.6, 6.331818181818181)","(31.0, 290.0, 99.5)","(4.8, 8.0, 6.85)","(2.6, 3.65, 2.89)","(3.3, 5.7, 4.266666666666667)","(17.0, 50.0, 41.625)","(11.0, 46.0, 43.45454545454545)"
09-01-2023 13:36:53.720121,"(4.0, 6.6, 6.331818181818181)","(31.0, 290.0, 99.5)","(4.8, 8.0, 6.85)","(2.6, 3.65, 2.89)","(3.3, 5.7, 4.266666666666667)","(17.0, 50.0, 41.625)","(11.0, 46.0, 43.45454545454545)"
09-01-2023 13:36:54.707868,"(4.0, 6.6, 6.331818181818181)","(31.0, 290.0, 99.5)","(4.8, 8.0, 6.85)","(2.6, 3.65, 2.89)","(3.3, 5.7, 4.722222222222222)","(17.0, 50.0, 41.625)","(11.0, 46.0, 43.45454545454545)"
09-01-2023 13:36:55.702832,"(4.0, 6.6, 6.331818181818181)","(31.0, 290.0, 99.5)","(4.8, 8.0, 6.85)","(2.6, 3.65, 2.89)","(3.3, 5.7, 4.722222222222222)","(17.0, 50.0, 41.625)","(11.0, 46.0, 43.45454545454545)"
09-01-2023 13:36:56.643825,"(4.0, 6.6, 6.331818181818181)","(31.0, 290.0, 99.5)","(4.8, 8.0, 6.85)","(2.6, 3.65, 2.89)","(3.3, 5.7, 4.722222222222222)","(17.0, 50.0, 41.625)","(11.0, 46.0, 43.45454545454545)"
09-01-2023 13:36:57.586550,"(4.0, 6.6, 6.331818181818181)","(31.0, 290.0, 99.5)","(4.8, 8.0, 6.85)","(2.6, 3.65, 2.89)","(3.3, 5.7, 4.722222222222222)","(17.0, 50.0, 41.625)","(11.0, 48.0, 45.272727272727266)"
09-01-2023 13:36:58.644200,"(4.0, 6.6, 6.331818181818181)","(31.0, 290.0, 99.5)","(4.8, 8.0, 7.449999999999999)","(2.6, 3.65, 2.89)","(3.3, 5.7, 4.722222222222222)","(17.0, 50.0, 41.625)","(11.0, 48.0, 45.272727272727266)"
09-01-2023 13:36:59.734809,"(4.0, 6.6, 6.331818181818181)","(31.0, 290.0, 99.5)","(4.8, 7.8, 7.449999999999999)","(2.6, 3.65, 2.89)","(3.3, 5.7, 4.722222222222222)","(17.0, 50.0, 41.625)","(11.0, 48.0, 45.272727272727266)"
09-01-2023 13:37:00.831517,"(4.0, 6.6, 6.331818181818181)","(31.0, 290.0, 99.5)","(4.8, 7.8, 7.449999999999999)","(2.6, 3.65, 2.89)","(3.3, 5.7, 4.722222222222222)","(17.0, 50.0, 41.625)","(11.0, 48.0, 45.272727272727266)"
09-01-2023 13:37:01.906928,"(4.0, 6.6, 6.331818181818181)","(31.0, 290.0, 99.5)","(4.8, 7.8, 7.449999999999999)","(2.6, 3.65, 2.89)","(3.3, 5.7, 4.722222222222222)","(17.0, 50.0, 41.625)","(11.0, 48.0, 45.272727272727266)"
09-01-2023 13:37:02.989978,"(4.0, 6.6, 6.331818181818181)","(31.0, 290.0, 99.5)","(4.8, 7.8, 7.449999999999999)","(2.6, 3.65, 2.89)","(3.3, 5.7, 4.722222222222222)","(17.0, 50.0, 41.625)","(11.0, 48.0, 45.272727272727266)"
09-01-2023 13:37:04.038423,"(4.0, 6.6, 4.672727272727273)","(31.0, 290.0, 99.5)","(4.8, 7.8, 7.449999999999999)","(2.6, 3.65, 2.89)","(3.3, 5.7, 4.722222222222222)","(17.0, 50.0, 41.625)","(11.0, 48.0, 45.272727272727266)"
09-01-2023 13:37:05.081491,"(4.0, 6.4, 5.0)","(31.0, 290.0, 99.5)","(4.8, 6.8, 6.1230769230769235)","(2.6, 3.65, 2.89)","(3.3, 5.7, 4.722222222222222)","(17.0, 50.0, 41.625)","(11.0, 48.0, 45.272727272727266)"
09-01-2023 13:37:06.097089,"(4.0, 6.4, 4.766666666666667)","(31.0, 290.0, 99.5)","(4.8, 6.8, 5.84)","(2.6, 3.65, 2.89)","(3.3, 5.7, 4.722222222222222)","(17.0, 50.0, 41.625)","(11.0, 48.0, 45.272727272727266)"
09-01-2023 13:37:07.141897,"(4.0, 6.4, 4.766666666666667)","(31.0, 290.0, 99.5)","(4.8, 6.8, 5.84)","(2.6, 3.65, 2.89)","(3.3, 5.7, 4.722222222222222)","(17.0, 50.0, 41.625)","(11.0, 48.0, 45.272727272727266)"
09-01-2023 13:37:08.197446,"(4.0, 6.4, 4.633333333333334)","(31.0, 290.0, 99.5)","(4.8, 7.8, 7.066666666666666)","(2.6, 3.65, 2.89)","(3.3, 5.7, 4.722222222222222)","(17.0, 50.0, 41.625)","(11.0, 48.0, 45.272727272727266)"
09-01-2023 13:37:09.148982,"(4.0, 6.0, 4.425)","(31.0, 290.0, 99.5)","(4.8, 7.8, 7.433333333333334)","(2.6, 3.65, 2.89)","(3.3, 5.7, 4.722222222222222)","(17.0, 50.0, 41.625)","(11.0, 48.0, 45.272727272727266)"
09-01-2023 13:37:10.116679,"(4.0, 5.9, 5.362500000000001)","(31.0, 290.0, 99.5)","(4.8, 8.2, 7.766666666666666)","(2.6, 3.65, 2.89)","(3.3, 5.7, 4.722222222222222)","(17.0, 50.0, 41.625)","(11.0, 48.0, 45.272727272727266)"
09-01-2023 13:37:11.138061,"(4.0, 5.9, 5.362500000000001)","(31.0, 290.0, 99.5)","(4.8, 8.6, 7.085714285714285)","(2.6, 3.65, 2.89)","(3.3, 5.7, 4.722222222222222)","(17.0, 50.0, 41.625)","(11.0, 48.0, 45.272727272727266)"
09-01-2023 13:37:12.220100,"(4.0, 5.9, 5.362500000000001)","(31.0, 290.0, 99.5)","(4.8, 8.8, 7.085714285714285)","(2.6, 3.65, 2.89)","(3.3, 5.7, 5.194117647058824)","(17.0, 50.0, 41.625)","(11.0, 48.0, 45.272727272727266)"
09-01-2023 13:37:13.310782,"(4.0, 5.9, 5.362500000000001)","(31.0, 290.0, 99.5)","(4.8, 9.2, 7.6)","(2.6, 3.65, 2.89)","(3.3, 5.7, 4.3)","(17.0, 50.0, 41.625)","(11.0, 48.0, 45.272727272727266)"
09-01-2023 13:37:14.364474,"(4.0, 5.9, 5.362500000000001)","(31.0, 290.0, 99.5)","(4.8, 9.2, 7.6)","(2.6, 3.65, 2.89)","(3.3, 5.7, 4.9363636363636365)","(17.0, 50.0, 41.625)","(11.0, 48.0, 47.09090909090909)"
09-01-2023 13:37:15.401582,"(4.0, 5.9, 5.362500000000001)","(31.0, 290.0, 99.5)","(4.8, 9.2, 7.6)","(2.6, 3.65, 2.89)","(3.3, 5.7, 4.06)","(17.0, 50.0, 43.3)","(11.0, 50.0, 47.09090909090909)"
09-01-2023 13:37:16.348966,"(4.0, 5.9, 5.362500000000001)","(31.0, 290.0, 99.5)","(4.8, 9.2, 7.6)","(2.6, 3.65, 2.89)","(3.3, 5.7, 4.06)","(17.0, 50.0, 43.3)","(11.0, 50.0, 39.5)"
09-01-2023 13:37:17.335724,"(4.0, 5.9, 5.362500000000001)","(31.0, 290.0, 99.5)","(4.8, 9.2, 7.644444444444444)","(2.6, 3.65, 2.89)","(3.3, 5.7, 4.06)","(17.0, 50.0, 41.75)","(11.0, 50.0, 39.5)"
09-01-2023 13:37:18.305485,"(4.0, 5.9, 5.362500000000001)","(31.0, 290.0, 99.5)","(4.8, 9.2, 7.644444444444444)","(2.6, 3.65, 2.89)","(3.3, 5.7, 4.06)","(17.0, 50.0, 41.75)","(11.0, 50.0, 45.5)"
09-01-2023 13:37:19.279542,"(4.0, 5.9, 4.108333333333333)","(31.0, 290.0, 99.5)","(4.8, 9.2, 7.644444444444444)","(2.6, 3.65, 2.89)","(3.3, 5.7, 4.06)","(17.0, 50.0, 41.75)","(11.0, 50.0, 45.5)"
09-01-2023 13:37:20.248493,"(4.0, 5.9, 4.108333333333333)","(31.0, 290.0, 99.5)","(4.8, 9.2, 7.644444444444444)","(2.6, 3.65, 2.89)","(3.3, 5.7, 4.06)","(17.0, 50.0, 41.75)","(11.0, 50.0, 39.83333333333333)"
09-01-2023 13:37:21.197821,"(4.0, 5.9, 4.108333333333333)","(31.0, 290.0, 112.11764705882354)","(4.8, 9.2, 7.644444444444444)","(2.6, 3.65, 2.89)","(3.3, 5.7, 4.06)","(17.0, 50.0, 41.875)","(11.0, 50.0, 44.916666666666664)"
09-01-2023 13:37:22.287872,"(4.0, 5.9, 4.108333333333333)","(31.0, 290.0, 112.11764705882354)","(4.8, 9.2, 7.644444444444444)","(2.6, 3.65, 2.89)","(3.3, 5.7, 4.06)","(17.0, 50.0, 41.875)","(11.0, 50.0, 44.916666666666664)"
09-01-2023 13:37:23.386180,"(4.0, 5.9, 4.108333333333333)","(31.0, 290.0, 112.11764705882354)","(4.8, 9.2, 7.449999999999999)","(2.6, 3.65, 2.89)","(3.3, 5.7, 4.06)","(17.0, 50.0, 41.875)","(11.0, 50.0, 44.916666666666664)"
09-01-2023 13:37:24.511648,"(4.0, 5.7, 4.281818181818182)","(31.0, 290.0, 112.11764705882354)","(4.8, 9.2, 7.449999999999999)","(2.6, 3.65, 2.89)","(3.3, 5.7, 4.06)","(17.0, 50.0, 41.875)","(11.0, 50.0, 41.0)"
09-01-2023 13:37:25.591682,"(4.0, 5.6, 5.1875)","(31.0, 290.0, 112.11764705882354)","(4.8, 9.2, 7.449999999999999)","(2.6, 3.65, 2.89)","(3.3, 5.7, 4.06)","(17.0, 50.0, 41.875)","(11.0, 48.0, 39.0)"
09-01-2023 13:37:26.677899,"(4.0, 5.6, 5.1875)","(31.0, 290.0, 112.11764705882354)","(4.8, 9.2, 7.449999999999999)","(2.6, 3.65, 2.89)","(3.3, 5.7, 4.06)","(17.0, 50.0, 41.875)","(11.0, 48.0, 43.5)"
09-01-2023 13:37:27.718581,"(4.0, 5.6, 5.1875)","(31.0, 290.0, 112.11764705882354)","(4.8, 9.2, 7.449999999999999)","(2.6, 3.65, 2.89)","(3.3, 5.7, 4.06)","(17.0, 50.0, 41.875)","(11.0, 48.0, 43.5)"
