,Sort Of Sublime,Mac Frenzy,Finniss Rose,Fawn Lawn,Thanks Joan,Suhana,Somersby,Missouri Belle
06-01-2023 12:05:27.940717,"(5.5, 11.0, 9.725)","(6.5, 12.5, 9.242857142857144)","(10.0, 23.0, 14.071428571428571)","(14.0, 34.0, 21.0)","(6.0, 11.0, 8.5)","(21.0, 85.0, 32.5)","(1.75, 2.7, 2.238095238095238)","(26.0, 100.0, 32.72727272727273)"
06-01-2023 12:05:29.207904,"(5.5, 11.0, 9.75)","(6.5, 12.5, 9.242857142857144)","(10.0, 23.0, 14.071428571428571)","(14.0, 34.0, 21.0)","(6.0, 11.0, 8.5)","(21.0, 85.0, 32.5)","(1.75, 2.7, 2.238095238095238)","(26.0, 100.0, 32.72727272727273)"
06-01-2023 12:05:30.475403,"(5.5, 11.0, 9.333333333333334)","(6.5, 12.5, 9.242857142857144)","(10.0, 23.0, 14.071428571428571)","(14.0, 34.0, 21.0)","(6.0, 11.0, 8.5)","(21.0, 85.0, 32.5)","(1.75, 2.7, 2.238095238095238)","(26.0, 100.0, 32.72727272727273)"
06-01-2023 12:05:31.690910,"(5.5, 11.0, 8.7)","(6.5, 12.5, 9.242857142857144)","(10.0, 23.0, 14.071428571428571)","(14.0, 34.0, 21.0)","(6.0, 11.0, 8.5)","(21.0, 85.0, 32.5)","(1.75, 2.7, 2.3920634920634924)","(26.0, 100.0, 32.72727272727273)"
06-01-2023 12:05:32.885628,"(5.5, 11.0, 8.7)","(6.5, 12.5, 9.242857142857144)","(10.0, 23.0, 14.071428571428571)","(14.0, 34.0, 21.0)","(6.0, 11.0, 8.5)","(21.0, 85.0, 32.5)","(1.75, 2.7, 2.3920634920634924)","(26.0, 100.0, 32.72727272727273)"
06-01-2023 12:05:34.084074,"(5.5, 11.0, 8.7)","(6.5, 12.5, 9.242857142857144)","(10.0, 23.0, 16.75)","(14.0, 34.0, 21.0)","(6.0, 11.0, 8.5)","(21.0, 85.0, 32.5)","(1.75, 2.7, 2.392439024390244)","(26.0, 100.0, 32.72727272727273)"
06-01-2023 12:05:35.279891,"(5.5, 11.0, 8.7)","(6.5, 12.5, 10.22)","(10.0, 23.0, 16.75)","(14.0, 34.0, 21.0)","(6.0, 11.0, 8.5)","(21.0, 85.0, 32.5)","(1.75, 2.7, 2.3949193548387098)","(26.0, 100.0, 32.72727272727273)"
06-01-2023 12:05:36.515105,"(5.5, 11.0, 8.7)","(6.5, 12.5, 9.357142857142858)","(10.0, 23.0, 16.75)","(14.0, 34.0, 21.0)","(6.0, 11.0, 8.5)","(21.0, 85.0, 32.5)","(1.75, 2.7, 2.3949193548387098)","(26.0, 100.0, 32.72727272727273)"
06-01-2023 12:05:37.760667,"(5.5, 11.0, 8.7)","(6.5, 12.5, 8.26)","(10.0, 23.0, 16.75)","(14.0, 34.0, 21.0)","(6.0, 11.0, 8.5)","(21.0, 85.0, 32.5)","(1.75, 2.7, 2.3949193548387098)","(26.0, 100.0, 32.72727272727273)"
06-01-2023 12:05:38.963457,"(5.5, 11.0, 8.7)","(6.5, 12.5, 8.26)","(10.0, 23.0, 16.75)","(14.0, 34.0, 21.0)","(6.0, 11.0, 8.5)","(21.0, 85.0, 32.5)","(1.75, 2.7, 2.3949193548387098)","(26.0, 100.0, 32.72727272727273)"
06-01-2023 12:05:40.183347,"(5.5, 11.0, 8.7)","(6.5, 12.5, 8.26)","(10.0, 23.0, 16.75)","(14.0, 34.0, 21.0)","(6.0, 11.0, 8.5)","(21.0, 85.0, 32.5)","(1.75, 2.7, 2.3949193548387098)","(26.0, 100.0, 32.72727272727273)"
06-01-2023 12:05:41.511673,"(5.5, 11.0, 8.7)","(6.5, 12.5, 8.26)","(10.0, 23.0, 16.75)","(14.0, 34.0, 21.0)","(6.0, 11.0, 8.5)","(21.0, 85.0, 32.5)","(1.75, 2.7, 2.3949193548387098)","(26.0, 100.0, 32.72727272727273)"
06-01-2023 12:05:42.951300,"(5.5, 11.0, 8.7)","(6.5, 12.5, 8.26)","(10.0, 23.0, 16.75)","(14.0, 34.0, 21.0)","(6.0, 11.0, 8.5)","(21.0, 85.0, 32.5)","(1.75, 2.7, 2.3949193548387098)","(26.0, 100.0, 32.72727272727273)"
06-01-2023 12:05:44.266187,"(5.5, 11.0, 8.7)","(6.5, 12.5, 8.26)","(10.0, 23.0, 16.75)","(14.0, 34.0, 21.0)","(6.0, 11.0, 8.5)","(21.0, 85.0, 32.5)","(1.75, 2.7, 2.3949193548387098)","(26.0, 100.0, 32.72727272727273)"
06-01-2023 12:05:45.740927,"(5.5, 11.0, 8.7)","(6.5, 12.5, 8.26)","(10.0, 23.0, 16.75)","(14.0, 34.0, 21.0)","(6.0, 11.0, 8.5)","(21.0, 85.0, 32.5)","(1.75, 2.7, 2.259529411764706)","(26.0, 100.0, 32.72727272727273)"
06-01-2023 12:05:46.970890,"(5.5, 11.0, 8.7)","(6.5, 12.5, 8.26)","(10.0, 23.0, 16.75)","(14.0, 34.0, 21.0)","(6.0, 11.0, 8.5)","(21.0, 85.0, 32.5)","(1.75, 2.7, 2.412)","(26.0, 100.0, 32.72727272727273)"
06-01-2023 12:05:48.192126,"(5.5, 11.0, 8.7)","(6.5, 12.5, 8.26)","(10.0, 23.0, 16.75)","(14.0, 34.0, 21.0)","(6.0, 11.0, 8.5)","(21.0, 85.0, 32.5)","(1.75, 2.7, 1.79325)","(26.0, 100.0, 32.72727272727273)"
06-01-2023 12:05:49.335899,"(5.5, 11.0, 8.7)","(6.5, 12.5, 8.26)","(10.0, 23.0, 16.75)","(14.0, 34.0, 21.0)","(6.0, 11.0, 8.5)","(21.0, 85.0, 32.5)","(1.75, 2.7, 1.79325)","(26.0, 100.0, 32.72727272727273)"
06-01-2023 12:05:50.537891,"(5.5, 11.0, 8.7)","(6.5, 12.5, 8.26)","(10.0, 23.0, 16.75)","(14.0, 34.0, 21.0)","(6.0, 11.0, 8.5)","(21.0, 85.0, 32.5)","(1.75, 2.7, 1.79325)","(26.0, 100.0, 32.72727272727273)"
06-01-2023 12:05:51.766590,"(5.5, 11.0, 8.7)","(6.5, 12.5, 8.26)","(10.0, 23.0, 16.75)","(14.0, 34.0, 21.0)","(6.0, 11.0, 8.5)","(21.0, 85.0, 32.5)","(1.75, 2.7, 1.79325)","(26.0, 100.0, 32.72727272727273)"
06-01-2023 12:05:53.037342,"(5.5, 11.0, 8.7)","(6.5, 12.5, 8.26)","(10.0, 23.0, 16.75)","(14.0, 34.0, 21.0)","(6.0, 11.0, 8.5)","(21.0, 85.0, 32.5)","(1.75, 2.7, 1.79325)","(26.0, 100.0, 32.72727272727273)"
06-01-2023 12:05:54.278520,"(5.5, 11.0, 8.7)","(6.5, 12.5, 8.26)","(10.0, 23.0, 16.75)","(14.0, 34.0, 21.0)","(6.0, 11.0, 8.5)","(21.0, 85.0, 32.5)","(1.75, 2.7, 1.8155000000000001)","(26.0, 100.0, 32.72727272727273)"
06-01-2023 12:05:55.473599,"(5.5, 11.0, 8.7)","(6.5, 12.5, 8.26)","(10.0, 23.0, 16.75)","(14.0, 34.0, 21.0)","(6.0, 11.0, 8.5)","(21.0, 85.0, 32.5)","(1.75, 2.68, 2.215)","(26.0, 100.0, 32.72727272727273)"
06-01-2023 12:05:56.610942,"(5.5, 11.0, 8.7)","(6.5, 12.5, 8.26)","(10.0, 23.0, 16.75)","(14.0, 34.0, 21.0)","(6.0, 11.0, 8.5)","(21.0, 85.0, 32.5)","(1.75, 2.66, 2.215)","(26.0, 100.0, 32.72727272727273)"
06-01-2023 12:05:57.806612,"(5.5, 11.0, 8.7)","(6.5, 12.5, 8.26)","(10.0, 23.0, 16.75)","(14.0, 34.0, 21.0)","(6.0, 11.0, 8.5)","(21.0, 85.0, 32.5)","(1.75, 2.66, 2.215)","(26.0, 100.0, 32.72727272727273)"
06-01-2023 12:05:59.087320,"(5.5, 11.0, 8.7)","(6.5, 12.5, 8.26)","(10.0, 23.0, 16.75)","(14.0, 34.0, 21.0)","(6.0, 11.0, 8.5)","(21.0, 85.0, 32.5)","(1.75, 2.66, 2.5116666666666667)","(26.0, 100.0, 32.72727272727273)"
06-01-2023 12:06:00.383259,"(5.5, 11.0, 8.7)","(6.5, 12.5, 8.26)","(10.0, 23.0, 16.75)","(14.0, 34.0, 21.0)","(6.0, 11.0, 8.5)","(21.0, 85.0, 32.5)","(1.75, 2.66, 2.5116666666666667)","(26.0, 100.0, 32.72727272727273)"
06-01-2023 12:06:01.666419,"(5.5, 11.0, 8.7)","(6.5, 12.5, 8.26)","(10.0, 23.0, 16.75)","(14.0, 34.0, 21.0)","(6.0, 11.0, 8.5)","(21.0, 85.0, 32.5)","(1.75, 2.66, 2.5116666666666667)","(26.0, 100.0, 32.72727272727273)"
06-01-2023 12:06:02.844706,"(5.5, 11.0, 8.7)","(6.5, 12.5, 8.26)","(10.0, 23.0, 16.75)","(14.0, 34.0, 21.0)","(6.0, 11.0, 8.5)","(21.0, 85.0, 32.5)","(1.75, 2.66, 2.5116666666666667)","(26.0, 100.0, 32.72727272727273)"
06-01-2023 12:06:04.051496,"(5.5, 11.0, 8.7)","(6.5, 12.5, 8.26)","(10.0, 23.0, 16.75)","(14.0, 34.0, 21.0)","(6.0, 11.0, 8.5)","(21.0, 85.0, 32.5)","(1.75, 2.66, 2.5116666666666667)","(26.0, 100.0, 32.72727272727273)"
06-01-2023 12:06:05.215136,"(5.5, 11.0, 8.7)","(6.5, 12.5, 8.26)","(10.0, 23.0, 16.75)","(14.0, 34.0, 21.0)","(6.0, 11.0, 8.5)","(21.0, 85.0, 32.5)","(1.75, 2.66, 2.5116666666666667)","(26.0, 100.0, 32.72727272727273)"
06-01-2023 12:06:06.313067,"(5.5, 11.0, 8.7)","(6.5, 12.5, 8.26)","(10.0, 23.0, 16.75)","(14.0, 34.0, 21.0)","(6.0, 11.0, 8.5)","(21.0, 85.0, 32.5)","(1.75, 2.66, 2.5116666666666667)","(26.0, 100.0, 32.72727272727273)"
06-01-2023 12:06:07.510099,"(5.5, 11.0, 8.7)","(6.5, 12.5, 8.26)","(10.0, 23.0, 16.75)","(14.0, 34.0, 21.0)","(6.0, 11.0, 8.5)","(21.0, 85.0, 32.5)","(1.75, 2.66, 2.5116666666666667)","(26.0, 100.0, 32.72727272727273)"
06-01-2023 12:06:08.714464,"(5.5, 11.0, 8.7)","(6.5, 12.5, 8.26)","(10.0, 23.0, 16.75)","(14.0, 34.0, 21.0)","(6.0, 11.0, 8.5)","(21.0, 85.0, 32.5)","(1.75, 2.66, 2.5116666666666667)","(26.0, 100.0, 32.72727272727273)"
06-01-2023 12:06:09.890882,"(5.5, 10.5, 7.083333333333334)","(6.5, 12.0, 8.0)","(10.0, 23.0, 17.25)","(14.0, 34.0, 21.0)","(6.0, 11.0, 10.08)","(21.0, 85.0, 32.5)","(1.75, 2.66, 1.956)","(26.0, 100.0, 32.72727272727273)"
06-01-2023 12:06:11.094898,"(5.5, 10.5, 7.083333333333334)","(6.5, 12.0, 8.0)","(10.0, 23.0, 17.25)","(14.0, 34.0, 21.0)","(6.0, 11.0, 10.488888888888889)","(21.0, 85.0, 32.5)","(1.75, 2.66, 2.5540000000000003)","(26.0, 100.0, 32.72727272727273)"
06-01-2023 12:06:12.231483,"(5.5, 10.5, 7.083333333333334)","(6.5, 12.0, 8.0)","(10.0, 23.0, 13.833333333333334)","(14.0, 34.0, 21.0)","(6.0, 11.0, 10.488888888888889)","(21.0, 85.0, 32.5)","(1.75, 2.64, 2.5785714285714287)","(26.0, 100.0, 32.72727272727273)"
06-01-2023 12:06:13.411858,"(5.5, 10.5, 7.083333333333334)","(6.5, 12.0, 8.0)","(10.0, 23.0, 13.833333333333334)","(14.0, 34.0, 21.0)","(6.0, 11.0, 10.488888888888889)","(21.0, 85.0, 32.5)","(1.75, 2.64, 2.5785714285714287)","(26.0, 100.0, 32.72727272727273)"
06-01-2023 12:06:14.628435,"(5.5, 10.5, 7.083333333333334)","(6.5, 12.0, 8.0)","(10.0, 23.0, 13.833333333333334)","(14.0, 34.0, 21.0)","(6.0, 11.0, 10.488888888888889)","(21.0, 85.0, 32.5)","(1.75, 2.64, 2.0994285714285716)","(26.0, 100.0, 32.72727272727273)"
06-01-2023 12:06:15.876762,"(5.5, 10.5, 7.083333333333334)","(6.5, 12.0, 8.0)","(10.0, 23.0, 17.75)","(14.0, 34.0, 21.0)","(6.0, 11.0, 10.266666666666666)","(21.0, 85.0, 32.5)","(1.75, 2.64, 1.9474074074074075)","(26.0, 100.0, 32.72727272727273)"
06-01-2023 12:06:17.067320,"(5.5, 10.5, 7.083333333333334)","(6.5, 12.0, 8.0)","(10.0, 23.0, 14.666666666666666)","(14.0, 34.0, 21.0)","(6.0, 11.0, 9.95)","(21.0, 85.0, 32.5)","(1.75, 2.64, 2.537)","(26.0, 100.0, 32.72727272727273)"
06-01-2023 12:06:18.209490,"(5.5, 10.5, 7.083333333333334)","(6.5, 12.0, 8.0)","(10.0, 23.0, 14.666666666666666)","(14.0, 34.0, 20.333333333333332)","(6.0, 11.0, 10.16)","(21.0, 85.0, 79.16666666666667)","(1.75, 2.62, 2.537)","(26.0, 100.0, 33.63636363636364)"
06-01-2023 12:06:19.358071,"(5.5, 10.5, 7.083333333333334)","(6.5, 12.0, 8.0)","(10.0, 23.0, 14.666666666666666)","(14.0, 34.0, 21.333333333333332)","(6.0, 11.0, 10.16)","(21.0, 85.0, 79.16666666666667)","(1.75, 2.62, 2.537)","(26.0, 100.0, 33.63636363636364)"
06-01-2023 12:06:20.415236,"(5.5, 10.5, 7.083333333333334)","(6.5, 12.0, 8.0)","(10.0, 23.0, 14.666666666666666)","(14.0, 34.0, 24.5)","(6.0, 11.0, 10.16)","(21.0, 85.0, 75.62264150943396)","(1.75, 2.62, 2.537)","(26.0, 100.0, 30.933333333333334)"
06-01-2023 12:06:21.445756,"(5.5, 10.5, 7.083333333333334)","(6.5, 12.0, 7.636363636363637)","(10.0, 23.0, 14.666666666666666)","(14.0, 34.0, 24.5)","(6.0, 11.0, 10.16)","(21.0, 80.0, 75.62264150943396)","(1.75, 2.62, 2.537)","(26.0, 100.0, 30.933333333333334)"
06-01-2023 12:06:22.820312,"(5.5, 10.5, 7.933333333333334)","(6.5, 12.0, 8.0)","(10.0, 23.0, 14.666666666666666)","(14.0, 34.0, 24.5)","(6.0, 11.0, 10.16)","(21.0, 80.0, 75.62264150943396)","(1.75, 2.62, 2.454)","(26.0, 100.0, 30.933333333333334)"
06-01-2023 12:06:24.224637,"(5.5, 11.0, 7.933333333333334)","(6.5, 12.0, 7.916666666666667)","(10.0, 23.0, 18.25)","(14.0, 34.0, 24.5)","(6.0, 11.0, 10.05)","(21.0, 80.0, 75.62264150943396)","(1.75, 2.62, 2.545454545454546)","(26.0, 100.0, 30.933333333333334)"
06-01-2023 12:06:25.509245,"(5.5, 10.5, 7.083333333333334)","(6.5, 11.5, 7.916666666666667)","(10.0, 23.0, 15.5)","(14.0, 34.0, 24.5)","(6.0, 11.0, 10.577777777777778)","(21.0, 80.0, 42.0)","(1.75, 2.62, 2.545454545454546)","(26.0, 100.0, 30.933333333333334)"
06-01-2023 12:06:26.819739,"(5.5, 10.5, 7.083333333333334)","(6.5, 11.5, 7.916666666666667)","(10.0, 23.0, 15.5)","(14.0, 34.0, 24.5)","(6.0, 11.0, 10.577777777777778)","(21.0, 80.0, 35.2)","(1.75, 2.62, 2.545454545454546)","(26.0, 100.0, 30.933333333333334)"
06-01-2023 12:06:28.040882,"(5.5, 10.5, 7.083333333333334)","(6.5, 11.5, 7.916666666666667)","(10.0, 23.0, 15.5)","(14.0, 34.0, 24.5)","(6.0, 11.0, 10.577777777777778)","(21.0, 80.0, 35.2)","(1.75, 2.62, 2.215)","(26.0, 100.0, 35.85714285714286)"
06-01-2023 12:06:29.183055,"(5.5, 10.5, 7.083333333333334)","(6.5, 11.5, 7.916666666666667)","(10.0, 23.0, 15.5)","(14.0, 34.0, 24.5)","(6.0, 11.0, 10.577777777777778)","(21.0, 80.0, 35.2)","(1.75, 2.62, 2.215)","(26.0, 95.0, 35.85714285714286)"
06-01-2023 12:06:30.331019,"(5.5, 10.5, 7.083333333333334)","(6.5, 11.5, 7.916666666666667)","(10.0, 23.0, 15.5)","(14.0, 34.0, 24.5)","(6.0, 11.0, 10.4)","(21.0, 80.0, 35.2)","(1.75, 2.62, 2.54)","(26.0, 95.0, 35.85714285714286)"
06-01-2023 12:06:31.483952,"(5.5, 10.5, 7.083333333333334)","(6.5, 12.0, 8.0)","(10.0, 23.0, 18.75)","(14.0, 34.0, 24.5)","(6.0, 11.0, 10.15)","(21.0, 80.0, 35.2)","(1.75, 2.62, 2.54)","(26.0, 95.0, 35.85714285714286)"
06-01-2023 12:06:32.544896,"(5.5, 10.5, 7.083333333333334)","(6.5, 12.0, 8.0)","(10.0, 23.0, 16.333333333333332)","(14.0, 34.0, 24.5)","(6.0, 11.0, 10.622222222222222)","(21.0, 80.0, 35.2)","(1.75, 2.62, 2.54)","(26.0, 95.0, 35.85714285714286)"
06-01-2023 12:06:33.592219,"(5.5, 10.5, 7.083333333333334)","(6.5, 12.0, 8.0)","(10.0, 23.0, 16.333333333333332)","(14.0, 34.0, 24.5)","(6.0, 11.0, 10.622222222222222)","(21.0, 80.0, 35.2)","(1.75, 2.62, 2.54)","(26.0, 95.0, 35.85714285714286)"
06-01-2023 12:06:34.759579,"(5.5, 10.5, 7.083333333333334)","(6.5, 12.0, 8.0)","(10.0, 23.0, 16.333333333333332)","(14.0, 34.0, 24.5)","(6.0, 11.0, 10.622222222222222)","(21.0, 80.0, 35.2)","(1.75, 2.62, 2.5472727272727274)","(26.0, 95.0, 35.85714285714286)"
06-01-2023 12:06:35.956238,"(5.5, 10.5, 7.083333333333334)","(6.5, 12.0, 8.0)","(10.0, 23.0, 16.333333333333332)","(14.0, 34.0, 24.5)","(6.0, 11.0, 10.622222222222222)","(21.0, 80.0, 35.2)","(1.75, 2.62, 2.5472727272727274)","(26.0, 95.0, 35.85714285714286)"
06-01-2023 12:06:37.179666,"(5.5, 10.5, 7.083333333333334)","(6.5, 12.0, 8.0)","(10.0, 23.0, 19.25)","(14.0, 34.0, 24.5)","(6.0, 11.0, 10.466666666666667)","(21.0, 80.0, 35.2)","(1.75, 2.62, 2.541)","(26.0, 95.0, 35.85714285714286)"
06-01-2023 12:06:38.437435,"(5.5, 10.5, 7.083333333333334)","(6.5, 12.0, 8.0)","(10.0, 23.0, 19.25)","(14.0, 34.0, 24.5)","(6.0, 11.0, 10.4)","(21.0, 80.0, 35.2)","(1.75, 2.62, 2.541)","(26.0, 95.0, 35.85714285714286)"
06-01-2023 12:06:39.637422,"(5.5, 10.5, 7.083333333333334)","(6.5, 12.0, 8.0)","(10.0, 23.0, 17.166666666666668)","(14.0, 34.0, 24.5)","(6.0, 11.0, 10.4)","(21.0, 80.0, 35.2)","(1.75, 2.62, 2.541)","(26.0, 95.0, 35.85714285714286)"
06-01-2023 12:06:40.772609,"(5.5, 10.5, 7.083333333333334)","(6.5, 12.0, 8.0)","(10.0, 23.0, 17.166666666666668)","(14.0, 34.0, 24.5)","(6.0, 11.0, 10.4)","(21.0, 80.0, 35.2)","(1.75, 2.62, 2.541)","(26.0, 95.0, 35.85714285714286)"
06-01-2023 12:06:41.831045,"(5.5, 10.5, 7.083333333333334)","(6.5, 12.0, 8.0)","(10.0, 23.0, 17.166666666666668)","(14.0, 34.0, 24.5)","(6.0, 11.0, 10.4)","(21.0, 80.0, 35.2)","(1.75, 2.62, 2.541)","(26.0, 95.0, 35.85714285714286)"
06-01-2023 12:06:42.972478,"(5.5, 10.5, 7.083333333333334)","(6.5, 12.0, 8.0)","(10.0, 23.0, 17.166666666666668)","(14.0, 34.0, 24.5)","(6.0, 11.0, 10.4)","(21.0, 80.0, 35.2)","(1.75, 2.62, 2.541)","(26.0, 95.0, 35.85714285714286)"
06-01-2023 12:06:44.132744,"(5.5, 10.5, 7.083333333333334)","(6.5, 12.0, 8.0)","(10.0, 23.0, 17.166666666666668)","(14.0, 34.0, 24.5)","(6.0, 11.0, 10.533333333333333)","(21.0, 80.0, 35.2)","(1.75, 2.62, 2.542)","(26.0, 95.0, 35.85714285714286)"
06-01-2023 12:06:45.296964,"(5.5, 10.5, 7.083333333333334)","(6.5, 12.0, 7.733333333333333)","(10.0, 23.0, 17.166666666666668)","(14.0, 34.0, 24.5)","(6.0, 11.0, 9.7)","(21.0, 80.0, 35.2)","(1.75, 2.62, 2.542)","(26.0, 95.0, 35.85714285714286)"
06-01-2023 12:06:46.408706,"(5.5, 10.5, 7.083333333333334)","(6.5, 12.0, 7.733333333333333)","(10.0, 23.0, 17.166666666666668)","(14.0, 34.0, 24.5)","(6.0, 11.0, 9.7)","(21.0, 80.0, 35.2)","(1.75, 2.62, 2.542)","(26.0, 95.0, 35.85714285714286)"
06-01-2023 12:06:47.536592,"(5.5, 10.5, 7.083333333333334)","(6.5, 12.0, 7.733333333333333)","(10.0, 23.0, 17.166666666666668)","(14.0, 34.0, 24.5)","(6.0, 11.0, 9.7)","(21.0, 80.0, 35.2)","(1.75, 2.62, 2.542)","(26.0, 95.0, 35.85714285714286)"
06-01-2023 12:06:48.665018,"(5.5, 10.5, 7.083333333333334)","(6.5, 12.0, 7.569230769230769)","(10.0, 23.0, 17.166666666666668)","(14.0, 34.0, 24.5)","(6.0, 11.0, 8.727272727272728)","(21.0, 80.0, 35.2)","(1.75, 2.62, 2.2350000000000003)","(26.0, 95.0, 35.85714285714286)"
06-01-2023 12:06:49.990136,"(5.5, 10.5, 7.083333333333334)","(6.5, 12.0, 7.408695652173913)","(10.0, 23.0, 17.166666666666668)","(14.0, 34.0, 24.5)","(6.0, 12.0, 9.95)","(21.0, 80.0, 35.2)","(1.75, 2.62, 2.2350000000000003)","(26.0, 95.0, 35.85714285714286)"
06-01-2023 12:06:51.245036,"(5.5, 10.5, 7.083333333333334)","(6.5, 12.0, 7.452941176470588)","(10.0, 23.0, 17.166666666666668)","(14.0, 34.0, 24.5)","(6.0, 11.5, 11.016666666666666)","(21.0, 80.0, 35.2)","(1.75, 2.62, 2.415)","(26.0, 95.0, 35.85714285714286)"
06-01-2023 12:06:52.547190,"(5.5, 10.5, 7.083333333333334)","(6.5, 11.5, 8.215789473684211)","(10.0, 23.0, 17.166666666666668)","(14.0, 34.0, 24.5)","(6.0, 11.5, 11.016666666666666)","(21.0, 80.0, 29.75)","(1.75, 2.6, 2.413846153846154)","(26.0, 95.0, 33.375)"
06-01-2023 12:06:54.035626,"(5.5, 10.5, 7.083333333333334)","(6.5, 11.5, 8.215789473684211)","(10.0, 23.0, 17.166666666666668)","(14.0, 34.0, 24.5)","(6.0, 11.5, 11.016666666666666)","(21.0, 70.0, 29.75)","(1.75, 2.58, 2.413846153846154)","(26.0, 85.0, 33.375)"
06-01-2023 12:06:55.385779,"(5.5, 10.5, 7.083333333333334)","(6.5, 11.5, 8.215789473684211)","(10.0, 23.0, 17.166666666666668)","(14.0, 34.0, 24.5)","(6.0, 11.5, 11.016666666666666)","(21.0, 70.0, 29.75)","(1.75, 2.58, 2.413846153846154)","(26.0, 85.0, 33.375)"
06-01-2023 12:06:56.693898,"(5.5, 10.5, 7.083333333333334)","(6.5, 11.5, 8.215789473684211)","(10.0, 23.0, 17.166666666666668)","(14.0, 34.0, 24.5)","(6.0, 11.5, 11.016666666666666)","(21.0, 70.0, 29.75)","(1.75, 2.58, 2.413846153846154)","(26.0, 85.0, 33.375)"
06-01-2023 12:06:57.790004,"(5.5, 10.5, 7.083333333333334)","(6.5, 11.5, 8.215789473684211)","(10.0, 23.0, 17.166666666666668)","(14.0, 34.0, 24.5)","(6.0, 11.5, 9.95)","(21.0, 70.0, 29.75)","(1.75, 2.58, 2.4933333333333336)","(26.0, 85.0, 33.375)"
06-01-2023 12:06:58.974443,"(5.5, 10.5, 7.083333333333334)","(6.5, 11.5, 7.677777777777778)","(10.0, 23.0, 17.166666666666668)","(14.0, 34.0, 24.5)","(6.0, 11.5, 11.016666666666666)","(21.0, 70.0, 35.0)","(1.75, 2.62, 2.3575)","(26.0, 85.0, 33.375)"
06-01-2023 12:07:00.202657,"(5.5, 10.5, 7.083333333333334)","(6.5, 11.5, 8.552631578947368)","(10.0, 23.0, 17.166666666666668)","(14.0, 34.0, 24.5)","(6.0, 11.5, 11.016666666666666)","(21.0, 70.0, 35.0)","(1.75, 2.52, 2.3575)","(26.0, 85.0, 33.375)"
06-01-2023 12:07:01.424821,"(5.5, 10.5, 7.083333333333334)","(6.5, 11.5, 8.552631578947368)","(10.0, 23.0, 17.166666666666668)","(14.0, 34.0, 24.5)","(6.0, 11.5, 11.016666666666666)","(21.0, 70.0, 35.0)","(1.75, 2.52, 2.37)","(26.0, 85.0, 33.375)"
06-01-2023 12:07:02.592525,"(5.5, 10.5, 7.083333333333334)","(6.5, 11.5, 8.552631578947368)","(10.0, 23.0, 17.166666666666668)","(14.0, 34.0, 24.5)","(6.0, 11.5, 11.016666666666666)","(21.0, 70.0, 35.0)","(1.75, 2.52, 2.37)","(26.0, 85.0, 33.375)"
06-01-2023 12:07:03.784886,"(5.5, 10.5, 7.083333333333334)","(6.5, 11.5, 8.552631578947368)","(10.0, 23.0, 17.166666666666668)","(14.0, 34.0, 24.5)","(6.0, 11.5, 11.016666666666666)","(21.0, 70.0, 35.0)","(1.75, 2.52, 2.37)","(26.0, 85.0, 33.375)"
06-01-2023 12:07:04.995664,"(5.5, 10.5, 7.083333333333334)","(6.5, 11.5, 8.552631578947368)","(10.0, 23.0, 16.38888888888889)","(14.0, 34.0, 19.25)","(6.0, 11.5, 11.258333333333333)","(21.0, 70.0, 50.2)","(1.75, 2.52, 2.27625)","(26.0, 85.0, 68.0)"
06-01-2023 12:07:06.233502,"(5.5, 10.0, 7.0)","(6.5, 11.5, 8.889473684210527)","(10.0, 23.0, 16.38888888888889)","(14.0, 32.0, 19.25)","(6.0, 11.5, 11.05)","(21.0, 70.0, 50.2)","(1.75, 2.52, 2.33)","(26.0, 80.0, 68.0)"
06-01-2023 12:07:07.583663,"(5.5, 10.0, 6.50909090909091)","(6.5, 11.5, 8.889473684210527)","(10.0, 23.0, 16.38888888888889)","(14.0, 32.0, 16.7)","(6.0, 11.5, 11.32)","(21.0, 70.0, 50.2)","(1.75, 2.48, 2.3415384615384616)","(26.0, 80.0, 66.5)"
06-01-2023 12:07:08.878151,"(5.5, 10.0, 6.825)","(6.5, 11.5, 8.5)","(10.0, 23.0, 16.38888888888889)","(14.0, 32.0, 16.7)","(6.0, 11.5, 11.32)","(21.0, 70.0, 50.2)","(1.75, 2.48, 2.3723076923076922)","(26.0, 80.0, 66.5)"
06-01-2023 12:07:10.156584,"(5.5, 9.8, 6.825)","(6.5, 11.0, 8.5)","(10.0, 23.0, 16.38888888888889)","(14.0, 32.0, 16.7)","(6.0, 11.5, 11.32)","(21.0, 70.0, 50.2)","(1.75, 2.52, 2.428571428571429)","(26.0, 80.0, 66.5)"
06-01-2023 12:07:11.340260,"(5.5, 9.8, 6.825)","(6.5, 11.0, 8.5)","(10.0, 23.0, 16.333333333333332)","(14.0, 32.0, 16.7)","(6.0, 11.5, 11.32)","(21.0, 70.0, 47.5)","(1.75, 2.52, 2.4114285714285715)","(26.0, 80.0, 66.5)"
06-01-2023 12:07:12.530592,"(5.5, 9.6, 6.933333333333334)","(6.5, 11.0, 9.727272727272727)","(10.0, 23.0, 16.333333333333332)","(14.0, 32.0, 18.75)","(6.0, 11.5, 11.083333333333334)","(21.0, 70.0, 47.5)","(1.75, 2.5, 2.04)","(26.0, 80.0, 66.5)"
