,Fire Up Dallas,Only Ollie,Gambling Grace,Luna Country,Dana Tiny,Victor Prevails,Trunchbull
10-01-2023 12:30:29.955192,"(4.4, 7.0, 6.88)","(13.0, 36.0, 35.333333333333336)","(31.0, 44.0, 42.0)","(1.9, 2.2, 2.159090909090909)","(13.0, 15.0, 13.5625)","(4.4, 5.8, 5.6875)","(10.0, 12.5, 12.0)"
10-01-2023 12:30:31.010610,"(4.4, 7.0, 6.5636363636363635)","(13.0, 36.0, 35.333333333333336)","(31.0, 44.0, 42.0)","(1.9, 2.2, 2.1764705882352944)","(13.0, 15.0, 13.5625)","(4.4, 5.8, 5.6875)","(10.0, 12.5, 12.0)"
10-01-2023 12:30:32.060314,"(4.4, 7.0, 6.7)","(13.0, 36.0, 35.333333333333336)","(31.0, 44.0, 42.0)","(1.9, 2.2, 2.1764705882352944)","(13.0, 15.0, 13.5625)","(4.4, 5.8, 5.6875)","(10.0, 12.5, 12.0)"
10-01-2023 12:30:33.148083,"(4.4, 7.0, 6.7)","(13.0, 36.0, 35.333333333333336)","(31.0, 44.0, 42.0)","(1.9, 2.2, 2.159090909090909)","(13.0, 15.0, 13.5625)","(4.4, 5.8, 5.6875)","(10.0, 12.5, 12.0)"
10-01-2023 12:30:34.272191,"(4.4, 7.0, 6.5636363636363635)","(13.0, 36.0, 35.333333333333336)","(31.0, 44.0, 42.0)","(1.9, 2.2, 2.1764705882352944)","(13.0, 15.0, 13.5625)","(4.4, 5.8, 5.6875)","(10.0, 12.5, 12.0)"
10-01-2023 12:30:35.355701,"(4.4, 7.0, 6.7)","(13.0, 36.0, 35.333333333333336)","(31.0, 44.0, 42.0)","(1.9, 2.2, 2.1764705882352944)","(13.0, 15.0, 13.5625)","(4.4, 5.8, 5.45)","(9.0, 12.5, 12.0)"
10-01-2023 12:30:36.349096,"(4.4, 7.0, 6.8875)","(13.0, 36.0, 35.333333333333336)","(31.0, 44.0, 42.0)","(1.9, 2.2, 2.159090909090909)","(13.0, 15.0, 13.5625)","(4.4, 5.8, 5.552941176470588)","(9.0, 12.5, 12.0)"
10-01-2023 12:30:37.389623,"(4.4, 7.0, 6.771428571428571)","(13.0, 36.0, 35.333333333333336)","(31.0, 44.0, 42.0)","(1.9, 2.2, 2.1764705882352944)","(13.0, 15.0, 13.666666666666666)","(4.4, 5.8, 5.45)","(9.0, 12.5, 12.0)"
10-01-2023 12:30:38.443623,"(4.4, 7.0, 6.930769230769231)","(13.0, 36.0, 35.333333333333336)","(31.0, 44.0, 42.0)","(1.9, 2.2, 2.159090909090909)","(13.0, 14.5, 13.6)","(4.4, 5.8, 5.59)","(9.0, 12.5, 12.0)"
10-01-2023 12:30:39.556746,"(4.4, 7.4, 7.333333333333334)","(13.0, 36.0, 35.333333333333336)","(31.0, 44.0, 42.0)","(1.9, 2.2, 2.159090909090909)","(13.0, 14.5, 13.6)","(4.4, 5.8, 5.45)","(9.0, 12.5, 12.0)"
10-01-2023 12:30:40.650581,"(4.4, 7.8, 7.779310344827586)","(13.0, 36.0, 35.333333333333336)","(31.0, 44.0, 42.0)","(1.9, 2.2, 2.1100000000000003)","(13.0, 14.0, 13.571428571428571)","(4.4, 5.8, 5.552941176470588)","(9.0, 12.5, 12.64102564102564)"
10-01-2023 12:30:41.744827,"(4.4, 7.8, 7.779310344827586)","(13.0, 36.0, 35.333333333333336)","(31.0, 44.0, 42.0)","(1.9, 2.2, 2.1100000000000003)","(13.0, 14.0, 13.571428571428571)","(4.4, 5.8, 5.45)","(9.0, 13.0, 12.777777777777779)"
10-01-2023 12:30:42.786477,"(4.4, 7.8, 7.694117647058824)","(13.0, 36.0, 35.333333333333336)","(31.0, 44.0, 42.0)","(1.9, 2.2, 2.1100000000000003)","(13.0, 14.0, 13.535714285714286)","(4.4, 5.8, 5.552941176470588)","(9.0, 13.0, 12.64102564102564)"
10-01-2023 12:30:43.849509,"(4.4, 7.8, 7.7)","(13.0, 36.0, 35.333333333333336)","(31.0, 42.0, 41.0)","(1.9, 2.2, 2.08)","(13.0, 14.0, 13.520833333333334)","(4.4, 5.8, 5.575)","(9.0, 13.0, 12.8)"
10-01-2023 12:30:44.870468,"(4.4, 7.8, 7.7)","(13.0, 36.0, 35.333333333333336)","(31.0, 42.0, 41.0)","(1.9, 2.2, 2.0402970297029706)","(13.0, 14.0, 13.523809523809524)","(4.4, 5.8, 5.5)","(9.0, 13.0, 12.783783783783784)"
10-01-2023 12:30:45.991722,"(4.4, 7.8, 7.581818181818182)","(13.0, 36.0, 35.333333333333336)","(31.0, 42.0, 41.09090909090909)","(1.9, 2.06, 2.012446808510638)","(13.0, 14.0, 13.62962962962963)","(4.4, 5.8, 5.5)","(9.0, 13.0, 12.783783783783784)"
10-01-2023 12:30:47.140875,"(4.4, 7.8, 7.533333333333333)","(13.0, 36.0, 35.45454545454545)","(31.0, 42.0, 41.09090909090909)","(1.9, 2.06, 2.0120652173913043)","(13.0, 14.0, 13.583333333333334)","(4.4, 5.8, 5.5)","(9.0, 13.0, 12.764705882352942)"
10-01-2023 12:30:48.250864,"(4.6, 7.8, 7.505263157894737)","(15.0, 36.0, 35.45454545454545)","(31.0, 42.0, 41.2)","(1.85, 2.06, 2.0034394904458597)","(12.0, 14.0, 15.583333333333334)","(4.6, 5.8, 5.790909090909091)","(9.0, 13.0, 12.61111111111111)"
10-01-2023 12:30:49.405071,"(4.6, 7.8, 7.452173913043478)","(15.0, 36.0, 35.6)","(31.0, 42.0, 41.2)","(1.85, 2.06, 2.0114285714285716)","(12.0, 16.0, 14.875)","(4.6, 5.9, 5.7)","(9.0, 13.0, 12.61111111111111)"
10-01-2023 12:30:50.515143,"(4.6, 7.8, 7.452173913043478)","(15.0, 36.0, 35.4)","(31.0, 42.0, 41.2)","(1.85, 2.04, 2.013333333333333)","(12.0, 16.0, 15.11111111111111)","(4.6, 5.9, 5.7)","(9.0, 13.0, 12.61111111111111)"
10-01-2023 12:30:51.787936,"(4.6, 7.8, 7.452173913043478)","(15.0, 36.0, 35.5)","(31.0, 42.0, 41.2)","(1.85, 2.04, 2.013333333333333)","(12.0, 16.0, 15.11111111111111)","(4.6, 5.9, 5.78)","(9.0, 13.0, 12.61111111111111)"
10-01-2023 12:30:53.043371,"(4.6, 7.8, 7.454545454545455)","(15.0, 36.0, 37.333333333333336)","(31.0, 42.0, 41.333333333333336)","(1.85, 2.04, 2.0)","(12.0, 16.0, 14.875)","(4.6, 5.9, 5.75)","(9.0, 13.0, 12.657142857142857)"
10-01-2023 12:30:54.245254,"(4.6, 7.8, 7.454545454545455)","(15.0, 38.0, 33.142857142857146)","(31.0, 42.0, 41.5)","(1.85, 2.04, 1.9733333333333334)","(12.0, 16.0, 14.875)","(4.6, 6.0, 5.8125)","(9.0, 13.0, 12.8125)"
10-01-2023 12:30:55.473698,"(4.6, 7.8, 7.496)","(15.0, 36.0, 33.142857142857146)","(31.0, 42.0, 49.375)","(1.85, 2.02, 1.996)","(12.0, 16.0, 14.8)","(4.6, 6.0, 5.892857142857143)","(9.0, 13.0, 12.818181818181818)"
10-01-2023 12:30:56.656791,"(4.6, 7.8, 7.454545454545455)","(15.0, 36.0, 33.142857142857146)","(31.0, 55.0, 49.78260869565217)","(1.85, 2.02, 1.996)","(12.0, 16.0, 15.538461538461538)","(4.6, 6.0, 5.625)","(9.0, 13.0, 12.818181818181818)"
10-01-2023 12:30:57.788472,"(4.6, 7.8, 7.454545454545455)","(15.0, 36.0, 32.12903225806451)","(31.0, 55.0, 49.78260869565217)","(1.85, 2.02, 1.996)","(12.0, 16.0, 15.538461538461538)","(4.6, 6.0, 5.625)","(9.0, 13.0, 12.818181818181818)"
10-01-2023 12:30:58.874840,"(4.6, 7.8, 7.454545454545455)","(15.0, 36.0, 32.12903225806451)","(31.0, 55.0, 49.78260869565217)","(1.85, 2.02, 2.008)","(12.0, 16.0, 15.538461538461538)","(4.6, 6.0, 5.571428571428571)","(9.0, 13.0, 12.818181818181818)"
10-01-2023 12:30:59.967537,"(4.8, 7.8, 7.454545454545455)","(17.0, 36.0, 32.12903225806451)","(31.0, 55.0, 49.78260869565217)","(1.85, 2.02, 2.011)","(12.0, 16.0, 15.538461538461538)","(4.6, 6.0, 5.571428571428571)","(7.5, 13.0, 12.818181818181818)"
10-01-2023 12:31:01.113060,"(4.8, 7.8, 7.454545454545455)","(17.0, 36.0, 32.12903225806451)","(31.0, 55.0, 49.78260869565217)","(1.85, 2.02, 2.011)","(12.0, 16.0, 15.538461538461538)","(4.6, 6.0, 5.666666666666667)","(7.5, 13.0, 12.475)"
10-01-2023 12:31:02.252172,"(4.8, 7.8, 7.496)","(17.0, 36.0, 33.36)","(31.0, 55.0, 49.0)","(1.85, 2.04, 2.006666666666667)","(12.0, 16.0, 15.25)","(4.6, 5.8, 5.677777777777778)","(7.5, 13.0, 12.366666666666667)"
10-01-2023 12:31:03.417138,"(4.8, 7.8, 7.482758620689656)","(17.0, 36.0, 33.36)","(31.0, 55.0, 49.78260869565217)","(1.85, 2.04, 2.0140000000000002)","(12.0, 16.0, 15.7)","(4.6, 5.9, 5.7)","(7.5, 12.5, 12.42)"
10-01-2023 12:31:04.572605,"(4.8, 7.8, 7.5)","(17.0, 36.0, 33.36)","(31.0, 55.0, 52.5)","(1.85, 2.04, 1.9718518518518517)","(12.0, 16.0, 15.666666666666666)","(4.6, 5.9, 5.8500000000000005)","(7.5, 12.5, 12.42)"
10-01-2023 12:31:05.711693,"(4.8, 7.8, 7.5)","(17.0, 36.0, 33.36)","(31.0, 55.0, 52.5)","(1.85, 2.04, 1.966)","(12.0, 16.0, 15.0)","(4.6, 5.9, 5.753846153846154)","(7.5, 12.5, 12.42)"
10-01-2023 12:31:06.791904,"(5.0, 7.8, 7.5)","(17.0, 36.0, 33.36)","(31.0, 55.0, 52.5)","(1.8, 2.04, 1.992258064516129)","(12.0, 16.0, 15.0)","(4.6, 6.0, 5.753846153846154)","(9.0, 12.5, 12.428571428571429)"
10-01-2023 12:31:07.897184,"(5.0, 7.8, 7.5)","(17.0, 36.0, 33.36)","(31.0, 55.0, 52.5)","(1.8, 2.04, 1.995820895522388)","(12.0, 16.0, 15.0)","(4.6, 6.0, 5.68)","(9.0, 12.5, 12.428571428571429)"
10-01-2023 12:31:09.009233,"(5.0, 7.8, 7.5)","(17.0, 36.0, 33.36)","(31.0, 55.0, 52.5)","(1.8, 2.04, 1.9938028169014084)","(12.0, 16.0, 15.0)","(4.6, 6.0, 5.753846153846154)","(9.0, 12.5, 12.428571428571429)"
10-01-2023 12:31:10.144723,"(5.0, 7.8, 7.5)","(20.0, 36.0, 33.36)","(31.0, 55.0, 52.5)","(1.8, 2.04, 1.9938028169014084)","(12.0, 16.0, 15.25)","(4.6, 6.0, 5.822222222222222)","(8.0, 12.5, 12.428571428571429)"
10-01-2023 12:31:11.314928,"(5.0, 7.8, 7.5120000000000005)","(20.0, 36.0, 33.36)","(31.0, 55.0, 52.5)","(1.8, 2.04, 1.988169014084507)","(12.0, 16.0, 15.0)","(4.6, 6.0, 5.68)","(8.0, 12.5, 12.428571428571429)"
10-01-2023 12:31:12.457279,"(5.0, 7.8, 7.5120000000000005)","(20.0, 36.0, 33.36)","(31.0, 55.0, 52.5)","(1.8, 2.04, 1.988169014084507)","(12.0, 16.0, 15.0)","(4.6, 6.0, 5.68)","(8.0, 12.5, 12.428571428571429)"
10-01-2023 12:31:13.620491,"(5.0, 7.8, 7.5120000000000005)","(20.0, 36.0, 33.36)","(31.0, 55.0, 52.5)","(1.8, 2.04, 1.988169014084507)","(12.0, 16.0, 15.25)","(4.6, 6.0, 5.786666666666666)","(8.0, 12.5, 12.42)"
10-01-2023 12:31:14.753830,"(5.0, 7.8, 7.5120000000000005)","(20.0, 36.0, 33.36)","(31.0, 55.0, 52.5)","(1.8, 2.04, 1.9875862068965517)","(12.0, 16.0, 15.0)","(4.6, 6.0, 5.647058823529411)","(8.0, 12.5, 12.42)"
10-01-2023 12:31:15.831535,"(5.0, 7.8, 7.5120000000000005)","(20.0, 36.0, 33.36)","(31.0, 55.0, 52.5)","(1.8, 2.04, 1.9889156626506024)","(12.0, 16.0, 15.0)","(4.6, 6.0, 5.647058823529411)","(8.0, 12.5, 12.42)"
10-01-2023 12:31:16.922165,"(5.0, 7.8, 7.5120000000000005)","(20.0, 36.0, 33.36)","(31.0, 55.0, 52.5)","(1.8, 2.04, 1.9875862068965517)","(12.0, 16.0, 15.25)","(4.6, 6.0, 5.727272727272727)","(8.0, 12.5, 12.42)"
10-01-2023 12:31:18.021092,"(5.0, 7.8, 7.533333333333333)","(20.0, 36.0, 33.36)","(31.0, 55.0, 52.0)","(1.8, 2.04, 1.9915789473684211)","(12.0, 16.0, 15.666666666666666)","(4.6, 6.0, 5.647058823529411)","(8.0, 12.5, 12.433333333333334)"
10-01-2023 12:31:19.110075,"(5.0, 7.8, 7.507692307692308)","(20.0, 36.0, 33.36)","(31.0, 55.0, 52.0)","(1.8, 2.04, 1.9915789473684211)","(12.0, 16.0, 15.75)","(4.6, 6.0, 5.647058823529411)","(8.0, 12.5, 12.433333333333334)"
10-01-2023 12:31:20.205948,"(5.0, 7.8, 7.507692307692308)","(20.0, 36.0, 33.36)","(31.0, 55.0, 52.0)","(1.8, 2.04, 1.9915789473684211)","(12.0, 16.0, 15.8125)","(4.6, 6.0, 5.727272727272727)","(8.0, 12.5, 12.433333333333334)"
10-01-2023 12:31:21.345073,"(5.0, 7.8, 7.507692307692308)","(20.0, 36.0, 33.36)","(31.0, 55.0, 52.0)","(1.8, 2.04, 1.9915789473684211)","(12.0, 16.0, 15.8125)","(4.6, 6.0, 5.647058823529411)","(8.0, 12.5, 12.433333333333334)"
10-01-2023 12:31:22.528569,"(5.0, 7.8, 7.507692307692308)","(20.0, 36.0, 33.36)","(31.0, 55.0, 52.0)","(1.8, 2.04, 1.9915789473684211)","(12.0, 16.0, 15.8125)","(4.6, 6.0, 5.727272727272727)","(8.0, 12.5, 12.433333333333334)"
10-01-2023 12:31:23.739124,"(5.0, 7.8, 7.507692307692308)","(20.0, 36.0, 33.36)","(31.0, 55.0, 52.0)","(1.8, 2.04, 1.9844827586206897)","(12.0, 16.0, 15.8125)","(4.6, 6.0, 5.769230769230769)","(8.0, 12.5, 12.433333333333334)"
10-01-2023 12:31:24.950309,"(5.0, 7.8, 7.507692307692308)","(20.0, 36.0, 33.36)","(31.0, 55.0, 52.0)","(1.8, 2.04, 2.016153846153846)","(12.0, 16.0, 15.8125)","(4.6, 6.0, 5.769230769230769)","(8.0, 12.5, 12.433333333333334)"
10-01-2023 12:31:26.348507,"(5.0, 7.8, 7.496)","(20.0, 36.0, 34.2)","(31.0, 55.0, 52.0)","(1.8, 2.02, 1.9921052631578948)","(12.0, 16.0, 15.666666666666666)","(4.6, 6.0, 5.788888888888889)","(8.0, 12.5, 12.46551724137931)"
10-01-2023 12:31:27.615546,"(5.0, 7.8, 7.496)","(20.0, 36.0, 34.2)","(31.0, 55.0, 52.0)","(1.8, 2.04, 1.9921052631578948)","(12.0, 16.0, 15.666666666666666)","(4.6, 6.0, 5.740909090909091)","(8.0, 12.5, 12.46551724137931)"
10-01-2023 12:31:28.903342,"(5.0, 7.8, 7.496)","(20.0, 36.0, 34.2)","(31.0, 55.0, 52.0)","(1.8, 2.04, 1.9921052631578948)","(12.0, 16.0, 15.666666666666666)","(4.6, 6.0, 5.740909090909091)","(8.0, 12.5, 12.46551724137931)"
10-01-2023 12:31:30.076892,"(5.0, 7.8, 7.5)","(20.0, 36.0, 34.2)","(31.0, 55.0, 52.0)","(1.8, 2.02, 2.008888888888889)","(12.0, 16.0, 15.666666666666666)","(4.6, 6.0, 5.740909090909091)","(8.0, 12.5, 12.46551724137931)"
10-01-2023 12:31:31.217227,"(5.0, 7.8, 7.5)","(20.0, 36.0, 34.2)","(31.0, 55.0, 52.0)","(1.8, 2.04, 1.9921052631578948)","(12.0, 16.0, 15.666666666666666)","(4.6, 6.0, 5.785714285714286)","(8.0, 12.5, 12.469696969696969)"
10-01-2023 12:31:32.395477,"(5.0, 7.8, 7.5)","(20.0, 36.0, 34.2)","(31.0, 55.0, 52.0)","(1.8, 2.04, 1.9921052631578948)","(12.0, 16.0, 15.55)","(4.6, 6.0, 5.739130434782608)","(8.0, 12.5, 12.461538461538462)"
10-01-2023 12:31:33.522294,"(5.0, 7.8, 7.5)","(20.0, 36.0, 34.2)","(31.0, 55.0, 53.81818181818182)","(1.8, 2.04, 1.9958490566037737)","(12.0, 16.0, 15.55)","(4.6, 6.0, 5.785714285714286)","(8.0, 12.5, 12.306451612903226)"
10-01-2023 12:31:34.664528,"(5.0, 7.8, 7.5)","(20.0, 36.0, 34.2)","(31.0, 55.0, 54.13333333333333)","(1.8, 2.04, 1.9958490566037737)","(12.0, 16.0, 15.7)","(4.6, 6.0, 5.739130434782608)","(8.0, 12.5, 12.306451612903226)"
10-01-2023 12:31:35.801364,"(5.0, 7.8, 7.5)","(20.0, 36.0, 34.2)","(31.0, 55.0, 54.13333333333333)","(1.8, 2.04, 1.9996551724137932)","(12.0, 16.0, 15.5)","(4.6, 6.0, 5.739130434782608)","(8.0, 12.5, 12.306451612903226)"
10-01-2023 12:31:36.841978,"(5.0, 7.8, 7.5)","(20.0, 36.0, 34.2)","(31.0, 55.0, 54.13333333333333)","(1.8, 2.04, 2.0069811320754716)","(12.0, 16.0, 15.192307692307692)","(4.6, 6.0, 5.785714285714286)","(8.0, 12.5, 12.306451612903226)"
10-01-2023 12:31:37.981755,"(5.0, 7.8, 7.5)","(20.0, 36.0, 34.2)","(31.0, 55.0, 54.13333333333333)","(1.8, 2.04, 2.0069811320754716)","(12.0, 16.0, 15.142857142857142)","(4.6, 6.0, 5.739130434782608)","(8.0, 12.5, 12.306451612903226)"
10-01-2023 12:31:39.171558,"(5.0, 7.8, 7.5)","(20.0, 36.0, 34.2)","(31.0, 55.0, 54.13333333333333)","(1.8, 2.04, 2.008)","(12.0, 16.0, 15.142857142857142)","(4.6, 6.0, 5.833333333333334)","(8.0, 12.5, 12.333333333333334)"
10-01-2023 12:31:40.377298,"(5.0, 7.8, 7.529411764705882)","(20.0, 36.0, 34.2)","(31.0, 55.0, 54.13333333333333)","(1.8, 2.04, 2.011219512195122)","(12.0, 16.0, 15.142857142857142)","(4.6, 5.9, 5.852941176470589)","(8.0, 12.5, 12.25)"
10-01-2023 12:31:41.522907,"(5.0, 7.8, 7.529411764705882)","(20.0, 36.0, 34.2)","(31.0, 55.0, 54.13333333333333)","(1.8, 2.04, 2.0173584905660378)","(12.0, 16.0, 15.1)","(4.6, 5.9, 5.7846153846153845)","(8.0, 12.5, 12.25)"
10-01-2023 12:31:42.593490,"(5.0, 7.8, 7.529411764705882)","(20.0, 36.0, 34.2)","(31.0, 55.0, 54.13333333333333)","(1.8, 2.04, 2.0173584905660378)","(12.0, 15.5, 14.7)","(4.6, 5.9, 5.7846153846153845)","(8.0, 12.5, 12.25)"
10-01-2023 12:31:43.624781,"(5.0, 7.8, 7.529411764705882)","(20.0, 36.0, 34.2)","(31.0, 55.0, 54.13333333333333)","(1.8, 2.04, 2.0173584905660378)","(12.0, 15.5, 14.7)","(4.6, 5.9, 5.7846153846153845)","(8.0, 12.5, 12.25)"
10-01-2023 12:31:44.670873,"(5.0, 7.8, 7.529411764705882)","(20.0, 36.0, 34.2)","(31.0, 55.0, 54.13333333333333)","(1.8, 2.04, 2.0173584905660378)","(12.0, 15.5, 14.7)","(4.6, 5.9, 5.7846153846153845)","(8.0, 12.5, 12.25)"
10-01-2023 12:31:45.781229,"(5.0, 7.8, 7.533333333333333)","(20.0, 36.0, 34.2)","(31.0, 55.0, 54.13333333333333)","(1.8, 2.02, 2.0026356589147287)","(12.0, 15.5, 14.7)","(4.6, 5.9, 5.741176470588235)","(8.0, 14.0, 13.105263157894736)"
10-01-2023 12:31:46.989767,"(5.0, 7.8, 7.518918918918919)","(20.0, 36.0, 34.2)","(31.0, 55.0, 54.13333333333333)","(1.8, 2.02, 2.030588235294118)","(12.0, 15.5, 14.7)","(4.6, 5.9, 5.752380952380952)","(8.0, 14.0, 12.36111111111111)"
10-01-2023 12:31:48.135300,"(5.0, 7.8, 7.518918918918919)","(20.0, 36.0, 34.2)","(31.0, 55.0, 54.13333333333333)","(1.8, 2.04, 2.030588235294118)","(12.0, 15.5, 14.7)","(4.6, 5.8, 5.7615384615384615)","(8.0, 12.5, 12.67741935483871)"
10-01-2023 12:31:49.304071,"(5.0, 7.4, 7.394871794871795)","(20.0, 36.0, 34.56)","(31.0, 55.0, 51.8)","(1.8, 2.04, 2.0547826086956524)","(12.0, 15.5, 15.029411764705882)","(4.6, 5.8, 5.783333333333333)","(8.0, 13.0, 12.724137931034482)"
10-01-2023 12:31:50.460855,"(5.0, 7.0, 6.866666666666666)","(20.0, 36.0, 34.56)","(31.0, 70.0, 59.888888888888886)","(1.8, 2.06, 2.0503703703703704)","(12.0, 15.5, 14.966666666666667)","(4.6, 5.8, 5.825925925925926)","(8.0, 13.0, 12.724137931034482)"
10-01-2023 12:31:51.586361,"(5.0, 6.8, 6.733333333333333)","(20.0, 36.0, 34.56)","(31.0, 70.0, 59.888888888888886)","(1.8, 2.08, 2.0642105263157897)","(12.0, 15.5, 14.833333333333334)","(4.6, 5.9, 5.825925925925926)","(8.0, 13.0, 12.386363636363637)"
10-01-2023 12:31:52.715565,"(5.0, 6.8, 6.696969696969696)","(20.0, 36.0, 34.56)","(31.0, 70.0, 60.421052631578945)","(1.8, 2.08, 2.0589473684210526)","(12.0, 15.5, 15.0)","(4.6, 5.9, 5.825925925925926)","(8.0, 12.5, 12.386363636363637)"
10-01-2023 12:31:53.738806,"(5.0, 7.0, 6.871428571428571)","(20.0, 36.0, 34.56)","(31.0, 70.0, 60.421052631578945)","(1.8, 2.08, 2.0589473684210526)","(12.0, 15.5, 14.7)","(4.6, 5.9, 5.836)","(8.0, 12.5, 12.386363636363637)"
10-01-2023 12:31:54.935828,"(5.0, 7.0, 6.836363636363636)","(20.0, 36.0, 34.56)","(31.0, 70.0, 60.421052631578945)","(1.8, 2.08, 2.0589473684210526)","(12.0, 15.5, 14.7)","(4.6, 5.9, 5.836)","(8.0, 12.5, 12.386363636363637)"
10-01-2023 12:31:56.085077,"(5.0, 7.0, 6.736170212765957)","(20.0, 36.0, 34.56)","(31.0, 70.0, 60.421052631578945)","(1.8, 2.08, 2.0642105263157897)","(12.0, 15.5, 14.966666666666667)","(4.6, 5.9, 5.98)","(8.0, 12.5, 11.853658536585366)"
10-01-2023 12:31:57.247405,"(5.0, 7.0, 6.736170212765957)","(20.0, 36.0, 34.56)","(31.0, 70.0, 60.421052631578945)","(1.8, 2.08, 2.061818181818182)","(12.0, 15.5, 14.966666666666667)","(4.6, 6.0, 6.0200000000000005)","(8.0, 12.0, 11.083333333333334)"
10-01-2023 12:31:58.526881,"(5.0, 7.0, 6.736170212765957)","(20.0, 36.0, 34.56)","(31.0, 70.0, 66.28571428571428)","(1.8, 2.08, 2.061818181818182)","(12.0, 15.5, 14.7)","(4.6, 6.2, 6.011111111111111)","(8.0, 11.5, 10.928571428571429)"
10-01-2023 12:31:59.597377,"(5.0, 7.0, 6.736170212765957)","(20.0, 36.0, 34.56)","(31.0, 70.0, 66.28571428571428)","(1.8, 2.08, 2.061818181818182)","(12.0, 15.5, 14.833333333333334)","(4.6, 6.2, 6.011111111111111)","(8.0, 11.0, 11.352941176470589)"
10-01-2023 12:32:00.873522,"(5.0, 7.0, 6.782456140350877)","(20.0, 36.0, 33.84)","(31.0, 70.0, 62.0)","(1.8, 2.08, 2.061818181818182)","(12.0, 15.5, 15.136363636363637)","(4.6, 6.2, 6.011111111111111)","(8.0, 11.5, 11.206896551724139)"
10-01-2023 12:32:01.923794,"(5.0, 7.0, 6.782456140350877)","(20.0, 36.0, 33.84)","(31.0, 70.0, 62.0)","(1.8, 2.08, 2.0672727272727274)","(12.0, 15.5, 14.833333333333334)","(4.6, 6.2, 6.011111111111111)","(8.0, 11.5, 11.151515151515152)"
10-01-2023 12:32:02.936330,"(5.0, 7.0, 6.782456140350877)","(20.0, 36.0, 33.84)","(31.0, 70.0, 67.1764705882353)","(1.8, 2.08, 2.082962962962963)","(12.0, 15.5, 14.833333333333334)","(4.6, 6.2, 6.011111111111111)","(8.0, 11.5, 11.125)"
10-01-2023 12:32:03.952275,"(5.0, 7.0, 6.782456140350877)","(20.0, 36.0, 33.84)","(31.0, 70.0, 67.1764705882353)","(1.8, 2.1, 2.082962962962963)","(12.0, 15.5, 15.136363636363637)","(4.6, 6.2, 6.011111111111111)","(8.0, 11.5, 11.2)"
10-01-2023 12:32:04.999199,"(5.0, 7.0, 6.770491803278689)","(20.0, 36.0, 33.84)","(31.0, 70.0, 67.1764705882353)","(1.8, 2.1, 2.082962962962963)","(12.0, 15.5, 15.136363636363637)","(4.6, 6.2, 6.011111111111111)","(7.5, 11.5, 11.2)"
10-01-2023 12:32:05.927613,"(5.0, 7.0, 6.782456140350877)","(20.0, 36.0, 33.84)","(31.0, 70.0, 67.1764705882353)","(1.8, 2.1, 2.082962962962963)","(12.0, 15.0, 14.61111111111111)","(4.6, 6.2, 5.998360655737705)","(7.5, 11.5, 11.233333333333333)"
10-01-2023 12:32:06.927607,"(5.0, 7.0, 6.770491803278689)","(20.0, 36.0, 33.84)","(31.0, 70.0, 67.1764705882353)","(1.8, 2.1, 2.082962962962963)","(12.0, 15.5, 15.384615384615385)","(4.6, 6.2, 5.99375)","(7.5, 11.5, 11.21111111111111)"
10-01-2023 12:32:07.875131,"(5.0, 7.0, 6.770491803278689)","(20.0, 36.0, 33.84)","(31.0, 70.0, 67.1764705882353)","(1.8, 2.1, 2.0878947368421055)","(12.0, 16.0, 15.6)","(4.6, 6.2, 5.987096774193549)","(7.5, 11.5, 11.21111111111111)"
10-01-2023 12:32:08.963713,"(5.0, 7.0, 6.770491803278689)","(20.0, 36.0, 33.84)","(31.0, 70.0, 67.1764705882353)","(1.8, 2.1, 2.0878947368421055)","(12.0, 16.0, 15.428571428571429)","(4.6, 6.2, 5.987096774193549)","(7.5, 11.5, 11.21111111111111)"
10-01-2023 12:32:10.099315,"(5.0, 7.0, 6.770491803278689)","(20.0, 36.0, 33.84)","(31.0, 70.0, 67.1764705882353)","(1.8, 2.1, 2.088205128205128)","(12.0, 16.0, 15.6)","(4.6, 6.2, 5.987096774193549)","(7.5, 11.5, 11.233333333333333)"
10-01-2023 12:32:11.289856,"(5.0, 7.0, 6.770491803278689)","(20.0, 36.0, 33.84)","(31.0, 70.0, 67.1764705882353)","(1.8, 2.1, 2.088205128205128)","(12.0, 15.5, 15.25)","(4.6, 6.2, 5.987096774193549)","(7.5, 11.5, 11.25609756097561)"
10-01-2023 12:32:12.437331,"(5.0, 7.0, 6.770491803278689)","(20.0, 36.0, 33.84)","(31.0, 70.0, 62.36363636363636)","(1.8, 2.1, 2.088205128205128)","(12.0, 15.5, 15.6)","(4.6, 6.2, 5.987096774193549)","(7.5, 11.5, 11.171875)"
10-01-2023 12:32:13.557824,"(5.0, 7.0, 6.770491803278689)","(20.0, 36.0, 33.84)","(31.0, 70.0, 62.36363636363636)","(1.8, 2.1, 2.088205128205128)","(12.0, 16.0, 15.3)","(4.6, 6.2, 5.987096774193549)","(7.5, 11.5, 11.08)"
10-01-2023 12:32:14.585732,"(5.0, 7.0, 6.770491803278689)","(20.0, 36.0, 33.142857142857146)","(31.0, 70.0, 62.36363636363636)","(1.8, 2.1, 2.088205128205128)","(12.0, 16.0, 15.3)","(4.6, 6.2, 5.987096774193549)","(7.5, 11.5, 11.08)"
