,Yankee Empire,He Came True,Cairo Boogie,Adys Munny,Gratitude Attitude,Factotum,Similar Taste
12-01-2023 09:46:12.573682,"(6.0, 7.8, 7.457142857142857)","(8.5, 9.4, 9.057142857142857)","(8.0, 9.4, 8.763636363636364)","(8.5, 11.5, 10.978260869565217)","(9.0, 15.5, 15.166666666666666)","(1.8, 2.66, 2.5711206896551726)","(11.0, 13.0, 12.3)"
12-01-2023 09:46:13.895164,"(6.0, 7.8, 7.363636363636363)","(8.5, 9.4, 9.133333333333335)","(8.0, 9.4, 8.945454545454545)","(8.5, 11.5, 10.978260869565217)","(9.0, 15.5, 15.166666666666666)","(1.8, 2.58, 2.5741714285714288)","(11.0, 13.0, 12.3)"
12-01-2023 09:46:15.235750,"(6.0, 7.8, 7.363636363636363)","(8.5, 9.4, 9.133333333333335)","(8.0, 9.4, 8.945454545454545)","(8.5, 11.5, 10.978260869565217)","(9.0, 15.5, 15.166666666666666)","(1.8, 2.58, 2.5748502994011977)","(11.0, 12.5, 12.083333333333334)"
12-01-2023 09:46:16.542804,"(6.0, 7.8, 7.363636363636363)","(8.5, 9.4, 9.133333333333335)","(8.0, 9.4, 8.945454545454545)","(8.5, 11.5, 10.978260869565217)","(9.0, 15.5, 15.166666666666666)","(1.8, 2.58, 2.5748502994011977)","(11.0, 12.5, 12.083333333333334)"
12-01-2023 09:46:17.809394,"(6.0, 7.8, 7.363636363636363)","(8.5, 9.4, 9.133333333333335)","(8.0, 9.4, 8.945454545454545)","(8.5, 11.5, 10.978260869565217)","(9.0, 15.5, 15.166666666666666)","(1.8, 2.58, 2.5748502994011977)","(11.0, 12.5, 12.083333333333334)"
12-01-2023 09:46:19.065486,"(6.0, 7.8, 7.363636363636363)","(8.5, 9.4, 9.133333333333335)","(8.0, 9.4, 8.945454545454545)","(8.5, 11.5, 10.978260869565217)","(9.0, 15.5, 15.166666666666666)","(1.8, 2.58, 2.5748502994011977)","(11.0, 12.5, 12.21875)"
12-01-2023 09:46:20.309372,"(6.0, 7.8, 7.363636363636363)","(8.5, 9.4, 9.100000000000001)","(8.5, 9.4, 9.031578947368422)","(9.0, 11.5, 11.125)","(9.0, 15.5, 15.166666666666666)","(1.8, 2.58, 2.645576923076923)","(11.0, 12.5, 12.21875)"
12-01-2023 09:46:21.534250,"(6.0, 7.6, 7.35)","(8.5, 9.2, 8.953846153846154)","(8.5, 9.4, 9.0)","(9.0, 11.5, 10.978260869565217)","(9.0, 15.5, 15.166666666666666)","(1.8, 2.66, 2.645576923076923)","(11.0, 12.5, 12.21875)"
12-01-2023 09:46:22.739094,"(6.0, 7.6, 7.35)","(8.5, 9.2, 8.953846153846154)","(8.5, 9.2, 8.945454545454545)","(9.0, 11.5, 10.75)","(9.0, 15.5, 15.166666666666666)","(1.8, 2.66, 2.645576923076923)","(11.0, 12.5, 12.21875)"
12-01-2023 09:46:24.122733,"(6.0, 7.6, 7.35)","(8.5, 9.2, 8.953846153846154)","(9.0, 9.4, 8.945454545454545)","(9.0, 11.0, 10.75)","(9.0, 15.5, 15.166666666666666)","(1.85, 2.66, 2.645576923076923)","(12.0, 12.5, 12.21875)"
12-01-2023 09:46:25.379817,"(6.0, 7.6, 7.35)","(8.5, 9.2, 8.953846153846154)","(9.0, 9.4, 9.0)","(9.0, 11.0, 10.75)","(9.0, 15.5, 15.166666666666666)","(1.85, 2.66, 2.645576923076923)","(12.0, 12.5, 12.21875)"
12-01-2023 09:46:26.740683,"(6.0, 7.6, 7.35)","(8.5, 9.2, 8.953846153846154)","(9.0, 9.4, 9.0)","(9.0, 11.0, 10.75)","(9.0, 15.5, 15.166666666666666)","(1.85, 2.66, 2.645576923076923)","(12.0, 12.5, 12.21875)"
12-01-2023 09:46:28.110704,"(6.0, 7.6, 7.35)","(8.5, 9.2, 8.953846153846154)","(9.0, 9.4, 9.0)","(9.0, 11.0, 10.75)","(9.0, 15.5, 15.166666666666666)","(1.85, 2.66, 2.645576923076923)","(12.0, 12.5, 12.21875)"
12-01-2023 09:46:29.552310,"(6.0, 7.6, 7.35)","(8.5, 9.2, 8.953846153846154)","(9.0, 9.4, 9.0)","(9.0, 11.0, 10.75)","(9.0, 15.5, 14.5)","(1.85, 2.66, 2.645576923076923)","(12.0, 12.5, 12.21875)"
12-01-2023 09:46:30.896534,"(6.0, 7.6, 7.35)","(8.5, 9.2, 8.953846153846154)","(9.0, 9.4, 9.0)","(9.0, 11.0, 10.75)","(9.0, 15.5, 14.26923076923077)","(1.85, 2.66, 2.649)","(12.0, 12.5, 12.21875)"
12-01-2023 09:46:32.475416,"(6.0, 7.6, 7.35)","(8.5, 9.2, 7.9)","(9.0, 9.4, 8.866666666666667)","(9.0, 11.0, 10.75)","(9.0, 15.5, 14.26923076923077)","(1.85, 2.66, 2.6100000000000003)","(12.0, 12.5, 12.125)"
12-01-2023 09:46:33.796432,"(6.0, 7.6, 7.35)","(8.5, 8.4, 8.10909090909091)","(9.0, 9.4, 8.866666666666667)","(9.0, 11.0, 10.25)","(9.0, 15.5, 14.61111111111111)","(1.85, 2.66, 2.6453333333333333)","(12.0, 12.5, 12.125)"
12-01-2023 09:46:35.079208,"(6.0, 7.6, 7.457142857142857)","(8.5, 8.4, 8.10909090909091)","(9.0, 9.4, 8.933333333333334)","(9.0, 10.5, 10.1875)","(9.0, 15.5, 14.61111111111111)","(1.85, 2.66, 2.6173333333333333)","(12.0, 12.5, 12.4375)"
12-01-2023 09:46:36.420865,"(6.0, 7.6, 7.4125)","(8.5, 8.4, 8.15)","(9.0, 9.4, 8.866666666666667)","(9.0, 10.5, 10.1875)","(9.0, 15.5, 14.61111111111111)","(1.85, 2.66, 2.6173333333333333)","(12.0, 13.0, 12.181818181818182)"
12-01-2023 09:46:37.673633,"(6.0, 7.6, 7.4125)","(8.5, 8.4, 8.15)","(9.0, 9.4, 8.866666666666667)","(9.0, 10.5, 10.1875)","(9.0, 15.5, 14.61111111111111)","(1.85, 2.66, 2.6173333333333333)","(12.0, 13.0, 12.181818181818182)"
12-01-2023 09:46:38.938011,"(6.0, 7.6, 7.4125)","(8.5, 8.4, 8.10909090909091)","(9.0, 9.4, 9.026666666666667)","(9.0, 10.5, 10.1875)","(9.0, 15.5, 14.61111111111111)","(1.85, 2.66, 2.6173333333333333)","(12.0, 13.0, 12.181818181818182)"
12-01-2023 09:46:40.210126,"(6.0, 7.6, 7.4125)","(8.5, 8.4, 8.10909090909091)","(9.0, 9.4, 9.026666666666667)","(9.0, 10.5, 9.92)","(9.0, 15.5, 14.61111111111111)","(1.85, 2.66, 2.6173333333333333)","(12.0, 13.0, 12.181818181818182)"
12-01-2023 09:46:41.489821,"(6.0, 7.6, 7.4125)","(8.5, 8.4, 8.15)","(9.0, 9.4, 9.026666666666667)","(9.0, 10.0, 9.7375)","(9.0, 15.5, 17.863636363636363)","(1.85, 2.66, 2.6173333333333333)","(12.0, 13.0, 12.181818181818182)"
12-01-2023 09:46:42.753960,"(6.0, 7.6, 7.279999999999999)","(8.5, 8.4, 8.15)","(9.0, 9.4, 9.026666666666667)","(9.0, 10.0, 9.676923076923078)","(9.0, 19.5, 17.03846153846154)","(1.85, 2.66, 2.6054545454545455)","(12.0, 13.0, 12.181818181818182)"
12-01-2023 09:46:44.026760,"(6.0, 7.8, 7.759183673469388)","(8.5, 8.4, 8.10909090909091)","(9.0, 9.4, 9.026666666666667)","(9.0, 9.8, 9.553846153846154)","(9.0, 19.5, 17.03846153846154)","(1.85, 2.66, 2.6054545454545455)","(12.0, 13.0, 12.181818181818182)"
12-01-2023 09:46:45.367961,"(6.0, 7.8, 7.759183673469388)","(8.5, 8.4, 8.10909090909091)","(9.0, 9.4, 9.026666666666667)","(9.0, 9.8, 9.553846153846154)","(9.0, 19.5, 17.03846153846154)","(1.85, 2.66, 2.6054545454545455)","(12.0, 13.0, 12.181818181818182)"
12-01-2023 09:46:46.720890,"(6.0, 7.8, 7.759183673469388)","(8.5, 8.4, 8.10909090909091)","(9.0, 9.4, 9.026666666666667)","(9.0, 9.8, 9.363636363636363)","(9.0, 19.5, 17.03846153846154)","(1.85, 2.66, 2.6054545454545455)","(12.0, 13.0, 12.181818181818182)"
12-01-2023 09:46:47.988954,"(6.0, 7.8, 7.759183673469388)","(8.5, 8.4, 8.10909090909091)","(9.0, 9.4, 9.026666666666667)","(9.0, 9.8, 9.363636363636363)","(9.0, 19.5, 17.03846153846154)","(1.85, 2.66, 2.6054545454545455)","(12.0, 13.0, 12.181818181818182)"
12-01-2023 09:46:49.403139,"(6.0, 7.8, 7.759183673469388)","(8.5, 8.4, 8.10909090909091)","(9.0, 9.4, 9.145454545454546)","(9.0, 9.8, 9.363636363636363)","(9.0, 19.5, 17.03846153846154)","(1.85, 2.66, 2.6054545454545455)","(12.0, 13.0, 12.181818181818182)"
12-01-2023 09:46:50.791492,"(6.0, 7.8, 7.759183673469388)","(8.5, 8.4, 8.10909090909091)","(9.0, 9.4, 9.105263157894736)","(9.0, 9.8, 9.363636363636363)","(9.0, 19.5, 18.0)","(1.85, 2.66, 2.6054545454545455)","(12.0, 13.0, 12.181818181818182)"
12-01-2023 09:46:52.131986,"(6.0, 7.8, 7.759183673469388)","(8.5, 8.4, 8.10909090909091)","(9.0, 9.4, 9.105263157894736)","(9.0, 9.8, 9.363636363636363)","(9.0, 18.5, 18.0)","(1.85, 2.66, 2.6054545454545455)","(12.0, 13.0, 12.181818181818182)"
12-01-2023 09:46:53.443207,"(6.0, 7.8, 7.759183673469388)","(8.5, 8.4, 8.2)","(9.0, 9.4, 9.0)","(9.0, 9.8, 9.363636363636363)","(9.0, 18.5, 17.5)","(1.85, 2.66, 2.6054545454545455)","(12.0, 13.0, 12.181818181818182)"
12-01-2023 09:46:54.642076,"(6.0, 8.0, 7.6421052631578945)","(8.5, 8.4, 8.288888888888888)","(9.0, 9.4, 9.0)","(9.0, 9.8, 9.363636363636363)","(9.0, 18.0, 17.27777777777778)","(1.85, 2.66, 2.5897674418604653)","(12.0, 13.0, 11.884615384615385)"
12-01-2023 09:46:55.988278,"(6.0, 8.0, 7.705263157894737)","(8.5, 8.4, 8.815384615384614)","(9.0, 9.4, 9.070588235294117)","(9.0, 9.8, 9.363636363636363)","(9.0, 17.5, 17.27777777777778)","(1.85, 2.6, 2.5897674418604653)","(12.0, 12.5, 11.884615384615385)"
12-01-2023 09:46:57.220593,"(6.0, 8.0, 7.705263157894737)","(8.5, 9.2, 8.466666666666667)","(9.0, 9.4, 9.070588235294117)","(9.0, 9.8, 9.363636363636363)","(9.0, 17.5, 17.27777777777778)","(1.85, 2.6, 2.5897674418604653)","(12.0, 12.5, 11.884615384615385)"
12-01-2023 09:46:58.384384,"(6.0, 8.0, 7.705263157894737)","(8.5, 8.6, 8.466666666666667)","(9.0, 9.4, 9.0)","(9.0, 9.8, 9.363636363636363)","(9.0, 17.5, 17.27777777777778)","(1.85, 2.6, 2.6453333333333333)","(12.0, 12.5, 11.884615384615385)"
12-01-2023 09:46:59.626789,"(6.0, 8.0, 7.705263157894737)","(8.5, 8.6, 8.466666666666667)","(9.0, 9.4, 9.0)","(9.0, 9.8, 9.363636363636363)","(9.0, 17.5, 17.27777777777778)","(1.85, 2.66, 2.641012658227848)","(12.0, 12.5, 11.884615384615385)"
12-01-2023 09:47:00.901766,"(6.0, 8.0, 7.705263157894737)","(8.5, 8.6, 8.466666666666667)","(9.0, 9.4, 9.0)","(9.0, 9.8, 9.363636363636363)","(9.0, 17.5, 17.318181818181817)","(1.85, 2.66, 2.641012658227848)","(12.0, 12.5, 11.884615384615385)"
12-01-2023 09:47:02.215840,"(6.0, 8.0, 7.705263157894737)","(8.5, 8.6, 8.466666666666667)","(9.0, 9.4, 8.784615384615384)","(9.0, 9.8, 9.363636363636363)","(9.0, 18.0, 17.318181818181817)","(1.85, 2.66, 2.641012658227848)","(12.0, 12.5, 11.884615384615385)"
12-01-2023 09:47:03.517480,"(6.0, 8.0, 7.705263157894737)","(8.5, 8.6, 8.466666666666667)","(9.0, 9.4, 8.784615384615384)","(9.0, 9.8, 9.430769230769231)","(9.0, 18.0, 17.318181818181817)","(1.85, 2.66, 2.641012658227848)","(12.0, 12.5, 11.884615384615385)"
12-01-2023 09:47:04.807581,"(6.0, 8.0, 7.705263157894737)","(8.5, 8.6, 8.466666666666667)","(9.0, 9.4, 8.784615384615384)","(9.0, 9.8, 9.430769230769231)","(9.0, 18.0, 18.26923076923077)","(1.85, 2.66, 2.63013698630137)","(12.0, 12.5, 11.884615384615385)"
12-01-2023 09:47:06.196383,"(6.0, 8.0, 7.705263157894737)","(8.5, 8.6, 8.961904761904762)","(9.0, 9.2, 8.857142857142856)","(9.0, 9.8, 9.430769230769231)","(9.0, 18.5, 17.61764705882353)","(1.85, 2.64, 2.63013698630137)","(12.0, 12.5, 11.884615384615385)"
12-01-2023 09:47:07.548736,"(6.0, 8.0, 7.705263157894737)","(8.5, 9.2, 8.84)","(9.0, 9.2, 8.857142857142856)","(9.0, 9.8, 9.430769230769231)","(9.0, 18.5, 17.807692307692307)","(1.85, 2.64, 2.63013698630137)","(12.0, 12.5, 11.884615384615385)"
12-01-2023 09:47:08.814516,"(6.0, 8.0, 7.705263157894737)","(8.5, 9.2, 8.84)","(9.0, 9.2, 8.857142857142856)","(9.0, 9.8, 9.430769230769231)","(9.0, 18.0, 17.807692307692307)","(1.85, 2.64, 2.63013698630137)","(12.0, 12.5, 11.884615384615385)"
12-01-2023 09:47:10.125449,"(6.0, 8.0, 7.705263157894737)","(8.5, 9.2, 8.84)","(9.0, 9.2, 8.84)","(9.0, 9.8, 9.430769230769231)","(9.0, 18.0, 17.807692307692307)","(1.85, 2.64, 2.63013698630137)","(12.0, 12.5, 11.884615384615385)"
12-01-2023 09:47:11.390564,"(6.0, 8.0, 7.705263157894737)","(8.5, 9.2, 8.84)","(9.0, 9.4, 8.784615384615384)","(9.0, 9.8, 9.430769230769231)","(9.0, 18.0, 17.807692307692307)","(1.85, 2.64, 2.63013698630137)","(12.0, 12.5, 11.884615384615385)"
12-01-2023 09:47:12.652400,"(6.0, 8.0, 7.705263157894737)","(8.5, 9.2, 8.84)","(9.0, 9.4, 8.672727272727272)","(9.0, 9.8, 9.430769230769231)","(9.0, 18.0, 17.807692307692307)","(1.85, 2.64, 2.63013698630137)","(12.0, 12.5, 11.884615384615385)"
12-01-2023 09:47:13.927187,"(6.0, 8.0, 7.7176470588235295)","(8.5, 9.2, 8.84)","(9.0, 9.4, 8.672727272727272)","(9.0, 9.8, 9.266666666666666)","(9.0, 18.0, 17.807692307692307)","(1.85, 2.64, 2.63013698630137)","(12.0, 12.5, 11.884615384615385)"
12-01-2023 09:47:15.142253,"(6.0, 8.0, 7.7176470588235295)","(8.5, 9.2, 8.84)","(9.0, 9.4, 8.672727272727272)","(9.0, 9.8, 9.266666666666666)","(9.0, 18.0, 17.807692307692307)","(1.85, 2.64, 2.63013698630137)","(12.0, 12.5, 11.777777777777779)"
12-01-2023 09:47:16.487123,"(6.0, 8.0, 7.7176470588235295)","(8.5, 9.2, 8.84)","(9.0, 9.4, 8.672727272727272)","(9.0, 9.8, 9.266666666666666)","(9.0, 18.0, 17.807692307692307)","(1.85, 2.64, 2.63013698630137)","(12.0, 12.5, 11.777777777777779)"
12-01-2023 09:47:17.818174,"(6.0, 8.0, 7.7176470588235295)","(8.5, 9.2, 8.84)","(9.0, 9.4, 8.672727272727272)","(9.0, 9.8, 9.266666666666666)","(9.0, 18.0, 17.807692307692307)","(1.85, 2.64, 2.63013698630137)","(12.0, 12.5, 11.777777777777779)"
12-01-2023 09:47:19.069851,"(6.0, 8.0, 7.7176470588235295)","(8.5, 9.2, 8.84)","(9.0, 9.4, 8.983333333333334)","(9.0, 9.8, 9.430769230769231)","(9.0, 18.0, 17.807692307692307)","(1.85, 2.64, 2.63013698630137)","(12.0, 12.5, 11.857142857142858)"
12-01-2023 09:47:20.499474,"(6.0, 8.0, 7.771428571428571)","(8.5, 9.2, 8.84)","(9.0, 9.4, 8.983333333333334)","(9.0, 9.8, 9.2875)","(9.0, 18.0, 17.807692307692307)","(1.85, 2.64, 2.63013698630137)","(12.0, 12.5, 11.857142857142858)"
12-01-2023 09:47:21.869095,"(6.0, 8.0, 7.771428571428571)","(8.5, 9.2, 8.670588235294117)","(9.0, 9.4, 8.983333333333334)","(9.0, 9.4, 9.190000000000001)","(9.0, 18.0, 17.807692307692307)","(1.85, 2.64, 2.63013698630137)","(12.0, 12.5, 11.857142857142858)"
12-01-2023 09:47:23.358430,"(6.0, 8.0, 7.771428571428571)","(8.5, 9.2, 8.670588235294117)","(9.0, 9.4, 8.983333333333334)","(9.0, 9.4, 9.05)","(9.0, 18.0, 17.807692307692307)","(1.85, 2.64, 2.6342028985507246)","(12.0, 12.5, 11.857142857142858)"
12-01-2023 09:47:24.582270,"(6.0, 8.0, 7.771428571428571)","(8.5, 9.2, 8.670588235294117)","(9.0, 9.4, 8.983333333333334)","(9.0, 9.4, 9.05)","(9.0, 18.0, 17.807692307692307)","(1.85, 2.64, 2.616923076923077)","(12.0, 12.5, 11.857142857142858)"
12-01-2023 09:47:25.803354,"(6.0, 8.0, 7.771428571428571)","(8.5, 9.2, 8.670588235294117)","(9.0, 9.4, 8.983333333333334)","(9.0, 9.4, 9.05)","(9.0, 18.0, 17.807692307692307)","(1.85, 2.64, 2.608235294117647)","(12.0, 12.5, 11.857142857142858)"
12-01-2023 09:47:27.059078,"(6.0, 8.0, 7.733333333333333)","(8.5, 9.2, 8.670588235294117)","(9.0, 9.4, 8.983333333333334)","(9.0, 9.4, 9.05)","(9.0, 18.0, 17.807692307692307)","(1.85, 2.64, 2.608235294117647)","(12.0, 12.5, 11.857142857142858)"
12-01-2023 09:47:28.300095,"(6.0, 8.0, 7.699999999999999)","(8.5, 9.2, 8.670588235294117)","(9.0, 9.4, 8.983333333333334)","(9.0, 9.4, 9.05)","(9.0, 18.0, 17.807692307692307)","(1.85, 2.64, 2.608235294117647)","(12.0, 12.5, 11.857142857142858)"
12-01-2023 09:47:29.425402,"(6.0, 8.0, 7.699999999999999)","(8.5, 9.2, 8.670588235294117)","(9.0, 9.4, 8.983333333333334)","(9.0, 9.4, 9.05)","(9.0, 18.0, 17.807692307692307)","(1.85, 2.64, 2.616923076923077)","(12.0, 12.5, 11.794117647058824)"
12-01-2023 09:47:30.686827,"(6.0, 8.0, 7.699999999999999)","(8.5, 9.2, 8.670588235294117)","(9.0, 9.4, 8.983333333333334)","(9.0, 9.4, 9.046153846153846)","(9.0, 18.0, 17.807692307692307)","(1.85, 2.64, 2.62)","(12.0, 12.5, 11.375)"
12-01-2023 09:47:31.938199,"(6.0, 8.0, 7.699999999999999)","(8.5, 9.2, 8.7)","(9.0, 10.0, 9.4)","(9.0, 9.2, 8.83076923076923)","(9.0, 18.0, 17.772727272727273)","(1.85, 2.64, 2.62)","(12.0, 12.0, 10.424242424242424)"
12-01-2023 09:47:33.157232,"(6.0, 8.0, 7.699999999999999)","(8.5, 9.2, 8.488888888888889)","(9.0, 10.0, 9.4)","(9.0, 9.2, 8.83076923076923)","(9.0, 18.0, 17.772727272727273)","(1.85, 2.64, 2.62)","(12.0, 12.0, 10.409090909090908)"
12-01-2023 09:47:34.355036,"(6.0, 8.0, 7.699999999999999)","(8.5, 9.2, 8.488888888888889)","(9.0, 10.0, 9.4)","(9.0, 9.2, 8.899999999999999)","(9.0, 18.0, 17.772727272727273)","(1.85, 2.64, 2.610909090909091)","(12.0, 11.5, 10.409090909090908)"
12-01-2023 09:47:35.604218,"(6.0, 8.0, 7.699999999999999)","(8.5, 9.2, 8.488888888888889)","(9.0, 10.0, 9.4)","(9.0, 9.2, 8.96923076923077)","(9.0, 18.0, 17.772727272727273)","(1.85, 2.64, 2.610909090909091)","(12.0, 11.5, 10.409090909090908)"
12-01-2023 09:47:36.895702,"(6.0, 8.0, 7.699999999999999)","(8.5, 9.2, 8.488888888888889)","(9.0, 10.0, 9.4)","(9.0, 9.2, 8.96923076923077)","(9.0, 18.0, 17.772727272727273)","(1.85, 2.64, 2.610909090909091)","(12.0, 11.5, 10.409090909090908)"
12-01-2023 09:47:38.098855,"(6.0, 8.0, 7.699999999999999)","(8.5, 9.2, 8.488888888888889)","(9.0, 10.0, 9.4)","(9.0, 9.2, 9.0)","(9.0, 18.0, 17.772727272727273)","(1.85, 2.64, 2.5989473684210527)","(12.0, 11.5, 10.409090909090908)"
12-01-2023 09:47:39.521486,"(6.0, 7.8, 7.575)","(8.5, 9.2, 8.488888888888889)","(9.0, 10.0, 9.4)","(9.0, 9.4, 8.936842105263159)","(9.0, 18.0, 16.833333333333332)","(1.85, 2.64, 2.5989473684210527)","(12.0, 11.5, 10.833333333333334)"
12-01-2023 09:47:40.832742,"(6.0, 7.8, 7.5)","(8.5, 9.2, 8.488888888888889)","(9.0, 10.0, 9.4)","(9.0, 9.4, 8.936842105263159)","(9.0, 17.5, 17.125)","(1.85, 2.64, 2.5989473684210527)","(12.0, 11.5, 10.833333333333334)"
12-01-2023 09:47:42.108944,"(6.0, 7.8, 7.5)","(8.5, 9.2, 8.488888888888889)","(9.0, 10.0, 9.571428571428571)","(9.0, 9.4, 8.936842105263159)","(9.0, 17.5, 17.125)","(1.85, 2.64, 2.5989473684210527)","(12.0, 11.5, 10.833333333333334)"
12-01-2023 09:47:43.468259,"(6.0, 7.8, 7.5)","(8.5, 9.2, 8.488888888888889)","(9.0, 10.0, 9.571428571428571)","(9.0, 9.4, 8.936842105263159)","(9.0, 17.5, 17.125)","(1.85, 2.64, 2.5989473684210527)","(12.0, 11.5, 10.833333333333334)"
12-01-2023 09:47:44.751383,"(6.0, 7.8, 7.5)","(8.5, 9.2, 8.488888888888889)","(9.0, 10.0, 9.571428571428571)","(9.0, 9.4, 8.936842105263159)","(9.0, 17.5, 17.125)","(1.85, 2.64, 2.5989473684210527)","(12.0, 11.5, 10.833333333333334)"
12-01-2023 09:47:46.176434,"(6.0, 7.8, 7.5)","(8.5, 9.2, 8.488888888888889)","(9.0, 10.0, 9.4)","(9.0, 9.4, 8.936842105263159)","(9.0, 17.5, 17.0)","(1.85, 2.64, 2.5989473684210527)","(12.0, 11.5, 10.833333333333334)"
12-01-2023 09:47:47.463181,"(6.0, 7.8, 7.5)","(8.5, 9.2, 8.488888888888889)","(9.0, 10.0, 9.4)","(9.0, 9.4, 8.936842105263159)","(9.0, 17.5, 17.22222222222222)","(1.85, 2.64, 2.5989473684210527)","(12.0, 11.5, 10.833333333333334)"
12-01-2023 09:47:48.684073,"(6.0, 7.8, 7.5)","(8.5, 9.2, 8.488888888888889)","(9.0, 10.0, 9.4)","(9.0, 9.4, 8.936842105263159)","(9.0, 17.5, 17.22222222222222)","(1.85, 2.64, 2.5989473684210527)","(12.0, 11.5, 10.833333333333334)"
12-01-2023 09:47:49.975716,"(6.0, 7.8, 7.484210526315789)","(8.5, 9.2, 8.488888888888889)","(9.0, 10.0, 9.4)","(9.0, 9.4, 8.936842105263159)","(9.0, 17.5, 17.22222222222222)","(1.85, 2.64, 2.5989473684210527)","(12.0, 11.5, 10.833333333333334)"
12-01-2023 09:47:51.309256,"(6.0, 7.8, 7.484210526315789)","(8.5, 9.2, 8.488888888888889)","(9.0, 10.0, 9.4)","(9.0, 9.4, 8.936842105263159)","(9.0, 17.5, 17.22222222222222)","(1.85, 2.64, 2.5989473684210527)","(12.0, 11.5, 10.833333333333334)"
12-01-2023 09:47:52.857184,"(6.0, 7.8, 7.5)","(8.5, 9.2, 8.488888888888889)","(9.0, 10.0, 9.333333333333334)","(9.0, 9.4, 8.850000000000001)","(9.0, 17.5, 17.142857142857142)","(1.85, 2.64, 2.5989473684210527)","(12.0, 11.5, 10.833333333333334)"
12-01-2023 09:47:54.081104,"(6.0, 7.8, 7.5)","(8.5, 9.2, 8.488888888888889)","(9.0, 10.0, 9.657142857142857)","(9.0, 9.4, 8.850000000000001)","(9.0, 17.5, 16.75)","(1.85, 2.64, 2.5989473684210527)","(12.0, 11.5, 10.833333333333334)"
12-01-2023 09:47:55.417205,"(6.0, 7.8, 7.628571428571428)","(8.5, 9.2, 8.488888888888889)","(9.0, 10.0, 9.657142857142857)","(9.0, 9.4, 8.850000000000001)","(9.0, 17.5, 17.2)","(1.85, 2.64, 2.5989473684210527)","(12.0, 11.5, 10.833333333333334)"
12-01-2023 09:47:56.679240,"(6.0, 7.4, 7.342857142857143)","(8.5, 9.2, 8.488888888888889)","(9.0, 10.0, 9.657142857142857)","(9.0, 9.4, 8.850000000000001)","(9.0, 17.5, 17.2)","(1.85, 2.64, 2.5989473684210527)","(12.0, 11.5, 10.833333333333334)"
12-01-2023 09:47:57.876052,"(6.0, 7.4, 7.342857142857143)","(8.5, 9.2, 8.488888888888889)","(9.0, 10.0, 9.657142857142857)","(9.0, 9.4, 8.850000000000001)","(9.0, 17.5, 17.2)","(1.85, 2.64, 2.5989473684210527)","(12.0, 11.5, 10.833333333333334)"
12-01-2023 09:47:59.021010,"(6.0, 7.4, 7.342857142857143)","(8.5, 9.2, 8.488888888888889)","(9.0, 10.0, 9.657142857142857)","(9.0, 9.4, 8.850000000000001)","(9.0, 17.5, 17.2)","(1.85, 2.64, 2.5989473684210527)","(12.0, 11.5, 10.833333333333334)"
12-01-2023 09:48:00.249827,"(6.0, 7.4, 7.342857142857143)","(8.5, 9.2, 8.488888888888889)","(9.0, 10.0, 9.657142857142857)","(9.0, 9.4, 8.850000000000001)","(9.0, 17.5, 17.2)","(1.85, 2.64, 2.5989473684210527)","(12.0, 11.5, 10.833333333333334)"
12-01-2023 09:48:01.543979,"(6.0, 7.4, 7.342857142857143)","(8.5, 9.2, 8.488888888888889)","(9.0, 10.0, 9.657142857142857)","(9.0, 9.4, 8.850000000000001)","(9.0, 17.5, 17.2)","(1.85, 2.64, 2.5989473684210527)","(12.0, 11.5, 10.833333333333334)"
12-01-2023 09:48:02.743475,"(6.0, 7.4, 7.342857142857143)","(8.5, 9.2, 8.488888888888889)","(9.0, 10.0, 9.657142857142857)","(9.0, 9.4, 8.850000000000001)","(9.0, 17.5, 17.2)","(1.85, 2.64, 2.6084848484848484)","(12.0, 11.5, 10.833333333333334)"
12-01-2023 09:48:03.950454,"(6.0, 7.4, 7.338461538461539)","(8.5, 9.2, 8.863157894736842)","(9.0, 10.0, 9.657142857142857)","(9.0, 9.4, 8.850000000000001)","(9.0, 17.5, 17.2)","(1.85, 2.64, 2.6084848484848484)","(12.0, 11.5, 10.833333333333334)"
12-01-2023 09:48:05.172980,"(6.0, 7.4, 7.338461538461539)","(8.5, 9.2, 8.863157894736842)","(9.0, 10.0, 9.657142857142857)","(9.0, 9.4, 8.850000000000001)","(9.0, 17.5, 17.2)","(1.85, 2.64, 2.6084848484848484)","(12.0, 11.5, 10.833333333333334)"
12-01-2023 09:48:06.349539,"(6.0, 7.4, 7.338461538461539)","(8.5, 9.2, 8.863157894736842)","(9.0, 10.0, 9.76)","(9.0, 9.4, 8.850000000000001)","(9.0, 17.5, 17.2)","(1.85, 2.64, 2.6084848484848484)","(12.0, 11.5, 10.833333333333334)"
12-01-2023 09:48:07.410395,"(6.0, 7.4, 7.338461538461539)","(8.5, 9.2, 8.863157894736842)","(9.0, 10.0, 9.76)","(9.0, 9.4, 8.850000000000001)","(9.0, 17.5, 17.2)","(1.85, 2.64, 2.6084848484848484)","(12.0, 11.5, 10.833333333333334)"
12-01-2023 09:48:08.564487,"(6.0, 7.4, 7.338461538461539)","(8.5, 9.2, 8.863157894736842)","(9.0, 10.0, 9.76)","(9.0, 9.4, 8.850000000000001)","(9.0, 17.5, 17.2)","(1.85, 2.64, 2.6084848484848484)","(12.0, 11.5, 10.833333333333334)"
