,Sweet Zambora,Seductive Zara,Whisky Dutton,Flying Zinger,Blaze A Trail,Kings Court
08-01-2023 17:44:14.812871,"(51.0, 420.0, 292.72727272727275)","(11.0, 21.0, 17.25)","(2.9, 4.6, 4.36)","(9.0, 17.5, 16.125)","(1.45, 99999, 99990)","(41.0, 95.0, 90.76923076923077)"
08-01-2023 17:44:15.857752,"(51.0, 420.0, 292.72727272727275)","(11.0, 21.0, 17.25)","(2.9, 4.6, 4.36)","(9.0, 17.5, 16.125)","(1.45, 99999, 99990)","(41.0, 95.0, 90.76923076923077)"
08-01-2023 17:44:16.764623,"(51.0, 420.0, 292.72727272727275)","(11.0, 21.0, 17.25)","(2.9, 4.6, 4.36)","(9.0, 17.5, 16.125)","(1.45, 99999, 99990)","(41.0, 95.0, 90.76923076923077)"
08-01-2023 17:44:17.647483,"(51.0, 420.0, 292.72727272727275)","(11.0, 21.0, 17.25)","(2.9, 4.6, 4.466666666666667)","(9.0, 17.5, 16.125)","(1.45, 99999, 99990)","(41.0, 95.0, 90.76923076923077)"
08-01-2023 17:44:18.686822,"(51.0, 400.0, 358.75)","(11.0, 21.0, 17.25)","(2.9, 4.6, 4.52)","(9.0, 17.5, 16.125)","(1.45, 99999, 99990)","(41.0, 95.0, 90.76923076923077)"
08-01-2023 17:44:19.661220,"(51.0, 400.0, 224.0)","(11.0, 21.0, 17.25)","(2.9, 4.6, 4.52)","(9.0, 17.5, 16.125)","(1.45, 99999, 99990)","(41.0, 95.0, 90.76923076923077)"
08-01-2023 17:44:20.530884,"(51.0, 400.0, 224.0)","(11.0, 21.0, 17.25)","(2.9, 4.6, 4.52)","(9.0, 17.5, 16.125)","(1.45, 99999, 99990)","(41.0, 95.0, 90.76923076923077)"
08-01-2023 17:44:21.378759,"(51.0, 400.0, 224.0)","(11.0, 21.0, 17.25)","(2.9, 4.6, 4.52)","(9.0, 17.5, 16.125)","(1.45, 99999, 99990)","(41.0, 95.0, 90.76923076923077)"
08-01-2023 17:44:22.249780,"(51.0, 400.0, 224.0)","(11.0, 21.0, 17.25)","(2.9, 4.6, 4.52)","(9.0, 17.5, 16.125)","(1.45, 99999, 99990)","(41.0, 95.0, 90.76923076923077)"
08-01-2023 17:44:23.119571,"(51.0, 400.0, 224.0)","(11.0, 21.0, 17.25)","(2.9, 4.6, 4.52)","(9.0, 17.5, 16.125)","(1.45, 99999, 99990)","(41.0, 95.0, 90.76923076923077)"
08-01-2023 17:44:24.016804,"(51.0, 380.0, 276.66666666666663)","(11.0, 21.0, 17.25)","(2.9, 4.6, 4.52)","(9.0, 17.5, 16.125)","(1.45, 99999, 99990)","(41.0, 95.0, 90.76923076923077)"
08-01-2023 17:44:24.986549,"(51.0, 380.0, 214.66666666666669)","(11.0, 21.0, 17.25)","(2.9, 4.6, 4.52)","(9.0, 17.5, 16.125)","(1.45, 99999, 99990)","(41.0, 95.0, 90.76923076923077)"
08-01-2023 17:44:25.900819,"(51.0, 380.0, 214.66666666666669)","(11.0, 21.0, 17.25)","(2.9, 4.6, 4.52)","(9.0, 17.5, 16.125)","(1.45, 99999, 99990)","(41.0, 95.0, 90.76923076923077)"
08-01-2023 17:44:26.803419,"(51.0, 380.0, 214.66666666666669)","(11.0, 21.0, 17.25)","(2.9, 4.6, 4.52)","(9.0, 17.5, 16.125)","(1.45, 99999, 99990)","(41.0, 95.0, 90.18181818181819)"
08-01-2023 17:44:27.678876,"(51.0, 380.0, 214.66666666666669)","(11.0, 21.0, 17.25)","(2.9, 4.6, 4.52)","(9.0, 17.5, 16.125)","(1.45, 99999, 99990)","(41.0, 95.0, 90.18181818181819)"
08-01-2023 17:44:28.553184,"(51.0, 370.0, 231.53846153846155)","(11.0, 21.0, 17.25)","(2.9, 4.6, 4.52)","(9.0, 17.5, 16.125)","(1.45, 99999, 99990)","(41.0, 95.0, 86.5)"
08-01-2023 17:44:29.417611,"(51.0, 340.0, 306.25)","(11.0, 21.0, 17.25)","(2.9, 4.6, 4.52)","(9.0, 17.5, 16.125)","(1.45, 99999, 99990)","(41.0, 95.0, 86.5)"
08-01-2023 17:44:30.331340,"(51.0, 340.0, 227.5)","(11.0, 21.0, 17.25)","(2.9, 4.6, 4.52)","(9.0, 17.5, 16.125)","(1.45, 99999, 99990)","(41.0, 95.0, 86.5)"
08-01-2023 17:44:31.221033,"(51.0, 340.0, 196.0)","(11.0, 21.0, 17.25)","(2.9, 4.6, 4.52)","(9.0, 17.5, 16.125)","(1.45, 99999, 99990)","(41.0, 95.0, 86.5)"
08-01-2023 17:44:32.071032,"(51.0, 340.0, 196.0)","(11.0, 21.0, 17.25)","(2.9, 4.6, 4.52)","(9.0, 17.5, 16.714285714285715)","(1.45, 99999, 99990)","(41.0, 95.0, 86.5)"
08-01-2023 17:44:33.144527,"(51.0, 340.0, 196.0)","(11.0, 21.0, 17.25)","(2.9, 4.6, 4.52)","(9.0, 17.5, 16.714285714285715)","(1.45, 99999, 99990)","(41.0, 95.0, 86.5)"
08-01-2023 17:44:34.077367,"(51.0, 340.0, 196.0)","(11.0, 21.0, 17.25)","(2.9, 4.6, 4.52)","(9.0, 17.5, 16.714285714285715)","(1.45, 99999, 99990)","(41.0, 95.0, 86.5)"
08-01-2023 17:44:34.890579,"(51.0, 320.0, 288.75)","(11.0, 21.0, 17.25)","(2.9, 4.6, 4.52)","(9.0, 17.5, 16.714285714285715)","(1.45, 99999, 99990)","(41.0, 95.0, 86.5)"
08-01-2023 17:44:35.773925,"(51.0, 320.0, 215.83333333333331)","(11.0, 21.0, 17.25)","(2.9, 4.6, 4.52)","(9.0, 17.5, 16.714285714285715)","(1.45, 99999, 99990)","(41.0, 95.0, 86.5)"
08-01-2023 17:44:36.858266,"(51.0, 320.0, 186.66666666666669)","(11.0, 21.0, 17.25)","(2.9, 4.6, 4.52)","(9.0, 17.5, 16.714285714285715)","(1.45, 99999, 99990)","(41.0, 95.0, 86.5)"
08-01-2023 17:44:37.800544,"(51.0, 320.0, 186.66666666666669)","(11.0, 21.0, 17.25)","(2.9, 4.6, 4.52)","(9.0, 17.5, 16.714285714285715)","(1.45, 99999, 99990)","(41.0, 95.0, 86.5)"
08-01-2023 17:44:38.808821,"(51.0, 320.0, 186.66666666666669)","(11.0, 21.0, 17.25)","(2.9, 4.6, 4.52)","(9.0, 17.5, 16.714285714285715)","(1.45, 99999, 99990)","(41.0, 95.0, 86.5)"
08-01-2023 17:44:39.729889,"(51.0, 320.0, 186.66666666666669)","(11.0, 21.0, 17.25)","(2.9, 4.6, 4.52)","(9.0, 17.5, 16.714285714285715)","(1.45, 99999, 99990)","(41.0, 95.0, 86.5)"
08-01-2023 17:44:40.666904,"(51.0, 320.0, 186.66666666666669)","(11.0, 21.0, 17.25)","(2.9, 4.6, 4.52)","(9.0, 17.5, 16.714285714285715)","(1.45, 99999, 99990)","(41.0, 95.0, 86.5)"
08-01-2023 17:44:41.544189,"(51.0, 320.0, 186.66666666666669)","(11.0, 21.0, 17.25)","(2.9, 4.6, 4.52)","(9.0, 17.5, 16.714285714285715)","(1.45, 99999, 99990)","(41.0, 95.0, 86.5)"
08-01-2023 17:44:42.409696,"(51.0, 320.0, 186.66666666666669)","(11.0, 21.0, 17.25)","(2.9, 4.5, 4.333333333333333)","(9.0, 17.5, 16.714285714285715)","(1.45, 99999, 99990)","(41.0, 95.0, 86.5)"
08-01-2023 17:44:43.294590,"(51.0, 320.0, 186.66666666666669)","(11.0, 21.0, 17.25)","(2.9, 4.5, 4.333333333333333)","(9.0, 17.5, 16.714285714285715)","(1.45, 99999, 99990)","(41.0, 95.0, 86.5)"
08-01-2023 17:44:44.182304,"(51.0, 320.0, 186.66666666666669)","(11.0, 21.0, 17.25)","(2.9, 4.5, 4.333333333333333)","(9.0, 17.5, 16.714285714285715)","(1.45, 99999, 99990)","(41.0, 95.0, 86.5)"
08-01-2023 17:44:45.146181,"(51.0, 320.0, 186.66666666666669)","(11.0, 21.0, 17.25)","(2.9, 4.5, 4.333333333333333)","(9.0, 17.5, 16.714285714285715)","(1.45, 99999, 99990)","(41.0, 95.0, 86.5)"
08-01-2023 17:44:46.005663,"(51.0, 320.0, 186.66666666666669)","(11.0, 21.0, 17.25)","(2.9, 4.5, 4.333333333333333)","(9.0, 17.5, 16.714285714285715)","(1.45, 99999, 99990)","(41.0, 95.0, 86.5)"
08-01-2023 17:44:46.934552,"(51.0, 320.0, 186.66666666666669)","(11.0, 21.0, 17.25)","(2.9, 4.5, 4.333333333333333)","(9.0, 17.5, 16.714285714285715)","(1.45, 99999, 99990)","(41.0, 95.0, 86.5)"
08-01-2023 17:44:47.818951,"(51.0, 320.0, 186.66666666666669)","(11.0, 21.0, 17.25)","(2.9, 4.5, 4.333333333333333)","(9.0, 17.5, 16.714285714285715)","(1.45, 99999, 99990)","(41.0, 95.0, 86.5)"
08-01-2023 17:44:48.761342,"(51.0, 320.0, 186.66666666666669)","(11.0, 21.0, 17.25)","(2.9, 4.5, 4.333333333333333)","(9.0, 17.5, 16.714285714285715)","(1.45, 99999, 99990)","(41.0, 95.0, 86.5)"
08-01-2023 17:44:49.686492,"(51.0, 320.0, 186.66666666666669)","(11.0, 21.0, 17.25)","(2.9, 4.5, 4.333333333333333)","(9.0, 17.5, 16.714285714285715)","(1.45, 99999, 99990)","(41.0, 95.0, 86.5)"
08-01-2023 17:44:50.698317,"(51.0, 320.0, 186.66666666666669)","(11.0, 21.0, 17.25)","(2.9, 4.5, 4.333333333333333)","(9.0, 17.5, 16.714285714285715)","(1.45, 99999, 99990)","(41.0, 95.0, 86.5)"
08-01-2023 17:44:51.664443,"(51.0, 320.0, 186.66666666666669)","(11.0, 21.0, 17.25)","(2.9, 4.5, 4.333333333333333)","(9.0, 17.5, 16.714285714285715)","(1.45, 99999, 99990)","(41.0, 95.0, 86.5)"
08-01-2023 17:44:52.632659,"(51.0, 320.0, 186.66666666666669)","(11.0, 21.0, 17.25)","(2.9, 4.5, 4.333333333333333)","(9.0, 17.5, 16.714285714285715)","(1.45, 99999, 99990)","(41.0, 95.0, 86.5)"
08-01-2023 17:44:53.573997,"(51.0, 320.0, 186.66666666666669)","(11.0, 21.0, 17.25)","(2.9, 4.5, 4.3090909090909095)","(9.0, 17.5, 16.714285714285715)","(1.45, 99999, 99990)","(41.0, 95.0, 86.5)"
08-01-2023 17:44:54.465573,"(51.0, 320.0, 186.66666666666669)","(11.0, 21.0, 17.25)","(2.9, 4.5, 4.3090909090909095)","(9.0, 17.5, 16.714285714285715)","(1.45, 99999, 99990)","(41.0, 95.0, 86.5)"
08-01-2023 17:44:55.315155,"(51.0, 320.0, 186.66666666666669)","(11.0, 21.0, 17.25)","(2.9, 4.5, 4.3090909090909095)","(9.0, 17.5, 16.714285714285715)","(1.45, 99999, 99990)","(41.0, 95.0, 86.5)"
08-01-2023 17:44:56.215947,"(51.0, 320.0, 186.66666666666669)","(11.0, 21.0, 17.25)","(2.9, 4.5, 4.3090909090909095)","(9.0, 17.5, 16.714285714285715)","(1.45, 99999, 99990)","(41.0, 95.0, 86.5)"
08-01-2023 17:44:57.142336,"(51.0, 320.0, 186.66666666666669)","(11.0, 21.0, 17.25)","(2.9, 4.5, 4.3090909090909095)","(9.0, 17.5, 16.714285714285715)","(1.45, 99999, 99990)","(41.0, 95.0, 86.5)"
08-01-2023 17:44:58.005089,"(51.0, 320.0, 186.66666666666669)","(11.0, 21.0, 17.25)","(2.9, 4.5, 4.3090909090909095)","(9.0, 17.5, 16.714285714285715)","(1.45, 99999, 99990)","(41.0, 95.0, 86.5)"
08-01-2023 17:44:58.937214,"(51.0, 320.0, 186.66666666666669)","(11.0, 21.0, 17.25)","(2.9, 4.5, 4.3090909090909095)","(9.0, 17.5, 16.714285714285715)","(1.45, 99999, 99990)","(41.0, 95.0, 86.5)"
08-01-2023 17:44:59.864572,"(51.0, 320.0, 186.66666666666669)","(11.0, 21.0, 17.25)","(2.9, 4.5, 4.3090909090909095)","(9.0, 17.5, 16.714285714285715)","(1.45, 99999, 99990)","(41.0, 95.0, 86.5)"
08-01-2023 17:45:00.813779,"(51.0, 320.0, 186.66666666666669)","(11.0, 21.0, 17.25)","(2.9, 4.5, 4.3090909090909095)","(9.0, 17.5, 16.714285714285715)","(1.45, 99999, 99990)","(41.0, 95.0, 86.5)"
08-01-2023 17:45:01.763817,"(51.0, 320.0, 186.66666666666669)","(11.0, 21.0, 17.25)","(2.9, 4.5, 4.3090909090909095)","(9.0, 17.5, 16.714285714285715)","(1.45, 99999, 99990)","(41.0, 95.0, 86.5)"
08-01-2023 17:45:02.824776,"(51.0, 320.0, 186.66666666666669)","(11.0, 21.0, 17.25)","(2.9, 4.5, 4.3090909090909095)","(9.0, 17.5, 16.714285714285715)","(1.45, 99999, 99990)","(41.0, 95.0, 86.5)"
08-01-2023 17:45:03.827168,"(51.0, 320.0, 186.66666666666669)","(11.0, 21.0, 17.25)","(2.9, 4.5, 4.3090909090909095)","(9.0, 17.5, 16.714285714285715)","(1.45, 99999, 99990)","(41.0, 95.0, 86.5)"
08-01-2023 17:45:04.705463,"(51.0, 320.0, 186.66666666666669)","(11.0, 21.0, 17.25)","(2.9, 4.5, 4.3090909090909095)","(9.0, 17.5, 16.714285714285715)","(1.45, 99999, 99990)","(41.0, 95.0, 86.5)"
08-01-2023 17:45:05.719091,"(51.0, 320.0, 201.57894736842104)","(11.0, 21.0, 14.571428571428571)","(2.9, 4.5, 4.3090909090909095)","(9.0, 17.5, 16.714285714285715)","(1.45, 99999, 99990)","(41.0, 95.0, 86.83333333333333)"
08-01-2023 17:45:06.698678,"(51.0, 320.0, 201.57894736842104)","(11.0, 20.0, 16.75)","(2.9, 4.5, 4.3090909090909095)","(9.0, 17.5, 16.714285714285715)","(1.45, 99999, 99990)","(41.0, 95.0, 86.83333333333333)"
08-01-2023 17:45:07.640590,"(51.0, 320.0, 201.57894736842104)","(11.0, 20.0, 15.666666666666666)","(2.9, 4.5, 4.3090909090909095)","(9.0, 17.5, 16.714285714285715)","(1.45, 99999, 99990)","(41.0, 95.0, 86.83333333333333)"
08-01-2023 17:45:08.616365,"(51.0, 320.0, 201.57894736842104)","(11.0, 19.5, 17.5)","(2.9, 4.5, 4.3090909090909095)","(9.0, 17.5, 16.714285714285715)","(1.45, 99999, 99990)","(41.0, 95.0, 86.83333333333333)"
08-01-2023 17:45:09.536986,"(51.0, 320.0, 201.57894736842104)","(11.0, 19.0, 17.9)","(2.9, 4.5, 4.3090909090909095)","(9.0, 17.5, 16.714285714285715)","(1.45, 99999, 99990)","(41.0, 95.0, 89.55555555555556)"
08-01-2023 17:45:10.401355,"(51.0, 320.0, 201.57894736842104)","(11.0, 19.5, 16.928571428571427)","(2.9, 4.5, 4.3090909090909095)","(9.0, 17.5, 16.714285714285715)","(1.45, 99999, 99990)","(41.0, 95.0, 89.55555555555556)"
08-01-2023 17:45:11.284783,"(51.0, 320.0, 201.57894736842104)","(11.0, 18.5, 17.5)","(2.9, 4.5, 4.3090909090909095)","(9.0, 17.5, 16.714285714285715)","(1.45, 99999, 99990)","(41.0, 95.0, 89.55555555555556)"
08-01-2023 17:45:12.237845,"(51.0, 320.0, 201.57894736842104)","(11.0, 19.0, 16.642857142857142)","(2.9, 4.5, 4.3090909090909095)","(9.0, 17.5, 16.714285714285715)","(1.45, 99999, 99990)","(41.0, 95.0, 89.55555555555556)"
08-01-2023 17:45:13.083271,"(51.0, 320.0, 182.1875)","(11.0, 18.5, 18.045454545454547)","(2.9, 4.5, 4.3090909090909095)","(9.0, 17.5, 16.714285714285715)","(1.45, 99999, 99990)","(41.0, 95.0, 89.55555555555556)"
08-01-2023 17:45:13.994305,"(51.0, 320.0, 182.1875)","(11.0, 18.5, 18.045454545454547)","(2.9, 4.5, 4.3090909090909095)","(9.0, 17.5, 15.0)","(1.45, 99999, 99990)","(41.0, 95.0, 89.55555555555556)"
08-01-2023 17:45:14.900599,"(51.0, 320.0, 182.1875)","(11.0, 18.5, 18.045454545454547)","(2.9, 4.5, 4.3090909090909095)","(9.0, 17.5, 15.0)","(1.45, 99999, 99990)","(41.0, 95.0, 89.55555555555556)"
08-01-2023 17:45:15.872925,"(51.0, 320.0, 182.1875)","(11.0, 18.5, 16.833333333333332)","(2.9, 4.5, 4.3090909090909095)","(9.0, 17.5, 13.26923076923077)","(1.45, 99999, 99990)","(41.0, 95.0, 89.55555555555556)"
08-01-2023 17:45:16.781393,"(51.0, 320.0, 182.1875)","(11.0, 18.5, 16.833333333333332)","(2.9, 4.5, 4.3090909090909095)","(9.0, 17.5, 13.26923076923077)","(1.45, 99999, 99990)","(41.0, 95.0, 89.55555555555556)"
08-01-2023 17:45:17.756409,"(51.0, 320.0, 182.1875)","(11.0, 18.5, 16.833333333333332)","(2.9, 4.5, 4.3090909090909095)","(9.0, 17.5, 13.26923076923077)","(1.45, 99999, 99990)","(41.0, 95.0, 89.55555555555556)"
08-01-2023 17:45:18.692664,"(51.0, 320.0, 182.1875)","(11.0, 18.0, 17.59090909090909)","(2.9, 4.5, 4.3090909090909095)","(9.0, 17.5, 13.26923076923077)","(1.45, 99999, 99990)","(41.0, 95.0, 89.55555555555556)"
08-01-2023 17:45:19.600414,"(51.0, 320.0, 182.1875)","(11.0, 18.0, 17.59090909090909)","(2.9, 4.5, 4.3090909090909095)","(9.0, 17.5, 13.26923076923077)","(1.45, 99999, 99990)","(41.0, 95.0, 89.55555555555556)"
08-01-2023 17:45:20.504481,"(51.0, 320.0, 182.1875)","(11.0, 18.0, 17.59090909090909)","(2.9, 4.5, 4.3090909090909095)","(9.0, 17.5, 13.26923076923077)","(1.45, 99999, 99990)","(41.0, 95.0, 89.55555555555556)"
08-01-2023 17:45:21.482934,"(51.0, 320.0, 182.1875)","(11.0, 18.0, 17.59090909090909)","(2.9, 4.5, 4.3090909090909095)","(9.0, 17.5, 13.26923076923077)","(1.45, 99999, 99990)","(41.0, 95.0, 89.55555555555556)"
08-01-2023 17:45:22.461757,"(51.0, 320.0, 182.1875)","(11.0, 17.5, 17.136363636363637)","(2.9, 4.5, 4.3090909090909095)","(9.0, 17.5, 13.26923076923077)","(1.45, 99999, 99990)","(41.0, 95.0, 89.55555555555556)"
08-01-2023 17:45:23.327023,"(51.0, 320.0, 182.1875)","(11.0, 17.5, 17.136363636363637)","(2.9, 4.5, 4.3090909090909095)","(9.0, 17.5, 13.26923076923077)","(1.45, 99999, 99990)","(41.0, 95.0, 89.55555555555556)"
08-01-2023 17:45:24.326171,"(51.0, 320.0, 182.1875)","(11.0, 17.5, 17.136363636363637)","(2.9, 4.5, 4.3090909090909095)","(9.0, 17.5, 13.653846153846153)","(1.45, 99999, 99990)","(41.0, 95.0, 89.55555555555556)"
08-01-2023 17:45:25.339189,"(51.0, 320.0, 182.1875)","(11.0, 18.5, 17.6)","(2.9, 4.5, 4.3090909090909095)","(9.0, 17.5, 13.928571428571429)","(1.45, 99999, 99990)","(41.0, 95.0, 89.55555555555556)"
08-01-2023 17:45:26.350429,"(51.0, 320.0, 182.1875)","(11.0, 21.0, 18.666666666666668)","(2.9, 4.5, 4.3090909090909095)","(9.0, 17.5, 13.928571428571429)","(1.45, 99999, 99990)","(41.0, 95.0, 89.55555555555556)"
08-01-2023 17:45:27.309848,"(51.0, 320.0, 182.1875)","(11.0, 21.0, 18.666666666666668)","(2.9, 4.5, 4.3090909090909095)","(9.0, 17.5, 13.928571428571429)","(1.45, 99999, 99990)","(41.0, 95.0, 89.55555555555556)"
08-01-2023 17:45:28.333780,"(51.0, 320.0, 140.0)","(11.0, 21.0, 17.18181818181818)","(2.9, 4.5, 4.3090909090909095)","(9.0, 17.5, 13.928571428571429)","(1.45, 99999, 99990)","(41.0, 95.0, 89.55555555555556)"
08-01-2023 17:45:29.227514,"(51.0, 320.0, 185.0)","(11.0, 21.0, 17.18181818181818)","(2.9, 4.5, 4.3090909090909095)","(9.0, 17.5, 13.928571428571429)","(1.45, 99999, 99990)","(41.0, 95.0, 89.55555555555556)"
08-01-2023 17:45:30.218454,"(51.0, 320.0, 185.0)","(11.0, 21.0, 17.18181818181818)","(2.9, 4.5, 4.3090909090909095)","(9.0, 17.5, 15.071428571428571)","(1.45, 99999, 99990)","(41.0, 95.0, 89.55555555555556)"
08-01-2023 17:45:31.184676,"(51.0, 320.0, 185.0)","(11.0, 21.0, 17.18181818181818)","(2.9, 4.5, 4.3090909090909095)","(9.0, 17.0, 14.285714285714285)","(1.45, 99999, 99990)","(41.0, 95.0, 89.55555555555556)"
08-01-2023 17:45:32.257466,"(51.0, 320.0, 185.0)","(11.0, 21.0, 19.227272727272727)","(2.9, 4.5, 4.3090909090909095)","(9.0, 16.0, 14.285714285714285)","(1.45, 99999, 99990)","(41.0, 95.0, 89.55555555555556)"
08-01-2023 17:45:33.183323,"(51.0, 320.0, 185.0)","(11.0, 17.5, 16.68181818181818)","(2.9, 4.5, 4.3090909090909095)","(9.0, 16.0, 13.642857142857142)","(1.45, 99999, 99990)","(41.0, 95.0, 89.55555555555556)"
08-01-2023 17:45:34.106353,"(51.0, 320.0, 185.0)","(11.0, 21.0, 20.535714285714285)","(2.9, 4.5, 4.3090909090909095)","(9.0, 16.0, 13.642857142857142)","(1.45, 99999, 99990)","(41.0, 95.0, 89.55555555555556)"
08-01-2023 17:45:35.010154,"(51.0, 320.0, 185.0)","(11.0, 21.0, 20.535714285714285)","(2.9, 4.5, 4.3090909090909095)","(9.0, 16.0, 13.642857142857142)","(1.45, 99999, 99990)","(41.0, 95.0, 89.55555555555556)"
08-01-2023 17:45:35.916916,"(51.0, 320.0, 185.0)","(11.0, 21.0, 20.566666666666666)","(2.9, 4.5, 4.3090909090909095)","(9.0, 16.0, 13.642857142857142)","(1.45, 99999, 99990)","(41.0, 95.0, 89.55555555555556)"
08-01-2023 17:45:36.892955,"(51.0, 320.0, 185.0)","(11.0, 21.0, 20.566666666666666)","(2.9, 4.5, 4.306666666666667)","(9.0, 16.0, 14.666666666666666)","(1.45, 99999, 99990)","(41.0, 95.0, 89.55555555555556)"
08-01-2023 17:45:37.930300,"(51.0, 320.0, 185.0)","(11.0, 21.0, 20.566666666666666)","(2.9, 4.4, 4.288888888888889)","(9.0, 15.5, 14.666666666666666)","(1.45, 99999, 99990)","(41.0, 95.0, 89.55555555555556)"
08-01-2023 17:45:38.920571,"(51.0, 320.0, 185.0)","(11.0, 21.0, 20.1875)","(2.9, 4.4, 4.288888888888889)","(9.0, 15.5, 14.666666666666666)","(1.45, 99999, 99990)","(41.0, 95.0, 89.55555555555556)"
08-01-2023 17:45:40.068372,"(51.0, 320.0, 185.0)","(11.0, 21.0, 19.8)","(2.9, 4.4, 4.288888888888889)","(9.0, 15.5, 13.681818181818182)","(1.45, 99999, 99990)","(41.0, 95.0, 89.55555555555556)"
08-01-2023 17:45:41.032241,"(51.0, 320.0, 185.0)","(11.0, 21.0, 17.7)","(2.9, 4.4, 4.288888888888889)","(9.0, 15.5, 13.681818181818182)","(1.45, 99999, 99990)","(41.0, 95.0, 89.55555555555556)"
08-01-2023 17:45:41.931035,"(51.0, 320.0, 185.0)","(11.0, 21.0, 18.0)","(2.9, 4.4, 4.288888888888889)","(9.0, 15.5, 13.681818181818182)","(1.45, 99999, 99990)","(41.0, 95.0, 89.55555555555556)"
08-01-2023 17:45:42.807465,"(51.0, 320.0, 179.0)","(11.0, 21.0, 18.0)","(2.9, 4.4, 4.288888888888889)","(9.0, 15.5, 13.681818181818182)","(1.45, 99999, 99990)","(41.0, 95.0, 89.55555555555556)"
08-01-2023 17:45:43.673093,"(51.0, 320.0, 179.0)","(11.0, 21.0, 18.0)","(2.9, 4.4, 4.288888888888889)","(9.0, 15.5, 13.681818181818182)","(1.45, 99999, 99990)","(41.0, 95.0, 89.55555555555556)"
08-01-2023 17:45:44.555838,"(51.0, 320.0, 179.0)","(11.0, 21.0, 18.0)","(2.9, 4.4, 4.288888888888889)","(9.0, 15.5, 13.681818181818182)","(1.45, 99999, 99990)","(41.0, 95.0, 89.55555555555556)"
08-01-2023 17:45:45.409265,"(51.0, 320.0, 179.0)","(11.0, 21.0, 18.0)","(2.9, 4.4, 4.288888888888889)","(9.0, 15.5, 13.681818181818182)","(1.45, 99999, 99990)","(41.0, 95.0, 89.55555555555556)"
08-01-2023 17:45:46.310285,"(51.0, 320.0, 179.0)","(11.0, 21.0, 18.0)","(2.9, 4.4, 4.288888888888889)","(9.0, 15.5, 13.681818181818182)","(1.45, 99999, 99990)","(41.0, 95.0, 89.55555555555556)"
08-01-2023 17:45:47.275129,"(51.0, 320.0, 179.0)","(11.0, 21.0, 18.0)","(2.9, 4.4, 4.288888888888889)","(9.0, 15.5, 13.681818181818182)","(1.45, 99999, 99990)","(41.0, 95.0, 85.27272727272728)"
08-01-2023 17:45:48.188207,"(51.0, 320.0, 213.1818181818182)","(11.0, 21.0, 18.11904761904762)","(2.9, 4.4, 4.288888888888889)","(9.0, 15.5, 13.681818181818182)","(1.45, 99999, 99990)","(41.0, 100.0, 85.27272727272728)"
08-01-2023 17:45:49.090526,"(51.0, 320.0, 213.1818181818182)","(11.0, 21.0, 18.11904761904762)","(2.9, 4.4, 4.288888888888889)","(9.0, 15.5, 13.681818181818182)","(1.45, 99999, 99990)","(41.0, 100.0, 85.27272727272728)"
08-01-2023 17:45:50.000090,"(51.0, 320.0, 213.1818181818182)","(11.0, 21.0, 18.11904761904762)","(2.9, 4.4, 4.288888888888889)","(9.0, 15.5, 13.681818181818182)","(1.45, 99999, 99990)","(41.0, 100.0, 85.27272727272728)"
08-01-2023 17:45:50.920155,"(51.0, 320.0, 213.1818181818182)","(11.0, 21.0, 18.11904761904762)","(2.9, 4.4, 4.288888888888889)","(9.0, 15.5, 13.681818181818182)","(1.45, 99999, 99990)","(41.0, 100.0, 85.27272727272728)"
08-01-2023 17:45:51.879799,"(51.0, 320.0, 213.1818181818182)","(11.0, 21.0, 18.11904761904762)","(2.9, 4.4, 4.288888888888889)","(9.0, 15.5, 13.652173913043478)","(1.45, 99999, 99990)","(41.0, 100.0, 85.27272727272728)"
08-01-2023 17:45:52.822497,"(51.0, 320.0, 213.1818181818182)","(11.0, 21.0, 18.11904761904762)","(2.9, 4.4, 4.288888888888889)","(9.0, 15.5, 13.652173913043478)","(1.45, 99999, 99990)","(41.0, 100.0, 85.27272727272728)"
08-01-2023 17:45:53.759285,"(51.0, 320.0, 213.1818181818182)","(11.0, 21.0, 18.11904761904762)","(2.9, 4.4, 4.288888888888889)","(9.0, 15.5, 13.652173913043478)","(1.45, 99999, 99990)","(41.0, 100.0, 85.27272727272728)"
08-01-2023 17:45:54.750133,"(51.0, 320.0, 213.1818181818182)","(11.0, 21.0, 18.11904761904762)","(2.9, 4.4, 4.288888888888889)","(9.0, 15.5, 13.652173913043478)","(1.45, 99999, 99990)","(41.0, 100.0, 85.27272727272728)"
08-01-2023 17:45:55.770191,"(51.0, 320.0, 213.1818181818182)","(11.0, 21.0, 18.11904761904762)","(2.9, 4.4, 4.288888888888889)","(9.0, 15.5, 13.652173913043478)","(1.45, 99999, 99990)","(41.0, 100.0, 85.27272727272728)"
08-01-2023 17:45:56.728773,"(51.0, 320.0, 213.1818181818182)","(11.0, 21.0, 18.11904761904762)","(2.9, 4.4, 4.288888888888889)","(9.0, 15.5, 13.652173913043478)","(1.45, 99999, 99990)","(41.0, 100.0, 85.27272727272728)"
08-01-2023 17:45:57.588140,"(51.0, 320.0, 215.45454545454547)","(11.0, 21.0, 18.11904761904762)","(2.9, 4.4, 4.288888888888889)","(9.0, 15.5, 13.652173913043478)","(1.45, 99999, 99990)","(41.0, 100.0, 85.27272727272728)"
