,Gentle Giant Nz,Polka Dot Dance Nz,Dont Need Bling,Shaded,Spot On Chic,Katlas Dream,Highview Sadler Nz,Rocking Lou,Explosive Bronski
10-01-2023 14:38:15.332309,"(3.4, 99999, 99990)","(4.2, 99999, 99990)","(8.0, 11.5, 10.666666666666666)","(21.0, 38.0, 31.2)","(101.0, 220.0, 191.42857142857144)","(2.6, 4.2, 3.56)","(6.0, 99999, 99990)","(31.0, 100.0, 77.33333333333334)","(31.0, 95.0, 49.30769230769231)"
10-01-2023 14:38:16.815443,"(3.4, 99999, 99990)","(4.2, 99999, 99990)","(8.0, 11.5, 10.666666666666666)","(21.0, 38.0, 31.2)","(101.0, 220.0, 191.42857142857144)","(2.6, 4.2, 3.56)","(6.0, 99999, 99990)","(31.0, 100.0, 77.33333333333334)","(31.0, 95.0, 59.54545454545455)"
10-01-2023 14:38:18.153921,"(3.4, 99999, 99990)","(4.2, 99999, 99990)","(8.0, 11.5, 10.666666666666666)","(21.0, 38.0, 31.2)","(101.0, 220.0, 191.42857142857144)","(2.6, 4.2, 3.56)","(6.0, 99999, 99990)","(31.0, 100.0, 77.33333333333334)","(31.0, 95.0, 59.54545454545455)"
10-01-2023 14:38:19.495365,"(3.4, 99999, 99990)","(4.2, 99999, 99990)","(8.0, 11.5, 10.666666666666666)","(21.0, 38.0, 36.666666666666664)","(101.0, 220.0, 191.42857142857144)","(2.6, 4.2, 3.56)","(6.0, 99999, 99990)","(31.0, 100.0, 77.33333333333334)","(31.0, 95.0, 59.54545454545455)"
10-01-2023 14:38:20.952945,"(3.4, 99999, 99990)","(4.2, 99999, 99990)","(8.0, 11.5, 10.666666666666666)","(21.0, 38.0, 36.666666666666664)","(101.0, 220.0, 191.42857142857144)","(2.6, 4.2, 3.5)","(6.0, 99999, 99990)","(31.0, 100.0, 77.33333333333334)","(31.0, 95.0, 59.54545454545455)"
10-01-2023 14:38:23.271034,"(3.4, 99999, 99990)","(4.2, 99999, 99990)","(8.0, 11.5, 10.666666666666666)","(21.0, 38.0, 36.666666666666664)","(101.0, 220.0, 191.42857142857144)","(2.6, 4.2, 3.5)","(6.0, 99999, 99990)","(31.0, 100.0, 77.33333333333334)","(31.0, 95.0, 59.54545454545455)"
10-01-2023 14:38:24.673498,"(3.4, 99999, 99990)","(4.2, 99999, 99990)","(8.0, 11.5, 10.666666666666666)","(21.0, 38.0, 36.666666666666664)","(101.0, 220.0, 191.42857142857144)","(2.6, 4.2, 3.5)","(6.0, 99999, 99990)","(31.0, 100.0, 77.33333333333334)","(31.0, 95.0, 59.54545454545455)"
10-01-2023 14:38:26.084157,"(3.4, 99999, 99990)","(4.2, 99999, 99990)","(8.0, 11.5, 10.666666666666666)","(21.0, 38.0, 36.666666666666664)","(101.0, 220.0, 191.42857142857144)","(2.6, 4.2, 3.5)","(6.0, 99999, 99990)","(31.0, 100.0, 77.33333333333334)","(31.0, 95.0, 59.54545454545455)"
10-01-2023 14:38:27.474951,"(3.4, 99999, 99990)","(4.2, 99999, 99990)","(8.0, 11.5, 10.666666666666666)","(21.0, 38.0, 36.666666666666664)","(101.0, 220.0, 191.42857142857144)","(2.6, 4.2, 3.5)","(6.0, 99999, 99990)","(31.0, 100.0, 77.33333333333334)","(31.0, 95.0, 59.54545454545455)"
10-01-2023 14:38:29.073803,"(3.4, 99999, 99990)","(4.2, 99999, 99990)","(8.0, 11.5, 10.666666666666666)","(21.0, 38.0, 36.666666666666664)","(101.0, 220.0, 191.42857142857144)","(2.6, 4.2, 4.033333333333333)","(6.0, 99999, 99990)","(31.0, 100.0, 77.33333333333334)","(31.0, 95.0, 59.54545454545455)"
10-01-2023 14:38:30.454049,"(3.4, 99999, 99990)","(4.2, 99999, 99990)","(8.0, 11.5, 10.666666666666666)","(21.0, 38.0, 36.666666666666664)","(101.0, 220.0, 191.42857142857144)","(2.6, 4.2, 3.9633333333333334)","(6.0, 99999, 99990)","(31.0, 100.0, 77.33333333333334)","(31.0, 95.0, 59.54545454545455)"
10-01-2023 14:38:31.765588,"(3.4, 99999, 99990)","(4.2, 99999, 99990)","(8.0, 11.5, 11.057142857142857)","(21.0, 38.0, 36.666666666666664)","(101.0, 220.0, 191.42857142857144)","(2.6, 4.0, 3.9633333333333334)","(6.0, 99999, 99990)","(31.0, 100.0, 77.33333333333334)","(31.0, 95.0, 59.54545454545455)"
10-01-2023 14:38:33.080289,"(3.4, 99999, 99990)","(4.2, 99999, 99990)","(8.0, 11.5, 9.153846153846153)","(21.0, 38.0, 36.666666666666664)","(101.0, 220.0, 191.42857142857144)","(2.6, 4.0, 3.9633333333333334)","(6.0, 99999, 99990)","(31.0, 100.0, 77.33333333333334)","(31.0, 95.0, 59.54545454545455)"
10-01-2023 14:38:34.388139,"(3.4, 99999, 99990)","(4.2, 99999, 99990)","(8.0, 9.8, 9.275)","(21.0, 38.0, 36.666666666666664)","(101.0, 220.0, 191.42857142857144)","(2.6, 4.0, 3.9633333333333334)","(6.0, 99999, 99990)","(31.0, 100.0, 77.33333333333334)","(31.0, 95.0, 59.54545454545455)"
10-01-2023 14:38:35.672062,"(3.4, 99999, 99990)","(4.2, 99999, 99990)","(8.0, 9.8, 9.275)","(21.0, 38.0, 36.666666666666664)","(101.0, 220.0, 191.42857142857144)","(2.6, 4.0, 3.9633333333333334)","(6.0, 99999, 99990)","(31.0, 100.0, 77.33333333333334)","(31.0, 95.0, 59.54545454545455)"
10-01-2023 14:38:36.996776,"(3.4, 99999, 99990)","(4.2, 99999, 99990)","(8.0, 9.8, 9.275)","(21.0, 38.0, 36.666666666666664)","(101.0, 220.0, 191.42857142857144)","(2.6, 4.0, 3.9633333333333334)","(6.0, 99999, 99990)","(31.0, 100.0, 77.33333333333334)","(31.0, 95.0, 59.54545454545455)"
10-01-2023 14:38:38.346152,"(3.4, 99999, 99990)","(4.2, 99999, 99990)","(8.0, 9.8, 9.76)","(21.0, 38.0, 36.666666666666664)","(101.0, 220.0, 191.42857142857144)","(2.6, 4.0, 3.9633333333333334)","(6.0, 99999, 99990)","(31.0, 100.0, 77.33333333333334)","(31.0, 95.0, 59.54545454545455)"
10-01-2023 14:38:39.799559,"(3.4, 99999, 99990)","(4.2, 99999, 99990)","(8.0, 11.5, 9.475000000000001)","(21.0, 38.0, 36.666666666666664)","(101.0, 220.0, 191.42857142857144)","(2.6, 4.0, 3.9633333333333334)","(6.0, 99999, 99990)","(31.0, 100.0, 77.33333333333334)","(31.0, 95.0, 59.54545454545455)"
10-01-2023 14:38:41.213478,"(3.4, 99999, 99990)","(4.2, 99999, 99990)","(8.0, 11.5, 9.475000000000001)","(21.0, 38.0, 36.666666666666664)","(101.0, 220.0, 191.42857142857144)","(2.6, 4.0, 3.9633333333333334)","(6.0, 99999, 99990)","(31.0, 100.0, 77.33333333333334)","(31.0, 95.0, 59.54545454545455)"
10-01-2023 14:38:42.567194,"(3.4, 99999, 99990)","(4.2, 99999, 99990)","(8.0, 11.5, 9.475000000000001)","(21.0, 38.0, 36.666666666666664)","(101.0, 220.0, 191.42857142857144)","(2.6, 4.0, 3.9)","(6.0, 99999, 99990)","(31.0, 100.0, 77.33333333333334)","(31.0, 95.0, 59.54545454545455)"
10-01-2023 14:38:43.908827,"(3.4, 99999, 99990)","(4.2, 99999, 99990)","(8.0, 11.5, 9.475000000000001)","(21.0, 38.0, 36.666666666666664)","(101.0, 220.0, 191.42857142857144)","(2.6, 4.0, 3.9)","(6.0, 99999, 99990)","(31.0, 100.0, 77.33333333333334)","(31.0, 95.0, 59.54545454545455)"
10-01-2023 14:38:45.474709,"(3.4, 99999, 99990)","(4.2, 99999, 99990)","(8.0, 11.5, 9.475000000000001)","(21.0, 38.0, 36.666666666666664)","(101.0, 220.0, 191.42857142857144)","(2.6, 4.0, 3.9)","(6.0, 99999, 99990)","(31.0, 100.0, 77.33333333333334)","(31.0, 95.0, 59.54545454545455)"
10-01-2023 14:38:46.910753,"(3.4, 99999, 99990)","(4.2, 99999, 99990)","(8.0, 11.5, 9.76)","(21.0, 38.0, 36.666666666666664)","(101.0, 220.0, 191.42857142857144)","(2.6, 4.0, 3.9)","(6.0, 99999, 99990)","(31.0, 100.0, 77.33333333333334)","(31.0, 95.0, 59.54545454545455)"
10-01-2023 14:38:48.414713,"(3.4, 99999, 99990)","(4.2, 99999, 99990)","(8.0, 11.5, 9.492307692307692)","(21.0, 38.0, 35.0)","(101.0, 220.0, 191.42857142857144)","(2.6, 4.0, 3.7222222222222223)","(6.0, 99999, 99990)","(31.0, 100.0, 51.42857142857143)","(31.0, 95.0, 51.666666666666664)"
10-01-2023 14:38:49.919095,"(3.4, 99999, 99990)","(4.2, 99999, 99990)","(8.0, 11.5, 9.76)","(21.0, 38.0, 36.666666666666664)","(101.0, 220.0, 191.42857142857144)","(2.6, 4.0, 3.9)","(6.0, 99999, 99990)","(31.0, 100.0, 49.66666666666667)","(31.0, 95.0, 59.54545454545455)"
10-01-2023 14:38:51.362369,"(3.4, 99999, 99990)","(4.2, 99999, 99990)","(8.0, 11.5, 10.12)","(21.0, 38.0, 36.07142857142857)","(101.0, 220.0, 191.42857142857144)","(2.6, 4.0, 3.66)","(6.0, 99999, 99990)","(31.0, 85.0, 40.833333333333336)","(31.0, 95.0, 59.54545454545455)"
10-01-2023 14:38:52.884880,"(3.4, 99999, 99990)","(4.2, 99999, 99990)","(8.0, 10.5, 9.4)","(21.0, 38.0, 36.07142857142857)","(101.0, 220.0, 191.42857142857144)","(2.6, 3.7, 3.6)","(6.0, 99999, 99990)","(31.0, 85.0, 40.0)","(31.0, 95.0, 59.54545454545455)"
10-01-2023 14:38:54.292903,"(3.4, 99999, 99990)","(4.2, 99999, 99990)","(8.0, 9.6, 9.492307692307692)","(21.0, 38.0, 32.96296296296296)","(101.0, 220.0, 184.28571428571428)","(2.6, 3.65, 3.8552631578947367)","(6.0, 99999, 99990)","(31.0, 80.0, 41.5)","(31.0, 95.0, 72.85714285714286)"
10-01-2023 14:38:55.700755,"(3.4, 99999, 99990)","(4.2, 99999, 99990)","(8.0, 11.5, 9.492307692307692)","(21.0, 34.0, 29.375)","(101.0, 210.0, 184.28571428571428)","(2.6, 4.0, 3.8)","(6.0, 99999, 99990)","(31.0, 70.0, 36.75)","(31.0, 90.0, 57.5)"
10-01-2023 14:38:57.083724,"(3.4, 99999, 99990)","(4.2, 99999, 99990)","(8.0, 11.5, 9.492307692307692)","(21.0, 32.0, 23.444444444444443)","(101.0, 210.0, 177.14285714285714)","(2.6, 4.0, 3.8)","(6.0, 99999, 99990)","(31.0, 70.0, 36.75)","(31.0, 85.0, 65.71428571428572)"
10-01-2023 14:38:58.549029,"(3.4, 99999, 99990)","(4.2, 99999, 99990)","(8.0, 11.5, 9.133333333333333)","(21.0, 32.0, 24.22222222222222)","(101.0, 200.0, 177.14285714285714)","(2.6, 4.0, 3.7125)","(6.0, 99999, 99990)","(31.0, 70.0, 36.75)","(31.0, 80.0, 67.5)"
10-01-2023 14:38:59.850343,"(3.4, 99999, 99990)","(4.2, 99999, 99990)","(8.0, 9.8, 9.133333333333333)","(21.0, 32.0, 24.22222222222222)","(101.0, 200.0, 177.14285714285714)","(2.6, 3.75, 3.7)","(6.0, 99999, 99990)","(31.0, 70.0, 36.75)","(31.0, 75.0, 52.5)"
10-01-2023 14:39:01.208557,"(3.4, 99999, 99990)","(4.2, 99999, 99990)","(8.0, 9.8, 9.0)","(21.0, 32.0, 24.22222222222222)","(101.0, 200.0, 185.0)","(2.6, 3.9, 3.675)","(6.0, 99999, 99990)","(31.0, 70.0, 36.75)","(31.0, 75.0, 50.0)"
10-01-2023 14:39:02.643861,"(3.4, 99999, 99990)","(4.2, 99999, 99990)","(8.0, 9.8, 9.0)","(21.0, 32.0, 24.22222222222222)","(101.0, 200.0, 185.0)","(2.6, 3.85, 3.65)","(6.0, 99999, 99990)","(31.0, 70.0, 36.75)","(31.0, 70.0, 59.166666666666664)"
10-01-2023 14:39:04.135575,"(3.4, 99999, 99990)","(4.2, 99999, 99990)","(8.0, 9.8, 8.96923076923077)","(21.0, 32.0, 23.444444444444443)","(101.0, 200.0, 185.0)","(2.6, 3.75, 3.65)","(6.0, 99999, 99990)","(31.0, 70.0, 36.75)","(31.0, 65.0, 47.5)"
10-01-2023 14:39:05.653035,"(3.4, 99999, 99990)","(4.2, 99999, 99990)","(8.0, 9.8, 8.96923076923077)","(21.0, 32.0, 23.444444444444443)","(101.0, 200.0, 185.0)","(2.6, 3.75, 3.625)","(6.0, 99999, 99990)","(31.0, 70.0, 36.75)","(31.0, 65.0, 35.0)"
10-01-2023 14:39:07.155925,"(3.4, 99999, 99990)","(4.2, 99999, 99990)","(8.0, 9.8, 8.633333333333333)","(21.0, 32.0, 23.2)","(101.0, 200.0, 185.0)","(2.6, 3.75, 3.614705882352941)","(6.0, 99999, 99990)","(31.0, 70.0, 36.75)","(31.0, 65.0, 35.0)"
10-01-2023 14:39:08.634625,"(3.4, 99999, 99990)","(4.2, 99999, 99990)","(8.0, 9.8, 8.742857142857144)","(21.0, 32.0, 23.444444444444443)","(101.0, 200.0, 185.0)","(2.6, 3.65, 3.7562499999999996)","(6.0, 99999, 99990)","(31.0, 70.0, 36.75)","(31.0, 65.0, 35.0)"
10-01-2023 14:39:10.068936,"(3.4, 99999, 99990)","(4.2, 99999, 99990)","(8.0, 9.6, 8.6)","(21.0, 32.0, 23.444444444444443)","(101.0, 200.0, 182.72727272727272)","(2.6, 3.8, 3.8666666666666667)","(6.0, 99999, 99990)","(31.0, 70.0, 54.526315789473685)","(31.0, 65.0, 46.5)"
10-01-2023 14:39:11.580198,"(3.4, 99999, 99990)","(4.2, 99999, 99990)","(8.0, 9.6, 9.295652173913043)","(21.0, 32.0, 23.444444444444443)","(101.0, 190.0, 185.0)","(2.6, 3.95, 3.518181818181818)","(6.0, 99999, 99990)","(31.0, 70.0, 54.526315789473685)","(31.0, 65.0, 44.44444444444444)"
10-01-2023 14:39:13.099601,"(3.4, 99999, 99990)","(4.2, 99999, 99990)","(8.0, 9.6, 8.742857142857144)","(21.0, 32.0, 24.857142857142858)","(101.0, 200.0, 185.0)","(2.6, 3.9, 3.4749999999999996)","(6.0, 99999, 99990)","(31.0, 70.0, 38.111111111111114)","(31.0, 65.0, 39.285714285714285)"
10-01-2023 14:39:14.761138,"(3.4, 99999, 99990)","(4.2, 99999, 99990)","(8.0, 9.6, 9.308333333333334)","(21.0, 32.0, 23.666666666666668)","(101.0, 200.0, 170.0)","(2.6, 3.65, 3.7444444444444445)","(6.0, 99999, 99990)","(31.0, 70.0, 56.0)","(31.0, 65.0, 49.66666666666667)"
10-01-2023 14:39:16.160898,"(3.4, 99999, 99990)","(4.2, 99999, 99990)","(8.0, 9.6, 9.308333333333334)","(21.0, 32.0, 23.666666666666668)","(101.0, 200.0, 182.72727272727272)","(2.6, 3.8, 3.71)","(6.0, 99999, 99990)","(31.0, 65.0, 43.333333333333336)","(31.0, 60.0, 36.42857142857143)"
10-01-2023 14:39:17.762739,"(3.4, 99999, 99990)","(4.2, 99999, 99990)","(8.0, 9.6, 9.23157894736842)","(21.0, 32.0, 25.125)","(101.0, 190.0, 170.66666666666669)","(2.6, 3.8, 3.67)","(6.0, 99999, 99990)","(31.0, 60.0, 41.111111111111114)","(31.0, 50.0, 37.77777777777778)"
10-01-2023 14:39:19.083672,"(3.4, 99999, 99990)","(4.2, 99999, 99990)","(8.0, 9.6, 8.742857142857144)","(21.0, 32.0, 24.857142857142858)","(101.0, 180.0, 150.0)","(2.6, 3.75, 3.466666666666667)","(6.0, 99999, 99990)","(31.0, 55.0, 44.4)","(31.0, 50.0, 41.666666666666664)"
10-01-2023 14:39:20.404693,"(3.4, 99999, 99990)","(4.2, 99999, 99990)","(8.0, 9.6, 8.742857142857144)","(21.0, 32.0, 24.857142857142858)","(101.0, 170.0, 156.15384615384613)","(2.6, 3.7, 3.5055555555555555)","(6.0, 99999, 99990)","(31.0, 48.0, 42.8)","(31.0, 48.0, 37.5)"
10-01-2023 14:39:21.719287,"(3.4, 99999, 99990)","(4.2, 99999, 99990)","(8.0, 9.6, 8.742857142857144)","(21.0, 32.0, 24.857142857142858)","(101.0, 170.0, 158.75)","(2.6, 3.7, 3.466666666666667)","(6.0, 99999, 99990)","(31.0, 46.0, 36.55555555555556)","(31.0, 46.0, 39.0)"
10-01-2023 14:39:23.286398,"(3.4, 99999, 99990)","(4.2, 99999, 99990)","(8.0, 9.6, 9.23157894736842)","(21.0, 32.0, 24.142857142857142)","(101.0, 170.0, 158.75)","(2.6, 3.7, 3.6884615384615387)","(6.0, 99999, 99990)","(31.0, 46.0, 37.0)","(31.0, 44.0, 37.666666666666664)"
10-01-2023 14:39:24.859401,"(3.4, 99999, 99990)","(4.2, 99999, 99990)","(8.0, 9.6, 9.23157894736842)","(21.0, 32.0, 24.142857142857142)","(101.0, 170.0, 158.75)","(2.6, 3.7, 3.7826923076923076)","(6.0, 99999, 99990)","(31.0, 44.0, 38.0)","(31.0, 42.0, 37.666666666666664)"
10-01-2023 14:39:26.323338,"(3.4, 99999, 99990)","(4.2, 99999, 99990)","(8.0, 9.6, 9.18)","(21.0, 32.0, 30.0)","(101.0, 170.0, 156.15384615384613)","(2.6, 3.8, 3.735576923076923)","(6.0, 99999, 99990)","(31.0, 42.0, 39.4)","(31.0, 42.0, 36.0)"
10-01-2023 14:39:27.784417,"(3.4, 99999, 99990)","(4.2, 99999, 99990)","(8.0, 9.6, 9.18)","(21.0, 32.0, 30.0)","(101.0, 170.0, 156.15384615384613)","(2.6, 3.75, 3.735576923076923)","(6.0, 99999, 99990)","(31.0, 42.0, 34.77777777777778)","(31.0, 40.0, 33.333333333333336)"
10-01-2023 14:39:29.309489,"(3.4, 99999, 99990)","(4.2, 99999, 99990)","(8.0, 9.6, 9.129411764705882)","(21.0, 32.0, 28.333333333333332)","(101.0, 170.0, 158.75)","(2.6, 3.75, 3.876923076923077)","(6.0, 99999, 99990)","(31.0, 42.0, 34.77777777777778)","(31.0, 40.0, 31.636363636363637)"
10-01-2023 14:39:30.816634,"(3.4, 99999, 99990)","(4.2, 99999, 99990)","(8.0, 9.6, 9.129411764705882)","(21.0, 29.0, 22.6)","(101.0, 170.0, 158.75)","(2.6, 3.9, 3.8438596491228068)","(6.0, 99999, 99990)","(31.0, 42.0, 34.77777777777778)","(31.0, 38.0, 32.44444444444444)"
10-01-2023 14:39:32.377663,"(3.4, 99999, 99990)","(4.2, 99999, 99990)","(8.0, 9.6, 9.129411764705882)","(21.0, 29.0, 22.6)","(101.0, 170.0, 158.75)","(2.6, 3.9, 3.8438596491228068)","(6.0, 99999, 99990)","(31.0, 42.0, 34.77777777777778)","(31.0, 38.0, 32.44444444444444)"
10-01-2023 14:39:33.932435,"(3.4, 99999, 99990)","(4.2, 99999, 99990)","(8.0, 9.6, 9.2)","(21.0, 29.0, 22.6)","(101.0, 170.0, 158.75)","(2.6, 3.9, 3.8438596491228068)","(6.0, 99999, 99990)","(31.0, 42.0, 34.77777777777778)","(31.0, 38.0, 32.44444444444444)"
10-01-2023 14:39:35.671095,"(3.4, 99999, 99990)","(4.2, 99999, 99990)","(8.0, 9.6, 9.2)","(21.0, 29.0, 22.6)","(101.0, 170.0, 158.75)","(2.6, 3.9, 3.8438596491228068)","(6.0, 99999, 99990)","(31.0, 42.0, 34.77777777777778)","(31.0, 38.0, 32.44444444444444)"
10-01-2023 14:39:37.221303,"(3.4, 99999, 99990)","(4.2, 99999, 99990)","(8.0, 9.6, 9.2)","(21.0, 29.0, 22.6)","(101.0, 170.0, 156.15384615384613)","(2.6, 3.9, 3.8298076923076922)","(6.0, 99999, 99990)","(31.0, 42.0, 34.77777777777778)","(31.0, 38.0, 32.44444444444444)"
10-01-2023 14:39:38.852332,"(3.4, 99999, 99990)","(4.2, 99999, 99990)","(8.0, 9.6, 9.2)","(21.0, 29.0, 22.6)","(101.0, 170.0, 156.15384615384613)","(2.6, 3.85, 3.8298076923076922)","(6.0, 99999, 99990)","(31.0, 42.0, 34.77777777777778)","(31.0, 38.0, 32.44444444444444)"
10-01-2023 14:39:40.322129,"(3.4, 99999, 99990)","(4.2, 99999, 99990)","(8.0, 9.6, 9.2)","(21.0, 29.0, 22.6)","(101.0, 170.0, 156.15384615384613)","(2.6, 3.85, 3.8298076923076922)","(6.0, 99999, 99990)","(31.0, 42.0, 34.77777777777778)","(31.0, 38.0, 32.44444444444444)"
10-01-2023 14:39:41.808274,"(3.4, 99999, 99990)","(4.2, 99999, 99990)","(8.0, 9.6, 8.899999999999999)","(21.0, 29.0, 23.666666666666668)","(101.0, 170.0, 158.75)","(2.6, 3.85, 3.7909090909090906)","(6.0, 99999, 99990)","(31.0, 42.0, 34.77777777777778)","(31.0, 38.0, 32.44444444444444)"
10-01-2023 14:39:43.246115,"(3.4, 99999, 99990)","(4.2, 99999, 99990)","(8.5, 9.6, 8.725)","(21.0, 29.0, 23.46153846153846)","(101.0, 170.0, 158.75)","(2.7, 3.8, 3.8027027027027027)","(6.0, 99999, 99990)","(31.0, 42.0, 34.77777777777778)","(31.0, 38.0, 32.44444444444444)"
10-01-2023 14:39:44.722078,"(3.4, 99999, 99990)","(4.2, 99999, 99990)","(8.5, 9.6, 8.742857142857144)","(21.0, 29.0, 23.4)","(101.0, 170.0, 158.75)","(2.7, 3.85, 3.7285714285714286)","(6.0, 99999, 99990)","(31.0, 42.0, 33.42857142857143)","(31.0, 38.0, 31.571428571428573)"
10-01-2023 14:39:46.249226,"(3.4, 99999, 99990)","(4.2, 99999, 99990)","(8.5, 9.6, 8.742857142857144)","(21.0, 29.0, 23.4)","(101.0, 170.0, 156.15384615384613)","(2.7, 3.75, 3.5470588235294116)","(6.0, 99999, 99990)","(31.0, 42.0, 33.42857142857143)","(31.0, 38.0, 31.571428571428573)"
10-01-2023 14:39:47.778222,"(3.4, 99999, 99990)","(4.2, 99999, 99990)","(8.5, 8.8, 8.666666666666668)","(21.0, 29.0, 23.4)","(101.0, 170.0, 156.15384615384613)","(2.7, 3.55, 3.7823529411764705)","(6.0, 99999, 99990)","(31.0, 42.0, 34.77777777777778)","(31.0, 38.0, 32.44444444444444)"
10-01-2023 14:39:49.365000,"(3.3, 99999, 99990)","(4.2, 99999, 99990)","(8.5, 9.0, 8.466666666666667)","(21.0, 29.0, 24.0)","(101.0, 170.0, 156.15384615384613)","(2.7, 3.8, 3.7800000000000002)","(6.0, 99999, 99990)","(41.0, 42.0, 34.77777777777778)","(41.0, 38.0, 32.44444444444444)"
10-01-2023 14:39:51.112287,"(3.3, 99999, 99990)","(4.2, 99999, 99990)","(8.5, 9.0, 8.138461538461538)","(21.0, 29.0, 24.0)","(101.0, 170.0, 158.75)","(2.7, 3.85, 3.794736842105263)","(6.0, 99999, 99990)","(41.0, 42.0, 34.77777777777778)","(41.0, 38.0, 32.44444444444444)"
10-01-2023 14:39:52.956015,"(3.3, 99999, 99990)","(4.2, 99999, 99990)","(8.5, 9.0, 8.1)","(21.0, 29.0, 24.0)","(101.0, 170.0, 158.75)","(2.7, 3.85, 3.794736842105263)","(6.0, 99999, 99990)","(41.0, 42.0, 34.77777777777778)","(41.0, 38.0, 32.44444444444444)"
10-01-2023 14:39:54.571245,"(3.3, 99999, 99990)","(4.2, 99999, 99990)","(8.5, 8.8, 8.1)","(21.0, 29.0, 24.0)","(101.0, 170.0, 156.15384615384613)","(2.7, 3.85, 3.7909090909090906)","(6.0, 99999, 99990)","(41.0, 42.0, 34.77777777777778)","(41.0, 38.0, 32.44444444444444)"
10-01-2023 14:39:56.096986,"(3.3, 99999, 99990)","(4.2, 99999, 99990)","(8.5, 8.8, 8.544444444444444)","(21.0, 29.0, 24.0)","(101.0, 170.0, 156.15384615384613)","(2.7, 3.8, 3.7)","(6.0, 99999, 99990)","(41.0, 42.0, 34.77777777777778)","(41.0, 38.0, 32.44444444444444)"
10-01-2023 14:39:57.615221,"(3.3, 99999, 99990)","(4.2, 99999, 99990)","(8.5, 8.6, 8.450000000000001)","(21.0, 29.0, 24.0)","(101.0, 170.0, 156.15384615384613)","(2.7, 3.85, 3.7583333333333333)","(6.0, 99999, 99990)","(41.0, 42.0, 34.77777777777778)","(41.0, 38.0, 32.44444444444444)"
10-01-2023 14:39:59.096030,"(3.3, 99999, 99990)","(4.2, 99999, 99990)","(8.5, 8.8, 8.450000000000001)","(21.0, 29.0, 24.0)","(101.0, 170.0, 156.15384615384613)","(2.7, 3.8, 3.7583333333333333)","(6.0, 99999, 99990)","(41.0, 42.0, 34.77777777777778)","(41.0, 38.0, 32.44444444444444)"
10-01-2023 14:40:00.608258,"(3.3, 99999, 99990)","(4.2, 99999, 99990)","(8.5, 8.8, 8.450000000000001)","(21.0, 29.0, 24.0)","(101.0, 170.0, 156.15384615384613)","(2.7, 3.8, 3.6863636363636365)","(6.0, 99999, 99990)","(41.0, 42.0, 34.77777777777778)","(41.0, 38.0, 32.44444444444444)"
10-01-2023 14:40:02.075667,"(3.3, 99999, 99990)","(4.2, 99999, 99990)","(8.5, 8.8, 8.450000000000001)","(21.0, 29.0, 24.0)","(101.0, 170.0, 156.15384615384613)","(2.7, 3.85, 3.7583333333333333)","(6.0, 99999, 99990)","(41.0, 42.0, 34.77777777777778)","(41.0, 38.0, 32.44444444444444)"
10-01-2023 14:40:03.591755,"(3.3, 99999, 99990)","(4.2, 99999, 99990)","(8.5, 8.8, 8.166666666666666)","(21.0, 29.0, 23.666666666666668)","(101.0, 170.0, 219.09090909090907)","(2.7, 3.8, 3.591666666666667)","(6.0, 99999, 99990)","(41.0, 42.0, 34.77777777777778)","(41.0, 38.0, 32.44444444444444)"
10-01-2023 14:40:05.064727,"(3.3, 99999, 99990)","(4.2, 99999, 99990)","(8.5, 8.2, 8.450000000000001)","(21.0, 29.0, 24.0)","(101.0, 230.0, 201.66666666666666)","(2.7, 3.6, 3.7583333333333333)","(6.0, 99999, 99990)","(41.0, 42.0, 66.66666666666666)","(41.0, 38.0, 32.44444444444444)"
10-01-2023 14:40:06.532007,"(3.3, 99999, 99990)","(4.2, 99999, 99990)","(8.5, 8.8, 8.450000000000001)","(21.0, 29.0, 24.0)","(101.0, 220.0, 201.66666666666666)","(2.7, 3.8, 3.716666666666667)","(6.0, 99999, 99990)","(41.0, 85.0, 66.66666666666666)","(41.0, 38.0, 32.44444444444444)"
10-01-2023 14:40:07.959560,"(3.4, 99999, 99990)","(4.2, 99999, 99990)","(8.5, 8.8, 8.450000000000001)","(21.0, 29.0, 24.0)","(101.0, 220.0, 201.66666666666666)","(2.7, 3.75, 3.7583333333333333)","(6.0, 99999, 99990)","(41.0, 85.0, 66.66666666666666)","(41.0, 38.0, 32.44444444444444)"
10-01-2023 14:40:09.293031,"(3.4, 99999, 99990)","(4.2, 99999, 99990)","(8.5, 8.8, 8.450000000000001)","(21.0, 29.0, 24.0)","(101.0, 220.0, 201.66666666666666)","(2.7, 3.8, 3.7375)","(6.0, 99999, 99990)","(41.0, 85.0, 66.66666666666666)","(41.0, 38.0, 32.44444444444444)"
10-01-2023 14:40:10.578004,"(3.4, 99999, 99990)","(4.2, 99999, 99990)","(8.5, 8.8, 8.450000000000001)","(21.0, 29.0, 24.0)","(101.0, 220.0, 201.66666666666666)","(2.7, 3.85, 3.7375)","(6.0, 99999, 99990)","(41.0, 85.0, 66.66666666666666)","(41.0, 38.0, 32.44444444444444)"
10-01-2023 14:40:11.893911,"(3.4, 99999, 99990)","(4.2, 99999, 99990)","(8.5, 8.8, 8.266666666666666)","(21.0, 29.0, 24.0)","(101.0, 220.0, 201.66666666666666)","(2.7, 3.85, 3.7583333333333333)","(6.0, 99999, 99990)","(41.0, 85.0, 66.66666666666666)","(41.0, 38.0, 32.44444444444444)"
