,So You Can,Craiglea Blizzard,Action In Cairns,Charm Slinga,Yardstick,Geminga,Magicourt,Dadorable,Roll Me Away,Oamaru Poppy
04-01-2023 16:21:21.695455,"(6.5, 9.2, 8.7)","(31.0, 75.0, 68.75)","(12.0, 19.0, 16.666666666666668)","(5.5, 8.6, 8.5)","(4.0, 5.4, 5.108333333333333)","(3.9, 4.5, 4.404878048780488)","(4.8, 5.8, 5.636363636363636)","(14.0, 18.5, 18.25)","(21.0, 34.0, 33.0)","(41.0, 65.0, 53.666666666666664)"
04-01-2023 16:21:22.906072,"(6.5, 9.2, 8.7)","(31.0, 75.0, 68.75)","(12.0, 19.0, 16.666666666666668)","(5.5, 8.6, 8.5)","(4.0, 5.4, 5.108333333333333)","(3.9, 4.5, 4.404878048780488)","(4.8, 5.8, 5.636363636363636)","(14.0, 18.5, 18.25)","(21.0, 34.0, 33.0)","(41.0, 65.0, 53.666666666666664)"
04-01-2023 16:21:24.158899,"(6.5, 9.2, 8.7)","(31.0, 75.0, 68.75)","(12.0, 19.0, 16.666666666666668)","(5.5, 8.6, 8.5)","(4.0, 5.4, 5.177777777777778)","(3.9, 4.5, 4.404878048780488)","(4.8, 5.8, 5.636363636363636)","(14.0, 18.5, 18.25)","(21.0, 34.0, 33.0)","(41.0, 65.0, 53.666666666666664)"
04-01-2023 16:21:25.381175,"(6.5, 9.2, 8.611764705882353)","(31.0, 80.0, 72.5)","(12.0, 19.0, 16.666666666666668)","(5.5, 8.6, 8.5)","(4.0, 5.4, 5.0)","(3.9, 4.5, 4.404878048780488)","(4.8, 5.8, 5.636363636363636)","(14.0, 18.5, 18.25)","(21.0, 34.0, 33.0)","(41.0, 65.0, 53.666666666666664)"
04-01-2023 16:21:26.599510,"(6.5, 9.2, 8.611764705882353)","(31.0, 75.0, 70.0)","(12.0, 19.0, 16.272727272727273)","(5.5, 8.6, 8.5)","(4.0, 5.4, 5.0)","(3.9, 4.5, 4.404878048780488)","(4.8, 5.8, 5.636363636363636)","(14.0, 18.5, 17.928571428571427)","(21.0, 34.0, 33.0)","(41.0, 65.0, 53.666666666666664)"
04-01-2023 16:21:27.874769,"(6.5, 9.2, 8.611764705882353)","(31.0, 80.0, 77.0)","(12.0, 19.0, 16.272727272727273)","(5.5, 8.6, 8.5)","(4.0, 5.4, 5.0)","(3.9, 4.5, 4.404878048780488)","(4.8, 5.8, 5.636363636363636)","(14.0, 18.5, 17.928571428571427)","(21.0, 34.0, 33.0)","(41.0, 65.0, 53.666666666666664)"
04-01-2023 16:21:29.083460,"(6.5, 9.2, 8.611764705882353)","(31.0, 80.0, 77.0)","(12.0, 19.0, 16.0)","(5.5, 8.6, 8.5)","(4.0, 5.4, 5.0)","(3.9, 4.5, 4.404878048780488)","(4.8, 5.8, 5.636363636363636)","(14.0, 18.5, 17.928571428571427)","(21.0, 34.0, 33.0)","(41.0, 65.0, 53.666666666666664)"
04-01-2023 16:21:30.315504,"(6.5, 9.2, 8.7)","(31.0, 80.0, 77.0)","(12.0, 19.0, 16.0)","(5.5, 8.6, 8.5)","(4.0, 5.4, 5.0)","(3.9, 4.5, 4.404878048780488)","(4.8, 5.8, 5.636363636363636)","(14.0, 18.5, 17.928571428571427)","(21.0, 34.0, 33.0)","(41.0, 65.0, 53.666666666666664)"
04-01-2023 16:21:31.735123,"(6.5, 9.2, 8.7)","(31.0, 80.0, 77.0)","(12.0, 19.0, 16.0)","(5.5, 8.6, 8.5)","(4.0, 5.4, 5.0)","(3.9, 4.5, 4.404878048780488)","(4.8, 5.8, 5.636363636363636)","(14.0, 18.5, 17.928571428571427)","(21.0, 34.0, 33.0)","(41.0, 65.0, 53.666666666666664)"
04-01-2023 16:21:33.114900,"(6.5, 9.2, 8.7)","(31.0, 80.0, 77.0)","(12.0, 19.0, 16.0)","(5.5, 8.6, 8.5)","(4.0, 5.4, 4.927272727272728)","(3.9, 4.5, 4.404878048780488)","(4.8, 5.8, 5.636363636363636)","(14.0, 18.5, 17.928571428571427)","(21.0, 34.0, 33.0)","(41.0, 65.0, 56.6)"
04-01-2023 16:21:34.585602,"(6.5, 9.2, 8.7)","(31.0, 80.0, 77.0)","(12.0, 19.0, 16.23076923076923)","(5.5, 8.6, 8.5)","(4.0, 5.2, 4.927272727272728)","(3.9, 4.5, 4.404878048780488)","(4.8, 5.8, 5.636363636363636)","(14.0, 18.5, 17.928571428571427)","(21.0, 34.0, 33.0)","(41.0, 65.0, 60.8)"
04-01-2023 16:21:35.859853,"(6.5, 9.2, 8.7)","(31.0, 80.0, 77.0)","(12.0, 19.0, 16.23076923076923)","(5.5, 8.6, 8.5)","(4.0, 5.2, 4.927272727272728)","(3.9, 4.5, 4.404878048780488)","(4.8, 5.8, 5.636363636363636)","(14.0, 18.5, 17.928571428571427)","(21.0, 34.0, 33.0)","(41.0, 65.0, 60.8)"
04-01-2023 16:21:37.301395,"(6.5, 9.2, 8.7)","(31.0, 80.0, 77.0)","(12.0, 19.0, 16.23076923076923)","(5.5, 8.6, 8.5)","(4.0, 5.2, 4.927272727272728)","(3.9, 4.5, 4.404878048780488)","(4.8, 5.8, 5.636363636363636)","(14.0, 18.5, 17.928571428571427)","(21.0, 34.0, 33.0)","(41.0, 65.0, 55.5)"
04-01-2023 16:21:38.560750,"(6.5, 9.2, 8.7)","(31.0, 80.0, 67.5)","(12.0, 19.0, 16.23076923076923)","(5.5, 8.6, 8.600000000000001)","(4.0, 5.2, 4.927272727272728)","(3.9, 4.5, 4.404878048780488)","(4.8, 5.8, 5.636363636363636)","(14.0, 18.5, 18.75)","(21.0, 34.0, 33.0)","(41.0, 65.0, 55.5)"
04-01-2023 16:21:39.864635,"(6.5, 9.2, 8.7)","(31.0, 75.0, 65.0)","(12.0, 19.0, 16.642857142857142)","(5.5, 8.8, 8.600000000000001)","(4.0, 5.2, 4.927272727272728)","(3.9, 4.5, 4.404878048780488)","(4.8, 5.8, 5.636363636363636)","(14.0, 20.0, 18.75)","(21.0, 34.0, 33.0)","(41.0, 65.0, 55.5)"
04-01-2023 16:21:41.128341,"(6.5, 9.2, 8.7)","(31.0, 75.0, 65.0)","(12.0, 18.5, 17.166666666666668)","(5.5, 8.8, 8.600000000000001)","(4.0, 5.2, 4.927272727272728)","(3.9, 4.5, 4.404878048780488)","(4.8, 5.8, 5.636363636363636)","(14.0, 20.0, 18.75)","(21.0, 34.0, 33.0)","(41.0, 65.0, 55.5)"
04-01-2023 16:21:42.359867,"(6.5, 9.2, 8.83157894736842)","(31.0, 75.0, 65.0)","(12.0, 18.5, 17.166666666666668)","(5.5, 8.8, 8.600000000000001)","(4.0, 5.2, 5.0636363636363635)","(3.9, 4.5, 4.404878048780488)","(4.8, 5.8, 5.636363636363636)","(14.0, 20.0, 18.772727272727273)","(21.0, 34.0, 33.0)","(41.0, 65.0, 55.5)"
04-01-2023 16:21:43.554157,"(6.5, 9.2, 8.83157894736842)","(31.0, 75.0, 65.0)","(12.0, 18.5, 17.166666666666668)","(5.5, 8.8, 8.600000000000001)","(4.0, 5.2, 5.0636363636363635)","(3.9, 4.5, 4.404878048780488)","(4.8, 5.8, 5.636363636363636)","(14.0, 20.0, 18.772727272727273)","(21.0, 34.0, 33.0)","(41.0, 65.0, 55.5)"
04-01-2023 16:21:44.762572,"(6.5, 9.2, 8.83157894736842)","(31.0, 75.0, 65.0)","(12.0, 18.5, 17.166666666666668)","(5.5, 8.8, 8.600000000000001)","(4.0, 5.2, 5.0636363636363635)","(3.9, 4.5, 4.404878048780488)","(4.8, 5.8, 5.636363636363636)","(14.0, 20.0, 18.772727272727273)","(21.0, 34.0, 33.0)","(41.0, 65.0, 55.5)"
04-01-2023 16:21:46.000549,"(6.5, 9.2, 8.83157894736842)","(31.0, 75.0, 65.0)","(12.0, 18.5, 17.166666666666668)","(5.5, 8.8, 8.600000000000001)","(4.0, 5.2, 5.0636363636363635)","(3.9, 4.5, 4.404878048780488)","(4.8, 5.8, 5.636363636363636)","(14.0, 20.0, 18.772727272727273)","(21.0, 34.0, 33.0)","(41.0, 65.0, 55.5)"
04-01-2023 16:21:47.236717,"(6.5, 9.2, 8.83157894736842)","(31.0, 75.0, 65.0)","(12.0, 18.5, 16.5)","(5.5, 8.8, 8.600000000000001)","(4.0, 5.2, 5.0636363636363635)","(3.9, 4.5, 4.404878048780488)","(4.8, 5.8, 5.626666666666666)","(14.0, 20.0, 18.6875)","(21.0, 34.0, 33.0)","(41.0, 65.0, 55.5)"
04-01-2023 16:21:48.436184,"(6.5, 9.2, 8.83157894736842)","(31.0, 75.0, 65.0)","(12.0, 18.5, 17.166666666666668)","(5.5, 8.8, 8.600000000000001)","(4.0, 5.2, 5.0636363636363635)","(3.9, 4.5, 4.347272727272727)","(4.8, 5.8, 5.636363636363636)","(14.0, 20.0, 18.25)","(21.0, 34.0, 33.0)","(41.0, 65.0, 55.5)"
04-01-2023 16:21:49.689870,"(6.5, 9.2, 8.83157894736842)","(31.0, 75.0, 65.0)","(12.0, 18.5, 17.166666666666668)","(5.5, 8.8, 8.666666666666668)","(4.0, 5.2, 5.0636363636363635)","(3.9, 4.5, 4.347272727272727)","(4.8, 5.8, 5.636363636363636)","(14.0, 20.0, 18.47826086956522)","(21.0, 34.0, 33.14285714285714)","(41.0, 65.0, 55.5)"
04-01-2023 16:21:50.923552,"(6.5, 9.2, 8.83157894736842)","(31.0, 75.0, 67.5)","(12.0, 18.5, 17.166666666666668)","(5.5, 8.8, 8.666666666666668)","(4.0, 5.2, 5.0636363636363635)","(3.9, 4.5, 4.347272727272727)","(4.8, 5.8, 5.636363636363636)","(14.0, 20.0, 18.47826086956522)","(21.0, 34.0, 29.5)","(41.0, 65.0, 55.5)"
04-01-2023 16:21:52.145389,"(6.5, 9.2, 8.83157894736842)","(31.0, 80.0, 67.5)","(12.0, 18.5, 17.166666666666668)","(5.5, 8.8, 8.666666666666668)","(4.0, 5.2, 5.182352941176471)","(3.9, 4.5, 4.355172413793103)","(4.8, 5.8, 5.636363636363636)","(14.0, 20.0, 18.625)","(21.0, 34.0, 27.333333333333332)","(41.0, 65.0, 55.5)"
04-01-2023 16:21:53.287533,"(6.5, 9.2, 8.83157894736842)","(31.0, 80.0, 67.5)","(12.0, 18.5, 17.166666666666668)","(5.5, 8.8, 8.666666666666668)","(4.0, 5.3, 5.2)","(3.9, 4.5, 4.355172413793103)","(4.8, 5.8, 5.636363636363636)","(14.0, 20.0, 18.307692307692307)","(21.0, 32.0, 27.333333333333332)","(41.0, 65.0, 55.5)"
04-01-2023 16:21:54.458399,"(6.5, 9.2, 8.83157894736842)","(31.0, 80.0, 67.5)","(12.0, 18.5, 17.166666666666668)","(5.5, 8.8, 8.666666666666668)","(4.0, 5.3, 5.2)","(3.9, 4.5, 4.355172413793103)","(4.8, 5.8, 5.636363636363636)","(14.0, 20.0, 18.73076923076923)","(21.0, 32.0, 27.333333333333332)","(41.0, 65.0, 55.5)"
04-01-2023 16:21:55.677435,"(6.5, 9.2, 8.83157894736842)","(31.0, 80.0, 67.5)","(12.0, 18.5, 17.166666666666668)","(5.5, 8.8, 8.666666666666668)","(4.0, 5.3, 5.2)","(3.9, 4.5, 4.355172413793103)","(4.8, 5.8, 5.636363636363636)","(14.0, 20.0, 18.73076923076923)","(21.0, 32.0, 27.333333333333332)","(41.0, 65.0, 55.5)"
04-01-2023 16:21:57.013479,"(6.5, 9.2, 8.83157894736842)","(31.0, 80.0, 67.5)","(12.0, 18.5, 17.166666666666668)","(5.5, 8.8, 8.666666666666668)","(4.0, 5.3, 5.182352941176471)","(3.9, 4.5, 4.347272727272727)","(4.8, 5.8, 5.636363636363636)","(14.0, 20.0, 18.6875)","(21.0, 32.0, 31.0)","(41.0, 65.0, 55.5)"
04-01-2023 16:21:58.406316,"(6.5, 9.2, 8.83157894736842)","(31.0, 80.0, 67.5)","(12.0, 18.5, 17.166666666666668)","(5.5, 8.8, 8.666666666666668)","(4.0, 5.3, 5.182352941176471)","(3.9, 4.5, 4.347272727272727)","(4.8, 5.8, 5.636363636363636)","(14.0, 20.0, 18.772727272727273)","(26.0, 32.0, 31.272727272727273)","(41.0, 65.0, 55.5)"
04-01-2023 16:21:59.791151,"(6.5, 9.2, 8.83157894736842)","(31.0, 80.0, 67.5)","(12.0, 18.5, 16.8)","(5.5, 8.8, 8.666666666666668)","(4.0, 5.3, 5.0636363636363635)","(3.9, 4.5, 4.347272727272727)","(4.8, 5.8, 5.636363636363636)","(14.0, 20.0, 18.772727272727273)","(26.0, 34.0, 33.14285714285714)","(41.0, 65.0, 55.5)"
04-01-2023 16:22:01.095873,"(6.5, 9.2, 8.83157894736842)","(31.0, 80.0, 67.5)","(12.0, 19.5, 17.423076923076923)","(5.5, 8.8, 8.666666666666668)","(4.0, 5.2, 5.0636363636363635)","(3.9, 4.5, 4.347272727272727)","(4.8, 5.8, 5.636363636363636)","(14.0, 20.0, 18.5)","(26.0, 34.0, 33.14285714285714)","(41.0, 65.0, 58.666666666666664)"
04-01-2023 16:22:02.267128,"(6.5, 9.2, 8.83157894736842)","(31.0, 80.0, 67.5)","(12.0, 19.5, 17.423076923076923)","(5.5, 8.8, 8.666666666666668)","(4.0, 5.2, 5.0636363636363635)","(3.9, 4.5, 4.347272727272727)","(4.8, 5.8, 5.636363636363636)","(14.0, 20.0, 18.75)","(26.0, 34.0, 33.14285714285714)","(41.0, 65.0, 58.666666666666664)"
04-01-2023 16:22:03.424590,"(6.5, 9.2, 8.83157894736842)","(31.0, 75.0, 71.875)","(12.0, 19.5, 17.423076923076923)","(5.5, 8.8, 8.666666666666668)","(4.0, 5.2, 5.0636363636363635)","(3.9, 4.5, 4.347272727272727)","(4.8, 5.8, 5.636363636363636)","(14.0, 20.0, 18.75)","(26.0, 34.0, 33.14285714285714)","(41.0, 65.0, 58.666666666666664)"
04-01-2023 16:22:04.606646,"(6.5, 9.2, 8.83157894736842)","(31.0, 75.0, 71.875)","(12.0, 19.5, 16.5)","(5.5, 8.8, 8.666666666666668)","(4.0, 5.2, 5.0636363636363635)","(3.9, 4.5, 4.347272727272727)","(4.8, 5.8, 5.636363636363636)","(14.0, 20.0, 18.75)","(26.0, 34.0, 33.14285714285714)","(41.0, 65.0, 58.666666666666664)"
04-01-2023 16:22:05.815888,"(6.5, 9.2, 8.83157894736842)","(31.0, 75.0, 68.75)","(12.0, 19.5, 18.166666666666668)","(5.5, 8.8, 8.666666666666668)","(4.0, 5.2, 5.0636363636363635)","(3.9, 4.5, 4.347272727272727)","(4.8, 5.8, 5.636363636363636)","(14.0, 20.0, 18.772727272727273)","(26.0, 34.0, 33.14285714285714)","(41.0, 65.0, 58.666666666666664)"
04-01-2023 16:22:07.006598,"(6.5, 9.2, 8.83157894736842)","(31.0, 75.0, 68.75)","(12.0, 19.5, 18.333333333333332)","(5.5, 8.8, 8.666666666666668)","(4.0, 5.2, 5.0636363636363635)","(3.9, 4.5, 4.347272727272727)","(4.8, 5.8, 5.636363636363636)","(14.0, 20.0, 18.772727272727273)","(26.0, 34.0, 33.14285714285714)","(41.0, 65.0, 55.5)"
04-01-2023 16:22:08.565223,"(6.5, 9.2, 8.83157894736842)","(31.0, 75.0, 68.75)","(12.0, 19.5, 18.333333333333332)","(5.5, 8.8, 8.711111111111112)","(4.0, 5.2, 5.0636363636363635)","(3.9, 4.5, 4.347272727272727)","(4.8, 5.8, 5.626666666666666)","(14.0, 20.0, 18.772727272727273)","(26.0, 34.0, 33.14285714285714)","(41.0, 65.0, 55.5)"
04-01-2023 16:22:09.942248,"(6.5, 9.2, 8.83157894736842)","(31.0, 75.0, 68.75)","(12.0, 19.5, 18.333333333333332)","(5.5, 8.8, 8.711111111111112)","(4.0, 5.2, 5.0636363636363635)","(3.9, 4.5, 4.473333333333334)","(4.8, 5.8, 5.636363636363636)","(14.0, 20.0, 18.772727272727273)","(26.0, 34.0, 33.14285714285714)","(41.0, 65.0, 55.5)"
04-01-2023 16:22:11.388794,"(6.5, 9.2, 8.83157894736842)","(31.0, 75.0, 68.75)","(12.0, 19.5, 18.333333333333332)","(5.5, 8.8, 8.711111111111112)","(4.0, 5.2, 5.0636363636363635)","(3.9, 4.5, 4.477777777777778)","(4.8, 5.8, 5.636363636363636)","(14.0, 20.0, 18.772727272727273)","(26.0, 34.0, 33.14285714285714)","(41.0, 65.0, 55.5)"
04-01-2023 16:22:12.815681,"(6.5, 9.2, 8.7625)","(31.0, 75.0, 68.75)","(12.0, 19.5, 18.333333333333332)","(5.5, 8.8, 8.711111111111112)","(4.0, 5.2, 5.0636363636363635)","(3.9, 4.5, 4.477777777777778)","(4.8, 5.8, 5.636363636363636)","(14.0, 20.0, 18.75)","(26.0, 34.0, 33.25)","(41.0, 65.0, 55.5)"
04-01-2023 16:22:14.117528,"(6.5, 9.2, 8.7625)","(31.0, 75.0, 65.0)","(12.0, 19.5, 18.333333333333332)","(5.5, 8.8, 8.742857142857144)","(4.0, 5.2, 5.0636363636363635)","(3.9, 4.5, 4.477777777777778)","(4.8, 5.8, 5.636363636363636)","(14.0, 20.0, 18.75)","(26.0, 34.0, 33.25)","(41.0, 65.0, 55.5)"
04-01-2023 16:22:15.400859,"(6.5, 9.2, 8.7625)","(31.0, 75.0, 65.0)","(12.0, 19.5, 18.333333333333332)","(5.5, 8.8, 8.742857142857144)","(4.0, 5.2, 5.0636363636363635)","(3.9, 4.5, 4.477777777777778)","(4.8, 5.8, 5.636363636363636)","(14.0, 20.0, 18.75)","(26.0, 34.0, 33.25)","(41.0, 65.0, 55.5)"
04-01-2023 16:22:16.667188,"(6.5, 9.2, 8.7625)","(31.0, 75.0, 65.0)","(12.0, 19.5, 18.333333333333332)","(5.5, 8.8, 8.742857142857144)","(4.0, 5.2, 5.0636363636363635)","(3.9, 4.5, 4.477777777777778)","(4.8, 5.8, 5.636363636363636)","(14.0, 20.0, 18.363636363636363)","(26.0, 34.0, 33.25)","(41.0, 65.0, 55.5)"
04-01-2023 16:22:17.873575,"(6.5, 9.2, 8.7625)","(31.0, 75.0, 65.0)","(12.0, 19.5, 18.333333333333332)","(5.5, 8.8, 8.5)","(4.0, 5.2, 5.057894736842105)","(3.9, 4.5, 4.592307692307692)","(4.8, 5.8, 5.626666666666666)","(14.0, 20.0, 18.772727272727273)","(26.0, 34.0, 33.25)","(41.0, 65.0, 55.5)"
04-01-2023 16:22:19.108267,"(6.5, 9.2, 8.628571428571428)","(31.0, 75.0, 65.0)","(12.0, 19.5, 18.333333333333332)","(5.5, 8.6, 8.384615384615385)","(4.0, 5.1, 5.066666666666666)","(3.9, 4.8, 4.6)","(4.8, 5.8, 5.636363636363636)","(14.0, 20.0, 18.772727272727273)","(26.0, 34.0, 31.5)","(41.0, 65.0, 55.5)"
04-01-2023 16:22:20.438206,"(6.5, 9.2, 8.584615384615384)","(31.0, 75.0, 65.0)","(12.0, 19.5, 17.75)","(5.5, 8.8, 8.384615384615385)","(4.0, 5.1, 5.066666666666666)","(3.9, 4.7, 4.431746031746032)","(4.8, 5.8, 5.636363636363636)","(14.0, 20.0, 18.772727272727273)","(26.0, 34.0, 31.5)","(41.0, 65.0, 55.5)"
04-01-2023 16:22:21.725606,"(6.5, 9.2, 8.584615384615384)","(31.0, 75.0, 65.0)","(12.0, 20.0, 18.0)","(5.5, 8.8, 8.466666666666667)","(4.0, 5.1, 5.066666666666666)","(3.9, 4.6, 4.420338983050848)","(4.8, 5.8, 6.1)","(14.0, 20.0, 18.772727272727273)","(26.0, 34.0, 31.5)","(41.0, 65.0, 55.5)"
04-01-2023 16:22:23.101866,"(6.5, 9.2, 8.584615384615384)","(31.0, 75.0, 65.0)","(12.0, 20.0, 18.666666666666668)","(5.5, 8.8, 8.466666666666667)","(4.0, 5.1, 5.066666666666666)","(3.9, 4.6, 4.420338983050848)","(4.8, 6.4, 6.030769230769231)","(14.0, 20.0, 18.772727272727273)","(26.0, 34.0, 31.5)","(41.0, 65.0, 55.5)"
04-01-2023 16:22:24.576984,"(6.5, 9.2, 8.584615384615384)","(31.0, 75.0, 65.0)","(12.0, 20.0, 18.0)","(5.5, 8.8, 8.466666666666667)","(4.0, 5.1, 5.066666666666666)","(3.9, 4.6, 4.420338983050848)","(4.8, 6.4, 6.0)","(14.0, 20.0, 18.5)","(26.0, 34.0, 31.5)","(41.0, 65.0, 55.5)"
04-01-2023 16:22:25.906711,"(6.5, 9.2, 8.584615384615384)","(31.0, 75.0, 65.0)","(12.0, 20.0, 18.0)","(5.5, 8.8, 8.384615384615385)","(4.0, 5.1, 5.066666666666666)","(3.9, 4.6, 4.420338983050848)","(4.8, 6.4, 6.0)","(14.0, 20.0, 18.75)","(26.0, 34.0, 31.272727272727273)","(41.0, 65.0, 55.5)"
04-01-2023 16:22:27.195322,"(6.5, 9.2, 8.584615384615384)","(31.0, 75.0, 65.0)","(12.0, 20.0, 18.0)","(5.5, 8.8, 8.384615384615385)","(4.0, 5.1, 5.066666666666666)","(3.9, 4.6, 4.420338983050848)","(4.8, 6.4, 6.070588235294117)","(14.0, 20.0, 18.875)","(26.0, 34.0, 31.272727272727273)","(41.0, 65.0, 55.5)"
04-01-2023 16:22:28.461187,"(6.5, 9.2, 8.644444444444444)","(31.0, 80.0, 65.0)","(12.0, 20.0, 18.0)","(5.5, 8.8, 8.384615384615385)","(4.0, 5.1, 5.08)","(3.9, 4.6, 4.420338983050848)","(4.8, 6.4, 6.070588235294117)","(14.0, 20.0, 18.875)","(26.0, 34.0, 31.272727272727273)","(41.0, 65.0, 55.5)"
04-01-2023 16:22:29.730903,"(6.5, 9.0, 8.781818181818181)","(31.0, 75.0, 65.0)","(12.0, 20.0, 18.0)","(5.5, 8.8, 8.384615384615385)","(4.0, 5.2, 5.08)","(3.9, 4.6, 4.420338983050848)","(4.8, 6.4, 6.070588235294117)","(14.0, 20.0, 18.875)","(26.0, 34.0, 31.272727272727273)","(41.0, 65.0, 47.333333333333336)"
04-01-2023 16:22:31.058529,"(6.5, 9.0, 8.28)","(31.0, 75.0, 65.0)","(12.0, 20.0, 18.0)","(5.5, 8.8, 8.466666666666667)","(4.0, 5.2, 5.08)","(3.9, 4.6, 4.420338983050848)","(4.8, 6.4, 6.0)","(14.0, 20.0, 18.5)","(26.0, 34.0, 31.272727272727273)","(41.0, 48.0, 46.57142857142857)"
04-01-2023 16:22:32.363026,"(6.5, 9.2, 8.266666666666666)","(31.0, 75.0, 65.0)","(12.0, 20.0, 18.0)","(5.5, 8.8, 8.466666666666667)","(4.0, 5.2, 5.08)","(3.9, 4.6, 4.420338983050848)","(4.8, 6.2, 6.0)","(14.0, 20.0, 18.5)","(26.0, 34.0, 31.272727272727273)","(41.0, 48.0, 45.5)"
04-01-2023 16:22:33.560471,"(6.5, 9.2, 8.266666666666666)","(31.0, 75.0, 68.75)","(12.0, 20.0, 18.0)","(5.5, 8.8, 8.466666666666667)","(4.0, 5.2, 5.08)","(3.9, 4.6, 4.420338983050848)","(4.8, 6.2, 6.131034482758621)","(14.0, 20.0, 18.12)","(26.0, 34.0, 31.272727272727273)","(41.0, 48.0, 47.0)"
04-01-2023 16:22:34.815408,"(6.5, 9.2, 8.266666666666666)","(31.0, 75.0, 72.14285714285714)","(12.0, 18.5, 16.27777777777778)","(5.5, 8.8, 9.55)","(4.0, 5.2, 5.08)","(3.9, 4.6, 4.646808510638298)","(4.8, 6.2, 6.155555555555556)","(14.0, 19.5, 18.12)","(26.0, 34.0, 31.272727272727273)","(41.0, 48.0, 47.0)"
04-01-2023 16:22:36.181189,"(6.5, 9.2, 8.309090909090909)","(31.0, 75.0, 72.14285714285714)","(12.0, 18.0, 15.928571428571429)","(5.5, 10.5, 9.17)","(4.0, 5.2, 5.0636363636363635)","(3.9, 4.7, 4.640816326530612)","(4.8, 6.2, 6.155555555555556)","(14.0, 19.5, 18.12)","(26.0, 34.0, 31.272727272727273)","(41.0, 48.0, 47.0)"
04-01-2023 16:22:37.522341,"(6.5, 9.0, 8.538461538461538)","(31.0, 75.0, 72.14285714285714)","(12.0, 16.5, 15.928571428571429)","(5.5, 10.5, 9.17)","(4.0, 5.2, 5.0636363636363635)","(3.9, 4.7, 4.640816326530612)","(4.8, 6.2, 6.172727272727273)","(14.0, 19.5, 18.12)","(26.0, 34.0, 31.272727272727273)","(41.0, 48.0, 47.0)"
04-01-2023 16:22:38.819908,"(6.5, 9.0, 8.4)","(31.0, 75.0, 72.14285714285714)","(12.0, 16.5, 16.1)","(5.5, 10.5, 9.0)","(4.0, 5.2, 5.0636363636363635)","(3.9, 4.7, 4.653333333333333)","(4.8, 6.2, 6.354545454545455)","(14.0, 19.5, 18.12)","(26.0, 34.0, 31.272727272727273)","(41.0, 48.0, 47.0)"
04-01-2023 16:22:40.085940,"(6.5, 8.8, 8.4)","(31.0, 75.0, 72.14285714285714)","(12.0, 16.5, 16.1)","(5.5, 9.8, 8.975)","(4.0, 5.2, 5.0636363636363635)","(3.9, 4.7, 4.671428571428571)","(4.8, 6.4, 6.305405405405406)","(14.0, 19.5, 18.12)","(26.0, 34.0, 31.272727272727273)","(41.0, 48.0, 47.0)"
04-01-2023 16:22:41.393932,"(6.5, 8.8, 8.2)","(31.0, 75.0, 72.14285714285714)","(12.0, 16.5, 16.1)","(5.5, 9.8, 8.975)","(4.0, 5.2, 5.0636363636363635)","(3.9, 4.8, 4.671428571428571)","(4.8, 6.4, 6.305405405405406)","(14.0, 19.5, 18.12)","(26.0, 34.0, 31.272727272727273)","(41.0, 48.0, 47.0)"
04-01-2023 16:22:42.674030,"(6.5, 8.8, 8.2)","(31.0, 75.0, 72.14285714285714)","(12.0, 16.5, 15.833333333333334)","(5.5, 9.8, 8.857142857142858)","(4.0, 5.2, 5.0636363636363635)","(3.9, 4.8, 4.671428571428571)","(4.8, 6.4, 6.305405405405406)","(14.0, 19.5, 18.12)","(26.0, 34.0, 31.272727272727273)","(41.0, 48.0, 47.0)"
04-01-2023 16:22:43.870871,"(6.5, 8.8, 8.133333333333333)","(31.0, 75.0, 72.14285714285714)","(12.0, 16.0, 15.833333333333334)","(5.5, 9.8, 8.857142857142858)","(4.0, 5.2, 5.0636363636363635)","(3.9, 4.8, 4.671428571428571)","(4.8, 6.4, 6.305405405405406)","(14.0, 19.5, 18.12)","(26.0, 34.0, 31.272727272727273)","(41.0, 48.0, 49.5)"
04-01-2023 16:22:45.217790,"(6.5, 8.8, 8.04)","(31.0, 75.0, 72.14285714285714)","(12.0, 16.0, 15.833333333333334)","(5.5, 9.8, 8.857142857142858)","(4.0, 5.2, 5.0636363636363635)","(3.9, 4.8, 4.671428571428571)","(4.8, 6.4, 6.305405405405406)","(14.0, 19.5, 18.12)","(26.0, 34.0, 31.272727272727273)","(41.0, 55.0, 49.5)"
04-01-2023 16:22:46.472415,"(6.5, 8.6, 8.04)","(31.0, 75.0, 72.14285714285714)","(12.0, 16.0, 16.0)","(5.5, 9.8, 9.405128205128205)","(4.0, 5.2, 5.0636363636363635)","(3.9, 4.8, 4.671428571428571)","(4.8, 6.4, 6.166666666666667)","(14.0, 19.5, 18.1)","(26.0, 34.0, 31.272727272727273)","(41.0, 55.0, 49.5)"
04-01-2023 16:22:47.778662,"(6.5, 8.6, 8.41578947368421)","(31.0, 75.0, 72.14285714285714)","(12.0, 16.5, 16.0)","(5.5, 9.8, 9.405128205128205)","(4.0, 5.2, 5.0636363636363635)","(3.9, 4.8, 4.671428571428571)","(4.8, 6.4, 6.2970588235294125)","(14.0, 19.5, 18.1)","(26.0, 34.0, 31.272727272727273)","(41.0, 55.0, 49.5)"
