,Palace House,Prized Benefit,Empire Club,Roys Road,Indiana Falls,Miss Rinehart,Naughty Possum,Playing Hookie
10-01-2023 14:16:04.163911,"(3.6, 4.6, 4.5341085271317825)","(31.0, 55.0, 49.868421052631575)","(5.0, 5.7, 5.63125)","(4.2, 5.3, 5.2270270270270265)","(12.0, 23.0, 21.125)","(41.0, 90.0, 87.85714285714286)","(15.0, 25.0, 21.49367088607595)","(3.2, 3.5, 3.4646153846153847)"
10-01-2023 14:16:05.327163,"(3.6, 4.7, 4.683471074380165)","(31.0, 48.0, 45.13636363636363)","(5.0, 5.7, 5.63125)","(4.2, 5.3, 5.233333333333333)","(12.0, 22.0, 21.234375)","(41.0, 90.0, 82.5)","(15.0, 24.0, 21.6144578313253)","(3.2, 3.5, 3.4646153846153847)"
10-01-2023 14:16:06.535145,"(3.6, 4.7, 4.677692307692308)","(31.0, 48.0, 45.13636363636363)","(5.0, 5.7, 5.616923076923077)","(4.2, 5.3, 5.233333333333333)","(12.0, 22.0, 21.183333333333334)","(41.0, 90.0, 82.5)","(15.0, 24.0, 21.49367088607595)","(3.2, 3.5, 3.4636690647482014)"
10-01-2023 14:16:07.693937,"(3.6, 4.7, 4.677692307692308)","(31.0, 48.0, 45.13636363636363)","(5.0, 5.7, 5.516393442622951)","(4.2, 5.3, 5.233333333333333)","(12.0, 22.0, 21.183333333333334)","(41.0, 90.0, 82.5)","(15.0, 24.0, 22.11111111111111)","(3.2, 3.5, 3.4636690647482014)"
10-01-2023 14:16:08.852202,"(3.6, 4.7, 4.677692307692308)","(31.0, 48.0, 44.4)","(5.0, 5.7, 5.5285714285714285)","(4.2, 5.3, 5.233333333333333)","(12.0, 22.0, 21.02)","(41.0, 90.0, 82.5)","(15.0, 23.0, 21.833333333333332)","(3.2, 3.5, 3.4636690647482014)"
10-01-2023 14:16:09.960017,"(3.6, 4.7, 4.666447368421053)","(31.0, 48.0, 44.4)","(5.0, 5.7, 5.5285714285714285)","(4.2, 5.3, 5.233333333333333)","(12.0, 22.0, 21.01818181818182)","(41.0, 90.0, 82.5)","(15.0, 23.0, 21.833333333333332)","(3.2, 3.5, 3.466521739130435)"
10-01-2023 14:16:11.011084,"(3.6, 4.7, 4.666447368421053)","(31.0, 48.0, 44.4)","(5.0, 5.7, 5.5285714285714285)","(4.2, 5.3, 5.233333333333333)","(12.0, 22.0, 21.071428571428573)","(41.0, 90.0, 82.5)","(15.0, 23.0, 21.857142857142858)","(3.2, 3.5, 3.501758793969849)"
10-01-2023 14:16:12.072489,"(3.6, 4.7, 4.667096774193548)","(31.0, 48.0, 45.42857142857143)","(5.0, 5.7, 5.544036697247707)","(4.2, 5.3, 5.241935483870967)","(12.0, 22.0, 21.071428571428573)","(41.0, 90.0, 80.0)","(15.0, 23.0, 21.857142857142858)","(3.2, 3.55, 3.5033678756476685)"
10-01-2023 14:16:13.216846,"(3.6, 4.7, 4.667096774193548)","(31.0, 46.0, 45.714285714285715)","(5.0, 5.7, 5.548214285714286)","(4.2, 5.3, 5.241935483870967)","(12.0, 22.0, 21.071428571428573)","(41.0, 90.0, 80.0)","(15.0, 23.0, 21.266666666666666)","(3.2, 3.55, 3.5033678756476685)"
10-01-2023 14:16:14.329048,"(3.6, 4.7, 4.667096774193548)","(31.0, 46.0, 45.25)","(5.0, 5.7, 5.562068965517241)","(4.2, 5.3, 5.241935483870967)","(12.0, 22.0, 21.071428571428573)","(41.0, 90.0, 77.14285714285714)","(15.0, 23.0, 21.266666666666666)","(3.2, 3.55, 3.508771929824561)"
10-01-2023 14:16:15.408042,"(3.6, 4.6, 4.56734693877551)","(31.0, 46.0, 45.25)","(5.0, 5.7, 5.562068965517241)","(4.2, 5.3, 5.241935483870967)","(12.0, 22.0, 21.071428571428573)","(41.0, 90.0, 77.14285714285714)","(15.0, 23.0, 20.96153846153846)","(3.2, 3.55, 3.5283018867924527)"
10-01-2023 14:16:16.463202,"(3.6, 4.6, 4.590082644628099)","(31.0, 46.0, 45.25)","(5.0, 5.7, 5.562068965517241)","(4.2, 5.3, 5.241935483870967)","(12.0, 22.0, 21.025)","(41.0, 90.0, 81.81818181818181)","(15.0, 21.0, 20.96153846153846)","(3.2, 3.6, 3.5283018867924527)"
10-01-2023 14:16:17.534481,"(3.6, 4.6, 4.588679245283019)","(31.0, 46.0, 45.25)","(5.0, 5.7, 5.603846153846154)","(4.2, 5.3, 5.285454545454545)","(12.0, 22.0, 21.025)","(41.0, 90.0, 81.81818181818181)","(15.0, 21.0, 20.954545454545453)","(3.2, 3.6, 3.5283018867924527)"
10-01-2023 14:16:18.633519,"(3.6, 4.6, 4.588679245283019)","(31.0, 46.0, 45.25)","(5.0, 5.7, 5.603846153846154)","(4.2, 5.3, 5.269565217391304)","(11.0, 22.0, 21.08235294117647)","(41.0, 90.0, 81.81818181818181)","(15.0, 21.0, 20.954545454545453)","(3.2, 3.6, 3.5283018867924527)"
10-01-2023 14:16:19.687568,"(3.6, 4.6, 4.588679245283019)","(31.0, 46.0, 45.25)","(5.0, 5.7, 5.603846153846154)","(4.2, 5.3, 5.269565217391304)","(11.0, 22.0, 21.037037037037038)","(41.0, 90.0, 81.81818181818181)","(15.0, 21.0, 20.954545454545453)","(3.2, 3.6, 3.5306122448979593)"
10-01-2023 14:16:20.776545,"(3.6, 4.6, 4.588679245283019)","(31.0, 46.0, 45.25)","(5.0, 5.7, 5.593103448275862)","(4.2, 5.3, 5.269565217391304)","(11.0, 22.0, 21.037037037037038)","(41.0, 90.0, 81.81818181818181)","(15.0, 21.0, 20.954545454545453)","(3.2, 3.6, 3.526315789473684)"
10-01-2023 14:16:21.812104,"(3.6, 4.6, 4.588679245283019)","(31.0, 46.0, 44.5)","(5.0, 5.9, 5.652)","(4.2, 5.3, 5.285714285714286)","(11.0, 22.0, 21.049180327868854)","(41.0, 90.0, 81.81818181818181)","(15.0, 21.0, 20.954545454545453)","(3.2, 3.6, 3.575)"
10-01-2023 14:16:22.984455,"(3.6, 4.7, 4.608974358974359)","(31.0, 44.0, 39.42857142857143)","(5.0, 5.8, 5.6909090909090905)","(4.2, 5.3, 5.2785714285714285)","(11.0, 22.0, 21.07936507936508)","(41.0, 90.0, 81.42857142857143)","(15.0, 21.0, 21.375)","(3.2, 3.6, 3.582608695652174)"
10-01-2023 14:16:24.124144,"(3.6, 4.7, 4.616470588235294)","(31.0, 44.0, 40.57142857142857)","(5.0, 5.8, 5.635135135135135)","(4.2, 5.4, 5.274576271186441)","(11.0, 22.0, 21.123595505617978)","(41.0, 90.0, 83.33333333333333)","(15.0, 22.0, 21.3)","(3.2, 3.6, 3.581132075471698)"
10-01-2023 14:16:25.277226,"(3.6, 4.7, 4.61125)","(31.0, 44.0, 42.23529411764706)","(5.0, 5.7, 5.576923076923077)","(4.2, 5.4, 5.272131147540984)","(11.0, 22.0, 21.123595505617978)","(41.0, 90.0, 87.14285714285714)","(15.0, 22.0, 21.352941176470587)","(3.2, 3.6, 3.581132075471698)"
10-01-2023 14:16:26.337684,"(3.6, 4.7, 4.61125)","(31.0, 44.0, 42.23529411764706)","(5.0, 5.7, 5.576923076923077)","(4.2, 5.4, 5.261111111111111)","(11.0, 22.0, 21.25581395348837)","(41.0, 90.0, 87.14285714285714)","(15.0, 22.0, 21.29032258064516)","(3.2, 3.6, 3.581132075471698)"
10-01-2023 14:16:27.363865,"(3.6, 4.7, 4.61125)","(31.0, 44.0, 42.23529411764706)","(5.0, 5.7, 5.574074074074074)","(4.2, 5.4, 5.261111111111111)","(11.0, 22.0, 21.25581395348837)","(41.0, 90.0, 84.16666666666667)","(15.0, 22.0, 21.185185185185183)","(3.2, 3.6, 3.581132075471698)"
10-01-2023 14:16:28.555773,"(3.6, 4.7, 4.61125)","(31.0, 44.0, 42.23529411764706)","(5.0, 5.7, 5.672580645161291)","(4.2, 5.4, 5.261111111111111)","(11.0, 22.0, 20.948275862068964)","(41.0, 85.0, 84.16666666666667)","(15.0, 22.0, 21.185185185185183)","(3.2, 3.6, 3.581132075471698)"
10-01-2023 14:16:29.749443,"(3.6, 4.7, 4.604054054054053)","(31.0, 44.0, 42.5)","(5.0, 5.7, 5.677586206896552)","(4.2, 5.4, 5.272131147540984)","(11.0, 21.0, 20.953125)","(41.0, 85.0, 84.16666666666667)","(15.0, 22.0, 21.043478260869566)","(3.2, 3.6, 3.5298387096774193)"
10-01-2023 14:16:30.959307,"(3.6, 4.7, 4.604054054054053)","(31.0, 44.0, 42.73684210526316)","(5.0, 5.7, 5.65)","(4.2, 5.4, 5.272131147540984)","(11.0, 21.0, 20.953125)","(41.0, 85.0, 86.25)","(15.0, 22.0, 20.555555555555557)","(3.2, 3.55, 3.5298387096774193)"
10-01-2023 14:16:32.122811,"(3.6, 4.7, 4.604054054054053)","(31.0, 44.0, 42.73684210526316)","(5.0, 5.7, 5.65)","(4.2, 5.4, 5.272131147540984)","(11.0, 21.0, 20.953125)","(41.0, 90.0, 86.25)","(15.0, 22.0, 20.555555555555557)","(3.2, 3.55, 3.5298387096774193)"
10-01-2023 14:16:33.294143,"(3.6, 4.7, 4.604054054054053)","(31.0, 44.0, 42.73684210526316)","(5.0, 5.7, 5.65)","(4.2, 5.4, 5.272131147540984)","(11.0, 21.0, 20.953125)","(41.0, 90.0, 86.25)","(15.0, 22.0, 20.91176470588235)","(3.2, 3.55, 3.5298387096774193)"
10-01-2023 14:16:34.432187,"(3.6, 4.7, 4.604477611940299)","(31.0, 42.0, 41.55555555555556)","(5.0, 5.6, 5.553571428571429)","(4.2, 5.4, 5.277192982456141)","(11.0, 21.0, 20.962962962962962)","(41.0, 90.0, 86.25)","(15.0, 21.0, 20.625)","(3.2, 3.55, 3.5298387096774193)"
10-01-2023 14:16:35.585381,"(3.6, 4.7, 4.604477611940299)","(31.0, 42.0, 39.77777777777778)","(5.0, 5.6, 5.553571428571429)","(4.2, 5.4, 5.293939393939394)","(11.0, 21.0, 20.962962962962962)","(41.0, 90.0, 85.71428571428571)","(15.0, 21.0, 20.833333333333332)","(3.2, 3.55, 3.5722222222222224)"
10-01-2023 14:16:36.730566,"(3.8, 4.6, 4.598181818181818)","(31.0, 42.0, 39.5)","(5.0, 5.6, 5.5472222222222225)","(4.2, 5.4, 5.293939393939394)","(11.0, 21.0, 20.962962962962962)","(41.0, 90.0, 85.71428571428571)","(15.0, 21.0, 20.666666666666668)","(3.2, 3.6, 3.5675)"
10-01-2023 14:16:37.956378,"(3.8, 4.7, 4.603703703703704)","(31.0, 42.0, 39.5)","(5.0, 5.6, 5.547826086956522)","(4.2, 5.4, 5.306666666666667)","(11.0, 21.0, 20.74712643678161)","(41.0, 90.0, 86.66666666666667)","(15.0, 22.0, 19.133333333333333)","(3.2, 3.6, 3.5768292682926828)"
10-01-2023 14:16:39.159245,"(3.8, 4.7, 4.603703703703704)","(31.0, 42.0, 40.666666666666664)","(5.0, 5.6, 5.547826086956522)","(4.2, 5.4, 5.306666666666667)","(11.0, 21.0, 20.728395061728396)","(41.0, 90.0, 86.66666666666667)","(15.0, 19.5, 19.133333333333333)","(3.2, 3.65, 3.5724489795918366)"
10-01-2023 14:16:40.344082,"(3.8, 4.7, 4.603703703703704)","(31.0, 42.0, 40.666666666666664)","(5.0, 5.6, 5.547826086956522)","(4.2, 5.4, 5.306666666666667)","(11.0, 21.0, 20.728395061728396)","(41.0, 90.0, 86.66666666666667)","(15.0, 19.5, 19.425925925925927)","(3.2, 3.65, 3.575490196078431)"
10-01-2023 14:16:41.447067,"(3.8, 4.7, 4.660705289672544)","(31.0, 42.0, 40.666666666666664)","(5.0, 5.6, 5.5212121212121215)","(4.2, 5.4, 5.311111111111112)","(11.0, 21.0, 20.84285714285714)","(41.0, 90.0, 86.66666666666667)","(15.0, 19.5, 19.425925925925927)","(3.2, 3.65, 3.585593220338983)"
10-01-2023 14:16:42.574927,"(3.8, 4.7, 4.600952380952381)","(31.0, 42.0, 40.666666666666664)","(5.0, 5.6, 5.5212121212121215)","(4.2, 5.4, 5.311111111111112)","(11.0, 21.0, 20.84285714285714)","(41.0, 90.0, 86.66666666666667)","(15.0, 19.5, 19.425925925925927)","(3.2, 3.65, 3.5928571428571425)"
10-01-2023 14:16:43.689715,"(3.8, 4.7, 4.603703703703704)","(31.0, 42.0, 40.666666666666664)","(5.0, 5.6, 5.5212121212121215)","(4.2, 5.4, 5.311111111111112)","(11.0, 21.0, 20.7972972972973)","(41.0, 90.0, 86.66666666666667)","(15.0, 19.5, 19.425925925925927)","(3.2, 3.65, 3.5966666666666667)"
10-01-2023 14:16:44.808154,"(3.8, 4.6, 4.58)","(31.0, 42.0, 40.666666666666664)","(5.0, 5.6, 5.5562499999999995)","(4.2, 5.4, 5.311111111111112)","(11.0, 21.0, 20.7972972972973)","(41.0, 90.0, 86.25)","(15.0, 19.5, 19.425925925925927)","(3.2, 3.65, 3.5966666666666667)"
10-01-2023 14:16:45.929308,"(3.8, 4.6, 4.58)","(31.0, 42.0, 40.666666666666664)","(5.0, 5.6, 5.5562499999999995)","(4.2, 5.4, 5.337931034482759)","(11.0, 21.0, 20.7972972972973)","(41.0, 90.0, 87.85714285714286)","(15.0, 19.5, 19.462962962962962)","(3.2, 3.65, 3.6385714285714283)"
10-01-2023 14:16:46.963566,"(3.8, 4.6, 4.588405797101449)","(31.0, 42.0, 40.94736842105263)","(5.0, 5.6, 5.548387096774193)","(4.2, 5.4, 5.337931034482759)","(11.0, 21.0, 20.7972972972973)","(41.0, 90.0, 87.85714285714286)","(15.0, 19.5, 19.462962962962962)","(3.2, 3.65, 3.6385714285714283)"
10-01-2023 14:16:48.045929,"(3.8, 4.6, 4.597014925373134)","(31.0, 42.0, 41.04761904761905)","(5.0, 5.6, 5.548387096774193)","(4.2, 5.4, 5.337931034482759)","(11.0, 21.0, 21.880597014925375)","(41.0, 90.0, 86.66666666666667)","(15.0, 19.5, 19.462962962962962)","(3.2, 3.65, 3.6385714285714283)"
10-01-2023 14:16:49.201160,"(3.8, 4.6, 4.597014925373134)","(31.0, 42.0, 41.04761904761905)","(5.0, 5.6, 5.548387096774193)","(4.2, 5.4, 5.335714285714286)","(11.0, 22.0, 21.766666666666666)","(41.0, 90.0, 86.66666666666667)","(15.0, 19.5, 19.285714285714285)","(3.2, 3.65, 3.6404761904761904)"
10-01-2023 14:16:50.359150,"(3.8, 4.6, 4.572277227722772)","(31.0, 42.0, 40.75)","(5.0, 5.6, 5.5058823529411764)","(4.2, 5.4, 5.335714285714286)","(11.0, 22.0, 21.684210526315788)","(41.0, 90.0, 85.71428571428571)","(15.0, 21.0, 19.755555555555556)","(3.2, 3.65, 3.6404761904761904)"
10-01-2023 14:16:51.551174,"(3.8, 4.6, 4.597333333333333)","(31.0, 42.0, 40.2)","(5.0, 5.6, 5.530769230769231)","(4.2, 5.4, 5.335714285714286)","(11.0, 22.0, 21.348837209302324)","(41.0, 100.0, 85.71428571428571)","(15.0, 21.0, 19.733333333333334)","(3.2, 3.65, 3.642857142857143)"
10-01-2023 14:16:52.705903,"(3.8, 4.6, 4.597101449275362)","(31.0, 42.0, 40.714285714285715)","(5.0, 5.6, 5.497142857142857)","(4.2, 5.4, 5.335714285714286)","(11.0, 22.0, 21.348837209302324)","(41.0, 100.0, 92.85714285714286)","(15.0, 20.0, 19.38095238095238)","(3.2, 3.65, 3.642857142857143)"
10-01-2023 14:16:53.824456,"(3.8, 4.6, 4.59054054054054)","(31.0, 42.0, 40.714285714285715)","(5.0, 5.6, 5.5)","(4.2, 5.4, 5.142446043165467)","(11.0, 22.0, 21.348837209302324)","(41.0, 95.0, 92.85714285714286)","(15.0, 19.5, 19.317073170731707)","(3.2, 3.65, 3.655263157894737)"
10-01-2023 14:16:54.918422,"(3.8, 4.7, 4.600751879699248)","(31.0, 42.0, 40.714285714285715)","(5.0, 5.6, 5.511940298507462)","(4.2, 5.2, 5.145578231292517)","(11.0, 22.0, 21.291666666666668)","(41.0, 95.0, 92.85714285714286)","(15.0, 19.5, 18.970588235294116)","(3.2, 3.7, 3.7084615384615383)"
10-01-2023 14:16:56.050978,"(3.8, 4.6, 4.586419753086419)","(31.0, 42.0, 40.2)","(5.0, 5.6, 5.5)","(4.2, 5.2, 5.140740740740741)","(11.0, 22.0, 21.291666666666668)","(41.0, 95.0, 93.0)","(15.0, 19.5, 18.970588235294116)","(3.2, 3.75, 3.719047619047619)"
10-01-2023 14:16:57.228748,"(3.8, 4.7, 4.600751879699248)","(31.0, 42.0, 41.38461538461539)","(5.0, 5.5, 5.461290322580645)","(4.2, 5.2, 5.140740740740741)","(11.0, 22.0, 21.291666666666668)","(41.0, 95.0, 87.85714285714286)","(15.0, 19.5, 18.796296296296298)","(3.2, 3.75, 3.719047619047619)"
10-01-2023 14:16:58.439571,"(3.8, 4.7, 4.5967213114754095)","(31.0, 42.0, 41.38461538461539)","(5.0, 5.5, 5.461290322580645)","(4.2, 5.2, 5.140740740740741)","(11.0, 22.0, 21.291666666666668)","(41.0, 95.0, 87.85714285714286)","(15.0, 19.5, 18.467741935483872)","(3.2, 3.75, 3.725925925925926)"
10-01-2023 14:16:59.622791,"(3.8, 4.7, 4.593220338983051)","(31.0, 42.0, 41.38461538461539)","(5.0, 5.5, 5.461290322580645)","(4.2, 5.2, 5.140740740740741)","(11.0, 22.0, 21.291666666666668)","(41.0, 95.0, 87.85714285714286)","(15.0, 18.5, 18.7875)","(3.2, 3.75, 3.738372093023256)"
10-01-2023 14:17:00.765244,"(3.8, 4.7, 4.5859375)","(31.0, 42.0, 41.38461538461539)","(5.0, 5.5, 5.461290322580645)","(4.2, 5.2, 5.201428571428571)","(11.0, 22.0, 21.2)","(41.0, 95.0, 87.85714285714286)","(15.0, 19.5, 18.7875)","(3.2, 3.8, 3.762295081967213)"
10-01-2023 14:17:01.887307,"(3.8, 4.7, 4.5859375)","(31.0, 42.0, 41.333333333333336)","(5.0, 5.4, 5.371428571428572)","(4.2, 5.3, 5.188)","(11.0, 22.0, 21.4375)","(41.0, 95.0, 94.25925925925925)","(15.0, 19.5, 18.866666666666667)","(3.2, 3.8, 3.762962962962963)"
10-01-2023 14:17:03.008390,"(3.8, 4.7, 4.590909090909091)","(31.0, 42.0, 41.111111111111114)","(5.0, 5.4, 5.266037735849056)","(4.2, 5.3, 5.145161290322581)","(11.0, 22.0, 21.444444444444443)","(41.0, 95.0, 94.3103448275862)","(15.0, 19.5, 18.918367346938776)","(3.2, 3.8, 3.7704545454545455)"
10-01-2023 14:17:04.165813,"(3.8, 4.7, 4.583333333333333)","(31.0, 40.0, 39.64705882352941)","(5.0, 5.3, 5.282142857142857)","(4.2, 5.3, 5.145161290322581)","(11.0, 22.0, 21.6)","(41.0, 95.0, 96.57894736842105)","(15.0, 19.5, 18.857142857142858)","(3.2, 3.8, 3.7458333333333336)"
10-01-2023 14:17:05.351677,"(3.8, 4.7, 4.62)","(31.0, 40.0, 39.833333333333336)","(5.0, 5.3, 5.308695652173913)","(4.2, 5.3, 5.144444444444444)","(11.0, 22.0, 21.324324324324323)","(41.0, 100.0, 96.75675675675676)","(15.0, 19.0, 18.541666666666668)","(3.2, 3.8, 3.754794520547945)"
10-01-2023 14:17:06.544618,"(3.8, 4.7, 4.616363636363636)","(31.0, 40.0, 39.833333333333336)","(5.0, 5.4, 5.348148148148148)","(4.2, 5.3, 5.144444444444444)","(11.0, 22.0, 21.324324324324323)","(41.0, 100.0, 108.51851851851852)","(15.0, 19.0, 18.46875)","(3.2, 3.8, 3.7579710144927536)"
10-01-2023 14:17:07.703735,"(3.8, 4.7, 4.63030303030303)","(31.0, 40.0, 39.833333333333336)","(5.0, 5.4, 5.389565217391304)","(4.2, 5.3, 5.14)","(11.0, 22.0, 21.324324324324323)","(41.0, 110.0, 104.70588235294117)","(15.0, 18.5, 18.91891891891892)","(3.2, 3.8, 3.7579710144927536)"
10-01-2023 14:17:08.831382,"(3.8, 4.7, 4.634285714285714)","(31.0, 40.0, 39.69230769230769)","(5.0, 5.4, 5.389565217391304)","(4.2, 5.3, 5.174509803921568)","(11.0, 22.0, 21.324324324324323)","(41.0, 110.0, 104.54545454545455)","(15.0, 19.0, 19.76923076923077)","(3.2, 3.8, 3.773846153846154)"
10-01-2023 14:17:09.951081,"(3.8, 4.6, 4.559574468085106)","(31.0, 40.0, 39.69230769230769)","(5.0, 5.4, 5.389380530973452)","(4.2, 5.3, 5.174509803921568)","(11.0, 22.0, 21.324324324324323)","(41.0, 110.0, 104.54545454545455)","(15.0, 20.0, 19.7375)","(3.2, 3.8, 3.769565217391304)"
10-01-2023 14:17:11.094552,"(3.8, 4.6, 4.559574468085106)","(31.0, 40.0, 39.724137931034484)","(5.0, 5.4, 5.389380530973452)","(4.2, 5.3, 5.174509803921568)","(11.0, 22.0, 21.324324324324323)","(41.0, 110.0, 104.54545454545455)","(15.0, 20.0, 19.73076923076923)","(3.2, 3.8, 3.7470588235294118)"
10-01-2023 14:17:12.304746,"(3.8, 4.6, 4.578571428571428)","(31.0, 40.0, 39.724137931034484)","(5.0, 5.4, 5.3566666666666665)","(4.2, 5.3, 5.14)","(11.0, 22.0, 21.324324324324323)","(41.0, 110.0, 104.54545454545455)","(15.0, 20.0, 19.837209302325583)","(3.2, 3.75, 3.7475409836065574)"
10-01-2023 14:17:13.504033,"(3.8, 4.6, 4.586842105263157)","(31.0, 40.0, 39.724137931034484)","(5.0, 5.4, 5.27536231884058)","(4.2, 5.3, 5.14)","(11.0, 22.0, 21.264705882352942)","(41.0, 110.0, 103.57142857142857)","(15.0, 20.0, 19.867924528301888)","(3.2, 3.75, 3.7475409836065574)"
10-01-2023 14:17:14.699122,"(3.8, 4.6, 4.586842105263157)","(31.0, 40.0, 39.733333333333334)","(5.0, 5.4, 5.27536231884058)","(4.2, 5.3, 5.119512195121951)","(11.0, 22.0, 21.13888888888889)","(41.0, 110.0, 97.3076923076923)","(15.0, 20.0, 19.142857142857142)","(3.2, 3.75, 3.7590909090909093)"
10-01-2023 14:17:15.991329,"(3.8, 4.7, 4.673446327683616)","(31.0, 40.0, 38.8)","(5.0, 5.4, 5.296296296296297)","(4.2, 5.2, 5.1365384615384615)","(11.0, 22.0, 21.075949367088608)","(41.0, 100.0, 97.3076923076923)","(15.0, 19.5, 18.928571428571427)","(3.2, 3.8, 3.7564516129032257)"
10-01-2023 14:17:17.214644,"(3.8, 4.7, 4.675)","(31.0, 40.0, 38.55555555555556)","(5.0, 5.3, 5.2207207207207205)","(4.2, 5.2, 5.1365384615384615)","(11.0, 22.0, 21.075949367088608)","(41.0, 100.0, 97.3076923076923)","(15.0, 19.0, 18.928571428571427)","(3.2, 3.8, 3.7564516129032257)"
10-01-2023 14:17:18.449488,"(3.8, 4.7, 4.667320261437909)","(31.0, 40.0, 38.55555555555556)","(5.0, 5.3, 5.217757009345794)","(4.2, 5.2, 5.1365384615384615)","(11.0, 22.0, 21.075949367088608)","(41.0, 100.0, 97.3076923076923)","(15.0, 19.0, 18.928571428571427)","(3.2, 3.8, 3.7590909090909093)"
10-01-2023 14:17:19.628643,"(3.8, 4.7, 4.647916666666666)","(31.0, 40.0, 38.74193548387097)","(5.0, 5.3, 5.1721804511278195)","(4.2, 5.2, 5.1365384615384615)","(11.0, 22.0, 21.08823529411765)","(41.0, 100.0, 98.65384615384616)","(15.0, 19.0, 18.928571428571427)","(3.2, 3.8, 3.7590909090909093)"
10-01-2023 14:17:20.810916,"(3.8, 4.7, 4.647916666666666)","(31.0, 40.0, 39.095238095238095)","(5.0, 5.3, 5.172727272727273)","(4.2, 5.2, 5.113157894736842)","(11.0, 22.0, 21.08823529411765)","(41.0, 100.0, 97.20930232558139)","(15.0, 19.0, 18.928571428571427)","(3.2, 3.8, 3.7590909090909093)"
10-01-2023 14:17:22.024844,"(3.8, 4.7, 4.67)","(31.0, 40.0, 39.095238095238095)","(5.0, 5.2, 5.172727272727273)","(4.2, 5.2, 5.113157894736842)","(11.0, 22.0, 21.051020408163264)","(41.0, 100.0, 86.15384615384616)","(15.0, 19.0, 18.928571428571427)","(3.2, 3.8, 3.7696428571428573)"
10-01-2023 14:17:23.293533,"(3.8, 4.7, 4.666292134831461)","(31.0, 40.0, 39.1219512195122)","(5.0, 5.2, 5.152892561983471)","(4.2, 5.2, 5.133333333333333)","(11.0, 22.0, 21.07070707070707)","(41.0, 100.0, 88.33333333333333)","(15.0, 19.0, 18.346153846153847)","(3.2, 3.8, 3.746590909090909)"
10-01-2023 14:17:24.507791,"(3.8, 4.8, 4.724074074074074)","(31.0, 40.0, 39.1219512195122)","(5.0, 5.3, 5.137254901960784)","(4.2, 5.2, 5.15)","(11.0, 22.0, 21.098039215686274)","(41.0, 100.0, 90.34482758620689)","(15.0, 18.5, 18.125)","(3.2, 3.75, 3.768181818181818)"
10-01-2023 14:17:25.635955,"(3.8, 4.8, 4.7106382978723405)","(31.0, 40.0, 39.21052631578947)","(5.0, 5.2, 5.198275862068965)","(4.2, 5.2, 5.140909090909091)","(11.0, 22.0, 21.06122448979592)","(41.0, 100.0, 92.5)","(15.0, 18.5, 17.904761904761905)","(3.2, 3.8, 3.763076923076923)"
10-01-2023 14:17:26.762234,"(3.8, 4.8, 4.721649484536083)","(31.0, 40.0, 39.21052631578947)","(5.0, 5.4, 5.25)","(4.2, 5.2, 5.140909090909091)","(11.0, 22.0, 21.06122448979592)","(41.0, 95.0, 89.16666666666667)","(15.0, 18.5, 17.904761904761905)","(3.2, 3.8, 3.772972972972973)"
10-01-2023 14:17:27.921147,"(3.8, 4.8, 4.705)","(31.0, 40.0, 39.21052631578947)","(5.0, 5.3, 5.25)","(4.2, 5.2, 5.140909090909091)","(11.0, 22.0, 21.06122448979592)","(41.0, 90.0, 89.16666666666667)","(15.0, 18.5, 17.904761904761905)","(3.2, 3.8, 3.7809999999999997)"
10-01-2023 14:17:29.080238,"(3.8, 4.8, 4.644897959183673)","(31.0, 40.0, 39.11764705882353)","(5.0, 5.3, 5.289583333333333)","(4.2, 5.2, 5.140909090909091)","(11.0, 22.0, 21.04054054054054)","(41.0, 90.0, 89.0)","(15.0, 18.5, 18.26923076923077)","(3.2, 3.8, 3.7809999999999997)"
10-01-2023 14:17:30.247405,"(3.8, 4.7, 4.655555555555556)","(31.0, 40.0, 38.8)","(5.0, 5.3, 5.289583333333333)","(4.2, 5.2, 5.140909090909091)","(11.0, 22.0, 21.04054054054054)","(41.0, 90.0, 89.0)","(15.0, 19.0, 18.380434782608695)","(3.2, 3.8, 3.767777777777778)"
10-01-2023 14:17:31.399258,"(3.8, 4.7, 4.655555555555556)","(31.0, 40.0, 38.8)","(5.0, 5.3, 5.2893617021276595)","(4.2, 5.2, 5.140909090909091)","(11.0, 22.0, 21.04054054054054)","(41.0, 90.0, 89.0)","(15.0, 19.0, 18.37)","(3.2, 3.8, 3.767777777777778)"
10-01-2023 14:17:32.582090,"(3.8, 4.6, 4.5842465753424655)","(31.0, 40.0, 39.11764705882353)","(5.0, 5.3, 5.304545454545455)","(4.2, 5.2, 5.140909090909091)","(11.0, 22.0, 21.116504854368934)","(41.0, 90.0, 89.16666666666667)","(15.0, 19.0, 18.236363636363635)","(3.2, 3.8, 3.779268292682927)"
10-01-2023 14:17:33.808605,"(3.8, 4.6, 4.564137931034483)","(31.0, 40.0, 39.11764705882353)","(5.0, 5.4, 5.304545454545455)","(4.2, 5.2, 5.1)","(11.0, 22.0, 21.133333333333333)","(41.0, 90.0, 89.28571428571429)","(15.0, 19.0, 18.066666666666666)","(3.2, 3.8, 3.8111111111111113)"
