,Victa Mikey,Impress Raja,Little Purpose,Canya Razor,Neangar Boy,Sandave Diamond,Allinga Grin
16-12-2022 12:11:55.211055,"(4.6, 9.8, 7.28)","(7.0, 15.0, 9.666666666666666)","(21.0, 110.0, 78.8)","(1.75, 1.73, 1.7277625570776256)","(6.0, 13.5, 11.333333333333332)","(6.5, 16.0, 8.571428571428571)","(71.0, 570.0, 514.4444444444445)"
16-12-2022 12:11:56.221516,"(4.6, 9.8, 7.28)","(7.0, 15.0, 9.666666666666666)","(21.0, 110.0, 78.8)","(1.75, 1.73, 1.7277625570776256)","(6.0, 13.5, 12.777777777777779)","(6.5, 16.0, 11.86)","(71.0, 570.0, 514.4444444444445)"
16-12-2022 12:11:57.201036,"(4.6, 9.8, 7.509090909090909)","(7.0, 15.0, 10.428571428571429)","(21.0, 110.0, 78.8)","(1.75, 1.73, 1.7277625570776256)","(6.0, 13.5, 12.777777777777779)","(6.5, 16.0, 10.6)","(71.0, 570.0, 514.4444444444445)"
16-12-2022 12:11:58.195554,"(4.6, 9.8, 7.509090909090909)","(7.0, 15.0, 10.428571428571429)","(21.0, 110.0, 78.8)","(1.75, 1.73, 1.7277625570776256)","(6.0, 13.5, 12.2)","(6.5, 16.0, 10.6)","(71.0, 570.0, 514.4444444444445)"
16-12-2022 12:11:59.262364,"(4.6, 9.8, 7.509090909090909)","(7.0, 15.0, 9.763636363636364)","(21.0, 110.0, 78.8)","(1.75, 1.73, 1.7277625570776256)","(6.0, 13.5, 12.2)","(6.5, 16.0, 10.6)","(71.0, 570.0, 514.4444444444445)"
16-12-2022 12:12:00.297402,"(4.6, 9.8, 7.509090909090909)","(7.0, 15.0, 9.763636363636364)","(21.0, 110.0, 78.8)","(1.75, 1.73, 1.7277625570776256)","(6.0, 13.5, 12.2)","(6.5, 16.0, 10.6)","(71.0, 570.0, 514.4444444444445)"
16-12-2022 12:12:01.340786,"(4.6, 9.8, 7.509090909090909)","(7.0, 14.5, 9.672727272727272)","(21.0, 110.0, 78.8)","(1.75, 1.73, 1.7277625570776256)","(6.0, 13.5, 12.2)","(6.5, 16.0, 10.6)","(71.0, 570.0, 514.4444444444445)"
16-12-2022 12:12:02.387661,"(4.6, 9.8, 7.509090909090909)","(7.0, 14.0, 11.3)","(21.0, 110.0, 78.8)","(1.75, 1.73, 1.7277625570776256)","(6.0, 13.5, 12.2)","(6.5, 16.0, 10.6)","(71.0, 570.0, 514.4444444444445)"
16-12-2022 12:12:03.435242,"(4.6, 9.8, 7.509090909090909)","(7.0, 14.0, 11.3)","(21.0, 110.0, 78.8)","(1.75, 1.73, 1.7277625570776256)","(6.0, 13.5, 12.2)","(6.5, 16.0, 10.6)","(71.0, 570.0, 514.4444444444445)"
16-12-2022 12:12:04.690246,"(4.6, 9.8, 7.509090909090909)","(7.0, 14.0, 11.3)","(21.0, 110.0, 80.41379310344828)","(1.75, 1.73, 1.7277625570776256)","(6.0, 13.5, 12.2)","(6.5, 16.0, 13.676595744680851)","(71.0, 570.0, 439.2307692307692)"
16-12-2022 12:12:05.686029,"(4.6, 9.8, 7.509090909090909)","(7.0, 14.0, 11.3)","(21.0, 110.0, 80.41379310344828)","(1.75, 1.73, 1.7277625570776256)","(6.0, 13.5, 9.363636363636363)","(6.5, 16.0, 10.547368421052632)","(71.0, 470.0, 439.2307692307692)"
16-12-2022 12:12:06.712585,"(4.6, 9.8, 7.509090909090909)","(7.0, 14.5, 9.672727272727272)","(21.0, 110.0, 80.41379310344828)","(1.75, 1.73, 1.7277625570776256)","(6.0, 13.5, 9.363636363636363)","(6.5, 16.0, 10.547368421052632)","(71.0, 470.0, 439.2307692307692)"
16-12-2022 12:12:07.703040,"(4.6, 9.8, 7.509090909090909)","(7.0, 14.5, 9.672727272727272)","(21.0, 110.0, 80.41379310344828)","(1.75, 1.73, 1.7277625570776256)","(6.0, 13.5, 9.363636363636363)","(6.5, 16.0, 10.842105263157894)","(71.0, 470.0, 439.2307692307692)"
16-12-2022 12:12:08.668569,"(4.6, 9.8, 7.509090909090909)","(7.0, 14.0, 11.3)","(21.0, 110.0, 80.41379310344828)","(1.75, 1.73, 1.7277625570776256)","(6.0, 13.5, 7.565217391304348)","(6.5, 16.0, 13.733333333333333)","(71.0, 470.0, 439.2307692307692)"
16-12-2022 12:12:09.727207,"(4.6, 9.8, 7.509090909090909)","(7.0, 14.5, 10.075)","(21.0, 110.0, 80.41379310344828)","(1.75, 1.73, 1.7277625570776256)","(6.0, 13.5, 7.565217391304348)","(6.5, 16.0, 12.7)","(71.0, 470.0, 439.2307692307692)"
16-12-2022 12:12:10.803690,"(4.6, 9.8, 7.509090909090909)","(7.0, 16.5, 10.857142857142858)","(21.0, 110.0, 80.41379310344828)","(1.75, 1.73, 1.7277625570776256)","(6.0, 13.5, 9.0)","(6.5, 16.0, 12.7)","(71.0, 470.0, 439.2307692307692)"
16-12-2022 12:12:11.909913,"(4.6, 9.8, 8.225000000000001)","(7.0, 15.5, 11.36)","(21.0, 110.0, 80.41379310344828)","(1.75, 1.73, 1.7277625570776256)","(6.0, 13.0, 9.2)","(6.5, 16.0, 12.7)","(71.0, 470.0, 439.2307692307692)"
16-12-2022 12:12:12.911890,"(4.6, 11.0, 7.2875)","(7.0, 15.5, 10.133333333333333)","(21.0, 110.0, 80.41379310344828)","(1.75, 1.73, 1.7277625570776256)","(6.0, 12.5, 8.692307692307692)","(6.5, 16.0, 11.571428571428571)","(71.0, 470.0, 439.2307692307692)"
16-12-2022 12:12:13.896680,"(4.6, 10.5, 9.1)","(7.0, 15.5, 10.571428571428571)","(21.0, 110.0, 80.41379310344828)","(1.75, 1.73, 1.7277625570776256)","(6.0, 12.5, 8.0)","(6.5, 16.0, 13.857142857142858)","(71.0, 470.0, 439.2307692307692)"
16-12-2022 12:12:14.845027,"(4.6, 11.0, 7.676923076923076)","(7.0, 15.5, 11.36)","(21.0, 110.0, 84.0)","(1.75, 1.73, 1.7251485148514851)","(6.0, 12.5, 8.222222222222221)","(6.5, 16.0, 12.071428571428571)","(71.0, 470.0, 439.2307692307692)"
16-12-2022 12:12:15.802887,"(4.6, 11.0, 7.676923076923076)","(7.0, 15.5, 11.36)","(21.0, 110.0, 84.0)","(1.75, 1.73, 1.7251485148514851)","(6.0, 12.5, 7.611111111111111)","(6.5, 16.0, 13.25)","(71.0, 470.0, 439.2307692307692)"
16-12-2022 12:12:16.735688,"(4.6, 11.0, 7.676923076923076)","(7.0, 15.5, 14.0)","(21.0, 110.0, 84.0)","(1.75, 1.73, 1.7251485148514851)","(6.0, 12.5, 7.611111111111111)","(6.5, 16.0, 13.25)","(71.0, 470.0, 439.2307692307692)"
16-12-2022 12:12:17.723417,"(4.6, 10.5, 9.1)","(7.0, 15.5, 13.67)","(21.0, 110.0, 84.0)","(1.75, 1.73, 1.7251485148514851)","(6.0, 12.5, 7.611111111111111)","(6.5, 16.0, 13.25)","(71.0, 470.0, 439.2307692307692)"
16-12-2022 12:12:18.694859,"(4.6, 10.5, 7.827272727272727)","(7.0, 15.5, 14.025)","(21.0, 110.0, 84.0)","(1.75, 1.73, 1.7251485148514851)","(6.0, 12.5, 7.611111111111111)","(6.5, 16.0, 14.942307692307693)","(71.0, 470.0, 439.2307692307692)"
16-12-2022 12:12:19.685329,"(4.6, 10.5, 7.827272727272727)","(7.0, 15.5, 14.946875)","(21.0, 110.0, 84.0)","(1.75, 1.73, 1.7251485148514851)","(6.0, 12.5, 7.611111111111111)","(6.5, 16.0, 14.942307692307693)","(71.0, 470.0, 439.2307692307692)"
16-12-2022 12:12:20.721288,"(4.6, 10.5, 7.827272727272727)","(7.0, 15.5, 14.946875)","(21.0, 110.0, 84.0)","(1.75, 1.73, 1.7251485148514851)","(6.0, 12.0, 8.8)","(6.5, 16.0, 14.942307692307693)","(71.0, 470.0, 439.2307692307692)"
16-12-2022 12:12:21.750091,"(4.6, 10.5, 7.233333333333333)","(7.0, 15.5, 14.946875)","(21.0, 110.0, 84.0)","(1.75, 1.73, 1.7251485148514851)","(6.0, 11.5, 8.8)","(6.5, 16.0, 14.942307692307693)","(71.0, 470.0, 439.2307692307692)"
16-12-2022 12:12:22.726076,"(4.6, 10.5, 6.426666666666667)","(7.0, 15.5, 14.125)","(21.0, 110.0, 84.0)","(1.75, 1.73, 1.7251485148514851)","(6.0, 11.5, 7.857142857142857)","(6.5, 16.0, 14.942307692307693)","(71.0, 470.0, 439.2307692307692)"
16-12-2022 12:12:23.657070,"(4.6, 10.5, 6.982352941176471)","(7.0, 15.5, 14.125)","(21.0, 110.0, 84.0)","(1.75, 1.73, 1.7251485148514851)","(6.0, 11.5, 8.0)","(6.5, 16.0, 14.942307692307693)","(71.0, 470.0, 439.2307692307692)"
16-12-2022 12:12:24.605608,"(4.6, 10.5, 7.74)","(7.0, 15.5, 14.125)","(21.0, 110.0, 84.0)","(1.75, 1.73, 1.7266206896551723)","(6.0, 11.5, 8.0)","(6.5, 16.0, 14.942307692307693)","(71.0, 470.0, 439.2307692307692)"
16-12-2022 12:12:25.513466,"(4.6, 10.5, 7.74)","(7.0, 15.5, 14.95)","(21.0, 110.0, 84.0)","(1.75, 1.73, 1.7266206896551723)","(6.0, 11.5, 7.620689655172414)","(6.5, 16.0, 14.942307692307693)","(71.0, 470.0, 439.2307692307692)"
16-12-2022 12:12:26.479529,"(4.6, 10.5, 7.74)","(7.0, 15.5, 14.95)","(21.0, 110.0, 84.0)","(1.75, 1.73, 1.7266206896551723)","(6.0, 11.5, 7.620689655172414)","(6.5, 16.0, 14.942307692307693)","(71.0, 470.0, 439.2307692307692)"
16-12-2022 12:12:27.472557,"(4.6, 10.5, 7.74)","(7.0, 15.5, 14.0)","(21.0, 110.0, 84.0)","(1.75, 1.73, 1.7266206896551723)","(6.0, 11.5, 7.620689655172414)","(6.5, 16.0, 14.942307692307693)","(71.0, 470.0, 439.2307692307692)"
16-12-2022 12:12:28.504303,"(4.6, 10.5, 6.982352941176471)","(7.0, 15.5, 14.0)","(21.0, 110.0, 84.0)","(1.75, 1.73, 1.7266206896551723)","(6.0, 11.5, 7.620689655172414)","(6.5, 16.0, 14.942307692307693)","(71.0, 470.0, 439.2307692307692)"
16-12-2022 12:12:29.471056,"(4.6, 10.5, 6.982352941176471)","(7.0, 15.5, 14.0)","(21.0, 110.0, 84.0)","(1.75, 1.73, 1.7266206896551723)","(6.0, 11.5, 7.620689655172414)","(6.5, 16.0, 14.942307692307693)","(71.0, 470.0, 439.2307692307692)"
16-12-2022 12:12:30.469415,"(4.6, 10.5, 7.74)","(7.0, 15.5, 14.0)","(21.0, 110.0, 84.0)","(1.75, 1.73, 1.7266206896551723)","(6.0, 11.5, 7.620689655172414)","(6.5, 16.0, 14.942307692307693)","(71.0, 470.0, 439.2307692307692)"
16-12-2022 12:12:31.590337,"(4.6, 10.5, 7.74)","(7.0, 15.5, 14.944444444444445)","(21.0, 110.0, 84.0)","(1.75, 1.73, 1.7266206896551723)","(6.0, 11.5, 7.620689655172414)","(6.5, 16.0, 14.942307692307693)","(71.0, 470.0, 439.2307692307692)"
16-12-2022 12:12:32.520153,"(4.6, 10.5, 7.74)","(7.0, 15.5, 14.944444444444445)","(21.0, 110.0, 84.0)","(1.75, 1.73, 1.7266206896551723)","(6.0, 11.5, 7.620689655172414)","(6.5, 16.0, 14.942307692307693)","(71.0, 470.0, 439.2307692307692)"
16-12-2022 12:12:33.460945,"(4.6, 10.5, 7.74)","(7.0, 15.5, 14.944444444444445)","(21.0, 110.0, 84.0)","(1.75, 1.73, 1.7266206896551723)","(6.0, 11.5, 7.545454545454545)","(6.5, 16.0, 14.942307692307693)","(71.0, 470.0, 439.2307692307692)"
16-12-2022 12:12:34.396757,"(4.6, 10.5, 7.74)","(7.0, 15.5, 14.944444444444445)","(21.0, 110.0, 84.0)","(1.75, 1.73, 1.7266206896551723)","(6.0, 11.5, 7.545454545454545)","(6.5, 16.0, 14.942307692307693)","(71.0, 470.0, 439.2307692307692)"
16-12-2022 12:12:35.329848,"(4.6, 10.5, 7.74)","(7.0, 15.5, 14.944444444444445)","(21.0, 110.0, 84.0)","(1.75, 1.73, 1.7266206896551723)","(6.0, 11.5, 7.666666666666667)","(6.5, 16.0, 15.120000000000001)","(71.0, 470.0, 439.2307692307692)"
16-12-2022 12:12:36.312790,"(4.6, 10.5, 7.74)","(7.0, 15.5, 14.944444444444445)","(21.0, 110.0, 84.0)","(1.75, 1.73, 1.7266206896551723)","(6.0, 11.0, 8.6)","(6.5, 16.0, 15.120000000000001)","(71.0, 470.0, 439.2307692307692)"
16-12-2022 12:12:37.317035,"(4.6, 10.5, 6.776190476190476)","(7.0, 15.5, 14.944444444444445)","(21.0, 110.0, 84.0)","(1.75, 1.73, 1.7266206896551723)","(6.0, 10.5, 8.7)","(6.5, 16.0, 15.120000000000001)","(71.0, 470.0, 439.2307692307692)"
16-12-2022 12:12:38.354803,"(4.6, 10.5, 6.636)","(7.0, 17.0, 15.8)","(21.0, 110.0, 84.0)","(1.75, 1.73, 1.7266206896551723)","(6.0, 10.0, 8.933333333333334)","(6.5, 16.0, 14.181818181818182)","(71.0, 470.0, 439.2307692307692)"
16-12-2022 12:12:39.368598,"(4.6, 10.5, 7.241379310344827)","(7.0, 17.0, 15.777777777777779)","(21.0, 110.0, 84.0)","(1.75, 1.73, 1.7265492957746478)","(6.0, 10.0, 10.028571428571428)","(6.5, 16.0, 15.166666666666668)","(71.0, 470.0, 439.2307692307692)"
16-12-2022 12:12:40.427004,"(4.6, 10.5, 7.557894736842105)","(7.0, 16.5, 16.023809523809526)","(21.0, 110.0, 78.8)","(1.75, 1.73, 1.7265492957746478)","(6.0, 11.0, 10.028571428571428)","(6.5, 16.0, 15.166666666666668)","(71.0, 470.0, 439.2307692307692)"
16-12-2022 12:12:41.440564,"(4.6, 10.5, 7.557894736842105)","(7.0, 16.5, 16.023809523809526)","(21.0, 110.0, 78.8)","(1.75, 1.73, 1.7265492957746478)","(6.0, 11.0, 9.145454545454545)","(6.5, 16.0, 15.166666666666668)","(71.0, 470.0, 439.2307692307692)"
16-12-2022 12:12:42.419751,"(4.6, 10.5, 9.066666666666666)","(7.0, 16.5, 16.023809523809526)","(21.0, 110.0, 78.8)","(1.75, 1.73, 1.7265492957746478)","(6.0, 11.0, 10.084615384615384)","(6.5, 16.0, 15.166666666666668)","(71.0, 470.0, 439.2307692307692)"
16-12-2022 12:12:43.387795,"(4.6, 10.0, 9.76969696969697)","(7.0, 16.5, 15.818181818181818)","(21.0, 110.0, 78.8)","(1.75, 1.73, 1.7265492957746478)","(6.0, 11.0, 10.084615384615384)","(6.5, 16.0, 15.166666666666668)","(71.0, 470.0, 439.2307692307692)"
16-12-2022 12:12:44.397083,"(4.6, 10.0, 9.76969696969697)","(7.0, 16.5, 15.818181818181818)","(21.0, 110.0, 78.8)","(1.75, 1.73, 1.7265492957746478)","(6.0, 11.0, 10.084615384615384)","(6.5, 16.0, 15.166666666666668)","(71.0, 470.0, 439.2307692307692)"
16-12-2022 12:12:45.369302,"(4.6, 10.0, 9.76969696969697)","(7.0, 16.5, 15.818181818181818)","(21.0, 110.0, 78.8)","(1.75, 1.73, 1.7265492957746478)","(6.0, 11.0, 9.394444444444444)","(6.5, 16.0, 15.166666666666668)","(71.0, 470.0, 439.2307692307692)"
16-12-2022 12:12:46.311430,"(4.6, 10.0, 9.2)","(7.0, 16.5, 15.818181818181818)","(21.0, 110.0, 78.8)","(1.75, 1.73, 1.7265492957746478)","(6.0, 11.0, 9.394444444444444)","(6.5, 16.0, 15.166666666666668)","(71.0, 470.0, 439.2307692307692)"
16-12-2022 12:12:47.243642,"(4.6, 10.0, 9.15)","(7.0, 16.5, 15.818181818181818)","(21.0, 110.0, 78.8)","(1.75, 1.73, 1.7265492957746478)","(6.0, 11.0, 9.394444444444444)","(6.5, 16.0, 15.166666666666668)","(71.0, 470.0, 439.2307692307692)"
16-12-2022 12:12:48.187593,"(4.6, 10.0, 9.573333333333334)","(7.0, 16.5, 15.818181818181818)","(21.0, 110.0, 78.8)","(1.75, 1.73, 1.7265492957746478)","(6.0, 11.0, 9.394444444444444)","(6.5, 16.0, 15.166666666666668)","(71.0, 470.0, 439.2307692307692)"
16-12-2022 12:12:49.105298,"(4.6, 10.5, 9.0)","(7.0, 16.5, 15.818181818181818)","(21.0, 110.0, 78.8)","(1.75, 1.73, 1.710909090909091)","(6.0, 11.0, 9.394444444444444)","(6.5, 16.0, 15.166666666666668)","(71.0, 470.0, 439.2307692307692)"
16-12-2022 12:12:50.056558,"(4.6, 10.5, 8.728571428571428)","(7.0, 16.5, 15.818181818181818)","(21.0, 110.0, 78.8)","(1.75, 1.73, 1.7254838709677418)","(6.0, 11.0, 9.394444444444444)","(6.5, 16.0, 15.166666666666668)","(71.0, 470.0, 439.2307692307692)"
16-12-2022 12:12:50.975636,"(4.6, 10.5, 9.090909090909092)","(7.0, 16.5, 15.818181818181818)","(21.0, 110.0, 78.8)","(1.75, 1.73, 1.7254838709677418)","(6.0, 11.0, 9.394444444444444)","(6.5, 16.0, 15.166666666666668)","(71.0, 470.0, 439.2307692307692)"
16-12-2022 12:12:51.985581,"(4.6, 10.5, 9.105)","(7.0, 16.5, 15.818181818181818)","(21.0, 110.0, 78.8)","(1.75, 1.73, 1.7254838709677418)","(6.0, 11.0, 9.394444444444444)","(6.5, 16.0, 15.166666666666668)","(71.0, 470.0, 439.2307692307692)"
16-12-2022 12:12:52.901719,"(4.6, 10.5, 9.348571428571429)","(7.0, 16.5, 15.818181818181818)","(21.0, 110.0, 78.8)","(1.75, 1.73, 1.7254838709677418)","(6.0, 11.0, 9.394444444444444)","(6.5, 16.0, 15.166666666666668)","(71.0, 470.0, 439.2307692307692)"
16-12-2022 12:12:53.829653,"(4.6, 10.5, 9.348571428571429)","(7.0, 16.5, 15.818181818181818)","(21.0, 110.0, 78.8)","(1.75, 1.73, 1.7254838709677418)","(6.0, 11.0, 9.394444444444444)","(6.5, 16.0, 15.166666666666668)","(71.0, 470.0, 439.2307692307692)"
16-12-2022 12:12:54.747432,"(4.6, 10.5, 9.348571428571429)","(7.0, 16.5, 15.818181818181818)","(21.0, 110.0, 78.8)","(1.75, 1.73, 1.7254838709677418)","(6.0, 11.0, 9.394444444444444)","(6.5, 16.0, 15.166666666666668)","(71.0, 470.0, 439.2307692307692)"
16-12-2022 12:12:55.613047,"(4.6, 10.5, 9.348571428571429)","(7.0, 16.5, 15.818181818181818)","(21.0, 110.0, 78.8)","(1.75, 1.73, 1.7254838709677418)","(6.0, 11.0, 9.394444444444444)","(6.5, 16.0, 15.166666666666668)","(71.0, 470.0, 439.2307692307692)"
16-12-2022 12:12:56.524675,"(4.6, 10.5, 9.348571428571429)","(7.0, 16.5, 15.818181818181818)","(21.0, 110.0, 78.8)","(1.75, 1.73, 1.7254838709677418)","(6.0, 11.0, 9.394444444444444)","(6.5, 16.0, 15.166666666666668)","(71.0, 470.0, 439.2307692307692)"
16-12-2022 12:12:57.425000,"(4.6, 10.5, 9.348571428571429)","(7.0, 16.5, 15.818181818181818)","(21.0, 110.0, 78.8)","(1.75, 1.73, 1.7254838709677418)","(6.0, 11.0, 9.394444444444444)","(6.5, 16.0, 15.166666666666668)","(71.0, 470.0, 439.2307692307692)"
16-12-2022 12:12:58.428002,"(4.6, 10.5, 9.348571428571429)","(7.0, 16.5, 15.818181818181818)","(21.0, 110.0, 78.8)","(1.75, 1.73, 1.7254838709677418)","(6.0, 11.0, 9.394444444444444)","(6.5, 16.0, 15.166666666666668)","(71.0, 470.0, 439.2307692307692)"
16-12-2022 12:12:59.337545,"(4.6, 10.5, 9.348571428571429)","(7.0, 16.5, 15.818181818181818)","(21.0, 110.0, 78.8)","(1.75, 1.73, 1.7254838709677418)","(6.0, 11.0, 9.394444444444444)","(6.5, 16.0, 15.166666666666668)","(71.0, 470.0, 439.2307692307692)"
16-12-2022 12:13:00.280156,"(4.6, 10.5, 9.348571428571429)","(7.0, 16.5, 15.818181818181818)","(21.0, 110.0, 78.8)","(1.75, 1.73, 1.7247761194029851)","(6.0, 11.0, 9.394444444444444)","(6.5, 16.0, 15.166666666666668)","(71.0, 470.0, 439.2307692307692)"
16-12-2022 12:13:01.295963,"(4.6, 10.5, 9.348571428571429)","(7.0, 16.5, 15.818181818181818)","(21.0, 110.0, 78.8)","(1.75, 1.73, 1.7247761194029851)","(6.0, 11.0, 9.394444444444444)","(6.5, 16.0, 15.166666666666668)","(71.0, 470.0, 439.2307692307692)"
16-12-2022 12:13:02.291355,"(4.6, 10.5, 9.348571428571429)","(7.0, 16.5, 15.818181818181818)","(21.0, 110.0, 78.8)","(1.75, 1.73, 1.7247761194029851)","(6.0, 11.0, 9.394444444444444)","(6.5, 16.0, 15.166666666666668)","(71.0, 470.0, 439.2307692307692)"
16-12-2022 12:13:03.252491,"(4.6, 10.5, 9.348571428571429)","(7.0, 16.5, 15.818181818181818)","(21.0, 110.0, 78.8)","(1.75, 1.73, 1.7247761194029851)","(6.0, 11.0, 9.394444444444444)","(6.5, 16.0, 12.4)","(71.0, 470.0, 439.2307692307692)"
16-12-2022 12:13:04.248555,"(4.6, 10.5, 9.348571428571429)","(7.0, 16.5, 13.875)","(21.0, 110.0, 78.8)","(1.75, 1.73, 1.7247761194029851)","(6.0, 11.0, 9.394444444444444)","(6.5, 16.0, 12.4)","(71.0, 470.0, 439.2307692307692)"
16-12-2022 12:13:05.219595,"(4.6, 10.5, 9.348571428571429)","(7.0, 16.5, 14.8125)","(21.0, 110.0, 78.8)","(1.75, 1.73, 1.7247761194029851)","(6.0, 11.0, 9.256410256410255)","(6.5, 16.0, 12.4)","(71.0, 470.0, 439.2307692307692)"
16-12-2022 12:13:06.156875,"(4.6, 10.5, 9.348571428571429)","(7.0, 16.5, 15.789473684210526)","(21.0, 110.0, 78.8)","(1.75, 1.73, 1.7247761194029851)","(6.0, 11.0, 9.256410256410255)","(6.5, 16.0, 12.4)","(71.0, 470.0, 439.2307692307692)"
16-12-2022 12:13:07.070757,"(4.6, 10.5, 9.348571428571429)","(7.0, 16.5, 15.789473684210526)","(21.0, 110.0, 78.8)","(1.75, 1.73, 1.7247761194029851)","(6.0, 11.0, 9.256410256410255)","(6.5, 16.0, 12.4)","(71.0, 470.0, 439.2307692307692)"
16-12-2022 12:13:07.971292,"(4.6, 10.5, 9.348571428571429)","(7.0, 16.5, 15.789473684210526)","(21.0, 110.0, 78.8)","(1.75, 1.73, 1.7247761194029851)","(6.0, 11.0, 9.394444444444444)","(6.5, 16.0, 12.4)","(71.0, 470.0, 439.2307692307692)"
16-12-2022 12:13:09.039194,"(4.6, 10.5, 9.348571428571429)","(7.0, 16.5, 15.789473684210526)","(21.0, 110.0, 78.8)","(1.75, 1.73, 1.7247761194029851)","(6.0, 11.0, 9.394444444444444)","(6.5, 16.0, 12.4)","(71.0, 470.0, 439.2307692307692)"
16-12-2022 12:13:09.912596,"(4.6, 10.5, 9.348571428571429)","(7.0, 16.5, 15.789473684210526)","(21.0, 110.0, 78.8)","(1.75, 1.73, 1.7247761194029851)","(6.0, 11.0, 9.394444444444444)","(6.5, 16.0, 12.4)","(71.0, 470.0, 439.2307692307692)"
16-12-2022 12:13:10.874750,"(4.6, 10.5, 9.348571428571429)","(7.0, 16.5, 15.789473684210526)","(21.0, 110.0, 78.8)","(1.75, 1.73, 1.7207894736842104)","(6.0, 11.0, 9.394444444444444)","(6.5, 16.0, 12.4)","(71.0, 470.0, 439.2307692307692)"
16-12-2022 12:13:11.828473,"(4.6, 10.5, 9.348571428571429)","(7.0, 16.5, 15.789473684210526)","(21.0, 110.0, 78.8)","(1.75, 1.73, 1.7207894736842104)","(6.0, 11.0, 9.394444444444444)","(6.5, 16.0, 12.4)","(71.0, 470.0, 439.2307692307692)"
16-12-2022 12:13:12.778831,"(4.6, 10.5, 9.348571428571429)","(7.0, 16.5, 15.789473684210526)","(21.0, 110.0, 78.8)","(1.75, 1.73, 1.7207894736842104)","(6.0, 11.0, 9.394444444444444)","(6.5, 16.0, 12.4)","(71.0, 470.0, 439.2307692307692)"
16-12-2022 12:13:13.693516,"(4.6, 10.5, 9.348571428571429)","(7.0, 16.5, 15.789473684210526)","(21.0, 110.0, 78.8)","(1.75, 1.73, 1.7207894736842104)","(6.0, 11.0, 9.394444444444444)","(6.5, 16.0, 12.4)","(71.0, 470.0, 439.2307692307692)"
16-12-2022 12:13:14.695238,"(4.6, 10.5, 9.348571428571429)","(7.0, 16.5, 15.789473684210526)","(21.0, 110.0, 78.8)","(1.75, 1.73, 1.7207894736842104)","(6.0, 11.0, 9.394444444444444)","(6.5, 16.0, 12.4)","(71.0, 470.0, 439.2307692307692)"
16-12-2022 12:13:15.675335,"(4.6, 10.5, 9.348571428571429)","(7.0, 16.5, 15.789473684210526)","(21.0, 110.0, 78.8)","(1.75, 1.73, 1.7207894736842104)","(6.0, 11.0, 9.394444444444444)","(6.5, 16.0, 12.4)","(71.0, 470.0, 439.2307692307692)"
16-12-2022 12:13:16.571591,"(4.6, 10.5, 9.348571428571429)","(7.0, 16.5, 15.789473684210526)","(21.0, 110.0, 78.8)","(1.75, 1.73, 1.7207894736842104)","(6.0, 11.0, 9.394444444444444)","(6.5, 16.0, 12.4)","(71.0, 470.0, 439.2307692307692)"
16-12-2022 12:13:17.478678,"(4.6, 10.5, 9.348571428571429)","(7.0, 16.5, 15.789473684210526)","(21.0, 110.0, 78.8)","(1.75, 1.73, 1.7207894736842104)","(6.0, 11.0, 9.394444444444444)","(6.5, 16.0, 12.4)","(71.0, 470.0, 439.2307692307692)"
16-12-2022 12:13:18.367331,"(4.6, 10.5, 9.348571428571429)","(7.0, 16.5, 15.789473684210526)","(21.0, 110.0, 78.8)","(1.75, 1.73, 1.7207894736842104)","(6.0, 11.0, 9.394444444444444)","(6.5, 16.0, 12.4)","(71.0, 470.0, 439.2307692307692)"
16-12-2022 12:13:19.259041,"(4.6, 10.5, 9.348571428571429)","(7.0, 16.5, 15.789473684210526)","(21.0, 110.0, 78.8)","(1.75, 1.73, 1.7207894736842104)","(6.0, 11.0, 9.394444444444444)","(6.5, 16.0, 12.4)","(71.0, 470.0, 439.2307692307692)"
16-12-2022 12:13:20.174722,"(4.6, 10.5, 9.348571428571429)","(7.0, 16.5, 15.789473684210526)","(21.0, 110.0, 78.8)","(1.75, 1.73, 1.7207894736842104)","(6.0, 11.0, 9.394444444444444)","(6.5, 16.0, 12.4)","(71.0, 470.0, 439.2307692307692)"
16-12-2022 12:13:21.094508,"(4.6, 10.5, 9.348571428571429)","(7.0, 16.5, 15.789473684210526)","(21.0, 110.0, 78.8)","(1.75, 1.73, 1.7207894736842104)","(6.0, 11.0, 9.394444444444444)","(6.5, 16.0, 12.4)","(71.0, 470.0, 439.2307692307692)"
16-12-2022 12:13:22.006047,"(4.6, 10.5, 9.348571428571429)","(7.0, 16.5, 15.789473684210526)","(21.0, 110.0, 78.8)","(1.75, 1.72, 1.7102439024390244)","(6.0, 11.0, 9.394444444444444)","(6.5, 16.0, 12.4)","(71.0, 470.0, 439.2307692307692)"
16-12-2022 12:13:22.916689,"(4.6, 10.5, 9.348571428571429)","(7.0, 16.5, 15.789473684210526)","(21.0, 110.0, 78.8)","(1.75, 1.72, 1.7102439024390244)","(6.0, 11.0, 9.394444444444444)","(6.5, 16.0, 12.4)","(71.0, 470.0, 439.2307692307692)"
16-12-2022 12:13:23.839388,"(4.6, 10.5, 9.348571428571429)","(7.0, 16.5, 15.789473684210526)","(21.0, 110.0, 78.8)","(1.75, 1.72, 1.7102439024390244)","(6.0, 11.0, 9.394444444444444)","(6.5, 16.0, 12.4)","(71.0, 470.0, 439.2307692307692)"
