,Little Hero,Mr Bigwig,Baptiste,Homebush Reign,Homebush Roman,Homebush Sassy,Tiger Jane
10-01-2023 09:05:36.555740,"(6.0, 25.0, 22.47368421052632)","(3.9, 14.0, 10.599999999999998)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 129.75)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 180.8653846153846)","(10.0, 55.0, 50.4)"
10-01-2023 09:05:37.501614,"(6.0, 25.0, 22.47368421052632)","(3.9, 13.5, 8.017391304347825)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 129.75)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 180.8653846153846)","(10.0, 55.0, 50.4)"
10-01-2023 09:05:38.431260,"(6.0, 25.0, 22.47368421052632)","(3.9, 13.5, 8.017391304347825)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 129.75)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 180.8653846153846)","(10.0, 55.0, 50.4)"
10-01-2023 09:05:39.469088,"(6.0, 25.0, 22.47368421052632)","(3.9, 13.5, 8.017391304347825)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 129.75)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 180.8653846153846)","(10.0, 55.0, 50.4)"
10-01-2023 09:05:40.500799,"(6.0, 25.0, 22.47368421052632)","(3.9, 13.5, 8.017391304347825)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 129.75)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 180.8653846153846)","(10.0, 55.0, 50.4)"
10-01-2023 09:05:41.444708,"(6.0, 25.0, 22.47368421052632)","(3.9, 13.5, 8.017391304347825)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 129.75)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 180.8653846153846)","(10.0, 55.0, 50.4)"
10-01-2023 09:05:42.371388,"(6.0, 25.0, 22.47368421052632)","(3.9, 13.5, 8.017391304347825)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 129.75)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 180.8653846153846)","(10.0, 55.0, 50.4)"
10-01-2023 09:05:43.336441,"(6.0, 25.0, 22.47368421052632)","(3.9, 13.5, 8.017391304347825)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 129.75)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 180.8653846153846)","(10.0, 55.0, 50.4)"
10-01-2023 09:05:44.274655,"(6.0, 25.0, 22.47368421052632)","(3.9, 13.5, 8.017391304347825)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 129.75)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 180.8653846153846)","(10.0, 55.0, 50.4)"
10-01-2023 09:05:45.244719,"(6.0, 25.0, 22.47368421052632)","(3.9, 13.5, 8.017391304347825)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 129.75)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 180.8653846153846)","(10.0, 55.0, 50.4)"
10-01-2023 09:05:46.173644,"(6.0, 25.0, 22.47368421052632)","(3.9, 13.5, 8.017391304347825)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 129.75)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 180.8653846153846)","(10.0, 55.0, 50.4)"
10-01-2023 09:05:47.087380,"(6.0, 25.0, 22.47368421052632)","(3.9, 13.5, 8.017391304347825)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 129.75)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 180.8653846153846)","(10.0, 55.0, 50.4)"
10-01-2023 09:05:48.060973,"(6.0, 25.0, 22.47368421052632)","(3.9, 13.5, 8.017391304347825)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 129.75)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 180.8653846153846)","(10.0, 55.0, 50.4)"
10-01-2023 09:05:48.962669,"(6.0, 25.0, 22.47368421052632)","(3.9, 13.5, 8.017391304347825)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 129.75)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 180.8653846153846)","(10.0, 55.0, 50.4)"
10-01-2023 09:05:49.920980,"(6.0, 25.0, 22.47368421052632)","(3.9, 13.5, 8.017391304347825)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 129.75)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 180.8653846153846)","(10.0, 55.0, 50.4)"
10-01-2023 09:05:50.827700,"(6.0, 25.0, 22.47368421052632)","(3.9, 13.5, 8.017391304347825)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 129.75)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 180.8653846153846)","(10.0, 55.0, 50.4)"
10-01-2023 09:05:51.765499,"(6.0, 25.0, 22.47368421052632)","(3.9, 13.5, 8.017391304347825)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 129.75)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 180.8653846153846)","(10.0, 55.0, 50.4)"
10-01-2023 09:05:52.741235,"(6.0, 25.0, 22.47368421052632)","(3.9, 13.5, 8.017391304347825)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 129.75)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 180.8653846153846)","(10.0, 55.0, 50.4)"
10-01-2023 09:05:53.736823,"(6.0, 25.0, 22.47368421052632)","(3.9, 13.5, 8.017391304347825)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 129.75)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 180.8653846153846)","(10.0, 55.0, 50.4)"
10-01-2023 09:05:54.725191,"(6.0, 25.0, 22.47368421052632)","(3.9, 13.5, 8.017391304347825)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 129.75)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 180.8653846153846)","(10.0, 55.0, 50.4)"
10-01-2023 09:05:55.712034,"(6.0, 25.0, 22.47368421052632)","(3.9, 13.5, 8.017391304347825)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 129.75)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 180.8653846153846)","(10.0, 55.0, 50.4)"
10-01-2023 09:05:56.675020,"(6.0, 25.0, 22.47368421052632)","(3.9, 13.5, 8.017391304347825)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 129.75)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 180.8653846153846)","(10.0, 55.0, 50.4)"
10-01-2023 09:05:57.617161,"(6.0, 25.0, 22.47368421052632)","(3.9, 13.5, 8.017391304347825)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 129.75)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 180.8653846153846)","(10.0, 55.0, 50.4)"
10-01-2023 09:05:58.580851,"(6.0, 25.0, 22.47368421052632)","(3.9, 13.5, 8.017391304347825)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 129.75)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 180.8653846153846)","(10.0, 55.0, 50.4)"
10-01-2023 09:05:59.462895,"(6.0, 25.0, 22.47368421052632)","(3.9, 13.5, 8.017391304347825)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 129.75)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 180.8653846153846)","(10.0, 55.0, 50.4)"
10-01-2023 09:06:00.370010,"(6.0, 25.0, 22.47368421052632)","(3.9, 13.5, 8.017391304347825)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 129.75)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 180.8653846153846)","(10.0, 55.0, 50.4)"
10-01-2023 09:06:01.301174,"(6.0, 25.0, 22.47368421052632)","(3.9, 13.5, 8.017391304347825)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 129.75)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 175.76086956521738)","(10.0, 55.0, 50.4)"
10-01-2023 09:06:02.244138,"(6.0, 25.0, 22.47368421052632)","(3.9, 13.5, 8.017391304347825)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 129.75)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 175.76086956521738)","(10.0, 55.0, 50.4)"
10-01-2023 09:06:03.175953,"(6.0, 25.0, 22.47368421052632)","(3.9, 13.5, 8.017391304347825)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 129.75)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 175.76086956521738)","(10.0, 55.0, 50.4)"
10-01-2023 09:06:04.097962,"(6.0, 25.0, 22.47368421052632)","(3.9, 13.5, 8.017391304347825)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 129.75)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 175.76086956521738)","(10.0, 55.0, 50.4)"
10-01-2023 09:06:05.028165,"(6.0, 25.0, 22.47368421052632)","(3.9, 13.5, 8.017391304347825)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 129.75)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 175.76086956521738)","(10.0, 55.0, 50.4)"
10-01-2023 09:06:06.043102,"(6.0, 25.0, 22.47368421052632)","(3.9, 13.5, 8.017391304347825)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 129.75)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 175.76086956521738)","(10.0, 55.0, 50.4)"
10-01-2023 09:06:06.994564,"(6.0, 25.0, 22.47368421052632)","(3.9, 13.5, 8.017391304347825)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 129.75)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 175.76086956521738)","(10.0, 55.0, 50.4)"
10-01-2023 09:06:08.000197,"(6.0, 25.0, 22.47368421052632)","(3.9, 13.5, 8.017391304347825)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 129.75)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 175.76086956521738)","(10.0, 55.0, 50.4)"
10-01-2023 09:06:08.981741,"(6.0, 25.0, 22.47368421052632)","(3.9, 13.5, 8.017391304347825)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 129.75)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 175.76086956521738)","(10.0, 55.0, 50.4)"
10-01-2023 09:06:09.945891,"(6.0, 25.0, 22.47368421052632)","(3.9, 13.5, 8.017391304347825)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 129.75)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 175.76086956521738)","(10.0, 55.0, 50.4)"
10-01-2023 09:06:10.930757,"(6.0, 25.0, 22.47368421052632)","(3.9, 13.5, 8.017391304347825)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 129.75)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 175.76086956521738)","(10.0, 55.0, 50.4)"
10-01-2023 09:06:11.917845,"(6.0, 25.0, 22.47368421052632)","(3.9, 13.5, 8.017391304347825)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 129.75)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 175.76086956521738)","(10.0, 55.0, 50.4)"
10-01-2023 09:06:12.835957,"(6.0, 25.0, 22.47368421052632)","(3.9, 13.5, 8.017391304347825)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 129.75)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 175.76086956521738)","(10.0, 55.0, 50.4)"
10-01-2023 09:06:13.749258,"(6.0, 25.0, 22.47368421052632)","(3.9, 13.5, 8.017391304347825)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 129.75)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 152.5)","(10.0, 55.0, 50.4)"
10-01-2023 09:06:14.671708,"(6.0, 25.0, 22.47368421052632)","(3.9, 13.5, 8.017391304347825)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 129.75)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 152.5)","(10.0, 55.0, 50.4)"
10-01-2023 09:06:15.616832,"(6.0, 25.0, 22.47368421052632)","(3.9, 13.5, 8.017391304347825)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 129.75)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 152.5)","(10.0, 55.0, 50.4)"
10-01-2023 09:06:16.505549,"(6.0, 25.0, 22.47368421052632)","(3.9, 13.5, 8.017391304347825)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 129.75)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 152.5)","(10.0, 55.0, 50.4)"
10-01-2023 09:06:17.411976,"(6.0, 25.0, 22.47368421052632)","(3.9, 13.5, 8.017391304347825)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 129.75)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 152.5)","(10.0, 55.0, 50.4)"
10-01-2023 09:06:18.406734,"(6.0, 25.0, 22.47368421052632)","(3.9, 13.5, 8.017391304347825)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 129.75)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 152.5)","(10.0, 55.0, 50.4)"
10-01-2023 09:06:19.391456,"(6.0, 25.0, 22.47368421052632)","(3.9, 13.5, 8.017391304347825)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 129.75)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 152.5)","(10.0, 55.0, 50.4)"
10-01-2023 09:06:20.391036,"(6.0, 25.0, 22.47368421052632)","(3.9, 13.5, 8.017391304347825)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 129.75)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 152.5)","(10.0, 55.0, 50.4)"
10-01-2023 09:06:21.416453,"(6.0, 25.0, 22.47368421052632)","(3.9, 13.5, 8.017391304347825)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 129.75)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 152.5)","(10.0, 55.0, 50.4)"
10-01-2023 09:06:22.353814,"(6.0, 25.0, 22.47368421052632)","(3.9, 13.5, 8.017391304347825)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 129.75)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 152.5)","(10.0, 55.0, 50.4)"
10-01-2023 09:06:23.317405,"(6.0, 25.0, 22.47368421052632)","(3.9, 13.5, 8.017391304347825)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 129.75)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 152.5)","(10.0, 55.0, 50.4)"
10-01-2023 09:06:24.310130,"(6.0, 25.0, 22.47368421052632)","(3.9, 13.5, 8.017391304347825)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 129.75)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 152.5)","(10.0, 55.0, 50.4)"
10-01-2023 09:06:25.273464,"(6.0, 25.0, 22.47368421052632)","(3.9, 13.5, 8.017391304347825)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 129.75)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 152.5)","(10.0, 55.0, 50.4)"
10-01-2023 09:06:26.233503,"(6.0, 25.0, 22.47368421052632)","(3.9, 13.5, 8.017391304347825)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 129.75)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 152.5)","(10.0, 55.0, 50.4)"
10-01-2023 09:06:27.120360,"(6.0, 25.0, 22.47368421052632)","(3.9, 13.5, 8.017391304347825)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 129.75)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 152.5)","(10.0, 55.0, 50.4)"
10-01-2023 09:06:28.029904,"(6.0, 25.0, 22.47368421052632)","(3.9, 13.5, 8.017391304347825)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 129.75)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 152.5)","(10.0, 55.0, 50.4)"
10-01-2023 09:06:28.962060,"(6.0, 25.0, 22.47368421052632)","(3.9, 13.5, 8.017391304347825)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 129.75)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 152.5)","(10.0, 55.0, 50.4)"
10-01-2023 09:06:29.856248,"(6.0, 25.0, 22.47368421052632)","(3.9, 13.5, 8.017391304347825)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 129.75)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 152.5)","(10.0, 55.0, 50.4)"
10-01-2023 09:06:30.783723,"(6.0, 25.0, 22.47368421052632)","(3.9, 13.5, 8.017391304347825)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 129.75)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 152.5)","(10.0, 55.0, 50.4)"
10-01-2023 09:06:31.701438,"(6.0, 25.0, 22.47368421052632)","(3.9, 13.0, 9.933333333333334)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 129.75)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 152.5)","(10.0, 55.0, 50.4)"
10-01-2023 09:06:32.620122,"(6.0, 25.0, 22.47368421052632)","(3.9, 13.0, 9.933333333333334)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 129.75)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 152.5)","(10.0, 55.0, 50.4)"
10-01-2023 09:06:33.653826,"(6.0, 25.0, 22.47368421052632)","(3.9, 13.0, 9.933333333333334)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 129.75)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 152.5)","(10.0, 55.0, 50.4)"
10-01-2023 09:06:34.640213,"(6.0, 25.0, 22.47368421052632)","(3.9, 13.0, 9.933333333333334)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 129.75)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 152.5)","(10.0, 55.0, 50.4)"
10-01-2023 09:06:35.578688,"(6.0, 25.0, 22.47368421052632)","(3.9, 13.0, 9.933333333333334)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 129.75)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 152.5)","(10.0, 55.0, 50.4)"
10-01-2023 09:06:36.565483,"(6.0, 25.0, 22.47368421052632)","(3.9, 13.0, 9.933333333333334)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 129.75)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 152.5)","(10.0, 55.0, 50.4)"
10-01-2023 09:06:37.559279,"(6.0, 25.0, 22.47368421052632)","(3.9, 13.0, 9.933333333333334)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 129.75)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 152.5)","(10.0, 55.0, 50.4)"
10-01-2023 09:06:38.574692,"(6.0, 25.0, 22.47368421052632)","(3.9, 13.0, 9.933333333333334)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 129.75)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 152.5)","(10.0, 55.0, 50.4)"
10-01-2023 09:06:39.533707,"(6.0, 25.0, 22.47368421052632)","(3.9, 13.0, 9.933333333333334)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 129.75)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 152.5)","(10.0, 55.0, 50.4)"
10-01-2023 09:06:40.434515,"(6.0, 25.0, 22.47368421052632)","(3.9, 13.0, 9.933333333333334)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 129.75)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 152.5)","(10.0, 55.0, 50.4)"
10-01-2023 09:06:41.379527,"(6.0, 25.0, 22.47368421052632)","(3.9, 13.0, 9.933333333333334)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 129.75)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 152.5)","(10.0, 55.0, 50.4)"
10-01-2023 09:06:42.299651,"(6.0, 25.0, 22.47368421052632)","(3.9, 13.0, 9.933333333333334)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 129.75)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 152.5)","(10.0, 55.0, 50.4)"
10-01-2023 09:06:43.252920,"(6.0, 25.0, 22.47368421052632)","(3.9, 13.0, 9.933333333333334)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 129.75)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 152.5)","(10.0, 55.0, 50.4)"
10-01-2023 09:06:44.132379,"(6.0, 25.0, 22.47368421052632)","(3.9, 13.0, 9.933333333333334)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 129.75)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 152.5)","(10.0, 55.0, 50.4)"
10-01-2023 09:06:45.032915,"(6.0, 25.0, 22.47368421052632)","(3.9, 13.0, 9.933333333333334)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 129.75)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 152.5)","(10.0, 55.0, 50.4)"
10-01-2023 09:06:45.942741,"(6.0, 25.0, 22.47368421052632)","(3.9, 13.0, 9.933333333333334)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 129.75)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 152.5)","(10.0, 55.0, 50.4)"
10-01-2023 09:06:46.882972,"(6.0, 25.0, 22.47368421052632)","(3.9, 13.0, 9.933333333333334)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 129.75)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 152.5)","(10.0, 55.0, 50.4)"
10-01-2023 09:06:47.805508,"(6.0, 25.0, 22.47368421052632)","(3.9, 13.0, 9.933333333333334)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 129.75)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 152.5)","(10.0, 55.0, 50.4)"
10-01-2023 09:06:48.774040,"(6.0, 25.0, 22.47368421052632)","(3.9, 13.0, 9.933333333333334)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 129.75)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 152.5)","(10.0, 55.0, 50.4)"
10-01-2023 09:06:49.776438,"(6.0, 25.0, 22.47368421052632)","(3.9, 13.0, 9.933333333333334)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 152.5)","(10.0, 55.0, 50.4)"
10-01-2023 09:06:50.793977,"(6.0, 25.0, 22.47368421052632)","(3.9, 13.0, 9.933333333333334)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 152.5)","(10.0, 55.0, 50.4)"
10-01-2023 09:06:51.833987,"(6.0, 25.0, 22.47368421052632)","(3.9, 13.0, 9.933333333333334)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 152.5)","(10.0, 55.0, 50.4)"
10-01-2023 09:06:52.785937,"(6.0, 25.0, 22.47368421052632)","(3.9, 13.0, 9.933333333333334)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 152.5)","(10.0, 55.0, 50.4)"
10-01-2023 09:06:53.725028,"(6.0, 25.0, 22.47368421052632)","(3.9, 13.0, 9.933333333333334)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 152.5)","(10.0, 55.0, 50.4)"
10-01-2023 09:06:54.681758,"(6.0, 25.0, 22.47368421052632)","(3.9, 13.0, 9.933333333333334)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 152.5)","(10.0, 55.0, 50.4)"
10-01-2023 09:06:55.594640,"(6.0, 25.0, 22.47368421052632)","(3.9, 13.0, 9.933333333333334)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 152.5)","(10.0, 55.0, 50.4)"
10-01-2023 09:06:56.553895,"(6.0, 25.0, 22.47368421052632)","(3.9, 13.0, 9.933333333333334)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 152.5)","(10.0, 55.0, 50.4)"
10-01-2023 09:06:57.458085,"(6.0, 25.0, 22.47368421052632)","(3.9, 13.0, 9.933333333333334)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 152.5)","(10.0, 55.0, 50.4)"
10-01-2023 09:06:58.389723,"(6.0, 25.0, 22.47368421052632)","(3.9, 13.0, 9.933333333333334)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 152.5)","(10.0, 55.0, 50.4)"
10-01-2023 09:06:59.321658,"(6.0, 25.0, 22.47368421052632)","(3.9, 13.0, 9.933333333333334)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 152.5)","(10.0, 55.0, 50.4)"
10-01-2023 09:07:00.234455,"(6.0, 25.0, 22.47368421052632)","(3.9, 13.0, 9.933333333333334)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 152.5)","(10.0, 55.0, 50.4)"
10-01-2023 09:07:01.181657,"(6.0, 25.0, 22.47368421052632)","(3.9, 13.0, 9.933333333333334)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 152.5)","(10.0, 55.0, 50.4)"
10-01-2023 09:07:02.097251,"(6.0, 25.0, 22.47368421052632)","(3.9, 13.0, 9.933333333333334)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 152.5)","(10.0, 55.0, 50.4)"
10-01-2023 09:07:03.057637,"(6.0, 25.0, 22.47368421052632)","(3.9, 13.0, 9.933333333333334)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 152.5)","(10.0, 55.0, 50.4)"
10-01-2023 09:07:04.025424,"(6.0, 25.0, 22.47368421052632)","(3.9, 13.0, 9.933333333333334)","(1.5, 1.54, 1.5233333333333334)","(21.0, 240.0, 117.22222222222223)","(21.0, 240.0, 117.22222222222223)","(19.0, 220.0, 152.5)","(10.0, 55.0, 50.4)"
