,Refulgent,Kaseys Money,Shy But Savage,Out Of Aussie,Laughing Les,Pocket Money,Zipping Victoria,Shes In Clover
07-01-2023 18:57:55.372597,"(2.5, 2.7, 2.513333333333333)","(16.0, 42.0, 27.27777777777778)","(91.0, 730.0, 621.6666666666666)","(31.0, 320.0, 178.0)","(5.0, 9.8, 6.425)","(5.5, 9.8, 6.6)","(21.0, 95.0, 50.0)","(2.5, 4.5, 4.075)"
07-01-2023 18:57:56.521898,"(2.5, 2.7, 2.513333333333333)","(16.0, 42.0, 27.27777777777778)","(91.0, 730.0, 621.6666666666666)","(31.0, 320.0, 178.0)","(5.0, 9.8, 6.425)","(5.5, 9.8, 6.6)","(21.0, 95.0, 50.0)","(2.5, 4.5, 4.075)"
07-01-2023 18:57:57.597853,"(2.5, 2.7, 2.513333333333333)","(16.0, 42.0, 27.27777777777778)","(91.0, 730.0, 621.6666666666666)","(31.0, 320.0, 178.0)","(5.0, 9.8, 6.425)","(5.5, 9.8, 6.6)","(21.0, 95.0, 50.0)","(2.5, 4.5, 4.075)"
07-01-2023 18:57:58.633614,"(2.5, 2.7, 2.513333333333333)","(16.0, 42.0, 27.27777777777778)","(91.0, 730.0, 621.6666666666666)","(31.0, 320.0, 178.0)","(5.0, 9.8, 6.425)","(5.5, 9.8, 6.6)","(21.0, 95.0, 50.0)","(2.5, 4.5, 4.075)"
07-01-2023 18:57:59.784448,"(2.5, 2.7, 2.513333333333333)","(16.0, 42.0, 27.27777777777778)","(91.0, 730.0, 621.6666666666666)","(31.0, 320.0, 178.0)","(5.0, 9.8, 6.425)","(5.5, 9.8, 6.6)","(21.0, 95.0, 50.0)","(2.5, 4.5, 4.075)"
07-01-2023 18:58:00.847321,"(2.5, 2.7, 2.513333333333333)","(16.0, 42.0, 27.27777777777778)","(91.0, 730.0, 621.6666666666666)","(31.0, 320.0, 178.0)","(5.0, 9.8, 6.425)","(5.5, 9.8, 6.6)","(21.0, 95.0, 50.0)","(2.5, 4.5, 4.075)"
07-01-2023 18:58:01.939862,"(2.5, 2.7, 2.513333333333333)","(16.0, 42.0, 27.27777777777778)","(91.0, 730.0, 621.6666666666666)","(31.0, 320.0, 178.0)","(5.0, 9.8, 6.425)","(5.5, 9.8, 6.6)","(21.0, 95.0, 50.0)","(2.5, 4.5, 4.075)"
07-01-2023 18:58:03.019533,"(2.5, 2.7, 2.513333333333333)","(16.0, 42.0, 27.27777777777778)","(91.0, 730.0, 621.6666666666666)","(31.0, 320.0, 178.0)","(5.0, 9.8, 6.425)","(5.5, 9.8, 6.6)","(21.0, 95.0, 50.0)","(2.5, 4.5, 4.075)"
07-01-2023 18:58:04.282715,"(2.5, 2.7, 2.513333333333333)","(16.0, 42.0, 27.27777777777778)","(91.0, 730.0, 621.6666666666666)","(31.0, 320.0, 178.0)","(5.0, 9.8, 6.425)","(5.5, 9.8, 6.6)","(21.0, 95.0, 50.0)","(2.5, 4.5, 4.075)"
07-01-2023 18:58:05.425923,"(2.5, 2.7, 2.513333333333333)","(16.0, 42.0, 27.27777777777778)","(91.0, 730.0, 621.6666666666666)","(31.0, 320.0, 178.0)","(5.0, 9.8, 6.425)","(5.5, 9.8, 6.6)","(21.0, 95.0, 50.0)","(2.5, 4.5, 4.075)"
07-01-2023 18:58:06.490902,"(2.5, 2.7, 2.513333333333333)","(16.0, 42.0, 27.27777777777778)","(91.0, 730.0, 621.6666666666666)","(31.0, 320.0, 178.0)","(5.0, 9.8, 6.425)","(5.5, 9.8, 6.6)","(21.0, 95.0, 50.0)","(2.5, 4.5, 4.075)"
07-01-2023 18:58:07.650227,"(2.5, 2.7, 2.513333333333333)","(16.0, 42.0, 27.27777777777778)","(91.0, 730.0, 621.6666666666666)","(31.0, 320.0, 178.0)","(5.0, 9.8, 6.425)","(5.5, 9.8, 6.6)","(21.0, 95.0, 50.0)","(2.5, 4.5, 4.075)"
07-01-2023 18:58:08.814467,"(2.5, 2.7, 2.513333333333333)","(16.0, 42.0, 27.27777777777778)","(91.0, 730.0, 621.6666666666666)","(31.0, 320.0, 178.0)","(5.0, 9.8, 6.425)","(5.5, 9.8, 6.6)","(21.0, 95.0, 50.0)","(2.5, 4.5, 4.075)"
07-01-2023 18:58:10.009908,"(2.5, 2.7, 2.513333333333333)","(16.0, 42.0, 27.27777777777778)","(91.0, 730.0, 621.6666666666666)","(31.0, 320.0, 178.0)","(5.0, 9.8, 6.425)","(5.5, 9.8, 6.6)","(21.0, 95.0, 50.0)","(2.5, 4.5, 4.075)"
07-01-2023 18:58:11.098719,"(2.5, 2.7, 2.513333333333333)","(16.0, 42.0, 27.27777777777778)","(91.0, 730.0, 621.6666666666666)","(31.0, 320.0, 178.0)","(5.0, 9.8, 6.425)","(5.5, 9.8, 6.6)","(21.0, 95.0, 50.0)","(2.5, 4.5, 4.075)"
07-01-2023 18:58:12.168798,"(2.5, 2.7, 2.513333333333333)","(16.0, 42.0, 27.27777777777778)","(91.0, 730.0, 621.6666666666666)","(31.0, 320.0, 178.0)","(5.0, 9.8, 6.425)","(5.5, 9.8, 6.6)","(21.0, 95.0, 50.0)","(2.5, 4.5, 4.075)"
07-01-2023 18:58:13.322242,"(2.5, 2.7, 2.513333333333333)","(16.0, 42.0, 27.27777777777778)","(91.0, 730.0, 621.6666666666666)","(31.0, 320.0, 178.0)","(5.0, 9.8, 6.425)","(5.5, 9.8, 6.6)","(21.0, 95.0, 50.0)","(2.5, 4.5, 4.075)"
07-01-2023 18:58:14.335258,"(2.5, 2.7, 2.513333333333333)","(16.0, 42.0, 27.27777777777778)","(91.0, 730.0, 621.6666666666666)","(31.0, 320.0, 178.0)","(5.0, 9.8, 6.425)","(5.5, 9.8, 6.6)","(21.0, 95.0, 50.0)","(2.5, 4.5, 4.075)"
07-01-2023 18:58:15.439955,"(2.5, 2.7, 2.513333333333333)","(16.0, 42.0, 27.27777777777778)","(91.0, 730.0, 621.6666666666666)","(31.0, 320.0, 178.0)","(5.0, 9.8, 6.425)","(5.5, 9.8, 6.6)","(21.0, 95.0, 50.0)","(2.5, 4.5, 4.075)"
07-01-2023 18:58:16.514588,"(2.5, 2.7, 2.513333333333333)","(16.0, 42.0, 27.27777777777778)","(91.0, 730.0, 621.6666666666666)","(31.0, 320.0, 178.0)","(5.0, 9.8, 6.425)","(5.5, 9.8, 6.6)","(21.0, 95.0, 50.0)","(2.5, 4.5, 4.075)"
07-01-2023 18:58:17.671390,"(2.5, 2.7, 2.513333333333333)","(16.0, 42.0, 27.27777777777778)","(91.0, 730.0, 621.6666666666666)","(31.0, 320.0, 178.0)","(5.0, 9.8, 6.425)","(5.5, 9.8, 6.6)","(21.0, 95.0, 50.0)","(2.5, 4.5, 4.075)"
07-01-2023 18:58:18.784821,"(2.5, 2.7, 2.513333333333333)","(16.0, 42.0, 27.27777777777778)","(91.0, 730.0, 621.6666666666666)","(31.0, 320.0, 178.0)","(5.0, 9.8, 6.425)","(5.5, 9.8, 6.6)","(21.0, 95.0, 50.0)","(2.5, 4.5, 4.075)"
07-01-2023 18:58:19.873258,"(2.5, 2.7, 2.513333333333333)","(16.0, 42.0, 27.27777777777778)","(91.0, 730.0, 621.6666666666666)","(31.0, 320.0, 178.0)","(5.0, 9.8, 6.425)","(5.5, 9.8, 6.6)","(21.0, 95.0, 50.0)","(2.5, 4.5, 4.075)"
07-01-2023 18:58:20.974376,"(2.5, 2.7, 2.513333333333333)","(16.0, 42.0, 27.27777777777778)","(91.0, 730.0, 621.6666666666666)","(31.0, 320.0, 178.0)","(5.0, 9.8, 6.425)","(5.5, 9.8, 6.6)","(21.0, 95.0, 50.0)","(2.5, 4.5, 4.075)"
07-01-2023 18:58:22.137712,"(2.5, 2.7, 2.513333333333333)","(16.0, 42.0, 27.27777777777778)","(91.0, 730.0, 621.6666666666666)","(31.0, 320.0, 178.0)","(5.0, 9.8, 6.425)","(5.5, 9.8, 6.6)","(21.0, 95.0, 50.0)","(2.5, 4.5, 4.075)"
07-01-2023 18:58:23.286776,"(2.5, 2.7, 2.513333333333333)","(16.0, 42.0, 27.27777777777778)","(91.0, 730.0, 621.6666666666666)","(31.0, 320.0, 178.0)","(5.0, 9.8, 6.425)","(5.5, 9.8, 6.6)","(21.0, 95.0, 50.0)","(2.5, 4.5, 4.075)"
07-01-2023 18:58:24.366849,"(2.5, 2.7, 2.513333333333333)","(16.0, 42.0, 27.27777777777778)","(91.0, 730.0, 621.6666666666666)","(31.0, 320.0, 178.0)","(5.0, 9.8, 6.425)","(5.5, 9.8, 6.6)","(21.0, 95.0, 50.0)","(2.5, 4.5, 4.075)"
07-01-2023 18:58:25.392157,"(2.5, 2.7, 2.513333333333333)","(16.0, 42.0, 27.27777777777778)","(91.0, 730.0, 621.6666666666666)","(31.0, 320.0, 178.0)","(5.0, 9.8, 6.425)","(5.5, 9.8, 6.6)","(21.0, 95.0, 50.0)","(2.5, 4.5, 4.075)"
07-01-2023 18:58:26.562110,"(2.5, 2.7, 2.513333333333333)","(16.0, 42.0, 27.27777777777778)","(91.0, 730.0, 621.6666666666666)","(31.0, 320.0, 178.0)","(5.0, 9.8, 6.425)","(5.5, 9.8, 6.6)","(21.0, 95.0, 50.0)","(2.5, 4.5, 4.075)"
07-01-2023 18:58:27.644070,"(2.5, 2.7, 2.513333333333333)","(16.0, 42.0, 27.27777777777778)","(91.0, 730.0, 621.6666666666666)","(31.0, 320.0, 178.0)","(5.0, 9.8, 6.425)","(5.5, 9.8, 6.6)","(21.0, 95.0, 50.0)","(2.5, 4.5, 4.075)"
07-01-2023 18:58:28.714431,"(2.5, 2.7, 2.513333333333333)","(16.0, 42.0, 27.27777777777778)","(91.0, 730.0, 621.6666666666666)","(31.0, 320.0, 178.0)","(5.0, 9.8, 7.345454545454546)","(5.5, 9.8, 7.133333333333334)","(21.0, 95.0, 59.0)","(2.5, 4.5, 4.257142857142857)"
07-01-2023 18:58:29.780024,"(2.5, 2.7, 2.5526315789473686)","(16.0, 42.0, 27.27777777777778)","(91.0, 730.0, 621.6666666666666)","(31.0, 320.0, 218.57142857142856)","(5.0, 9.8, 7.345454545454546)","(5.5, 9.8, 7.133333333333334)","(21.0, 95.0, 59.0)","(2.5, 4.5, 4.257142857142857)"
07-01-2023 18:58:30.924933,"(2.5, 2.7, 2.5526315789473686)","(16.0, 42.0, 27.27777777777778)","(91.0, 730.0, 621.6666666666666)","(31.0, 320.0, 218.57142857142856)","(5.0, 9.8, 7.6000000000000005)","(5.5, 9.8, 6.963636363636364)","(21.0, 95.0, 59.0)","(2.5, 4.5, 4.257142857142857)"
07-01-2023 18:58:32.126633,"(2.5, 2.7, 2.5526315789473686)","(16.0, 42.0, 27.27777777777778)","(91.0, 730.0, 621.6666666666666)","(31.0, 320.0, 218.57142857142856)","(5.0, 9.8, 7.454545454545455)","(5.5, 9.8, 7.571428571428572)","(21.0, 95.0, 59.0)","(2.5, 4.5, 4.257142857142857)"
07-01-2023 18:58:33.259034,"(2.5, 2.7, 2.5526315789473686)","(16.0, 42.0, 27.27777777777778)","(91.0, 730.0, 621.6666666666666)","(31.0, 320.0, 218.57142857142856)","(5.0, 9.8, 7.454545454545455)","(5.5, 9.8, 7.571428571428572)","(21.0, 95.0, 59.0)","(2.5, 4.5, 4.257142857142857)"
07-01-2023 18:58:34.336017,"(2.5, 2.7, 2.5526315789473686)","(16.0, 42.0, 27.27777777777778)","(91.0, 730.0, 621.6666666666666)","(31.0, 320.0, 218.57142857142856)","(5.0, 9.8, 7.454545454545455)","(5.5, 9.8, 7.571428571428572)","(21.0, 95.0, 59.0)","(2.5, 4.5, 4.257142857142857)"
07-01-2023 18:58:35.488813,"(2.5, 2.7, 2.5526315789473686)","(16.0, 42.0, 27.27777777777778)","(91.0, 730.0, 621.6666666666666)","(31.0, 320.0, 218.57142857142856)","(5.0, 9.8, 7.454545454545455)","(5.5, 9.8, 7.571428571428572)","(21.0, 95.0, 59.0)","(2.5, 4.5, 4.257142857142857)"
07-01-2023 18:58:36.607482,"(2.5, 2.7, 2.5526315789473686)","(16.0, 42.0, 27.27777777777778)","(91.0, 730.0, 621.6666666666666)","(31.0, 320.0, 218.57142857142856)","(5.0, 9.8, 7.454545454545455)","(5.5, 9.8, 7.571428571428572)","(21.0, 95.0, 59.0)","(2.5, 4.5, 4.257142857142857)"
07-01-2023 18:58:37.669578,"(2.5, 2.7, 2.5526315789473686)","(16.0, 42.0, 27.27777777777778)","(91.0, 730.0, 621.6666666666666)","(31.0, 320.0, 218.57142857142856)","(5.0, 9.8, 7.454545454545455)","(5.5, 9.8, 7.571428571428572)","(21.0, 95.0, 59.0)","(2.5, 4.5, 4.257142857142857)"
07-01-2023 18:58:38.761738,"(2.5, 2.7, 2.5526315789473686)","(16.0, 42.0, 27.27777777777778)","(91.0, 730.0, 621.6666666666666)","(31.0, 320.0, 218.57142857142856)","(5.0, 9.8, 7.454545454545455)","(5.5, 9.8, 7.571428571428572)","(21.0, 95.0, 59.0)","(2.5, 4.5, 4.257142857142857)"
07-01-2023 18:58:39.858209,"(2.5, 2.7, 2.5526315789473686)","(16.0, 42.0, 27.27777777777778)","(91.0, 730.0, 621.6666666666666)","(31.0, 320.0, 218.57142857142856)","(5.0, 9.8, 7.454545454545455)","(5.5, 9.8, 7.571428571428572)","(21.0, 95.0, 59.0)","(2.5, 4.5, 4.257142857142857)"
07-01-2023 18:58:41.004075,"(2.5, 2.7, 2.5526315789473686)","(16.0, 42.0, 27.27777777777778)","(91.0, 730.0, 621.6666666666666)","(31.0, 320.0, 218.57142857142856)","(5.0, 9.8, 7.454545454545455)","(5.5, 9.8, 7.571428571428572)","(21.0, 95.0, 59.0)","(2.5, 4.5, 4.257142857142857)"
07-01-2023 18:58:42.162965,"(2.5, 2.7, 2.5526315789473686)","(16.0, 42.0, 27.27777777777778)","(91.0, 730.0, 621.6666666666666)","(31.0, 320.0, 218.57142857142856)","(5.0, 9.8, 7.454545454545455)","(5.5, 9.8, 7.571428571428572)","(21.0, 95.0, 59.0)","(2.5, 4.5, 4.257142857142857)"
07-01-2023 18:58:43.122206,"(2.5, 2.7, 2.5526315789473686)","(16.0, 42.0, 27.27777777777778)","(91.0, 730.0, 621.6666666666666)","(31.0, 320.0, 218.57142857142856)","(5.0, 9.8, 7.454545454545455)","(5.5, 9.8, 7.571428571428572)","(21.0, 95.0, 59.0)","(2.5, 4.5, 4.257142857142857)"
07-01-2023 18:58:44.235389,"(2.5, 2.7, 2.5526315789473686)","(16.0, 42.0, 27.27777777777778)","(91.0, 730.0, 621.6666666666666)","(31.0, 320.0, 218.57142857142856)","(5.0, 9.8, 7.454545454545455)","(5.5, 9.8, 7.571428571428572)","(21.0, 95.0, 59.0)","(2.5, 4.5, 4.257142857142857)"
07-01-2023 18:58:45.396240,"(2.5, 2.7, 2.5526315789473686)","(16.0, 42.0, 27.27777777777778)","(91.0, 730.0, 621.6666666666666)","(31.0, 320.0, 218.57142857142856)","(5.0, 9.8, 7.454545454545455)","(5.5, 9.8, 7.571428571428572)","(21.0, 95.0, 59.0)","(2.5, 4.5, 4.257142857142857)"
07-01-2023 18:58:46.562581,"(2.5, 2.7, 2.5526315789473686)","(16.0, 42.0, 27.27777777777778)","(91.0, 730.0, 621.6666666666666)","(31.0, 320.0, 218.57142857142856)","(5.0, 9.8, 7.454545454545455)","(5.5, 9.8, 7.571428571428572)","(21.0, 95.0, 59.0)","(2.5, 4.5, 4.257142857142857)"
07-01-2023 18:58:47.967845,"(2.5, 2.7, 2.5526315789473686)","(16.0, 42.0, 27.27777777777778)","(91.0, 730.0, 621.6666666666666)","(31.0, 320.0, 218.57142857142856)","(5.0, 9.8, 7.454545454545455)","(5.5, 9.8, 7.571428571428572)","(21.0, 95.0, 59.0)","(2.5, 4.5, 4.257142857142857)"
07-01-2023 18:58:49.227120,"(2.5, 2.7, 2.5526315789473686)","(16.0, 42.0, 27.27777777777778)","(91.0, 730.0, 621.6666666666666)","(31.0, 320.0, 218.57142857142856)","(5.0, 9.8, 7.454545454545455)","(5.5, 9.8, 7.571428571428572)","(21.0, 95.0, 59.0)","(2.5, 4.5, 4.257142857142857)"
07-01-2023 18:58:50.389529,"(2.5, 2.7, 2.5526315789473686)","(16.0, 42.0, 27.27777777777778)","(91.0, 730.0, 621.6666666666666)","(31.0, 320.0, 218.57142857142856)","(5.0, 9.8, 7.454545454545455)","(5.5, 9.8, 7.571428571428572)","(21.0, 95.0, 59.0)","(2.5, 4.5, 4.257142857142857)"
07-01-2023 18:58:51.566357,"(2.5, 2.7, 2.5526315789473686)","(16.0, 42.0, 27.27777777777778)","(91.0, 730.0, 621.6666666666666)","(31.0, 320.0, 218.57142857142856)","(5.0, 9.8, 7.454545454545455)","(5.5, 9.8, 7.571428571428572)","(21.0, 95.0, 59.0)","(2.5, 4.5, 4.257142857142857)"
07-01-2023 18:58:52.682573,"(2.5, 2.7, 2.5526315789473686)","(16.0, 42.0, 27.27777777777778)","(91.0, 730.0, 621.6666666666666)","(31.0, 320.0, 218.57142857142856)","(5.0, 9.8, 7.454545454545455)","(5.5, 9.8, 7.571428571428572)","(21.0, 95.0, 59.0)","(2.5, 4.5, 4.257142857142857)"
07-01-2023 18:58:53.904857,"(2.5, 2.7, 2.5526315789473686)","(16.0, 42.0, 27.27777777777778)","(91.0, 730.0, 621.6666666666666)","(31.0, 320.0, 218.57142857142856)","(5.0, 9.8, 7.454545454545455)","(5.5, 9.8, 7.571428571428572)","(21.0, 95.0, 59.0)","(2.5, 4.5, 4.257142857142857)"
07-01-2023 18:58:55.120863,"(2.5, 2.7, 2.5526315789473686)","(16.0, 42.0, 27.27777777777778)","(91.0, 730.0, 621.6666666666666)","(31.0, 320.0, 218.57142857142856)","(5.0, 9.8, 7.454545454545455)","(5.5, 9.8, 7.571428571428572)","(21.0, 95.0, 59.0)","(2.5, 4.5, 4.257142857142857)"
07-01-2023 18:58:56.303742,"(2.5, 2.7, 2.5526315789473686)","(16.0, 42.0, 27.27777777777778)","(91.0, 730.0, 621.6666666666666)","(31.0, 320.0, 218.57142857142856)","(5.0, 9.8, 7.454545454545455)","(5.5, 9.8, 7.571428571428572)","(21.0, 95.0, 59.0)","(2.5, 4.5, 4.257142857142857)"
07-01-2023 18:58:57.433777,"(2.5, 2.7, 2.5526315789473686)","(16.0, 42.0, 27.27777777777778)","(91.0, 730.0, 621.6666666666666)","(31.0, 320.0, 218.57142857142856)","(5.0, 9.8, 7.454545454545455)","(5.5, 9.8, 7.571428571428572)","(21.0, 95.0, 59.0)","(2.5, 4.5, 4.257142857142857)"
07-01-2023 18:58:58.479683,"(2.5, 2.7, 2.5526315789473686)","(16.0, 42.0, 27.27777777777778)","(91.0, 730.0, 621.6666666666666)","(31.0, 320.0, 218.57142857142856)","(5.0, 9.8, 7.454545454545455)","(5.5, 9.8, 7.571428571428572)","(21.0, 95.0, 59.0)","(2.5, 4.5, 4.257142857142857)"
07-01-2023 18:58:59.606448,"(2.5, 2.7, 2.5526315789473686)","(16.0, 42.0, 27.27777777777778)","(91.0, 730.0, 621.6666666666666)","(31.0, 320.0, 218.57142857142856)","(5.0, 9.8, 7.454545454545455)","(5.5, 9.8, 7.571428571428572)","(21.0, 95.0, 59.0)","(2.5, 4.5, 4.257142857142857)"
07-01-2023 18:59:00.735141,"(2.5, 2.7, 2.5526315789473686)","(16.0, 42.0, 27.27777777777778)","(91.0, 730.0, 621.6666666666666)","(31.0, 320.0, 218.57142857142856)","(5.0, 9.8, 7.454545454545455)","(5.5, 9.8, 7.571428571428572)","(21.0, 95.0, 78.83333333333333)","(2.5, 4.5, 4.363636363636364)"
07-01-2023 18:59:01.882848,"(2.5, 2.68, 2.66)","(16.0, 40.0, 35.1)","(91.0, 730.0, 699.047619047619)","(31.0, 310.0, 260.1818181818182)","(5.0, 9.6, 8.916666666666666)","(5.5, 9.6, 9.071428571428571)","(21.0, 90.0, 78.83333333333333)","(2.5, 4.4, 4.328888888888889)"
07-01-2023 18:59:02.916605,"(2.5, 2.68, 2.628)","(16.0, 40.0, 35.1)","(91.0, 730.0, 699.047619047619)","(31.0, 310.0, 260.1818181818182)","(5.0, 9.8, 7.153846153846154)","(5.5, 9.6, 9.071428571428571)","(21.0, 90.0, 78.83333333333333)","(2.5, 4.4, 4.328888888888889)"
07-01-2023 18:59:04.037351,"(2.5, 2.68, 2.66)","(16.0, 40.0, 35.1)","(91.0, 730.0, 699.047619047619)","(31.0, 310.0, 260.1818181818182)","(5.0, 9.8, 7.153846153846154)","(5.5, 9.6, 9.071428571428571)","(21.0, 90.0, 78.83333333333333)","(2.5, 4.4, 4.328888888888889)"
07-01-2023 18:59:05.091199,"(2.5, 2.68, 2.66)","(16.0, 40.0, 35.1)","(91.0, 730.0, 699.047619047619)","(31.0, 310.0, 260.1818181818182)","(5.0, 9.8, 7.153846153846154)","(5.5, 9.6, 9.071428571428571)","(21.0, 90.0, 78.83333333333333)","(2.5, 4.4, 4.328888888888889)"
07-01-2023 18:59:06.205934,"(2.5, 2.68, 2.66)","(16.0, 40.0, 35.1)","(91.0, 730.0, 699.047619047619)","(31.0, 310.0, 260.1818181818182)","(5.0, 9.8, 7.153846153846154)","(5.5, 9.6, 9.071428571428571)","(21.0, 90.0, 78.83333333333333)","(2.5, 4.4, 4.176)"
07-01-2023 18:59:07.342153,"(2.5, 2.68, 2.66)","(16.0, 40.0, 35.916666666666664)","(91.0, 730.0, 699.047619047619)","(31.0, 310.0, 260.1818181818182)","(5.0, 9.8, 7.153846153846154)","(5.5, 9.6, 9.071428571428571)","(21.0, 90.0, 84.0)","(2.5, 4.5, 4.32)"
07-01-2023 18:59:08.539333,"(2.5, 2.68, 2.66)","(16.0, 40.0, 35.916666666666664)","(91.0, 730.0, 699.047619047619)","(31.0, 310.0, 260.1818181818182)","(5.0, 9.8, 7.153846153846154)","(5.5, 9.6, 9.071428571428571)","(21.0, 90.0, 84.0)","(2.5, 4.5, 4.375384615384616)"
07-01-2023 18:59:09.775425,"(2.5, 2.68, 2.625)","(16.0, 40.0, 35.916666666666664)","(91.0, 730.0, 699.047619047619)","(31.0, 310.0, 260.1818181818182)","(5.0, 9.8, 7.153846153846154)","(5.5, 9.6, 9.071428571428571)","(21.0, 90.0, 84.0)","(2.5, 4.5, 4.375384615384616)"
07-01-2023 18:59:10.929884,"(2.5, 2.68, 2.655555555555556)","(16.0, 40.0, 36.5)","(91.0, 730.0, 699.047619047619)","(31.0, 310.0, 260.1818181818182)","(5.0, 9.8, 7.153846153846154)","(5.5, 9.6, 9.071428571428571)","(21.0, 90.0, 84.0)","(2.5, 4.5, 4.375384615384616)"
07-01-2023 18:59:12.118227,"(2.5, 2.68, 2.655555555555556)","(16.0, 40.0, 36.5)","(91.0, 730.0, 699.047619047619)","(31.0, 310.0, 260.1818181818182)","(5.0, 9.8, 7.153846153846154)","(5.5, 9.6, 8.728571428571428)","(21.0, 90.0, 84.0)","(2.5, 4.5, 4.375384615384616)"
07-01-2023 18:59:13.229249,"(2.5, 2.7, 2.6)","(16.0, 40.0, 36.5)","(91.0, 730.0, 699.047619047619)","(31.0, 310.0, 260.1818181818182)","(5.0, 9.8, 7.153846153846154)","(5.5, 9.2, 7.75)","(21.0, 90.0, 84.0)","(2.5, 4.5, 4.375384615384616)"
07-01-2023 18:59:14.268204,"(2.5, 2.7, 2.6)","(16.0, 40.0, 36.5)","(91.0, 730.0, 699.047619047619)","(31.0, 310.0, 260.1818181818182)","(5.0, 9.8, 7.916666666666667)","(5.5, 9.6, 7.068421052631579)","(21.0, 90.0, 80.71428571428572)","(2.5, 4.5, 4.375384615384616)"
07-01-2023 18:59:15.354142,"(2.5, 2.7, 2.68)","(16.0, 40.0, 35.2)","(91.0, 730.0, 704.0)","(31.0, 300.0, 227.0)","(5.0, 8.4, 7.916666666666667)","(5.5, 9.6, 6.640000000000001)","(21.0, 90.0, 80.71428571428572)","(2.5, 4.5, 4.375384615384616)"
07-01-2023 18:59:16.554718,"(2.5, 2.7, 2.68)","(16.0, 40.0, 35.2)","(91.0, 730.0, 704.0)","(31.0, 290.0, 227.0)","(5.0, 8.4, 7.916666666666667)","(5.5, 9.6, 6.640000000000001)","(21.0, 90.0, 80.71428571428572)","(2.5, 4.5, 4.375384615384616)"
07-01-2023 18:59:17.758933,"(2.5, 2.7, 2.6771428571428575)","(16.0, 40.0, 36.57142857142857)","(91.0, 730.0, 704.0)","(31.0, 290.0, 227.0)","(5.0, 8.4, 7.916666666666667)","(5.5, 9.6, 6.640000000000001)","(21.0, 90.0, 80.71428571428572)","(2.5, 4.5, 4.375384615384616)"
07-01-2023 18:59:18.917453,"(2.5, 2.7, 2.6771428571428575)","(16.0, 40.0, 36.5)","(91.0, 730.0, 704.0)","(31.0, 290.0, 227.0)","(5.0, 8.4, 7.916666666666667)","(5.5, 9.6, 6.640000000000001)","(21.0, 90.0, 80.71428571428572)","(2.5, 4.5, 4.375384615384616)"
07-01-2023 18:59:19.987622,"(2.5, 2.7, 2.6771428571428575)","(16.0, 40.0, 36.5)","(91.0, 730.0, 704.0)","(31.0, 290.0, 227.0)","(5.0, 8.4, 7.916666666666667)","(5.5, 9.6, 6.640000000000001)","(21.0, 90.0, 80.71428571428572)","(2.5, 4.5, 4.375384615384616)"
07-01-2023 18:59:21.060757,"(2.5, 2.7, 2.6771428571428575)","(16.0, 40.0, 35.916666666666664)","(91.0, 730.0, 704.0)","(31.0, 290.0, 227.0)","(5.0, 8.6, 8.083333333333332)","(5.5, 9.6, 6.640000000000001)","(21.0, 90.0, 80.71428571428572)","(2.5, 4.5, 4.375384615384616)"
07-01-2023 18:59:22.178029,"(2.5, 2.7, 2.665)","(16.0, 40.0, 36.5)","(91.0, 730.0, 704.0)","(31.0, 290.0, 227.0)","(5.0, 8.6, 8.083333333333332)","(5.5, 9.6, 6.640000000000001)","(21.0, 90.0, 80.71428571428572)","(2.5, 4.5, 4.375384615384616)"
07-01-2023 18:59:23.358935,"(2.5, 2.7, 2.665)","(16.0, 40.0, 36.5)","(91.0, 730.0, 704.0)","(31.0, 290.0, 227.0)","(5.0, 8.6, 8.083333333333332)","(5.5, 9.6, 6.640000000000001)","(21.0, 90.0, 80.71428571428572)","(2.5, 4.5, 4.375384615384616)"
07-01-2023 18:59:24.567681,"(2.5, 2.7, 2.665)","(16.0, 40.0, 36.5)","(91.0, 730.0, 704.0)","(31.0, 290.0, 227.0)","(5.0, 8.6, 8.083333333333332)","(5.5, 9.6, 6.640000000000001)","(21.0, 90.0, 80.71428571428572)","(2.5, 4.5, 4.375384615384616)"
07-01-2023 18:59:25.739035,"(2.5, 2.7, 2.665)","(16.0, 40.0, 36.5)","(91.0, 730.0, 704.0)","(31.0, 290.0, 227.0)","(5.0, 8.6, 8.083333333333332)","(5.5, 9.6, 6.640000000000001)","(21.0, 90.0, 80.71428571428572)","(2.5, 4.5, 4.375384615384616)"
07-01-2023 18:59:26.887353,"(2.5, 2.7, 2.665)","(16.0, 40.0, 36.5)","(91.0, 730.0, 704.0)","(31.0, 290.0, 227.0)","(5.0, 8.6, 8.083333333333332)","(5.5, 9.6, 7.2125)","(21.0, 90.0, 80.71428571428572)","(2.5, 4.5, 4.375384615384616)"
07-01-2023 18:59:28.012242,"(2.5, 2.7, 2.665)","(16.0, 40.0, 36.5)","(91.0, 730.0, 704.0)","(31.0, 290.0, 227.0)","(5.0, 8.6, 8.083333333333332)","(5.5, 9.4, 8.728571428571428)","(21.0, 90.0, 80.71428571428572)","(2.5, 4.5, 4.375384615384616)"
