,Nolde,Muay Thai,First Premio,Diamond Blitz,Sky Dinski,Mount Pelliar,Claim Of Passion,Bronze Warrior
07-01-2023 09:16:16.900886,"(8.5, 10.5, 9.850000000000001)","(13.0, 20.0, 19.416666666666668)","(1.9, 2.26, 2.2511041009463724)","(8.5, 11.0, 10.8)","(17.0, 36.0, 31.6)","(21.0, 60.0, 58.0)","(6.0, 6.2, 6.071428571428571)","(8.0, 10.5, 10.05952380952381)"
07-01-2023 09:16:17.954978,"(8.5, 10.5, 9.850000000000001)","(13.0, 20.0, 19.416666666666668)","(1.9, 2.26, 2.2552711496746203)","(8.5, 11.0, 10.8)","(17.0, 36.0, 31.6)","(21.0, 60.0, 52.10526315789474)","(6.0, 6.2, 6.033962264150944)","(8.0, 10.5, 10.05952380952381)"
07-01-2023 09:16:18.997199,"(8.5, 9.8, 9.74)","(13.0, 20.0, 19.416666666666668)","(1.9, 2.26, 2.2565296803652966)","(8.5, 11.0, 10.8)","(17.0, 36.0, 31.72222222222222)","(21.0, 60.0, 52.10526315789474)","(6.0, 6.2, 5.961016949152543)","(8.0, 10.5, 10.05952380952381)"
07-01-2023 09:16:20.058604,"(8.5, 10.0, 9.854545454545454)","(13.0, 20.0, 19.416666666666668)","(1.9, 2.3, 2.2852427184466015)","(8.5, 11.0, 10.8)","(17.0, 36.0, 30.75)","(21.0, 60.0, 54.0)","(6.0, 6.2, 5.908759124087592)","(8.0, 10.5, 10.048780487804878)"
07-01-2023 09:16:21.305793,"(8.5, 10.0, 9.854545454545454)","(13.0, 20.0, 19.416666666666668)","(1.9, 2.3, 2.2913580246913576)","(8.5, 11.0, 10.545454545454545)","(17.0, 32.0, 30.75)","(21.0, 55.0, 54.0)","(6.0, 6.2, 5.908759124087592)","(8.0, 10.5, 10.048780487804878)"
07-01-2023 09:16:22.452367,"(8.0, 10.0, 9.822222222222223)","(13.0, 20.0, 19.416666666666668)","(1.9, 2.3, 2.2913580246913576)","(8.5, 11.0, 10.523809523809524)","(17.0, 32.0, 30.75)","(26.0, 55.0, 52.10526315789474)","(5.5, 6.2, 5.908759124087592)","(8.0, 10.5, 10.048780487804878)"
07-01-2023 09:16:23.617082,"(8.0, 10.0, 9.854545454545454)","(13.0, 20.0, 19.416666666666668)","(1.9, 2.3, 2.2885981308411214)","(8.5, 11.0, 10.673913043478262)","(17.0, 32.0, 30.75)","(26.0, 60.0, 52.10526315789474)","(5.5, 6.2, 5.986363636363636)","(8.0, 10.5, 10.048780487804878)"
07-01-2023 09:16:24.789529,"(8.0, 10.0, 9.854545454545454)","(13.0, 20.0, 19.416666666666668)","(1.9, 2.3, 2.2885981308411214)","(8.5, 11.0, 10.673913043478262)","(17.0, 32.0, 30.636363636363637)","(26.0, 60.0, 52.10526315789474)","(5.5, 6.2, 5.961016949152543)","(8.0, 10.5, 10.048780487804878)"
07-01-2023 09:16:25.875564,"(8.0, 10.0, 9.860000000000001)","(13.0, 20.0, 19.416666666666668)","(1.9, 2.3, 2.2885981308411214)","(8.5, 11.0, 10.677777777777777)","(17.0, 32.0, 28.875)","(26.0, 60.0, 52.10526315789474)","(5.5, 6.2, 5.99264705882353)","(8.0, 10.5, 10.048780487804878)"
07-01-2023 09:16:26.925928,"(8.0, 10.0, 9.860000000000001)","(13.0, 20.0, 19.416666666666668)","(1.9, 2.3, 2.2885981308411214)","(8.5, 11.0, 10.677777777777777)","(17.0, 32.0, 28.428571428571427)","(26.0, 60.0, 58.0)","(5.5, 6.2, 5.99264705882353)","(8.0, 10.5, 10.013157894736842)"
07-01-2023 09:16:28.046304,"(8.0, 10.0, 9.860000000000001)","(13.0, 20.0, 19.416666666666668)","(1.9, 2.3, 2.2885981308411214)","(8.5, 11.0, 10.677777777777777)","(17.0, 32.0, 28.428571428571427)","(26.0, 60.0, 53.333333333333336)","(5.5, 6.2, 5.979687500000001)","(8.0, 10.5, 10.013157894736842)"
07-01-2023 09:16:29.140065,"(8.0, 10.0, 9.745454545454546)","(13.0, 20.0, 19.416666666666668)","(1.9, 2.3, 2.2856790123456787)","(8.5, 11.0, 10.608108108108109)","(17.0, 32.0, 28.428571428571427)","(26.0, 60.0, 53.333333333333336)","(5.5, 6.2, 5.979687500000001)","(8.0, 10.5, 10.013157894736842)"
07-01-2023 09:16:30.193738,"(8.0, 9.8, 9.675)","(13.0, 21.0, 19.666666666666668)","(1.9, 2.3, 2.285128205128205)","(8.5, 11.0, 10.608108108108109)","(17.0, 32.0, 28.428571428571427)","(26.0, 60.0, 53.333333333333336)","(5.5, 6.2, 6.019230769230769)","(8.0, 10.5, 9.93695652173913)"
07-01-2023 09:16:31.220136,"(8.0, 9.8, 9.700000000000001)","(13.0, 21.0, 19.977272727272727)","(1.9, 2.3, 2.285128205128205)","(8.5, 11.0, 10.608108108108109)","(17.0, 32.0, 29.77777777777778)","(26.0, 60.0, 53.333333333333336)","(5.5, 6.2, 6.019230769230769)","(8.0, 10.5, 9.93695652173913)"
07-01-2023 09:16:32.262370,"(8.0, 9.8, 9.588235294117647)","(13.0, 21.0, 19.977272727272727)","(1.9, 2.3, 2.285128205128205)","(8.5, 11.0, 10.608108108108109)","(17.0, 32.0, 29.77777777777778)","(26.0, 60.0, 53.333333333333336)","(5.5, 6.2, 6.027397260273973)","(8.0, 10.5, 9.9)"
07-01-2023 09:16:33.268409,"(8.0, 9.8, 9.588235294117647)","(13.0, 21.0, 19.5)","(1.9, 2.3, 2.285128205128205)","(8.5, 11.0, 10.608108108108109)","(17.0, 32.0, 29.77777777777778)","(26.0, 60.0, 53.333333333333336)","(5.5, 6.2, 5.904511278195489)","(8.0, 10.0, 9.966666666666667)"
07-01-2023 09:16:34.290495,"(8.0, 9.8, 9.600000000000001)","(13.0, 21.0, 18.954545454545453)","(1.9, 2.32, 2.3171958762886598)","(8.5, 11.0, 10.608108108108109)","(17.0, 32.0, 28.88888888888889)","(26.0, 60.0, 53.333333333333336)","(5.5, 6.2, 5.927777777777778)","(8.0, 10.0, 9.966666666666667)"
07-01-2023 09:16:35.295479,"(8.0, 9.6, 9.5)","(13.0, 20.0, 19.6)","(1.9, 2.34, 2.330222222222222)","(8.5, 11.0, 10.608108108108109)","(17.0, 30.0, 29.0)","(26.0, 60.0, 53.333333333333336)","(5.5, 6.0, 5.9655172413793105)","(8.0, 10.0, 9.883333333333335)"
07-01-2023 09:16:36.308086,"(8.0, 9.6, 9.49090909090909)","(13.0, 20.0, 19.6)","(1.9, 2.36, 2.340952380952381)","(8.5, 11.0, 10.608108108108109)","(17.0, 30.0, 28.857142857142858)","(26.0, 60.0, 53.333333333333336)","(5.5, 6.0, 5.877272727272728)","(8.0, 10.5, 9.93695652173913)"
07-01-2023 09:16:37.306362,"(8.0, 9.6, 9.49090909090909)","(13.0, 20.0, 19.6)","(1.9, 2.36, 2.348235294117647)","(8.5, 11.0, 10.608108108108109)","(17.0, 30.0, 28.857142857142858)","(26.0, 60.0, 52.35294117647059)","(5.5, 5.9, 6.002000000000001)","(8.0, 10.5, 9.971428571428572)"
07-01-2023 09:16:38.347296,"(8.0, 9.6, 9.49090909090909)","(13.0, 21.0, 19.75)","(1.9, 2.34, 2.3302439024390242)","(8.5, 11.0, 10.608108108108109)","(17.0, 30.0, 28.857142857142858)","(26.0, 60.0, 52.35294117647059)","(5.5, 6.2, 6.0754716981132075)","(8.0, 10.5, 9.940000000000001)"
07-01-2023 09:16:39.367766,"(8.0, 9.6, 9.49090909090909)","(13.0, 21.0, 18.8125)","(1.9, 2.34, 2.3373214285714283)","(8.5, 11.0, 10.608108108108109)","(17.0, 30.0, 28.857142857142858)","(26.0, 60.0, 52.35294117647059)","(5.5, 6.2, 6.0754716981132075)","(8.0, 10.5, 9.940000000000001)"
07-01-2023 09:16:40.402345,"(8.0, 9.6, 9.49090909090909)","(13.0, 21.0, 19.0)","(1.9, 2.34, 2.3373214285714283)","(8.5, 11.0, 10.608108108108109)","(17.0, 30.0, 28.666666666666668)","(26.0, 60.0, 52.35294117647059)","(5.5, 6.2, 6.0754716981132075)","(8.0, 10.5, 9.940000000000001)"
07-01-2023 09:16:41.573682,"(8.0, 9.6, 9.49090909090909)","(13.0, 21.0, 19.214285714285715)","(1.9, 2.34, 2.3372911963882617)","(8.5, 11.0, 10.684782608695652)","(17.0, 30.0, 27.181818181818183)","(26.0, 60.0, 52.35294117647059)","(5.5, 6.2, 6.098039215686274)","(8.0, 10.5, 9.885365853658538)"
07-01-2023 09:16:42.640435,"(8.0, 9.6, 9.49090909090909)","(13.0, 21.0, 19.214285714285715)","(1.9, 2.34, 2.3372911963882617)","(8.5, 11.0, 10.684782608695652)","(17.0, 29.0, 27.166666666666668)","(26.0, 60.0, 52.35294117647059)","(5.5, 6.2, 6.1190476190476195)","(8.0, 10.5, 9.975000000000001)"
07-01-2023 09:16:43.659925,"(8.0, 9.8, 9.48235294117647)","(13.0, 21.0, 19.61111111111111)","(1.9, 2.32, 2.3189473684210524)","(8.5, 11.0, 10.704081632653061)","(17.0, 29.0, 27.0)","(26.0, 60.0, 52.35294117647059)","(5.5, 6.2, 6.098039215686274)","(8.0, 10.5, 9.975000000000001)"
07-01-2023 09:16:44.777824,"(8.0, 9.8, 9.48235294117647)","(13.0, 21.0, 19.75)","(1.9, 2.32, 2.319212598425197)","(8.5, 11.0, 10.704081632653061)","(17.0, 28.0, 26.666666666666668)","(26.0, 60.0, 52.35294117647059)","(5.5, 6.2, 6.111111111111112)","(8.0, 10.5, 9.940000000000001)"
07-01-2023 09:16:45.963873,"(8.0, 9.8, 9.48235294117647)","(13.0, 21.0, 19.75)","(1.9, 2.32, 2.2805042016806722)","(8.5, 11.0, 10.704081632653061)","(17.0, 28.0, 26.666666666666668)","(26.0, 60.0, 52.35294117647059)","(5.5, 6.2, 6.316666666666666)","(8.0, 10.5, 9.940000000000001)"
07-01-2023 09:16:47.093991,"(8.0, 9.8, 9.48235294117647)","(13.0, 21.0, 19.75)","(1.9, 2.3, 2.26)","(8.5, 11.0, 10.684782608695652)","(17.0, 27.0, 26.666666666666668)","(26.0, 60.0, 58.0)","(5.5, 6.6, 6.469565217391304)","(8.0, 10.5, 9.93695652173913)"
07-01-2023 09:16:48.184802,"(8.0, 9.8, 9.48235294117647)","(13.0, 21.0, 19.61111111111111)","(1.9, 2.26, 2.2517241379310344)","(8.5, 11.0, 10.684782608695652)","(17.0, 27.0, 26.666666666666668)","(26.0, 60.0, 52.10526315789474)","(5.5, 6.6, 6.521052631578947)","(8.0, 10.5, 9.93695652173913)"
07-01-2023 09:16:49.251464,"(8.0, 9.6, 9.411764705882353)","(13.0, 21.0, 19.125)","(1.9, 2.24, 2.2314018691588786)","(8.5, 11.0, 10.662790697674419)","(17.0, 27.0, 26.666666666666668)","(26.0, 60.0, 54.285714285714285)","(5.5, 6.6, 6.746478873239436)","(8.0, 10.5, 10.190697674418605)"
07-01-2023 09:16:50.330864,"(8.0, 9.6, 9.58148148148148)","(13.0, 21.0, 20.5)","(1.9, 2.24, 2.236)","(8.5, 11.0, 10.963636363636363)","(17.0, 28.0, 27.1)","(26.0, 60.0, 53.84615384615385)","(5.5, 6.8, 6.878260869565217)","(8.0, 10.5, 10.189772727272727)"
07-01-2023 09:16:51.421392,"(8.0, 9.6, 9.583870967741936)","(13.0, 21.0, 20.5)","(1.9, 2.24, 2.22)","(8.5, 11.0, 10.981132075471699)","(17.0, 28.0, 27.1)","(26.0, 60.0, 53.84615384615385)","(5.5, 7.0, 7.1)","(8.0, 10.5, 10.189772727272727)"
07-01-2023 09:16:52.462819,"(8.0, 9.8, 9.745454545454546)","(13.0, 21.0, 20.53125)","(1.9, 2.22, 2.216410256410257)","(8.5, 11.0, 10.981132075471699)","(17.0, 28.0, 26.916666666666668)","(26.0, 60.0, 53.84615384615385)","(5.5, 7.2, 7.138461538461539)","(8.0, 10.5, 10.189772727272727)"
07-01-2023 09:16:53.498855,"(8.0, 9.8, 9.766101694915255)","(13.0, 21.0, 20.53125)","(1.9, 2.2, 2.1951724137931037)","(8.5, 11.0, 10.981132075471699)","(17.0, 27.0, 26.916666666666668)","(26.0, 60.0, 53.84615384615385)","(5.5, 7.2, 7.140740740740741)","(8.0, 10.5, 10.189772727272727)"
07-01-2023 09:16:54.631613,"(8.0, 9.8, 9.722388059701494)","(13.0, 21.0, 20.53125)","(1.9, 2.22, 2.206666666666667)","(8.5, 11.0, 10.981132075471699)","(17.0, 27.0, 26.916666666666668)","(26.0, 60.0, 53.84615384615385)","(5.5, 7.2, 7.140740740740741)","(8.0, 10.5, 10.189772727272727)"
07-01-2023 09:16:55.851423,"(8.0, 9.8, 9.722388059701494)","(13.0, 21.0, 20.53125)","(1.95, 2.22, 2.2026470588235294)","(8.5, 11.0, 10.981132075471699)","(17.0, 27.0, 26.9)","(21.0, 60.0, 53.84615384615385)","(5.5, 7.2, 7.140740740740741)","(7.5, 10.5, 10.178823529411765)"
07-01-2023 09:16:56.997157,"(8.0, 9.8, 9.722388059701494)","(13.0, 21.0, 20.53125)","(1.95, 2.24, 2.23117773019272)","(8.5, 11.0, 10.89344262295082)","(17.0, 27.0, 25.88888888888889)","(21.0, 60.0, 58.333333333333336)","(5.5, 7.2, 7.111111111111112)","(7.5, 10.5, 10.116438356164384)"
07-01-2023 09:16:58.098014,"(8.0, 9.8, 9.722388059701494)","(13.0, 21.0, 19.88888888888889)","(1.95, 2.24, 2.23117773019272)","(8.5, 11.0, 10.89344262295082)","(17.0, 27.0, 25.88888888888889)","(21.0, 60.0, 53.333333333333336)","(5.5, 7.2, 6.936842105263158)","(7.5, 10.5, 10.096153846153847)"
07-01-2023 09:16:59.210269,"(8.5, 9.6, 9.54)","(13.0, 21.0, 20.56896551724138)","(2.0, 2.26, 2.242816901408451)","(8.5, 11.0, 10.861702127659575)","(17.0, 27.0, 25.88888888888889)","(21.0, 60.0, 53.333333333333336)","(5.5, 7.0, 6.7615384615384615)","(7.5, 10.5, 10.096153846153847)"
07-01-2023 09:17:00.299326,"(8.5, 9.4, 9.342857142857143)","(13.0, 21.0, 20.56896551724138)","(2.0, 2.26, 2.25375)","(8.5, 11.0, 10.886363636363637)","(17.0, 27.0, 26.0)","(21.0, 60.0, 53.333333333333336)","(5.5, 6.8, 6.758333333333333)","(7.5, 10.5, 10.11111111111111)"
07-01-2023 09:17:01.391266,"(8.5, 9.2, 9.18095238095238)","(13.0, 21.0, 20.56896551724138)","(2.0, 2.26, 2.2571929824561403)","(8.5, 11.0, 10.864583333333334)","(17.0, 27.0, 26.285714285714285)","(21.0, 60.0, 53.333333333333336)","(5.5, 6.8, 6.51304347826087)","(7.5, 10.5, 10.120481927710843)"
07-01-2023 09:17:02.490133,"(8.5, 9.4, 9.327272727272728)","(13.0, 19.5, 18.833333333333332)","(2.0, 2.28, 2.271860465116279)","(8.5, 11.0, 10.86734693877551)","(17.0, 28.0, 26.25)","(21.0, 60.0, 54.09090909090909)","(5.5, 6.6, 6.5638297872340425)","(7.5, 10.5, 10.285714285714286)"
07-01-2023 09:17:03.601329,"(8.5, 9.6, 9.527272727272727)","(13.0, 19.5, 19.403225806451612)","(2.0, 2.28, 2.27340206185567)","(8.5, 11.0, 10.882075471698114)","(17.0, 28.0, 31.684210526315788)","(21.0, 55.0, 54.09090909090909)","(5.5, 6.6, 6.566666666666666)","(7.5, 10.5, 10.372549019607844)"
07-01-2023 09:17:04.681116,"(8.5, 9.6, 9.527272727272727)","(13.0, 19.5, 19.45)","(2.0, 2.28, 2.2735416666666666)","(8.5, 11.0, 10.882075471698114)","(17.0, 32.0, 31.684210526315788)","(21.0, 55.0, 54.09090909090909)","(5.5, 6.6, 6.3428571428571425)","(7.5, 10.5, 10.372549019607844)"
07-01-2023 09:17:05.745125,"(8.5, 9.6, 9.52)","(13.0, 19.5, 19.444444444444443)","(2.0, 2.26, 2.2495890410958905)","(8.5, 11.0, 10.882075471698114)","(17.0, 34.0, 32.0)","(21.0, 55.0, 54.09090909090909)","(5.5, 6.6, 6.296774193548387)","(7.5, 10.5, 10.372549019607844)"
07-01-2023 09:17:06.911849,"(8.5, 9.6, 9.57090909090909)","(13.0, 19.5, 19.442307692307693)","(2.0, 2.28, 2.251408450704225)","(8.5, 11.0, 10.882075471698114)","(17.0, 34.0, 31.333333333333332)","(21.0, 55.0, 54.09090909090909)","(5.5, 6.4, 6.296774193548387)","(7.5, 10.5, 10.690909090909091)"
07-01-2023 09:17:08.012189,"(8.5, 9.8, 9.575000000000001)","(13.0, 19.5, 19.3)","(2.0, 2.26, 2.251408450704225)","(8.5, 11.0, 10.768817204301076)","(17.0, 32.0, 31.333333333333332)","(21.0, 55.0, 52.95454545454545)","(5.5, 6.4, 6.296774193548387)","(7.5, 11.0, 10.721311475409836)"
07-01-2023 09:17:09.092268,"(8.5, 9.8, 9.575000000000001)","(13.0, 19.5, 19.3)","(2.0, 2.26, 2.238904109589041)","(8.5, 11.0, 10.765)","(17.0, 32.0, 31.333333333333332)","(21.0, 55.0, 52.95454545454545)","(5.5, 6.4, 6.296774193548387)","(7.5, 11.0, 10.721311475409836)"
07-01-2023 09:17:10.198736,"(8.5, 9.8, 9.575000000000001)","(13.0, 19.5, 19.38888888888889)","(2.0, 2.24, 2.2456338028169016)","(8.5, 11.0, 10.767676767676768)","(17.0, 32.0, 30.8)","(21.0, 55.0, 52.5)","(5.5, 6.4, 6.296774193548387)","(7.5, 11.0, 10.586666666666666)"
07-01-2023 09:17:11.276928,"(8.5, 9.8, 9.56)","(13.0, 19.5, 19.38888888888889)","(2.0, 2.26, 2.2456338028169016)","(8.5, 11.0, 10.767676767676768)","(17.0, 32.0, 31.4)","(21.0, 55.0, 52.5)","(5.5, 6.4, 6.23)","(7.5, 11.0, 10.557142857142857)"
07-01-2023 09:17:12.367618,"(8.5, 9.8, 9.56)","(13.0, 19.5, 19.38888888888889)","(2.0, 2.26, 2.240909090909091)","(8.5, 11.0, 10.75268817204301)","(17.0, 32.0, 30.4)","(21.0, 55.0, 52.5)","(5.5, 6.4, 6.23)","(7.5, 11.0, 10.569444444444445)"
07-01-2023 09:17:13.477469,"(8.5, 9.8, 9.56)","(13.0, 20.0, 19.612903225806452)","(2.0, 2.26, 2.240909090909091)","(8.5, 11.0, 10.75268817204301)","(17.0, 32.0, 30.4)","(21.0, 55.0, 52.5)","(5.5, 6.4, 6.23)","(7.5, 11.0, 10.569444444444445)"
07-01-2023 09:17:14.555155,"(8.5, 9.8, 9.666666666666668)","(13.0, 19.5, 19.442307692307693)","(2.0, 2.24, 2.23660777385159)","(8.5, 11.0, 10.761111111111111)","(17.0, 32.0, 30.4)","(21.0, 55.0, 52.5)","(5.5, 6.4, 6.32)","(7.5, 11.0, 10.597402597402597)"
07-01-2023 09:17:15.645779,"(8.5, 9.8, 9.666666666666668)","(13.0, 19.5, 19.442307692307693)","(2.0, 2.24, 2.23660777385159)","(8.5, 11.0, 10.761111111111111)","(17.0, 32.0, 30.4)","(21.0, 55.0, 52.5)","(5.5, 6.4, 6.32)","(7.5, 11.0, 10.597402597402597)"
07-01-2023 09:17:16.783636,"(8.5, 9.8, 9.666666666666668)","(13.0, 19.5, 19.25)","(2.0, 2.26, 2.244)","(8.5, 11.0, 10.586538461538462)","(17.0, 32.0, 30.6)","(21.0, 55.0, 52.5)","(5.5, 6.4, 6.32)","(7.5, 11.0, 10.597402597402597)"
07-01-2023 09:17:17.927724,"(8.5, 9.8, 9.666666666666668)","(13.0, 20.0, 19.0)","(2.0, 2.26, 2.2597014925373133)","(8.5, 10.5, 10.43939393939394)","(17.0, 32.0, 30.6)","(21.0, 55.0, 53.46153846153846)","(5.5, 6.4, 6.32)","(7.5, 11.0, 10.483333333333333)"
07-01-2023 09:17:19.066165,"(8.5, 9.8, 9.600000000000001)","(13.0, 20.0, 19.0)","(2.0, 2.28, 2.2801937984496123)","(8.5, 10.5, 10.341269841269842)","(17.0, 32.0, 30.6)","(21.0, 55.0, 53.214285714285715)","(5.5, 6.4, 6.183783783783784)","(7.5, 11.0, 10.483333333333333)"
07-01-2023 09:17:20.162903,"(8.5, 9.8, 9.55)","(13.0, 20.0, 19.0)","(2.0, 2.3, 2.2801937984496123)","(8.5, 10.5, 10.341269841269842)","(17.0, 32.0, 30.6)","(21.0, 55.0, 53.0)","(5.5, 6.2, 6.183783783783784)","(7.5, 11.0, 10.483333333333333)"
07-01-2023 09:17:21.281691,"(8.5, 9.8, 9.55)","(13.0, 20.0, 19.0)","(2.0, 2.3, 2.2806805293005668)","(8.5, 10.5, 10.341269841269842)","(17.0, 32.0, 30.6)","(21.0, 55.0, 53.0)","(5.5, 6.2, 6.183783783783784)","(7.5, 11.0, 10.483333333333333)"
07-01-2023 09:17:22.391635,"(8.5, 9.8, 9.55)","(13.0, 20.0, 19.0)","(2.0, 2.3, 2.2806805293005668)","(8.5, 10.5, 10.341269841269842)","(17.0, 32.0, 30.6)","(21.0, 55.0, 53.214285714285715)","(5.5, 6.2, 6.183783783783784)","(7.5, 11.0, 10.483333333333333)"
07-01-2023 09:17:23.510694,"(8.5, 9.8, 9.55)","(13.0, 20.0, 19.0)","(2.0, 2.3, 2.2806883365200763)","(8.5, 10.5, 10.341269841269842)","(17.0, 32.0, 30.043478260869566)","(21.0, 55.0, 52.69230769230769)","(5.5, 6.2, 6.211111111111111)","(7.5, 11.0, 10.303571428571429)"
07-01-2023 09:17:24.656344,"(8.5, 9.8, 9.584615384615384)","(13.0, 20.0, 19.423076923076923)","(2.0, 2.3, 2.2818181818181817)","(8.5, 10.5, 10.341269841269842)","(17.0, 32.0, 30.09090909090909)","(21.0, 55.0, 52.69230769230769)","(5.5, 6.4, 6.117307692307692)","(7.5, 11.0, 10.23611111111111)"
07-01-2023 09:17:25.822251,"(8.5, 9.8, 9.690909090909091)","(13.0, 20.0, 19.423076923076923)","(2.0, 2.3, 2.2888457389428263)","(8.5, 10.5, 10.333333333333334)","(17.0, 32.0, 30.09090909090909)","(21.0, 55.0, 52.916666666666664)","(5.5, 6.2, 6.121100917431193)","(7.5, 10.5, 10.23611111111111)"
07-01-2023 09:17:26.943372,"(8.5, 9.8, 9.714285714285715)","(13.0, 20.0, 19.423076923076923)","(2.0, 2.3, 2.315)","(8.5, 10.5, 10.346153846153847)","(17.0, 32.0, 30.09090909090909)","(21.0, 55.0, 54.375)","(5.5, 6.2, 6.115686274509804)","(7.5, 10.5, 10.291666666666666)"
07-01-2023 09:17:28.100593,"(8.5, 9.8, 9.694117647058823)","(13.0, 21.0, 19.4)","(2.0, 2.32, 2.3176119402985074)","(8.5, 10.5, 10.12135922330097)","(17.0, 32.0, 29.685714285714287)","(21.0, 55.0, 51.2962962962963)","(5.5, 6.2, 6.117307692307692)","(7.5, 10.5, 10.291666666666666)"
07-01-2023 09:17:29.201647,"(8.5, 9.8, 9.482539682539683)","(13.0, 21.0, 19.8)","(2.0, 2.32, 2.3176119402985074)","(8.5, 10.5, 10.12135922330097)","(17.0, 32.0, 27.6)","(21.0, 55.0, 51.2962962962963)","(5.5, 6.2, 6.125217391304348)","(7.5, 10.5, 10.291666666666666)"
07-01-2023 09:17:30.271130,"(8.5, 9.8, 9.482539682539683)","(13.0, 20.0, 18.833333333333332)","(2.0, 2.32, 2.3155660377358487)","(8.5, 10.5, 10.09375)","(17.0, 30.0, 26.727272727272727)","(21.0, 55.0, 51.2962962962963)","(5.5, 6.2, 6.125217391304348)","(7.5, 10.5, 10.258064516129032)"
07-01-2023 09:17:31.360812,"(8.5, 9.8, 9.482539682539683)","(13.0, 20.0, 19.066666666666666)","(2.0, 2.32, 2.3155660377358487)","(8.5, 10.5, 10.09375)","(17.0, 30.0, 26.727272727272727)","(21.0, 55.0, 51.2962962962963)","(5.5, 6.2, 6.125217391304348)","(7.5, 10.5, 10.258064516129032)"
07-01-2023 09:17:32.433809,"(8.5, 9.8, 9.482539682539683)","(13.0, 20.0, 18.833333333333332)","(2.0, 2.32, 2.313774834437086)","(8.5, 10.5, 10.086538461538462)","(17.0, 30.0, 26.727272727272727)","(21.0, 55.0, 51.2962962962963)","(5.5, 6.2, 6.1113402061855675)","(7.5, 10.5, 10.258064516129032)"
07-01-2023 09:17:33.545084,"(8.5, 9.8, 9.482539682539683)","(13.0, 20.0, 18.833333333333332)","(2.0, 2.32, 2.3387577639751553)","(8.5, 10.5, 10.086538461538462)","(17.0, 30.0, 26.571428571428573)","(21.0, 55.0, 48.07692307692308)","(5.5, 6.2, 6.1113402061855675)","(7.5, 10.5, 10.258064516129032)"
07-01-2023 09:17:34.697487,"(8.5, 9.8, 9.482539682539683)","(13.0, 20.0, 18.133333333333333)","(2.0, 2.36, 2.353719008264463)","(8.5, 10.5, 10.086538461538462)","(17.0, 30.0, 28.57142857142857)","(21.0, 55.0, 48.07692307692308)","(5.5, 6.2, 6.1113402061855675)","(7.5, 10.5, 10.222222222222221)"
07-01-2023 09:17:35.803935,"(8.0, 9.4, 9.361538461538462)","(13.0, 19.5, 18.833333333333332)","(2.0, 2.36, 2.34695652173913)","(8.5, 10.5, 10.116071428571429)","(17.0, 29.0, 28.5)","(26.0, 55.0, 48.07692307692308)","(5.5, 6.2, 6.1113402061855675)","(7.5, 10.5, 10.222222222222221)"
07-01-2023 09:17:36.959670,"(8.0, 9.4, 9.344444444444445)","(13.0, 19.5, 18.833333333333332)","(2.0, 2.36, 2.350167597765363)","(8.5, 10.5, 10.116071428571429)","(17.0, 29.0, 28.57142857142857)","(26.0, 55.0, 48.07692307692308)","(5.5, 6.2, 6.098630136986301)","(7.5, 10.5, 10.258064516129032)"
07-01-2023 09:17:38.071161,"(8.0, 9.4, 9.3375)","(13.0, 19.5, 18.833333333333332)","(2.0, 2.36, 2.350167597765363)","(8.5, 10.5, 10.105504587155963)","(17.0, 29.0, 28.666666666666668)","(26.0, 55.0, 66.57142857142857)","(5.5, 6.2, 6.114285714285715)","(7.5, 10.5, 10.125)"
07-01-2023 09:17:39.208381,"(8.0, 9.6, 9.363636363636363)","(13.0, 19.5, 18.833333333333332)","(2.0, 2.36, 2.340444444444444)","(8.5, 10.5, 10.105504587155963)","(17.0, 29.0, 28.666666666666668)","(26.0, 70.0, 66.57142857142857)","(5.5, 6.2, 6.114285714285715)","(7.5, 10.5, 10.142857142857142)"
07-01-2023 09:17:40.413681,"(8.0, 9.6, 9.392)","(13.0, 19.5, 19.36842105263158)","(2.0, 2.34, 2.330031545741325)","(8.5, 10.5, 10.108490566037736)","(17.0, 29.0, 28.428571428571427)","(26.0, 70.0, 66.57142857142857)","(5.5, 6.2, 6.097297297297297)","(7.5, 10.5, 10.08)"
07-01-2023 09:17:41.645318,"(8.0, 9.4, 9.375555555555556)","(13.0, 19.5, 18.916666666666668)","(2.0, 2.34, 2.3142)","(8.5, 10.5, 10.227272727272727)","(17.0, 29.0, 28.87878787878788)","(26.0, 70.0, 67.0)","(5.5, 6.2, 6.147297297297297)","(7.5, 10.5, 10.384615384615385)"
07-01-2023 09:17:42.808046,"(8.0, 9.4, 9.387096774193548)","(13.0, 20.0, 19.27777777777778)","(2.0, 2.32, 2.2903333333333333)","(8.5, 10.5, 10.258169934640524)","(19.0, 29.0, 28.87878787878788)","(26.0, 70.0, 67.0)","(5.5, 6.2, 6.0171875)","(7.5, 10.5, 10.384615384615385)"
07-01-2023 09:17:44.063891,"(8.0, 9.6, 9.445255474452555)","(13.0, 20.0, 19.333333333333332)","(2.0, 2.3, 2.2944918032786883)","(8.5, 10.5, 10.258169934640524)","(19.0, 29.0, 28.333333333333332)","(26.0, 70.0, 64.0909090909091)","(5.5, 6.2, 5.972222222222222)","(7.5, 10.5, 10.486842105263158)"
