,Know Intent,Impressive Nixon,Gorillas Smile,Goldstar Quinn,Epic Grace,Homebush Rose,Opawa Snowdrop,Homebush Snow
09-01-2023 10:22:07.157696,"(2.15, 3.05, 2.4961290322580645)","(10.0, 21.0, 19.799999999999997)","(26.0, 290.0, 123.125)","(5.5, 12.5, 8.75)","(7.0, 16.0, 14.72)","(31.0, 330.0, 82.9090909090909)","(3.0, 5.0, 3.707692307692308)","(21.0, 250.0, 77.5)"
09-01-2023 10:22:08.165850,"(2.15, 3.05, 2.4961290322580645)","(10.0, 21.0, 19.799999999999997)","(26.0, 290.0, 123.125)","(5.5, 12.5, 8.75)","(7.0, 16.0, 14.72)","(31.0, 330.0, 82.9090909090909)","(3.0, 5.0, 3.707692307692308)","(21.0, 250.0, 77.5)"
09-01-2023 10:22:09.186572,"(2.15, 3.05, 2.4961290322580645)","(10.0, 21.0, 19.799999999999997)","(26.0, 290.0, 123.125)","(5.5, 12.5, 8.75)","(7.0, 16.0, 14.72)","(31.0, 330.0, 82.9090909090909)","(3.0, 5.0, 3.707692307692308)","(21.0, 250.0, 77.5)"
09-01-2023 10:22:10.251722,"(2.15, 3.05, 2.4961290322580645)","(10.0, 21.0, 19.799999999999997)","(26.0, 290.0, 123.125)","(5.5, 12.5, 8.75)","(7.0, 16.0, 14.72)","(31.0, 330.0, 82.9090909090909)","(3.0, 5.0, 3.707692307692308)","(21.0, 250.0, 77.5)"
09-01-2023 10:22:11.289815,"(2.15, 3.05, 2.4961290322580645)","(10.0, 21.0, 19.799999999999997)","(26.0, 290.0, 123.125)","(5.5, 12.5, 8.75)","(7.0, 16.0, 14.72)","(31.0, 330.0, 82.9090909090909)","(3.0, 5.0, 3.707692307692308)","(21.0, 250.0, 77.5)"
09-01-2023 10:22:12.392665,"(2.15, 3.05, 2.4961290322580645)","(10.0, 21.0, 19.799999999999997)","(26.0, 290.0, 123.125)","(5.5, 12.5, 8.75)","(7.0, 16.0, 14.72)","(31.0, 330.0, 82.9090909090909)","(3.0, 5.0, 3.707692307692308)","(21.0, 250.0, 77.5)"
09-01-2023 10:22:13.448335,"(2.15, 3.05, 2.4961290322580645)","(10.0, 21.0, 19.799999999999997)","(26.0, 290.0, 123.125)","(5.5, 12.5, 8.75)","(7.0, 16.0, 14.72)","(31.0, 330.0, 82.9090909090909)","(3.0, 5.0, 3.707692307692308)","(21.0, 250.0, 77.5)"
09-01-2023 10:22:14.558159,"(2.15, 3.05, 2.4961290322580645)","(10.0, 21.0, 19.799999999999997)","(26.0, 290.0, 123.125)","(5.5, 12.5, 8.75)","(7.0, 16.0, 14.72)","(31.0, 330.0, 82.9090909090909)","(3.0, 5.0, 3.707692307692308)","(21.0, 250.0, 77.5)"
09-01-2023 10:22:15.641028,"(2.15, 3.05, 2.4961290322580645)","(10.0, 21.0, 19.799999999999997)","(26.0, 290.0, 123.125)","(5.5, 12.5, 8.75)","(7.0, 16.0, 14.72)","(31.0, 330.0, 82.9090909090909)","(3.0, 5.0, 3.707692307692308)","(21.0, 250.0, 77.5)"
09-01-2023 10:22:16.718413,"(2.15, 3.0, 2.4735483870967743)","(10.0, 21.0, 19.799999999999997)","(26.0, 290.0, 123.125)","(5.5, 12.5, 8.75)","(7.0, 16.0, 14.433333333333334)","(31.0, 330.0, 82.9090909090909)","(3.0, 5.0, 3.707692307692308)","(21.0, 250.0, 77.5)"
09-01-2023 10:22:17.803158,"(2.15, 3.05, 2.4961290322580645)","(10.0, 21.0, 19.799999999999997)","(26.0, 290.0, 123.125)","(5.5, 12.5, 8.75)","(7.0, 16.0, 14.433333333333334)","(31.0, 330.0, 88.4)","(3.0, 5.0, 3.707692307692308)","(21.0, 250.0, 135.0)"
09-01-2023 10:22:18.856172,"(2.15, 3.05, 2.4961290322580645)","(10.0, 21.0, 19.799999999999997)","(26.0, 290.0, 123.125)","(5.5, 12.5, 8.75)","(7.0, 16.0, 14.433333333333334)","(31.0, 330.0, 88.4)","(3.0, 5.0, 3.707692307692308)","(21.0, 250.0, 135.0)"
09-01-2023 10:22:19.960813,"(2.15, 3.05, 2.4961290322580645)","(10.0, 21.0, 19.799999999999997)","(26.0, 290.0, 123.125)","(5.5, 12.5, 8.75)","(7.0, 16.0, 14.433333333333334)","(31.0, 330.0, 88.4)","(3.0, 5.0, 3.707692307692308)","(21.0, 250.0, 135.0)"
09-01-2023 10:22:21.081502,"(2.15, 3.05, 2.4961290322580645)","(10.0, 21.0, 19.799999999999997)","(26.0, 290.0, 123.125)","(5.5, 12.5, 8.75)","(7.0, 16.0, 14.433333333333334)","(31.0, 330.0, 88.4)","(3.0, 5.0, 3.707692307692308)","(21.0, 250.0, 135.0)"
09-01-2023 10:22:22.179546,"(2.15, 3.05, 2.4961290322580645)","(10.0, 21.0, 19.799999999999997)","(26.0, 290.0, 123.125)","(5.5, 12.5, 8.75)","(7.0, 16.0, 14.433333333333334)","(31.0, 330.0, 88.4)","(3.0, 5.0, 3.707692307692308)","(21.0, 250.0, 135.0)"
09-01-2023 10:22:23.332460,"(2.15, 3.05, 2.4961290322580645)","(10.0, 21.0, 19.799999999999997)","(26.0, 290.0, 123.125)","(5.5, 12.5, 8.75)","(7.0, 16.0, 14.433333333333334)","(31.0, 330.0, 88.4)","(3.0, 5.0, 3.707692307692308)","(21.0, 250.0, 135.0)"
09-01-2023 10:22:24.460990,"(2.15, 3.05, 2.4961290322580645)","(10.0, 21.0, 19.799999999999997)","(26.0, 290.0, 123.125)","(5.5, 12.5, 8.75)","(7.0, 16.0, 14.433333333333334)","(31.0, 330.0, 88.4)","(3.0, 5.0, 3.707692307692308)","(21.0, 250.0, 135.0)"
09-01-2023 10:22:25.589266,"(2.15, 3.05, 2.4961290322580645)","(10.0, 21.0, 19.799999999999997)","(26.0, 290.0, 123.125)","(5.5, 12.5, 8.75)","(7.0, 16.0, 14.433333333333334)","(31.0, 330.0, 88.4)","(3.0, 5.0, 3.707692307692308)","(21.0, 250.0, 135.0)"
09-01-2023 10:22:26.723492,"(2.15, 3.05, 2.4961290322580645)","(10.0, 21.0, 19.799999999999997)","(26.0, 290.0, 123.125)","(5.5, 12.5, 8.75)","(7.0, 16.0, 14.433333333333334)","(31.0, 330.0, 88.4)","(3.0, 5.0, 3.707692307692308)","(21.0, 250.0, 135.0)"
09-01-2023 10:22:27.780110,"(2.15, 3.0, 2.4735483870967743)","(10.0, 21.0, 19.799999999999997)","(26.0, 290.0, 123.125)","(5.5, 12.5, 8.75)","(7.0, 16.0, 14.433333333333334)","(31.0, 330.0, 88.4)","(3.0, 5.0, 3.707692307692308)","(21.0, 250.0, 135.0)"
09-01-2023 10:22:28.848011,"(2.15, 3.0, 2.4735483870967743)","(10.0, 21.0, 19.799999999999997)","(26.0, 300.0, 230.75)","(5.5, 12.5, 8.75)","(7.0, 16.0, 14.433333333333334)","(31.0, 330.0, 88.4)","(3.0, 5.0, 3.707692307692308)","(21.0, 250.0, 135.0)"
09-01-2023 10:22:29.925968,"(2.15, 3.05, 2.4961290322580645)","(10.0, 21.0, 19.799999999999997)","(26.0, 300.0, 230.75)","(5.5, 12.5, 8.75)","(7.0, 16.0, 14.433333333333334)","(31.0, 330.0, 88.4)","(3.0, 5.0, 3.707692307692308)","(21.0, 250.0, 135.0)"
09-01-2023 10:22:30.977043,"(2.15, 3.05, 2.4961290322580645)","(10.0, 21.0, 19.799999999999997)","(26.0, 300.0, 230.75)","(5.5, 12.5, 8.75)","(7.0, 16.0, 14.433333333333334)","(31.0, 330.0, 88.4)","(3.0, 5.0, 3.707692307692308)","(21.0, 250.0, 135.0)"
09-01-2023 10:22:32.080662,"(2.15, 3.05, 2.4961290322580645)","(10.0, 21.0, 19.799999999999997)","(26.0, 300.0, 230.75)","(5.5, 12.5, 8.75)","(7.0, 16.0, 14.433333333333334)","(31.0, 330.0, 88.4)","(3.0, 5.0, 3.707692307692308)","(21.0, 250.0, 135.0)"
09-01-2023 10:22:33.212767,"(2.15, 3.05, 2.4961290322580645)","(10.0, 21.0, 19.799999999999997)","(26.0, 300.0, 230.75)","(5.5, 12.5, 8.75)","(7.0, 16.0, 14.433333333333334)","(31.0, 330.0, 88.4)","(3.0, 5.0, 3.707692307692308)","(21.0, 250.0, 135.0)"
09-01-2023 10:22:34.285082,"(2.15, 3.05, 2.4961290322580645)","(10.0, 21.0, 19.799999999999997)","(26.0, 300.0, 230.75)","(5.5, 12.5, 8.75)","(7.0, 16.0, 14.433333333333334)","(31.0, 330.0, 88.4)","(3.0, 5.0, 3.707692307692308)","(21.0, 250.0, 135.0)"
09-01-2023 10:22:35.357937,"(2.15, 3.05, 2.4961290322580645)","(10.0, 21.0, 19.799999999999997)","(26.0, 300.0, 230.75)","(5.5, 12.5, 8.75)","(7.0, 16.0, 14.433333333333334)","(31.0, 330.0, 88.4)","(3.0, 5.0, 3.707692307692308)","(21.0, 250.0, 135.0)"
09-01-2023 10:22:36.494863,"(2.15, 3.05, 2.4961290322580645)","(10.0, 21.0, 19.799999999999997)","(26.0, 300.0, 230.75)","(5.5, 12.5, 8.75)","(7.0, 16.0, 14.433333333333334)","(31.0, 330.0, 88.4)","(3.0, 5.0, 3.707692307692308)","(21.0, 250.0, 135.0)"
09-01-2023 10:22:37.642275,"(2.15, 3.05, 2.6684444444444444)","(10.0, 21.0, 19.799999999999997)","(26.0, 300.0, 230.75)","(5.5, 12.5, 8.75)","(7.0, 16.0, 14.433333333333334)","(31.0, 330.0, 144.76923076923077)","(3.0, 5.0, 3.707692307692308)","(21.0, 250.0, 135.0)"
09-01-2023 10:22:38.763666,"(2.15, 3.0, 2.6373333333333333)","(10.0, 21.0, 19.799999999999997)","(26.0, 300.0, 230.75)","(5.5, 12.5, 8.75)","(7.0, 16.0, 14.433333333333334)","(31.0, 330.0, 144.76923076923077)","(3.0, 5.0, 3.707692307692308)","(21.0, 250.0, 135.0)"
09-01-2023 10:22:39.995527,"(2.15, 3.0, 2.6373333333333333)","(10.0, 21.0, 19.799999999999997)","(26.0, 300.0, 230.75)","(5.5, 12.5, 8.75)","(7.0, 16.0, 14.433333333333334)","(31.0, 330.0, 144.76923076923077)","(3.0, 5.0, 3.707692307692308)","(21.0, 250.0, 135.0)"
09-01-2023 10:22:41.142103,"(2.15, 3.05, 2.6684444444444444)","(10.0, 21.0, 19.799999999999997)","(26.0, 300.0, 230.75)","(5.5, 12.5, 8.75)","(7.0, 16.0, 14.433333333333334)","(31.0, 330.0, 144.76923076923077)","(3.0, 5.0, 3.707692307692308)","(21.0, 250.0, 135.0)"
09-01-2023 10:22:42.242904,"(2.15, 3.05, 2.6684444444444444)","(10.0, 21.0, 19.799999999999997)","(26.0, 300.0, 230.75)","(5.5, 12.5, 8.75)","(7.0, 16.0, 14.433333333333334)","(31.0, 330.0, 144.76923076923077)","(3.0, 5.0, 3.707692307692308)","(21.0, 250.0, 135.0)"
09-01-2023 10:22:43.390605,"(2.15, 3.05, 2.4776666666666665)","(10.0, 21.0, 19.799999999999997)","(26.0, 300.0, 230.75)","(5.5, 12.5, 8.75)","(7.0, 16.0, 14.433333333333334)","(31.0, 330.0, 144.76923076923077)","(3.0, 5.0, 3.707692307692308)","(21.0, 250.0, 135.0)"
09-01-2023 10:22:44.507057,"(2.15, 3.05, 2.4776666666666665)","(10.0, 21.0, 19.799999999999997)","(26.0, 300.0, 230.75)","(5.5, 12.5, 8.75)","(7.0, 16.0, 14.433333333333334)","(31.0, 330.0, 144.76923076923077)","(3.0, 5.0, 3.707692307692308)","(21.0, 250.0, 135.0)"
09-01-2023 10:22:45.652470,"(2.15, 3.05, 2.4776666666666665)","(10.0, 21.0, 19.799999999999997)","(26.0, 300.0, 230.75)","(5.5, 12.5, 8.75)","(7.0, 16.0, 14.433333333333334)","(31.0, 330.0, 144.76923076923077)","(3.0, 5.0, 3.707692307692308)","(21.0, 250.0, 135.0)"
09-01-2023 10:22:46.801443,"(2.15, 3.05, 2.4776666666666665)","(10.0, 21.0, 19.799999999999997)","(26.0, 300.0, 230.75)","(5.5, 12.5, 8.75)","(7.0, 16.0, 14.433333333333334)","(31.0, 330.0, 144.76923076923077)","(3.0, 5.0, 3.707692307692308)","(21.0, 250.0, 135.0)"
09-01-2023 10:22:47.967488,"(2.15, 3.05, 2.4776666666666665)","(10.0, 21.0, 19.799999999999997)","(26.0, 300.0, 230.75)","(5.5, 12.5, 8.75)","(7.0, 16.0, 14.433333333333334)","(31.0, 330.0, 144.76923076923077)","(3.0, 5.0, 3.707692307692308)","(21.0, 250.0, 135.0)"
09-01-2023 10:22:49.163245,"(2.15, 3.05, 2.4776666666666665)","(10.0, 21.0, 19.799999999999997)","(26.0, 300.0, 230.75)","(5.5, 12.5, 8.75)","(7.0, 16.0, 14.433333333333334)","(31.0, 330.0, 144.76923076923077)","(3.0, 5.0, 3.707692307692308)","(21.0, 250.0, 135.0)"
09-01-2023 10:22:50.313389,"(2.15, 3.0, 2.456)","(10.0, 21.0, 19.799999999999997)","(26.0, 300.0, 230.75)","(5.5, 12.5, 8.75)","(7.0, 16.0, 14.433333333333334)","(31.0, 330.0, 144.76923076923077)","(3.0, 5.0, 3.707692307692308)","(21.0, 250.0, 135.0)"
09-01-2023 10:22:51.441347,"(2.15, 3.0, 2.456)","(10.0, 21.0, 19.799999999999997)","(26.0, 300.0, 230.75)","(5.5, 12.5, 8.75)","(7.0, 16.0, 14.433333333333334)","(31.0, 330.0, 144.76923076923077)","(3.0, 5.0, 3.707692307692308)","(21.0, 250.0, 135.0)"
09-01-2023 10:22:52.539679,"(2.15, 3.0, 2.456)","(10.0, 21.0, 19.799999999999997)","(26.0, 300.0, 230.75)","(5.5, 12.5, 8.75)","(7.0, 16.0, 14.433333333333334)","(31.0, 330.0, 144.76923076923077)","(3.0, 5.0, 3.707692307692308)","(21.0, 250.0, 135.0)"
09-01-2023 10:22:53.626955,"(2.15, 3.05, 2.4776666666666665)","(10.0, 21.0, 19.799999999999997)","(26.0, 300.0, 230.75)","(5.5, 12.5, 8.75)","(7.0, 16.0, 14.433333333333334)","(31.0, 330.0, 144.76923076923077)","(3.0, 5.0, 3.707692307692308)","(21.0, 250.0, 135.0)"
09-01-2023 10:22:54.745735,"(2.15, 3.05, 2.4776666666666665)","(10.0, 21.0, 19.799999999999997)","(26.0, 300.0, 230.75)","(5.5, 12.5, 8.75)","(7.0, 16.0, 14.433333333333334)","(31.0, 330.0, 144.76923076923077)","(3.0, 5.0, 3.707692307692308)","(21.0, 250.0, 135.0)"
09-01-2023 10:22:55.947747,"(2.15, 3.05, 2.4776666666666665)","(10.0, 21.0, 19.799999999999997)","(26.0, 300.0, 230.75)","(5.5, 12.5, 8.75)","(7.0, 16.0, 14.433333333333334)","(31.0, 330.0, 144.76923076923077)","(3.0, 5.0, 3.707692307692308)","(21.0, 250.0, 135.0)"
09-01-2023 10:22:57.100674,"(2.15, 3.05, 2.4776666666666665)","(10.0, 21.0, 19.799999999999997)","(26.0, 300.0, 230.75)","(5.5, 12.5, 8.75)","(7.0, 16.0, 14.433333333333334)","(31.0, 330.0, 144.76923076923077)","(3.0, 5.0, 3.707692307692308)","(21.0, 250.0, 135.0)"
09-01-2023 10:22:58.262747,"(2.15, 3.05, 2.4776666666666665)","(10.0, 21.0, 19.799999999999997)","(26.0, 300.0, 230.75)","(5.5, 12.5, 8.75)","(7.0, 16.0, 14.433333333333334)","(31.0, 330.0, 144.76923076923077)","(3.0, 5.0, 3.707692307692308)","(21.0, 250.0, 135.0)"
09-01-2023 10:22:59.450830,"(2.15, 3.05, 2.4776666666666665)","(10.0, 21.0, 19.799999999999997)","(26.0, 300.0, 230.75)","(5.5, 12.5, 8.75)","(7.0, 16.0, 14.433333333333334)","(31.0, 330.0, 144.76923076923077)","(3.0, 5.0, 3.707692307692308)","(21.0, 250.0, 135.0)"
09-01-2023 10:23:00.623047,"(2.15, 3.05, 2.4776666666666665)","(10.0, 21.0, 19.799999999999997)","(26.0, 300.0, 230.75)","(5.5, 12.5, 8.75)","(7.0, 16.0, 14.433333333333334)","(31.0, 330.0, 144.76923076923077)","(3.0, 5.0, 3.707692307692308)","(21.0, 250.0, 135.0)"
09-01-2023 10:23:01.727875,"(2.15, 3.05, 2.4776666666666665)","(10.0, 21.0, 19.799999999999997)","(26.0, 300.0, 230.75)","(5.5, 12.5, 8.75)","(7.0, 16.0, 14.433333333333334)","(31.0, 330.0, 144.76923076923077)","(3.0, 5.0, 3.707692307692308)","(21.0, 250.0, 135.0)"
09-01-2023 10:23:02.867228,"(2.15, 3.05, 2.4776666666666665)","(10.0, 21.0, 19.799999999999997)","(26.0, 300.0, 230.75)","(5.5, 12.5, 8.75)","(7.0, 16.0, 14.433333333333334)","(31.0, 330.0, 144.76923076923077)","(3.0, 5.0, 3.707692307692308)","(21.0, 250.0, 135.0)"
09-01-2023 10:23:03.970202,"(2.15, 3.05, 2.4776666666666665)","(10.0, 21.0, 19.799999999999997)","(26.0, 300.0, 230.75)","(5.5, 12.5, 8.75)","(7.0, 16.0, 14.433333333333334)","(31.0, 330.0, 144.76923076923077)","(3.0, 5.0, 3.707692307692308)","(21.0, 250.0, 135.0)"
09-01-2023 10:23:05.084509,"(2.15, 3.05, 2.4776666666666665)","(10.0, 21.0, 19.799999999999997)","(26.0, 300.0, 230.75)","(5.5, 12.5, 8.75)","(7.0, 16.0, 14.433333333333334)","(31.0, 330.0, 144.76923076923077)","(3.0, 5.0, 3.707692307692308)","(21.0, 250.0, 135.0)"
09-01-2023 10:23:06.199029,"(2.15, 3.05, 2.4776666666666665)","(10.0, 21.0, 19.799999999999997)","(26.0, 300.0, 230.75)","(5.5, 12.5, 8.75)","(7.0, 16.0, 14.433333333333334)","(31.0, 330.0, 144.76923076923077)","(3.0, 5.0, 3.707692307692308)","(21.0, 250.0, 135.0)"
09-01-2023 10:23:07.388735,"(2.15, 3.05, 2.4776666666666665)","(10.0, 21.0, 19.799999999999997)","(26.0, 300.0, 230.75)","(5.5, 12.5, 8.75)","(7.0, 16.0, 14.433333333333334)","(31.0, 330.0, 144.76923076923077)","(3.0, 5.0, 3.707692307692308)","(21.0, 250.0, 135.0)"
09-01-2023 10:23:08.565919,"(2.15, 3.05, 2.4776666666666665)","(10.0, 21.0, 19.799999999999997)","(26.0, 300.0, 230.75)","(5.5, 12.5, 8.75)","(7.0, 16.0, 14.433333333333334)","(31.0, 330.0, 144.76923076923077)","(3.0, 5.0, 3.707692307692308)","(21.0, 250.0, 135.0)"
09-01-2023 10:23:09.688768,"(2.15, 3.05, 2.4776666666666665)","(10.0, 21.0, 19.799999999999997)","(26.0, 300.0, 230.75)","(5.5, 12.5, 8.75)","(7.0, 16.0, 14.433333333333334)","(31.0, 330.0, 144.76923076923077)","(3.0, 5.0, 3.707692307692308)","(21.0, 250.0, 135.0)"
09-01-2023 10:23:10.805202,"(2.15, 3.05, 2.4776666666666665)","(10.0, 21.0, 19.799999999999997)","(26.0, 300.0, 230.75)","(5.5, 12.5, 8.75)","(7.0, 16.0, 14.433333333333334)","(31.0, 330.0, 144.76923076923077)","(3.0, 5.0, 3.707692307692308)","(21.0, 250.0, 135.0)"
09-01-2023 10:23:11.939884,"(2.15, 3.05, 2.4776666666666665)","(10.0, 21.0, 19.799999999999997)","(26.0, 300.0, 230.75)","(5.5, 12.5, 8.75)","(7.0, 16.0, 14.433333333333334)","(31.0, 330.0, 144.76923076923077)","(3.0, 5.0, 3.707692307692308)","(21.0, 250.0, 135.0)"
09-01-2023 10:23:13.040475,"(2.15, 3.05, 2.4776666666666665)","(10.0, 21.0, 19.799999999999997)","(26.0, 300.0, 230.75)","(5.5, 12.5, 8.75)","(7.0, 16.0, 14.433333333333334)","(31.0, 330.0, 144.76923076923077)","(3.0, 5.0, 3.707692307692308)","(21.0, 250.0, 135.0)"
09-01-2023 10:23:14.205128,"(2.15, 3.05, 2.4776666666666665)","(10.0, 21.0, 19.799999999999997)","(26.0, 300.0, 230.75)","(5.5, 12.5, 8.75)","(7.0, 16.0, 14.433333333333334)","(31.0, 330.0, 144.76923076923077)","(3.0, 5.0, 3.707692307692308)","(21.0, 250.0, 135.0)"
09-01-2023 10:23:15.286436,"(2.15, 3.05, 2.4776666666666665)","(10.0, 21.0, 19.799999999999997)","(26.0, 300.0, 230.75)","(5.5, 12.5, 8.75)","(7.0, 16.0, 14.433333333333334)","(31.0, 330.0, 144.76923076923077)","(3.0, 5.0, 3.707692307692308)","(21.0, 250.0, 135.0)"
09-01-2023 10:23:16.409141,"(2.15, 3.05, 2.4776666666666665)","(10.0, 21.0, 19.799999999999997)","(26.0, 300.0, 230.75)","(5.5, 12.5, 8.75)","(7.0, 16.0, 14.433333333333334)","(31.0, 330.0, 144.76923076923077)","(3.0, 5.0, 3.707692307692308)","(21.0, 250.0, 135.0)"
09-01-2023 10:23:17.558626,"(2.15, 3.05, 2.4776666666666665)","(10.0, 21.0, 19.799999999999997)","(26.0, 300.0, 230.75)","(5.5, 12.5, 8.75)","(7.0, 16.0, 14.433333333333334)","(31.0, 330.0, 144.76923076923077)","(3.0, 5.0, 3.707692307692308)","(21.0, 250.0, 135.0)"
09-01-2023 10:23:18.696850,"(2.15, 3.05, 2.4776666666666665)","(10.0, 21.0, 19.799999999999997)","(26.0, 300.0, 230.75)","(5.5, 12.5, 8.75)","(7.0, 16.0, 14.433333333333334)","(31.0, 330.0, 144.76923076923077)","(3.0, 5.0, 3.707692307692308)","(21.0, 250.0, 135.0)"
09-01-2023 10:23:19.841318,"(2.15, 3.05, 2.4776666666666665)","(10.0, 21.0, 19.799999999999997)","(26.0, 300.0, 230.75)","(5.5, 12.5, 8.75)","(7.0, 16.0, 14.433333333333334)","(31.0, 330.0, 144.76923076923077)","(3.0, 5.0, 3.707692307692308)","(21.0, 250.0, 135.0)"
09-01-2023 10:23:20.923845,"(2.15, 3.05, 2.4776666666666665)","(10.0, 21.0, 19.799999999999997)","(26.0, 300.0, 230.75)","(5.5, 12.5, 8.75)","(7.0, 16.0, 14.433333333333334)","(31.0, 330.0, 144.76923076923077)","(3.0, 5.0, 3.707692307692308)","(21.0, 250.0, 135.0)"
09-01-2023 10:23:22.004957,"(2.15, 3.05, 2.4776666666666665)","(10.0, 21.0, 19.799999999999997)","(26.0, 300.0, 230.75)","(5.5, 12.5, 8.75)","(7.0, 16.0, 14.433333333333334)","(31.0, 330.0, 144.76923076923077)","(3.0, 5.0, 3.707692307692308)","(21.0, 250.0, 135.0)"
09-01-2023 10:23:23.056118,"(2.15, 3.05, 2.4776666666666665)","(10.0, 21.0, 19.799999999999997)","(26.0, 300.0, 230.75)","(5.5, 12.5, 8.75)","(7.0, 16.0, 14.433333333333334)","(31.0, 330.0, 144.76923076923077)","(3.0, 5.0, 3.707692307692308)","(21.0, 250.0, 135.0)"
09-01-2023 10:23:24.109113,"(2.15, 3.05, 2.4776666666666665)","(10.0, 21.0, 19.799999999999997)","(26.0, 300.0, 230.75)","(5.5, 12.5, 8.75)","(7.0, 16.0, 14.433333333333334)","(31.0, 330.0, 144.76923076923077)","(3.0, 5.0, 3.707692307692308)","(21.0, 250.0, 135.0)"
09-01-2023 10:23:25.171646,"(2.15, 3.05, 2.4776666666666665)","(10.0, 21.0, 19.799999999999997)","(26.0, 300.0, 230.75)","(5.5, 12.5, 8.75)","(7.0, 16.0, 14.433333333333334)","(31.0, 330.0, 144.76923076923077)","(3.0, 5.0, 3.707692307692308)","(21.0, 250.0, 135.0)"
09-01-2023 10:23:26.268753,"(2.15, 3.0, 2.456)","(10.0, 21.0, 19.799999999999997)","(26.0, 300.0, 230.75)","(5.5, 12.5, 8.75)","(7.0, 16.0, 14.433333333333334)","(31.0, 330.0, 144.76923076923077)","(3.0, 5.0, 3.707692307692308)","(21.0, 250.0, 135.0)"
09-01-2023 10:23:27.356938,"(2.15, 3.05, 2.4776666666666665)","(10.0, 21.0, 19.799999999999997)","(26.0, 300.0, 230.75)","(5.5, 12.5, 8.75)","(7.0, 16.0, 14.433333333333334)","(31.0, 330.0, 144.76923076923077)","(3.0, 5.0, 3.707692307692308)","(21.0, 250.0, 135.0)"
09-01-2023 10:23:28.453140,"(2.15, 3.05, 2.4776666666666665)","(10.0, 21.0, 19.799999999999997)","(26.0, 300.0, 230.75)","(5.5, 12.5, 8.75)","(7.0, 16.0, 14.433333333333334)","(31.0, 330.0, 144.76923076923077)","(3.0, 5.0, 3.707692307692308)","(21.0, 250.0, 135.0)"
09-01-2023 10:23:29.602061,"(2.15, 3.05, 2.4776666666666665)","(10.0, 21.0, 19.799999999999997)","(26.0, 300.0, 230.75)","(5.5, 12.5, 8.75)","(7.0, 16.0, 14.433333333333334)","(31.0, 330.0, 144.76923076923077)","(3.0, 5.0, 3.707692307692308)","(21.0, 250.0, 135.0)"
09-01-2023 10:23:30.699326,"(2.15, 3.05, 2.4776666666666665)","(10.0, 21.0, 19.799999999999997)","(26.0, 300.0, 230.75)","(5.5, 12.5, 8.75)","(7.0, 16.0, 14.433333333333334)","(31.0, 330.0, 144.76923076923077)","(3.0, 5.0, 3.707692307692308)","(21.0, 250.0, 135.0)"
09-01-2023 10:23:31.824745,"(2.15, 3.05, 2.4776666666666665)","(10.0, 21.0, 19.799999999999997)","(26.0, 300.0, 230.75)","(5.5, 12.5, 8.75)","(7.0, 16.0, 14.433333333333334)","(31.0, 330.0, 144.76923076923077)","(3.0, 5.0, 3.707692307692308)","(21.0, 250.0, 135.0)"
09-01-2023 10:23:32.982165,"(2.15, 3.05, 2.4776666666666665)","(10.0, 21.0, 19.799999999999997)","(26.0, 300.0, 230.75)","(5.5, 12.5, 8.75)","(7.0, 16.0, 14.433333333333334)","(31.0, 330.0, 144.76923076923077)","(3.0, 5.0, 3.707692307692308)","(21.0, 250.0, 135.0)"
09-01-2023 10:23:34.091924,"(2.15, 3.05, 2.4776666666666665)","(10.0, 21.0, 19.799999999999997)","(26.0, 300.0, 230.75)","(5.5, 12.5, 8.75)","(7.0, 16.0, 14.433333333333334)","(31.0, 330.0, 144.76923076923077)","(3.0, 5.0, 3.707692307692308)","(21.0, 250.0, 135.0)"
09-01-2023 10:23:35.189531,"(2.15, 3.05, 2.4776666666666665)","(10.0, 21.0, 19.799999999999997)","(26.0, 300.0, 230.75)","(5.5, 12.5, 8.75)","(7.0, 16.0, 14.433333333333334)","(31.0, 330.0, 144.76923076923077)","(3.0, 5.0, 3.707692307692308)","(21.0, 250.0, 135.0)"
09-01-2023 10:23:36.323238,"(2.15, 3.05, 2.4776666666666665)","(10.0, 21.0, 19.799999999999997)","(26.0, 300.0, 230.75)","(5.5, 12.5, 8.75)","(7.0, 16.0, 14.433333333333334)","(31.0, 330.0, 144.76923076923077)","(3.0, 5.0, 3.707692307692308)","(21.0, 250.0, 135.0)"
09-01-2023 10:23:37.477553,"(2.15, 3.05, 2.4776666666666665)","(10.0, 21.0, 19.799999999999997)","(26.0, 300.0, 230.75)","(5.5, 12.5, 8.75)","(7.0, 16.0, 14.433333333333334)","(31.0, 330.0, 144.76923076923077)","(3.0, 5.0, 3.707692307692308)","(21.0, 250.0, 135.0)"
09-01-2023 10:23:38.650379,"(2.15, 3.05, 2.4776666666666665)","(10.0, 21.0, 19.799999999999997)","(26.0, 300.0, 230.75)","(5.5, 12.5, 8.75)","(7.0, 16.0, 14.433333333333334)","(31.0, 330.0, 144.76923076923077)","(3.0, 5.0, 3.707692307692308)","(21.0, 250.0, 135.0)"
09-01-2023 10:23:39.800153,"(2.15, 3.05, 2.4776666666666665)","(10.0, 21.0, 19.799999999999997)","(26.0, 300.0, 230.75)","(5.5, 12.5, 8.75)","(7.0, 16.0, 14.433333333333334)","(31.0, 330.0, 144.76923076923077)","(3.0, 5.0, 3.707692307692308)","(21.0, 250.0, 135.0)"
