,Areyougonnakissme,Pinnacle Reef,Xcellent Start,Sparked A Notion,Colt Rock,No Love For Juba,Neverpopthecork,Jubas Notion,Lord Of Cork
08-01-2023 13:16:06.170788,"(26.0, 38.0, 34.5)","(21.0, 30.0, 26.25)","(9.0, 12.0, 11.64)","(11.0, 22.0, 21.25)","(20.0, 42.0, 41.09090909090909)","(3.8, 4.7, 4.417142857142857)","(16.0, 19.5, 18.7)","(1.8, 2.24, 2.1644444444444444)","(15.0, 19.0, 17.193548387096776)"
08-01-2023 13:16:07.421716,"(26.0, 38.0, 36.0)","(21.0, 30.0, 26.25)","(9.0, 12.0, 11.64)","(11.0, 22.0, 21.875)","(20.0, 42.0, 39.0)","(3.8, 4.7, 4.4324324324324325)","(16.0, 19.5, 18.5)","(1.8, 2.24, 2.1644444444444444)","(15.0, 19.0, 17.5)"
08-01-2023 13:16:08.655427,"(26.0, 38.0, 36.25)","(21.0, 30.0, 26.25)","(9.0, 12.5, 11.833333333333334)","(11.0, 23.0, 21.875)","(20.0, 42.0, 39.0)","(3.8, 4.7, 4.4324324324324325)","(16.0, 19.0, 19.142857142857142)","(1.8, 2.24, 2.1644444444444444)","(15.0, 18.5, 17.75)"
08-01-2023 13:16:09.855380,"(26.0, 38.0, 36.25)","(21.0, 30.0, 27.428571428571427)","(9.0, 12.5, 11.833333333333334)","(11.0, 23.0, 21.875)","(20.0, 42.0, 40.285714285714285)","(3.8, 4.7, 4.417142857142857)","(16.0, 22.0, 19.5)","(1.8, 2.24, 2.1644444444444444)","(15.0, 18.5, 17.75)"
08-01-2023 13:16:11.045157,"(26.0, 38.0, 36.25)","(21.0, 30.0, 27.428571428571427)","(9.0, 12.5, 11.833333333333334)","(11.0, 23.0, 21.875)","(20.0, 42.0, 40.285714285714285)","(3.8, 4.7, 4.417142857142857)","(16.0, 22.0, 19.75)","(1.8, 2.24, 2.1644444444444444)","(15.0, 18.5, 17.133333333333333)"
08-01-2023 13:16:12.221211,"(26.0, 38.0, 36.25)","(21.0, 30.0, 27.428571428571427)","(9.0, 12.5, 11.833333333333334)","(11.0, 23.0, 21.875)","(20.0, 42.0, 40.285714285714285)","(3.8, 4.7, 4.417142857142857)","(16.0, 21.0, 19.5)","(1.8, 2.24, 2.1644444444444444)","(15.0, 19.0, 17.75)"
08-01-2023 13:16:13.457193,"(26.0, 38.0, 36.25)","(21.0, 30.0, 27.428571428571427)","(9.0, 12.5, 11.833333333333334)","(11.0, 23.0, 21.875)","(20.0, 42.0, 40.285714285714285)","(3.8, 4.7, 4.417142857142857)","(16.0, 21.0, 19.5)","(1.8, 2.24, 2.1644444444444444)","(15.0, 18.5, 17.75)"
08-01-2023 13:16:14.562712,"(26.0, 38.0, 36.25)","(21.0, 30.0, 27.428571428571427)","(9.0, 12.5, 11.833333333333334)","(11.0, 23.0, 21.875)","(20.0, 42.0, 40.285714285714285)","(3.8, 4.7, 4.417142857142857)","(16.0, 21.0, 19.5)","(1.8, 2.24, 2.1644444444444444)","(15.0, 18.5, 17.133333333333333)"
08-01-2023 13:16:15.812049,"(26.0, 38.0, 36.25)","(21.0, 30.0, 27.428571428571427)","(9.0, 12.5, 11.833333333333334)","(11.0, 23.0, 21.875)","(20.0, 42.0, 40.285714285714285)","(3.8, 4.7, 4.417142857142857)","(16.0, 21.0, 18.785714285714285)","(1.8, 2.24, 2.1644444444444444)","(15.0, 19.0, 17.75)"
08-01-2023 13:16:17.087857,"(26.0, 38.0, 36.25)","(21.0, 30.0, 27.428571428571427)","(9.0, 12.5, 11.833333333333334)","(11.0, 23.0, 21.875)","(20.0, 42.0, 40.5)","(3.8, 4.7, 4.417142857142857)","(16.0, 22.0, 19.1875)","(1.8, 2.24, 2.1644444444444444)","(15.0, 18.5, 17.75)"
08-01-2023 13:16:18.158003,"(26.0, 38.0, 36.25)","(21.0, 30.0, 27.428571428571427)","(9.0, 12.5, 11.833333333333334)","(11.0, 23.0, 21.875)","(20.0, 42.0, 40.5)","(3.8, 4.7, 4.417142857142857)","(16.0, 22.0, 19.1875)","(1.8, 2.24, 2.1644444444444444)","(15.0, 18.5, 17.75)"
08-01-2023 13:16:19.283481,"(26.0, 38.0, 36.25)","(21.0, 30.0, 27.428571428571427)","(9.0, 12.5, 11.833333333333334)","(11.0, 23.0, 21.875)","(20.0, 42.0, 38.0)","(3.8, 4.7, 4.417142857142857)","(16.0, 22.0, 19.142857142857142)","(1.8, 2.24, 2.1644444444444444)","(15.0, 18.5, 18.0)"
08-01-2023 13:16:20.514024,"(26.0, 38.0, 36.25)","(21.0, 30.0, 27.428571428571427)","(9.0, 12.5, 11.833333333333334)","(11.0, 23.0, 21.875)","(20.0, 42.0, 40.90909090909091)","(3.8, 4.7, 4.417142857142857)","(16.0, 22.0, 19.5)","(1.8, 2.24, 2.1644444444444444)","(15.0, 18.5, 17.25)"
08-01-2023 13:16:21.561509,"(26.0, 38.0, 36.6)","(21.0, 30.0, 27.428571428571427)","(9.0, 12.5, 11.833333333333334)","(11.0, 23.0, 21.875)","(20.0, 42.0, 40.90909090909091)","(3.8, 4.7, 4.417142857142857)","(16.0, 22.0, 19.5)","(1.8, 2.24, 2.1644444444444444)","(15.0, 19.0, 18.0)"
08-01-2023 13:16:22.663816,"(26.0, 38.0, 36.6)","(21.0, 30.0, 27.428571428571427)","(9.0, 12.5, 11.833333333333334)","(11.0, 23.0, 21.875)","(20.0, 42.0, 40.90909090909091)","(3.8, 4.7, 4.417142857142857)","(16.0, 22.0, 19.5)","(1.8, 2.24, 2.1644444444444444)","(15.0, 18.5, 18.0)"
08-01-2023 13:16:23.813570,"(26.0, 38.0, 36.6)","(21.0, 30.0, 27.428571428571427)","(9.0, 12.5, 11.833333333333334)","(11.0, 23.0, 21.875)","(20.0, 42.0, 40.90909090909091)","(3.8, 4.7, 4.417142857142857)","(16.0, 22.0, 19.5)","(1.8, 2.24, 2.1644444444444444)","(15.0, 18.5, 18.0)"
08-01-2023 13:16:25.018607,"(26.0, 38.0, 36.6)","(21.0, 30.0, 27.428571428571427)","(9.0, 12.5, 11.833333333333334)","(11.0, 23.0, 21.875)","(20.0, 42.0, 40.90909090909091)","(3.8, 4.7, 4.427272727272728)","(16.0, 22.0, 18.857142857142858)","(1.8, 2.24, 2.1644444444444444)","(15.0, 18.5, 18.0)"
08-01-2023 13:16:26.238738,"(26.0, 38.0, 36.6)","(21.0, 30.0, 27.428571428571427)","(9.0, 12.5, 11.833333333333334)","(11.0, 23.0, 21.875)","(20.0, 42.0, 40.90909090909091)","(3.8, 4.7, 4.5)","(16.0, 21.0, 18.857142857142858)","(1.8, 2.24, 2.1644444444444444)","(15.0, 18.5, 17.25)"
08-01-2023 13:16:27.752060,"(26.0, 38.0, 36.6)","(21.0, 30.0, 27.0)","(9.0, 12.5, 11.833333333333334)","(11.0, 23.0, 21.875)","(20.0, 42.0, 40.90909090909091)","(3.8, 4.7, 4.5)","(16.0, 21.0, 18.857142857142858)","(1.8, 2.24, 2.1644444444444444)","(15.0, 18.5, 18.0)"
08-01-2023 13:16:29.060505,"(26.0, 38.0, 36.6)","(21.0, 30.0, 27.0)","(9.0, 12.5, 12.323529411764707)","(11.0, 23.0, 21.875)","(20.0, 42.0, 40.90909090909091)","(3.8, 4.7, 4.485714285714286)","(16.0, 21.0, 18.083333333333332)","(1.8, 2.24, 2.1644444444444444)","(15.0, 18.5, 17.75)"
08-01-2023 13:16:30.305266,"(26.0, 38.0, 36.6)","(21.0, 30.0, 27.0)","(9.0, 12.5, 12.323529411764707)","(11.0, 23.0, 21.875)","(20.0, 42.0, 41.25)","(3.8, 4.7, 4.485714285714286)","(16.0, 21.0, 18.857142857142858)","(1.8, 2.24, 2.1644444444444444)","(15.0, 18.5, 17.5)"
08-01-2023 13:16:31.469092,"(26.0, 38.0, 36.0)","(21.0, 30.0, 27.0)","(9.0, 12.5, 12.227272727272727)","(11.0, 23.0, 21.875)","(20.0, 42.0, 41.25)","(3.8, 4.7, 4.485714285714286)","(16.0, 21.0, 18.857142857142858)","(1.8, 2.24, 2.1644444444444444)","(15.0, 18.5, 17.5)"
08-01-2023 13:16:32.650168,"(26.0, 38.0, 36.0)","(21.0, 30.0, 27.0)","(9.0, 12.5, 12.227272727272727)","(11.0, 23.0, 21.875)","(20.0, 42.0, 41.25)","(3.8, 4.7, 4.485714285714286)","(16.0, 21.0, 18.857142857142858)","(1.8, 2.24, 2.161777777777778)","(15.0, 18.5, 17.5)"
08-01-2023 13:16:33.744231,"(26.0, 38.0, 36.0)","(21.0, 30.0, 27.0)","(9.0, 12.5, 12.227272727272727)","(11.0, 23.0, 21.875)","(20.0, 42.0, 41.25)","(3.8, 4.7, 4.485714285714286)","(16.0, 21.0, 18.083333333333332)","(1.8, 2.24, 2.161777777777778)","(15.0, 18.5, 17.5)"
08-01-2023 13:16:34.806053,"(26.0, 38.0, 36.0)","(21.0, 30.0, 27.0)","(9.0, 12.5, 12.227272727272727)","(11.0, 23.0, 21.875)","(20.0, 42.0, 41.25)","(3.8, 4.7, 4.485714285714286)","(16.0, 21.0, 18.857142857142858)","(1.8, 2.24, 2.161777777777778)","(15.0, 18.5, 17.06896551724138)"
08-01-2023 13:16:36.050793,"(26.0, 38.0, 36.0)","(21.0, 30.0, 27.0)","(9.0, 12.5, 12.227272727272727)","(11.0, 23.0, 21.875)","(20.0, 42.0, 41.25)","(3.8, 4.7, 4.485714285714286)","(16.0, 21.0, 18.857142857142858)","(1.8, 2.24, 2.161777777777778)","(15.0, 19.0, 17.5)"
08-01-2023 13:16:37.342156,"(26.0, 38.0, 36.0)","(21.0, 30.0, 27.0)","(9.0, 12.5, 12.227272727272727)","(11.0, 23.0, 21.875)","(20.0, 42.0, 41.25)","(3.8, 4.7, 4.485714285714286)","(16.0, 21.0, 19.333333333333332)","(1.8, 2.24, 2.161777777777778)","(15.0, 18.5, 17.5)"
08-01-2023 13:16:38.468014,"(26.0, 38.0, 36.0)","(21.0, 30.0, 27.0)","(9.0, 12.5, 12.227272727272727)","(11.0, 23.0, 21.875)","(20.0, 42.0, 41.25)","(3.8, 4.7, 4.485714285714286)","(16.0, 21.0, 18.083333333333332)","(1.8, 2.24, 2.1750000000000003)","(15.0, 18.5, 17.5)"
08-01-2023 13:16:39.613862,"(26.0, 38.0, 36.0)","(21.0, 30.0, 27.0)","(9.0, 12.5, 12.227272727272727)","(11.0, 23.0, 21.875)","(20.0, 42.0, 40.666666666666664)","(3.8, 4.7, 4.485714285714286)","(16.0, 21.0, 18.857142857142858)","(1.8, 2.22, 2.1750000000000003)","(15.0, 18.5, 17.06896551724138)"
08-01-2023 13:16:40.730008,"(26.0, 38.0, 36.0)","(21.0, 30.0, 27.0)","(9.0, 12.5, 12.227272727272727)","(11.0, 23.0, 21.875)","(20.0, 42.0, 40.666666666666664)","(3.8, 4.7, 4.485714285714286)","(16.0, 21.0, 18.857142857142858)","(1.8, 2.22, 2.1750000000000003)","(15.0, 19.0, 17.5)"
08-01-2023 13:16:41.861901,"(26.0, 38.0, 36.0)","(21.0, 30.0, 27.0)","(9.0, 12.5, 12.227272727272727)","(11.0, 23.0, 21.875)","(20.0, 42.0, 40.666666666666664)","(3.8, 4.7, 4.485714285714286)","(16.0, 21.0, 18.083333333333332)","(1.8, 2.22, 2.1654545454545455)","(15.0, 18.5, 17.5)"
08-01-2023 13:16:42.953052,"(26.0, 38.0, 36.0)","(21.0, 30.0, 27.0)","(9.0, 12.5, 12.227272727272727)","(11.0, 23.0, 21.875)","(20.0, 42.0, 40.666666666666664)","(3.8, 4.7, 4.485714285714286)","(16.0, 21.0, 18.857142857142858)","(1.8, 2.22, 2.1631578947368424)","(15.0, 18.5, 17.5)"
08-01-2023 13:16:44.030350,"(26.0, 38.0, 36.0)","(21.0, 30.0, 27.0)","(9.0, 12.5, 12.227272727272727)","(11.0, 23.0, 21.875)","(20.0, 42.0, 40.666666666666664)","(3.8, 4.7, 4.485714285714286)","(16.0, 21.0, 18.857142857142858)","(1.8, 2.22, 2.1631578947368424)","(15.0, 18.5, 17.06896551724138)"
08-01-2023 13:16:45.186113,"(26.0, 38.0, 36.0)","(21.0, 30.0, 27.0)","(9.0, 12.5, 12.227272727272727)","(11.0, 23.0, 21.875)","(20.0, 42.0, 40.666666666666664)","(3.8, 4.7, 4.485714285714286)","(16.0, 21.0, 18.857142857142858)","(1.8, 2.22, 2.1631578947368424)","(15.0, 19.0, 17.5)"
08-01-2023 13:16:46.402897,"(26.0, 38.0, 36.0)","(21.0, 30.0, 27.0)","(9.0, 12.5, 12.227272727272727)","(11.0, 23.0, 21.875)","(20.0, 42.0, 40.666666666666664)","(3.8, 4.7, 4.485714285714286)","(16.0, 21.0, 19.333333333333332)","(1.8, 2.22, 2.1660000000000004)","(15.0, 18.5, 17.5)"
08-01-2023 13:16:47.586916,"(26.0, 38.0, 36.0)","(21.0, 30.0, 27.0)","(9.0, 12.5, 12.227272727272727)","(11.0, 23.0, 21.875)","(20.0, 42.0, 40.666666666666664)","(3.8, 4.7, 4.485714285714286)","(16.0, 21.0, 18.083333333333332)","(1.8, 2.22, 2.1660000000000004)","(15.0, 18.5, 17.5)"
08-01-2023 13:16:48.753895,"(26.0, 38.0, 36.0)","(21.0, 30.0, 27.0)","(9.0, 12.5, 12.227272727272727)","(11.0, 23.0, 21.875)","(20.0, 42.0, 40.666666666666664)","(3.8, 4.7, 4.485714285714286)","(16.0, 21.0, 18.083333333333332)","(1.8, 2.22, 2.1660000000000004)","(15.0, 18.5, 17.5)"
08-01-2023 13:16:50.167787,"(26.0, 38.0, 36.0)","(21.0, 30.0, 27.0)","(9.0, 12.5, 12.227272727272727)","(11.0, 23.0, 21.875)","(20.0, 42.0, 40.5)","(3.8, 4.7, 4.485714285714286)","(16.0, 21.0, 18.857142857142858)","(1.8, 2.22, 2.166315789473684)","(15.0, 18.5, 17.06896551724138)"
08-01-2023 13:16:51.388479,"(26.0, 38.0, 36.0)","(21.0, 30.0, 27.0)","(9.0, 12.5, 12.227272727272727)","(11.0, 23.0, 21.875)","(20.0, 42.0, 40.5)","(3.8, 4.7, 4.485714285714286)","(16.0, 21.0, 18.857142857142858)","(1.8, 2.22, 2.166315789473684)","(15.0, 19.0, 17.5)"
08-01-2023 13:16:52.525931,"(26.0, 38.0, 36.0)","(21.0, 29.0, 27.75)","(9.0, 12.5, 12.227272727272727)","(11.0, 23.0, 21.875)","(20.0, 42.0, 40.5)","(3.8, 4.7, 4.485714285714286)","(16.0, 21.0, 18.857142857142858)","(1.8, 2.22, 2.166315789473684)","(15.0, 18.5, 17.5)"
08-01-2023 13:16:53.755650,"(26.0, 38.0, 36.0)","(21.0, 29.0, 27.75)","(9.0, 12.5, 12.227272727272727)","(11.0, 23.0, 21.875)","(20.0, 42.0, 40.5)","(3.8, 4.7, 4.485714285714286)","(16.0, 21.0, 18.857142857142858)","(1.8, 2.22, 2.166315789473684)","(15.0, 18.5, 17.5)"
08-01-2023 13:16:54.969215,"(26.0, 38.0, 36.0)","(21.0, 29.0, 27.75)","(9.0, 12.5, 12.227272727272727)","(11.0, 23.0, 21.875)","(21.0, 42.0, 40.5)","(3.8, 4.7, 4.485714285714286)","(15.0, 21.0, 18.083333333333332)","(1.8, 2.22, 2.166315789473684)","(14.0, 18.5, 17.5)"
08-01-2023 13:16:56.122642,"(21.0, 38.0, 36.0)","(20.0, 29.0, 27.75)","(9.0, 12.5, 12.227272727272727)","(13.0, 23.0, 21.875)","(21.0, 42.0, 40.5)","(3.8, 4.7, 4.485714285714286)","(15.0, 21.0, 18.083333333333332)","(1.8, 2.22, 2.166315789473684)","(14.0, 18.5, 17.06896551724138)"
08-01-2023 13:16:57.293228,"(21.0, 38.0, 36.0)","(20.0, 29.0, 27.75)","(9.0, 12.5, 12.227272727272727)","(13.0, 23.0, 21.875)","(21.0, 42.0, 40.5)","(3.8, 4.7, 4.458536585365854)","(15.0, 21.0, 18.083333333333332)","(1.8, 2.22, 2.166315789473684)","(14.0, 19.0, 17.06896551724138)"
08-01-2023 13:16:58.530073,"(21.0, 38.0, 36.0)","(20.0, 29.0, 27.75)","(9.0, 12.5, 12.227272727272727)","(13.0, 23.0, 21.875)","(21.0, 42.0, 40.5)","(3.8, 4.7, 4.458536585365854)","(15.0, 21.0, 18.857142857142858)","(1.8, 2.22, 2.166315789473684)","(14.0, 19.0, 17.5)"
08-01-2023 13:16:59.648503,"(21.0, 38.0, 36.0)","(20.0, 29.0, 27.75)","(9.0, 12.5, 12.227272727272727)","(13.0, 23.0, 21.875)","(21.0, 42.0, 41.25)","(3.8, 4.7, 4.458536585365854)","(15.0, 21.0, 18.857142857142858)","(1.8, 2.22, 2.161818181818182)","(14.0, 18.5, 17.5)"
08-01-2023 13:17:00.874424,"(21.0, 38.0, 36.0)","(20.0, 29.0, 27.75)","(9.0, 12.5, 12.227272727272727)","(13.0, 23.0, 21.875)","(21.0, 42.0, 41.25)","(3.8, 4.7, 4.458536585365854)","(15.0, 21.0, 19.333333333333332)","(1.8, 2.22, 2.161818181818182)","(14.0, 18.5, 17.06896551724138)"
08-01-2023 13:17:02.196939,"(21.0, 38.0, 36.0)","(20.0, 29.0, 27.75)","(9.0, 12.5, 12.227272727272727)","(13.0, 23.0, 21.875)","(21.0, 42.0, 41.25)","(3.8, 4.7, 4.458536585365854)","(15.0, 21.0, 18.083333333333332)","(1.8, 2.22, 2.161818181818182)","(14.0, 19.0, 17.06896551724138)"
08-01-2023 13:17:03.346253,"(21.0, 38.0, 36.0)","(20.0, 29.0, 27.0)","(9.0, 12.5, 12.227272727272727)","(13.0, 23.0, 21.875)","(21.0, 42.0, 41.25)","(3.8, 4.7, 4.408823529411765)","(15.0, 21.0, 18.857142857142858)","(1.8, 2.22, 2.161818181818182)","(14.0, 19.0, 17.5)"
08-01-2023 13:17:04.550451,"(21.0, 38.0, 36.0)","(20.0, 29.0, 27.0)","(9.0, 12.5, 12.227272727272727)","(13.0, 23.0, 21.875)","(21.0, 42.0, 41.25)","(3.8, 4.7, 4.408823529411765)","(15.0, 21.0, 18.857142857142858)","(1.8, 2.22, 2.161818181818182)","(14.0, 18.5, 17.5)"
08-01-2023 13:17:05.715880,"(21.0, 38.0, 36.0)","(20.0, 29.0, 27.0)","(9.0, 12.5, 12.227272727272727)","(13.0, 23.0, 21.875)","(21.0, 42.0, 41.25)","(3.8, 4.7, 4.408823529411765)","(15.0, 21.0, 18.857142857142858)","(1.8, 2.22, 2.18)","(14.0, 18.5, 17.5)"
08-01-2023 13:17:06.811726,"(21.0, 38.0, 36.0)","(20.0, 29.0, 27.0)","(9.0, 12.5, 12.227272727272727)","(13.0, 23.0, 21.875)","(21.0, 42.0, 41.25)","(3.8, 4.7, 4.408823529411765)","(15.0, 21.0, 18.857142857142858)","(1.8, 2.22, 2.18)","(14.0, 18.5, 17.5)"
08-01-2023 13:17:07.957774,"(21.0, 38.0, 36.0)","(20.0, 29.0, 27.0)","(9.0, 12.5, 12.227272727272727)","(13.0, 23.0, 21.875)","(21.0, 42.0, 41.25)","(3.8, 4.7, 4.408823529411765)","(15.0, 21.0, 19.333333333333332)","(1.8, 2.22, 2.18)","(14.0, 19.0, 17.06896551724138)"
08-01-2023 13:17:09.113132,"(21.0, 38.0, 36.0)","(20.0, 29.0, 27.0)","(9.0, 12.5, 12.227272727272727)","(13.0, 23.0, 21.875)","(21.0, 42.0, 40.333333333333336)","(3.8, 4.7, 4.408823529411765)","(15.0, 21.0, 18.083333333333332)","(1.8, 2.22, 2.1904615384615385)","(14.0, 19.0, 17.06896551724138)"
08-01-2023 13:17:10.326344,"(21.0, 38.0, 36.0)","(20.0, 29.0, 27.0)","(9.0, 12.5, 12.227272727272727)","(13.0, 23.0, 21.875)","(21.0, 42.0, 40.333333333333336)","(3.8, 4.7, 4.408823529411765)","(15.0, 21.0, 18.083333333333332)","(1.8, 2.22, 2.1904615384615385)","(14.0, 19.0, 17.06896551724138)"
08-01-2023 13:17:11.559168,"(21.0, 38.0, 36.0)","(20.0, 29.0, 27.0)","(9.0, 12.5, 12.227272727272727)","(13.0, 23.0, 21.875)","(21.0, 42.0, 41.42857142857143)","(3.8, 4.7, 4.408823529411765)","(15.0, 21.0, 18.083333333333332)","(1.8, 2.22, 2.1904615384615385)","(14.0, 19.0, 17.5)"
08-01-2023 13:17:12.837188,"(21.0, 38.0, 36.0)","(20.0, 29.0, 27.0)","(9.0, 12.5, 12.227272727272727)","(13.0, 23.0, 21.875)","(21.0, 42.0, 41.42857142857143)","(3.8, 4.7, 4.408823529411765)","(15.0, 21.0, 18.857142857142858)","(1.8, 2.22, 2.1996)","(14.0, 18.5, 17.5)"
08-01-2023 13:17:14.121848,"(21.0, 38.0, 36.0)","(20.0, 29.0, 27.0)","(9.0, 12.5, 12.227272727272727)","(13.0, 23.0, 21.875)","(21.0, 42.0, 41.42857142857143)","(3.8, 4.7, 4.408823529411765)","(15.0, 21.0, 18.857142857142858)","(1.8, 2.22, 2.1996)","(14.0, 18.5, 17.5)"
08-01-2023 13:17:15.416555,"(21.0, 38.0, 36.0)","(20.0, 29.0, 27.0)","(9.0, 12.5, 12.227272727272727)","(13.0, 23.0, 21.875)","(21.0, 42.0, 41.42857142857143)","(3.8, 4.7, 4.408823529411765)","(15.0, 21.0, 19.333333333333332)","(1.8, 2.22, 2.1996)","(14.0, 18.5, 17.5)"
08-01-2023 13:17:16.663001,"(21.0, 38.0, 36.0)","(20.0, 29.0, 27.0)","(9.0, 12.5, 12.227272727272727)","(13.0, 23.0, 21.875)","(21.0, 42.0, 41.42857142857143)","(3.8, 4.7, 4.408823529411765)","(15.0, 21.0, 18.083333333333332)","(1.8, 2.22, 2.1996)","(14.0, 18.5, 17.5)"
08-01-2023 13:17:17.863693,"(21.0, 38.0, 36.0)","(20.0, 29.0, 27.0)","(9.0, 12.5, 12.227272727272727)","(13.0, 23.0, 21.875)","(21.0, 42.0, 41.42857142857143)","(3.8, 4.7, 4.408823529411765)","(15.0, 21.0, 18.083333333333332)","(1.8, 2.22, 2.1996)","(14.0, 18.5, 17.5)"
08-01-2023 13:17:19.057199,"(21.0, 38.0, 36.0)","(20.0, 29.0, 27.0)","(9.0, 12.5, 12.227272727272727)","(13.0, 23.0, 21.875)","(21.0, 42.0, 41.42857142857143)","(3.8, 4.7, 4.408823529411765)","(15.0, 21.0, 18.083333333333332)","(1.8, 2.22, 2.1996)","(14.0, 18.5, 17.5)"
08-01-2023 13:17:20.244933,"(21.0, 38.0, 36.0)","(20.0, 29.0, 27.0)","(9.0, 12.5, 12.227272727272727)","(13.0, 23.0, 21.875)","(21.0, 42.0, 41.42857142857143)","(3.8, 4.7, 4.408823529411765)","(15.0, 21.0, 18.857142857142858)","(1.8, 2.22, 2.1996)","(14.0, 18.5, 17.06896551724138)"
08-01-2023 13:17:21.410229,"(21.0, 38.0, 36.0)","(20.0, 29.0, 27.0)","(9.0, 12.5, 12.227272727272727)","(13.0, 23.0, 21.875)","(21.0, 42.0, 41.368421052631575)","(3.8, 4.7, 4.408823529411765)","(15.0, 21.0, 18.857142857142858)","(1.8, 2.22, 2.1996)","(14.0, 19.0, 17.5)"
08-01-2023 13:17:22.545694,"(21.0, 38.0, 36.0)","(20.0, 29.0, 27.0)","(9.0, 12.5, 12.227272727272727)","(13.0, 23.0, 21.875)","(21.0, 42.0, 41.368421052631575)","(3.8, 4.7, 4.408823529411765)","(15.0, 21.0, 18.083333333333332)","(1.8, 2.22, 2.1996)","(14.0, 18.5, 17.5)"
08-01-2023 13:17:23.711918,"(21.0, 38.0, 36.0)","(20.0, 29.0, 27.0)","(9.0, 12.5, 12.227272727272727)","(13.0, 23.0, 21.875)","(21.0, 42.0, 41.368421052631575)","(3.8, 4.7, 4.408823529411765)","(15.0, 21.0, 18.857142857142858)","(1.8, 2.22, 2.1996)","(14.0, 18.5, 17.5)"
08-01-2023 13:17:24.880908,"(21.0, 38.0, 36.0)","(20.0, 29.0, 27.0)","(9.0, 12.5, 12.227272727272727)","(13.0, 23.0, 21.875)","(21.0, 42.0, 41.368421052631575)","(3.8, 4.7, 4.408823529411765)","(15.0, 21.0, 18.857142857142858)","(1.8, 2.22, 2.1996)","(14.0, 18.5, 17.5)"
08-01-2023 13:17:25.997146,"(21.0, 38.0, 36.0)","(20.0, 29.0, 27.0)","(9.0, 12.5, 12.227272727272727)","(13.0, 23.0, 21.875)","(21.0, 42.0, 41.368421052631575)","(3.8, 4.7, 4.408823529411765)","(15.0, 21.0, 18.857142857142858)","(1.8, 2.22, 2.1996)","(14.0, 18.5, 17.5)"
08-01-2023 13:17:27.259048,"(21.0, 38.0, 36.0)","(20.0, 29.0, 26.333333333333332)","(9.0, 12.5, 12.227272727272727)","(13.0, 23.0, 21.875)","(21.0, 42.0, 41.368421052631575)","(3.8, 4.7, 4.5)","(15.0, 21.0, 18.8125)","(1.8, 2.22, 2.1996)","(14.0, 18.5, 17.06896551724138)"
08-01-2023 13:17:28.415797,"(21.0, 38.0, 36.0)","(20.0, 29.0, 26.333333333333332)","(9.0, 12.5, 12.227272727272727)","(13.0, 23.0, 21.875)","(21.0, 42.0, 41.368421052631575)","(3.8, 4.6, 4.5)","(15.0, 21.0, 18.857142857142858)","(1.8, 2.22, 2.1996)","(14.0, 19.0, 17.5)"
08-01-2023 13:17:29.535773,"(21.0, 38.0, 36.0)","(20.0, 29.0, 26.333333333333332)","(9.0, 12.5, 12.227272727272727)","(13.0, 23.0, 21.875)","(21.0, 42.0, 41.368421052631575)","(3.8, 4.6, 4.5)","(15.0, 21.0, 18.857142857142858)","(1.8, 2.22, 2.1996)","(14.0, 18.5, 17.5)"
08-01-2023 13:17:30.633424,"(21.0, 38.0, 36.0)","(20.0, 29.0, 26.333333333333332)","(9.0, 12.5, 12.227272727272727)","(13.0, 23.0, 21.875)","(21.0, 42.0, 40.285714285714285)","(3.8, 4.6, 4.5)","(15.0, 21.0, 18.857142857142858)","(1.8, 2.22, 2.1996)","(14.0, 18.5, 17.5)"
08-01-2023 13:17:31.778995,"(21.0, 38.0, 36.0)","(20.0, 29.0, 26.333333333333332)","(9.0, 12.5, 12.227272727272727)","(13.0, 23.0, 21.875)","(21.0, 42.0, 40.285714285714285)","(3.8, 4.6, 4.5)","(15.0, 21.0, 18.857142857142858)","(1.8, 2.22, 2.1996)","(14.0, 18.5, 17.5)"
08-01-2023 13:17:32.933670,"(21.0, 38.0, 36.0)","(20.0, 29.0, 26.333333333333332)","(9.0, 12.5, 12.227272727272727)","(13.0, 23.0, 21.875)","(21.0, 42.0, 40.285714285714285)","(3.8, 4.6, 4.5)","(15.0, 21.0, 18.5)","(1.8, 2.22, 2.1996)","(14.0, 18.5, 17.5)"
08-01-2023 13:17:34.085991,"(21.0, 38.0, 36.0)","(20.0, 29.0, 26.333333333333332)","(9.0, 12.5, 12.227272727272727)","(13.0, 23.0, 21.875)","(21.0, 42.0, 40.285714285714285)","(3.8, 4.6, 4.5)","(15.0, 21.0, 18.083333333333332)","(1.8, 2.22, 2.1996)","(14.0, 18.5, 17.5)"
08-01-2023 13:17:35.304466,"(21.0, 38.0, 36.0)","(20.0, 29.0, 26.333333333333332)","(9.0, 12.5, 12.227272727272727)","(13.0, 23.0, 21.875)","(21.0, 42.0, 40.285714285714285)","(3.8, 4.6, 4.5)","(15.0, 21.0, 18.083333333333332)","(1.8, 2.22, 2.1996)","(14.0, 18.5, 17.5)"
08-01-2023 13:17:36.554308,"(21.0, 38.0, 36.0)","(20.0, 29.0, 26.333333333333332)","(9.0, 12.5, 12.227272727272727)","(13.0, 23.0, 21.875)","(21.0, 42.0, 40.285714285714285)","(3.8, 4.6, 4.5)","(15.0, 21.0, 18.857142857142858)","(1.8, 2.22, 2.1996)","(14.0, 18.5, 17.5)"
