,Hilltop Surfer,El Awoman,Aces Shadow,Celestial Topaz,Always Steamed Up,Soho Nadel
09-01-2023 12:46:36.810938,"(1.85, 2.5, 2.4)","(4.2, 5.3, 4.3999999999999995)","(4.0, 6.4, 6.036363636363637)","(11.0, 24.0, 17.333333333333332)","(6.0, 8.2, 7.533333333333333)","(12.0, 24.0, 17.954545454545453)"
09-01-2023 12:46:37.809831,"(1.85, 2.5, 2.4)","(4.2, 5.3, 4.3999999999999995)","(4.0, 6.4, 6.036363636363637)","(11.0, 24.0, 17.333333333333332)","(6.0, 8.2, 7.533333333333333)","(12.0, 24.0, 17.954545454545453)"
09-01-2023 12:46:38.765160,"(1.85, 2.5, 2.4)","(4.2, 5.3, 4.3999999999999995)","(4.0, 6.4, 6.036363636363637)","(11.0, 24.0, 17.333333333333332)","(6.0, 8.2, 7.533333333333333)","(12.0, 24.0, 17.954545454545453)"
09-01-2023 12:46:39.829695,"(1.85, 2.5, 2.4)","(4.2, 5.3, 4.3999999999999995)","(4.0, 6.4, 6.036363636363637)","(11.0, 24.0, 17.333333333333332)","(6.0, 8.2, 7.533333333333333)","(12.0, 24.0, 17.954545454545453)"
09-01-2023 12:46:40.936328,"(1.85, 2.5, 2.4)","(4.2, 5.3, 4.3999999999999995)","(4.0, 6.4, 6.036363636363637)","(11.0, 24.0, 17.333333333333332)","(6.0, 8.2, 7.533333333333333)","(12.0, 24.0, 17.954545454545453)"
09-01-2023 12:46:41.961579,"(1.85, 2.5, 2.4)","(4.2, 5.3, 4.3999999999999995)","(4.0, 6.4, 6.036363636363637)","(11.0, 24.0, 17.333333333333332)","(6.0, 8.2, 7.533333333333333)","(12.0, 24.0, 17.954545454545453)"
09-01-2023 12:46:42.978731,"(1.85, 2.5, 2.4)","(4.2, 5.3, 4.3999999999999995)","(4.0, 6.4, 6.036363636363637)","(11.0, 24.0, 17.333333333333332)","(6.0, 8.2, 7.533333333333333)","(12.0, 24.0, 17.954545454545453)"
09-01-2023 12:46:43.970798,"(1.85, 2.5, 2.4)","(4.2, 5.3, 4.3999999999999995)","(4.0, 6.4, 6.036363636363637)","(11.0, 24.0, 17.333333333333332)","(6.0, 8.2, 7.533333333333333)","(12.0, 24.0, 17.954545454545453)"
09-01-2023 12:46:45.077099,"(1.85, 2.5, 2.4)","(4.2, 5.3, 4.3999999999999995)","(4.0, 6.4, 6.036363636363637)","(11.0, 24.0, 17.333333333333332)","(6.0, 8.2, 7.533333333333333)","(12.0, 24.0, 17.954545454545453)"
09-01-2023 12:46:46.156111,"(1.85, 2.5, 2.4)","(4.2, 5.3, 4.3999999999999995)","(4.0, 6.4, 6.036363636363637)","(11.0, 24.0, 17.333333333333332)","(6.0, 8.2, 7.914285714285714)","(12.0, 24.0, 17.954545454545453)"
09-01-2023 12:46:47.079753,"(1.85, 2.5, 2.4)","(4.2, 5.3, 4.3999999999999995)","(4.0, 6.4, 6.036363636363637)","(11.0, 24.0, 17.333333333333332)","(6.0, 8.2, 7.914285714285714)","(12.0, 24.0, 17.954545454545453)"
09-01-2023 12:46:48.162302,"(1.85, 2.5, 2.4)","(4.2, 5.3, 4.3999999999999995)","(4.0, 6.4, 6.036363636363637)","(11.0, 24.0, 17.333333333333332)","(6.0, 8.2, 7.914285714285714)","(12.0, 24.0, 17.954545454545453)"
09-01-2023 12:46:49.229073,"(1.85, 2.5, 2.4)","(4.2, 5.3, 4.3999999999999995)","(4.0, 6.4, 6.036363636363637)","(11.0, 24.0, 17.333333333333332)","(6.0, 8.2, 7.914285714285714)","(12.0, 24.0, 17.954545454545453)"
09-01-2023 12:46:50.192390,"(1.85, 2.5, 2.4)","(4.2, 5.3, 4.3999999999999995)","(4.0, 6.4, 6.036363636363637)","(11.0, 24.0, 17.333333333333332)","(6.0, 8.2, 7.914285714285714)","(12.0, 24.0, 17.954545454545453)"
09-01-2023 12:46:51.228942,"(1.85, 2.5, 2.4)","(4.2, 5.3, 4.3999999999999995)","(4.0, 6.4, 6.036363636363637)","(11.0, 24.0, 17.333333333333332)","(6.0, 8.2, 7.914285714285714)","(12.0, 24.0, 17.954545454545453)"
09-01-2023 12:46:52.267122,"(1.85, 2.5, 2.4)","(4.2, 5.3, 4.3999999999999995)","(4.0, 6.4, 6.036363636363637)","(11.0, 24.0, 17.333333333333332)","(6.0, 8.2, 7.914285714285714)","(12.0, 24.0, 17.954545454545453)"
09-01-2023 12:46:53.417166,"(1.85, 2.5, 2.45)","(4.2, 5.3, 4.3999999999999995)","(4.0, 6.4, 6.066666666666667)","(11.0, 24.0, 19.0)","(6.0, 8.2, 7.3)","(12.0, 24.0, 16.125)"
09-01-2023 12:46:54.465660,"(1.85, 2.5, 2.45)","(4.2, 5.3, 4.3999999999999995)","(4.0, 6.4, 6.066666666666667)","(11.0, 24.0, 19.0)","(6.0, 8.2, 7.3)","(12.0, 24.0, 17.0)"
09-01-2023 12:46:55.463048,"(1.85, 2.5, 2.45)","(4.2, 5.3, 4.3999999999999995)","(4.0, 6.4, 6.066666666666667)","(11.0, 24.0, 19.0)","(6.0, 8.2, 7.3)","(12.0, 24.0, 17.0)"
09-01-2023 12:46:56.501971,"(1.85, 2.5, 2.45)","(4.2, 5.3, 4.3999999999999995)","(4.0, 6.4, 6.066666666666667)","(11.0, 24.0, 19.0)","(6.0, 8.2, 7.3)","(12.0, 24.0, 17.0)"
09-01-2023 12:46:57.557116,"(1.85, 2.5, 2.45)","(4.2, 5.3, 4.3999999999999995)","(4.0, 6.4, 6.066666666666667)","(11.0, 24.0, 19.0)","(6.0, 8.2, 7.3)","(12.0, 24.0, 17.0)"
09-01-2023 12:46:58.556961,"(1.85, 2.5, 2.45)","(4.2, 5.3, 4.3999999999999995)","(4.0, 6.4, 6.066666666666667)","(11.0, 24.0, 19.0)","(6.0, 8.2, 7.3)","(12.0, 24.0, 17.0)"
09-01-2023 12:46:59.622778,"(1.85, 2.5, 2.45)","(4.2, 5.3, 4.3999999999999995)","(4.0, 6.4, 6.066666666666667)","(11.0, 24.0, 19.0)","(6.0, 8.2, 7.3)","(12.0, 24.0, 17.0)"
09-01-2023 12:47:00.671941,"(1.85, 2.5, 2.45)","(4.2, 5.3, 4.3999999999999995)","(4.0, 6.4, 6.066666666666667)","(11.0, 24.0, 19.0)","(6.0, 8.2, 7.3)","(12.0, 24.0, 17.0)"
09-01-2023 12:47:01.751439,"(1.85, 2.5, 2.45)","(4.2, 5.3, 4.3999999999999995)","(4.0, 6.4, 6.066666666666667)","(11.0, 24.0, 19.0)","(6.0, 8.2, 7.3)","(12.0, 24.0, 17.0)"
09-01-2023 12:47:02.824795,"(1.85, 2.5, 2.45)","(4.2, 5.3, 4.3999999999999995)","(4.0, 6.4, 6.066666666666667)","(11.0, 24.0, 19.0)","(6.0, 8.2, 7.3)","(12.0, 24.0, 17.0)"
09-01-2023 12:47:03.840812,"(1.85, 2.5, 2.45)","(4.2, 5.3, 4.3999999999999995)","(4.0, 6.4, 6.066666666666667)","(11.0, 24.0, 19.0)","(6.0, 8.2, 7.3)","(12.0, 24.0, 17.0)"
09-01-2023 12:47:04.891667,"(1.85, 2.5, 2.45)","(4.2, 5.3, 4.3999999999999995)","(4.0, 6.4, 6.066666666666667)","(11.0, 24.0, 19.0)","(6.0, 8.2, 7.3)","(12.0, 24.0, 17.0)"
09-01-2023 12:47:05.998773,"(1.85, 2.5, 2.45)","(4.2, 5.3, 4.3999999999999995)","(4.0, 6.4, 6.066666666666667)","(11.0, 24.0, 19.0)","(6.0, 8.2, 7.3)","(12.0, 24.0, 17.0)"
09-01-2023 12:47:07.029937,"(1.85, 2.5, 2.45)","(4.2, 5.3, 4.3999999999999995)","(4.0, 6.4, 6.066666666666667)","(11.0, 24.0, 19.0)","(6.0, 8.2, 7.3)","(12.0, 24.0, 17.0)"
09-01-2023 12:47:08.094600,"(1.85, 2.5, 2.45)","(4.2, 5.3, 4.3999999999999995)","(4.0, 6.4, 6.066666666666667)","(11.0, 24.0, 19.0)","(6.0, 8.2, 7.3)","(12.0, 24.0, 17.0)"
09-01-2023 12:47:09.158315,"(1.85, 2.5, 2.45)","(4.2, 5.3, 4.3999999999999995)","(4.0, 6.4, 6.066666666666667)","(11.0, 24.0, 19.0)","(6.0, 8.2, 7.3)","(12.0, 24.0, 17.0)"
09-01-2023 12:47:10.375160,"(1.85, 2.5, 2.45)","(4.2, 5.3, 4.3999999999999995)","(4.0, 6.4, 6.066666666666667)","(11.0, 24.0, 19.0)","(6.0, 8.2, 7.3)","(12.0, 24.0, 17.0)"
09-01-2023 12:47:11.624597,"(1.85, 2.5, 2.45)","(4.2, 5.3, 4.3999999999999995)","(4.0, 6.4, 6.066666666666667)","(11.0, 24.0, 19.0)","(6.0, 8.2, 7.3)","(12.0, 24.0, 17.0)"
09-01-2023 12:47:12.991775,"(1.85, 2.5, 2.45)","(4.2, 5.3, 4.3999999999999995)","(4.0, 6.4, 6.066666666666667)","(11.0, 24.0, 19.0)","(6.0, 8.2, 7.3)","(12.0, 24.0, 17.0)"
09-01-2023 12:47:14.377451,"(1.85, 2.5, 2.45)","(4.2, 5.3, 4.3999999999999995)","(4.0, 6.4, 6.066666666666667)","(11.0, 24.0, 19.0)","(6.0, 8.2, 7.3)","(12.0, 24.0, 17.0)"
09-01-2023 12:47:15.637995,"(1.85, 2.5, 2.45)","(4.2, 5.3, 4.3999999999999995)","(4.0, 6.4, 6.066666666666667)","(11.0, 24.0, 19.0)","(6.0, 8.2, 7.3)","(12.0, 24.0, 17.0)"
09-01-2023 12:47:16.818563,"(1.85, 2.5, 2.45)","(4.2, 5.3, 4.3999999999999995)","(4.0, 6.4, 6.066666666666667)","(11.0, 24.0, 19.0)","(6.0, 8.2, 7.3)","(12.0, 24.0, 17.0)"
09-01-2023 12:47:18.023250,"(1.85, 2.5, 2.45)","(4.2, 5.3, 4.3999999999999995)","(4.0, 6.4, 6.066666666666667)","(11.0, 24.0, 19.0)","(6.0, 8.2, 7.3)","(12.0, 24.0, 17.0)"
09-01-2023 12:47:19.243343,"(1.85, 2.5, 2.45)","(4.2, 5.3, 4.3999999999999995)","(4.0, 6.4, 6.066666666666667)","(11.0, 24.0, 19.0)","(6.0, 8.2, 7.3)","(12.0, 24.0, 17.0)"
09-01-2023 12:47:20.356993,"(1.85, 2.5, 2.45)","(4.2, 5.3, 4.3999999999999995)","(4.0, 6.4, 6.066666666666667)","(11.0, 24.0, 19.0)","(6.0, 8.2, 7.3)","(12.0, 24.0, 17.0)"
09-01-2023 12:47:21.499238,"(1.85, 2.5, 2.45)","(4.2, 5.3, 4.3999999999999995)","(4.0, 6.4, 6.066666666666667)","(11.0, 24.0, 19.0)","(6.0, 8.2, 7.3)","(12.0, 24.0, 17.0)"
09-01-2023 12:47:22.594617,"(1.85, 2.5, 2.45)","(4.2, 5.3, 4.3999999999999995)","(4.0, 6.4, 6.066666666666667)","(11.0, 24.0, 19.0)","(6.0, 8.2, 7.3)","(12.0, 24.0, 17.0)"
09-01-2023 12:47:23.643344,"(1.85, 2.5, 2.45)","(4.2, 5.3, 4.3999999999999995)","(4.0, 6.4, 6.066666666666667)","(11.0, 24.0, 19.0)","(6.0, 8.2, 7.3)","(12.0, 24.0, 17.0)"
09-01-2023 12:47:24.805147,"(1.85, 2.5, 2.45)","(4.2, 5.3, 4.3999999999999995)","(4.0, 6.4, 6.066666666666667)","(11.0, 24.0, 19.0)","(6.0, 8.2, 7.3)","(12.0, 24.0, 17.0)"
09-01-2023 12:47:25.878904,"(1.85, 2.5, 2.45)","(4.2, 5.3, 4.3999999999999995)","(4.0, 6.4, 6.066666666666667)","(11.0, 24.0, 19.0)","(6.0, 8.2, 7.3)","(12.0, 24.0, 17.0)"
09-01-2023 12:47:26.927024,"(1.85, 2.5, 2.45)","(4.2, 5.3, 4.3999999999999995)","(4.0, 6.4, 6.066666666666667)","(11.0, 24.0, 19.0)","(6.0, 8.2, 7.3)","(12.0, 24.0, 17.0)"
09-01-2023 12:47:28.021900,"(1.85, 2.5, 2.45)","(4.2, 5.3, 4.3999999999999995)","(4.0, 6.4, 6.066666666666667)","(11.0, 24.0, 19.0)","(6.0, 8.2, 7.3)","(12.0, 24.0, 17.0)"
09-01-2023 12:47:29.084653,"(1.85, 2.5, 2.45)","(4.2, 5.3, 4.3999999999999995)","(4.0, 6.4, 6.066666666666667)","(11.0, 24.0, 19.0)","(6.0, 8.2, 7.3)","(12.0, 24.0, 17.0)"
09-01-2023 12:47:30.157274,"(1.85, 2.5, 2.45)","(4.2, 5.3, 4.3999999999999995)","(4.0, 6.4, 6.066666666666667)","(11.0, 24.0, 19.0)","(6.0, 8.2, 7.3)","(12.0, 24.0, 17.0)"
09-01-2023 12:47:31.234486,"(1.85, 2.5, 2.45)","(4.2, 5.3, 4.3999999999999995)","(4.0, 6.4, 6.066666666666667)","(11.0, 24.0, 19.0)","(6.0, 8.2, 7.3)","(12.0, 24.0, 17.0)"
09-01-2023 12:47:32.304264,"(1.85, 2.5, 2.45)","(4.2, 5.3, 4.3999999999999995)","(4.0, 6.4, 6.066666666666667)","(11.0, 24.0, 19.0)","(6.0, 8.2, 7.3)","(12.0, 24.0, 17.0)"
09-01-2023 12:47:33.442187,"(1.85, 2.5, 2.45)","(4.2, 5.3, 4.3999999999999995)","(4.0, 6.4, 6.066666666666667)","(11.0, 24.0, 19.0)","(6.0, 8.2, 7.3)","(12.0, 24.0, 17.0)"
09-01-2023 12:47:34.550191,"(1.85, 2.5, 2.45)","(4.2, 5.3, 4.3999999999999995)","(4.0, 6.4, 6.066666666666667)","(11.0, 24.0, 19.0)","(6.0, 8.2, 7.3)","(12.0, 24.0, 17.0)"
09-01-2023 12:47:35.608645,"(1.85, 2.5, 2.45)","(4.2, 5.3, 4.3999999999999995)","(4.0, 6.4, 6.066666666666667)","(11.0, 24.0, 19.0)","(6.0, 8.2, 7.3)","(12.0, 24.0, 17.0)"
09-01-2023 12:47:36.685142,"(1.85, 2.5, 2.45)","(4.2, 5.3, 4.3999999999999995)","(4.0, 6.4, 6.066666666666667)","(11.0, 24.0, 19.0)","(6.0, 8.2, 7.3)","(12.0, 24.0, 17.0)"
09-01-2023 12:47:37.814115,"(1.85, 2.5, 2.45)","(4.2, 5.3, 4.3999999999999995)","(4.0, 6.4, 6.066666666666667)","(11.0, 24.0, 19.0)","(6.0, 8.2, 7.3)","(12.0, 24.0, 17.0)"
09-01-2023 12:47:38.937169,"(1.85, 2.5, 2.45)","(4.2, 5.3, 4.3999999999999995)","(4.0, 6.4, 6.066666666666667)","(11.0, 24.0, 19.0)","(6.0, 8.2, 7.3)","(12.0, 24.0, 17.0)"
09-01-2023 12:47:40.046139,"(1.85, 2.5, 2.45)","(4.2, 5.3, 4.3999999999999995)","(4.0, 6.4, 6.066666666666667)","(11.0, 24.0, 19.0)","(6.0, 8.2, 7.3)","(12.0, 24.0, 17.0)"
09-01-2023 12:47:41.114834,"(1.85, 2.5, 2.45)","(4.2, 5.3, 4.3999999999999995)","(4.0, 6.4, 6.066666666666667)","(11.0, 24.0, 19.0)","(6.0, 8.2, 7.3)","(12.0, 24.0, 17.0)"
09-01-2023 12:47:42.238956,"(1.85, 2.5, 2.45)","(4.2, 5.3, 4.3999999999999995)","(4.0, 6.4, 6.066666666666667)","(11.0, 24.0, 19.0)","(6.0, 8.2, 7.3)","(12.0, 24.0, 17.0)"
09-01-2023 12:47:43.311223,"(1.85, 2.5, 2.45)","(4.2, 5.3, 4.3999999999999995)","(4.0, 6.4, 6.066666666666667)","(11.0, 24.0, 19.0)","(6.0, 8.2, 7.3)","(12.0, 24.0, 17.0)"
09-01-2023 12:47:44.372792,"(1.85, 2.5, 2.45)","(4.2, 5.3, 4.3999999999999995)","(4.0, 6.4, 6.066666666666667)","(11.0, 24.0, 19.0)","(6.0, 8.2, 7.3)","(12.0, 24.0, 17.0)"
09-01-2023 12:47:45.508963,"(1.85, 2.5, 2.45)","(4.2, 5.3, 4.3999999999999995)","(4.0, 6.4, 6.066666666666667)","(11.0, 24.0, 19.0)","(6.0, 8.2, 7.3)","(12.0, 24.0, 17.0)"
09-01-2023 12:47:46.688467,"(1.85, 2.5, 2.45)","(4.2, 5.3, 4.3999999999999995)","(4.0, 6.4, 6.066666666666667)","(11.0, 24.0, 19.0)","(6.0, 8.2, 7.3)","(12.0, 24.0, 17.0)"
09-01-2023 12:47:47.788473,"(1.85, 2.5, 2.45)","(4.2, 5.3, 4.3999999999999995)","(4.0, 6.4, 6.066666666666667)","(11.0, 24.0, 19.0)","(6.0, 8.2, 7.3)","(12.0, 24.0, 17.0)"
09-01-2023 12:47:48.859931,"(1.85, 2.5, 2.45)","(4.2, 5.3, 4.3999999999999995)","(4.0, 6.4, 6.066666666666667)","(11.0, 24.0, 19.0)","(6.0, 8.2, 7.3)","(12.0, 24.0, 17.0)"
09-01-2023 12:47:49.928925,"(1.85, 2.5, 2.45)","(4.2, 5.3, 4.3999999999999995)","(4.0, 6.4, 6.066666666666667)","(11.0, 24.0, 19.0)","(6.0, 8.2, 7.3)","(12.0, 24.0, 17.0)"
09-01-2023 12:47:51.060203,"(1.85, 2.5, 2.45)","(4.2, 5.3, 4.3999999999999995)","(4.0, 6.4, 6.066666666666667)","(11.0, 24.0, 19.0)","(6.0, 8.2, 7.3)","(12.0, 24.0, 17.0)"
09-01-2023 12:47:52.208551,"(1.85, 2.5, 2.45)","(4.2, 5.3, 4.3999999999999995)","(4.0, 6.4, 6.066666666666667)","(11.0, 24.0, 19.0)","(6.0, 8.2, 7.3)","(12.0, 24.0, 17.0)"
09-01-2023 12:47:53.312824,"(1.85, 2.5, 2.45)","(4.2, 5.3, 4.3999999999999995)","(4.0, 6.4, 6.066666666666667)","(11.0, 24.0, 19.0)","(6.0, 8.2, 7.3)","(12.0, 24.0, 17.0)"
09-01-2023 12:47:54.410907,"(1.85, 2.5, 2.45)","(4.2, 5.3, 4.3999999999999995)","(4.0, 6.4, 6.066666666666667)","(11.0, 24.0, 19.0)","(6.0, 8.2, 7.3)","(12.0, 24.0, 17.0)"
09-01-2023 12:47:55.498167,"(1.85, 2.5, 2.45)","(4.2, 5.3, 4.3999999999999995)","(4.0, 6.4, 6.066666666666667)","(11.0, 24.0, 19.0)","(6.0, 8.2, 7.3)","(12.0, 24.0, 17.0)"
09-01-2023 12:47:56.779922,"(1.85, 2.5, 2.45)","(4.2, 5.3, 4.3999999999999995)","(4.0, 6.4, 6.066666666666667)","(11.0, 24.0, 19.0)","(6.0, 8.2, 7.3)","(12.0, 24.0, 17.0)"
09-01-2023 12:47:58.076193,"(1.85, 2.5, 2.45)","(4.2, 5.3, 4.3999999999999995)","(4.0, 6.4, 6.066666666666667)","(11.0, 24.0, 19.0)","(6.0, 8.2, 7.3)","(12.0, 24.0, 17.0)"
09-01-2023 12:47:59.290335,"(1.85, 2.5, 2.45)","(4.2, 5.3, 4.3999999999999995)","(4.0, 6.4, 6.066666666666667)","(11.0, 24.0, 19.0)","(6.0, 8.2, 7.3)","(12.0, 24.0, 17.0)"
09-01-2023 12:48:00.610468,"(1.85, 2.5, 2.45)","(4.2, 5.3, 4.3999999999999995)","(4.0, 6.4, 6.066666666666667)","(11.0, 24.0, 19.0)","(6.0, 8.2, 7.3)","(12.0, 24.0, 17.0)"
09-01-2023 12:48:01.799782,"(1.85, 2.5, 2.45)","(4.2, 5.3, 4.3999999999999995)","(4.0, 6.4, 6.066666666666667)","(11.0, 24.0, 19.0)","(6.0, 8.2, 7.3)","(12.0, 24.0, 17.0)"
09-01-2023 12:48:02.953604,"(1.85, 2.5, 2.45)","(4.2, 5.3, 4.3999999999999995)","(4.0, 6.4, 6.066666666666667)","(11.0, 24.0, 19.0)","(6.0, 8.2, 7.3)","(12.0, 24.0, 17.0)"
09-01-2023 12:48:04.076013,"(1.85, 2.5, 2.45)","(4.2, 5.3, 4.3999999999999995)","(4.0, 6.4, 6.066666666666667)","(11.0, 24.0, 19.0)","(6.0, 8.2, 7.3)","(12.0, 24.0, 17.0)"
09-01-2023 12:48:05.197522,"(1.85, 2.5, 2.45)","(4.2, 5.3, 4.3999999999999995)","(4.0, 6.4, 6.066666666666667)","(11.0, 24.0, 19.0)","(6.0, 8.2, 7.975)","(12.0, 24.0, 17.0)"
09-01-2023 12:48:06.325399,"(1.85, 2.5, 2.45)","(4.2, 5.3, 4.3999999999999995)","(4.0, 6.4, 6.066666666666667)","(11.0, 24.0, 19.0)","(6.0, 8.2, 7.879999999999999)","(12.0, 24.0, 17.0)"
09-01-2023 12:48:07.424870,"(1.85, 2.5, 2.45)","(4.2, 5.3, 4.3999999999999995)","(4.0, 6.4, 6.066666666666667)","(11.0, 24.0, 19.0)","(6.0, 8.2, 8.066666666666666)","(12.0, 24.0, 17.0)"
09-01-2023 12:48:08.539116,"(1.85, 2.5, 2.45)","(4.2, 5.3, 4.3999999999999995)","(4.0, 6.4, 6.066666666666667)","(11.0, 24.0, 19.0)","(6.0, 8.2, 8.066666666666666)","(12.0, 24.0, 17.0)"
09-01-2023 12:48:09.682355,"(1.85, 2.5, 2.45)","(4.2, 5.3, 4.3999999999999995)","(4.0, 6.4, 6.066666666666667)","(11.0, 24.0, 19.0)","(6.0, 8.2, 8.066666666666666)","(12.0, 24.0, 17.0)"
09-01-2023 12:48:10.964454,"(1.85, 2.5, 2.45)","(4.2, 5.3, 4.3999999999999995)","(4.0, 6.4, 6.066666666666667)","(11.0, 24.0, 19.0)","(6.0, 8.2, 8.066666666666666)","(12.0, 24.0, 17.0)"
09-01-2023 12:48:12.093981,"(1.85, 2.5, 2.45)","(4.2, 5.3, 4.3999999999999995)","(4.0, 6.4, 6.066666666666667)","(11.0, 24.0, 19.0)","(6.0, 8.2, 8.066666666666666)","(12.0, 24.0, 17.0)"
09-01-2023 12:48:13.259797,"(1.85, 2.5, 2.45)","(4.2, 5.3, 4.3999999999999995)","(4.0, 6.4, 6.066666666666667)","(11.0, 24.0, 19.0)","(6.0, 8.2, 8.066666666666666)","(12.0, 24.0, 17.0)"
09-01-2023 12:48:14.607033,"(1.85, 2.5, 2.45)","(4.2, 5.3, 4.3999999999999995)","(4.0, 6.4, 6.066666666666667)","(11.0, 24.0, 19.0)","(6.0, 8.2, 8.066666666666666)","(12.0, 24.0, 17.0)"
09-01-2023 12:48:15.928829,"(1.85, 2.5, 2.45)","(4.2, 5.3, 4.3999999999999995)","(4.0, 6.4, 6.066666666666667)","(11.0, 24.0, 19.0)","(6.0, 8.2, 8.066666666666666)","(12.0, 24.0, 17.0)"
09-01-2023 12:48:17.190303,"(1.85, 2.5, 2.45)","(4.2, 5.3, 4.3999999999999995)","(4.0, 6.4, 6.066666666666667)","(11.0, 24.0, 19.0)","(6.0, 8.2, 8.066666666666666)","(12.0, 24.0, 17.0)"
09-01-2023 12:48:18.515033,"(1.85, 2.5, 2.45)","(4.2, 5.3, 4.3999999999999995)","(4.0, 6.4, 6.066666666666667)","(11.0, 24.0, 19.0)","(6.0, 8.2, 8.066666666666666)","(12.0, 24.0, 17.0)"
09-01-2023 12:48:19.901790,"(1.85, 2.5, 2.45)","(4.2, 5.3, 4.3999999999999995)","(4.0, 6.4, 6.066666666666667)","(11.0, 24.0, 19.0)","(6.0, 8.2, 7.92)","(12.0, 24.0, 17.0)"
09-01-2023 12:48:21.263965,"(1.85, 2.5, 2.45)","(4.2, 5.3, 4.3999999999999995)","(4.0, 6.4, 6.066666666666667)","(11.0, 24.0, 19.0)","(6.0, 8.2, 7.92)","(12.0, 24.0, 17.0)"
09-01-2023 12:48:22.356625,"(1.85, 2.5, 2.45)","(4.2, 5.3, 4.3999999999999995)","(4.0, 6.4, 6.066666666666667)","(11.0, 24.0, 19.0)","(6.0, 8.2, 7.92)","(12.0, 24.0, 17.0)"
09-01-2023 12:48:23.490360,"(1.85, 2.5, 2.45)","(4.2, 5.3, 4.3999999999999995)","(4.0, 6.4, 6.066666666666667)","(11.0, 24.0, 19.0)","(6.0, 8.2, 7.92)","(12.0, 24.0, 17.0)"
09-01-2023 12:48:24.676007,"(1.85, 2.5, 2.45)","(4.2, 5.3, 4.3999999999999995)","(4.0, 6.4, 6.066666666666667)","(11.0, 24.0, 19.0)","(6.0, 8.2, 7.92)","(12.0, 24.0, 17.0)"
09-01-2023 12:48:25.789637,"(1.85, 2.5, 2.45)","(4.2, 5.3, 4.3999999999999995)","(4.0, 6.4, 6.066666666666667)","(11.0, 24.0, 19.0)","(6.0, 8.2, 7.92)","(12.0, 24.0, 17.0)"
09-01-2023 12:48:26.824361,"(1.85, 2.5, 2.45)","(4.2, 5.3, 4.3999999999999995)","(4.0, 6.4, 6.066666666666667)","(11.0, 24.0, 19.0)","(6.0, 8.2, 7.92)","(12.0, 24.0, 17.0)"
09-01-2023 12:48:27.925416,"(1.85, 2.5, 2.45)","(4.2, 5.3, 4.3999999999999995)","(4.0, 6.4, 6.066666666666667)","(11.0, 24.0, 19.0)","(6.0, 8.2, 7.92)","(12.0, 24.0, 17.0)"
09-01-2023 12:48:29.074315,"(1.85, 2.5, 2.45)","(4.2, 5.3, 4.3999999999999995)","(4.0, 6.4, 6.066666666666667)","(11.0, 24.0, 19.0)","(6.0, 8.2, 7.92)","(12.0, 24.0, 17.0)"
09-01-2023 12:48:30.244895,"(1.85, 2.5, 2.45)","(4.2, 5.3, 4.3999999999999995)","(4.0, 6.4, 6.066666666666667)","(11.0, 24.0, 19.0)","(6.0, 8.2, 7.92)","(12.0, 24.0, 17.0)"
09-01-2023 12:48:31.370558,"(1.85, 2.5, 2.45)","(4.2, 5.3, 4.3999999999999995)","(4.0, 6.4, 6.066666666666667)","(11.0, 24.0, 19.0)","(6.0, 8.2, 7.92)","(12.0, 24.0, 17.0)"
09-01-2023 12:48:32.502460,"(1.85, 2.5, 2.45)","(4.2, 5.3, 4.3999999999999995)","(4.0, 6.4, 6.066666666666667)","(11.0, 24.0, 19.0)","(6.0, 8.2, 7.92)","(12.0, 24.0, 17.0)"
09-01-2023 12:48:33.678995,"(1.85, 2.5, 2.45)","(4.2, 5.3, 4.3999999999999995)","(4.0, 6.4, 6.066666666666667)","(11.0, 24.0, 19.0)","(6.0, 8.2, 7.92)","(12.0, 24.0, 17.0)"
09-01-2023 12:48:34.818670,"(1.85, 2.5, 2.45)","(4.2, 5.3, 4.3999999999999995)","(4.0, 6.4, 6.066666666666667)","(11.0, 24.0, 19.0)","(6.0, 8.2, 7.92)","(12.0, 24.0, 17.0)"
09-01-2023 12:48:35.921395,"(1.85, 2.5, 2.45)","(4.2, 5.3, 4.3999999999999995)","(4.0, 6.4, 6.066666666666667)","(11.0, 24.0, 19.0)","(6.0, 8.2, 7.92)","(12.0, 24.0, 17.0)"
09-01-2023 12:48:37.025024,"(1.85, 2.5, 2.45)","(4.2, 5.3, 4.3999999999999995)","(4.0, 6.4, 6.066666666666667)","(11.0, 24.0, 19.0)","(6.0, 8.2, 7.92)","(12.0, 24.0, 17.0)"
09-01-2023 12:48:38.140973,"(1.85, 2.5, 2.45)","(4.2, 5.3, 4.3999999999999995)","(4.0, 6.4, 6.066666666666667)","(11.0, 24.0, 19.0)","(6.0, 8.2, 8.024999999999999)","(12.0, 24.0, 17.0)"
09-01-2023 12:48:39.215632,"(1.85, 2.5, 2.45)","(4.2, 5.3, 4.3999999999999995)","(4.0, 6.4, 6.066666666666667)","(11.0, 24.0, 19.0)","(6.0, 8.2, 8.024999999999999)","(12.0, 24.0, 17.0)"
09-01-2023 12:48:40.217090,"(1.85, 2.5, 2.45)","(4.2, 5.3, 4.3999999999999995)","(4.0, 6.4, 6.066666666666667)","(11.0, 24.0, 19.0)","(6.0, 8.2, 8.024999999999999)","(12.0, 24.0, 17.0)"
