,Sir Simon,Swoop Dog,White Hawk,Alpine Wolf,Shbourne Renegade,Reward Achiever,Rising Light,Shbourne Rebel,Vallabar,Dramazing,Ethical Dilemma,Skyway Star,Maincourt,Argyle Beach
11-01-2023 15:17:22.746932,"(5.5, 8.0, 7.454545454545454)","(4.6, 5.4, 5.277777777777778)","(41.0, 95.0, 61.0)","(5.0, 6.2, 6.125)","(31.0, 90.0, 54.0)","(4.8, 9.4, 9.011764705882353)","(10.0, 10.0, 9.0)","(20.0, 30.0, 27.0)","(31.0, 75.0, 57.5)","(6.5, 7.2, 6.493286219081273)","(81.0, 120.0, 105.0)","(101.0, 210.0, 173.33333333333331)","(101.0, 200.0, 165.0)","(41.0, 90.0, 62.0)"
11-01-2023 15:17:25.003650,"(5.5, 8.0, 7.454545454545454)","(4.6, 5.4, 5.277777777777778)","(41.0, 95.0, 61.0)","(5.0, 6.2, 6.125)","(31.0, 90.0, 54.0)","(4.8, 9.2, 8.514285714285714)","(10.0, 10.0, 9.0)","(20.0, 30.0, 27.0)","(31.0, 75.0, 57.5)","(6.5, 7.2, 6.493286219081273)","(81.0, 120.0, 105.0)","(101.0, 210.0, 173.33333333333331)","(101.0, 200.0, 165.0)","(41.0, 90.0, 62.0)"
11-01-2023 15:17:27.279632,"(5.5, 8.0, 7.454545454545454)","(4.6, 5.4, 5.277777777777778)","(41.0, 95.0, 61.0)","(5.0, 6.2, 6.125)","(31.0, 90.0, 54.0)","(4.8, 9.2, 8.423529411764706)","(10.0, 10.0, 9.0)","(20.0, 30.0, 29.1)","(31.0, 75.0, 57.5)","(6.5, 7.2, 6.493286219081273)","(81.0, 120.0, 105.0)","(101.0, 210.0, 173.33333333333331)","(101.0, 200.0, 165.0)","(41.0, 90.0, 62.0)"
11-01-2023 15:17:29.420674,"(5.5, 8.0, 7.454545454545454)","(4.6, 5.4, 5.277777777777778)","(41.0, 95.0, 46.54545454545455)","(5.0, 6.2, 6.125)","(31.0, 90.0, 50.75)","(4.8, 9.2, 8.423529411764706)","(10.0, 10.0, 9.0)","(20.0, 30.0, 29.1)","(31.0, 75.0, 57.5)","(6.5, 7.2, 6.493286219081273)","(81.0, 120.0, 105.0)","(101.0, 210.0, 173.33333333333331)","(101.0, 200.0, 165.0)","(41.0, 90.0, 62.0)"
11-01-2023 15:17:31.435629,"(5.5, 8.0, 7.454545454545454)","(4.6, 5.4, 5.277777777777778)","(41.0, 100.0, 46.54545454545455)","(5.0, 6.2, 6.125)","(31.0, 95.0, 50.75)","(4.8, 9.2, 8.423529411764706)","(10.0, 10.0, 9.0)","(20.0, 30.0, 26.8)","(31.0, 75.0, 57.5)","(6.5, 7.2, 6.493286219081273)","(81.0, 120.0, 105.0)","(101.0, 210.0, 173.33333333333331)","(101.0, 200.0, 165.0)","(41.0, 90.0, 62.0)"
11-01-2023 15:17:33.510007,"(5.5, 8.0, 7.454545454545454)","(4.6, 5.4, 5.277777777777778)","(41.0, 100.0, 46.54545454545455)","(5.0, 6.2, 6.125)","(31.0, 95.0, 65.5)","(4.8, 9.2, 8.5)","(10.0, 10.0, 9.0)","(20.0, 30.0, 26.8)","(31.0, 75.0, 66.25)","(6.5, 7.2, 6.493286219081273)","(81.0, 120.0, 105.0)","(101.0, 210.0, 173.33333333333331)","(101.0, 200.0, 165.0)","(41.0, 90.0, 62.0)"
11-01-2023 15:17:35.567274,"(5.5, 8.0, 7.888888888888889)","(4.6, 5.4, 5.277777777777778)","(41.0, 100.0, 46.54545454545455)","(5.0, 6.2, 6.125)","(31.0, 95.0, 65.5)","(4.8, 9.0, 8.5)","(10.0, 10.0, 9.0)","(20.0, 30.0, 29.0)","(31.0, 75.0, 71.81818181818181)","(6.5, 7.2, 6.493286219081273)","(81.0, 120.0, 105.0)","(101.0, 210.0, 136.66666666666666)","(101.0, 200.0, 165.0)","(41.0, 90.0, 62.0)"
11-01-2023 15:17:37.658306,"(5.5, 8.0, 7.888888888888889)","(4.6, 5.4, 5.277777777777778)","(41.0, 100.0, 46.54545454545455)","(5.0, 6.2, 6.125)","(31.0, 95.0, 65.5)","(4.8, 9.0, 8.5)","(10.0, 10.0, 9.0)","(20.0, 30.0, 29.0)","(31.0, 75.0, 71.81818181818181)","(6.5, 7.2, 6.493286219081273)","(81.0, 120.0, 105.0)","(101.0, 210.0, 136.66666666666666)","(101.0, 200.0, 165.0)","(41.0, 90.0, 62.0)"
11-01-2023 15:17:39.846471,"(5.5, 8.0, 7.888888888888889)","(4.6, 5.4, 5.277777777777778)","(41.0, 100.0, 46.54545454545455)","(5.0, 6.2, 6.125)","(31.0, 95.0, 65.5)","(4.8, 9.0, 8.5)","(10.0, 10.0, 9.0)","(20.0, 30.0, 29.0)","(31.0, 75.0, 71.81818181818181)","(6.5, 7.2, 6.493286219081273)","(81.0, 120.0, 105.0)","(101.0, 210.0, 136.66666666666666)","(101.0, 200.0, 165.0)","(41.0, 90.0, 62.0)"
11-01-2023 15:17:41.962074,"(5.5, 8.0, 7.888888888888889)","(4.6, 5.4, 5.277777777777778)","(41.0, 100.0, 46.54545454545455)","(5.0, 6.2, 6.125)","(31.0, 95.0, 65.5)","(4.8, 9.0, 8.5)","(10.0, 10.0, 9.0)","(20.0, 30.0, 29.0)","(31.0, 75.0, 71.81818181818181)","(6.5, 7.2, 6.493286219081273)","(81.0, 120.0, 105.0)","(101.0, 210.0, 136.66666666666666)","(101.0, 200.0, 165.0)","(41.0, 90.0, 62.0)"
11-01-2023 15:17:44.085183,"(5.5, 8.0, 7.888888888888889)","(4.6, 5.4, 5.277777777777778)","(41.0, 100.0, 46.54545454545455)","(5.0, 6.2, 6.08)","(31.0, 95.0, 65.5)","(4.8, 9.0, 8.5)","(10.0, 10.0, 9.0)","(20.0, 30.0, 29.0)","(31.0, 75.0, 71.81818181818181)","(6.5, 7.2, 6.493286219081273)","(81.0, 120.0, 105.0)","(101.0, 210.0, 136.66666666666666)","(101.0, 200.0, 165.0)","(41.0, 90.0, 62.0)"
11-01-2023 15:17:46.149595,"(5.5, 8.0, 7.888888888888889)","(4.6, 5.4, 5.277777777777778)","(41.0, 100.0, 46.54545454545455)","(5.0, 6.2, 6.08)","(31.0, 95.0, 89.1)","(4.8, 9.0, 8.31578947368421)","(10.0, 10.0, 9.0)","(20.0, 30.0, 24.0)","(31.0, 75.0, 71.81818181818181)","(6.5, 7.2, 6.493286219081273)","(81.0, 120.0, 105.0)","(101.0, 210.0, 173.33333333333331)","(101.0, 200.0, 165.0)","(41.0, 90.0, 62.0)"
11-01-2023 15:17:48.235282,"(5.5, 8.0, 7.888888888888889)","(4.6, 5.4, 5.277777777777778)","(41.0, 100.0, 46.54545454545455)","(5.0, 6.2, 6.08)","(31.0, 95.0, 89.1)","(4.8, 9.0, 8.31578947368421)","(10.0, 10.0, 9.0)","(20.0, 30.0, 24.0)","(31.0, 75.0, 71.81818181818181)","(6.5, 7.2, 6.493286219081273)","(81.0, 120.0, 105.0)","(101.0, 210.0, 173.33333333333331)","(101.0, 200.0, 165.0)","(41.0, 90.0, 62.0)"
11-01-2023 15:17:50.187517,"(5.5, 8.0, 7.888888888888889)","(4.6, 5.4, 5.277777777777778)","(41.0, 100.0, 46.54545454545455)","(5.0, 6.2, 6.08)","(31.0, 95.0, 89.1)","(4.8, 9.0, 8.31578947368421)","(10.0, 10.0, 9.0)","(20.0, 30.0, 24.0)","(31.0, 75.0, 71.81818181818181)","(6.5, 7.2, 6.493286219081273)","(81.0, 120.0, 105.0)","(101.0, 210.0, 173.33333333333331)","(101.0, 200.0, 165.0)","(41.0, 90.0, 62.0)"
11-01-2023 15:17:52.250716,"(5.5, 8.0, 7.888888888888889)","(4.6, 5.4, 5.277777777777778)","(41.0, 100.0, 46.54545454545455)","(5.0, 6.2, 6.133333333333334)","(31.0, 95.0, 89.1)","(4.8, 9.0, 8.31578947368421)","(10.0, 10.0, 9.0)","(20.0, 30.0, 24.0)","(31.0, 75.0, 71.81818181818181)","(6.5, 7.2, 6.493286219081273)","(81.0, 120.0, 105.0)","(101.0, 210.0, 173.33333333333331)","(101.0, 200.0, 165.0)","(41.0, 90.0, 62.0)"
11-01-2023 15:17:54.374113,"(5.5, 8.0, 7.888888888888889)","(4.6, 5.4, 5.277777777777778)","(41.0, 100.0, 46.54545454545455)","(5.0, 6.2, 6.133333333333334)","(31.0, 95.0, 89.1)","(4.8, 9.0, 8.31578947368421)","(10.0, 10.0, 9.0)","(20.0, 30.0, 24.0)","(31.0, 75.0, 71.81818181818181)","(6.5, 7.2, 6.493286219081273)","(81.0, 120.0, 105.0)","(101.0, 210.0, 173.33333333333331)","(101.0, 200.0, 165.0)","(41.0, 90.0, 62.0)"
11-01-2023 15:17:56.481032,"(5.5, 8.0, 7.888888888888889)","(4.6, 5.4, 5.277777777777778)","(41.0, 100.0, 46.54545454545455)","(5.0, 6.2, 6.133333333333334)","(31.0, 95.0, 65.5)","(4.8, 9.0, 8.31578947368421)","(10.0, 10.0, 9.0)","(20.0, 30.0, 29.1)","(31.0, 75.0, 71.81818181818181)","(6.5, 7.2, 6.493286219081273)","(81.0, 120.0, 105.0)","(101.0, 210.0, 173.33333333333331)","(101.0, 200.0, 165.0)","(41.0, 90.0, 62.0)"
11-01-2023 15:17:58.562116,"(5.5, 8.0, 7.888888888888889)","(4.6, 5.4, 5.277777777777778)","(41.0, 100.0, 61.0)","(5.0, 6.2, 6.133333333333334)","(31.0, 95.0, 54.0)","(4.8, 9.0, 8.31578947368421)","(10.0, 10.0, 9.0)","(20.0, 30.0, 29.1)","(31.0, 75.0, 71.81818181818181)","(6.5, 7.2, 6.493286219081273)","(81.0, 120.0, 105.0)","(101.0, 210.0, 173.33333333333331)","(101.0, 200.0, 165.0)","(41.0, 90.0, 62.0)"
11-01-2023 15:18:00.718958,"(5.5, 8.0, 7.888888888888889)","(4.6, 5.4, 5.277777777777778)","(41.0, 95.0, 61.0)","(5.0, 6.2, 6.08)","(31.0, 90.0, 54.0)","(4.8, 9.0, 8.31578947368421)","(10.0, 10.0, 9.0)","(20.0, 30.0, 29.1)","(31.0, 75.0, 71.81818181818181)","(6.5, 7.2, 6.493286219081273)","(81.0, 120.0, 105.0)","(101.0, 210.0, 173.33333333333331)","(101.0, 200.0, 165.0)","(41.0, 90.0, 62.0)"
11-01-2023 15:18:02.769037,"(5.5, 8.0, 7.888888888888889)","(4.6, 5.4, 5.277777777777778)","(41.0, 95.0, 59.66666666666667)","(5.0, 6.2, 6.08)","(31.0, 90.0, 62.0)","(4.8, 9.0, 8.31578947368421)","(10.0, 10.0, 9.0)","(20.0, 30.0, 29.1)","(31.0, 75.0, 71.81818181818181)","(6.5, 7.2, 6.493286219081273)","(81.0, 120.0, 105.0)","(101.0, 210.0, 173.33333333333331)","(101.0, 200.0, 165.0)","(41.0, 90.0, 60.666666666666664)"
11-01-2023 15:18:04.861313,"(5.5, 8.0, 7.888888888888889)","(4.6, 5.4, 5.277777777777778)","(41.0, 95.0, 59.66666666666667)","(5.0, 6.2, 6.08)","(31.0, 90.0, 62.0)","(4.8, 9.0, 8.31578947368421)","(10.0, 10.0, 9.375)","(20.0, 30.0, 29.1)","(31.0, 75.0, 71.81818181818181)","(6.5, 7.2, 6.493286219081273)","(81.0, 120.0, 105.0)","(101.0, 210.0, 173.33333333333331)","(101.0, 200.0, 165.0)","(41.0, 90.0, 60.666666666666664)"
11-01-2023 15:18:06.922345,"(5.5, 8.0, 7.888888888888889)","(4.6, 5.4, 5.277777777777778)","(41.0, 95.0, 59.66666666666667)","(5.0, 6.2, 6.08)","(31.0, 90.0, 62.0)","(4.8, 9.0, 8.31578947368421)","(10.0, 10.0, 9.375)","(20.0, 30.0, 27.0)","(31.0, 75.0, 71.81818181818181)","(6.5, 7.2, 6.493286219081273)","(81.0, 120.0, 105.0)","(101.0, 210.0, 136.66666666666666)","(101.0, 200.0, 165.0)","(41.0, 90.0, 60.666666666666664)"
11-01-2023 15:18:09.132170,"(5.5, 8.0, 7.888888888888889)","(4.6, 5.4, 5.277777777777778)","(41.0, 95.0, 59.66666666666667)","(5.0, 6.2, 6.08)","(31.0, 90.0, 78.0)","(4.8, 9.0, 8.31578947368421)","(10.0, 10.0, 9.375)","(20.0, 30.0, 27.0)","(31.0, 75.0, 71.81818181818181)","(6.5, 7.2, 6.493286219081273)","(81.0, 120.0, 105.0)","(101.0, 210.0, 136.66666666666666)","(101.0, 200.0, 165.0)","(41.0, 90.0, 60.666666666666664)"
11-01-2023 15:18:11.264858,"(5.5, 8.0, 7.888888888888889)","(4.6, 5.4, 5.277777777777778)","(41.0, 95.0, 81.75)","(5.0, 6.2, 6.08)","(31.0, 90.0, 69.75)","(4.8, 9.0, 8.31578947368421)","(10.0, 10.0, 9.5)","(20.0, 30.0, 27.0)","(31.0, 75.0, 71.81818181818181)","(6.5, 7.2, 6.493286219081273)","(81.0, 120.0, 105.0)","(101.0, 210.0, 136.66666666666666)","(101.0, 200.0, 165.0)","(41.0, 90.0, 79.0)"
11-01-2023 15:18:13.288852,"(5.5, 8.0, 7.888888888888889)","(4.6, 5.4, 5.277777777777778)","(41.0, 95.0, 59.66666666666667)","(5.0, 6.2, 6.08)","(31.0, 90.0, 49.5)","(4.8, 9.0, 8.26086956521739)","(10.0, 10.0, 9.5)","(20.0, 30.0, 27.0)","(31.0, 75.0, 71.81818181818181)","(6.5, 7.2, 6.493286219081273)","(81.0, 120.0, 105.0)","(101.0, 200.0, 150.0)","(101.0, 200.0, 165.0)","(41.0, 90.0, 72.4)"
11-01-2023 15:18:15.330727,"(5.5, 8.0, 7.888888888888889)","(4.6, 5.4, 5.277777777777778)","(41.0, 95.0, 59.66666666666667)","(5.0, 6.2, 6.08)","(31.0, 90.0, 49.5)","(4.8, 9.0, 8.26086956521739)","(10.0, 10.0, 9.5)","(20.0, 30.0, 27.0)","(31.0, 75.0, 71.81818181818181)","(6.5, 7.2, 6.493286219081273)","(81.0, 120.0, 105.0)","(101.0, 200.0, 150.0)","(101.0, 200.0, 165.0)","(41.0, 90.0, 72.4)"
11-01-2023 15:18:17.498161,"(5.5, 8.0, 7.888888888888889)","(4.6, 5.4, 5.277777777777778)","(41.0, 95.0, 59.66666666666667)","(5.0, 6.2, 6.08)","(31.0, 90.0, 49.5)","(4.8, 9.0, 8.26086956521739)","(10.0, 10.0, 9.5)","(20.0, 30.0, 27.0)","(31.0, 75.0, 71.81818181818181)","(6.5, 7.2, 6.493286219081273)","(81.0, 120.0, 105.0)","(101.0, 200.0, 150.0)","(101.0, 200.0, 165.0)","(41.0, 90.0, 72.4)"
11-01-2023 15:18:19.548921,"(5.5, 8.0, 7.454545454545454)","(4.6, 5.4, 5.277777777777778)","(41.0, 95.0, 59.66666666666667)","(5.0, 6.2, 6.08)","(31.0, 90.0, 49.5)","(4.8, 9.0, 8.26086956521739)","(10.0, 10.0, 9.0)","(20.0, 30.0, 29.1)","(31.0, 75.0, 71.81818181818181)","(6.5, 7.2, 6.483018867924528)","(81.0, 120.0, 105.0)","(101.0, 200.0, 150.0)","(101.0, 200.0, 165.0)","(41.0, 90.0, 82.0)"
11-01-2023 15:18:21.712280,"(5.5, 8.0, 7.454545454545454)","(4.6, 5.4, 5.277777777777778)","(41.0, 95.0, 59.66666666666667)","(5.0, 6.2, 6.08)","(31.0, 90.0, 49.5)","(4.8, 9.0, 8.26086956521739)","(10.0, 10.0, 9.666666666666666)","(20.0, 30.0, 29.1)","(31.0, 75.0, 71.81818181818181)","(6.5, 7.2, 6.483018867924528)","(81.0, 120.0, 105.0)","(101.0, 200.0, 150.0)","(101.0, 200.0, 165.0)","(41.0, 90.0, 82.0)"
11-01-2023 15:18:23.819140,"(5.5, 8.0, 7.454545454545454)","(4.6, 5.4, 5.277777777777778)","(41.0, 95.0, 59.66666666666667)","(5.0, 6.2, 6.08)","(31.0, 90.0, 49.5)","(4.8, 9.0, 8.26086956521739)","(10.0, 10.0, 9.666666666666666)","(20.0, 30.0, 29.1)","(31.0, 75.0, 71.81818181818181)","(6.5, 7.2, 6.483018867924528)","(81.0, 120.0, 105.0)","(101.0, 200.0, 150.0)","(101.0, 200.0, 165.0)","(41.0, 90.0, 82.0)"
11-01-2023 15:18:25.820754,"(5.5, 8.0, 7.454545454545454)","(4.6, 5.4, 5.277777777777778)","(41.0, 95.0, 81.75)","(5.0, 6.2, 6.08)","(31.0, 90.0, 49.5)","(4.8, 9.0, 8.26086956521739)","(10.0, 10.0, 9.666666666666666)","(20.0, 30.0, 29.1)","(31.0, 75.0, 71.81818181818181)","(6.5, 7.2, 6.483018867924528)","(81.0, 120.0, 105.0)","(101.0, 200.0, 150.0)","(101.0, 200.0, 165.0)","(41.0, 90.0, 82.0)"
11-01-2023 15:18:27.846336,"(5.5, 8.0, 7.454545454545454)","(4.6, 5.4, 5.277777777777778)","(41.0, 95.0, 81.75)","(5.0, 6.2, 6.08)","(31.0, 90.0, 63.0)","(4.8, 9.0, 8.26086956521739)","(10.0, 10.0, 9.666666666666666)","(20.0, 30.0, 29.1)","(31.0, 75.0, 71.81818181818181)","(6.5, 7.2, 6.483018867924528)","(81.0, 120.0, 105.0)","(101.0, 200.0, 150.0)","(101.0, 200.0, 165.0)","(41.0, 90.0, 82.0)"
11-01-2023 15:18:29.865560,"(5.5, 8.0, 7.454545454545454)","(4.6, 5.4, 5.277777777777778)","(41.0, 100.0, 64.17647058823529)","(5.0, 6.2, 6.08)","(31.0, 90.0, 84.6)","(4.8, 9.0, 8.26086956521739)","(10.0, 10.0, 9.666666666666666)","(20.0, 30.0, 27.0)","(31.0, 75.0, 63.33333333333333)","(6.5, 7.2, 6.483018867924528)","(81.0, 110.0, 89.0)","(101.0, 190.0, 130.0)","(101.0, 200.0, 165.0)","(41.0, 90.0, 82.0)"
11-01-2023 15:18:32.112723,"(5.5, 8.0, 7.454545454545454)","(4.6, 5.4, 5.341176470588235)","(41.0, 100.0, 64.17647058823529)","(5.0, 6.2, 6.08)","(31.0, 90.0, 84.6)","(4.8, 9.0, 8.26086956521739)","(10.0, 10.0, 9.666666666666666)","(20.0, 30.0, 27.0)","(31.0, 75.0, 63.33333333333333)","(6.5, 7.2, 6.483018867924528)","(81.0, 110.0, 89.0)","(101.0, 190.0, 130.0)","(101.0, 200.0, 165.0)","(41.0, 90.0, 82.0)"
11-01-2023 15:18:34.374037,"(5.5, 8.0, 7.454545454545454)","(4.6, 5.5, 5.341176470588235)","(41.0, 100.0, 64.17647058823529)","(5.0, 6.2, 6.08)","(31.0, 90.0, 84.6)","(4.8, 9.0, 8.26086956521739)","(10.0, 10.0, 9.666666666666666)","(20.0, 30.0, 27.0)","(31.0, 75.0, 63.33333333333333)","(6.5, 7.2, 6.483018867924528)","(81.0, 110.0, 89.0)","(101.0, 190.0, 130.0)","(101.0, 200.0, 165.0)","(41.0, 90.0, 82.0)"
11-01-2023 15:18:36.680597,"(5.5, 8.0, 7.454545454545454)","(4.4, 5.5, 5.242857142857143)","(41.0, 100.0, 64.17647058823529)","(5.0, 6.2, 6.08)","(31.0, 90.0, 85.0909090909091)","(5.0, 9.0, 8.26086956521739)","(9.0, 10.0, 9.666666666666666)","(19.0, 30.0, 27.0)","(31.0, 75.0, 63.33333333333333)","(6.5, 7.2, 6.483018867924528)","(81.0, 110.0, 89.0)","(101.0, 190.0, 130.0)","(101.0, 200.0, 165.0)","(41.0, 90.0, 82.0)"
11-01-2023 15:18:39.003025,"(5.5, 8.0, 7.454545454545454)","(4.4, 5.5, 5.242857142857143)","(41.0, 100.0, 65.2)","(5.0, 6.2, 6.08)","(31.0, 90.0, 85.0909090909091)","(5.0, 9.0, 8.291666666666666)","(9.0, 10.0, 9.692307692307692)","(19.0, 30.0, 27.0)","(31.0, 75.0, 63.33333333333333)","(6.5, 7.2, 6.483018867924528)","(81.0, 110.0, 89.0)","(101.0, 190.0, 130.0)","(101.0, 200.0, 165.0)","(41.0, 90.0, 82.0)"
11-01-2023 15:18:41.259292,"(5.5, 8.0, 7.454545454545454)","(4.4, 5.5, 5.242857142857143)","(41.0, 100.0, 56.5)","(5.0, 6.2, 6.08)","(31.0, 90.0, 85.0909090909091)","(5.0, 9.0, 8.291666666666666)","(9.0, 10.0, 9.692307692307692)","(19.0, 30.0, 27.0)","(31.0, 75.0, 63.33333333333333)","(6.5, 7.2, 6.483018867924528)","(81.0, 110.0, 89.0)","(101.0, 190.0, 130.0)","(101.0, 200.0, 165.0)","(41.0, 90.0, 82.0)"
11-01-2023 15:18:43.582142,"(5.5, 8.0, 7.454545454545454)","(4.4, 5.5, 5.242857142857143)","(41.0, 100.0, 56.5)","(5.0, 6.2, 6.08)","(31.0, 90.0, 85.0909090909091)","(5.0, 9.0, 8.291666666666666)","(9.0, 10.0, 9.692307692307692)","(19.0, 30.0, 27.0)","(31.0, 75.0, 63.33333333333333)","(6.5, 7.2, 6.483018867924528)","(81.0, 110.0, 89.0)","(101.0, 190.0, 130.0)","(101.0, 200.0, 165.0)","(41.0, 90.0, 82.0)"
11-01-2023 15:18:45.834529,"(5.5, 8.0, 7.454545454545454)","(4.4, 5.5, 5.242857142857143)","(41.0, 100.0, 47.04347826086956)","(5.0, 6.2, 6.08)","(31.0, 90.0, 85.0909090909091)","(5.0, 9.0, 8.291666666666666)","(9.0, 10.0, 9.333333333333332)","(19.0, 30.0, 27.0)","(31.0, 75.0, 63.33333333333333)","(6.5, 7.2, 6.483018867924528)","(81.0, 110.0, 89.0)","(101.0, 190.0, 130.0)","(101.0, 200.0, 165.0)","(41.0, 90.0, 82.0)"
11-01-2023 15:18:48.032710,"(5.5, 8.0, 7.454545454545454)","(4.4, 5.5, 5.2875)","(41.0, 100.0, 45.21739130434783)","(5.0, 6.2, 6.08)","(31.0, 90.0, 72.66666666666666)","(5.0, 9.0, 8.291666666666666)","(9.0, 10.0, 9.333333333333332)","(19.0, 30.0, 26.0)","(31.0, 75.0, 57.5)","(6.5, 7.2, 6.483018867924528)","(81.0, 110.0, 89.0)","(101.0, 190.0, 130.0)","(101.0, 200.0, 133.33333333333334)","(41.0, 90.0, 82.0)"
11-01-2023 15:18:50.342289,"(5.5, 8.0, 7.454545454545454)","(4.4, 5.4, 5.2153846153846155)","(41.0, 100.0, 58.0)","(5.0, 6.2, 6.08)","(31.0, 90.0, 85.27272727272728)","(5.0, 9.0, 8.35)","(9.0, 10.0, 9.333333333333332)","(19.0, 34.0, 32.5)","(31.0, 75.0, 54.5)","(6.5, 7.2, 6.483018867924528)","(81.0, 110.0, 89.0)","(101.0, 190.0, 130.0)","(101.0, 200.0, 133.33333333333334)","(41.0, 90.0, 81.2)"
11-01-2023 15:18:52.464749,"(5.5, 8.0, 7.454545454545454)","(4.4, 5.4, 5.2153846153846155)","(41.0, 100.0, 58.0)","(5.0, 6.2, 6.133333333333334)","(31.0, 90.0, 85.27272727272728)","(5.0, 9.0, 8.35)","(9.0, 10.0, 9.333333333333332)","(19.0, 34.0, 32.5)","(31.0, 75.0, 54.5)","(6.5, 7.2, 6.483018867924528)","(81.0, 110.0, 89.0)","(101.0, 190.0, 130.0)","(101.0, 200.0, 165.0)","(41.0, 90.0, 81.2)"
11-01-2023 15:18:54.456484,"(5.5, 8.0, 7.454545454545454)","(4.4, 5.4, 5.2153846153846155)","(41.0, 100.0, 58.0)","(5.0, 6.2, 6.133333333333334)","(31.0, 90.0, 85.27272727272728)","(5.0, 9.0, 8.35)","(9.0, 10.0, 9.333333333333332)","(19.0, 34.0, 32.5)","(31.0, 75.0, 54.5)","(6.5, 7.2, 6.483018867924528)","(81.0, 110.0, 89.0)","(101.0, 190.0, 130.0)","(101.0, 200.0, 165.0)","(41.0, 90.0, 81.2)"
11-01-2023 15:18:56.518293,"(5.5, 8.0, 7.454545454545454)","(4.4, 5.4, 5.2153846153846155)","(41.0, 100.0, 85.0)","(5.0, 6.2, 6.133333333333334)","(31.0, 90.0, 85.27272727272728)","(5.0, 9.0, 8.35)","(9.0, 10.0, 9.333333333333332)","(19.0, 34.0, 32.5)","(31.0, 75.0, 54.5)","(6.5, 7.2, 6.483018867924528)","(81.0, 110.0, 89.0)","(101.0, 190.0, 130.0)","(101.0, 200.0, 165.0)","(41.0, 90.0, 81.2)"
11-01-2023 15:18:58.640948,"(5.5, 8.0, 7.454545454545454)","(4.4, 5.4, 5.2153846153846155)","(41.0, 95.0, 85.0)","(5.0, 6.2, 6.133333333333334)","(31.0, 90.0, 85.27272727272728)","(5.0, 9.0, 8.35)","(9.0, 10.0, 9.166666666666666)","(19.0, 34.0, 32.5)","(31.0, 75.0, 54.5)","(6.5, 7.2, 6.483018867924528)","(81.0, 110.0, 89.0)","(101.0, 190.0, 130.0)","(101.0, 200.0, 165.0)","(41.0, 90.0, 81.2)"
11-01-2023 15:19:00.716646,"(5.5, 8.0, 7.454545454545454)","(4.4, 5.4, 5.2153846153846155)","(41.0, 95.0, 85.0)","(5.0, 6.2, 6.08)","(31.0, 90.0, 85.27272727272728)","(5.0, 9.0, 8.35)","(9.0, 10.0, 9.166666666666666)","(19.0, 34.0, 32.5)","(31.0, 75.0, 54.5)","(6.5, 7.2, 6.483018867924528)","(81.0, 110.0, 89.0)","(101.0, 190.0, 130.0)","(101.0, 200.0, 165.0)","(41.0, 90.0, 81.2)"
11-01-2023 15:19:02.765080,"(5.5, 8.0, 7.454545454545454)","(4.4, 5.4, 5.367567567567568)","(41.0, 95.0, 85.0)","(5.0, 6.2, 6.08)","(31.0, 90.0, 84.80000000000001)","(5.0, 9.0, 8.35)","(9.0, 10.0, 9.166666666666666)","(19.0, 34.0, 29.666666666666664)","(31.0, 75.0, 70.9)","(6.5, 7.2, 6.483018867924528)","(81.0, 110.0, 89.0)","(101.0, 190.0, 130.0)","(101.0, 200.0, 165.0)","(41.0, 90.0, 81.2)"
11-01-2023 15:19:04.958182,"(5.5, 8.0, 7.166666666666667)","(4.4, 5.4, 5.275)","(41.0, 95.0, 59.66666666666667)","(5.0, 6.2, 6.138461538461539)","(31.0, 90.0, 85.27272727272728)","(5.0, 9.0, 8.257142857142856)","(9.0, 10.0, 9.333333333333332)","(19.0, 34.0, 26.0)","(31.0, 75.0, 71.27272727272728)","(6.5, 7.2, 6.602097902097902)","(81.0, 110.0, 89.0)","(101.0, 190.0, 130.0)","(101.0, 200.0, 165.0)","(41.0, 90.0, 82.0)"
11-01-2023 15:19:07.076808,"(5.5, 8.0, 7.166666666666667)","(4.4, 5.4, 5.3375)","(41.0, 95.0, 59.66666666666667)","(5.0, 6.2, 6.138461538461539)","(31.0, 90.0, 85.27272727272728)","(5.0, 9.0, 8.257142857142856)","(9.0, 10.0, 9.333333333333332)","(19.0, 34.0, 30.0)","(31.0, 75.0, 71.27272727272728)","(6.5, 7.2, 6.602076124567474)","(81.0, 110.0, 89.0)","(101.0, 190.0, 130.0)","(101.0, 200.0, 165.0)","(41.0, 90.0, 82.0)"
11-01-2023 15:19:09.948903,"(5.5, 8.0, 7.166666666666667)","(4.4, 5.4, 5.3375)","(41.0, 95.0, 67.0)","(5.0, 6.2, 5.966666666666667)","(31.0, 90.0, 85.27272727272728)","(5.0, 9.0, 8.257142857142856)","(9.0, 10.0, 9.333333333333332)","(19.0, 34.0, 30.0)","(31.0, 75.0, 71.27272727272728)","(6.5, 7.2, 6.607894736842105)","(81.0, 110.0, 89.0)","(101.0, 190.0, 130.0)","(101.0, 200.0, 165.0)","(41.0, 90.0, 69.0)"
