,Rosdue Tyson,Second Stringer,Majestic Shot,Paparazzi Prang,Kingsbrae Cheryl,Miss Defy Me,Whether To Fly,Lizard
40,"[datetime.datetime(2022, 11, 28, 12, 59, 29, 61185), 3.5, 4.1]","[datetime.datetime(2022, 11, 28, 12, 59, 29, 61185), 7.5, 16.5]","[datetime.datetime(2022, 11, 28, 12, 59, 29, 61185), 4.4, 10.5]","[datetime.datetime(2022, 11, 28, 12, 59, 29, 61185), 41.0, 350.0]","[datetime.datetime(2022, 11, 28, 12, 59, 29, 61185), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 12, 59, 29, 61185), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 12, 59, 29, 61185), 6.0, 14.5]","[datetime.datetime(2022, 11, 28, 12, 59, 29, 61185), 3.9, 8.6]"
41,"[datetime.datetime(2022, 11, 28, 12, 59, 30, 186985), 3.5, 4.1]","[datetime.datetime(2022, 11, 28, 12, 59, 30, 186985), 7.5, 16.5]","[datetime.datetime(2022, 11, 28, 12, 59, 30, 186985), 4.4, 10.5]","[datetime.datetime(2022, 11, 28, 12, 59, 30, 186985), 41.0, 350.0]","[datetime.datetime(2022, 11, 28, 12, 59, 30, 186985), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 12, 59, 30, 186985), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 12, 59, 30, 186985), 6.0, 14.5]","[datetime.datetime(2022, 11, 28, 12, 59, 30, 186985), 3.9, 8.6]"
42,"[datetime.datetime(2022, 11, 28, 12, 59, 31, 324049), 3.5, 4.1]","[datetime.datetime(2022, 11, 28, 12, 59, 31, 324049), 7.5, 16.5]","[datetime.datetime(2022, 11, 28, 12, 59, 31, 324049), 4.4, 10.5]","[datetime.datetime(2022, 11, 28, 12, 59, 31, 324049), 41.0, 350.0]","[datetime.datetime(2022, 11, 28, 12, 59, 31, 324049), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 12, 59, 31, 324049), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 12, 59, 31, 324049), 6.0, 14.5]","[datetime.datetime(2022, 11, 28, 12, 59, 31, 324049), 3.9, 8.6]"
43,"[datetime.datetime(2022, 11, 28, 12, 59, 32, 456777), 3.5, 4.1]","[datetime.datetime(2022, 11, 28, 12, 59, 32, 456777), 7.5, 16.5]","[datetime.datetime(2022, 11, 28, 12, 59, 32, 456777), 4.4, 10.5]","[datetime.datetime(2022, 11, 28, 12, 59, 32, 456777), 41.0, 350.0]","[datetime.datetime(2022, 11, 28, 12, 59, 32, 456777), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 12, 59, 32, 456777), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 12, 59, 32, 456777), 6.0, 14.5]","[datetime.datetime(2022, 11, 28, 12, 59, 32, 457774), 3.9, 8.6]"
44,"[datetime.datetime(2022, 11, 28, 12, 59, 33, 585416), 3.5, 4.1]","[datetime.datetime(2022, 11, 28, 12, 59, 33, 585416), 7.5, 16.5]","[datetime.datetime(2022, 11, 28, 12, 59, 33, 585416), 4.4, 10.5]","[datetime.datetime(2022, 11, 28, 12, 59, 33, 585416), 41.0, 350.0]","[datetime.datetime(2022, 11, 28, 12, 59, 33, 585416), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 12, 59, 33, 585416), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 12, 59, 33, 585416), 6.0, 14.5]","[datetime.datetime(2022, 11, 28, 12, 59, 33, 585416), 3.9, 8.6]"
45,"[datetime.datetime(2022, 11, 28, 12, 59, 34, 719279), 3.5, 4.1]","[datetime.datetime(2022, 11, 28, 12, 59, 34, 719279), 7.5, 16.5]","[datetime.datetime(2022, 11, 28, 12, 59, 34, 719279), 4.4, 10.5]","[datetime.datetime(2022, 11, 28, 12, 59, 34, 719279), 41.0, 350.0]","[datetime.datetime(2022, 11, 28, 12, 59, 34, 719279), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 12, 59, 34, 719279), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 12, 59, 34, 719279), 6.0, 14.5]","[datetime.datetime(2022, 11, 28, 12, 59, 34, 719279), 3.9, 8.6]"
46,"[datetime.datetime(2022, 11, 28, 12, 59, 35, 855006), 3.5, 4.1]","[datetime.datetime(2022, 11, 28, 12, 59, 35, 855006), 7.5, 16.5]","[datetime.datetime(2022, 11, 28, 12, 59, 35, 855006), 4.4, 10.5]","[datetime.datetime(2022, 11, 28, 12, 59, 35, 855006), 41.0, 350.0]","[datetime.datetime(2022, 11, 28, 12, 59, 35, 855006), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 12, 59, 35, 855006), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 12, 59, 35, 855006), 6.0, 14.5]","[datetime.datetime(2022, 11, 28, 12, 59, 35, 855006), 3.9, 8.6]"
47,"[datetime.datetime(2022, 11, 28, 12, 59, 37, 4633), 3.5, 4.1]","[datetime.datetime(2022, 11, 28, 12, 59, 37, 4633), 7.5, 16.5]","[datetime.datetime(2022, 11, 28, 12, 59, 37, 4633), 4.4, 10.5]","[datetime.datetime(2022, 11, 28, 12, 59, 37, 4633), 41.0, 350.0]","[datetime.datetime(2022, 11, 28, 12, 59, 37, 4633), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 12, 59, 37, 4633), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 12, 59, 37, 4633), 6.0, 14.5]","[datetime.datetime(2022, 11, 28, 12, 59, 37, 4633), 3.9, 8.6]"
48,"[datetime.datetime(2022, 11, 28, 12, 59, 38, 162969), 3.5, 4.1]","[datetime.datetime(2022, 11, 28, 12, 59, 38, 162969), 7.5, 16.5]","[datetime.datetime(2022, 11, 28, 12, 59, 38, 162969), 4.4, 10.5]","[datetime.datetime(2022, 11, 28, 12, 59, 38, 162969), 41.0, 350.0]","[datetime.datetime(2022, 11, 28, 12, 59, 38, 162969), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 12, 59, 38, 162969), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 12, 59, 38, 162969), 6.0, 14.5]","[datetime.datetime(2022, 11, 28, 12, 59, 38, 162969), 3.9, 8.6]"
49,"[datetime.datetime(2022, 11, 28, 12, 59, 39, 301335), 3.5, 4.1]","[datetime.datetime(2022, 11, 28, 12, 59, 39, 301335), 7.5, 16.5]","[datetime.datetime(2022, 11, 28, 12, 59, 39, 301335), 4.4, 10.5]","[datetime.datetime(2022, 11, 28, 12, 59, 39, 301335), 41.0, 350.0]","[datetime.datetime(2022, 11, 28, 12, 59, 39, 301335), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 12, 59, 39, 301335), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 12, 59, 39, 301335), 6.0, 14.5]","[datetime.datetime(2022, 11, 28, 12, 59, 39, 301335), 3.9, 8.6]"
50,"[datetime.datetime(2022, 11, 28, 12, 59, 40, 467033), 3.5, 4.1]","[datetime.datetime(2022, 11, 28, 12, 59, 40, 467033), 7.5, 16.5]","[datetime.datetime(2022, 11, 28, 12, 59, 40, 467033), 4.4, 10.5]","[datetime.datetime(2022, 11, 28, 12, 59, 40, 467033), 41.0, 350.0]","[datetime.datetime(2022, 11, 28, 12, 59, 40, 467033), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 12, 59, 40, 467033), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 12, 59, 40, 467033), 6.0, 14.5]","[datetime.datetime(2022, 11, 28, 12, 59, 40, 467033), 3.9, 8.6]"
51,"[datetime.datetime(2022, 11, 28, 12, 59, 41, 600812), 3.5, 4.1]","[datetime.datetime(2022, 11, 28, 12, 59, 41, 600812), 7.5, 16.5]","[datetime.datetime(2022, 11, 28, 12, 59, 41, 600812), 4.4, 10.5]","[datetime.datetime(2022, 11, 28, 12, 59, 41, 600812), 41.0, 350.0]","[datetime.datetime(2022, 11, 28, 12, 59, 41, 600812), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 12, 59, 41, 600812), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 12, 59, 41, 600812), 6.0, 14.5]","[datetime.datetime(2022, 11, 28, 12, 59, 41, 600812), 3.9, 8.6]"
52,"[datetime.datetime(2022, 11, 28, 12, 59, 42, 773381), 3.5, 4.1]","[datetime.datetime(2022, 11, 28, 12, 59, 42, 773381), 7.5, 16.5]","[datetime.datetime(2022, 11, 28, 12, 59, 42, 773381), 4.4, 10.5]","[datetime.datetime(2022, 11, 28, 12, 59, 42, 773381), 41.0, 350.0]","[datetime.datetime(2022, 11, 28, 12, 59, 42, 773381), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 12, 59, 42, 773381), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 12, 59, 42, 773381), 6.0, 14.5]","[datetime.datetime(2022, 11, 28, 12, 59, 42, 773381), 3.9, 8.6]"
53,"[datetime.datetime(2022, 11, 28, 12, 59, 43, 898150), 3.5, 4.1]","[datetime.datetime(2022, 11, 28, 12, 59, 43, 898150), 7.5, 16.5]","[datetime.datetime(2022, 11, 28, 12, 59, 43, 898150), 4.4, 10.5]","[datetime.datetime(2022, 11, 28, 12, 59, 43, 898150), 41.0, 350.0]","[datetime.datetime(2022, 11, 28, 12, 59, 43, 898150), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 12, 59, 43, 898150), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 12, 59, 43, 898150), 6.0, 14.5]","[datetime.datetime(2022, 11, 28, 12, 59, 43, 898150), 3.9, 8.6]"
54,"[datetime.datetime(2022, 11, 28, 12, 59, 45, 24096), 3.5, 4.1]","[datetime.datetime(2022, 11, 28, 12, 59, 45, 24096), 7.5, 16.5]","[datetime.datetime(2022, 11, 28, 12, 59, 45, 24096), 4.4, 10.5]","[datetime.datetime(2022, 11, 28, 12, 59, 45, 24096), 41.0, 350.0]","[datetime.datetime(2022, 11, 28, 12, 59, 45, 24096), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 12, 59, 45, 24096), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 12, 59, 45, 24096), 6.0, 14.5]","[datetime.datetime(2022, 11, 28, 12, 59, 45, 24096), 3.9, 8.6]"
55,"[datetime.datetime(2022, 11, 28, 12, 59, 46, 145698), 3.5, 4.1]","[datetime.datetime(2022, 11, 28, 12, 59, 46, 145698), 7.5, 16.5]","[datetime.datetime(2022, 11, 28, 12, 59, 46, 145698), 4.4, 10.5]","[datetime.datetime(2022, 11, 28, 12, 59, 46, 145698), 41.0, 350.0]","[datetime.datetime(2022, 11, 28, 12, 59, 46, 145698), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 12, 59, 46, 145698), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 12, 59, 46, 145698), 6.0, 14.5]","[datetime.datetime(2022, 11, 28, 12, 59, 46, 145698), 3.9, 8.6]"
56,"[datetime.datetime(2022, 11, 28, 12, 59, 47, 270333), 3.5, 4.1]","[datetime.datetime(2022, 11, 28, 12, 59, 47, 270333), 7.5, 16.5]","[datetime.datetime(2022, 11, 28, 12, 59, 47, 270333), 4.4, 10.5]","[datetime.datetime(2022, 11, 28, 12, 59, 47, 270333), 41.0, 350.0]","[datetime.datetime(2022, 11, 28, 12, 59, 47, 270333), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 12, 59, 47, 270333), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 12, 59, 47, 270333), 6.0, 14.5]","[datetime.datetime(2022, 11, 28, 12, 59, 47, 270333), 3.9, 8.6]"
57,"[datetime.datetime(2022, 11, 28, 12, 59, 48, 407842), 3.5, 4.1]","[datetime.datetime(2022, 11, 28, 12, 59, 48, 407842), 7.5, 16.5]","[datetime.datetime(2022, 11, 28, 12, 59, 48, 407842), 4.4, 10.5]","[datetime.datetime(2022, 11, 28, 12, 59, 48, 407842), 41.0, 350.0]","[datetime.datetime(2022, 11, 28, 12, 59, 48, 407842), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 12, 59, 48, 407842), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 12, 59, 48, 407842), 6.0, 14.5]","[datetime.datetime(2022, 11, 28, 12, 59, 48, 407842), 3.9, 8.6]"
58,"[datetime.datetime(2022, 11, 28, 12, 59, 49, 534996), 3.5, 4.1]","[datetime.datetime(2022, 11, 28, 12, 59, 49, 534996), 7.5, 16.5]","[datetime.datetime(2022, 11, 28, 12, 59, 49, 534996), 4.4, 10.5]","[datetime.datetime(2022, 11, 28, 12, 59, 49, 534996), 41.0, 350.0]","[datetime.datetime(2022, 11, 28, 12, 59, 49, 534996), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 12, 59, 49, 534996), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 12, 59, 49, 534996), 6.0, 14.5]","[datetime.datetime(2022, 11, 28, 12, 59, 49, 534996), 3.9, 8.6]"
59,"[datetime.datetime(2022, 11, 28, 12, 59, 50, 671428), 3.5, 4.1]","[datetime.datetime(2022, 11, 28, 12, 59, 50, 671428), 7.5, 16.5]","[datetime.datetime(2022, 11, 28, 12, 59, 50, 671428), 4.4, 10.5]","[datetime.datetime(2022, 11, 28, 12, 59, 50, 671428), 41.0, 350.0]","[datetime.datetime(2022, 11, 28, 12, 59, 50, 671428), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 12, 59, 50, 671428), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 12, 59, 50, 671428), 6.0, 14.5]","[datetime.datetime(2022, 11, 28, 12, 59, 50, 671428), 3.9, 8.6]"
60,"[datetime.datetime(2022, 11, 28, 12, 59, 51, 797569), 3.5, 4.1]","[datetime.datetime(2022, 11, 28, 12, 59, 51, 797569), 7.5, 16.5]","[datetime.datetime(2022, 11, 28, 12, 59, 51, 797569), 4.4, 10.5]","[datetime.datetime(2022, 11, 28, 12, 59, 51, 797569), 41.0, 350.0]","[datetime.datetime(2022, 11, 28, 12, 59, 51, 797569), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 12, 59, 51, 797569), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 12, 59, 51, 797569), 6.0, 14.5]","[datetime.datetime(2022, 11, 28, 12, 59, 51, 797569), 3.9, 8.6]"
61,"[datetime.datetime(2022, 11, 28, 12, 59, 52, 922146), 3.5, 4.1]","[datetime.datetime(2022, 11, 28, 12, 59, 52, 922146), 7.5, 16.5]","[datetime.datetime(2022, 11, 28, 12, 59, 52, 922146), 4.4, 10.5]","[datetime.datetime(2022, 11, 28, 12, 59, 52, 922146), 41.0, 350.0]","[datetime.datetime(2022, 11, 28, 12, 59, 52, 922146), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 12, 59, 52, 922146), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 12, 59, 52, 922146), 6.0, 14.5]","[datetime.datetime(2022, 11, 28, 12, 59, 52, 922146), 3.9, 8.6]"
62,"[datetime.datetime(2022, 11, 28, 12, 59, 54, 45542), 3.5, 4.1]","[datetime.datetime(2022, 11, 28, 12, 59, 54, 45542), 7.5, 16.5]","[datetime.datetime(2022, 11, 28, 12, 59, 54, 45542), 4.4, 10.5]","[datetime.datetime(2022, 11, 28, 12, 59, 54, 45542), 41.0, 350.0]","[datetime.datetime(2022, 11, 28, 12, 59, 54, 45542), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 12, 59, 54, 45542), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 12, 59, 54, 45542), 6.0, 14.5]","[datetime.datetime(2022, 11, 28, 12, 59, 54, 45542), 3.9, 8.6]"
63,"[datetime.datetime(2022, 11, 28, 12, 59, 55, 174289), 3.5, 4.1]","[datetime.datetime(2022, 11, 28, 12, 59, 55, 174289), 7.5, 16.5]","[datetime.datetime(2022, 11, 28, 12, 59, 55, 174289), 4.4, 10.5]","[datetime.datetime(2022, 11, 28, 12, 59, 55, 174289), 41.0, 350.0]","[datetime.datetime(2022, 11, 28, 12, 59, 55, 174289), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 12, 59, 55, 174289), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 12, 59, 55, 174289), 6.0, 14.5]","[datetime.datetime(2022, 11, 28, 12, 59, 55, 174289), 3.9, 8.6]"
64,"[datetime.datetime(2022, 11, 28, 12, 59, 56, 298190), 3.5, 4.1]","[datetime.datetime(2022, 11, 28, 12, 59, 56, 298190), 7.5, 16.5]","[datetime.datetime(2022, 11, 28, 12, 59, 56, 298190), 4.4, 10.5]","[datetime.datetime(2022, 11, 28, 12, 59, 56, 298190), 41.0, 350.0]","[datetime.datetime(2022, 11, 28, 12, 59, 56, 298190), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 12, 59, 56, 298190), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 12, 59, 56, 298190), 6.0, 14.5]","[datetime.datetime(2022, 11, 28, 12, 59, 56, 298190), 3.9, 8.6]"
65,"[datetime.datetime(2022, 11, 28, 12, 59, 57, 427937), 3.5, 4.1]","[datetime.datetime(2022, 11, 28, 12, 59, 57, 427937), 7.5, 16.5]","[datetime.datetime(2022, 11, 28, 12, 59, 57, 427937), 4.4, 10.5]","[datetime.datetime(2022, 11, 28, 12, 59, 57, 427937), 41.0, 350.0]","[datetime.datetime(2022, 11, 28, 12, 59, 57, 427937), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 12, 59, 57, 427937), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 12, 59, 57, 427937), 6.0, 14.5]","[datetime.datetime(2022, 11, 28, 12, 59, 57, 427937), 3.9, 8.6]"
66,"[datetime.datetime(2022, 11, 28, 12, 59, 58, 552260), 3.5, 4.1]","[datetime.datetime(2022, 11, 28, 12, 59, 58, 552260), 7.5, 16.5]","[datetime.datetime(2022, 11, 28, 12, 59, 58, 552260), 4.4, 10.5]","[datetime.datetime(2022, 11, 28, 12, 59, 58, 552260), 41.0, 350.0]","[datetime.datetime(2022, 11, 28, 12, 59, 58, 552260), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 12, 59, 58, 552260), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 12, 59, 58, 552260), 6.0, 14.5]","[datetime.datetime(2022, 11, 28, 12, 59, 58, 552260), 3.9, 8.6]"
67,"[datetime.datetime(2022, 11, 28, 12, 59, 59, 678108), 3.5, 4.1]","[datetime.datetime(2022, 11, 28, 12, 59, 59, 678108), 7.5, 16.5]","[datetime.datetime(2022, 11, 28, 12, 59, 59, 678108), 4.4, 10.5]","[datetime.datetime(2022, 11, 28, 12, 59, 59, 678108), 41.0, 350.0]","[datetime.datetime(2022, 11, 28, 12, 59, 59, 678108), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 12, 59, 59, 678108), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 12, 59, 59, 678108), 6.0, 14.5]","[datetime.datetime(2022, 11, 28, 12, 59, 59, 678108), 3.9, 8.6]"
68,"[datetime.datetime(2022, 11, 28, 13, 0, 0, 811618), 3.5, 4.1]","[datetime.datetime(2022, 11, 28, 13, 0, 0, 811618), 7.5, 16.5]","[datetime.datetime(2022, 11, 28, 13, 0, 0, 811618), 4.4, 10.5]","[datetime.datetime(2022, 11, 28, 13, 0, 0, 811618), 41.0, 350.0]","[datetime.datetime(2022, 11, 28, 13, 0, 0, 811618), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 0, 0, 811618), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 13, 0, 0, 811618), 6.0, 14.5]","[datetime.datetime(2022, 11, 28, 13, 0, 0, 811618), 3.9, 8.6]"
69,"[datetime.datetime(2022, 11, 28, 13, 0, 1, 938637), 3.5, 4.1]","[datetime.datetime(2022, 11, 28, 13, 0, 1, 938637), 7.5, 16.5]","[datetime.datetime(2022, 11, 28, 13, 0, 1, 938637), 4.4, 10.5]","[datetime.datetime(2022, 11, 28, 13, 0, 1, 938637), 41.0, 350.0]","[datetime.datetime(2022, 11, 28, 13, 0, 1, 938637), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 0, 1, 938637), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 13, 0, 1, 938637), 6.0, 14.5]","[datetime.datetime(2022, 11, 28, 13, 0, 1, 938637), 3.9, 8.6]"
70,"[datetime.datetime(2022, 11, 28, 13, 0, 3, 75809), 3.5, 4.1]","[datetime.datetime(2022, 11, 28, 13, 0, 3, 75809), 7.5, 16.5]","[datetime.datetime(2022, 11, 28, 13, 0, 3, 75809), 4.4, 10.5]","[datetime.datetime(2022, 11, 28, 13, 0, 3, 75809), 41.0, 350.0]","[datetime.datetime(2022, 11, 28, 13, 0, 3, 75809), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 0, 3, 75809), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 13, 0, 3, 75809), 6.0, 14.5]","[datetime.datetime(2022, 11, 28, 13, 0, 3, 75809), 3.9, 8.6]"
71,"[datetime.datetime(2022, 11, 28, 13, 0, 4, 205208), 3.5, 4.1]","[datetime.datetime(2022, 11, 28, 13, 0, 4, 205208), 7.5, 16.5]","[datetime.datetime(2022, 11, 28, 13, 0, 4, 205208), 4.4, 10.5]","[datetime.datetime(2022, 11, 28, 13, 0, 4, 205208), 41.0, 350.0]","[datetime.datetime(2022, 11, 28, 13, 0, 4, 205208), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 0, 4, 205208), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 13, 0, 4, 205208), 6.0, 14.5]","[datetime.datetime(2022, 11, 28, 13, 0, 4, 205208), 3.9, 8.6]"
72,"[datetime.datetime(2022, 11, 28, 13, 0, 5, 336745), 3.5, 4.1]","[datetime.datetime(2022, 11, 28, 13, 0, 5, 336745), 7.5, 16.5]","[datetime.datetime(2022, 11, 28, 13, 0, 5, 336745), 4.4, 10.5]","[datetime.datetime(2022, 11, 28, 13, 0, 5, 336745), 41.0, 350.0]","[datetime.datetime(2022, 11, 28, 13, 0, 5, 336745), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 0, 5, 336745), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 13, 0, 5, 336745), 6.0, 14.5]","[datetime.datetime(2022, 11, 28, 13, 0, 5, 336745), 3.9, 8.6]"
73,"[datetime.datetime(2022, 11, 28, 13, 0, 6, 494764), 3.5, 4.1]","[datetime.datetime(2022, 11, 28, 13, 0, 6, 494764), 7.5, 16.5]","[datetime.datetime(2022, 11, 28, 13, 0, 6, 494764), 4.4, 10.5]","[datetime.datetime(2022, 11, 28, 13, 0, 6, 494764), 41.0, 350.0]","[datetime.datetime(2022, 11, 28, 13, 0, 6, 494764), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 0, 6, 494764), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 13, 0, 6, 494764), 6.0, 14.5]","[datetime.datetime(2022, 11, 28, 13, 0, 6, 494764), 3.9, 8.6]"
74,"[datetime.datetime(2022, 11, 28, 13, 0, 7, 643551), 3.5, 4.1]","[datetime.datetime(2022, 11, 28, 13, 0, 7, 643551), 7.5, 16.5]","[datetime.datetime(2022, 11, 28, 13, 0, 7, 643551), 4.4, 10.5]","[datetime.datetime(2022, 11, 28, 13, 0, 7, 643551), 41.0, 350.0]","[datetime.datetime(2022, 11, 28, 13, 0, 7, 643551), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 0, 7, 643551), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 13, 0, 7, 643551), 6.0, 14.5]","[datetime.datetime(2022, 11, 28, 13, 0, 7, 643551), 3.9, 8.6]"
75,"[datetime.datetime(2022, 11, 28, 13, 0, 8, 791035), 3.5, 4.1]","[datetime.datetime(2022, 11, 28, 13, 0, 8, 791035), 7.5, 16.5]","[datetime.datetime(2022, 11, 28, 13, 0, 8, 791035), 4.4, 10.5]","[datetime.datetime(2022, 11, 28, 13, 0, 8, 791035), 41.0, 350.0]","[datetime.datetime(2022, 11, 28, 13, 0, 8, 791035), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 0, 8, 791035), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 13, 0, 8, 791035), 6.0, 14.5]","[datetime.datetime(2022, 11, 28, 13, 0, 8, 791035), 3.9, 8.6]"
76,"[datetime.datetime(2022, 11, 28, 13, 0, 9, 948199), 3.5, 4.1]","[datetime.datetime(2022, 11, 28, 13, 0, 9, 948199), 7.5, 16.5]","[datetime.datetime(2022, 11, 28, 13, 0, 9, 948199), 4.4, 10.5]","[datetime.datetime(2022, 11, 28, 13, 0, 9, 948199), 41.0, 350.0]","[datetime.datetime(2022, 11, 28, 13, 0, 9, 948199), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 0, 9, 948199), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 13, 0, 9, 948199), 6.0, 14.5]","[datetime.datetime(2022, 11, 28, 13, 0, 9, 948199), 3.9, 8.6]"
77,"[datetime.datetime(2022, 11, 28, 13, 0, 11, 129147), 3.5, 4.1]","[datetime.datetime(2022, 11, 28, 13, 0, 11, 129147), 7.5, 16.5]","[datetime.datetime(2022, 11, 28, 13, 0, 11, 129147), 4.4, 10.5]","[datetime.datetime(2022, 11, 28, 13, 0, 11, 129147), 41.0, 350.0]","[datetime.datetime(2022, 11, 28, 13, 0, 11, 129147), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 0, 11, 129147), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 13, 0, 11, 129147), 6.0, 14.5]","[datetime.datetime(2022, 11, 28, 13, 0, 11, 129147), 3.9, 8.6]"
78,"[datetime.datetime(2022, 11, 28, 13, 0, 12, 276197), 3.5, 4.1]","[datetime.datetime(2022, 11, 28, 13, 0, 12, 276197), 7.5, 16.5]","[datetime.datetime(2022, 11, 28, 13, 0, 12, 276197), 4.4, 10.5]","[datetime.datetime(2022, 11, 28, 13, 0, 12, 276197), 41.0, 350.0]","[datetime.datetime(2022, 11, 28, 13, 0, 12, 276197), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 0, 12, 276197), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 13, 0, 12, 276197), 6.0, 14.5]","[datetime.datetime(2022, 11, 28, 13, 0, 12, 276197), 3.9, 8.6]"
79,"[datetime.datetime(2022, 11, 28, 13, 0, 13, 416476), 3.5, 4.1]","[datetime.datetime(2022, 11, 28, 13, 0, 13, 416476), 7.5, 16.5]","[datetime.datetime(2022, 11, 28, 13, 0, 13, 416476), 4.4, 10.5]","[datetime.datetime(2022, 11, 28, 13, 0, 13, 416476), 41.0, 350.0]","[datetime.datetime(2022, 11, 28, 13, 0, 13, 416476), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 0, 13, 416476), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 13, 0, 13, 416476), 6.0, 14.5]","[datetime.datetime(2022, 11, 28, 13, 0, 13, 416476), 3.9, 8.6]"
