,Bettor My Dreamz Nz,The Last Drop,Brewery Lane,Ainsworth,Mission Glory,Belonero,Tradie,Make It Quick,Be On Guard,Dynamite Beach,The Party Boy
10-01-2023 20:52:01.364643,"(2.2, 99999, 99990)","(5.0, 7.6, 6.3)","(71.0, 120.0, 87.27272727272727)","(16.0, 29.0, 21.75)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 21.75)","(101.0, 210.0, 184.28571428571428)","(10.0, 17.5, 14.666666666666668)","(7.5, 11.5, 9.16)","(3.8, 5.5, 4.976923076923077)","(101.0, 210.0, 184.28571428571428)"
10-01-2023 20:52:02.882630,"(2.2, 99999, 99990)","(5.0, 7.6, 6.3)","(71.0, 120.0, 87.27272727272727)","(16.0, 29.0, 21.75)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 21.75)","(101.0, 210.0, 184.28571428571428)","(10.0, 17.5, 14.666666666666668)","(7.5, 11.5, 9.16)","(3.8, 5.5, 4.976923076923077)","(101.0, 210.0, 184.28571428571428)"
10-01-2023 20:52:04.300410,"(2.2, 99999, 99990)","(5.0, 7.6, 6.3)","(71.0, 120.0, 87.27272727272727)","(16.0, 29.0, 21.75)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 21.75)","(101.0, 210.0, 184.28571428571428)","(10.0, 17.5, 14.666666666666668)","(7.5, 11.5, 9.16)","(3.8, 5.5, 4.976923076923077)","(101.0, 210.0, 184.28571428571428)"
10-01-2023 20:52:05.982509,"(2.2, 99999, 99990)","(5.0, 7.6, 6.3)","(71.0, 120.0, 87.27272727272727)","(16.0, 29.0, 21.75)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 21.75)","(101.0, 210.0, 184.28571428571428)","(10.0, 17.5, 14.666666666666668)","(7.5, 11.5, 9.16)","(3.8, 5.5, 4.976923076923077)","(101.0, 210.0, 184.28571428571428)"
10-01-2023 20:52:07.484181,"(2.2, 99999, 99990)","(5.0, 7.6, 6.3)","(71.0, 120.0, 87.27272727272727)","(16.0, 29.0, 21.75)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 21.75)","(101.0, 210.0, 184.28571428571428)","(10.0, 17.5, 14.666666666666668)","(7.5, 11.5, 9.16)","(3.8, 5.5, 4.976923076923077)","(101.0, 210.0, 184.28571428571428)"
10-01-2023 20:52:08.911695,"(2.2, 99999, 99990)","(5.0, 7.6, 6.3)","(71.0, 120.0, 87.27272727272727)","(16.0, 29.0, 21.75)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 21.75)","(101.0, 210.0, 184.28571428571428)","(10.0, 17.5, 14.666666666666668)","(7.5, 11.5, 9.16)","(3.8, 5.5, 4.976923076923077)","(101.0, 210.0, 184.28571428571428)"
10-01-2023 20:52:10.316746,"(2.2, 99999, 99990)","(5.0, 7.6, 6.3)","(71.0, 120.0, 87.27272727272727)","(16.0, 29.0, 21.75)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 21.75)","(101.0, 210.0, 184.28571428571428)","(10.0, 17.5, 14.666666666666668)","(7.5, 11.5, 9.16)","(3.8, 5.5, 4.976923076923077)","(101.0, 210.0, 184.28571428571428)"
10-01-2023 20:52:11.806912,"(2.2, 99999, 99990)","(5.0, 7.6, 6.3)","(71.0, 120.0, 87.27272727272727)","(16.0, 29.0, 21.75)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 21.75)","(101.0, 210.0, 184.28571428571428)","(10.0, 17.5, 14.666666666666668)","(7.5, 11.5, 9.16)","(3.8, 5.5, 4.976923076923077)","(101.0, 210.0, 184.28571428571428)"
10-01-2023 20:52:13.278634,"(2.2, 99999, 99990)","(5.0, 7.6, 6.3)","(71.0, 120.0, 87.27272727272727)","(16.0, 29.0, 21.75)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 21.75)","(101.0, 210.0, 184.28571428571428)","(10.0, 17.5, 14.666666666666668)","(7.5, 11.5, 9.16)","(3.8, 5.5, 4.976923076923077)","(101.0, 210.0, 184.28571428571428)"
10-01-2023 20:52:14.819735,"(2.2, 99999, 99990)","(5.0, 7.6, 6.3)","(71.0, 120.0, 87.27272727272727)","(16.0, 29.0, 21.75)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 21.75)","(101.0, 210.0, 184.28571428571428)","(10.0, 17.5, 14.666666666666668)","(7.5, 11.5, 9.16)","(3.8, 5.5, 4.976923076923077)","(101.0, 210.0, 184.28571428571428)"
10-01-2023 20:52:16.298940,"(2.2, 99999, 99990)","(5.0, 7.6, 6.3)","(71.0, 120.0, 87.27272727272727)","(16.0, 29.0, 21.75)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 21.75)","(101.0, 210.0, 184.28571428571428)","(10.0, 17.5, 14.666666666666668)","(7.5, 11.5, 9.16)","(3.8, 5.5, 4.976923076923077)","(101.0, 210.0, 184.28571428571428)"
10-01-2023 20:52:17.758015,"(2.2, 99999, 99990)","(5.0, 7.6, 6.3)","(71.0, 120.0, 87.27272727272727)","(16.0, 29.0, 21.75)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 21.75)","(101.0, 210.0, 184.28571428571428)","(10.0, 17.5, 14.666666666666668)","(7.5, 11.5, 9.16)","(3.8, 5.5, 4.976923076923077)","(101.0, 210.0, 184.28571428571428)"
10-01-2023 20:52:19.069613,"(2.2, 99999, 99990)","(5.0, 7.6, 6.3)","(71.0, 120.0, 87.27272727272727)","(16.0, 29.0, 21.75)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 21.75)","(101.0, 210.0, 184.28571428571428)","(10.0, 17.5, 14.666666666666668)","(7.5, 11.5, 9.16)","(3.8, 5.5, 4.976923076923077)","(101.0, 210.0, 184.28571428571428)"
10-01-2023 20:52:20.589025,"(2.2, 99999, 99990)","(5.0, 7.6, 6.3)","(71.0, 120.0, 87.27272727272727)","(16.0, 29.0, 21.75)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 21.75)","(101.0, 210.0, 184.28571428571428)","(10.0, 17.5, 14.666666666666668)","(7.5, 11.5, 9.16)","(3.8, 5.5, 4.976923076923077)","(101.0, 210.0, 184.28571428571428)"
10-01-2023 20:52:22.290219,"(2.2, 99999, 99990)","(5.0, 7.6, 6.3)","(71.0, 120.0, 87.27272727272727)","(16.0, 29.0, 21.75)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 21.75)","(101.0, 210.0, 184.28571428571428)","(10.0, 17.5, 14.666666666666668)","(7.5, 11.5, 9.16)","(3.8, 5.5, 4.976923076923077)","(101.0, 210.0, 184.28571428571428)"
10-01-2023 20:52:23.881916,"(2.2, 99999, 99990)","(5.0, 7.6, 6.3)","(71.0, 120.0, 87.27272727272727)","(16.0, 29.0, 21.75)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 21.75)","(101.0, 210.0, 184.28571428571428)","(10.0, 17.5, 14.666666666666668)","(7.5, 11.5, 9.16)","(3.8, 5.5, 4.976923076923077)","(101.0, 210.0, 184.28571428571428)"
10-01-2023 20:52:25.373052,"(2.2, 99999, 99990)","(5.0, 7.6, 6.3)","(71.0, 120.0, 87.27272727272727)","(16.0, 29.0, 21.75)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 21.75)","(101.0, 210.0, 184.28571428571428)","(10.0, 17.5, 14.666666666666668)","(7.5, 11.5, 9.16)","(3.8, 5.5, 4.976923076923077)","(101.0, 210.0, 184.28571428571428)"
10-01-2023 20:52:26.934973,"(2.2, 99999, 99990)","(5.0, 7.6, 6.3)","(71.0, 120.0, 87.27272727272727)","(16.0, 29.0, 21.75)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 21.75)","(101.0, 210.0, 184.28571428571428)","(10.0, 17.5, 14.666666666666668)","(7.5, 11.5, 9.16)","(3.8, 5.5, 4.976923076923077)","(101.0, 210.0, 184.28571428571428)"
10-01-2023 20:52:28.297851,"(2.2, 99999, 99990)","(5.0, 7.6, 6.3)","(71.0, 120.0, 87.27272727272727)","(16.0, 29.0, 21.75)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 21.75)","(101.0, 210.0, 184.28571428571428)","(10.0, 17.5, 14.666666666666668)","(7.5, 11.5, 9.16)","(3.8, 5.5, 4.976923076923077)","(101.0, 210.0, 184.28571428571428)"
10-01-2023 20:52:29.707206,"(2.2, 99999, 99990)","(5.0, 7.6, 6.3)","(71.0, 120.0, 87.27272727272727)","(16.0, 29.0, 21.75)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 21.75)","(101.0, 210.0, 184.28571428571428)","(10.0, 17.5, 14.666666666666668)","(7.5, 11.5, 9.16)","(3.8, 5.5, 4.976923076923077)","(101.0, 210.0, 184.28571428571428)"
10-01-2023 20:52:31.420075,"(2.2, 99999, 99990)","(5.0, 7.6, 6.3)","(71.0, 120.0, 87.27272727272727)","(16.0, 29.0, 21.75)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 21.75)","(101.0, 210.0, 184.28571428571428)","(10.0, 17.5, 14.666666666666668)","(7.5, 11.5, 9.16)","(3.8, 5.5, 4.976923076923077)","(101.0, 210.0, 184.28571428571428)"
10-01-2023 20:52:33.056720,"(2.2, 99999, 99990)","(5.0, 7.6, 6.3)","(71.0, 120.0, 87.27272727272727)","(16.0, 29.0, 21.75)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 21.75)","(101.0, 210.0, 184.28571428571428)","(10.0, 17.5, 14.666666666666668)","(7.5, 11.5, 9.16)","(3.8, 5.5, 4.976923076923077)","(101.0, 210.0, 184.28571428571428)"
10-01-2023 20:52:34.699080,"(2.2, 99999, 99990)","(5.0, 7.6, 6.3)","(71.0, 120.0, 87.27272727272727)","(16.0, 29.0, 21.75)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 21.75)","(101.0, 210.0, 184.28571428571428)","(10.0, 17.5, 14.666666666666668)","(7.5, 11.5, 9.16)","(3.8, 5.5, 4.976923076923077)","(101.0, 210.0, 184.28571428571428)"
10-01-2023 20:52:36.211443,"(2.2, 99999, 99990)","(5.0, 7.6, 6.3)","(71.0, 120.0, 87.27272727272727)","(16.0, 29.0, 21.75)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 21.75)","(101.0, 210.0, 184.28571428571428)","(10.0, 17.5, 14.666666666666668)","(7.5, 11.5, 9.16)","(3.8, 5.5, 4.976923076923077)","(101.0, 210.0, 184.28571428571428)"
10-01-2023 20:52:37.733865,"(2.2, 99999, 99990)","(5.0, 7.6, 6.3)","(71.0, 120.0, 87.27272727272727)","(16.0, 29.0, 21.75)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 21.75)","(101.0, 210.0, 184.28571428571428)","(10.0, 17.5, 14.666666666666668)","(7.5, 11.5, 9.16)","(3.8, 5.5, 4.976923076923077)","(101.0, 210.0, 184.28571428571428)"
10-01-2023 20:52:39.637686,"(2.2, 99999, 99990)","(5.0, 7.6, 6.3)","(71.0, 120.0, 87.27272727272727)","(16.0, 29.0, 21.75)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 21.75)","(101.0, 210.0, 184.28571428571428)","(10.0, 17.5, 14.666666666666668)","(7.5, 11.5, 9.16)","(3.8, 5.5, 4.976923076923077)","(101.0, 210.0, 184.28571428571428)"
10-01-2023 20:52:41.755207,"(2.2, 99999, 99990)","(5.0, 7.6, 6.3)","(71.0, 120.0, 87.27272727272727)","(16.0, 29.0, 21.75)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 21.75)","(101.0, 210.0, 184.28571428571428)","(10.0, 17.5, 14.666666666666668)","(7.5, 11.5, 9.16)","(3.8, 5.5, 4.976923076923077)","(101.0, 210.0, 184.28571428571428)"
10-01-2023 20:52:43.641661,"(2.2, 99999, 99990)","(5.0, 7.6, 6.3)","(71.0, 120.0, 87.27272727272727)","(16.0, 29.0, 21.75)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 21.75)","(101.0, 210.0, 184.28571428571428)","(10.0, 17.5, 14.666666666666668)","(7.5, 11.5, 9.16)","(3.8, 5.5, 4.976923076923077)","(101.0, 210.0, 184.28571428571428)"
10-01-2023 20:52:45.717784,"(2.2, 99999, 99990)","(5.0, 7.6, 6.3)","(71.0, 120.0, 87.27272727272727)","(16.0, 29.0, 21.75)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 21.75)","(101.0, 210.0, 184.28571428571428)","(10.0, 17.5, 14.666666666666668)","(7.5, 11.5, 9.16)","(3.8, 5.5, 4.976923076923077)","(101.0, 210.0, 184.28571428571428)"
10-01-2023 20:52:47.332602,"(2.2, 99999, 99990)","(5.0, 7.6, 6.3)","(71.0, 120.0, 87.27272727272727)","(16.0, 29.0, 21.75)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 21.75)","(101.0, 210.0, 184.28571428571428)","(10.0, 17.5, 14.666666666666668)","(7.5, 11.5, 9.16)","(3.8, 5.5, 4.976923076923077)","(101.0, 210.0, 184.28571428571428)"
10-01-2023 20:52:49.021715,"(2.2, 99999, 99990)","(5.0, 7.6, 6.3)","(71.0, 120.0, 87.27272727272727)","(16.0, 29.0, 24.333333333333336)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 24.333333333333336)","(101.0, 210.0, 192.0)","(10.0, 17.5, 14.733333333333334)","(7.5, 11.5, 9.16)","(3.8, 5.5, 4.976923076923077)","(101.0, 210.0, 192.0)"
10-01-2023 20:52:50.441520,"(2.2, 99999, 99990)","(5.0, 7.6, 6.3)","(71.0, 120.0, 87.27272727272727)","(16.0, 29.0, 24.333333333333336)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 24.333333333333336)","(101.0, 210.0, 192.0)","(10.0, 17.5, 14.733333333333334)","(7.5, 11.5, 9.16)","(3.8, 5.5, 4.976923076923077)","(101.0, 210.0, 192.0)"
10-01-2023 20:52:51.930810,"(2.2, 99999, 99990)","(5.0, 7.6, 6.3)","(71.0, 120.0, 87.27272727272727)","(16.0, 29.0, 24.333333333333336)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 24.333333333333336)","(101.0, 210.0, 192.0)","(10.0, 17.5, 14.733333333333334)","(7.5, 11.5, 9.16)","(3.8, 5.5, 4.976923076923077)","(101.0, 210.0, 192.0)"
10-01-2023 20:52:53.377267,"(2.2, 99999, 99990)","(5.0, 7.6, 6.3)","(71.0, 120.0, 87.27272727272727)","(16.0, 29.0, 24.333333333333336)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 24.333333333333336)","(101.0, 210.0, 192.0)","(10.0, 17.5, 14.733333333333334)","(7.5, 11.5, 9.16)","(3.8, 5.5, 4.976923076923077)","(101.0, 210.0, 192.0)"
10-01-2023 20:52:54.860676,"(2.2, 99999, 99990)","(5.0, 7.6, 6.3)","(71.0, 120.0, 87.27272727272727)","(16.0, 29.0, 24.333333333333336)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 24.333333333333336)","(101.0, 210.0, 192.0)","(10.0, 17.5, 14.733333333333334)","(7.5, 11.5, 9.16)","(3.8, 5.5, 4.976923076923077)","(101.0, 210.0, 192.0)"
10-01-2023 20:52:56.634195,"(2.2, 99999, 99990)","(5.0, 7.6, 6.3)","(71.0, 120.0, 87.27272727272727)","(16.0, 29.0, 24.333333333333336)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 24.333333333333336)","(101.0, 210.0, 192.0)","(10.0, 17.5, 14.733333333333334)","(7.5, 11.5, 9.16)","(3.8, 5.5, 4.976923076923077)","(101.0, 210.0, 192.0)"
10-01-2023 20:52:58.124023,"(2.2, 99999, 99990)","(5.0, 7.6, 6.3)","(71.0, 120.0, 87.27272727272727)","(16.0, 29.0, 24.333333333333336)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 24.333333333333336)","(101.0, 210.0, 192.0)","(10.0, 17.5, 14.733333333333334)","(7.5, 11.5, 9.16)","(3.8, 5.5, 4.976923076923077)","(101.0, 210.0, 192.0)"
10-01-2023 20:52:59.728256,"(2.2, 99999, 99990)","(5.0, 7.6, 6.3)","(71.0, 120.0, 87.27272727272727)","(16.0, 29.0, 24.333333333333336)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 24.333333333333336)","(101.0, 210.0, 192.0)","(10.0, 17.5, 14.733333333333334)","(7.5, 11.5, 9.16)","(3.8, 5.5, 4.976923076923077)","(101.0, 210.0, 192.0)"
10-01-2023 20:53:01.620782,"(2.2, 99999, 99990)","(5.0, 7.6, 6.3)","(71.0, 120.0, 87.27272727272727)","(16.0, 29.0, 24.333333333333336)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 24.333333333333336)","(101.0, 210.0, 192.0)","(10.0, 17.5, 14.733333333333334)","(7.5, 11.5, 9.16)","(3.8, 5.5, 4.976923076923077)","(101.0, 210.0, 192.0)"
10-01-2023 20:53:03.455186,"(2.2, 99999, 99990)","(5.0, 7.6, 6.3)","(71.0, 120.0, 87.27272727272727)","(16.0, 29.0, 24.333333333333336)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 24.333333333333336)","(101.0, 210.0, 192.0)","(10.0, 17.5, 14.733333333333334)","(7.5, 11.5, 9.16)","(3.8, 5.5, 4.976923076923077)","(101.0, 210.0, 192.0)"
10-01-2023 20:53:05.219226,"(2.2, 99999, 99990)","(5.0, 7.6, 6.3)","(71.0, 120.0, 87.27272727272727)","(16.0, 29.0, 24.333333333333336)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 24.333333333333336)","(101.0, 210.0, 192.0)","(10.0, 17.5, 14.733333333333334)","(7.5, 11.5, 9.16)","(3.8, 5.5, 4.976923076923077)","(101.0, 210.0, 192.0)"
10-01-2023 20:53:07.108223,"(2.2, 99999, 99990)","(5.0, 7.6, 6.3)","(71.0, 120.0, 87.27272727272727)","(16.0, 29.0, 24.333333333333336)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 24.333333333333336)","(101.0, 210.0, 192.0)","(10.0, 17.5, 14.733333333333334)","(7.5, 11.5, 9.16)","(3.8, 5.5, 4.976923076923077)","(101.0, 210.0, 192.0)"
10-01-2023 20:53:08.713945,"(2.2, 99999, 99990)","(5.0, 7.6, 6.3)","(71.0, 120.0, 87.27272727272727)","(16.0, 29.0, 24.333333333333336)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 24.333333333333336)","(101.0, 210.0, 192.0)","(10.0, 17.5, 14.733333333333334)","(7.5, 11.5, 9.16)","(3.8, 5.5, 4.976923076923077)","(101.0, 210.0, 192.0)"
10-01-2023 20:53:10.331346,"(2.2, 99999, 99990)","(5.0, 7.6, 6.3)","(71.0, 120.0, 87.27272727272727)","(16.0, 29.0, 24.333333333333336)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 24.333333333333336)","(101.0, 210.0, 192.0)","(10.0, 17.5, 14.733333333333334)","(7.5, 11.5, 9.16)","(3.8, 5.5, 4.976923076923077)","(101.0, 210.0, 192.0)"
10-01-2023 20:53:12.179922,"(2.2, 99999, 99990)","(5.0, 7.6, 6.3)","(71.0, 120.0, 87.27272727272727)","(16.0, 29.0, 24.333333333333336)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 24.333333333333336)","(101.0, 210.0, 192.0)","(10.0, 17.5, 14.733333333333334)","(7.5, 11.5, 9.16)","(3.8, 5.5, 4.976923076923077)","(101.0, 210.0, 192.0)"
10-01-2023 20:53:13.875387,"(2.2, 99999, 99990)","(5.0, 7.6, 6.3)","(71.0, 120.0, 87.27272727272727)","(16.0, 29.0, 24.333333333333336)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 24.333333333333336)","(101.0, 210.0, 192.0)","(10.0, 17.5, 14.733333333333334)","(7.5, 11.5, 9.16)","(3.8, 5.5, 4.976923076923077)","(101.0, 210.0, 192.0)"
10-01-2023 20:53:15.545219,"(2.2, 99999, 99990)","(5.0, 7.6, 6.3)","(71.0, 120.0, 87.27272727272727)","(16.0, 29.0, 24.333333333333336)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 24.333333333333336)","(101.0, 210.0, 192.0)","(10.0, 17.5, 14.733333333333334)","(7.5, 11.5, 9.16)","(3.8, 5.5, 4.976923076923077)","(101.0, 210.0, 192.0)"
10-01-2023 20:53:17.089075,"(2.2, 99999, 99990)","(5.0, 7.6, 6.3)","(71.0, 120.0, 87.27272727272727)","(16.0, 29.0, 24.333333333333336)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 24.333333333333336)","(101.0, 210.0, 192.0)","(10.0, 17.5, 14.733333333333334)","(7.5, 11.5, 9.16)","(3.8, 5.5, 4.976923076923077)","(101.0, 210.0, 192.0)"
10-01-2023 20:53:18.636673,"(2.2, 99999, 99990)","(5.0, 7.6, 6.3)","(71.0, 120.0, 87.27272727272727)","(16.0, 29.0, 24.333333333333336)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 24.333333333333336)","(101.0, 210.0, 192.0)","(10.0, 17.5, 14.733333333333334)","(7.5, 11.5, 9.16)","(3.8, 5.5, 4.976923076923077)","(101.0, 210.0, 192.0)"
10-01-2023 20:53:20.255634,"(2.2, 99999, 99990)","(5.0, 7.6, 6.3)","(71.0, 120.0, 87.27272727272727)","(16.0, 29.0, 24.333333333333336)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 24.333333333333336)","(101.0, 210.0, 192.0)","(10.0, 17.5, 14.733333333333334)","(7.5, 11.5, 9.16)","(3.8, 5.5, 4.976923076923077)","(101.0, 210.0, 192.0)"
10-01-2023 20:53:22.040189,"(2.2, 99999, 99990)","(5.0, 7.6, 6.3)","(71.0, 120.0, 87.27272727272727)","(16.0, 29.0, 24.333333333333336)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 24.333333333333336)","(101.0, 210.0, 192.0)","(10.0, 17.5, 14.733333333333334)","(7.5, 11.5, 9.16)","(3.8, 5.5, 4.976923076923077)","(101.0, 210.0, 192.0)"
10-01-2023 20:53:23.733694,"(2.2, 99999, 99990)","(5.0, 7.6, 6.3)","(71.0, 120.0, 87.27272727272727)","(16.0, 29.0, 24.333333333333336)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 24.333333333333336)","(101.0, 210.0, 192.0)","(10.0, 17.5, 14.733333333333334)","(7.5, 11.5, 9.16)","(3.8, 5.5, 4.976923076923077)","(101.0, 210.0, 192.0)"
10-01-2023 20:53:25.547457,"(2.2, 99999, 99990)","(5.0, 7.6, 6.3)","(71.0, 120.0, 87.27272727272727)","(16.0, 29.0, 24.333333333333336)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 24.333333333333336)","(101.0, 210.0, 192.0)","(10.0, 17.5, 14.733333333333334)","(7.5, 11.5, 9.16)","(3.8, 5.5, 4.976923076923077)","(101.0, 210.0, 192.0)"
10-01-2023 20:53:27.265122,"(2.2, 99999, 99990)","(5.0, 7.6, 6.3)","(71.0, 120.0, 87.27272727272727)","(16.0, 29.0, 24.333333333333336)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 24.333333333333336)","(101.0, 210.0, 192.0)","(10.0, 17.5, 14.733333333333334)","(7.5, 11.5, 9.16)","(3.8, 5.5, 4.976923076923077)","(101.0, 210.0, 192.0)"
10-01-2023 20:53:29.234643,"(2.2, 99999, 99990)","(5.0, 7.6, 6.3)","(71.0, 120.0, 87.27272727272727)","(16.0, 29.0, 24.333333333333336)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 24.333333333333336)","(101.0, 210.0, 192.0)","(10.0, 17.5, 14.733333333333334)","(7.5, 11.5, 9.16)","(3.8, 5.5, 4.976923076923077)","(101.0, 210.0, 192.0)"
10-01-2023 20:53:30.850361,"(2.2, 99999, 99990)","(5.0, 7.6, 6.3)","(71.0, 120.0, 87.27272727272727)","(16.0, 29.0, 24.333333333333336)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 24.333333333333336)","(101.0, 210.0, 192.0)","(10.0, 17.5, 14.733333333333334)","(7.5, 11.5, 9.16)","(3.8, 5.5, 4.976923076923077)","(101.0, 210.0, 192.0)"
10-01-2023 20:53:32.332312,"(2.2, 99999, 99990)","(5.0, 7.6, 6.3)","(71.0, 120.0, 87.27272727272727)","(16.0, 29.0, 24.333333333333336)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 24.333333333333336)","(101.0, 210.0, 192.0)","(10.0, 17.5, 14.733333333333334)","(7.5, 11.5, 9.16)","(3.8, 5.5, 4.976923076923077)","(101.0, 210.0, 192.0)"
10-01-2023 20:53:33.848440,"(2.2, 99999, 99990)","(5.0, 7.6, 6.3)","(71.0, 120.0, 87.27272727272727)","(16.0, 29.0, 24.333333333333336)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 24.333333333333336)","(101.0, 210.0, 192.0)","(10.0, 17.5, 14.733333333333334)","(7.5, 11.5, 9.16)","(3.8, 5.5, 4.976923076923077)","(101.0, 210.0, 192.0)"
10-01-2023 20:53:35.340401,"(2.2, 99999, 99990)","(5.0, 7.6, 6.3)","(71.0, 120.0, 87.27272727272727)","(16.0, 29.0, 24.333333333333336)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 24.333333333333336)","(101.0, 210.0, 192.0)","(10.0, 17.5, 14.733333333333334)","(7.5, 11.5, 9.16)","(3.8, 5.5, 4.976923076923077)","(101.0, 210.0, 192.0)"
10-01-2023 20:53:36.840247,"(2.2, 99999, 99990)","(5.0, 7.6, 6.3)","(71.0, 120.0, 87.27272727272727)","(16.0, 29.0, 24.333333333333336)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 24.333333333333336)","(101.0, 210.0, 192.0)","(10.0, 17.5, 14.733333333333334)","(7.5, 11.5, 9.16)","(3.8, 5.5, 4.976923076923077)","(101.0, 210.0, 192.0)"
10-01-2023 20:53:38.293466,"(2.2, 99999, 99990)","(5.0, 7.6, 6.3)","(71.0, 120.0, 87.27272727272727)","(16.0, 29.0, 24.333333333333336)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 24.333333333333336)","(101.0, 210.0, 192.0)","(10.0, 17.5, 14.733333333333334)","(7.5, 11.5, 9.16)","(3.8, 5.5, 4.976923076923077)","(101.0, 210.0, 192.0)"
10-01-2023 20:53:39.807203,"(2.2, 99999, 99990)","(5.0, 7.6, 6.3)","(71.0, 120.0, 87.27272727272727)","(16.0, 29.0, 24.333333333333336)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 24.333333333333336)","(101.0, 210.0, 192.0)","(10.0, 17.5, 14.733333333333334)","(7.5, 11.5, 9.16)","(3.8, 5.5, 4.976923076923077)","(101.0, 210.0, 192.0)"
10-01-2023 20:53:41.364351,"(2.2, 99999, 99990)","(5.0, 7.6, 6.3)","(71.0, 120.0, 87.27272727272727)","(16.0, 29.0, 24.333333333333336)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 24.333333333333336)","(101.0, 210.0, 192.0)","(10.0, 17.5, 14.733333333333334)","(7.5, 11.5, 9.16)","(3.8, 5.5, 4.976923076923077)","(101.0, 210.0, 192.0)"
10-01-2023 20:53:43.028550,"(2.2, 99999, 99990)","(5.0, 7.6, 6.3)","(71.0, 120.0, 87.27272727272727)","(16.0, 29.0, 24.333333333333336)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 24.333333333333336)","(101.0, 210.0, 192.0)","(10.0, 17.5, 14.733333333333334)","(7.5, 11.5, 9.16)","(3.8, 5.5, 4.976923076923077)","(101.0, 210.0, 192.0)"
