,Icy Hot,Austrian Beauty,Queen Missile,Rosie Love,Pollys Riff,Thai Warrior,Bob Albury,Meg Bee
08-01-2023 13:23:16.530686,"(3.9, 5.4, 5.38)","(101.0, 540.0, 366.6666666666667)","(11.0, 24.0, 23.846153846153847)","(26.0, 85.0, 83.06451612903226)","(5.5, 8.0, 7.481081081081081)","(2.0, 2.08, 2.0633333333333335)","(26.0, 130.0, 96.66666666666667)","(6.0, 7.8, 7.4125000000000005)"
08-01-2023 13:23:17.824416,"(3.9, 5.4, 5.38)","(101.0, 540.0, 366.6666666666667)","(11.0, 24.0, 23.846153846153847)","(26.0, 85.0, 83.06451612903226)","(5.5, 8.0, 7.591489361702128)","(2.0, 2.08, 2.0628571428571427)","(26.0, 130.0, 96.66666666666667)","(6.0, 7.8, 7.4125000000000005)"
08-01-2023 13:23:19.111112,"(3.9, 5.4, 5.322222222222222)","(101.0, 540.0, 366.6666666666667)","(11.0, 24.0, 23.846153846153847)","(26.0, 85.0, 83.06451612903226)","(5.5, 8.0, 7.666666666666667)","(2.0, 2.08, 2.0726315789473686)","(26.0, 130.0, 96.66666666666667)","(6.0, 7.8, 7.411111111111111)"
08-01-2023 13:23:20.421868,"(3.9, 5.4, 5.322222222222222)","(101.0, 540.0, 410.0)","(11.0, 24.0, 23.84)","(26.0, 85.0, 83.06451612903226)","(5.5, 7.8, 7.676923076923077)","(2.0, 2.1, 2.087)","(26.0, 130.0, 88.33333333333333)","(6.0, 7.8, 7.247368421052632)"
08-01-2023 13:23:21.672790,"(3.9, 5.4, 5.341666666666667)","(101.0, 540.0, 410.0)","(11.0, 24.0, 23.84)","(26.0, 85.0, 83.06451612903226)","(5.5, 7.8, 7.6)","(2.0, 2.1, 2.0893877551020408)","(26.0, 130.0, 88.33333333333333)","(6.0, 7.8, 7.247368421052632)"
08-01-2023 13:23:22.902254,"(3.9, 5.4, 5.341666666666667)","(101.0, 540.0, 410.0)","(11.0, 24.0, 23.84)","(26.0, 85.0, 83.06451612903226)","(5.5, 7.8, 7.78)","(2.0, 2.1, 2.0776190476190477)","(26.0, 130.0, 88.33333333333333)","(6.0, 7.8, 7.431578947368421)"
08-01-2023 13:23:24.143925,"(3.9, 5.4, 5.369565217391305)","(101.0, 540.0, 373.3333333333333)","(11.0, 24.0, 23.84)","(26.0, 85.0, 83.06451612903226)","(5.5, 7.8, 7.786666666666666)","(2.0, 2.08, 2.076)","(26.0, 130.0, 88.33333333333333)","(6.0, 7.8, 7.431578947368421)"
08-01-2023 13:23:25.386224,"(4.0, 5.4, 5.369565217391305)","(91.0, 540.0, 373.3333333333333)","(12.0, 24.0, 23.84)","(26.0, 85.0, 83.06451612903226)","(5.5, 7.8, 7.786666666666666)","(1.9, 2.08, 2.076551724137931)","(26.0, 130.0, 88.33333333333333)","(6.0, 7.8, 7.508333333333334)"
08-01-2023 13:23:26.602490,"(4.0, 5.4, 5.369565217391305)","(91.0, 540.0, 373.3333333333333)","(12.0, 24.0, 23.84)","(26.0, 85.0, 83.06451612903226)","(5.5, 7.8, 7.786666666666666)","(1.9, 2.08, 2.076551724137931)","(26.0, 130.0, 88.33333333333333)","(6.0, 7.8, 7.508333333333334)"
08-01-2023 13:23:27.749778,"(4.0, 5.4, 5.369565217391305)","(91.0, 540.0, 373.3333333333333)","(12.0, 24.0, 23.84)","(26.0, 85.0, 83.06451612903226)","(5.5, 7.8, 7.786666666666666)","(1.9, 2.08, 2.076551724137931)","(26.0, 130.0, 88.33333333333333)","(6.0, 7.8, 7.51304347826087)"
08-01-2023 13:23:29.090264,"(4.0, 5.4, 5.3125)","(91.0, 540.0, 373.3333333333333)","(12.0, 24.0, 23.84)","(26.0, 85.0, 83.06451612903226)","(5.5, 7.8, 7.786666666666666)","(1.9, 2.08, 2.0872727272727274)","(26.0, 130.0, 88.33333333333333)","(6.0, 7.8, 7.493023255813954)"
08-01-2023 13:23:30.543232,"(4.0, 5.4, 5.2250000000000005)","(91.0, 540.0, 415.0)","(12.0, 24.0, 23.84)","(26.0, 85.0, 83.06451612903226)","(5.5, 7.8, 7.786666666666666)","(1.9, 2.1, 2.0872727272727274)","(26.0, 130.0, 88.33333333333333)","(6.0, 7.8, 7.493023255813954)"
08-01-2023 13:23:31.880950,"(4.0, 5.4, 5.2250000000000005)","(91.0, 540.0, 380.0)","(12.0, 24.0, 23.84)","(26.0, 85.0, 83.06451612903226)","(5.5, 7.8, 7.786666666666666)","(1.9, 2.1, 2.0723809523809527)","(26.0, 130.0, 88.33333333333333)","(6.0, 7.8, 7.493023255813954)"
08-01-2023 13:23:33.234338,"(4.0, 5.4, 5.322222222222223)","(91.0, 540.0, 380.0)","(12.0, 24.0, 23.84)","(26.0, 85.0, 82.5)","(5.5, 7.8, 7.786666666666666)","(1.9, 2.08, 2.0744444444444445)","(26.0, 130.0, 88.33333333333333)","(6.0, 7.8, 7.493023255813954)"
08-01-2023 13:23:34.497608,"(4.0, 5.4, 5.394117647058824)","(91.0, 540.0, 380.0)","(12.0, 24.0, 23.866666666666667)","(31.0, 85.0, 83.39285714285714)","(5.5, 7.8, 7.786666666666666)","(1.9, 2.08, 2.0744444444444445)","(31.0, 130.0, 88.33333333333333)","(6.0, 7.8, 7.493023255813954)"
08-01-2023 13:23:36.514049,"(4.0, 5.5, 5.41)","(91.0, 540.0, 380.0)","(12.0, 24.0, 25.892857142857142)","(31.0, 85.0, 83.875)","(5.5, 7.8, 7.786666666666666)","(1.9, 2.08, 2.072857142857143)","(31.0, 130.0, 88.33333333333333)","(6.0, 7.8, 7.493023255813954)"
08-01-2023 13:23:38.194115,"(4.0, 5.5, 5.233333333333333)","(91.0, 540.0, 380.0)","(12.0, 26.0, 25.785714285714285)","(31.0, 85.0, 77.5)","(5.5, 7.8, 7.786666666666666)","(1.9, 2.08, 2.0700000000000003)","(31.0, 130.0, 96.66666666666667)","(6.0, 7.8, 7.493023255813954)"
08-01-2023 13:23:39.583963,"(4.0, 5.5, 5.233333333333333)","(91.0, 540.0, 380.0)","(12.0, 26.0, 25.76923076923077)","(31.0, 100.0, 94.11764705882354)","(5.5, 7.8, 7.786666666666666)","(1.9, 2.1, 2.0516666666666667)","(31.0, 130.0, 96.66666666666667)","(6.0, 7.8, 7.493023255813954)"
08-01-2023 13:23:40.861208,"(4.0, 5.5, 5.405263157894737)","(91.0, 540.0, 386.6666666666667)","(12.0, 26.0, 25.5)","(31.0, 100.0, 92.77777777777777)","(5.5, 7.8, 7.7894736842105265)","(1.9, 2.06, 2.082608695652174)","(31.0, 130.0, 96.66666666666667)","(6.0, 7.8, 7.266666666666667)"
08-01-2023 13:23:42.100130,"(4.0, 5.5, 5.405263157894737)","(91.0, 540.0, 386.6666666666667)","(12.0, 26.0, 25.77777777777778)","(31.0, 95.0, 92.77777777777777)","(5.5, 7.8, 7.728888888888889)","(1.9, 2.1, 2.086206896551724)","(31.0, 130.0, 96.66666666666667)","(6.0, 7.4, 7.133333333333334)"
08-01-2023 13:23:43.332563,"(4.0, 5.5, 5.405263157894737)","(91.0, 540.0, 386.6666666666667)","(12.0, 26.0, 27.77777777777778)","(31.0, 95.0, 93.82352941176471)","(5.5, 7.8, 7.64)","(1.9, 2.1, 1.990340909090909)","(31.0, 130.0, 105.0)","(6.0, 7.4, 7.102127659574468)"
08-01-2023 13:23:44.604215,"(4.0, 5.6, 5.52)","(91.0, 540.0, 386.6666666666667)","(12.0, 28.0, 27.77777777777778)","(31.0, 95.0, 93.82352941176471)","(5.5, 8.0, 7.64)","(1.9, 2.0, 1.990340909090909)","(31.0, 130.0, 105.0)","(6.0, 7.4, 7.102127659574468)"
08-01-2023 13:23:45.908046,"(4.0, 5.6, 5.514285714285714)","(91.0, 540.0, 425.0)","(12.0, 28.0, 27.57894736842105)","(31.0, 95.0, 94.25925925925927)","(5.5, 8.4, 8.244444444444444)","(1.9, 2.06, 2.0428571428571427)","(31.0, 120.0, 93.33333333333333)","(6.0, 7.4, 7.069230769230769)"
08-01-2023 13:23:47.205333,"(4.0, 5.6, 5.514285714285714)","(91.0, 540.0, 425.0)","(12.0, 28.0, 27.57894736842105)","(31.0, 95.0, 94.25925925925927)","(5.5, 8.4, 8.244444444444444)","(1.9, 2.06, 2.0428571428571427)","(31.0, 120.0, 93.33333333333333)","(6.0, 7.4, 7.069230769230769)"
08-01-2023 13:23:48.517848,"(4.0, 5.5, 5.281818181818181)","(91.0, 540.0, 425.0)","(12.0, 28.0, 27.333333333333332)","(31.0, 95.0, 92.85714285714286)","(5.5, 8.6, 8.5)","(1.9, 2.06, 2.0541176470588236)","(31.0, 120.0, 96.0)","(6.0, 7.4, 6.890909090909091)"
08-01-2023 13:23:49.852280,"(4.0, 5.5, 5.433333333333334)","(91.0, 540.0, 393.3333333333333)","(12.0, 28.0, 26.90909090909091)","(31.0, 95.0, 93.92857142857143)","(5.5, 8.6, 8.34090909090909)","(1.9, 2.06, 2.0458064516129033)","(31.0, 120.0, 90.0)","(6.0, 7.2, 6.874074074074074)"
08-01-2023 13:23:51.110288,"(4.0, 5.6, 5.449999999999999)","(91.0, 540.0, 393.3333333333333)","(12.0, 28.0, 26.90909090909091)","(31.0, 95.0, 94.375)","(5.5, 8.6, 8.34090909090909)","(1.9, 2.06, 2.0458064516129033)","(31.0, 120.0, 96.0)","(6.0, 7.2, 6.874074074074074)"
08-01-2023 13:23:52.427820,"(4.0, 5.6, 5.449999999999999)","(91.0, 540.0, 393.3333333333333)","(12.0, 28.0, 19.428571428571427)","(31.0, 95.0, 99.16666666666667)","(5.5, 8.6, 8.622222222222224)","(1.9, 2.06, 2.0300000000000002)","(31.0, 120.0, 96.0)","(6.0, 7.2, 7.063157894736842)"
08-01-2023 13:23:53.717563,"(4.0, 5.7, 5.525)","(91.0, 540.0, 386.6666666666667)","(12.0, 20.0, 19.25)","(31.0, 100.0, 92.5)","(5.5, 8.8, 8.76923076923077)","(1.9, 2.04, 2.045714285714286)","(31.0, 120.0, 96.0)","(6.0, 7.2, 7.063157894736842)"
08-01-2023 13:23:54.987146,"(4.0, 5.7, 5.5687500000000005)","(91.0, 540.0, 400.0)","(12.0, 19.5, 18.227272727272727)","(31.0, 100.0, 92.5)","(5.5, 8.8, 8.771428571428572)","(1.9, 2.06, 2.045714285714286)","(31.0, 120.0, 90.0)","(6.0, 7.2, 7.128)"
08-01-2023 13:23:56.322039,"(4.0, 5.7, 5.550000000000001)","(91.0, 540.0, 400.0)","(12.0, 19.5, 18.227272727272727)","(31.0, 100.0, 92.5)","(5.5, 8.8, 8.771428571428572)","(1.9, 2.06, 2.045714285714286)","(31.0, 120.0, 90.0)","(6.0, 7.4, 7.2625)"
08-01-2023 13:23:57.578650,"(4.0, 5.7, 5.541176470588235)","(91.0, 540.0, 406.6666666666667)","(12.0, 19.5, 18.666666666666668)","(31.0, 100.0, 97.5)","(5.5, 9.0, 8.876923076923077)","(1.9, 2.06, 2.026153846153846)","(31.0, 120.0, 90.0)","(6.0, 7.4, 7.461538461538462)"
08-01-2023 13:23:58.877001,"(4.0, 5.7, 5.61)","(91.0, 540.0, 406.6666666666667)","(12.0, 19.5, 18.928571428571427)","(31.0, 100.0, 98.84615384615384)","(5.5, 9.0, 8.600000000000001)","(1.9, 2.04, 2.0300000000000002)","(31.0, 120.0, 90.0)","(6.0, 7.6, 7.4714285714285715)"
08-01-2023 13:24:00.226945,"(4.0, 5.6, 5.56)","(91.0, 540.0, 413.3333333333333)","(12.0, 19.5, 18.928571428571427)","(31.0, 100.0, 105.83333333333333)","(5.5, 8.8, 8.672)","(1.9, 2.04, 2.0741666666666667)","(31.0, 120.0, 90.0)","(6.0, 7.6, 7.466666666666667)"
08-01-2023 13:24:01.494838,"(4.0, 5.4, 5.3500000000000005)","(91.0, 540.0, 410.0)","(12.0, 19.0, 18.928571428571427)","(31.0, 110.0, 107.32142857142857)","(5.5, 8.8, 8.651851851851852)","(1.9, 2.08, 2.0756923076923077)","(31.0, 120.0, 90.0)","(6.0, 7.6, 7.455555555555556)"
08-01-2023 13:24:02.777601,"(4.0, 5.4, 5.2153846153846155)","(91.0, 530.0, 410.0)","(12.0, 19.0, 18.928571428571427)","(31.0, 110.0, 107.32142857142857)","(5.5, 8.8, 8.71764705882353)","(1.9, 2.08, 2.078181818181818)","(31.0, 120.0, 90.83333333333333)","(6.0, 7.6, 7.455555555555556)"
08-01-2023 13:24:04.006269,"(4.0, 5.4, 5.225)","(91.0, 530.0, 410.0)","(12.0, 19.0, 18.928571428571427)","(31.0, 110.0, 107.32142857142857)","(5.5, 8.8, 8.786666666666667)","(1.9, 2.08, 2.078181818181818)","(31.0, 120.0, 90.83333333333333)","(6.0, 7.6, 7.222222222222222)"
08-01-2023 13:24:05.277798,"(4.0, 5.3, 5.225)","(91.0, 530.0, 410.0)","(12.0, 19.0, 19.333333333333332)","(31.0, 110.0, 107.32142857142857)","(5.5, 8.8, 8.73684210526316)","(1.9, 2.08, 2.07375)","(31.0, 120.0, 86.66666666666667)","(6.0, 7.4, 7.093617021276596)"
08-01-2023 13:24:06.576334,"(4.0, 5.4, 5.28)","(91.0, 530.0, 410.0)","(12.0, 20.0, 19.333333333333332)","(31.0, 110.0, 107.32142857142857)","(5.5, 8.8, 8.73684210526316)","(1.9, 2.08, 2.07375)","(31.0, 120.0, 90.83333333333333)","(6.0, 7.4, 7.093617021276596)"
08-01-2023 13:24:07.853903,"(4.0, 5.4, 5.29)","(91.0, 530.0, 416.6666666666667)","(12.0, 20.0, 19.333333333333332)","(31.0, 110.0, 107.22222222222223)","(5.5, 8.8, 8.73684210526316)","(1.9, 2.08, 2.07375)","(31.0, 120.0, 90.83333333333333)","(6.0, 7.4, 7.093617021276596)"
08-01-2023 13:24:09.091055,"(4.0, 5.4, 5.28421052631579)","(101.0, 530.0, 394.0)","(12.0, 20.0, 19.666666666666668)","(41.0, 110.0, 107.22222222222223)","(6.0, 8.8, 8.747826086956522)","(1.8, 2.08, 2.070909090909091)","(31.0, 120.0, 90.83333333333333)","(6.0, 7.4, 7.093617021276596)"
08-01-2023 13:24:10.300251,"(4.0, 5.4, 5.344444444444445)","(101.0, 530.0, 416.6666666666667)","(12.0, 20.0, 17.833333333333332)","(41.0, 110.0, 107.22222222222223)","(6.0, 8.8, 8.747826086956522)","(1.8, 2.08, 2.0751020408163265)","(31.0, 120.0, 90.83333333333333)","(6.0, 7.4, 7.093617021276596)"
08-01-2023 13:24:11.568468,"(4.0, 5.4, 5.344444444444445)","(101.0, 530.0, 416.6666666666667)","(12.0, 18.0, 17.75)","(41.0, 110.0, 107.22222222222223)","(6.0, 8.8, 8.511111111111111)","(1.8, 2.08, 2.0780000000000003)","(31.0, 120.0, 90.83333333333333)","(6.0, 7.4, 7.093617021276596)"
08-01-2023 13:24:12.890979,"(4.0, 5.4, 5.290909090909091)","(101.0, 530.0, 394.0)","(12.0, 18.0, 17.666666666666668)","(41.0, 110.0, 107.22222222222223)","(6.0, 8.6, 8.511111111111111)","(1.8, 2.08, 2.0793103448275865)","(31.0, 120.0, 82.5)","(6.0, 7.4, 7.093617021276596)"
08-01-2023 13:24:14.128449,"(4.0, 5.4, 5.28)","(101.0, 530.0, 402.0)","(12.0, 18.0, 17.647058823529413)","(41.0, 110.0, 107.22222222222223)","(6.0, 8.6, 8.342857142857143)","(1.8, 2.1, 2.072967032967033)","(31.0, 120.0, 82.5)","(6.0, 7.4, 7.885714285714285)"
08-01-2023 13:24:15.425006,"(4.0, 5.4, 5.236363636363636)","(101.0, 530.0, 402.0)","(12.0, 18.0, 17.647058823529413)","(41.0, 110.0, 107.22222222222223)","(6.0, 8.4, 8.085714285714285)","(1.8, 2.08, 2.072967032967033)","(31.0, 120.0, 82.5)","(6.0, 8.0, 7.9222222222222225)"
08-01-2023 13:24:16.672266,"(4.0, 5.4, 5.257142857142857)","(101.0, 530.0, 402.0)","(12.0, 18.0, 17.666666666666668)","(41.0, 110.0, 107.22222222222223)","(6.0, 8.4, 8.093333333333332)","(1.8, 2.08, 2.0654545454545454)","(31.0, 120.0, 82.5)","(6.0, 8.0, 7.895652173913043)"
08-01-2023 13:24:17.971767,"(4.0, 5.4, 5.257142857142857)","(101.0, 530.0, 402.0)","(12.0, 18.0, 17.923076923076923)","(41.0, 110.0, 107.22222222222223)","(6.0, 8.2, 7.858823529411764)","(1.8, 2.08, 2.071764705882353)","(31.0, 120.0, 82.5)","(6.0, 8.0, 7.809523809523809)"
08-01-2023 13:24:19.346093,"(4.0, 5.4, 5.342857142857143)","(101.0, 530.0, 402.0)","(12.0, 18.0, 17.923076923076923)","(41.0, 110.0, 107.22222222222223)","(6.0, 8.0, 7.8933333333333335)","(1.8, 2.08, 2.072)","(31.0, 120.0, 86.66666666666667)","(6.0, 8.0, 7.89)"
08-01-2023 13:24:20.678407,"(4.0, 5.4, 5.300000000000001)","(101.0, 530.0, 402.0)","(12.0, 18.0, 17.916666666666668)","(41.0, 110.0, 107.22222222222223)","(6.0, 8.0, 7.8933333333333335)","(1.8, 2.1, 2.0806896551724137)","(31.0, 120.0, 86.66666666666667)","(6.0, 8.0, 8.311111111111112)"
08-01-2023 13:24:22.366485,"(4.0, 5.4, 5.300000000000001)","(101.0, 530.0, 402.0)","(12.0, 18.0, 17.923076923076923)","(41.0, 110.0, 107.22222222222223)","(6.0, 7.8, 7.48)","(1.8, 2.1, 2.0806896551724137)","(31.0, 120.0, 86.66666666666667)","(6.0, 8.4, 8.247058823529413)"
08-01-2023 13:24:24.071355,"(4.0, 5.4, 5.36)","(101.0, 530.0, 423.3333333333333)","(12.0, 18.0, 17.705882352941178)","(41.0, 110.0, 107.22222222222223)","(6.0, 7.8, 7.65)","(1.8, 2.1, 2.0806896551724137)","(31.0, 120.0, 86.66666666666667)","(6.0, 8.4, 8.262500000000001)"
08-01-2023 13:24:25.722138,"(4.0, 5.4, 5.36)","(101.0, 530.0, 423.3333333333333)","(12.0, 18.0, 17.705882352941178)","(41.0, 110.0, 107.22222222222223)","(6.0, 7.8, 7.673684210526316)","(1.8, 2.1, 2.0806896551724137)","(31.0, 120.0, 86.66666666666667)","(6.0, 8.4, 8.220689655172414)"
08-01-2023 13:24:27.526386,"(4.0, 5.4, 5.352380952380953)","(101.0, 530.0, 423.3333333333333)","(12.0, 18.0, 17.55)","(41.0, 110.0, 107.22222222222223)","(6.0, 7.8, 7.64)","(1.8, 2.1, 2.09)","(31.0, 120.0, 86.66666666666667)","(6.0, 8.4, 8.3375)"
08-01-2023 13:24:29.108123,"(4.0, 5.4, 5.25)","(101.0, 530.0, 423.3333333333333)","(12.0, 18.0, 17.55)","(41.0, 110.0, 107.22222222222223)","(6.0, 7.8, 7.64)","(1.8, 2.1, 2.102222222222222)","(31.0, 120.0, 86.66666666666667)","(6.0, 8.4, 8.3375)"
08-01-2023 13:24:30.581099,"(4.0, 5.3, 5.14)","(101.0, 530.0, 423.3333333333333)","(12.0, 18.0, 17.642857142857142)","(41.0, 110.0, 108.0)","(6.0, 7.8, 7.6499999999999995)","(1.8, 2.12, 1.998888888888889)","(31.0, 120.0, 88.0)","(6.0, 8.4, 8.576470588235294)"
08-01-2023 13:24:32.055376,"(4.0, 5.5, 5.391666666666667)","(101.0, 530.0, 423.3333333333333)","(12.0, 18.5, 17.7)","(41.0, 110.0, 108.0)","(6.0, 8.0, 8.149999999999999)","(1.8, 2.0, 2.0157894736842104)","(31.0, 120.0, 86.66666666666667)","(6.0, 8.6, 8.757894736842106)"
08-01-2023 13:24:33.499965,"(4.0, 5.4, 5.429411764705883)","(101.0, 530.0, 430.0)","(12.0, 18.0, 17.863636363636363)","(41.0, 110.0, 108.0)","(6.0, 8.2, 8.076923076923077)","(1.8, 2.02, 1.9992307692307691)","(31.0, 120.0, 86.66666666666667)","(6.0, 8.8, 8.757894736842106)"
08-01-2023 13:24:34.878994,"(4.0, 5.5, 5.433333333333334)","(101.0, 530.0, 430.0)","(12.0, 18.0, 17.847826086956523)","(41.0, 110.0, 108.0)","(6.0, 8.4, 8.16470588235294)","(1.8, 2.02, 1.9942857142857142)","(31.0, 120.0, 86.66666666666667)","(6.0, 8.8, 8.757894736842106)"
08-01-2023 13:24:36.134725,"(4.0, 5.5, 5.433333333333334)","(101.0, 530.0, 430.0)","(12.0, 18.5, 17.796296296296298)","(41.0, 110.0, 108.0)","(6.0, 8.4, 8.147368421052631)","(1.8, 2.0, 1.998)","(31.0, 120.0, 86.66666666666667)","(6.0, 8.8, 8.757894736842106)"
08-01-2023 13:24:37.513833,"(4.0, 5.5, 5.433333333333334)","(101.0, 530.0, 436.6666666666667)","(12.0, 18.5, 17.76923076923077)","(41.0, 110.0, 108.0)","(6.0, 8.4, 8.213333333333333)","(1.8, 2.02, 1.998)","(31.0, 120.0, 86.66666666666667)","(6.0, 8.8, 8.75)"
08-01-2023 13:24:38.840542,"(4.0, 5.4, 5.35)","(101.0, 530.0, 436.6666666666667)","(12.0, 18.5, 17.76923076923077)","(41.0, 110.0, 108.0)","(6.0, 8.4, 8.213333333333333)","(1.8, 2.02, 1.9964285714285714)","(31.0, 120.0, 86.66666666666667)","(6.0, 8.8, 8.75)"
08-01-2023 13:24:40.159430,"(4.0, 5.4, 5.35)","(101.0, 530.0, 436.6666666666667)","(12.0, 18.5, 17.91176470588235)","(41.0, 110.0, 108.0)","(6.0, 8.4, 8.213333333333333)","(1.8, 2.02, 1.998)","(31.0, 120.0, 86.66666666666667)","(6.0, 8.8, 8.75)"
08-01-2023 13:24:41.488184,"(4.0, 5.5, 5.445454545454545)","(101.0, 530.0, 436.6666666666667)","(12.0, 18.5, 17.91176470588235)","(41.0, 110.0, 108.0)","(6.0, 8.4, 8.244444444444445)","(1.8, 2.02, 1.998)","(31.0, 120.0, 86.66666666666667)","(6.0, 8.8, 8.75)"
08-01-2023 13:24:42.745465,"(4.0, 5.5, 5.445454545454545)","(101.0, 530.0, 436.6666666666667)","(12.0, 18.5, 17.91176470588235)","(41.0, 110.0, 108.27586206896552)","(6.0, 8.4, 8.25263157894737)","(1.8, 2.02, 1.9944444444444445)","(31.0, 120.0, 86.66666666666667)","(6.0, 8.8, 8.75)"
08-01-2023 13:24:44.011462,"(4.0, 5.5, 5.435483870967742)","(101.0, 530.0, 443.3333333333333)","(12.0, 18.5, 17.91176470588235)","(41.0, 110.0, 108.27586206896552)","(6.0, 8.4, 8.225)","(1.8, 2.0, 2.038178368121442)","(31.0, 120.0, 86.66666666666667)","(6.0, 8.8, 8.75)"
08-01-2023 13:24:45.317066,"(4.0, 5.5, 5.423076923076923)","(101.0, 530.0, 443.3333333333333)","(12.0, 18.5, 17.6)","(41.0, 110.0, 108.27586206896552)","(6.0, 8.4, 8.24)","(1.8, 2.04, 2.022222222222222)","(31.0, 120.0, 86.66666666666667)","(6.0, 8.8, 8.75)"
08-01-2023 13:24:46.603167,"(4.0, 5.4, 5.3)","(101.0, 530.0, 443.3333333333333)","(12.0, 18.5, 17.8)","(41.0, 110.0, 108.27586206896552)","(6.0, 8.4, 8.25263157894737)","(1.75, 2.04, 2.026666666666667)","(31.0, 120.0, 86.66666666666667)","(6.0, 8.8, 8.75)"
08-01-2023 13:24:47.934450,"(4.0, 5.3, 5.211111111111111)","(101.0, 530.0, 443.3333333333333)","(12.0, 18.5, 18.1)","(41.0, 110.0, 108.27586206896552)","(6.0, 8.4, 8.258823529411766)","(1.75, 2.06, 2.028235294117647)","(31.0, 120.0, 86.66666666666667)","(6.0, 8.8, 8.75)"
08-01-2023 13:24:49.243589,"(4.0, 5.3, 5.245454545454545)","(101.0, 530.0, 443.3333333333333)","(12.0, 18.5, 18.1)","(41.0, 110.0, 108.27586206896552)","(6.0, 8.4, 8.23157894736842)","(1.75, 2.06, 2.028235294117647)","(31.0, 120.0, 86.66666666666667)","(6.0, 8.8, 8.761904761904763)"
08-01-2023 13:24:50.461804,"(4.0, 5.4, 5.347368421052632)","(101.0, 530.0, 443.3333333333333)","(12.0, 18.5, 18.1)","(41.0, 110.0, 108.27586206896552)","(6.0, 8.4, 8.258823529411766)","(1.75, 2.06, 2.028235294117647)","(31.0, 120.0, 86.66666666666667)","(6.0, 8.8, 8.761904761904763)"
08-01-2023 13:24:51.766043,"(4.0, 5.4, 5.36)","(101.0, 530.0, 443.3333333333333)","(12.0, 18.5, 18.1)","(41.0, 110.0, 108.27586206896552)","(6.0, 8.4, 8.275)","(1.75, 2.06, 2.056943396226415)","(31.0, 120.0, 86.66666666666667)","(6.0, 8.8, 8.761904761904763)"
08-01-2023 13:24:53.051860,"(4.0, 5.4, 5.36)","(101.0, 530.0, 443.3333333333333)","(12.0, 18.5, 18.1)","(41.0, 110.0, 108.27586206896552)","(6.0, 8.4, 8.275)","(1.75, 2.06, 2.0569944341372914)","(31.0, 120.0, 86.66666666666667)","(6.0, 8.8, 8.761904761904763)"
08-01-2023 13:24:54.332409,"(4.0, 5.4, 5.36)","(101.0, 530.0, 443.3333333333333)","(12.0, 18.5, 17.916666666666668)","(41.0, 110.0, 108.27586206896552)","(6.0, 8.4, 8.233333333333333)","(1.75, 2.06, 2.0225)","(31.0, 120.0, 102.5)","(6.0, 8.8, 8.72)"
08-01-2023 13:24:55.626291,"(4.0, 5.4, 5.300000000000001)","(101.0, 530.0, 443.3333333333333)","(12.0, 18.5, 17.717391304347824)","(41.0, 110.0, 108.52941176470588)","(6.0, 8.4, 8.304761904761905)","(1.75, 2.06, 2.035)","(31.0, 120.0, 90.83333333333333)","(6.0, 8.8, 8.76923076923077)"
08-01-2023 13:24:56.953351,"(4.0, 5.4, 5.314285714285715)","(101.0, 530.0, 450.0)","(12.0, 18.5, 18.0)","(41.0, 110.0, 108.52941176470588)","(6.0, 8.4, 8.304761904761905)","(1.75, 2.06, 2.033333333333333)","(31.0, 120.0, 90.83333333333333)","(6.0, 8.8, 8.674285714285714)"
08-01-2023 13:24:58.349829,"(4.0, 5.5, 5.391666666666667)","(101.0, 530.0, 456.6666666666667)","(12.0, 18.5, 18.0)","(41.0, 110.0, 108.52941176470588)","(6.0, 8.4, 8.290909090909091)","(1.75, 2.04, 2.033333333333333)","(31.0, 120.0, 90.83333333333333)","(6.0, 8.8, 8.674285714285714)"
08-01-2023 13:24:59.666166,"(4.0, 5.4, 5.392857142857143)","(101.0, 530.0, 456.6666666666667)","(12.0, 18.5, 17.75)","(41.0, 110.0, 108.52941176470588)","(6.0, 8.4, 8.304761904761905)","(1.75, 2.04, 2.028)","(31.0, 120.0, 86.66666666666667)","(6.0, 8.8, 8.674285714285714)"
08-01-2023 13:25:00.971021,"(4.0, 5.4, 5.392857142857143)","(101.0, 530.0, 460.0)","(12.0, 18.5, 17.75)","(41.0, 110.0, 108.52941176470588)","(6.0, 8.4, 8.304761904761905)","(1.75, 2.04, 2.0304347826086957)","(31.0, 120.0, 90.0)","(6.0, 8.8, 8.674285714285714)"
08-01-2023 13:25:02.238150,"(4.0, 5.4, 5.392857142857143)","(101.0, 540.0, 460.0)","(12.0, 18.5, 17.75)","(41.0, 110.0, 108.52941176470588)","(6.0, 8.4, 8.233333333333333)","(1.75, 2.06, 2.0331147540983605)","(31.0, 120.0, 93.33333333333333)","(6.0, 8.8, 8.674285714285714)"
08-01-2023 13:25:03.463743,"(4.0, 5.4, 5.36)","(101.0, 540.0, 460.0)","(12.0, 18.5, 16.8)","(41.0, 110.0, 108.48484848484848)","(6.0, 8.4, 8.189473684210526)","(1.75, 2.06, 2.0969484536082477)","(31.0, 120.0, 90.0)","(6.0, 8.8, 8.493333333333332)"
