,Sly Corner,Best To Hurry,Printmaker,Storm Harbour,Mandalay Blonde,Top Babe,In Great Nic,Sizzling Diamond,Romance Factor,Mishani Pharoah
05-01-2023 15:29:02.401222,"(6.0, 7.4, 7.274285714285715)","(3.6, 5.1, 5.007692307692308)","(21.0, 55.0, 51.66666666666667)","(6.5, 9.0, 8.837837837837839)","(2.15, 2.38, 2.3550588235294114)","(26.0, 65.0, 53.666666666666664)","(21.0, 50.0, 45.333333333333336)","(18.0, 32.0, 29.5)","(51.0, 100.0, 76.66666666666667)","(31.0, 55.0, 41.875)"
05-01-2023 15:29:03.827816,"(6.0, 7.4, 7.274285714285715)","(3.6, 5.1, 5.007692307692308)","(21.0, 55.0, 51.66666666666667)","(6.5, 9.0, 8.636363636363637)","(2.15, 2.38, 2.3550588235294114)","(26.0, 65.0, 53.666666666666664)","(21.0, 50.0, 43.0)","(18.0, 32.0, 26.166666666666668)","(51.0, 100.0, 76.66666666666667)","(31.0, 55.0, 41.875)"
05-01-2023 15:29:05.202293,"(6.0, 7.4, 7.274285714285715)","(3.6, 5.1, 5.007692307692308)","(21.0, 55.0, 51.66666666666667)","(6.5, 9.0, 8.636363636363637)","(2.15, 2.38, 2.3550588235294114)","(26.0, 65.0, 53.666666666666664)","(21.0, 50.0, 43.5)","(18.0, 32.0, 26.166666666666668)","(51.0, 100.0, 76.66666666666667)","(31.0, 55.0, 45.0)"
05-01-2023 15:29:06.528124,"(6.0, 7.4, 6.892307692307692)","(3.6, 5.1, 5.007692307692308)","(21.0, 55.0, 51.66666666666667)","(6.5, 9.0, 8.636363636363637)","(2.15, 2.38, 2.3550588235294114)","(26.0, 65.0, 63.46153846153846)","(21.0, 46.0, 36.74074074074074)","(18.0, 32.0, 31.81818181818182)","(51.0, 100.0, 106.66666666666667)","(31.0, 50.0, 45.0)"
05-01-2023 15:29:07.961771,"(6.0, 7.4, 6.892307692307692)","(3.6, 5.1, 5.007692307692308)","(21.0, 60.0, 55.0)","(6.5, 9.0, 8.636363636363637)","(2.15, 2.38, 2.3550588235294114)","(26.0, 65.0, 63.46153846153846)","(21.0, 46.0, 36.74074074074074)","(18.0, 32.0, 31.81818181818182)","(51.0, 110.0, 97.5)","(31.0, 50.0, 45.0)"
05-01-2023 15:29:09.539955,"(6.0, 7.4, 6.892307692307692)","(3.6, 5.1, 5.007692307692308)","(21.0, 60.0, 55.0)","(6.5, 9.0, 8.636363636363637)","(2.15, 2.38, 2.3550588235294114)","(26.0, 65.0, 76.15384615384616)","(21.0, 46.0, 36.74074074074074)","(18.0, 32.0, 31.81818181818182)","(51.0, 110.0, 97.5)","(31.0, 50.0, 45.0)"
05-01-2023 15:29:10.864782,"(6.0, 7.4, 6.892307692307692)","(3.6, 5.1, 5.007692307692308)","(21.0, 60.0, 55.0)","(6.5, 9.0, 8.529411764705882)","(2.15, 2.38, 2.3517333333333332)","(26.0, 80.0, 71.92307692307692)","(21.0, 46.0, 36.74074074074074)","(18.0, 32.0, 31.81818181818182)","(51.0, 110.0, 97.5)","(31.0, 50.0, 45.0)"
05-01-2023 15:29:12.190441,"(6.0, 7.4, 6.892307692307692)","(3.6, 5.1, 5.007692307692308)","(21.0, 60.0, 55.0)","(6.5, 9.0, 8.48)","(2.15, 2.38, 2.3517333333333332)","(26.0, 75.0, 71.92307692307692)","(21.0, 46.0, 36.74074074074074)","(18.0, 32.0, 31.81818181818182)","(51.0, 110.0, 97.5)","(31.0, 50.0, 45.0)"
05-01-2023 15:29:13.605005,"(6.0, 7.4, 6.892307692307692)","(3.6, 5.1, 5.007692307692308)","(21.0, 60.0, 55.0)","(6.5, 9.0, 8.48)","(2.15, 2.38, 2.3517333333333332)","(26.0, 75.0, 71.92307692307692)","(21.0, 46.0, 36.74074074074074)","(18.0, 32.0, 31.81818181818182)","(51.0, 110.0, 97.5)","(31.0, 50.0, 45.0)"
05-01-2023 15:29:14.764664,"(6.0, 7.4, 6.892307692307692)","(3.6, 5.1, 5.007692307692308)","(21.0, 60.0, 55.0)","(6.5, 9.0, 8.48)","(2.15, 2.38, 2.3517333333333332)","(26.0, 75.0, 71.92307692307692)","(21.0, 46.0, 36.74074074074074)","(18.0, 32.0, 37.16666666666667)","(51.0, 110.0, 97.5)","(31.0, 50.0, 45.0)"
05-01-2023 15:29:15.938734,"(6.0, 7.4, 6.892307692307692)","(3.6, 5.1, 5.007692307692308)","(21.0, 60.0, 55.0)","(6.5, 9.0, 8.48)","(2.15, 2.38, 2.3517333333333332)","(26.0, 75.0, 71.92307692307692)","(21.0, 46.0, 36.74074074074074)","(18.0, 38.0, 33.5)","(51.0, 110.0, 97.5)","(31.0, 50.0, 45.0)"
05-01-2023 15:29:17.185521,"(6.0, 7.4, 6.892307692307692)","(3.6, 5.1, 5.007692307692308)","(21.0, 60.0, 55.0)","(6.5, 9.0, 8.48)","(2.15, 2.38, 2.3517333333333332)","(26.0, 75.0, 71.92307692307692)","(21.0, 46.0, 36.74074074074074)","(18.0, 38.0, 33.5)","(51.0, 110.0, 97.5)","(31.0, 50.0, 45.0)"
05-01-2023 15:29:18.515980,"(6.0, 7.4, 6.892307692307692)","(3.6, 5.1, 5.007692307692308)","(21.0, 60.0, 55.0)","(6.5, 9.0, 8.48)","(2.15, 2.38, 2.3517333333333332)","(26.0, 75.0, 71.92307692307692)","(21.0, 46.0, 36.74074074074074)","(18.0, 38.0, 32.5)","(51.0, 110.0, 97.5)","(31.0, 50.0, 45.0)"
05-01-2023 15:29:19.758789,"(6.0, 7.4, 6.892307692307692)","(3.6, 5.1, 5.007692307692308)","(21.0, 60.0, 55.0)","(6.5, 9.0, 8.48)","(2.15, 2.38, 2.3517333333333332)","(26.0, 75.0, 71.92307692307692)","(21.0, 46.0, 36.74074074074074)","(18.0, 36.0, 32.5)","(51.0, 110.0, 97.5)","(31.0, 50.0, 45.0)"
05-01-2023 15:29:20.974254,"(6.0, 7.4, 6.892307692307692)","(3.6, 5.1, 5.007692307692308)","(21.0, 60.0, 55.0)","(6.5, 9.0, 8.48)","(2.15, 2.38, 2.3517333333333332)","(26.0, 75.0, 71.92307692307692)","(21.0, 46.0, 36.74074074074074)","(18.0, 36.0, 32.5)","(51.0, 110.0, 97.5)","(31.0, 50.0, 45.0)"
05-01-2023 15:29:22.263599,"(6.0, 7.4, 6.892307692307692)","(3.6, 5.1, 5.007692307692308)","(21.0, 60.0, 55.0)","(6.5, 9.0, 8.48)","(2.15, 2.38, 2.3517333333333332)","(26.0, 75.0, 71.92307692307692)","(21.0, 46.0, 36.74074074074074)","(18.0, 36.0, 32.5)","(51.0, 110.0, 97.5)","(31.0, 50.0, 45.0)"
05-01-2023 15:29:23.589207,"(6.0, 7.4, 6.892307692307692)","(3.6, 5.1, 5.007692307692308)","(21.0, 60.0, 55.0)","(6.5, 9.0, 8.443478260869565)","(2.15, 2.38, 2.3517333333333332)","(26.0, 75.0, 71.92307692307692)","(21.0, 46.0, 36.74074074074074)","(18.0, 36.0, 32.5)","(51.0, 110.0, 97.5)","(31.0, 50.0, 45.0)"
05-01-2023 15:29:24.931856,"(6.0, 7.4, 6.892307692307692)","(3.6, 5.1, 5.007692307692308)","(21.0, 60.0, 55.0)","(6.5, 9.0, 8.443478260869565)","(2.15, 2.38, 2.3517333333333332)","(26.0, 75.0, 71.92307692307692)","(21.0, 46.0, 36.74074074074074)","(18.0, 36.0, 32.5)","(51.0, 110.0, 97.5)","(31.0, 50.0, 45.0)"
05-01-2023 15:29:26.278032,"(6.0, 7.4, 6.892307692307692)","(3.6, 5.1, 5.007692307692308)","(21.0, 60.0, 55.0)","(6.5, 9.0, 8.443478260869565)","(2.15, 2.38, 2.3517333333333332)","(26.0, 75.0, 71.92307692307692)","(21.0, 46.0, 36.74074074074074)","(18.0, 36.0, 32.5)","(51.0, 110.0, 97.5)","(31.0, 50.0, 45.0)"
05-01-2023 15:29:27.545550,"(6.0, 7.4, 6.892307692307692)","(3.6, 5.1, 5.007692307692308)","(21.0, 60.0, 55.0)","(6.5, 9.0, 8.443478260869565)","(2.15, 2.38, 2.3517333333333332)","(26.0, 75.0, 71.92307692307692)","(21.0, 46.0, 36.74074074074074)","(18.0, 36.0, 32.5)","(51.0, 110.0, 97.5)","(31.0, 50.0, 45.0)"
05-01-2023 15:29:28.786395,"(6.0, 7.4, 6.892307692307692)","(3.6, 5.0, 4.963636363636364)","(21.0, 60.0, 55.0)","(6.5, 9.0, 8.443478260869565)","(2.15, 2.38, 2.3517333333333332)","(26.0, 75.0, 71.92307692307692)","(21.0, 46.0, 40.0)","(18.0, 36.0, 32.5)","(51.0, 110.0, 97.5)","(31.0, 50.0, 45.0)"
05-01-2023 15:29:30.008233,"(6.0, 7.4, 6.892307692307692)","(3.6, 5.0, 4.963636363636364)","(21.0, 60.0, 55.0)","(6.5, 9.0, 8.443478260869565)","(2.15, 2.38, 2.3517333333333332)","(26.0, 75.0, 71.92307692307692)","(21.0, 44.0, 39.0)","(18.0, 36.0, 32.5)","(51.0, 110.0, 97.5)","(31.0, 50.0, 45.0)"
05-01-2023 15:29:31.223071,"(6.0, 7.4, 6.892307692307692)","(3.6, 5.0, 4.963636363636364)","(21.0, 60.0, 55.0)","(6.5, 9.0, 8.443478260869565)","(2.15, 2.38, 2.3517333333333332)","(26.0, 75.0, 71.92307692307692)","(21.0, 42.0, 39.0)","(18.0, 36.0, 32.5)","(51.0, 110.0, 97.5)","(31.0, 50.0, 45.0)"
05-01-2023 15:29:32.428638,"(6.0, 7.4, 6.96)","(3.6, 5.0, 4.977777777777778)","(21.0, 60.0, 55.0)","(6.5, 9.0, 8.443478260869565)","(2.15, 2.38, 2.3517333333333332)","(26.0, 75.0, 71.92307692307692)","(21.0, 42.0, 39.714285714285715)","(18.0, 36.0, 32.5)","(51.0, 110.0, 97.5)","(31.0, 50.0, 45.0)"
05-01-2023 15:29:33.711617,"(6.0, 7.4, 6.96)","(3.6, 5.0, 4.977777777777778)","(21.0, 60.0, 55.0)","(6.5, 9.0, 8.443478260869565)","(2.15, 2.38, 2.3517333333333332)","(26.0, 75.0, 71.92307692307692)","(21.0, 42.0, 39.714285714285715)","(18.0, 36.0, 32.5)","(51.0, 110.0, 97.5)","(31.0, 50.0, 48.4)"
05-01-2023 15:29:35.002992,"(6.0, 7.4, 6.96)","(3.6, 5.0, 4.977777777777778)","(21.0, 60.0, 55.0)","(6.5, 9.0, 8.733333333333333)","(2.15, 2.38, 2.3517333333333332)","(26.0, 75.0, 71.92307692307692)","(21.0, 42.0, 39.714285714285715)","(18.0, 36.0, 32.5)","(51.0, 110.0, 97.5)","(31.0, 50.0, 48.4)"
05-01-2023 15:29:36.270651,"(6.0, 7.4, 6.96)","(3.6, 5.0, 4.9875)","(21.0, 60.0, 55.0)","(6.5, 9.0, 8.84)","(2.15, 2.38, 2.285238095238095)","(26.0, 75.0, 71.92307692307692)","(21.0, 42.0, 38.0)","(18.0, 36.0, 32.5)","(51.0, 110.0, 97.5)","(31.0, 50.0, 47.2)"
05-01-2023 15:29:37.595834,"(6.0, 7.4, 7.0)","(3.6, 5.0, 4.9875)","(21.0, 60.0, 59.294117647058826)","(6.5, 9.0, 8.719999999999999)","(2.15, 2.3, 2.2956756756756755)","(26.0, 75.0, 65.625)","(21.0, 42.0, 39.714285714285715)","(18.0, 36.0, 33.94117647058823)","(51.0, 110.0, 101.66666666666667)","(31.0, 55.0, 49.3125)"
05-01-2023 15:29:38.871547,"(6.0, 7.4, 7.08)","(3.6, 5.0, 4.9875)","(21.0, 60.0, 59.294117647058826)","(6.5, 9.2, 8.77142857142857)","(2.15, 2.3, 2.3104918032786883)","(26.0, 75.0, 67.5)","(21.0, 42.0, 39.714285714285715)","(18.0, 36.0, 33.94117647058823)","(51.0, 110.0, 107.5)","(31.0, 55.0, 49.3125)"
05-01-2023 15:29:40.220239,"(6.0, 7.4, 7.0)","(3.6, 5.0, 4.9875)","(21.0, 60.0, 59.294117647058826)","(6.5, 9.2, 8.77142857142857)","(2.15, 2.38, 2.3225)","(26.0, 75.0, 70.71428571428572)","(21.0, 42.0, 39.714285714285715)","(18.0, 36.0, 34.22222222222222)","(51.0, 110.0, 103.75)","(31.0, 55.0, 46.72727272727273)"
05-01-2023 15:29:41.628517,"(6.0, 7.4, 7.0)","(3.6, 5.0, 4.9875)","(21.0, 60.0, 59.294117647058826)","(6.5, 9.2, 8.77142857142857)","(2.15, 2.36, 2.315)","(26.0, 75.0, 70.71428571428572)","(21.0, 42.0, 39.714285714285715)","(18.0, 36.0, 34.22222222222222)","(51.0, 110.0, 103.75)","(31.0, 55.0, 48.4)"
05-01-2023 15:29:42.995232,"(6.0, 7.4, 7.0)","(3.6, 5.0, 4.9875)","(21.0, 60.0, 59.294117647058826)","(6.5, 9.2, 8.719999999999999)","(2.15, 2.36, 2.315)","(26.0, 75.0, 71.47058823529412)","(21.0, 42.0, 39.714285714285715)","(18.0, 36.0, 34.22222222222222)","(51.0, 110.0, 103.75)","(31.0, 50.0, 48.4)"
05-01-2023 15:29:44.309373,"(6.0, 7.4, 7.0)","(3.8, 5.0, 4.9875)","(26.0, 60.0, 59.294117647058826)","(6.5, 9.2, 8.719999999999999)","(2.15, 2.36, 2.315)","(31.0, 75.0, 71.47058823529412)","(26.0, 42.0, 39.714285714285715)","(18.0, 36.0, 34.22222222222222)","(51.0, 110.0, 103.75)","(31.0, 50.0, 48.4)"
05-01-2023 15:29:45.585446,"(6.0, 7.4, 7.0)","(3.8, 5.0, 4.9875)","(26.0, 60.0, 59.294117647058826)","(6.5, 9.2, 8.719999999999999)","(2.15, 2.36, 2.315)","(31.0, 75.0, 71.47058823529412)","(26.0, 42.0, 39.714285714285715)","(18.0, 36.0, 34.22222222222222)","(51.0, 110.0, 103.75)","(31.0, 50.0, 48.4)"
05-01-2023 15:29:46.850039,"(6.0, 7.4, 7.0)","(3.8, 5.0, 4.9875)","(26.0, 60.0, 59.294117647058826)","(6.5, 9.2, 8.719999999999999)","(2.15, 2.36, 2.315)","(31.0, 75.0, 71.47058823529412)","(26.0, 42.0, 39.714285714285715)","(18.0, 36.0, 34.22222222222222)","(51.0, 110.0, 103.75)","(31.0, 50.0, 48.4)"
05-01-2023 15:29:48.155273,"(6.0, 7.4, 7.0)","(3.8, 5.0, 4.9875)","(26.0, 60.0, 57.0)","(6.5, 9.2, 8.719999999999999)","(2.15, 2.36, 2.315)","(31.0, 75.0, 66.42857142857143)","(26.0, 42.0, 39.714285714285715)","(18.0, 36.0, 28.285714285714285)","(51.0, 110.0, 103.75)","(31.0, 50.0, 48.4)"
05-01-2023 15:29:49.425859,"(6.0, 7.4, 7.0)","(3.8, 5.0, 4.9875)","(26.0, 60.0, 57.0)","(6.5, 9.2, 8.719999999999999)","(2.15, 2.36, 2.315)","(31.0, 75.0, 66.42857142857143)","(26.0, 42.0, 39.714285714285715)","(18.0, 36.0, 30.57142857142857)","(51.0, 110.0, 103.75)","(31.0, 50.0, 48.4)"
05-01-2023 15:29:50.763963,"(6.0, 7.4, 7.0)","(3.8, 5.2, 5.075)","(26.0, 60.0, 57.0)","(6.5, 9.2, 8.719999999999999)","(2.15, 2.36, 2.315)","(31.0, 75.0, 66.42857142857143)","(26.0, 42.0, 39.714285714285715)","(18.0, 34.0, 30.57142857142857)","(51.0, 110.0, 103.75)","(31.0, 50.0, 48.4)"
05-01-2023 15:29:52.046753,"(6.0, 7.4, 7.0)","(3.8, 5.2, 5.075)","(26.0, 60.0, 57.0)","(6.5, 9.2, 8.719999999999999)","(2.15, 2.36, 2.3225)","(31.0, 75.0, 66.42857142857143)","(26.0, 42.0, 38.285714285714285)","(18.0, 34.0, 30.57142857142857)","(51.0, 110.0, 103.75)","(31.0, 50.0, 48.4)"
05-01-2023 15:29:53.401841,"(6.0, 7.4, 7.0)","(3.8, 5.2, 5.075)","(26.0, 60.0, 57.0)","(6.5, 9.2, 8.719999999999999)","(2.15, 2.36, 2.3225)","(31.0, 75.0, 66.42857142857143)","(26.0, 40.0, 37.2)","(18.0, 34.0, 30.57142857142857)","(51.0, 110.0, 103.75)","(31.0, 50.0, 48.4)"
05-01-2023 15:29:54.721384,"(6.0, 7.4, 7.0)","(3.8, 5.2, 4.954545454545455)","(26.0, 60.0, 57.0)","(6.5, 9.2, 8.719999999999999)","(2.15, 2.36, 2.3225)","(31.0, 75.0, 66.42857142857143)","(26.0, 38.0, 37.14285714285714)","(18.0, 34.0, 30.57142857142857)","(51.0, 110.0, 103.75)","(31.0, 50.0, 48.4)"
05-01-2023 15:29:56.038450,"(6.0, 7.4, 7.0)","(3.8, 5.2, 4.954545454545455)","(26.0, 60.0, 57.0)","(6.5, 9.2, 8.77142857142857)","(2.15, 2.36, 2.313333333333333)","(31.0, 75.0, 66.42857142857143)","(26.0, 38.0, 37.14285714285714)","(18.0, 34.0, 30.57142857142857)","(51.0, 110.0, 103.75)","(31.0, 50.0, 48.4)"
05-01-2023 15:29:57.437656,"(6.0, 7.4, 7.0)","(3.8, 5.2, 4.954545454545455)","(26.0, 60.0, 57.0)","(6.5, 9.2, 8.719999999999999)","(2.15, 2.34, 2.313333333333333)","(31.0, 75.0, 66.42857142857143)","(26.0, 38.0, 37.14285714285714)","(18.0, 34.0, 30.57142857142857)","(51.0, 110.0, 103.75)","(31.0, 50.0, 49.111111111111114)"
05-01-2023 15:29:58.815784,"(6.0, 7.4, 7.208)","(3.8, 5.2, 4.954545454545455)","(26.0, 60.0, 57.0)","(6.5, 9.2, 8.973333333333333)","(2.15, 2.34, 2.313333333333333)","(31.0, 75.0, 66.42857142857143)","(26.0, 38.0, 37.14285714285714)","(18.0, 34.0, 28.666666666666668)","(51.0, 110.0, 105.0)","(31.0, 50.0, 49.111111111111114)"
05-01-2023 15:30:00.183537,"(6.0, 7.4, 7.2)","(3.8, 5.2, 4.954545454545455)","(26.0, 60.0, 57.0)","(6.5, 9.4, 9.4)","(2.15, 2.34, 2.313333333333333)","(31.0, 75.0, 66.42857142857143)","(26.0, 38.0, 37.14285714285714)","(18.0, 34.0, 28.666666666666668)","(51.0, 110.0, 105.0)","(31.0, 50.0, 49.111111111111114)"
05-01-2023 15:30:01.468860,"(6.0, 7.4, 7.2)","(3.8, 5.2, 4.954545454545455)","(26.0, 60.0, 57.0)","(6.5, 10.0, 9.261538461538462)","(2.15, 2.34, 2.313333333333333)","(31.0, 75.0, 66.42857142857143)","(26.0, 38.0, 37.14285714285714)","(18.0, 34.0, 28.666666666666668)","(51.0, 110.0, 105.0)","(31.0, 50.0, 48.4)"
05-01-2023 15:30:02.723295,"(6.0, 7.4, 7.167741935483871)","(3.8, 5.2, 4.954545454545455)","(26.0, 60.0, 57.0)","(6.5, 10.0, 9.175)","(2.15, 2.34, 2.313333333333333)","(31.0, 75.0, 62.27272727272727)","(26.0, 38.0, 37.25)","(18.0, 34.0, 29.636363636363637)","(51.0, 110.0, 99.28571428571429)","(31.0, 50.0, 47.81818181818182)"
05-01-2023 15:30:03.963544,"(6.0, 7.4, 7.167741935483871)","(3.8, 5.2, 4.928571428571429)","(26.0, 60.0, 52.0)","(6.5, 10.0, 9.175)","(2.15, 2.34, 2.313333333333333)","(31.0, 75.0, 62.27272727272727)","(26.0, 38.0, 37.25)","(18.0, 34.0, 29.636363636363637)","(51.0, 110.0, 99.28571428571429)","(31.0, 50.0, 47.81818181818182)"
05-01-2023 15:30:05.141035,"(6.0, 7.4, 7.167741935483871)","(3.8, 5.2, 4.928571428571429)","(26.0, 60.0, 52.0)","(6.5, 10.0, 9.175)","(2.15, 2.34, 2.313333333333333)","(31.0, 75.0, 62.27272727272727)","(26.0, 38.0, 37.25)","(18.0, 34.0, 29.636363636363637)","(51.0, 110.0, 95.0)","(31.0, 50.0, 47.81818181818182)"
05-01-2023 15:30:06.535059,"(6.0, 7.4, 7.1230769230769235)","(3.8, 5.2, 4.928571428571429)","(26.0, 60.0, 52.0)","(6.5, 10.0, 9.175)","(2.15, 2.34, 2.301904761904762)","(31.0, 75.0, 62.27272727272727)","(26.0, 38.0, 37.25)","(18.0, 34.0, 29.636363636363637)","(51.0, 110.0, 95.0)","(31.0, 50.0, 47.81818181818182)"
05-01-2023 15:30:07.779199,"(6.0, 7.4, 6.92)","(3.8, 5.2, 4.928571428571429)","(26.0, 60.0, 52.0)","(6.5, 10.0, 9.175)","(2.15, 2.34, 2.301904761904762)","(31.0, 75.0, 62.27272727272727)","(26.0, 38.0, 37.25)","(18.0, 34.0, 29.636363636363637)","(51.0, 110.0, 95.0)","(31.0, 50.0, 47.81818181818182)"
05-01-2023 15:30:09.163547,"(6.0, 7.4, 7.0)","(3.8, 5.2, 4.928571428571429)","(26.0, 60.0, 52.0)","(6.5, 10.0, 9.305263157894737)","(2.15, 2.34, 2.301904761904762)","(31.0, 75.0, 62.27272727272727)","(26.0, 38.0, 37.25)","(18.0, 34.0, 29.636363636363637)","(51.0, 110.0, 96.66666666666667)","(31.0, 50.0, 47.81818181818182)"
05-01-2023 15:30:10.470557,"(6.0, 7.4, 7.0)","(3.8, 5.2, 4.928571428571429)","(26.0, 60.0, 52.0)","(6.5, 10.0, 9.305263157894737)","(2.15, 2.34, 2.301904761904762)","(31.0, 75.0, 62.27272727272727)","(26.0, 38.0, 37.25)","(18.0, 34.0, 29.636363636363637)","(51.0, 110.0, 96.66666666666667)","(31.0, 50.0, 47.81818181818182)"
05-01-2023 15:30:11.783061,"(6.0, 7.4, 7.0)","(3.8, 5.2, 4.928571428571429)","(26.0, 60.0, 52.0)","(6.5, 10.0, 9.305263157894737)","(2.15, 2.34, 2.301904761904762)","(31.0, 75.0, 62.27272727272727)","(26.0, 38.0, 37.25)","(18.0, 34.0, 29.636363636363637)","(51.0, 110.0, 96.66666666666667)","(31.0, 50.0, 47.81818181818182)"
05-01-2023 15:30:13.198579,"(6.0, 7.4, 7.0)","(3.8, 5.2, 4.933333333333334)","(26.0, 60.0, 52.0)","(6.5, 10.0, 9.305263157894737)","(2.15, 2.34, 2.301904761904762)","(31.0, 75.0, 62.27272727272727)","(26.0, 38.0, 37.25)","(18.0, 34.0, 29.636363636363637)","(51.0, 110.0, 96.66666666666667)","(31.0, 50.0, 47.81818181818182)"
05-01-2023 15:30:14.608121,"(6.0, 7.4, 7.0)","(3.8, 5.2, 4.933333333333334)","(26.0, 60.0, 52.0)","(6.5, 10.0, 9.305263157894737)","(2.15, 2.34, 2.301904761904762)","(31.0, 75.0, 62.27272727272727)","(26.0, 38.0, 37.25)","(18.0, 34.0, 29.636363636363637)","(51.0, 110.0, 96.66666666666667)","(31.0, 50.0, 47.81818181818182)"
05-01-2023 15:30:15.981574,"(6.0, 7.4, 7.072727272727272)","(3.8, 5.2, 4.933333333333334)","(26.0, 60.0, 52.0)","(6.5, 10.0, 9.305263157894737)","(2.15, 2.34, 2.301904761904762)","(31.0, 75.0, 62.27272727272727)","(26.0, 38.0, 37.25)","(18.0, 34.0, 29.636363636363637)","(51.0, 110.0, 96.66666666666667)","(31.0, 50.0, 47.81818181818182)"
05-01-2023 15:30:17.295407,"(6.0, 7.4, 7.072727272727272)","(3.8, 5.2, 4.933333333333334)","(26.0, 60.0, 52.0)","(6.5, 10.0, 9.305263157894737)","(2.15, 2.34, 2.301904761904762)","(31.0, 75.0, 62.27272727272727)","(26.0, 38.0, 33.2)","(18.0, 34.0, 29.636363636363637)","(51.0, 110.0, 96.66666666666667)","(31.0, 50.0, 47.81818181818182)"
05-01-2023 15:30:18.550391,"(6.0, 7.4, 7.072727272727272)","(3.8, 5.2, 4.933333333333334)","(26.0, 60.0, 52.0)","(6.5, 10.0, 9.153846153846153)","(2.15, 2.34, 2.301904761904762)","(31.0, 75.0, 62.27272727272727)","(26.0, 34.0, 33.2)","(18.0, 34.0, 29.636363636363637)","(51.0, 110.0, 96.66666666666667)","(31.0, 50.0, 47.81818181818182)"
05-01-2023 15:30:19.878301,"(6.0, 7.4, 7.072727272727272)","(3.8, 5.2, 4.933333333333334)","(26.0, 60.0, 52.0)","(6.5, 10.0, 9.323076923076922)","(2.15, 2.34, 2.301904761904762)","(31.0, 75.0, 62.27272727272727)","(26.0, 34.0, 33.2)","(18.0, 34.0, 29.636363636363637)","(51.0, 110.0, 96.66666666666667)","(31.0, 50.0, 47.81818181818182)"
05-01-2023 15:30:21.221664,"(6.0, 7.4, 7.072727272727272)","(3.8, 5.2, 4.928571428571429)","(26.0, 60.0, 52.0)","(6.5, 10.0, 9.323076923076922)","(2.15, 2.34, 2.2846153846153845)","(31.0, 75.0, 62.27272727272727)","(26.0, 34.0, 33.2)","(18.0, 34.0, 29.636363636363637)","(51.0, 110.0, 96.66666666666667)","(31.0, 50.0, 47.81818181818182)"
05-01-2023 15:30:22.473239,"(6.0, 7.4, 7.072727272727272)","(3.8, 5.2, 4.928571428571429)","(26.0, 60.0, 52.0)","(6.5, 10.0, 9.323076923076922)","(2.15, 2.34, 2.2846153846153845)","(31.0, 75.0, 62.27272727272727)","(26.0, 34.0, 33.2)","(18.0, 34.0, 29.636363636363637)","(51.0, 110.0, 96.66666666666667)","(31.0, 50.0, 47.81818181818182)"
05-01-2023 15:30:23.769608,"(6.0, 7.4, 7.072727272727272)","(3.9, 5.2, 4.933333333333334)","(26.0, 60.0, 52.0)","(6.5, 10.0, 9.323076923076922)","(2.1, 2.34, 2.2846153846153845)","(31.0, 75.0, 62.27272727272727)","(26.0, 34.0, 33.2)","(18.0, 34.0, 29.636363636363637)","(51.0, 110.0, 96.66666666666667)","(31.0, 50.0, 47.81818181818182)"
05-01-2023 15:30:25.108088,"(6.0, 7.4, 7.072727272727272)","(3.9, 5.2, 4.933333333333334)","(26.0, 60.0, 52.0)","(6.5, 10.0, 9.323076923076922)","(2.1, 2.34, 2.2846153846153845)","(31.0, 75.0, 62.27272727272727)","(26.0, 34.0, 29.666666666666668)","(18.0, 34.0, 29.636363636363637)","(51.0, 110.0, 96.66666666666667)","(31.0, 50.0, 47.81818181818182)"
05-01-2023 15:30:26.491133,"(6.0, 7.4, 7.072727272727272)","(3.9, 5.2, 5.281818181818181)","(26.0, 60.0, 52.0)","(6.5, 10.0, 9.36)","(2.1, 2.34, 2.2846153846153845)","(31.0, 75.0, 62.27272727272727)","(26.0, 30.0, 29.885714285714286)","(18.0, 34.0, 29.636363636363637)","(51.0, 110.0, 96.66666666666667)","(31.0, 50.0, 47.81818181818182)"
05-01-2023 15:30:27.872279,"(6.0, 7.4, 7.072727272727272)","(3.9, 5.3, 5.295454545454545)","(26.0, 60.0, 52.0)","(6.5, 10.0, 9.323076923076922)","(2.1, 2.34, 2.2846153846153845)","(31.0, 75.0, 62.27272727272727)","(26.0, 30.0, 29.885714285714286)","(18.0, 34.0, 29.636363636363637)","(51.0, 110.0, 96.66666666666667)","(31.0, 50.0, 47.81818181818182)"
05-01-2023 15:30:29.241728,"(6.0, 7.4, 7.072727272727272)","(3.9, 5.3, 5.295454545454545)","(26.0, 60.0, 52.0)","(6.5, 10.0, 9.323076923076922)","(2.1, 2.34, 2.2846153846153845)","(31.0, 75.0, 62.27272727272727)","(26.0, 30.0, 29.885714285714286)","(18.0, 34.0, 29.636363636363637)","(51.0, 110.0, 96.66666666666667)","(31.0, 50.0, 47.81818181818182)"
05-01-2023 15:30:30.646374,"(6.0, 7.4, 7.072727272727272)","(3.9, 5.3, 5.295454545454545)","(26.0, 60.0, 52.0)","(6.5, 10.0, 9.323076923076922)","(2.1, 2.34, 2.2846153846153845)","(31.0, 75.0, 62.27272727272727)","(26.0, 30.0, 29.885714285714286)","(18.0, 34.0, 29.636363636363637)","(51.0, 110.0, 96.66666666666667)","(31.0, 50.0, 47.81818181818182)"
