,Kaisons Curse,Boy From Hill,Coco Coaster,Phoebes Baby,Snake Fist,Bruces Angel
06-01-2023 11:17:53.248735,"(3.0, 3.55, 3.4166666666666665)","(4.4, 4.8, 4.329411764705882)","(6.0, 10.5, 8.583333333333332)","(6.5, 11.0, 10.852941176470589)","(3.0, 4.8, 4.716666666666667)","(7.5, 15.5, 14.9)"
06-01-2023 11:17:54.289040,"(3.0, 3.55, 3.4166666666666665)","(4.4, 4.8, 4.329411764705882)","(6.0, 10.5, 8.583333333333332)","(6.5, 11.0, 10.852941176470589)","(3.0, 4.8, 4.771428571428571)","(7.5, 15.5, 14.9)"
06-01-2023 11:17:55.225747,"(3.0, 3.55, 3.4166666666666665)","(4.4, 4.8, 4.329411764705882)","(6.0, 10.5, 8.583333333333332)","(6.5, 11.0, 10.852941176470589)","(3.0, 4.9, 4.771428571428571)","(7.5, 15.5, 14.9)"
06-01-2023 11:17:56.253057,"(3.0, 3.55, 3.4166666666666665)","(4.4, 4.8, 4.329411764705882)","(6.0, 10.5, 8.583333333333332)","(6.5, 11.0, 10.852941176470589)","(3.0, 4.9, 4.771428571428571)","(7.5, 15.5, 14.9)"
06-01-2023 11:17:57.513926,"(3.0, 3.55, 3.4166666666666665)","(4.4, 4.8, 4.329411764705882)","(6.0, 10.5, 8.666666666666666)","(6.5, 11.0, 10.852941176470589)","(3.0, 4.9, 4.771428571428571)","(7.5, 15.5, 14.9)"
06-01-2023 11:17:58.410008,"(3.0, 3.55, 3.4166666666666665)","(4.4, 4.8, 4.329411764705882)","(6.0, 11.0, 8.666666666666666)","(6.5, 11.0, 10.852941176470589)","(3.0, 4.9, 4.771428571428571)","(7.5, 15.5, 14.9)"
06-01-2023 11:17:59.463647,"(3.0, 3.55, 3.4166666666666665)","(4.4, 4.8, 4.329411764705882)","(6.0, 10.5, 8.583333333333332)","(6.5, 11.0, 10.852941176470589)","(3.0, 4.9, 4.825)","(7.5, 15.5, 14.9)"
06-01-2023 11:18:00.575901,"(3.0, 3.55, 3.4166666666666665)","(4.4, 4.8, 4.329411764705882)","(6.0, 10.5, 8.583333333333332)","(6.5, 11.0, 11.357142857142858)","(3.0, 4.9, 4.7875)","(7.5, 15.5, 14.9)"
06-01-2023 11:18:01.607586,"(3.0, 3.55, 3.4166666666666665)","(4.4, 4.8, 4.329411764705882)","(6.0, 10.5, 8.583333333333332)","(6.5, 11.5, 11.357142857142858)","(3.0, 4.9, 4.7875)","(7.5, 15.5, 14.9)"
06-01-2023 11:18:02.575246,"(3.0, 3.55, 3.4166666666666665)","(4.4, 4.8, 4.329411764705882)","(6.0, 10.5, 8.583333333333332)","(6.5, 11.0, 10.852941176470589)","(3.0, 4.9, 4.7875)","(7.5, 15.5, 15.681818181818182)"
06-01-2023 11:18:03.539015,"(3.0, 3.55, 3.3833333333333333)","(4.4, 4.8, 4.329411764705882)","(6.0, 10.5, 8.583333333333332)","(6.5, 11.0, 10.852941176470589)","(3.0, 4.9, 4.818181818181818)","(7.5, 16.0, 14.785714285714285)"
06-01-2023 11:18:04.489974,"(3.0, 3.55, 3.3833333333333333)","(4.4, 4.8, 4.329411764705882)","(6.0, 10.5, 8.583333333333332)","(6.5, 11.0, 10.852941176470589)","(3.0, 4.9, 4.818181818181818)","(7.5, 15.5, 14.785714285714285)"
06-01-2023 11:18:05.389512,"(3.0, 3.55, 3.3833333333333333)","(4.4, 4.7, 4.34)","(6.0, 10.5, 8.583333333333332)","(6.5, 11.0, 10.852941176470589)","(3.0, 4.9, 4.818181818181818)","(7.5, 15.5, 14.785714285714285)"
06-01-2023 11:18:06.420106,"(3.0, 3.55, 3.3833333333333333)","(4.4, 4.7, 4.336363636363636)","(6.0, 10.5, 8.583333333333332)","(6.5, 11.0, 10.852941176470589)","(3.0, 4.9, 4.818181818181818)","(7.5, 15.5, 14.785714285714285)"
06-01-2023 11:18:07.398338,"(3.0, 3.55, 3.3833333333333333)","(4.4, 4.7, 4.336363636363636)","(6.0, 10.5, 8.583333333333332)","(6.5, 11.0, 10.928571428571429)","(3.0, 4.9, 4.825)","(7.5, 15.5, 14.785714285714285)"
06-01-2023 11:18:08.404004,"(3.0, 3.55, 3.3833333333333333)","(4.4, 4.7, 4.336363636363636)","(6.0, 10.5, 8.583333333333332)","(6.5, 11.5, 11.357142857142858)","(3.0, 4.9, 4.825)","(7.5, 15.5, 14.785714285714285)"
06-01-2023 11:18:09.380875,"(3.0, 3.55, 3.3833333333333333)","(4.4, 4.7, 4.326666666666666)","(6.0, 10.5, 8.583333333333332)","(6.5, 11.0, 10.852941176470589)","(3.0, 4.9, 4.825)","(7.5, 15.5, 14.785714285714285)"
06-01-2023 11:18:10.266423,"(3.0, 3.55, 3.3625)","(4.4, 4.7, 4.326666666666666)","(6.0, 10.5, 8.583333333333332)","(6.5, 11.0, 10.852941176470589)","(3.0, 4.9, 4.825)","(7.5, 15.5, 14.785714285714285)"
06-01-2023 11:18:11.204442,"(3.0, 3.55, 3.3833333333333333)","(4.4, 4.6, 4.375)","(6.0, 10.5, 8.583333333333332)","(6.5, 11.0, 10.852941176470589)","(3.0, 4.9, 4.825)","(7.5, 15.5, 14.785714285714285)"
06-01-2023 11:18:12.135160,"(3.0, 3.55, 3.3833333333333333)","(4.4, 4.6, 4.512499999999999)","(6.0, 10.5, 8.583333333333332)","(6.5, 11.0, 10.852941176470589)","(3.0, 4.9, 4.825)","(7.5, 15.5, 14.785714285714285)"
06-01-2023 11:18:13.107235,"(3.0, 3.55, 3.3833333333333333)","(4.4, 4.6, 4.503030303030303)","(6.0, 10.5, 8.583333333333332)","(6.5, 11.0, 10.852941176470589)","(3.0, 4.9, 4.825)","(7.5, 15.5, 14.785714285714285)"
06-01-2023 11:18:14.085522,"(3.0, 3.55, 3.3833333333333333)","(4.4, 4.6, 4.503030303030303)","(6.0, 10.5, 8.583333333333332)","(6.5, 11.0, 11.357142857142858)","(3.0, 4.9, 4.75)","(7.5, 15.5, 14.785714285714285)"
06-01-2023 11:18:15.032274,"(3.0, 3.55, 3.3833333333333333)","(4.4, 4.6, 4.503030303030303)","(6.0, 10.5, 8.583333333333332)","(6.5, 11.5, 11.357142857142858)","(3.0, 4.9, 4.825)","(7.5, 15.5, 14.785714285714285)"
06-01-2023 11:18:16.016774,"(3.0, 3.55, 3.3833333333333333)","(4.4, 4.6, 4.503030303030303)","(6.0, 10.5, 8.583333333333332)","(6.5, 11.0, 10.852941176470589)","(3.0, 4.9, 4.825)","(7.5, 15.5, 14.785714285714285)"
06-01-2023 11:18:16.954268,"(3.0, 3.55, 3.3833333333333333)","(4.4, 4.6, 4.503030303030303)","(6.0, 10.5, 8.583333333333332)","(6.5, 11.0, 10.852941176470589)","(3.0, 4.9, 4.825)","(7.5, 15.5, 14.785714285714285)"
06-01-2023 11:18:17.894218,"(3.0, 3.55, 3.3833333333333333)","(4.4, 4.6, 4.503030303030303)","(6.0, 10.5, 8.583333333333332)","(6.5, 11.0, 10.852941176470589)","(3.0, 4.9, 4.825)","(7.5, 15.5, 14.785714285714285)"
06-01-2023 11:18:18.987749,"(3.0, 3.55, 3.3833333333333333)","(4.4, 4.6, 4.503030303030303)","(6.0, 11.0, 8.666666666666666)","(6.5, 11.0, 10.852941176470589)","(3.0, 4.9, 4.825)","(7.5, 15.5, 14.785714285714285)"
06-01-2023 11:18:20.031258,"(3.0, 3.55, 3.3833333333333333)","(4.4, 4.6, 4.503030303030303)","(6.0, 10.5, 8.583333333333332)","(6.5, 11.0, 10.852941176470589)","(3.0, 4.9, 4.825)","(7.5, 15.5, 14.785714285714285)"
06-01-2023 11:18:21.056056,"(3.0, 3.55, 3.3833333333333333)","(4.4, 4.6, 4.503030303030303)","(6.0, 10.5, 8.583333333333332)","(6.5, 11.0, 10.852941176470589)","(3.0, 4.9, 4.75)","(7.5, 15.5, 14.785714285714285)"
06-01-2023 11:18:22.134593,"(3.0, 3.55, 3.3833333333333333)","(4.4, 4.6, 4.503030303030303)","(6.0, 10.5, 8.583333333333332)","(6.5, 11.0, 10.852941176470589)","(3.0, 4.9, 4.825)","(7.5, 15.5, 14.785714285714285)"
06-01-2023 11:18:23.016690,"(3.0, 3.55, 3.4309523809523808)","(4.4, 4.6, 4.503030303030303)","(6.0, 10.5, 8.583333333333332)","(6.5, 11.0, 10.852941176470589)","(3.0, 4.9, 4.825)","(7.5, 15.5, 14.785714285714285)"
06-01-2023 11:18:24.038710,"(3.0, 3.55, 3.39375)","(4.4, 4.6, 4.503030303030303)","(6.0, 10.5, 8.583333333333332)","(6.5, 11.0, 10.852941176470589)","(3.0, 4.9, 4.825)","(7.5, 15.5, 14.785714285714285)"
06-01-2023 11:18:25.101428,"(3.0, 3.55, 3.4611111111111112)","(4.4, 4.6, 4.503030303030303)","(6.0, 10.5, 8.583333333333332)","(6.5, 11.0, 10.852941176470589)","(3.0, 4.9, 4.825)","(7.5, 15.5, 14.785714285714285)"
06-01-2023 11:18:26.076283,"(3.0, 3.55, 3.4611111111111112)","(4.4, 4.6, 4.503030303030303)","(6.0, 10.5, 8.583333333333332)","(6.5, 11.0, 10.852941176470589)","(3.0, 4.9, 4.825)","(7.5, 15.5, 14.785714285714285)"
06-01-2023 11:18:27.096569,"(3.0, 3.55, 3.4611111111111112)","(4.4, 4.6, 4.503030303030303)","(6.0, 10.5, 8.583333333333332)","(6.5, 11.0, 10.852941176470589)","(3.0, 4.9, 4.825)","(7.5, 15.5, 14.785714285714285)"
06-01-2023 11:18:28.206389,"(3.0, 3.55, 3.4611111111111112)","(4.4, 4.6, 4.503030303030303)","(6.0, 10.5, 8.583333333333332)","(6.5, 11.0, 11.357142857142858)","(3.0, 4.9, 4.75)","(7.5, 15.5, 14.785714285714285)"
06-01-2023 11:18:29.294926,"(3.0, 3.55, 3.4611111111111112)","(4.4, 4.6, 4.503030303030303)","(6.0, 10.5, 8.583333333333332)","(6.5, 11.5, 10.852941176470589)","(3.0, 4.9, 4.825)","(7.5, 15.5, 14.785714285714285)"
06-01-2023 11:18:30.367912,"(3.0, 3.55, 3.4611111111111112)","(4.4, 4.6, 4.503030303030303)","(6.0, 10.5, 8.583333333333332)","(6.5, 11.0, 10.852941176470589)","(3.0, 4.9, 4.825)","(7.5, 15.5, 14.785714285714285)"
06-01-2023 11:18:31.315339,"(3.0, 3.55, 3.459090909090909)","(4.4, 4.6, 4.503030303030303)","(6.0, 10.5, 8.583333333333332)","(6.5, 11.0, 10.852941176470589)","(3.0, 4.9, 4.825)","(7.5, 15.5, 14.785714285714285)"
06-01-2023 11:18:32.204908,"(3.0, 3.55, 3.4611111111111112)","(4.4, 4.6, 4.503030303030303)","(6.0, 10.5, 8.583333333333332)","(6.5, 11.0, 10.852941176470589)","(3.0, 4.9, 4.825)","(7.5, 15.5, 14.785714285714285)"
06-01-2023 11:18:33.222469,"(3.0, 3.55, 3.4611111111111112)","(4.4, 4.6, 4.503030303030303)","(6.0, 10.5, 8.583333333333332)","(6.5, 11.0, 10.852941176470589)","(3.0, 4.9, 4.825)","(7.5, 15.5, 14.785714285714285)"
06-01-2023 11:18:34.226863,"(3.0, 3.55, 3.4611111111111112)","(4.4, 4.6, 4.503030303030303)","(6.0, 10.5, 8.583333333333332)","(6.5, 11.0, 10.852941176470589)","(3.0, 4.9, 4.825)","(7.5, 15.5, 14.785714285714285)"
06-01-2023 11:18:35.130040,"(3.0, 3.55, 3.4611111111111112)","(4.4, 4.6, 4.503030303030303)","(6.0, 10.5, 8.583333333333332)","(6.5, 11.0, 10.852941176470589)","(3.0, 4.9, 4.825)","(7.5, 15.5, 14.785714285714285)"
06-01-2023 11:18:36.147040,"(3.0, 3.55, 3.4611111111111112)","(4.4, 4.6, 4.503030303030303)","(6.0, 10.5, 8.583333333333332)","(6.5, 11.5, 10.852941176470589)","(3.0, 4.9, 4.825)","(7.5, 15.5, 14.785714285714285)"
06-01-2023 11:18:37.143829,"(3.0, 3.55, 3.4611111111111112)","(4.4, 4.6, 4.503030303030303)","(6.0, 10.5, 8.583333333333332)","(6.5, 11.0, 10.852941176470589)","(3.0, 4.9, 4.825)","(7.5, 15.5, 14.785714285714285)"
06-01-2023 11:18:38.033573,"(3.0, 3.55, 3.459090909090909)","(4.4, 4.6, 4.503030303030303)","(6.0, 10.5, 8.583333333333332)","(6.5, 11.0, 10.852941176470589)","(3.0, 4.9, 4.825)","(7.5, 15.5, 14.785714285714285)"
06-01-2023 11:18:39.111766,"(3.0, 3.55, 3.4611111111111112)","(4.4, 4.6, 4.503030303030303)","(6.0, 10.5, 8.583333333333332)","(6.5, 11.0, 10.852941176470589)","(3.0, 4.9, 4.825)","(7.5, 15.5, 14.785714285714285)"
06-01-2023 11:18:40.179590,"(3.0, 3.55, 3.4611111111111112)","(4.4, 4.6, 4.503030303030303)","(6.0, 10.5, 8.583333333333332)","(6.5, 11.0, 10.852941176470589)","(3.0, 4.9, 4.825)","(7.5, 15.5, 14.785714285714285)"
06-01-2023 11:18:41.271044,"(3.0, 3.55, 3.4611111111111112)","(4.4, 4.6, 4.503030303030303)","(6.0, 10.5, 8.583333333333332)","(6.5, 11.0, 10.852941176470589)","(3.0, 4.9, 4.825)","(7.5, 15.5, 14.785714285714285)"
06-01-2023 11:18:42.277315,"(3.0, 3.55, 3.4611111111111112)","(4.4, 4.6, 4.503030303030303)","(6.0, 10.5, 8.583333333333332)","(6.5, 11.0, 10.852941176470589)","(3.0, 4.9, 4.825)","(7.5, 15.5, 14.785714285714285)"
06-01-2023 11:18:43.242359,"(3.0, 3.55, 3.4611111111111112)","(4.4, 4.6, 4.503030303030303)","(6.0, 10.5, 8.583333333333332)","(6.5, 11.0, 10.852941176470589)","(3.0, 4.9, 4.825)","(7.5, 15.5, 14.785714285714285)"
06-01-2023 11:18:44.167838,"(3.0, 3.55, 3.4611111111111112)","(4.4, 4.6, 4.503030303030303)","(6.0, 10.5, 8.583333333333332)","(6.5, 11.0, 10.852941176470589)","(3.0, 4.9, 4.825)","(7.5, 15.5, 15.61111111111111)"
06-01-2023 11:18:45.190395,"(3.0, 3.55, 3.459090909090909)","(4.4, 4.6, 4.503030303030303)","(6.0, 10.5, 8.583333333333332)","(6.5, 11.0, 10.852941176470589)","(3.0, 4.9, 4.825)","(7.5, 16.0, 14.785714285714285)"
06-01-2023 11:18:46.061671,"(3.0, 3.55, 3.4611111111111112)","(4.4, 4.6, 4.503030303030303)","(6.0, 10.5, 8.583333333333332)","(6.5, 11.0, 10.852941176470589)","(3.0, 4.9, 4.825)","(7.5, 15.5, 14.5)"
06-01-2023 11:18:47.034429,"(3.0, 3.55, 3.4611111111111112)","(4.4, 4.6, 4.503030303030303)","(6.0, 10.5, 8.583333333333332)","(6.5, 11.0, 10.852941176470589)","(3.0, 4.9, 4.825)","(7.5, 15.5, 14.5)"
06-01-2023 11:18:47.994501,"(3.0, 3.55, 3.4611111111111112)","(4.4, 4.6, 4.503030303030303)","(6.0, 10.5, 8.583333333333332)","(6.5, 11.0, 10.852941176470589)","(3.0, 4.9, 4.825)","(7.5, 15.5, 14.5)"
06-01-2023 11:18:48.951214,"(3.0, 3.55, 3.4611111111111112)","(4.4, 4.6, 4.503030303030303)","(6.0, 10.5, 8.583333333333332)","(6.5, 11.0, 10.852941176470589)","(3.0, 4.9, 4.825)","(7.5, 15.5, 14.5)"
06-01-2023 11:18:49.954424,"(3.0, 3.55, 3.4611111111111112)","(4.4, 4.6, 4.503030303030303)","(6.0, 10.5, 8.583333333333332)","(6.5, 11.0, 10.852941176470589)","(3.0, 4.9, 4.825)","(7.5, 15.5, 14.5)"
06-01-2023 11:18:50.866638,"(3.0, 3.55, 3.4611111111111112)","(4.4, 4.6, 4.503030303030303)","(6.0, 10.5, 8.583333333333332)","(6.5, 11.0, 10.852941176470589)","(3.0, 4.9, 4.825)","(7.5, 15.5, 14.5)"
06-01-2023 11:18:51.881472,"(3.0, 3.55, 3.4611111111111112)","(4.4, 4.6, 4.503030303030303)","(6.0, 10.5, 8.583333333333332)","(6.5, 11.0, 10.852941176470589)","(3.0, 4.9, 4.825)","(7.5, 15.5, 14.404761904761905)"
06-01-2023 11:18:52.918993,"(3.0, 3.55, 3.4611111111111112)","(4.4, 4.6, 4.503030303030303)","(6.0, 10.5, 8.583333333333332)","(6.5, 11.0, 10.852941176470589)","(3.0, 4.9, 4.825)","(7.5, 15.0, 14.404761904761905)"
06-01-2023 11:18:53.901876,"(3.0, 3.55, 3.4611111111111112)","(4.4, 4.6, 4.503030303030303)","(6.0, 10.5, 8.583333333333332)","(6.5, 11.0, 10.852941176470589)","(3.0, 4.9, 4.825)","(7.5, 15.0, 14.404761904761905)"
06-01-2023 11:18:54.865259,"(3.0, 3.55, 3.4611111111111112)","(4.4, 4.6, 4.503030303030303)","(6.0, 10.5, 8.583333333333332)","(6.5, 11.0, 10.852941176470589)","(3.1, 4.9, 4.825)","(7.5, 15.0, 14.404761904761905)"
06-01-2023 11:18:55.834107,"(3.0, 3.55, 3.4611111111111112)","(4.4, 4.6, 4.503030303030303)","(6.0, 10.5, 8.583333333333332)","(6.5, 11.0, 11.357142857142858)","(3.1, 4.9, 4.790909090909091)","(7.5, 15.0, 14.404761904761905)"
06-01-2023 11:18:56.798679,"(3.0, 3.55, 3.4611111111111112)","(4.4, 4.6, 4.503030303030303)","(6.0, 10.5, 8.583333333333332)","(6.5, 11.5, 10.852941176470589)","(3.1, 4.9, 4.825)","(7.5, 15.0, 14.404761904761905)"
06-01-2023 11:18:57.710733,"(3.0, 3.55, 3.4611111111111112)","(4.4, 4.6, 4.503030303030303)","(6.0, 10.5, 8.583333333333332)","(6.5, 11.0, 10.852941176470589)","(3.1, 4.9, 4.825)","(7.5, 15.0, 14.404761904761905)"
06-01-2023 11:18:58.655332,"(3.0, 3.55, 3.4611111111111112)","(4.4, 4.6, 4.503030303030303)","(6.0, 10.5, 8.583333333333332)","(6.5, 11.0, 10.852941176470589)","(3.1, 4.9, 4.825)","(7.5, 15.0, 14.5)"
06-01-2023 11:18:59.617974,"(3.0, 3.55, 3.4611111111111112)","(4.4, 4.6, 4.503030303030303)","(6.0, 10.5, 8.583333333333332)","(6.5, 11.0, 10.852941176470589)","(3.1, 4.9, 4.825)","(7.5, 15.5, 14.785714285714285)"
06-01-2023 11:19:00.569572,"(3.0, 3.55, 3.4611111111111112)","(4.4, 4.6, 4.503030303030303)","(6.0, 10.5, 8.583333333333332)","(6.5, 11.0, 10.852941176470589)","(3.1, 4.9, 4.825)","(7.5, 15.5, 14.785714285714285)"
06-01-2023 11:19:01.474133,"(3.0, 3.55, 3.4611111111111112)","(4.4, 4.6, 4.503030303030303)","(6.0, 10.5, 8.583333333333332)","(6.5, 11.0, 10.852941176470589)","(3.1, 4.9, 4.825)","(7.5, 15.5, 14.785714285714285)"
06-01-2023 11:19:02.442634,"(3.0, 3.55, 3.4611111111111112)","(4.4, 4.6, 4.503030303030303)","(6.0, 10.5, 8.583333333333332)","(6.5, 11.0, 10.852941176470589)","(3.1, 4.9, 4.825)","(7.5, 15.5, 14.785714285714285)"
06-01-2023 11:19:03.508146,"(3.0, 3.55, 3.4611111111111112)","(4.4, 4.6, 4.503030303030303)","(6.0, 10.5, 8.583333333333332)","(6.5, 11.0, 10.852941176470589)","(3.1, 4.9, 4.825)","(7.5, 15.5, 14.785714285714285)"
06-01-2023 11:19:04.587726,"(3.0, 3.55, 3.4611111111111112)","(4.4, 4.6, 4.503030303030303)","(6.0, 10.5, 8.583333333333332)","(6.5, 11.0, 10.852941176470589)","(3.1, 4.9, 4.825)","(7.5, 15.5, 14.785714285714285)"
06-01-2023 11:19:05.594903,"(3.0, 3.55, 3.4611111111111112)","(4.4, 4.6, 4.466666666666667)","(6.0, 10.5, 8.583333333333332)","(6.5, 11.0, 10.852941176470589)","(3.1, 4.9, 4.825)","(7.5, 15.5, 14.785714285714285)"
06-01-2023 11:19:06.519818,"(3.0, 3.55, 3.4611111111111112)","(4.4, 4.6, 4.466666666666667)","(6.0, 10.5, 8.583333333333332)","(6.5, 11.0, 10.852941176470589)","(3.1, 4.9, 4.825)","(7.5, 15.5, 14.785714285714285)"
06-01-2023 11:19:07.525274,"(3.0, 3.55, 3.4611111111111112)","(4.4, 4.6, 4.466666666666667)","(6.0, 10.5, 8.583333333333332)","(6.5, 11.0, 10.852941176470589)","(3.1, 4.9, 4.825)","(7.5, 15.5, 14.785714285714285)"
06-01-2023 11:19:08.466028,"(3.0, 3.55, 3.4611111111111112)","(4.4, 4.6, 4.466666666666667)","(6.0, 10.5, 8.583333333333332)","(6.5, 11.0, 10.852941176470589)","(3.1, 4.9, 4.825)","(7.5, 15.5, 14.785714285714285)"
06-01-2023 11:19:09.359025,"(3.0, 3.55, 3.4666666666666663)","(4.4, 4.6, 4.466666666666667)","(6.0, 11.0, 8.666666666666666)","(6.5, 11.5, 11.357142857142858)","(3.1, 4.9, 4.75)","(7.5, 16.0, 14.785714285714285)"
06-01-2023 11:19:10.312122,"(3.0, 3.55, 3.4611111111111112)","(4.4, 4.6, 4.466666666666667)","(6.0, 10.5, 8.583333333333332)","(6.5, 11.0, 10.852941176470589)","(3.1, 4.9, 4.825)","(7.5, 15.5, 14.785714285714285)"
06-01-2023 11:19:11.303391,"(3.0, 3.55, 3.4611111111111112)","(4.4, 4.6, 4.466666666666667)","(6.0, 10.5, 8.583333333333332)","(6.5, 11.0, 10.852941176470589)","(3.1, 4.9, 4.825)","(7.5, 15.5, 14.785714285714285)"
06-01-2023 11:19:12.287384,"(3.0, 3.55, 3.4611111111111112)","(4.4, 4.6, 4.466666666666667)","(6.0, 10.5, 8.583333333333332)","(6.5, 11.0, 10.852941176470589)","(3.1, 4.9, 4.825)","(7.5, 15.5, 14.785714285714285)"
06-01-2023 11:19:13.225885,"(3.0, 3.55, 3.4611111111111112)","(4.4, 4.6, 4.466666666666667)","(6.0, 10.5, 8.583333333333332)","(6.5, 11.0, 10.852941176470589)","(3.1, 4.9, 4.825)","(7.5, 15.5, 14.785714285714285)"
06-01-2023 11:19:14.170831,"(3.0, 3.55, 3.4611111111111112)","(4.4, 4.6, 4.466666666666667)","(6.0, 10.5, 8.583333333333332)","(6.5, 11.0, 10.852941176470589)","(3.1, 4.9, 4.825)","(7.5, 15.5, 14.785714285714285)"
06-01-2023 11:19:15.221669,"(3.0, 3.55, 3.4611111111111112)","(4.4, 4.6, 4.466666666666667)","(6.0, 10.5, 8.583333333333332)","(6.5, 11.0, 10.852941176470589)","(3.1, 4.9, 4.845454545454546)","(7.5, 15.5, 15.3)"
06-01-2023 11:19:16.393286,"(3.0, 3.55, 3.459090909090909)","(4.4, 4.6, 4.466666666666667)","(6.0, 11.0, 8.583333333333332)","(6.5, 11.0, 10.852941176470589)","(3.1, 4.9, 4.825)","(7.5, 16.0, 14.785714285714285)"
06-01-2023 11:19:17.576177,"(3.0, 3.55, 3.4611111111111112)","(4.4, 4.6, 4.466666666666667)","(6.0, 10.5, 8.583333333333332)","(6.5, 11.0, 10.852941176470589)","(3.1, 4.9, 4.825)","(7.5, 15.5, 14.785714285714285)"
06-01-2023 11:19:18.730606,"(3.0, 3.55, 3.4611111111111112)","(4.4, 4.6, 4.466666666666667)","(6.0, 10.5, 8.583333333333332)","(6.5, 11.0, 10.852941176470589)","(3.1, 4.9, 4.825)","(7.5, 15.5, 14.785714285714285)"
06-01-2023 11:19:19.816214,"(3.0, 3.55, 3.4611111111111112)","(4.4, 4.6, 4.466666666666667)","(6.0, 10.5, 8.583333333333332)","(6.5, 11.0, 10.852941176470589)","(3.1, 4.9, 4.825)","(7.5, 15.5, 14.785714285714285)"
06-01-2023 11:19:20.895757,"(3.0, 3.55, 3.4611111111111112)","(4.4, 4.6, 4.466666666666667)","(6.0, 10.5, 8.583333333333332)","(6.5, 11.0, 10.852941176470589)","(3.1, 4.9, 4.825)","(7.5, 15.5, 14.785714285714285)"
06-01-2023 11:19:21.944885,"(3.0, 3.55, 3.4611111111111112)","(4.4, 4.6, 4.466666666666667)","(6.0, 10.5, 8.583333333333332)","(6.5, 11.0, 10.852941176470589)","(3.1, 4.9, 4.825)","(7.5, 15.5, 14.785714285714285)"
06-01-2023 11:19:23.049001,"(3.0, 3.55, 3.4611111111111112)","(4.4, 4.6, 4.466666666666667)","(6.0, 10.5, 8.583333333333332)","(6.5, 11.0, 10.852941176470589)","(3.1, 4.9, 4.825)","(7.5, 15.5, 14.785714285714285)"
06-01-2023 11:19:24.162975,"(3.0, 3.55, 3.4611111111111112)","(4.4, 4.6, 4.466666666666667)","(6.0, 10.5, 8.583333333333332)","(6.5, 11.0, 10.852941176470589)","(3.1, 4.9, 4.825)","(7.5, 15.5, 14.785714285714285)"
06-01-2023 11:19:25.182878,"(3.0, 3.55, 3.4611111111111112)","(4.4, 4.6, 4.466666666666667)","(6.0, 10.5, 8.583333333333332)","(6.5, 11.0, 10.852941176470589)","(3.1, 4.9, 4.825)","(7.5, 15.5, 14.785714285714285)"
06-01-2023 11:19:26.116123,"(3.0, 3.55, 3.4611111111111112)","(4.4, 4.6, 4.466666666666667)","(6.0, 10.5, 8.583333333333332)","(6.5, 11.0, 10.852941176470589)","(3.1, 4.9, 4.825)","(7.5, 15.5, 14.785714285714285)"
06-01-2023 11:19:27.084465,"(3.0, 3.55, 3.4611111111111112)","(4.4, 4.6, 4.466666666666667)","(6.0, 10.5, 8.583333333333332)","(6.5, 11.0, 10.852941176470589)","(3.1, 4.9, 4.825)","(7.5, 15.5, 14.785714285714285)"
06-01-2023 11:19:28.053125,"(3.0, 3.55, 3.4611111111111112)","(4.4, 4.6, 4.466666666666667)","(6.0, 10.5, 8.583333333333332)","(6.5, 11.0, 10.852941176470589)","(3.1, 4.9, 4.825)","(7.5, 15.5, 14.785714285714285)"
06-01-2023 11:19:29.020442,"(3.0, 3.55, 3.4611111111111112)","(4.4, 4.6, 4.466666666666667)","(6.0, 10.5, 8.583333333333332)","(6.5, 11.0, 10.852941176470589)","(3.1, 4.9, 4.825)","(7.5, 15.5, 14.785714285714285)"
06-01-2023 11:19:30.038634,"(3.0, 3.55, 3.4611111111111112)","(4.4, 4.6, 4.466666666666667)","(6.0, 10.5, 8.583333333333332)","(6.5, 11.0, 10.852941176470589)","(3.1, 4.9, 4.825)","(7.5, 15.5, 14.785714285714285)"
06-01-2023 11:19:31.092413,"(3.0, 3.55, 3.4611111111111112)","(4.4, 4.6, 4.466666666666667)","(6.0, 10.5, 8.583333333333332)","(6.5, 11.0, 10.852941176470589)","(3.1, 4.9, 4.825)","(7.5, 15.5, 14.785714285714285)"
06-01-2023 11:19:32.125014,"(3.0, 3.55, 3.4611111111111112)","(4.4, 4.6, 4.466666666666667)","(6.0, 10.5, 8.583333333333332)","(6.5, 11.0, 10.852941176470589)","(3.1, 4.9, 4.825)","(7.5, 15.5, 14.785714285714285)"
06-01-2023 11:19:33.103331,"(3.0, 3.55, 3.4611111111111112)","(4.4, 4.6, 4.466666666666667)","(6.0, 10.5, 8.583333333333332)","(6.5, 11.0, 10.852941176470589)","(3.1, 4.9, 4.825)","(7.5, 15.5, 14.785714285714285)"
06-01-2023 11:19:34.045193,"(3.0, 3.55, 3.4611111111111112)","(4.4, 4.6, 4.466666666666667)","(6.0, 10.5, 8.583333333333332)","(6.5, 11.0, 10.852941176470589)","(3.1, 4.9, 4.825)","(7.5, 15.5, 14.785714285714285)"
06-01-2023 11:19:34.986094,"(3.0, 3.55, 3.492857142857143)","(4.4, 4.6, 4.466666666666667)","(6.0, 10.5, 8.583333333333332)","(6.5, 11.0, 10.852941176470589)","(3.1, 4.9, 4.825)","(7.5, 15.5, 14.785714285714285)"
