,Cruising Bellew,Hoppers Dream,Manoeuver Man,Calculating Dancer,Mamma Kass,Midnight Sport,Captain Thunderbolt Nz,Passionate Pursuit,Absolution,My Golden Eagle
12-01-2023 15:19:30.846278,"(81.0, 130.0, 103.33333333333333)","(31.0, 70.0, 66.0)","(26.0, 50.0, 33.2)","(2.7, 4.5, 4.3187500000000005)","(10.0, 12.0, 10.755555555555555)","(8.0, 10.0, 9.64)","(21.0, 99999, 99990)","(10.0, 16.5, 12.5)","(3.7, 4.2, 4.13)","(4.8, 6.0, 5.540404040404041)"
12-01-2023 15:19:32.089944,"(81.0, 130.0, 122.5)","(31.0, 70.0, 66.0)","(26.0, 50.0, 33.2)","(2.7, 4.4, 4.3187500000000005)","(10.0, 12.0, 10.755555555555555)","(8.0, 9.8, 9.64)","(21.0, 99999, 99990)","(10.0, 16.5, 14.0)","(3.7, 4.2, 4.13)","(4.8, 6.0, 5.540404040404041)"
12-01-2023 15:19:33.339745,"(81.0, 130.0, 122.5)","(31.0, 70.0, 66.0)","(26.0, 50.0, 33.2)","(2.7, 4.4, 4.3187500000000005)","(10.0, 12.0, 10.755555555555555)","(8.0, 9.8, 9.64)","(21.0, 99999, 99990)","(10.0, 16.0, 14.0)","(3.7, 4.2, 4.13)","(4.8, 6.0, 5.540404040404041)"
12-01-2023 15:19:34.587892,"(81.0, 130.0, 122.5)","(31.0, 70.0, 66.0)","(26.0, 50.0, 39.5)","(2.7, 4.4, 4.4399999999999995)","(10.0, 12.0, 10.755555555555555)","(8.0, 9.8, 9.64)","(21.0, 99999, 99990)","(10.0, 16.0, 14.0)","(3.7, 4.2, 4.13)","(4.8, 6.0, 5.540404040404041)"
12-01-2023 15:19:35.913679,"(81.0, 130.0, 122.5)","(31.0, 70.0, 66.0)","(26.0, 50.0, 39.5)","(2.7, 4.6, 4.2)","(10.0, 12.0, 10.755555555555555)","(8.0, 9.8, 9.64)","(21.0, 99999, 99990)","(10.0, 16.0, 14.0)","(3.7, 4.2, 4.13)","(4.8, 6.0, 5.540404040404041)"
12-01-2023 15:19:37.208614,"(81.0, 130.0, 122.5)","(31.0, 70.0, 66.0)","(26.0, 50.0, 39.5)","(2.7, 4.8, 4.107692307692307)","(10.0, 12.0, 10.755555555555555)","(8.0, 9.8, 9.533333333333333)","(21.0, 99999, 99990)","(10.0, 16.0, 14.375)","(3.7, 4.2, 4.13)","(4.8, 6.0, 5.540404040404041)"
12-01-2023 15:19:38.575366,"(81.0, 130.0, 122.5)","(31.0, 70.0, 66.0)","(26.0, 50.0, 39.5)","(2.7, 4.8, 4.107692307692307)","(10.0, 12.0, 10.755555555555555)","(8.0, 9.8, 9.533333333333333)","(21.0, 99999, 99990)","(10.0, 15.5, 12.6875)","(3.7, 4.2, 4.13)","(4.8, 6.0, 5.540404040404041)"
12-01-2023 15:19:39.852428,"(81.0, 130.0, 122.5)","(31.0, 70.0, 66.0)","(26.0, 50.0, 39.5)","(2.7, 4.7, 4.333333333333333)","(10.0, 12.0, 10.755555555555555)","(8.0, 9.8, 9.64)","(21.0, 99999, 99990)","(10.0, 15.5, 13.4)","(3.7, 4.2, 4.13)","(4.8, 6.0, 5.540404040404041)"
12-01-2023 15:19:41.218901,"(81.0, 130.0, 122.5)","(31.0, 70.0, 66.0)","(26.0, 50.0, 39.5)","(2.7, 4.6, 4.333333333333333)","(10.0, 12.0, 10.755555555555555)","(8.0, 9.8, 9.64)","(21.0, 99999, 99990)","(10.0, 15.0, 13.4)","(3.7, 4.2, 4.13)","(4.8, 6.0, 5.540404040404041)"
12-01-2023 15:19:42.540552,"(81.0, 130.0, 122.5)","(31.0, 70.0, 66.0)","(26.0, 50.0, 39.5)","(2.7, 4.6, 4.0)","(10.0, 12.0, 10.755555555555555)","(8.0, 9.8, 9.4)","(21.0, 99999, 99990)","(10.0, 15.0, 13.4)","(3.7, 4.2, 4.13)","(4.8, 6.0, 5.540404040404041)"
12-01-2023 15:19:43.893100,"(81.0, 130.0, 122.5)","(31.0, 70.0, 66.0)","(26.0, 50.0, 39.5)","(2.7, 4.6, 3.8600000000000003)","(10.0, 12.0, 11.2)","(8.0, 9.8, 9.4)","(21.0, 99999, 99990)","(10.0, 15.0, 15.5)","(3.7, 4.2, 4.15625)","(4.8, 6.0, 5.558252427184466)"
12-01-2023 15:19:45.209173,"(81.0, 130.0, 122.5)","(31.0, 70.0, 66.0)","(26.0, 50.0, 36.63636363636364)","(2.7, 4.5, 4.125)","(10.0, 12.0, 11.2)","(8.0, 9.8, 9.4)","(21.0, 99999, 99990)","(10.0, 17.0, 14.6)","(3.7, 4.2, 4.15625)","(4.8, 6.0, 5.766666666666667)"
12-01-2023 15:19:46.499612,"(81.0, 130.0, 122.5)","(31.0, 70.0, 66.0)","(26.0, 50.0, 36.63636363636364)","(2.7, 4.5, 4.033333333333333)","(10.0, 12.0, 11.2)","(8.0, 9.8, 9.4)","(21.0, 99999, 99990)","(10.0, 17.0, 14.3)","(3.7, 4.2, 4.15625)","(4.8, 5.9, 5.766666666666667)"
12-01-2023 15:19:47.767574,"(81.0, 130.0, 122.5)","(31.0, 70.0, 66.0)","(26.0, 50.0, 36.63636363636364)","(2.7, 4.6, 4.225)","(10.0, 12.0, 11.2)","(8.0, 9.8, 9.4)","(21.0, 99999, 99990)","(10.0, 16.5, 14.0)","(3.7, 4.2, 4.15625)","(4.8, 5.9, 5.766666666666667)"
12-01-2023 15:19:49.053366,"(81.0, 130.0, 122.5)","(31.0, 70.0, 66.0)","(26.0, 50.0, 36.63636363636364)","(2.7, 4.7, 3.908333333333333)","(10.0, 12.0, 10.755555555555555)","(8.0, 9.8, 9.266666666666667)","(21.0, 99999, 99990)","(10.0, 16.0, 14.0)","(3.7, 4.2, 4.13)","(4.8, 5.9, 5.766666666666667)"
12-01-2023 15:19:50.282513,"(81.0, 130.0, 122.5)","(31.0, 70.0, 66.0)","(26.0, 50.0, 36.63636363636364)","(2.7, 4.7, 4.033333333333333)","(10.0, 12.0, 10.755555555555555)","(8.0, 9.8, 9.266666666666667)","(21.0, 99999, 99990)","(10.0, 16.0, 14.0)","(3.7, 4.2, 4.13)","(4.8, 5.9, 5.766666666666667)"
12-01-2023 15:19:51.535948,"(81.0, 130.0, 122.5)","(31.0, 70.0, 66.0)","(26.0, 50.0, 36.0)","(2.7, 4.6, 4.033333333333333)","(10.0, 12.0, 10.755555555555555)","(8.0, 9.8, 9.266666666666667)","(21.0, 99999, 99990)","(10.0, 16.0, 12.5)","(3.7, 4.2, 4.13)","(4.8, 5.9, 5.766666666666667)"
12-01-2023 15:19:52.753963,"(81.0, 130.0, 122.5)","(31.0, 70.0, 66.0)","(26.0, 50.0, 42.0)","(2.7, 4.6, 3.9625)","(10.0, 12.0, 11.2)","(8.0, 9.8, 9.4)","(21.0, 99999, 99990)","(10.0, 16.0, 13.7)","(3.7, 4.2, 4.15625)","(4.8, 5.9, 5.793333333333334)"
12-01-2023 15:19:54.050874,"(81.0, 130.0, 122.5)","(31.0, 70.0, 66.0)","(26.0, 50.0, 42.0)","(2.7, 4.6, 3.92)","(10.0, 12.0, 11.2)","(8.0, 9.8, 9.4)","(21.0, 99999, 99990)","(10.0, 15.5, 13.4)","(3.7, 4.2, 4.15625)","(4.8, 5.9, 5.683333333333334)"
12-01-2023 15:19:55.287619,"(81.0, 130.0, 122.5)","(31.0, 70.0, 66.0)","(26.0, 50.0, 42.0)","(2.7, 4.6, 4.175)","(10.0, 12.0, 11.2)","(8.0, 9.8, 9.4)","(21.0, 99999, 99990)","(10.0, 15.0, 13.4)","(3.7, 4.2, 4.15625)","(4.8, 5.9, 5.683333333333334)"
12-01-2023 15:19:56.663404,"(81.0, 130.0, 122.5)","(31.0, 70.0, 66.0)","(26.0, 50.0, 42.0)","(2.7, 4.6, 4.387499999999999)","(10.0, 12.0, 11.2)","(8.0, 9.8, 9.4)","(21.0, 99999, 99990)","(10.0, 15.0, 13.4)","(3.7, 4.2, 4.122222222222223)","(4.8, 5.9, 5.683333333333334)"
12-01-2023 15:19:57.991827,"(81.0, 130.0, 122.5)","(31.0, 70.0, 66.0)","(26.0, 50.0, 42.0)","(2.7, 4.6, 4.387499999999999)","(10.0, 12.0, 11.2)","(8.0, 9.8, 9.4)","(21.0, 99999, 99990)","(10.0, 15.0, 13.4)","(3.7, 4.2, 4.122222222222223)","(4.8, 5.9, 5.683333333333334)"
12-01-2023 15:19:59.259784,"(81.0, 130.0, 122.5)","(31.0, 70.0, 66.0)","(26.0, 50.0, 42.0)","(2.7, 4.6, 4.175)","(10.0, 12.0, 11.2)","(8.0, 9.8, 9.4)","(21.0, 99999, 99990)","(10.0, 15.0, 13.4)","(3.7, 4.2, 4.15625)","(4.8, 5.9, 5.683333333333334)"
12-01-2023 15:20:00.508988,"(81.0, 130.0, 122.5)","(31.0, 70.0, 66.0)","(26.0, 50.0, 42.0)","(2.7, 4.6, 4.175)","(10.0, 12.0, 11.2)","(8.0, 9.8, 9.4)","(21.0, 99999, 99990)","(10.0, 15.0, 13.4)","(3.7, 4.2, 4.140000000000001)","(4.8, 5.9, 5.731578947368421)"
12-01-2023 15:20:01.881326,"(81.0, 130.0, 122.5)","(31.0, 70.0, 66.0)","(26.0, 50.0, 38.57142857142857)","(2.7, 5.1, 3.90625)","(10.0, 12.0, 11.2)","(8.0, 9.8, 9.266666666666667)","(21.0, 99999, 99990)","(10.0, 15.0, 15.5)","(3.7, 4.2, 4.1375)","(4.8, 5.9, 5.731578947368421)"
12-01-2023 15:20:03.194352,"(81.0, 130.0, 122.5)","(31.0, 70.0, 66.0)","(26.0, 50.0, 38.57142857142857)","(2.7, 5.0, 4.142857142857143)","(10.0, 12.0, 11.2)","(8.0, 9.8, 9.266666666666667)","(21.0, 99999, 99990)","(10.0, 17.0, 13.7)","(3.7, 4.2, 3.816666666666667)","(4.8, 5.9, 5.747619047619048)"
12-01-2023 15:20:04.499223,"(81.0, 130.0, 122.5)","(31.0, 70.0, 66.0)","(26.0, 50.0, 38.57142857142857)","(2.7, 5.0, 4.2615384615384615)","(10.0, 12.0, 11.2)","(8.0, 9.8, 9.266666666666667)","(21.0, 99999, 99990)","(10.0, 15.5, 13.7)","(3.7, 3.85, 3.7333333333333334)","(4.8, 5.9, 5.747619047619048)"
12-01-2023 15:20:05.916632,"(81.0, 130.0, 122.5)","(31.0, 70.0, 55.0)","(26.0, 50.0, 38.57142857142857)","(2.7, 5.0, 4.1)","(10.0, 12.0, 11.04)","(8.0, 9.8, 9.4)","(21.0, 99999, 99990)","(10.0, 15.5, 13.4)","(3.7, 4.1, 4.055555555555555)","(4.8, 5.9, 5.747619047619048)"
12-01-2023 15:20:07.159953,"(81.0, 130.0, 122.5)","(31.0, 70.0, 55.0)","(26.0, 50.0, 38.57142857142857)","(2.7, 5.0, 4.171428571428571)","(10.0, 12.0, 11.755555555555556)","(8.0, 9.8, 9.4)","(21.0, 99999, 99990)","(10.0, 15.0, 13.4)","(3.7, 4.1, 4.033333333333333)","(4.8, 5.9, 5.747619047619048)"
12-01-2023 15:20:08.420030,"(81.0, 130.0, 122.5)","(31.0, 70.0, 55.0)","(26.0, 50.0, 40.0)","(2.7, 5.1, 4.114285714285714)","(10.0, 13.0, 11.5)","(8.0, 9.8, 9.4)","(21.0, 99999, 99990)","(10.0, 15.0, 13.4)","(3.7, 4.1, 4.033333333333333)","(4.8, 5.9, 5.766666666666667)"
12-01-2023 15:20:09.771611,"(81.0, 130.0, 122.5)","(31.0, 70.0, 55.0)","(26.0, 50.0, 40.0)","(2.7, 4.9, 4.4)","(10.0, 13.0, 12.722222222222221)","(8.0, 9.8, 9.4)","(21.0, 99999, 99990)","(10.0, 15.0, 13.7)","(3.7, 4.1, 4.033333333333333)","(4.8, 5.9, 5.754545454545455)"
12-01-2023 15:20:11.158923,"(81.0, 130.0, 122.5)","(31.0, 70.0, 55.0)","(26.0, 50.0, 40.0)","(2.7, 4.7, 4.4)","(10.0, 13.0, 12.722222222222221)","(8.0, 9.8, 9.4)","(21.0, 99999, 99990)","(10.0, 15.5, 13.7)","(3.7, 4.1, 4.033333333333333)","(4.8, 5.9, 5.747619047619048)"
12-01-2023 15:20:12.497069,"(81.0, 130.0, 122.5)","(31.0, 70.0, 55.0)","(26.0, 50.0, 40.0)","(2.7, 4.7, 4.3)","(10.0, 13.0, 12.75)","(8.0, 9.8, 9.4)","(21.0, 99999, 99990)","(10.0, 15.5, 13.7)","(3.7, 4.1, 3.95)","(4.8, 5.9, 5.747619047619048)"
12-01-2023 15:20:13.936691,"(81.0, 130.0, 122.5)","(31.0, 70.0, 55.0)","(26.0, 50.0, 40.0)","(2.7, 4.7, 3.98)","(10.0, 13.0, 12.75)","(8.0, 9.8, 9.4)","(21.0, 99999, 99990)","(10.0, 15.5, 13.4)","(3.7, 4.0, 3.977777777777778)","(4.8, 5.9, 5.747619047619048)"
12-01-2023 15:20:15.315978,"(81.0, 130.0, 122.5)","(31.0, 70.0, 55.0)","(26.0, 50.0, 40.0)","(2.7, 4.7, 4.166666666666667)","(10.0, 13.0, 12.722222222222221)","(8.0, 9.8, 9.4)","(21.0, 99999, 99990)","(10.0, 15.0, 13.4)","(3.7, 4.2, 3.95)","(4.8, 5.9, 5.747619047619048)"
12-01-2023 15:20:16.724282,"(81.0, 130.0, 122.5)","(31.0, 70.0, 60.0)","(26.0, 50.0, 42.666666666666664)","(2.7, 4.7, 4.4)","(10.0, 13.0, 12.722222222222221)","(8.0, 9.8, 9.4)","(21.0, 99999, 99990)","(10.0, 15.0, 13.4)","(3.7, 4.0, 3.977777777777778)","(4.8, 5.9, 5.731578947368421)"
12-01-2023 15:20:18.125926,"(81.0, 130.0, 122.5)","(31.0, 70.0, 65.0)","(26.0, 48.0, 41.333333333333336)","(2.7, 4.7, 4.475)","(10.0, 13.0, 12.642857142857142)","(8.0, 9.8, 9.4)","(21.0, 99999, 99990)","(10.0, 15.0, 13.4)","(3.7, 4.2, 3.8666666666666667)","(4.8, 5.9, 5.536842105263158)"
12-01-2023 15:20:19.500964,"(81.0, 130.0, 122.5)","(31.0, 70.0, 65.0)","(26.0, 46.0, 40.0)","(2.7, 5.1, 4.6863636363636365)","(10.0, 13.0, 12.642857142857142)","(8.0, 9.8, 9.266666666666667)","(21.0, 99999, 99990)","(10.0, 15.0, 13.4)","(3.7, 4.1, 3.922222222222222)","(4.8, 6.0, 5.536842105263158)"
12-01-2023 15:20:20.748179,"(81.0, 130.0, 122.5)","(31.0, 70.0, 65.0)","(26.0, 44.0, 40.0)","(2.7, 5.0, 4.734615384615385)","(10.0, 13.0, 12.642857142857142)","(8.0, 9.8, 9.266666666666667)","(21.0, 99999, 99990)","(10.0, 15.0, 12.666666666666666)","(3.7, 4.1, 3.9857142857142853)","(4.8, 6.0, 5.529787234042553)"
12-01-2023 15:20:22.083308,"(81.0, 130.0, 122.5)","(31.0, 70.0, 65.0)","(26.0, 44.0, 40.0)","(2.7, 5.0, 4.37)","(10.0, 13.0, 12.642857142857142)","(8.0, 9.8, 9.266666666666667)","(21.0, 99999, 99990)","(10.0, 15.0, 12.666666666666666)","(3.7, 4.1, 3.95)","(4.8, 5.9, 5.8500000000000005)"
12-01-2023 15:20:23.355305,"(81.0, 130.0, 122.5)","(31.0, 70.0, 65.0)","(26.0, 44.0, 40.0)","(2.7, 5.0, 4.65)","(10.0, 13.0, 12.642857142857142)","(8.0, 9.8, 9.266666666666667)","(21.0, 99999, 99990)","(10.0, 15.0, 12.666666666666666)","(3.7, 4.0, 3.9857142857142853)","(4.8, 5.9, 5.6647058823529415)"
12-01-2023 15:20:24.869049,"(81.0, 130.0, 100.0)","(31.0, 70.0, 65.0)","(26.0, 44.0, 40.0)","(2.7, 5.0, 4.85625)","(10.0, 13.0, 12.642857142857142)","(8.0, 9.8, 9.266666666666667)","(21.0, 99999, 99990)","(10.0, 15.0, 12.666666666666666)","(3.7, 4.1, 3.9857142857142853)","(4.8, 5.9, 5.718181818181819)"
12-01-2023 15:20:26.140868,"(81.0, 130.0, 100.0)","(31.0, 70.0, 65.0)","(26.0, 44.0, 40.0)","(2.7, 5.0, 4.78)","(10.0, 13.0, 12.333333333333334)","(8.0, 9.8, 9.266666666666667)","(21.0, 99999, 99990)","(10.0, 15.0, 12.666666666666666)","(3.7, 4.1, 3.9857142857142853)","(4.8, 5.9, 5.718181818181819)"
12-01-2023 15:20:27.442328,"(81.0, 130.0, 100.0)","(31.0, 70.0, 65.33333333333334)","(26.0, 44.0, 40.0)","(2.7, 5.0, 4.78)","(10.0, 13.0, 12.333333333333334)","(8.0, 9.8, 9.266666666666667)","(21.0, 99999, 99990)","(10.0, 15.0, 12.666666666666666)","(3.7, 4.1, 3.757142857142857)","(4.8, 5.9, 5.718181818181819)"
12-01-2023 15:20:28.744697,"(81.0, 130.0, 110.0)","(31.0, 70.0, 65.33333333333334)","(26.0, 44.0, 40.0)","(2.7, 5.0, 4.65)","(10.0, 13.0, 12.333333333333334)","(8.0, 9.8, 9.266666666666667)","(21.0, 99999, 99990)","(10.0, 15.0, 12.666666666666666)","(3.7, 4.1, 3.966666666666667)","(4.8, 5.9, 5.718181818181819)"
12-01-2023 15:20:30.254776,"(81.0, 130.0, 110.0)","(31.0, 70.0, 65.33333333333334)","(26.0, 44.0, 40.0)","(2.7, 5.0, 4.825)","(10.0, 13.0, 12.333333333333334)","(8.0, 9.8, 9.266666666666667)","(21.0, 99999, 99990)","(10.0, 15.0, 12.666666666666666)","(3.7, 4.0, 3.966666666666667)","(4.8, 5.9, 5.718181818181819)"
12-01-2023 15:20:31.563383,"(81.0, 130.0, 110.0)","(31.0, 70.0, 65.33333333333334)","(26.0, 44.0, 38.0)","(2.7, 5.0, 4.825)","(10.0, 13.0, 12.333333333333334)","(8.0, 9.8, 9.266666666666667)","(21.0, 99999, 99990)","(10.0, 15.0, 12.666666666666666)","(3.7, 4.0, 3.966666666666667)","(4.8, 5.9, 5.718181818181819)"
12-01-2023 15:20:32.907449,"(81.0, 130.0, 110.0)","(31.0, 70.0, 65.33333333333334)","(26.0, 44.0, 38.0)","(2.7, 5.0, 4.472727272727273)","(10.0, 13.0, 12.333333333333334)","(8.0, 9.8, 9.266666666666667)","(21.0, 99999, 99990)","(10.0, 15.0, 12.666666666666666)","(3.7, 4.0, 3.9785714285714286)","(4.8, 5.9, 5.718181818181819)"
12-01-2023 15:20:34.339764,"(81.0, 130.0, 110.0)","(31.0, 70.0, 65.33333333333334)","(26.0, 44.0, 38.0)","(2.7, 5.1, 4.825)","(10.0, 13.0, 11.8)","(8.0, 9.8, 9.266666666666667)","(21.0, 99999, 99990)","(10.0, 15.0, 12.666666666666666)","(3.7, 4.0, 3.9785714285714286)","(4.8, 5.9, 5.718181818181819)"
12-01-2023 15:20:35.574575,"(81.0, 130.0, 110.0)","(31.0, 70.0, 65.33333333333334)","(26.0, 44.0, 37.0)","(2.7, 5.0, 4.908333333333333)","(10.0, 13.0, 11.666666666666666)","(8.0, 9.8, 9.266666666666667)","(21.0, 99999, 99990)","(10.0, 15.0, 13.666666666666666)","(3.7, 4.0, 3.9785714285714286)","(4.8, 5.9, 5.718181818181819)"
12-01-2023 15:20:36.867634,"(81.0, 130.0, 110.0)","(31.0, 70.0, 65.33333333333334)","(26.0, 42.0, 35.333333333333336)","(2.7, 5.1, 4.716666666666667)","(10.0, 13.0, 11.666666666666666)","(8.0, 9.8, 9.266666666666667)","(21.0, 99999, 99990)","(10.0, 15.0, 14.11111111111111)","(3.7, 4.0, 3.9785714285714286)","(4.8, 5.9, 5.718181818181819)"
12-01-2023 15:20:38.294989,"(81.0, 130.0, 110.0)","(31.0, 70.0, 65.33333333333334)","(26.0, 42.0, 36.666666666666664)","(2.7, 5.1, 4.65)","(10.0, 13.0, 11.666666666666666)","(8.0, 9.8, 9.266666666666667)","(21.0, 99999, 99990)","(10.0, 15.0, 14.11111111111111)","(3.7, 4.0, 3.9823529411764707)","(4.8, 5.9, 5.718181818181819)"
12-01-2023 15:20:39.598329,"(81.0, 130.0, 96.66666666666667)","(31.0, 70.0, 65.33333333333334)","(26.0, 46.0, 36.666666666666664)","(2.7, 5.0, 4.666666666666667)","(10.0, 13.0, 11.75)","(8.0, 9.8, 9.266666666666667)","(21.0, 99999, 99990)","(10.0, 15.0, 14.11111111111111)","(3.7, 4.0, 3.9823529411764707)","(4.8, 5.9, 5.776923076923077)"
12-01-2023 15:20:40.903674,"(81.0, 130.0, 96.66666666666667)","(31.0, 70.0, 65.33333333333334)","(26.0, 46.0, 36.666666666666664)","(2.7, 5.0, 4.45)","(10.0, 12.5, 12.333333333333334)","(8.0, 9.8, 9.266666666666667)","(21.0, 99999, 99990)","(10.0, 15.0, 14.5)","(3.7, 4.0, 3.9823529411764707)","(4.8, 5.8, 5.666666666666667)"
12-01-2023 15:20:42.169708,"(81.0, 130.0, 96.66666666666667)","(31.0, 70.0, 65.33333333333334)","(26.0, 46.0, 36.666666666666664)","(2.7, 4.9, 4.5)","(10.0, 13.0, 11.5)","(8.0, 9.8, 9.266666666666667)","(21.0, 99999, 99990)","(10.0, 15.5, 14.5)","(3.7, 4.0, 3.9823529411764707)","(4.8, 5.8, 5.666666666666667)"
12-01-2023 15:20:43.498706,"(81.0, 130.0, 96.66666666666667)","(31.0, 70.0, 65.33333333333334)","(26.0, 46.0, 36.666666666666664)","(2.7, 5.0, 4.166666666666667)","(10.0, 13.0, 11.5)","(8.0, 9.8, 9.266666666666667)","(21.0, 99999, 99990)","(10.0, 15.5, 14.5)","(3.7, 4.0, 3.9823529411764707)","(4.8, 5.8, 5.666666666666667)"
12-01-2023 15:20:44.793137,"(81.0, 130.0, 96.66666666666667)","(31.0, 70.0, 65.33333333333334)","(26.0, 46.0, 36.666666666666664)","(2.7, 5.0, 4.12)","(10.0, 13.0, 11.5)","(8.0, 9.8, 9.266666666666667)","(21.0, 99999, 99990)","(10.0, 15.5, 14.5)","(3.7, 4.0, 4.055555555555555)","(4.8, 5.8, 5.666666666666667)"
12-01-2023 15:20:46.074399,"(81.0, 130.0, 96.66666666666667)","(31.0, 70.0, 65.33333333333334)","(26.0, 46.0, 36.666666666666664)","(2.7, 5.0, 4.12)","(10.0, 13.0, 11.5)","(8.0, 9.8, 9.266666666666667)","(21.0, 99999, 99990)","(10.0, 15.5, 14.5)","(3.7, 4.1, 4.055555555555555)","(4.8, 5.8, 5.666666666666667)"
12-01-2023 15:20:47.478759,"(81.0, 130.0, 96.66666666666667)","(31.0, 70.0, 57.0)","(31.0, 46.0, 36.666666666666664)","(2.7, 5.0, 4.266666666666667)","(10.0, 13.0, 11.5)","(8.5, 9.8, 9.266666666666667)","(21.0, 99999, 99990)","(10.0, 15.5, 12.833333333333334)","(3.7, 4.1, 4.055555555555555)","(4.8, 5.8, 5.666666666666667)"
12-01-2023 15:20:49.003272,"(81.0, 130.0, 110.0)","(31.0, 70.0, 57.0)","(31.0, 46.0, 36.666666666666664)","(2.7, 5.0, 4.622)","(10.0, 13.0, 10.866666666666667)","(8.5, 9.8, 9.266666666666667)","(21.0, 99999, 99990)","(10.0, 15.5, 12.071428571428571)","(3.7, 4.1, 3.9666666666666663)","(4.8, 5.8, 5.488888888888889)"
12-01-2023 15:20:50.560672,"(81.0, 130.0, 110.0)","(31.0, 70.0, 66.28571428571428)","(31.0, 46.0, 36.666666666666664)","(2.7, 5.0, 4.444444444444445)","(10.0, 13.0, 11.523076923076923)","(8.5, 9.8, 9.3)","(21.0, 99999, 99990)","(10.0, 15.5, 13.5)","(3.7, 4.1, 3.9666666666666663)","(4.8, 5.8, 5.506666666666667)"
12-01-2023 15:20:52.040141,"(81.0, 130.0, 115.0)","(31.0, 70.0, 66.28571428571428)","(31.0, 46.0, 36.666666666666664)","(2.7, 5.0, 4.6625)","(10.0, 13.0, 11.523076923076923)","(8.5, 9.6, 9.3)","(21.0, 99999, 99990)","(10.0, 15.5, 12.0)","(3.7, 4.1, 4.02)","(4.8, 5.8, 5.506666666666667)"
12-01-2023 15:20:53.523111,"(81.0, 130.0, 115.0)","(31.0, 70.0, 66.28571428571428)","(31.0, 46.0, 36.666666666666664)","(2.7, 5.0, 4.4)","(10.0, 13.0, 11.523076923076923)","(8.5, 9.6, 9.3)","(21.0, 99999, 99990)","(10.0, 15.5, 12.666666666666666)","(3.7, 4.1, 4.02)","(4.8, 5.8, 5.488888888888889)"
12-01-2023 15:20:55.417062,"(81.0, 130.0, 115.0)","(31.0, 70.0, 66.28571428571428)","(31.0, 46.0, 36.666666666666664)","(2.7, 5.0, 4.636363636363637)","(10.0, 13.0, 11.523076923076923)","(8.5, 9.6, 9.3)","(21.0, 99999, 99990)","(10.0, 15.0, 12.666666666666666)","(3.7, 4.1, 3.946153846153846)","(4.8, 5.8, 5.488888888888889)"
12-01-2023 15:20:56.934830,"(81.0, 130.0, 115.0)","(31.0, 70.0, 66.28571428571428)","(31.0, 46.0, 36.666666666666664)","(2.7, 5.0, 4.636363636363637)","(10.0, 13.0, 11.523076923076923)","(8.5, 9.6, 9.3)","(21.0, 99999, 99990)","(10.0, 15.0, 12.666666666666666)","(3.7, 4.1, 3.946153846153846)","(4.8, 5.8, 5.488888888888889)"
12-01-2023 15:20:58.310481,"(81.0, 130.0, 115.0)","(31.0, 70.0, 66.28571428571428)","(31.0, 46.0, 36.666666666666664)","(2.7, 5.0, 4.636363636363637)","(10.0, 13.0, 10.75)","(8.5, 9.6, 9.704)","(21.0, 99999, 99990)","(10.0, 15.0, 12.666666666666666)","(3.7, 4.1, 3.946153846153846)","(4.8, 5.8, 5.488888888888889)"
12-01-2023 15:20:59.629074,"(81.0, 130.0, 115.0)","(31.0, 70.0, 62.0)","(31.0, 46.0, 36.666666666666664)","(2.7, 5.0, 4.636363636363637)","(10.0, 13.0, 11.8)","(8.5, 9.8, 9.704)","(21.0, 99999, 99990)","(10.0, 15.0, 12.666666666666666)","(3.7, 4.1, 3.946153846153846)","(4.8, 5.8, 5.488888888888889)"
12-01-2023 15:21:00.889874,"(81.0, 130.0, 116.0)","(31.0, 70.0, 62.0)","(31.0, 46.0, 36.666666666666664)","(2.7, 5.0, 4.636363636363637)","(10.0, 13.0, 11.8)","(8.5, 9.8, 9.704)","(21.0, 99999, 99990)","(10.0, 15.0, 12.0)","(3.7, 4.1, 4.007692307692308)","(4.8, 5.8, 5.488888888888889)"
12-01-2023 15:21:02.216686,"(81.0, 130.0, 116.0)","(31.0, 70.0, 62.0)","(31.0, 46.0, 36.666666666666664)","(2.7, 5.0, 4.5200000000000005)","(10.0, 13.0, 12.076923076923077)","(8.5, 9.8, 9.704)","(21.0, 99999, 99990)","(10.0, 15.0, 13.8)","(3.7, 4.2, 3.8529411764705883)","(4.8, 5.8, 5.488888888888889)"
12-01-2023 15:21:03.597135,"(81.0, 130.0, 116.0)","(31.0, 70.0, 62.0)","(31.0, 46.0, 36.666666666666664)","(2.7, 5.0, 4.636363636363637)","(10.0, 13.0, 12.076923076923077)","(8.5, 9.8, 9.704)","(21.0, 99999, 99990)","(10.0, 14.5, 13.666666666666666)","(3.7, 4.1, 3.8375)","(4.8, 5.8, 5.488888888888889)"
12-01-2023 15:21:04.972884,"(81.0, 130.0, 116.0)","(31.0, 70.0, 62.0)","(31.0, 46.0, 36.666666666666664)","(2.7, 5.0, 4.636363636363637)","(10.0, 13.0, 12.076923076923077)","(8.5, 9.8, 9.704)","(21.0, 99999, 99990)","(10.0, 15.0, 13.666666666666666)","(3.7, 4.1, 3.8375)","(4.8, 5.8, 5.488888888888889)"
