,Big Time Violet,Adobe Underworld,Allegro Love,Truth Hurts,Claws In Creed,Opawa Ziva
04-01-2023 09:40:38.410067,"(2.4, 2.54, 2.505)","(7.0, 10.0, 9.448275862068964)","(8.0, 10.5, 10.01875)","(14.0, 17.0, 16.75)","(6.0, 10.5, 9.310344827586206)","(3.3, 4.2, 3.9931034482758623)"
04-01-2023 09:40:39.224954,"(2.4, 2.54, 2.505)","(7.0, 10.0, 9.448275862068964)","(8.0, 10.5, 10.01875)","(14.0, 17.0, 16.75)","(6.0, 10.5, 9.310344827586206)","(3.3, 4.2, 3.9931034482758623)"
04-01-2023 09:40:40.026573,"(2.4, 2.54, 2.505)","(7.0, 10.0, 9.448275862068964)","(8.0, 10.5, 10.01875)","(14.0, 17.0, 16.75)","(6.0, 10.5, 9.310344827586206)","(3.3, 4.2, 3.9931034482758623)"
04-01-2023 09:40:40.866863,"(2.4, 2.54, 2.5300000000000002)","(7.0, 10.0, 9.448275862068964)","(8.0, 10.5, 10.01875)","(14.0, 17.0, 16.75)","(6.0, 10.5, 9.310344827586206)","(3.3, 4.2, 3.9931034482758623)"
04-01-2023 09:40:41.676247,"(2.4, 2.54, 2.5300000000000002)","(7.0, 10.0, 9.448275862068964)","(8.0, 10.5, 10.01875)","(14.0, 17.0, 16.75)","(6.0, 10.5, 9.310344827586206)","(3.3, 4.2, 3.9931034482758623)"
04-01-2023 09:40:42.503880,"(2.3, 2.54, 2.5300000000000002)","(7.0, 10.0, 9.5)","(8.0, 10.5, 10.01875)","(14.0, 17.0, 16.75)","(6.0, 10.5, 9.583333333333334)","(3.4, 4.2, 3.9931034482758623)"
04-01-2023 09:40:43.317915,"(2.3, 2.54, 2.4883333333333333)","(7.0, 10.0, 9.675675675675675)","(8.0, 10.5, 10.01875)","(14.0, 17.0, 16.75)","(6.0, 10.5, 9.583333333333334)","(3.4, 4.2, 4.1)"
04-01-2023 09:40:44.149622,"(2.3, 2.54, 2.4883333333333333)","(7.0, 10.0, 9.648780487804878)","(8.0, 10.5, 10.01875)","(14.0, 17.0, 16.75)","(6.0, 10.5, 9.653846153846153)","(3.4, 4.2, 4.1)"
04-01-2023 09:40:44.980542,"(2.3, 2.54, 2.4883333333333333)","(7.0, 10.0, 9.648780487804878)","(8.0, 10.5, 10.01875)","(14.0, 17.0, 16.75)","(6.0, 10.5, 9.653846153846153)","(3.4, 4.2, 4.0625)"
04-01-2023 09:40:45.796432,"(2.3, 2.54, 2.4883333333333333)","(7.0, 10.0, 9.648780487804878)","(8.0, 10.5, 10.01875)","(14.0, 17.0, 16.75)","(6.0, 10.5, 9.653846153846153)","(3.4, 4.2, 4.028125)"
04-01-2023 09:40:46.630737,"(2.3, 2.54, 2.4883333333333333)","(7.0, 10.0, 9.648780487804878)","(8.0, 10.5, 10.01875)","(14.0, 17.0, 16.75)","(6.0, 10.5, 9.653846153846153)","(3.4, 4.2, 4.028125)"
04-01-2023 09:40:47.441842,"(2.3, 2.54, 2.4883333333333333)","(7.0, 10.0, 9.648780487804878)","(8.0, 10.5, 10.01875)","(14.0, 17.0, 16.75)","(6.0, 10.5, 9.653846153846153)","(3.4, 4.2, 4.028125)"
04-01-2023 09:40:48.285727,"(2.3, 2.54, 2.4883333333333333)","(7.0, 10.0, 9.63076923076923)","(8.0, 10.5, 10.01875)","(14.0, 17.0, 16.75)","(6.0, 10.5, 9.653846153846153)","(3.4, 4.2, 4.1)"
04-01-2023 09:40:49.103717,"(2.3, 2.54, 2.4883333333333333)","(7.0, 10.0, 9.709090909090909)","(8.0, 10.5, 10.01875)","(14.0, 17.0, 16.75)","(6.0, 10.5, 9.714285714285715)","(3.4, 4.2, 4.1)"
04-01-2023 09:40:49.920514,"(2.3, 2.54, 2.4883333333333333)","(7.0, 10.0, 9.709090909090909)","(8.0, 10.5, 10.01875)","(14.0, 17.0, 16.75)","(6.0, 10.5, 9.714285714285715)","(3.4, 4.2, 4.1)"
04-01-2023 09:40:50.735873,"(2.3, 2.52, 2.5005405405405408)","(7.0, 10.0, 9.709090909090909)","(8.0, 10.5, 10.01875)","(14.0, 17.0, 16.75)","(6.0, 10.5, 9.714285714285715)","(3.4, 4.3, 4.279505300353357)"
04-01-2023 09:40:51.535082,"(2.3, 2.52, 2.4776470588235293)","(7.0, 10.0, 9.709090909090909)","(8.0, 10.5, 10.01875)","(14.0, 17.0, 16.75)","(6.0, 10.5, 9.714285714285715)","(3.4, 4.3, 4.279505300353357)"
04-01-2023 09:40:52.349419,"(2.3, 2.5, 2.4476190476190474)","(7.0, 10.0, 9.709090909090909)","(8.0, 10.5, 10.01875)","(14.0, 17.0, 16.75)","(6.0, 10.5, 9.714285714285715)","(3.4, 4.5, 4.496086956521739)"
04-01-2023 09:40:53.193508,"(2.3, 2.44, 2.422222222222222)","(7.0, 10.0, 9.709090909090909)","(8.0, 10.5, 10.01875)","(14.0, 17.0, 16.75)","(6.0, 10.5, 9.714285714285715)","(3.4, 4.6, 4.382978723404255)"
04-01-2023 09:40:54.010994,"(2.3, 2.42, 2.401818181818182)","(7.0, 10.0, 9.709090909090909)","(8.0, 10.5, 10.01875)","(14.0, 17.0, 16.75)","(6.0, 10.5, 9.714285714285715)","(3.4, 4.6, 4.471698113207547)"
04-01-2023 09:40:54.828589,"(2.3, 2.42, 2.3866666666666667)","(7.0, 10.0, 9.709090909090909)","(8.0, 10.5, 10.01875)","(14.0, 17.0, 16.75)","(6.0, 10.5, 9.714285714285715)","(3.4, 4.6, 4.471698113207547)"
04-01-2023 09:40:55.659072,"(2.3, 2.44, 2.437014925373134)","(7.0, 9.6, 9.44)","(8.0, 10.5, 10.01875)","(14.0, 17.0, 16.75)","(6.0, 10.5, 9.714285714285715)","(3.4, 4.6, 4.471698113207547)"
04-01-2023 09:40:56.478889,"(2.3, 2.44, 2.437014925373134)","(7.0, 9.6, 9.495652173913044)","(8.0, 10.5, 10.01875)","(14.0, 17.0, 16.75)","(6.0, 10.5, 9.714285714285715)","(3.4, 4.6, 4.471698113207547)"
04-01-2023 09:40:57.294273,"(2.3, 2.44, 2.4393650793650794)","(7.0, 9.6, 9.495652173913044)","(8.0, 10.5, 10.01875)","(14.0, 17.0, 16.75)","(6.0, 10.5, 9.714285714285715)","(3.4, 4.6, 4.471698113207547)"
04-01-2023 09:40:58.104904,"(2.3, 2.44, 2.4393650793650794)","(7.0, 9.6, 9.495652173913044)","(8.0, 10.5, 10.01875)","(14.0, 17.0, 16.75)","(6.0, 10.5, 9.714285714285715)","(3.4, 4.6, 4.520833333333333)"
04-01-2023 09:40:58.937320,"(2.3, 2.44, 2.4392)","(7.0, 9.6, 9.456)","(8.0, 10.5, 10.01875)","(14.0, 17.0, 16.75)","(6.0, 10.5, 9.714285714285715)","(3.4, 4.6, 4.533333333333333)"
04-01-2023 09:40:59.751755,"(2.3, 2.46, 2.4485714285714284)","(7.0, 9.6, 9.456)","(8.0, 10.5, 9.644444444444444)","(14.0, 17.5, 16.45)","(6.0, 10.5, 9.725925925925926)","(3.4, 4.5, 4.485074626865671)"
04-01-2023 09:41:00.566745,"(2.3, 2.52, 2.49)","(7.0, 9.6, 9.456)","(8.0, 10.5, 9.644444444444444)","(14.0, 17.5, 16.45)","(6.0, 10.5, 9.725925925925926)","(3.4, 4.5, 4.485074626865671)"
04-01-2023 09:41:01.383010,"(2.3, 2.52, 2.494285714285714)","(7.0, 9.6, 9.456)","(8.0, 10.5, 9.73)","(14.0, 17.5, 16.45)","(6.0, 10.5, 9.591304347826087)","(3.4, 4.5, 4.485074626865671)"
04-01-2023 09:41:02.196952,"(2.3, 2.5, 2.476)","(7.0, 9.6, 9.415384615384616)","(8.0, 10.5, 9.644444444444444)","(14.0, 17.5, 16.45)","(6.0, 10.5, 10.082926829268292)","(3.4, 4.5, 4.474162679425837)"
04-01-2023 09:41:03.012444,"(2.3, 2.5, 2.476)","(7.0, 9.6, 9.415384615384616)","(8.0, 10.5, 9.560975609756097)","(14.0, 17.5, 16.45)","(6.0, 10.5, 10.15531914893617)","(3.4, 4.5, 4.474162679425837)"
04-01-2023 09:41:03.828310,"(2.3, 2.5, 2.466666666666667)","(7.0, 9.6, 9.415384615384616)","(8.0, 10.5, 9.9)","(14.0, 17.5, 16.45)","(6.0, 10.5, 10.083333333333334)","(3.4, 4.5, 4.4687782805429865)"
04-01-2023 09:41:04.628204,"(2.3, 2.5, 2.466666666666667)","(7.0, 9.6, 9.415384615384616)","(8.0, 10.5, 9.9)","(14.0, 17.5, 16.423076923076923)","(6.0, 10.5, 10.083333333333334)","(3.4, 4.5, 4.4687782805429865)"
04-01-2023 09:41:05.459144,"(2.3, 2.52, 2.5051948051948054)","(7.0, 9.6, 9.415384615384616)","(8.0, 10.5, 9.804545454545455)","(14.0, 17.5, 16.423076923076923)","(6.0, 10.5, 10.083333333333334)","(3.4, 4.5, 4.4687782805429865)"
04-01-2023 09:41:06.293413,"(2.3, 2.52, 2.5074725274725274)","(7.0, 9.6, 9.415384615384616)","(8.0, 10.5, 9.804545454545455)","(14.0, 17.5, 16.423076923076923)","(6.0, 10.5, 9.99056603773585)","(3.4, 4.5, 4.466985645933015)"
04-01-2023 09:41:07.088641,"(2.3, 2.52, 2.5074725274725274)","(7.0, 9.6, 9.415384615384616)","(8.0, 10.5, 9.804545454545455)","(14.0, 17.5, 16.423076923076923)","(6.0, 10.5, 9.99056603773585)","(3.5, 4.5, 4.466985645933015)"
04-01-2023 09:41:07.921539,"(2.3, 2.52, 2.5074725274725274)","(7.0, 9.6, 9.415384615384616)","(8.0, 10.5, 9.804545454545455)","(14.0, 17.5, 16.357142857142858)","(6.0, 10.5, 9.99056603773585)","(3.5, 4.5, 4.466985645933015)"
04-01-2023 09:41:08.736048,"(2.3, 2.54, 2.513333333333333)","(7.0, 9.6, 9.415384615384616)","(8.0, 10.5, 9.95357142857143)","(14.0, 17.5, 16.657894736842106)","(6.0, 9.4, 9.23529411764706)","(3.5, 4.5, 4.466985645933015)"
04-01-2023 09:41:09.553066,"(2.3, 2.54, 2.518666666666667)","(7.0, 9.6, 9.511111111111111)","(8.0, 10.5, 9.934615384615386)","(14.0, 17.5, 16.657894736842106)","(6.0, 8.8, 8.581818181818182)","(3.5, 4.5, 4.3999999999999995)"
04-01-2023 09:41:10.368174,"(2.3, 2.54, 2.537894736842105)","(7.0, 9.6, 9.511111111111111)","(8.0, 10.5, 9.975000000000001)","(14.0, 17.5, 16.657894736842106)","(6.0, 8.8, 8.472727272727273)","(3.5, 4.6, 4.465671641791045)"
04-01-2023 09:41:11.184367,"(2.3, 2.54, 2.5184615384615383)","(7.0, 9.6, 9.511111111111111)","(8.0, 10.5, 9.975000000000001)","(14.0, 17.5, 16.657894736842106)","(6.0, 8.8, 8.430769230769231)","(3.5, 4.6, 4.4375)"
04-01-2023 09:41:11.998434,"(2.3, 2.54, 2.5184615384615383)","(7.0, 9.6, 9.511111111111111)","(8.0, 10.5, 9.975000000000001)","(14.0, 17.5, 16.657894736842106)","(6.0, 8.8, 8.430769230769231)","(3.5, 4.6, 4.4375)"
04-01-2023 09:41:12.828209,"(2.25, 2.6, 2.5931428571428574)","(7.0, 9.6, 9.542857142857143)","(8.0, 10.5, 9.975000000000001)","(14.0, 17.5, 16.416666666666668)","(7.0, 8.8, 8.35)","(3.5, 4.5, 4.460869565217391)"
04-01-2023 09:41:13.627894,"(2.25, 2.6, 2.586666666666667)","(7.0, 9.4, 9.0)","(8.0, 10.5, 9.807407407407407)","(14.0, 17.0, 16.214285714285715)","(7.0, 8.6, 8.272727272727273)","(3.5, 4.9, 4.7)"
04-01-2023 09:41:14.459485,"(2.25, 2.6, 2.5723076923076924)","(7.0, 9.2, 9.018181818181818)","(8.0, 10.5, 9.807407407407407)","(14.0, 17.0, 15.821428571428571)","(7.0, 8.6, 8.272727272727273)","(3.5, 4.8, 4.692857142857143)"
04-01-2023 09:41:15.259574,"(2.25, 2.6, 2.5856)","(7.0, 9.0, 8.84)","(8.0, 10.5, 9.60952380952381)","(14.0, 17.0, 15.821428571428571)","(7.0, 8.6, 8.272727272727273)","(3.5, 4.8, 4.72)"
04-01-2023 09:41:16.074850,"(2.25, 2.6, 2.5883870967741935)","(7.5, 8.8, 8.600000000000001)","(7.5, 10.5, 9.9)","(13.0, 17.0, 15.821428571428571)","(7.0, 8.6, 8.272727272727273)","(3.4, 4.8, 4.704761904761905)"
04-01-2023 09:41:16.914908,"(2.25, 2.62, 2.604137931034483)","(7.5, 8.8, 8.65)","(7.5, 10.5, 9.9)","(13.0, 17.0, 15.821428571428571)","(7.0, 8.6, 8.272727272727273)","(3.4, 4.7, 4.522222222222222)"
04-01-2023 09:41:17.721224,"(2.25, 2.62, 2.6013333333333333)","(7.5, 8.8, 8.65)","(7.5, 10.5, 9.9)","(13.0, 17.0, 15.821428571428571)","(7.0, 8.6, 8.166666666666666)","(3.4, 4.7, 4.611111111111112)"
04-01-2023 09:41:18.536568,"(2.25, 2.62, 2.6013333333333333)","(7.5, 8.8, 8.65)","(7.5, 10.5, 9.811764705882352)","(13.0, 17.0, 15.821428571428571)","(7.0, 8.6, 8.166666666666666)","(3.4, 4.7, 4.7)"
04-01-2023 09:41:19.352107,"(2.25, 2.62, 2.6013333333333333)","(7.5, 8.8, 8.65)","(7.5, 10.5, 9.811764705882352)","(13.0, 17.0, 15.846153846153847)","(7.0, 8.6, 8.166666666666666)","(3.4, 4.9, 4.669230769230769)"
04-01-2023 09:41:20.172791,"(2.25, 2.62, 2.6013333333333333)","(7.5, 8.8, 8.65)","(7.5, 10.5, 9.811764705882352)","(13.0, 17.0, 15.846153846153847)","(7.0, 8.6, 8.166666666666666)","(3.4, 4.9, 4.7)"
04-01-2023 09:41:20.982535,"(2.25, 2.58, 2.5762962962962965)","(7.5, 9.4, 9.289473684210527)","(7.5, 10.5, 9.811764705882352)","(13.0, 17.0, 15.846153846153847)","(7.0, 8.4, 8.285714285714286)","(3.4, 4.8, 4.676470588235294)"
04-01-2023 09:41:21.798370,"(2.25, 2.64, 2.626666666666667)","(7.5, 9.2, 8.986666666666666)","(7.5, 10.5, 10.0125)","(13.0, 17.0, 16.464285714285715)","(7.0, 8.6, 8.189473684210526)","(3.4, 4.5, 4.337837837837838)"
04-01-2023 09:41:22.614297,"(2.25, 2.66, 2.63)","(7.5, 9.2, 9.049999999999999)","(7.5, 10.5, 10.0125)","(13.0, 17.0, 16.5)","(7.0, 8.6, 8.189473684210526)","(3.4, 4.5, 4.362068965517241)"
04-01-2023 09:41:23.428187,"(2.25, 2.66, 2.648)","(7.5, 9.2, 9.049999999999999)","(7.5, 10.5, 9.850000000000001)","(13.0, 17.5, 17.484848484848484)","(7.0, 8.6, 8.31111111111111)","(3.4, 4.5, 4.333333333333333)"
04-01-2023 09:41:24.243210,"(2.25, 2.68, 2.6782608695652175)","(7.5, 9.0, 8.7)","(7.5, 10.5, 9.811764705882352)","(13.0, 19.0, 18.684210526315788)","(7.0, 8.6, 8.290909090909091)","(3.4, 4.3, 4.269565217391304)"
04-01-2023 09:41:25.075589,"(2.25, 2.68, 2.6782608695652175)","(7.5, 9.0, 8.7)","(7.5, 10.0, 9.688888888888888)","(13.0, 19.0, 18.5)","(7.0, 8.6, 8.290909090909091)","(3.4, 4.3, 4.211111111111111)"
04-01-2023 09:41:25.896624,"(2.25, 2.68, 2.6782608695652175)","(7.5, 9.2, 8.947368421052632)","(7.5, 10.0, 9.688888888888888)","(13.0, 19.0, 18.46)","(7.0, 8.6, 8.290909090909091)","(3.4, 4.3, 4.211111111111111)"
04-01-2023 09:41:26.722387,"(2.25, 2.68, 2.6782608695652175)","(7.5, 9.2, 8.947368421052632)","(7.5, 9.8, 9.56)","(13.0, 19.0, 18.46)","(7.0, 8.6, 8.290909090909091)","(3.4, 4.3, 4.211111111111111)"
04-01-2023 09:41:27.522551,"(2.25, 2.8, 2.7935999999999996)","(7.5, 9.2, 8.966666666666667)","(7.5, 9.8, 9.584615384615384)","(13.0, 19.0, 18.5)","(7.0, 8.6, 8.299999999999999)","(3.4, 4.3, 4.091304347826087)"
04-01-2023 09:41:28.336545,"(2.25, 2.78, 2.73)","(7.5, 9.2, 9.031578947368422)","(7.5, 9.8, 9.613333333333333)","(13.0, 19.0, 18.5)","(7.0, 8.6, 8.36)","(3.4, 4.1, 4.039130434782608)"
04-01-2023 09:41:29.136553,"(2.25, 2.78, 2.73)","(7.5, 9.2, 9.031578947368422)","(7.5, 9.8, 9.450000000000001)","(13.0, 18.5, 17.833333333333332)","(7.0, 8.6, 8.422222222222222)","(3.4, 4.1, 4.0488372093023255)"
04-01-2023 09:41:29.951889,"(2.25, 2.78, 2.7342857142857144)","(7.5, 9.0, 8.929411764705883)","(7.5, 9.8, 9.450000000000001)","(13.0, 18.5, 17.789473684210527)","(7.0, 8.6, 8.422222222222222)","(3.4, 4.1, 4.010344827586207)"
04-01-2023 09:41:30.753139,"(2.25, 2.78, 2.7342857142857144)","(7.5, 9.4, 9.092307692307692)","(7.5, 9.8, 9.556521739130435)","(13.0, 18.0, 17.973913043478262)","(7.0, 8.6, 8.399999999999999)","(3.4, 4.1, 3.92)"
04-01-2023 09:41:31.571150,"(2.25, 2.74, 2.7092307692307696)","(7.5, 9.6, 9.36)","(7.5, 9.8, 9.556521739130435)","(13.0, 18.0, 17.967532467532468)","(7.0, 8.8, 8.68)","(3.4, 4.1, 3.9772727272727275)"
04-01-2023 09:41:32.382843,"(2.25, 2.74, 2.7133333333333334)","(7.5, 9.6, 9.36)","(7.5, 9.8, 9.556521739130435)","(13.0, 18.0, 17.761904761904763)","(7.0, 8.8, 8.692307692307692)","(3.4, 3.95, 3.9375)"
04-01-2023 09:41:33.198575,"(2.25, 2.74, 2.7092307692307696)","(7.5, 10.0, 9.436363636363636)","(7.5, 9.8, 9.52)","(13.0, 18.0, 17.833333333333332)","(7.0, 8.8, 8.644444444444444)","(3.4, 3.95, 3.9375)"
04-01-2023 09:41:34.013484,"(2.25, 2.74, 2.7133333333333334)","(7.5, 10.0, 9.571428571428571)","(7.5, 9.8, 9.470588235294118)","(13.0, 18.0, 17.695652173913043)","(7.0, 8.6, 8.410526315789474)","(3.4, 3.95, 3.9375)"
04-01-2023 09:41:34.828075,"(2.25, 2.74, 2.7114285714285717)","(7.5, 10.0, 9.636363636363637)","(7.5, 9.8, 9.470588235294118)","(13.0, 18.0, 17.695652173913043)","(7.0, 8.6, 8.410526315789474)","(3.4, 3.95, 3.9375)"
04-01-2023 09:41:35.644207,"(2.25, 2.74, 2.7114285714285717)","(7.5, 10.0, 9.636363636363637)","(7.5, 9.8, 9.470588235294118)","(13.0, 18.0, 17.708333333333332)","(7.0, 8.6, 8.410526315789474)","(3.4, 3.95, 3.9333333333333336)"
04-01-2023 09:41:36.448968,"(2.25, 2.74, 2.7133333333333334)","(7.5, 10.0, 9.616666666666667)","(7.5, 9.8, 9.443243243243243)","(13.0, 18.0, 17.533333333333335)","(7.0, 9.4, 9.2)","(3.4, 4.0, 3.917391304347826)"
04-01-2023 09:41:37.259378,"(2.3, 2.8, 2.7294117647058824)","(7.0, 9.8, 9.625)","(8.0, 9.4, 9.338461538461539)","(13.0, 18.0, 17.272727272727273)","(6.5, 9.8, 9.278260869565218)","(3.4, 4.0, 3.917391304347826)"
04-01-2023 09:41:38.095880,"(2.3, 2.76, 2.7375)","(7.0, 9.6, 9.493333333333332)","(8.0, 9.4, 9.333333333333334)","(13.0, 17.5, 17.474137931034484)","(6.5, 9.8, 9.380952380952381)","(3.4, 4.0, 3.8642857142857143)"
04-01-2023 09:41:38.889632,"(2.3, 2.76, 2.749411764705882)","(7.0, 9.6, 9.422222222222222)","(8.0, 9.6, 9.36)","(13.0, 17.5, 17.25)","(6.5, 9.8, 9.380952380952381)","(3.4, 3.95, 3.835714285714286)"
04-01-2023 09:41:39.705939,"(2.3, 2.82, 2.7800000000000002)","(7.0, 9.6, 9.28)","(8.0, 9.6, 9.36)","(13.0, 17.0, 16.984848484848484)","(6.5, 9.8, 9.380952380952381)","(3.4, 3.95, 3.8954545454545455)"
04-01-2023 09:41:40.520832,"(2.3, 2.82, 2.7800000000000002)","(7.0, 9.6, 9.28)","(8.0, 9.6, 9.36)","(13.0, 17.0, 16.984848484848484)","(6.5, 9.6, 9.375)","(3.4, 3.95, 3.85)"
04-01-2023 09:41:41.336983,"(2.3, 2.82, 2.79)","(7.0, 9.6, 9.28)","(8.0, 9.6, 9.36)","(13.0, 17.0, 16.984848484848484)","(6.5, 9.6, 9.375)","(3.4, 3.95, 3.85)"
04-01-2023 09:41:42.167950,"(2.3, 2.82, 2.79)","(7.0, 9.6, 9.28)","(8.0, 9.6, 9.36)","(13.0, 17.0, 16.984848484848484)","(6.5, 9.6, 9.2)","(3.4, 3.95, 3.85)"
04-01-2023 09:41:42.982938,"(2.3, 2.82, 2.8061538461538458)","(7.0, 9.6, 9.257142857142856)","(8.0, 9.6, 9.36)","(13.0, 17.0, 16.984848484848484)","(6.5, 9.6, 9.2)","(3.4, 3.95, 3.85)"
04-01-2023 09:41:43.800526,"(2.3, 2.82, 2.8061538461538458)","(7.0, 9.6, 9.257142857142856)","(8.0, 9.6, 9.36)","(13.0, 17.5, 17.448275862068964)","(6.5, 9.6, 9.2)","(3.4, 3.95, 3.85)"
04-01-2023 09:41:44.597453,"(2.3, 2.84, 2.8249999999999997)","(7.0, 9.6, 9.4)","(8.0, 9.6, 9.36)","(13.0, 17.5, 17.448275862068964)","(6.5, 9.6, 9.2)","(3.4, 3.9, 3.83)"
04-01-2023 09:41:45.412857,"(2.3, 2.86, 2.8484615384615384)","(7.0, 9.6, 9.4)","(8.0, 9.6, 9.36)","(13.0, 17.5, 17.448275862068964)","(6.5, 9.6, 9.2)","(3.4, 3.9, 3.83)"
04-01-2023 09:41:46.239662,"(2.3, 2.86, 2.8484615384615384)","(7.0, 9.6, 9.4)","(8.0, 9.6, 9.333333333333332)","(13.0, 17.5, 17.447674418604652)","(6.5, 9.6, 9.2)","(3.4, 3.9, 3.83)"
04-01-2023 09:41:47.058612,"(2.3, 2.86, 2.83)","(7.0, 9.6, 9.4)","(8.0, 9.6, 9.299999999999999)","(13.0, 17.5, 17.447674418604652)","(6.5, 9.6, 9.423529411764706)","(3.4, 3.9, 3.779268292682927)"
04-01-2023 09:41:47.859280,"(2.3, 2.9, 2.86)","(7.0, 9.6, 9.4)","(8.0, 9.6, 9.299999999999999)","(13.0, 17.5, 17.447674418604652)","(6.5, 9.6, 9.423529411764706)","(3.4, 3.85, 3.79)"
04-01-2023 09:41:48.695367,"(2.3, 2.88, 2.8499999999999996)","(7.0, 9.6, 9.4)","(8.0, 9.6, 9.299999999999999)","(13.0, 17.5, 17.447674418604652)","(6.5, 9.6, 9.423529411764706)","(3.4, 3.85, 3.792105263157895)"
04-01-2023 09:41:49.489614,"(2.3, 2.88, 2.8499999999999996)","(7.0, 9.6, 9.4)","(8.0, 9.6, 9.299999999999999)","(13.0, 17.5, 17.447674418604652)","(6.5, 9.6, 9.35)","(3.4, 3.85, 3.792105263157895)"
04-01-2023 09:41:50.305880,"(2.3, 2.88, 2.8499999999999996)","(7.0, 9.6, 9.266666666666666)","(8.0, 9.6, 9.259259259259258)","(13.0, 17.5, 17.447674418604652)","(6.5, 9.8, 9.338461538461537)","(3.4, 3.8, 3.77027027027027)"
04-01-2023 09:41:51.106488,"(2.3, 2.88, 2.844)","(7.0, 9.6, 9.257142857142856)","(8.0, 9.6, 9.259259259259258)","(13.0, 17.5, 17.447674418604652)","(6.5, 9.8, 9.371428571428572)","(3.4, 3.8, 3.77027027027027)"
04-01-2023 09:41:51.936454,"(2.3, 2.88, 2.844)","(7.0, 9.6, 9.163636363636364)","(8.0, 9.6, 9.259259259259258)","(13.0, 17.5, 17.447674418604652)","(6.5, 9.8, 9.514285714285714)","(3.4, 3.8, 3.783333333333333)"
04-01-2023 09:41:52.760276,"(2.3, 2.9, 2.8789473684210525)","(7.0, 9.2, 9.17142857142857)","(8.0, 9.6, 9.243243243243242)","(13.0, 17.5, 17.42090395480226)","(6.5, 10.5, 10.109302325581396)","(3.4, 3.75, 3.7294117647058824)"
04-01-2023 09:41:53.566695,"(2.3, 2.9, 2.876190476190476)","(7.0, 9.2, 9.17142857142857)","(8.0, 9.6, 9.233333333333333)","(13.0, 17.5, 17.348958333333332)","(6.5, 10.5, 10.134782608695653)","(3.4, 3.75, 3.7039999999999997)"
04-01-2023 09:41:54.382592,"(2.3, 2.9, 2.876190476190476)","(7.0, 9.2, 9.17142857142857)","(8.0, 9.6, 9.233333333333333)","(13.0, 17.5, 17.347368421052632)","(6.5, 10.5, 10.15)","(3.4, 3.75, 3.7039999999999997)"
04-01-2023 09:41:55.200514,"(2.3, 2.88, 2.8474074074074074)","(7.0, 9.2, 9.183333333333334)","(8.0, 9.6, 9.233333333333333)","(13.0, 17.5, 17.356382978723403)","(6.5, 10.5, 10.14186046511628)","(3.3, 3.75, 3.7140625000000003)"
04-01-2023 09:41:55.997622,"(2.3, 2.88, 2.8474074074074074)","(7.0, 9.2, 9.17142857142857)","(8.0, 9.6, 9.233333333333333)","(13.0, 17.5, 17.356382978723403)","(6.5, 10.5, 10.15)","(3.3, 3.75, 3.712857142857143)"
04-01-2023 09:41:56.829464,"(2.3, 2.9, 2.876190476190476)","(7.0, 9.2, 9.166666666666666)","(8.0, 9.6, 9.233333333333333)","(13.0, 17.5, 17.356382978723403)","(6.5, 10.5, 10.15)","(3.3, 3.75, 3.6709302325581397)"
04-01-2023 09:41:57.644451,"(2.3, 2.9, 2.876190476190476)","(7.0, 9.2, 9.166666666666666)","(8.0, 9.6, 9.233333333333333)","(13.0, 17.5, 17.356382978723403)","(6.5, 10.5, 10.054545454545455)","(3.3, 3.75, 3.6709302325581397)"
04-01-2023 09:41:58.459161,"(2.3, 2.9, 2.844444444444444)","(7.0, 9.4, 9.133333333333333)","(8.0, 9.6, 9.221052631578946)","(13.0, 17.5, 17.294117647058822)","(6.5, 10.5, 9.995348837209303)","(3.3, 3.65, 3.64)"
04-01-2023 09:41:59.291490,"(2.3, 2.94, 2.892)","(7.0, 9.4, 9.14)","(8.0, 9.2, 9.14074074074074)","(13.0, 18.5, 17.92105263157895)","(6.5, 10.5, 9.84)","(3.3, 3.7, 3.6762711864406783)"
04-01-2023 09:42:00.105283,"(2.3, 2.88, 2.856)","(7.0, 9.4, 9.218181818181819)","(8.0, 9.4, 9.335802469135803)","(13.0, 18.5, 17.82)","(6.5, 10.5, 10.047916666666667)","(3.3, 3.7, 3.6762711864406783)"
04-01-2023 09:42:00.908423,"(2.3, 2.84, 2.824)","(7.0, 9.4, 9.218181818181819)","(8.0, 9.4, 9.335802469135803)","(13.0, 18.5, 17.846153846153847)","(6.5, 10.5, 10.047916666666667)","(3.3, 3.7, 3.6575757575757577)"
04-01-2023 09:42:01.705145,"(2.3, 2.84, 2.83)","(7.0, 9.4, 9.218181818181819)","(8.0, 9.4, 9.335802469135803)","(13.0, 18.5, 17.875)","(6.5, 10.5, 10.074509803921568)","(3.3, 3.8, 3.6857142857142855)"
04-01-2023 09:42:02.536913,"(2.3, 2.84, 2.8099999999999996)","(7.0, 9.4, 9.104347826086956)","(8.0, 9.4, 9.335802469135803)","(13.0, 18.0, 17.642857142857142)","(6.5, 10.0, 9.966666666666667)","(3.3, 3.75, 3.7333333333333334)"
04-01-2023 09:42:03.352119,"(2.3, 2.86, 2.8257142857142856)","(7.0, 9.4, 9.104347826086956)","(8.0, 9.4, 9.335802469135803)","(13.0, 18.0, 17.942307692307693)","(6.5, 10.0, 9.952941176470588)","(3.3, 3.75, 3.7333333333333334)"
