,Kaseys Money,Buster Up,She Wolf,Spring Luna,Kick Off,Sunset Charlie,Aces Up
10-01-2023 16:04:41.220734,"(1.65, 1.97, 1.95)","(4.4, 6.2, 6.024489795918368)","(10.0, 12.0, 11.894736842105264)","(41.0, 95.0, 88.79310344827586)","(9.0, 14.0, 13.90909090909091)","(19.0, 34.0, 30.842105263157894)","(7.5, 9.0, 8.7)"
10-01-2023 16:04:42.342935,"(1.65, 1.96, 1.946)","(4.4, 6.2, 6.004347826086956)","(10.0, 12.0, 11.847826086956522)","(41.0, 95.0, 88.79310344827586)","(9.0, 14.0, 13.90909090909091)","(19.0, 34.0, 30.842105263157894)","(7.5, 9.0, 8.7)"
10-01-2023 16:04:43.484031,"(1.65, 1.96, 1.9449999999999998)","(4.4, 6.2, 5.958928571428571)","(10.0, 12.0, 11.911764705882353)","(41.0, 95.0, 88.57142857142857)","(9.0, 14.0, 13.90909090909091)","(19.0, 34.0, 30.842105263157894)","(7.5, 9.0, 8.7)"
10-01-2023 16:04:44.566669,"(1.65, 1.97, 1.9505)","(4.4, 6.0, 5.964705882352941)","(10.0, 12.5, 12.205882352941176)","(41.0, 95.0, 88.57142857142857)","(9.0, 14.0, 13.90909090909091)","(19.0, 34.0, 30.842105263157894)","(7.5, 9.0, 8.7)"
10-01-2023 16:04:45.706922,"(1.65, 1.97, 1.944)","(4.4, 6.0, 5.861538461538461)","(10.0, 12.5, 12.6875)","(41.0, 95.0, 88.57142857142857)","(9.0, 14.0, 13.90909090909091)","(19.0, 34.0, 23.428571428571427)","(7.5, 9.0, 8.7)"
10-01-2023 16:04:46.729690,"(1.65, 1.98, 1.955)","(4.4, 5.9, 5.825)","(10.0, 13.0, 12.642857142857142)","(41.0, 95.0, 88.57142857142857)","(9.0, 14.0, 13.90909090909091)","(19.0, 24.0, 23.428571428571427)","(7.5, 9.0, 8.7)"
10-01-2023 16:04:47.672114,"(1.65, 1.98, 1.9725)","(4.4, 5.9, 5.85)","(10.0, 13.5, 12.782608695652174)","(41.0, 95.0, 88.57142857142857)","(9.0, 14.0, 13.916666666666666)","(19.0, 25.0, 24.571428571428573)","(7.5, 9.0, 8.736)"
10-01-2023 16:04:48.656016,"(1.65, 1.98, 1.97)","(4.4, 5.9, 5.866666666666667)","(10.0, 13.5, 12.666666666666666)","(41.0, 95.0, 88.57142857142857)","(9.0, 14.0, 13.916666666666666)","(19.0, 25.0, 24.6)","(7.5, 9.0, 8.736)"
10-01-2023 16:04:49.645067,"(1.65, 1.98, 1.9684615384615385)","(4.4, 5.9, 5.85)","(10.0, 13.5, 12.666666666666666)","(41.0, 95.0, 88.57142857142857)","(9.0, 14.0, 13.647058823529411)","(19.0, 25.0, 24.6)","(7.5, 9.0, 8.736)"
10-01-2023 16:04:50.657891,"(1.65, 1.98, 1.9684615384615385)","(4.4, 5.9, 5.85)","(10.0, 13.5, 12.666666666666666)","(41.0, 95.0, 88.57142857142857)","(9.0, 14.0, 13.526315789473685)","(19.0, 25.0, 24.53846153846154)","(7.5, 9.0, 8.736)"
10-01-2023 16:04:51.675971,"(1.65, 1.92, 1.9123076923076923)","(4.4, 6.2, 6.0285714285714285)","(10.0, 13.0, 12.75)","(41.0, 90.0, 86.4)","(9.0, 14.5, 13.913793103448276)","(19.0, 28.0, 26.2)","(7.5, 9.2, 8.899999999999999)"
10-01-2023 16:04:52.706682,"(1.65, 1.94, 1.9142857142857141)","(4.4, 6.2, 6.0212765957446805)","(10.0, 13.0, 12.75)","(41.0, 90.0, 89.61538461538461)","(9.0, 14.5, 13.605263157894736)","(19.0, 27.0, 26.11111111111111)","(7.5, 9.2, 8.833333333333334)"
10-01-2023 16:04:53.676370,"(1.65, 1.93, 1.92)","(4.4, 6.2, 6.036842105263158)","(10.0, 13.0, 12.916666666666666)","(41.0, 95.0, 89.61538461538461)","(9.0, 14.5, 13.868421052631579)","(19.0, 27.0, 26.11111111111111)","(7.5, 9.4, 8.905882352941177)"
10-01-2023 16:04:54.700214,"(1.65, 1.93, 1.9252631578947368)","(4.4, 6.2, 6.012121212121212)","(10.0, 13.0, 12.916666666666666)","(41.0, 95.0, 87.66666666666667)","(9.0, 14.5, 14.538461538461538)","(19.0, 27.0, 26.25)","(7.5, 9.4, 8.905882352941177)"
10-01-2023 16:04:55.819014,"(1.65, 1.93, 1.916086956521739)","(4.4, 6.2, 6.041666666666667)","(10.0, 13.0, 12.916666666666666)","(41.0, 95.0, 87.66666666666667)","(9.0, 15.0, 14.533333333333333)","(18.0, 27.0, 26.17241379310345)","(7.5, 9.4, 8.905882352941177)"
10-01-2023 16:04:56.819301,"(1.65, 1.92, 1.918)","(4.4, 6.2, 6.019047619047619)","(10.0, 13.0, 12.916666666666666)","(41.0, 95.0, 87.66666666666667)","(9.0, 15.0, 14.551724137931034)","(18.0, 27.0, 26.17241379310345)","(7.5, 9.4, 8.84)"
10-01-2023 16:04:57.882868,"(1.65, 1.92, 1.911111111111111)","(4.4, 6.2, 6.104347826086957)","(10.0, 13.0, 12.916666666666666)","(41.0, 95.0, 87.66666666666667)","(9.0, 15.0, 14.533333333333333)","(18.0, 27.0, 25.689655172413794)","(7.5, 9.4, 8.885714285714286)"
10-01-2023 16:04:58.979946,"(1.65, 1.92, 1.9064999999999999)","(4.4, 6.2, 6.083870967741936)","(10.0, 13.0, 12.916666666666666)","(41.0, 95.0, 87.66666666666667)","(9.0, 15.0, 14.533333333333333)","(18.0, 26.0, 25.25)","(7.5, 9.4, 9.052631578947368)"
10-01-2023 16:05:00.092926,"(1.65, 1.93, 1.906774193548387)","(4.4, 6.2, 6.083870967741936)","(10.0, 13.0, 12.916666666666666)","(41.0, 95.0, 87.66666666666667)","(9.0, 15.0, 14.045454545454545)","(18.0, 26.0, 25.75)","(7.5, 9.4, 9.100000000000001)"
10-01-2023 16:05:01.134015,"(1.65, 1.92, 1.9092)","(4.4, 6.2, 6.066666666666666)","(10.0, 13.0, 12.916666666666666)","(41.0, 95.0, 87.66666666666667)","(9.0, 15.0, 14.045454545454545)","(18.0, 26.0, 26.384615384615383)","(7.5, 9.4, 9.142857142857144)"
10-01-2023 16:05:02.202417,"(1.65, 1.92, 1.9145454545454546)","(4.4, 6.2, 5.99375)","(10.0, 13.0, 12.916666666666666)","(41.0, 95.0, 87.66666666666667)","(9.0, 15.0, 14.0)","(18.0, 27.0, 26.25)","(7.5, 9.4, 9.120000000000001)"
10-01-2023 16:05:03.302672,"(1.65, 1.92, 1.916)","(4.4, 6.2, 6.0058823529411764)","(10.0, 13.0, 12.916666666666666)","(41.0, 95.0, 87.66666666666667)","(9.0, 15.0, 14.068965517241379)","(18.0, 27.0, 26.166666666666668)","(7.5, 9.4, 9.333333333333334)"
10-01-2023 16:05:04.346785,"(1.65, 1.92, 1.9123809523809523)","(4.4, 6.0, 5.918181818181818)","(10.0, 13.0, 12.95)","(41.0, 95.0, 87.66666666666667)","(9.0, 15.0, 14.307692307692308)","(18.0, 27.0, 26.4)","(7.5, 9.4, 9.138461538461538)"
10-01-2023 16:05:05.276838,"(1.65, 1.89, 1.8721008403361346)","(4.4, 6.2, 6.092307692307692)","(10.0, 13.0, 12.95)","(41.0, 95.0, 87.66666666666667)","(9.0, 15.0, 14.333333333333334)","(18.0, 27.0, 25.36)","(7.5, 9.6, 9.34)"
10-01-2023 16:05:06.251880,"(1.65, 1.88, 1.8766666666666667)","(4.4, 6.2, 6.094117647058823)","(10.0, 13.0, 12.95)","(41.0, 95.0, 87.66666666666667)","(9.0, 15.0, 15.976923076923077)","(18.0, 28.0, 26.26923076923077)","(7.5, 9.4, 9.066666666666666)"
10-01-2023 16:05:07.259873,"(1.65, 1.87, 1.8644444444444446)","(4.4, 6.2, 6.128)","(10.0, 13.0, 12.95)","(41.0, 95.0, 87.66666666666667)","(9.0, 16.0, 16.343537414965986)","(18.0, 28.0, 26.26923076923077)","(7.5, 9.2, 8.971428571428572)"
10-01-2023 16:05:08.351738,"(1.65, 1.87, 1.867777777777778)","(4.4, 6.2, 6.1230769230769235)","(10.0, 13.0, 12.95)","(41.0, 95.0, 87.66666666666667)","(9.0, 16.5, 16.15)","(18.0, 28.0, 26.26923076923077)","(7.5, 9.2, 9.22)"
10-01-2023 16:05:09.409755,"(1.65, 1.87, 1.8665714285714288)","(4.4, 6.2, 6.046153846153846)","(10.0, 13.0, 12.95)","(41.0, 95.0, 87.66666666666667)","(9.0, 16.5, 16.6)","(18.0, 28.0, 26.26923076923077)","(7.5, 9.4, 9.100000000000001)"
10-01-2023 16:05:10.582319,"(1.65, 1.87, 1.8662500000000002)","(4.4, 6.2, 6.076190476190476)","(10.0, 13.0, 12.95)","(41.0, 95.0, 87.66666666666667)","(9.0, 17.0, 16.264705882352942)","(18.0, 28.0, 26.846153846153847)","(7.5, 9.4, 9.200000000000001)"
10-01-2023 16:05:11.713145,"(1.65, 1.87, 1.8662500000000002)","(4.4, 6.2, 6.1230769230769235)","(10.0, 13.0, 12.95)","(41.0, 95.0, 87.66666666666667)","(9.0, 16.5, 16.264705882352942)","(18.0, 28.0, 26.714285714285715)","(7.5, 9.4, 8.976470588235294)"
10-01-2023 16:05:12.726623,"(1.65, 1.87, 1.8685714285714288)","(4.4, 6.2, 6.1)","(10.0, 13.0, 12.95)","(41.0, 95.0, 87.66666666666667)","(9.0, 16.5, 16.25)","(18.0, 28.0, 27.25)","(7.5, 9.4, 8.976470588235294)"
10-01-2023 16:05:13.806393,"(1.65, 1.87, 1.8685714285714288)","(4.4, 6.2, 6.088888888888889)","(10.0, 13.0, 12.95)","(41.0, 95.0, 87.66666666666667)","(9.0, 16.5, 16.25)","(18.0, 28.0, 29.0625)","(7.5, 9.4, 9.021052631578948)"
10-01-2023 16:05:14.869782,"(1.65, 1.87, 1.86375)","(4.4, 6.2, 6.128571428571429)","(10.0, 13.0, 12.95)","(41.0, 95.0, 84.6875)","(9.0, 16.5, 16.25)","(18.0, 30.0, 26.5)","(7.5, 9.4, 9.066666666666666)"
10-01-2023 16:05:15.942568,"(1.65, 1.86, 1.852)","(4.4, 6.2, 6.220000000000001)","(10.0, 13.0, 12.95)","(41.0, 95.0, 84.6875)","(9.0, 16.5, 16.444444444444443)","(18.0, 30.0, 26.5)","(7.5, 9.4, 9.021052631578948)"
10-01-2023 16:05:17.083612,"(1.65, 1.86, 1.855)","(4.4, 6.4, 6.220000000000001)","(10.0, 13.0, 12.95)","(41.0, 95.0, 84.6875)","(9.0, 16.5, 16.444444444444443)","(18.0, 30.0, 26.5)","(7.5, 9.4, 9.021052631578948)"
10-01-2023 16:05:18.164710,"(1.65, 1.86, 1.854)","(4.4, 6.4, 6.2153846153846155)","(10.0, 13.0, 12.95)","(41.0, 95.0, 87.66666666666667)","(9.0, 16.5, 16.444444444444443)","(18.0, 30.0, 28.833333333333332)","(7.5, 9.4, 9.047058823529412)"
10-01-2023 16:05:19.199574,"(1.65, 1.86, 1.854)","(4.4, 6.4, 6.24)","(10.0, 13.0, 12.95)","(41.0, 95.0, 87.66666666666667)","(9.0, 16.5, 16.444444444444443)","(18.0, 30.0, 28.833333333333332)","(7.5, 9.4, 8.92)"
10-01-2023 16:05:20.314305,"(1.65, 1.85, 1.8487500000000001)","(4.4, 6.4, 6.2250000000000005)","(10.0, 14.0, 13.363636363636363)","(41.0, 95.0, 87.14285714285714)","(9.0, 16.5, 16.444444444444443)","(18.0, 30.0, 28.833333333333332)","(7.5, 9.4, 8.905882352941177)"
10-01-2023 16:05:21.447256,"(1.65, 1.85, 1.8487878787878789)","(4.4, 6.4, 6.2)","(10.0, 13.5, 13.125)","(41.0, 95.0, 87.14285714285714)","(9.0, 16.5, 16.2)","(18.0, 30.0, 28.833333333333332)","(7.5, 9.4, 9.04)"
10-01-2023 16:05:22.491764,"(1.65, 1.86, 1.85)","(4.4, 6.0, 5.913095238095238)","(10.0, 13.5, 13.125)","(41.0, 95.0, 87.14285714285714)","(9.0, 16.5, 16.5)","(18.0, 30.0, 28.833333333333332)","(7.5, 9.2, 9.066666666666666)"
10-01-2023 16:05:23.617211,"(1.65, 1.85, 1.8466666666666667)","(4.4, 6.0, 5.8412371134020615)","(10.0, 13.5, 13.25)","(41.0, 95.0, 87.6923076923077)","(9.0, 17.0, 16.8125)","(18.0, 30.0, 28.833333333333332)","(7.5, 9.4, 9.120000000000001)"
10-01-2023 16:05:24.718205,"(1.65, 1.85, 1.844)","(4.4, 6.0, 5.831818181818182)","(10.0, 14.0, 13.25)","(41.0, 90.0, 88.82352941176471)","(9.0, 17.0, 17.0625)","(18.0, 30.0, 28.833333333333332)","(7.5, 9.4, 9.1)"
10-01-2023 16:05:25.795427,"(1.65, 1.84, 1.8373333333333335)","(4.4, 6.0, 5.85050505050505)","(10.0, 13.5, 13.285714285714286)","(41.0, 95.0, 87.14285714285714)","(9.0, 17.5, 16.973684210526315)","(18.0, 29.0, 28.833333333333332)","(7.5, 9.4, 9.057142857142857)"
10-01-2023 16:05:26.892962,"(1.65, 1.85, 1.8443589743589743)","(4.4, 6.0, 5.85050505050505)","(10.0, 13.5, 13.285714285714286)","(41.0, 95.0, 87.14285714285714)","(9.0, 17.5, 16.891304347826086)","(18.0, 29.0, 28.833333333333332)","(7.5, 9.4, 9.036363636363637)"
10-01-2023 16:05:27.996424,"(1.65, 1.85, 1.8437142857142859)","(4.4, 6.0, 5.922388059701492)","(10.0, 13.5, 13.166666666666666)","(41.0, 95.0, 88.65384615384616)","(9.0, 17.5, 17.23076923076923)","(18.0, 29.0, 28.833333333333332)","(7.5, 9.4, 9.044444444444444)"
10-01-2023 16:05:29.082332,"(1.65, 1.85, 1.8431250000000001)","(4.4, 6.0, 5.927272727272728)","(10.0, 13.5, 13.423076923076923)","(41.0, 95.0, 88.65384615384616)","(9.0, 17.5, 17.38888888888889)","(18.0, 29.0, 28.833333333333332)","(7.5, 9.4, 8.92)"
10-01-2023 16:05:30.135026,"(1.65, 1.84, 1.8325)","(4.4, 6.2, 6.165217391304348)","(10.0, 13.5, 13.416666666666666)","(41.0, 95.0, 88.65384615384616)","(9.0, 17.5, 17.029411764705884)","(18.0, 29.0, 28.789473684210527)","(7.5, 9.4, 8.926315789473685)"
10-01-2023 16:05:31.207267,"(1.65, 1.85, 1.8418518518518519)","(4.4, 6.2, 6.177777777777778)","(10.0, 13.5, 13.458333333333334)","(41.0, 95.0, 88.65384615384616)","(9.0, 17.5, 16.875)","(18.0, 29.0, 28.82608695652174)","(7.5, 9.4, 8.92)"
10-01-2023 16:05:32.238948,"(1.65, 1.85, 1.8346341463414635)","(4.4, 6.2, 6.177777777777778)","(10.0, 13.5, 13.366666666666667)","(51.0, 95.0, 88.65384615384616)","(10.0, 17.5, 16.81578947368421)","(18.0, 29.0, 28.82608695652174)","(7.5, 9.4, 8.90909090909091)"
10-01-2023 16:05:33.300233,"(1.65, 1.84, 1.8358333333333334)","(4.4, 6.2, 6.180952380952381)","(10.0, 13.5, 13.05)","(51.0, 95.0, 88.65384615384616)","(10.0, 17.5, 16.81578947368421)","(18.0, 29.0, 28.82608695652174)","(7.5, 9.4, 8.914285714285715)"
10-01-2023 16:05:34.432060,"(1.65, 1.84, 1.8335714285714286)","(4.4, 6.2, 6.178947368421053)","(10.0, 13.5, 13.0625)","(51.0, 95.0, 88.65384615384616)","(10.0, 17.5, 16.81578947368421)","(18.0, 29.0, 28.8)","(7.5, 9.4, 8.90909090909091)"
10-01-2023 16:05:35.592262,"(1.65, 1.84, 1.835)","(4.4, 6.2, 6.178947368421053)","(10.0, 13.5, 13.038461538461538)","(51.0, 95.0, 88.65384615384616)","(10.0, 17.5, 16.81578947368421)","(18.0, 29.0, 28.8)","(7.5, 9.4, 8.930434782608696)"
10-01-2023 16:05:36.733037,"(1.65, 1.84, 1.8357142857142859)","(4.4, 6.2, 6.178947368421053)","(10.0, 13.5, 13.038461538461538)","(51.0, 95.0, 89.375)","(10.0, 17.5, 16.81578947368421)","(18.0, 29.0, 28.8)","(7.5, 9.4, 8.885714285714286)"
10-01-2023 16:05:37.827618,"(1.65, 1.83, 1.8246428571428572)","(4.4, 6.4, 6.274074074074075)","(10.0, 13.5, 13.038461538461538)","(51.0, 90.0, 89.375)","(10.0, 17.5, 16.833333333333332)","(18.0, 29.0, 28.8)","(7.5, 9.4, 8.870588235294118)"
10-01-2023 16:05:38.913585,"(1.65, 1.83, 1.8231818181818182)","(4.4, 6.4, 6.245454545454546)","(10.0, 13.5, 13.038461538461538)","(51.0, 90.0, 89.375)","(10.0, 17.5, 16.833333333333332)","(18.0, 29.0, 28.8)","(7.5, 9.2, 8.96923076923077)"
10-01-2023 16:05:40.014525,"(1.65, 1.83, 1.8231818181818182)","(4.4, 6.4, 6.290322580645162)","(10.0, 13.5, 13.033333333333333)","(51.0, 90.0, 89.375)","(10.0, 17.5, 16.833333333333332)","(18.0, 29.0, 28.8)","(7.5, 9.0, 8.8375)"
10-01-2023 16:05:41.010442,"(1.65, 1.83, 1.8231818181818182)","(4.4, 6.4, 6.290322580645162)","(10.0, 13.5, 13.033333333333333)","(51.0, 90.0, 89.375)","(10.0, 17.5, 16.833333333333332)","(18.0, 29.0, 28.8)","(7.5, 9.2, 8.98)"
10-01-2023 16:05:42.047181,"(1.65, 1.83, 1.8231818181818182)","(4.6, 6.4, 6.290322580645162)","(10.0, 13.5, 13.03125)","(51.0, 90.0, 89.375)","(10.0, 17.5, 16.833333333333332)","(19.0, 29.0, 28.8)","(7.5, 9.0, 8.819230769230769)"
10-01-2023 16:05:43.133005,"(1.65, 1.83, 1.8231818181818182)","(4.6, 6.4, 6.290322580645162)","(10.0, 13.5, 13.03125)","(51.0, 90.0, 89.375)","(10.0, 17.5, 16.833333333333332)","(19.0, 29.0, 28.8)","(7.5, 9.2, 8.819230769230769)"
10-01-2023 16:05:44.106187,"(1.65, 1.83, 1.8231818181818182)","(4.6, 6.4, 6.290322580645162)","(10.0, 13.5, 13.03125)","(51.0, 90.0, 89.375)","(10.0, 17.5, 16.833333333333332)","(19.0, 29.0, 28.733333333333334)","(7.5, 9.2, 8.84)"
10-01-2023 16:05:45.141779,"(1.65, 1.83, 1.8276923076923077)","(4.6, 6.4, 6.290322580645162)","(10.0, 13.5, 13.033333333333333)","(51.0, 90.0, 89.375)","(10.0, 17.5, 16.833333333333332)","(19.0, 29.0, 28.764705882352942)","(7.5, 9.0, 8.84)"
10-01-2023 16:05:46.225370,"(1.65, 1.83, 1.829294117647059)","(4.6, 6.4, 6.290322580645162)","(10.0, 13.5, 13.03125)","(51.0, 90.0, 89.375)","(10.0, 17.5, 16.833333333333332)","(19.0, 30.0, 30.125)","(7.5, 9.0, 8.91304347826087)"
10-01-2023 16:05:47.250525,"(1.65, 1.83, 1.8275000000000001)","(4.6, 6.4, 6.300000000000001)","(10.0, 13.5, 13.03125)","(51.0, 90.0, 89.375)","(10.0, 17.5, 16.833333333333332)","(19.0, 32.0, 29.941176470588236)","(7.5, 9.0, 8.927272727272728)"
10-01-2023 16:05:48.449838,"(1.65, 1.83, 1.8257142857142858)","(4.6, 6.4, 6.312)","(10.0, 13.5, 13.071428571428571)","(51.0, 90.0, 89.375)","(10.0, 17.5, 16.833333333333332)","(19.0, 32.0, 29.083333333333332)","(7.5, 9.0, 8.927272727272726)"
10-01-2023 16:05:49.586689,"(1.65, 1.83, 1.8257142857142858)","(4.6, 6.4, 6.343589743589743)","(10.0, 13.5, 13.4375)","(51.0, 90.0, 88.65384615384616)","(10.0, 17.5, 17.375)","(19.0, 32.0, 29.857142857142858)","(7.5, 9.2, 8.946666666666667)"
10-01-2023 16:05:50.731132,"(1.65, 1.82, 1.8163636363636364)","(4.6, 6.6, 6.4)","(10.0, 13.5, 13.05)","(51.0, 95.0, 88.65384615384616)","(10.0, 17.5, 17.7)","(19.0, 32.0, 30.125)","(7.5, 9.0, 9.04)"
10-01-2023 16:05:51.939252,"(1.65, 1.8, 1.791304347826087)","(4.6, 6.6, 6.378571428571429)","(10.0, 13.5, 13.0625)","(51.0, 95.0, 88.65384615384616)","(10.0, 18.0, 17.88888888888889)","(19.0, 32.0, 30.125)","(7.5, 9.2, 9.08)"
10-01-2023 16:05:53.136765,"(1.65, 1.81, 1.8033333333333335)","(4.6, 6.4, 6.385185185185185)","(10.0, 13.5, 13.333333333333334)","(51.0, 95.0, 88.65384615384616)","(10.0, 18.0, 17.571428571428573)","(19.0, 32.0, 29.272727272727273)","(7.5, 9.2, 9.128)"
10-01-2023 16:05:54.370145,"(1.65, 1.8, 1.7973529411764706)","(4.6, 6.6, 6.385185185185185)","(10.0, 13.5, 13.205882352941176)","(51.0, 95.0, 84.6875)","(10.0, 18.0, 17.571428571428573)","(19.0, 32.0, 29.272727272727273)","(7.5, 9.4, 9.208695652173914)"
10-01-2023 16:05:55.510175,"(1.65, 1.8, 1.7917241379310345)","(4.6, 6.6, 6.389090909090909)","(10.0, 13.5, 13.205882352941176)","(51.0, 85.0, 83.57142857142857)","(10.0, 18.0, 17.727272727272727)","(19.0, 32.0, 30.125)","(7.5, 9.4, 9.3)"
10-01-2023 16:05:56.666864,"(1.65, 1.8, 1.7923076923076924)","(4.6, 6.6, 6.389090909090909)","(10.0, 13.5, 13.205882352941176)","(51.0, 95.0, 86.81818181818181)","(10.0, 18.0, 17.5)","(19.0, 32.0, 29.941176470588236)","(7.5, 9.6, 9.3)"
10-01-2023 16:05:57.737727,"(1.65, 1.8, 1.7898850574712644)","(4.6, 6.6, 6.389090909090909)","(10.0, 13.5, 13.205882352941176)","(51.0, 90.0, 86.81818181818181)","(10.0, 18.0, 17.5)","(19.0, 32.0, 30.125)","(7.5, 9.6, 9.257142857142856)"
10-01-2023 16:05:58.699970,"(1.65, 1.8, 1.7901234567901234)","(4.6, 6.6, 6.372549019607843)","(10.0, 13.5, 13.205882352941176)","(51.0, 95.0, 90.22727272727272)","(10.0, 18.0, 17.5)","(19.0, 32.0, 29.272727272727273)","(7.5, 9.6, 9.257142857142856)"
10-01-2023 16:05:59.780646,"(1.6, 1.8, 1.791923076923077)","(4.6, 6.6, 6.372549019607843)","(10.0, 13.5, 13.045454545454545)","(51.0, 95.0, 88.65384615384616)","(11.0, 18.0, 17.384615384615383)","(19.0, 32.0, 30.125)","(7.5, 9.6, 9.52)"
10-01-2023 16:06:00.960658,"(1.6, 1.8, 1.7957142857142858)","(4.6, 6.6, 6.375)","(10.0, 13.5, 13.033333333333333)","(51.0, 95.0, 88.65384615384616)","(11.0, 18.0, 17.384615384615383)","(19.0, 32.0, 29.272727272727273)","(7.5, 10.0, 9.48)"
10-01-2023 16:06:02.114795,"(1.6, 1.8, 1.792982456140351)","(4.6, 6.6, 6.3235294117647065)","(10.0, 13.5, 13.033333333333333)","(51.0, 95.0, 88.65384615384616)","(11.0, 18.0, 17.366666666666667)","(19.0, 32.0, 30.043478260869566)","(7.5, 9.8, 9.447058823529412)"
10-01-2023 16:06:03.312352,"(1.6, 1.8, 1.7963636363636364)","(4.6, 6.4, 6.32093023255814)","(10.0, 13.5, 13.023809523809524)","(51.0, 95.0, 88.65384615384616)","(11.0, 17.5, 16.491304347826087)","(19.0, 32.0, 29.38095238095238)","(7.5, 9.8, 9.444444444444445)"
10-01-2023 16:06:04.553200,"(1.6, 1.82, 1.8107407407407408)","(4.6, 6.4, 6.307407407407408)","(10.0, 13.5, 13.023809523809524)","(51.0, 95.0, 89.375)","(11.0, 16.5, 16.426829268292682)","(19.0, 32.0, 29.38095238095238)","(7.5, 9.8, 9.444444444444445)"
10-01-2023 16:06:05.714400,"(1.6, 1.83, 1.8198305084745763)","(4.6, 6.4, 6.307407407407408)","(10.0, 13.5, 12.8)","(51.0, 90.0, 89.375)","(11.0, 16.5, 16.421739130434784)","(19.0, 32.0, 30.42105263157895)","(7.5, 9.8, 9.433333333333334)"
10-01-2023 16:06:06.903256,"(1.6, 1.83, 1.8183333333333334)","(4.6, 6.4, 6.317073170731708)","(10.0, 13.0, 12.725)","(51.0, 90.0, 89.375)","(11.0, 16.5, 16.368852459016395)","(19.0, 32.0, 31.1)","(7.5, 9.8, 9.432)"
10-01-2023 16:06:08.088278,"(1.6, 1.82, 1.8166666666666667)","(4.6, 6.4, 6.344827586206897)","(10.0, 13.0, 12.725)","(51.0, 90.0, 89.375)","(11.0, 16.5, 16.30916030534351)","(19.0, 32.0, 31.142857142857142)","(7.5, 9.8, 9.432)"
10-01-2023 16:06:09.159283,"(1.6, 1.82, 1.8171153846153847)","(4.6, 6.4, 6.34920634920635)","(10.0, 13.0, 12.725)","(51.0, 90.0, 89.375)","(11.0, 16.5, 16.32170542635659)","(19.0, 32.0, 30.8)","(7.5, 9.8, 9.433333333333334)"
10-01-2023 16:06:10.238001,"(1.6, 1.82, 1.8172727272727274)","(4.6, 6.4, 6.378571428571429)","(10.0, 13.0, 12.778761061946902)","(51.0, 90.0, 89.375)","(11.0, 16.5, 16.341269841269842)","(19.0, 32.0, 32.75)","(7.5, 9.8, 9.433333333333334)"
10-01-2023 16:06:11.383996,"(1.6, 1.82, 1.8175000000000001)","(4.6, 6.4, 6.375438596491229)","(10.0, 13.0, 12.723577235772357)","(51.0, 90.0, 89.375)","(11.0, 16.5, 16.328125)","(19.0, 34.0, 32.2)","(7.5, 9.8, 9.432)"
10-01-2023 16:06:12.456716,"(1.6, 1.82, 1.8151470588235294)","(4.6, 6.4, 6.375438596491229)","(10.0, 13.0, 12.723577235772357)","(51.0, 90.0, 89.375)","(11.0, 16.5, 16.328125)","(19.0, 34.0, 32.31578947368421)","(7.5, 9.8, 9.432)"
10-01-2023 16:06:13.683837,"(1.6, 1.81, 1.8061666666666667)","(4.6, 6.6, 6.376190476190476)","(10.0, 13.0, 12.785714285714286)","(51.0, 90.0, 89.375)","(11.0, 16.5, 16.357142857142858)","(19.0, 34.0, 31.142857142857142)","(7.5, 9.8, 9.511111111111111)"
10-01-2023 16:06:15.049455,"(1.6, 1.81, 1.810056179775281)","(4.6, 6.2, 6.110476190476191)","(10.0, 13.0, 12.756756756756756)","(51.0, 90.0, 88.65384615384616)","(11.0, 16.5, 16.39830508474576)","(19.0, 34.0, 31.066666666666666)","(7.5, 9.6, 9.727272727272728)"
10-01-2023 16:06:16.342227,"(1.6, 1.82, 1.8120805369127517)","(4.6, 6.2, 6.110476190476191)","(10.0, 13.0, 12.76388888888889)","(51.0, 95.0, 88.65384615384616)","(11.0, 16.5, 16.376033057851238)","(20.0, 34.0, 31.0)","(7.5, 9.8, 9.68)"
10-01-2023 16:06:17.688554,"(1.6, 1.82, 1.817029702970297)","(4.6, 6.2, 6.112149532710281)","(10.0, 13.0, 12.756756756756756)","(51.0, 95.0, 88.4)","(11.0, 16.5, 16.32170542635659)","(20.0, 32.0, 30.571428571428573)","(7.5, 9.8, 9.68)"
10-01-2023 16:06:18.985276,"(1.6, 1.82, 1.8180392156862746)","(4.6, 6.2, 6.1054545454545455)","(10.0, 13.0, 12.775)","(51.0, 95.0, 89.33333333333333)","(11.0, 16.5, 16.341269841269842)","(20.0, 34.0, 30.615384615384617)","(7.5, 9.8, 9.729577464788733)"
10-01-2023 16:06:20.224037,"(1.6, 1.82, 1.816078431372549)","(4.6, 6.2, 6.266666666666667)","(10.0, 13.0, 12.73404255319149)","(51.0, 90.0, 89.33333333333333)","(11.0, 16.5, 16.328358208955223)","(20.0, 34.0, 30.88888888888889)","(7.5, 10.0, 9.76)"
10-01-2023 16:06:21.418506,"(1.6, 1.81, 1.8044615384615386)","(4.6, 6.4, 6.2675)","(10.0, 13.0, 12.29054054054054)","(51.0, 90.0, 88.4)","(11.0, 16.5, 16.328358208955223)","(20.0, 32.0, 31.333333333333332)","(7.5, 10.0, 9.76)"
