,Itchy Nose,Call Me Jim,Rich Hips,Aston Rozee,Coconut Santiago,Brother Yap,Champ Duran
07-12-2022 13:33:11.431408,"(3.6, 4.9, 4.853658536585366)","(11.0, 14.5, 14.26086956521739)","(21.0, 32.0, 30.2)","(5.0, 6.6, 6.443137254901961)","(4.4, 5.1, 5.046808510638297)","(2.8, 3.15, 3.086263736263736)","(51.0, 90.0, 89.29824561403508)"
07-12-2022 13:33:12.420570,"(3.6, 4.9, 4.853658536585366)","(11.0, 14.5, 14.231707317073171)","(21.0, 32.0, 30.333333333333332)","(5.0, 6.6, 6.427956989247312)","(4.4, 5.1, 5.0456521739130435)","(2.8, 3.15, 3.1296296296296298)","(51.0, 90.0, 89.29824561403508)"
07-12-2022 13:33:13.400732,"(3.6, 4.9, 4.808333333333334)","(11.0, 14.5, 14.231707317073171)","(21.0, 32.0, 30.636363636363637)","(5.0, 6.6, 6.446511627906976)","(4.4, 5.1, 5.0425287356321835)","(2.8, 3.15, 3.1296296296296298)","(51.0, 90.0, 89.29824561403508)"
07-12-2022 13:33:14.364529,"(3.6, 4.8, 4.786885245901639)","(11.0, 14.5, 14.231707317073171)","(21.0, 32.0, 30.384615384615383)","(5.0, 6.6, 6.444705882352941)","(4.4, 5.1, 5.039759036144578)","(2.8, 3.15, 3.1358490566037736)","(51.0, 90.0, 89.35483870967742)"
07-12-2022 13:33:15.371859,"(3.6, 4.8, 4.7505263157894735)","(11.0, 14.5, 14.181818181818182)","(21.0, 32.0, 31.719298245614034)","(5.0, 6.6, 6.444705882352941)","(4.4, 5.1, 5.043820224719101)","(2.8, 3.2, 3.1279411764705882)","(51.0, 90.0, 89.35483870967742)"
07-12-2022 13:33:16.402764,"(3.6, 4.9, 4.870786516853933)","(11.0, 14.5, 14.181818181818182)","(21.0, 32.0, 31.580645161290324)","(5.0, 6.6, 6.444705882352941)","(4.4, 5.1, 5.0473684210526315)","(2.8, 3.2, 3.119387755102041)","(51.0, 90.0, 89.35483870967742)"
07-12-2022 13:33:17.572486,"(3.6, 4.9, 4.823529411764706)","(11.0, 14.5, 14.333333333333334)","(21.0, 32.0, 31.661016949152543)","(5.0, 6.6, 6.444705882352941)","(4.4, 5.1, 5.051724137931035)","(2.8, 3.15, 3.103125)","(51.0, 90.0, 89.35483870967742)"
07-12-2022 13:33:18.725499,"(3.6, 4.9, 4.867088607594937)","(11.0, 14.5, 14.153846153846153)","(21.0, 32.0, 31.661016949152543)","(5.0, 6.6, 6.444705882352941)","(4.4, 5.1, 5.04059405940594)","(2.8, 3.15, 3.101470588235294)","(51.0, 90.0, 89.35483870967742)"
07-12-2022 13:33:19.789593,"(3.6, 4.8, 4.783636363636363)","(11.0, 14.5, 14.125)","(21.0, 32.0, 31.661016949152543)","(5.0, 6.6, 6.444705882352941)","(4.4, 5.1, 5.04059405940594)","(2.8, 3.15, 3.101470588235294)","(51.0, 90.0, 89.35483870967742)"
07-12-2022 13:33:21.006593,"(3.6, 4.7, 4.68)","(11.0, 14.5, 14.071428571428571)","(21.0, 36.0, 35.09090909090909)","(5.0, 6.6, 6.5636363636363635)","(4.4, 5.1, 5.0268292682926825)","(2.8, 3.15, 3.0863636363636364)","(51.0, 90.0, 89.35483870967742)"
07-12-2022 13:33:22.204403,"(3.6, 4.7, 4.675)","(11.0, 14.5, 14.013513513513514)","(21.0, 34.0, 33.888888888888886)","(5.0, 6.6, 6.545454545454545)","(4.4, 5.1, 5.04)","(2.8, 3.15, 3.081914893617021)","(51.0, 90.0, 89.35483870967742)"
07-12-2022 13:33:23.233421,"(3.6, 4.7, 4.6819444444444445)","(11.0, 14.5, 14.022727272727273)","(21.0, 34.0, 33.888888888888886)","(5.0, 6.6, 6.551612903225807)","(4.4, 5.1, 5.04059405940594)","(2.8, 3.15, 3.081914893617021)","(51.0, 90.0, 89.81481481481481)"
07-12-2022 13:33:24.299400,"(3.6, 4.8, 4.7340909090909085)","(11.0, 14.5, 14.022727272727273)","(21.0, 34.0, 33.214285714285715)","(5.0, 6.6, 6.551612903225807)","(4.4, 5.1, 5.039393939393939)","(2.8, 3.15, 3.081914893617021)","(51.0, 90.0, 89.81481481481481)"
07-12-2022 13:33:25.311497,"(3.6, 4.8, 4.738823529411764)","(11.0, 14.5, 14.022727272727273)","(21.0, 38.0, 36.166666666666664)","(5.0, 6.6, 6.551612903225807)","(4.4, 5.1, 5.039393939393939)","(2.8, 3.15, 3.081914893617021)","(51.0, 90.0, 89.81481481481481)"
07-12-2022 13:33:26.330705,"(3.6, 4.8, 4.738823529411764)","(11.0, 14.5, 14.022727272727273)","(21.0, 38.0, 37.55555555555556)","(5.0, 6.6, 6.555223880597015)","(4.4, 5.1, 5.0375)","(2.8, 3.15, 3.0848837209302324)","(51.0, 90.0, 89.81481481481481)"
07-12-2022 13:33:27.286594,"(3.6, 4.8, 4.72972972972973)","(11.0, 14.5, 14.075)","(21.0, 38.0, 37.55555555555556)","(5.0, 6.8, 6.66)","(4.4, 5.1, 5.034065934065934)","(2.8, 3.15, 3.146)","(51.0, 90.0, 89.81481481481481)"
07-12-2022 13:33:28.396747,"(3.6, 4.8, 4.724675324675324)","(11.0, 14.5, 14.060975609756097)","(21.0, 36.0, 33.42857142857143)","(5.0, 6.8, 6.6059405940594065)","(4.4, 5.1, 5.0285714285714285)","(2.8, 3.15, 3.1158536585365852)","(51.0, 90.0, 89.81481481481481)"
07-12-2022 13:33:29.433583,"(3.6, 4.8, 4.7340909090909085)","(11.0, 14.5, 14.060975609756097)","(21.0, 34.0, 33.42857142857143)","(5.0, 6.8, 6.603921568627451)","(4.4, 5.1, 5.026666666666666)","(2.8, 3.15, 3.086231884057971)","(51.0, 90.0, 89.81481481481481)"
07-12-2022 13:33:30.422047,"(3.6, 4.8, 4.79375)","(11.0, 14.5, 14.011111111111111)","(21.0, 32.0, 30.666666666666668)","(5.0, 6.8, 6.603921568627451)","(4.4, 5.1, 4.975757575757576)","(2.8, 3.15, 3.16025641025641)","(51.0, 90.0, 89.81481481481481)"
07-12-2022 13:33:31.563502,"(3.6, 4.8, 4.735714285714286)","(11.0, 14.5, 14.011111111111111)","(21.0, 32.0, 30.58823529411765)","(5.0, 6.6, 6.512328767123288)","(4.4, 5.0, 4.972222222222222)","(2.8, 3.2, 3.183673469387755)","(51.0, 90.0, 89.81481481481481)"
07-12-2022 13:33:32.806778,"(3.6, 4.8, 4.739473684210527)","(11.0, 14.5, 14.060975609756097)","(21.0, 32.0, 30.344827586206897)","(5.0, 6.6, 6.512328767123288)","(4.4, 5.0, 4.9714285714285715)","(2.8, 3.2, 3.167391304347826)","(51.0, 90.0, 89.81481481481481)"
07-12-2022 13:33:33.972923,"(3.6, 4.8, 4.739473684210527)","(11.0, 14.5, 14.060975609756097)","(21.0, 32.0, 30.11764705882353)","(5.0, 6.6, 6.421621621621622)","(4.4, 5.0, 4.973611111111111)","(2.8, 3.2, 3.1885593220338984)","(51.0, 90.0, 89.81481481481481)"
07-12-2022 13:33:34.953252,"(3.6, 4.8, 4.783333333333333)","(11.0, 14.5, 14.011111111111111)","(21.0, 32.0, 30.11764705882353)","(5.0, 6.6, 6.421621621621622)","(4.4, 5.0, 4.952475247524752)","(2.8, 3.2, 3.2241379310344827)","(51.0, 90.0, 89.81481481481481)"
07-12-2022 13:33:35.890536,"(3.6, 4.7, 4.637903225806451)","(11.0, 14.5, 14.03191489361702)","(21.0, 32.0, 30.08695652173913)","(5.0, 6.4, 6.336263736263737)","(4.4, 5.1, 5.0394736842105265)","(2.8, 3.3, 3.2625)","(51.0, 90.0, 89.81481481481481)"
07-12-2022 13:33:36.831277,"(3.6, 4.6, 4.535)","(11.0, 14.5, 14.081395348837209)","(21.0, 32.0, 30.08695652173913)","(5.0, 6.4, 6.306306306306307)","(4.4, 5.1, 5.04320987654321)","(2.8, 3.3, 3.2625)","(51.0, 90.0, 89.81481481481481)"
07-12-2022 13:33:37.815450,"(3.6, 4.6, 4.548387096774193)","(11.0, 14.5, 14.081395348837209)","(21.0, 32.0, 31.547169811320753)","(5.0, 6.4, 6.306306306306307)","(4.4, 5.1, 5.038043478260869)","(2.8, 3.3, 3.268965517241379)","(51.0, 90.0, 89.81481481481481)"
07-12-2022 13:33:38.758982,"(3.6, 4.6, 4.571428571428571)","(11.0, 14.5, 14.081395348837209)","(21.0, 32.0, 31.829787234042552)","(5.0, 6.4, 6.306306306306307)","(4.4, 5.1, 5.038043478260869)","(2.8, 3.3, 3.268965517241379)","(51.0, 90.0, 89.81481481481481)"
07-12-2022 13:33:39.853516,"(3.6, 4.6, 4.577272727272727)","(11.0, 14.5, 14.081395348837209)","(21.0, 34.0, 33.372549019607845)","(5.0, 6.4, 6.306306306306307)","(4.4, 5.1, 5.038043478260869)","(2.7, 3.3, 3.268965517241379)","(51.0, 90.0, 89.81481481481481)"
07-12-2022 13:33:40.967960,"(3.6, 4.6, 4.577272727272727)","(11.0, 14.5, 14.038461538461538)","(21.0, 34.0, 32.25)","(5.0, 6.4, 6.284905660377358)","(4.4, 5.1, 4.993333333333333)","(2.7, 3.3, 3.2634615384615384)","(51.0, 90.0, 89.81481481481481)"
07-12-2022 13:33:42.085599,"(3.6, 4.6, 4.554545454545455)","(11.0, 14.5, 13.976190476190476)","(21.0, 34.0, 32.333333333333336)","(5.0, 6.4, 6.29438202247191)","(4.4, 5.0, 4.995798319327731)","(2.7, 3.3, 3.2372340425531916)","(51.0, 90.0, 92.85714285714286)"
07-12-2022 13:33:43.153520,"(3.6, 4.7, 4.563291139240507)","(11.0, 14.5, 13.84375)","(21.0, 34.0, 33.523809523809526)","(5.0, 6.4, 6.263768115942029)","(4.4, 5.1, 5.018965517241379)","(2.7, 3.25, 3.230645161290323)","(51.0, 95.0, 93.0327868852459)"
07-12-2022 13:33:44.276230,"(3.6, 4.7, 4.6099009900990096)","(11.0, 14.0, 13.8)","(21.0, 34.0, 32.333333333333336)","(5.0, 6.4, 6.103571428571429)","(4.4, 5.1, 5.006060606060606)","(2.7, 3.25, 3.2455696202531645)","(51.0, 95.0, 92.8225806451613)"
07-12-2022 13:33:45.342870,"(3.6, 4.8, 4.702564102564103)","(11.0, 14.0, 13.65)","(21.0, 34.0, 33.47826086956522)","(5.0, 6.2, 6.017142857142857)","(4.4, 5.1, 5.004761904761905)","(2.7, 3.25, 3.2605095541401274)","(51.0, 95.0, 92.8225806451613)"
07-12-2022 13:33:46.459413,"(3.6, 4.8, 4.703225806451613)","(11.0, 14.5, 13.8)","(21.0, 34.0, 33.2)","(5.0, 6.2, 6.013953488372093)","(4.4, 5.1, 5.004444444444444)","(2.7, 3.3, 3.259375)","(51.0, 95.0, 92.8225806451613)"
07-12-2022 13:33:47.587093,"(3.6, 4.8, 4.703225806451613)","(11.0, 14.5, 13.932432432432432)","(21.0, 34.0, 33.0188679245283)","(5.0, 6.2, 6.043137254901961)","(4.4, 5.1, 4.989655172413793)","(2.7, 3.3, 3.259375)","(51.0, 95.0, 92.8225806451613)"
07-12-2022 13:33:48.665324,"(3.6, 4.8, 4.71044776119403)","(11.0, 14.5, 13.932432432432432)","(21.0, 34.0, 33.2)","(5.0, 6.2, 5.884615384615385)","(4.4, 5.0, 4.988311688311688)","(2.7, 3.3, 3.25)","(51.0, 95.0, 89.0)"
07-12-2022 13:33:49.763083,"(3.6, 4.8, 4.749206349206349)","(11.0, 14.5, 14.011627906976745)","(21.0, 34.0, 30.444444444444443)","(5.0, 5.9, 5.901587301587302)","(4.4, 5.1, 4.9837837837837835)","(2.7, 3.3, 3.257142857142857)","(51.0, 95.0, 89.0)"
07-12-2022 13:33:50.715044,"(3.6, 4.8, 4.764705882352941)","(11.0, 14.5, 14.011627906976745)","(21.0, 34.0, 32.22222222222222)","(5.0, 6.0, 5.901587301587302)","(4.4, 5.1, 4.9837837837837835)","(2.7, 3.3, 3.2615384615384615)","(51.0, 95.0, 89.0)"
07-12-2022 13:33:51.695292,"(3.6, 4.8, 4.767741935483871)","(11.0, 14.5, 14.011627906976745)","(21.0, 34.0, 33.23076923076923)","(5.0, 6.0, 5.855263157894736)","(4.4, 5.1, 4.989473684210527)","(2.7, 3.3, 3.2839285714285715)","(51.0, 95.0, 89.0)"
07-12-2022 13:33:52.735543,"(3.6, 4.8, 4.772413793103448)","(11.0, 14.5, 14.011627906976745)","(21.0, 34.0, 33.2)","(5.0, 5.9, 5.8)","(4.4, 5.1, 5.022448979591837)","(2.7, 3.3, 3.318103448275862)","(51.0, 95.0, 91.66666666666667)"
07-12-2022 13:33:53.683359,"(3.6, 4.9, 4.847619047619047)","(11.0, 14.5, 14.011627906976745)","(21.0, 34.0, 33.04761904761905)","(5.0, 5.8, 5.7214285714285715)","(4.4, 5.1, 5.0)","(2.7, 3.35, 3.3333333333333335)","(51.0, 95.0, 91.66666666666667)"
07-12-2022 13:33:54.646352,"(3.6, 4.9, 4.849618320610687)","(11.0, 14.5, 14.011627906976745)","(21.0, 34.0, 32.509803921568626)","(5.0, 5.8, 5.6251968503937)","(4.4, 5.1, 5.057831325301205)","(2.7, 3.35, 3.3354545454545454)","(51.0, 95.0, 91.66666666666667)"
07-12-2022 13:33:55.727335,"(3.6, 4.9, 4.859006211180124)","(11.0, 14.5, 14.011627906976745)","(21.0, 34.0, 32.509803921568626)","(5.0, 5.6, 5.584848484848485)","(4.4, 5.1, 5.01860465116279)","(2.7, 3.35, 3.3354545454545454)","(51.0, 95.0, 91.66666666666667)"
07-12-2022 13:33:56.826157,"(3.6, 4.9, 4.868421052631579)","(11.0, 14.5, 13.975)","(21.0, 34.0, 32.509803921568626)","(5.0, 5.6, 5.471875)","(4.4, 5.1, 5.01566265060241)","(2.7, 3.35, 3.3385714285714285)","(51.0, 95.0, 90.71428571428571)"
07-12-2022 13:33:57.866950,"(3.6, 5.1, 4.941935483870968)","(11.0, 14.5, 13.975)","(21.0, 34.0, 32.509803921568626)","(5.0, 5.6, 5.471875)","(4.4, 5.1, 5.01566265060241)","(2.8, 3.35, 3.3435483870967744)","(51.0, 95.0, 91.66666666666667)"
07-12-2022 13:33:58.906012,"(3.6, 5.1, 4.985714285714286)","(11.0, 14.5, 13.904255319148936)","(21.0, 34.0, 31.770491803278688)","(5.0, 5.5, 5.406666666666667)","(4.4, 5.1, 5.006666666666667)","(2.8, 3.35, 3.352808988764045)","(51.0, 95.0, 93.18181818181819)"
07-12-2022 13:33:59.952841,"(3.6, 5.1, 5.0)","(11.0, 14.0, 13.676470588235293)","(21.0, 34.0, 31.894736842105264)","(5.0, 5.5, 5.575)","(4.4, 5.1, 4.970370370370371)","(2.8, 3.4, 3.309090909090909)","(51.0, 95.0, 93.18181818181819)"
07-12-2022 13:34:01.042772,"(3.6, 5.1, 5.042424242424242)","(11.0, 14.0, 13.96774193548387)","(21.0, 34.0, 31.894736842105264)","(5.0, 5.7, 5.608333333333333)","(4.4, 5.1, 4.941772151898734)","(2.8, 3.35, 3.2895833333333333)","(51.0, 95.0, 93.18181818181819)"
07-12-2022 13:34:02.140258,"(3.6, 5.1, 5.04)","(11.0, 14.0, 13.964285714285714)","(21.0, 34.0, 32.032786885245905)","(5.0, 5.7, 5.608333333333333)","(4.4, 5.0, 4.948888888888889)","(2.8, 3.35, 3.2988888888888885)","(51.0, 95.0, 103.75)"
07-12-2022 13:34:03.154499,"(3.6, 5.1, 5.047826086956522)","(11.0, 14.0, 13.969696969696969)","(21.0, 34.0, 32.032786885245905)","(5.0, 5.7, 5.604347826086956)","(4.4, 5.0, 4.96)","(2.8, 3.3, 3.3182692307692307)","(51.0, 110.0, 97.5)"
07-12-2022 13:34:04.147215,"(3.6, 5.2, 5.025)","(11.0, 14.0, 13.969696969696969)","(21.0, 34.0, 31.350649350649352)","(5.0, 5.7, 5.604347826086956)","(4.4, 5.0, 4.95929203539823)","(2.8, 3.35, 3.321590909090909)","(51.0, 110.0, 97.5)"
07-12-2022 13:34:05.213953,"(3.6, 5.1, 5.065625)","(11.0, 14.0, 13.964285714285714)","(21.0, 32.0, 31.692307692307693)","(5.0, 5.7, 5.604347826086956)","(4.4, 5.0, 4.954901960784314)","(2.8, 3.35, 3.324358974358974)","(51.0, 110.0, 97.5)"
07-12-2022 13:34:06.281899,"(3.6, 5.1, 5.024137931034483)","(11.0, 14.0, 13.964285714285714)","(21.0, 32.0, 31.833333333333332)","(5.0, 5.7, 5.604347826086956)","(4.4, 5.0, 4.946511627906977)","(2.8, 3.35, 3.31551724137931)","(51.0, 110.0, 97.5)"
07-12-2022 13:34:07.266005,"(3.6, 5.1, 5.024137931034483)","(11.0, 14.0, 13.964285714285714)","(21.0, 32.0, 31.846153846153847)","(4.8, 5.7, 5.604347826086956)","(4.4, 5.0, 4.946511627906977)","(2.8, 3.35, 3.312162162162162)","(51.0, 110.0, 97.5)"
07-12-2022 13:34:08.275047,"(3.6, 5.1, 5.042105263157895)","(11.0, 14.0, 13.907894736842104)","(21.0, 32.0, 31.846153846153847)","(4.8, 5.7, 5.604347826086957)","(4.4, 5.0, 4.9)","(2.8, 3.35, 3.301851851851852)","(51.0, 110.0, 102.70833333333334)"
07-12-2022 13:34:09.292142,"(3.6, 5.1, 5.06875)","(11.0, 14.0, 13.907894736842104)","(21.0, 32.0, 31.548387096774192)","(4.8, 5.7, 5.604347826086957)","(4.4, 4.9, 4.9363636363636365)","(2.8, 3.35, 3.301851851851852)","(51.0, 110.0, 102.70833333333334)"
07-12-2022 13:34:10.367238,"(3.6, 5.1, 5.077999999999999)","(11.0, 14.0, 13.914634146341463)","(21.0, 32.0, 31.517241379310345)","(4.8, 5.7, 5.604347826086957)","(4.4, 5.0, 4.93448275862069)","(2.8, 3.35, 3.301851851851852)","(51.0, 110.0, 103.0)"
07-12-2022 13:34:11.324800,"(3.6, 5.1, 5.077999999999999)","(11.0, 14.0, 13.914634146341463)","(21.0, 32.0, 31.517241379310345)","(4.8, 5.7, 5.604347826086957)","(4.4, 5.0, 4.93448275862069)","(2.8, 3.35, 3.301851851851852)","(51.0, 110.0, 103.0)"
07-12-2022 13:34:12.340850,"(3.6, 5.2, 5.090322580645162)","(11.0, 14.0, 13.914634146341463)","(21.0, 32.0, 31.625)","(4.8, 5.7, 5.627868852459017)","(4.4, 5.0, 4.933333333333334)","(2.8, 3.25, 3.228846153846154)","(51.0, 110.0, 103.0)"
07-12-2022 13:34:13.346789,"(3.6, 5.2, 5.126470588235294)","(11.0, 14.0, 13.914634146341463)","(21.0, 32.0, 31.733333333333334)","(4.8, 5.7, 5.627868852459017)","(4.4, 5.0, 4.933333333333334)","(2.8, 3.25, 3.228846153846154)","(51.0, 110.0, 103.0)"
07-12-2022 13:34:14.439687,"(3.6, 4.9, 4.8605633802816905)","(11.0, 14.0, 13.925)","(21.0, 34.0, 32.705882352941174)","(4.8, 5.9, 5.868292682926829)","(4.4, 5.2, 5.174100719424461)","(2.8, 3.25, 3.1790697674418604)","(51.0, 110.0, 103.0)"
07-12-2022 13:34:15.532016,"(3.6, 4.7, 4.669444444444444)","(11.0, 14.5, 14.1)","(21.0, 34.0, 32.77777777777778)","(4.8, 6.2, 6.044444444444444)","(4.4, 5.2, 5.174100719424461)","(2.8, 3.2, 3.176923076923077)","(51.0, 110.0, 104.35483870967741)"
07-12-2022 13:34:16.565384,"(3.6, 4.8, 4.68)","(11.0, 14.5, 14.289473684210526)","(21.0, 34.0, 32.77777777777778)","(4.8, 6.2, 6.110638297872341)","(4.4, 5.2, 5.137931034482759)","(2.8, 3.2, 3.181818181818182)","(51.0, 110.0, 104.35483870967741)"
07-12-2022 13:34:17.611898,"(3.6, 4.8, 4.685714285714285)","(11.0, 14.5, 14.289473684210526)","(21.0, 34.0, 32.810810810810814)","(4.8, 6.2, 6.110638297872341)","(4.4, 5.2, 5.25)","(2.8, 3.2, 3.1799999999999997)","(51.0, 110.0, 104.35483870967741)"
07-12-2022 13:34:18.725210,"(3.6, 4.8, 4.63265306122449)","(11.0, 14.5, 14.277777777777779)","(21.0, 34.0, 32.810810810810814)","(4.8, 6.2, 6.110638297872341)","(4.4, 5.3, 5.2594936708860756)","(2.8, 3.25, 3.189080459770115)","(51.0, 110.0, 105.27027027027027)"
07-12-2022 13:34:19.823550,"(3.6, 4.7, 4.627586206896551)","(11.0, 14.0, 13.85)","(21.0, 34.0, 32.810810810810814)","(4.8, 6.2, 6.1931034482758625)","(4.4, 5.3, 5.253623188405797)","(2.8, 3.25, 3.268918918918919)","(51.0, 110.0, 105.27027027027027)"
07-12-2022 13:34:20.914500,"(3.6, 4.7, 4.609278350515464)","(11.0, 14.0, 13.862745098039216)","(21.0, 34.0, 32.76712328767123)","(4.8, 6.2, 6.193684210526316)","(4.4, 5.3, 5.165)","(2.8, 3.3, 3.261904761904762)","(51.0, 110.0, 111.0)"
07-12-2022 13:34:21.864097,"(3.6, 4.7, 4.615384615384616)","(11.0, 14.0, 13.78048780487805)","(21.0, 34.0, 32.75675675675676)","(4.8, 6.2, 6.193684210526316)","(4.4, 5.2, 5.16)","(2.8, 3.3, 3.257142857142857)","(51.0, 120.0, 112.17391304347827)"
07-12-2022 13:34:22.826958,"(3.6, 4.7, 4.615384615384616)","(11.0, 14.0, 13.78048780487805)","(21.0, 34.0, 32.75675675675676)","(5.0, 6.2, 6.193684210526316)","(4.4, 5.2, 5.16)","(2.8, 3.3, 3.257142857142857)","(51.0, 120.0, 108.0)"
07-12-2022 13:34:23.918080,"(3.6, 4.7, 4.615384615384616)","(11.0, 14.0, 13.75)","(21.0, 34.0, 32.6764705882353)","(5.0, 6.2, 6.231446540880503)","(4.4, 5.2, 5.156521739130435)","(2.8, 3.3, 3.258064516129032)","(51.0, 120.0, 107.72727272727272)"
07-12-2022 13:34:24.861657,"(3.6, 4.7, 4.603296703296704)","(11.0, 14.0, 13.73913043478261)","(21.0, 34.0, 32.6764705882353)","(5.0, 6.4, 6.231446540880503)","(4.4, 5.2, 5.156521739130435)","(2.8, 3.3, 3.258064516129032)","(51.0, 130.0, 107.72727272727272)"
07-12-2022 13:34:25.848670,"(3.6, 4.7, 4.603296703296704)","(11.0, 14.0, 13.73913043478261)","(21.0, 34.0, 32.6764705882353)","(5.0, 6.4, 6.3194805194805195)","(4.4, 5.2, 5.156521739130435)","(2.8, 3.3, 3.2514285714285713)","(51.0, 130.0, 113.66666666666667)"
07-12-2022 13:34:26.907572,"(3.6, 4.7, 4.603296703296704)","(11.0, 14.0, 13.671052631578947)","(21.0, 32.0, 31.833333333333332)","(5.0, 6.4, 6.2389610389610395)","(4.4, 5.2, 5.156521739130435)","(2.8, 3.3, 3.2473684210526317)","(51.0, 130.0, 113.66666666666667)"
07-12-2022 13:34:27.954523,"(3.6, 4.7, 4.613725490196079)","(11.0, 14.0, 13.671052631578947)","(21.0, 32.0, 31.733333333333334)","(5.0, 6.4, 6.1692307692307695)","(4.4, 5.2, 5.173333333333334)","(2.8, 3.3, 3.2421052631578946)","(51.0, 130.0, 113.66666666666667)"
07-12-2022 13:34:29.026623,"(3.6, 4.7, 4.613725490196079)","(11.0, 14.0, 13.671052631578947)","(21.0, 32.0, 31.733333333333334)","(5.0, 6.2, 6.223880597014926)","(4.4, 5.2, 5.170909090909091)","(2.8, 3.25, 3.243478260869565)","(51.0, 130.0, 103.75)"
07-12-2022 13:34:30.063180,"(3.6, 4.7, 4.599099099099099)","(11.0, 14.0, 13.671052631578947)","(21.0, 32.0, 31.733333333333334)","(5.0, 6.4, 6.217391304347826)","(4.4, 5.2, 5.154237288135593)","(2.8, 3.25, 3.2466666666666666)","(51.0, 130.0, 103.75)"
07-12-2022 13:34:31.225031,"(3.6, 4.6, 4.53)","(11.0, 14.0, 13.767857142857142)","(21.0, 32.0, 31.575757575757574)","(5.0, 6.4, 6.233898305084746)","(4.4, 5.2, 5.2125)","(2.8, 3.25, 3.2265625)","(51.0, 130.0, 103.75)"
07-12-2022 13:34:32.381627,"(3.6, 4.5, 4.447761194029851)","(11.0, 14.0, 13.833333333333334)","(21.0, 32.0, 31.05263157894737)","(5.0, 6.4, 6.156043956043956)","(4.4, 5.3, 5.18974358974359)","(2.8, 3.25, 3.224)","(51.0, 130.0, 123.0)"
07-12-2022 13:34:33.532439,"(3.6, 4.6, 4.51685393258427)","(11.0, 14.5, 13.833333333333334)","(21.0, 32.0, 30.714285714285715)","(5.0, 6.2, 6.265346534653466)","(4.4, 5.2, 5.18974358974359)","(2.8, 3.25, 3.219047619047619)","(51.0, 130.0, 123.0)"
07-12-2022 13:34:34.648716,"(3.6, 4.6, 4.51685393258427)","(11.0, 14.5, 13.761904761904763)","(21.0, 32.0, 30.714285714285715)","(5.0, 6.4, 6.067532467532468)","(4.4, 5.2, 5.195833333333333)","(2.8, 3.25, 3.230025445292621)","(51.0, 130.0, 105.38461538461539)"
07-12-2022 13:34:35.775856,"(3.7, 4.6, 4.5738095238095235)","(11.0, 13.5, 13.219827586206897)","(21.0, 32.0, 30.838709677419356)","(5.0, 6.2, 6.032954545454546)","(4.4, 5.3, 5.18125)","(2.8, 3.3, 3.2784482758620688)","(51.0, 130.0, 105.38461538461539)"
07-12-2022 13:34:36.888755,"(3.7, 4.6, 4.572093023255814)","(11.0, 13.5, 13.19811320754717)","(21.0, 32.0, 30.714285714285715)","(5.0, 6.2, 6.032954545454546)","(4.4, 5.2, 5.148387096774194)","(2.8, 3.3, 3.2992647058823525)","(51.0, 130.0, 105.38461538461539)"
07-12-2022 13:34:37.923518,"(3.7, 4.6, 4.558139534883721)","(11.0, 13.5, 13.190909090909091)","(21.0, 34.0, 32.04255319148936)","(5.0, 6.2, 9749.1725)","(4.4, 5.2, 9998.5)","(2.8, 3.3, 9998.5)","(51.0, 130.0, 9998.5)"
07-12-2022 13:34:38.974374,"(3.7, 99998, 9998.5)","(11.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(5.0, 99998, 9998.5)","(4.4, 99998, 9998.5)","(2.8, 99998, 9998.5)","(51.0, 99998, 9998.5)"
07-12-2022 13:34:39.944707,"(3.7, 99998, 9998.5)","(11.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(5.0, 99998, 9998.5)","(4.4, 99998, 9998.5)","(2.8, 99998, 9998.5)","(51.0, 99998, 9998.5)"
07-12-2022 13:34:40.953662,"(3.7, 99998, 9998.5)","(11.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(5.0, 99998, 9998.5)","(4.4, 99998, 9998.5)","(2.8, 99998, 9998.5)","(51.0, 99998, 9998.5)"
07-12-2022 13:34:41.942470,"(3.7, 99998, 9998.5)","(11.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(5.0, 99998, 9998.5)","(4.4, 99998, 9998.5)","(2.8, 99998, 9998.5)","(51.0, 99998, 9998.5)"
07-12-2022 13:34:42.943891,"(3.7, 99998, 9998.5)","(11.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(5.0, 99998, 9998.5)","(4.4, 99998, 9998.5)","(2.8, 99998, 9998.5)","(51.0, 99998, 9998.5)"
07-12-2022 13:34:43.991432,"(3.7, 99998, 9998.5)","(11.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(5.0, 99998, 9998.5)","(4.4, 99998, 9998.5)","(2.8, 99998, 9998.5)","(51.0, 99998, 9998.5)"
07-12-2022 13:34:45.013227,"(3.7, 99998, 9998.5)","(11.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(5.0, 99998, 9998.5)","(4.4, 99998, 9998.5)","(2.8, 99998, 9998.5)","(51.0, 99998, 9998.5)"
07-12-2022 13:34:46.083546,"(3.7, 99998, 9998.5)","(11.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(5.0, 99998, 9998.5)","(4.4, 99998, 9998.5)","(2.8, 99998, 9998.5)","(51.0, 99998, 9998.5)"
